,FDR corrected P-value Ctrl Tc vs. wo Tc,FDR corrected P-value IBD Tc vs. Ctrl Tc,FDR corrected P-value IBD Tc vs. wo Tc
BACE2,,,0.13517582895573327
BACH2,0.3143598825417007,,
BAMBI,,0.29234765234765236,0.28027528027528026
BATF3,1.0,,1.0
BBIP1,,,1.0
BBS2,,,1.0
BCAM,0.01601215685722728,,
BCL6,0.23783747633120017,,0.1992275240682884
BDKRB2,,,0.024609536804658758
BEND7,1.0,,
BET1L,,,1.0
BGN,,,0.013276197486723804
BHLHE22,1.0,,1.0
BHLHE40,1.0,,1.0
BLVRB,,,0.23597370371563922
BMP1,,0.012630226915941201,
BMP7,0.01601215685722728,,
BNC2,,,1.0
BNIP3,0.3924402999136095,,
BOC,,0.013098013098013098,0.01462305810131897
BRSK2,,,0.6763221226673793
BST2,0.01916061466623264,,0.02727002727002727
BTBD1,1.0,,
BTBD11,0.6438715605382272,,0.5694305694305695
BTG2,,,1.0
BTN2A1,0.01601215685722728,,0.013276197486723804
BTN2A2,0.01601215685722728,,0.013276197486723804
BTN3A1,0.01601215685722728,,0.013276197486723804
BTN3A2,0.01601215685722728,,0.022126995811206338
C15orf39,1.0,,
C15orf40,,,1.0
C1D,1.0,,
C1QL1,0.07105394605394606,,0.09048017200191114
C1R,0.01601215685722728,,0.01462305810131897
C1S,,,0.01462305810131897
C1orf226,1.0,,
C3,0.01601215685722728,,0.013276197486723804
C3AR1,0.02229143405613994,,
C4orf3,0.39639298754343,,
C9orf64,1.0,,1.0
CABIN1,1.0,,1.0
CACHD1,0.74230475406946,,
CACNA1I,,0.49195359096349195,
CACNG5,0.3918117596689025,,0.39999286427857855
CAD,1.0,,
CADPS,0.9740023536963731,,0.9262392283975018
CALHM2,0.2518660201587031,,0.25274923883273787
CAMK2N1,1.0,,
CANT1,,,0.08173390854955101
CAP1,0.6021821928071928,,0.5805833510751544
CAPG,0.24108116415808725,,0.20729794314699976
CAPRIN2,,,0.15216801759725193
CAPZB,,,0.5670362695156084
CARMIL2,0.02229143405613994,,0.01462305810131897
CASK,0.01601215685722728,,0.02727002727002727
CASP1,0.01601215685722728,,0.013276197486723804
CASP10,0.6779775611338585,,0.6558441558441559
CASP7,0.7733313198429478,,0.7286301484774766
CAST,0.18442446442446445,,0.19147164136503156
CAVIN1,,,0.05844764991106454
CBFB,,,1.0
CBLN4,,,0.04049462243442177
CBS,1.0,,
CBX7,1.0,,
CCDC112,,,1.0
CCDC33,,,1.0
CCDC80,,,0.01462305810131897
CCDC85C,1.0,1.0,
CCL19,0.01601215685722728,,0.013276197486723804
CCL2,0.01601215685722728,,0.016631719928423227
CCL28,0.01601215685722728,,
CCL4,0.01601215685722728,,
CCL5,0.01601215685722728,,0.013276197486723804
CCNB1IP1,,,1.0
CCND2,,,1.0
CCND3,1.0,,1.0
CCR1,0.01601215685722728,,
CCR2,0.01916061466623264,,0.013276197486723804
CCR5,0.01601215685722728,,0.013276197486723804
CCSAP,0.6438715605382272,,
CD109,,,0.02727002727002727
CD164,0.08622276599804689,,0.0458632276814095
CD2,0.01601215685722728,,0.013276197486723804
CD200R1,0.01601215685722728,,0.013276197486723804
CD27,0.01601215685722728,,0.013276197486723804
CD274,0.01601215685722728,,0.016631719928423227
CD276,,0.013098013098013098,
CD300A,0.01601215685722728,,0.01462305810131897
CD37,0.01916061466623264,,0.016631719928423227
CD3E,0.01601215685722728,,0.016631719928423227
CD4,0.01601215685722728,,0.024609536804658758
CD40,,,0.019037566207377527
CD44,0.01601215685722728,,0.013276197486723804
CD47,0.01601215685722728,,
CD48,0.01601215685722728,,0.013276197486723804
CD53,0.01601215685722728,,0.013276197486723804
CD6,0.02229143405613994,,0.03034559425536869
CD63,,,0.019037566207377527
CD74,0.01916061466623264,,0.01462305810131897
CD83,,,0.01462305810131897
CD84,0.01601215685722728,,0.013276197486723804
CD86,0.01601215685722728,,
CD8A,0.01916061466623264,,0.01462305810131897
CD9,,,0.013276197486723804
CDC42EP1,,,0.3200158050904319
CDC42SE2,0.5063028325671065,,0.44668872793872794
CDH13,0.01601215685722728,,0.013276197486723804
CDH2,0.01601215685722728,,
CDH24,,,0.016631719928423227
CDH6,0.01601215685722728,,0.013276197486723804
CDK10,,,1.0
CDK5RAP2,,1.0,
CDK6,1.0,,
CDKN1A,,,1.0
CDKN2A,1.0,,
CDKN2D,1.0,,
CDON,,,0.013276197486723804
CEACAM21,0.01601215685722728,,0.01462305810131897
CEBPD,0.5675249790082326,,0.5061998811998812
CECR2,1.0,,
CELF4,,1.0,
CEMIP,0.06335460205429246,,0.06078259090307283
CENPU,1.0,,
CEP44,,,1.0
CEP57,,,1.0
CEP78,1.0,,1.0
CFB,0.01601215685722728,,0.01462305810131897
CFLAR,0.4790794489791146,,0.3981423981423981
CGAS,1.0,,1.0
CHAC1,,1.0,
CHAF1A,1.0,,
CHCHD2,1.0,,
CHD7,0.8615544000159385,,
CHI3L1,,,0.20561371401707537
CHI3L2,0.2742627022782665,,0.23705210452198403
CHKA,1.0,,1.0
CHPF,1.0,,1.0
CHPF2,,,0.8975326998582811
CIB1,0.06625889447975337,,0.07290397463807868
CIDEB,,,1.0
CIR1,1.0,,
CISH,0.06335460205429246,,0.0458632276814095
CLCN6,,,0.5061998811998812
CLDN19,,0.17406031468531472,
CLDN5,,0.012630226915941201,
CLDND1,0.24143691360186206,,
CLEC2B,0.01601215685722728,,0.013276197486723804
CLIC5,0.2082615660201867,,0.21064530459102485
CLN6,,0.33680605109176537,
CLSTN2,,,0.013276197486723804
CLVS2,,,0.8553525537420119
CMPK2,0.0939556311457138,,
CMTM7,0.08622276599804689,,0.07913654972478502
CNKSR2,,,0.30079354607656494
CNKSR3,,0.1420382895792732,
CNR1,,,0.1505254652107799
CNTN1,0.01916061466623264,,
CNTNAP1,0.01601215685722728,,0.016631719928423227
COL4A5,0.09885766407505538,0.08513708513708514,
COL4A6,0.01601215685722728,0.0370095021257812,
COL5A2,,,0.013276197486723804
COL6A1,,,0.013276197486723804
COQ10B,1.0,,
CORO1A,0.01601215685722728,,0.019037566207377527
COTL1,0.3539683759463979,,
CPED1,,,0.06078259090307283
CPNE1,1.0,,1.0
CPNE2,1.0,1.0,
CPNE6,0.7206900242614529,,0.6558441558441559
CPQ,,,0.016631719928423227
CPT1A,1.0,,1.0
CREBBP,,1.0,
CRHR2,,,0.12117784176607706
CRLF3,0.025151839311131345,,
CROCC,0.572950102361867,,
CRTC3,,1.0,
CRY1,1.0,,1.0
CRYBG1,0.2967627382214714,,0.2794128947975102
CSF1,0.032218793352396594,,0.02727002727002727
CSF2RB,0.01601215685722728,,
CSGALNACT1,0.35539962779450895,,0.383855275159623
CSMD2,0.052528329756052525,,
CSRNP1,1.0,,
CSRP1,0.22928332172029653,,0.20009526338640263
CTBP2,1.0,,
CTBS,,,1.0
CTDSP2,,,1.0
CTIF,,,1.0
CTNNBIP1,0.2897025754168611,0.3455165524131041,0.28965331246700066
CTSB,,,0.024609536804658758
CTSC,,,0.035527852429260875
CTSH,,,0.016631719928423227
CTSO,0.07105394605394606,,0.0458632276814095
CTSS,0.01601215685722728,,0.013276197486723804
CTSZ,0.11368631368631368,,0.09660552213743705
CUEDC1,1.0,,
CXCL10,0.01601215685722728,,0.016631719928423227
CXCL16,0.11750523378430355,,0.10322158659754567
CXCL8,,,0.01462305810131897
CXCL9,0.01601215685722728,,0.013276197486723804
CYBA,0.04992979992979993,,0.032783101375159135
CYGB,1.0,,
CYLD,1.0,,
CYP26B1,,,1.0
CYP27A1,,,1.0
CYTH1,0.25441896812864556,,
CYTH4,0.1011225970794704,,0.0884594857197597
CYYR1,0.24143691360186206,,0.2269713926155644
DAAM2,0.03846529410439185,,
DACT2,0.8363131121751811,,0.7759155896264688
DAPP1,0.3924402999136095,,0.34805561411065994
DAZAP2,1.0,,
DBP,1.0,,
DCAF11,1.0,1.0,
DCAF17,,,1.0
DCUN1D3,1.0,,
DDAH1,,,0.5909099057549303
DDIT4,1.0,,
DDX11,1.0,,1.0
DDX3Y,1.0,,1.0
DDX55,1.0,,
DDX56,,,1.0
DDX58,0.5120505510749414,,
DENND1C,0.6223574248457608,,0.5422697103229549
DENND4A,1.0,,
DEPP1,0.26564326762346563,,0.26019256334216967
DES,0.5002944510333673,,0.4422012769838858
DGKA,0.08866899117595496,,0.09824386140175613
DGKB,0.800075646896456,,
DGLUCY,1.0,,
DIP2A,0.25441896812864556,,0.26364598073831863
DIRAS2,0.9149193503126087,0.8375834691624167,
DLL1,0.01601215685722728,,0.01462305810131897
DNAAF5,1.0,,
DNAJB1,1.0,,
DNAJC1,0.8342448917988486,,0.762045762045762
DNAJC15,,,1.0
DNHD1,,,1.0
DNMT1,,1.0,
DOC2A,,,0.2699839223276723
DOCK1,,0.02791944897208055,
DOCK10,0.21224698048732385,,0.15415140415140416
DOCK8,0.11982362110896816,,0.11154674471257386
DOK5,0.15978951923652382,,
DPH7,,,1.0
DPP10,1.0,,
DPP7,0.7733313198429478,,0.7552144824872097
DPY19L1,0.26749720867367927,,
DPYD,,,0.800028373992871
DRAP1,1.0,,
DSC2,,,0.013276197486723804
DSCAM,0.01601215685722728,,
DTX3L,1.0,,1.0
DYSF,0.26095660826199746,,
ECE1,,,0.038140553604471134
ECHDC2,,,1.0
EEF2K,1.0,,1.0
EEFSEC,1.0,,
EEPD1,0.055911301812941155,,
EFEMP1,,0.023895023895023897,
EFEMP2,,,0.01462305810131897
EFHC1,1.0,,
EFNA1,0.01601215685722728,,0.016631719928423227
EFNA3,0.04704261255985394,,
EFR3B,0.43664985533497647,,
EFS,0.132450074197647,,0.13160752291187075
EFTUD2,1.0,,1.0
EGLN1,0.7953091900842264,,
EGR1,,,0.7073819862725872
EHD1,1.0,,1.0
EIF1AY,1.0,,1.0
EIF1B,,1.0,
EIF2AK2,1.0,,
EIF4A3,1.0,,1.0
EIF4E2,1.0,,
EIF4H,1.0,,
ELF1,0.09629168645562088,,0.09048017200191114
ELK3,,,0.07761469299930839
ELL2,1.0,,
ELOVL6,,,1.0
EMB,0.01916061466623264,,0.019037566207377527
EMID1,1.0,,1.0
EMILIN3,0.2518660201587031,,
EML3,1.0,,1.0
EML4,,,1.0
EMP1,,,0.2317398049105366
EMP3,0.01601215685722728,,0.016631719928423227
EMX2,0.16166402404934513,,0.1334002535925613
ENAH,,,0.16125427084331195
ENG,0.02229143405613994,,
ENO1,1.0,,
ENO2,1.0,,
ENO3,1.0,,1.0
ENPP2,,,0.048047190904333764
ENTPD1,0.08190656605642196,0.08513708513708514,
EP400,1.0,,
EPAS1,,1.0,
EPHA10,,0.01560204501380972,
EPHA4,,,0.016631719928423227
EPHA7,0.01601215685722728,,0.013276197486723804
EPHA8,0.01601215685722728,,0.013276197486723804
EPHB1,,,0.019037566207377527
EPSTI1,1.0,,1.0
ERO1A,1.0,,1.0
ERP27,0.8436892620273709,,
ESPL1,1.0,1.0,
ESYT1,1.0,,1.0
ETS1,0.9778282659169086,,0.9262392283975018
ETV6,1.0,,1.0
ETV7,0.4831668331668332,,0.43722943722943725
EVI2A,0.025151839311131345,,0.022126995811206338
EVI2B,0.01601215685722728,,0.02727002727002727
EVX1,,,0.7140551755936371
EXOG,0.1410904131667855,,0.14684845670761162
EXOSC8,1.0,,
F3,,,0.016631719928423227
F8,0.01601215685722728,,
FABP5,1.0,1.0,1.0
FADS3,,,0.26019256334216967
FAM102A,0.1801725060653632,,0.12304768402329377
FAM107A,0.04992979992979993,,0.043433387804248734
FAM111A,1.0,,
FAM114A1,,0.04322344322344323,
FAM117A,1.0,,1.0
FAM129A,0.4877630620204877,,0.4794863256401718
FAM13C,,,1.0
FAM162A,1.0,,
FAM171B,,,0.06078259090307283
FAM210B,0.32692724714988164,,
FAM219B,,,0.10322158659754567
FAM221A,1.0,,
FAM222A,1.0,,1.0
FAM78A,0.08866899117595496,,0.06805511204338183
FAM81A,,,0.7336718159888892
FAM83H,,,1.0
FAM92A,0.06625889447975337,,0.048047190904333764
FAN1,,,0.2333163793610041
FANCA,1.0,,
FAS,0.04119069336460641,,0.05844764991106454
FASLG,0.01601215685722728,,0.01462305810131897
FAT1,,0.013098013098013098,
FBLN5,0.01916061466623264,,0.022126995811206338
FBN1,,,0.016631719928423227
FBXO2,,,0.11928957741765622
FBXO22,,,1.0
FBXO32,1.0,,1.0
FBXO6,1.0,,0.9788075172690557
FBXW4,,,1.0
FCGRT,,0.013098013098013098,
FEM1C,1.0,,
FGD3,0.01601215685722728,,0.022126995811206338
FGF11,0.06335460205429246,,
FGF12,0.08190656605642196,,0.06250386781360233
FGF14,,,0.05844764991106454
FGFR1,,0.012630226915941201,
FGFR2,,0.019647019647019644,
FGFR3,,,0.02727002727002727
FGL2,0.01601215685722728,,0.013276197486723804
FILIP1L,,,0.024609536804658758
FJX1,0.12180676466390752,,
FKTN,0.3568256560957291,,
FLNC,,,0.016631719928423227
FLOT1,,,0.10194468743691541
FMNL1,0.5583950559873513,,0.5347652347652349
FNBP1,0.5034148857678269,,
FNBP1L,,,0.27375725050143657
FNDC3B,0.035806712972067306,,0.03034559425536869
FOLH1,0.04387892808945441,,0.05076684321967341
FOS,1.0,,1.0
FOSL2,1.0,,1.0
FOXO1,1.0,,1.0
FOXP4,1.0,,
FRMD5,0.5792588364016936,,0.5044955044955045
FSD1L,,,0.3000219477492204
FSTL5,0.04992979992979993,,
FURIN,0.02878134523704144,,0.02727002727002727
FUS,1.0,,
FUT7,0.34252992848186936,,
FUT9,,,0.9257602021712006
FXYD5,0.04119069336460641,,0.038140553604471134
FYB1,0.01601215685722728,,0.013276197486723804
FZD5,0.04387892808945441,,0.02727002727002727
FZD6,,0.06011988011988012,
GAB1,0.025151839311131345,,0.022126995811206338
GABARAPL1,1.0,,
GABRB2,0.26443933799798613,,
GADD45B,1.0,,1.0
GALM,1.0,,1.0
GALNT14,1.0,,
GALNT5,0.5473785473785474,0.4898001998001998,
GALNT6,,0.3968697968697969,0.3620605259949522
GALNT8,1.0,,
GAPDH,1.0,,
GATA3,0.4693648145424795,,
GBE1,0.2082615660201867,,
GBP1,0.035806712972067306,,0.016631719928423227
GBP2,0.1801725060653632,,0.1674110642720508
GCA,1.0,1.0,
GFAP,0.01916061466623264,,0.019037566207377527
GFRA1,0.032218793352396594,,0.019037566207377527
GIGYF1,0.325121607364598,,0.28027528027528026
GIMAP1,1.0,,1.0
GIMAP4,0.03846529410439185,,0.024609536804658758
GIMAP7,1.0,,1.0
GIMAP8,1.0,,1.0
GLB1L2,0.29296088526857755,,
GLCE,1.0,,1.0
GLDC,1.0,,
GLI3,,0.3344727561595031,
GLIPR1,0.08397284533648171,,0.09824386140175613
GLRX,1.0,,
GMPR,,,1.0
GMPR2,1.0,,1.0
GNA13,0.13064197416275655,,
GNA15,0.06890079617352345,,0.06078259090307283
GNAI1,0.38506654635686893,0.40819818479392944,
GNB3,,,0.8900270035641215
GNG5,1.0,,
GOLIM4,1.0,,
GON4L,,,0.4830093245766159
GPC1,0.04992979992979993,,0.048047190904333764
GPC3,0.4866901693347975,,0.4422012769838858
GPD2,1.0,,1.0
GPI,1.0,,
GPR15,0.25972424369217956,,0.23597370371563922
GPR155,0.4757628925696153,,
GPR173,,,0.4250263011324958
GPR68,0.2432793543904655,,0.20179820179820182
GPR88,0.8801000136227409,,0.8553525537420119
GPSM3,0.0735617323852618,,0.06250386781360233
GRAMD2B,,,0.3504721969072975
GRAMD4,1.0,,
GRB10,0.061354518497375644,,0.0458632276814095
GREM1,0.01601215685722728,,
GRIA2,,0.29396853146853147,
GRIK2,0.12536836596986972,0.17414403778040138,
GRIK3,,,0.5061998811998812
GRIN2B,,,0.092468178721548
GRIN2D,0.20670238852057035,,
GRK2,0.04387892808945441,,0.032783101375159135
GRK5,,,1.0
GRM5,,0.7620609479016559,
GRN,,,0.019037566207377527
GSAP,,,0.3474794082528889
GSE1,1.0,,1.0
GSTK1,1.0,,1.0
GSTM3,1.0,,
GTSF1,0.6345282624352392,,
GUCA1A,1.0,,
GUCY1A1,0.16166402404934513,,0.1448198859963566
GUCY1B1,0.31531864362053036,,
GUK1,0.058300673685289066,,
GXYLT2,,,1.0
GYPC,0.24511422868712396,,0.18782083717148654
H2AFY2,1.0,,
HACD4,0.0939556311457138,,0.09660552213743705
HAPLN3,0.01916061466623264,,0.01462305810131897
HAUS5,1.0,,
HAVCR2,0.01601215685722728,,
HCLS1,0.025151839311131345,,0.01462305810131897
HCN3,,1.0,1.0
HCST,0.24143691360186206,,0.21064530459102485
HEG1,,0.04018708564163109,
HENMT1,1.0,,1.0
HERC5,1.0,,
HERC6,0.6592767962630977,,
HES5,0.38506654635686893,,
HEY2,0.32602778971494056,,
HIF3A,1.0,,
HILPDA,0.25619450971563645,,0.22583166320332645
HIP1R,0.9146071930882057,,0.7752188021246318
HIPK2,1.0,,
HIPK3,0.9123767628704158,,
HIST1H1C,,1.0,
HIST2H2BE,,1.0,
HIVEP2,1.0,,
HK1,0.9744541173112601,,0.9628657057228487
HLA-A,0.01601215685722728,,0.01462305810131897
HLA-B,0.025151839311131345,,0.016631719928423227
HLA-C,0.03846529410439185,,0.04049462243442177
HLA-DMA,0.025151839311131345,,0.019037566207377527
HLA-DOA,0.01601215685722728,,0.01462305810131897
HLA-DPA1,0.02229143405613994,,0.013276197486723804
HLA-DPB1,0.01601215685722728,,0.013276197486723804
HLA-DQB1,0.035806712972067306,,0.01462305810131897
HLA-DRA,0.01601215685722728,,0.016631719928423227
HLA-E,0.01916061466623264,,0.01462305810131897
HLA-F,0.01916061466623264,,0.013276197486723804
HMGA2,1.0,,1.0
HMGCLL1,1.0,,
HMGCR,,0.7620609479016559,
HMGCS1,,,1.0
HMGN4,1.0,,
HMGN5,0.9706087784082214,,
HMOX2,0.40559440559440557,,
HOPX,1.0,,1.0
HOXB5,,0.25806625806625805,0.22583166320332645
HOXC4,,,0.9307072238106722
HPCAL4,,1.0,
HPS3,0.704991704991705,,0.6551268636576693
HPS6,,,1.0
HS3ST2,0.025151839311131345,,
HS3ST4,0.5925252141892644,,
HS3ST5,,,0.035527852429260875
HSD17B11,1.0,,
HSD17B7,,1.0,
HSPB1,1.0,,1.0
HTATIP2,1.0,,1.0
HTR2C,0.39770123869063795,0.3874215671968481,
IARS,1.0,,
ICAM1,0.01916061466623264,,0.01462305810131897
ICAM2,0.01601215685722728,,0.013276197486723804
ID2,1.0,,1.0
ID4,0.12536836596986972,,
IDI1,,1.0,
IFI16,1.0,1.0,1.0
IFI27,0.032218793352396594,,
IFI35,0.09629168645562088,,0.07538438572921333
IFI44,0.02878134523704144,,
IFI44L,0.03846529410439185,,
IFI6,0.03846529410439185,,0.038140553604471134
IFIT1,0.19901324058873293,,
IFIT2,1.0,,1.0
IFIT3,0.06335460205429246,,0.043433387804248734
IFITM1,0.04387892808945441,,0.05076684321967341
IFITM2,0.1011225970794704,,0.09824386140175613
IFITM3,0.06335460205429246,,0.048047190904333764
IFNAR2,0.01916061466623264,,0.013276197486723804
IFT81,0.11606717889440402,,
IGDCC4,,,0.038140553604471134
IGF2BP2,1.0,,1.0
IGF2R,,0.8856402218471184,
IGFBP5,0.02229143405613994,,0.01462305810131897
IGFBP6,,,0.016631719928423227
IGFBP7,,0.013098013098013098,
IKBKE,1.0,,1.0
IKZF1,0.032218793352396594,,0.016631719928423227
IL10RA,0.01601215685722728,,0.013276197486723804
IL13RA1,0.02229143405613994,,0.022126995811206338
IL16,0.01916061466623264,,0.013276197486723804
IL18BP,0.01601215685722728,,
IL1R1,,,0.01462305810131897
IL27RA,0.01601215685722728,,0.016631719928423227
IL2RA,0.02229143405613994,,0.013276197486723804
IL2RB,0.01601215685722728,,0.019037566207377527
IL2RG,0.01916061466623264,,0.022126995811206338
IL6R,0.025151839311131345,,0.016631719928423227
IL6ST,0.01601215685722728,,0.01462305810131897
IL7R,0.01601215685722728,,0.019037566207377527
IL9R,1.0,,1.0
ILDR2,0.01601215685722728,,
ILF3,1.0,,
IMP3,,1.0,
INSIG1,,1.0,
INTS11,1.0,,
INTU,1.0,,1.0
IQGAP1,0.3596621560257924,,0.27375725050143657
IQGAP3,1.0,,
IRAK4,0.052528329756052525,,0.0458632276814095
IRF1,0.02878134523704144,,0.024609536804658758
IRF2,1.0,,1.0
IRF3,0.052528329756052525,,
IRF4,0.06335460205429246,,0.06250386781360233
IRF5,0.12344725981089619,,
IRF7,0.01601215685722728,,0.02727002727002727
IRF8,0.01916061466623264,,0.013276197486723804
IRF9,0.0793160328044049,,0.07913654972478502
IRS4,0.6914054175778835,0.6907671767484852,
ISG15,0.45552392812666787,,
ISM2,,0.18474063250182654,
ISYNA1,1.0,,1.0
ITGA2,0.01601215685722728,,
ITGA5,,,0.01462305810131897
ITGA6,0.01601215685722728,,0.013276197486723804
ITGAM,0.01601215685722728,,
ITGB2,0.01601215685722728,,0.013276197486723804
ITGB5,,,0.013276197486723804
ITK,0.01916061466623264,,0.019037566207377527
ITM2A,0.01601215685722728,,0.019037566207377527
ITM2B,0.01916061466623264,,
ITPRIP,,0.39833792581045324,
JADE2,1.0,,1.0
JAK1,0.01601215685722728,,0.016631719928423227
JAK3,0.02878134523704144,,0.024609536804658758
JMJD6,1.0,,
JUN,1.0,,1.0
JUNB,0.9894629508422611,,0.8976944680863403
KANK2,,1.0,
KANK4,,1.0,
KAT2A,1.0,,1.0
KCNAB2,1.0,,1.0
KCNH8,,,1.0
KCNIP2,1.0,,1.0
KCNIP3,0.30272792341757854,,
KCNIP4,0.11982362110896816,,
KCNK5,1.0,,1.0
KCNK9,1.0,,
KCNQ3,1.0,,
KCNV1,1.0,1.0,1.0
KDM3A,0.48373150028779177,,
KDM5D,1.0,,1.0
KDM7A,,1.0,
KIAA1217,,0.7620609479016559,
KIAA1549,0.032218793352396594,,
KIAA1549L,0.39508009720775683,,
KIF2A,1.0,,
KLF10,0.15789765789765792,,0.1674110642720508
KLF13,,,1.0
KLF2,0.38440695994652824,,0.3130701074626308
KLF5,,0.9970449718348877,
KLF6,0.2742627022782665,0.32130065056894325,
KLF9,0.035806712972067306,,0.032783101375159135
KREMEN1,0.2742627022782665,,0.24521295437630097
KRT18,,,1.0
KSR2,,,1.0
L3MBTL1,,,1.0
LAIR1,0.01601215685722728,,0.016631719928423227
LAMB2,,0.013098013098013098,
LAMC1,,0.012630226915941201,
LAMP1,,0.09644900553991463,
LAP3,0.032218793352396594,,
LAPTM4B,0.12180676466390752,,0.11322841746781895
LAPTM5,0.01601215685722728,,0.01462305810131897
LARS,1.0,,
LASP1,0.6511283509752116,,
LAT2,,,0.013276197486723804
