,FDR corrected P-value Ctrl Tc vs. wo Tc,FDR corrected P-value IBD Tc vs. Ctrl Tc,FDR corrected P-value IBD Tc vs. wo Tc
APOL3,0.0575699810393688,,0.04535464535464536
APOL6,0.12664103573194482,,0.11123097434884507
AQP3,0.11593782561524497,,0.08433715045285294
ARAP2,1.0,,1.0
ARF6,1.0,,
ARHGAP30,1.0,,1.0
ARHGAP9,1.0,,1.0
ARHGDIB,0.08934743417502038,,0.06644982924052692
ARHGEF1,1.0,,1.0
ARHGEF26,1.0,,1.0
ARHGEF3,,,1.0
ARHGEF40,,1.0,
ARHGEF6,1.0,,1.0
ARL4C,1.0,,
ARL4D,,,1.0
ARMCX4,,,1.0
ARPC2,1.0,,
ARPP21,0.8207693296802209,,
ARRDC2,0.33890328421578425,,0.3750480288941827
ART3,1.0,,
ATG4B,,,1.0
ATP10A,0.7337876847079302,,0.6968031968031968
ATP1B2,0.30293220293220297,,0.2942429471355091
ATP8A1,,0.1888111888111888,
ATXN1,0.031343656343656344,,0.03127906576182438
B2M,0.03857680780757704,,0.03209055095847549
B3GALNT2,,0.5874125874125873,
B3GAT2,,,0.40785334068916157
B3GNT2,0.35977066411849024,,0.3246565766673005
B4GALT1,,,0.12589545685631096
BACE2,,,0.10138097196920726
BAMBI,,0.033566433566433566,0.03127906576182438
BATF3,0.16611149103262668,,0.16124459955628787
BBS2,,,1.0
BCAM,0.06869842486280842,,
BCL6,0.1219160150194633,,0.09949339198351055
BDKRB2,,,0.0331863258692527
BEND7,1.0,,
BET1L,,,1.0
BGN,,,0.06448527775541993
BHLHE22,0.3387084120068414,,
BHLHE40,0.5003561358914433,,0.4682296121145042
BMP7,0.03008991008991009,,
BOC,,0.027972027972027972,
BRSK2,,,0.331160902589474
BST2,0.031020525865886692,,0.0331863258692527
BTBD1,1.0,,
BTBD11,0.6344063661660228,,0.5923337632344562
BTN2A1,0.07425621588711717,,
BTN2A2,0.06647770833817344,,0.05614288623997362
BTN3A1,0.03857680780757704,,0.047464163743233506
BTN3A2,0.07425621588711717,,0.06644982924052692
C1QL1,0.055138578698788125,,0.047464163743233506
C1R,0.03008991008991009,,0.03127906576182438
C1orf226,0.4499259605642585,,
C3,0.031020525865886692,,0.03127906576182438
C3AR1,0.031343656343656344,,
C9orf64,,,0.5525601159403977
CABIN1,1.0,,1.0
CACNG5,1.0,,1.0
CAD,1.0,,
CADPS,0.7195413282369805,,
CALHM2,0.16425662944650285,,0.1544146642830853
CAP1,0.4499259605642585,,0.42394305202186977
CAPG,0.21556950512174394,,0.22140581312178945
CAPRIN2,,,0.08220529470529471
CARMIL2,0.8308850912401209,,
CASP1,0.03008991008991009,,0.03127906576182438
CASP10,0.08934743417502038,,0.09640157413436767
CASP7,0.07585691619305064,,
CAST,0.750721894738122,,0.7113777526821005
CAVIN1,,,1.0
CBS,1.0,,
CCDC80,,,0.03127906576182438
CCDC85C,1.0,,
CCL19,0.03008991008991009,,0.03127906576182438
CCL2,0.03008991008991009,,0.03127906576182438
CCL28,0.03008991008991009,,
CCL4,0.03008991008991009,,
CCL5,0.03008991008991009,,0.03127906576182438
CCND3,0.9266193576538404,,0.9312572673228411
CCR1,0.03008991008991009,,
CCR2,0.03008991008991009,,0.03127906576182438
CCR5,0.031020525865886692,,0.03127906576182438
CD164,,,1.0
CD2,0.03008991008991009,,0.03127906576182438
CD200R1,0.03008991008991009,,0.03127906576182438
CD27,0.04959875289545619,,0.03727779070244824
CD274,0.031343656343656344,,0.03501645413410119
CD276,,0.027972027972027972,
CD300A,0.03857680780757704,,
CD37,0.036066673052974424,,0.0331863258692527
CD3E,0.03008991008991009,,0.03127906576182438
CD4,0.031343656343656344,,0.0331863258692527
CD44,0.07425621588711717,,0.05915823307127656
CD47,0.031020525865886692,,
CD48,0.031020525865886692,,0.03209055095847549
CD53,0.036066673052974424,,0.03127906576182438
CD6,0.4657608746393792,,0.41257010316416265
CD74,0.03008991008991009,,0.03127906576182438
CD84,0.03008991008991009,,0.03127906576182438
CD86,0.03008991008991009,,
CD8A,0.03008991008991009,,0.03127906576182438
CDC42EP1,,,1.0
CDC42SE2,0.6906140078408985,,
CDH13,0.03008991008991009,,0.03127906576182438
CDH2,0.03008991008991009,,
CDH6,0.03008991008991009,,0.03127906576182438
CDK10,,,1.0
CDK5RAP2,,1.0,
CDK6,0.39582113646951556,,
CDKN2D,0.6771826899215434,,
CEACAM21,0.03008991008991009,,0.03209055095847549
CEBPD,0.07258530942741469,,0.05614288623997362
CEMIP,0.4187210379981465,,0.3490181693306693
CEP78,1.0,,1.0
CFB,,,0.05614288623997362
CFLAR,0.0986092559126267,,0.11918008998300969
CGAS,1.0,,1.0
CHD7,0.0575699810393688,,
CHI3L1,,,0.629411404921609
CHI3L2,0.26475758877993516,,0.2551198801198801
CHPF,0.9596164291981781,,0.9612614106541233
CIB1,0.7243292789684542,,0.6833433233433233
CISH,0.04477665191950906,,0.03501645413410119
CLCN6,,,0.15017089933477892
CLDND1,0.5707844786792156,,
CLEC2B,0.04959875289545619,,0.051763453937366984
CLIC5,1.0,,1.0
CLN6,,0.25286713286713286,
CLSTN2,,,0.03127906576182438
CLVS2,,,1.0
CMPK2,0.1328971028971029,,
CMTM7,0.04153515196459982,,0.06803196803196804
CNKSR2,,,0.7040345275639392
CNR1,,,0.03127906576182438
CNTNAP1,0.03857680780757704,,0.03127906576182438
COL4A5,0.18749032122892306,0.1888111888111888,
COL4A6,0.33890328421578425,0.4195804195804196,
COQ10B,1.0,,
CORO1A,0.09615196833241946,,0.07750477370730535
COTL1,0.45418732211185037,,
CPT1A,1.0,,1.0
CROCC,0.6837167070217918,,
CRTC3,,1.0,
CRY1,1.0,,1.0
CRYBG1,1.0,,1.0
CSF1,0.05958398037605959,,0.047464163743233506
CSGALNACT1,0.5189664268315953,,
CSMD2,0.2449682881959539,,
CSRNP1,0.9546655634441894,,
CSRP1,0.23383654468698456,,0.2374136127801817
CTBS,,,0.8063578526736422
CTDSP2,,,1.0
CTNNBIP1,0.06647770833817344,0.09440559440559441,0.06954378954378954
CTSB,,,0.04859426287997717
CTSC,,,0.05614288623997362
CTSO,0.30332570655151303,,0.2963584360844635
CTSS,0.031020525865886692,,0.0331863258692527
CTSZ,0.5145170856231804,,0.5560458277085912
CUEDC1,1.0,,
CXCL10,0.031020525865886692,,0.03127906576182438
CXCL16,0.20453866375316526,,
CXCL8,,,0.03127906576182438
CXCL9,0.03008991008991009,,0.03127906576182438
CYBA,0.14211846785136686,,0.11918008998300969
CYLD,1.0,,
CYP27A1,,,0.6088705814733212
CYTH4,1.0,,1.0
DACT2,0.4326771080947692,,0.4182706182706183
DAPP1,0.7322083654050867,,0.6968031968031968
DAZAP2,0.7793286713286715,,
DDAH1,,,0.055254390279770985
DDIT4,1.0,,
DDX11,1.0,,1.0
DDX3Y,1.0,,1.0
DDX56,,,1.0
DDX58,0.07803399919582493,,
DENND1C,0.7243867243867244,,0.7287044851700024
DENND4A,1.0,,
DEPP1,1.0,,1.0
DES,1.0,,1.0
DGKA,0.2682108977373601,,0.3246565766673005
DGLUCY,1.0,,
DIP2A,,,0.03501645413410119
DLL1,0.03008991008991009,,
DNAJC1,1.0,,1.0
DNHD1,,,1.0
DOCK1,,0.09543397778691898,
DOCK10,1.0,,1.0
DOCK8,1.0,,1.0
DOK5,0.2964019675976198,,
DPP10,1.0,,
DPP7,0.7195413282369805,,0.7012066880487933
DPY19L1,0.8308850912401209,,
DRAP1,1.0,,
DTX3L,1.0,,1.0
EFNA1,0.034719127026819334,,0.03127906576182438
EFS,0.5320776784191418,,
EFTUD2,1.0,,1.0
EHD1,1.0,,
EIF1AY,1.0,,1.0
EIF2AK2,0.5670790747713824,,
EIF4H,1.0,,
ELF1,0.07258530942741469,,0.04859426287997717
EMB,0.07918397392081604,,0.08433715045285294
EMID1,1.0,,1.0
EMILIN3,0.6105907079933054,,
EML3,1.0,,1.0
EMX2,0.03008991008991009,,0.03127906576182438
ENO2,1.0,,
ENPP2,,,0.2090138776885765
ENTPD1,0.9598624437943909,0.9551424185570527,
EPAS1,,0.5562437562437562,
EPHA10,,0.033566433566433566,
EPHA7,0.03008991008991009,,
EPHA8,0.036066673052974424,,
EPHB1,,,0.03127906576182438
EPSTI1,0.34299379377099587,,0.3524336488254014
ERO1A,0.2893260585568278,,
ESYT1,1.0,,1.0
ETS1,0.11737198971241525,,0.08220529470529471
ETV6,0.5272450763522192,,0.5078215623239319
ETV7,0.8527445050038371,,0.7640957768346303
EVI2A,0.07918397392081604,,0.07750477370730535
EVI2B,0.034719127026819334,,0.03209055095847549
EXOG,0.711415932710296,,0.6968031968031968
F3,,,0.03127906576182438
F8,0.07918397392081604,,
FABP5,1.0,1.0,1.0
FAM102A,0.11488874761602035,,0.11509167524205118
FAM107A,0.08325271566378287,,0.07362767103026843
FAM117A,0.6053881043035055,,
FAM129A,0.9056186531914688,,0.8906259715388346
FAM13C,,,1.0
FAM162A,1.0,,
FAM219B,,,1.0
FAM222A,,,0.03501645413410119
FAM78A,1.0,,1.0
FAM92A,,,0.8372068183388939
FAS,0.24350216257730709,,
FASLG,0.031020525865886692,,0.03127906576182438
FAT1,,0.027972027972027972,
FBLN5,0.13766625531331414,,0.1365267385675549
FBN1,,,0.0331863258692527
FBXO32,1.0,,1.0
FBXO6,1.0,,
FBXW4,,,1.0
FEM1C,0.5396920959834867,,
FGD3,1.0,,1.0
FGF11,0.03008991008991009,,
FGF12,0.03008991008991009,,0.03127906576182438
FGF14,,,0.03127906576182438
FGL2,0.04959875289545619,,0.03209055095847549
FILIP1L,,,0.23919020460807205
FKTN,0.06478688775339494,,
FLNC,,,0.26180841630279833
FMNL1,1.0,,1.0
FNDC3B,0.07258530942741469,,0.07362767103026843
FOS,0.07115857115857116,,0.06954378954378954
FOSL2,0.08747066886601772,,0.08220529470529471
FOXO1,0.656011366032688,,0.6433792451891999
FRMD5,1.0,,1.0
FUT9,,,0.18945611350674643
FXYD5,0.4633282408458052,,0.4058047215941953
FYB1,0.05286065286065286,,0.06954378954378954
FZD5,0.03008991008991009,,0.03127906576182438
GAB1,0.03857680780757704,,0.04859426287997717
GABRB2,0.18403614733889964,,
GADD45B,0.031343656343656344,,0.03209055095847549
GALM,1.0,,
GALNT5,0.9113770844540074,0.8678500986193294,
GATA3,0.41281888842864456,,
GBE1,1.0,,
GBP1,0.046749860309182344,,0.03501645413410119
GBP2,0.6378803209638327,,0.6088705814733212
GFAP,0.06869842486280842,,0.03727779070244824
GFRA1,0.06238152091810629,,0.047464163743233506
GIGYF1,1.0,,
GIMAP1,0.41281888842864456,,0.36901658752558497
GIMAP4,0.1518961807423346,,0.15562868504044977
GIMAP7,1.0,,1.0
GIMAP8,0.06869842486280842,,0.05399362542219686
GLCE,0.03008991008991009,,
GLDC,1.0,,
GLIPR1,1.0,,1.0
GMPR2,1.0,,
GNA15,0.2514656771799629,,0.20596834358302246
GNAI1,1.0,,
GPC1,,,0.08678975345642012
GPC3,0.11877596088122404,,0.11918008998300969
GPD2,,,1.0
GPI,1.0,,
GPR15,0.03008991008991009,,0.03127906576182438
GPR173,,,0.26180841630279833
GPR68,0.04477665191950906,,0.04859426287997717
GPR88,1.0,,1.0
GPSM3,0.10509343597578891,,0.09835947185344776
GRAMD2B,,,1.0
GRB10,0.08325271566378287,,
GREM1,0.03008991008991009,,
GRIK2,0.43011294925170523,0.4580419580419581,
GRIK3,,,0.15562868504044977
GRIN2D,0.1509364421985781,,
GRK2,,,0.16459347104508396
GRK5,,,0.8907278288721587
GRN,,,0.047464163743233506
GSE1,1.0,,1.0
GSTK1,1.0,,1.0
GUCY1A1,0.23984710941232681,,
GUK1,0.5032042787144828,,
GXYLT2,,,0.8468414430757526
GYPC,1.0,,1.0
HACD4,0.18576849979289004,,0.15318456378059028
HAPLN3,0.034719127026819334,,0.03501645413410119
HCLS1,0.07803399919582493,,0.06803196803196804
HCN3,,0.520449247721975,
HCST,0.09615196833241946,,0.06184724366542548
HENMT1,0.46993967131266895,,0.41257010316416265
HERC5,0.0855497443732738,,
HERC6,0.1006725616391044,,
HILPDA,0.036066673052974424,,0.03209055095847549
HIP1R,,,1.0
HIST2H2BE,,1.0,
HK1,0.2564480973571883,,
HLA-A,0.06869842486280842,,0.055254390279770985
HLA-B,0.046749860309182344,,0.03127906576182438
HLA-C,0.1787749287749288,,0.20451327813291004
HLA-DMA,0.12664103573194482,,0.12324631889849282
HLA-DOA,0.036066673052974424,,0.03127906576182438
HLA-DPA1,0.031020525865886692,,0.03127906576182438
HLA-DPB1,0.031343656343656344,,0.03209055095847549
HLA-DQB1,0.031343656343656344,,0.03127906576182438
HLA-DRA,0.031343656343656344,,0.03127906576182438
HLA-E,0.036066673052974424,,0.03127906576182438
HLA-F,0.03008991008991009,,0.03209055095847549
HMGA2,1.0,,1.0
HMGN4,0.8060865575776113,,
HOPX,0.16425662944650285,,0.17925883640169354
HOXB5,,0.033566433566433566,
HPS3,0.34793888282260377,,0.3040120642300479
HS3ST4,0.03008991008991009,,
HSD17B11,1.0,,
HSPB1,,,1.0
HTATIP2,1.0,,
HTR2C,0.034719127026819334,0.033566433566433566,
IARS,1.0,,
ICAM1,0.03008991008991009,,0.03727779070244824
ICAM2,0.055138578698788125,,0.06184724366542548
ID2,0.12580252511993126,,0.10687014135289997
IDI1,,1.0,
IFI16,1.0,,1.0
IFI27,0.031020525865886692,,
IFI35,0.034719127026819334,,0.03127906576182438
IFI44,0.03008991008991009,,
IFI6,0.03008991008991009,,
IFIT1,0.06478688775339494,,
IFIT2,0.2528924067385606,,0.20678409736160497
IFIT3,0.046749860309182344,,0.0331863258692527
IFITM1,0.031020525865886692,,0.0331863258692527
IFITM2,0.18053946053946054,,0.15017089933477892
IFITM3,0.05286065286065286,,0.04535464535464536
IFNAR2,0.03008991008991009,,
IGDCC4,,,0.12480684782843057
IGF2BP2,1.0,,
IGFBP5,0.03857680780757704,,0.04278740127796731
IGFBP6,,,0.04535464535464536
IKBKE,1.0,,1.0
IKZF1,0.05958398037605959,,0.06803196803196804
IL10RA,0.03008991008991009,,0.03127906576182438
IL13RA1,0.046749860309182344,,0.04278740127796731
IL16,0.031020525865886692,,0.03127906576182438
IL18BP,0.03008991008991009,,
IL1R1,,,0.03127906576182438
IL2RA,0.03008991008991009,,0.03127906576182438
IL2RB,0.03008991008991009,,0.0331863258692527
IL2RG,0.03008991008991009,,0.03127906576182438
IL6R,,,0.03127906576182438
IL6ST,0.03008991008991009,,0.03127906576182438
IL7R,0.031343656343656344,,0.04859426287997717
IL9R,0.11593782561524497,,0.14067627287966272
ILF3,1.0,,
IMP3,,1.0,
INTS11,1.0,,
INTU,1.0,,
IQGAP1,1.0,,1.0
IRAK4,,,0.055254390279770985
IRF1,0.03008991008991009,,0.03209055095847549
IRF2,0.10746396460682174,,
IRF3,0.03008991008991009,,
IRF4,0.036066673052974424,,0.04278740127796731
IRF5,0.07115857115857116,,
IRF7,0.031343656343656344,,
IRF8,0.031343656343656344,,0.03127906576182438
IRF9,0.031343656343656344,,0.03501645413410119
IRS4,0.5517588138733514,,
ISG15,0.04477665191950906,,
ISM2,,0.4580419580419581,
ISYNA1,1.0,,1.0
ITGA2,0.03008991008991009,,
ITGA5,,,0.03127906576182438
ITGA6,0.07918397392081604,,0.055254390279770985
ITGB2,0.03008991008991009,,0.03127906576182438
ITGB5,,,0.11123097434884507
ITK,0.04153515196459982,,0.04859426287997717
ITM2A,0.06647770833817344,,0.07362767103026843
JADE2,1.0,,1.0
JAK1,0.03008991008991009,,0.03127906576182438
JAK3,0.03008991008991009,,0.03209055095847549
JUN,1.0,,
JUNB,0.036066673052974424,,0.03727779070244824
KANK2,,0.7508281192491718,
KAT2A,1.0,,
KCNAB2,1.0,,1.0
KCNH8,,,1.0
KCNIP2,1.0,,1.0
KCNIP4,1.0,,
KCNV1,1.0,,
KDM3A,0.41710589652478275,,
KDM5D,1.0,,1.0
KIAA1549,0.4084686811959539,,
KIAA1549L,0.2361708059382478,,
KLF10,0.12056932614423903,,0.12992216117216115
KLF2,0.07803399919582493,,
KLF6,0.1006725616391044,0.13986013986013987,
KLF9,0.0575699810393688,,0.04859426287997717
KREMEN1,,,0.08922225315667938
KSR2,,,1.0
L3MBTL1,,,1.0
LAIR1,0.034719127026819334,,0.03127906576182438
LAMC1,,0.027972027972027972,
LAP3,0.07258530942741469,,
LAPTM4B,0.036066673052974424,,0.04859426287997717
LAPTM5,0.03008991008991009,,0.0331863258692527
LAX1,0.1787749287749288,,0.19286321155480035
LCP1,0.11877596088122404,,0.12589545685631096
LDLRAD3,1.0,,1.0
LDLRAP1,,,0.12480684782843057
LGALS1,0.031343656343656344,,0.03127906576182438
LGALS3,0.08325271566378287,,0.07591550080820468
LGALS3BP,0.3149410589410589,,0.2963584360844635
LGALS8,0.03857680780757704,,0.05614288623997362
LHX2,,,0.03127906576182438
LHX6,,,0.03127906576182438
LMAN1,,,0.9413402923607005
LMBR1L,,,0.7547752676508043
LMO2,0.9736640717772793,,1.0
LMO4,,,0.24809378655532502
LOXL2,,,0.14479776979776982
LPAR6,0.6206450137335666,,0.5729838606868769
LPIN2,1.0,,1.0
LPXN,0.4084686811959539,,0.3524336488254014
LRIG1,0.03008991008991009,,
LRMP,0.16290715653772977,,0.13182665085779272
LRP1,,0.06526806526806528,0.03727779070244824
LRP10,,,0.12589545685631096
LRP8,,,0.03209055095847549
LRRC32,,,0.03209055095847549
LRRC4,0.031020525865886692,,
LRRC8C,0.4154750359129922,,0.3758287748057569
LRRN1,0.09187758806079416,,
LRRTM2,0.3703668780199392,,
LSS,,,0.5661401535527409
LST1,,,0.03127906576182438
LTB,0.036066673052974424,,0.04001880472468708
LTBP2,,,0.03209055095847549
LUC7L3,,,1.0
LY6E,0.031343656343656344,,
MAFF,0.10509343597578891,,
MAL,0.07918397392081604,,0.06954378954378954
MAL2,0.05958398037605959,,
MAN1A1,,,0.3265534465534466
MAN1C1,,,0.3365792102634208
MAP4K1,0.13766625531331414,,0.12992216117216115
MAPK15,,,0.6968031968031968
MASP1,0.036066673052974424,,
MAT2A,1.0,,
MBNL1,1.0,,1.0
MBP,0.036066673052974424,,0.0331863258692527
MCL1,0.29967593382227525,,
MCUB,,,1.0
MDM4,1.0,,
ME3,1.0,,
MEGF10,,,0.7373787502819762
MEGF11,0.31461300094007866,,0.2702380952380952
MEI1,1.0,,
MGAT4C,0.21171044524337937,,0.23210906740318507
MGLL,1.0,,
MGP,,,0.03501645413410119
MICAL2,,,0.4480555763848742
MID1,0.12580252511993126,,
MITF,0.07425621588711717,,
MLKL,0.15621758433260027,,0.1544146642830853
MMP2,,,0.03727779070244824
MMP25,0.07585691619305064,,0.07362767103026843
MOB3C,0.7568068295341023,,0.7631791285637439
MPDZ,0.22033292151635347,,
MPPED1,1.0,,
MR1,0.034719127026819334,,0.04535464535464536
MRC2,0.13406395584613406,,0.16459347104508396
MRPL42,,,1.0
MSN,0.3149410589410589,,0.26604680235965156
MT-CO3,,,0.6542714042714043
MT-ND2,,,0.19193972172028598
MT-ND6,,,1.0
MT1E,,,0.7244962829378413
MT2A,0.3212516926044777,,0.3040120642300479
MT3,0.5277461958976435,,
MTAP,1.0,,
MTPAP,1.0,,1.0
MX1,0.03857680780757704,,0.03727779070244824
MX2,0.03008991008991009,,0.04001880472468708
MXRA5,,,0.047464163743233506
MYADM,,,0.4469253374362864
MYD88,0.04153515196459982,,0.03127906576182438
MYH9,0.5167467667467668,,0.4843228200371057
MYL12B,,,1.0
MYL9,,,0.20678409736160497
MYO10,1.0,1.0,
MYO19,,,1.0
MYO1F,0.1489841327503665,,0.13559636240048611
MYO1G,0.9113770844540074,,0.8896488127257358
MYO5C,,1.0,
MYOF,,,0.10138097196920726
MZF1,0.263499212651755,,
NAE1,,,1.0
NAMPT,0.07585691619305064,,0.04859426287997717
NASP,1.0,,
NBL1,,,0.03127906576182438
NCAM2,0.03008991008991009,,
NCKAP1L,0.04153515196459982,,0.051763453937366984
NDRG1,1.0,,
NECAB2,,,1.0
NEDD9,,,0.15318456378059028
NEGR1,0.03008991008991009,,
NEK6,,,1.0
NFATC1,,,1.0
NFIC,,0.5380501851090087,
NFKB1,0.1219160150194633,,0.13371800613179924
NFKB2,,,1.0
NFKBIZ,0.18229316695574366,,0.20367595367595367
NHLRC2,,,1.0
NHSL1,0.46929217571419407,,
NINL,,,1.0
NLRC5,0.3500175916628359,,0.33023475198541513
NMI,0.07258530942741469,,0.055254390279770985
NOG,0.031343656343656344,,
NOTCH2,,0.13544350386455647,
NOTCH3,,0.09440559440559441,
NPAS2,0.20782820782820782,,
NPNT,0.3751716637792587,,
NPTX1,,,0.03501645413410119
NRN1,0.0855497443732738,,
NT5DC2,0.28676848013864586,,
NTRK3,0.03008991008991009,,0.03127906576182438
NUCB1,0.41281888842864456,,0.4058047215941953
NXPH3,0.4257325408404546,,
OAS1,0.04153515196459982,,0.03727779070244824
OAS2,0.055138578698788125,,0.03501645413410119
OAS3,0.03008991008991009,,0.03127906576182438
OASL,0.055138578698788125,,0.04001880472468708
ODC1,1.0,,1.0
OGFR,1.0,,
OLFM3,0.13609745517640254,,
OLFML2B,,,0.12890267627109733
OLFML3,,,0.2090138776885765
OPTN,0.9079353914943857,,
ORAI1,0.4669123979468807,,0.48478837077411896
ORC6,1.0,,1.0
OSTF1,1.0,,1.0
OXCT1,1.0,,1.0
P4HA1,0.9817470664928292,,0.9513413415852442
P4HA2,1.0,,
PAG1,,,0.16124459955628787
PAK3,,,0.4302021507903861
PARD3B,0.07918397392081604,,
PARP10,1.0,,1.0
PARP12,0.055138578698788125,,0.055254390279770985
PARP14,0.8786018668831169,,0.8907278288721587
PARP8,0.7807192807192808,,
PARP9,1.0,,1.0
PBXIP1,,,1.0
PCIF1,,,1.0
PCMTD2,0.39857903290739116,,
PDE3B,0.3365318891634681,,0.3078953566758445
PDK1,0.046749860309182344,,
PDK3,,,1.0
PDLIM1,0.11593782561524497,,0.11509167524205118
PDP1,1.0,,1.0
PDPN,0.12580252511993126,,0.11918008998300969
PECAM1,0.04153515196459982,,0.03501645413410119
PER3,1.0,,1.0
PFKFB3,1.0,,
PFN1,0.5200101911511307,,0.4724893245179641
PGAM1,0.4826064346612291,,
PGGHG,1.0,,1.0
PGK1,1.0,,
PHF11,0.28209290709290713,,0.23919020460807205
PHGDH,0.2951598809909437,,
PHKA1,1.0,,
PHLDB2,,,1.0
PHLPP1,0.9182909221296937,,0.8907278288721587
PHYKPL,,,1.0
PI4KB,1.0,,
PIEZO1,1.0,,1.0
PIK3CD,0.1328971028971029,,0.12992216117216115
PIK3CG,0.24642598780529817,,0.19193972172028598
PIK3IP1,1.0,,1.0
PIK3R5,0.031020525865886692,,0.03127906576182438
PIM1,0.7196089034932011,,
PIM2,1.0,,
PIM3,1.0,,
PIP4K2A,1.0,,
PIR,1.0,,
PITPNM3,,,0.3374814162215737
PKM,1.0,,
PLA2G16,1.0,,1.0
PLAC8,0.341930796476251,,0.3180954180954181
PLAGL1,1.0,0.983016983016983,
PLCG2,0.05958398037605959,,
PLCH1,,,0.2090138776885765
PLD1,,,0.10244195958481672
PLEK,0.06647770833817344,,0.0722463377330634
PLEKHA2,0.3799231071958345,,0.3374954027695542
PLEKHF1,1.0,,1.0
PLEKHG5,,,1.0
PLIN2,0.9598624437943909,,0.9168917502250836
PLOD1,,,1.0
PLP2,0.06647770833817344,,
PLSCR1,0.046749860309182344,,0.05614288623997362
PLVAP,0.17160651848151848,,0.19286321155480035
PLXNB1,0.036066673052974424,,
PMCH,0.031020525865886692,,
PML,1.0,,
PMP2,0.7178414101491025,,
PNRC1,0.3274957232740874,,0.3256075475326812
POLE,1.0,,
PPFIA2,,0.4580419580419581,
PPIB,,,0.8896488127257358
PPM1M,0.7306225601913487,,0.715737624631334
PPP1CA,,,1.0
PPP1R16B,0.28676848013864586,,0.2702380952380952
PPP1R1B,,,0.23919020460807205
PPP1R2,1.0,,
PRDM1,0.39945662278168487,,0.3524336488254014
PRF1,0.036066673052974424,,0.04535464535464536
PRICKLE2,0.32239189382046524,,0.2648863741300716
PRKCH,0.672221395625651,,0.6604451728047234
PRKCQ,0.11737198971241525,,0.10244195958481672
PRKX,1.0,,
PRPH,0.532564780352391,,0.5362519833108068
PRR13,0.7628215158335641,,
PSAT1,1.0,,
PSMB10,1.0,,1.0
PSMB9,0.046749860309182344,,0.04001880472468708
PSME1,0.6840058675501713,,
PSME2,0.07115857115857116,,
PSRC1,1.0,,1.0
PTAR1,1.0,,
PTBP2,,,1.0
PTGDR2,1.0,,
PTK2B,0.03008991008991009,,0.03127906576182438
PTP4A3,1.0,,1.0
PTPN6,0.03008991008991009,,0.03127906576182438
PTPN7,0.1312647084459165,,0.12890267627109733
PTPRC,0.031020525865886692,,0.03127906576182438
PTPRG,0.08747066886601772,,0.07750477370730535
PXDC1,,,1.0
PYCR1,1.0,1.0,
QSER1,1.0,,
RAB27A,1.0,,1.0
RAB37,1.0,,1.0
RAB3B,,,1.0
RAC2,1.0,,1.0
RARB,,,0.04001880472468708
RARRES3,0.12056932614423903,,0.09949339198351055
RASAL3,1.0,,1.0
RASSF1,1.0,,
RASSF3,1.0,,1.0
RASSF5,1.0,,1.0
RBBP8,1.0,,
RBL2,1.0,,
RBM47,,1.0,
RBMS1,,,1.0
RBP1,,,1.0
RBPJ,1.0,,
RCN2,,,1.0
RCSD1,1.0,,1.0
