,FDR corrected P-value Ctrl Tc vs. wo Tc,FDR corrected P-value IBD Tc vs. Ctrl Tc,FDR corrected P-value IBD Tc vs. wo Tc
CCL5,0.1783314724491195,,0.17858247946743522
CCNB1IP1,,,1.0
CCND2,,,1.0
CCND3,1.0,,1.0
CCR1,0.20842490842490843,,
CCR2,0.3391952309985097,,0.3145903526131663
CCR5,0.41425423891177315,,0.3912414116495749
CCSAP,0.6218201687814947,,
CD109,,,0.2962569345548069
CD164,0.5494045703250724,,0.5420764337242893
CD2,0.3625291117551179,,0.326327947145791
CD200R1,0.29713468349831984,,0.35632199967864303
CD27,0.28197786465503005,,0.2876509455456824
CD274,0.23879317030001962,,0.2638899561976485
CD276,,0.15400728303954112,
CD300A,0.6899071564650683,,0.69604192598845
CD37,0.21794785525355473,,0.21621235906950192
CD3E,0.44211344211344217,,0.3912414116495749
CD4,0.3575041310890368,,0.38304288304288303
CD40,,,0.16983016983016982
CD44,1.0,,1.0
CD47,0.19193793219767247,,
CD48,0.29805400591917447,,0.2781797641610726
CD53,0.19193793219767247,,0.18771925748669935
CD6,0.9914158948101507,,0.932034067627288
CD63,,,0.31983111228394245
CD74,0.13374860433683963,,0.08408258408258408
CD83,,,0.18565434565434566
CD84,0.5380016129480798,,0.4986428884340718
CD86,0.20842490842490843,,
CD8A,0.1783314724491195,,0.1619368286034953
CD9,,,0.6426195164059242
CDC42EP1,,,0.7475249003488207
CDC42SE2,0.6119936138627728,,0.5996053127200669
CDH13,0.21654535940250227,,0.19350512501197434
CDH2,0.5380016129480798,,
CDH24,,,0.5668964159530198
CDH6,0.19193793219767247,,0.19350512501197434
CDK10,,,1.0
CDK5RAP2,,1.0,
CDK6,1.0,,
CDKN1A,,,1.0
CDKN2A,1.0,,
CDKN2D,1.0,,
CDON,,,0.4130210448891768
CEACAM21,0.3096831483928258,,0.3083028083028083
CEBPD,0.257029926595144,,0.27035165791146654
CECR2,1.0,,
CELF4,,1.0,
CEMIP,1.0,,1.0
CENPU,1.0,,
CEP44,,,0.9293719193288779
CEP57,,,1.0
CEP78,0.9797965192702036,,0.932034067627288
CFB,0.2713500491278269,,0.2876509455456824
CFLAR,0.21508221508221512,,0.21621235906950192
CGAS,1.0,,1.0
CHAC1,,0.9521247982786444,
CHAF1A,1.0,,
CHCHD2,0.19193793219767247,,
CHD7,1.0,,
CHI3L1,,,0.7758961555407436
CHI3L2,0.4438634413445497,,0.40133535931855263
CHKA,0.13374860433683963,,0.08408258408258408
CHPF,0.7507922437499902,,0.6652687971369289
CHPF2,,,0.44786845807253967
CIB1,1.0,,1.0
CIDEB,,,0.31258937141290083
CIR1,1.0,,
CISH,1.0,,1.0
CLCN6,,,0.2962569345548069
CLDN19,,0.1375291375291375,
CLDN5,,0.1375291375291375,
CLDND1,0.25541859022035235,,
CLEC2B,0.3292982879189776,,0.326327947145791
CLIC5,1.0,,1.0
CLN6,,0.3293765058470941,
CLSTN2,,,0.21621235906950192
CLVS2,,,0.6478180909999092
CMPK2,0.11368631368631367,,
CMTM7,0.2677735487652843,,0.23997623997624
CNKSR2,,,0.7214547110920169
CNKSR3,,0.34004457081380157,
CNR1,,,0.6478180909999092
CNTN1,0.257029926595144,,
CNTNAP1,0.6507561404113128,,0.641191167506957
COL4A5,0.5776369379608246,0.5283391307487693,
COL4A6,0.39543065630022156,0.3780357573461022,
COL5A2,,,0.7927786499215072
COL6A1,,,0.5240317768791573
COQ10B,0.41425423891177315,,
CORO1A,0.2464880252490872,,0.20050462358154666
COTL1,0.6265194659355243,,
CPED1,,,0.9124788255223036
CPNE1,0.9218236561769246,,0.8935932103087527
CPNE2,1.0,1.0,
CPNE6,0.7672512387458458,,0.7224445090193801
CPQ,,,0.49866992130271576
CPT1A,0.5080671540848531,,0.5341717106422988
CREBBP,,1.0,
CRHR2,,,0.6062165939966347
CRLF3,1.0,,
CROCC,0.5765354808124665,,
CRTC3,,1.0,
CRY1,0.47867921552132076,,0.43391841319302454
CRYBG1,1.0,,1.0
CSF1,0.6899071564650683,,0.7001894902250774
CSF2RB,0.7350874165454196,,
CSGALNACT1,0.21968369794456752,,0.2144105894105894
CSMD2,0.8809879579110349,,
CSRNP1,0.5519211079377054,,
CSRP1,0.8371598945973027,,0.7778995198350037
CTBP2,1.0,,
CTBS,,,0.8359773761898192
CTDSP2,,,0.6848025620588797
CTIF,,,1.0
CTNNBIP1,0.6499165773777172,0.6854381573482696,0.6652687971369289
CTSB,,,0.12107892107892107
CTSC,,,0.12107892107892107
CTSH,,,0.2962569345548069
CTSO,0.5494045703250724,,0.49391168272287156
CTSS,0.14909680483450974,,0.15059567298373266
CTSZ,0.19193793219767247,,0.1910967820058729
CUEDC1,1.0,,
CXCL10,0.39757352474115476,,0.38335524657713105
CXCL16,0.2649469174892904,,0.3083028083028083
CXCL8,,,0.7360105647776881
CXCL9,0.21794785525355473,,0.19350512501197434
CYBA,0.19193793219767247,,0.16816516816516816
CYGB,0.17895067895067898,,
CYLD,1.0,,
CYP26B1,,,0.10620957989379043
CYP27A1,,,0.23997623997624
CYTH1,1.0,,
CYTH4,1.0,,1.0
CYYR1,1.0,,1.0
DAAM2,0.9910351428676035,,
DACT2,0.27859887148424695,,0.24411072798169572
DAPP1,0.6913606718484767,,0.6602270188222129
DAZAP2,1.0,,
DBP,0.16032685263454494,,
DCAF11,0.5491627017050746,0.4983198619562256,
DCAF17,,,1.0
DCUN1D3,1.0,,
DDAH1,,,0.7934628662476764
DDIT4,0.9653470694859214,,
DDX11,1.0,,1.0
DDX3Y,0.959949387554259,,0.8968808968808968
DDX55,1.0,,
DDX56,,,1.0
DDX58,0.20351253684587017,,
DENND1C,0.5809621240482964,,0.5585880202948036
DENND4A,1.0,,
DEPP1,0.9639620137601295,,0.8927409370540833
DES,1.0,,1.0
DGKA,1.0,,0.9606809059613437
DGKB,1.0,,
DGLUCY,1.0,,
DIP2A,0.6485062763323634,,0.6454431887957899
DIRAS2,1.0,1.0,
DLL1,0.8888788265558804,,0.8739531145546183
DNAAF5,1.0,,
DNAJB1,0.14828649611258307,,
DNAJC1,0.14909680483450974,,0.11732453592918708
DNAJC15,,,0.2876509455456824
DNHD1,,,0.36083122175837407
DNMT1,,1.0,
DOC2A,,,0.4792105269432239
DOCK1,,1.0,
DOCK10,1.0,,1.0
DOCK8,0.5695987790443642,,0.5622455298481216
DOK5,1.0,,
DPH7,,,0.6478180909999092
DPP10,0.3601243477019875,,
DPP7,0.6787521688837478,,0.6493131633844579
DPY19L1,0.6058988092886397,,
DPYD,,,0.23997623997624
DRAP1,0.7713179128563744,,
DSC2,,,0.2397050463348806
DSCAM,0.634950156226752,,
DTX3L,1.0,,0.9576393345306687
DYSF,0.3601243477019875,,
ECE1,,,0.41675715588759066
ECHDC2,,,0.12107892107892107
EEF2K,0.437255052639668,,0.39783074068788354
EEFSEC,1.0,,
EEPD1,0.8767750235376134,,
EFEMP1,,0.9031850502438737,
EFEMP2,,,0.40753118747547723
EFHC1,0.20422691081373717,,
EFNA1,0.6702115452115452,,0.6602270188222129
EFNA3,0.44211344211344217,,
EFR3B,0.5975245227213731,,
EFS,1.0,,1.0
EFTUD2,1.0,,1.0
EGLN1,0.6499165773777172,,
EGR1,,,1.0
EHD1,0.20351253684587017,,0.21960392548627838
EIF1AY,1.0,,1.0
EIF1B,,0.5949579831932773,
EIF2AK2,1.0,,
EIF4A3,1.0,,1.0
EIF4E2,1.0,,
EIF4H,1.0,,
ELF1,0.39543065630022156,,0.38552492283835565
ELK3,,,0.7758961555407436
ELL2,1.0,,
ELOVL6,,,0.3140828043551779
EMB,0.7119191488123527,,0.701133082085463
EMID1,0.16637021515070297,,0.13019238825690438
EMILIN3,0.5776369379608246,,
EML3,1.0,,1.0
EML4,,,0.7758961555407436
EMP1,,,1.0
EMP3,0.48759367043791424,,0.45204795204795206
EMX2,1.0,,1.0
ENAH,,,0.8128861733877408
ENG,0.4717054507264298,,
ENO1,0.21841212974217902,,
ENO2,0.19193793219767247,,
ENO3,0.18435618435618437,,0.19350512501197434
ENPP2,,,0.5593319723754505
ENTPD1,0.1783314724491195,0.15062715062715062,
EP400,1.0,,
EPAS1,,1.0,
EPHA10,,0.7014633717930421,
EPHA4,,,0.9324664099944998
EPHA7,0.40556634376859096,,0.3996284614262143
EPHA8,1.0,,1.0
EPHB1,,,0.9814605585410496
EPSTI1,0.5163046560426474,,0.4792105269432239
ERO1A,0.14909680483450974,,0.10620957989379043
ERP27,0.6393606393606394,,
ESPL1,1.0,1.0,
ESYT1,0.41425423891177315,,0.38304288304288303
ETS1,1.0,,0.9606809059613437
ETV6,0.5494045703250724,,0.5148855720938101
ETV7,0.6293349507635222,,0.5750616815334978
EVI2A,0.2728471528471529,,0.27035165791146654
EVI2B,0.20731033672210142,,0.2144105894105894
EVX1,,,1.0
EXOG,0.4340750158931977,,0.41836212567919884
EXOSC8,1.0,,
F3,,,0.34002627409220815
F8,0.4934036880345605,,
FABP5,0.3523186079096622,0.3293765058470941,0.3083028083028083
FADS3,,,0.13019238825690438
FAM102A,0.7194641107684585,,0.6726606726606725
FAM107A,0.22631997631997636,,0.2562516848231134
FAM111A,0.7169572363120751,,
FAM114A1,,0.4041672613101185,
FAM117A,1.0,,1.0
FAM129A,0.19193793219767247,,0.19350512501197434
FAM13C,,,0.36083122175837407
FAM162A,0.4612571199683371,,
FAM171B,,,1.0
FAM210B,0.37547773327589845,,
FAM219B,,,0.7571601951767242
FAM221A,0.7904885461446548,,
FAM222A,1.0,,1.0
FAM78A,0.8588892805583873,,0.8046584498703808
FAM81A,,,0.5668964159530198
FAM83H,,,0.45204795204795206
FAM92A,0.29072454263293956,,0.2781797641610726
FAN1,,,0.8197074243585872
FANCA,0.9953081937517735,,
FAS,0.3432736095073758,,0.3083028083028083
FASLG,0.3523186079096622,,0.3996284614262143
FAT1,,0.15062715062715062,
FBLN5,0.6787521688837478,,0.6608704948188342
FBN1,,,0.8552834797178688
FBXO2,,,0.21621235906950192
FBXO22,,,0.8197074243585872
FBXO32,1.0,,1.0
FBXO6,0.11368631368631367,,0.08408258408258408
FBXW4,,,0.27386898815470245
FCGRT,,0.14735264735264736,
FEM1C,1.0,,
FGD3,1.0,,1.0
FGF11,1.0,,
FGF12,0.8976913689396159,,0.8262480553502225
FGF14,,,1.0
FGFR1,,0.7188246536072623,
FGFR2,,1.0,
FGFR3,,,1.0
FGL2,0.20422691081373717,,0.18565434565434566
FILIP1L,,,1.0
FJX1,1.0,,
FKTN,0.5494045703250724,,
FLNC,,,0.38304288304288303
FLOT1,,,0.3583657721588756
FMNL1,1.0,,1.0
FNBP1,1.0,,
FNBP1L,,,0.27035165791146654
FNDC3B,0.3372693972693973,,0.36083122175837407
FOLH1,0.5518523143523143,,0.5585880202948036
FOS,1.0,,1.0
FOSL2,0.6136118964215083,,0.6062165939966347
FOXO1,1.0,,1.0
FOXP4,1.0,,
FRMD5,0.966710111080972,,0.923088455555988
FSD1L,,,0.39721772480393175
FSTL5,0.9956744419875079,,
FURIN,0.30703602966376686,,0.298014222064855
FUS,1.0,,
FUT7,0.13374860433683963,,
FUT9,,,0.10089910089910091
FXYD5,0.14909680483450974,,0.10620957989379043
FYB1,1.0,,1.0
FZD5,0.17763486513486515,,0.1619368286034953
FZD6,,0.1375291375291375,
GAB1,1.0,,1.0
GABARAPL1,0.4178740178740179,,
GABRB2,0.4178740178740179,,
GADD45B,1.0,,1.0
GALM,0.6367237003279406,,0.6478180909999092
GALNT14,0.7495406801400493,,
GALNT5,0.46446664973980895,0.40533312841005154,
GALNT6,,0.166421813480637,0.23639217924932213
GALNT8,0.6599256907476087,,
GAPDH,0.3372693972693973,,
GATA3,0.4745621351125938,,
GBE1,1.0,,
GBP1,0.29805400591917447,,0.30984763268227833
GBP2,0.43008314436885864,,0.36571842397085114
GCA,0.7573203194321206,0.7668541984331457,
GFAP,0.3766507049181821,,0.36083122175837407
GFRA1,0.2677735487652843,,0.2562516848231134
GIGYF1,1.0,,1.0
GIMAP1,0.8551477847665531,,0.8017732662282425
GIMAP4,0.24177632322428705,,0.2242202242202242
GIMAP7,1.0,,1.0
GIMAP8,0.48759367043791424,,0.4523063143752799
GLB1L2,0.14909680483450974,,
GLCE,0.18435618435618437,,0.16450940363983843
GLDC,0.2181858545494909,,
GLI3,,1.0,
GLIPR1,0.19193793219767247,,0.16983016983016982
GLRX,0.14909680483450974,,
GMPR,,,0.55707042403273
GMPR2,0.5730718261330506,,0.5593319723754505
GNA13,1.0,,
GNA15,1.0,,1.0
GNAI1,0.32877923470257964,0.3438228438228438,
GNB3,,,0.7719686512508699
GNG5,1.0,,
GOLIM4,0.19193793219767247,,
GON4L,,,0.8265305019555405
GPC1,0.19895104895104893,,0.19350512501197434
GPC3,0.40556634376859096,,0.38408721188177386
GPD2,0.3000642480196384,,0.2876509455456824
GPI,0.5519211079377054,,
GPR15,0.8809879579110349,,0.8741558741558741
GPR155,0.19193793219767247,,
GPR173,,,0.7856633812047825
GPR68,0.44919958090689793,,0.39189795711534836
GPR88,1.0,,1.0
GPSM3,1.0,,1.0
GRAMD2B,,,0.5585880202948036
GRAMD4,0.6787521688837478,,
GRB10,1.0,,1.0
GREM1,1.0,,
GRIA2,,0.15062715062715062,
GRIK2,0.407614794169416,0.3949050949050949,
GRIK3,,,0.2876509455456824
GRIN2B,,,0.7423048332139242
GRIN2D,0.3292982879189776,,
GRK2,1.0,,1.0
GRK5,,,0.19350512501197434
GRM5,,0.9379316335838075,
GRN,,,0.13019238825690438
GSAP,,,0.38335524657713105
GSE1,0.8646099908799474,,0.8318399158093815
GSTK1,0.3039963699304359,,0.2876509455456824
GSTM3,0.9455715283348662,,
GTSF1,0.6499165773777172,,
GUCA1A,0.4745621351125938,,
GUCY1A1,0.578725097839786,,0.5497417380825452
GUCY1B1,0.17895067895067898,,
GUK1,0.21968369794456752,,
GXYLT2,,,0.38335524657713105
GYPC,0.20842490842490843,,0.19350512501197434
H2AFY2,1.0,,
HACD4,0.2181858545494909,,0.2397050463348806
HAPLN3,0.4934036880345605,,0.4282956626706627
HAUS5,0.9293030620831451,,
HAVCR2,0.634058658925444,,
HCLS1,0.8149495809704453,,0.7802647513258446
HCN3,,0.3949050949050949,0.3912414116495749
HCST,0.4463240463240464,,0.4282956626706627
HEG1,,0.7772852147852147,
HENMT1,0.5228090781236117,,0.5497417380825452
HERC5,1.0,,
HERC6,1.0,,
HES5,1.0,,
HEY2,0.7294113886113887,,
HIF3A,0.8963420218709358,,
HILPDA,0.6058988092886397,,0.6283536822458978
HIP1R,0.44919958090689793,,0.45204795204795206
HIPK2,1.0,,
HIPK3,1.0,,
HIST1H1C,,1.0,
HIST2H2BE,,0.18612965981387034,
HIVEP2,0.9930877466731444,,
HK1,0.46495820963906076,,0.45204795204795206
HLA-A,0.14909680483450974,,0.13019238825690438
HLA-B,0.19895104895104893,,0.17858247946743522
HLA-C,0.1749020210558672,,0.16450940363983843
HLA-DMA,0.16637021515070297,,0.13019238825690438
HLA-DOA,0.19193793219767247,,0.16450940363983843
HLA-DPA1,0.11368631368631367,,0.10089910089910091
HLA-DPB1,0.17763486513486515,,0.1375896830442285
HLA-DQB1,0.1783314724491195,,0.1619368286034953
HLA-DRA,0.14909680483450974,,0.13019238825690438
HLA-E,0.14909680483450974,,0.13019238825690438
HLA-F,0.15987137862137865,,0.16983016983016982
HMGA2,0.970163258142122,,0.932034067627288
HMGCLL1,1.0,,
HMGCR,,0.15062715062715062,
HMGCS1,,,0.4219908777549528
HMGN4,0.8976913689396159,,
HMGN5,0.959949387554259,,
HMOX2,0.3912146676852559,,
HOPX,1.0,,1.0
HOXB5,,1.0,1.0
HOXC4,,,1.0
HPCAL4,,0.40533312841005154,
HPS3,0.17185140440954397,,0.18498168498168502
HPS6,,,0.16450940363983843
HS3ST2,0.14909680483450974,,
HS3ST4,0.5099714290086281,,
HS3ST5,,,0.3583657721588756
HSD17B11,0.437255052639668,,
HSD17B7,,0.1375291375291375,
HSPB1,0.40556634376859096,,0.41137925435446093
HTATIP2,1.0,,1.0
HTR2C,0.20731033672210142,0.18612965981387034,
IARS,1.0,,
ICAM1,0.578725097839786,,0.5497417380825452
ICAM2,0.5695987790443642,,0.5251339569521387
ID2,1.0,,1.0
ID4,0.6058988092886397,,
IDI1,,0.27505827505827507,
IFI16,1.0,1.0,1.0
IFI27,0.48759367043791424,,
IFI35,0.4569474109425683,,0.398436790482245
IFI44,0.14909680483450974,,
IFI44L,0.14909680483450974,,
IFI6,0.6714359466037318,,0.645284947610529
IFIT1,0.29713468349831984,,
IFIT2,1.0,,1.0
IFIT3,0.20842490842490843,,0.21621235906950192
IFITM1,0.3096831483928258,,0.30100151948891446
IFITM2,0.6265194659355243,,0.609851995394164
IFITM3,0.43224483849483847,,0.4235603968224289
IFNAR2,0.941659988363285,,0.8923964923964923
IFT81,0.19193793219767247,,
IGDCC4,,,0.48906387729917145
IGF2BP2,1.0,,1.0
IGF2R,,0.41170769528978485,
IGFBP5,0.8657902790850768,,0.8273726273726273
IGFBP6,,,0.7027533869639133
IGFBP7,,0.4632269139311393,
IKBKE,0.19115397876459822,,0.1742802651893561
IKZF1,1.0,,1.0
IL10RA,0.19193793219767247,,0.1742802651893561
IL13RA1,0.2677735487652843,,0.2876509455456824
IL16,0.7845223478811264,,0.7364771980156596
IL18BP,0.20422691081373717,,
IL1R1,,,0.23639217924932213
IL27RA,0.16032685263454494,,0.11732453592918708
IL2RA,0.22631997631997636,,0.19350512501197434
IL2RB,0.626601405775553,,0.6493131633844579
IL2RG,0.6634935030839468,,0.6726606726606725
IL6R,0.1955114948745522,,0.19770769770769772
IL6ST,0.8665714688769443,,0.7849498744067435
IL7R,0.35882242757242755,,0.3145903526131663
IL9R,0.48759367043791424,,0.484220271454314
ILDR2,0.6265194659355243,,
ILF3,1.0,,
IMP3,,1.0,
INSIG1,,0.9379316335838075,
INTS11,1.0,,
INTU,0.3372693972693973,,0.30984763268227833
IQGAP1,1.0,,1.0
IQGAP3,1.0,,
IRAK4,0.3009343597578892,,0.27035165791146654
IRF1,0.6054558468351571,,0.63211492065247
IRF2,0.48759367043791424,,0.47933064560142946
IRF3,0.40556634376859096,,
IRF4,0.45363881860232225,,0.42708614137185563
IRF5,0.26637797349094416,,
IRF7,0.19193793219767247,,0.18565434565434566
IRF8,0.4365788850324933,,0.38304288304288303
IRF9,0.5730718261330506,,0.5585880202948036
IRS4,0.9413914833447158,0.9379316335838075,
ISG15,0.2262950319822358,,
ISM2,,0.5283391307487693,
ISYNA1,0.6293349507635222,,0.609851995394164
ITGA2,0.36268026452075536,,
ITGA5,,,0.3925469343336779
ITGA6,0.6013523156380299,,0.5668964159530198
ITGAM,0.19193793219767247,,
ITGB2,0.3800958078066512,,0.36571842397085114
ITGB5,,,0.6090860359153042
ITK,1.0,,1.0
ITM2A,0.4934036880345605,,0.4891361565834634
ITM2B,0.6013523156380299,,
ITPRIP,,0.166421813480637,
JADE2,1.0,,1.0
JAK1,1.0,,1.0
JAK3,1.0,,1.0
JMJD6,0.9293030620831451,,
JUN,1.0,,1.0
JUNB,1.0,,0.98434808068458
KANK2,,1.0,
KANK4,,1.0,
KAT2A,1.0,,1.0
KCNAB2,0.6702115452115452,,0.6478180909999092
KCNH8,,,0.2144105894105894
KCNIP2,0.6702115452115452,,0.6493131633844579
KCNIP3,0.27266229705254097,,
KCNIP4,0.2728471528471529,,
KCNK5,0.21841212974217902,,0.21621235906950192
KCNK9,0.21508221508221512,,
KCNQ3,0.19193793219767247,,
KCNV1,0.21968369794456752,0.17682317682317683,0.22878284506191482
KDM3A,1.0,,
KDM5D,1.0,,1.0
KDM7A,,1.0,
KIAA1217,,0.9646207451085499,
KIAA1549,0.5888135768613856,,
KIAA1549L,1.0,,
KIF2A,1.0,,
KLF10,1.0,,1.0
KLF13,,,0.7466533466533467
KLF2,0.6787521688837478,,0.6478180909999092
KLF5,,1.0,
KLF6,0.3000642480196384,0.2544528642089618,
KLF9,1.0,,1.0
KREMEN1,0.1783314724491195,,0.15931436984068564
KRT18,,,1.0
