,FDR corrected P-value Ctrl Tc vs. wo Tc,FDR corrected P-value IBD Tc vs. Ctrl Tc,FDR corrected P-value IBD Tc vs. wo Tc
CAST,0.8616719938415699,,0.798885457976367
CAVIN1,,1.0,1.0
CAVIN3,,,1.0
CBFB,0.5754509807373244,,0.5217410326899379
CBLN2,,,0.037112420289990386
CBLN4,,,0.03728665700496686
CBS,1.0,,
CBX7,1.0,,
CCDC112,,,1.0
CCDC115,,0.7474338526970106,
CCDC184,,0.3521756021756022,
CCDC33,,1.0,1.0
CCDC40,0.5341718887173432,,
CCDC77,,,1.0
CCDC8,,1.0,
CCDC80,,,0.037112420289990386
CCDC85C,1.0,1.0,1.0
CCDC88B,,,0.4391732298709043
CCL19,0.039016539016539016,,0.037112420289990386
CCL2,0.039016539016539016,,0.03728665700496686
CCL28,0.039016539016539016,0.04895104895104895,
CCL4,0.039016539016539016,,0.037112420289990386
CCL5,0.039016539016539016,,0.037112420289990386
CCNB1IP1,,,1.0
CCND2,,,1.0
CCND3,1.0,,0.9935286159062382
CCNL1,1.0,,
CCNL2,1.0,,1.0
CCR1,0.039016539016539016,,0.037112420289990386
CCR2,0.048916257871481746,,0.037112420289990386
CCR5,0.039016539016539016,,0.037112420289990386
CCSAP,1.0,,
CD109,0.15310755595115785,,0.13236763236763238
CD164,1.0,,1.0
CD2,0.039016539016539016,,0.04052070378600991
CD200R1,0.039016539016539016,,0.04052070378600991
CD27,0.044732337725968296,,0.04269923624762335
CD274,0.044732337725968296,,0.04052070378600991
CD276,,0.04895104895104895,
CD300A,0.0681333591781353,,0.05412802810572328
CD37,0.048916257871481746,,0.05150491531814489
CD3E,0.039016539016539016,,0.037112420289990386
CD4,0.048916257871481746,,0.038703986072407125
CD40,,,0.037112420289990386
CD44,0.09586259437891485,,0.08679844745418515
CD47,0.039016539016539016,,0.037112420289990386
CD48,0.039016539016539016,,0.037112420289990386
CD53,0.04605230834739032,,0.03728665700496686
CD6,0.5659999259999261,,0.47516585978124437
CD63,,,0.1155094905094905
CD74,0.039016539016539016,,0.038703986072407125
CD83,,,0.037112420289990386
CD84,0.039016539016539016,,0.037112420289990386
CD86,0.039016539016539016,,0.037112420289990386
CD8A,0.039016539016539016,,0.037112420289990386
CD9,,,0.12721831943799908
CD99,,,0.6893777363576021
CDC42,1.0,,
CDC42BPA,,,0.6910759922808115
CDC42EP1,,,1.0
CDC42EP3,1.0,,
CDC42SE2,0.7703213017349142,,0.7612853467775748
CDH13,0.039016539016539016,,0.03728665700496686
CDH2,0.039016539016539016,,
CDH24,,,0.037112420289990386
CDH6,0.039016539016539016,,0.037112420289990386
CDK10,1.0,,1.0
CDK5RAP2,,1.0,
CDK6,0.4764387612387612,,
CDK7,1.0,,
CDKN1A,,,0.9912108919118265
CDKN2A,1.0,,1.0
CDKN2D,0.8233835130386855,,
CDO1,1.0,,
CDON,,0.04895104895104895,0.037112420289990386
CEACAM21,0.039016539016539016,,0.04052070378600991
CEBPD,0.08806240781162411,,0.06639128896182188
CECR2,1.0,1.0,
CELF4,,1.0,
CEMIP,0.49392365875882355,,0.4253191949116714
CENPO,1.0,,
CENPU,1.0,,
CEP290,,,1.0
CEP44,,,1.0
CEP57,,,1.0
CEP78,1.0,,1.0
CFAP46,1.0,,
CFAP52,,1.0,
CFB,0.08806240781162411,,0.0984272138118292
CFLAR,0.15789362861962392,,0.12721831943799908
CGAS,1.0,,1.0
CGNL1,,1.0,
CHAC1,,1.0,
CHAF1A,1.0,,
CHCHD2,1.0,,1.0
CHD1L,1.0,,
CHD7,0.08806240781162411,0.11421911421911422,
CHI3L1,0.74338958913427,,0.7108632108632109
CHI3L2,0.2964070150381938,,0.3166798777814268
CHKA,1.0,,1.0
CHPF,1.0,,0.9954539058147907
CHPF2,,,1.0
CIART,,,1.0
CIB1,0.8218951343151087,,0.7649043363329078
CIDEB,1.0,,1.0
CIR1,1.0,,
CIRBP,1.0,,
CISH,0.05178231906342505,,0.04544811411764201
CLCN4,0.7451434507137426,,
CLCN6,,,0.17431128542239652
CLDN1,,,0.5887119873133859
CLDN19,,0.5255796834744204,
CLDN5,,0.4100173330942562,
CLDND1,0.6620260858023095,,
CLEC1A,0.12541030398173256,,0.11345797060082775
CLEC2B,0.07803307803307803,,0.06639128896182188
CLIC5,1.0,,1.0
CLK3,1.0,,
CLN6,,0.332579185520362,
CLOCK,,,1.0
CLSTN2,,,0.037112420289990386
CLVS2,,,1.0
CMPK2,0.15894959543920284,,
CMTM7,0.09132044426162073,,0.08226237039796362
CNKSR2,0.8452432523228983,,0.7714365223992952
CNKSR3,,0.34265734265734266,
CNR1,,,0.037112420289990386
CNTN1,0.039016539016539016,,
CNTNAP1,0.061311704168847035,,0.037112420289990386
COBLL1,,1.0,
COCH,0.23313981100866346,,
COL13A1,,,0.5405489171722937
COL18A1,,0.12314248251748251,
COL1A2,,,0.0559299855074503
COL4A5,0.2316858399332626,0.2784090909090909,
COL4A6,0.4560964076311411,0.5022153419099984,
COL5A2,,,0.0559299855074503
COL6A1,,,0.08033873640810058
COL6A2,,,0.04052070378600991
COQ10B,1.0,,
COQ4,1.0,,
CORO1A,0.12866522790186913,,0.12033421124330215
CORO7,1.0,,
COTL1,0.5766667350245063,,
CPA4,,1.0,
CPAMD8,,0.04895104895104895,
CPED1,,,0.05412802810572328
CPNE1,1.0,,1.0
CPNE2,1.0,1.0,
CPNE4,1.0,,
CPNE6,0.05178231906342505,,0.05150491531814489
CPNE7,,,1.0
CPQ,,,0.7363382690607821
CPSF6,,,1.0
CPT1A,1.0,,1.0
CREBBP,,0.2332986162773397,
CRHR2,,,0.038703986072407125
CRLF3,0.048916257871481746,,
CROCC,0.8142320404531201,0.8130852198648809,
CRTAM,0.044732337725968296,,
CRTC3,,1.0,
CRY1,1.0,,1.0
CRYBG1,1.0,1.0,1.0
CSF1,0.061311704168847035,,0.07740797214481425
CSF2RB,0.039016539016539016,,0.037112420289990386
CSGALNACT1,0.6025510721162894,,0.5670216308514181
CSMD1,0.5659999259999261,0.5645218091261256,
CSMD2,0.34027538945571734,,
CSRNP1,1.0,,1.0
CSRP1,0.3109610839441984,,0.28028021800263797
CTBP2,0.6788225701874727,,
CTBS,,,0.8803244947823261
CTDSP2,,,1.0
CTIF,,,1.0
CTNNBIP1,0.12541030398173256,0.14613327848621965,0.09405068615594932
CTSA,,,0.13994815756930296
CTSB,,,0.0559299855074503
CTSC,,,0.08480377561157505
CTSH,,,0.27231266050586267
CTSO,0.37358841503919227,,0.3184954976763851
CTSS,0.04605230834739032,,0.038703986072407125
CTSZ,0.6538974387075653,,0.6390161562575356
CTTN,1.0,,0.972560303546219
CUEDC1,1.0,,1.0
CUL9,,,0.6481826289254076
CUX1,0.11922295211419881,,
CXCL10,0.044732337725968296,,0.03728665700496686
CXCL16,0.2624890020516263,,0.244220723925521
CXCL8,0.039016539016539016,,0.04052070378600991
CXCL9,0.039016539016539016,,0.037112420289990386
CYB5R3,,1.0,
CYBA,0.17402066959589083,,0.13825063825063827
CYBRD1,,,1.0
CYGB,0.19682228599426052,,0.15152234374696577
CYLD,1.0,,1.0
CYP26B1,,,0.06639128896182188
CYP27A1,,0.8040766052129689,0.658221559860904
CYR61,,,0.03728665700496686
CYTH1,1.0,,
CYTH2,1.0,,
CYTH4,1.0,,1.0
CYYR1,0.3279110595287066,,0.29208969664311174
DAAM2,0.38698036657220325,,
DAB2,,,0.0638429095020735
DACH1,0.20065648637077207,,
DACT1,0.9072417204285336,,
DACT2,0.5504495504495505,,0.5134614647888983
DAPP1,0.8402649315196844,,0.7641842693389086
DAZAP2,0.9341405582369438,,
DBI,,,1.0
DBP,0.061311704168847035,,0.04842718257352405
DCAF11,1.0,1.0,
DCAF17,,,1.0
DCUN1D3,0.7561776847491133,,
DCUN1D4,,,1.0
DDAH1,0.07471252152103217,,0.060560354678001735
DDIT4,1.0,,
DDR2,,,0.05755114450766625
DDX11,1.0,,1.0
DDX3Y,1.0,,1.0
DDX55,1.0,,1.0
DDX56,1.0,,1.0
DDX58,0.10505284189494717,,
DEDD2,0.41381177744814107,,
DENND1C,0.8484252191692293,,0.785088635853942
DENND4A,1.0,,
DEPP1,1.0,1.0,1.0
DES,1.0,,1.0
DET1,,,1.0
DEXI,,,1.0
DFFA,1.0,,
DGKA,0.3678114504125049,,0.3184954976763851
DGKB,0.7290155496677236,,0.6823257496205005
DGLUCY,1.0,,
DHFR,,1.0,
DHRS7,0.43574906941243574,,
DIP2A,0.07803307803307803,,0.05150491531814489
DIRAS2,1.0,1.0,
DLGAP2,,,0.05150491531814489
DLL1,0.04161764161764162,,0.037112420289990386
DMC1,1.0,,
DNAAF5,1.0,1.0,
DNAJA1,1.0,,
DNAJB1,1.0,,
DNAJC1,1.0,,1.0
DNAJC15,,,1.0
DNASE2,0.74338958913427,,
DNER,,,0.060560354678001735
DNHD1,,,1.0
DNM1,,,0.23388265869468877
DNMT1,,0.7342657342657343,
DOC2A,,,0.05412802810572328
DOCK1,,0.12314248251748251,
DOCK10,1.0,,1.0
DOCK6,0.3279110595287066,,
DOCK8,1.0,,1.0
DOCK9,,,0.35385406672535386
DOK5,0.36304159298811706,,0.3178639542275906
DONSON,,,1.0
DPH7,,,1.0
DPP10,1.0,,
DPP7,0.8211480826865443,,0.7627385534362279
DPY19L1,0.9341405582369438,,
DPYD,,,0.9515395636392078
DRAP1,1.0,,1.0
DSC2,,,0.03728665700496686
DSCAM,0.039016539016539016,,
DTNBP1,1.0,,
DTX3L,1.0,,1.0
DUSP5,,,0.9183400331725692
DYRK4,,0.3787265366212735,
DYSF,0.7215387352373654,,0.6627386219222954
ECE1,,,0.04544811411764201
ECHDC2,,,1.0
EDIL3,,,0.1368294626721593
EEF2K,1.0,,1.0
EEFSEC,1.0,,
EEPD1,0.09392431276929758,,
EFEMP1,,0.8713813068651778,
EFEMP2,0.2561486609582802,,0.2551085278358005
EFHC1,1.0,,
EFNA1,0.05178231906342505,,0.04052070378600991
EFNA3,0.044732337725968296,,
EFR3B,0.5917318832770728,,
EFS,0.6251551586786964,,0.608523421023421
EFTUD2,1.0,,1.0
EGFR,,0.09137529137529138,
EGLN1,1.0,,
EGR1,,0.09477756286266927,0.04052070378600991
EHD1,1.0,,1.0
EHD4,0.9341405582369438,,
EIF1AY,1.0,,1.0
EIF1B,,1.0,
EIF2AK2,0.6549517897832504,,
EIF4A3,1.0,,1.0
EIF4E2,1.0,,1.0
EIF4E3,0.45147709433423716,,
EIF4H,1.0,,
ELF1,0.08749938586004159,,0.08895674218254863
ELK3,,,0.20148445003936336
ELL2,1.0,,
ELMSAN1,,,1.0
ELOVL6,,,0.39055840491247185
ELP6,,1.0,
EMB,0.12404219157465911,,0.08226237039796362
EMID1,1.0,,1.0
EMILIN3,0.727174732624324,,
EML3,1.0,,1.0
EML4,,,1.0
EMP1,,,0.6018388863577149
EMP3,0.05876968220064454,,0.05150491531814489
EMX2,0.039016539016539016,,0.037112420289990386
ENAH,0.7872309744871513,,0.7082983241923639
ENDOD1,1.0,,
ENG,0.07471252152103217,,0.05755114450766625
ENO1,1.0,,
ENO2,1.0,,
ENO3,1.0,,1.0
ENPP2,,0.3324794017863325,0.22770235435641864
ENTPD1,1.0,1.0,
EP400,1.0,,
EPAS1,,0.7474338526970106,
EPHA10,,0.07408807408807408,
EPHA4,,,0.03728665700496686
EPHA7,0.039016539016539016,,0.037112420289990386
EPHA8,0.048916257871481746,,0.04269923624762335
EPHB1,,,0.037112420289990386
EPSTI1,0.44295247236423707,,0.3564579919259723
ERO1A,0.34289399569688905,,0.31548762118710305
ERP27,0.7307692307692308,,
ESPL1,1.0,1.0,
ESYT1,1.0,,1.0
ETS1,0.13310380392674656,,0.0984272138118292
ETV6,0.6337566252700623,,0.5789920346882373
ETV7,0.9193715375533559,,0.8872294973378007
EVI2A,0.09132044426162073,,0.0719823982663862
EVI2B,0.04161764161764162,,0.04842718257352405
EVX1,,,0.037112420289990386
EXOC3,,,0.8598239367470136
EXOG,0.8381109984163418,,0.7888236287219769
EXOSC8,1.0,,
EYA4,,1.0,
F12,0.11736511466969687,,
F3,,,0.037112420289990386
F8,0.08484133316348083,,
FABP5,1.0,1.0,1.0
FADS3,,0.3646628600757041,0.2477339174586881
FAM102A,0.16392303348825088,,0.1448223548880004
FAM107A,0.10505284189494717,,0.10053237901339168
FAM111A,1.0,,
FAM114A1,,1.0,1.0
FAM117A,0.7042324067117456,,0.7058433587688906
FAM117B,,1.0,
FAM120A,,,1.0
FAM129A,1.0,,0.972147711278146
FAM13C,1.0,,1.0
FAM155B,,,0.037112420289990386
FAM162A,1.0,,
FAM171B,,,0.07740797214481425
FAM174B,,,0.14930839225850073
FAM184A,1.0,,
FAM210A,1.0,,
FAM210B,0.15310755595115785,,
FAM219A,1.0,,
FAM219B,1.0,,1.0
FAM221A,0.19682228599426052,,0.18257604464501015
FAM222A,0.05178231906342505,,0.05755114450766625
FAM234B,,0.5940877304513669,
FAM49A,1.0,,
FAM78A,1.0,,1.0
FAM81A,1.0,,1.0
FAM83H,1.0,,1.0
FAM92A,0.9593588229951866,,0.9416652231379072
FAN1,1.0,,1.0
FANCA,1.0,1.0,
FANCI,1.0,,
FAS,0.2868730498788302,,0.23865539664796168
FASLG,0.05876968220064454,,0.03728665700496686
FAT1,0.039016539016539016,0.04895104895104895,
FBLN5,0.1903000225580871,,0.18257604464501015
FBN1,,,0.037112420289990386
FBRSL1,,,1.0
FBXL7,,1.0,
FBXO2,0.8845668476664786,,0.8776549537419102
FBXO22,,,0.658221559860904
FBXO32,1.0,,1.0
FBXO6,1.0,,1.0
FBXW4,1.0,,1.0
FCGRT,,0.04895104895104895,0.037112420289990386
FDPS,,,0.7612853467775748
FEM1C,0.6798319899849802,,0.5847938877391893
FGD3,1.0,,1.0
FGF11,0.039016539016539016,,
FGF12,0.039016539016539016,,0.037112420289990386
FGF13,,,0.037112420289990386
FGF14,,,0.037112420289990386
FGF9,,,0.037112420289990386
FGFR1,,0.04895104895104895,
FGFR2,,0.04895104895104895,
FGFR3,0.039016539016539016,,0.038703986072407125
FGL2,0.07203053356899511,,0.0559299855074503
FILIP1L,,0.3787265366212735,0.3208232445520581
FJX1,0.039016539016539016,,0.037112420289990386
FKTN,0.07203053356899511,,
FLII,0.4621571976410686,,
FLNB,,0.45876437611974796,
FLNC,,,0.3890678012083763
FLOT1,,,0.3184954976763851
FMNL1,1.0,,1.0
FMNL3,,1.0,
FNBP1,0.7090598534890146,,
FNBP1L,,,1.0
FNDC3B,0.08806240781162411,,0.06639128896182188
FOLH1,1.0,,1.0
FOLR1,,1.0,
FOS,0.08806240781162411,,0.08033873640810058
FOSL2,0.13310380392674656,,0.07485074449360164
FOXO1,0.74338958913427,,0.7074821729994144
FOXP4,1.0,,1.0
FRMD5,1.0,,1.0
FRMD8,,,1.0
FSD1L,,,0.26760243366741565
FSTL5,0.09742858297771592,,
FTH1,,,0.03728665700496686
FURIN,0.039016539016539016,,0.03728665700496686
FUS,1.0,1.0,
FUT3,,0.0790747713824637,
FUT7,0.048916257871481746,0.04895104895104895,
FUT9,0.2468682832319196,,0.2406684224866043
FXYD5,0.5283340512698311,,0.5000555000555
FYB1,0.0681333591781353,,0.05755114450766625
FYN,,,0.04269923624762335
FZD5,0.039016539016539016,,0.037112420289990386
FZD6,,0.04895104895104895,
GAB1,0.061311704168847035,,0.04052070378600991
GABARAPL1,1.0,,
GABRA2,,0.5836990595611286,
GABRB2,0.22926247306412598,,
GADD45B,0.04161764161764162,,0.037112420289990386
GAL3ST1,,,0.23865539664796168
GALM,1.0,,1.0
GALNT14,1.0,,
GALNT5,1.0,1.0,
GALNT6,,1.0,1.0
GALNT8,1.0,,
GANAB,,,1.0
GAPDH,1.0,,
GAS1,,0.32209790209790207,
GATA3,0.4793993884902976,,
GBE1,1.0,,1.0
GBP1,0.05876968220064454,,0.04052070378600991
GBP2,0.7605911874686577,,0.6867460496492754
GCA,0.6028393571746173,0.6411008346492219,
GCDH,,1.0,
GCHFR,1.0,,1.0
GEM,,1.0,
GFAP,0.06457909906185769,,0.06966717493033284
GFRA1,0.07203053356899511,,0.04842718257352405
GIGYF1,1.0,,1.0
GIMAP1,0.5215831933859669,,0.4842234227541574
GIMAP4,0.21810487648996965,,0.16956184311556213
GIMAP7,1.0,,1.0
GIMAP8,0.08484133316348083,,0.09177489177489179
GLB1L2,0.3835072777052299,,
GLCE,0.039016539016539016,,0.037112420289990386
GLDC,1.0,,1.0
GLI3,,0.20728654061987395,
GLIPR1,1.0,,1.0
GLIS3,,,0.380637133464274
GLRX,1.0,,
GMPR,,,1.0
GMPR2,1.0,,1.0
GNA11,,1.0,
GNA13,1.0,,
GNA15,0.27653827653827656,0.3787265366212735,0.25704785232915905
GNAI1,1.0,1.0,
GNB3,,,1.0
GNB4,1.0,,
GNG2,,1.0,
GNG5,1.0,,
GNL1,1.0,,
GOLGA8A,,,1.0
GOLIM4,1.0,,
GOLM1,1.0,,
GOLPH3,,,1.0
GOLT1B,1.0,1.0,
GON4L,,,1.0
GPC1,0.12133939359070249,,0.12284699059641055
GPC3,0.1688062504389035,,0.13994815756930296
GPD2,1.0,,1.0
GPI,1.0,,
GPR15,0.04161764161764162,,0.037112420289990386
GPR155,1.0,,
GPR173,,,0.3208232445520581
GPR22,0.04161764161764162,,
GPR68,0.061311704168847035,,0.05755114450766625
GPR88,1.0,,1.0
GPSM3,0.1151307708684758,,0.12033421124330215
GRAMD2B,,,1.0
GRAMD4,1.0,,
GRB10,0.08484133316348083,,0.08895674218254863
GREM1,0.04161764161764162,,0.037112420289990386
GRIA2,,0.11815770436460092,
GRIK2,0.5310055797860675,0.5836990595611286,
GRIK3,0.19812187812187812,,0.19790888722927558
GRIN2B,,,0.0638429095020735
GRIN2D,0.16930391037533896,,
GRK2,0.24266384022481582,,0.199703584616544
GRK5,1.0,,1.0
GRM1,0.37648948989155173,0.46946754033368204,
GRM5,,0.332677031706158,
GRM8,0.25844555444555445,,
GRN,,0.09137529137529138,0.04052070378600991
GSAP,,,0.913702144194341
GSE1,1.0,,1.0
GSTK1,1.0,,1.0
GSTM2,1.0,,
GSTM3,0.2699026463732346,,
GTF2IRD1,,,1.0
GTPBP1,0.7659751549370472,,
GTSF1,1.0,,
GUCA1A,0.039016539016539016,,
GUCY1A1,0.29005029387438563,,0.2477339174586881
GUCY1B1,0.2374366977218301,,
GUK1,0.6051498933343313,,
GXYLT2,,1.0,0.9795824784115184
GYPC,1.0,,1.0
H2AFY2,1.0,,
HACD4,0.19682228599426052,,0.16717237214131622
HACE1,,1.0,
HAPLN3,0.04605230834739032,,0.04269923624762335
HAUS5,0.8772194348402528,,0.7891791752551246
HAVCR2,0.044732337725968296,,
HCLS1,0.08806240781162411,,0.08679844745418515
