,FDR corrected P-value Ctrl Tc vs. wo Tc,FDR corrected P-value IBD Tc vs. Ctrl Tc,FDR corrected P-value IBD Tc vs. wo Tc
BCAM,1.0,,
BCL6,0.8764643178050999,,0.8388704318936876
BDKRB2,,,0.748895548895549
BEND7,1.0,,
BET1L,,,1.0
BGN,,,0.748895548895549
BHLHE22,0.7651132137824154,,0.7417696458792349
BHLHE40,1.0,,1.0
BLVRB,,,1.0
BMP1,,0.9043242471813899,
BMP7,1.0,,
BNC2,,,1.0
BNIP3,1.0,,
BOC,,1.0,1.0
BRSK2,,,1.0
BST2,1.0,,1.0
BTBD1,1.0,,
BTBD11,1.0,,1.0
BTG2,,,0.6115097024187933
BTN2A1,0.7150082621780736,,0.7062937062937064
BTN2A2,0.7245940872314498,,0.7189816171852099
BTN3A1,1.0,,1.0
BTN3A2,1.0,,1.0
C15orf39,1.0,,
C15orf40,,,1.0
C1D,1.0,,
C1QL1,0.8284396991021598,,0.82763641587171
C1R,0.586195054945055,,0.5737399855046914
C1S,,,0.5737399855046914
C1orf226,1.0,,
C3,0.586195054945055,,0.5737399855046914
C3AR1,0.8804510706684621,,
C4orf3,0.7150082621780736,,
C9orf64,1.0,,1.0
CABIN1,1.0,,1.0
CACHD1,0.7261638884675533,,
CACNA1I,,1.0,
CACNG5,1.0,,1.0
CAD,0.7651132137824154,,
CADPS,1.0,,1.0
CALHM2,0.7651132137824154,,0.748895548895549
CAMK2N1,1.0,,
CANT1,,,0.7189816171852099
CAP1,1.0,,1.0
CAPG,1.0,,1.0
CAPRIN2,,,0.7417696458792349
CAPZB,,,1.0
CARMIL2,1.0,,1.0
CASK,1.0,,1.0
CASP1,1.0,,1.0
CASP10,0.8284396991021598,,0.82763641587171
CASP7,1.0,,1.0
CAST,1.0,,1.0
CAVIN1,,,1.0
CBFB,,,1.0
CBLN4,,,0.7879399752191271
CBS,1.0,,
CBX7,1.0,,
CCDC112,,,1.0
CCDC33,,,1.0
CCDC80,,,1.0
CCDC85C,1.0,1.0,
CCL19,0.7150082621780736,,0.7062937062937064
CCL2,0.586195054945055,,0.5737399855046914
CCL28,0.586195054945055,,
CCL4,0.7855408480408481,,
CCL5,0.586195054945055,,0.5737399855046914
CCNB1IP1,,,0.7062937062937064
CCND2,,,1.0
CCND3,0.6821178821178822,,0.6687498547963664
CCR1,1.0,,
CCR2,0.8284396991021598,,0.8388704318936876
CCR5,1.0,,1.0
CCSAP,0.9301607483425665,,
CD109,,,1.0
CD164,0.7150082621780736,,0.7189816171852099
CD2,1.0,,1.0
CD200R1,0.9791045958446839,,0.9350460414290203
CD27,0.7651132137824154,,0.7373395834934297
CD274,0.9059378121878121,,0.8477748147169635
CD276,,1.0,
CD300A,1.0,,1.0
CD37,1.0,,1.0
CD3E,0.9094905094905094,,0.8388704318936876
CD4,0.8730066495109474,,0.8386836093842464
CD40,,,0.7879399752191271
CD44,1.0,,1.0
CD47,0.94219479150986,,
CD48,1.0,,1.0
CD53,1.0,,1.0
CD6,1.0,,1.0
CD63,,,0.8477748147169635
CD74,0.9581762201352179,,0.9291427996463968
CD83,,,0.7417696458792349
CD84,1.0,,1.0
CD86,0.8623265279612029,,
CD8A,0.9003956043956044,,0.8477748147169635
CD9,,,0.9343401228842756
CDC42EP1,,,1.0
CDC42SE2,0.586195054945055,,0.5737399855046914
CDH13,1.0,,1.0
CDH2,1.0,,
CDH24,,,1.0
CDH6,1.0,,1.0
CDK10,,,1.0
CDK5RAP2,,1.0,
CDK6,0.6496360782075068,,
CDKN1A,,,0.8337964286517342
CDKN2A,1.0,,
CDKN2D,1.0,,
CDON,,,1.0
CEACAM21,0.9301607483425665,,0.8640827257848535
CEBPD,1.0,,1.0
CECR2,1.0,,
CELF4,,0.9819329606563649,
CEMIP,0.94219479150986,,0.9047879073067989
CENPU,1.0,,
CEP44,,,1.0
CEP57,,,0.7062937062937064
CEP78,1.0,,1.0
CFB,0.586195054945055,,0.5044955044955045
CFLAR,0.7651132137824154,,0.7417696458792349
CGAS,0.7117751813403987,,0.6687498547963664
CHAC1,,1.0,
CHAF1A,1.0,,
CHCHD2,1.0,,
CHD7,1.0,,
CHI3L1,,,0.7062937062937064
CHI3L2,0.7150082621780736,,0.7062937062937064
CHKA,0.7187065807755463,,0.7189816171852099
CHPF,1.0,,1.0
CHPF2,,,1.0
CIB1,1.0,,1.0
CIDEB,,,1.0
CIR1,1.0,,
CISH,1.0,,1.0
CLCN6,,,0.7189816171852099
CLDN19,,1.0,
CLDN5,,0.9220065648637077,
CLDND1,0.586195054945055,,
CLEC2B,0.7117751813403987,,0.7062937062937064
CLIC5,1.0,,1.0
CLN6,,0.8104395604395604,
CLSTN2,,,1.0
CLVS2,,,1.0
CMPK2,1.0,,
CMTM7,0.7831723831723831,,0.7879399752191271
CNKSR2,,,0.7189816171852099
CNKSR3,,1.0,
CNR1,,,1.0
CNTN1,1.0,,
CNTNAP1,1.0,,1.0
COL4A5,0.6185872950578832,0.8104395604395604,
COL4A6,0.6413074105381797,0.8104395604395604,
COL5A2,,,0.8195899663476456
COL6A1,,,0.8202341875811264
COQ10B,0.7651132137824154,,
CORO1A,1.0,,1.0
COTL1,1.0,,
CPED1,,,1.0
CPNE1,0.933851862423291,,0.8951561259253566
CPNE2,0.9879291014662195,1.0,
CPNE6,1.0,,1.0
CPQ,,,0.7578258651220023
CPT1A,0.586195054945055,,0.5737399855046914
CREBBP,,0.9895297010681625,
CRHR2,,,0.9291427996463968
CRLF3,0.8705708705708705,,
CROCC,1.0,,
CRTC3,,1.0,
CRY1,1.0,,1.0
CRYBG1,1.0,,1.0
CSF1,0.964533204352209,,0.9291427996463968
CSF2RB,1.0,,
CSGALNACT1,0.8934696739574789,,0.8640827257848535
CSMD2,0.586195054945055,,
CSRNP1,1.0,,
CSRP1,0.8268095540822814,,0.7879399752191271
CTBP2,0.7651132137824154,,
CTBS,,,0.7189816171852099
CTDSP2,,,0.7879399752191271
CTIF,,,1.0
CTNNBIP1,1.0,1.0,1.0
CTSB,,,0.8388704318936876
CTSC,,,0.7274121227609599
CTSH,,,1.0
CTSO,0.94219479150986,,0.9058273397425516
CTSS,1.0,,1.0
CTSZ,0.7873545373545373,,0.7879399752191271
CUEDC1,0.8729484800913373,,
CXCL10,0.8730066495109474,,0.8388704318936876
CXCL16,0.7651132137824154,,0.7417696458792349
CXCL8,,,0.8030032251485539
CXCL9,0.7524951239236953,,0.7189816171852099
CYBA,1.0,,0.9785574054715587
CYGB,1.0,,
CYLD,0.94219479150986,,
CYP26B1,,,0.7417696458792349
CYP27A1,,,1.0
CYTH1,1.0,,
CYTH4,1.0,,1.0
CYYR1,1.0,,1.0
DAAM2,1.0,,
DACT2,1.0,,1.0
DAPP1,1.0,,1.0
DAZAP2,1.0,,
DBP,1.0,,
DCAF11,1.0,1.0,
DCAF17,,,1.0
DCUN1D3,0.7651132137824154,,
DDAH1,,,1.0
DDIT4,0.7855408480408481,,
DDX11,1.0,,1.0
DDX3Y,0.9301607483425665,,0.8916664730618218
DDX55,1.0,,
DDX56,,,1.0
DDX58,0.705639188397809,,
DENND1C,0.7117751813403987,,0.7062937062937064
DENND4A,1.0,,
DEPP1,0.7651132137824154,,0.7417696458792349
DES,1.0,,1.0
DGKA,1.0,,1.0
DGKB,1.0,,
DGLUCY,0.7187065807755463,,
DIP2A,1.0,,1.0
DIRAS2,1.0,1.0,
DLL1,1.0,,1.0
DNAAF5,1.0,,
DNAJB1,0.586195054945055,,
DNAJC1,0.7117751813403987,,0.7189816171852099
DNAJC15,,,1.0
DNHD1,,,0.5737399855046914
DNMT1,,1.0,
DOC2A,,,0.9291427996463968
DOCK1,,1.0,
DOCK10,1.0,,1.0
DOCK8,1.0,,0.935220439937421
DOK5,1.0,,
DPH7,,,1.0
DPP10,1.0,,
DPP7,1.0,,1.0
DPY19L1,0.94219479150986,,
DPYD,,,0.7578258651220023
DRAP1,1.0,,
DSC2,,,1.0
DSCAM,0.9882535764888707,,
DTX3L,0.586195054945055,,0.5737399855046914
DYSF,0.6496360782075068,,
ECE1,,,0.7189816171852099
ECHDC2,,,1.0
EEF2K,1.0,,1.0
EEFSEC,1.0,,
EEPD1,1.0,,
EFEMP1,,1.0,
EFEMP2,,,0.8030032251485539
EFHC1,1.0,,
EFNA1,1.0,,1.0
EFNA3,1.0,,
EFR3B,0.7632461435278336,,
EFS,1.0,,1.0
EFTUD2,1.0,,1.0
EGLN1,1.0,,
EGR1,,,1.0
EHD1,1.0,,1.0
EIF1AY,1.0,,1.0
EIF1B,,1.0,
EIF2AK2,1.0,,
EIF4A3,1.0,,1.0
EIF4E2,1.0,,
EIF4H,1.0,,
ELF1,0.8630454910942716,,0.7879399752191271
ELK3,,,1.0
ELL2,0.7651132137824154,,
ELOVL6,,,0.8195899663476456
EMB,1.0,,1.0
EMID1,0.9885766407505537,,0.9714471574936691
EMILIN3,0.586195054945055,,
EML3,1.0,,1.0
EML4,,,0.7189816171852099
EMP1,,,0.7879399752191271
EMP3,0.7651132137824154,,0.7578258651220023
EMX2,1.0,,1.0
ENAH,,,1.0
ENG,0.586195054945055,,
ENO1,0.8284396991021598,,
ENO2,1.0,,
ENO3,1.0,,1.0
ENPP2,,,0.7417696458792349
ENTPD1,0.8803564123898385,1.0,
EP400,0.8614739297969111,,
EPAS1,,0.6567717996289425,
EPHA10,,1.0,
EPHA4,,,1.0
EPHA7,1.0,,1.0
EPHA8,1.0,,1.0
EPHB1,,,1.0
EPSTI1,0.586195054945055,,0.5814524458592255
ERO1A,0.8179411347728179,,0.8388704318936876
ERP27,0.586195054945055,,
ESPL1,1.0,1.0,
ESYT1,1.0,,1.0
ETS1,1.0,,1.0
ETV6,0.7245940872314498,,0.7417696458792349
ETV7,1.0,,1.0
EVI2A,0.9003956043956044,,0.8477748147169635
EVI2B,1.0,,1.0
EVX1,,,1.0
EXOG,1.0,,1.0
EXOSC8,0.8730066495109474,,
F3,,,0.5737399855046914
F8,0.7150082621780736,,
FABP5,1.0,1.0,1.0
FADS3,,,1.0
FAM102A,1.0,,1.0
FAM107A,1.0,,1.0
FAM111A,0.7336407434929604,,
FAM114A1,,1.0,
FAM117A,1.0,,1.0
FAM129A,1.0,,1.0
FAM13C,,,1.0
FAM162A,0.5946668715899486,,
FAM171B,,,0.8951561259253566
FAM210B,1.0,,
FAM219B,,,1.0
FAM221A,1.0,,
FAM222A,1.0,,1.0
FAM78A,1.0,,1.0
FAM81A,,,1.0
FAM83H,,,0.8388704318936876
FAM92A,0.6028819665183303,,0.5737399855046914
FAN1,,,1.0
FANCA,0.94219479150986,,
FAS,1.0,,1.0
FASLG,1.0,,1.0
FAT1,,0.9043242471813899,
FBLN5,0.9134497343452568,,0.8648494362780076
FBN1,,,0.8388704318936876
FBXO2,,,0.6395013437266958
FBXO22,,,0.7417696458792349
FBXO32,0.7117751813403987,,0.7062937062937064
FBXO6,0.7395129142701958,,0.7417696458792349
FBXW4,,,1.0
FCGRT,,0.9744921744921745,
FEM1C,1.0,,
FGD3,1.0,,1.0
FGF11,1.0,,
FGF12,1.0,,1.0
FGF14,,,1.0
FGFR1,,1.0,
FGFR2,,1.0,
FGFR3,,,1.0
FGL2,1.0,,1.0
FILIP1L,,,0.7879399752191271
FJX1,0.7873545373545373,,
FKTN,0.8630454910942716,,
FLNC,,,1.0
FLOT1,,,1.0
FMNL1,1.0,,1.0
FNBP1,1.0,,
FNBP1L,,,1.0
FNDC3B,1.0,,0.9521464451041917
FOLH1,1.0,,1.0
FOS,0.7651132137824154,,0.7417696458792349
FOSL2,1.0,,1.0
FOXO1,0.8804510706684621,,0.8388704318936876
FOXP4,1.0,,
FRMD5,0.8730066495109474,,0.8388704318936876
FSD1L,,,0.7062937062937064
FSTL5,0.586195054945055,,
FURIN,0.7117751813403987,,0.6687498547963664
FUS,1.0,,
FUT7,1.0,,
FUT9,,,1.0
FXYD5,1.0,,1.0
FYB1,1.0,,1.0
FZD5,1.0,,1.0
FZD6,,0.9043242471813899,
GAB1,1.0,,1.0
GABARAPL1,1.0,,
GABRB2,0.586195054945055,,
GADD45B,1.0,,1.0
GALM,0.9128925936905986,,0.870554247862955
GALNT14,1.0,,
GALNT5,1.0,1.0,
GALNT6,,1.0,1.0
GALNT8,1.0,,
GAPDH,0.94219479150986,,
GATA3,1.0,,
GBE1,1.0,,
GBP1,1.0,,1.0
GBP2,1.0,,1.0
GCA,1.0,1.0,
GFAP,0.7173065030207888,,0.7189816171852099
GFRA1,1.0,,1.0
GIGYF1,1.0,,1.0
GIMAP1,0.7831723831723831,,0.7879399752191271
GIMAP4,0.9117699343263252,,0.9058273397425516
GIMAP7,1.0,,1.0
GIMAP8,0.9003956043956044,,0.8388704318936876
GLB1L2,0.586195054945055,,
GLCE,0.6260985391420174,,0.6115097024187933
GLDC,1.0,,
GLI3,,1.0,
GLIPR1,0.586195054945055,,0.6634461428981977
GLRX,1.0,,
GMPR,,,1.0
GMPR2,1.0,,1.0
GNA13,1.0,,
GNA15,1.0,,1.0
GNAI1,1.0,1.0,
GNB3,,,1.0
GNG5,1.0,,
GOLIM4,0.8200324265898036,,
GON4L,,,1.0
GPC1,0.9748158300496832,,0.9341615322476567
GPC3,1.0,,1.0
GPD2,0.7150082621780736,,0.7189816171852099
GPI,1.0,,
GPR15,1.0,,1.0
GPR155,1.0,,
GPR173,,,0.7189816171852099
GPR68,0.7316445930307316,,0.7417696458792349
GPR88,1.0,,1.0
GPSM3,1.0,,1.0
GRAMD2B,,,0.7189816171852099
GRAMD4,0.7150082621780736,,
GRB10,1.0,,1.0
GREM1,0.7651132137824154,,
GRIA2,,1.0,
GRIK2,1.0,1.0,
GRIK3,,,1.0
GRIN2B,,,1.0
GRIN2D,1.0,,
GRK2,1.0,,1.0
GRK5,,,1.0
GRM5,,1.0,
GRN,,,1.0
GSAP,,,0.7578258651220023
GSE1,1.0,,1.0
GSTK1,0.8705708705708705,,0.82763641587171
GSTM3,0.9117699343263252,,
GTSF1,1.0,,
GUCA1A,1.0,,
GUCY1A1,0.586195054945055,,0.5814524458592255
GUCY1B1,0.586195054945055,,
GUK1,1.0,,
GXYLT2,,,1.0
GYPC,0.7173065030207888,,0.7189816171852099
H2AFY2,1.0,,
HACD4,0.8804510706684621,,0.8388704318936876
HAPLN3,1.0,,1.0
HAUS5,1.0,,
HAVCR2,1.0,,
HCLS1,1.0,,1.0
HCN3,,1.0,1.0
HCST,1.0,,1.0
HEG1,,0.9043242471813899,
HENMT1,1.0,,1.0
HERC5,0.7375746205014497,,
HERC6,0.7150082621780736,,
HES5,1.0,,
HEY2,0.7923591559955195,,
HIF3A,0.8730066495109474,,
HILPDA,1.0,,1.0
HIP1R,1.0,,1.0
HIPK2,0.8804510706684621,,
HIPK3,1.0,,
HIST1H1C,,1.0,
HIST2H2BE,,1.0,
HIVEP2,0.7150082621780736,,
HK1,0.586195054945055,,0.5737399855046914
HLA-A,1.0,,1.0
HLA-B,1.0,,1.0
HLA-C,0.9023665629409754,,0.8640827257848535
HLA-DMA,1.0,,1.0
HLA-DOA,0.7651132137824154,,0.7417696458792349
HLA-DPA1,0.6496360782075068,,0.6687498547963664
HLA-DPB1,0.8804510706684621,,0.8477748147169635
HLA-DQB1,0.7266547885104586,,0.7417696458792349
HLA-DRA,1.0,,0.9571269851643683
HLA-E,0.9656949791781252,,0.9179357228137714
HLA-F,1.0,,1.0
HMGA2,0.586195054945055,,0.5737399855046914
HMGCLL1,1.0,,
HMGCR,,0.6567717996289425,
HMGCS1,,,0.82763641587171
HMGN4,1.0,,
HMGN5,1.0,,
HMOX2,1.0,,
HOPX,1.0,,1.0
HOXB5,,1.0,1.0
HOXC4,,,1.0
HPCAL4,,1.0,
HPS3,1.0,,1.0
HPS6,,,1.0
HS3ST2,0.7187065807755463,,
HS3ST4,0.586195054945055,,
HS3ST5,,,0.3363303363303363
HSD17B11,0.7864601152272386,,
HSD17B7,,1.0,
HSPB1,0.764992017328466,,0.7417696458792349
HTATIP2,1.0,,1.0
HTR2C,1.0,1.0,
IARS,0.9023665629409754,,
ICAM1,1.0,,1.0
ICAM2,0.8410648912216312,,0.8337964286517342
ID2,1.0,,1.0
ID4,1.0,,
IDI1,,0.9220065648637077,
IFI16,1.0,1.0,1.0
IFI27,1.0,,
IFI35,1.0,,1.0
IFI44,1.0,,
IFI44L,1.0,,
IFI6,1.0,,1.0
IFIT1,1.0,,
IFIT2,0.9112261784017509,,0.9017058890476611
IFIT3,1.0,,1.0
IFITM1,0.9023665629409754,,0.8388704318936876
IFITM2,0.6874056176381759,,0.6687498547963664
IFITM3,0.7651132137824154,,0.7417696458792349
IFNAR2,1.0,,1.0
IFT81,1.0,,
IGDCC4,,,1.0
IGF2BP2,1.0,,1.0
IGF2R,,1.0,
IGFBP5,0.8764643178050999,,0.8388704318936876
IGFBP6,,,0.7879399752191271
IGFBP7,,0.9043242471813899,
IKBKE,0.8158220517024504,,0.7879399752191271
IKZF1,1.0,,1.0
IL10RA,1.0,,1.0
IL13RA1,0.7524951239236953,,0.7274121227609599
IL16,0.94219479150986,,0.8861345907978033
IL18BP,0.7117751813403987,,
IL1R1,,,0.7824828232991499
IL27RA,0.586195054945055,,0.5044955044955045
IL2RA,0.7651132137824154,,0.7417696458792349
IL2RB,1.0,,1.0
IL2RG,1.0,,1.0
IL6R,0.7150082621780736,,0.7062937062937064
IL6ST,0.8730066495109474,,0.8388704318936876
IL7R,1.0,,1.0
IL9R,0.7356173238526179,,0.7417696458792349
ILDR2,0.964533204352209,,
ILF3,1.0,,
IMP3,,1.0,
INSIG1,,0.9220065648637077,
INTS11,1.0,,
INTU,0.7946635304494837,,0.7879399752191271
IQGAP1,1.0,,1.0
IQGAP3,1.0,,
IRAK4,0.7651132137824154,,0.7879399752191271
IRF1,0.9023665629409754,,0.8640827257848535
IRF2,1.0,,1.0
IRF3,0.94219479150986,,
IRF4,0.9370344619750794,,0.8861345907978033
IRF5,0.783623519337805,,
IRF7,1.0,,1.0
IRF8,1.0,,1.0
IRF9,1.0,,1.0
IRS4,0.9094905094905094,1.0,
ISG15,0.7651132137824154,,
ISM2,,1.0,
ISYNA1,1.0,,1.0
ITGA2,0.8705708705708705,,
ITGA5,,,0.8477748147169635
ITGA6,1.0,,1.0
ITGAM,0.8329846254374557,,
ITGB2,1.0,,1.0
ITGB5,,,1.0
ITK,1.0,,1.0
ITM2A,0.586195054945055,,0.5737399855046914
ITM2B,0.7150082621780736,,
ITPRIP,,0.9220065648637077,
JADE2,1.0,,1.0
JAK1,1.0,,1.0
JAK3,0.9876032064215872,,0.9926416176416176
JMJD6,1.0,,
JUN,1.0,,1.0
JUNB,1.0,,1.0
KANK2,,1.0,
KANK4,,1.0,
KAT2A,1.0,,1.0
KCNAB2,0.9250945133298073,,0.9047879073067989
KCNH8,,,0.9179357228137714
KCNIP2,1.0,,1.0
KCNIP3,1.0,,
KCNIP4,0.7117751813403987,,
KCNK5,0.8730066495109474,,0.8477748147169635
KCNK9,0.9117699343263252,,
KCNQ3,0.94219479150986,,
KCNV1,0.9794513179128563,1.0,0.9165834165834166
KDM3A,1.0,,
KDM5D,1.0,,1.0
KDM7A,,1.0,
KIAA1217,,1.0,
KIAA1549,1.0,,
KIAA1549L,0.9791045958446839,,
KIF2A,1.0,,
KLF10,0.7855408480408481,,0.7879399752191271
KLF13,,,1.0
KLF2,0.586195054945055,,0.5737399855046914
KLF5,,1.0,
KLF6,1.0,1.0,
KLF9,0.9094905094905094,,0.8640827257848535
KREMEN1,0.7831723831723831,,0.7879399752191271
KRT18,,,0.8477748147169635
KSR2,,,0.7417696458792349
L3MBTL1,,,1.0
LAIR1,1.0,,1.0
LAMB2,,1.0,
LAMC1,,1.0,
LAMP1,,1.0,
LAP3,1.0,,
LAPTM4B,1.0,,1.0
LAPTM5,1.0,,1.0
LARS,1.0,,
LASP1,1.0,,
LAT2,,,1.0
LAX1,1.0,,1.0
LBH,0.8284396991021598,,
LCP1,1.0,,1.0
LDHA,1.0,,1.0
LDLRAD3,0.7524951239236953,,0.7189816171852099
LDLRAP1,,1.0,1.0
LEF1,0.7651132137824154,,
LENG8,,,1.0
LGALS1,1.0,,1.0
LGALS3,0.7150082621780736,,0.7189816171852099
LGALS3BP,1.0,,1.0
LGALS8,0.9094905094905094,,0.8477748147169635
LGALS9,0.7651132137824154,,0.7578258651220023
LGI1,,1.0,
LHX2,1.0,,1.0
LHX6,,,1.0
LIG1,1.0,,
LIMS2,,,1.0
LIN7A,,,0.7879399752191271
LIPG,,,0.8640827257848535
LMAN1,,,0.7062937062937064
LMBR1L,,,1.0
LMO2,1.0,,1.0
LMO4,1.0,,1.0
LOXL2,,,0.8030032251485539
LPAR6,1.0,,1.0
LPIN2,0.586195054945055,,0.5737399855046914
LPXN,0.7117751813403987,,0.7062937062937064
LRIG1,1.0,1.0,
LRMP,1.0,,1.0
LRP1,,0.9043242471813899,0.7189816171852099
LRP10,0.7117751813403987,,0.6687498547963664
LRP1B,0.9003956043956044,,
LRP4,,1.0,
LRP8,,,0.5737399855046914
LRRC15,,,1.0
LRRC32,,,1.0
LRRC4,1.0,,
LRRC7,,,1.0
LRRC8B,,,0.7189816171852099
LRRC8C,0.7261638884675533,,0.7338116429025521
LRRN1,1.0,,
LRRN4CL,,0.9220065648637077,
LRRTM2,1.0,1.0,
LSS,,,1.0
LST1,1.0,,1.0
LTB,0.7261638884675533,,0.7417696458792349
LTBP2,,,0.7417696458792349
LUC7L,,,1.0
LUC7L3,,,1.0
LY6E,1.0,,1.0
LY6H,1.0,,
LYSMD2,1.0,,1.0
MAFF,1.0,,1.0
MAL,0.9719164763807621,,0.9058273397425516
MAL2,1.0,,
MAN1A1,0.586195054945055,,0.5044955044955045
MAN1C1,0.586195054945055,,0.5814524458592255
MAN2A2,,,0.7879399752191271
MAN2B2,,,0.9291427996463968
MAP1LC3B,0.7651132137824154,,
MAP4K1,1.0,,1.0
MAPK11,,,1.0
MAPK15,0.8284396991021598,,0.82763641587171
MASP1,0.586195054945055,,
MAST2,,,0.7922711091725175
MAT2A,1.0,,
MATK,1.0,,
MBNL1,1.0,,1.0
MBP,1.0,,1.0
MCL1,0.9023665629409754,,0.8452127582562364
MCM4,1.0,,
MCUB,1.0,,1.0
MDM2,0.8730066495109474,,
MDM4,1.0,,1.0
ME3,1.0,,
MED10,,0.9043242471813899,
MEGF10,0.94219479150986,,0.8861345907978033
MEGF11,1.0,,0.9350460414290203
MEI1,0.8804510706684621,,0.8388704318936876
MEIS2,1.0,,
MFAP3,,,0.8337964286517342
MFGE8,0.94219479150986,,
MFSD14A,0.8730066495109474,,
MGAT4C,0.7150082621780736,,0.7062937062937064
MGLL,1.0,,
MGP,,,0.7632111478265324
MICAL2,1.0,,1.0
MID1,0.586195054945055,0.6567717996289425,
MITF,0.7187065807755463,,
MKNK2,,,1.0
MLKL,1.0,,1.0
MMP2,,,0.7879399752191271
MMP25,0.586195054945055,,0.5737399855046914
MMP9,,,0.5814524458592255
MOB3A,,,0.7417696458792349
MOB3B,,,1.0
MOB3C,0.8729484800913373,,0.824918324918325
MPDZ,0.7651132137824154,,
