,FDR corrected P-value Ctrl Tc vs. wo Tc,FDR corrected P-value IBD Tc vs. Ctrl Tc,FDR corrected P-value IBD Tc vs. wo Tc
AKAP10,1.0,,1.0
AKAP11,,1.0,
AKAP12,1.0,,1.0
AKAP7,1.0,,1.0
AKAP8L,1.0,1.0,1.0
AKNA,1.0,,1.0
AKR1B1,,,0.8342497838296158
ALDH1A3,,,0.6883116883116883
ALDH1L1,0.5793956043956044,,0.6060204855385578
ALDOA,0.5685267113838542,,
ALDOC,1.0,1.0,
ALG13,1.0,,1.0
ALG8,,0.4160839160839161,
ALKBH5,0.5793956043956044,,0.620839337653497
ALOX5,1.0,,
ALOX5AP,1.0,1.0,1.0
AMOT,1.0,,1.0
AMPD3,0.5793956043956044,,0.6060204855385578
ANGEL1,0.5685267113838542,,
ANGPT1,1.0,,1.0
ANGPTL2,,1.0,1.0
ANGPTL4,,,1.0
ANKDD1A,,,1.0
ANKRD11,,1.0,
ANKRD13B,0.5733042467736346,,0.6060204855385578
ANKRD28,1.0,,1.0
ANKRD29,,,1.0
ANKRD34A,1.0,,
ANKRD37,1.0,,1.0
ANKRD40,,1.0,
ANKRD44,1.0,,
ANKS6,1.0,,
ANO6,,1.0,
ANO8,,,0.5672898530041387
ANTXR1,0.9624932444604577,0.890909090909091,
ANXA1,1.0,,1.0
ANXA11,0.6534748673786107,,0.7453711337206483
ANXA2,1.0,,1.0
ANXA3,,1.0,
ANXA6,1.0,,1.0
AOAH,1.0,,1.0
AP1S2,1.0,,1.0
AP3B2,,,1.0
APBB1IP,1.0,,1.0
APOBEC3C,1.0,,1.0
APOBEC3F,1.0,,1.0
APOD,,,0.7397014749955927
APOL2,1.0,,
APOL3,1.0,,1.0
APOL6,1.0,,1.0
APRT,,,0.6298137346524444
AQP3,1.0,,1.0
ARAP1,,,1.0
ARAP2,1.0,,1.0
ARF6,1.0,,1.0
ARHGAP21,,,1.0
ARHGAP27,1.0,,1.0
ARHGAP30,1.0,,1.0
ARHGAP31,,,1.0
ARHGAP9,1.0,,1.0
ARHGDIA,,,1.0
ARHGDIB,1.0,,1.0
ARHGEF1,1.0,,1.0
ARHGEF26,0.5793956043956044,,0.6755313651865376
ARHGEF3,1.0,,1.0
ARHGEF40,1.0,1.0,
ARHGEF6,1.0,,1.0
ARL10,,,1.0
ARL4C,1.0,,1.0
ARL4D,1.0,,1.0
ARL6IP5,0.5685267113838542,,
ARMCX4,1.0,,1.0
ARPC2,1.0,,1.0
ARPC3,1.0,,
ARPC5,1.0,,
ARPIN,0.5685267113838542,,
ARPP21,1.0,,
ARRB1,,,0.5709976298211593
ARRDC2,1.0,,1.0
ARRDC4,,,1.0
ARSD,,1.0,
ART3,0.5685267113838542,0.4160839160839161,
ASAP2,1.0,,1.0
ASPHD2,0.9765282336710909,,
ATF2,,1.0,
ATF3,,,1.0
ATG4B,,,1.0
ATL3,0.5793956043956044,,
ATP10A,1.0,,1.0
ATP11A,1.0,,
ATP11C,0.5685267113838542,,
ATP1B2,1.0,,1.0
ATP1B3,,,0.5672898530041387
ATP5S,0.5685267113838542,,0.5709976298211593
ATP6V1B2,0.6080870349163032,,
ATP7B,1.0,,
ATP8A1,,1.0,
ATXN1,0.7536853390511927,,0.7705909114359818
AXL,,1.0,
B2M,1.0,,1.0
B3GALNT2,0.5793956043956044,0.4160839160839161,
B3GAT2,0.9958277017100546,,0.9846294056820372
B3GNT2,0.5685267113838542,,0.6060204855385578
B3GNT5,1.0,,
B3GNT9,,,0.9152557479695026
B4GALT1,,0.9550662103853594,1.0
B4GALT2,,,1.0
BACE2,,,1.0
BACH2,1.0,,
BAMBI,,1.0,1.0
BATF3,0.632067932067932,,0.6799707142172896
BBIP1,1.0,,1.0
BBS2,,,0.6185403381665064
BCAM,0.69935921818767,,
BCL6,1.0,,1.0
BDKRB2,,,1.0
BEND7,1.0,,
BET1L,,,1.0
BGN,,,1.0
BHLHE22,1.0,,1.0
BHLHE40,1.0,,1.0
BICDL1,,1.0,
BLVRB,,,0.7397014749955927
BMP1,,1.0,
BMP7,1.0,1.0,
BNC2,,,0.7397014749955927
BNIP3,1.0,,
BNIP3L,1.0,,
BOC,,1.0,1.0
BRD9,0.9765282336710909,,
BRSK2,,,1.0
BST2,1.0,,1.0
BTBD1,0.5685267113838542,,
BTBD11,1.0,,1.0
BTG2,1.0,,1.0
BTN2A1,0.6862635081813163,,0.6941229502205113
BTN2A2,0.856085520319097,,0.8574421529887117
BTN3A1,1.0,,1.0
BTN3A2,0.6447323168634645,,0.6954909497282379
BUD31,0.6992038798206198,,
C11orf54,0.9624932444604577,,
C12orf45,1.0,,
C15orf39,1.0,,
C15orf40,0.7563206024744485,,0.8075639956373901
C1D,0.6110386788352891,,
C1QL1,1.0,,1.0
C1R,1.0,,1.0
C1S,,,1.0
C1orf226,1.0,1.0,
C3,1.0,,1.0
C3AR1,0.5685267113838542,,0.5672898530041387
C4orf19,1.0,,
C4orf3,1.0,,
C5,1.0,,
C6orf106,,,1.0
C9orf64,1.0,,1.0
C9orf72,,1.0,
CA10,,,0.5672898530041387
CA2,,0.4903544731130938,
CAB39,0.5685267113838542,,
CABIN1,1.0,,1.0
CACHD1,0.9765282336710909,,
CACNA1C,,,1.0
CACNA1I,1.0,1.0,
CACNA2D1,0.5793956043956044,,
CACNG5,0.5793956043956044,,0.623550003715293
CAD,1.0,0.9505977893074667,
CADM3,1.0,,
CADPS,1.0,,1.0
CALCOCO2,1.0,,
CALHM2,1.0,,1.0
CAMK2N1,1.0,,
CANT1,,,0.5672898530041387
CAP1,0.69935921818767,,0.714926784445501
CAPG,0.692933732933733,,0.828001785448594
CAPRIN2,,,1.0
CAPZB,,,1.0
CARMIL2,1.0,,1.0
CASK,1.0,,1.0
CASP1,1.0,,1.0
CASP10,1.0,,1.0
CASP3,,,1.0
CASP7,1.0,,1.0
CAST,1.0,,1.0
CAVIN1,,1.0,1.0
CAVIN3,,,0.714926784445501
CBFB,0.5793956043956044,,0.6469094814959476
CBLN2,,,1.0
CBLN4,,,1.0
CBS,0.6277521361320244,,
CBX7,1.0,,
CCDC112,,,0.6303220588934875
CCDC115,,0.4160839160839161,
CCDC184,,0.4160839160839161,
CCDC33,,0.4160839160839161,0.5709976298211593
CCDC40,1.0,,
CCDC77,,,1.0
CCDC8,,0.7354596622889307,
CCDC80,,,0.5709976298211593
CCDC85C,1.0,1.0,1.0
CCDC88B,,,1.0
CCL19,1.0,,1.0
CCL2,1.0,,1.0
CCL28,1.0,1.0,
CCL4,1.0,,1.0
CCL5,1.0,,1.0
CCNB1IP1,,,0.5854722200876047
CCND2,,,1.0
CCND3,1.0,,1.0
CCNL1,1.0,,
CCNL2,1.0,,1.0
CCR1,1.0,,1.0
CCR2,1.0,,1.0
CCR5,1.0,,1.0
CCSAP,0.9682162497696479,,
CD109,0.5685267113838542,,0.5709976298211593
CD164,0.5793956043956044,,0.6469094814959476
CD2,1.0,,1.0
CD200R1,1.0,,1.0
CD27,1.0,,1.0
CD274,1.0,,1.0
CD276,,1.0,
CD300A,1.0,,1.0
CD37,1.0,,1.0
CD3E,1.0,,1.0
CD4,1.0,,1.0
CD40,,,1.0
CD44,1.0,,1.0
CD47,1.0,,1.0
CD48,1.0,,1.0
CD53,1.0,,1.0
CD6,1.0,,1.0
CD63,,,0.7175719017824281
CD74,1.0,,1.0
CD83,,,1.0
CD84,1.0,,1.0
CD86,1.0,,1.0
CD8A,1.0,,1.0
CD9,,,1.0
CD99,,,0.623550003715293
CDC42,1.0,,
CDC42BPA,,,1.0
CDC42EP1,,,1.0
CDC42EP3,1.0,,
CDC42SE2,1.0,,1.0
CDH13,0.5685267113838542,,0.6060204855385578
CDH2,1.0,,
CDH24,,,1.0
CDH6,1.0,,1.0
CDK10,1.0,,1.0
CDK5RAP2,,1.0,
CDK6,0.5733042467736346,,
CDK7,1.0,,
CDKN1A,,,1.0
CDKN2A,1.0,,1.0
CDKN2D,1.0,,
CDO1,1.0,,
CDON,,1.0,1.0
CEACAM21,1.0,,1.0
CEBPD,1.0,,1.0
CECR2,1.0,1.0,
CELF4,,1.0,
CEMIP,1.0,,1.0
CENPO,1.0,,
CENPU,1.0,,
CEP290,,,1.0
CEP44,,,1.0
CEP57,,,0.9216709216709216
CEP78,1.0,,1.0
CFAP46,1.0,,
CFAP52,,1.0,
CFB,1.0,,1.0
CFLAR,1.0,,1.0
CGAS,1.0,,1.0
CGNL1,,1.0,
CHAC1,,1.0,
CHAF1A,1.0,,
CHCHD2,0.5685267113838542,,0.5672898530041387
CHD1L,0.5685267113838542,,
CHD7,1.0,1.0,
CHI3L1,1.0,,1.0
CHI3L2,1.0,,1.0
CHKA,0.69935921818767,,0.7855462294714632
CHPF,1.0,,1.0
CHPF2,,,0.9787747463803802
CIART,,,1.0
CIB1,1.0,,1.0
CIDEB,0.5685267113838542,,0.6060204855385578
CIR1,1.0,,
CIRBP,0.8215558026878781,,
CISH,1.0,,1.0
CLCN4,1.0,,
CLCN6,,,1.0
CLDN1,,,1.0
CLDN19,,1.0,
CLDN5,,1.0,
CLDND1,0.5793956043956044,,
CLEC1A,1.0,,1.0
CLEC2B,1.0,,1.0
CLIC5,1.0,,1.0
CLK3,1.0,,
CLN6,,0.4160839160839161,
CLOCK,,,1.0
CLSTN2,,,1.0
CLVS2,,,1.0
CMPK2,0.5685267113838542,,
CMTM7,1.0,,1.0
CNKSR2,1.0,,1.0
CNKSR3,,1.0,
CNR1,,,1.0
CNTN1,1.0,,
CNTNAP1,1.0,,1.0
COBLL1,,1.0,
COCH,1.0,,
COL13A1,,,1.0
COL18A1,,1.0,
COL1A2,,,1.0
COL4A5,1.0,1.0,
COL4A6,1.0,1.0,
COL5A2,,,1.0
COL6A1,,,1.0
COL6A2,,,1.0
COQ10B,0.5685267113838542,,
COQ4,0.5685267113838542,,
CORO1A,1.0,,1.0
CORO7,1.0,,
COTL1,0.5793956043956044,,
CPA4,,1.0,
CPAMD8,,1.0,
CPED1,,,1.0
CPNE1,0.7876750700280112,,0.7929858160272906
CPNE2,0.6862635081813163,0.5710955710955711,
CPNE4,1.0,,
CPNE6,1.0,,1.0
CPNE7,,,0.6755313651865376
CPQ,,,0.7397014749955927
CPSF6,,,1.0
CPT1A,0.5685267113838542,,0.6060204855385578
CREBBP,,1.0,
CRHR2,,,1.0
CRLF3,1.0,,
CROCC,1.0,1.0,
CRTAM,1.0,,
CRTC3,,1.0,
CRY1,1.0,,1.0
CRYBG1,1.0,1.0,1.0
CSF1,1.0,,1.0
CSF2RB,1.0,,1.0
CSGALNACT1,1.0,,1.0
CSMD1,1.0,1.0,
CSMD2,1.0,,
CSRNP1,1.0,,1.0
CSRP1,1.0,,1.0
CTBP2,1.0,,
CTBS,,,1.0
CTDSP2,,,0.9386068476977568
CTIF,,,1.0
CTNNBIP1,1.0,1.0,1.0
CTSA,,,0.6060204855385578
CTSB,,,1.0
CTSC,,,1.0
CTSH,,,0.7705909114359818
CTSO,0.6110386788352891,,0.7397014749955927
CTSS,1.0,,1.0
CTSZ,0.8778721278721279,,0.8893450299700301
CTTN,1.0,,1.0
CUEDC1,1.0,,1.0
CUL9,,,1.0
CUX1,1.0,,
CXCL10,1.0,,1.0
CXCL16,1.0,,1.0
CXCL8,1.0,,1.0
CXCL9,1.0,,1.0
CYB5R3,,0.4160839160839161,
CYBA,1.0,,1.0
CYBRD1,,,1.0
CYGB,1.0,,1.0
CYLD,1.0,,1.0
CYP26B1,,,1.0
CYP27A1,,0.4903544731130938,0.6755313651865376
CYR61,,,1.0
CYTH1,1.0,,
CYTH2,1.0,,
CYTH4,1.0,,1.0
CYYR1,1.0,,1.0
DAAM2,1.0,,
DAB2,,,1.0
DACH1,1.0,,
DACT1,1.0,,
DACT2,1.0,,1.0
DAPP1,1.0,,1.0
DAZAP2,1.0,,
DBI,,,0.6120223862159346
DBP,1.0,,1.0
DCAF11,1.0,1.0,
DCAF17,,,1.0
DCUN1D3,1.0,,
DCUN1D4,,,1.0
DDAH1,0.5685267113838542,,0.5709976298211593
DDIT4,1.0,,
DDR2,,,1.0
DDX11,1.0,,1.0
DDX3Y,1.0,,1.0
DDX55,0.5793956043956044,,0.6185403381665064
DDX56,1.0,,1.0
DDX58,1.0,,
DEDD2,1.0,,
DENND1C,0.9624932444604577,,0.9454830883402312
DENND4A,1.0,,
DEPP1,1.0,1.0,1.0
DES,1.0,,1.0
DET1,,,1.0
DEXI,,,1.0
DFFA,1.0,,
DGKA,1.0,,1.0
DGKB,1.0,,1.0
DGLUCY,0.5685267113838542,,
DHFR,,0.5246940559440559,
DHRS7,0.5685267113838542,,
DIP2A,1.0,,1.0
DIRAS2,1.0,1.0,
DLGAP2,,,1.0
DLL1,1.0,,1.0
DMC1,1.0,,
DNAAF5,0.5685267113838542,0.4160839160839161,
DNAJA1,0.5793956043956044,,
DNAJB1,1.0,,
DNAJC1,0.69935921818767,,0.73612611877918
DNAJC15,,,0.5709976298211593
DNASE2,1.0,,
DNER,,,1.0
DNHD1,,,1.0
DNM1,,,1.0
DNMT1,,1.0,
DOC2A,,,1.0
DOCK1,,1.0,
DOCK10,1.0,,1.0
DOCK6,1.0,,
DOCK8,1.0,,1.0
DOCK9,,,1.0
DOK5,1.0,,1.0
DONSON,,,1.0
DPH7,,,1.0
DPP10,1.0,,
DPP7,0.5793956043956044,,0.6150415241324332
DPY19L1,0.5685267113838542,,
DPYD,,,0.7705909114359818
DRAP1,1.0,,1.0
DSC2,,,1.0
DSCAM,1.0,,
DTNBP1,1.0,,
DTX3L,1.0,,1.0
DUSP5,,,0.899100899100899
DYRK4,,1.0,
DYSF,1.0,,1.0
ECE1,,,1.0
ECHDC2,,,0.5672898530041387
EDIL3,,,1.0
EEF2K,1.0,,1.0
EEFSEC,1.0,,
EEPD1,0.5685267113838542,,
EFEMP1,,1.0,
EFEMP2,1.0,,1.0
EFHC1,0.5685267113838542,,
EFNA1,1.0,,1.0
EFNA3,1.0,,
EFR3B,0.5685267113838542,,
EFS,1.0,,1.0
EFTUD2,1.0,,1.0
EGFR,,1.0,
EGLN1,1.0,,
EGR1,,1.0,1.0
EHD1,1.0,,1.0
EHD4,0.6534748673786107,,
EIF1AY,1.0,,1.0
EIF1B,,0.513986013986014,
EIF2AK2,1.0,,
EIF4A3,1.0,,1.0
EIF4E2,1.0,,0.9447979556675209
EIF4E3,1.0,,
EIF4H,1.0,,
ELF1,1.0,,1.0
ELK3,,,1.0
ELL2,1.0,,
ELMSAN1,,,0.5709976298211593
ELOVL6,,,0.8473743829392364
ELP6,,0.5973350973350973,
EMB,1.0,,1.0
EMID1,0.5793956043956044,,0.6150415241324332
EMILIN3,1.0,,
EML3,1.0,,1.0
EML4,,,1.0
EMP1,,,1.0
EMP3,1.0,,1.0
EMX2,1.0,,1.0
ENAH,1.0,,1.0
ENDOD1,0.5685267113838542,,
ENG,1.0,,1.0
ENO1,0.9682162497696479,,
ENO2,1.0,,
ENO3,1.0,,1.0
ENPP2,,0.4903544731130938,0.6941229502205113
ENTPD1,1.0,1.0,
EP400,1.0,,
EPAS1,,1.0,
EPHA10,,1.0,
EPHA4,,,0.8272977022977024
EPHA7,1.0,,1.0
EPHA8,1.0,,1.0
EPHB1,,,1.0
EPSTI1,1.0,,1.0
ERO1A,0.5793956043956044,,0.623550003715293
ERP27,1.0,,
ESPL1,1.0,1.0,
ESYT1,0.9077317240582546,,0.9323705491588703
ETS1,1.0,,1.0
ETV6,1.0,,1.0
ETV7,1.0,,1.0
EVI2A,1.0,,1.0
EVI2B,1.0,,1.0
EVX1,,,1.0
EXOC3,,,1.0
EXOG,0.5685267113838542,,0.5709976298211593
EXOSC8,1.0,,
EYA4,,0.5727272727272728,
F12,1.0,,
F3,,,1.0
F8,1.0,,
FABP5,1.0,0.8099173553719009,0.9972903808520247
FADS3,,0.4160839160839161,0.6120223862159346
FAM102A,1.0,,1.0
FAM107A,1.0,,1.0
FAM111A,1.0,,
FAM114A1,,1.0,1.0
FAM117A,1.0,,1.0
FAM117B,,1.0,
FAM120A,,,1.0
FAM129A,1.0,,1.0
FAM13C,1.0,,1.0
FAM155B,,,1.0
FAM162A,0.5685267113838542,,
FAM171B,,,1.0
FAM174B,,,1.0
FAM184A,0.5685267113838542,,
FAM210A,1.0,,
FAM210B,0.5685267113838542,,
FAM219A,1.0,,
FAM219B,0.5685267113838542,,0.6060204855385578
FAM221A,1.0,,1.0
FAM222A,1.0,,1.0
FAM234B,,0.5961298974997605,
FAM49A,1.0,,
FAM78A,1.0,,1.0
FAM81A,1.0,,1.0
FAM83H,1.0,,1.0
FAM92A,1.0,,1.0
FAN1,1.0,,1.0
FANCA,1.0,1.0,
FANCI,0.6862635081813163,,
FAS,1.0,,1.0
FASLG,1.0,,1.0
FAT1,1.0,1.0,
FBLN5,1.0,,1.0
FBN1,,,1.0
FBRSL1,,,1.0
FBXL7,,1.0,
FBXO2,1.0,,1.0
FBXO22,,,1.0
FBXO32,0.6588566073102157,,0.7269932140398461
FBXO6,0.9682162497696479,,0.9995106933882445
FBXW4,1.0,,1.0
FCGRT,,1.0,1.0
FDPS,,,0.5709976298211593
FEM1C,1.0,,1.0
FGD3,1.0,,1.0
FGF11,1.0,,
FGF12,1.0,,1.0
FGF13,,,1.0
FGF14,,,1.0
FGF9,,,1.0
FGFR1,,1.0,
FGFR2,,1.0,
FGFR3,1.0,,1.0
FGL2,1.0,,1.0
FILIP1L,,1.0,1.0
FJX1,1.0,,1.0
FKTN,1.0,,
FLII,1.0,,
FLNB,,1.0,
FLNC,,,1.0
FLOT1,,,0.6298137346524444
FMNL1,0.854287503541235,,0.8574421529887117
FMNL3,,0.7530492763050901,
FNBP1,1.0,,
FNBP1L,,,1.0
FNDC3B,1.0,,1.0
FOLH1,1.0,,1.0
FOLR1,,0.4936588834893919,
FOS,1.0,,1.0
FOSL2,1.0,,1.0
FOXO1,1.0,,1.0
FOXP4,1.0,,1.0
FRMD5,1.0,,1.0
FRMD8,,,1.0
FSD1L,,,0.6941229502205113
FSTL5,1.0,,
FTH1,,,0.623550003715293
FURIN,1.0,,1.0
FUS,0.5793956043956044,0.4160839160839161,
FUT3,,0.4160839160839161,
FUT7,1.0,1.0,
FUT9,1.0,,1.0
FXYD5,1.0,,1.0
FYB1,1.0,,1.0
FYN,,,1.0
FZD5,1.0,,1.0
FZD6,,1.0,
GAB1,1.0,,1.0
GABARAPL1,0.8759842308229405,,
GABRA2,,1.0,
GABRB2,1.0,,
GADD45B,1.0,,1.0
GAL3ST1,,,0.6941229502205113
GALM,1.0,,1.0
GALNT14,1.0,,
GALNT5,0.5793956043956044,0.4394952873213743,
GALNT6,,0.4160839160839161,0.6120223862159346
GALNT8,1.0,,
GANAB,,,0.8574421529887117
GAPDH,1.0,,
GAS1,,1.0,
GATA3,1.0,,
GBE1,0.5685267113838542,,0.6060204855385578
GBP1,1.0,,1.0
GBP2,1.0,,1.0
GCA,1.0,1.0,
GCDH,,0.4160839160839161,
GCHFR,1.0,,1.0
GEM,,1.0,
GFAP,1.0,,1.0
GFRA1,1.0,,1.0
GIGYF1,1.0,,1.0
GIMAP1,0.6711613509643066,,0.7397014749955927
GIMAP4,1.0,,1.0
GIMAP7,1.0,,1.0
GIMAP8,0.8193473193473194,,0.8199764836932979
GLB1L2,0.5685267113838542,,
GLCE,0.69935921818767,,0.7397014749955927
GLDC,0.5685267113838542,,0.5672898530041387
GLI3,,1.0,
GLIPR1,1.0,,1.0
GLIS3,,,1.0
GLRX,0.69935921818767,,
GMPR,,,0.6120223862159346
GMPR2,0.5793956043956044,,0.6120223862159346
GNA11,,1.0,
GNA13,1.0,,
GNA15,1.0,1.0,1.0
GNAI1,1.0,1.0,
GNB3,,,1.0
GNB4,1.0,,
GNG2,,1.0,
GNG5,0.5793956043956044,,
GNL1,0.6588566073102157,,
GOLGA8A,,,0.9309371946734584
GOLIM4,0.9907020878807712,,
GOLM1,0.922209104027286,,
GOLPH3,,,0.630814498001998
GOLT1B,0.5733042467736346,0.4160839160839161,
GON4L,,,1.0
GPC1,1.0,,1.0
GPC3,1.0,,1.0
GPD2,0.5733042467736346,,0.6120223862159346
GPI,0.6110386788352891,,
GPR15,1.0,,1.0
GPR155,1.0,,
GPR173,,,1.0
GPR22,1.0,,
GPR68,1.0,,1.0
GPR88,1.0,,1.0
GPSM3,1.0,,1.0
GRAMD2B,,,0.8199764836932979
GRAMD4,0.7987966232241042,,
GRB10,1.0,,1.0
GREM1,1.0,,1.0
GRIA2,,1.0,
GRIK2,1.0,1.0,
GRIK3,1.0,,1.0
GRIN2B,,,1.0
GRIN2D,1.0,,
GRK2,1.0,,1.0
GRK5,1.0,,1.0
GRM1,1.0,1.0,
GRM5,,1.0,
GRM8,1.0,,
GRN,,1.0,1.0
GSAP,,,1.0
GSE1,1.0,,1.0
GSTK1,0.5793956043956044,,0.620839337653497
GSTM2,1.0,,
GSTM3,1.0,,
GTF2IRD1,,,1.0
GTPBP1,1.0,,
GTSF1,0.5793956043956044,,
GUCA1A,1.0,,
GUCY1A1,1.0,,1.0
GUCY1B1,1.0,,
GUK1,0.5685267113838542,,
GXYLT2,,1.0,1.0
GYPC,0.9077317240582546,,0.9056732740943269
H2AFY2,1.0,,
HACD4,1.0,,1.0
HACE1,,1.0,
HAPLN3,1.0,,1.0
HAUS5,0.5685267113838542,,0.5672898530041387
HAVCR2,1.0,,
HCLS1,1.0,,1.0
HCN3,,1.0,1.0
HCRTR2,1.0,,
HCST,1.0,,1.0
HDAC9,,,1.0
HEG1,,1.0,
HENMT1,0.5685267113838542,,0.5672898530041387
HERC2,1.0,,
HERC5,1.0,,
HERC6,1.0,,
HES4,,,1.0
HES5,1.0,,1.0
HEY2,1.0,,
HGSNAT,1.0,,
HIBADH,,,0.6060204855385578
HIF3A,1.0,,1.0
HILPDA,1.0,,1.0
HIP1R,1.0,,1.0
HIPK2,1.0,,
HIPK3,1.0,,
HIST1H1C,,1.0,
HIST2H2BE,1.0,1.0,
HIVEP2,1.0,,
HK1,1.0,,1.0
HLA-A,1.0,,1.0
HLA-B,1.0,,1.0
HLA-C,0.9348310552323931,,0.9152557479695026
HLA-DMA,1.0,,1.0
HLA-DMB,1.0,,
HLA-DOA,1.0,,1.0
HLA-DPA1,1.0,,1.0
HLA-DPB1,1.0,,1.0
HLA-DQB1,1.0,,1.0
HLA-DRA,0.5945833307796498,,0.623550003715293
HLA-E,1.0,,1.0
HLA-F,1.0,,1.0
HMGA2,1.0,,1.0
HMGCLL1,0.7536853390511927,,
HMGCR,,0.5625717566016074,
HMGCS1,,0.4160839160839161,0.6060204855385578
HMGN4,1.0,,1.0
HMGN5,0.5793956043956044,,
HMOX2,0.6110386788352891,,0.6755313651865376
HNRNPM,,0.5482517482517483,
HOPX,1.0,,1.0
HOXB4,,,1.0
HOXB5,,1.0,1.0
HOXC4,,,1.0
HPCA,1.0,,
HPCAL4,,1.0,
HPS3,0.5733042467736346,,0.6060204855385578
HPS6,,,0.5672898530041387
HS3ST2,1.0,,1.0
HS3ST4,1.0,,
HS3ST5,,,1.0
HSD17B11,0.5685267113838542,,
HSD17B7,,0.4160839160839161,
HSF2,,,1.0
HSPA4L,,,1.0
HSPB1,0.5685267113838542,,0.5672898530041387
HTATIP2,0.7900849150849151,,0.8574421529887117
HTR2C,1.0,0.978516329031793,
HUNK,,1.0,
IARS,0.8011000406437669,0.6942148760330579,
ICA1L,1.0,,
ICAM1,1.0,,1.0
ICAM2,1.0,,1.0
ICAM5,,1.0,
ID2,1.0,,1.0
ID4,1.0,,
IDI1,,0.4160839160839161,
IER3,,,1.0
IFFO2,,,1.0
IFI16,1.0,1.0,1.0
IFI27,1.0,,
IFI35,1.0,,1.0
IFI44,1.0,,
IFI44L,1.0,,
IFI6,1.0,,1.0
IFIT1,1.0,,
IFIT2,1.0,,1.0
IFIT3,1.0,,1.0
IFITM1,1.0,,1.0
IFITM2,1.0,,1.0
IFITM3,1.0,,1.0
IFNAR2,1.0,,1.0
IFT22,1.0,,
IFT81,0.5685267113838542,,
IGDCC4,,1.0,1.0
IGF2,,,1.0
IGF2BP2,1.0,1.0,1.0
IGF2R,,1.0,
IGFBP2,1.0,,
IGFBP5,1.0,,1.0
IGFBP6,,,1.0
IGFBP7,,1.0,
IKBKE,0.5685267113838542,,0.5709976298211593
IKZF1,1.0,,1.0
IL10RA,1.0,,1.0
IL13RA1,1.0,,1.0
IL16,1.0,,1.0
IL17RC,0.5793956043956044,,
IL17RD,1.0,,
IL18BP,1.0,,
IL1R1,,,1.0
IL27RA,1.0,,1.0
IL2RA,1.0,,1.0
IL2RB,1.0,,1.0
IL2RG,1.0,,1.0
IL6R,1.0,,1.0
IL6ST,1.0,,1.0
IL7R,1.0,,1.0
IL9R,0.5793956043956044,,0.6941229502205113
ILDR2,1.0,,
ILF3,0.856085520319097,0.6984938138784293,
IMP3,1.0,1.0,
ING1,1.0,,
INSIG1,,0.7530492763050901,
INSIG2,1.0,,
INTS11,0.780955044955045,,0.8199764836932979
INTS2,,,0.7269932140398461
INTU,0.6862635081813163,,0.714926784445501
IPO7,,,1.0
IPO9,0.6862635081813163,,
IQGAP1,1.0,,1.0
IQGAP3,1.0,,
IRAK4,1.0,,1.0
IRF1,1.0,,1.0
IRF2,1.0,,1.0
IRF2BPL,,,0.6941229502205113
IRF3,1.0,,
IRF4,1.0,,1.0
IRF5,1.0,,1.0
IRF7,1.0,,1.0
IRF8,1.0,,1.0
IRF9,1.0,,1.0
IRS1,,1.0,1.0
IRS4,1.0,1.0,
ISG15,1.0,,1.0
ISM2,,1.0,
ISYNA1,0.5793956043956044,,0.623550003715293
ITGA2,1.0,,
ITGA5,,,1.0
ITGA6,1.0,,1.0
ITGA9,1.0,,
ITGAE,1.0,,
ITGAM,1.0,,1.0
