,FDR corrected P-value Ctrl Tc vs. wo Tc,FDR corrected P-value IBD Tc vs. Ctrl Tc,FDR corrected P-value IBD Tc vs. wo Tc
ARF6,1.0,,
ARHGAP30,1.0,,1.0
ARHGAP9,1.0,,1.0
ARHGDIB,1.0,,1.0
ARHGEF1,1.0,,1.0
ARHGEF26,1.0,,1.0
ARHGEF3,,,1.0
ARHGEF40,,1.0,
ARHGEF6,1.0,,1.0
ARL4C,1.0,,
ARL4D,,,1.0
ARMCX4,,,0.7394779133909568
ARPC2,1.0,,
ARPP21,1.0,,
ARRDC2,0.6206043956043956,,0.6608819751676895
ART3,0.9244795608431972,,
ATG4B,,,0.7421669239851059
ATP10A,1.0,,1.0
ATP1B2,0.8572125548869736,,0.8482647060052918
ATP8A1,,1.0,
ATXN1,0.9230972417413096,,0.917697410503166
B2M,0.8572125548869736,,0.8307749942365328
B3GALNT2,,1.0,
B3GAT2,,,0.7313436563436564
B3GNT2,0.7323206594729774,,0.7394779133909568
B4GALT1,,,0.7496516222630872
BACE2,,,0.6608819751676895
BAMBI,,0.9125874125874126,0.8108860836133565
BATF3,1.0,,1.0
BBS2,,,1.0
BCAM,1.0,,
BCL6,0.8572125548869736,,0.8482647060052918
BDKRB2,,,0.7496516222630872
BEND7,1.0,,
BET1L,,,1.0
BGN,,,0.7496516222630872
BHLHE22,0.7522477522477522,,
BHLHE40,1.0,,1.0
BMP7,1.0,,
BOC,,1.0,
BRSK2,,,1.0
BST2,1.0,,1.0
BTBD1,1.0,,
BTBD11,1.0,,1.0
BTN2A1,0.6831637750005097,,
BTN2A2,0.705648333966918,,0.7394779133909568
BTN3A1,1.0,,1.0
BTN3A2,1.0,,1.0
C1QL1,0.8343111434020524,,0.8203854968560851
C1R,0.5698846607937517,,0.6608819751676895
C1orf226,1.0,,
C3,0.5698846607937517,,0.6608819751676895
C3AR1,0.855432178441028,,
C9orf64,,,1.0
CABIN1,1.0,,1.0
CACNG5,1.0,,1.0
CAD,0.7323206594729774,,
CADPS,1.0,,
CALHM2,0.7687806698795709,,0.7496516222630872
CAP1,1.0,,1.0
CAPG,1.0,,1.0
CAPRIN2,,,0.7521546776205161
CARMIL2,1.0,,
CASP1,1.0,,1.0
CASP10,0.8572125548869736,,0.8482647060052918
CASP7,1.0,,
CAST,1.0,,1.0
CAVIN1,,,1.0
CBS,1.0,,
CCDC80,,,1.0
CCDC85C,1.0,,
CCL19,0.6926637718716927,,0.733827969783026
CCL2,0.5698846607937517,,0.6608819751676895
CCL28,0.5698846607937517,,
CCL4,0.7922222704831401,,
CCL5,0.5698846607937517,,0.6608819751676895
CCND3,0.6831637750005097,,0.7313436563436564
CCR1,1.0,,
CCR2,0.8399537682048892,,0.8065645694511674
CCR5,1.0,,1.0
CD164,,,0.7313436563436564
CD2,1.0,,1.0
CD200R1,0.9271890899797877,,0.9399469788162367
CD27,0.7344430717211783,,0.7496516222630872
CD274,0.8776223776223776,,0.8481907702686924
CD276,,0.9538461538461539,
CD300A,1.0,,
CD37,1.0,,1.0
CD3E,0.8572125548869736,,0.8481907702686924
CD4,0.8572125548869736,,0.8458028458028458
CD44,1.0,,1.0
CD47,0.9037420912420913,,
CD48,1.0,,1.0
CD53,1.0,,1.0
CD6,1.0,,1.0
CD74,0.9309996933759311,,0.917697410503166
CD84,1.0,,1.0
CD86,0.8572125548869736,,
CD8A,0.8572125548869736,,0.8482647060052918
CDC42EP1,,,1.0
CDC42SE2,0.6136757978863242,,
CDH13,1.0,,1.0
CDH2,1.0,,
CDH6,1.0,,1.0
CDK10,,,1.0
CDK5RAP2,,1.0,
CDK6,0.6831637750005097,,
CDKN2D,1.0,,
CEACAM21,0.8820369771073997,,0.8531877958107466
CEBPD,1.0,,1.0
CEMIP,0.8771597406283753,,0.9019968795249694
CEP78,1.0,,1.0
CFB,,,0.6608819751676895
CFLAR,0.7342298420142732,,0.7488790279487954
CGAS,0.6831637750005097,,0.7313436563436564
CHD7,1.0,,
CHI3L1,,,0.733827969783026
CHI3L2,0.6831637750005097,,0.7313436563436564
CHPF,1.0,,1.0
CIB1,1.0,,1.0
CISH,1.0,,1.0
CLCN6,,,0.7313436563436564
CLDND1,0.6214220562046648,,
CLEC2B,0.6831637750005097,,0.7313436563436564
CLIC5,1.0,,1.0
CLN6,,0.44755244755244755,
CLSTN2,,,1.0
CLVS2,,,1.0
CMPK2,1.0,,
CMTM7,0.7757554945054945,,0.796643770737035
CNKSR2,,,0.7313436563436564
CNR1,,,1.0
CNTNAP1,1.0,,1.0
COL4A5,0.6831637750005097,0.5501165501165501,
COL4A6,0.6831637750005097,0.4699300699300699,
COQ10B,0.7223966509680796,,
CORO1A,1.0,,1.0
COTL1,1.0,,
CPT1A,0.5698846607937517,,0.6608819751676895
CROCC,0.9788565471795285,,
CRTC3,,1.0,
CRY1,1.0,,1.0
CRYBG1,1.0,,1.0
CSF1,0.9244795608431972,,0.9369527269883142
CSGALNACT1,0.8572125548869736,,
CSMD2,0.6206043956043956,,
CSRNP1,1.0,,
CSRP1,0.813435368459292,,0.7667094809951953
CTBS,,,0.7394779133909568
CTDSP2,,,0.7667094809951953
CTNNBIP1,1.0,1.0,1.0
CTSB,,,0.8203854968560851
CTSC,,,0.7496516222630872
CTSO,0.9230972417413096,,0.9095849205739315
CTSS,1.0,,1.0
CTSZ,0.7922222704831401,,0.7521546776205161
CUEDC1,0.8572125548869736,,
CXCL10,0.8572125548869736,,0.8482647060052918
CXCL16,0.7687806698795709,,
CXCL8,,,0.7667094809951953
CXCL9,0.7323206594729774,,0.7488790279487954
CYBA,0.9788565471795285,,0.9661484348984348
CYLD,0.9378673274777171,,
CYP27A1,,,1.0
CYTH4,1.0,,1.0
DACT2,1.0,,1.0
DAPP1,1.0,,1.0
DAZAP2,1.0,,
DDAH1,,,1.0
DDIT4,0.7922222704831401,,
DDX11,1.0,,1.0
DDX3Y,0.9191286529170488,,0.8827957756529184
DDX56,,,1.0
DDX58,0.6831637750005097,,
DENND1C,0.6831637750005097,,0.7313436563436564
DENND4A,1.0,,
DEPP1,0.7323206594729774,,0.7421669239851059
DES,1.0,,1.0
DGKA,1.0,,1.0
DGLUCY,0.7323206594729774,,
DIP2A,,,1.0
DLL1,1.0,,
DNAJC1,0.6831637750005097,,0.733827969783026
DNHD1,,,0.6608819751676895
DOCK1,,1.0,
DOCK10,1.0,,1.0
DOCK8,0.9788565471795285,,0.9769296447497139
DOK5,1.0,,
DPP10,1.0,,
DPP7,1.0,,1.0
DPY19L1,0.9378673274777171,,
DRAP1,1.0,,
DTX3L,0.5698846607937517,,0.6608819751676895
EFNA1,0.999939085304939,,1.0
EFS,1.0,,
EFTUD2,1.0,,1.0
EHD1,1.0,,
EIF1AY,1.0,,1.0
EIF2AK2,1.0,,
EIF4H,1.0,,
ELF1,0.8028798124951972,,0.8108860836133565
EMB,1.0,,1.0
EMID1,0.9606730848769064,,0.9476733792523266
EMILIN3,0.5698846607937517,,
EML3,1.0,,1.0
EMX2,1.0,,1.0
ENO2,1.0,,
ENPP2,,,0.7496516222630872
ENTPD1,0.8637977991590158,0.9216047110783953,
EPAS1,,0.44755244755244755,
EPHA10,,1.0,
EPHA7,1.0,,
EPHA8,1.0,,
EPHB1,,,1.0
EPSTI1,0.6686646686646686,,0.6608819751676895
ERO1A,0.8399537682048892,,
ESYT1,1.0,,1.0
ETS1,1.0,,1.0
ETV6,0.7285549096572719,,0.7394779133909568
ETV7,1.0,,1.0
EVI2A,0.8588882381985831,,0.8558860494344365
EVI2B,1.0,,1.0
EXOG,1.0,,1.0
F3,,,0.6608819751676895
F8,0.7223966509680796,,
FABP5,1.0,1.0,1.0
FAM102A,1.0,,1.0
FAM107A,1.0,,1.0
FAM117A,1.0,,
FAM129A,1.0,,1.0
FAM13C,,,1.0
FAM162A,0.6136757978863242,,
FAM219B,,,1.0
FAM222A,,,1.0
FAM78A,1.0,,1.0
FAM92A,,,0.6608819751676895
FAS,1.0,,
FASLG,1.0,,1.0
FAT1,,0.5967365967365967,
FBLN5,0.8776223776223776,,0.8827957756529184
FBN1,,,0.8482647060052918
FBXO32,0.6831637750005097,,0.7313436563436564
FBXO6,0.7323206594729774,,
FBXW4,,,1.0
FEM1C,1.0,,
FGD3,1.0,,1.0
FGF11,1.0,,
FGF12,1.0,,1.0
FGF14,,,1.0
FGL2,1.0,,1.0
FILIP1L,,,0.7667094809951953
FKTN,0.8572125548869736,,
FLNC,,,1.0
FMNL1,1.0,,1.0
FNDC3B,0.9475428417736109,,0.9369527269883142
FOS,0.7342298420142732,,0.7496516222630872
FOSL2,1.0,,1.0
FOXO1,0.8572125548869736,,0.8458028458028458
FRMD5,0.8690741077104713,,0.8481907702686924
FUT9,,,1.0
FXYD5,1.0,,1.0
FYB1,1.0,,1.0
FZD5,1.0,,1.0
GAB1,1.0,,1.0
GABRB2,0.5698846607937517,,
GADD45B,1.0,,1.0
GALM,0.8771597406283753,,
GALNT5,1.0,1.0,
GATA3,1.0,,
GBE1,1.0,,
GBP1,1.0,,1.0
GBP2,1.0,,1.0
GFAP,0.7223966509680796,,0.733827969783026
GFRA1,1.0,,1.0
GIGYF1,1.0,,
GIMAP1,0.7757554945054945,,0.7525323838173
GIMAP4,0.8820369771073997,,0.893244160419733
GIMAP7,1.0,,1.0
GIMAP8,0.8572125548869736,,0.8481907702686924
GLCE,0.6214220562046648,,
GLDC,1.0,,
GLIPR1,0.605977355977356,,0.713506006188933
GMPR2,1.0,,
GNA15,1.0,,1.0
GNAI1,1.0,,
GPC1,,,0.9937775535045159
GPC3,1.0,,1.0
GPD2,,,0.7394779133909568
GPI,1.0,,
GPR15,1.0,,1.0
GPR173,,,0.7394779133909568
GPR68,0.7323206594729774,,0.7496516222630872
GPR88,1.0,,1.0
GPSM3,1.0,,1.0
GRAMD2B,,,0.7456303696303695
GRB10,1.0,,
GREM1,0.7323206594729774,,
GRIK2,1.0,1.0,
GRIK3,,,1.0
GRIN2D,1.0,,
GRK2,,,1.0
GRK5,,,1.0
GRN,,,0.9414282900198392
GSE1,1.0,,1.0
GSTK1,0.8572125548869736,,0.8458028458028458
GUCY1A1,0.5698846607937517,,
GUK1,1.0,,
GXYLT2,,,1.0
GYPC,0.6949336377907807,,0.7394779133909568
HACD4,0.8572125548869736,,0.8496938745901401
HAPLN3,1.0,,1.0
HCLS1,1.0,,1.0
HCN3,,1.0,
HCST,1.0,,1.0
HENMT1,1.0,,1.0
HERC5,0.7323206594729774,,
HERC6,0.6831637750005097,,
HILPDA,1.0,,1.0
HIP1R,,,1.0
HIST2H2BE,,1.0,
HK1,0.6387009217197895,,
HLA-A,1.0,,1.0
HLA-B,1.0,,1.0
HLA-C,0.8572125548869736,,0.8558860494344365
HLA-DMA,1.0,,1.0
HLA-DOA,0.7342298420142732,,0.7496516222630872
HLA-DPA1,0.6387009217197895,,0.6982228298017771
HLA-DPB1,0.8572125548869736,,0.8458028458028458
HLA-DQB1,0.7342298420142732,,0.7496516222630872
HLA-DRA,0.9788565471795285,,0.9399469788162367
HLA-E,0.8820369771073997,,0.917697410503166
HLA-F,1.0,,1.0
HMGA2,0.5698846607937517,,0.6608819751676895
HMGN4,1.0,,
HOPX,1.0,,1.0
HOXB5,,1.0,
HPS3,1.0,,1.0
HS3ST4,0.5698846607937517,,
HSD17B11,0.8181127628132236,,
HSPB1,,,0.7394779133909568
HTATIP2,1.0,,
HTR2C,1.0,1.0,
IARS,0.8572125548869736,,
ICAM1,1.0,,1.0
ICAM2,0.8425174825174826,,0.8458028458028458
ID2,1.0,,1.0
IDI1,,0.7645687645687647,
IFI16,1.0,,1.0
IFI27,1.0,,
IFI35,1.0,,1.0
IFI44,1.0,,
IFI6,1.0,,
IFIT1,1.0,,
IFIT2,0.9021712553181085,,0.9054254568960451
IFIT3,1.0,,1.0
IFITM1,0.8776223776223776,,0.8482647060052918
IFITM2,0.6831637750005097,,0.7313436563436564
IFITM3,0.7342298420142732,,0.7496516222630872
IFNAR2,1.0,,
IGDCC4,,,1.0
IGF2BP2,1.0,,
IGFBP5,0.8572125548869736,,0.8481907702686924
IGFBP6,,,0.7667094809951953
IKBKE,0.7922222704831401,,0.7871761746107295
IKZF1,1.0,,1.0
IL10RA,1.0,,1.0
IL13RA1,0.7323206594729774,,0.7456303696303695
IL16,0.8820369771073997,,0.903708232066441
IL18BP,0.6831637750005097,,
IL1R1,,,0.7525323838173
IL2RA,0.7392029935382537,,0.7496516222630872
IL2RB,1.0,,1.0
IL2RG,1.0,,1.0
IL6R,,,0.7313436563436564
IL6ST,0.8572125548869736,,0.8458028458028458
IL7R,1.0,,1.0
IL9R,0.7323206594729774,,0.7496516222630872
ILF3,1.0,,
IMP3,,1.0,
INTS11,1.0,,
INTU,0.7922222704831401,,
IQGAP1,1.0,,1.0
IRAK4,,,0.7525323838173
IRF1,0.8820369771073997,,0.8827957756529184
IRF2,1.0,,
IRF3,0.9378673274777171,,
IRF4,0.8820369771073997,,0.893244160419733
IRF5,0.8281626630250484,,
IRF7,1.0,,
IRF8,1.0,,1.0
IRF9,1.0,,1.0
IRS4,0.8572125548869736,,
ISG15,0.7342298420142732,,
ISM2,,1.0,
ISYNA1,1.0,,1.0
ITGA2,0.8149350649350648,,
ITGA5,,,0.8458028458028458
ITGA6,1.0,,1.0
ITGB2,1.0,,1.0
ITGB5,,,1.0
ITK,1.0,,1.0
ITM2A,0.5698846607937517,,0.6608819751676895
JADE2,1.0,,1.0
JAK1,1.0,,1.0
JAK3,0.9475428417736109,,0.9661484348984348
JUN,1.0,,
JUNB,1.0,,1.0
KANK2,,1.0,
KAT2A,1.0,,
KCNAB2,0.9176905568658146,,0.8894451851650296
KCNH8,,,0.9369527269883142
KCNIP2,1.0,,1.0
KCNIP4,0.6831637750005097,,
KCNV1,0.9493222432519557,,
KDM3A,1.0,,
KDM5D,1.0,,1.0
KIAA1549,1.0,,
KIAA1549L,0.9853061049380067,,
KLF10,0.7757554945054945,,0.7667094809951953
KLF2,0.5698846607937517,,
KLF6,1.0,1.0,
KLF9,0.8776223776223776,,0.8552590266875981
KREMEN1,,,0.7525323838173
KSR2,,,0.7456303696303695
L3MBTL1,,,1.0
LAIR1,1.0,,1.0
LAMC1,,1.0,
LAP3,1.0,,
LAPTM4B,1.0,,1.0
LAPTM5,1.0,,1.0
LAX1,1.0,,1.0
LCP1,1.0,,1.0
LDLRAD3,0.7323206594729774,,0.7394779133909568
LDLRAP1,,,1.0
LGALS1,1.0,,1.0
LGALS3,0.6949336377907807,,0.733827969783026
LGALS3BP,1.0,,1.0
LGALS8,0.8771597406283753,,0.8496938745901401
LHX2,,,1.0
LHX6,,,1.0
LMAN1,,,0.7313436563436564
LMBR1L,,,1.0
LMO2,1.0,,1.0
LMO4,,,1.0
LOXL2,,,0.812982017982018
LPAR6,1.0,,1.0
LPIN2,0.5698846607937517,,0.6608819751676895
LPXN,0.6831637750005097,,0.7313436563436564
LRIG1,1.0,,
LRMP,1.0,,1.0
LRP1,,0.5967365967365967,0.7394779133909568
LRP10,,,0.7313436563436564
LRP8,,,0.6608819751676895
LRRC32,,,1.0
LRRC4,1.0,,
LRRC8C,0.7342298420142732,,0.7456303696303695
LRRN1,1.0,,
LRRTM2,1.0,,
LSS,,,1.0
LST1,,,1.0
LTB,0.7223966509680796,,0.7394779133909568
LTBP2,,,0.7496516222630872
LUC7L3,,,1.0
LY6E,1.0,,
MAFF,1.0,,
MAL,0.9475428417736109,,0.89420806466261
MAL2,1.0,,
MAN1A1,,,0.6608819751676895
MAN1C1,,,0.6608819751676895
MAP4K1,1.0,,1.0
MAPK15,,,0.8307749942365328
MASP1,0.5698846607937517,,
MAT2A,1.0,,
MBNL1,1.0,,1.0
MBP,1.0,,1.0
MCL1,0.8572125548869736,,
MCUB,,,1.0
MDM4,1.0,,
ME3,1.0,,
MEGF10,,,0.9019968795249694
MEGF11,0.9853061049380067,,0.9819046932448995
MEI1,0.8572125548869736,,
MGAT4C,0.705648333966918,,0.7313436563436564
MGLL,1.0,,
MGP,,,0.7496516222630872
MICAL2,,,1.0
MID1,0.5698846607937517,,
MITF,0.7223966509680796,,
MLKL,1.0,,1.0
MMP2,,,0.8307749942365328
MMP25,0.5698846607937517,,0.6608819751676895
MOB3C,0.8149350649350648,,0.8203854968560851
MPDZ,0.7325811443458502,,
MPPED1,1.0,,
MR1,1.0,,1.0
MRC2,0.7323206594729774,,0.7496516222630872
MRPL42,,,1.0
MSN,1.0,,1.0
MT-CO3,,,1.0
MT-ND2,,,1.0
MT-ND6,,,1.0
MT1E,,,0.9901913155337813
MT2A,1.0,,1.0
MT3,1.0,,
MTAP,1.0,,
MTPAP,1.0,,1.0
MX1,1.0,,1.0
MX2,1.0,,1.0
MXRA5,,,0.7525323838173
MYADM,,,1.0
MYD88,0.6831637750005097,,0.7313436563436564
MYH9,1.0,,1.0
MYL12B,,,1.0
MYL9,,,0.7313436563436564
MYO10,1.0,1.0,
MYO19,,,1.0
MYO1F,1.0,,1.0
MYO1G,1.0,,1.0
MYO5C,,1.0,
MYOF,,,0.812982017982018
MZF1,1.0,,
NAE1,,,1.0
NAMPT,1.0,,1.0
NASP,0.6831637750005097,,
NBL1,,,0.7394779133909568
NCAM2,1.0,,
NCKAP1L,1.0,,1.0
NDRG1,0.6831637750005097,,
NECAB2,,,1.0
NEDD9,,,1.0
NEGR1,0.7392029935382537,,
NEK6,,,1.0
NFATC1,,,1.0
NFIC,,0.9216047110783953,
NFKB1,0.8149350649350648,,0.8157066813783231
NFKB2,,,0.7496516222630872
NFKBIZ,0.7606060606060606,,0.7496516222630872
NHLRC2,,,0.9819046932448995
NHSL1,1.0,,
NINL,,,1.0
NLRC5,0.7922222704831401,,0.7525323838173
NMI,0.7392029935382537,,0.7496516222630872
NOG,0.9037420912420913,,
NOTCH2,,1.0,
NOTCH3,,0.9214315096668039,
NPAS2,0.7323206594729774,,
NPNT,0.7126557652873442,,
NPTX1,,,1.0
NRN1,0.6831637750005097,,
NT5DC2,0.7223966509680796,,
NTRK3,1.0,,1.0
NUCB1,1.0,,1.0
NXPH3,1.0,,
OAS1,1.0,,1.0
OAS2,1.0,,1.0
OAS3,1.0,,1.0
OASL,1.0,,1.0
ODC1,1.0,,1.0
OGFR,1.0,,
OLFM3,0.5698846607937517,,
OLFML2B,,,0.8458028458028458
OLFML3,,,0.7525323838173
OPTN,1.0,,
ORAI1,1.0,,1.0
ORC6,1.0,,1.0
OSTF1,1.0,,1.0
OXCT1,1.0,,1.0
P4HA1,0.7757554945054945,,0.8108860836133565
P4HA2,0.6831637750005097,,
PAG1,,,1.0
PAK3,,,1.0
PARD3B,0.7323206594729774,,
PARP10,1.0,,1.0
PARP12,0.8572125548869736,,0.8458028458028458
PARP14,0.7479736172917991,,0.7525323838173
PARP8,1.0,,
PARP9,0.8149350649350648,,0.796643770737035
PBXIP1,,,0.7525323838173
PCIF1,,,1.0
PCMTD2,1.0,,
PDE3B,0.6831637750005097,,0.7313436563436564
PDK1,1.0,,
PDK3,,,0.8482647060052918
PDLIM1,1.0,,1.0
PDP1,1.0,,1.0
PDPN,0.6831637750005097,,0.7313436563436564
PECAM1,0.8771597406283753,,0.8558860494344365
PER3,1.0,,1.0
PFKFB3,0.9176905568658146,,
PFN1,0.8572125548869736,,0.839820466614725
PGAM1,1.0,,
PGGHG,0.705648333966918,,0.7394779133909568
PGK1,0.7922222704831401,,
PHF11,0.6831637750005097,,0.7313436563436564
PHGDH,0.8572125548869736,,
PHKA1,0.713000043434826,,
PHLDB2,,,1.0
PHLPP1,1.0,,1.0
PHYKPL,,,1.0
PI4KB,1.0,,
PIEZO1,0.6387009217197895,,0.7313436563436564
PIK3CD,1.0,,1.0
PIK3CG,1.0,,1.0
PIK3IP1,0.6387009217197895,,0.6982228298017771
PIK3R5,1.0,,1.0
PIM1,0.9378673274777171,,
PIM2,1.0,,
PIM3,1.0,,
PIP4K2A,1.0,,
PIR,1.0,,
PITPNM3,,,1.0
PKM,0.9309996933759311,,
PLA2G16,1.0,,1.0
PLAC8,1.0,,1.0
PLAGL1,1.0,1.0,
PLCG2,0.9475428417736109,,
PLCH1,,,0.8481907702686924
PLD1,,,1.0
PLEK,0.6831637750005097,,0.7313436563436564
PLEKHA2,1.0,,1.0
PLEKHF1,1.0,,1.0
PLEKHG5,,,0.6608819751676895
PLIN2,1.0,,1.0
PLOD1,,,1.0
PLP2,1.0,,
PLSCR1,1.0,,1.0
PLVAP,0.6831637750005097,,0.7313436563436564
PLXNB1,0.7223966509680796,,
PMCH,0.7479736172917991,,
PML,0.9252647352647353,,
PMP2,1.0,,
PNRC1,1.0,,1.0
POLE,1.0,,
PPFIA2,,1.0,
PPIB,,,0.8458028458028458
PPM1M,1.0,,1.0
PPP1CA,,,0.893244160419733
PPP1R16B,1.0,,1.0
PPP1R1B,,,1.0
PPP1R2,1.0,,
PRDM1,0.8572125548869736,,0.8458028458028458
PRF1,0.705648333966918,,0.733827969783026
PRICKLE2,0.6831637750005097,,0.7313436563436564
PRKCH,1.0,,1.0
PRKCQ,1.0,,1.0
PRKX,1.0,,
PRPH,1.0,,1.0
PRR13,1.0,,
PSAT1,0.8820369771073997,,
PSMB10,1.0,,1.0
PSMB9,0.9191286529170488,,0.9054254568960451
PSME1,0.8820369771073997,,
PSME2,0.9328861927546139,,
PSRC1,1.0,,1.0
PTAR1,0.7922222704831401,,
PTBP2,,,1.0
PTGDR2,0.5698846607937517,,
PTK2B,1.0,,1.0
PTP4A3,0.7342298420142732,,0.7521546776205161
PTPN6,1.0,,1.0
PTPN7,1.0,,1.0
PTPRC,1.0,,1.0
PTPRG,1.0,,1.0
PXDC1,,,0.89420806466261
PYCR1,1.0,1.0,
QSER1,1.0,,
RAB27A,1.0,,1.0
RAB37,1.0,,1.0
RAB3B,,,1.0
RAC2,1.0,,1.0
RARB,,,0.9153392062482971
RARRES3,0.7323206594729774,,0.7488790279487954
RASAL3,1.0,,1.0
RASSF1,1.0,,
RASSF3,0.7323206594729774,,0.7421669239851059
RASSF5,1.0,,1.0
RBBP8,0.6831637750005097,,
RBL2,1.0,,
RBM47,,1.0,
RBMS1,,,1.0
RBP1,,,1.0
RBPJ,1.0,,
RCN2,,,0.7394779133909568
RCSD1,1.0,,1.0
RECQL,1.0,,
RELB,0.7922222704831401,,0.8108860836133565
REV3L,,,1.0
RFLNB,1.0,,1.0
RFTN1,0.692067932067932,,
RGCC,0.7342298420142732,,0.7421669239851059
RGL1,1.0,,1.0
RGS1,1.0,,1.0
RGS10,1.0,,1.0
RGS14,1.0,,1.0
RGS19,1.0,,1.0
RHOD,,,1.0
RHOF,1.0,,
RHOG,1.0,,1.0
RIN3,1.0,,1.0
RIPK1,,,0.7525323838173
RIPOR2,0.5698846607937517,,
RNF113A,0.7323206594729774,,
RNF125,0.5698846607937517,,0.6608819751676895
RNF19A,0.6242055816523902,,
RNF19B,0.6831637750005097,,
RNF213,0.5698846607937517,,0.6608819751676895
RPL6,,,0.8531877958107466
RPS4Y1,0.9176905568658146,,0.8894451851650296
RPS6KA1,1.0,,
RPS6KA6,,,1.0
RPS7,,,1.0
RRBP1,,,1.0
RSAD2,1.0,,1.0
S100A10,1.0,,1.0
S100A11,1.0,,1.0
S100A4,1.0,,1.0
S100A6,0.692067932067932,,0.7313436563436564
S1PR4,1.0,,1.0
SAMD4A,1.0,,1.0
SAMD9L,1.0,,1.0
SAMHD1,1.0,,1.0
SARAF,0.6831637750005097,,
SASH3,1.0,,1.0
SCARA3,,,0.733827969783026
SCG2,,,0.7313436563436564
SCN1A,0.705648333966918,0.5967365967365967,0.7394779133909568
SDC4,,,0.9019968795249694
SDK2,0.5752482811306341,0.44755244755244755,
SELENOM,,,1.0
SELL,0.7392029935382537,,0.7496516222630872
SELPLG,1.0,,1.0
SEMA5A,1.0,,1.0
SERPINB6,0.6387009217197895,,
SERPINB9,0.6831637750005097,,0.7394779133909568
SERPING1,0.5698846607937517,,0.6608819751676895
SETD6,1.0,,
SEZ6L,,,0.7313436563436564
SH2D2A,1.0,,1.0
SH2D3A,1.0,,
SH3BGRL3,1.0,,1.0
SH3TC1,0.6831637750005097,,0.7313436563436564
SHISA5,0.7922222704831401,,0.7496516222630872
SHOX2,,,1.0
SHROOM3,,1.0,
SIGIRR,0.6214220562046648,,
SIPA1L1,1.0,,1.0
SKAP1,1.0,,1.0
SLAMF1,1.0,,1.0
SLAMF6,1.0,,1.0
SLC13A4,1.0,1.0,
SLC16A3,1.0,,1.0
SLC16A7,1.0,,
SLC16A9,1.0,,
SLC17A9,1.0,,1.0
SLC19A1,1.0,,
SLC22A23,,1.0,
SLC26A10,,,0.7313436563436564
SLC2A3,0.8572125548869736,,0.8846844854749992
SLC38A5,,,1.0
SLC39A8,0.6387009217197895,,0.713506006188933
SLC5A6,1.0,,
SLC7A11,1.0,,
SLC7A5,1.0,1.0,
SLC9A3R1,1.0,,1.0
SLC9A5,,,1.0
SLC9A9,,,1.0
SLFN5,1.0,,1.0
SLITRK6,0.8149350649350648,,
SLK,1.0,,
SMAP2,0.6831637750005097,,
SMARCC1,1.0,,
SMO,0.7223966509680796,0.5967365967365967,
SMOC2,0.5698846607937517,,0.6608819751676895
SNCAIP,0.6214220562046648,,
SNTB1,,,1.0
SNX20,1.0,,1.0
SOCS3,1.0,,1.0
SORCS1,0.9252647352647353,,0.9054254568960451
SORL1,0.7522477522477522,,
SORT1,0.8572125548869736,,0.8307749942365328
SOX1,1.0,,1.0
SP110,1.0,,1.0
SPATA13,1.0,,1.0
SPN,1.0,,1.0
