,FDR corrected P-value Ctrl Tc vs. wo Tc,FDR corrected P-value IBD Tc vs. Ctrl Tc,FDR corrected P-value IBD Tc vs. wo Tc
ARAP1,,,1.0
ARAP2,1.0,,1.0
ARF6,1.0,,1.0
ARHGAP21,,,1.0
ARHGAP27,1.0,,1.0
ARHGAP30,1.0,,1.0
ARHGAP31,,,1.0
ARHGAP9,0.9522680709121388,,0.9135457495117276
ARHGDIA,,,1.0
ARHGDIB,0.010640874277237913,,0.01614239419117468
ARHGEF1,1.0,,1.0
ARHGEF26,1.0,,1.0
ARHGEF3,1.0,,1.0
ARHGEF40,1.0,1.0,
ARHGEF6,1.0,,1.0
ARL10,,,1.0
ARL4C,1.0,,1.0
ARL4D,1.0,,1.0
ARL6IP5,0.13463738334204656,,
ARMCX4,1.0,,1.0
ARPC2,1.0,,1.0
ARPC3,1.0,,
ARPC5,1.0,,
ARPIN,1.0,,
ARPP21,1.0,,
ARRB1,,,0.9826350120467767
ARRDC2,0.27380027380027383,,0.23164335664335664
ARRDC4,,,0.48044548044548047
ARSD,,1.0,
ART3,0.6919282060221659,0.7876940133037694,
ASAP2,0.5948640594532946,,0.5605084570601812
ASPHD2,0.8051820790674294,,
ATF2,,0.48453889860139865,
ATF3,,,0.13950510274039687
ATG4B,,,1.0
ATL3,1.0,,
ATP10A,1.0,,1.0
ATP11A,1.0,,
ATP11C,0.2814603508245127,,
ATP1B2,1.0,,1.0
ATP1B3,,,0.9826350120467767
ATP5S,0.49298961250549755,,0.41648382769878095
ATP6V1B2,1.0,,
ATP7B,0.37962037962037964,,
ATP8A1,,1.0,
ATXN1,0.010640874277237913,,0.01034122127872128
AXL,,0.07089462261876056,
B2M,0.010640874277237913,,0.01034122127872128
B3GALNT2,1.0,1.0,
B3GAT2,0.29985744592486163,,0.26814805820330684
B3GNT2,0.8117813745190171,,0.7686405081576618
B3GNT5,0.46964799905976373,,
B3GNT9,,,1.0
B4GALT1,,0.17132867132867133,0.057168744876386075
B4GALT2,,,0.05003587477814282
BACE2,,,0.15369701388658735
BACH2,1.0,,
BAMBI,,0.26320056754839366,0.17549865864472608
BATF3,0.6804399930245668,,0.6267273840218137
BBIP1,1.0,,1.0
BBS2,,,1.0
BCAM,0.048434324296393265,,
BCL6,0.0448275129126193,,0.03922003922003922
BDKRB2,,,0.01034122127872128
BEND7,1.0,,
BET1L,,,1.0
BGN,,,0.17369508319734564
BHLHE22,1.0,,1.0
BHLHE40,0.7051181749976931,,0.6912147904315007
BICDL1,,1.0,
BLVRB,,,1.0
BMP1,,0.12624217887375783,
BMP7,0.5443062017808027,0.5877525252525252,
BNC2,,,0.3178639542275906
BNIP3,0.19844173486557593,,
BNIP3L,0.18963645050601574,,
BOC,,0.09637237762237763,0.035637439483593325
BRD9,1.0,,
BRSK2,,,1.0
BST2,0.016721373864231007,,0.01614239419117468
BTBD1,1.0,,
BTBD11,0.492354383097934,,0.4906067769439862
BTG2,1.0,,1.0
BTN2A1,0.016721373864231007,,0.01614239419117468
BTN2A2,0.016721373864231007,,0.01614239419117468
BTN3A1,0.03752735813804516,,0.03922003922003922
BTN3A2,0.021609160070698533,,0.02406684224866043
BUD31,1.0,,
C11orf54,1.0,,
C12orf45,1.0,,
C15orf39,0.41244237002801437,,
C15orf40,1.0,,1.0
C1D,1.0,,
C1QL1,0.016721373864231007,,0.02406684224866043
C1R,0.010640874277237913,,0.01034122127872128
C1S,,,0.01034122127872128
C1orf226,0.30006089674597963,0.38257858646208165,
C3,0.010640874277237913,,0.01034122127872128
C3AR1,0.010640874277237913,,0.01034122127872128
C4orf19,0.9588256055321925,,
C4orf3,0.5982902851732189,,
C5,0.010640874277237913,,
C6orf106,,,1.0
C9orf64,1.0,,1.0
C9orf72,,0.7799133381955468,
CA10,,,1.0
CA2,,0.11421911421911422,
CAB39,0.7781241894352434,,
CABIN1,1.0,,1.0
CACHD1,0.9588256055321925,,
CACNA1C,,,1.0
CACNA1I,1.0,1.0,
CACNA2D1,0.9626249793115109,,
CACNG5,1.0,,1.0
CAD,1.0,1.0,
CADM3,0.025422541259645333,,
CADPS,1.0,,1.0
CALCOCO2,1.0,,
CALHM2,0.2163259733758649,,0.2271397241811443
CAMK2N1,1.0,,
CANT1,,,0.28754907569988364
CAP1,0.8010863816490414,,0.8204468053903436
CAPG,0.11736511466969687,,0.12345167785582294
CAPRIN2,,,0.1696244259173321
CAPZB,,,1.0
CARMIL2,0.5329200211553152,,0.4906067769439862
CASK,1.0,,1.0
CASP1,0.010640874277237913,,0.01034122127872128
CASP10,0.03752735813804516,,0.04300753398226323
CASP3,,,0.20320830555372135
CASP7,0.11450506015723409,,0.08297672476776954
CAST,0.6361533203638466,,0.6120223862159346
CAVIN1,,1.0,1.0
CAVIN3,,,1.0
CBFB,0.5594059620033646,,0.5056102695587674
CBLN2,,,0.020790727597010318
CBLN4,,,0.060363089679050595
CBS,1.0,,
CBX7,1.0,,
CCDC112,,,0.29978732069324404
CCDC115,,0.2896270396270396,
CCDC184,,0.2896270396270396,
CCDC33,,0.3028134656041632,0.1886819321029847
CCDC40,0.38114649169925546,,
CCDC77,,,0.09347996636132229
CCDC8,,1.0,
CCDC80,,,0.5478549228549229
CCDC85C,1.0,1.0,1.0
CCDC88B,,,1.0
CCL19,0.010640874277237913,,0.01034122127872128
CCL2,0.010640874277237913,,0.01034122127872128
CCL28,0.010640874277237913,0.04568764568764569,
CCL4,0.010640874277237913,,0.01034122127872128
CCL5,0.010640874277237913,,0.01034122127872128
CCNB1IP1,,,1.0
CCND2,,,1.0
CCND3,1.0,,1.0
CCNL1,1.0,,
CCNL2,0.060064935064935064,,0.057168744876386075
CCR1,0.010640874277237913,,0.01034122127872128
CCR2,0.025422541259645333,,0.01614239419117468
CCR5,0.010640874277237913,,0.01034122127872128
CCSAP,1.0,,
CD109,0.2165543236207048,,0.2094424562778993
CD164,0.1676128167774946,,0.13950510274039687
CD2,0.010640874277237913,,0.01034122127872128
CD200R1,0.025422541259645333,,0.02406684224866043
CD27,0.010640874277237913,,0.01034122127872128
CD274,0.025422541259645333,,0.01034122127872128
CD276,,0.03807303807303807,
CD300A,0.04131162954692366,,0.035637439483593325
CD37,0.010640874277237913,,0.01034122127872128
CD3E,0.010640874277237913,,0.01034122127872128
CD4,0.010640874277237913,,0.01034122127872128
CD40,,,0.01034122127872128
CD44,0.029632814442941025,,0.032154080737076686
CD47,0.021609160070698533,,0.01034122127872128
CD48,0.010640874277237913,,0.01034122127872128
CD53,0.010640874277237913,,0.01034122127872128
CD6,0.2776525799781614,,0.279548970884711
CD63,,,0.035637439483593325
CD74,0.010640874277237913,,0.01034122127872128
CD83,,,0.01034122127872128
CD84,0.010640874277237913,,0.01034122127872128
CD86,0.010640874277237913,,0.01034122127872128
CD8A,0.010640874277237913,,0.01034122127872128
CD9,,,0.02840507132352626
CD99,,,0.3269995655782458
CDC42,1.0,,
CDC42BPA,,,1.0
CDC42EP1,,,1.0
CDC42EP3,1.0,,
CDC42SE2,0.5763476122156179,,0.5099716147874789
CDH13,0.010640874277237913,,0.020790727597010318
CDH2,0.19153573699028245,,
CDH24,,,0.7237001155054933
CDH6,0.9029541886684744,,0.798885457976367
CDK10,1.0,,1.0
CDK5RAP2,,1.0,
CDK6,1.0,,
CDK7,1.0,,
CDKN1A,,,1.0
CDKN2A,1.0,,1.0
CDKN2D,1.0,,
CDO1,0.5626477269128566,,
CDON,,0.06853146853146853,0.020790727597010318
CEACAM21,0.03752735813804516,,0.03922003922003922
CEBPD,0.07827466650996064,,0.07422484057998077
CECR2,1.0,1.0,
CELF4,,1.0,
CEMIP,1.0,,1.0
CENPO,0.016721373864231007,,
CENPU,1.0,,
CEP290,,,1.0
CEP44,,,1.0
CEP57,,,1.0
CEP78,1.0,,1.0
CFAP46,1.0,,
CFAP52,,1.0,
CFB,0.010640874277237913,,0.01614239419117468
CFLAR,0.021609160070698533,,0.01034122127872128
CGAS,1.0,,1.0
CGNL1,,1.0,
CHAC1,,1.0,
CHAF1A,1.0,,
CHCHD2,1.0,,1.0
CHD1L,0.9312518982848652,,
CHD7,0.987012987012987,1.0,
CHI3L1,0.010640874277237913,,0.01614239419117468
CHI3L2,0.010640874277237913,,0.01614239419117468
CHKA,1.0,,0.9892575109966415
CHPF,0.9029541886684744,,0.8463655303804002
CHPF2,,,0.6452266359796082
CIART,,,1.0
CIB1,0.5306249306249307,,0.5379745952371651
CIDEB,0.7781241894352434,,0.7095996786718437
CIR1,1.0,,
CIRBP,1.0,,
CISH,0.021609160070698533,,0.032154080737076686
CLCN4,1.0,,
CLCN6,,,1.0
CLDN1,,,0.22417099030002258
CLDN19,,0.7585873246250605,
CLDN5,,0.09637237762237763,
CLDND1,0.740334962263628,,
CLEC1A,0.010640874277237913,,0.01034122127872128
CLEC2B,0.016721373864231007,,0.020790727597010318
CLIC5,1.0,,1.0
CLK3,1.0,,
CLN6,,1.0,
CLOCK,,,0.9993523475352314
CLSTN2,,,0.7189078617650045
CLVS2,,,1.0
CMPK2,0.10004240773471543,,
CMTM7,0.05237474390016763,,0.03922003922003922
CNKSR2,1.0,,1.0
CNKSR3,,0.7361606135799684,
CNR1,,,0.02406684224866043
CNTN1,0.24465288809551103,,
CNTNAP1,0.2165543236207048,,0.23164335664335664
COBLL1,,1.0,
COCH,1.0,,
COL13A1,,,0.4186511163255349
COL18A1,,0.1337199385979874,
COL1A2,,,0.19074811651230864
COL4A5,0.2879151499841155,0.38428860858767405,
COL4A6,0.24136939664889973,0.31508721163893577,
COL5A2,,,0.09613291736196765
COL6A1,,,0.2219661728864183
COL6A2,,,0.22285017214023298
COQ10B,1.0,,
COQ4,1.0,,
CORO1A,0.025422541259645333,,0.01614239419117468
CORO7,0.08804926416866717,,
COTL1,0.45864339741890764,,
CPA4,,0.8231886456738527,
CPAMD8,,0.4519532191945985,
CPED1,,,0.1376099148376376
CPNE1,1.0,,1.0
CPNE2,1.0,1.0,
CPNE4,1.0,,
CPNE6,1.0,,1.0
CPNE7,,,1.0
CPQ,,,0.16119711670062958
CPSF6,,,1.0
CPT1A,1.0,,1.0
CREBBP,,0.5453560523983059,
CRHR2,,,0.032154080737076686
CRLF3,0.021609160070698533,,
CROCC,0.384563683395069,0.4759129759129759,
CRTAM,0.010640874277237913,,
CRTC3,,1.0,
CRY1,1.0,,1.0
CRYBG1,0.19254004422543747,0.276029526029526,0.17369508319734564
CSF1,0.03357598576722083,,0.035637439483593325
CSF2RB,0.010640874277237913,,0.01034122127872128
CSGALNACT1,0.18007633392248776,,0.13950510274039687
CSMD1,0.31603396603396605,0.38257858646208165,
CSMD2,0.17015288749255497,,
CSRNP1,0.7412112953010052,,0.7047033277603225
CSRP1,1.0,,1.0
CTBP2,0.7219358537600881,,
CTBS,,,0.02406684224866043
CTDSP2,,,1.0
CTIF,,,1.0
CTNNBIP1,0.20637695637695636,0.2896270396270396,0.19237812079460667
CTSA,,,0.22285017214023298
CTSB,,,0.020790727597010318
CTSC,,,0.020790727597010318
CTSH,,,0.060363089679050595
CTSO,0.060064935064935064,,0.0638429095020735
CTSS,0.010640874277237913,,0.01034122127872128
CTSZ,0.07827466650996064,,0.08824508824508824
CTTN,1.0,,1.0
CUEDC1,0.45868818681318685,,0.4425665519890444
CUL9,,,1.0
CUX1,1.0,,
CXCL10,0.010640874277237913,,0.01034122127872128
CXCL16,0.22473526473526473,,0.17767467431896963
CXCL8,0.010640874277237913,,0.01614239419117468
CXCL9,0.010640874277237913,,0.01034122127872128
CYB5R3,,1.0,
CYBA,0.016721373864231007,,0.020790727597010318
CYBRD1,,,1.0
CYGB,0.5354762539513271,,0.4504865449393186
CYLD,1.0,,1.0
CYP26B1,,,0.3386148734985944
CYP27A1,,0.8426979996747438,0.7095996786718437
CYR61,,,0.09128802232250509
CYTH1,1.0,,
CYTH2,1.0,,
CYTH4,1.0,,1.0
CYYR1,0.3656791484377691,,0.3178639542275906
DAAM2,0.12050148243177733,,
DAB2,,,0.07973953757086287
DACH1,0.6453024279709287,,
DACT1,1.0,,
DACT2,1.0,,1.0
DAPP1,1.0,,1.0
DAZAP2,0.4609169990196429,,
DBI,,,1.0
DBP,0.2236616886298415,,0.19969254883047988
DCAF11,1.0,1.0,
DCAF17,,,1.0
DCUN1D3,0.6453024279709287,,
DCUN1D4,,,1.0
DDAH1,0.2638770231725222,,0.2406684224866043
DDIT4,1.0,,
DDR2,,,0.18237318237318237
DDX11,1.0,,1.0
DDX3Y,1.0,,1.0
DDX55,0.8346402341377215,,0.7539714436266161
DDX56,1.0,,1.0
DDX58,0.025422541259645333,,
DEDD2,0.13463738334204656,,
DENND1C,0.12701128658575467,,0.12345167785582294
DENND4A,1.0,,
DEPP1,0.9272390201485556,1.0,0.8986129865250744
DES,1.0,,1.0
DET1,,,0.6852583851273235
DEXI,,,1.0
DFFA,0.07556367682949962,,
DGKA,0.18007633392248776,,0.21830987384223294
DGKB,0.9620975683028189,,0.9140434807910536
DGLUCY,1.0,,
DHFR,,1.0,
DHRS7,0.15259801926468594,,
DIP2A,0.029632814442941025,,0.035637439483593325
DIRAS2,1.0,1.0,
DLGAP2,,,0.6661980970281366
DLL1,0.24276957610290945,,0.225024975024975
DMC1,1.0,,
DNAAF5,1.0,1.0,
DNAJA1,1.0,,
DNAJB1,0.6833678450929125,,
DNAJC1,0.1368580137810907,,0.12345167785582294
DNAJC15,,,1.0
DNASE2,1.0,,
DNER,,,0.2607986808730303
DNHD1,,,1.0
DNM1,,,0.852454097200698
DNMT1,,1.0,
DOC2A,,,1.0
DOCK1,,0.4664747017688194,
DOCK10,1.0,,1.0
DOCK6,0.3462376784055106,,
DOCK8,1.0,,1.0
DOCK9,,,0.42210111869554595
DOK5,0.36735572120187504,,0.3166798777814268
DONSON,,,1.0
DPH7,,,1.0
DPP10,1.0,,
DPP7,0.3800669918316977,,0.34068390625767675
DPY19L1,0.2468682832319196,,
DPYD,,,0.21969731513299978
DRAP1,1.0,,1.0
DSC2,,,0.225024975024975
DSCAM,0.0448275129126193,,
DTNBP1,1.0,,
DTX3L,0.43218320141397065,,0.3863361518863911
DUSP5,,,1.0
DYRK4,,0.47423776223776226,
DYSF,0.30006089674597963,,0.2883723419437705
ECE1,,,0.19726493808567241
ECHDC2,,,1.0
EDIL3,,,0.10431144942014509
EEF2K,1.0,,1.0
EEFSEC,1.0,,
EEPD1,0.9015866413635931,,
EFEMP1,,1.0,
EFEMP2,0.24276957610290945,,0.23132207598227014
EFHC1,1.0,,
EFNA1,0.19482083911614112,,0.2094424562778993
EFNA3,0.29738125768371515,,
EFR3B,0.7781241894352434,,
EFS,1.0,,1.0
EFTUD2,1.0,,1.0
EGFR,,0.4718560128396194,
EGLN1,1.0,,
EGR1,,0.2786946386946387,0.1639131896141242
EHD1,0.324906410315663,,0.27777879055251314
EHD4,0.9466121757030848,,
EIF1AY,1.0,,0.9472904634194957
EIF1B,,1.0,
EIF2AK2,0.1722617005635874,,
EIF4A3,1.0,,1.0
EIF4E2,1.0,,1.0
EIF4E3,0.4556640210183517,,
EIF4H,1.0,,
ELF1,0.025422541259645333,,0.02406684224866043
ELK3,,,0.2008141431218354
ELL2,1.0,,
ELMSAN1,,,1.0
ELOVL6,,,0.9350156462069821
ELP6,,1.0,
EMB,0.13271767602476264,,0.12590237525970172
EMID1,1.0,,1.0
EMILIN3,0.4846390250970403,,
EML3,1.0,,1.0
EML4,,,1.0
EMP1,,,0.18408743574306488
EMP3,0.016721373864231007,,0.020790727597010318
EMX2,1.0,,1.0
ENAH,1.0,,1.0
ENDOD1,1.0,,
ENG,0.19254004422543747,,0.18237318237318237
ENO1,0.3109993454821041,,
ENO2,1.0,,
ENO3,1.0,,1.0
ENPP2,,0.07089462261876056,0.04677301497089483
ENTPD1,0.1390335552772101,0.1993642720915448,
EP400,1.0,,
EPAS1,,1.0,
EPHA10,,0.36088379705400986,
EPHA4,,,0.18408743574306488
EPHA7,0.09115368407403807,,0.08564964447317389
EPHA8,0.24770419960800724,,0.2219661728864183
EPHB1,,,0.17549865864472608
EPSTI1,0.25232252777162956,,0.2695927925285723
ERO1A,0.6142659568843413,,0.5816972143502755
ERP27,0.6016876382044921,,
ESPL1,1.0,1.0,
ESYT1,1.0,,1.0
ETS1,0.2165543236207048,,0.23054245167748103
ETV6,0.5719431647489202,,0.5072206995283919
ETV7,0.2638770231725222,,0.24180151298795366
EVI2A,0.021609160070698533,,0.01034122127872128
EVI2B,0.010640874277237913,,0.01034122127872128
EVX1,,,0.6148804341575425
EXOC3,,,1.0
EXOG,0.37852655818757514,,0.3396274777853725
EXOSC8,1.0,,
EYA4,,1.0,
F12,0.03357598576722083,,
F3,,,0.01034122127872128
F8,0.11047379586705429,,
FABP5,0.8846333790433168,0.9432923398440639,0.852454097200698
FADS3,,0.2896270396270396,0.2008141431218354
FAM102A,0.1368580137810907,,0.12127924431589354
FAM107A,0.6639207786748771,,0.6118881118881119
FAM111A,1.0,,
FAM114A1,,1.0,1.0
FAM117A,1.0,,1.0
FAM117B,,1.0,
FAM120A,,,1.0
FAM129A,0.4399130281483223,,0.41015322705463547
FAM13C,1.0,,1.0
FAM155B,,,0.21969731513299978
FAM162A,1.0,,
FAM171B,,,0.12127924431589354
FAM174B,,,0.47723048464888224
FAM184A,0.9810660482038573,,
FAM210A,0.3480847250480758,,
FAM210B,0.4917152862358342,,
FAM219A,0.055811737930943225,,
FAM219B,1.0,,1.0
FAM221A,0.18207718207718207,,0.16545954045954045
FAM222A,1.0,,1.0
FAM234B,,0.8215519420338697,
FAM49A,1.0,,
FAM78A,1.0,,1.0
FAM81A,1.0,,1.0
FAM83H,1.0,,1.0
FAM92A,0.08436008436008437,,0.11325572822899026
FAN1,1.0,,1.0
FANCA,1.0,1.0,
FANCI,1.0,,
FAS,0.010640874277237913,,0.01034122127872128
FASLG,0.010640874277237913,,0.01034122127872128
FAT1,0.19153573699028245,0.26320056754839366,
FBLN5,0.5301147589409105,,0.491103099798752
FBN1,,,0.07973953757086287
FBRSL1,,,1.0
FBXL7,,1.0,
FBXO2,0.8018571466847328,,0.7750804328751097
FBXO22,,,0.8326886146435019
FBXO32,1.0,,1.0
FBXO6,0.8378288378288379,,0.7580748333299354
FBXW4,1.0,,1.0
FCGRT,,0.03807303807303807,0.01034122127872128
FDPS,,,1.0
FEM1C,0.3132550902335075,,0.3269995655782458
FGD3,1.0,,1.0
FGF11,0.5825878666787758,,
FGF12,0.6843385416736696,,0.6000427177693753
FGF13,,,0.32185280472951705
FGF14,,,0.4330922533687511
FGF9,,,0.1696244259173321
FGFR1,,0.07089462261876056,
FGFR2,,0.42364907819453274,
FGFR3,0.11283453388716548,,0.11060368203225344
FGL2,0.010640874277237913,,0.01034122127872128
FILIP1L,,0.6140235603322852,0.5467758944810405
FJX1,1.0,,1.0
FKTN,0.31603396603396605,,
FLII,0.43907607543971183,,
FLNB,,0.7799133381955468,
FLNC,,,0.1376099148376376
FLOT1,,,0.2662005890788179
FMNL1,1.0,,1.0
FMNL3,,1.0,
FNBP1,1.0,,
FNBP1L,,,1.0
FNDC3B,0.11736511466969687,,0.12590237525970172
FOLH1,0.2111483287953876,,0.2008141431218354
FOLR1,,0.04568764568764569,
FOS,0.021609160070698533,,0.020790727597010318
FOSL2,0.2638770231725222,,0.248344526018072
FOXO1,0.9724122031814338,,0.8980933491935936
FOXP4,0.2468682832319196,,0.2117882117882118
FRMD5,1.0,,1.0
FRMD8,,,0.9652461552699082
FSD1L,,,0.22417099030002258
FSTL5,0.37439979375463245,,
FTH1,,,0.07076257076257077
FURIN,0.04131162954692366,,0.057168744876386075
FUS,1.0,1.0,
FUT3,,0.07089462261876056,
FUT7,0.021609160070698533,0.03807303807303807,
FUT9,0.010640874277237913,,0.01034122127872128
FXYD5,0.3268241527566572,,0.279548970884711
FYB1,0.016721373864231007,,0.01034122127872128
FYN,,,0.05003587477814282
FZD5,0.11450506015723409,,0.1018212556674095
FZD6,,0.17132867132867133,
GAB1,0.08111645193712062,,0.09613291736196765
GABARAPL1,1.0,,
GABRA2,,1.0,
GABRB2,1.0,,
GADD45B,0.03752735813804516,,0.02840507132352626
GAL3ST1,,,0.389316565787154
GALM,1.0,,1.0
GALNT14,0.6372161724858821,,
GALNT5,0.6453024279709287,0.7361606135799684,
GALNT6,,0.520426941479573,0.4275863240314554
GALNT8,0.8026259454830883,,
GANAB,,,1.0
GAPDH,1.0,,
GAS1,,0.4718560128396194,
GATA3,0.03357598576722083,,
GBE1,0.0448275129126193,,0.05366255366255366
GBP1,0.010640874277237913,,0.01034122127872128
GBP2,0.12701128658575467,,0.11906083334654764
GCA,0.632067932067932,0.6853146853146852,
GCDH,,1.0,
GCHFR,1.0,,1.0
GEM,,1.0,
GFAP,0.5201425261395276,,0.48151406767017957
GFRA1,0.2389560646822058,,0.22631444102617065
GIGYF1,1.0,,1.0
GIMAP1,1.0,,1.0
GIMAP4,0.03752735813804516,,0.05366255366255366
GIMAP7,1.0,,1.0
GIMAP8,0.05237474390016763,,0.0676639654275437
GLB1L2,0.3578431966646871,,
GLCE,0.5408617736582597,,0.48767022451232983
GLDC,0.3132550902335075,,0.25531584520348566
GLI3,,0.47253552898714185,
GLIPR1,0.542591519267904,,0.48098135247322843
GLIS3,,,0.8339160839160841
GLRX,1.0,,
GMPR,,,1.0
GMPR2,1.0,,1.0
GNA11,,0.7503762060724086,
GNA13,1.0,,
GNA15,0.21862572395621438,0.2896270396270396,0.2008141431218354
GNAI1,0.47109304914559935,0.5267717357269597,
GNB3,,,0.5056102695587674
GNB4,1.0,,
GNG2,,0.5324747195250792,
GNG5,1.0,,
GNL1,1.0,,
GOLGA8A,,,1.0
GOLIM4,1.0,,
GOLM1,1.0,,
GOLPH3,,,1.0
GOLT1B,0.11450506015723409,0.17132867132867133,
GON4L,,,1.0
GPC1,0.5819038104752391,,0.5420067397783275
GPC3,0.3109993454821041,,0.28867409186558124
GPD2,0.30006089674597963,,0.30458296029230286
GPI,1.0,,
GPR15,0.09115368407403807,,0.08824508824508824
GPR155,1.0,,
GPR173,,,0.2647352647352647
GPR22,0.05237474390016763,,
GPR68,0.08111645193712062,,0.09347996636132229
GPR88,1.0,,1.0
GPSM3,0.15945889858933338,,0.14919133624169595
GRAMD2B,,,1.0
GRAMD4,0.557766870810349,,
GRB10,0.1722617005635874,,0.17369508319734564
GREM1,0.021609160070698533,,0.02406684224866043
GRIA2,,1.0,
GRIK2,1.0,1.0,
GRIK3,1.0,,1.0
GRIN2B,,,0.22285017214023298
GRIN2D,0.7483802286951893,,
GRK2,0.11283453388716548,,0.09347996636132229
GRK5,1.0,,1.0
GRM1,0.45868818681318685,0.5324747195250792,
GRM5,,1.0,
GRM8,0.9029541886684744,,
GRN,,0.07089462261876056,0.02406684224866043
GSAP,,,0.1696244259173321
GSE1,1.0,,1.0
GSTK1,0.2879151499841155,,0.2607986808730303
GSTM2,0.029632814442941025,,
GSTM3,0.15491861080096375,,
GTF2IRD1,,,0.03922003922003922
GTPBP1,0.22114906370225518,,
GTSF1,0.37439979375463245,,
GUCA1A,0.2626704004656761,,
GUCY1A1,0.03357598576722083,,0.032154080737076686
GUCY1B1,0.055811737930943225,,
GUK1,0.09115368407403807,,
GXYLT2,,0.45086492454913507,0.36507846991717957
GYPC,1.0,,1.0
H2AFY2,1.0,,
HACD4,0.0679642937707454,,0.0638429095020735
HACE1,,1.0,
HAPLN3,0.03357598576722083,,0.01614239419117468
HAUS5,1.0,,1.0
