,FDR corrected P-value Ctrl Tc vs. wo Tc,FDR corrected P-value IBD Tc vs. Ctrl Tc,FDR corrected P-value IBD Tc vs. wo Tc
AGT,,,0.8707590803908084
AGTPBP1,0.2758272655179872,0.33629115982057156,
AHNAK,0.493538025819231,,0.4965232036552219
AHRR,1.0,,1.0
AIF1,0.21951696951696953,,0.23422247044294286
AIF1L,0.6826846166151878,,
AK2,0.3221425499329827,,
AK5,,,0.7709570677512766
AKAP10,0.29294063600632947,,0.29033158622199723
AKAP11,,0.45916347803140256,
AKAP12,0.4099913926903546,,0.39993146388495227
AKAP7,1.0,,1.0
AKAP8L,0.9644294842942349,0.9814185814185814,0.9532797896913993
AKIRIN2,,,0.5635284877504093
AKNA,1.0,,1.0
AKR1B1,0.3057742257742258,,0.38332801219399154
AKT2,,,1.0
ALDH1A3,,,0.1267596040323313
ALDH1L1,0.13983577398211544,,0.13092541261555346
ALDOA,0.3903187371395464,,
ALDOC,0.2996006368927984,0.3035837402034585,
ALG13,0.33125541125541125,,0.3549268912905277
ALG8,,0.25232831684444584,
ALG9,0.4260788391935933,,
ALKBH5,0.5686293008414612,,0.5625351581932314
ALOX5,0.39082306061668165,,
ALOX5AP,0.166181644442514,0.19049443706977953,0.1701174642351113
ALPK1,1.0,,
AMMECR1,0.5528777695224195,,
AMOT,1.0,,1.0
AMOTL1,,1.0,
AMPD3,0.30809610949797867,,0.29486373841212554
ANGEL1,0.18200846772275342,,
ANGPT1,0.6832943592720129,,0.6730998919590305
ANGPTL2,,1.0,1.0
ANGPTL4,,,0.2168997668997669
ANKDD1A,,1.0,1.0
ANKRD11,,1.0,
ANKRD13B,1.0,,1.0
ANKRD28,1.0,,1.0
ANKRD29,,,0.8989812746668322
ANKRD34A,1.0,,
ANKRD37,1.0,,1.0
ANKRD40,0.5474873185716559,0.5934922220636506,
ANKRD44,1.0,,
ANKRD46,,0.6619833840281125,
ANKRD55,0.161176173224366,,
ANKS6,0.3723393902320344,,
ANO6,,0.20105196008810466,
ANO8,,,0.39993146388495227
ANTXR1,0.18200846772275342,0.19049443706977953,
ANXA1,0.7075095117648309,,0.7170971885257599
ANXA11,0.2002093144950288,,0.1977809424617935
ANXA2,1.0,,1.0
ANXA3,,0.9976110845676063,1.0
ANXA6,0.6992800901595689,,0.7180270495368963
AOAH,0.48894818631660736,,0.48685005652846386
AOC2,,0.19049443706977953,
AP1S1,,1.0,
AP1S2,1.0,,1.0
AP3B2,,,1.0
AP3D1,0.9652126962413641,,
APBA2,0.7617357415541068,,0.7720812245605634
APBB1IP,1.0,,1.0
APBB3,,,1.0
APCDD1,0.9862668246839722,,
APOBEC3C,0.9221921185271971,,0.921255846121678
APOBEC3F,1.0,,1.0
APOD,,,0.1701174642351113
APOL2,0.24587108797635115,,0.2558450723588338
APOL3,0.29294063600632947,,0.3248984025683055
APOL6,0.6120174304223384,,0.6228121878121877
APRT,,,0.7101172769324217
AQP3,0.13983577398211544,,0.1267596040323313
ARAP1,1.0,,1.0
ARAP2,1.0,,1.0
ARF1,1.0,,
ARF3,1.0,,
ARF6,1.0,,1.0
ARFGAP1,1.0,,
ARHGAP21,,,1.0
ARHGAP27,1.0,,1.0
ARHGAP30,0.7090826720847863,,0.7170971885257599
ARHGAP31,,,1.0
ARHGAP9,1.0,,1.0
ARHGDIA,,,1.0
ARHGDIB,0.40015580087782254,,0.4229791372648516
ARHGEF1,1.0,,1.0
ARHGEF25,1.0,,
ARHGEF26,1.0,,1.0
ARHGEF3,1.0,,1.0
ARHGEF40,1.0,1.0,
ARHGEF6,1.0,,1.0
ARL10,1.0,,1.0
ARL4C,1.0,,1.0
ARL4D,1.0,,1.0
ARL6IP5,0.2744383553783032,,
ARMCX4,0.8493728493728494,,0.8319609732759881
ARPC2,1.0,,1.0
ARPC3,1.0,,1.0
ARPC5,0.6488401517370231,,
ARPIN,0.7307687131521328,0.7277387335696374,
ARPP21,1.0,,
ARRB1,0.9522720430254676,,0.9750515578841759
ARRDC2,0.9120345503883157,,0.9007859171793599
ARRDC4,0.9473211814003554,,0.9666886932511934
ARSD,,1.0,
ART3,0.6467268094902755,0.6525513321629827,0.651148368539673
ARVCF,,,1.0
ASAH1,,0.9599478535648749,
ASAP2,1.0,,1.0
ASAP3,1.0,,
ASNS,0.4278091189855896,,0.42327199945413596
ASPHD2,0.19966600563615491,,
ASRGL1,,,0.38332801219399154
ATAD1,,0.45916347803140256,
ATF2,,0.8835074699736353,
ATF3,,,0.8250625114530439
ATG4B,,0.22945054945054946,0.19093879093879093
ATL3,0.18200846772275342,,0.16649022619171874
ATOH8,,0.8347277722277723,
ATP10A,0.13983577398211544,,0.1267596040323313
ATP10B,0.166181644442514,,
ATP10D,0.15087544034912456,,
ATP11A,0.13983577398211544,,
ATP11C,0.13983577398211544,,
ATP1B2,0.6278965956385312,,0.6725013609494357
ATP1B3,0.21147295327623197,,0.2075320028808401
ATP5S,0.7500196032306126,,0.7348224130081581
ATP6V1B2,1.0,,
ATP7B,0.15087544034912456,,
ATP8A1,,0.19049443706977953,0.1267596040323313
ATXN1,1.0,,1.0
AUH,,0.6344362707999072,
AUNIP,0.22483398953987188,,
AXL,,1.0,
B2M,0.19521875973488875,,0.2026551647404728
B3GALNT1,,,0.46091844927119474
B3GALNT2,0.49415298986727557,0.5290964016063618,
B3GAT2,0.7090826720847863,,0.709135383632028
B3GNT2,0.14156214156214156,,0.14788620470438651
B3GNT5,0.42258401664342254,,
B3GNT9,,0.34330669330669333,0.36374495070147245
B4GALT1,0.3408311433789141,0.3681024857495445,0.3619566274433531
B4GALT2,0.18134420324201347,,0.18591408591408592
BACE2,0.18200846772275342,,0.19919366347937778
BACH2,0.9102022757558785,,0.9008382526564345
BAHCC1,,,1.0
BAMBI,,0.274061704718639,0.28520910907274544
BATF3,0.49309436918766364,0.5221766185621607,0.505531615487039
BBIP1,0.7075095117648309,,0.7184889346461399
BBS2,0.38518071076210614,,0.39734579146343857
BCAM,0.16226226603585095,0.19049443706977953,0.1608871897333436
BCAT1,1.0,,
BCL10,0.21841016126730414,,
BCL2L1,0.16226226603585095,,
BCL6,0.7030003437770428,0.6866941108427177,0.7175631386157703
BDKRB2,,,0.29033158622199723
BEND7,0.4155963899114584,,0.43931753178328514
BEST1,,,1.0
BET1L,0.2360079679356788,,0.24111724453021383
BEX1,,,0.6582603998871941
BEX5,,1.0,1.0
BGN,,,0.1701174642351113
BHLHE22,1.0,,1.0
BHLHE40,1.0,,1.0
BICDL1,,1.0,
BICRA,0.33125541125541125,,
BIRC2,0.4155963899114584,,
BLOC1S6,1.0,,
BLVRB,,,0.7011256014653523
BMP1,,0.49919311457772997,
BMP3,1.0,,
BMP7,0.8391013637525265,0.8425248221166588,0.8707590803908084
BMPR1B,,,1.0
BNC2,,,0.19093879093879093
BNIP3,0.22002668384247334,,
BNIP3L,0.16226226603585095,0.19049443706977953,
BOC,,0.3454930163004697,0.34965493222373956
BPNT1,1.0,,
BRD9,1.0,,
BRSK2,1.0,,1.0
BRWD1,,1.0,
BSDC1,,0.6845080385453056,
BSG,,,0.16649022619171874
BSPRY,0.20116725379883274,,0.22764990111928887
BST2,0.493538025819231,,0.48685005652846386
BTBD1,0.7118956594297622,,
BTBD11,0.7437434883808735,,0.7283647088841895
BTF3L4,1.0,,
BTG2,0.42076075185318884,,0.4434066785003753
BTN2A1,0.3338146569587618,,0.33150945440102064
BTN2A2,0.40880684532858447,,0.4229791372648516
BTN3A1,0.9048075817987322,,0.9034446967357211
BTN3A2,0.3499730721952944,,0.40492651288105835
BUD31,1.0,,
C11orf54,0.493538025819231,,
C11orf68,1.0,,1.0
C11orf87,1.0,,1.0
C12orf45,0.40880684532858447,,0.41005349790396517
C12orf66,0.7425498836541782,0.7483364093533585,
C15orf39,1.0,,1.0
C15orf40,1.0,,1.0
C16orf89,,1.0,
C1D,1.0,,1.0
C1QL1,0.13983577398211544,,0.1267596040323313
C1R,0.6054935163846055,,0.5752720055508901
C1S,0.6430252100840336,,0.6235627726310956
C1orf159,,,0.3248984025683055
C1orf226,1.0,1.0,
C1orf61,0.22002668384247334,,0.24706190819147628
C2,,,0.2558450723588338
C22orf24,1.0,,
C2CD4C,1.0,,
C3,0.161176173224366,,0.15655923024344076
C3AR1,0.13983577398211544,,0.1267596040323313
C3orf18,0.4689245939245939,,
C4orf19,0.4733889963247761,,
C4orf3,0.9862668246839722,,
C5,0.25986478111124,,
C6orf106,,,0.4985877758605031
C6orf223,0.35977989621714324,,
C9orf64,0.8148620022424994,,0.7983924704736888
C9orf72,,0.5934922220636506,
CA10,,,0.25837002876277804
CA2,,0.19049443706977953,0.13603469701030677
CA4,,0.6286316423302725,0.6451915678034179
CA8,0.4734156421086512,,
CAB39,0.45985576923076926,,
CAB39L,,0.9422985773350737,
CABIN1,1.0,,1.0
CACHD1,1.0,1.0,
CACNA1C,,,0.39469855541284116
CACNA1I,0.14156214156214156,0.19049443706977953,
CACNA2D1,0.18200846772275342,,
CACNG3,1.0,,
CACNG5,0.7772011878102251,,0.799993945448491
CACNG7,,0.5221766185621607,
CAD,0.8164404577344635,0.8066264444217199,
CADM3,0.20116725379883274,,
CADPS,1.0,,1.0
CALCOCO1,,,1.0
CALCOCO2,0.6153566967661742,,
CALHM2,0.39082306061668165,,0.40492651288105835
CALHM5,,,1.0
CALR,,,0.19919366347937778
CALU,,,0.2506051941788619
CAMK2B,1.0,,
CAMK2N1,1.0,,
CAMK4,1.0,,
CANT1,,,0.606241584502454
CAP1,0.9862668246839722,,0.9770782879811841
CAPG,0.9715770806374834,,0.9983117722613521
CAPNS1,,,0.5360874920534011
CAPRIN2,,,0.1267596040323313
CAPZB,,,0.6296719349871389
CARMIL1,,,1.0
CARMIL2,1.0,,1.0
CARS2,0.20116725379883274,,
CASK,0.16226226603585095,,0.15655923024344076
CASKIN2,0.39082306061668165,,
CASP1,0.18134420324201347,,0.17539064708876032
CASP10,0.4346186071992524,,0.43744490803314334
CASP3,0.9652126962413641,,0.9763263164797692
CASP7,0.6170021030964199,,0.6071146134678537
CAST,0.36218217266604363,,0.39469855541284116
CAV1,,,0.8962187766235604
CAVIN1,,1.0,1.0
CAVIN2,,,1.0
CAVIN3,,,1.0
CBFB,1.0,,1.0
CBLN2,,,0.1267596040323313
CBLN3,,0.19049443706977953,
CBLN4,0.13983577398211544,,0.1267596040323313
CBS,0.4346186071992524,,
CBX5,1.0,,1.0
CBX7,0.3357878563952316,,
CCDC112,,,0.36783001944292265
CCDC115,0.7005944164295574,0.7465169391515001,
CCDC14,,,1.0
CCDC184,,0.9562504004309228,
CCDC33,,0.9976110845676063,0.997587778075583
CCDC40,0.5686293008414612,,
CCDC57,1.0,,
CCDC58,,,0.2237140452908088
CCDC77,,,1.0
CCDC8,,0.976967476967477,
CCDC80,,,1.0
CCDC85C,0.8719666267006212,0.89297236429406,0.8826575293865013
CCDC88A,,,0.5009660997684949
CCDC88B,0.6936079271605587,,0.709135383632028
CCDC92,1.0,,
CCL19,0.5112296666918517,,0.5124904421092105
CCL2,0.31851481851481855,,0.3913980756086019
CCL28,0.2645292560546798,0.25232831684444584,0.2616156298791029
CCL4,0.19966600563615491,,0.18591408591408592
CCL5,0.21147295327623197,,0.2026551647404728
CCNA1,,,1.0
CCNB1IP1,,,1.0
CCND2,,1.0,1.0
CCND3,1.0,,1.0
CCNDBP1,0.20116725379883274,,
CCNE1,,1.0,
CCNL1,1.0,,
CCNL2,1.0,,0.9931106867815729
CCNO,1.0,,
CCR1,0.21841016126730414,,0.24111724453021383
CCR2,0.3357878563952316,,0.37262098242908476
CCR5,0.42258401664342254,,0.4061399993603384
CCSAP,0.6916922461476916,,
CD109,0.3338146569587618,,0.30422304967759517
CD164,0.5723441083338255,,0.5666899944974811
CD2,0.40394241637580897,,0.3862166346891398
CD200R1,0.3257537916628826,,0.36023442036805065
CD27,0.2559007943623328,,0.25837002876277804
CD274,0.29543403456446937,,0.2900052593645908
CD276,0.18200846772275342,0.20105196008810466,
CD300A,0.7543260401856536,,0.7585923590151921
CD37,0.2233740285688338,,0.24111724453021383
CD3E,0.44102051794359487,,0.43914189259016845
CD4,0.37317120749073407,,0.40492651288105835
CD40,0.18200846772275342,,0.2110814949242897
CD44,1.0,,1.0
CD47,0.21841016126730414,0.20105196008810466,0.19919366347937778
CD48,0.271548826508612,,0.2506051941788619
CD53,0.19966600563615491,,0.16452573974697868
CD55,,,0.36374495070147245
CD6,1.0,,1.0
CD63,,,0.34965493222373956
CD74,0.13983577398211544,,0.1267596040323313
CD81,,,0.6021217492185235
CD83,,,0.1995175556151166
CD84,0.572093712738874,,0.5516132219428922
CD86,0.21404195804195802,,0.24111724453021383
CD8A,0.18459381527563348,,0.16452573974697868
CD9,,,0.7184889346461399
CD99,,,0.7106049506049507
CDC42,1.0,,
CDC42BPA,,,1.0
CDC42EP1,0.8069857206133597,,0.8411258644268353
CDC42EP3,1.0,,1.0
CDC42SE1,1.0,,1.0
CDC42SE2,0.6340105392238093,,0.5963737561140158
CDCA7,1.0,,1.0
CDH10,0.3434303540011785,,
CDH11,,,0.46780330059550834
CDH13,0.21841016126730414,,0.24111724453021383
CDH19,,,0.3248984025683055
CDH2,0.5510811939383369,,0.5390719605712534
CDH24,,,0.6385843145891867
CDH6,0.23235123539074906,,0.213603417858737
CDH8,,0.3190781820918807,
CDK10,1.0,,1.0
CDK5RAP2,1.0,1.0,
CDK6,1.0,,
CDK7,1.0,,
CDKN1A,,,1.0
CDKN2A,1.0,,1.0
CDKN2D,1.0,1.0,1.0
CDO1,0.26469375499846415,,
CDON,,0.4614294796112978,0.46780330059550834
CDV3,,,0.13092541261555346
CEACAM21,0.3408311433789141,,0.3619566274433531
CEBPD,0.2996006368927984,,0.30174537504380433
CECR2,1.0,1.0,
CELF4,,1.0,
CELSR2,,,0.1837522942174105
CEMIP,1.0,,1.0
CENPB,,,1.0
CENPO,1.0,,
CENPT,,,1.0
CENPU,1.0,,
CEP290,,0.7330498073355216,0.7776673480681703
CEP44,,,1.0
CEP57,,,1.0
CEP78,1.0,,1.0
CEP95,,,1.0
CERCAM,,0.5453370159252513,
CETN3,,1.0,
CFAP46,0.16226226603585095,,
CFAP52,,0.45916347803140256,
CFB,0.24457387850244994,,0.29033158622199723
CFLAR,0.21951696951696953,,0.2110814949242897
CGAS,1.0,,1.0
CGNL1,,1.0,
CHAC1,,0.9848823944933786,
CHAF1A,1.0,,
CHCHD2,0.20116725379883274,,0.213603417858737
CHD1L,0.8588576419023091,0.9057939579031391,
CHD5,,1.0,1.0
CHD7,1.0,1.0,
CHGB,,0.5679206289893313,
CHI3L1,0.7877912582083291,,0.8250625114530439
CHI3L2,0.4719099918486421,,0.48685005652846386
CHKA,0.13983577398211544,,0.13092541261555346
CHPF,0.7613438129110526,,0.7531196269266258
CHPF2,,0.47379169503063306,0.4846101765533045
CHRAC1,,,1.0
CHRNA3,0.2827631552121348,,
CHST1,,,0.6087034792618549
CHST2,,1.0,
CHSY1,,,0.25837002876277804
CHTF18,0.7090826720847863,,
CHTF8,,,1.0
CHURC1,,,0.894313826783762
CIART,,,1.0
CIB1,1.0,,1.0
CIDEB,0.36218217266604363,,0.36374495070147245
CIR1,1.0,1.0,
CIRBP,1.0,,1.0
CISH,1.0,,1.0
CLCN4,0.20116725379883274,,
CLCN6,,,0.3169527673344467
CLDN1,,,0.1267596040323313
CLDN19,,0.19049443706977953,
CLDN5,,0.19049443706977953,
CLDND1,0.25986478111124,,
CLEC1A,0.271548826508612,,0.3130186140390222
CLEC2B,0.34819011216526746,,0.34858891108891105
CLIC5,1.0,,1.0
CLK3,1.0,,
CLN6,0.34819011216526746,0.3661663780006975,
CLOCK,,,1.0
CLPTM1L,,0.5679206289893313,
CLSTN1,,,0.26866197386428603
CLSTN2,,,0.213603417858737
CLVS2,,,0.6924135090422106
CMPK2,0.13983577398211544,,
CMTM4,0.48406790866527327,,
CMTM6,,,0.5855561761073572
CMTM7,0.29256175922842587,,0.30422304967759517
CNKSR2,0.7705694506095709,,0.7372798691126664
CNKSR3,,0.3661663780006975,
CNOT6L,,1.0,
CNP,,,0.6730998919590305
CNR1,,,0.677411094652474
CNTN1,0.24031656965788703,,
CNTNAP1,0.6554196380986219,,0.677411094652474
COBLL1,,1.0,
COCH,0.7333705389260944,,0.7519455067225768
COL12A1,,0.23590695019266447,
COL13A1,,,0.39356812542296415
COL18A1,,0.19049443706977953,
COL1A1,,,0.9195571035786475
COL1A2,,,0.5092786447720173
COL27A1,1.0,1.0,
COL4A5,0.5896936816332283,0.6231277373145886,
COL4A6,0.4185576732266036,0.45916347803140256,
COL5A1,,0.55191501105898,
COL5A2,,,0.9203997795926045
COL6A1,,,0.5516132219428922
COL6A2,,,0.49520494725974173
COL8A2,,,0.1267596040323313
COLEC12,,,0.13603469701030677
COLGALT2,0.13983577398211544,,0.1267596040323313
COMT,,0.30295418866847434,
COPB1,0.8799258295661174,,
COQ10B,0.42076075185318884,,
COQ4,0.9652126962413641,,
CORO1A,0.25334319858815535,,0.24111724453021383
CORO2B,,1.0,
CORO7,1.0,,
COTL1,0.6955110463307185,,0.6756599881599881
COX11,0.20790088572515353,,0.2026551647404728
COX6B2,1.0,1.0,
CPA4,,1.0,
CPAMD8,,0.7599386528963993,
CPD,,,0.7315970515970517
CPE,,,0.29033158622199723
CPED1,,,0.9886032680274848
CPNE1,0.981025641025641,,0.9736069270952993
CPNE2,1.0,1.0,
CPNE4,1.0,,
CPNE6,0.8153979353979355,,0.8195018911436821
CPNE7,1.0,,1.0
CPNE8,,,0.48677820602110816
CPPED1,,,1.0
CPQ,,,0.5474136974136974
CPSF3,1.0,,
CPSF6,,,1.0
CPT1A,0.5321687914280506,,0.5207753059712421
CRABP2,,1.0,
CREBBP,1.0,1.0,
CREBRF,0.19110889110889112,0.19049443706977953,
CRELD2,,0.32935485567064515,
CREM,1.0,,1.0
CRH,,0.788759627469305,
CRHR2,,0.6823083458597478,0.6582603998871941
CRLF3,1.0,,1.0
CROCC,0.6407901425610989,0.5934922220636506,0.6400691765655269
CRTAM,0.13983577398211544,,0.13092541261555346
CRTC3,,1.0,
CRY1,0.48131128131128126,0.5221766185621607,0.5346027363194745
CRYBG1,1.0,1.0,1.0
CSF1,0.7263328571739787,,0.7662149565915256
CSF2RB,0.7827431610422813,,0.7709570677512766
CSGALNACT1,0.23235123539074906,,0.24111724453021383
CSMD1,0.597364030738875,0.6150772304618458,
CSMD2,0.9057853003131028,,0.8989252505736023
CSRNP1,0.5896936816332283,,0.5750942390942391
CSRNP3,,0.37377651250483623,
CSRP1,0.85445189585024,,0.8709803836802896
CSRP2,1.0,,
CSTB,,,0.24111724453021383
CTBP2,1.0,1.0,
CTBS,0.9473353107373726,,0.9547818760417187
CTDP1,1.0,,
CTDSP1,,,0.7197328298745964
CTDSP2,,0.7296656831540552,0.8066907865091518
CTHRC1,,,0.5474136974136974
CTIF,,1.0,1.0
CTNNBIP1,0.7118956594297622,0.699443413729128,0.7180270495368963
CTPS1,1.0,1.0,
CTSA,,0.19049443706977953,0.13603469701030677
CTSB,,,0.1837522942174105
CTSC,,,0.1267596040323313
CTSH,,,0.2922226824665849
CTSO,0.558974622215729,,0.5420312082283912
CTSS,0.16226226603585095,,0.1608871897333436
CTSZ,0.21841016126730414,,0.2110814949242897
CTTN,1.0,,1.0
CUEDC1,1.0,,1.0
CUL9,,,1.0
CUX1,1.0,1.0,
CXCL10,0.37772990219174174,,0.39469855541284116
CXCL16,0.2758272655179872,,0.2754282754282754
CXCL8,0.7969019397590826,,0.8119741704079053
CXCL9,0.21841016126730414,,0.1995175556151166
CXorf21,,,0.5372021745959423
CYB5R3,,0.5934922220636506,0.5864567369802972
CYBA,0.20116725379883274,,0.19919366347937778
CYBRD1,,1.0,1.0
CYGB,0.18200846772275342,,0.16452573974697868
CYLD,1.0,,1.0
CYP26B1,,,0.13092541261555346
CYP27A1,,0.274061704718639,0.2548355071719558
CYR61,,,1.0
CYSTM1,0.2685854685854686,,0.24111724453021383
CYTH1,1.0,,
CYTH2,1.0,,
CYTH4,1.0,,1.0
CYYR1,1.0,,1.0
DAAM2,0.9908188612044232,,
DAB2,,,0.9451315204619171
DACH1,1.0,1.0,
DACT1,0.19804030166724465,,
DACT2,0.26469375499846415,,0.2966714136926903
DACT3,0.19804030166724465,,
DAPK2,,,1.0
DAPP1,0.7201493704625228,,0.7452419648581695
DAZAP2,1.0,,
DBF4B,0.3961166106620652,,0.39864618811987235
DBI,0.7316965799937937,,0.7267000100876322
DBNL,,1.0,
DBP,0.166181644442514,,0.1608871897333436
DCAF11,0.5750395571138208,0.5785557725856234,
DCAF17,1.0,,1.0
DCN,,,0.2966714136926903
DCUN1D3,1.0,1.0,
DCUN1D4,,,1.0
DDAH1,0.8836217545894964,,0.8576552387440639
DDB2,,,0.9763263164797692
DDIT4,1.0,,1.0
DDIT4L,,1.0,
DDR2,,1.0,1.0
DDRGK1,,,0.3710302572963517
DDX11,1.0,,1.0
DDX3Y,0.9644294842942349,,0.9579356998711838
DDX51,1.0,,1.0
DDX52,,1.0,
DDX55,1.0,,1.0
DDX56,1.0,,1.0
DDX58,0.21841016126730414,,0.2333334681512819
DEAF1,,1.0,
DEDD2,0.41187261014847226,,
DENND1C,0.5846820688792876,,0.606241584502454
DENND4A,1.0,,1.0
DENND6B,0.6839013828980385,,0.6725013609494357
DEPP1,1.0,0.976967476967477,0.9900750137436528
DERL1,0.21841016126730414,,
DES,1.0,,1.0
DET1,,,1.0
DEXI,0.19966600563615491,,0.19919366347937778
DFFA,1.0,,
DGKA,1.0,,1.0
DGKB,1.0,,1.0
DGKE,,,0.6725013609494357
DGLUCY,1.0,,1.0
DHFR,,0.699443413729128,
DHRS7,0.18200846772275342,,
DHTKD1,0.9555444555444554,,0.9427092342286688
DIAPH1,1.0,,1.0
DIP2A,0.7043021633538875,,0.6841638361638361
DIRAS2,1.0,1.0,
DIS3L,,,1.0
DKK1,,0.3190781820918807,
DLGAP2,,,0.2558450723588338
DLL1,0.9120345503883157,0.9484496086437834,0.9386273602394064
DMC1,1.0,,
DMPK,,,1.0
DMTN,,1.0,
DNAAF5,1.0,1.0,
DNAH7,,0.976967476967477,
DNAJA1,0.21841016126730414,,
DNAJA3,,,0.2168997668997669
DNAJA4,0.13983577398211544,,
DNAJB1,0.13983577398211544,,0.1267596040323313
DNAJB2,,0.19049443706977953,
DNAJB9,0.15087544034912456,,
DNAJC1,0.13983577398211544,,0.13092541261555346
DNAJC10,,,0.1267596040323313
DNAJC11,,0.27390791027154665,
DNAJC15,,,0.3184422630266459
DNAJC19,,,0.2922226824665849
DNASE1L1,,0.6404122193595878,
DNASE2,0.26469375499846415,,
DNER,,,0.2168997668997669
DNHD1,,,0.4157715012260467
DNM1,,,1.0
DNMBP,1.0,1.0,
DNMT1,,1.0,
DOC2A,,,0.5360874920534011
DOCK1,,1.0,
DOCK10,1.0,,1.0
DOCK5,0.39082306061668165,,
DOCK6,0.9473070033414861,,
DOCK8,0.5666167382682338,,0.5516132219428922
DOCK9,,,1.0
DOK5,1.0,1.0,1.0
DONSON,,0.8046993006993006,0.7632262474367738
DPH7,,,0.709135383632028
DPP10,0.37772990219174174,,
DPP6,,0.3661663780006975,
DPP7,0.6794503464932359,,0.677411094652474
DPY19L1,0.6121091622314117,,0.6296719349871389
DPY19L2,,0.43231380018944787,
DPYD,0.26469375499846415,,0.30002008573437144
DPYSL2,,0.4656058227486799,
DRAM1,,,0.6725013609494357
DRAP1,0.8556067785425583,,0.849481592947227
DRP2,,,0.36374495070147245
DSC2,,,0.2433103808942735
DSCAM,0.6873961228081495,,
DSCC1,,1.0,
DTNBP1,0.8205805493941086,,
DTX3,,0.8456886624825555,0.8509144701452394
DTX3L,1.0,,1.0
DUSP10,1.0,,1.0
DUSP5,,,1.0
DUSP8,1.0,,
DYNC2H1,1.0,,
DYRK4,,1.0,
DYSF,0.3947953326381114,,0.4112226063898926
E2F1,1.0,,
ECE1,,,0.46780330059550834
ECH1,,,0.48685005652846386
ECHDC2,0.15087544034912456,,0.1267596040323313
ECHDC3,1.0,,
ECI1,0.7717122556801916,0.8066264444217199,
EDIL3,,,0.696386473912013
EEF2K,0.45745750312679445,,0.4474542406745797
EEFSEC,1.0,,1.0
EEPD1,0.8950237986812474,,
EFCAB14,,,0.6688506759512677
EFCAB2,,0.30013152315310593,
EFEMP1,,0.9282062680595687,
EFEMP2,0.47561036248819055,,0.4938786404435259
EFHC1,0.22483398953987188,,
EFHD1,0.5408742201195031,,
EFNA1,0.6916922461476916,,0.7209740150916621
EFNA3,0.48339307751072463,,0.49913585660191995
EFR3B,0.6278965956385312,,0.602964602964603
EFS,1.0,,1.0
EFTUD2,1.0,,1.0
EGFL7,,0.9191005554641919,
EGFR,,0.19049443706977953,
EGLN1,0.6711691956845891,,
EGR1,,1.0,1.0
