,FDR corrected P-value Ctrl Tc vs. wo Tc,FDR corrected P-value IBD Tc vs. Ctrl Tc,FDR corrected P-value IBD Tc vs. wo Tc
ARHGAP29,,,0.5042429894828419
ARHGAP30,0.05736432242456339,,0.05769975551287679
ARHGAP31,,0.281739842890922,0.19410271257405018
ARHGAP33,,,0.144130578723602
ARHGAP9,0.061327431350850566,,0.04784007201589619
ARHGDIA,,,0.23349832527424896
ARHGDIB,0.022890570967494046,,0.016232090057593414
ARHGEF1,0.0492117701420027,,0.04387449285408469
ARHGEF25,0.2761518481518481,,
ARHGEF26,0.26701541701541703,,0.21057300908047177
ARHGEF28,0.9700251047653646,,0.9731570204942988
ARHGEF3,0.28790325409311107,,0.2547348484848485
ARHGEF39,0.7274114774114774,,
ARHGEF40,0.30365043120145163,0.37586617204451594,
ARHGEF6,0.1524534578721771,,0.1513763619026777
ARID1A,,1.0,
ARID5B,,0.681033888160837,
ARL10,0.5237859116899785,,0.4926739926739927
ARL13B,,,0.6025312100486926
ARL4C,1.0,,1.0
ARL4D,1.0,,0.9960946149680606
ARL6IP5,0.2509390747948307,,
ARMC7,,,1.0
ARMC9,,1.0,
ARMCX1,,1.0,
ARMCX4,0.9247033957777758,,0.9174558473201007
ARPC2,1.0,,1.0
ARPC3,0.40270546484585606,,0.44313449327914134
ARPC5,0.38514123625495256,,
ARPIN,1.0,1.0,
ARPP21,1.0,1.0,
ARRB1,1.0,,1.0
ARRB2,,,1.0
ARRDC1,1.0,,
ARRDC2,0.9350337419359604,,0.8448213301381771
ARRDC3,,0.32874196510560144,
ARRDC4,1.0,,0.9257641235169325
ARSD,1.0,1.0,
ART3,0.028340706912135482,0.051441708975955555,0.027640930498073358
ARVCF,,,0.02007121509196198
ASAH1,,0.30601089051793273,
ASAP2,0.09577204404790612,,0.09003179561555197
ASAP3,0.34789244571853273,,
ASB13,1.0,,
ASIC2,1.0,,
ASNS,0.29181785955979506,,0.23869471788615662
ASNSD1,1.0,,
ASPHD2,0.36690549593775396,,
ASPSCR1,,,1.0
ASRGL1,,,1.0
ASXL2,,,1.0
ATAD1,,1.0,
ATAD5,1.0,,
ATE1,,,0.4686287247723921
ATF2,,1.0,1.0
ATF3,,,1.0
ATG4B,1.0,1.0,1.0
ATG5,1.0,,
ATG9B,,,0.9140519344600978
ATIC,,,1.0
ATL3,0.22528460240324646,,0.21906367806000607
ATOH8,,1.0,1.0
ATP10A,0.7241511976395697,,0.6392999643641217
ATP10B,0.7372240662563244,,0.6560607759587351
ATP10D,0.8927322677322678,,
ATP11A,0.7250168587215942,0.7328987928559663,
ATP11C,0.05356393606393607,0.06542238249555322,
ATP1B1,1.0,,
ATP1B2,0.17327292960204352,,0.15987809658695734
ATP1B3,0.29413057984486557,,0.2616187035059302
ATP5S,0.568184081779248,,0.5308543915101293
ATP6V1B2,1.0,1.0,
ATP7B,0.5703074261722374,,0.5389230334882509
ATP8A1,,0.21965436138664488,0.1771264687376538
ATP8A2,0.4437091925931212,,
ATR,,1.0,
ATXN1,0.28340706912135477,,0.29734480667521285
AUH,,1.0,
AUNIP,0.5702082348788936,,
AVPI1,,,0.06105156978943387
AXL,,0.028234922971765077,
B2M,0.028340706912135482,,0.016232090057593414
B3GALNT1,0.3077606803842545,,0.2993424975900332
B3GALNT2,0.22704364359343324,0.2845756394143491,
B3GALT4,,,1.0
B3GAT2,0.033064158064158064,,0.02386757978863242
B3GNT2,0.028340706912135482,,0.031328774852090915
B3GNT5,0.03640090796054099,,0.02386757978863242
B3GNT9,,1.0,1.0
B4GALT1,0.18228326038433237,0.19257665411511568,0.14636948066342878
B4GALT2,0.8179456747119314,,0.7601811371907834
B4GALT5,,,0.5320879120879121
BACE2,0.1912997716569145,,0.214985014985015
BACH2,0.3723243581063486,,0.3690612541070324
BAHCC1,,,1.0
BAMBI,,0.4568782865486163,0.384056144860165
BASP1,,1.0,
BATF3,1.0,1.0,1.0
BBIP1,1.0,,1.0
BBS2,1.0,,1.0
BCAM,0.022890570967494046,0.017588968408640538,0.02386757978863242
BCAR1,,0.0330131407054484,
BCAT1,1.0,,
BCHE,0.0492117701420027,,0.04387449285408469
BCL10,0.18141578483724674,,
BCL2,,1.0,
BCL2L1,1.0,,
BCL6,0.3375939463959024,0.3880082181968974,0.3033117373357286
BCLAF3,,,1.0
BDKRB2,,,0.03900937771905514
BEND7,1.0,,1.0
BEST1,,,0.7669143955086447
BET1L,1.0,,1.0
BEX1,,,1.0
BEX5,,0.5324299760389986,0.4913444625875053
BGN,,,0.016232090057593414
BHLHE22,1.0,,1.0
BHLHE40,1.0,,1.0
BICDL1,,1.0,1.0
BICRA,0.455807868280516,,
BIRC2,1.0,1.0,
BLCAP,,,1.0
BLOC1S4,,,1.0
BLOC1S6,0.21517793540749064,,
BLVRB,,,0.27906708675939446
BMP1,,0.017588968408640538,
BMP3,0.0991924741924742,,0.10241549980963663
BMP7,0.025059151374940847,0.0330131407054484,0.02386757978863242
BMPR1B,,,0.02007121509196198
BNC2,,,1.0
BNIP3,0.4458685127581449,,
BNIP3L,0.49862597123606794,0.53379456364531,
BOC,,0.02282823559419304,0.016232090057593414
BPNT1,1.0,,
BPTF,,,1.0
BRD4,,1.0,
BRD9,1.0,,
BRI3,0.892232137610289,,
BRK1,0.13341474637446615,,
BRSK1,,0.9021862224219788,
BRSK2,0.8580828418157186,,0.7934476590603072
BRWD1,,1.0,
BSDC1,,0.9286152444047181,
BSG,,,0.02386757978863242
BSPRY,0.7420394961528417,,0.6444042720729314
BST2,0.028340706912135482,,0.05156890018297268
BTBD1,1.0,1.0,
BTBD11,0.7771266503280891,,0.7662065934065934
BTBD3,0.5147963850495496,,
BTBD7,1.0,,
BTD,1.0,,
BTF3L4,1.0,,1.0
BTG2,1.0,,1.0
BTN2A1,0.022890570967494046,,0.016232090057593414
BTN2A2,0.022890570967494046,,0.02007121509196198
BTN3A1,0.022890570967494046,0.017588968408640538,0.02007121509196198
BTN3A2,0.033064158064158064,,0.02386757978863242
BTRC,,,1.0
BUD31,1.0,,
C11orf54,1.0,,1.0
C11orf68,1.0,,1.0
C11orf87,1.0,,0.9944240781245188
C12orf45,1.0,,1.0
C12orf49,,,0.4782505629963257
C12orf66,1.0,1.0,
C14orf178,0.955751525661583,,
C15orf39,1.0,,1.0
C15orf40,1.0,,1.0
C16orf72,1.0,,
C16orf89,1.0,1.0,
C19orf53,,,1.0
C1D,1.0,,1.0
C1QL1,0.14170353456067744,,0.08047819081094038
C1R,0.028340706912135482,,0.02007121509196198
C1S,0.022890570967494046,,0.016232090057593414
C1orf159,,,0.2832572832572833
C1orf226,1.0,1.0,
C1orf61,0.07918900226592535,,0.07139723744889796
C2,,,0.02386757978863242
C22orf24,0.42549531916047756,,0.3795761582481904
C2CD2L,,0.08016121809225259,
C2CD4C,0.5130209493266817,,
C2orf68,0.1445232676261344,,
C2orf69,,1.0,
C3,0.025059151374940847,,0.02007121509196198
C3AR1,0.022890570967494046,,0.02007121509196198
C3orf18,1.0,,
C3orf58,,0.5132577346317805,
C4orf19,0.45131476062739917,,
C4orf3,0.5240823558580567,,
C5,0.033064158064158064,,
C6orf106,1.0,,1.0
C6orf223,0.5645262910651407,,
C6orf89,,,1.0
C8orf34,1.0,,
C9orf64,1.0,,1.0
C9orf72,,0.028234922971765077,
CA10,1.0,,1.0
CA2,,0.618045548921125,0.5437458225228009
CA4,,1.0,1.0
CA8,0.552168076074485,,
CAB39,1.0,,1.0
CAB39L,,1.0,
CABIN1,1.0,,1.0
CABP7,,,1.0
CACHD1,0.8773880388419696,0.8809520499381335,
CACNA1C,,,1.0
CACNA1I,0.6711079396793682,0.7328987928559663,
CACNA2D1,0.22528460240324646,,
CACNB4,,0.9718981583388363,
CACNG3,1.0,1.0,
CACNG5,0.5607144124910622,,0.5350261705656084
CACNG7,,0.5202070656616111,
CAD,1.0,1.0,
CADM3,0.025059151374940847,,
CADPS,1.0,,1.0
CALCOCO1,,,1.0
CALCOCO2,1.0,,
CALHM2,0.36208222914809746,,0.3117398176474439
CALHM5,1.0,,1.0
CALR,,,0.15394082579372537
CALU,,,1.0
CALY,,1.0,
CAMK2B,0.3495012809092231,,
CAMK2N1,1.0,1.0,
CAMK4,1.0,,
CANT1,,,0.10817936057552671
CANX,0.17537478195785405,,0.1750715772163493
CAP1,0.7417554871598989,,0.7120494636942004
CAPG,0.28790325409311107,,0.28644651437947527
CAPN5,0.025059151374940847,,
CAPNS1,,,1.0
CAPRIN2,0.21015598005467756,,0.24412911032629345
CAPZB,,,0.7084128742544583
CARD10,0.837778945792883,,0.7831596974454118
CARMIL1,,,0.9342469610925987
CARMIL2,0.03640090796054099,0.017588968408640538,0.027640930498073358
CARS2,1.0,,1.0
CARTPT,0.08709583099827004,,
CASK,0.025059151374940847,,0.02386757978863242
CASKIN2,0.9263415891610451,,
CASP1,0.028340706912135482,,0.027640930498073358
CASP10,0.8089892408476479,,0.7648836351798721
CASP3,1.0,,1.0
CASP7,0.9251416899931751,0.9436834675840411,0.8715775425798379
CAST,0.28790325409311107,,0.2222638304863214
CAV1,0.028340706912135482,,0.02386757978863242
CAVIN1,,0.193037088434578,0.12729375887270625
CAVIN2,,,0.37415870277346513
CAVIN3,,1.0,1.0
CBFB,1.0,,1.0
CBLN2,,,0.08047819081094038
CBLN3,,0.06542238249555322,0.0544057169824041
CBLN4,0.06552163432897377,,0.06461858751935087
CBS,1.0,,1.0
CBX5,1.0,,1.0
CBX7,1.0,,1.0
CBY1,0.14170353456067744,0.14676832601360904,
CCAR1,,,1.0
CCDC112,,,1.0
CCDC115,0.7428575074560475,0.7564360325866601,
CCDC14,1.0,,1.0
CCDC184,,1.0,
CCDC33,,1.0,1.0
CCDC40,1.0,,
CCDC47,,,0.44650733881503113
CCDC57,1.0,,1.0
CCDC58,,,1.0
CCDC77,,,1.0
CCDC8,,1.0,
CCDC80,,,0.027640930498073358
CCDC82,,1.0,
CCDC85A,0.9922452345715673,,
CCDC85C,1.0,1.0,1.0
CCDC86,,1.0,
CCDC88A,,,1.0
CCDC88B,0.7226088622736667,,0.6301205243595613
CCDC9,0.0991924741924742,0.121672142290699,
CCDC92,1.0,,
CCK,,0.5391192965450391,
CCKBR,,0.2798940190244538,
CCL19,0.022890570967494046,,0.016232090057593414
CCL2,0.028340706912135482,,0.02007121509196198
CCL28,0.022890570967494046,0.017588968408640538,0.016232090057593414
CCL4,0.022890570967494046,,0.016232090057593414
CCL5,0.022890570967494046,,0.016232090057593414
CCNA1,,1.0,1.0
CCNB1IP1,,,1.0
CCND2,,1.0,1.0
CCND3,1.0,,1.0
CCNDBP1,1.0,,
CCNE1,,1.0,
CCNL1,1.0,,
CCNL2,1.0,,1.0
CCNO,1.0,,
CCNT1,1.0,,
CCNYL1,0.8165712915053285,,
CCR1,0.022890570967494046,,0.016232090057593414
CCR2,0.028340706912135482,,0.016232090057593414
CCR5,0.022890570967494046,,0.02007121509196198
CCSAP,0.8234191377799084,,0.818770932655488
CD109,0.033064158064158064,,0.03900937771905514
CD14,,,0.02386757978863242
CD164,0.06552163432897377,,0.08711871319075436
CD2,0.022890570967494046,,0.016232090057593414
CD200R1,0.022890570967494046,,0.02007121509196198
CD27,0.028340706912135482,,0.016232090057593414
CD274,0.028340706912135482,,0.02007121509196198
CD276,0.025059151374940847,0.02282823559419304,
CD300A,0.022890570967494046,,0.016232090057593414
CD37,0.028340706912135482,,0.02007121509196198
CD3E,0.022890570967494046,,0.02007121509196198
CD4,0.028340706912135482,,0.02007121509196198
CD40,0.025059151374940847,,0.016232090057593414
CD44,0.025059151374940847,,0.02386757978863242
CD47,0.025059151374940847,0.02282823559419304,0.016232090057593414
CD48,0.025059151374940847,,0.02007121509196198
CD53,0.022890570967494046,,0.016232090057593414
CD55,0.05736432242456339,,0.05156890018297268
CD6,0.033064158064158064,,0.031328774852090915
CD63,,,0.02007121509196198
CD74,0.022890570967494046,,0.02007121509196198
CD81,,,0.06845041750702129
CD82,0.03640090796054099,,
CD83,,,0.02007121509196198
CD84,0.022890570967494046,,0.016232090057593414
CD86,0.022890570967494046,,0.016232090057593414
CD8A,0.025059151374940847,,0.016232090057593414
CD9,0.022890570967494046,,0.016232090057593414
CD93,0.022890570967494046,,
CD99,,,0.6659269784269785
CDC42,0.09281167175904019,,
CDC42BPA,,,0.06105156978943387
CDC42EP1,0.42549531916047756,,0.4102950620807763
CDC42EP3,0.15870795870795873,,0.12278951817413357
CDC42SE1,0.1524534578721771,,0.17322272322272322
CDC42SE2,0.5701082484649619,,0.5725970142931274
CDC7,,1.0,
CDCA7,1.0,,1.0
CDH10,0.022890570967494046,0.017588968408640538,
CDH11,,0.017588968408640538,0.02386757978863242
CDH12,,,0.016232090057593414
CDH13,0.033064158064158064,,0.016232090057593414
CDH19,,,0.016232090057593414
CDH2,0.022890570967494046,,0.016232090057593414
CDH24,,,0.016232090057593414
CDH4,0.022890570967494046,,
CDH6,0.022890570967494046,,0.016232090057593414
CDH8,,0.017588968408640538,
CDHR3,,0.017588968408640538,
CDIPT,1.0,,
CDK10,1.0,,1.0
CDK2,,1.0,
CDK5RAP2,1.0,1.0,
CDK6,1.0,,
CDK7,1.0,,
CDKN1A,1.0,,1.0
CDKN2A,1.0,,1.0
CDKN2D,1.0,1.0,1.0
CDO1,0.8528507574899328,,
CDON,,0.028234922971765077,0.02007121509196198
CDV3,,,1.0
CEACAM21,0.022890570967494046,,0.027640930498073358
CEBPB,,,1.0
CEBPD,0.6898385705203887,,0.6099031403379229
CEBPG,,,1.0
CECR2,1.0,1.0,
CELF4,1.0,1.0,
CELSR2,,,0.02007121509196198
CEMIP,0.12350261545252601,0.14676832601360904,0.08711871319075436
CEND1,,,0.9960946149680606
CENPB,,1.0,1.0
CENPO,1.0,1.0,
CENPT,,,1.0
CENPU,1.0,1.0,
CEP164,1.0,,
CEP290,,1.0,1.0
CEP44,,1.0,1.0
CEP57,,,1.0
CEP68,0.8402186049244873,,
CEP78,1.0,,1.0
CEP83,1.0,,
CEP95,,,1.0
CEP97,,,1.0
CERCAM,0.03640090796054099,0.03944584826937768,
CERS2,,,0.9598969279978182
CERS6,,,0.5420583017342693
CETN3,,1.0,
CFAP46,1.0,1.0,
CFAP52,,1.0,
CFB,0.028340706912135482,,0.016232090057593414
CFLAR,0.5645262910651407,,0.5055414199060608
CGAS,1.0,,1.0
CGNL1,,0.6432707563929283,
CHAC1,,1.0,
CHAF1A,1.0,,1.0
CHCHD2,1.0,,1.0
CHD1L,1.0,1.0,
CHD5,,1.0,1.0
CHD7,0.9326541770986214,0.991008991008991,
CHGB,,1.0,
CHI3L1,0.3092103356920507,,0.28850413800246577
CHI3L2,0.3693084958001425,,0.27906708675939446
CHIC2,,,1.0
CHKA,1.0,,1.0
CHMP2A,1.0,,
CHMP5,1.0,1.0,
CHPF,1.0,,1.0
CHPF2,,1.0,1.0
CHRAC1,,,1.0
CHRNA3,0.1445232676261344,,0.20104077282918592
CHST1,,,0.016232090057593414
CHST14,,,0.6560607759587351
CHST2,,1.0,
CHSY1,,,0.1329680720468239
CHTF18,1.0,,1.0
CHTF8,,,1.0
CHURC1,,,1.0
CIART,,,1.0
CIB1,0.13061805451185982,,0.12278951817413357
CIDEB,1.0,,1.0
CIR1,1.0,1.0,
CIRBP,1.0,,1.0
CISD2,,,0.9720871282677351
CISH,0.05736432242456339,,0.05156890018297268
CITED2,,,1.0
CKB,,,1.0
CLCN4,0.022890570967494046,,
CLCN6,,,0.6723941601784904
CLDN1,,,0.016232090057593414
CLDN11,,,0.016232090057593414
CLDN19,,0.2731806938449005,0.1874869316729782
CLDN5,,0.017588968408640538,0.02386757978863242
CLDND1,0.33715668567885315,0.37259203818689346,
CLEC1A,0.028340706912135482,,0.016232090057593414
CLEC2B,0.022890570967494046,,0.016232090057593414
CLIC4,,0.9028544840677912,
CLIC5,0.28790325409311107,,0.28850413800246577
CLIP4,,0.9429378313993698,
CLK3,1.0,,
CLN6,0.455807868280516,0.45856609144280375,
CLN8,0.1524534578721771,,
CLOCK,,,1.0
CLPTM1L,,1.0,
CLSTN1,,,0.02386757978863242
CLSTN2,,,0.016232090057593414
CLUAP1,,,1.0
CLVS2,,,1.0
CMPK2,0.08709583099827004,,0.09626194700821566
CMTM4,0.1524534578721771,,0.12036486064479844
CMTM6,,0.7183946488294315,0.5956366157943721
CMTM7,0.10619863407967498,,0.10817936057552671
CNDP2,,,0.6474292970456653
CNKSR2,0.3990633643812835,,0.37415870277346513
CNKSR3,,0.17643689643689642,
CNOT6L,,1.0,
CNP,,,0.02386757978863242
CNPY3,,,0.12729375887270625
CNR1,,,0.1750715772163493
CNTN1,0.025059151374940847,,
CNTN4,,,0.02007121509196198
CNTNAP1,0.025059151374940847,,0.016232090057593414
CNTNAP4,,,0.0544057169824041
COBLL1,,1.0,
COCH,0.18973357469598068,,0.19012044656374552
COL12A1,,0.017588968408640538,
COL13A1,,,0.144130578723602
COL16A1,,0.028234922971765077,
COL18A1,,0.02282823559419304,
COL1A1,,,0.016232090057593414
COL1A2,,,0.02007121509196198
COL27A1,1.0,1.0,
COL4A5,0.08396375408823542,0.14901764901764902,
COL4A6,0.03640090796054099,0.051441708975955555,
COL5A1,,0.028234922971765077,
COL5A2,,,0.016232090057593414
COL5A3,,0.017588968408640538,
COL6A1,,,0.016232090057593414
COL6A2,,,0.02007121509196198
COL8A2,,,0.016232090057593414
COLEC12,,,0.02386757978863242
COLGALT2,0.025059151374940847,,0.02007121509196198
COMMD10,1.0,,
COMT,,0.21965436138664488,
COPB1,1.0,,
COQ10B,1.0,,
COQ4,1.0,,
CORO1A,0.025059151374940847,,0.016232090057593414
CORO1C,0.8408232527403512,,
CORO2B,,0.13213387597624052,
CORO6,,,0.1771264687376538
CORO7,1.0,,1.0
COTL1,0.447524666657036,,0.40551065700766303
COX11,1.0,,1.0
COX14,1.0,,
COX5B,1.0,,
COX6B2,0.9314614545257048,0.9548440174626133,
COX6C,,1.0,
COX7A2,1.0,,
CPA4,,0.7336253490099645,0.6285814013869091
CPAMD8,,0.5896037924339811,
CPD,,,0.24638944193979323
CPE,,,0.43028525726472944
CPED1,,,0.08711871319075436
CPNE1,1.0,,1.0
CPNE2,1.0,1.0,
CPNE4,1.0,1.0,
CPNE6,0.9073753602527581,,0.8011432576820205
CPNE7,1.0,,1.0
CPNE8,,,0.4484017423498691
CPPED1,,,1.0
CPQ,0.025059151374940847,,0.027640930498073358
CPSF3,1.0,,
CPSF4,1.0,,
CPSF6,1.0,,1.0
CPT1A,1.0,,1.0
CPT1C,0.5268382083273501,,
CRABP2,,0.9548440174626133,
CREB3L2,,1.0,
CREBBP,1.0,1.0,
CREBRF,1.0,1.0,
CRELD1,0.38889931538706335,,
CRELD2,,1.0,
CREM,1.0,,1.0
CRH,,0.3990765332228747,
CRHR2,,0.21113825933103042,0.1692011692011692
CRISPLD2,,0.09912913173782739,0.08711871319075436
CRLF3,0.03640090796054099,,0.027640930498073358
CROCC,0.7179645751074323,0.7551062382995156,0.6392999643641217
CRTAM,0.025059151374940847,,0.02386757978863242
CRTC3,,1.0,1.0
CRY1,1.0,1.0,1.0
CRYBG1,0.3325216192954141,0.4304184187905118,0.3447977642192518
CSF1,0.061327431350850566,,0.06461858751935087
CSF2RB,0.025059151374940847,,0.027640930498073358
CSGALNACT1,0.46001051350396327,,0.439528401627527
CSGALNACT2,1.0,,
CSMD1,0.08709583099827004,0.09537129537129538,
CSMD2,0.07277002473509024,,0.07139723744889796
CSMD3,,,0.07139723744889796
CSNK1A1,,,1.0
CSRNP1,1.0,,1.0
CSRNP3,,1.0,1.0
CSRP1,0.2748097540043849,,0.2684237958837501
CSRP2,0.03640090796054099,,
CST3,,0.028234922971765077,
CSTB,,,0.10817936057552671
CTBP2,1.0,1.0,
CTBS,1.0,,1.0
CTDP1,1.0,,1.0
CTDSP1,,,0.8112364570535016
CTDSP2,1.0,1.0,1.0
CTHRC1,,,0.7098227411500289
CTIF,,1.0,1.0
CTNNAL1,0.8402186049244873,,
CTNNBIP1,0.4207480091174504,0.44829821988596363,0.3504830216032683
CTPS1,1.0,1.0,
CTSA,,1.0,1.0
CTSB,,,0.027640930498073358
CTSC,0.028340706912135482,,0.02007121509196198
CTSD,,,0.13871275783040488
CTSH,,,0.03900937771905514
CTSO,0.10234438458737524,,0.05156890018297268
CTSS,0.022890570967494046,,0.02007121509196198
CTSZ,0.12350261545252601,,0.14123103174198065
CTTN,0.05356393606393607,,0.031328774852090915
