,FDR corrected P-value Ctrl Tc vs. wo Tc,FDR corrected P-value IBD Tc vs. Ctrl Tc,FDR corrected P-value IBD Tc vs. wo Tc
CAB39,0.18266038893841585,,
CABIN1,0.3312146368914928,,0.3080678911880958
CACHD1,1.0,,
CACNA1C,,,1.0
CACNA1I,0.1464915452645514,0.21268386785628168,
CACNA2D1,1.0,,
CACNG5,0.7751857422187092,,0.7585489478755044
CAD,0.9089455604113584,0.9700581109031814,
CADM3,1.0,,
CADPS,0.8092048466755727,,0.7628248170492811
CALCOCO2,0.9999554849295781,,
CALHM2,1.0,,1.0
CAMK2N1,1.0,,
CANT1,,,0.24405282217782218
CAP1,0.7833320525628218,,0.7884016105696984
CAPG,0.4650188521156263,,0.47863036617361876
CAPRIN2,,,0.36555871745181323
CAPZB,,,1.0
CARMIL2,1.0,,1.0
CASK,1.0,,1.0
CASP1,0.1392987178111145,,0.14146159184327123
CASP10,0.1392987178111145,,0.14146159184327123
CASP3,,,0.14146159184327123
CASP7,0.1392987178111145,,0.14146159184327123
CAST,0.6967532467532468,,0.6915533446145691
CAVIN1,,0.6066304066304066,0.5277816282600971
CAVIN3,,,1.0
CBFB,0.8414846761392628,,0.8098706027700112
CBLN2,,,0.5221047365073552
CBLN4,,,0.5277816282600971
CBS,0.329004329004329,,
CBX7,0.6242646242646243,,
CCDC112,,,0.5118215118215118
CCDC115,,0.12460267005721551,
CCDC184,,0.8215988556897648,
CCDC33,,0.39424016843371684,0.3230023564951795
CCDC40,0.8334785942986399,,
CCDC77,,,0.17807304802820498
CCDC8,,1.0,
CCDC80,,,0.14146159184327123
CCDC85C,0.9596338191903134,1.0,0.943625152140436
CCDC88B,,,0.6915533446145691
CCL19,0.22976406309739644,,0.2117882117882118
CCL2,0.14992872296243082,,0.14506041903302178
CCL28,0.16721373864231007,0.21701631701631702,
CCL4,0.19623024034788739,,0.18156622138923023
CCL5,0.1392987178111145,,0.14146159184327123
CCNB1IP1,,,0.5863395863395863
CCND2,,,0.6085422630078559
CCND3,0.3481730134272507,,0.34557517074999594
CCNL1,1.0,,
CCNL2,1.0,,1.0
CCR1,0.14785214785214787,,0.15001665001665002
CCR2,0.1552819040256226,,0.17416793732583208
CCR5,0.15362762237762237,,0.14506041903302178
CCSAP,0.6694980843332491,,
CD109,0.7664582331248997,,0.7057266341085969
CD164,0.6197928146352215,,0.5777481113803984
CD2,0.45261918466822143,,0.43606490974912027
CD200R1,0.5705520476569221,,0.5260490720910753
CD27,0.21118042796364478,,0.19669085934146172
CD274,0.6359310647039844,,0.6238014858704515
CD276,,0.36143308746048475,
CD300A,1.0,,1.0
CD37,0.1552819040256226,,0.14387786126916563
CD3E,0.8129280287973404,,0.8024195375030697
CD4,0.45933412542706864,,0.4623479357521911
CD40,,,0.14146159184327123
CD44,0.1392987178111145,,0.15001665001665002
CD47,0.4475911412531131,,0.44207232307040367
CD48,0.22130281294268433,,0.2198331703632057
CD53,0.22526530073699885,,0.23876440015680522
CD6,0.43257467170510644,,0.4578306997661836
CD63,,,0.315768568780617
CD74,0.1392987178111145,,0.14146159184327123
CD83,,,0.3728258640922396
CD84,1.0,,1.0
CD86,0.1392987178111145,,0.14146159184327123
CD8A,0.5521802562161306,,0.5609481981433201
CD9,,,0.14146159184327123
CD99,,,0.5473692973692974
CDC42,1.0,,
CDC42BPA,,,1.0
CDC42EP1,,,0.4535501742205653
CDC42EP3,1.0,,
CDC42SE2,1.0,,1.0
CDH13,1.0,,1.0
CDH2,1.0,,
CDH24,,,1.0
CDH6,1.0,,1.0
CDK10,0.4417278834239965,,0.4226195491255732
CDK5RAP2,,0.36143308746048475,
CDK6,0.45261918466822143,,
CDK7,0.29973996227097965,,
CDKN1A,,,0.14146159184327123
CDKN2A,0.1464915452645514,,0.15001665001665002
CDKN2D,0.21311102690413036,,
CDO1,0.412049205407139,,
CDON,,0.33664581033002083,0.24218683524677215
CEACAM21,0.4840312666399623,,0.5141552662213819
CEBPD,0.1394633735059267,,0.14146159184327123
CECR2,0.3784837916574444,0.4461684149184149,
CELF4,,1.0,
CEMIP,1.0,,1.0
CENPO,1.0,,
CENPU,1.0,,
CEP290,,,0.7967605374119247
CEP44,,,0.8600846158449845
CEP57,,,0.5577628478391837
CEP78,0.6967386175829448,,0.70502067838952
CFAP46,0.2867261937029379,,
CFAP52,,1.0,
CFB,0.7784298527294874,,0.767036467912563
CFLAR,0.1392987178111145,,0.14146159184327123
CGAS,0.3231529290754803,,0.3145369482003145
CGNL1,,0.91825415963347,
CHAC1,,0.5564755244755245,
CHAF1A,0.36739920039718826,,
CHCHD2,0.18650229438611182,,0.2242773837458223
CHD1L,0.16072484729201145,,
CHD7,0.37155629941201085,0.48036076073459255,
CHI3L1,0.1392987178111145,,0.14146159184327123
CHI3L2,0.1392987178111145,,0.14146159184327123
CHKA,0.6359310647039844,,0.6298743869766597
CHPF,1.0,,1.0
CHPF2,,,0.698557193821064
CIART,,,0.4609230055658627
CIB1,0.18875985674404647,,0.17807304802820498
CIDEB,0.1392987178111145,,0.14146159184327123
CIR1,1.0,,
CIRBP,1.0,,
CISH,0.6910308942394504,,0.6554125486164322
CLCN4,1.0,,
CLCN6,,,1.0
CLDN1,,,1.0
CLDN19,,0.5564755244755245,
CLDN5,,1.0,
CLDND1,1.0,,
CLEC1A,0.7575346002312294,,0.7510461297367587
CLEC2B,0.52699548513502,,0.5537619456748539
CLIC5,0.5601660244517387,,0.5926326986709902
CLK3,1.0,,
CLN6,,0.26573426573426573,
CLOCK,,,0.4333930369433328
CLSTN2,,,1.0
CLVS2,,,0.4535501742205653
CMPK2,0.30217064259617454,,
CMTM7,0.3428062218558979,,0.37656309208033345
CNKSR2,1.0,,1.0
CNKSR3,,1.0,
CNR1,,,1.0
CNTN1,1.0,,
CNTNAP1,1.0,,1.0
COBLL1,,0.8631969123772402,
COCH,0.3312146368914928,,
COL13A1,,,0.9214542363713635
COL18A1,,0.36143308746048475,
COL1A2,,,0.27514620211249424
COL4A5,0.2423132423132423,0.36143308746048475,
COL4A6,0.38406905594405594,0.43643724696356273,
COL5A2,,,0.6147698455390763
COL6A1,,,0.7009791283984832
COL6A2,,,0.9278782553700406
COQ10B,0.6554778554778554,,
COQ4,0.38357320479127943,,
CORO1A,0.4965289487582481,,0.557123368183276
CORO7,0.675360256182174,,
COTL1,0.35685858856590563,,
CPA4,,0.6336813871060447,
CPAMD8,,0.6234459984459985,
CPED1,,,1.0
CPNE1,1.0,,1.0
CPNE2,0.8186691639762322,0.8800883327199116,
CPNE4,1.0,,
CPNE6,1.0,,1.0
CPNE7,,,0.7009791283984832
CPQ,,,0.2242773837458223
CPSF6,,,0.8574854706494429
CPT1A,0.822829344568475,,0.8098706027700112
CREBBP,,0.20305620305620303,
CRHR2,,,0.9896122884507257
CRLF3,1.0,,
CROCC,0.6939037058558971,0.7829321840949747,
CRTAM,0.38673372516584753,,
CRTC3,,1.0,
CRY1,1.0,,1.0
CRYBG1,0.9293789722055246,0.9574731488607087,0.8890137322631603
CSF1,0.48992287712287713,,0.5123199060076137
CSF2RB,0.24881404309975738,,0.27561479616274137
CSGALNACT1,1.0,,0.994500757409082
CSMD1,0.2733266733266734,0.36143308746048475,
CSMD2,0.1392987178111145,,
CSRNP1,0.18875985674404647,,0.18353495244251547
CSRP1,0.329004329004329,,0.2921945076200395
CTBP2,0.4088001550688118,,
CTBS,,,0.14146159184327123
CTDSP2,,,0.6772719735682698
CTIF,,,1.0
CTNNBIP1,0.21787453470621787,0.35407925407925406,0.21002982257594807
CTSA,,,0.2623502623502624
CTSB,,,0.14146159184327123
CTSC,,,0.14146159184327123
CTSH,,,0.14146159184327123
CTSO,0.1392987178111145,,0.14146159184327123
CTSS,0.14332606169340864,,0.14146159184327123
CTSZ,0.1392987178111145,,0.14146159184327123
CTTN,1.0,,1.0
CUEDC1,0.4016880315945736,,0.4106097983649004
CUL9,,,0.19292448442246016
CUX1,0.6664563023183713,,
CXCL10,0.1392987178111145,,0.14146159184327123
CXCL16,0.18875985674404647,,0.17807304802820498
CXCL8,0.1464915452645514,,0.14146159184327123
CXCL9,0.1392987178111145,,0.14146159184327123
CYB5R3,,0.6611529496144881,
CYBA,0.1392987178111145,,0.14146159184327123
CYBRD1,,,1.0
CYGB,0.1392987178111145,,0.14146159184327123
CYLD,1.0,,1.0
CYP26B1,,,0.20086916974076507
CYP27A1,,0.26573426573426573,0.16913641913641914
CYR61,,,0.14146159184327123
CYTH1,1.0,,
CYTH2,1.0,,
CYTH4,1.0,,1.0
CYYR1,0.686228979634094,,0.7243740511457046
DAAM2,1.0,,
DAB2,,,1.0
DACH1,0.2867261937029379,,
DACT1,0.30217064259617454,,
DACT2,0.9999554849295781,,0.9458950635421224
DAPP1,1.0,,1.0
DAZAP2,0.14992872296243082,,
DBI,,,0.46773014970894833
DBP,0.18650229438611182,,0.17807304802820498
DCAF11,0.3358815097945533,0.3904699951211579,
DCAF17,,,0.2921945076200395
DCUN1D3,0.45937966143445597,,
DCUN1D4,,,0.14146159184327123
DDAH1,0.1552819040256226,,0.17807304802820498
DDIT4,0.22526530073699885,,
DDR2,,,0.9127790169918774
DDX11,0.1392987178111145,,0.14146159184327123
DDX3Y,1.0,,1.0
DDX55,1.0,,1.0
DDX56,1.0,,1.0
DDX58,0.16524651818769467,,
DEDD2,0.1392987178111145,,
DENND1C,0.5672404518558364,,0.5755114450766625
DENND4A,1.0,,
DEPP1,0.1392987178111145,0.08566433566433566,0.14146159184327123
DES,0.8414846761392628,,0.7973953757086287
DET1,,,0.14506041903302178
DEXI,,,1.0
DFFA,0.1392987178111145,,
DGKA,0.6890824229533907,,0.6563533151930943
DGKB,1.0,,1.0
DGLUCY,0.1392987178111145,,
DHFR,,0.39424016843371684,
DHRS7,1.0,,
DIP2A,0.2984765234765234,,0.29989541708291706
DIRAS2,1.0,1.0,
DLGAP2,,,1.0
DLL1,0.5647557190583896,,0.5544301139355234
DMC1,0.1392987178111145,,
DNAAF5,0.5037016695784469,0.6054471843945528,
DNAJA1,0.5145766183502033,,
DNAJB1,0.1392987178111145,,
DNAJC1,0.19623024034788739,,0.17807304802820498
DNAJC15,,,0.14146159184327123
DNASE2,0.4840312666399623,,
DNER,,,1.0
DNHD1,,,0.7639788066387815
DNM1,,,1.0
DNMT1,,0.17132867132867133,
DOC2A,,,1.0
DOCK1,,1.0,
DOCK10,1.0,,1.0
DOCK6,1.0,,
DOCK8,1.0,,1.0
DOCK9,,,1.0
DOK5,1.0,,1.0
DONSON,,,0.873322080218632
DPH7,,,0.4083390729353462
DPP10,1.0,,
DPP7,0.2210510800674735,,0.2117882117882118
DPY19L1,0.3917941640901793,,
DPYD,,,0.8261352230907265
DRAP1,0.6919835838393916,,0.6844728458955546
DSC2,,,1.0
DSCAM,1.0,,
DTNBP1,1.0,,
DTX3L,0.2575091575091575,,0.2960854934539145
DUSP5,,,1.0
DYRK4,,0.6917395104895105,
DYSF,0.6114833442419649,,0.6159303124621044
ECE1,,,0.655430323480116
ECHDC2,,,1.0
EDIL3,,,1.0
EEF2K,0.30217064259617454,,0.315768568780617
EEFSEC,1.0,,
EEPD1,0.7664582331248997,,
EFEMP1,,0.7955952093883127,
EFEMP2,0.1394633735059267,,0.14146159184327123
EFHC1,1.0,,
EFNA1,0.822829344568475,,0.8122913599945403
EFNA3,1.0,,
EFR3B,0.9207735214193773,,
EFS,1.0,,1.0
EFTUD2,1.0,,1.0
EGFR,,0.91825415963347,
EGLN1,0.1394633735059267,,
EGR1,,0.26150165623849836,0.1852057407612963
EHD1,0.43257467170510644,,0.4535501742205653
EHD4,0.36739920039718826,,
EIF1AY,0.7575346002312294,,0.7273325632700632
EIF1B,,1.0,
EIF2AK2,0.19226400975450406,,
EIF4A3,1.0,,1.0
EIF4E2,1.0,,1.0
EIF4E3,0.7969335628910097,,
EIF4H,1.0,,
ELF1,0.5350839636553922,,0.5525627020954124
ELK3,,,1.0
ELL2,0.9976565490584182,,
ELMSAN1,,,0.8963948015866752
ELOVL6,,,0.2686284303931363
ELP6,,1.0,
EMB,1.0,,1.0
EMID1,1.0,,1.0
EMILIN3,0.1392987178111145,,
EML3,1.0,,1.0
EML4,,,0.5712708344287292
EMP1,,,0.19881304466284702
EMP3,0.20772185560917955,,0.17739991966796093
EMX2,0.412049205407139,,0.40128292759871714
ENAH,1.0,,1.0
ENDOD1,0.35685858856590563,,
ENG,0.2936559662000468,,0.3080678911880958
ENO1,0.2860533722152521,,
ENO2,0.46503496503496505,,
ENO3,0.3019540845627802,,0.3098682487995465
ENPP2,,0.26573426573426573,0.17807304802820498
ENTPD1,0.9818958470996089,1.0,
EP400,1.0,,
EPAS1,,0.5108709472345836,
EPHA10,,1.0,
EPHA4,,,1.0
EPHA7,1.0,,1.0
EPHA8,1.0,,1.0
EPHB1,,,1.0
EPSTI1,0.3481730134272507,,0.3363695128401011
ERO1A,0.1392987178111145,,0.14146159184327123
ERP27,0.4869865287200761,,
ESPL1,0.5438524889744403,0.6048421275694003,
ESYT1,0.949333344657468,,0.9036494232024959
ETS1,0.1392987178111145,,0.14146159184327123
ETV6,0.5350839636553922,,0.5053223803223803
ETV7,0.3790178075892362,,0.37981290657950184
EVI2A,0.14785214785214787,,0.15572662631486162
EVI2B,0.2763759151899314,,0.2917781143587595
EVX1,,,0.8212703864877778
EXOC3,,,1.0
EXOG,1.0,,1.0
EXOSC8,1.0,,
EYA4,,0.2665112665112665,
F12,0.45261918466822143,,
F3,,,0.35911398019021334
F8,0.9473547728866878,,
FABP5,0.46503496503496505,0.4711538461538461,0.4271624789553076
FADS3,,1.0,1.0
FAM102A,0.28812213427598043,,0.3017707680920116
FAM107A,0.8842601720220242,,0.8920099284979558
FAM111A,1.0,,
FAM114A1,,1.0,0.9736248761944694
FAM117A,1.0,,1.0
FAM117B,,0.4603376421558239,
FAM120A,,,0.6977101489296611
FAM129A,0.2693744611552831,,0.255937416058262
FAM13C,1.0,,1.0
FAM155B,,,0.8963948015866752
FAM162A,0.7664582331248997,,
FAM171B,,,1.0
FAM174B,,,0.5415990013146411
FAM184A,0.7459131489549741,,
FAM210A,0.6554778554778554,,
FAM210B,0.3562591254898947,,
FAM219A,0.8842601720220242,,
FAM219B,0.5521802562161306,,0.5544301139355234
FAM221A,0.1552819040256226,,0.17807304802820498
FAM222A,1.0,,1.0
FAM234B,,0.36143308746048475,
FAM49A,1.0,,
FAM78A,0.3312146368914928,,0.39542025770839334
FAM81A,0.9197296770112304,,0.9008145959777005
FAM83H,0.7526511224624431,,0.6994019494019494
FAM92A,0.8535252796808602,,0.7884016105696984
FAN1,0.2838683626085201,,0.23876440015680522
FANCA,0.1392987178111145,0.08566433566433566,
FANCI,0.1392987178111145,,
FAS,0.1392987178111145,,0.14146159184327123
FASLG,0.5521802562161306,,0.5477281339350305
FAT1,1.0,1.0,
FBLN5,0.22366168862984148,,0.1852057407612963
FBN1,,,0.28493305060062557
FBRSL1,,,0.6384351150970671
FBXL7,,0.39424016843371684,
FBXO2,0.21311102690413036,,0.2117882117882118
FBXO22,,,0.516822551418927
FBXO32,0.9161723805352314,,0.8940091798861731
FBXO6,0.2786596781234851,,0.2534699343209982
FBXW4,0.9542330685187829,,0.9467163271511098
FCGRT,,0.5648492132867133,0.49637862137862143
FDPS,,,0.15793865225683407
FEM1C,0.2645775277354225,,0.27561479616274137
FGD3,1.0,,1.0
FGF11,1.0,,
FGF12,1.0,,1.0
FGF13,,,1.0
FGF14,,,1.0
FGF9,,,1.0
FGFR1,,0.91825415963347,
FGFR2,,1.0,
FGFR3,1.0,,1.0
FGL2,0.1394633735059267,,0.14387786126916563
FILIP1L,,0.6469911667280088,0.5863395863395863
FJX1,1.0,,1.0
FKTN,1.0,,
FLII,1.0,,
FLNB,,1.0,
FLNC,,,1.0
FLOT1,,,0.26935274028297285
FMNL1,1.0,,1.0
FMNL3,,1.0,
FNBP1,1.0,,
FNBP1L,,,1.0
FNDC3B,0.6543024618338427,,0.6308585031989288
FOLH1,0.3526180932038673,,0.34993741890293617
FOLR1,,1.0,
FOS,0.1392987178111145,,0.14146159184327123
FOSL2,0.18650229438611182,,0.19881304466284702
FOXO1,0.1464915452645514,,0.17172017172017173
FOXP4,0.519896899368128,,0.5260490720910753
FRMD5,1.0,,1.0
FRMD8,,,1.0
FSD1L,,,0.43606490974912027
FSTL5,1.0,,
FTH1,,,0.4106097983649004
FURIN,0.1552819040256226,,0.15572662631486162
FUS,1.0,1.0,
FUT3,,0.26150165623849836,
FUT7,0.8156767738649272,0.8640924293098207,
FUT9,1.0,,1.0
FXYD5,0.937897572512957,,0.8963948015866752
FYB1,0.8842601720220242,,0.8261352230907265
FYN,,,1.0
FZD5,0.1392987178111145,,0.14146159184327123
FZD6,,0.11421911421911421,
GAB1,1.0,,1.0
GABARAPL1,1.0,,
GABRA2,,1.0,
GABRB2,1.0,,
GADD45B,0.19919716646989372,,0.17807304802820498
GAL3ST1,,,0.20208798834753033
GALM,0.14785214785214787,,0.17807304802820498
GALNT14,1.0,,
GALNT5,1.0,1.0,
GALNT6,,0.6393204111324916,0.5382671126342012
GALNT8,0.7600927750553685,,
GANAB,,,0.5477281339350305
GAPDH,0.14785214785214787,,
GAS1,,0.4580419580419581,
GATA3,0.4577043646009163,,
GBE1,0.4840312666399623,,0.5014609963415425
GBP1,0.1394633735059267,,0.15079856852008752
GBP2,0.19226400975450406,,0.1852057407612963
GCA,1.0,1.0,
GCDH,,1.0,
GCHFR,1.0,,1.0
GEM,,1.0,
GFAP,0.9094831415872631,,0.8963948015866752
GFRA1,1.0,,0.9875045589331305
GIGYF1,1.0,,1.0
GIMAP1,0.6976833941354309,,0.655430323480116
GIMAP4,0.35114885114885114,,0.34993741890293617
GIMAP7,1.0,,1.0
GIMAP8,0.5511972875609239,,0.5788614370703924
GLB1L2,0.8649679941439405,,
GLCE,0.8718178373350787,,0.8098706027700112
GLDC,1.0,,1.0
GLI3,,0.8800883327199116,
GLIPR1,0.6357433231549214,,0.6147698455390763
GLIS3,,,0.5513597167263314
GLRX,0.1392987178111145,,
GMPR,,,1.0
GMPR2,1.0,,1.0
GNA11,,1.0,
GNA13,1.0,,
GNA15,1.0,1.0,1.0
GNAI1,1.0,1.0,
GNB3,,,1.0
GNB4,1.0,,
GNG2,,1.0,
GNG5,0.970823294352706,,
GNL1,1.0,,
GOLGA8A,,,0.8098706027700112
GOLIM4,1.0,,
GOLM1,1.0,,
GOLPH3,,,1.0
GOLT1B,0.1392987178111145,0.16231137283768862,
GON4L,,,0.8733534506730384
GPC1,0.2669892091379695,,0.24998221592648837
GPC3,0.32993851785798095,,0.35556993796271447
GPD2,1.0,,0.9765288016887165
GPI,0.47508373978962215,,
GPR15,1.0,,1.0
GPR155,1.0,,
GPR173,,,0.8564063251563251
GPR22,0.2733266733266734,,
GPR68,0.6694980843332491,,0.6654846530879589
GPR88,1.0,,1.0
GPSM3,1.0,,1.0
GRAMD2B,,,0.14506041903302178
GRAMD4,0.6440198338932516,,
GRB10,0.992600301577337,,0.9686129321322454
GREM1,0.3443524217717766,,0.33483065397959016
GRIA2,,1.0,
GRIK2,1.0,1.0,
GRIK3,1.0,,1.0
GRIN2B,,,0.7884016105696984
GRIN2D,1.0,,
GRK2,0.7808941960566509,,0.7599814634035166
GRK5,0.7575346002312294,,0.7372808538611647
GRM1,1.0,1.0,
GRM5,,1.0,
GRM8,1.0,,
GRN,,0.1918881118881119,0.15001665001665002
