,FDR corrected P-value Ctrl Tc vs. wo Tc,FDR corrected P-value IBD Tc vs. Ctrl Tc,FDR corrected P-value IBD Tc vs. wo Tc
ATP1B2,0.34140665536014375,,0.3256871933686922
ATP1B3,0.4771962271962272,,0.452715138371293
ATP5S,0.4105499291128034,,0.3841120544296886
ATP6V1B2,1.0,1.0,
ATP7B,0.7717989772784293,,0.7257806132486441
ATP8A1,,0.28100470957613816,0.26873126873126874
ATP8A2,0.17228166570271836,,
ATR,,1.0,
ATXN1,0.055795766733266736,,0.05550842600022929
AUH,,1.0,
AUNIP,0.7288975069873945,,
AVPI1,,,0.10433096315449257
AXL,,0.06705794205794205,
B2M,0.06979014470871149,,0.048565891939385916
B3GALNT1,1.0,,0.9884482233524943
B3GALNT2,0.789238764848521,0.8305821488573029,
B3GALT4,,,1.0
B3GAT2,0.5728365384615385,,0.5445812465680016
B3GNT2,0.48147358259717804,,0.4116190363547657
B3GNT5,0.8403418764334257,,0.7307203434863009
B3GNT9,,1.0,1.0
B4GALT1,0.16543287221253322,0.19085721970337355,0.1427493248741141
B4GALT2,0.09822944046245018,,0.12662729940216852
B4GALT5,,,0.12994111607629805
BACE2,0.16231495776950322,,0.203851862423291
BACH2,0.9061321006945476,,0.8498760203939487
BAHCC1,,,1.0
BAMBI,,0.06705794205794205,0.06309342831081963
BASP1,,0.5463198219103731,
BATF3,0.2551862805741508,0.33881907566118086,0.22971600990596922
BBIP1,1.0,,1.0
BBS2,1.0,,1.0
BCAM,0.1192794679224742,0.18841646158719333,0.10952066801123404
BCAR1,,0.4494266795151751,
BCAT1,1.0,,
BCHE,0.05313882546025403,,0.047656776720816134
BCL10,0.05313882546025403,,
BCL2,,0.2508141209439911,
BCL2L1,0.5765949227487689,,
BCL6,0.1546972882712955,0.18841646158719333,0.16769824936234795
BCLAF3,,,1.0
BDKRB2,,,0.047656776720816134
BEND7,1.0,,1.0
BEST1,,,1.0
BET1L,1.0,,1.0
BEX1,,,0.4153375420391127
BEX5,,1.0,1.0
BGN,,,0.0947485504186535
BHLHE22,0.440442461519745,,0.42325174825174827
BHLHE40,0.7273495014825849,,0.6910232624518339
BICDL1,,1.0,1.0
BICRA,1.0,,
BIRC2,0.04761238761238761,0.07510489510489511,
BLCAP,,,0.19801251380198748
BLOC1S4,,,1.0
BLOC1S6,0.1567311691866852,,
BLVRB,,,1.0
BMP1,,0.07152847152847153,
BMP3,0.04761238761238761,,0.047656776720816134
BMP7,0.055795766733266736,0.05276690522592162,0.047656776720816134
BMPR1B,,,0.047656776720816134
BNC2,,,0.7400900029809583
BNIP3,0.12657689958303456,,
BNIP3L,0.3680758144598544,0.3986106772484482,
BOC,,0.04768564768564769,0.05550842600022929
BPNT1,1.0,,
BPTF,,,1.0
BRD4,,1.0,
BRD9,1.0,,
BRI3,0.16231495776950322,,
BRK1,0.04578114193498809,,
BRSK1,,0.6750713401431104,
BRSK2,0.49979854399743906,,0.4769712359353794
BRWD1,,1.0,
BSDC1,,0.7854106677636089,
BSG,,,0.14439292051232352
BSPRY,0.932326251154703,,0.8999806049112674
BST2,0.05313882546025403,,0.047656776720816134
BTBD1,1.0,1.0,
BTBD11,0.8238976326164938,,0.7950422238461295
BTBD3,0.16804372098489748,,
BTBD7,0.8688845997208366,,
BTD,1.0,,
BTF3L4,1.0,,1.0
BTG2,0.9348911237892182,,0.879827432520641
BTN2A1,0.1330485881384085,,0.08842125616319166
BTN2A2,0.07957502107919935,,0.0947485504186535
BTN3A1,0.08724783070332807,0.08183342081647167,0.048565891939385916
BTN3A2,0.10303364061906203,,0.0947485504186535
BTRC,,,1.0
BUD31,1.0,,
C11orf54,1.0,,1.0
C11orf68,1.0,,1.0
C11orf87,0.8947704692567707,,0.8668954574836928
C12orf45,1.0,,1.0
C12orf49,,,0.7384981430782956
C12orf66,1.0,1.0,
C14orf178,0.0645591696439154,,
C15orf39,0.2656200145739894,,0.19046777887788288
C15orf40,1.0,,1.0
C16orf72,1.0,,
C16orf89,1.0,1.0,
C19orf53,,,1.0
C1D,1.0,,1.0
C1QL1,0.06979014470871149,,0.08561350154270508
C1R,0.04578114193498809,,0.047656776720816134
C1S,0.0645591696439154,,0.05550842600022929
C1orf159,,,0.466701138057922
C1orf226,0.6023834465130011,0.646911911617794,
C1orf61,0.09822944046245018,,0.06910232624518339
C2,,,0.048565891939385916
C22orf24,0.27468685160992856,,0.22108916014733188
C2CD2L,,0.12079311417059763,
C2CD4C,1.0,,
C2orf68,1.0,,
C2orf69,,1.0,
C3,0.04578114193498809,,0.048565891939385916
C3AR1,0.04985590325904462,,0.047656776720816134
C3orf18,0.561324990798675,,
C3orf58,,0.07732807732807732,
C4orf19,1.0,,
C4orf3,0.0645591696439154,,
C5,0.04761238761238761,,
C6orf106,1.0,,1.0
C6orf223,1.0,,
C6orf89,,,0.9044197182128217
C8orf34,1.0,,
C9orf64,0.7403415950901985,,0.7062007759682178
C9orf72,,1.0,
CA10,1.0,,1.0
CA2,,0.8332773783593456,0.7842971842971843
CA4,,0.8064184209794488,0.6910232624518339
CA8,1.0,,
CAB39,0.9332660694786942,,0.8658178957156141
CAB39L,,0.6067968021695528,
CABIN1,1.0,,1.0
CABP7,,,1.0
CACHD1,0.8403418764334257,0.9316969867068098,
CACNA1C,,,1.0
CACNA1I,0.8211966764245584,0.8417679881094514,
CACNA2D1,0.1476699991737586,,
CACNB4,,0.5277641277641277,
CACNG3,0.49409081484553186,0.4812844298558584,
CACNG5,1.0,,1.0
CACNG7,,0.3405536443079105,
CAD,1.0,1.0,
CADM3,0.04578114193498809,,
CADPS,0.8917096649055413,,0.7800578473895181
CALCOCO1,,,0.3739519657205975
CALCOCO2,1.0,,
CALHM2,0.2356362705707684,,0.2707594292499953
CALHM5,0.6703383405408478,,0.6215470733054143
CALR,,,1.0
CALU,,,1.0
CALY,,0.17505652242494346,
CAMK2B,0.18400922748748835,,
CAMK2N1,0.770328391900604,0.829582788345675,
CAMK4,0.6426499608765619,,
CANT1,,,0.23049567881782648
CANX,0.13787370930228074,,0.11517054374197232
CAP1,0.6065425008023195,,0.5174312618649501
CAPG,0.33964738244893883,,0.2826140649018878
CAPN5,1.0,,
CAPNS1,,,0.9631040100838759
CAPRIN2,0.12657689958303456,,0.12662729940216852
CAPZB,,,1.0
CARD10,0.13787370930228074,,0.10433096315449257
CARMIL1,,,1.0
CARMIL2,1.0,1.0,0.9831631782851297
CARS2,1.0,,1.0
CARTPT,0.04985590325904462,,
CASK,0.09822944046245018,,0.0822646741014088
CASKIN2,1.0,,
CASP1,0.04578114193498809,,0.047656776720816134
CASP10,0.15288381343427215,,0.12994111607629805
CASP3,0.20174740513723566,,0.23049567881782648
CASP7,0.1192794679224742,0.15412212097294972,0.11517054374197232
CAST,0.977408770091697,,0.9092688133784025
CAV1,0.07257985916522502,,0.06608145952408247
CAVIN1,,1.0,1.0
CAVIN2,,,0.7191497448566857
CAVIN3,,1.0,1.0
CBFB,0.6242302064834467,,0.5081844225813097
CBLN2,,,0.047656776720816134
CBLN3,,0.06705794205794205,0.047656776720816134
CBLN4,0.04578114193498809,,0.048565891939385916
CBS,1.0,,1.0
CBX5,1.0,,1.0
CBX7,1.0,,1.0
CBY1,1.0,1.0,
CCAR1,,,1.0
CCDC112,,,1.0
CCDC115,0.7892503892503893,0.803544095389589,
CCDC14,1.0,,1.0
CCDC184,,0.3187681883334057,
CCDC33,,1.0,1.0
CCDC40,0.5999935024325268,,
CCDC47,,,0.782950986410624
CCDC57,1.0,,1.0
CCDC58,,,1.0
CCDC77,,,1.0
CCDC8,,1.0,
CCDC80,,,0.047656776720816134
CCDC82,,1.0,
CCDC85A,0.2356362705707684,,
CCDC85C,1.0,1.0,1.0
CCDC86,,1.0,
CCDC88A,,,0.21060680892141567
CCDC88B,0.5822567525353903,,0.4922776338705542
CCDC9,0.11336282764854194,0.08652637684895749,
CCDC92,1.0,,
CCK,,0.04768564768564769,
CCKBR,,0.04768564768564769,
CCL19,0.061041522579984124,,0.047656776720816134
CCL2,0.04761238761238761,,0.047656776720816134
CCL28,0.04578114193498809,0.04768564768564769,0.047656776720816134
CCL4,0.04578114193498809,,0.047656776720816134
CCL5,0.04761238761238761,,0.047656776720816134
CCNA1,,1.0,1.0
CCNB1IP1,,,1.0
CCND2,,1.0,1.0
CCND3,1.0,,1.0
CCNDBP1,1.0,,
CCNE1,,0.8166041147013662,
CCNL1,1.0,,
CCNL2,1.0,,1.0
CCNO,1.0,,
CCNT1,1.0,,
CCNYL1,1.0,,
CCR1,0.04761238761238761,,0.047656776720816134
CCR2,0.04761238761238761,,0.047656776720816134
CCR5,0.055795766733266736,,0.047656776720816134
CCSAP,1.0,,1.0
CD109,0.15288381343427215,,0.12662729940216852
CD14,,,0.047656776720816134
CD164,1.0,,1.0
CD2,0.04985590325904462,,0.047656776720816134
CD200R1,0.04578114193498809,,0.047656776720816134
CD27,0.06979014470871149,,0.06910232624518339
CD274,0.0645591696439154,,0.06309342831081963
CD276,0.04578114193498809,0.04768564768564769,
CD300A,0.09428195566809429,,0.06910232624518339
CD37,0.04578114193498809,,0.047656776720816134
CD3E,0.04985590325904462,,0.05182674468388754
CD4,0.0645591696439154,,0.047656776720816134
CD40,0.04578114193498809,,0.05898979069710777
CD44,0.1295901678966195,,0.12435968287032118
CD47,0.055795766733266736,0.05276690522592162,0.047656776720816134
CD48,0.04761238761238761,,0.047656776720816134
CD53,0.055795766733266736,,0.047656776720816134
CD55,0.07257985916522502,,0.05550842600022929
CD6,0.6334190043388856,,0.5702712944092254
CD63,,,0.1632637378320267
CD74,0.04578114193498809,,0.047656776720816134
CD81,,,0.07347589119741019
CD82,0.18693966290120134,,
CD83,,,0.047656776720816134
CD84,0.04578114193498809,,0.047656776720816134
CD86,0.04761238761238761,,0.047656776720816134
CD8A,0.04578114193498809,,0.047656776720816134
CD9,0.16804372098489748,,0.1790188663300446
CD93,0.09428195566809429,,
CD99,,,0.7821880352897722
CDC42,1.0,,
CDC42BPA,,,0.7821880352897722
CDC42EP1,1.0,,1.0
CDC42EP3,1.0,,1.0
CDC42SE1,1.0,,1.0
CDC42SE2,0.8398471554970229,,0.8409935388352654
CDC7,,1.0,
CDCA7,1.0,,1.0
CDH10,0.04578114193498809,0.04768564768564769,
CDH11,,0.05276690522592162,0.047656776720816134
CDH12,,,0.047656776720816134
CDH13,0.04578114193498809,,0.047656776720816134
CDH19,,,0.05182674468388754
CDH2,0.04578114193498809,,0.047656776720816134
CDH24,,,0.047656776720816134
CDH4,0.04578114193498809,,
CDH6,0.04578114193498809,,0.047656776720816134
CDH8,,0.04768564768564769,
CDHR3,,0.04768564768564769,
CDIPT,1.0,,
CDK10,1.0,,1.0
CDK2,,1.0,
CDK5RAP2,1.0,1.0,
CDK6,0.4771962271962272,,
CDK7,1.0,,
CDKN1A,1.0,,1.0
CDKN2A,1.0,,1.0
CDKN2D,0.8942635409187725,0.9476826675270256,0.8681115123121393
CDO1,1.0,,
CDON,,0.04768564768564769,0.047656776720816134
CDV3,,,0.9884482233524943
CEACAM21,0.05313882546025403,,0.047656776720816134
CEBPB,,,0.12435968287032118
CEBPD,0.11011675549120482,,0.06910232624518339
CEBPG,,,0.203851862423291
CECR2,1.0,1.0,
CELF4,1.0,1.0,
CELSR2,,,0.047656776720816134
CEMIP,0.48840061284007474,0.5574738577349544,0.4964829891516109
CEND1,,,0.5336125192858717
CENPB,,1.0,1.0
CENPO,1.0,1.0,
CENPT,,,1.0
CENPU,1.0,1.0,
CEP164,1.0,,
CEP290,,1.0,1.0
CEP44,,1.0,1.0
CEP57,,,1.0
CEP68,1.0,,
CEP78,1.0,,1.0
CEP83,1.0,,
CEP95,,,1.0
CEP97,,,1.0
CERCAM,0.9954275259251184,1.0,
CERS2,,,0.048565891939385916
CERS6,,,0.05550842600022929
CETN3,,1.0,
CFAP46,1.0,1.0,
CFAP52,,1.0,
CFB,0.07957502107919935,,0.10952066801123404
CFLAR,0.1476699991737586,,0.17589683044228496
CGAS,1.0,,1.0
CGNL1,,1.0,
CHAC1,,1.0,
CHAF1A,1.0,,1.0
CHCHD2,1.0,,1.0
CHD1L,1.0,1.0,
CHD5,,1.0,0.993059920212238
CHD7,0.10303364061906203,0.09753882481155209,
CHGB,,0.3187681883334057,
CHI3L1,0.8225890181247324,,0.7890547718838806
CHI3L2,0.3660202297702298,,0.3423308567152066
CHIC2,,,1.0
CHKA,1.0,,1.0
CHMP2A,1.0,,
CHMP5,1.0,1.0,
CHPF,1.0,,1.0
CHPF2,,1.0,1.0
CHRAC1,,,1.0
CHRNA3,0.1567311691866852,,0.15528612639367054
CHST1,,,0.5476033400561703
CHST14,,,0.2950201971941102
CHST2,,1.0,
CHSY1,,,0.7793430549467186
CHTF18,1.0,,1.0
CHTF8,,,1.0
CHURC1,,,0.7821880352897722
CIART,,,1.0
CIB1,0.8988052763562968,,0.9014038109130134
CIDEB,1.0,,1.0
CIR1,1.0,1.0,
CIRBP,1.0,,1.0
CISD2,,,0.9058150087898371
CISH,0.055795766733266736,,0.047656776720816134
CITED2,,,0.08842125616319166
CKB,,,1.0
CLCN4,0.8558596726135993,,
CLCN6,,,0.24998257556397094
CLDN1,,,0.6592239618788291
CLDN11,,,0.12435968287032118
CLDN19,,0.5262312619260848,0.4922776338705542
CLDN5,,0.4317103015327868,0.34551163122591694
CLDND1,0.705619191414646,0.784152390279305,
CLEC1A,0.16446420591498312,,0.150173356055709
CLEC2B,0.10303364061906203,,0.06910232624518339
CLIC4,,1.0,
CLIC5,1.0,,1.0
CLIP4,,1.0,
CLK3,1.0,,
CLN6,0.3962877948297146,0.3913822027029574,
CLN8,0.13563450302153643,,
CLOCK,,,1.0
CLPTM1L,,1.0,
CLSTN1,,,0.047656776720816134
CLSTN2,,,0.047656776720816134
CLUAP1,,,1.0
CLVS2,,,1.0
CMPK2,0.1546972882712955,,0.16769824936234795
CMTM4,0.5370594698143505,,0.4789270135804789
CMTM6,,0.40685919585002156,0.35454204886023066
CMTM7,0.13563450302153643,,0.10178398755553064
CNDP2,,,1.0
CNKSR2,0.9424911154419352,,0.8815390217259376
CNKSR3,,0.38094153403599657,
CNOT6L,,1.0,
CNP,,,0.6188594407400917
CNPY3,,,0.39127973004194505
CNR1,,,0.047656776720816134
CNTN1,0.04578114193498809,,
CNTN4,,,0.047656776720816134
CNTNAP1,0.0645591696439154,,0.047656776720816134
CNTNAP4,,,0.2642922515857713
COBLL1,,1.0,
COCH,0.28541485762194213,,0.29058199082470926
COL12A1,,0.08183342081647167,
COL13A1,,,0.593530550332021
COL16A1,,0.18517523086051005,
COL18A1,,0.1357317381413767,
COL1A1,,,0.047656776720816134
COL1A2,,,0.05182674468388754
COL27A1,1.0,1.0,
COL4A5,0.2674482244523853,0.3187681883334057,
COL4A6,0.5258604290160329,0.5364635364635364,
COL5A1,,0.04768564768564769,
COL5A2,,,0.08842125616319166
COL5A3,,0.10331890331890332,
COL6A1,,,0.0947485504186535
COL6A2,,,0.07347589119741019
COL8A2,,,0.047656776720816134
COLEC12,,,0.12662729940216852
COLGALT2,0.9332660694786942,,0.906968031968032
COMMD10,0.10303364061906203,,
COMT,,1.0,
COPB1,1.0,,
COQ10B,1.0,,
COQ4,1.0,,
CORO1A,0.1546972882712955,,0.1427493248741141
CORO1C,1.0,,
CORO2B,,1.0,
CORO6,,,1.0
CORO7,1.0,,1.0
COTL1,0.6334190043388856,,0.5946603854860736
COX11,1.0,,1.0
COX14,1.0,,
COX5B,1.0,,
COX6B2,1.0,1.0,
COX6C,,1.0,
COX7A2,1.0,,
CPA4,,1.0,1.0
CPAMD8,,0.04768564768564769,
CPD,,,1.0
CPE,,,0.07706264323911384
CPED1,,,0.07985882042485816
CPNE1,1.0,,1.0
CPNE2,1.0,1.0,
CPNE4,1.0,1.0,
CPNE6,0.07702003878474467,,0.06910232624518339
CPNE7,1.0,,1.0
CPNE8,,,0.6306516064580581
CPPED1,,,1.0
CPQ,0.9111261304318036,,0.8668954574836928
CPSF3,1.0,,
CPSF4,1.0,,
CPSF6,1.0,,1.0
CPT1A,1.0,,1.0
CPT1C,0.16804372098489748,,
CRABP2,,0.9476826675270256,
CREB3L2,,0.865263768489575,
CREBBP,0.20447037624951733,0.26711877334283973,
CREBRF,1.0,1.0,
CRELD1,0.4771962271962272,,
CRELD2,,0.23681723681723682,
CREM,0.5797363258503154,,0.5305125908574184
CRH,,0.04768564768564769,
CRHR2,,0.07732807732807732,0.06910232624518339
CRISPLD2,,0.5277641277641277,0.47061664514021584
CRLF3,0.07257985916522502,,0.05898979069710777
CROCC,0.9261312527135311,0.906878835450264,0.8466963658351218
CRTAM,0.04578114193498809,,0.048565891939385916
CRTC3,,1.0,1.0
CRY1,1.0,1.0,1.0
CRYBG1,1.0,1.0,1.0
CSF1,0.07257985916522502,,0.07706264323911384
CSF2RB,0.04578114193498809,,0.047656776720816134
CSGALNACT1,0.6827780250342392,,0.6601958112558819
CSGALNACT2,1.0,,
CSMD1,0.5521010903989628,0.621595029655483,
CSMD2,0.3962877948297146,,0.34551163122591694
CSMD3,,,0.447610671537052
CSNK1A1,,,1.0
CSRNP1,1.0,,1.0
CSRNP3,,1.0,1.0
CSRP1,0.34227133585285063,,0.33591408591408595
CSRP2,0.5513280742736452,,
CST3,,0.13246013246013244,
CSTB,,,0.8948002461934349
CTBP2,0.7949644610326837,0.8187535734705547,
CTBS,1.0,,0.953322668356326
CTDP1,1.0,,1.0
CTDSP1,,,0.19590865688067452
CTDSP2,1.0,1.0,1.0
CTHRC1,,,0.42325174825174827
CTIF,,1.0,1.0
CTNNAL1,0.9332660694786942,,
CTNNBIP1,0.1295901678966195,0.15658935658935658,0.14742588548189867
CTPS1,1.0,1.0,
CTSA,,0.21957577306414516,0.1852066852066852
CTSB,,,0.06608145952408247
CTSC,0.10699412946603958,,0.10178398755553064
CTSD,,,0.12435968287032118
CTSH,,,0.32361300671159826
CTSO,0.42227653299081874,,0.36265087787072003
CTSS,0.07257985916522502,,0.048565891939385916
CTSZ,0.721807382824332,,0.7257806132486441
CTTN,1.0,,1.0
CUEDC1,1.0,,1.0
CUL9,,,0.6719459331203415
CUX1,0.11336282764854194,0.17030588459159887,
CWC27,,1.0,
CXCL1,,,0.047656776720816134
CXCL10,0.04578114193498809,,0.047656776720816134
CXCL14,,0.04768564768564769,0.047656776720816134
CXCL16,0.27468685160992856,,0.2968655892843619
CXCL8,0.04578114193498809,,0.047656776720816134
