,FDR corrected P-value Ctrl Tc vs. wo Tc,FDR corrected P-value IBD Tc vs. Ctrl Tc,FDR corrected P-value IBD Tc vs. wo Tc
AEBP1,,0.060444409958973065,0.04778827729647402
AES,1.0,,1.0
AFF1,0.7705268969905972,,0.7347671027551357
AFF2,0.1280517235573415,,0.09826128927252524
AGAP2,,1.0,
AGAP9,1.0,,1.0
AGFG2,1.0,,1.0
AGMAT,1.0,,1.0
AGO1,1.0,1.0,
AGO3,1.0,,1.0
AGPAT2,,1.0,1.0
AGPAT3,,1.0,1.0
AGT,,,0.06235475754192332
AGTPBP1,1.0,1.0,
AGTRAP,,,0.4763549061950483
AHCY,1.0,,
AHCYL2,1.0,,1.0
AHI1,1.0,,1.0
AHNAK,1.0,,1.0
AHRR,1.0,,1.0
AIF1,0.06585819244047092,,0.049408218899744324
AIF1L,1.0,,
AIMP1,,1.0,
AIP,1.0,,
AK2,1.0,,1.0
AK5,,,0.27078197032325474
AKAP1,0.20819516617835945,,0.16957557677779284
AKAP10,1.0,,1.0
AKAP11,,1.0,
AKAP12,1.0,,1.0
AKAP6,,1.0,
AKAP7,1.0,,1.0
AKAP8L,1.0,1.0,1.0
AKIRIN2,1.0,,1.0
AKNA,1.0,,1.0
AKR1B1,1.0,,1.0
AKR7A3,,,1.0
AKT1,0.6692420550161136,,
AKT2,0.7204427236737414,,0.7331351283447092
ALAD,,,0.5126528643770023
ALAS1,,,0.4478557321243614
ALDH1A2,,,0.7872857069937361
ALDH1A3,,,1.0
ALDH1L1,1.0,,1.0
ALDH2,1.0,,1.0
ALDH3A2,1.0,,
ALDH6A1,1.0,,
ALDOA,1.0,,1.0
ALDOC,1.0,1.0,
ALG13,1.0,,1.0
ALG8,0.646639681474006,0.6983380857553042,
ALG9,0.4969407404190013,,
ALKBH2,,,1.0
ALKBH5,1.0,,1.0
ALOX5,0.2716098716098716,,0.20390490338676867
ALOX5AP,0.05125908574184437,0.10593594886788606,0.06235475754192332
ALPK1,1.0,,
AMBRA1,,,1.0
AMD1,,,0.5163435017261329
AMER2,,0.4905155450609996,
AMFR,,,1.0
AMMECR1,0.1782924721455456,,
AMOT,1.0,,1.0
AMOTL1,1.0,1.0,
AMOTL2,,0.060444409958973065,
AMPD3,1.0,,1.0
AMZ1,0.8135035696011306,,
ANAPC10,,1.0,
ANGEL1,1.0,1.0,
ANGPT1,0.06585819244047092,,0.07287712287712288
ANGPTL2,,0.3378327099257332,0.25200500434145295
ANGPTL4,0.23613886113886112,,0.2286341109870522
ANKDD1A,,0.29399489399489404,0.2782581055308328
ANKFY1,1.0,,1.0
ANKH,0.37809147374364765,,
ANKMY2,,1.0,
ANKRA2,,1.0,
ANKRD11,,1.0,
ANKRD13A,,,1.0
ANKRD13B,1.0,,1.0
ANKRD28,1.0,,1.0
ANKRD29,0.8548568548568548,,0.8053184225846096
ANKRD34A,1.0,,
ANKRD37,0.594074970524569,0.6328993868260884,0.5309175930452527
ANKRD39,0.8202228610391875,,0.7369230322250457
ANKRD40,1.0,1.0,
ANKRD44,1.0,,
ANKRD46,,0.3388712553269515,
ANKRD52,,,1.0
ANKRD55,0.43255105550187517,,
ANKRD9,1.0,,
ANKS1B,,,0.8083496962807307
ANKS3,,,1.0
ANKS6,1.0,,
ANO10,,0.6328993868260884,
ANO5,,,0.37026280171441467
ANO6,,0.7333243679397525,0.6390495921870029
ANO8,0.11751094755047325,,0.054318352454998414
ANP32B,,,1.0
ANTXR1,0.061938061938061936,0.07513865444899928,
ANXA1,0.6881553372492416,,0.7104548155576336
ANXA11,1.0,,1.0
ANXA2,0.38165071174779913,,0.36401567975172033
ANXA3,,1.0,1.0
ANXA4,,,1.0
ANXA6,0.8709090166339236,0.8242637593286944,0.8083496962807307
AOAH,0.14588457228051138,,0.14444114444114445
AOC2,,1.0,1.0
AP1G2,,1.0,1.0
AP1S1,,1.0,1.0
AP1S2,1.0,,1.0
AP3B2,,,1.0
AP3D1,1.0,1.0,
APBA1,0.11751094755047325,,
APBA2,0.23083743565671275,,0.18706427262576997
APBB1,0.07099765905736055,,
APBB1IP,0.872734382000505,,0.8524476925598945
APBB3,,,0.22672882672882677
APCDD1,0.9573441420575178,,
APEH,,1.0,
APLN,0.5854741464497563,,0.5309175930452527
APLP2,,0.16507734689552872,
APOBEC3C,0.48242666424484604,,0.47503164689273325
APOBEC3F,0.9750361761574096,,0.9736002559531972
APOC1,,0.07239272355551425,
APOD,0.470974569984471,,0.43739857532960974
APOE,0.061938061938061936,0.060444409958973065,
APOL2,0.3796722757761719,,0.2908548850252886
APOL3,0.10665567616240261,,0.1044833302897819
APOL6,0.24964348628470767,,0.22672882672882677
APOO,,1.0,
APPBP2,1.0,,
APRT,,,1.0
AQP1,,0.6954872370154762,
AQP3,0.18985948739214345,,0.15677055502636897
ARAP1,1.0,,1.0
ARAP2,1.0,,1.0
ARF1,1.0,,
ARF3,1.0,,1.0
ARF6,1.0,,1.0
ARFGAP1,1.0,,1.0
ARFIP1,1.0,,
ARHGAP1,,,1.0
ARHGAP21,,,1.0
ARHGAP27,1.0,,1.0
ARHGAP29,,,1.0
ARHGAP30,1.0,,1.0
ARHGAP31,,1.0,1.0
ARHGAP33,,,1.0
ARHGAP9,1.0,,1.0
ARHGDIA,,,1.0
ARHGDIB,0.13754217312936176,,0.11134004884004885
ARHGEF1,1.0,,1.0
ARHGEF12,,1.0,
ARHGEF16,1.0,,
ARHGEF25,1.0,,
ARHGEF26,1.0,,1.0
ARHGEF28,1.0,,1.0
ARHGEF3,1.0,,1.0
ARHGEF37,,1.0,
ARHGEF39,1.0,,
ARHGEF40,1.0,1.0,
ARHGEF6,1.0,,1.0
ARHGEF9,,,1.0
ARID1A,,1.0,
ARID5B,,0.6130596022682353,
ARL10,1.0,,1.0
ARL13B,1.0,,1.0
ARL16,,,1.0
ARL4C,1.0,,1.0
ARL4D,1.0,,1.0
ARL6IP5,0.1432784083386493,,0.15938593780320398
ARMC7,1.0,,1.0
ARMC9,,1.0,
ARMCX1,,1.0,
ARMCX4,1.0,,1.0
ARNT2,0.1735407449693164,,
ARPC1A,1.0,,
ARPC2,1.0,,1.0
ARPC3,1.0,,1.0
ARPC5,1.0,,
ARPIN,0.6937877241903536,0.7000149767859817,
ARPP21,1.0,1.0,0.9736002559531972
ARRB1,1.0,,1.0
ARRB2,0.9156061329974374,,0.8991008991008991
ARRDC1,1.0,1.0,
ARRDC2,0.5254783024159205,,0.5273020494863498
ARRDC3,,0.48619129349352475,
ARRDC4,0.7420750950162714,,0.6973780066087759
ARSD,1.0,1.0,
ART3,1.0,1.0,1.0
ARVCF,,0.07513865444899928,0.09511793388952698
ASAH1,,0.2776112776112776,
ASAP2,1.0,,1.0
ASAP3,1.0,,
ASB13,0.4694253115305747,,
ASF1A,1.0,,1.0
ASH2L,,1.0,
ASIC2,0.47544952579503413,0.46919816150585386,
ASNS,1.0,,1.0
ASNSD1,1.0,,
ASPHD2,1.0,,
ASPSCR1,1.0,,1.0
ASRGL1,,,1.0
ASXL2,,,1.0
ATAD1,,1.0,
ATAD3B,1.0,,
ATAD5,1.0,,1.0
ATE1,,,0.4038459101873736
ATF2,,0.747388902697936,0.6939608927282271
ATF3,,,0.1541014052027268
ATG4B,1.0,1.0,1.0
ATG5,1.0,,
ATG7,0.7026714117178665,,
ATG9B,,,1.0
ATIC,,,1.0
ATL3,0.895385316437948,,0.8515978403618853
ATOH8,,1.0,1.0
ATP10A,0.9558418869987358,,0.9184784113790199
ATP10B,0.41361149310940104,,0.3795985326800436
ATP10D,1.0,,
ATP11A,0.4694253115305747,0.4527234973094846,
ATP11C,0.11411618684345957,0.16507734689552872,
ATP13A1,,1.0,
ATP1A4,0.2987083838147668,,
ATP1B1,1.0,,1.0
ATP1B2,0.3993152702491632,,0.424714358489193
ATP1B3,0.4969407404190013,,0.45902694590477394
ATP2B2,,,0.24580882300597268
ATP5S,0.40201308125836427,,0.4038459101873736
ATP6AP2,1.0,1.0,
ATP6V0C,,,0.44143483478663537
ATP6V1B2,1.0,1.0,
ATP6V1C1,,1.0,
ATP6V1F,,1.0,
ATP7B,0.864355375566138,0.7770263530632194,0.7969448970174133
ATP8A1,,0.3087850487314294,0.27078197032325474
ATP8A2,0.17001854405254713,,
ATR,,1.0,1.0
ATRAID,,,1.0
ATXN1,0.054802340516626226,,0.054318352454998414
AUH,,1.0,
AUNIP,0.727163774477327,,
AURKAIP1,1.0,,
AVPI1,,,0.11461017614863768
AXL,,0.060444409958973065,
B2M,0.061938061938061936,,0.06235475754192332
B3GALNT1,1.0,,1.0
B3GALNT2,0.8417606489895646,0.844989047520693,
B3GALT4,1.0,,1.0
B3GAT2,0.626036009051607,,0.5972369094320314
B3GLCT,1.0,1.0,
B3GNT2,0.5213364834217915,,0.4608309486358267
B3GNT5,0.7985874447885192,,0.8198026099525029
B3GNT9,,1.0,1.0
B4GALT1,0.1782924721455456,0.2245874930438689,0.15938593780320398
B4GALT2,0.10869130869130869,,0.09826128927252524
B4GALT5,0.15108825600628878,,0.11986368894263631
BACE2,0.1759454506040242,,0.163539125670963
BACH2,0.926657757826589,,0.8859768763283581
BAHCC1,,,1.0
BAIAP2,,0.41758241758241754,
BAMBI,,0.060444409958973065,0.06940678369249798
BASP1,,0.5188145188145188,
BATF3,0.2662412214651021,0.28218806689061643,0.24379443734282447
BAZ1A,1.0,,
BBIP1,1.0,,1.0
BBOF1,0.11411618684345957,,
BBS2,1.0,,1.0
BCAM,0.15108825600628878,0.16507734689552872,0.11134004884004885
BCAR1,,0.4345913826433307,
BCAT1,1.0,,
BCHE,0.05125908574184437,,0.049408218899744324
BCL10,0.06585819244047092,,
BCL2,,0.2841821100248066,
BCL2L1,0.5854741464497563,,
BCL2L2,,,0.3524385450614959
BCL6,0.16697187368014202,0.21150278293135436,0.17313349633791625
BCLAF3,,,1.0
BDH1,,,1.0
BDKRB2,,,0.04778827729647402
BEND7,1.0,1.0,1.0
BEST1,,1.0,1.0
BET1L,1.0,,1.0
BEX1,,,0.47503164689273325
BEX5,,1.0,1.0
BGN,,,0.1044833302897819
BHLHE22,0.5213364834217915,,0.45298394475725373
BHLHE40,0.7069412672018535,,0.7031024106062391
BICDL1,,1.0,1.0
BICRA,1.0,,
BIRC2,0.07099765905736055,0.07239272355551425,
BLCAP,,0.28218806689061643,0.1989296792446399
BLOC1S4,1.0,,1.0
BLOC1S6,0.20819516617835945,,
BLVRB,1.0,,1.0
BMP1,,0.060444409958973065,
BMP3,0.054802340516626226,,0.05168590274973253
BMP7,0.05125908574184437,0.060444409958973065,0.054318352454998414
BMPR1B,,,0.05091851380060987
BNC2,,,0.8107906430487075
BNIP3,0.12364195350962837,,
BNIP3L,0.3966117915697748,0.4330973374451635,
BOC,,0.07513865444899928,0.04778827729647402
BPNT1,1.0,,
BPTF,,,1.0
BRD4,,1.0,
BRD7,1.0,,1.0
BRD9,1.0,,1.0
BRI3,0.1323796796895127,,
BRINP1,1.0,,
BRK1,0.05125908574184437,,
BRMS1,,,1.0
BRPF3,,1.0,
BRSK1,,0.6328993868260884,0.6434404203391545
BRSK2,0.5502563734607934,,0.4741246242586726
BRWD1,,1.0,
BSDC1,,0.8177540891619266,
BSG,,,0.17969701531345364
BSPRY,1.0,,0.9899931237593573
BST2,0.05125908574184437,,0.0770507026013634
BTBD1,1.0,1.0,
BTBD10,,1.0,
BTBD11,0.8951751545158138,,0.7919349405146929
BTBD3,0.1619918542995466,0.217795856021112,
BTBD7,0.9507757200064892,,
BTD,1.0,,
BTF3L4,1.0,,1.0
BTG1,1.0,,
BTG2,0.964451627357128,,0.9184784113790199
BTN2A1,0.15108825600628878,,0.10162681355341906
BTN2A2,0.08744196979491098,,0.0770507026013634
BTN3A1,0.07099765905736055,0.10593594886788606,0.05168590274973253
BTN3A2,0.10869130869130869,0.15184815184815187,0.09826128927252524
BTRC,,1.0,1.0
BUD31,1.0,,
BZW2,,,1.0
C11orf1,,,1.0
C11orf54,1.0,,1.0
C11orf68,1.0,,1.0
C11orf87,0.9515377936430567,,0.9067385547603829
C12orf43,,,1.0
C12orf45,1.0,,1.0
C12orf49,,,0.8005921614617267
C12orf66,1.0,1.0,
C14orf178,0.061938061938061936,,
C15orf39,0.27325615560909683,,0.24379443734282447
C15orf40,1.0,,1.0
C16orf72,1.0,,
C16orf89,1.0,1.0,
C19orf53,1.0,,1.0
C1D,1.0,,1.0
C1QL1,0.07350890867374385,,0.09163331756651993
C1QTNF3,,,0.09511793388952698
C1R,0.05125908574184437,,0.049408218899744324
C1S,0.07350890867374385,,0.05863676553331725
C1orf159,,,0.5456567041727244
C1orf198,,1.0,1.0
C1orf226,0.6526156770059209,0.6842084090406239,
C1orf61,0.11079603626187479,,0.09511793388952698
C2,,,0.05863676553331725
C22orf24,0.24743502336332038,,0.25392725741157796
C2CD2L,,0.10593594886788606,
C2CD4C,1.0,1.0,
C2CD5,,,1.0
C2orf68,1.0,,
C2orf69,,1.0,
C3,0.05125908574184437,,0.04778827729647402
C3AR1,0.054802340516626226,,0.04778827729647402
C3orf18,0.6139379074352712,,
C3orf58,,0.07513865444899928,
C4orf19,1.0,,
C4orf3,0.054802340516626226,0.07239272355551425,0.06494001048456495
C5,0.07099765905736055,,0.06940678369249798
C6orf106,1.0,,1.0
C6orf136,,,0.4148390071466994
C6orf223,1.0,,
C6orf89,,,1.0
C8orf34,1.0,,
C9orf64,0.7874503874503875,,0.7265695030045484
C9orf72,,1.0,
CA10,1.0,,1.0
CA2,,0.8312823540096267,0.8457852007147781
CA4,,0.7910176520041992,0.7863057994636942
CA8,1.0,,
CA9,1.0,,1.0
CAAP1,0.6041021977135552,,
CAB39,0.9297388449077881,,0.8775515142297149
CAB39L,,0.6424697927288601,
CABIN1,1.0,,1.0
CABP7,,,1.0
CACHD1,0.9572725147193232,0.9072204968944099,
CACNA1C,,,1.0
CACNA1I,0.8135035696011306,0.8459882813815398,
CACNA2D1,0.13754217312936176,,
CACNB2,,,0.9999419185465698
CACNB4,,0.5451949180762741,
CACNG3,0.5199971131530067,0.5298531255978065,
CACNG5,1.0,1.0,1.0
CACNG7,,0.35133313288653095,
CACUL1,1.0,,
CAD,1.0,1.0,1.0
CADM3,0.05125908574184437,0.060444409958973065,0.04778827729647402
CADPS,0.9341361651261222,,0.9096016152440354
CALCOCO1,,0.4727214933826504,0.3717025945941609
CALCOCO2,1.0,,
CALD1,,0.7120983591571828,
CALHM2,0.28736895562671216,,0.24580882300597268
CALHM5,0.6843849220086843,,0.6390495921870029
CALR,1.0,,1.0
CALU,,,1.0
CALY,,0.13835053835053837,
CAMK2A,,0.5479614018939861,
CAMK2B,0.18690081847976586,,
CAMK2N1,0.8218488460180303,0.7955155955155955,
CAMK4,0.6514500727698698,,
CAMKMT,1.0,,
CANT1,,0.3009697484835607,0.25392725741157796
CANX,0.13754217312936176,,0.12264111293237509
CAP1,0.626036009051607,,0.5651448799750374
CAPG,0.3480131908225554,,0.3501693378490093
CAPN1,,,1.0
CAPN5,1.0,,
CAPNS1,,,0.9881322321140149
CAPRIN2,0.10869130869130869,,0.1383884109764661
CAPZB,,,1.0
CARD10,0.11079603626187479,,0.09511793388952698
CARMIL1,,,1.0
CARMIL2,1.0,1.0,1.0
CARMIL3,,0.297491981702508,
CARS2,1.0,,1.0
CARTPT,0.07099765905736055,,
CASC3,,,1.0
CASK,0.11751094755047325,,0.11986368894263631
CASKIN2,1.0,,
CASP1,0.054802340516626226,,0.04778827729647402
CASP10,0.16697187368014202,,0.163539125670963
CASP3,0.18985948739214345,,0.2116685861908792
CASP7,0.13754217312936176,0.15807629870129872,0.1541014052027268
CAST,0.9868538170424963,,0.9433994199050453
CAV1,0.07350890867374385,,0.0770507026013634
CAVIN1,,1.0,1.0
CAVIN2,,,0.8117165583164152
CAVIN3,,1.0,1.0
CBFB,0.6798305257294487,,0.646777298232845
CBLN2,,,0.05091851380060987
CBLN3,,0.060444409958973065,0.04778827729647402
CBLN4,0.05125908574184437,,0.054318352454998414
CBR3,1.0,,
CBS,1.0,,1.0
CBX5,1.0,,1.0
CBX7,1.0,,1.0
CBY1,1.0,1.0,
CC2D1A,1.0,,1.0
CCAR1,,,1.0
CCDC112,,,1.0
CCDC115,0.8135035696011306,0.8312823540096267,
CCDC14,1.0,,1.0
CCDC157,,,1.0
CCDC184,,0.34885803851321096,
CCDC191,,,0.2157967503011418
CCDC32,,1.0,
CCDC33,,1.0,1.0
CCDC40,0.6284655810108787,,0.5734199956422178
CCDC47,,,0.7969448970174133
CCDC51,0.9289371535591837,,
CCDC57,1.0,,1.0
CCDC58,,,1.0
CCDC77,1.0,,1.0
CCDC8,,1.0,
CCDC80,,,0.04778827729647402
CCDC82,,1.0,
CCDC85A,0.24743502336332038,,
CCDC85B,,,1.0
CCDC85C,1.0,1.0,1.0
CCDC86,,1.0,
CCDC88A,,,0.2011712246087246
CCDC88B,0.5961952486016657,,0.544576302818061
CCDC9,0.08342677730432833,0.11117453974596832,
CCDC90B,,,1.0
CCDC92,1.0,,
CCDC96,1.0,,1.0
CCK,,0.060444409958973065,
CCKBR,,0.060444409958973065,
CCL19,0.05125908574184437,,0.04778827729647402
CCL2,0.059223644881015405,,0.049408218899744324
CCL28,0.05125908574184437,0.060444409958973065,0.04778827729647402
CCL4,0.05125908574184437,,0.04778827729647402
CCL5,0.05125908574184437,,0.054318352454998414
CCNA1,,1.0,1.0
CCNB1IP1,,,1.0
CCNC,,1.0,
CCND1,,0.8777742202776591,
CCND2,,1.0,1.0
CCND3,1.0,,1.0
CCNDBP1,1.0,,
CCNE1,,0.7887225218559551,
CCNH,,1.0,
CCNI,,1.0,
CCNJL,1.0,,
CCNL1,1.0,,1.0
CCNL2,1.0,,1.0
CCNO,1.0,,
CCNT1,1.0,,1.0
CCNYL1,1.0,,
CCR1,0.059223644881015405,,0.04778827729647402
CCR2,0.05125908574184437,,0.05091851380060987
CCR5,0.05125908574184437,,0.05091851380060987
CCSAP,1.0,,1.0
CCSER2,,1.0,
CCT2,,1.0,
CD109,0.1432784083386493,,0.16148907910271545
CD14,,,0.05168590274973253
CD151,,0.38461769177704513,
CD164,1.0,,1.0
CD2,0.05125908574184437,,0.04778827729647402
CD200R1,0.059223644881015405,,0.054318352454998414
CD24,,,0.0770507026013634
CD248,,0.27970869710000146,0.24379443734282447
CD27,0.06585819244047092,,0.049408218899744324
CD274,0.061938061938061936,,0.049408218899744324
CD276,0.05125908574184437,0.060444409958973065,
CD2BP2,1.0,,
CD300A,0.059223644881015405,,0.06235475754192332
CD37,0.059223644881015405,,0.05863676553331725
CD3E,0.05125908574184437,,0.049408218899744324
CD4,0.07099765905736055,,0.06235475754192332
CD40,0.059223644881015405,,0.05168590274973253
CD44,0.12029588908201624,,0.12264111293237509
CD46,,0.12207400442694559,
CD47,0.054802340516626226,0.060444409958973065,0.054318352454998414
CD48,0.05125908574184437,,0.05091851380060987
CD53,0.07099765905736055,,0.06235475754192332
CD55,0.07350890867374385,,0.054318352454998414
CD6,0.7026714117178665,,0.5972369094320314
CD63,,,0.1963927749925108
CD74,0.05125908574184437,,0.049408218899744324
CD80,,,0.04778827729647402
CD81,,,0.08520081171438165
CD82,0.21058941058941058,,0.16622876428161548
CD83,0.05125908574184437,,0.04778827729647402
CD84,0.05125908574184437,,0.04778827729647402
CD86,0.05125908574184437,,0.04778827729647402
CD8A,0.05125908574184437,,0.04778827729647402
CD9,0.17001854405254713,,0.15160174149772962
CD93,0.07099765905736055,,
CD99,0.895385316437948,,0.8337636939331855
CDAN1,1.0,,
CDC40,1.0,,
CDC42,1.0,,
CDC42BPA,,,0.830520294730075
CDC42BPB,0.23171544439708244,,
CDC42EP1,1.0,,1.0
CDC42EP3,1.0,,1.0
CDC42EP4,1.0,,
CDC42SE1,1.0,,1.0
CDC42SE2,0.8999315782685585,,0.8561787862487164
CDC7,,1.0,
CDCA7,1.0,,1.0
CDCA7L,,1.0,
CDH10,0.05125908574184437,0.060444409958973065,
CDH11,,0.060444409958973065,0.04778827729647402
CDH12,0.05125908574184437,,0.04778827729647402
CDH13,0.05125908574184437,,0.049408218899744324
CDH19,,,0.04778827729647402
CDH2,0.05125908574184437,,0.049408218899744324
CDH24,,,0.04778827729647402
CDH4,0.05125908574184437,0.060444409958973065,
CDH6,0.05125908574184437,,0.04778827729647402
CDH8,,0.060444409958973065,0.04778827729647402
CDHR3,,0.06595099815438799,
CDIPT,1.0,,
CDK10,1.0,,1.0
CDK18,1.0,,
CDK2,,1.0,
CDK4,1.0,1.0,
CDK5RAP2,1.0,1.0,
CDK5RAP3,,,0.6246610532324819
CDK6,0.6205706956798659,,
CDK7,1.0,,
CDK9,,1.0,
CDKN1A,1.0,,1.0
CDKN2A,1.0,,1.0
CDKN2D,0.9507757200064892,0.954757993684168,0.8817729232093874
CDO1,1.0,,
CDON,,0.060444409958973065,0.054318352454998414
CDV3,1.0,,1.0
CEACAM21,0.05125908574184437,,0.049408218899744324
CEBPB,,,0.12833707173329814
CEBPD,0.14588457228051138,,0.09511793388952698
CEBPG,0.23171544439708244,,0.25200500434145295
CECR2,1.0,1.0,
CELF4,1.0,1.0,
CELSR2,0.05125908574184437,,0.04778827729647402
CEMIP,0.5536921793802527,0.6334048560135516,0.5491833649949713
CEND1,0.6093129485355634,,0.5641318814076289
CENPB,,1.0,1.0
CENPO,1.0,1.0,
CENPT,1.0,,1.0
CENPU,1.0,1.0,
CEP164,1.0,,
CEP170,,1.0,
CEP170B,1.0,,1.0
CEP290,,1.0,1.0
CEP44,,1.0,1.0
CEP57,,1.0,1.0
CEP68,1.0,,
CEP78,1.0,,1.0
CEP83,1.0,,
CEP95,,,1.0
CEP97,,,1.0
CERCAM,1.0,1.0,
CERS2,,,0.04778827729647402
CERS6,,,0.06494001048456495
CETN3,,1.0,1.0
CFAP46,1.0,1.0,
CFAP52,,1.0,
CFB,0.11079603626187479,,0.12264111293237509
CFLAR,0.1759454506040242,,0.16622876428161548
CGAS,1.0,,1.0
CGGBP1,1.0,,
CGNL1,,1.0,
CHAC1,,1.0,
CHAF1A,1.0,,1.0
CHCHD10,1.0,,
CHCHD2,1.0,,1.0
CHD1L,1.0,1.0,
CHD5,,1.0,0.9736002559531972
CHD7,0.10665567616240261,0.14149486876759604,
CHD9,,,1.0
CHGB,,0.3388712553269515,
CHI3L1,0.8202228610391875,,0.8098620690149765
CHI3L2,0.3966117915697748,,0.4227985754703312
CHIC2,,1.0,1.0
CHID1,,,1.0
CHKA,1.0,,1.0
CHMP2A,1.0,,
CHMP5,1.0,1.0,
CHPF,1.0,,1.0
CHPF2,,1.0,1.0
CHRAC1,,,1.0
CHRDL1,0.3480131908225554,,
CHRNA3,0.20819516617835945,,0.163539125670963
CHST1,,0.6644002256247153,0.6005122209501772
CHST14,,,0.34312978687978685
CHST2,,1.0,
CHSY1,,,0.8028568403478281
CHTF18,1.0,,1.0
CHTF8,1.0,,1.0
CHURC1,,,0.8013328662679312
CIART,1.0,,1.0
CIB1,0.9896258661087691,,0.9184784113790199
CIDEB,1.0,,1.0
CIR1,1.0,1.0,
CIRBP,1.0,,1.0
CISD2,,,0.9326710772493904
CISD3,,,1.0
CISH,0.061938061938061936,,0.05168590274973253
CITED2,,,0.07287712287712288
CKAP5,,,1.0
CKB,,,1.0
CLCN2,1.0,,
CLCN4,0.8699922564405065,0.8263707515506077,
CLCN6,,,0.25671663215116286
CLDN1,,0.7746244510497208,0.7514441114441115
CLDN11,,,0.12833707173329814
CLDN15,,1.0,
CLDN19,,0.6051272416552705,0.47503164689273325
CLDN5,,0.4784150275953555,0.4038459101873736
CLDND1,0.734373196524591,0.7782217782217783,
CLEC1A,0.1759454506040242,,0.1166033966033966
CLEC2B,0.08744196979491098,,0.08114797408159294
CLIC4,,1.0,
CLIC5,1.0,,1.0
CLIP4,,1.0,
CLK3,1.0,,
CLN6,0.3855694145083212,0.35010466306309823,
CLN8,0.14914851035252374,,0.14444114444114445
