,FDR corrected P-value Ctrl Tc vs. wo Tc,FDR corrected P-value IBD Tc vs. Ctrl Tc,FDR corrected P-value IBD Tc vs. wo Tc
AHCYL2,0.9009172645536283,,0.8432924218638504
AHI1,1.0,,1.0
AHNAK,1.0,,1.0
AHRR,0.9365034965034966,,0.883359065177247
AIF1,1.0,,1.0
AIF1L,0.759070716517525,,
AIMP1,,1.0,
AIP,0.6428166428166427,,
AK2,0.6428166428166427,,0.661879183618314
AK5,,,1.0
AKAP1,0.547036963036963,,0.6083655474959823
AKAP10,1.0,,1.0
AKAP11,,1.0,
AKAP12,1.0,,1.0
AKAP6,,1.0,
AKAP7,0.6789611772310734,,0.7052624794560279
AKAP8L,0.7638020516069297,0.8253867344776435,0.7581177212049696
AKIRIN2,0.7350288088295468,,0.7457193968821876
AKNA,1.0,,1.0
AKR1B1,0.7263645445463627,,0.75333655108936
AKR7A3,,,0.73637844410287
AKT1,1.0,,
AKT2,1.0,,1.0
ALAD,,,1.0
ALAS1,,,1.0
ALDH1A2,,,1.0
ALDH1A3,,,1.0
ALDH1L1,1.0,,1.0
ALDH2,0.547036963036963,,0.6083655474959823
ALDH3A2,1.0,,
ALDH6A1,1.0,,
ALDOA,0.7225284675483878,,0.7392895764029785
ALDOC,0.6907915613797968,0.7416610235402181,
ALG13,1.0,,1.0
ALG8,1.0,1.0,
ALG9,0.547036963036963,,
ALKBH2,,,1.0
ALKBH5,0.7757817547120626,,0.7581177212049696
ALOX5,0.8037543851497341,,0.8055932671317286
ALOX5AP,1.0,1.0,1.0
ALPK1,1.0,,
AMBRA1,,,0.6083655474959823
AMD1,,,1.0
AMER2,,1.0,
AMFR,,,0.6083655474959823
AMMECR1,1.0,,
AMOT,0.8253956286301299,,0.7996386777228577
AMOTL1,0.6907915613797968,0.7819100330948672,
AMOTL2,,0.8253867344776435,
AMPD3,1.0,,1.0
AMZ1,1.0,,
ANAPC10,,0.6408885232414644,
ANGEL1,0.7263645445463627,0.7851086966131214,
ANGPT1,0.5985960348376457,,0.6246610532324819
ANGPTL2,,0.7851086966131214,0.7339643729192423
ANGPTL4,0.8589567344237332,,0.8175555409057946
ANKDD1A,,1.0,1.0
ANKFY1,1.0,,1.0
ANKH,1.0,,
ANKMY2,,0.9879768668831169,
ANKRA2,,1.0,
ANKRD11,,1.0,
ANKRD13A,,,0.9139798857423005
ANKRD13B,0.973245622302226,,0.9240903189029991
ANKRD28,1.0,,1.0
ANKRD29,1.0,,1.0
ANKRD34A,1.0,,
ANKRD37,1.0,1.0,1.0
ANKRD39,0.6428166428166427,,0.692591096846416
ANKRD40,0.547036963036963,0.6408885232414644,
ANKRD44,1.0,,
ANKRD46,,0.7255601541315826,
ANKRD52,,,1.0
ANKRD55,0.9331835166845227,,
ANKRD9,1.0,,
ANKS1B,,,1.0
ANKS3,,,1.0
ANKS6,1.0,,
ANO10,,1.0,
ANO5,,,0.76168347781251
ANO6,,0.7074743438379802,0.6458571368751009
ANO8,1.0,,1.0
ANP32B,,,1.0
ANTXR1,0.8153871445010685,0.8656156677547052,
ANXA1,1.0,,1.0
ANXA11,1.0,,1.0
ANXA2,1.0,,1.0
ANXA3,,1.0,0.9672781763690854
ANXA4,,,0.8181401405168789
ANXA6,1.0,1.0,1.0
AOAH,1.0,,1.0
AOC2,,0.892315561899807,0.8566115448797013
AP1G2,,0.7255601541315826,0.692591096846416
AP1S1,,1.0,1.0
AP1S2,1.0,,1.0
AP3B2,,,1.0
AP3D1,1.0,1.0,
APBA1,1.0,,
APBA2,0.9772066373737683,,0.9209978427369732
APBB1,0.9260247948772539,,
APBB1IP,1.0,,1.0
APBB3,,,0.8871997567649741
APCDD1,0.547036963036963,,
APEH,,1.0,
APLN,1.0,,1.0
APLP2,,0.7074743438379802,
APOBEC3C,0.9480912787999403,,0.9048790109693844
APOBEC3F,0.7885772763821545,,0.8066399354070587
APOC1,,0.8086210664335665,
APOD,0.6428166428166427,,0.661879183618314
APOE,0.6428166428166427,0.7255601541315826,
APOL2,0.7047175047175047,,0.73637844410287
APOL3,1.0,,1.0
APOL6,0.7350288088295468,,0.7581177212049696
APOO,,1.0,
APPBP2,1.0,,
APRT,,,1.0
AQP1,,1.0,
AQP3,1.0,,1.0
ARAP1,1.0,,1.0
ARAP2,1.0,,1.0
ARF1,1.0,,
ARF3,1.0,,1.0
ARF6,1.0,,1.0
ARFGAP1,0.708525119740073,,0.7339643729192423
ARFIP1,1.0,,
ARHGAP1,,,1.0
ARHGAP21,,,1.0
ARHGAP27,1.0,,1.0
ARHGAP29,,,1.0
ARHGAP30,1.0,,1.0
ARHGAP31,,1.0,1.0
ARHGAP33,,,1.0
ARHGAP9,1.0,,1.0
ARHGDIA,,,1.0
ARHGDIB,1.0,,1.0
ARHGEF1,1.0,,1.0
ARHGEF12,,1.0,
ARHGEF16,1.0,,
ARHGEF25,1.0,,
ARHGEF26,1.0,,1.0
ARHGEF28,1.0,,1.0
ARHGEF3,1.0,,1.0
ARHGEF37,,1.0,
ARHGEF39,1.0,,
ARHGEF40,1.0,1.0,
ARHGEF6,1.0,,1.0
ARHGEF9,,,1.0
ARID1A,,1.0,
ARID5B,,1.0,
ARL10,1.0,,1.0
ARL13B,1.0,,1.0
ARL16,,,1.0
ARL4C,1.0,,1.0
ARL4D,1.0,,1.0
ARL6IP5,1.0,,1.0
ARMC7,1.0,,1.0
ARMC9,,0.8656156677547052,
ARMCX1,,1.0,
ARMCX4,0.704137967295862,,0.73637844410287
ARNT2,1.0,,
ARPC1A,1.0,,
ARPC2,1.0,,1.0
ARPC3,1.0,,1.0
ARPC5,1.0,,
ARPIN,1.0,1.0,
ARPP21,1.0,1.0,1.0
ARRB1,0.9285038461030323,,0.883359065177247
ARRB2,1.0,,1.0
ARRDC1,0.7457425517626187,0.816856901963285,
ARRDC2,0.6360206957221883,,0.6458571368751009
ARRDC3,,0.8785764114231267,
ARRDC4,0.7159534343207813,,0.73637844410287
ARSD,0.9846271483805983,1.0,
ART3,1.0,1.0,0.96550583174787
ARVCF,,1.0,1.0
ASAH1,,1.0,
ASAP2,1.0,,1.0
ASAP3,1.0,,
ASB13,1.0,,
ASF1A,1.0,,1.0
ASH2L,,1.0,
ASIC2,1.0,1.0,
ASNS,1.0,,1.0
ASNSD1,1.0,,
ASPHD2,0.5574425574425574,,
ASPSCR1,0.9014985014985015,,0.861416955635371
ASRGL1,,,1.0
ASXL2,,,1.0
ATAD1,,1.0,
ATAD3B,1.0,,
ATAD5,1.0,,1.0
ATE1,,,1.0
ATF2,,1.0,1.0
ATF3,,,0.7697646103896104
ATG4B,0.7457425517626187,0.8086210664335665,0.7581177212049696
ATG5,0.9416559536081449,,
ATG7,0.7159534343207813,,
ATG9B,,,0.976836214931453
ATIC,,,1.0
ATL3,0.7159534343207813,,0.73637844410287
ATOH8,,1.0,0.9743140956078963
ATP10A,1.0,,1.0
ATP10B,1.0,,1.0
ATP10D,1.0,,
ATP11A,1.0,1.0,
ATP11C,0.6360206957221883,0.7183585645124108,
ATP13A1,,1.0,
ATP1A4,0.8253956286301299,,
ATP1B1,1.0,,1.0
ATP1B2,0.9309478400387492,,0.8821565868686287
ATP1B3,0.8898624311468347,,0.8505110450190541
ATP2B2,,,0.6727119034811342
ATP5S,1.0,,1.0
ATP6AP2,0.7432567432567433,0.816856901963285,
ATP6V0C,,,0.7697646103896104
ATP6V1B2,1.0,1.0,
ATP6V1C1,,1.0,
ATP6V1F,,1.0,
ATP7B,0.547036963036963,0.6408885232414644,0.6083655474959823
ATP8A1,,1.0,1.0
ATP8A2,1.0,,
ATR,,1.0,1.0
ATRAID,,,0.7988862449503848
ATXN1,1.0,,0.9852377587569225
AUH,,1.0,
AUNIP,0.8253956286301299,,
AURKAIP1,1.0,,
AVPI1,,,0.7996386777228577
AXL,,0.9614248930144302,
B2M,0.9009172645536283,,0.8566115448797013
B3GALNT1,0.7885772763821545,,0.7981780124637268
B3GALNT2,1.0,1.0,
B3GALT4,0.7255601541315828,,0.7339643729192423
B3GAT2,0.6139947009512227,,0.6577627500704425
B3GLCT,1.0,1.0,
B3GNT2,0.7457425517626187,,0.75333655108936
B3GNT5,0.6945533099379253,,0.73637844410287
B3GNT9,,1.0,1.0
B4GALT1,0.8037543851497341,0.8253867344776435,0.75333655108936
B4GALT2,0.7152679956027236,,0.73637844410287
B4GALT5,0.5985960348376457,,0.6215989892460481
BACE2,0.5985960348376457,,0.6083655474959823
BACH2,1.0,,1.0
BAHCC1,,,1.0
BAIAP2,,1.0,
BAMBI,,0.892018358999491,0.8606133045644699
BASP1,,1.0,
BATF3,1.0,1.0,1.0
BAZ1A,1.0,,
BBIP1,1.0,,1.0
BBOF1,0.7054640274979259,,
BBS2,1.0,,1.0
BCAM,1.0,1.0,1.0
BCAR1,,1.0,
BCAT1,0.8739982908657608,,
BCHE,1.0,,1.0
BCL10,0.9569341832952147,,
BCL2,,1.0,
BCL2L1,0.6428166428166427,,
BCL2L2,,,0.7581177212049696
BCL6,0.9009172645536283,0.892315561899807,0.861416955635371
BCLAF3,,,1.0
BDH1,,,0.6083655474959823
BDKRB2,,,0.7659060684538391
BEND7,1.0,1.0,1.0
BEST1,,0.9497482109727007,0.861416955635371
BET1L,1.0,,1.0
BEX1,,,0.7103213242453749
BEX5,,1.0,1.0
BGN,,,0.7930425329528469
BHLHE22,0.7885772763821545,,0.7962097603888648
BHLHE40,1.0,,1.0
BICDL1,,1.0,1.0
BICRA,1.0,,
BIRC2,0.5985960348376457,0.7074743438379802,
BLCAP,,1.0,1.0
BLOC1S4,1.0,,1.0
BLOC1S6,1.0,,
BLVRB,1.0,,1.0
BMP1,,0.816856901963285,
BMP3,1.0,,1.0
BMP7,1.0,1.0,1.0
BMPR1B,,,0.7267067210409988
BNC2,,,1.0
BNIP3,1.0,,
BNIP3L,1.0,1.0,
BOC,,1.0,1.0
BPNT1,0.9479641779740496,,
BPTF,,,1.0
BRD4,,1.0,
BRD7,1.0,,1.0
BRD9,1.0,,1.0
BRI3,0.6780587833219411,,
BRINP1,1.0,,
BRK1,1.0,,
BRMS1,,,0.73637844410287
BRPF3,,1.0,
BRSK1,,1.0,1.0
BRSK2,1.0,,1.0
BRWD1,,1.0,
BSDC1,,0.8253867344776435,
BSG,,,1.0
BSPRY,0.8349445829760791,,0.8344161980525617
BST2,1.0,,1.0
BTBD1,1.0,1.0,
BTBD10,,1.0,
BTBD11,1.0,,1.0
BTBD3,0.8701542360078947,0.892315561899807,
BTBD7,1.0,,
BTD,1.0,,
BTF3L4,1.0,,1.0
BTG1,0.9477077044107829,,
BTG2,0.5725829725829726,,0.6083655474959823
BTN2A1,0.6780587833219411,,0.7339643729192423
BTN2A2,0.708525119740073,,0.7339643729192423
BTN3A1,1.0,1.0,1.0
BTN3A2,1.0,1.0,1.0
BTRC,,0.8253867344776435,0.7581177212049696
BUD31,1.0,,
BZW2,,,1.0
C11orf1,,,1.0
C11orf54,1.0,,1.0
C11orf68,1.0,,1.0
C11orf87,1.0,,1.0
C12orf43,,,1.0
C12orf45,1.0,,1.0
C12orf49,,,0.7443979022926391
C12orf66,1.0,1.0,
C14orf178,0.547036963036963,,
C15orf39,1.0,,1.0
C15orf40,1.0,,1.0
C16orf72,1.0,,
C16orf89,1.0,1.0,
C19orf53,1.0,,1.0
C1D,1.0,,1.0
C1QL1,0.8827277235828305,,0.8462035594737016
C1QTNF3,,,0.692591096846416
C1R,0.547036963036963,,0.6083655474959823
C1S,0.547036963036963,,0.6083655474959823
C1orf159,,,0.6577627500704425
C1orf198,,0.892315561899807,0.8483949112587065
C1orf226,1.0,1.0,
C1orf61,1.0,,1.0
C2,,,0.6083655474959823
C22orf24,1.0,,1.0
C2CD2L,,0.6408885232414644,
C2CD4C,1.0,1.0,
C2CD5,,,0.73637844410287
C2orf68,0.6860831476216092,,
C2orf69,,1.0,
C3,0.547036963036963,,0.6083655474959823
C3AR1,0.8898624311468347,,0.8507827014614344
C3orf18,1.0,,
C3orf58,,0.7074743438379802,
C4orf19,1.0,,
C4orf3,0.6903313404861393,0.7819100330948672,0.692591096846416
C5,0.547036963036963,,0.6083655474959823
C6orf106,0.6860831476216092,,0.6930971126775323
C6orf136,,,1.0
C6orf223,1.0,,
C6orf89,,,0.692591096846416
C8orf34,1.0,,
C9orf64,1.0,,1.0
C9orf72,,0.8893963179677467,
CA10,1.0,,1.0
CA2,,1.0,1.0
CA4,,0.892315561899807,0.8323666444803651
CA8,0.8563207366199886,,
CA9,1.0,,1.0
CAAP1,0.9837020122734409,,
CAB39,1.0,,1.0
CAB39L,,1.0,
CABIN1,1.0,,1.0
CABP7,,,0.7594315070043226
CACHD1,0.7152679956027236,0.7883285545623208,
CACNA1C,,,1.0
CACNA1I,1.0,1.0,
CACNA2D1,1.0,,
CACNB2,,,1.0
CACNB4,,0.9003942294264875,
CACNG3,1.0,1.0,
CACNG5,1.0,1.0,1.0
CACNG7,,1.0,
CACUL1,0.9227689063249186,,
CAD,0.7457425517626187,0.816856901963285,0.7443979022926391
CADM3,1.0,1.0,1.0
CADPS,1.0,,1.0
CALCOCO1,,0.7819100330948672,0.692591096846416
CALCOCO2,1.0,,
CALD1,,1.0,
CALHM2,0.7885772763821545,,0.7914257688013343
CALHM5,0.6259004153740996,,0.6577627500704425
CALR,0.7885772763821545,,0.7594315070043226
CALU,,,0.790606363333636
CALY,,0.954153789184339,
CAMK2A,,1.0,
CAMK2B,1.0,,
CAMK2N1,1.0,1.0,
CAMK4,1.0,,
CAMKMT,0.7152679956027236,,
CANT1,,0.8010148846968931,0.7457193968821876
CANX,0.6021320451700198,,0.6083655474959823
CAP1,1.0,,1.0
CAPG,1.0,,1.0
CAPN1,,,0.93894120860413
CAPN5,0.7446056665657391,,
CAPNS1,,,1.0
CAPRIN2,0.782626683108224,,0.7668844626055402
CAPZB,,,1.0
CARD10,1.0,,0.9627803389271279
CARMIL1,,,1.0
CARMIL2,1.0,1.0,1.0
CARMIL3,,0.8656156677547052,
CARS2,1.0,,1.0
CARTPT,1.0,,
CASC3,,,1.0
CASK,1.0,,1.0
CASKIN2,1.0,,
CASP1,1.0,,1.0
CASP10,0.8827277235828305,,0.861416955635371
CASP3,1.0,,1.0
CASP7,1.0,1.0,1.0
CAST,1.0,,1.0
CAV1,0.7263645445463627,,0.75333655108936
CAVIN1,,1.0,1.0
CAVIN2,,,0.8871997567649741
CAVIN3,,1.0,1.0
CBFB,1.0,,1.0
CBLN2,,,0.7443979022926391
CBLN3,,0.7819100330948672,0.7339643729192423
CBLN4,0.8210032645179088,,0.7988862449503848
CBR3,1.0,,
CBS,1.0,,1.0
CBX5,1.0,,1.0
CBX7,1.0,,1.0
CBY1,0.6821671479205725,0.7416610235402181,
CC2D1A,1.0,,1.0
CCAR1,,,1.0
CCDC112,,,1.0
CCDC115,0.9772066373737683,0.964995004995005,
CCDC14,1.0,,1.0
CCDC157,,,0.976836214931453
CCDC184,,1.0,
CCDC191,,,1.0
CCDC32,,0.8785764114231267,
CCDC33,,1.0,1.0
CCDC40,1.0,,1.0
CCDC47,,,1.0
CCDC51,1.0,,
CCDC57,1.0,,1.0
CCDC58,,,0.661879183618314
CCDC77,1.0,,1.0
CCDC8,,1.0,
CCDC80,,,1.0
CCDC82,,0.892315561899807,
CCDC85A,0.991008991008991,,
CCDC85B,,,1.0
CCDC85C,1.0,1.0,1.0
CCDC86,,1.0,
CCDC88A,,,1.0
CCDC88B,1.0,,1.0
CCDC9,1.0,1.0,
CCDC90B,,,1.0
CCDC92,1.0,,
CCDC96,1.0,,1.0
CCK,,1.0,
CCKBR,,0.8989803300148127,
CCL19,0.7088467088467088,,0.7339643729192423
CCL2,0.547036963036963,,0.6083655474959823
CCL28,0.547036963036963,0.7074743438379802,0.6083655474959823
CCL4,0.8235531781238152,,0.8071954292426733
CCL5,0.6021320451700198,,0.6083655474959823
CCNA1,,0.8253867344776435,0.7697646103896104
CCNB1IP1,,,0.7052624794560279
CCNC,,1.0,
CCND1,,1.0,
CCND2,,1.0,1.0
CCND3,0.6428166428166427,,0.6727119034811342
CCNDBP1,1.0,,
CCNE1,,1.0,
CCNH,,1.0,
CCNI,,1.0,
CCNJL,1.0,,
CCNL1,1.0,,1.0
CCNL2,1.0,,1.0
CCNO,1.0,,
CCNT1,1.0,,1.0
CCNYL1,1.0,,
CCR1,1.0,,1.0
CCR2,0.8853626095804544,,0.8328814043099757
CCR5,1.0,,1.0
CCSAP,0.9159799191344933,,0.8871997567649741
CCSER2,,1.0,
CCT2,,1.0,
CD109,1.0,,1.0
CD14,,,0.8432924218638504
CD151,,1.0,
CD164,0.6945533099379253,,0.7267067210409988
CD2,1.0,,1.0
CD200R1,0.9945546403507047,,0.9868777056277057
CD24,,,1.0
CD248,,0.7819100330948672,0.7339643729192423
CD27,0.7457425517626187,,0.7443979022926391
CD274,0.9009172645536283,,0.8871997567649741
CD276,0.9772066373737683,1.0,
CD2BP2,0.7159534343207813,,
CD300A,1.0,,1.0
CD37,1.0,,1.0
CD3E,0.9171449668344079,,0.8871997567649741
CD4,0.8801018476108728,,0.8821565868686287
CD40,0.8433845946799315,,0.8071954292426733
CD44,1.0,,1.0
CD46,,0.6408885232414644,
CD47,0.9512522702346577,0.9565971553801168,0.8871997567649741
CD48,1.0,,1.0
CD53,1.0,,1.0
CD55,0.547036963036963,,0.6083655474959823
CD6,1.0,,1.0
CD63,,,0.9294073948757015
CD74,0.978186323842516,,0.976836214931453
CD80,,,1.0
CD81,,,1.0
CD82,1.0,,0.9951496779082986
CD83,0.7457425517626187,,0.7581177212049696
CD84,1.0,,1.0
CD86,0.9009172645536283,,0.861416955635371
CD8A,0.9171449668344079,,0.861416955635371
CD9,0.9742122284495165,,0.93894120860413
CD93,0.547036963036963,,
CD99,0.7088467088467088,,0.7339643729192423
CDAN1,0.6428166428166427,,
CDC40,1.0,,
CDC42,1.0,,
CDC42BPA,,,1.0
CDC42BPB,1.0,,
CDC42EP1,1.0,,1.0
CDC42EP3,1.0,,1.0
CDC42EP4,1.0,,
CDC42SE1,1.0,,1.0
CDC42SE2,0.547036963036963,,0.6215989892460481
CDC7,,1.0,
CDCA7,0.8295896359981807,,0.8071954292426733
CDCA7L,,1.0,
CDH10,1.0,1.0,
CDH11,,1.0,1.0
CDH12,1.0,,1.0
CDH13,1.0,,1.0
CDH19,,,1.0
CDH2,1.0,,1.0
CDH24,,,1.0
CDH4,0.9742122284495165,0.9982503265235713,
CDH6,1.0,,1.0
CDH8,,1.0,1.0
CDHR3,,1.0,
CDIPT,0.547036963036963,,
CDK10,1.0,,1.0
CDK18,0.8349445829760791,,
CDK2,,1.0,
CDK4,1.0,1.0,
CDK5RAP2,1.0,1.0,
CDK5RAP3,,,0.661879183618314
CDK6,0.6860831476216092,,
CDK7,1.0,,
CDK9,,1.0,
CDKN1A,0.8827277235828305,,0.861416955635371
CDKN2A,1.0,,1.0
CDKN2D,1.0,1.0,1.0
CDO1,0.9855638866627878,,
CDON,,1.0,1.0
CDV3,1.0,,1.0
CEACAM21,0.9512522702346577,,0.9482153534198143
CEBPB,,,1.0
CEBPD,1.0,,1.0
CEBPG,1.0,,1.0
CECR2,1.0,1.0,
CELF4,0.8849127343244989,0.879240951356336,
CELSR2,1.0,,1.0
CEMIP,0.9569341832952147,1.0,0.9294073948757015
CEND1,1.0,,1.0
CENPB,,1.0,1.0
CENPO,1.0,1.0,
CENPT,1.0,,1.0
CENPU,1.0,1.0,
CEP164,1.0,,
CEP170,,1.0,
CEP170B,1.0,,1.0
CEP290,,1.0,1.0
CEP44,,1.0,1.0
CEP57,,0.7416610235402181,0.6964366691329149
CEP68,0.708525119740073,,
CEP78,1.0,,1.0
CEP83,1.0,,
CEP95,,,1.0
CEP97,,,1.0
CERCAM,0.6111222111222111,0.7074743438379802,
CERS2,,,0.692591096846416
CERS6,,,1.0
CETN3,,1.0,1.0
CFAP46,1.0,1.0,
CFAP52,,0.7074743438379802,
CFB,0.547036963036963,,0.6083655474959823
CFLAR,0.7469423138844625,,0.7581177212049696
CGAS,0.6945533099379253,,0.692591096846416
CGGBP1,0.8898624311468347,,
CGNL1,,1.0,
CHAC1,,1.0,
CHAF1A,1.0,,1.0
CHCHD10,1.0,,
CHCHD2,1.0,,1.0
CHD1L,1.0,1.0,
CHD5,,1.0,1.0
CHD7,1.0,1.0,
CHD9,,,1.0
CHGB,,1.0,
CHI3L1,0.6907915613797968,,0.710551948051948
CHI3L2,0.6907915613797968,,0.7267067210409988
CHIC2,,1.0,1.0
CHID1,,,0.6083655474959823
CHKA,0.7159534343207813,,0.73637844410287
CHMP2A,1.0,,
CHMP5,1.0,1.0,
CHPF,1.0,,1.0
CHPF2,,1.0,1.0
CHRAC1,,,1.0
CHRDL1,0.8701542360078947,,
CHRNA3,0.547036963036963,,0.6083655474959823
CHST1,,1.0,1.0
CHST14,,,0.8066399354070587
CHST2,,1.0,
CHSY1,,,0.7559641850686626
CHTF18,1.0,,1.0
CHTF8,1.0,,1.0
CHURC1,,,0.7052624794560279
CIART,0.9901121502931458,,0.976836214931453
CIB1,1.0,,1.0
CIDEB,1.0,,1.0
CIR1,1.0,1.0,
CIRBP,1.0,,1.0
CISD2,,,0.6727119034811342
CISD3,,,0.9852377587569225
CISH,1.0,,1.0
CITED2,,,1.0
CKAP5,,,1.0
CKB,,,1.0
CLCN2,0.6139947009512227,,
CLCN4,1.0,1.0,
CLCN6,,,0.7131706214275022
CLDN1,,0.7527896939661645,0.6964366691329149
CLDN11,,,1.0
CLDN15,,0.7819100330948672,
CLDN19,,1.0,1.0
CLDN5,,0.8704851849181746,0.8414315153445587
CLDND1,0.6200430585457324,0.7074743438379802,
CLEC1A,0.6428166428166427,,0.6458571368751009
CLEC2B,0.6907915613797968,,0.6930971126775323
CLIC4,,1.0,
CLIC5,1.0,,1.0
CLIP4,,1.0,
CLK3,1.0,,
CLN6,0.6428166428166427,0.7074743438379802,
CLN8,1.0,,1.0
CLOCK,,,0.8061268340597949
CLPTM1L,,1.0,
CLSTN1,,,0.6727119034811342
CLSTN2,,,1.0
CLSTN3,1.0,,1.0
CLUAP1,,,0.6083655474959823
CLVS2,1.0,,1.0
CMAS,,0.7819100330948672,
CMPK2,1.0,,1.0
CMTM4,1.0,,1.0
CMTM6,,0.8253867344776435,0.7594315070043226
CMTM7,0.8153871445010685,,0.8181401405168789
CMTR2,1.0,,
CNDP2,,,1.0
CNKSR2,0.708525119740073,,0.7339643729192423
CNKSR3,,1.0,
CNOT6L,,1.0,
CNP,,,1.0
CNPPD1,1.0,,1.0
CNPY3,,,0.9852377587569225
CNR1,,1.0,1.0
CNTN1,1.0,1.0,
CNTN3,1.0,,
CNTN4,0.9684218914988146,,0.9304048170903695
CNTN6,,,1.0
CNTNAP1,1.0,,1.0
CNTNAP4,1.0,,1.0
COBLL1,1.0,1.0,
COCH,1.0,,1.0
COG5,1.0,,
COIL,1.0,,1.0
COL12A1,,0.8893963179677467,
COL13A1,,,1.0
COL16A1,,0.892315561899807,0.8507827014614344
COL18A1,,0.8253867344776435,
COL1A1,,0.816856901963285,0.7594315070043226
COL1A2,,0.879240951356336,0.8175555409057946
COL26A1,,0.8253867344776435,
COL27A1,1.0,1.0,
COL4A5,0.6360206957221883,0.7255601541315826,
COL4A6,0.6428166428166427,0.7255601541315826,
COL5A1,,0.7819100330948672,
COL5A2,,0.8656156677547052,0.8239875702187259
COL5A3,,0.7074743438379802,0.6246610532324819
COL6A1,,0.8762497142959867,0.8505110450190541
COL6A2,,,0.692591096846416
COL8A2,,0.8253867344776435,0.7827542827542827
COLEC12,,,0.7484677484677484
COLGALT2,0.8739982908657608,,0.8606133045644699
COMMD10,1.0,,
COMMD4,,1.0,
COMT,,1.0,
COPB1,1.0,,
