,FDR corrected P-value Ctrl Tc vs. wo Tc,FDR corrected P-value IBD Tc vs. Ctrl Tc,FDR corrected P-value IBD Tc vs. wo Tc
ANKRD37,1.0,,1.0
ANO6,,1.0,
ANO8,,,1.0
ANTXR1,1.0,1.0,
ANXA1,0.9473859473859474,,0.8462505236698786
ANXA11,1.0,,0.9260602411287343
ANXA2,1.0,,1.0
ANXA3,,1.0,
ANXA6,,,1.0
AOAH,0.9789654789654789,,0.8625245722019915
AP1S2,1.0,,1.0
AP3B2,,,1.0
APBB1IP,1.0,,1.0
APOBEC3C,1.0,,1.0
APOBEC3F,1.0,,1.0
APOD,,,1.0
APOL2,1.0,,
APOL3,1.0,,1.0
APOL6,1.0,,1.0
APRT,,,1.0
AQP3,1.0,,1.0
ARAP1,,,1.0
ARAP2,1.0,,1.0
ARF6,1.0,,1.0
ARHGAP27,1.0,,
ARHGAP30,1.0,,1.0
ARHGAP9,1.0,,1.0
ARHGDIA,,,1.0
ARHGDIB,1.0,,1.0
ARHGEF1,1.0,,1.0
ARHGEF26,1.0,,1.0
ARHGEF3,,,1.0
ARHGEF40,1.0,1.0,
ARHGEF6,1.0,,1.0
ARL4C,1.0,,
ARL4D,1.0,,1.0
ARMCX4,1.0,,1.0
ARPC2,1.0,,
ARPC5,1.0,,
ARPIN,1.0,,
ARPP21,1.0,,
ARRB1,,,1.0
ARRDC2,1.0,,1.0
ARRDC4,,,1.0
ART3,1.0,,
ASAP2,1.0,,
ATG4B,,,0.16816516816516816
ATL3,1.0,,
ATP10A,1.0,,1.0
ATP11C,1.0,,
ATP1B2,1.0,,1.0
ATP5S,1.0,,
ATP7B,1.0,,
ATP8A1,,1.0,
ATXN1,1.0,,1.0
B2M,1.0,,1.0
B3GALNT2,,1.0,
B3GAT2,1.0,,1.0
B3GNT2,1.0,,1.0
B3GNT9,,,1.0
B4GALT1,,,1.0
B4GALT2,,,0.9260602411287343
BACE2,,,0.5044955044955045
BACH2,1.0,,
BAMBI,,1.0,1.0
BATF3,1.0,,1.0
BBIP1,,,1.0
BBS2,,,1.0
BCAM,1.0,,
BCL6,1.0,,1.0
BDKRB2,,,1.0
BEND7,1.0,,
BET1L,,,0.4484404484404485
BGN,,,1.0
BHLHE22,1.0,,1.0
BHLHE40,1.0,,1.0
BLVRB,,,1.0
BMP1,,1.0,
BMP7,1.0,,
BNC2,,,1.0
BNIP3,0.9652611539403992,,
BOC,,1.0,1.0
BRSK2,,,1.0
BST2,1.0,,0.9820845820845822
BTBD1,1.0,,
BTBD11,1.0,,1.0
BTG2,,,1.0
BTN2A1,1.0,,1.0
BTN2A2,1.0,,1.0
BTN3A1,1.0,,1.0
BTN3A2,1.0,,1.0
C15orf39,1.0,,
C15orf40,,,1.0
C1D,1.0,,
C1QL1,1.0,,1.0
C1R,1.0,,1.0
C1S,,,1.0
C1orf226,1.0,,
C3,1.0,,1.0
C3AR1,1.0,,
C4orf3,1.0,,
C9orf64,1.0,,1.0
CABIN1,1.0,,1.0
CACHD1,1.0,,
CACNA1I,,1.0,
CACNG5,1.0,,1.0
CAD,1.0,,
CADPS,1.0,,1.0
CALHM2,1.0,,1.0
CAMK2N1,1.0,,
CANT1,,,1.0
CAP1,1.0,,1.0
CAPG,1.0,,1.0
CAPRIN2,,,1.0
CAPZB,,,1.0
CARMIL2,1.0,,1.0
CASK,1.0,,1.0
CASP1,1.0,,1.0
CASP10,1.0,,1.0
CASP7,1.0,,1.0
CAST,0.9652611539403992,,0.8625245722019915
CAVIN1,,,0.8625245722019915
CBFB,,,1.0
CBLN4,,,1.0
CBS,1.0,,
CBX7,1.0,,
CCDC112,,,1.0
CCDC33,,,1.0
CCDC80,,,1.0
CCDC85C,1.0,1.0,
CCL19,1.0,,1.0
CCL2,1.0,,1.0
CCL28,1.0,,
CCL4,0.9789654789654789,,
CCL5,1.0,,1.0
CCNB1IP1,,,1.0
CCND2,,,1.0
CCND3,1.0,,1.0
CCR1,1.0,,
CCR2,1.0,,1.0
CCR5,1.0,,1.0
CCSAP,1.0,,
CD109,,,1.0
CD164,1.0,,1.0
CD2,1.0,,1.0
CD200R1,1.0,,1.0
CD27,1.0,,1.0
CD274,1.0,,1.0
CD276,,1.0,
CD300A,1.0,,1.0
CD37,1.0,,1.0
CD3E,1.0,,1.0
CD4,1.0,,1.0
CD40,,,1.0
CD44,1.0,,1.0
CD47,1.0,,
CD48,1.0,,1.0
CD53,1.0,,1.0
CD6,0.9652611539403992,,0.8625245722019915
CD63,,,1.0
CD74,1.0,,1.0
CD83,,,1.0
CD84,1.0,,1.0
CD86,1.0,,
CD8A,1.0,,1.0
CD9,,,1.0
CDC42EP1,,,0.8625245722019915
CDC42SE2,1.0,,1.0
CDH13,1.0,,1.0
CDH2,1.0,,
CDH24,,,1.0
CDH6,1.0,,1.0
CDK10,,,1.0
CDK5RAP2,,1.0,
CDK6,1.0,,
CDKN1A,,,1.0
CDKN2A,1.0,,
CDKN2D,1.0,,
CDON,,,1.0
CEACAM21,1.0,,1.0
CEBPD,1.0,,1.0
CECR2,1.0,,
CELF4,,1.0,
CEMIP,1.0,,1.0
CENPU,1.0,,
CEP44,,,0.6141684402553967
CEP57,,,1.0
CEP78,1.0,,0.9840776507443174
CFB,1.0,,1.0
CFLAR,0.9789654789654789,,0.8625245722019915
CGAS,1.0,,1.0
CHAC1,,1.0,
CHAF1A,1.0,,
CHCHD2,1.0,,
CHD7,1.0,,
CHI3L1,,,1.0
CHI3L2,1.0,,1.0
CHKA,1.0,,1.0
CHPF,1.0,,1.0
CHPF2,,,1.0
CIB1,1.0,,1.0
CIDEB,,,0.8625245722019915
CIR1,1.0,,
CISH,1.0,,1.0
CLCN6,,,1.0
CLDN19,,1.0,
CLDN5,,1.0,
CLDND1,1.0,,
CLEC2B,1.0,,1.0
CLIC5,1.0,,1.0
CLN6,,0.26523476523476525,
CLSTN2,,,1.0
CLVS2,,,1.0
CMPK2,1.0,,
CMTM7,0.5684315684315685,,0.7927786499215072
CNKSR2,,,1.0
CNKSR3,,1.0,
CNR1,,,1.0
CNTN1,1.0,,
CNTNAP1,1.0,,1.0
COL4A5,0.9789654789654789,1.0,
COL4A6,1.0,1.0,
COL5A2,,,1.0
COL6A1,,,1.0
COQ10B,1.0,,
CORO1A,1.0,,1.0
COTL1,1.0,,
CPED1,,,1.0
CPNE1,1.0,,1.0
CPNE2,1.0,1.0,
CPNE6,1.0,,1.0
CPQ,,,1.0
CPT1A,1.0,,1.0
CREBBP,,1.0,
CRHR2,,,1.0
CRLF3,1.0,,
CROCC,1.0,,
CRTC3,,1.0,
CRY1,1.0,,1.0
CRYBG1,1.0,,1.0
CSF1,1.0,,1.0
CSF2RB,1.0,,
CSGALNACT1,1.0,,1.0
CSMD2,1.0,,
CSRNP1,1.0,,
CSRP1,1.0,,1.0
CTBP2,1.0,,
CTBS,,,1.0
CTDSP2,,,1.0
CTIF,,,1.0
CTNNBIP1,1.0,1.0,1.0
CTSB,,,0.41546688605512133
CTSC,,,0.25224775224775225
CTSH,,,0.5765662908520051
CTSO,0.9789654789654789,,0.8625245722019915
CTSS,1.0,,1.0
CTSZ,1.0,,1.0
CUEDC1,1.0,,
CXCL10,1.0,,1.0
CXCL16,1.0,,1.0
CXCL8,,,1.0
CXCL9,1.0,,1.0
CYBA,0.9652611539403992,,0.8625245722019915
CYGB,1.0,,
CYLD,1.0,,
CYP26B1,,,1.0
CYP27A1,,,1.0
CYTH1,1.0,,
CYTH4,1.0,,1.0
CYYR1,1.0,,1.0
DAAM2,1.0,,
DACT2,1.0,,1.0
DAPP1,1.0,,1.0
DAZAP2,1.0,,
DBP,1.0,,
DCAF11,1.0,1.0,
DCAF17,,,1.0
DCUN1D3,1.0,,
DDAH1,,,1.0
DDIT4,1.0,,
DDX11,1.0,,1.0
DDX3Y,1.0,,1.0
DDX55,1.0,,
DDX56,,,1.0
DDX58,0.3248180391037534,,
DENND1C,1.0,,1.0
DENND4A,1.0,,
DEPP1,1.0,,1.0
DES,1.0,,1.0
DGKA,1.0,,1.0
DGKB,1.0,,
DGLUCY,1.0,,
DIP2A,1.0,,1.0
DIRAS2,1.0,1.0,
DLL1,1.0,,1.0
DNAAF5,1.0,,
DNAJB1,1.0,,
DNAJC1,1.0,,1.0
DNAJC15,,,0.275179366088457
DNHD1,,,1.0
DNMT1,,1.0,
DOC2A,,,1.0
DOCK1,,1.0,
DOCK10,1.0,,1.0
DOCK8,1.0,,1.0
DOK5,1.0,,
DPH7,,,1.0
DPP10,1.0,,
DPP7,1.0,,1.0
DPY19L1,1.0,,
DPYD,,,1.0
DRAP1,1.0,,
DSC2,,,1.0
DSCAM,1.0,,
DTX3L,1.0,,1.0
DYSF,1.0,,
ECE1,,,1.0
ECHDC2,,,1.0
EEF2K,0.9652611539403992,,0.8625245722019915
EEFSEC,1.0,,
EEPD1,1.0,,
EFEMP1,,1.0,
EFEMP2,,,1.0
EFHC1,1.0,,
EFNA1,1.0,,1.0
EFNA3,1.0,,
EFR3B,1.0,,
EFS,1.0,,1.0
EFTUD2,1.0,,1.0
EGLN1,1.0,,
EGR1,,,1.0
EHD1,1.0,,0.9831194446579061
EIF1AY,1.0,,1.0
EIF1B,,1.0,
EIF2AK2,1.0,,
EIF4A3,1.0,,1.0
EIF4E2,1.0,,
EIF4H,1.0,,
ELF1,1.0,,1.0
ELK3,,,0.8625245722019915
ELL2,1.0,,
ELOVL6,,,1.0
EMB,1.0,,1.0
EMID1,1.0,,1.0
EMILIN3,0.8120450977593836,,
EML3,1.0,,1.0
EML4,,,1.0
EMP1,,,1.0
EMP3,1.0,,1.0
EMX2,1.0,,1.0
ENAH,,,1.0
ENG,1.0,,
ENO1,1.0,,
ENO2,1.0,,
ENO3,1.0,,1.0
ENPP2,,,0.9260602411287343
ENTPD1,1.0,1.0,
EP400,1.0,,
EPAS1,,1.0,
EPHA10,,1.0,
EPHA4,,,1.0
EPHA7,1.0,,1.0
EPHA8,1.0,,1.0
EPHB1,,,1.0
EPSTI1,0.9652611539403992,,0.8625245722019915
ERO1A,1.0,,1.0
ERP27,1.0,,
ESPL1,1.0,1.0,
ESYT1,1.0,,1.0
ETS1,1.0,,1.0
ETV6,1.0,,1.0
ETV7,1.0,,1.0
EVI2A,1.0,,1.0
EVI2B,1.0,,1.0
EVX1,,,1.0
EXOG,1.0,,1.0
EXOSC8,1.0,,
F3,,,1.0
F8,1.0,,
FABP5,1.0,1.0,1.0
FADS3,,,1.0
FAM102A,1.0,,1.0
FAM107A,1.0,,1.0
FAM111A,0.9652611539403992,,
FAM114A1,,1.0,
FAM117A,1.0,,1.0
FAM129A,1.0,,1.0
FAM13C,,,1.0
FAM162A,1.0,,
FAM171B,,,1.0
FAM210B,1.0,,
FAM219B,,,1.0
FAM221A,0.9652611539403992,,
FAM222A,1.0,,1.0
FAM78A,1.0,,1.0
FAM81A,,,1.0
FAM83H,,,1.0
FAM92A,1.0,,1.0
FAN1,,,1.0
FANCA,1.0,,
FAS,1.0,,1.0
FASLG,1.0,,1.0
FAT1,,1.0,
FBLN5,1.0,,1.0
FBN1,,,1.0
FBXO2,,,1.0
FBXO22,,,1.0
FBXO32,1.0,,1.0
FBXO6,0.9652611539403992,,0.8625245722019915
FBXW4,,,1.0
FCGRT,,1.0,
FEM1C,1.0,,
FGD3,1.0,,1.0
FGF11,1.0,,
FGF12,1.0,,1.0
FGF14,,,1.0
FGFR1,,1.0,
FGFR2,,1.0,
FGFR3,,,1.0
FGL2,1.0,,1.0
FILIP1L,,,1.0
FJX1,1.0,,
FKTN,1.0,,
FLNC,,,1.0
FLOT1,,,0.8671016483516484
FMNL1,1.0,,1.0
FNBP1,1.0,,
FNBP1L,,,0.275179366088457
FNDC3B,1.0,,1.0
FOLH1,1.0,,1.0
FOS,1.0,,1.0
FOSL2,1.0,,1.0
FOXO1,1.0,,1.0
FOXP4,1.0,,
FRMD5,1.0,,1.0
FSD1L,,,1.0
FSTL5,1.0,,
FURIN,1.0,,1.0
FUS,1.0,,
FUT7,1.0,,
FUT9,,,1.0
FXYD5,1.0,,1.0
FYB1,1.0,,1.0
FZD5,1.0,,1.0
FZD6,,1.0,
GAB1,1.0,,1.0
GABARAPL1,0.22737262737262734,,
GABRB2,1.0,,
GADD45B,1.0,,1.0
GALM,0.9652611539403992,,0.8625245722019915
GALNT14,1.0,,
GALNT5,1.0,1.0,
GALNT6,,1.0,1.0
GALNT8,1.0,,
GAPDH,0.22737262737262734,,
GATA3,1.0,,
GBE1,1.0,,
GBP1,1.0,,1.0
GBP2,1.0,,1.0
GCA,0.989218573634158,1.0,
GFAP,1.0,,1.0
GFRA1,1.0,,1.0
GIGYF1,1.0,,1.0
GIMAP1,1.0,,1.0
GIMAP4,1.0,,1.0
GIMAP7,1.0,,1.0
GIMAP8,1.0,,1.0
GLB1L2,1.0,,
GLCE,0.9652611539403992,,0.8625245722019915
GLDC,0.9652611539403992,,
GLI3,,1.0,
GLIPR1,1.0,,1.0
GLRX,1.0,,
GMPR,,,1.0
GMPR2,1.0,,1.0
GNA13,1.0,,
GNA15,1.0,,1.0
GNAI1,1.0,1.0,
GNB3,,,1.0
GNG5,1.0,,
GOLIM4,1.0,,
GON4L,,,1.0
GPC1,1.0,,1.0
GPC3,1.0,,1.0
GPD2,1.0,,1.0
GPI,1.0,,
GPR15,1.0,,1.0
GPR155,1.0,,
GPR173,,,1.0
GPR68,1.0,,1.0
GPR88,1.0,,1.0
GPSM3,1.0,,1.0
GRAMD2B,,,1.0
GRAMD4,0.9652611539403992,,
GRB10,1.0,,1.0
GREM1,1.0,,
GRIA2,,1.0,
GRIK2,1.0,1.0,
GRIK3,,,1.0
GRIN2B,,,1.0
GRIN2D,1.0,,
GRK2,1.0,,1.0
GRK5,,,1.0
GRM5,,1.0,
GRN,,,0.16816516816516816
GSAP,,,1.0
GSE1,1.0,,1.0
GSTK1,1.0,,1.0
GSTM3,1.0,,
GTSF1,1.0,,
GUCA1A,1.0,,
GUCY1A1,1.0,,1.0
GUCY1B1,1.0,,
GUK1,1.0,,
GXYLT2,,,1.0
GYPC,1.0,,1.0
H2AFY2,1.0,,
HACD4,1.0,,1.0
HAPLN3,1.0,,1.0
HAUS5,1.0,,
HAVCR2,1.0,,
HCLS1,1.0,,1.0
HCN3,,1.0,1.0
HCST,1.0,,1.0
HEG1,,1.0,
HENMT1,1.0,,1.0
HERC5,1.0,,
HERC6,1.0,,
HES5,1.0,,
HEY2,1.0,,
HIF3A,1.0,,
HILPDA,1.0,,1.0
HIP1R,1.0,,1.0
HIPK2,1.0,,
HIPK3,1.0,,
HIST1H1C,,1.0,
HIST2H2BE,,1.0,
HIVEP2,1.0,,
HK1,1.0,,1.0
HLA-A,1.0,,1.0
HLA-B,1.0,,1.0
HLA-C,1.0,,1.0
HLA-DMA,1.0,,1.0
HLA-DOA,1.0,,1.0
HLA-DPA1,1.0,,1.0
HLA-DPB1,1.0,,1.0
HLA-DQB1,1.0,,1.0
HLA-DRA,1.0,,1.0
HLA-E,1.0,,1.0
HLA-F,1.0,,1.0
HMGA2,1.0,,1.0
HMGCLL1,1.0,,
HMGCR,,1.0,
HMGCS1,,,1.0
HMGN4,1.0,,
HMGN5,1.0,,
HMOX2,1.0,,
HOPX,1.0,,1.0
HOXB5,,1.0,1.0
HOXC4,,,1.0
HPCAL4,,1.0,
HPS3,1.0,,1.0
HPS6,,,1.0
HS3ST2,1.0,,
HS3ST4,1.0,,
HS3ST5,,,1.0
HSD17B11,1.0,,
HSD17B7,,1.0,
HSPB1,1.0,,1.0
HTATIP2,1.0,,1.0
HTR2C,1.0,1.0,
IARS,1.0,,
ICAM1,1.0,,1.0
ICAM2,1.0,,1.0
ID2,1.0,,1.0
ID4,0.9473859473859474,,
IDI1,,1.0,
IFI16,1.0,1.0,1.0
IFI27,1.0,,
IFI35,1.0,,1.0
IFI44,1.0,,
IFI44L,1.0,,
IFI6,1.0,,1.0
IFIT1,1.0,,
IFIT2,1.0,,1.0
IFIT3,1.0,,1.0
IFITM1,1.0,,1.0
IFITM2,1.0,,1.0
IFITM3,1.0,,1.0
IFNAR2,1.0,,1.0
IFT81,1.0,,
IGDCC4,,,0.8625245722019915
IGF2BP2,1.0,,1.0
IGF2R,,0.8487512487512487,
IGFBP5,1.0,,1.0
IGFBP6,,,1.0
IGFBP7,,1.0,
IKBKE,0.9789654789654789,,0.9035740379023961
IKZF1,1.0,,1.0
IL10RA,1.0,,1.0
IL13RA1,1.0,,1.0
IL16,1.0,,1.0
IL18BP,1.0,,
IL1R1,,,1.0
IL27RA,1.0,,1.0
IL2RA,1.0,,1.0
IL2RB,1.0,,1.0
IL2RG,1.0,,1.0
IL6R,1.0,,1.0
IL6ST,1.0,,1.0
IL7R,1.0,,1.0
IL9R,1.0,,1.0
ILDR2,1.0,,
ILF3,1.0,,
IMP3,,1.0,
INSIG1,,1.0,
INTS11,1.0,,
INTU,1.0,,1.0
IQGAP1,1.0,,1.0
IQGAP3,1.0,,
IRAK4,1.0,,1.0
IRF1,1.0,,1.0
IRF2,1.0,,1.0
IRF3,1.0,,
IRF4,1.0,,1.0
IRF5,1.0,,
IRF7,1.0,,1.0
IRF8,1.0,,1.0
IRF9,1.0,,1.0
IRS4,1.0,1.0,
ISG15,1.0,,
ISM2,,1.0,
ISYNA1,1.0,,1.0
ITGA2,1.0,,
ITGA5,,,1.0
ITGA6,1.0,,1.0
ITGAM,1.0,,
ITGB2,1.0,,1.0
ITGB5,,,1.0
ITK,1.0,,1.0
ITM2A,1.0,,1.0
ITM2B,1.0,,
ITPRIP,,1.0,
JADE2,0.9789654789654789,,0.8648494362780077
JAK1,1.0,,1.0
JAK3,1.0,,1.0
JMJD6,1.0,,
JUN,1.0,,1.0
JUNB,1.0,,1.0
KANK2,,1.0,
KANK4,,1.0,
KAT2A,1.0,,1.0
KCNAB2,1.0,,1.0
KCNH8,,,1.0
KCNIP2,1.0,,1.0
KCNIP3,1.0,,
KCNIP4,1.0,,
KCNK5,1.0,,1.0
KCNK9,1.0,,
KCNQ3,1.0,,
KCNV1,1.0,1.0,1.0
KDM3A,1.0,,
KDM5D,1.0,,1.0
KDM7A,,1.0,
KIAA1217,,1.0,
KIAA1549,1.0,,
KIAA1549L,1.0,,
KIF2A,1.0,,
KLF10,1.0,,1.0
KLF13,,,1.0
KLF2,1.0,,1.0
KLF5,,1.0,
KLF6,1.0,1.0,
KLF9,1.0,,1.0
KREMEN1,1.0,,1.0
KRT18,,,1.0
KSR2,,,1.0
L3MBTL1,,,1.0
LAIR1,1.0,,1.0
LAMB2,,1.0,
LAMC1,,1.0,
LAMP1,,0.17682317682317683,
LAP3,1.0,,
LAPTM4B,1.0,,1.0
LAPTM5,1.0,,1.0
LARS,0.22737262737262734,,
LASP1,1.0,,
LAT2,,,1.0
LAX1,1.0,,1.0
LBH,1.0,,
LCP1,1.0,,1.0
LDHA,1.0,,1.0
LDLRAD3,1.0,,1.0
LDLRAP1,,1.0,1.0
LEF1,1.0,,
LENG8,,,1.0
LGALS1,1.0,,1.0
LGALS3,1.0,,1.0
LGALS3BP,1.0,,1.0
LGALS8,0.5684315684315685,,0.3603539317825032
LGALS9,1.0,,1.0
LGI1,,1.0,
LHX2,1.0,,1.0
LHX6,,,0.275179366088457
LIG1,1.0,,
LIMS2,,,1.0
LIN7A,,,1.0
LIPG,,,1.0
LMAN1,,,1.0
LMBR1L,,,1.0
LMO2,1.0,,1.0
LMO4,1.0,,1.0
LOXL2,,,1.0
LPAR6,1.0,,1.0
LPIN2,1.0,,0.9834469328140215
LPXN,1.0,,1.0
LRIG1,1.0,1.0,
LRMP,1.0,,1.0
LRP1,,1.0,1.0
LRP10,1.0,,1.0
LRP1B,1.0,,
LRP4,,1.0,
LRP8,,,1.0
LRRC15,,,1.0
LRRC32,,,1.0
LRRC4,1.0,,
LRRC7,,,1.0
LRRC8B,,,1.0
LRRC8C,1.0,,0.9966862405886795
LRRN1,1.0,,
LRRN4CL,,1.0,
LRRTM2,1.0,1.0,
LSS,,,1.0
LST1,1.0,,1.0
LTB,1.0,,1.0
LTBP2,,,1.0
LUC7L,,,1.0
LUC7L3,,,1.0
LY6E,1.0,,1.0
LY6H,1.0,,
LYSMD2,1.0,,1.0
MAFF,1.0,,1.0
MAL,1.0,,1.0
MAL2,1.0,,
MAN1A1,1.0,,1.0
MAN1C1,1.0,,1.0
MAN2A2,,,1.0
MAN2B2,,,1.0
MAP1LC3B,0.22737262737262734,,
MAP4K1,1.0,,1.0
MAPK11,,,1.0
MAPK15,1.0,,1.0
MASP1,1.0,,
MAST2,,,1.0
MAT2A,1.0,,
MATK,1.0,,
MBNL1,1.0,,1.0
MBP,1.0,,1.0
MCL1,1.0,,1.0
MCM4,1.0,,
MCUB,1.0,,1.0
MDM2,0.989218573634158,,
MDM4,1.0,,1.0
ME3,1.0,,
MED10,,1.0,
MEGF10,1.0,,1.0
MEGF11,1.0,,1.0
MEI1,1.0,,1.0
MEIS2,1.0,,
MFAP3,,,1.0
MFGE8,1.0,,
MFSD14A,1.0,,
MGAT4C,1.0,,1.0
MGLL,1.0,,
MGP,,,1.0
MICAL2,1.0,,1.0
MID1,1.0,1.0,
MITF,1.0,,
MKNK2,,,1.0
MLKL,1.0,,1.0
MMP2,,,1.0
MMP25,1.0,,1.0
MMP9,,,1.0
MOB3A,,,1.0
MOB3B,,,1.0
MOB3C,1.0,,1.0
MPDZ,1.0,,
MPPED1,1.0,,
MR1,1.0,,1.0
MRC2,1.0,,1.0
MRPL17,1.0,,
MRPL42,,,1.0
MSN,1.0,,1.0
MSRB3,,1.0,
MT-CO3,1.0,,1.0
MT-ND2,,1.0,1.0
MT-ND6,,,1.0
MT1E,1.0,,1.0
MT1F,,,1.0
MT2A,1.0,,1.0
MT3,1.0,,
MTAP,1.0,,
MTMR10,,1.0,
MTO1,1.0,,
MTPAP,1.0,,1.0
MTUS2,1.0,,1.0
MUTYH,1.0,,
MX1,1.0,,1.0
MX2,1.0,,1.0
MXRA5,,,1.0
MYADM,1.0,,1.0
MYD88,1.0,,1.0
MYH10,1.0,,
MYH9,1.0,,1.0
MYL12B,1.0,,1.0
MYL6,1.0,,
MYL9,,,1.0
MYO10,1.0,1.0,
MYO16,1.0,,
MYO19,,,1.0
MYO1F,1.0,,1.0
MYO1G,1.0,,1.0
MYO5C,1.0,1.0,
MYOF,,,1.0
MZF1,1.0,,
N6AMT1,1.0,,
NACC1,,1.0,
NAE1,1.0,,1.0
NAMPT,1.0,,1.0
NAPB,,0.17682317682317683,
NASP,0.9789654789654789,,
NAT1,1.0,,
NBL1,,,1.0
NCAM2,1.0,,1.0
NCKAP1L,1.0,,1.0
NDNF,,1.0,
NDRG1,1.0,,
NDUFA1,1.0,,
NECAB2,,,1.0
NEDD9,,,1.0
NEGR1,1.0,,
NEK6,1.0,,1.0
NES,1.0,,
NEURL1,,1.0,
NFATC1,1.0,,1.0
NFIC,,1.0,
NFKB1,1.0,,1.0
NFKB2,1.0,,1.0
NFKBIZ,1.0,,1.0
NGEF,1.0,,
NGLY1,1.0,,
NHLRC2,,,0.9260602411287343
NHSL1,1.0,,
NINL,,,1.0
NKTR,,,1.0
NLGN1,,,1.0
NLGN4X,1.0,,1.0
NLN,,,1.0
NLRC5,1.0,,1.0
NLRX1,,,0.9824386140175614
NMI,1.0,,1.0
NMRK1,1.0,,
NOD1,1.0,,1.0
NOG,1.0,,
NOTCH2,1.0,1.0,
NOTCH3,1.0,1.0,
NOV,1.0,,
NPAS2,1.0,,
NPNT,1.0,,
NPTX1,,,0.16816516816516816
NR1D2,,,1.0
NR3C1,,,1.0
NRARP,1.0,,
NRBP2,,,1.0
NRCAM,1.0,,
NRG3,,,1.0
NRN1,1.0,,
NSD2,1.0,,
NT5DC2,1.0,,
NT5DC3,1.0,,
NT5E,,,1.0
NTRK3,1.0,,1.0
NUCB1,0.9652611539403992,,0.8625245722019915
NUP188,,1.0,
NXPH3,1.0,,
OAS1,1.0,,1.0
OAS2,1.0,,1.0
OAS3,1.0,,1.0
OASL,1.0,,1.0
ODC1,1.0,,1.0
OGDH,,,1.0
OGFR,1.0,,
OLFM1,1.0,,
OLFM3,1.0,,1.0
OLFML2A,,1.0,
OLFML2B,,,1.0
OLFML3,,,1.0
OPHN1,1.0,,
OPTN,1.0,,
ORAI1,1.0,,1.0
ORC6,1.0,,1.0
OST4,,,1.0
OSTF1,1.0,1.0,1.0
OTP,,,1.0
OXCT1,1.0,,1.0
P2RY1,1.0,,
P4HA1,1.0,,1.0
P4HA2,1.0,,1.0
P4HB,,,0.8692845615922539
PAG1,,,1.0
PAGR1,1.0,,
PAK3,,,0.8714013259467804
PALD1,,,1.0
PARD3B,1.0,,
PARM1,,1.0,
PARP10,1.0,,1.0
PARP12,1.0,,1.0
PARP14,1.0,,1.0
PARP8,1.0,,
PARP9,1.0,,1.0
PARVA,,1.0,
PAWR,1.0,,
PBXIP1,1.0,,1.0
PC,1.0,,
PCDH17,,,1.0
PCGF5,1.0,,
PCIF1,,,1.0
PCMTD2,1.0,,
PCSK6,,,1.0
PDE1A,1.0,,
PDE3B,1.0,,1.0
PDE4D,1.0,,
PDGFRB,1.0,1.0,
PDIA3,,,1.0
PDK1,1.0,,
PDK3,,,1.0
PDLIM1,1.0,,1.0
PDLIM3,1.0,,
PDP1,1.0,,1.0
PDPN,1.0,,1.0
PEAR1,,1.0,
PECAM1,1.0,,1.0
PER2,1.0,,
PER3,1.0,,1.0
PERP,,,0.7567432567432568
PEX12,1.0,,
PFAS,1.0,1.0,
PFKFB3,1.0,,1.0
PFKFB4,1.0,,
PFN1,1.0,,1.0
PGAM1,1.0,,
