,FDR corrected P-value Ctrl Tc vs. wo Tc,FDR corrected P-value IBD Tc vs. Ctrl Tc,FDR corrected P-value IBD Tc vs. wo Tc
C22orf24,0.5346102448999551,,0.464845433145145
C2CD2L,,0.11117453974596833,
C2CD4C,1.0,1.0,
C2CD5,,,0.8266966414066838
C2orf68,1.0,,
C2orf69,,1.0,
C3,0.018239429282374067,,0.018333867390471166
C3AR1,0.018239429282374067,,0.018333867390471166
C3orf18,0.6066841745512106,,
C3orf58,,1.0,
C4orf19,1.0,,
C4orf3,0.7929669041675489,0.8454435929518985,0.717795758458409
C5,0.018239429282374067,,0.018333867390471166
C6orf106,1.0,,1.0
C6orf136,,,0.39598854645876586
C6orf223,1.0,,
C6orf89,,,0.6859023329611564
C8orf34,1.0,,
C9orf64,1.0,,1.0
C9orf72,,0.8811478843736908,
CA10,1.0,,1.0
CA2,,0.17395545630839748,0.07436441109910498
CA4,,1.0,1.0
CA8,1.0,,
CA9,1.0,,1.0
CAAP1,1.0,,
CAB39,0.9809915716052899,,0.8914389364901311
CAB39L,,0.5518299881936246,
CABIN1,1.0,,1.0
CABP7,,,1.0
CACHD1,1.0,1.0,
CACNA1C,,,1.0
CACNA1I,1.0,1.0,
CACNA2D1,1.0,,
CACNB2,,,1.0
CACNB4,,1.0,
CACNG3,1.0,1.0,
CACNG5,1.0,1.0,1.0
CACNG7,,0.6294671123644967,
CACUL1,1.0,,
CAD,1.0,1.0,1.0
CADM3,0.06067401985769333,0.11702583131154559,0.05348779660706266
CADPS,1.0,,1.0
CALCOCO1,,0.3795032128365462,0.26020283760869534
CALCOCO2,1.0,,
CALD1,,0.31128871128871133,
CALHM2,0.25090832734144836,,0.2983053216213838
CALHM5,1.0,,1.0
CALR,0.24854887877395918,,0.20854417743997836
CALU,,,1.0
CALY,,1.0,
CAMK2A,,1.0,
CAMK2B,1.0,,
CAMK2N1,1.0,1.0,
CAMK4,1.0,,
CAMKMT,1.0,,
CANT1,,0.45995165784083986,0.4207031453704944
CANX,0.3074093045764434,,0.2774410576019155
CAP1,1.0,,0.9009180064319616
CAPG,0.2017411160268303,,0.15785658384936363
CAPN1,,,0.9645501557266264
CAPN5,1.0,,
CAPNS1,,,1.0
CAPRIN2,0.23471265576528733,,0.24915255684486454
CAPZB,,,1.0
CARD10,0.041149162256428694,,0.059146650450998275
CARMIL1,,,1.0
CARMIL2,0.632673007785722,0.7280601534745181,0.5859590367580275
CARMIL3,,0.23493487644431038,
CARS2,1.0,,1.0
CARTPT,0.45256077256077254,,
CASC3,,,1.0
CASK,1.0,,1.0
CASKIN2,1.0,,
CASP1,0.018239429282374067,,0.018333867390471166
CASP10,0.03484015984015984,,0.05348779660706266
CASP3,0.305360830325167,,0.274637878944743
CASP7,0.18684457871149185,0.22117882117882118,0.19708907444756504
CAST,0.8021698077742914,,0.70486797717919
CAV1,0.018239429282374067,,0.018333867390471166
CAVIN1,,1.0,1.0
CAVIN2,,,0.622962681690251
CAVIN3,,1.0,1.0
CBFB,0.6829232943222581,,0.6373819106938078
CBLN2,,,0.040770418392796014
CBLN3,,0.07295829170829171,0.018333867390471166
CBLN4,0.12693823030901683,,0.11709643422116993
CBR3,1.0,,
CBS,1.0,,1.0
CBX5,1.0,,1.0
CBX7,1.0,,1.0
CBY1,1.0,1.0,
CC2D1A,1.0,,1.0
CCAR1,,,1.0
CCDC112,,,0.37461674394719746
CCDC115,0.3131699760913244,0.3170533170533171,
CCDC14,1.0,,1.0
CCDC157,,,1.0
CCDC184,,0.4423137184531286,
CCDC191,,,0.29227764320112604
CCDC32,,1.0,
CCDC33,,0.3470814899386328,0.28059640893865495
CCDC40,0.4923881150296245,,0.3933535084162699
CCDC47,,,0.21143362810029476
CCDC51,1.0,,
CCDC57,1.0,,1.0
CCDC58,,,1.0
CCDC77,0.1700547972737322,,0.12045805434235186
CCDC8,,1.0,
CCDC80,,,0.655721547592108
CCDC82,,1.0,
CCDC85A,1.0,,
CCDC85B,,,1.0
CCDC85C,1.0,1.0,1.0
CCDC86,,1.0,
CCDC88A,,,1.0
CCDC88B,1.0,,1.0
CCDC9,0.2017411160268303,0.29883716283716283,
CCDC90B,,,0.563967416933883
CCDC92,1.0,,
CCDC96,1.0,,1.0
CCK,,0.32378570334774714,
CCKBR,,0.0906666149384596,
CCL19,0.028450018880640894,,0.018333867390471166
CCL2,0.018239429282374067,,0.018333867390471166
CCL28,0.018239429282374067,0.039908809139578366,0.034703391846248995
CCL4,0.018239429282374067,,0.027243784253130048
CCL5,0.018239429282374067,,0.018333867390471166
CCNA1,,1.0,1.0
CCNB1IP1,,,1.0
CCNC,,1.0,
CCND1,,1.0,
CCND2,,1.0,1.0
CCND3,1.0,,1.0
CCNDBP1,1.0,,
CCNE1,,1.0,
CCNH,,1.0,
CCNI,,1.0,
CCNJL,0.5327045327045327,,
CCNL1,1.0,,1.0
CCNL2,0.14642316997777383,,0.13776393738586556
CCNO,1.0,,
CCNT1,1.0,,1.0
CCNYL1,0.7364378740525529,,
CCR1,0.018239429282374067,,0.018333867390471166
CCR2,0.03484015984015984,,0.018333867390471166
CCR5,0.018239429282374067,,0.018333867390471166
CCSAP,1.0,,1.0
CCSER2,,1.0,
CCT2,,1.0,
CD109,0.2174152378234011,,0.2572133748604337
CD14,,,0.018333867390471166
CD151,,0.228888758300523,
CD164,0.19319308849994773,,0.15059479266121334
CD2,0.018239429282374067,,0.018333867390471166
CD200R1,0.041149162256428694,,0.05348779660706266
CD24,,,0.027243784253130048
CD248,,0.5935589833894919,0.4794185021028121
CD27,0.018239429282374067,,0.018333867390471166
CD274,0.03484015984015984,,0.040770418392796014
CD276,0.018239429282374067,0.039908809139578366,
CD2BP2,0.9838640090983278,,
CD300A,0.041149162256428694,,0.0474769530144123
CD37,0.018239429282374067,,0.018333867390471166
CD3E,0.018239429282374067,,0.018333867390471166
CD4,0.018239429282374067,,0.018333867390471166
CD40,0.018239429282374067,,0.018333867390471166
CD44,0.03484015984015984,,0.034703391846248995
CD46,,0.039908809139578366,
CD47,0.03484015984015984,0.039908809139578366,0.027243784253130048
CD48,0.018239429282374067,,0.018333867390471166
CD53,0.018239429282374067,,0.018333867390471166
CD55,0.03484015984015984,,0.027243784253130048
CD6,0.40813151345695725,,0.36559888502174853
CD63,,,0.0853195584902902
CD74,0.018239429282374067,,0.018333867390471166
CD80,,,0.018333867390471166
CD81,,,0.09447034447034447
CD82,0.0721219481327298,,0.034703391846248995
CD83,0.018239429282374067,,0.018333867390471166
CD84,0.018239429282374067,,0.018333867390471166
CD86,0.018239429282374067,,0.018333867390471166
CD8A,0.018239429282374067,,0.018333867390471166
CD9,0.05372940312699349,,0.06904148483095851
CD93,0.028450018880640894,,
CD99,0.49858216317843645,,0.3831604777977018
CDAN1,1.0,,
CDC40,1.0,,
CDC42,1.0,,
CDC42BPA,,,1.0
CDC42BPB,1.0,,
CDC42EP1,1.0,,1.0
CDC42EP3,1.0,,1.0
CDC42EP4,1.0,,
CDC42SE1,1.0,,1.0
CDC42SE2,0.7401726903801593,,0.6760274744710544
CDC7,,1.0,
CDCA7,1.0,,1.0
CDCA7L,,1.0,
CDH10,0.9752217369885726,1.0,
CDH11,,0.5261217655583853,0.43186443186443185
CDH12,0.9055130915596031,,0.837268069009642
CDH13,0.028450018880640894,,0.027243784253130048
CDH19,,,0.9953014811846065
CDH2,0.2739496153393434,,0.18400868234755277
CDH24,,,0.862463054187192
CDH4,0.225990225990226,0.27655815259121047,
CDH6,1.0,,0.9755662664029199
CDH8,,0.507697064839922,0.3817006646996087
CDHR3,,0.3075975407991218,
CDIPT,1.0,,
CDK10,1.0,,1.0
CDK18,1.0,,
CDK2,,1.0,
CDK4,1.0,1.0,
CDK5RAP2,1.0,1.0,
CDK5RAP3,,,1.0
CDK6,1.0,,
CDK7,1.0,,
CDK9,,1.0,
CDKN1A,1.0,,1.0
CDKN2A,1.0,,1.0
CDKN2D,1.0,1.0,1.0
CDO1,0.6403033963355679,,
CDON,,0.039908809139578366,0.059146650450998275
CDV3,1.0,,1.0
CEACAM21,0.04689316992156109,,0.027243784253130048
CEBPB,,,0.027243784253130048
CEBPD,0.13812735936629741,,0.11709643422116993
CEBPG,0.5996255151977478,,0.5337844377844377
CECR2,1.0,1.0,
CELF4,1.0,1.0,
CELSR2,0.34274533756399045,,0.32738110157464995
CEMIP,1.0,1.0,1.0
CEND1,1.0,,1.0
CENPB,,1.0,1.0
CENPO,0.028450018880640894,0.09049090444439283,
CENPT,1.0,,0.9183702476385404
CENPU,1.0,1.0,
CEP164,1.0,,
CEP170,,1.0,
CEP170B,0.7621273075818531,,0.6997097994030509
CEP290,,1.0,1.0
CEP44,,1.0,1.0
CEP57,,1.0,1.0
CEP68,1.0,,
CEP78,1.0,,1.0
CEP83,1.0,,
CEP95,,,1.0
CEP97,,,1.0
CERCAM,1.0,1.0,
CERS2,,,0.5084759988869578
CERS6,,,0.21950940625639423
CETN3,,1.0,1.0
CFAP46,1.0,1.0,
CFAP52,,1.0,
CFB,0.03484015984015984,,0.034703391846248995
CFLAR,0.041149162256428694,,0.040770418392796014
CGAS,1.0,,1.0
CGGBP1,1.0,,
CGNL1,,1.0,
CHAC1,,1.0,
CHAF1A,1.0,,1.0
CHCHD10,1.0,,
CHCHD2,1.0,,1.0
CHD1L,1.0,1.0,
CHD5,,1.0,1.0
CHD7,1.0,1.0,
CHD9,,,1.0
CHGB,,0.16979384252111526,
CHI3L1,0.028450018880640894,,0.018333867390471166
CHI3L2,0.041149162256428694,,0.034703391846248995
CHIC2,,1.0,1.0
CHID1,,,0.059146650450998275
CHKA,1.0,,1.0
CHMP2A,1.0,,
CHMP5,1.0,1.0,
CHPF,1.0,,0.9658531181577273
CHPF2,,0.9479092336235194,0.8117165583164152
CHRAC1,,,1.0
CHRDL1,0.658647832027867,,
CHRNA3,0.11753827567781056,,0.12749874380093068
CHST1,,0.5696786873257462,0.45238951155537
CHST14,,,0.44254472266225453
CHST2,,1.0,
CHSY1,,,0.1607964988747907
CHTF18,1.0,,1.0
CHTF8,1.0,,1.0
CHURC1,,,0.6956707649548296
CIART,1.0,,1.0
CIB1,0.7145258103241297,,0.6564679415073116
CIDEB,0.9168118760409346,,0.820450338574006
CIR1,1.0,1.0,
CIRBP,1.0,,1.0
CISD2,,,0.7249499564106305
CISD3,,,1.0
CISH,0.03484015984015984,,0.040770418392796014
CITED2,,,0.3590810085770892
CKAP5,,,1.0
CKB,,,0.8433578999616734
CLCN2,1.0,,
CLCN4,1.0,1.0,
CLCN6,,,1.0
CLDN1,,0.36940907194071754,0.3037318462985554
CLDN11,,,0.3806321067467564
CLDN15,,1.0,
CLDN19,,0.8702966401507729,0.7540123840787069
CLDN5,,0.09727772227772227,0.040770418392796014
CLDND1,0.8667517098286329,0.946453235722287,
CLEC1A,0.028450018880640894,,0.034703391846248995
CLEC2B,0.018239429282374067,,0.027243784253130048
CLIC4,,0.946453235722287,
CLIC5,1.0,,1.0
CLIP4,,1.0,
CLK3,1.0,,
CLN6,1.0,1.0,
CLN8,0.27789421261231356,,0.2960633116883117
CLOCK,,,1.0
CLPTM1L,,1.0,
CLSTN1,,,0.4382719160167231
CLSTN2,,,0.8602220170983128
CLSTN3,0.39994291422862843,,0.32270312713117144
CLUAP1,,,1.0
CLVS2,1.0,,1.0
CMAS,,0.5528543854335709,
CMPK2,0.11114119525334477,,0.11709643422116993
CMTM4,0.13812735936629741,,0.13776393738586556
CMTM6,,0.4180162694448409,0.31089362331520426
CMTM7,0.0721219481327298,,0.09447034447034447
CMTR2,1.0,,
CNDP2,,,0.5459436034348927
CNKSR2,1.0,,1.0
