,FDR corrected P-value Ctrl Tc vs. wo Tc,FDR corrected P-value IBD Tc vs. Ctrl Tc,FDR corrected P-value IBD Tc vs. wo Tc
AVPI1,,,1.0
AXL,,1.0,
B2M,0.16918107273437225,,0.20991461368819858
B3GALNT1,0.4908190574857242,,0.5150155726626315
B3GALNT2,0.5181348063701005,0.5704169248473047,
B3GALT4,,,0.5831861249397784
B3GAT2,0.7298397588747717,,0.7208240094661957
B3GNT2,0.14575220697669677,,0.13073413073413073
B3GNT5,0.41561092538746175,,0.41940718241296276
B3GNT9,,0.3875592088519846,0.371440078246361
B4GALT1,0.3254404771258704,0.3746729461015176,0.33458636225434646
B4GALT2,0.1900874790608631,,0.17544113917170912
B4GALT5,,,0.4155272040734596
BACE2,0.16918107273437225,,0.17544113917170912
BACH2,0.8961924703203774,,0.8925717140002856
BAHCC1,,,1.0
BAMBI,,0.27381993006993005,0.3311153132581704
BASP1,,0.3781965161275506,
BATF3,0.5181348063701005,0.5450699033586734,0.5280387033780699
BBIP1,0.7298397588747717,,0.7661467197297817
BBS2,0.42786807786807785,,0.4204717696097006
BCAM,0.14575220697669677,0.15830071567776485,0.1727558156129585
BCAR1,,1.0,
BCAT1,1.0,,
BCHE,0.1360353931782503,,0.13073413073413073
BCL10,0.21447021447021447,,
BCL2,,0.2145854145854146,
BCL2L1,0.1670610091662723,,
BCL6,0.7097888918469394,0.7265490415096715,0.7044411898780831
BCLAF3,,,0.7928525375333886
BDKRB2,,,0.29615282676507165
BEND7,0.41561092538746175,,0.4276134049825705
BEST1,,,1.0
BET1L,0.22672565529708388,,0.20991461368819858
BEX1,,,0.6971711562458892
BEX5,,1.0,1.0
BGN,,,0.1843761619546373
BHLHE22,1.0,,1.0
BHLHE40,1.0,,1.0
BICDL1,,1.0,1.0
BICRA,0.36354286107980693,,
BIRC2,0.417187819134968,0.4824997487719381,
BLCAP,,,0.97586193966891
BLOC1S4,,,0.5218172238720183
BLOC1S6,1.0,,
BLVRB,,,0.6987012987012987
BMP1,,0.46982210336247604,
BMP3,1.0,,1.0
BMP7,0.8703530274639731,0.8667353055108157,0.8467720288593715
BMPR1B,,,1.0
BNC2,,,0.17544113917170912
BNIP3,0.23564506559430418,,
BNIP3L,0.16918107273437225,0.17340235522053704,
BOC,,0.3781965161275506,0.3657996807462999
BPNT1,1.0,,
BPTF,,,1.0
BRD4,,0.9802651893560985,
BRD9,1.0,,
BRI3,0.8989993303718793,,
BRK1,0.16918107273437225,,
BRSK1,,1.0,
BRSK2,1.0,,1.0
BRWD1,,1.0,
BSDC1,,0.6686357121139729,
BSG,,,0.16017095487294164
BSPRY,0.22672565529708388,,0.20991461368819858
BST2,0.47253500268575643,,0.5079598206089854
BTBD1,0.7137696219864053,0.713859845333949,
BTBD11,0.7298397588747717,,0.7876238138350926
BTBD3,0.9991533432828981,,
BTBD7,1.0,,
BTD,0.23564506559430418,,
BTF3L4,1.0,,1.0
BTG2,0.4504719984352048,,0.412665969045791
BTN2A1,0.3467331957562863,,0.3657996807462999
BTN2A2,0.42786807786807785,,0.4231657389552126
BTN3A1,0.933741170490287,0.907727604648188,0.9238215329061854
BTN3A2,0.3638670272816614,,0.38253073457155096
BTRC,,,1.0
BUD31,1.0,,
C11orf54,0.5197126816845127,,0.5180663341315263
C11orf68,1.0,,1.0
C11orf87,1.0,,1.0
C12orf45,0.41534210470380684,,0.47690337831182905
C12orf49,,,0.2911255411255412
C12orf66,0.7400577518521916,0.781027795733678,
C14orf178,1.0,,
C15orf39,1.0,,1.0
C15orf40,1.0,,1.0
C16orf72,0.678933497946295,,
C16orf89,1.0,1.0,
C19orf53,,,0.4005775474525474
C1D,1.0,,1.0
C1QL1,0.1360353931782503,,0.13144464231420755
C1R,0.6036397411142829,,0.5824855772499751
C1S,0.609553752698914,,0.6624712335018742
C1orf159,,,0.371440078246361
C1orf226,1.0,1.0,
C1orf61,0.23564506559430418,,0.22745279798571338
C2,,,0.26395685532741375
C22orf24,1.0,,1.0
C2CD2L,,0.30585703888871313,
C2CD4C,1.0,,
C2orf68,0.8402186049244873,,
C2orf69,,0.47468894741622014,
C3,0.14427996246178065,,0.13144464231420755
C3AR1,0.1360353931782503,,0.13073413073413073
C3orf18,0.44656268434339763,,
C3orf58,,0.8326361138861139,
C4orf19,0.4254585796195619,,
C4orf3,1.0,,
C5,0.23564506559430418,,
C6orf106,0.47909965034965035,,0.5002940755694734
C6orf223,0.3831309315684316,,
C6orf89,,,0.3657996807462999
C8orf34,1.0,,
C9orf64,0.8419263663166103,,0.803684253489701
C9orf72,,0.597195257572616,
CA10,0.22672565529708388,,0.2618052051041742
CA2,,0.15830071567776485,0.1498236276997339
CA4,,0.6581821539804733,0.6423269922790537
CA8,0.47132060877332,,
CAB39,0.45566542832167833,,0.47880545850089
CAB39L,,0.9400724667182347,
CABIN1,1.0,,1.0
CABP7,,,1.0
CACHD1,1.0,1.0,
CACNA1C,,,0.3979944106526385
CACNA1I,0.14427996246178065,0.15701371798932773,
CACNA2D1,0.1670610091662723,,
CACNB4,,0.16506570352724198,
CACNG3,1.0,1.0,
CACNG5,0.8010614977439622,,0.7772634064500094
CACNG7,,0.5704169248473047,
CAD,0.8512517785245058,0.8183661681025477,
CADM3,0.1900874790608631,,
CADPS,1.0,,1.0
CALCOCO1,,,1.0
CALCOCO2,0.6222609074094223,,
CALHM2,0.37608521020843294,,0.39929410212429084
CALHM5,1.0,,1.0
CALR,,,0.1727558156129585
CALU,,,0.3311153132581704
CALY,,0.8390363961298216,
CAMK2B,1.0,,
CAMK2N1,1.0,1.0,
CAMK4,1.0,,
CANT1,,,0.5831861249397784
CANX,0.1360353931782503,,0.13073413073413073
CAP1,1.0,,0.9771068931068932
CAPG,0.989096443271596,,0.9877594500050181
CAPN5,1.0,,
CAPNS1,,,0.5487090002508505
CAPRIN2,0.1360353931782503,,0.13073413073413073
CAPZB,,,0.6239169197336528
CARD10,0.3344308187191736,,0.3191530119365171
CARMIL1,,,1.0
CARMIL2,1.0,1.0,1.0
CARS2,0.21308012974679644,,0.20703809808868176
CARTPT,0.2818492289951064,,
CASK,0.15088432694066498,,0.1813936063936064
CASKIN2,0.39249040635789484,,
CASP1,0.14427996246178065,,0.16123876123876124
CASP10,0.41561092538746175,,0.406761420397784
CASP3,0.9790993050965541,,0.9638446516396617
CASP7,0.6503043288757574,0.648421144073318,0.6203976384337105
CAST,0.3831309315684316,,0.3979944106526385
CAV1,0.9209819445365482,,0.8799556412136826
CAVIN1,,1.0,1.0
CAVIN2,,,1.0
CAVIN3,,1.0,1.0
CBFB,1.0,,1.0
CBLN2,,,0.13073413073413073
CBLN3,,0.11293969188706032,0.13073413073413073
CBLN4,0.1360353931782503,,0.13073413073413073
CBS,0.43485980685980685,,0.4204717696097006
CBX5,1.0,,1.0
CBX7,0.3461942007722977,,0.3584764203901165
CBY1,1.0,1.0,
CCAR1,,,1.0
CCDC112,,,0.371440078246361
CCDC115,0.747796898172838,0.7695338369495672,
CCDC14,1.0,,1.0
CCDC184,,0.9804053737487928,
CCDC33,,1.0,0.9972722083111693
CCDC40,0.593285248782631,,
CCDC47,,,0.4945054945054945
CCDC57,1.0,,1.0
CCDC58,,,0.21987103805285624
CCDC77,,,1.0
CCDC8,,0.9983300722945694,
CCDC80,,,1.0
CCDC82,,0.583054662459129,
CCDC85A,0.2764590248461216,,
CCDC85C,0.8959880382199857,0.9139749139749139,0.868522373580177
CCDC86,,1.0,
CCDC88A,,,0.503135550580806
CCDC88B,0.7036521001122772,,0.708749511358207
CCDC9,1.0,1.0,
CCDC92,1.0,,
CCK,,0.5563325563325563,
CCKBR,,0.9674472992445342,
CCL19,0.5347571470718563,,0.5510021194577602
CCL2,0.3472608235349887,,0.3407785951817263
CCL28,0.25385751689069225,0.2362994148708434,0.28387105851894584
CCL4,0.18925426038396748,,0.1843761619546373
CCL5,0.17590783600635818,,0.1843761619546373
CCNA1,,1.0,1.0
CCNB1IP1,,,1.0
CCND2,,1.0,1.0
CCND3,1.0,,1.0
CCNDBP1,0.1900874790608631,,
CCNE1,,1.0,
CCNL1,1.0,,
CCNL2,0.9870464235218334,,0.9700279599675978
CCNO,1.0,,
CCNT1,0.9870464235218334,,
CCNYL1,1.0,,
CCR1,0.1900874790608631,,0.24389056321829433
CCR2,0.3483833239930801,,0.35337906874908775
CCR5,0.41561092538746175,,0.4280073858725545
CCSAP,0.6632682514483641,,0.7128230455801761
CD109,0.3483833239930801,,0.3260461872131892
CD14,,,0.13690083501404254
CD164,0.6012652645096177,,0.5883035883035882
CD2,0.3949745578704855,,0.3657996807462999
CD200R1,0.3450173015390407,,0.38616005842896606
CD27,0.24666658642562259,,0.31524244985783445
CD274,0.29091071860929296,,0.27773183754044994
CD276,0.1911446218015561,0.17340235522053704,
CD300A,0.7298397588747717,,0.7661467197297817
CD37,0.2680167514604601,,0.23494790923362355
CD3E,0.46517849966125824,,0.4962725778547781
CD4,0.3990633643812835,,0.39929410212429084
CD40,0.1911446218015561,,0.1843761619546373
CD44,1.0,,1.0
CD47,0.1911446218015561,0.2175866091950008,0.2198710380528562
CD48,0.2818492289951064,,0.30953645053428136
CD53,0.1911446218015561,,0.18928028493245885
CD55,0.35069782903405083,,0.38253073457155096
CD6,1.0,,1.0
CD63,,,0.3373659739082136
CD74,0.1360353931782503,,0.13073413073413073
CD81,,,0.5823923710359041
CD82,0.4530050002490948,,
CD83,,,0.22480404211173444
CD84,0.5317534698977998,,0.5451829938017784
CD86,0.21228453075586834,,0.229284476990899
CD8A,0.18925426038396748,,0.16123876123876124
CD9,0.6881143990659251,,0.704709902773283
CD93,0.18925426038396748,,
CD99,,,0.7035484409489714
CDC42,1.0,,
CDC42BPA,,,1.0
CDC42EP1,0.8343121602324055,,0.8467720288593715
CDC42EP3,1.0,,1.0
CDC42SE1,1.0,,1.0
CDC42SE2,0.620720937404254,,0.6444930427738451
CDC7,,1.0,
CDCA7,1.0,,0.9939375692800351
CDH10,0.3461942007722977,0.3781965161275506,
CDH11,,0.5107737333089446,0.4600736119890678
CDH12,,,0.2326915067439849
CDH13,0.22672565529708388,,0.21987103805285624
CDH19,,,0.3514573380730168
CDH2,0.5542461972617183,,0.5922040922040922
CDH24,,,0.6585808557639544
CDH4,0.2999205518890558,,
CDH6,0.22672565529708388,,0.229284476990899
CDH8,,0.2823492297176508,
CDHR3,,0.20117382617382618,
CDIPT,0.24386832679515608,,
CDK10,1.0,,1.0
CDK2,,1.0,
CDK5RAP2,1.0,1.0,
CDK6,1.0,,
CDK7,1.0,,
CDKN1A,1.0,,1.0
CDKN2A,1.0,,1.0
CDKN2D,1.0,1.0,1.0
CDO1,0.20667756680618418,,
CDON,,0.4896789257254373,0.5048495194126262
CDV3,,,0.15888491070972824
CEACAM21,0.3580766341096919,,0.38697302697302693
CEBPB,,,0.7755870946500996
CEBPD,0.24999344331086576,,0.3049980992458869
CEBPG,,,0.6304131943378722
CECR2,1.0,1.0,
CELF4,1.0,1.0,
CELSR2,,,0.1843761619546373
CEMIP,1.0,1.0,1.0
CEND1,,,0.9680844761707296
CENPB,,1.0,1.0
CENPO,1.0,1.0,
CENPT,,,1.0
CENPU,1.0,1.0,
CEP164,0.7858541781059941,,
CEP290,,0.7954793849911391,0.8017711128996396
CEP44,,1.0,1.0
CEP57,,,1.0
CEP68,1.0,,
CEP78,1.0,,0.9939375692800351
CEP83,0.907718181099476,,
CEP95,,,1.0
CEP97,,,1.0
CERCAM,0.5506013539533092,0.5810562233736036,
CERS2,,,0.2940018696899431
CERS6,,,0.5214372783180122
CETN3,,1.0,
CFAP46,0.14575220697669677,0.11293969188706032,
CFAP52,,0.45445637165382385,
CFB,0.29091071860929296,,0.29615282676507165
CFLAR,0.2049539864109401,,0.2198710380528562
CGAS,1.0,,1.0
CGNL1,,1.0,
CHAC1,,1.0,
CHAF1A,1.0,,1.0
CHCHD2,0.2049539864109401,,0.1843761619546373
CHD1L,0.8837809292688236,0.9137185395249913,
CHD5,,1.0,1.0
CHD7,1.0,1.0,
CHGB,,0.561874967138125,
CHI3L1,0.8266039516039516,,0.8387307759505069
CHI3L2,0.47132060877332,,0.47502305140302564
CHIC2,,,1.0
CHKA,0.1360353931782503,,0.13073413073413073
CHMP2A,0.15088432694066498,,
CHMP5,0.20106582606582607,0.22409236333286964,
CHPF,0.7832257101144184,,0.7351187854966192
CHPF2,,0.5169284497015589,0.5053316248968424
CHRAC1,,,1.0
CHRNA3,0.25852880151522684,,0.26395685532741375
CHST1,,,0.6368384761414771
CHST14,,,0.4474051417751149
CHST2,,1.0,
CHSY1,,,0.2911255411255412
CHTF18,0.7688229802983902,,0.7210421605651588
CHTF8,,,1.0
CHURC1,,,0.8925717140002856
CIART,,,1.0
CIB1,1.0,,1.0
CIDEB,0.3467331957562863,,0.3657996807462999
CIR1,1.0,1.0,
CIRBP,1.0,,1.0
CISD2,,,0.40433339666468504
CISH,1.0,,1.0
CITED2,,,1.0
CKB,,,0.464011678203531
CLCN4,0.22953630391646923,,
CLCN6,,,0.3566150295828935
CLDN1,,,0.13690083501404254
CLDN11,,,0.15888491070972824
CLDN19,,0.11293969188706032,0.15888491070972824
CLDN5,,0.15830071567776485,0.13144464231420755
CLDND1,0.2826985514485515,0.29443115024510375,
CLEC1A,0.2656941273012702,,0.28387105851894584
CLEC2B,0.35359804271721373,,0.3966781626017295
CLIC4,,0.8801215423511596,
CLIC5,1.0,,1.0
CLIP4,,0.26678186678186677,
CLK3,1.0,,
CLN6,0.3467331957562863,0.3591202186243508,
CLN8,0.22672565529708388,,
CLOCK,,,1.0
CLPTM1L,,0.5952190666476381,
CLSTN1,,,0.2808305438637192
CLSTN2,,,0.23494790923362355
CLUAP1,,,0.20991461368819858
CLVS2,,,0.699890375111614
CMPK2,0.1360353931782503,,0.13073413073413073
CMTM4,0.5347571470718563,,0.5214372783180122
CMTM6,,0.5952190666476381,0.5947331357167424
CMTM7,0.2826985514485515,,0.2747030747030747
CNDP2,,,0.6624712335018742
CNKSR2,0.7329642367810306,,0.7652233012888752
CNKSR3,,0.3746729461015176,
CNOT6L,,1.0,
CNP,,,0.6794749965481673
CNPY3,,,0.15888491070972824
CNR1,,,0.696258287167378
CNTN1,0.24386832679515608,,
CNTN4,,,0.229284476990899
CNTNAP1,0.6614090001340239,,0.6347301479008797
CNTNAP4,,,0.7365310863633011
COBLL1,,1.0,
COCH,0.7878033612973372,,0.7637625532362374
COL12A1,,0.2548942769937245,
COL13A1,,,0.40493752822519946
COL16A1,,0.5632163112478074,
COL18A1,,0.17340235522053704,
COL1A1,,,0.9021291860540295
COL1A2,,,0.5451829938017784
COL27A1,1.0,1.0,
COL4A5,0.609553752698914,0.5952190666476381,
COL4A6,0.4245274615644986,0.45445637165382385,
COL5A1,,0.5644043456543456,
COL5A2,,,0.883712441404749
COL5A3,,0.17340235522053704,
COL6A1,,,0.5947331357167424
COL6A2,,,0.5079598206089854
COL8A2,,,0.13073413073413073
COLEC12,,,0.16017095487294164
COLGALT2,0.14427996246178065,,0.13690083501404254
COMMD10,0.3580766341096919,,
COMT,,0.2777628462907651,
COPB1,0.8603139910427664,,
COQ10B,0.4245274615644986,,
COQ4,1.0,,
CORO1A,0.27028866330176377,,0.2765774371613787
CORO1C,0.3937595030159522,,
CORO2B,,1.0,
CORO6,,,1.0
CORO7,1.0,,1.0
COTL1,0.6632682514483641,,0.6556533513879484
COX11,0.1911446218015561,,0.20703809808868176
COX14,0.8598173835194152,,
COX5B,0.5792755803428162,,
COX6B2,1.0,1.0,
COX6C,,0.5704169248473047,
COX7A2,0.3709073120837827,,
CPA4,,1.0,1.0
CPAMD8,,0.781027795733678,
CPD,,,0.7423168991142302
CPE,,,0.3311153132581704
CPED1,,,1.0
CPNE1,0.9671266233766234,,0.9771068931068932
CPNE2,1.0,1.0,
CPNE4,1.0,1.0,
CPNE6,0.7903656343656343,,0.8325961928399095
CPNE7,1.0,,1.0
CPNE8,,,0.5096296560582275
CPPED1,,,1.0
CPQ,0.6000938895129766,,0.6028000483748195
CPSF3,1.0,,
CPSF4,1.0,,
CPSF6,1.0,,1.0
CPT1A,0.5462838623693517,,0.5520674977196717
CPT1C,0.18925426038396748,,
CRABP2,,1.0,
CREB3L2,,0.29749341567523385,
CREBBP,1.0,1.0,
CREBRF,0.16918107273437225,0.15830071567776485,
CRELD1,0.7871557244043164,,
CRELD2,,0.2823492297176508,
CREM,1.0,,1.0
CRH,,0.7381571916455637,
CRHR2,,0.659403096903097,0.6571240080674043
CRISPLD2,,1.0,1.0
CRLF3,1.0,,1.0
CROCC,0.6030578206267685,0.6394929573737521,0.6423269922790537
CRTAM,0.14575220697669677,,0.1498236276997339
CRTC3,,1.0,1.0
CRY1,0.5356393606393607,0.5450699033586734,0.5079598206089854
CRYBG1,1.0,1.0,1.0
CSF1,0.7399222399222399,,0.7756610834773607
CSF2RB,0.7594372569579181,,0.7772634064500094
CSGALNACT1,0.21308012974679644,,0.24720307316992401
CSGALNACT2,0.1360353931782503,,
CSMD1,0.579207502037084,0.5952190666476381,
CSMD2,0.9244795034268719,,0.9121985281154831
CSMD3,,,0.2808305438637192
CSNK1A1,,,1.0
CSRNP1,0.6218567075994793,,0.6125771302360606
CSRNP3,,0.39528892160471113,0.3979944106526385
CSRP1,0.8795651251403463,,0.8925717140002856
CSRP2,1.0,,
