,FDR corrected P-value Ctrl Tc vs. wo Tc,FDR corrected P-value IBD Tc vs. Ctrl Tc,FDR corrected P-value IBD Tc vs. wo Tc
BMP1,,1.0,
BMP7,1.0,1.0,
BNC2,,,1.0
BNIP3,0.8527900670757814,,
BNIP3L,0.23409923409923408,,
BOC,,1.0,1.0
BRD9,1.0,,
BRSK2,,,0.9605438808978632
BST2,0.8599563701604519,,0.9589899896022345
BTBD1,1.0,,
BTBD11,1.0,,1.0
BTG2,1.0,,1.0
BTN2A1,1.0,,1.0
BTN2A2,1.0,,1.0
BTN3A1,1.0,,1.0
BTN3A2,1.0,,1.0
BUD31,0.8527900670757814,,
C11orf54,0.9330526616240903,,
C12orf45,1.0,,
C15orf39,1.0,,
C15orf40,1.0,,1.0
C1D,1.0,,
C1QL1,1.0,,1.0
C1R,1.0,,1.0
C1S,,,1.0
C1orf226,1.0,1.0,
C3,1.0,,1.0
C3AR1,1.0,,1.0
C4orf19,1.0,,
C4orf3,1.0,,
C5,1.0,,
C6orf106,,,1.0
C9orf64,1.0,,1.0
C9orf72,,0.38073038073038074,
CA10,,,1.0
CA2,,1.0,
CAB39,1.0,,
CABIN1,1.0,,1.0
CACHD1,1.0,,
CACNA1C,,,1.0
CACNA1I,1.0,1.0,
CACNA2D1,1.0,,
CACNG5,1.0,,1.0
CAD,1.0,1.0,
CADM3,1.0,,
CADPS,1.0,,1.0
CALCOCO2,0.5496242887547236,,
CALHM2,1.0,,1.0
CAMK2N1,1.0,,
CANT1,,,1.0
CAP1,1.0,,1.0
CAPG,1.0,,1.0
CAPRIN2,,,1.0
CAPZB,,,1.0
CARMIL2,1.0,,1.0
CASK,1.0,,1.0
CASP1,1.0,,1.0
CASP10,1.0,,1.0
CASP3,,,1.0
CASP7,1.0,,1.0
CAST,0.8527900670757814,,0.8228258228258227
CAVIN1,,0.8868778280542987,0.8966839612000903
CAVIN3,,,1.0
CBFB,1.0,,1.0
CBLN2,,,1.0
CBLN4,,,1.0
CBS,1.0,,
CBX7,1.0,,
CCDC112,,,1.0
CCDC115,,1.0,
CCDC184,,1.0,
CCDC33,,1.0,1.0
CCDC40,1.0,,
CCDC77,,,1.0
CCDC8,,1.0,
CCDC80,,,1.0
CCDC85C,1.0,1.0,1.0
CCDC88B,,,1.0
CCL19,1.0,,1.0
CCL2,1.0,,1.0
CCL28,1.0,1.0,
CCL4,0.8599563701604519,,0.9513923576423575
CCL5,1.0,,1.0
CCNB1IP1,,,1.0
CCND2,,,1.0
CCND3,1.0,,1.0
CCNL1,1.0,,
CCNL2,1.0,,1.0
CCR1,1.0,,1.0
CCR2,1.0,,1.0
CCR5,1.0,,1.0
CCSAP,1.0,,
CD109,1.0,,1.0
CD164,1.0,,1.0
CD2,1.0,,1.0
CD200R1,1.0,,1.0
CD27,1.0,,1.0
CD274,1.0,,1.0
CD276,,1.0,
CD300A,1.0,,1.0
CD37,1.0,,1.0
CD3E,1.0,,1.0
CD4,1.0,,1.0
CD40,,,1.0
CD44,1.0,,1.0
CD47,1.0,,1.0
CD48,1.0,,1.0
CD53,1.0,,1.0
CD6,0.8527900670757814,,0.8966839612000903
CD63,,,1.0
CD74,1.0,,1.0
CD83,,,1.0
CD84,1.0,,1.0
CD86,1.0,,1.0
CD8A,1.0,,1.0
CD9,,,1.0
CD99,,,1.0
CDC42,1.0,,
CDC42BPA,,,1.0
CDC42EP1,,,0.8966839612000903
CDC42EP3,1.0,,
CDC42SE2,1.0,,1.0
CDH13,1.0,,1.0
CDH2,1.0,,
CDH24,,,1.0
CDH6,1.0,,1.0
CDK10,0.9428106140434908,,1.0
CDK5RAP2,,1.0,
CDK6,1.0,,
CDK7,1.0,,
CDKN1A,,,1.0
CDKN2A,1.0,,1.0
CDKN2D,1.0,,
CDO1,1.0,,
CDON,,1.0,1.0
CEACAM21,1.0,,1.0
CEBPD,1.0,,1.0
CECR2,1.0,1.0,
CELF4,,1.0,
CEMIP,1.0,,1.0
CENPO,1.0,,
CENPU,1.0,,
CEP290,,,1.0
CEP44,,,0.8175647881530235
CEP57,,,1.0
CEP78,0.9330526616240903,,0.9801267434855221
CFAP46,1.0,,
CFAP52,,1.0,
CFB,1.0,,1.0
CFLAR,0.8527900670757814,,0.8966839612000903
CGAS,1.0,,1.0
CGNL1,,1.0,
CHAC1,,0.9518259518259518,
CHAF1A,1.0,,
CHCHD2,1.0,,1.0
CHD1L,1.0,,
CHD7,1.0,1.0,
CHI3L1,1.0,,1.0
CHI3L2,1.0,,1.0
CHKA,1.0,,1.0
CHPF,1.0,,1.0
CHPF2,,,1.0
CIART,,,1.0
CIB1,1.0,,1.0
CIDEB,0.8599563701604519,,0.9383022041249889
CIR1,1.0,,
CIRBP,1.0,,
CISH,1.0,,1.0
CLCN4,1.0,,
CLCN6,,,1.0
CLDN1,,,1.0
CLDN19,,1.0,
CLDN5,,1.0,
CLDND1,1.0,,
CLEC1A,1.0,,1.0
CLEC2B,1.0,,1.0
CLIC5,1.0,,1.0
CLK3,1.0,,
CLN6,,0.34265734265734266,
CLOCK,,,0.8603896103896105
CLSTN2,,,1.0
CLVS2,,,1.0
CMPK2,1.0,,
CMTM7,0.7283087283087283,,0.8175647881530235
CNKSR2,1.0,,1.0
CNKSR3,,1.0,
CNR1,,,1.0
CNTN1,1.0,,
CNTNAP1,1.0,,1.0
COBLL1,,1.0,
COCH,1.0,,
COL13A1,,,0.8175647881530235
COL18A1,,0.38073038073038074,
COL1A2,,,1.0
COL4A5,0.8527900670757814,0.8938887199756765,
COL4A6,1.0,1.0,
COL5A2,,,1.0
COL6A1,,,1.0
COL6A2,,,1.0
COQ10B,1.0,,
COQ4,0.8599563701604519,,
CORO1A,1.0,,1.0
CORO7,0.8599563701604519,,
COTL1,1.0,,
CPA4,,1.0,
CPAMD8,,1.0,
CPED1,,,1.0
CPNE1,1.0,,1.0
CPNE2,1.0,1.0,
CPNE4,1.0,,
CPNE6,1.0,,1.0
CPNE7,,,0.7685862524572202
CPQ,,,1.0
CPSF6,,,1.0
CPT1A,1.0,,1.0
CREBBP,,1.0,
CRHR2,,,1.0
CRLF3,1.0,,
CROCC,0.9330526616240903,1.0,
CRTAM,1.0,,
CRTC3,,1.0,
CRY1,1.0,,1.0
CRYBG1,1.0,1.0,1.0
CSF1,1.0,,1.0
CSF2RB,1.0,,1.0
CSGALNACT1,1.0,,1.0
CSMD1,1.0,1.0,
CSMD2,1.0,,
CSRNP1,1.0,,1.0
CSRP1,1.0,,1.0
CTBP2,1.0,,
CTBS,,,1.0
CTDSP2,,,1.0
CTIF,,,1.0
CTNNBIP1,1.0,1.0,1.0
CTSA,,,0.6066849816849818
CTSB,,,0.6066849816849818
CTSC,,,0.18909661766804622
CTSH,,,0.6863506863506864
CTSO,0.8813147636677049,,0.9513923576423575
CTSS,1.0,,1.0
CTSZ,0.9288453482001868,,0.9927572427572429
CTTN,1.0,,1.0
CUEDC1,1.0,,1.0
CUL9,,,1.0
CUX1,1.0,,
CXCL10,1.0,,1.0
CXCL16,1.0,,1.0
CXCL8,1.0,,1.0
CXCL9,1.0,,1.0
CYB5R3,,1.0,
CYBA,0.8527900670757814,,0.8966839612000903
CYBRD1,,,1.0
CYGB,1.0,,1.0
CYLD,1.0,,1.0
CYP26B1,,,1.0
CYP27A1,,1.0,1.0
CYR61,,,1.0
CYTH1,1.0,,
CYTH2,1.0,,
CYTH4,1.0,,1.0
CYYR1,1.0,,1.0
DAAM2,1.0,,
DAB2,,,1.0
DACH1,1.0,,
DACT1,0.5496242887547236,,
DACT2,1.0,,1.0
DAPP1,1.0,,1.0
DAZAP2,1.0,,
DBI,,,0.9605438808978632
DBP,1.0,,1.0
DCAF11,1.0,1.0,
DCAF17,,,1.0
DCUN1D3,1.0,,
DCUN1D4,,,1.0
DDAH1,1.0,,1.0
DDIT4,1.0,,
DDR2,,,1.0
DDX11,1.0,,1.0
DDX3Y,1.0,,1.0
DDX55,1.0,,1.0
DDX56,1.0,,1.0
DDX58,0.23409923409923408,,
DEDD2,1.0,,
DENND1C,1.0,,1.0
DENND4A,1.0,,
DEPP1,1.0,1.0,1.0
DES,1.0,,1.0
DET1,,,1.0
DEXI,,,1.0
DFFA,1.0,,
DGKA,1.0,,1.0
DGKB,1.0,,1.0
DGLUCY,1.0,,
DHFR,,1.0,
DHRS7,1.0,,
DIP2A,1.0,,1.0
DIRAS2,1.0,1.0,
DLGAP2,,,0.9605438808978632
DLL1,1.0,,1.0
DMC1,1.0,,
DNAAF5,0.9288453482001868,0.9518259518259518,
DNAJA1,1.0,,
DNAJB1,1.0,,
DNAJC1,1.0,,1.0
DNAJC15,,,0.18909661766804622
DNASE2,1.0,,
DNER,,,1.0
DNHD1,,,1.0
DNM1,,,1.0
DNMT1,,1.0,
DOC2A,,,1.0
DOCK1,,1.0,
DOCK10,1.0,,1.0
DOCK6,1.0,,
DOCK8,1.0,,1.0
DOCK9,,,1.0
DOK5,1.0,,1.0
DONSON,,,0.9720748001998002
DPH7,,,1.0
DPP10,1.0,,
DPP7,1.0,,1.0
DPY19L1,1.0,,
DPYD,,,1.0
DRAP1,1.0,,1.0
DSC2,,,1.0
DSCAM,1.0,,
DTNBP1,0.8527900670757814,,
DTX3L,1.0,,1.0
DUSP5,,,1.0
DYRK4,,1.0,
DYSF,1.0,,1.0
ECE1,,,1.0
ECHDC2,,,1.0
EDIL3,,,1.0
EEF2K,0.8527900670757814,,0.8966839612000903
EEFSEC,1.0,,
EEPD1,1.0,,
EFEMP1,,1.0,
EFEMP2,1.0,,1.0
EFHC1,1.0,,
EFNA1,1.0,,1.0
EFNA3,1.0,,
EFR3B,1.0,,
EFS,1.0,,1.0
EFTUD2,1.0,,1.0
EGFR,,1.0,
EGLN1,1.0,,
EGR1,,1.0,1.0
EHD1,0.8813147636677049,,0.9513923576423575
EHD4,0.9288453482001868,,
EIF1AY,1.0,,1.0
EIF1B,,1.0,
EIF2AK2,1.0,,
EIF4A3,1.0,,1.0
EIF4E2,1.0,,1.0
EIF4E3,1.0,,
EIF4H,1.0,,
ELF1,1.0,,1.0
ELK3,,,0.9383022041249889
ELL2,1.0,,
ELMSAN1,,,1.0
ELOVL6,,,1.0
ELP6,,1.0,
EMB,1.0,,1.0
EMID1,1.0,,1.0
EMILIN3,0.8527900670757814,,
EML3,1.0,,1.0
EML4,,,1.0
EMP1,,,1.0
EMP3,1.0,,1.0
EMX2,1.0,,1.0
ENAH,1.0,,1.0
ENDOD1,1.0,,
ENG,1.0,,1.0
ENO1,1.0,,
ENO2,1.0,,
ENO3,1.0,,1.0
ENPP2,,0.8938887199756765,0.9513923576423575
ENTPD1,1.0,1.0,
EP400,1.0,,
EPAS1,,1.0,
EPHA10,,1.0,
EPHA4,,,1.0
EPHA7,1.0,,1.0
EPHA8,1.0,,1.0
EPHB1,,,1.0
EPSTI1,0.8527900670757814,,0.8228258228258227
ERO1A,1.0,,1.0
ERP27,1.0,,
ESPL1,1.0,1.0,
ESYT1,1.0,,1.0
ETS1,1.0,,1.0
ETV6,1.0,,1.0
ETV7,1.0,,1.0
EVI2A,1.0,,1.0
EVI2B,1.0,,1.0
EVX1,,,1.0
EXOC3,,,1.0
EXOG,1.0,,1.0
EXOSC8,1.0,,
EYA4,,1.0,
F12,1.0,,
F3,,,1.0
F8,1.0,,
FABP5,0.9330526616240903,1.0,0.9616451924144231
FADS3,,1.0,1.0
FAM102A,1.0,,1.0
FAM107A,1.0,,1.0
FAM111A,0.8527900670757814,,
FAM114A1,,1.0,1.0
FAM117A,1.0,,1.0
FAM117B,,1.0,
FAM120A,,,0.9552303366736358
FAM129A,1.0,,1.0
FAM13C,1.0,,1.0
FAM155B,,,0.8966839612000903
FAM162A,1.0,,
FAM171B,,,1.0
FAM174B,,,0.9513923576423575
FAM184A,1.0,,
FAM210A,1.0,,
FAM210B,1.0,,
FAM219A,1.0,,
FAM219B,0.9832167832167832,,1.0
FAM221A,0.8527900670757814,,0.8966839612000903
FAM222A,1.0,,1.0
FAM234B,,1.0,
FAM49A,1.0,,
FAM78A,1.0,,1.0
FAM81A,1.0,,1.0
FAM83H,1.0,,1.0
FAM92A,1.0,,1.0
FAN1,0.9363969363969364,,0.9903059903059902
FANCA,1.0,1.0,
FANCI,1.0,,
FAS,0.9288453482001868,,0.9720748001998002
FASLG,1.0,,1.0
FAT1,1.0,1.0,
FBLN5,1.0,,1.0
FBN1,,,1.0
FBRSL1,,,1.0
FBXL7,,1.0,
FBXO2,1.0,,1.0
FBXO22,,,1.0
FBXO32,1.0,,1.0
FBXO6,0.8527900670757814,,0.8966839612000903
FBXW4,1.0,,1.0
FCGRT,,1.0,1.0
FDPS,,,1.0
FEM1C,1.0,,1.0
FGD3,1.0,,1.0
FGF11,1.0,,
FGF12,1.0,,1.0
FGF13,,,1.0
FGF14,,,1.0
FGF9,,,1.0
FGFR1,,1.0,
FGFR2,,1.0,
FGFR3,1.0,,1.0
FGL2,1.0,,1.0
FILIP1L,,1.0,1.0
FJX1,1.0,,1.0
FKTN,1.0,,
FLII,1.0,,
FLNB,,1.0,
FLNC,,,1.0
FLOT1,,,0.8966839612000903
FMNL1,1.0,,1.0
FMNL3,,1.0,
FNBP1,1.0,,
FNBP1L,,,0.3309190809190809
FNDC3B,1.0,,1.0
FOLH1,1.0,,1.0
FOLR1,,1.0,
FOS,1.0,,1.0
FOSL2,1.0,,1.0
FOXO1,1.0,,1.0
FOXP4,1.0,,1.0
FRMD5,1.0,,1.0
FRMD8,,,1.0
FSD1L,,,0.9720748001998002
FSTL5,1.0,,
FTH1,,,1.0
FURIN,1.0,,1.0
FUS,1.0,1.0,
FUT3,,1.0,
FUT7,1.0,1.0,
FUT9,1.0,,1.0
FXYD5,1.0,,1.0
FYB1,1.0,,1.0
FYN,,,1.0
FZD5,1.0,,1.0
FZD6,,1.0,
GAB1,1.0,,1.0
GABARAPL1,0.23409923409923408,,
GABRA2,,1.0,
GABRB2,1.0,,
GADD45B,1.0,,1.0
GAL3ST1,,,1.0
GALM,0.8527900670757814,,0.8966839612000903
GALNT14,1.0,,
GALNT5,1.0,1.0,
GALNT6,,1.0,1.0
GALNT8,1.0,,
GANAB,,,1.0
GAPDH,0.46819846819846817,,
GAS1,,1.0,
GATA3,1.0,,
GBE1,1.0,,1.0
GBP1,1.0,,1.0
GBP2,0.9330526616240903,,0.9605438808978632
GCA,0.8962656391227819,0.8938887199756765,
GCDH,,1.0,
GCHFR,1.0,,1.0
GEM,,1.0,
GFAP,1.0,,1.0
GFRA1,1.0,,1.0
GIGYF1,1.0,,1.0
GIMAP1,1.0,,1.0
GIMAP4,1.0,,1.0
GIMAP7,1.0,,1.0
GIMAP8,1.0,,1.0
GLB1L2,1.0,,
GLCE,0.8527900670757814,,0.8966839612000903
GLDC,0.8527900670757814,,0.8360060991639939
GLI3,,1.0,
GLIPR1,1.0,,1.0
GLIS3,,,0.9383022041249889
GLRX,1.0,,
GMPR,,,1.0
GMPR2,1.0,,1.0
GNA11,,1.0,
GNA13,1.0,,
GNA15,1.0,1.0,1.0
GNAI1,1.0,1.0,
GNB3,,,1.0
GNB4,1.0,,
GNG2,,1.0,
GNG5,1.0,,
GNL1,1.0,,
GOLGA8A,,,1.0
GOLIM4,1.0,,
GOLM1,1.0,,
GOLPH3,,,0.8966839612000903
GOLT1B,0.8527900670757814,0.8868778280542987,
GON4L,,,1.0
GPC1,1.0,,1.0
GPC3,1.0,,1.0
GPD2,1.0,,1.0
GPI,0.9330526616240903,,
GPR15,1.0,,1.0
GPR155,1.0,,
GPR173,,,1.0
GPR22,1.0,,
GPR68,1.0,,1.0
GPR88,1.0,,1.0
GPSM3,1.0,,1.0
GRAMD2B,,,1.0
GRAMD4,0.8527900670757814,,
GRB10,1.0,,1.0
GREM1,1.0,,1.0
GRIA2,,1.0,
GRIK2,1.0,1.0,
GRIK3,1.0,,1.0
GRIN2B,,,1.0
GRIN2D,1.0,,
GRK2,1.0,,1.0
GRK5,1.0,,1.0
GRM1,1.0,1.0,
GRM5,,1.0,
GRM8,1.0,,
GRN,,0.11421911421911421,0.29415029415029414
GSAP,,,1.0
GSE1,1.0,,1.0
GSTK1,1.0,,1.0
GSTM2,1.0,,
GSTM3,0.9363969363969364,,
GTF2IRD1,,,1.0
GTPBP1,1.0,,
GTSF1,1.0,,
GUCA1A,1.0,,
GUCY1A1,1.0,,1.0
GUCY1B1,1.0,,
GUK1,1.0,,
GXYLT2,,1.0,1.0
GYPC,1.0,,1.0
H2AFY2,1.0,,
HACD4,1.0,,1.0
HACE1,,1.0,
HAPLN3,1.0,,1.0
HAUS5,1.0,,1.0
HAVCR2,1.0,,
HCLS1,1.0,,1.0
HCN3,,1.0,1.0
HCRTR2,1.0,,
HCST,1.0,,1.0
HDAC9,,,1.0
HEG1,,1.0,
HENMT1,1.0,,1.0
HERC2,1.0,,
HERC5,1.0,,
HERC6,1.0,,
HES4,,,1.0
HES5,1.0,,1.0
HEY2,1.0,,
HGSNAT,0.8527900670757814,,
HIBADH,,,1.0
HIF3A,1.0,,1.0
HILPDA,1.0,,1.0
HIP1R,1.0,,1.0
HIPK2,1.0,,
HIPK3,1.0,,
HIST1H1C,,1.0,
HIST2H2BE,1.0,1.0,
HIVEP2,1.0,,
HK1,1.0,,1.0
HLA-A,1.0,,1.0
HLA-B,1.0,,1.0
HLA-C,1.0,,1.0
HLA-DMA,1.0,,1.0
HLA-DMB,1.0,,
HLA-DOA,1.0,,1.0
HLA-DPA1,1.0,,1.0
HLA-DPB1,1.0,,1.0
HLA-DQB1,1.0,,1.0
HLA-DRA,1.0,,1.0
HLA-E,1.0,,1.0
HLA-F,1.0,,1.0
HMGA2,1.0,,1.0
HMGCLL1,0.9288453482001868,,
HMGCR,,1.0,
HMGCS1,,1.0,1.0
HMGN4,1.0,,1.0
HMGN5,1.0,,
HMOX2,1.0,,1.0
HNRNPM,,1.0,
HOPX,1.0,,1.0
HOXB4,,,1.0
HOXB5,,1.0,1.0
HOXC4,,,1.0
HPCA,1.0,,
HPCAL4,,1.0,
HPS3,1.0,,1.0
HPS6,,,1.0
HS3ST2,1.0,,1.0
HS3ST4,1.0,,
HS3ST5,,,1.0
HSD17B11,1.0,,
HSD17B7,,1.0,
HSF2,,,1.0
HSPA4L,,,1.0
HSPB1,1.0,,1.0
HTATIP2,1.0,,1.0
HTR2C,1.0,1.0,
HUNK,,1.0,
IARS,1.0,1.0,
ICA1L,1.0,,
ICAM1,1.0,,1.0
ICAM2,1.0,,1.0
ICAM5,,1.0,
ID2,1.0,,1.0
ID4,0.8527900670757814,,
IDI1,,1.0,
IER3,,,1.0
IFFO2,,,1.0
IFI16,1.0,1.0,1.0
IFI27,1.0,,
IFI35,1.0,,1.0
IFI44,1.0,,
IFI44L,1.0,,
IFI6,1.0,,1.0
IFIT1,1.0,,
IFIT2,1.0,,1.0
IFIT3,1.0,,1.0
IFITM1,1.0,,1.0
IFITM2,1.0,,1.0
IFITM3,1.0,,1.0
IFNAR2,1.0,,1.0
IFT22,1.0,,
IFT81,1.0,,
IGDCC4,,0.6853146853146854,0.8966839612000903
IGF2,,,1.0
IGF2BP2,1.0,1.0,1.0
IGF2R,,0.41118881118881123,
IGFBP2,1.0,,
IGFBP5,1.0,,1.0
IGFBP6,,,1.0
IGFBP7,,1.0,
IKBKE,0.8813147636677049,,0.9605438808978632
IKZF1,1.0,,1.0
IL10RA,1.0,,1.0
IL13RA1,1.0,,1.0
IL16,1.0,,1.0
IL17RC,0.31213231213231213,,
IL17RD,0.9288453482001868,,
IL18BP,1.0,,
IL1R1,,,1.0
IL27RA,1.0,,1.0
IL2RA,1.0,,1.0
IL2RB,1.0,,1.0
IL2RG,1.0,,1.0
IL6R,1.0,,1.0
IL6ST,1.0,,1.0
IL7R,1.0,,1.0
IL9R,1.0,,1.0
ILDR2,1.0,,
ILF3,1.0,1.0,
IMP3,1.0,1.0,
ING1,1.0,,
INSIG1,,1.0,
INSIG2,1.0,,
INTS11,1.0,,1.0
INTS2,,,1.0
INTU,1.0,,1.0
IPO7,,,1.0
IPO9,0.9288453482001868,,
IQGAP1,1.0,,1.0
IQGAP3,1.0,,
IRAK4,1.0,,1.0
IRF1,1.0,,1.0
IRF2,1.0,,1.0
IRF2BPL,,,1.0
IRF3,1.0,,
IRF4,1.0,,1.0
IRF5,1.0,,1.0
IRF7,1.0,,1.0
IRF8,1.0,,1.0
IRF9,1.0,,1.0
IRS1,,1.0,1.0
IRS4,1.0,1.0,
ISG15,1.0,,1.0
ISM2,,1.0,
ISYNA1,1.0,,1.0
ITGA2,1.0,,
ITGA5,,,1.0
ITGA6,1.0,,1.0
ITGA9,1.0,,
ITGAE,0.8599563701604519,,
ITGAM,1.0,,1.0
ITGB2,1.0,,1.0
ITGB4,,,1.0
ITGB5,,,1.0
ITK,1.0,,1.0
ITM2A,1.0,,1.0
ITM2B,1.0,,
ITPKB,,,1.0
ITPR2,,,1.0
ITPRIP,,1.0,
JADE2,0.8599563701604519,,0.9383022041249889
JAK1,1.0,,1.0
JAK2,1.0,,
JAK3,1.0,,1.0
JCAD,,,1.0
JMJD6,1.0,1.0,
JUN,1.0,,1.0
JUNB,1.0,,1.0
KANK2,,1.0,
KANK4,,0.9518259518259518,
KAT2A,1.0,,1.0
KCNAB2,1.0,,1.0
KCNAB3,,,1.0
KCNE4,,,1.0
KCNH8,,,1.0
KCNIP2,1.0,,1.0
KCNIP3,1.0,,
KCNIP4,1.0,,1.0
KCNK5,1.0,,1.0
KCNK9,1.0,,
KCNQ3,1.0,,
KCNQ5,1.0,,
KCNV1,1.0,1.0,1.0
KDELR3,,,1.0
KDM3A,1.0,,
KDM5D,1.0,,1.0
KDM7A,,1.0,
KHDRBS2,,,1.0
KHDRBS3,1.0,,
KIAA1217,,1.0,
KIAA1549,1.0,,
KIAA1549L,1.0,,
KIF2A,1.0,,
KIFC2,,1.0,1.0
KIFC3,0.8527900670757814,,
KLF10,1.0,,1.0
KLF13,1.0,,1.0
KLF2,1.0,,1.0
KLF4,,,1.0
KLF5,,1.0,
KLF6,1.0,1.0,
KLF9,1.0,,1.0
KLHL13,1.0,,
KLHL32,0.9330526616240903,,
KMT5C,,,1.0
KPNA5,,1.0,
KREMEN1,1.0,,1.0
KRT18,,,1.0
KRT8,,,1.0
KSR2,,1.0,1.0
