,FDR corrected P-value Ctrl Tc vs. wo Tc,FDR corrected P-value IBD Tc vs. Ctrl Tc,FDR corrected P-value IBD Tc vs. wo Tc
AQP3,0.7399916467713078,,0.6830015914318239
ARAP1,,,1.0
ARAP2,1.0,,1.0
ARF6,1.0,,1.0
ARHGAP21,,,1.0
ARHGAP27,1.0,,1.0
ARHGAP30,1.0,,1.0
ARHGAP31,,,1.0
ARHGAP9,1.0,,1.0
ARHGDIA,,,1.0
ARHGDIB,0.12430047828277917,,0.11752266425163622
ARHGEF1,1.0,,1.0
ARHGEF26,1.0,,1.0
ARHGEF3,1.0,,1.0
ARHGEF40,1.0,1.0,
ARHGEF6,1.0,,1.0
ARL10,,,1.0
ARL4C,0.6039081691255604,,0.5299215265143714
ARL4D,1.0,,1.0
ARL6IP5,0.20492577331483106,,
ARMCX4,0.9890346340050481,,0.9293897591769932
ARPC2,1.0,,1.0
ARPC3,1.0,,
ARPC5,1.0,,
ARPIN,1.0,,
ARPP21,1.0,,
ARRB1,,,0.34754058726661463
ARRDC2,0.18992956728805788,,0.22522253865537448
ARRDC4,,,0.32155344655344653
ARSD,,1.0,
ART3,0.9415231969976495,1.0,
ASAP2,1.0,,1.0
ASPHD2,0.9842176825549748,,
ATF2,,0.27051895472948106,
ATF3,,,0.027576590076590076
ATG4B,,,0.2971518277640727
ATL3,0.8858932945227361,,
ATP10A,1.0,,1.0
ATP11A,1.0,,
ATP11C,1.0,,
ATP1B2,1.0,,1.0
ATP1B3,,,0.22522253865537448
ATP5S,0.9976565490584182,,0.9389625153171951
ATP6V1B2,1.0,,
ATP7B,1.0,,
ATP8A1,,1.0,
ATXN1,0.20188374316814683,,0.2137613938856175
AXL,,0.3940559440559441,
B2M,0.07615276289975086,,0.05713710749681973
B3GALNT2,1.0,1.0,
B3GAT2,1.0,,1.0
B3GNT2,1.0,,1.0
B3GNT5,1.0,,
B3GNT9,,,1.0
B4GALT1,,0.5775123752651843,0.38996273436107465
B4GALT2,,,0.9332984240047436
BACE2,,,0.23269237966644304
BACH2,0.1331943918150815,,
BAMBI,,0.18450779989241525,0.05252683824112395
BATF3,0.02650180008670575,,0.035775035775035775
BBIP1,1.0,,1.0
BBS2,,,1.0
BCAM,0.6782249047524754,,
BCL6,0.04172065558204172,,0.035775035775035775
BDKRB2,,,0.07220052674598129
BEND7,1.0,,
BET1L,,,1.0
BGN,,,0.2023454252753616
BHLHE22,0.9415231969976495,,0.9124700716485056
BHLHE40,0.7666749916749915,,0.7289541444471022
BICDL1,,1.0,
BLVRB,,,1.0
BMP1,,0.4480903711672942,
BMP7,1.0,1.0,
BNC2,,,0.2315468787771995
BNIP3,0.2982597649264316,,
BNIP3L,0.1013625549708024,,
BOC,,0.6320863602417002,0.4429323094700271
BRD9,1.0,,
BRSK2,,,0.8961322914811287
BST2,0.0807238738273221,,0.12088368252751813
BTBD1,1.0,,
BTBD11,0.27583785723320603,,0.24566845896485787
BTG2,1.0,,1.0
BTN2A1,0.40171998387008534,,0.4149620221048793
BTN2A2,0.1772790316479637,,0.19033254327371976
BTN3A1,0.2557279676844894,,0.24168247482854224
BTN3A2,0.1331943918150815,,0.12088368252751813
BUD31,1.0,,
C11orf54,1.0,,
C12orf45,1.0,,
C15orf39,0.9964365046717988,,
C15orf40,0.28866371723514583,,0.29604072020524463
C1D,1.0,,
C1QL1,0.5144299147889813,,0.4853479853479853
C1R,0.03425842450232694,,0.05713710749681973
C1S,,,0.04269923624762335
C1orf226,1.0,1.0,
C3,0.03425842450232694,,0.027576590076590076
C3AR1,0.02650180008670575,,0.027576590076590076
C4orf19,0.35114885114885114,,
C4orf3,0.8457378165600978,,
C5,0.27877466045404975,,
C6orf106,,,1.0
C9orf64,0.8431328030258513,,0.7877312904486818
C9orf72,,1.0,
CA10,,,0.510361117755484
CA2,,1.0,
CAB39,0.4278365312848072,,
CABIN1,0.5251965425878469,,0.4981836345472709
CACHD1,1.0,,
CACNA1C,,,1.0
CACNA1I,1.0,1.0,
CACNA2D1,0.7315181231967459,,
CACNG5,1.0,,1.0
CAD,0.5805053941196566,0.7201611947374659,
CADM3,0.5061605061605061,,
CADPS,0.7880377510007139,,0.7192665087401929
CALCOCO2,0.37495555292165467,,
CALHM2,0.0807238738273221,,0.08775754632108224
CAMK2N1,1.0,,
CANT1,,,0.5235265597959898
CAP1,1.0,,1.0
CAPG,0.27583785723320603,,0.2879083780940545
CAPRIN2,,,0.25677874038529774
CAPZB,,,1.0
CARMIL2,1.0,,1.0
CASK,1.0,,1.0
CASP1,0.02650180008670575,,0.027576590076590076
CASP10,0.056943056943056944,,0.06702158600892778
CASP3,,,0.30571394207757846
CASP7,0.16552471097925645,,0.1927683966518918
CAST,1.0,,1.0
CAVIN1,,0.8823986471045294,0.7444519015346504
CAVIN3,,,1.0
CBFB,0.2802096893005984,,0.2859140859140859
CBLN2,,,0.36153274038736594
CBLN4,,,0.4853479853479853
CBS,1.0,,
CBX7,1.0,,
CCDC112,,,0.5249451403297557
CCDC115,,0.814968814968815,
CCDC184,,0.7873828299360214,
CCDC33,,1.0,0.9134041978429733
CCDC40,0.20964110516349324,,
CCDC77,,,1.0
CCDC8,,1.0,
CCDC80,,,0.502084122773778
CCDC85C,1.0,1.0,1.0
CCDC88B,,,0.16545954045954048
CCL19,0.04605230834739031,,0.035775035775035775
CCL2,0.02650180008670575,,0.027576590076590076
CCL28,0.02650180008670575,0.17132867132867133,
CCL4,0.02650180008670575,,0.027576590076590076
CCL5,0.02650180008670575,,0.027576590076590076
CCNB1IP1,,,1.0
CCND2,,,1.0
CCND3,0.737064915282737,,0.7108632108632109
CCNL1,1.0,,
CCNL2,1.0,,1.0
CCR1,0.051262606007131555,,0.05713710749681973
CCR2,0.09560073434418984,,0.10381775087657441
CCR5,0.02650180008670575,,0.06303220588934874
CCSAP,1.0,,
CD109,0.27583785723320603,,0.29976384938217004
CD164,0.641977654247593,,0.5495328394834161
CD2,0.02650180008670575,,0.035775035775035775
CD200R1,0.27583785723320603,,0.24267399267399267
CD27,0.02650180008670575,,0.035775035775035775
CD274,0.1218598752845328,,0.09927572427572429
CD276,,0.17132867132867133,
CD300A,0.223273835990599,,0.23998664225293123
CD37,0.03425842450232694,,0.04948322705332051
CD3E,0.04172065558204172,,0.027576590076590076
CD4,0.0689371977715536,,0.05713710749681973
CD40,,,0.027576590076590076
CD44,0.3213343260513072,,0.33091908091908095
CD47,0.14045954045954048,,0.11752266425163622
CD48,0.02650180008670575,,0.027576590076590076
CD53,0.04605230834739031,,0.05252683824112395
CD6,0.6093300638755185,,0.5718795767339457
CD63,,,0.5374658898148831
CD74,0.02650180008670575,,0.027576590076590076
CD83,,,0.04269923624762335
CD84,0.09560073434418984,,0.07220052674598129
CD86,0.02650180008670575,,0.027576590076590076
CD8A,0.02650180008670575,,0.035775035775035775
CD9,,,0.3810155729132275
CD99,,,0.5576800248931397
CDC42,1.0,,
CDC42BPA,,,1.0
CDC42EP1,,,1.0
CDC42EP3,1.0,,
CDC42SE2,0.6136796956986231,,0.5733799212060082
CDH13,0.8363383927900058,,0.7649936270625926
CDH2,1.0,,
CDH24,,,1.0
CDH6,1.0,,1.0
CDK10,1.0,,1.0
CDK5RAP2,,1.0,
CDK6,0.5182731706795878,,
CDK7,1.0,,
CDKN1A,,,0.4853479853479853
CDKN2A,1.0,,1.0
CDKN2D,0.6672359410634751,,
CDO1,0.04172065558204172,,
CDON,,0.48951048951048953,0.2846615749841556
CEACAM21,0.3216129664727796,,0.29604072020524463
CEBPD,0.056943056943056944,,0.04269923624762335
CECR2,0.5402290017674634,0.6596954447421738,
CELF4,,1.0,
CEMIP,1.0,,1.0
CENPO,1.0,,
CENPU,1.0,,
CEP290,,,1.0
CEP44,,,1.0
CEP57,,,1.0
CEP78,1.0,,1.0
CFAP46,0.5515549342504418,,
CFAP52,,0.513986013986014,
CFB,0.03425842450232694,,0.027576590076590076
CFLAR,0.04605230834739031,,0.035775035775035775
CGAS,1.0,,1.0
CGNL1,,1.0,
CHAC1,,0.5671569809500844,
CHAF1A,1.0,,
CHCHD2,1.0,,1.0
CHD1L,1.0,,
CHD7,1.0,1.0,
CHI3L1,0.4325940219476341,,0.39656699575727916
CHI3L2,0.8527241483877489,,0.8405955046271252
CHKA,1.0,,1.0
CHPF,1.0,,1.0
CHPF2,,,1.0
CIART,,,1.0
CIB1,0.641977654247593,,0.5915637452879926
CIDEB,0.8720046020817228,,0.8405955046271252
CIR1,1.0,,
CIRBP,1.0,,
CISH,0.4280671709243138,,0.39440151685049646
CLCN4,1.0,,
CLCN6,,,1.0
CLDN1,,,1.0
CLDN19,,1.0,
CLDN5,,0.7033492822966507,
CLDND1,0.7852614418548484,,
CLEC1A,0.40577200577200573,,0.37900134053980206
CLEC2B,0.341572064299337,,0.36153274038736594
CLIC5,1.0,,1.0
CLK3,1.0,,
CLN6,,0.9008224479922594,
CLOCK,,,0.6588966588966589
CLSTN2,,,1.0
CLVS2,,,1.0
CMPK2,0.02650180008670575,,
CMTM7,0.056943056943056944,,0.06702158600892778
CNKSR2,1.0,,1.0
CNKSR3,,0.7684594816947758,
CNR1,,,0.17887517887517887
CNTN1,1.0,,
CNTNAP1,1.0,,1.0
COBLL1,,0.928030303030303,
COCH,0.47337193193546784,,
COL13A1,,,0.390279823269514
COL18A1,,0.7033492822966507,
COL1A2,,,0.5089266994028898
COL4A5,0.6750443586264482,0.7438171584513048,
COL4A6,0.5576383749141224,0.6695964585872843,
COL5A2,,,0.4274101632222963
COL6A1,,,0.5089266994028898
COL6A2,,,0.1809024309024309
COQ10B,1.0,,
COQ4,1.0,,
CORO1A,0.04605230834739031,,0.04948322705332051
CORO7,1.0,,
COTL1,1.0,,
CPA4,,1.0,
CPAMD8,,0.5671569809500844,
CPED1,,,0.781926122990243
CPNE1,0.5467552581646542,,0.5041438705698633
CPNE2,1.0,1.0,
CPNE4,1.0,,
CPNE6,1.0,,1.0
CPNE7,,,1.0
CPQ,,,0.42749079714060256
CPSF6,,,1.0
CPT1A,0.7437253757478477,,0.6821280908872149
CREBBP,,0.27051895472948106,
CRHR2,,,0.3207006769952138
CRLF3,0.3833374958374959,,
CROCC,0.5609110361585609,0.7414880201765448,
CRTAM,0.02650180008670575,,
CRTC3,,1.0,
CRY1,1.0,,1.0
CRYBG1,0.6378567000650982,0.7414880201765448,0.6037457839965676
CSF1,0.1828203542489257,,0.2006864103638297
CSF2RB,0.03425842450232694,,0.035775035775035775
CSGALNACT1,1.0,,1.0
CSMD1,0.49963829274174104,0.6320863602417002,
CSMD2,0.6136796956986231,,
CSRNP1,1.0,,1.0
CSRP1,0.1048205525817466,,0.0760733519354209
CTBP2,0.42489687576392776,,
CTBS,,,1.0
CTDSP2,,,1.0
CTIF,,,1.0
CTNNBIP1,1.0,1.0,1.0
CTSA,,,0.09927572427572429
CTSB,,,0.09651806526806526
CTSC,,,0.08226237039796362
CTSH,,,0.2074727780056934
CTSO,0.27583785723320603,,0.2926021347073979
CTSS,0.03425842450232694,,0.035775035775035775
CTSZ,0.6171371935151463,,0.6083978133667574
CTTN,1.0,,1.0
CUEDC1,1.0,,1.0
CUL9,,,0.7289541444471022
CUX1,1.0,,
CXCL10,0.02650180008670575,,0.027576590076590076
CXCL16,0.0634333408526957,,0.06702158600892778
CXCL8,0.03425842450232694,,0.027576590076590076
CXCL9,0.02650180008670575,,0.027576590076590076
CYB5R3,,1.0,
CYBA,0.10856776074167378,,0.114000831704181
CYBRD1,,,1.0
CYGB,1.0,,1.0
CYLD,0.7275602095745981,,0.7081007437640819
CYP26B1,,,0.027576590076590076
CYP27A1,,0.43174825174825177,0.22327070519841602
CYR61,,,0.30113636363636365
CYTH1,1.0,,
CYTH2,1.0,,
CYTH4,1.0,,1.0
CYYR1,0.9340819872340267,,0.9129972591511053
DAAM2,1.0,,
DAB2,,,0.2109609140859141
DACH1,1.0,,
DACT1,0.8007149313271762,,
DACT2,0.3867726476422128,,0.41951159077143324
DAPP1,0.9494655829607287,,0.9279037545369204
DAZAP2,1.0,,
DBI,,,0.1840874357430649
DBP,0.03425842450232694,,0.04269923624762335
DCAF11,1.0,1.0,
DCAF17,,,1.0
DCUN1D3,1.0,,
DCUN1D4,,,1.0
DDAH1,0.7561699109816264,,0.6773197562671246
DDIT4,0.1577089577089577,,
DDR2,,,0.4981836345472709
DDX11,0.2900035288094989,,0.35556993796271447
DDX3Y,1.0,,1.0
DDX55,1.0,,1.0
DDX56,1.0,,1.0
DDX58,0.03425842450232694,,
DEDD2,0.22537920532189873,,
DENND1C,0.5417040297586372,,0.5299215265143714
DENND4A,0.3542563631059206,,
DEPP1,0.6133992589688793,0.7703537338573836,0.6376981680933048
DES,0.687838631956279,,0.6848586196412284
DET1,,,1.0
DEXI,,,1.0
DFFA,0.7796858788594326,,
DGKA,0.9415231969976495,,0.9264065064821685
DGKB,1.0,,1.0
DGLUCY,1.0,,
DHFR,,0.9892536841689386,
DHRS7,0.16578831005060515,,
DIP2A,0.32991659503287407,,0.30113636363636365
DIRAS2,1.0,1.0,
DLGAP2,,,1.0
DLL1,1.0,,0.9705904143703188
DMC1,1.0,,
DNAAF5,0.9146612484128168,0.9892536841689386,
DNAJA1,0.7944023189924829,,
DNAJB1,0.8283511360434438,,
DNAJC1,0.7852614418548484,,0.756386470672185
DNAJC15,,,1.0
DNASE2,1.0,,
DNER,,,1.0
DNHD1,,,1.0
DNM1,,,1.0
DNMT1,,1.0,
DOC2A,,,1.0
DOCK1,,0.3883449883449884,
DOCK10,1.0,,1.0
DOCK6,1.0,,
DOCK8,0.5190361302445365,,0.5123160552232356
DOCK9,,,1.0
DOK5,1.0,,1.0
DONSON,,,0.6754242824624057
DPH7,,,1.0
DPP10,1.0,,
DPP7,0.9949908415079608,,0.9332984240047436
DPY19L1,0.7579735980292307,,
DPYD,,,0.9648484046074407
DRAP1,0.4612493258133332,,0.4076923076923077
DSC2,,,0.5128379473929212
DSCAM,0.9782003710575138,,
DTNBP1,1.0,,
DTX3L,0.16578831005060515,,0.2315468787771995
DUSP5,,,0.48754192400601243
DYRK4,,1.0,
DYSF,1.0,,1.0
ECE1,,,0.9318417900507452
ECHDC2,,,1.0
EDIL3,,,0.9585796949101931
EEF2K,0.5641407772555315,,0.5087439251140319
EEFSEC,1.0,,
EEPD1,1.0,,
EFEMP1,,0.3940559440559441,
EFEMP2,0.1218598752845328,,0.09651806526806526
EFHC1,1.0,,
EFNA1,0.433615626797445,,0.4131554330361487
EFNA3,1.0,,
EFR3B,1.0,,
EFS,1.0,,1.0
EFTUD2,1.0,,1.0
EGFR,,0.7201611947374659,
EGLN1,0.7732074288090887,,
EGR1,,0.43174825174825177,0.2315468787771995
EHD1,1.0,,1.0
EHD4,1.0,,
EIF1AY,1.0,,1.0
EIF1B,,0.5775123752651843,
EIF2AK2,0.1331943918150815,,
EIF4A3,1.0,,1.0
EIF4E2,1.0,,1.0
EIF4E3,0.5190361302445365,,
EIF4H,1.0,,
ELF1,0.0689371977715536,,0.04269923624762335
ELK3,,,0.5234747830566646
ELL2,0.2581418581418582,,
ELMSAN1,,,0.6569064318691741
ELOVL6,,,0.24168247482854224
ELP6,,0.7533230128649977,
EMB,0.39432289022452954,,0.37900134053980206
EMID1,1.0,,1.0
EMILIN3,0.5333601106796982,,
EML3,1.0,,1.0
EML4,,,1.0
EMP1,,,0.5469736874695552
EMP3,0.16578831005060515,,0.15602268453979481
EMX2,0.1629905930247227,,0.15112839915989523
ENAH,1.0,,1.0
ENDOD1,0.6093300638755185,,
ENG,0.1131664543986819,,0.12245463787314008
ENO1,0.8796637036432955,,
ENO2,1.0,,
ENO3,0.9964365046717988,,0.9705904143703188
ENPP2,,0.7533230128649977,0.5802997002997003
ENTPD1,0.04172065558204172,0.17132867132867133,
EP400,0.23933050190033428,,
EPAS1,,0.6759694850603941,
EPHA10,,0.9008224479922594,
EPHA4,,,1.0
EPHA7,0.14975465710759828,,0.14766110383640266
EPHA8,0.8552916899373593,,0.8208569953536398
EPHB1,,,1.0
EPSTI1,0.33581131512166,,0.33631869296204964
ERO1A,0.18992956728805788,,0.2074727780056934
ERP27,0.5020034117507042,,
ESPL1,1.0,1.0,
ESYT1,1.0,,1.0
ETS1,0.09013446446601527,,0.05713710749681973
ETV6,0.2675419818276961,,0.2879083780940545
ETV7,0.5396730199474625,,0.5529832010095168
EVI2A,0.10856776074167378,,0.09251501186985059
EVI2B,0.051262606007131555,,0.04948322705332051
EVX1,,,0.623499975634122
EXOC3,,,1.0
EXOG,1.0,,1.0
EXOSC8,1.0,,
EYA4,,1.0,
F12,0.2164056873359199,,
F3,,,0.05713710749681973
F8,0.3382626547764162,,
FABP5,0.35114885114885114,0.5472999222999223,0.3497641310853156
FADS3,,0.6596954447421738,0.484935625122541
FAM102A,0.3833374958374959,,0.32155344655344653
FAM107A,1.0,,1.0
FAM111A,0.27877466045404975,,
FAM114A1,,0.9892536841689386,0.8662803165420967
FAM117A,1.0,,1.0
FAM117B,,1.0,
FAM120A,,,1.0
FAM129A,0.4612493258133332,,0.41951159077143324
FAM13C,1.0,,1.0
FAM155B,,,0.781926122990243
FAM162A,1.0,,
FAM171B,,,0.8570066892478425
FAM174B,,,0.3837549005616232
FAM184A,0.851269942179033,,
FAM210A,0.5151020714526976,,
FAM210B,0.9270679507292209,,
FAM219A,0.02650180008670575,,
FAM219B,0.9415231969976495,,0.9023515144649166
FAM221A,1.0,,1.0
FAM222A,0.7175429490914295,,0.6912742924220687
FAM234B,,1.0,
FAM49A,1.0,,
FAM78A,1.0,,1.0
FAM81A,1.0,,1.0
FAM83H,1.0,,1.0
FAM92A,1.0,,1.0
FAN1,1.0,,1.0
FANCA,0.34955994232012333,0.5472999222999223,
FANCI,0.639243109831345,,
FAS,0.02650180008670575,,0.035775035775035775
FASLG,0.04605230834739031,,0.035775035775035775
FAT1,1.0,1.0,
FBLN5,0.737064915282737,,0.7053303839018125
FBN1,,,0.42749079714060256
FBRSL1,,,1.0
FBXL7,,0.9008224479922594,
FBXO2,0.25328769591064676,,0.2315468787771995
FBXO22,,,0.6949774117156091
FBXO32,1.0,,1.0
FBXO6,0.5273308006872021,,0.5089266994028898
FBXW4,1.0,,1.0
FCGRT,,0.3883449883449884,0.15112839915989523
FDPS,,,1.0
FEM1C,0.8118828254513465,,0.7826642022827308
FGD3,1.0,,1.0
FGF11,0.6242646242646243,,
FGF12,0.8509321366464223,,0.815940452548797
FGF13,,,0.6418430512086102
FGF14,,,0.39440151685049646
FGF9,,,0.9264065064821685
FGFR1,,0.18450779989241525,
FGFR2,,0.6236363636363637,
FGFR3,0.7125055177380759,,0.6429285000713573
FGL2,0.03425842450232694,,0.04269923624762335
FILIP1L,,0.4188034188034188,0.2358273909998048
FJX1,1.0,,1.0
FKTN,0.5467552581646542,,
FLII,0.12430047828277917,,
FLNB,,0.7600294442399707,
FLNC,,,0.6705849216862433
FLOT1,,,0.893911283521673
FMNL1,1.0,,1.0
FMNL3,,1.0,
FNBP1,1.0,,
FNBP1L,,,1.0
FNDC3B,0.2437727561694504,,0.30113636363636365
FOLH1,1.0,,1.0
FOLR1,,0.513986013986014,
FOS,0.1048205525817466,,0.09927572427572429
FOSL2,0.056943056943056944,,0.04948322705332051
FOXO1,0.1772790316479637,,0.16545954045954048
FOXP4,0.6366624030175432,,0.5469736874695552
FRMD5,1.0,,1.0
FRMD8,,,0.7945645140767091
FSD1L,,,0.14047177312483436
FSTL5,1.0,,
FTH1,,,0.04948322705332051
FURIN,0.14975465710759828,,0.16946721098970233
FUS,1.0,1.0,
FUT3,,1.0,
FUT7,0.37276948104973584,0.5491905354919053,
FUT9,1.0,,1.0
FXYD5,0.46906230301064256,,0.4688020313020313
FYB1,0.1013625549708024,,0.0760733519354209
FYN,,,0.60950677229747
FZD5,0.03425842450232694,,0.05252683824112395
FZD6,,0.17132867132867133,
GAB1,0.5190361302445365,,0.5249451403297557
GABARAPL1,1.0,,
GABRA2,,1.0,
GABRB2,1.0,,
GADD45B,0.7740795116485724,,0.7316523139307949
GAL3ST1,,,0.05713710749681973
GALM,1.0,,1.0
GALNT14,1.0,,
GALNT5,1.0,1.0,
GALNT6,,1.0,1.0
GALNT8,1.0,,
GANAB,,,0.9436269252220173
GAPDH,0.44439176642566475,,
GAS1,,0.38896238896238894,
GATA3,0.27803045283765077,,
GBE1,1.0,,1.0
GBP1,0.04605230834739031,,0.05713710749681973
GBP2,0.1629905930247227,,0.16118567779084386
GCA,1.0,1.0,
GCDH,,1.0,
GCHFR,0.6183753353564675,,0.5802997002997003
GEM,,1.0,
GFAP,1.0,,1.0
GFRA1,1.0,,1.0
GIGYF1,1.0,,1.0
GIMAP1,1.0,,1.0
GIMAP4,0.0848931288491728,,0.10381775087657441
GIMAP7,1.0,,1.0
GIMAP8,0.41246055531769815,,0.38139826275419497
GLB1L2,0.4603515664968179,,
GLCE,1.0,,1.0
GLDC,0.5515549342504418,,0.5249451403297557
GLI3,,0.513986013986014,
GLIPR1,0.5196757866914935,,0.48689757562215974
GLIS3,,,0.8405955046271252
GLRX,1.0,,
GMPR,,,1.0
GMPR2,1.0,,1.0
GNA11,,0.4178748081187106,
GNA13,1.0,,
GNA15,0.7165472208950471,0.8186980804430469,0.6569064318691741
GNAI1,1.0,1.0,
GNB3,,,1.0
GNB4,1.0,,
GNG2,,1.0,
GNG5,1.0,,
GNL1,1.0,,
GOLGA8A,,,1.0
GOLIM4,1.0,,
GOLM1,1.0,,
GOLPH3,,,0.6233827334744766
GOLT1B,1.0,1.0,
GON4L,,,0.6657428117605109
GPC1,0.6417920540997464,,0.6179875594359415
GPC3,0.1615040012252556,,0.2023454252753616
GPD2,1.0,,1.0
GPI,1.0,,
GPR15,0.3542563631059206,,0.3837549005616232
GPR155,1.0,,
GPR173,,,0.6568916882818228
GPR22,0.02650180008670575,,
GPR68,0.33581131512166,,0.32155344655344653
GPR88,1.0,,1.0
GPSM3,0.3833374958374959,,0.3670456181373212
GRAMD2B,,,1.0
GRAMD4,1.0,,
GRB10,0.8720046020817228,,0.8301618488036597
GREM1,0.7749491887422922,,0.7220052674598129
GRIA2,,1.0,
GRIK2,1.0,1.0,
GRIK3,1.0,,1.0
GRIN2B,,,1.0
GRIN2D,1.0,,
GRK2,0.3341185373517937,,0.3460988552731672
GRK5,1.0,,1.0
GRM1,0.8889844332882308,0.9738682370261317,
GRM5,,1.0,
GRM8,1.0,,
GRN,,0.22027972027972031,0.05252683824112395
GSAP,,,0.21519891151792991
GSE1,1.0,,1.0
GSTK1,0.15606615606615606,,0.1749944970283953
GSTM2,0.1346070596070596,,
GSTM3,0.15606615606615606,,
GTF2IRD1,,,0.9134041978429733
GTPBP1,0.6750443586264482,,
GTSF1,0.12430047828277917,,
GUCA1A,0.9415231969976495,,
GUCY1A1,0.16578831005060515,,0.11752266425163622
GUCY1B1,0.2802096893005984,,
GUK1,0.03425842450232694,,
GXYLT2,,1.0,1.0
GYPC,0.6878810339220897,,0.6519304049244168
H2AFY2,1.0,,
HACD4,0.14365180274271183,,0.14766110383640266
HACE1,,1.0,
HAPLN3,0.16552471097925645,,0.2074727780056934
HAUS5,1.0,,1.0
HAVCR2,0.19629438884097267,,
HCLS1,0.051262606007131555,,0.06303220588934874
HCN3,,1.0,1.0
HCRTR2,0.8858932945227361,,
HCST,0.3216129664727796,,0.31653129479216435
HDAC9,,,0.3131624473087888
