,FDR corrected P-value Ctrl Tc vs. wo Tc,FDR corrected P-value IBD Tc vs. Ctrl Tc,FDR corrected P-value IBD Tc vs. wo Tc
AK2,0.8066284364985663,,
AK5,,,1.0
AKAP10,0.6781283232896136,,0.8806456701193545
AKAP11,,1.0,
AKAP12,1.0,,1.0
AKAP7,1.0,,1.0
AKAP8L,1.0,1.0,1.0
AKIRIN2,,,1.0
AKNA,1.0,,1.0
AKR1B1,1.0,,1.0
AKT2,,,1.0
ALDH1A3,,,1.0
ALDH1L1,1.0,,1.0
ALDOA,1.0,,
ALDOC,1.0,1.0,
ALG13,0.8863021036934081,,1.0
ALG8,,1.0,
ALG9,0.7743205070791278,,
ALKBH5,1.0,,1.0
ALOX5,1.0,,
ALOX5AP,1.0,1.0,1.0
ALPK1,1.0,,
AMMECR1,1.0,,
AMOT,1.0,,1.0
AMOTL1,,1.0,
AMPD3,1.0,,1.0
ANGEL1,1.0,,
ANGPT1,1.0,,1.0
ANGPTL2,,1.0,1.0
ANGPTL4,,,1.0
ANKDD1A,,1.0,1.0
ANKRD11,,1.0,
ANKRD13B,0.8066284364985663,,0.8806456701193545
ANKRD28,1.0,,1.0
ANKRD29,,,1.0
ANKRD34A,1.0,,
ANKRD37,1.0,,1.0
ANKRD40,1.0,1.0,
ANKRD44,1.0,,
ANKRD46,,1.0,
ANKRD55,1.0,,
ANKS6,1.0,,
ANO6,,1.0,
ANO8,,,0.9884040010622289
ANTXR1,1.0,1.0,
ANXA1,0.6781283232896136,,0.8806456701193545
ANXA11,0.866778030712457,,0.9884040010622289
ANXA2,0.9009419152276295,,1.0
ANXA3,,0.7571095571095571,0.9387740971899389
ANXA6,1.0,,1.0
AOAH,0.7743205070791278,,0.9295704295704296
AOC2,,0.8670858553211493,
AP1S1,,1.0,
AP1S2,1.0,,1.0
AP3B2,,,1.0
AP3D1,0.9849458234073618,,
APBA2,1.0,,1.0
APBB1IP,1.0,,1.0
APBB3,,,1.0
APCDD1,0.8912289633443479,,
APOBEC3C,1.0,,1.0
APOBEC3F,1.0,,1.0
APOD,,,1.0
APOL2,1.0,,1.0
APOL3,1.0,,1.0
APOL6,1.0,,1.0
APRT,,,1.0
AQP3,1.0,,1.0
ARAP1,1.0,,1.0
ARAP2,1.0,,1.0
ARF1,0.9066561345631113,,
ARF3,1.0,,
ARF6,1.0,,1.0
ARFGAP1,0.7743205070791278,,
ARHGAP21,,,1.0
ARHGAP27,1.0,,1.0
ARHGAP30,1.0,,1.0
ARHGAP31,,,1.0
ARHGAP9,1.0,,1.0
ARHGDIA,,,1.0
ARHGDIB,1.0,,1.0
ARHGEF1,1.0,,1.0
ARHGEF25,1.0,,
ARHGEF26,1.0,,1.0
ARHGEF3,1.0,,1.0
ARHGEF40,1.0,1.0,
ARHGEF6,1.0,,1.0
ARL10,1.0,,1.0
ARL4C,1.0,,1.0
ARL4D,1.0,,1.0
ARL6IP5,1.0,,
ARMCX4,1.0,,1.0
ARPC2,1.0,,1.0
ARPC3,1.0,,1.0
ARPC5,0.866778030712457,,
ARPIN,1.0,1.0,
ARPP21,1.0,,
ARRB1,1.0,,1.0
ARRDC2,1.0,,1.0
ARRDC4,1.0,,1.0
ARSD,,1.0,
ART3,1.0,1.0,1.0
ARVCF,,,0.9929502315865952
ASAH1,,0.9623753729713995,
ASAP2,1.0,,1.0
ASAP3,1.0,,
ASNS,1.0,,1.0
ASPHD2,1.0,,
ASRGL1,,,1.0
ATAD1,,1.0,
ATF2,,1.0,
ATF3,,,1.0
ATG4B,,0.11588411588411589,0.23239260739260736
ATL3,1.0,,1.0
ATOH8,,1.0,
ATP10A,1.0,,1.0
ATP10B,1.0,,
ATP10D,1.0,,
ATP11A,1.0,,
ATP11C,1.0,,
ATP1B2,1.0,,1.0
ATP1B3,1.0,,1.0
ATP5S,1.0,,1.0
ATP6V1B2,0.7743205070791278,,
ATP7B,1.0,,
ATP8A1,,1.0,1.0
ATXN1,1.0,,1.0
AUH,,1.0,
AUNIP,1.0,,
AXL,,1.0,
B2M,0.9849458234073618,,1.0
B3GALNT1,,,1.0
B3GALNT2,1.0,1.0,
B3GAT2,1.0,,1.0
B3GNT2,1.0,,1.0
B3GNT5,1.0,,
B3GNT9,,0.9805579036348266,1.0
B4GALT1,1.0,1.0,1.0
B4GALT2,0.8207881861728015,,0.9461699015270444
BACE2,0.5915275200989487,,0.6971778221778221
BACH2,1.0,,1.0
BAHCC1,,,1.0
BAMBI,,1.0,1.0
BATF3,1.0,1.0,1.0
BBIP1,1.0,,1.0
BBS2,1.0,,1.0
BCAM,1.0,0.9623753729713995,1.0
BCAT1,1.0,,
BCL10,1.0,,
BCL2L1,0.8066284364985663,,
BCL6,1.0,1.0,1.0
BDKRB2,,,1.0
BEND7,1.0,,1.0
BEST1,,,1.0
BET1L,0.5915275200989487,,0.6885706885706886
BEX1,,,1.0
BEX5,,1.0,1.0
BGN,,,1.0
BHLHE22,1.0,,1.0
BHLHE40,1.0,,1.0
BICDL1,,0.9623753729713995,
BICRA,0.5915275200989487,,
BIRC2,1.0,,
BLOC1S6,1.0,,
BLVRB,,,1.0
BMP1,,1.0,
BMP3,1.0,,
BMP7,1.0,1.0,1.0
BMPR1B,,,1.0
BNC2,,,1.0
BNIP3,0.7743205070791278,,
BNIP3L,0.1737353555535374,0.11588411588411589,
BOC,,1.0,1.0
BPNT1,1.0,,
BRD9,1.0,,
BRSK2,0.8293404708499048,,0.9884040010622289
BRWD1,,0.8670858553211493,
BSDC1,,1.0,
BSG,,,0.9461699015270444
BSPRY,1.0,,1.0
BST2,0.8863021036934081,,0.9884040010622289
BTBD1,1.0,,
BTBD11,1.0,,1.0
BTF3L4,1.0,,
BTG2,1.0,,1.0
BTN2A1,1.0,,1.0
BTN2A2,1.0,,1.0
BTN3A1,1.0,,1.0
BTN3A2,1.0,,1.0
BUD31,0.5915275200989487,,
C11orf54,0.866778030712457,,
C11orf68,1.0,,1.0
C11orf87,1.0,,1.0
C12orf45,1.0,,1.0
C12orf66,0.9819824444330372,0.9007356280083552,
C15orf39,1.0,,1.0
C15orf40,1.0,,1.0
C16orf89,,1.0,
C1D,1.0,,1.0
C1QL1,1.0,,1.0
C1R,1.0,,1.0
C1S,1.0,,1.0
C1orf159,,,0.8806456701193545
C1orf226,1.0,1.0,
C1orf61,1.0,,1.0
C2,,,1.0
C22orf24,1.0,,
C2CD4C,1.0,,
C3,1.0,,1.0
C3AR1,1.0,,1.0
C3orf18,1.0,,
C4orf19,1.0,,
C4orf3,1.0,,
C5,1.0,,
C6orf106,,,1.0
C6orf223,1.0,,
C9orf64,1.0,,1.0
C9orf72,,0.5139208617469487,
CA10,,,1.0
CA2,,1.0,1.0
CA4,,1.0,1.0
CA8,1.0,,
CAB39,1.0,,
CAB39L,,0.9465492490702574,
CABIN1,1.0,,1.0
CACHD1,1.0,1.0,
CACNA1C,,,1.0
CACNA1I,1.0,1.0,
CACNA2D1,1.0,,
CACNG3,1.0,,
CACNG5,1.0,,1.0
CACNG7,,1.0,
CAD,1.0,1.0,
CADM3,1.0,,
CADPS,1.0,,1.0
CALCOCO1,,,1.0
CALCOCO2,0.5029181344970819,,
CALHM2,1.0,,1.0
CALHM5,,,1.0
CALR,,,1.0
CALU,,,1.0
CAMK2B,1.0,,
CAMK2N1,1.0,,
CAMK4,0.9306172088780784,,
CANT1,,,1.0
CAP1,1.0,,1.0
CAPG,1.0,,1.0
CAPNS1,,,1.0
CAPRIN2,,,1.0
CAPZB,,,1.0
CARMIL1,,,1.0
CARMIL2,1.0,,1.0
CARS2,0.8961086760129823,,
CASK,1.0,,1.0
CASKIN2,1.0,,
CASP1,1.0,,1.0
CASP10,1.0,,1.0
CASP3,1.0,,1.0
CASP7,1.0,,1.0
CAST,0.7445800952294459,,0.8806456701193545
CAV1,,,0.8806456701193545
CAVIN1,,0.7126873126873127,0.8806456701193545
CAVIN2,,,1.0
CAVIN3,,,1.0
CBFB,1.0,,1.0
CBLN2,,,1.0
CBLN3,,1.0,
CBLN4,1.0,,1.0
CBS,1.0,,
CBX5,1.0,,1.0
CBX7,1.0,,
CCDC112,,,1.0
CCDC115,1.0,0.9623753729713995,
CCDC14,,,1.0
CCDC184,,1.0,
CCDC33,,1.0,1.0
CCDC40,1.0,,
CCDC57,1.0,,
CCDC58,,,1.0
CCDC77,,,1.0
CCDC8,,1.0,
CCDC80,,,1.0
CCDC85C,1.0,1.0,1.0
CCDC88A,,,1.0
CCDC88B,1.0,,1.0
CCDC92,1.0,,
CCL19,1.0,,1.0
CCL2,1.0,,1.0
CCL28,1.0,1.0,1.0
CCL4,0.8066284364985663,,0.9884040010622289
CCL5,1.0,,1.0
CCNA1,,,1.0
CCNB1IP1,,,1.0
CCND2,,1.0,1.0
CCND3,1.0,,1.0
CCNDBP1,1.0,,
CCNE1,,1.0,
CCNL1,1.0,,
CCNL2,1.0,,1.0
CCNO,1.0,,
CCR1,1.0,,1.0
CCR2,1.0,,1.0
CCR5,1.0,,1.0
CCSAP,1.0,,
CD109,1.0,,1.0
CD164,1.0,,1.0
CD2,1.0,,1.0
CD200R1,1.0,,1.0
CD27,1.0,,1.0
CD274,1.0,,1.0
CD276,1.0,1.0,
CD300A,1.0,,1.0
CD37,1.0,,1.0
CD3E,1.0,,1.0
CD4,1.0,,1.0
CD40,1.0,,1.0
CD44,1.0,,1.0
CD47,1.0,1.0,1.0
CD48,1.0,,1.0
CD53,1.0,,1.0
CD55,,,1.0
CD6,0.7743205070791278,,0.9295704295704296
CD63,,,1.0
CD74,1.0,,1.0
CD81,,,1.0
CD83,,,1.0
CD84,1.0,,1.0
CD86,1.0,,1.0
CD8A,1.0,,1.0
CD9,,,1.0
CD99,,,1.0
CDC42,1.0,,
CDC42BPA,,,1.0
CDC42EP1,0.7743205070791278,,0.9295704295704296
CDC42EP3,1.0,,1.0
CDC42SE1,1.0,,1.0
CDC42SE2,1.0,,1.0
CDCA7,1.0,,1.0
CDH10,1.0,,
CDH11,,,1.0
CDH13,1.0,,1.0
CDH19,,,1.0
CDH2,1.0,,1.0
CDH24,,,1.0
CDH6,1.0,,1.0
CDH8,,1.0,
CDK10,0.9061970892956809,,1.0
CDK5RAP2,1.0,0.9465492490702574,
CDK6,1.0,,
CDK7,1.0,,
CDKN1A,,,1.0
CDKN2A,1.0,,1.0
CDKN2D,1.0,1.0,1.0
CDO1,1.0,,
CDON,,1.0,1.0
CDV3,,,1.0
CEACAM21,1.0,,1.0
CEBPD,1.0,,1.0
CECR2,1.0,1.0,
CELF4,,1.0,
CELSR2,,,1.0
CEMIP,1.0,,1.0
CENPB,,,1.0
CENPO,1.0,,
CENPT,,,1.0
CENPU,1.0,,
CEP290,,1.0,1.0
CEP44,,,0.8103947334716566
CEP57,,,1.0
CEP78,0.8812793424192388,,0.9929502315865952
CEP95,,,1.0
CERCAM,,0.9465492490702574,
CETN3,,1.0,
CFAP46,1.0,,
CFAP52,,1.0,
CFB,1.0,,1.0
CFLAR,0.7743205070791278,,0.8806456701193545
CGAS,1.0,,1.0
CGNL1,,0.9018308424249019,
CHAC1,,0.8670858553211493,
CHAF1A,1.0,,
CHCHD2,1.0,,1.0
CHD1L,1.0,1.0,
CHD5,,1.0,1.0
CHD7,1.0,1.0,
CHGB,,0.7126873126873127,
CHI3L1,1.0,,1.0
CHI3L2,1.0,,1.0
CHKA,1.0,,1.0
CHPF,1.0,,1.0
CHPF2,,1.0,1.0
CHRAC1,,,1.0
CHRNA3,1.0,,
CHST1,,,1.0
CHST2,,1.0,
CHSY1,,,1.0
CHTF18,1.0,,
CHTF8,,,1.0
CHURC1,,,1.0
CIART,,,1.0
CIB1,1.0,,1.0
CIDEB,0.7999907069674511,,0.9605561105561105
CIR1,1.0,1.0,
CIRBP,1.0,,1.0
CISH,1.0,,1.0
CLCN4,1.0,,
CLCN6,,,1.0
CLDN1,,,1.0
CLDN19,,1.0,
CLDN5,,1.0,
CLDND1,1.0,,
CLEC1A,1.0,,1.0
CLEC2B,1.0,,1.0
CLIC5,1.0,,1.0
CLK3,1.0,,
CLN6,0.5915275200989487,0.49664621093192524,
CLOCK,,,0.6971778221778221
CLPTM1L,,0.5139208617469487,
CLSTN1,,,1.0
CLSTN2,,,1.0
CLVS2,,,1.0
CMPK2,1.0,,
CMTM4,1.0,,
CMTM6,,,1.0
CMTM7,0.5915275200989487,,0.8103947334716566
CNKSR2,1.0,,1.0
CNKSR3,,1.0,
CNOT6L,,1.0,
CNP,,,1.0
CNR1,,,1.0
CNTN1,1.0,,
CNTNAP1,1.0,,1.0
COBLL1,,1.0,
COCH,1.0,,1.0
COL12A1,,1.0,
COL13A1,,,0.8806456701193545
COL18A1,,0.49664621093192524,
COL1A1,,,1.0
COL1A2,,,1.0
COL27A1,0.866778030712457,0.8670858553211493,
COL4A5,0.7743205070791278,0.7822177822177822,
COL4A6,1.0,1.0,
COL5A1,,1.0,
COL5A2,,,1.0
COL6A1,,,1.0
COL6A2,,,1.0
COL8A2,,,1.0
COLEC12,,,1.0
COLGALT2,1.0,,1.0
COMT,,0.9465492490702574,
COPB1,0.9917393212847757,,
COQ10B,1.0,,
COQ4,0.7773920994259977,,
CORO1A,1.0,,1.0
CORO2B,,1.0,
CORO7,0.8066284364985663,,
COTL1,1.0,,1.0
COX11,1.0,,1.0
COX6B2,1.0,1.0,
CPA4,,1.0,
CPAMD8,,1.0,
CPD,,,1.0
CPE,,,0.8806456701193545
CPED1,,,1.0
CPNE1,1.0,,1.0
CPNE2,0.866778030712457,0.8670858553211493,
CPNE4,1.0,,
CPNE6,1.0,,1.0
CPNE7,0.7201204592508941,,0.8806456701193545
CPNE8,,,1.0
CPPED1,,,1.0
CPQ,,,1.0
CPSF3,1.0,,
CPSF6,,,1.0
CPT1A,1.0,,1.0
CRABP2,,1.0,
CREBBP,1.0,1.0,
CREBRF,1.0,0.9707175940942174,
CRELD2,,1.0,
CREM,1.0,,1.0
CRH,,0.9623753729713995,
CRHR2,,1.0,1.0
CRLF3,1.0,,1.0
CROCC,0.9303985488196015,0.8670858553211493,0.9929502315865952
CRTAM,1.0,,1.0
CRTC3,,1.0,
CRY1,1.0,1.0,1.0
CRYBG1,1.0,0.9117674778052135,1.0
CSF1,1.0,,1.0
CSF2RB,1.0,,1.0
CSGALNACT1,1.0,,1.0
CSMD1,1.0,1.0,
CSMD2,1.0,,1.0
CSRNP1,1.0,,1.0
CSRNP3,,1.0,
CSRP1,1.0,,1.0
CSRP2,1.0,,
CSTB,,,0.8982365948658084
CTBP2,1.0,1.0,
CTBS,1.0,,1.0
CTDP1,1.0,,
CTDSP1,,,1.0
CTDSP2,,1.0,1.0
CTHRC1,,,1.0
CTIF,,1.0,1.0
CTNNBIP1,1.0,1.0,1.0
CTPS1,1.0,1.0,
CTSA,,0.5139208617469487,0.5422494172494172
CTSB,,,0.6971778221778221
CTSC,,,0.30985680985680986
CTSH,,,0.6885706885706886
CTSO,0.7999907069674511,,0.9667532467532467
CTSS,1.0,,1.0
CTSZ,0.8812793424192388,,1.0
CTTN,1.0,,1.0
CUEDC1,1.0,,1.0
CUL9,,,1.0
CUX1,1.0,1.0,
CXCL10,1.0,,1.0
CXCL16,1.0,,1.0
CXCL8,1.0,,1.0
CXCL9,1.0,,1.0
CXorf21,,,1.0
CYB5R3,,1.0,1.0
CYBA,0.7026062173120997,,0.8982365948658084
CYBRD1,,1.0,1.0
CYGB,1.0,,1.0
CYLD,1.0,,1.0
CYP26B1,,,1.0
CYP27A1,,1.0,1.0
CYR61,,,1.0
CYSTM1,1.0,,1.0
CYTH1,1.0,,
CYTH2,1.0,,
CYTH4,1.0,,1.0
CYYR1,1.0,,1.0
DAAM2,1.0,,
DAB2,,,1.0
DACH1,1.0,1.0,
DACT1,0.5915275200989487,,
DACT2,1.0,,1.0
DACT3,1.0,,
DAPK2,,,1.0
DAPP1,1.0,,1.0
DAZAP2,1.0,,
DBF4B,0.6781283232896136,,0.8806456701193545
DBI,0.866778030712457,,0.9929502315865952
DBNL,,1.0,
DBP,1.0,,1.0
DCAF11,1.0,0.9465492490702574,
DCAF17,1.0,,1.0
DCN,,,0.4374449080331433
DCUN1D3,1.0,1.0,
DCUN1D4,,,1.0
DDAH1,1.0,,1.0
DDB2,,,1.0
DDIT4,1.0,,1.0
DDIT4L,,0.9018308424249019,
DDR2,,1.0,1.0
DDRGK1,,,1.0
DDX11,1.0,,1.0
DDX3Y,1.0,,1.0
DDX51,1.0,,1.0
DDX52,,0.9465492490702574,
DDX55,1.0,,1.0
DDX56,1.0,,1.0
DDX58,0.27301270158413016,,0.3983873269587555
DEAF1,,1.0,
DEDD2,1.0,,
DENND1C,1.0,,1.0
DENND4A,1.0,,1.0
DENND6B,1.0,,1.0
DEPP1,1.0,1.0,1.0
DERL1,1.0,,
DES,1.0,,1.0
DET1,,,1.0
DEXI,1.0,,1.0
DFFA,1.0,,
DGKA,1.0,,1.0
DGKB,1.0,,1.0
DGKE,,,1.0
DGLUCY,1.0,,1.0
DHFR,,1.0,
DHRS7,1.0,,
DHTKD1,1.0,,1.0
DIAPH1,1.0,,1.0
DIP2A,1.0,,1.0
DIRAS2,1.0,1.0,
DIS3L,,,1.0
DKK1,,1.0,
DLGAP2,,,0.9929502315865952
DLL1,1.0,1.0,1.0
DMC1,1.0,,
DMPK,,,0.8806456701193545
DMTN,,1.0,
DNAAF5,0.866778030712457,0.8670858553211493,
DNAH7,,0.9018308424249019,
DNAJA1,1.0,,
DNAJA3,,,1.0
DNAJA4,1.0,,
DNAJB1,1.0,,1.0
DNAJB2,,1.0,
DNAJB9,1.0,,
DNAJC1,1.0,,1.0
DNAJC10,,,1.0
DNAJC11,,0.8670858553211493,
DNAJC15,,,0.3983873269587555
DNAJC19,,,1.0
DNASE1L1,,0.5139208617469487,
DNASE2,1.0,,
DNER,,,1.0
DNHD1,,,1.0
DNM1,,,1.0
DNMBP,1.0,1.0,
DNMT1,,1.0,
DOC2A,,,1.0
DOCK1,,1.0,
DOCK10,1.0,,1.0
DOCK5,1.0,,
DOCK6,1.0,,
DOCK8,1.0,,1.0
DOCK9,,,1.0
DOK5,1.0,1.0,1.0
DONSON,,0.8670858553211493,0.9884040010622289
DPH7,,,1.0
DPP10,1.0,,
DPP6,,1.0,
DPP7,1.0,,1.0
DPY19L1,1.0,,1.0
DPY19L2,,1.0,
DPYD,1.0,,1.0
DPYSL2,,1.0,
DRAM1,,,1.0
DRAP1,1.0,,1.0
DRP2,,,1.0
DSC2,,,1.0
DSCAM,1.0,,
DSCC1,,1.0,
DTNBP1,0.7743205070791278,,
DTX3,,1.0,1.0
DTX3L,1.0,,1.0
DUSP10,1.0,,1.0
DUSP5,,,1.0
DUSP8,1.0,,
DYNC2H1,1.0,,
DYRK4,,1.0,
DYSF,1.0,,1.0
E2F1,1.0,,
ECE1,,,1.0
ECH1,,,1.0
ECHDC2,1.0,,1.0
ECHDC3,1.0,,
ECI1,0.9819824444330372,0.9018308424249019,
EDIL3,,,1.0
EEF2K,0.7743205070791278,,0.909362376753681
EEFSEC,1.0,,1.0
EEPD1,1.0,,
EFCAB14,,,1.0
EFCAB2,,0.8670858553211493,
EFEMP1,,1.0,
EFEMP2,1.0,,1.0
EFHC1,1.0,,
EFHD1,0.7743205070791278,,
EFNA1,1.0,,1.0
EFNA3,1.0,,1.0
EFR3B,1.0,,1.0
EFS,1.0,,1.0
EFTUD2,1.0,,1.0
EGFL7,,1.0,
EGFR,,1.0,
EGLN1,1.0,,
EGR1,,1.0,1.0
EHD1,0.8066284364985663,,0.9842510430745725
EHD4,0.866778030712457,,0.9884040010622289
EID2,,,1.0
EIF1AY,1.0,,1.0
EIF1B,,1.0,
EIF2AK2,1.0,,
EIF2AK3,0.4777722277722278,,
EIF4A3,1.0,,1.0
EIF4E2,1.0,,1.0
EIF4E3,1.0,,
EIF4EBP2,1.0,,
EIF4G1,,1.0,
EIF4G3,1.0,,
EIF4H,1.0,,1.0
ELF1,1.0,,1.0
ELK3,0.7999907069674511,,0.909362376753681
ELL2,1.0,,1.0
ELMSAN1,1.0,,1.0
ELOF1,1.0,,
ELOVL6,,,1.0
ELP1,,,1.0
ELP6,,0.9465492490702574,
EMB,1.0,,1.0
EMC7,1.0,,
EMID1,1.0,,1.0
EMILIN2,,,1.0
EMILIN3,0.7026062173120997,,0.8830919080919081
EML3,1.0,,1.0
EML4,,,1.0
EMP1,1.0,,1.0
EMP2,,1.0,
EMP3,1.0,,1.0
EMX2,1.0,,1.0
ENAH,1.0,,1.0
ENC1,1.0,,
ENDOD1,1.0,,
ENG,1.0,,1.0
ENKUR,1.0,,
ENO1,1.0,,
ENO2,1.0,0.9623753729713995,
ENO3,1.0,,1.0
ENOSF1,,1.0,
ENPP2,,0.8156458925689694,0.9605561105561105
ENTPD1,1.0,1.0,
EP400,1.0,,1.0
EPAS1,,1.0,1.0
EPB41L2,,1.0,1.0
EPDR1,,0.8670858553211493,
EPHA10,,1.0,
EPHA4,1.0,,1.0
EPHA7,1.0,1.0,1.0
EPHA8,1.0,,1.0
EPHB1,,1.0,1.0
EPHB2,1.0,,
EPSTI1,0.7445800952294459,,0.8806456701193545
ERBB2,,1.0,1.0
ERBB3,,,1.0
ERCC2,1.0,,
ERF,,,1.0
ERLIN2,,1.0,
ERO1A,1.0,,1.0
ERP27,1.0,,
ESPL1,1.0,1.0,
ESYT1,1.0,,1.0
ESYT2,1.0,,
ETFB,,,1.0
ETS1,1.0,,1.0
ETV6,1.0,,1.0
ETV7,1.0,,1.0
EVI2A,1.0,,1.0
EVI2B,1.0,,1.0
EVX1,,,1.0
EXD3,,,1.0
EXOC3,,,1.0
EXOG,0.9303985488196015,,1.0
EXOSC10,1.0,,
EXOSC8,1.0,,1.0
EXT1,,1.0,
EXTL3,,,1.0
EYA4,,1.0,
F12,1.0,1.0,
F3,,1.0,1.0
F8,1.0,,1.0
FABP3,0.9303985488196015,,
FABP5,0.8277327767773629,0.8670858553211493,0.9929502315865952
FABP7,,,1.0
FADS3,,1.0,1.0
FAF2,,0.9018308424249019,
FAM102A,1.0,,1.0
FAM107A,1.0,,1.0
FAM111A,0.6768439893439894,,0.8806456701193545
FAM114A1,,1.0,1.0
FAM117A,1.0,,1.0
FAM117B,,1.0,
FAM120A,,,0.9929502315865952
FAM126B,,0.9839217386387197,
FAM129A,1.0,,1.0
FAM129B,,,1.0
FAM13C,1.0,,1.0
FAM155B,,,0.9461699015270444
FAM162A,1.0,,
FAM171B,0.9917393212847757,,1.0
FAM174B,,,0.9842510430745725
FAM184A,1.0,0.9117674778052135,
FAM193B,,,1.0
FAM210A,1.0,,
FAM210B,1.0,,
FAM219A,1.0,,1.0
FAM219B,0.8863021036934081,,1.0
FAM221A,0.8066284364985663,,0.9461699015270444
FAM222A,1.0,,1.0
FAM234B,1.0,1.0,
FAM241B,,1.0,
FAM43A,,,1.0
FAM49A,1.0,,
FAM78A,1.0,,1.0
FAM81A,1.0,,1.0
FAM83H,1.0,,1.0
FAM84B,1.0,,
FAM92A,1.0,,1.0
FAN1,0.8863021036934081,,0.9929502315865952
FANCA,1.0,1.0,
FANCI,1.0,,
FAS,0.866778030712457,,0.9884040010622289
FASLG,1.0,,1.0
FAT1,1.0,1.0,
FBLN5,1.0,,1.0
FBLN7,0.7743205070791278,,
FBN1,,,1.0
FBRSL1,,,1.0
FBXL2,,,1.0
FBXL3,1.0,,1.0
FBXL7,,0.8812582766071139,
FBXO2,1.0,,1.0
FBXO22,,,1.0
FBXO32,1.0,,1.0
FBXO33,1.0,,
FBXO6,0.7743205070791278,,0.8982365948658084
FBXO7,1.0,,
FBXW4,1.0,,1.0
FCGRT,,1.0,1.0
FCHO2,,,1.0
FDPS,,,1.0
FEM1C,1.0,,1.0
FERMT2,1.0,,
FGD3,1.0,,1.0
FGD5,,1.0,
FGF11,1.0,,1.0
FGF12,1.0,,1.0
FGF13,,,1.0
FGF14,,,1.0
FGF9,,,1.0
FGFBP3,,,1.0
FGFR1,,1.0,
FGFR1OP,,,1.0
FGFR2,,1.0,
FGFR3,1.0,,1.0
FGFRL1,,1.0,
FGL2,1.0,,1.0
FGR,1.0,,
FHIT,,,0.9605561105561105
FHL1,1.0,,1.0
FHOD3,0.6781283232896136,,
FILIP1L,1.0,1.0,1.0
FJX1,1.0,,1.0
FKBP5,0.9014570335325052,,0.9929502315865952
FKTN,1.0,,
FLII,1.0,,
FLNB,,1.0,
FLNC,,1.0,1.0
FLOT1,0.7445800952294459,,0.8982365948658084
FLOT2,,,0.8806456701193545
FLRT3,1.0,,
FLT1,,,1.0
FLVCR1,,,1.0
FMNL1,1.0,,1.0
FMNL3,,1.0,
FNBP1,1.0,,
FNBP1L,,,0.44265258550972836
FNDC3B,1.0,,1.0
FNDC5,,1.0,
FOLH1,1.0,,1.0
FOLR1,,1.0,
FOS,1.0,,1.0
FOSL2,1.0,,1.0
FOXO1,1.0,,1.0
FOXP4,1.0,,1.0
FRMD5,1.0,,1.0
FRMD8,,,1.0
FRY,,,1.0
FSD1L,,0.8670858553211493,1.0
FST,1.0,,
FSTL3,,,1.0
FSTL5,1.0,,1.0
FTH1,,,1.0
FUK,0.6781283232896136,,
FURIN,1.0,,1.0
FUS,1.0,1.0,
FUT3,,1.0,
FUT7,1.0,1.0,
