,FDR corrected P-value Ctrl Tc vs. wo Tc,FDR corrected P-value IBD Tc vs. Ctrl Tc,FDR corrected P-value IBD Tc vs. wo Tc
ANKDD1A,,1.0,1.0
ANKRD11,,1.0,
ANKRD13B,1.0,,0.9337389068330773
ANKRD28,1.0,,1.0
ANKRD29,,,0.19443736778980333
ANKRD34A,0.417191958368429,,
ANKRD37,1.0,,1.0
ANKRD40,0.1517310666649041,0.23556771097754703,
ANKRD44,1.0,,
ANKRD46,,0.14833166833166833,
ANKRD55,0.902980124001735,,
ANKS6,1.0,,
ANO6,,0.8566791374814298,
ANO8,,,1.0
ANTXR1,0.020886217607529085,0.019314019314019316,
ANXA1,0.1639072606225891,,0.15735674983323886
ANXA11,1.0,,1.0
ANXA2,0.3749768499430205,,0.32755215622773337
ANXA3,,0.12360972360972361,0.07436563436563437
ANXA6,0.634899103126528,,0.6184488980407348
AOAH,0.029176929940288716,,0.03585120114045734
AOC2,,1.0,
AP1S1,,1.0,
AP1S2,0.763640105991823,,0.6414688621308481
AP3B2,,,1.0
AP3D1,1.0,,
APBA2,0.07828556985183491,,0.04975802786021764
APBB1IP,0.20634680933684255,,0.18591408591408592
APBB3,,,0.14693210015790661
APCDD1,1.0,,
APOBEC3C,0.26837822671156003,,0.3025434193136057
APOBEC3F,0.04116191500806885,,0.042903250595558294
APOD,,,0.042903250595558294
APOL2,0.46030010342746785,,0.4580791018082916
APOL3,0.02429350310706243,,0.046247285053255205
APOL6,0.19500907256009298,,0.17359447781134527
APRT,,,1.0
AQP3,0.3221864590740672,,0.29941219828860277
ARAP1,0.04116191500806885,,0.01849891402130208
ARAP2,0.28622965536732553,,0.2536311370748457
ARF1,1.0,,
ARF3,1.0,,
ARF6,0.4529450270895138,,0.3813622275160737
ARFGAP1,1.0,,
ARHGAP21,,,0.659874522287284
ARHGAP27,0.13892001907718998,,0.14693210015790661
ARHGAP30,0.05517579533327565,,0.046247285053255205
ARHGAP31,,,0.16875711278131852
ARHGAP9,0.05151183048757173,,0.06328990158777392
ARHGDIA,,,0.16328355773656236
ARHGDIB,0.020886217607529085,,0.01849891402130208
ARHGEF1,0.02429350310706243,,0.032332884506797555
ARHGEF25,0.24953708711670497,,
ARHGEF26,0.24081572708390156,,0.2205325708773985
ARHGEF3,0.2524079693891015,,0.2080157604633129
ARHGEF40,0.32808393323414786,0.36678917412862366,
ARHGEF6,0.12892266463695035,,0.11070190754954327
ARL10,0.5437690998493832,,0.4306484475976001
ARL4C,1.0,,1.0
ARL4D,1.0,,0.9395479297089315
ARL6IP5,0.2119916507333726,,
ARMCX4,0.9342690223619555,,0.8682800715767748
ARPC2,1.0,,1.0
ARPC3,0.39136661211129303,,0.37269998465778065
ARPC5,0.3661189354124137,,
ARPIN,1.0,1.0,
ARPP21,1.0,,
ARRB1,1.0,,1.0
ARRDC2,0.9069257552623503,,0.8074181177629454
ARRDC4,1.0,,0.8708875753706494
ARSD,,1.0,
ART3,0.02429350310706243,0.029587433842752992,0.020811278273964843
ARVCF,,,0.024543113652024544
ASAH1,,0.3015351994943832,
ASAP2,0.08998400702436576,,0.07731080800387732
ASAP3,0.3491668721794245,,
ASNS,0.295324289380753,,0.19653774796631937
ASPHD2,0.3435665458137368,,
ASRGL1,,,0.9650376243100289
ATAD1,,1.0,
ATF2,,1.0,
ATF3,,,1.0
ATG4B,,1.0,1.0
ATL3,0.21374020716125983,,0.22278960708712775
ATOH8,,1.0,
ATP10A,0.6504482214016581,,0.5594906660737382
ATP10B,0.6305732555732556,,
ATP10D,0.8595146147384953,,
ATP11A,0.6552906850591527,,
ATP11C,0.06305623310699453,,
ATP1B2,0.15896303326987243,,0.18318005523887876
ATP1B3,0.3152599225591926,,0.2642189851492177
ATP5S,0.5724459871925309,,0.4873476038524582
ATP6V1B2,1.0,,
ATP7B,0.5222426737939865,,
ATP8A1,,0.20938152756334572,0.15492840492840493
ATXN1,0.27594832203127134,,0.2205325708773985
AUH,,1.0,
AUNIP,0.5238980328372462,,
AXL,,0.019314019314019316,
B2M,0.020886217607529085,,0.01849891402130208
B3GALNT1,,,0.2621242986778235
B3GALNT2,0.25421370491793027,0.3113304605841919,
B3GAT2,0.020886217607529085,,0.024543113652024544
B3GNT2,0.04764487589972355,,0.03585120114045734
B3GNT5,0.04764487589972355,,
B3GNT9,,1.0,1.0
B4GALT1,0.1517310666649041,0.15905662964486494,0.15248473923552788
B4GALT2,0.7680076932413381,,0.689242464852221
BACE2,0.2220741615176967,,0.14231208530882797
BACH2,0.3837527933913476,,0.31674251674251674
BAHCC1,,,1.0
BAMBI,,0.3964456596035543,0.31674251674251674
BATF3,1.0,1.0,1.0
BBIP1,1.0,,1.0
BBS2,1.0,,1.0
BCAM,0.020886217607529085,0.021393990624759857,0.018407335239018406
BCAT1,1.0,,
BCL10,0.16100749067782036,,
BCL2L1,1.0,,
BCL6,0.3152599225591926,0.3476523476523477,0.27241909761189964
BDKRB2,,,0.046247285053255205
BEND7,1.0,,1.0
BEST1,,,0.7357983035216464
BET1L,1.0,,1.0
BEX1,,,1.0
BEX5,,0.52651696129957,0.4539039555761964
BGN,,,0.018407335239018406
BHLHE22,1.0,,1.0
BHLHE40,1.0,,1.0
BICDL1,,1.0,
BICRA,0.4993565652906312,,
BIRC2,1.0,,
BLOC1S6,0.19307233862028383,,
BLVRB,,,0.22952356285689615
BMP1,,0.019314019314019316,
BMP3,0.102306686889128,,
BMP7,0.020886217607529085,0.029587433842752992,0.01849891402130208
BMPR1B,,,0.02825442035168479
BNC2,,,1.0
BNIP3,0.46336703497507514,,
BNIP3L,0.44233643594257405,0.5221152473899727,
BOC,,0.021393990624759857,0.018407335239018406
BPNT1,1.0,,
BRD9,1.0,,
BRSK2,0.8534033399168263,,0.7602369167834064
BRWD1,,1.0,
BSDC1,,0.9141610478657833,
BSG,,,0.024543113652024544
BSPRY,0.6710693886266406,,0.6184488980407348
BST2,0.04457350229944982,,0.01849891402130208
BTBD1,1.0,,
BTBD11,0.718962709316407,,0.6836958518374449
BTF3L4,1.0,,
BTG2,1.0,,1.0
BTN2A1,0.018554261272707873,,0.020811278273964843
BTN2A2,0.018554261272707873,,0.018407335239018406
BTN3A1,0.018554261272707873,,0.01849891402130208
BTN3A2,0.029176929940288716,,0.024543113652024544
BUD31,1.0,,
C11orf54,1.0,,
C11orf68,1.0,,1.0
C11orf87,1.0,,0.9461699015270445
C12orf45,1.0,,1.0
C12orf66,1.0,1.0,
C15orf39,1.0,,1.0
C15orf40,1.0,,1.0
C16orf89,,1.0,
C1D,1.0,,1.0
C1QL1,0.110787762961676,,0.10839513843047412
C1R,0.018554261272707873,,0.018407335239018406
C1S,0.018554261272707873,,0.01849891402130208
C1orf159,,,0.2586206444474161
C1orf226,1.0,1.0,
C1orf61,0.04764487589972355,,0.07436563436563437
C2,,,0.01849891402130208
C22orf24,0.3568423277966847,,
C2CD4C,0.4584682993773903,,
C3,0.018554261272707873,,0.018407335239018406
C3AR1,0.018554261272707873,,0.018407335239018406
C3orf18,1.0,,
C4orf19,0.46336703497507514,,
C4orf3,0.5311102199463245,,
C5,0.018554261272707873,,
C6orf106,,,1.0
C6orf223,0.4993565652906312,,
C9orf64,1.0,,1.0
C9orf72,,0.029587433842752992,
CA10,,,1.0
CA2,,0.587614405796224,0.4859576432244545
CA4,,1.0,1.0
CA8,0.4971176063200603,,
CAB39,1.0,,
CAB39L,,1.0,
CABIN1,1.0,,1.0
CACHD1,0.8563661887015181,0.8681375767090052,
CACNA1C,,,1.0
CACNA1I,0.6080737444373808,0.6500079724835425,
CACNA2D1,0.18612344177561568,,
CACNG3,1.0,,
CACNG5,0.5875233338090481,,0.4617071670051803
CACNG7,,0.4733420425728118,
CAD,1.0,1.0,
CADM3,0.018554261272707873,,
CADPS,1.0,,1.0
CALCOCO1,,,1.0
CALCOCO2,1.0,,
CALHM2,0.34795736476408745,,0.32755215622773337
CALHM5,,,1.0
CALR,,,0.14693210015790661
CALU,,,1.0
CAMK2B,0.3048709045754836,,
CAMK2N1,1.0,,
CAMK4,1.0,,
CANT1,,,0.087530172275935
CAP1,0.6697156555235159,,0.6614782640550728
CAPG,0.2873817911411896,,0.2586206444474161
CAPNS1,,,1.0
CAPRIN2,,,0.24455812643732108
CAPZB,,,0.6247468267772837
CARMIL1,,,0.9169973399008566
CARMIL2,0.020886217607529085,,0.01849891402130208
CARS2,1.0,,
CASK,0.020886217607529085,,0.01849891402130208
CASKIN2,0.9202227733356138,,
CASP1,0.03306382199115763,,0.01849891402130208
CASP10,0.8311597585058735,,0.7095271877880575
CASP3,1.0,,1.0
CASP7,0.9342690223619555,,0.8064370331161376
CAST,0.24767712287712287,,0.20944424143311485
CAV1,,,0.020811278273964843
CAVIN1,,0.1418989174091215,0.09347635604618845
CAVIN2,,,0.32755215622773337
CAVIN3,,,1.0
CBFB,1.0,,1.0
CBLN2,,,0.08498929641786784
CBLN3,,0.062080776366490655,
CBLN4,0.08766462894903261,,0.07165045907439416
CBS,1.0,,
CBX5,1.0,,1.0
CBX7,1.0,,
CCDC112,,,1.0
CCDC115,0.7365865391208579,0.7309076465702973,
CCDC14,,,1.0
CCDC184,,1.0,
CCDC33,,1.0,1.0
CCDC40,1.0,,
CCDC57,1.0,,
CCDC58,,,1.0
CCDC77,,,1.0
CCDC8,,1.0,
CCDC80,,,0.052866564714905945
CCDC85C,1.0,1.0,1.0
CCDC88A,,,1.0
CCDC88B,0.7084208894553723,,0.5909343494482814
CCDC92,1.0,,
CCL19,0.018554261272707873,,0.018407335239018406
CCL2,0.02429350310706243,,0.01849891402130208
CCL28,0.018554261272707873,0.021393990624759857,0.01849891402130208
CCL4,0.018554261272707873,,0.020811278273964843
CCL5,0.018554261272707873,,0.018407335239018406
CCNA1,,,1.0
CCNB1IP1,,,1.0
CCND2,,1.0,1.0
CCND3,1.0,,1.0
CCNDBP1,1.0,,
CCNE1,,1.0,
CCNL1,1.0,,
CCNL2,1.0,,0.9353958485560993
CCNO,1.0,,
CCR1,0.018554261272707873,,0.018407335239018406
CCR2,0.018554261272707873,,0.020811278273964843
CCR5,0.018554261272707873,,0.01849891402130208
CCSAP,0.7496426167974286,,
CD109,0.07828556985183491,,0.052866564714905945
CD164,0.08998400702436576,,0.08498929641786784
CD2,0.018554261272707873,,0.018407335239018406
CD200R1,0.02429350310706243,,0.024543113652024544
CD27,0.020886217607529085,,0.018407335239018406
CD274,0.020886217607529085,,0.01849891402130208
CD276,0.018554261272707873,0.019314019314019316,
CD300A,0.018554261272707873,,0.018407335239018406
CD37,0.018554261272707873,,0.01849891402130208
CD3E,0.02429350310706243,,0.01849891402130208
CD4,0.020886217607529085,,0.01849891402130208
CD40,0.018554261272707873,,0.018407335239018406
CD44,0.02429350310706243,,0.018407335239018406
CD47,0.018554261272707873,0.019314019314019316,0.020811278273964843
CD48,0.018554261272707873,,0.018407335239018406
CD53,0.029176929940288716,,0.018407335239018406
CD55,,,0.06088889276662203
CD6,0.02429350310706243,,0.02825442035168479
CD63,,,0.024543113652024544
CD74,0.03306382199115763,,0.018407335239018406
CD81,,,0.04975802786021764
CD83,,,0.018407335239018406
CD84,0.018554261272707873,,0.018407335239018406
CD86,0.020886217607529085,,0.018407335239018406
CD8A,0.020886217607529085,,0.01849891402130208
CD9,,,0.01849891402130208
CD99,,,0.6272481318074024
CDC42,0.10014439708762853,,
CDC42BPA,,,0.087530172275935
CDC42EP1,0.35849391987323026,,0.3178604912922256
CDC42EP3,0.10817484402390062,,0.11277284240889095
CDC42SE1,0.1421162008246157,,0.1517058941058941
CDC42SE2,0.5485949344772874,,0.480497692057125
CDCA7,1.0,,1.0
CDH10,0.020886217607529085,,
CDH11,,,0.01849891402130208
CDH13,0.02429350310706243,,0.024543113652024544
CDH19,,,0.018407335239018406
CDH2,0.018554261272707873,,0.018407335239018406
CDH24,,,0.01849891402130208
CDH6,0.020886217607529085,,0.018407335239018406
CDH8,,0.021393990624759857,
CDK10,1.0,,1.0
CDK5RAP2,1.0,1.0,
CDK6,1.0,,
CDK7,1.0,,
CDKN1A,,,1.0
CDKN2A,1.0,,1.0
CDKN2D,1.0,1.0,1.0
CDO1,0.8664361432218574,,
CDON,,0.021393990624759857,0.01849891402130208
CDV3,,,1.0
CEACAM21,0.020886217607529085,,0.020811278273964843
CEBPD,0.6348919536839001,,0.5714493191128706
CECR2,1.0,1.0,
CELF4,,1.0,
CELSR2,,,0.01849891402130208
CEMIP,0.07828556985183491,,0.06328990158777392
CENPB,,,1.0
CENPO,1.0,,
CENPT,,,1.0
CENPU,1.0,,
CEP290,,1.0,1.0
CEP44,,,1.0
CEP57,,,1.0
CEP78,1.0,,1.0
CEP95,,,1.0
CERCAM,,0.029587433842752992,
CETN3,,1.0,
CFAP46,1.0,,
CFAP52,,1.0,
CFB,0.020886217607529085,,0.01849891402130208
CFLAR,0.5122269557365712,,0.4533475473072789
CGAS,1.0,,1.0
CGNL1,,0.5872505872505873,
CHAC1,,1.0,
CHAF1A,1.0,,
CHCHD2,1.0,,1.0
CHD1L,1.0,1.0,
CHD5,,1.0,1.0
CHD7,0.9144859047202798,0.9187267026602207,
CHGB,,1.0,
CHI3L1,0.3221864590740672,,0.24304132525156782
CHI3L2,0.33071325837283283,,0.3156162301143714
CHKA,1.0,,1.0
CHPF,1.0,,1.0
CHPF2,,1.0,1.0
CHRAC1,,,1.0
CHRNA3,0.19847154520521357,,
CHST1,,,0.01849891402130208
CHST2,,1.0,
CHSY1,,,0.10680881057900805
CHTF18,1.0,,
CHTF8,,,1.0
CHURC1,,,1.0
CIART,,,1.0
CIB1,0.110787762961676,,0.09347635604618845
CIDEB,1.0,,1.0
CIR1,1.0,1.0,
CIRBP,1.0,,1.0
CISH,0.06722423305337878,,0.06328990158777392
CLCN4,0.020886217607529085,,
CLCN6,,,0.620975765578617
CLDN1,,,0.018407335239018406
CLDN19,,0.2418451114103288,
CLDN5,,0.019314019314019316,
CLDND1,0.3221864590740672,,
CLEC1A,0.018554261272707873,,0.01849891402130208
CLEC2B,0.018554261272707873,,0.01849891402130208
CLIC5,0.26625077708669037,,0.20424364368026338
CLK3,1.0,,
CLN6,0.4315362057297541,0.4861905012280952,
CLOCK,,,1.0
CLPTM1L,,1.0,
CLSTN1,,,0.024543113652024544
CLSTN2,,,0.01849891402130208
CLVS2,,,0.9892526119439048
CMPK2,0.110787762961676,,
CMTM4,0.12280089388523124,,
CMTM6,,,0.5844662059760302
CMTM7,0.07828556985183491,,0.1015923966743639
CNKSR2,0.37759418001353484,,0.29465628710911734
CNKSR3,,0.14466070841909767,
CNOT6L,,1.0,
CNP,,,0.042903250595558294
CNR1,,,0.17481473750130466
CNTN1,0.018554261272707873,,
CNTNAP1,0.020886217607529085,,0.018407335239018406
COBLL1,,1.0,
COCH,0.15896303326987243,,0.10680881057900805
COL12A1,,0.019314019314019316,
COL13A1,,,0.1597699175824176
COL18A1,,0.019314019314019316,
COL1A1,,,0.018407335239018406
COL1A2,,,0.01849891402130208
COL27A1,1.0,1.0,
COL4A5,0.11652981165176288,0.1649120110658572,
COL4A6,0.03735027187795917,0.029587433842752992,
COL5A1,,0.021393990624759857,
COL5A2,,,0.020811278273964843
COL6A1,,,0.018407335239018406
COL6A2,,,0.020811278273964843
COL8A2,,,0.01849891402130208
COLEC12,,,0.020811278273964843
COLGALT2,0.029176929940288716,,0.02825442035168479
COMT,,0.2109351322834469,
COPB1,1.0,,
COQ10B,1.0,,
COQ4,1.0,,
CORO1A,0.02429350310706243,,0.018407335239018406
CORO2B,,0.09456143856143857,
CORO7,1.0,,
COTL1,0.3953977057425333,,0.3197539561175925
COX11,1.0,,1.0
COX6B2,0.8584672299811742,0.9141610478657833,
CPA4,,0.6705527482226511,
CPAMD8,,0.5853939874558431,
CPD,,,0.2374446205967945
CPE,,,0.40601926808823363
CPED1,,,0.08238967198504771
CPNE1,1.0,,1.0
CPNE2,1.0,1.0,
CPNE4,1.0,,
CPNE6,0.8240475121209068,,0.7415173512968335
CPNE7,1.0,,0.9868502975897343
CPNE8,,,0.41527201321015755
CPPED1,,,1.0
CPQ,,,0.01849891402130208
CPSF3,1.0,,
CPSF6,,,1.0
CPT1A,1.0,,1.0
CRABP2,,0.9154845154845155,
CREBBP,1.0,1.0,
CREBRF,1.0,1.0,
CRELD2,,1.0,
CREM,1.0,,1.0
CRH,,0.38490081347224203,
CRHR2,,0.19336876141609868,0.11519633550614619
CRLF3,0.04116191500806885,,0.03585120114045734
CROCC,0.6724201724201725,0.6751184299571396,0.6178126576899583
CRTAM,0.020886217607529085,,0.01849891402130208
CRTC3,,1.0,
CRY1,1.0,1.0,1.0
CRYBG1,0.35253096418144964,0.4031598653447393,0.32821591950975265
CSF1,0.04116191500806885,,0.052866564714905945
CSF2RB,0.018554261272707873,,0.01849891402130208
CSGALNACT1,0.4301804275931055,,0.4295183864832789
CSMD1,0.08766462894903261,0.08479325552496285,
CSMD2,0.05151183048757173,,0.055433099011080664
CSRNP1,1.0,,0.9682682242469665
CSRNP3,,1.0,
CSRP1,0.2873817911411896,,0.23112270243417785
CSRP2,0.03735027187795917,,
CSTB,,,0.12810886592399198
CTBP2,1.0,1.0,
CTBS,1.0,,1.0
CTDP1,1.0,,
CTDSP1,,,0.749682157689784
CTDSP2,,1.0,1.0
CTHRC1,,,0.622235343496788
CTIF,,1.0,1.0
CTNNBIP1,0.36451287132486043,0.4434620497612623,0.3311105260563744
CTPS1,1.0,1.0,
CTSA,,1.0,1.0
CTSB,,,0.020811278273964843
CTSC,,,0.024543113652024544
CTSH,,,0.0395561884923587
CTSO,0.08229569473588613,,0.042903250595558294
CTSS,0.02429350310706243,,0.018407335239018406
CTSZ,0.110787762961676,,0.0962217080516526
CTTN,0.04116191500806885,,0.05848982478195961
CUEDC1,1.0,,1.0
CUL9,,,1.0
CUX1,1.0,1.0,
CXCL10,0.020886217607529085,,0.020811278273964843
CXCL16,0.11944305694305693,,0.11519633550614619
CXCL8,0.018554261272707873,,0.018407335239018406
CXCL9,0.018554261272707873,,0.020811278273964843
CXorf21,,,0.5045104468181392
CYB5R3,,1.0,1.0
CYBA,0.03735027187795917,,0.06598203466679459
CYBRD1,,0.8294863031705138,0.7695409012436294
CYGB,1.0,,1.0
CYLD,1.0,,1.0
CYP26B1,,,1.0
CYP27A1,,1.0,1.0
CYR61,,,0.01849891402130208
CYSTM1,0.08998400702436576,,0.07436563436563437
CYTH1,0.24953708711670497,,
CYTH2,0.29772156626756036,,
CYTH4,0.102306686889128,,0.0962217080516526
CYYR1,0.28258479325552494,,0.26317708265760215
DAAM2,0.04764487589972355,,
DAB2,,,0.020811278273964843
DACH1,1.0,1.0,
DACT1,1.0,,
DACT2,0.9601428407973163,,0.895829216155895
DACT3,1.0,,
DAPK2,,,0.7848155596748467
DAPP1,0.49660068995044365,,0.42416267047368067
DAZAP2,1.0,,
DBF4B,1.0,,1.0
DBI,1.0,,1.0
DBNL,,0.7309076465702973,
DBP,1.0,,1.0
DCAF11,1.0,1.0,
DCAF17,1.0,,1.0
DCN,,,0.01849891402130208
DCUN1D3,1.0,1.0,
DCUN1D4,,,1.0
DDAH1,0.7235566572464969,,0.6614782640550728
DDB2,,,1.0
DDIT4,1.0,,1.0
DDIT4L,,0.1896285532649169,
DDR2,,0.019314019314019316,0.01849891402130208
DDRGK1,,,1.0
DDX11,1.0,,1.0
DDX3Y,1.0,,1.0
DDX51,1.0,,1.0
DDX52,,1.0,
DDX55,1.0,,1.0
DDX56,1.0,,1.0
DDX58,0.5684604747104748,,0.5456597909428099
DEAF1,,0.7819598798827286,
DEDD2,0.636320249905996,,
DENND1C,0.6601561255026601,,0.6614782640550728
DENND4A,1.0,,1.0
DENND6B,1.0,,1.0
DEPP1,0.33071325837283283,0.3876477504796089,0.2878365289532802
DERL1,1.0,,
DES,0.5860089567183389,,0.4873476038524582
DET1,,,1.0
DEXI,1.0,,1.0
DFFA,1.0,,
DGKA,0.15360153864826762,,0.1492087366886725
DGKB,0.9068304244774833,,0.7695409012436294
DGKE,,,1.0
DGLUCY,1.0,,1.0
DHFR,,1.0,
DHRS7,1.0,,
DHTKD1,1.0,,1.0
DIAPH1,0.07078107078107078,,0.06088889276662203
DIP2A,0.3405901029663406,,0.2460627607686431
DIRAS2,0.9765755775325154,1.0,
DIS3L,,,1.0
DKK1,,0.39816593662747507,
DLGAP2,,,0.07165045907439416
DLL1,0.018554261272707873,0.021393990624759857,0.018407335239018406
DMC1,1.0,,
DMPK,,,1.0
DMTN,,0.7291189054106987,
DNAAF5,1.0,1.0,
DNAH7,,1.0,
DNAJA1,1.0,,
DNAJA3,,,1.0
DNAJA4,1.0,,
DNAJB1,1.0,,1.0
DNAJB2,,0.5906601759444569,
DNAJB9,0.44551499455958055,,
DNAJC1,0.9323741244206811,,0.8630507107571328
DNAJC10,,,1.0
DNAJC11,,1.0,
DNAJC15,,,1.0
DNAJC19,,,1.0
DNASE1L1,,0.20938152756334572,
DNASE2,1.0,,
DNER,,,0.018407335239018406
DNHD1,,,1.0
DNM1,,,0.12604344807734638
DNMBP,0.1639072606225891,0.2109351322834469,
DNMT1,,1.0,
DOC2A,,,0.29144559612321935
DOCK1,,0.051985397779790304,
DOCK10,0.26625077708669037,,0.20424364368026338
DOCK5,1.0,,
DOCK6,0.6182934712346477,,
DOCK8,0.1135688082409394,,0.1015923966743639
DOCK9,,,1.0
DOK5,0.1914389582783365,0.23304168359113414,0.18591408591408592
DONSON,,1.0,1.0
DPH7,,,1.0
DPP10,1.0,,
DPP6,,1.0,
DPP7,0.9164286006391269,,0.8314491064491065
DPY19L1,0.3423248120004114,,0.32821591950975265
DPY19L2,,0.39816593662747507,
DPYD,0.9702169231919711,,0.9169973399008566
DPYSL2,,0.4031598653447393,
DRAM1,,,0.3942326503160802
DRAP1,1.0,,1.0
DRP2,,,0.11277284240889095
DSC2,,,0.018407335239018406
DSCAM,0.020886217607529085,,
DSCC1,,1.0,
DTNBP1,0.7680076932413381,,
DTX3,,1.0,1.0
DTX3L,1.0,,1.0
DUSP10,0.6138912166153936,,0.503600254135586
DUSP5,,,1.0
DUSP8,1.0,,
DYNC2H1,1.0,,
DYRK4,,0.4984721161191749,
DYSF,0.3152599225591926,,0.2978348310012891
E2F1,1.0,,
ECE1,,,0.055433099011080664
ECH1,,,1.0
ECHDC2,1.0,,1.0
ECHDC3,1.0,,
ECI1,1.0,1.0,
EDIL3,,,0.018407335239018406
EEF2K,1.0,,1.0
EEFSEC,1.0,,1.0
EEPD1,0.09343101343101344,,
EFCAB14,,,1.0
EFCAB2,,1.0,
EFEMP1,,0.029587433842752992,
EFEMP2,0.018554261272707873,,0.018407335239018406
EFHC1,1.0,,
EFHD1,0.16100749067782036,,
EFNA1,0.020886217607529085,,0.018407335239018406
EFNA3,0.03306382199115763,,0.042903250595558294
EFR3B,0.5057393825686508,,0.4673474265536008
EFS,0.17342621791020368,,0.14231208530882797
EFTUD2,1.0,,1.0
EGFL7,,0.021393990624759857,
EGFR,,0.07532467532467532,
EGLN1,0.813437844207075,,
EGR1,,0.8379828264221328,0.7612785318946457
EHD1,1.0,,1.0
EHD4,1.0,,1.0
EID2,,,1.0
EIF1AY,1.0,,1.0
EIF1B,,1.0,
EIF2AK2,1.0,,
EIF2AK3,0.729097682338915,,
EIF4A3,1.0,,1.0
EIF4E2,1.0,,1.0
EIF4E3,0.6662703416801777,,
EIF4EBP2,1.0,,
EIF4G1,,1.0,
EIF4G3,1.0,,
EIF4H,1.0,,1.0
ELF1,0.102306686889128,,0.14463332453607983
ELK3,0.08766462894903261,,0.07988495879120878
ELL2,1.0,,1.0
