,FDR corrected P-value Ctrl Tc vs. wo Tc,FDR corrected P-value IBD Tc vs. Ctrl Tc,FDR corrected P-value IBD Tc vs. wo Tc
CAPG,1.0,,1.0
CAPRIN2,,,0.7933706671877019
CAPZB,,,1.0
CARMIL2,1.0,,1.0
CASK,1.0,,1.0
CASP1,1.0,,1.0
CASP10,0.8728557157128585,,0.8239209769822015
CASP3,,,1.0
CASP7,1.0,,1.0
CAST,1.0,,1.0
CAVIN1,,1.0,1.0
CAVIN3,,,1.0
CBFB,1.0,,1.0
CBLN2,,,0.7933706671877019
CBLN4,,,0.7979877265591552
CBS,1.0,,
CBX7,1.0,,
CCDC112,,,1.0
CCDC115,,1.0,
CCDC184,,1.0,
CCDC33,,1.0,1.0
CCDC40,1.0,,
CCDC77,,,1.0
CCDC8,,1.0,
CCDC80,,,1.0
CCDC85C,1.0,1.0,1.0
CCDC88B,,,1.0
CCL19,0.6952747252747252,,0.7670534593611517
CCL2,0.558236635159712,,0.6417824599642781
CCL28,0.558236635159712,0.6363636363636365,
CCL4,0.8078453338568946,,0.7979877265591552
CCL5,0.558236635159712,,0.6417824599642781
CCNB1IP1,,,0.7520888202706385
CCND2,,,1.0
CCND3,0.6911501197215483,,0.7403613335816727
CCNL1,1.0,,
CCNL2,1.0,,1.0
CCR1,1.0,,1.0
CCR2,0.8611087405057254,,0.8268809276365952
CCR5,1.0,,1.0
CCSAP,0.8930078542147508,,
CD109,1.0,,1.0
CD164,0.6911501197215483,,0.7670534593611517
CD2,1.0,,1.0
CD200R1,1.0,,0.958089529518101
CD27,0.770413532955339,,0.7933706671877019
CD274,0.8930078542147508,,0.8660376822302424
CD276,,1.0,
CD300A,1.0,,1.0
CD37,1.0,,1.0
CD3E,0.911553752370079,,0.8680317503846915
CD4,0.8742561786040047,,0.8602308962021192
CD40,,,0.8237772865432439
CD44,1.0,,1.0
CD47,0.91022435121814,,0.8852974982007241
CD48,1.0,,1.0
CD53,1.0,,1.0
CD6,1.0,,1.0
CD63,,,0.8660376822302424
CD74,0.9666607157101454,,0.9368365233176366
CD83,,,0.7933706671877019
CD84,1.0,,1.0
CD86,0.8742561786040047,,0.8239209769822015
CD8A,0.9027420782177653,,0.8660376822302424
CD9,,,0.9451151960879588
CD99,,,0.7670534593611517
CDC42,1.0,,
CDC42BPA,,,1.0
CDC42EP1,,,1.0
CDC42EP3,1.0,,
CDC42SE2,0.558236635159712,,0.6417824599642781
CDH13,1.0,,1.0
CDH2,1.0,,
CDH24,,,1.0
CDH6,1.0,,1.0
CDK10,1.0,,1.0
CDK5RAP2,,1.0,
CDK6,0.6911501197215483,,
CDK7,1.0,,
CDKN1A,,,0.8603896103896104
CDKN2A,1.0,,1.0
CDKN2D,1.0,,
CDO1,0.9683195592286501,,
CDON,,1.0,1.0
CEACAM21,0.9336428277604748,,0.8989968364968366
CEBPD,1.0,,1.0
CECR2,1.0,1.0,
CELF4,,0.9570774053532674,
CEMIP,0.9336428277604748,,0.8989968364968366
CENPO,1.0,,
CENPU,1.0,,
CEP290,,,1.0
CEP44,,,1.0
CEP57,,,0.7458811030239602
CEP78,1.0,,1.0
CFAP46,1.0,,
CFAP52,,0.7033492822966506,
CFB,0.558236635159712,,0.6417824599642781
CFLAR,0.770413532955339,,0.7933706671877019
CGAS,0.6911501197215483,,0.7403613335816727
CGNL1,,1.0,
CHAC1,,1.0,
CHAF1A,1.0,,
CHCHD2,1.0,,1.0
CHD1L,1.0,,
CHD7,1.0,1.0,
CHI3L1,0.6911501197215483,,0.7670534593611517
CHI3L2,0.6911501197215483,,0.7458811030239602
CHKA,0.7211332728574108,,0.7933706671877019
CHPF,1.0,,1.0
CHPF2,,,1.0
CIART,,,0.966334046181955
CIB1,1.0,,1.0
CIDEB,1.0,,1.0
CIR1,1.0,,
CIRBP,1.0,,
CISH,1.0,,1.0
CLCN4,0.9651538480713144,,
CLCN6,,,0.7670534593611517
CLDN1,,,0.7286291689961415
CLDN19,,1.0,
CLDN5,,0.9570774053532674,
CLDND1,0.558236635159712,,
CLEC1A,0.5907176935214318,,0.7272946833386393
CLEC2B,0.6911501197215483,,0.7670534593611517
CLIC5,1.0,,1.0
CLK3,1.0,,
CLN6,,0.7033492822966506,
CLOCK,,,0.7979877265591552
CLSTN2,,,1.0
CLVS2,,,1.0
CMPK2,1.0,,
CMTM7,0.8657036033273657,,0.7979877265591552
CNKSR2,0.6911501197215483,,0.7670534593611517
CNKSR3,,1.0,
CNR1,,,1.0
CNTN1,1.0,,
CNTNAP1,1.0,,1.0
COBLL1,,1.0,
COCH,1.0,,
COL13A1,,,1.0
COL18A1,,0.9137529137529138,
COL1A2,,,0.8239209769822015
COL4A5,0.5907176935214318,0.7300091213134692,
COL4A6,0.5907176935214318,0.7300091213134692,
COL5A2,,,0.7979877265591552
COL6A1,,,0.8213393254944502
COL6A2,,,0.7286291689961415
COQ10B,0.7118311552700693,,
COQ4,1.0,,
CORO1A,1.0,,1.0
CORO7,1.0,,
COTL1,1.0,,
CPA4,,0.5996503496503497,
CPAMD8,,0.5996503496503497,
CPED1,,,1.0
CPNE1,0.9326513486513487,,0.8691092924354262
CPNE2,0.9683195592286501,1.0,
CPNE4,1.0,,
CPNE6,1.0,,1.0
CPNE7,,,1.0
CPQ,,,0.7933706671877019
CPSF6,,,1.0
CPT1A,0.558236635159712,,0.6522463044202176
CREBBP,,1.0,
CRHR2,,,1.0
CRLF3,0.9103859103859104,,
CROCC,1.0,1.0,
CRTAM,0.737163545674184,,
CRTC3,,1.0,
CRY1,1.0,,1.0
CRYBG1,1.0,1.0,1.0
CSF1,0.9400405042428389,,0.9520287404902789
CSF2RB,1.0,,1.0
CSGALNACT1,0.91022435121814,,0.8660376822302424
CSMD1,0.558236635159712,0.5996503496503497,
CSMD2,0.558236635159712,,
CSRNP1,1.0,,1.0
CSRP1,0.8573504417660262,,0.8237772865432439
CTBP2,0.7769168331668331,,
CTBS,,,0.7715902188263998
CTDSP2,,,0.7979877265591552
CTIF,,,1.0
CTNNBIP1,1.0,1.0,1.0
CTSA,,,0.7933706671877019
CTSB,,,0.8237772865432439
CTSC,,,0.7804695304695305
CTSH,,,1.0
CTSO,0.969776939758178,,0.9884435862089493
CTSS,1.0,,1.0
CTSZ,0.7978766795334843,,0.7979877265591552
CTTN,1.0,,1.0
CUEDC1,0.8611087405057254,,0.8603896103896104
CUL9,,,0.7933706671877019
CUX1,1.0,,
CXCL10,0.8728557157128585,,0.8636753317604382
CXCL16,0.770413532955339,,0.7933706671877019
CXCL8,0.8115440115440116,,0.7979877265591552
CXCL9,0.7211332728574108,,0.7824397824397825
CYB5R3,,1.0,
CYBA,1.0,,0.9877810159765048
CYBRD1,,,1.0
CYGB,1.0,,1.0
CYLD,0.9651538480713144,,0.958089529518101
CYP26B1,,,0.7933706671877019
CYP27A1,,1.0,1.0
CYR61,,,0.9451151960879588
CYTH1,1.0,,
CYTH2,1.0,,
CYTH4,1.0,,1.0
CYYR1,1.0,,1.0
DAAM2,1.0,,
DAB2,,,1.0
DACH1,1.0,,
DACT1,1.0,,
DACT2,1.0,,1.0
DAPP1,1.0,,1.0
DAZAP2,1.0,,
DBI,,,1.0
DBP,1.0,,1.0
DCAF11,1.0,1.0,
DCAF17,,,1.0
DCUN1D3,0.7769168331668331,,
DCUN1D4,,,0.958089529518101
DDAH1,1.0,,1.0
DDIT4,0.7877404494615177,,
DDR2,,,1.0
DDX11,1.0,,1.0
DDX3Y,0.9027420782177653,,0.9334291206801167
DDX55,1.0,,1.0
DDX56,1.0,,1.0
DDX58,0.6854425574425574,,
DEDD2,0.7211332728574108,,
DENND1C,0.6911501197215483,,0.7670534593611517
DENND4A,1.0,,
DEPP1,0.7211332728574108,0.8994755244755245,0.7933706671877019
DES,1.0,,1.0
DET1,,,0.8636753317604382
DEXI,,,1.0
DFFA,1.0,,
DGKA,1.0,,1.0
DGKB,1.0,,1.0
DGLUCY,0.7211332728574108,,
DHFR,,1.0,
DHRS7,0.6911501197215483,,
DIP2A,1.0,,1.0
DIRAS2,1.0,1.0,
DLGAP2,,,1.0
DLL1,1.0,,1.0
DMC1,0.8611087405057254,,
DNAAF5,1.0,1.0,
DNAJA1,0.558236635159712,,
DNAJB1,0.558236635159712,,
DNAJC1,0.6911501197215483,,0.7458811030239602
DNAJC15,,,1.0
DNASE2,1.0,,
DNER,,,0.7933706671877019
DNHD1,,,0.6417824599642781
DNM1,,,0.8180022224966046
DNMT1,,1.0,
DOC2A,,,0.9795707139160651
DOCK1,,1.0,
DOCK10,1.0,,1.0
DOCK6,0.558236635159712,,
DOCK8,1.0,,0.9915270603002946
DOCK9,,,1.0
DOK5,1.0,,1.0
DONSON,,,0.7933706671877019
DPH7,,,1.0
DPP10,1.0,,
DPP7,1.0,,1.0
DPY19L1,0.972011291120753,,
DPYD,,,0.7979877265591552
DRAP1,1.0,,1.0
DSC2,,,1.0
DSCAM,0.9795886770056511,,
DTNBP1,1.0,,
DTX3L,0.558236635159712,,0.6177156177156178
DUSP5,,,1.0
DYRK4,,1.0,
DYSF,0.5652640042883945,,0.6417824599642781
ECE1,,,0.7670534593611517
ECHDC2,,,1.0
EDIL3,,,1.0
EEF2K,1.0,,1.0
EEFSEC,1.0,,
EEPD1,1.0,,
EFEMP1,,1.0,
EFEMP2,0.8360686932115503,,0.8237772865432439
EFHC1,1.0,,
EFNA1,1.0,,1.0
EFNA3,1.0,,
EFR3B,0.7330552659019811,,
EFS,1.0,,1.0
EFTUD2,1.0,,1.0
EGFR,,0.7881118881118881,
EGLN1,1.0,,
EGR1,,1.0,1.0
EHD1,1.0,,1.0
EHD4,1.0,,
EIF1AY,1.0,,1.0
EIF1B,,1.0,
EIF2AK2,1.0,,
EIF4A3,1.0,,1.0
EIF4E2,1.0,,1.0
EIF4E3,1.0,,
EIF4H,1.0,,
ELF1,0.8360686932115503,,0.8218429921726624
ELK3,,,1.0
ELL2,0.7769168331668331,,
ELMSAN1,,,1.0
ELOVL6,,,0.7979877265591552
ELP6,,0.8106771277502984,
EMB,1.0,,1.0
EMID1,1.0,,0.9451151960879588
EMILIN3,0.558236635159712,,
EML3,1.0,,1.0
EML4,,,0.7778950906912993
EMP1,,,0.8237772865432439
EMP3,0.7803307803307803,,0.7933706671877019
EMX2,1.0,,1.0
ENAH,1.0,,1.0
ENDOD1,1.0,,
ENG,0.558236635159712,,0.6417824599642781
ENO1,0.8508254147940832,,
ENO2,1.0,,
ENO3,1.0,,1.0
ENPP2,,0.8994755244755245,0.7933706671877019
ENTPD1,0.8973803973803973,1.0,
EP400,0.8680467950540943,,
EPAS1,,0.5996503496503497,
EPHA10,,1.0,
EPHA4,,,1.0
EPHA7,1.0,,1.0
EPHA8,1.0,,1.0
EPHB1,,,1.0
EPSTI1,0.558236635159712,,0.6417824599642781
ERO1A,0.8670342003675338,,0.8251926190857489
ERP27,0.558236635159712,,
ESPL1,1.0,1.0,
ESYT1,1.0,,1.0
ETS1,1.0,,1.0
ETV6,0.7211332728574108,,0.7933706671877019
ETV7,1.0,,1.0
EVI2A,0.91022435121814,,0.8660376822302424
EVI2B,1.0,,1.0
EVX1,,,1.0
EXOC3,,,1.0
EXOG,1.0,,1.0
EXOSC8,0.8728557157128585,,
EYA4,,1.0,
F12,0.558236635159712,,
F3,,,0.6417824599642781
F8,0.6911501197215483,,
FABP5,1.0,1.0,1.0
FADS3,,1.0,1.0
FAM102A,1.0,,1.0
FAM107A,1.0,,1.0
FAM111A,0.7211332728574108,,
FAM114A1,,1.0,1.0
FAM117A,1.0,,1.0
FAM117B,,1.0,
FAM120A,,,1.0
FAM129A,1.0,,1.0
FAM13C,1.0,,1.0
FAM155B,,,1.0
FAM162A,0.558236635159712,,
FAM171B,,,0.9124106346328568
FAM174B,,,0.7726723037727823
FAM184A,0.691493122262353,,
FAM210A,0.558236635159712,,
FAM210B,1.0,,
FAM219A,0.8877803911663957,,
FAM219B,1.0,,1.0
FAM221A,1.0,,1.0
FAM222A,1.0,,1.0
FAM234B,,0.8994755244755245,
FAM49A,1.0,,
FAM78A,1.0,,1.0
FAM81A,1.0,,1.0
FAM83H,0.8643664028279413,,0.8602308962021192
FAM92A,0.558236635159712,,0.6417824599642781
FAN1,1.0,,1.0
FANCA,0.9335933527550294,1.0,
FANCI,0.558236635159712,,
FAS,1.0,,1.0
FASLG,1.0,,1.0
FAT1,0.6911501197215483,0.7881118881118881,
FBLN5,0.9222091040272858,,0.8998797460335921
FBN1,,,0.8972199348768385
FBRSL1,,,1.0
FBXL7,,0.751210328133405,
FBXO2,0.5827576678640508,,0.7286291689961415
FBXO22,,,0.7726723037727823
FBXO32,0.6911501197215483,,0.7458811030239602
FBXO6,0.7211332728574108,,0.7933706671877019
FBXW4,1.0,,1.0
FCGRT,,0.9570774053532674,0.8239209769822015
FDPS,,,1.0
FEM1C,1.0,,1.0
FGD3,1.0,,1.0
FGF11,1.0,,
FGF12,1.0,,1.0
FGF13,,,1.0
FGF14,,,1.0
FGF9,,,1.0
FGFR1,,1.0,
FGFR2,,1.0,
FGFR3,1.0,,1.0
FGL2,1.0,,1.0
FILIP1L,,0.932027972027972,0.7979877265591552
FJX1,0.8115440115440116,,0.7933706671877019
FKTN,0.8742561786040047,,
FLII,0.7211332728574108,,
FLNB,,1.0,
FLNC,,,1.0
FLOT1,,,1.0
FMNL1,1.0,,1.0
FMNL3,,1.0,
FNBP1,1.0,,
FNBP1L,,,1.0
FNDC3B,1.0,,0.9915361391376152
FOLH1,1.0,,1.0
FOLR1,,1.0,
FOS,0.7769168331668331,,0.7933706671877019
FOSL2,1.0,,1.0
FOXO1,0.8930078542147508,,0.8660376822302424
FOXP4,1.0,,1.0
FRMD5,0.8728557157128585,,0.8500078353019531
FRMD8,,,1.0
FSD1L,,,0.7220052674598129
FSTL5,0.558236635159712,,
FTH1,,,1.0
FURIN,0.666587649638497,,0.7286291689961415
FUS,1.0,1.0,
FUT3,,0.9308005427408413,
FUT7,1.0,1.0,
FUT9,1.0,,1.0
FXYD5,1.0,,1.0
FYB1,1.0,,1.0
FYN,,,1.0
FZD5,1.0,,1.0
FZD6,,0.7881118881118881,
GAB1,1.0,,1.0
GABARAPL1,1.0,,
GABRA2,,0.5996503496503497,
GABRB2,0.558236635159712,,
GADD45B,1.0,,1.0
GAL3ST1,,,1.0
GALM,0.9269764440790598,,0.9252363797818344
GALNT14,1.0,,
GALNT5,1.0,1.0,
GALNT6,,1.0,1.0
GALNT8,1.0,,
GANAB,,,0.7286291689961415
GAPDH,0.972011291120753,,
GAS1,,0.9779209554490454,
GATA3,1.0,,
GBE1,1.0,,1.0
GBP1,1.0,,1.0
GBP2,1.0,,1.0
GCA,1.0,1.0,
GCDH,,1.0,
GCHFR,1.0,,1.0
GEM,,1.0,
GFAP,0.7118311552700693,,0.7726723037727823
GFRA1,1.0,,1.0
GIGYF1,1.0,,1.0
GIMAP1,0.7996664102858793,,0.7979877265591552
GIMAP4,0.9336428277604748,,0.9211706660686253
GIMAP7,1.0,,1.0
GIMAP8,0.8742561786040047,,0.8660376822302424
GLB1L2,0.558236635159712,,
GLCE,0.5907176935214318,,0.6417824599642781
GLDC,1.0,,1.0
GLI3,,1.0,
GLIPR1,0.5907176935214318,,0.6702158600892778
GLIS3,,,0.8660376822302424
GLRX,1.0,,
GMPR,,,1.0
GMPR2,1.0,,1.0
GNA11,,1.0,
GNA13,1.0,,
GNA15,1.0,1.0,1.0
GNAI1,1.0,1.0,
GNB3,,,1.0
GNB4,1.0,,
GNG2,,1.0,
GNG5,1.0,,
GNL1,1.0,,
GOLGA8A,,,0.9498721781120234
GOLIM4,0.7821998360920517,,
GOLM1,0.8032143809269909,,
GOLPH3,,,0.7933706671877019
GOLT1B,1.0,1.0,
GON4L,,,1.0
GPC1,1.0,,0.9451151960879588
GPC3,1.0,,1.0
GPD2,0.6911501197215483,,0.7670534593611517
GPI,1.0,,
GPR15,1.0,,1.0
GPR155,1.0,,
GPR173,,,0.7670534593611517
GPR22,1.0,,
GPR68,0.770413532955339,,0.7933706671877019
GPR88,1.0,,1.0
GPSM3,1.0,,1.0
GRAMD2B,,,0.7670534593611517
GRAMD4,0.6911501197215483,,
GRB10,1.0,,1.0
GREM1,0.7234194377051519,,0.7933706671877019
GRIA2,,1.0,
GRIK2,1.0,1.0,
GRIK3,1.0,,1.0
GRIN2B,,,1.0
GRIN2D,1.0,,
GRK2,1.0,,1.0
GRK5,1.0,,1.0
GRM1,1.0,1.0,
GRM5,,1.0,
GRM8,1.0,,
GRN,,1.0,0.941396520964301
GSAP,,,0.7933706671877019
GSE1,1.0,,1.0
GSTK1,0.8742561786040047,,0.8239209769822015
GSTM2,0.8728557157128585,,
GSTM3,0.8930078542147508,,
GTF2IRD1,,,1.0
GTPBP1,1.0,,
GTSF1,1.0,,
GUCA1A,1.0,,
GUCY1A1,0.558236635159712,,0.6417824599642781
GUCY1B1,0.5827576678640508,,
GUK1,1.0,,
GXYLT2,,1.0,1.0
GYPC,0.7211332728574108,,0.7670534593611517
H2AFY2,1.0,,
HACD4,0.9307559909969549,,0.8660376822302424
HACE1,,0.751210328133405,
HAPLN3,1.0,,1.0
HAUS5,1.0,,1.0
HAVCR2,1.0,,
HCLS1,1.0,,1.0
HCN3,,1.0,1.0
HCRTR2,1.0,,
HCST,1.0,,1.0
HDAC9,,,0.8602308962021192
HEG1,,0.8994755244755245,
HENMT1,1.0,,1.0
HERC2,1.0,,
HERC5,0.7211332728574108,,
HERC6,0.6911501197215483,,
HES4,,,1.0
HES5,1.0,,1.0
HEY2,0.8032143809269909,,
HGSNAT,1.0,,
HIBADH,,,1.0
HIF3A,0.8680467950540943,,0.8660376822302424
HILPDA,1.0,,1.0
HIP1R,1.0,,1.0
HIPK2,0.8728557157128585,,
HIPK3,1.0,,
HIST1H1C,,1.0,
HIST2H2BE,1.0,1.0,
HIVEP2,0.6056512295044405,,
HK1,0.5907176935214318,,0.6933542647828363
HLA-A,1.0,,1.0
HLA-B,1.0,,1.0
HLA-C,0.8930078542147508,,0.8690222820657604
HLA-DMA,1.0,,1.0
HLA-DMB,1.0,,
HLA-DOA,0.770413532955339,,0.7933706671877019
HLA-DPA1,0.5907176935214318,,0.6933542647828363
HLA-DPB1,0.8742561786040047,,0.8660376822302424
HLA-DQB1,0.7211332728574108,,0.7848346343921565
HLA-DRA,1.0,,0.9884435862089493
HLA-E,0.9705912065462626,,0.9236199905571102
HLA-F,1.0,,1.0
HMGA2,0.558236635159712,,0.6417824599642781
HMGCLL1,1.0,,
HMGCR,,0.5996503496503497,
HMGCS1,,0.9570774053532674,0.8322123421133322
HMGN4,1.0,,1.0
HMGN5,1.0,,
HMOX2,1.0,,1.0
HNRNPM,,1.0,
HOPX,1.0,,1.0
HOXB4,,,1.0
HOXB5,,1.0,1.0
HOXC4,,,1.0
HPCA,1.0,,
HPCAL4,,1.0,
HPS3,1.0,,1.0
HPS6,,,1.0
HS3ST2,0.6913811577024013,,0.7670534593611517
HS3ST4,0.558236635159712,,
HS3ST5,,,0.6177156177156178
HSD17B11,0.8187006363801943,,
HSD17B7,,1.0,
HSF2,,,0.6702158600892778
HSPA4L,,,0.6417824599642781
HSPB1,0.7803307803307803,,0.7933706671877019
HTATIP2,1.0,,1.0
HTR2C,1.0,1.0,
HUNK,,1.0,
IARS,0.8742561786040047,1.0,
ICA1L,1.0,,
ICAM1,1.0,,1.0
ICAM2,0.8611087405057254,,0.8268809276365952
ICAM5,,1.0,
ID2,1.0,,1.0
ID4,1.0,,
IDI1,,0.9137529137529138,
IER3,,,0.9871484447755634
IFFO2,,,1.0
IFI16,1.0,1.0,1.0
IFI27,1.0,,
IFI35,1.0,,1.0
IFI44,1.0,,
IFI44L,1.0,,
IFI6,1.0,,1.0
IFIT1,1.0,,
IFIT2,0.9336428277604748,,0.8757944641565331
IFIT3,1.0,,1.0
IFITM1,0.8973803973803973,,0.8660376822302424
IFITM2,0.6911501197215483,,0.7150895081929565
IFITM3,0.737163545674184,,0.7933706671877019
IFNAR2,1.0,,1.0
