,FDR corrected P-value Ctrl Tc vs. wo Tc,FDR corrected P-value IBD Tc vs. Ctrl Tc,FDR corrected P-value IBD Tc vs. wo Tc
B2M,1.0,,1.0
B3GALNT2,,0.41958041958041964,
B3GAT2,,,1.0
B3GNT2,0.6565071292344019,,0.7795329670329669
B4GALT1,,,1.0
BACE2,,,1.0
BAMBI,,1.0,1.0
BATF3,0.7522477522477522,,0.8093458265872059
BBS2,,,0.8093458265872059
BCAM,0.8726073926073927,,
BCL6,1.0,,1.0
BDKRB2,,,1.0
BEND7,1.0,,
BET1L,,,1.0
BGN,,,1.0
BHLHE22,1.0,,
BHLHE40,1.0,,1.0
BMP7,1.0,,
BOC,,1.0,
BRSK2,,,1.0
BST2,1.0,,1.0
BTBD1,0.6565071292344019,,
BTBD11,1.0,,1.0
BTN2A1,0.7964976200270317,,
BTN2A2,1.0,,1.0
BTN3A1,1.0,,1.0
BTN3A2,0.8493119783442364,,0.8570260907923245
C1QL1,1.0,,1.0
C1R,1.0,,1.0
C1orf226,1.0,,
C3,1.0,,1.0
C3AR1,0.6565071292344019,,
C9orf64,,,1.0
CABIN1,1.0,,1.0
CACNG5,0.7169861388611389,,0.7830094433868019
CAD,1.0,,
CADPS,1.0,,
CALHM2,1.0,,1.0
CAP1,0.9170258313115457,,0.9284362696127403
CAPG,0.8726073926073927,,1.0
CAPRIN2,,,1.0
CARMIL2,1.0,,
CASP1,1.0,,1.0
CASP10,1.0,,1.0
CASP7,1.0,,
CAST,1.0,,1.0
CAVIN1,,,1.0
CBS,0.7522477522477522,,
CCDC80,,,0.7795329670329669
CCDC85C,1.0,,
CCL19,1.0,,1.0
CCL2,1.0,,1.0
CCL28,1.0,,
CCL4,1.0,,
CCL5,1.0,,1.0
CCND3,1.0,,1.0
CCR1,1.0,,
CCR2,1.0,,1.0
CCR5,1.0,,1.0
CD164,,,0.7830094433868019
CD2,1.0,,1.0
CD200R1,1.0,,1.0
CD27,1.0,,1.0
CD274,1.0,,1.0
CD276,,1.0,
CD300A,1.0,,
CD37,1.0,,1.0
CD3E,1.0,,1.0
CD4,1.0,,1.0
CD44,1.0,,1.0
CD47,1.0,,
CD48,1.0,,1.0
CD53,1.0,,1.0
CD6,1.0,,1.0
CD74,1.0,,1.0
CD84,1.0,,1.0
CD86,1.0,,
CD8A,1.0,,1.0
CDC42EP1,,,1.0
CDC42SE2,1.0,,
CDH13,0.6565071292344019,,0.7795329670329669
CDH2,1.0,,
CDH6,1.0,,1.0
CDK10,,,1.0
CDK5RAP2,,1.0,
CDK6,0.6565071292344019,,
CDKN2D,1.0,,
CEACAM21,1.0,,1.0
CEBPD,1.0,,1.0
CEMIP,1.0,,1.0
CEP78,1.0,,1.0
CFB,,,1.0
CFLAR,1.0,,1.0
CGAS,1.0,,1.0
CHD7,1.0,,
CHI3L1,,,1.0
CHI3L2,1.0,,1.0
CHPF,1.0,,1.0
CIB1,1.0,,1.0
CISH,1.0,,1.0
CLCN6,,,1.0
CLDND1,0.7522477522477522,,
CLEC2B,1.0,,1.0
CLIC5,1.0,,1.0
CLN6,,0.41958041958041964,
CLSTN2,,,1.0
CLVS2,,,1.0
CMPK2,0.6565071292344019,,
CMTM7,1.0,,1.0
CNKSR2,,,1.0
CNR1,,,1.0
CNTNAP1,1.0,,1.0
COL4A5,1.0,1.0,
COL4A6,1.0,1.0,
COQ10B,0.6565071292344019,,
CORO1A,1.0,,1.0
COTL1,0.7522477522477522,,
CPT1A,0.6565071292344019,,0.7795329670329669
CROCC,1.0,,
CRTC3,,1.0,
CRY1,1.0,,1.0
CRYBG1,1.0,,1.0
CSF1,1.0,,1.0
CSGALNACT1,1.0,,
CSMD2,1.0,,
CSRNP1,1.0,,
CSRP1,1.0,,1.0
CTBS,,,1.0
CTDSP2,,,1.0
CTNNBIP1,1.0,1.0,1.0
CTSB,,,1.0
CTSC,,,1.0
CTSO,0.7522477522477522,,0.8432131249032657
CTSS,1.0,,1.0
CTSZ,1.0,,1.0
CUEDC1,1.0,,
CXCL10,1.0,,1.0
CXCL16,1.0,,
CXCL8,,,1.0
CXCL9,1.0,,1.0
CYBA,1.0,,1.0
CYLD,1.0,,
CYP27A1,,,0.8093458265872059
CYTH4,1.0,,1.0
DACT2,1.0,,1.0
DAPP1,1.0,,1.0
DAZAP2,1.0,,
DDAH1,,,0.7795329670329669
DDIT4,1.0,,
DDX11,1.0,,1.0
DDX3Y,1.0,,1.0
DDX56,,,1.0
DDX58,1.0,,
DENND1C,1.0,,1.0
DENND4A,1.0,,
DEPP1,1.0,,1.0
DES,1.0,,1.0
DGKA,1.0,,1.0
DGLUCY,0.6565071292344019,,
DIP2A,,,1.0
DLL1,1.0,,
DNAJC1,0.856282015856484,,0.8852352466810297
DNHD1,,,1.0
DOCK1,,1.0,
DOCK10,1.0,,1.0
DOCK8,1.0,,1.0
DOK5,1.0,,
DPP10,1.0,,
DPP7,0.6565071292344019,,0.7795329670329669
DPY19L1,0.6565071292344019,,
DRAP1,1.0,,
DTX3L,1.0,,1.0
EFNA1,1.0,,1.0
EFS,1.0,,
EFTUD2,1.0,,1.0
EHD1,1.0,,
EIF1AY,1.0,,1.0
EIF2AK2,1.0,,
EIF4H,1.0,,
ELF1,1.0,,1.0
EMB,1.0,,1.0
EMID1,0.6565071292344019,,0.7795329670329669
EMILIN3,1.0,,
EML3,1.0,,1.0
EMX2,1.0,,1.0
ENO2,1.0,,
ENPP2,,,0.8163836163836165
ENTPD1,1.0,1.0,
EPAS1,,1.0,
EPHA10,,1.0,
EPHA7,1.0,,
EPHA8,1.0,,
EPHB1,,,1.0
EPSTI1,1.0,,1.0
ERO1A,0.6565071292344019,,
ESYT1,1.0,,1.0
ETS1,1.0,,1.0
ETV6,1.0,,1.0
ETV7,1.0,,1.0
EVI2A,1.0,,1.0
EVI2B,1.0,,1.0
EXOG,0.6565071292344019,,0.7795329670329669
F3,,,1.0
F8,1.0,,
FABP5,1.0,0.8503496503496504,1.0
FAM102A,1.0,,1.0
FAM107A,1.0,,1.0
FAM117A,1.0,,
FAM129A,1.0,,1.0
FAM13C,,,1.0
FAM162A,0.6565071292344019,,
FAM219B,,,0.7795329670329669
FAM222A,,,1.0
FAM78A,1.0,,1.0
FAM92A,,,1.0
FAS,1.0,,
FASLG,1.0,,1.0
FAT1,,1.0,
FBLN5,1.0,,1.0
FBN1,,,1.0
FBXO32,0.8441891441891441,,0.8458028458028458
FBXO6,1.0,,
FBXW4,,,1.0
FEM1C,1.0,,
FGD3,1.0,,1.0
FGF11,1.0,,
FGF12,1.0,,1.0
FGF14,,,1.0
FGL2,1.0,,1.0
FILIP1L,,,1.0
FKTN,1.0,,
FLNC,,,1.0
FMNL1,1.0,,1.0
FNDC3B,1.0,,1.0
FOS,1.0,,1.0
FOSL2,1.0,,1.0
FOXO1,1.0,,1.0
FRMD5,1.0,,1.0
FUT9,,,1.0
FXYD5,1.0,,1.0
FYB1,1.0,,1.0
FZD5,1.0,,1.0
GAB1,1.0,,1.0
GABRB2,1.0,,
GADD45B,1.0,,1.0
GALM,1.0,,
GALNT5,0.6565071292344019,0.41958041958041964,
GATA3,1.0,,
GBE1,0.6565071292344019,,
GBP1,1.0,,1.0
GBP2,1.0,,1.0
GFAP,1.0,,1.0
GFRA1,1.0,,1.0
GIGYF1,1.0,,
GIMAP1,0.8726073926073927,,0.8989938632795776
GIMAP4,1.0,,1.0
GIMAP7,1.0,,1.0
GIMAP8,1.0,,1.0
GLCE,0.8493119783442364,,
GLDC,0.6565071292344019,,
GLIPR1,1.0,,1.0
GMPR2,0.6565071292344019,,
GNA15,1.0,,1.0
GNAI1,1.0,,
GPC1,,,1.0
GPC3,1.0,,1.0
GPD2,,,0.7795329670329669
GPI,0.729101667563206,,
GPR15,1.0,,1.0
GPR173,,,1.0
GPR68,1.0,,1.0
GPR88,1.0,,1.0
GPSM3,1.0,,1.0
GRAMD2B,,,1.0
GRB10,1.0,,
GREM1,1.0,,
GRIK2,1.0,1.0,
GRIK3,,,1.0
GRIN2D,1.0,,
GRK2,,,1.0
GRK5,,,1.0
GRN,,,1.0
GSE1,1.0,,1.0
GSTK1,0.6565071292344019,,0.7795329670329669
GUCY1A1,1.0,,
GUK1,0.6565071292344019,,
GXYLT2,,,1.0
GYPC,1.0,,1.0
HACD4,1.0,,1.0
HAPLN3,1.0,,1.0
HCLS1,1.0,,1.0
HCN3,,1.0,
HCST,1.0,,1.0
HENMT1,0.6565071292344019,,0.7795329670329669
HERC5,1.0,,
HERC6,1.0,,
HILPDA,1.0,,1.0
HIP1R,,,1.0
HIST2H2BE,,1.0,
HK1,1.0,,
HLA-A,1.0,,1.0
HLA-B,1.0,,1.0
HLA-C,1.0,,1.0
HLA-DMA,1.0,,1.0
HLA-DOA,1.0,,1.0
HLA-DPA1,1.0,,1.0
HLA-DPB1,1.0,,1.0
HLA-DQB1,1.0,,1.0
HLA-DRA,0.7297925954642371,,0.7830094433868019
HLA-E,1.0,,1.0
HLA-F,1.0,,1.0
HMGA2,1.0,,1.0
HMGN4,1.0,,
HOPX,1.0,,1.0
HOXB5,,1.0,
HPS3,0.6565071292344019,,0.7795329670329669
HS3ST4,1.0,,
HSD17B11,0.6565071292344019,,
HSPB1,,,0.7795329670329669
HTATIP2,1.0,,
HTR2C,1.0,0.8846153846153846,
IARS,1.0,,
ICAM1,1.0,,1.0
ICAM2,1.0,,1.0
ID2,1.0,,1.0
IDI1,,0.41958041958041964,
IFI16,1.0,,1.0
IFI27,1.0,,
IFI35,1.0,,1.0
IFI44,1.0,,
IFI6,1.0,,
IFIT1,1.0,,
IFIT2,1.0,,1.0
IFIT3,1.0,,1.0
IFITM1,1.0,,1.0
IFITM2,1.0,,1.0
IFITM3,1.0,,1.0
IFNAR2,1.0,,
IGDCC4,,,1.0
IGF2BP2,1.0,,
IGFBP5,1.0,,1.0
IGFBP6,,,1.0
IKBKE,0.6565071292344019,,0.7795329670329669
IKZF1,1.0,,1.0
IL10RA,1.0,,1.0
IL13RA1,1.0,,1.0
IL16,1.0,,1.0
IL18BP,1.0,,
IL1R1,,,1.0
IL2RA,1.0,,1.0
IL2RB,1.0,,1.0
IL2RG,1.0,,1.0
IL6R,,,1.0
IL6ST,1.0,,1.0
IL7R,1.0,,1.0
IL9R,0.7294523658160021,,0.7916447189174461
ILF3,1.0,,
IMP3,,1.0,
INTS11,1.0,,
INTU,0.8726073926073927,,
IQGAP1,1.0,,1.0
IRAK4,,,1.0
IRF1,1.0,,1.0
IRF2,1.0,,
IRF3,1.0,,
IRF4,1.0,,1.0
IRF5,1.0,,
IRF7,1.0,,
IRF8,1.0,,1.0
IRF9,1.0,,1.0
IRS4,1.0,,
ISG15,1.0,,
ISM2,,1.0,
ISYNA1,0.7029200307888833,,0.7795329670329669
ITGA2,1.0,,
ITGA5,,,1.0
ITGA6,1.0,,1.0
ITGB2,1.0,,1.0
ITGB5,,,1.0
ITK,1.0,,1.0
ITM2A,1.0,,1.0
JADE2,1.0,,1.0
JAK1,1.0,,1.0
JAK3,1.0,,1.0
JUN,1.0,,
JUNB,1.0,,1.0
KANK2,,1.0,
KAT2A,1.0,,
KCNAB2,1.0,,1.0
KCNH8,,,1.0
KCNIP2,1.0,,1.0
KCNIP4,1.0,,
KCNV1,1.0,,
KDM3A,1.0,,
KDM5D,1.0,,1.0
KIAA1549,1.0,,
KIAA1549L,0.7964976200270317,,
KLF10,1.0,,1.0
KLF2,1.0,,
KLF6,1.0,1.0,
KLF9,1.0,,1.0
KREMEN1,,,1.0
KSR2,,,1.0
L3MBTL1,,,1.0
LAIR1,1.0,,1.0
LAMC1,,1.0,
LAP3,1.0,,
LAPTM4B,1.0,,1.0
LAPTM5,1.0,,1.0
LAX1,1.0,,1.0
LCP1,1.0,,1.0
LDLRAD3,1.0,,1.0
LDLRAP1,,,1.0
LGALS1,1.0,,1.0
LGALS3,1.0,,1.0
LGALS3BP,1.0,,1.0
LGALS8,0.6873988080884632,,0.7795329670329669
LHX2,,,1.0
LHX6,,,1.0
LMAN1,,,0.7795329670329669
LMBR1L,,,0.7795329670329669
LMO2,1.0,,1.0
LMO4,,,1.0
LOXL2,,,1.0
LPAR6,0.6862611073137389,,0.7795329670329669
LPIN2,1.0,,1.0
LPXN,1.0,,1.0
LRIG1,1.0,,
LRMP,1.0,,1.0
LRP1,,0.7476160203432931,1.0
LRP10,,,1.0
LRP8,,,1.0
LRRC32,,,1.0
LRRC4,1.0,,
LRRC8C,0.7522477522477522,,0.8432131249032657
LRRN1,1.0,,
LRRTM2,1.0,,
LSS,,,1.0
LST1,,,1.0
LTB,1.0,,1.0
LTBP2,,,1.0
LUC7L3,,,1.0
LY6E,1.0,,
MAFF,1.0,,
MAL,1.0,,1.0
MAL2,1.0,,
MAN1A1,,,0.7795329670329669
MAN1C1,,,1.0
MAP4K1,1.0,,1.0
MAPK15,,,1.0
MASP1,1.0,,
MAT2A,1.0,,
MBNL1,1.0,,1.0
MBP,1.0,,1.0
MCL1,1.0,,
MCUB,,,1.0
MDM4,1.0,,
ME3,0.6565071292344019,,
MEGF10,,,1.0
MEGF11,1.0,,1.0
MEI1,1.0,,
MGAT4C,1.0,,1.0
MGLL,1.0,,
MGP,,,1.0
MICAL2,,,1.0
MID1,1.0,,
MITF,1.0,,
MLKL,1.0,,1.0
MMP2,,,0.8432131249032657
MMP25,0.6565071292344019,,0.7795329670329669
MOB3C,1.0,,1.0
MPDZ,1.0,,
MPPED1,0.9170258313115457,,
MR1,1.0,,1.0
MRC2,1.0,,1.0
MRPL42,,,0.7795329670329669
MSN,1.0,,1.0
MT-CO3,,,0.7795329670329669
MT-ND2,,,0.7795329670329669
MT-ND6,,,0.7795329670329669
MT1E,,,1.0
MT2A,1.0,,1.0
MT3,1.0,,
MTAP,1.0,,
MTPAP,0.6565071292344019,,0.7795329670329669
MX1,0.6565071292344019,,0.7795329670329669
MX2,1.0,,1.0
MXRA5,,,1.0
MYADM,,,1.0
MYD88,1.0,,1.0
MYH9,1.0,,1.0
MYL12B,,,0.7795329670329669
MYL9,,,1.0
MYO10,1.0,1.0,
MYO19,,,1.0
MYO1F,1.0,,1.0
MYO1G,1.0,,1.0
MYO5C,,1.0,
MYOF,,,1.0
MZF1,1.0,,
NAE1,,,0.8503996003996004
NAMPT,0.9631583369901127,,0.8852352466810297
NASP,1.0,,
NBL1,,,1.0
NCAM2,1.0,,
NCKAP1L,1.0,,1.0
NDRG1,1.0,,
NECAB2,,,1.0
NEDD9,,,1.0
NEGR1,1.0,,
NEK6,,,1.0
NFATC1,,,1.0
NFIC,,1.0,
NFKB1,1.0,,1.0
NFKB2,,,1.0
NFKBIZ,1.0,,1.0
NHLRC2,,,1.0
NHSL1,1.0,,
NINL,,,1.0
NLRC5,1.0,,1.0
NMI,1.0,,1.0
NOG,1.0,,
NOTCH2,,1.0,
NOTCH3,,1.0,
NPAS2,1.0,,
NPNT,1.0,,
NPTX1,,,1.0
NRN1,0.7964976200270317,,
NT5DC2,0.6565071292344019,,
NTRK3,1.0,,1.0
NUCB1,1.0,,1.0
NXPH3,1.0,,
OAS1,1.0,,1.0
OAS2,1.0,,1.0
OAS3,1.0,,1.0
OASL,1.0,,1.0
ODC1,1.0,,1.0
OGFR,1.0,,
OLFM3,1.0,,
OLFML2B,,,1.0
OLFML3,,,1.0
OPTN,1.0,,
ORAI1,1.0,,1.0
ORC6,1.0,,1.0
OSTF1,1.0,,1.0
OXCT1,0.6565071292344019,,0.7795329670329669
P4HA1,0.8726073926073927,,1.0
P4HA2,1.0,,
PAG1,,,1.0
PAK3,,,1.0
PARD3B,1.0,,
PARP10,1.0,,1.0
PARP12,1.0,,1.0
PARP14,1.0,,1.0
PARP8,1.0,,
PARP9,1.0,,1.0
PBXIP1,,,1.0
PCIF1,,,1.0
PCMTD2,1.0,,
PDE3B,1.0,,1.0
PDK1,0.6565071292344019,,
PDK3,,,0.7795329670329669
PDLIM1,1.0,,1.0
PDP1,0.6565071292344019,,0.7795329670329669
PDPN,1.0,,1.0
PECAM1,1.0,,1.0
PER3,0.8441891441891441,,0.8759115884115884
PFKFB3,1.0,,
PFN1,1.0,,1.0
PGAM1,1.0,,
PGGHG,1.0,,1.0
PGK1,1.0,,
PHF11,1.0,,1.0
PHGDH,0.6565071292344019,,
PHKA1,0.7522477522477522,,
PHLDB2,,,1.0
PHLPP1,1.0,,1.0
PHYKPL,,,1.0
PI4KB,1.0,,
PIEZO1,0.6565071292344019,,0.7795329670329669
PIK3CD,1.0,,1.0
PIK3CG,1.0,,1.0
PIK3IP1,1.0,,1.0
PIK3R5,1.0,,1.0
PIM1,1.0,,
PIM2,1.0,,
PIM3,1.0,,
PIP4K2A,1.0,,
PIR,1.0,,
PITPNM3,,,1.0
PKM,1.0,,
PLA2G16,1.0,,1.0
PLAC8,1.0,,1.0
PLAGL1,1.0,1.0,
PLCG2,1.0,,
PLCH1,,,1.0
PLD1,,,1.0
PLEK,1.0,,1.0
PLEKHA2,1.0,,1.0
PLEKHF1,1.0,,1.0
PLEKHG5,,,1.0
PLIN2,1.0,,1.0
PLOD1,,,0.8229673552254197
PLP2,0.9170258313115457,,
PLSCR1,1.0,,1.0
PLVAP,0.6565071292344019,,0.7795329670329669
PLXNB1,1.0,,
PMCH,1.0,,
PML,1.0,,
PMP2,1.0,,
PNRC1,1.0,,1.0
POLE,1.0,,
PPFIA2,,1.0,
PPIB,,,0.8432131249032657
PPM1M,1.0,,1.0
PPP1CA,,,1.0
PPP1R16B,1.0,,1.0
PPP1R1B,,,1.0
PPP1R2,1.0,,
PRDM1,1.0,,1.0
PRF1,1.0,,1.0
PRICKLE2,1.0,,1.0
PRKCH,1.0,,1.0
PRKCQ,1.0,,1.0
PRKX,1.0,,
PRPH,0.9170258313115457,,0.933461886950259
PRR13,1.0,,
PSAT1,0.7169861388611389,,
PSMB10,1.0,,1.0
PSMB9,1.0,,1.0
PSME1,1.0,,
PSME2,1.0,,
PSRC1,1.0,,1.0
PTAR1,1.0,,
PTBP2,,,1.0
PTGDR2,1.0,,
PTK2B,1.0,,1.0
PTP4A3,0.7169861388611389,,0.7795329670329669
PTPN6,1.0,,1.0
PTPN7,1.0,,1.0
PTPRC,1.0,,1.0
PTPRG,1.0,,1.0
PXDC1,,,1.0
PYCR1,1.0,0.7476160203432931,
QSER1,1.0,,
RAB27A,1.0,,1.0
RAB37,1.0,,1.0
RAB3B,,,1.0
RAC2,1.0,,1.0
RARB,,,1.0
RARRES3,1.0,,1.0
RASAL3,1.0,,1.0
RASSF1,1.0,,
RASSF3,1.0,,1.0
RASSF5,1.0,,1.0
RBBP8,1.0,,
RBL2,1.0,,
RBM47,,1.0,
RBMS1,,,1.0
RBP1,,,1.0
RBPJ,1.0,,
RCN2,,,1.0
RCSD1,1.0,,1.0
RECQL,1.0,,
RELB,1.0,,1.0
REV3L,,,1.0
RFLNB,1.0,,1.0
RFTN1,1.0,,
RGCC,0.6565071292344019,,0.7795329670329669
RGL1,1.0,,1.0
RGS1,1.0,,1.0
RGS10,1.0,,1.0
RGS14,1.0,,1.0
RGS19,1.0,,1.0
RHOD,,,0.7830094433868019
RHOF,1.0,,
RHOG,1.0,,1.0
RIN3,1.0,,1.0
RIPK1,,,1.0
RIPOR2,1.0,,
RNF113A,1.0,,
RNF125,1.0,,1.0
RNF19A,1.0,,
RNF19B,0.6565071292344019,,
RNF213,1.0,,1.0
RPL6,,,0.8722047183585645
RPS4Y1,1.0,,1.0
RPS6KA1,1.0,,
RPS6KA6,,,1.0
RPS7,,,1.0
RRBP1,,,0.7795329670329669
RSAD2,1.0,,1.0
S100A10,0.6565071292344019,,0.7795329670329669
S100A11,1.0,,1.0
S100A4,0.6565071292344019,,0.7795329670329669
S100A6,1.0,,1.0
S1PR4,1.0,,1.0
SAMD4A,1.0,,1.0
SAMD9L,1.0,,1.0
SAMHD1,1.0,,1.0
SARAF,1.0,,
SASH3,1.0,,1.0
SCARA3,,,1.0
SCG2,,,1.0
SCN1A,1.0,1.0,1.0
SDC4,,,1.0
SDK2,1.0,1.0,
SELENOM,,,1.0
SELL,1.0,,1.0
SELPLG,0.7522477522477522,,0.8163836163836165
SEMA5A,1.0,,1.0
SERPINB6,1.0,,
SERPINB9,1.0,,1.0
SERPING1,1.0,,1.0
SETD6,0.8726073926073927,,
SEZ6L,,,1.0
SH2D2A,1.0,,1.0
SH2D3A,1.0,,
SH3BGRL3,1.0,,1.0
SH3TC1,1.0,,1.0
SHISA5,1.0,,1.0
SHOX2,,,1.0
SHROOM3,,1.0,
SIGIRR,1.0,,
SIPA1L1,1.0,,1.0
SKAP1,1.0,,1.0
SLAMF1,1.0,,1.0
SLAMF6,1.0,,1.0
SLC13A4,1.0,0.8503496503496504,
SLC16A3,1.0,,1.0
SLC16A7,1.0,,
SLC16A9,0.9012077031879012,,
SLC17A9,1.0,,1.0
SLC19A1,0.6884979427352308,,
SLC22A23,,0.5594405594405594,
SLC26A10,,,1.0
SLC2A3,1.0,,1.0
SLC38A5,,,0.9972868041049858
SLC39A8,0.6565071292344019,,0.7795329670329669
SLC5A6,1.0,,
SLC7A11,1.0,,
SLC7A5,1.0,0.8503496503496504,
SLC9A3R1,1.0,,1.0
SLC9A5,,,1.0
SLC9A9,,,1.0
SLFN5,1.0,,1.0
SLITRK6,1.0,,
SLK,1.0,,
SMAP2,1.0,,
SMARCC1,1.0,,
SMO,1.0,1.0,
SMOC2,1.0,,1.0
SNCAIP,1.0,,
SNTB1,,,1.0
SNX20,1.0,,1.0
SOCS3,1.0,,1.0
SORCS1,1.0,,1.0
SORL1,1.0,,
SORT1,0.7964976200270317,,0.8759115884115884
SOX1,1.0,,1.0
SP110,1.0,,1.0
SPATA13,1.0,,1.0
SPN,1.0,,1.0
SPOCK2,1.0,,1.0
SPRED2,1.0,,
SQOR,0.7964976200270317,,0.8229673552254197
SRGN,1.0,,1.0
STAMBPL1,1.0,,
STARD9,0.7029200307888833,,0.7830094433868019
STAT1,1.0,,1.0
STAT2,1.0,,
STAT3,1.0,,1.0
STAT4,1.0,,1.0
STAT5A,1.0,,1.0
STAT6,1.0,,1.0
STK10,1.0,,1.0
STK36,1.0,,
STMN4,1.0,,
STOM,0.7522477522477522,,0.8432131249032657
STON2,1.0,,1.0
STOX1,0.8441891441891441,,0.8458028458028458
STUM,1.0,,1.0
SUB1,1.0,,
SULF1,,1.0,
SYNE3,1.0,,1.0
SYTL1,1.0,,1.0
SYTL2,1.0,,
TAC3,1.0,,1.0
TACC1,1.0,,1.0
TAGAP,1.0,,1.0
TAGLN2,1.0,,1.0
TAP1,1.0,,1.0
TAP2,1.0,,1.0
TAPBP,1.0,,1.0
TBX21,1.0,,1.0
TCF7,1.0,,1.0
TCF7L2,,,1.0
TCTN1,0.7522477522477522,,
TEAD1,1.0,,
TENM4,1.0,,
TES,1.0,,1.0
TESPA1,1.0,,1.0
TFEB,1.0,,1.0
TGFB1,1.0,,1.0
TGFB3,,,1.0
TGFBI,,,1.0
TGFBR2,1.0,,1.0
TGFBR3,,,1.0
TGM2,,,1.0
THBS2,,,1.0
THBS4,1.0,,1.0
TIMELESS,1.0,,
TIMM10,0.6565071292344019,,
TIMP1,,,0.7795329670329669
TIMP3,,0.41958041958041964,
TLN1,,,1.0
TM4SF1,,,1.0
TMBIM1,1.0,,1.0
TMC6,1.0,,1.0
TMC8,1.0,,1.0
TMEM132B,,,1.0
TMEM140,1.0,,1.0
TMEM173,1.0,,1.0
TMEM176A,,,1.0
TMEM204,1.0,,1.0
TMEM63A,,,0.8503996003996004
TMIGD2,,,1.0
TMPRSS3,1.0,,
TMTC4,1.0,,
TNF,1.0,,1.0
TNFAIP2,,,1.0
TNFAIP3,1.0,,1.0
TNFAIP8L2,1.0,,1.0
TNFRSF14,0.6565071292344019,,0.7795329670329669
TNFRSF18,1.0,,1.0
TNFRSF1A,,,1.0
TNFRSF1B,1.0,,1.0
TNFRSF8,1.0,,
TNFRSF9,1.0,,1.0
TNFSF10,1.0,,1.0
TNIP1,1.0,,
TNK2,,,1.0
TNNT3,1.0,,1.0
TNS3,,,1.0
TPD52L1,0.6565071292344019,,
TRADD,1.0,,1.0
TRAF1,1.0,,1.0
TRAF5,,,1.0
TRANK1,1.0,,1.0
TRIM14,1.0,,1.0
TRIM21,1.0,,1.0
TRIM22,1.0,,1.0
TRIM25,0.6565071292344019,,
TRIM47,,,1.0
TRIM56,1.0,,1.0
TRIM69,0.7522477522477522,,
TRPM2,1.0,,
TRPV2,1.0,,1.0
TSC22D3,1.0,,
TSC22D4,0.8441891441891441,,
TSPYL5,,,1.0
TTN,,,1.0
TTR,0.6565071292344019,0.41958041958041964,
TTYH1,1.0,,1.0
TUBA4A,1.0,,1.0
TXNIP,1.0,,
TYMP,0.7522477522477522,,0.7795329670329669
UBC,1.0,,
UBE2G2,1.0,,1.0
UBE2L6,1.0,,
UCHL1,,,1.0
UGT8,0.6565071292344019,,0.7795329670329669
ULK1,,,1.0
USP9Y,1.0,,1.0
UTRN,,,1.0
UTY,1.0,,1.0
UVSSA,,,1.0
