,FDR corrected P-value Ctrl Tc vs. wo Tc,FDR corrected P-value IBD Tc vs. Ctrl Tc,FDR corrected P-value IBD Tc vs. wo Tc
ANGPTL2,,1.0,1.0
ANGPTL4,,,1.0
ANKRD13B,0.6257962221264973,,0.6985322369937754
ANKRD28,1.0,,1.0
ANKRD29,,,1.0
ANKRD37,1.0,,1.0
ANO6,,1.0,
ANO8,,,0.6985322369937754
ANTXR1,1.0,0.9488072902707049,
ANXA1,1.0,,1.0
ANXA11,0.7168754812066913,,0.7796748705839615
ANXA2,1.0,,1.0
ANXA3,,1.0,
ANXA6,,,1.0
AOAH,1.0,,1.0
AP1S2,1.0,,1.0
AP3B2,,,1.0
APBB1IP,1.0,,1.0
APOBEC3C,1.0,,1.0
APOBEC3F,1.0,,1.0
APOD,,,0.7917776667776668
APOL2,1.0,,
APOL3,1.0,,1.0
APOL6,1.0,,1.0
APRT,,,0.7122289475230652
AQP3,1.0,,1.0
ARAP1,,,1.0
ARAP2,1.0,,1.0
ARF6,1.0,,1.0
ARHGAP27,1.0,,
ARHGAP30,1.0,,1.0
ARHGAP9,1.0,,1.0
ARHGDIA,,,1.0
ARHGDIB,1.0,,1.0
ARHGEF1,1.0,,1.0
ARHGEF26,0.6436651583710408,,0.7092907092907093
ARHGEF3,,,1.0
ARHGEF40,1.0,1.0,
ARHGEF6,1.0,,1.0
ARL4C,1.0,,
ARL4D,1.0,,1.0
ARMCX4,1.0,,1.0
ARPC2,1.0,,
ARPC5,1.0,,
ARPIN,0.6090338233195377,,
ARPP21,1.0,,
ARRB1,,,0.6985322369937754
ARRDC2,1.0,,1.0
ARRDC4,,,1.0
ART3,0.6090338233195377,,
ASAP2,1.0,,
ATG4B,,,1.0
ATL3,0.6436651583710408,,
ATP10A,1.0,,1.0
ATP11C,0.6090338233195377,,
ATP1B2,1.0,,1.0
ATP5S,0.6090338233195377,,
ATP7B,1.0,,
ATP8A1,,1.0,
ATXN1,0.8612599521690432,,0.8631127908236341
B2M,1.0,,1.0
B3GALNT2,,0.5304695304695305,
B3GAT2,0.9715922843676147,,1.0
B3GNT2,0.6090338233195377,,0.6985322369937754
B3GNT9,,,1.0
B4GALT1,,,1.0
B4GALT2,,,1.0
BACE2,,,1.0
BACH2,1.0,,
BAMBI,,1.0,1.0
BATF3,0.6436651583710408,,0.7346162609320503
BBIP1,,,1.0
BBS2,,,0.7092907092907093
BCAM,0.7919720728709492,,
BCL6,1.0,,1.0
BDKRB2,,,1.0
BEND7,1.0,,
BET1L,,,1.0
BGN,,,1.0
BHLHE22,1.0,,1.0
BHLHE40,1.0,,1.0
BLVRB,,,0.7917776667776668
BMP1,,1.0,
BMP7,1.0,,
BNC2,,,0.7796748705839615
BNIP3,1.0,,
BOC,,1.0,1.0
BRSK2,,,1.0
BST2,1.0,,1.0
BTBD1,0.6090338233195377,,
BTBD11,1.0,,1.0
BTG2,,,1.0
BTN2A1,0.7417338758802174,,0.7917776667776668
BTN2A2,0.9180303264810307,,0.8631127908236341
BTN3A1,1.0,,1.0
BTN3A2,0.7195336309260361,,0.7796748705839615
C15orf39,1.0,,
C15orf40,,,0.8639863130881094
C1D,0.6257962221264973,,
C1QL1,1.0,,1.0
C1R,1.0,,1.0
C1S,,,1.0
C1orf226,1.0,,
C3,1.0,,1.0
C3AR1,0.6090338233195377,,
C4orf3,1.0,,
C9orf64,1.0,,1.0
CABIN1,1.0,,1.0
CACHD1,1.0,,
CACNA1I,,1.0,
CACNG5,0.6304422849877396,,0.7092907092907093
CAD,1.0,,
CADPS,1.0,,1.0
CALHM2,1.0,,1.0
CAMK2N1,1.0,,
CANT1,,,0.6985322369937754
CAP1,0.7919720728709492,,0.7796748705839615
CAPG,0.7845020476599425,,0.8462505236698784
CAPRIN2,,,1.0
CAPZB,,,1.0
CARMIL2,1.0,,1.0
CASK,1.0,,1.0
CASP1,1.0,,1.0
CASP10,1.0,,1.0
CASP7,1.0,,1.0
CAST,1.0,,1.0
CAVIN1,,,1.0
CBFB,,,0.7074534660741557
CBLN4,,,1.0
CBS,0.6436651583710408,,
CBX7,1.0,,
CCDC112,,,0.7092907092907093
CCDC33,,,0.6985322369937754
CCDC80,,,0.6985322369937754
CCDC85C,1.0,1.0,
CCL19,1.0,,1.0
CCL2,1.0,,1.0
CCL28,1.0,,
CCL4,1.0,,
CCL5,1.0,,1.0
CCNB1IP1,,,0.6985322369937754
CCND2,,,1.0
CCND3,1.0,,1.0
CCR1,1.0,,
CCR2,1.0,,1.0
CCR5,1.0,,1.0
CCSAP,0.9282643961543043,,
CD109,,,0.6985322369937754
CD164,0.6257962221264973,,0.7092907092907093
CD2,1.0,,1.0
CD200R1,1.0,,1.0
CD27,1.0,,1.0
CD274,1.0,,1.0
CD276,,1.0,
CD300A,1.0,,1.0
CD37,1.0,,1.0
CD3E,1.0,,1.0
CD4,1.0,,1.0
CD40,,,1.0
CD44,1.0,,1.0
CD47,1.0,,
CD48,1.0,,1.0
CD53,1.0,,1.0
CD6,1.0,,1.0
CD63,,,0.7917776667776668
CD74,1.0,,1.0
CD83,,,1.0
CD84,1.0,,1.0
CD86,1.0,,
CD8A,1.0,,1.0
CD9,,,1.0
CDC42EP1,,,1.0
CDC42SE2,1.0,,1.0
CDH13,0.6090338233195377,,0.6985322369937754
CDH2,1.0,,
CDH24,,,1.0
CDH6,1.0,,1.0
CDK10,,,1.0
CDK5RAP2,,1.0,
CDK6,0.6090338233195377,,
CDKN1A,,,1.0
CDKN2A,1.0,,
CDKN2D,1.0,,
CDON,,,1.0
CEACAM21,1.0,,1.0
CEBPD,1.0,,1.0
CECR2,1.0,,
CELF4,,1.0,
CEMIP,1.0,,1.0
CENPU,1.0,,
CEP44,,,1.0
CEP57,,,0.9267363071710898
CEP78,1.0,,1.0
CFB,1.0,,1.0
CFLAR,1.0,,1.0
CGAS,1.0,,1.0
CHAC1,,1.0,
CHAF1A,1.0,,
CHCHD2,0.6090338233195377,,
CHD7,1.0,,
CHI3L1,,,1.0
CHI3L2,1.0,,1.0
CHKA,0.8120450977593836,,0.8483236508714216
CHPF,1.0,,1.0
CHPF2,,,1.0
CIB1,1.0,,1.0
CIDEB,,,0.6985322369937754
CIR1,1.0,,
CISH,1.0,,1.0
CLCN6,,,1.0
CLDN19,,1.0,
CLDN5,,1.0,
CLDND1,0.6436651583710408,,
CLEC2B,1.0,,1.0
CLIC5,1.0,,1.0
CLN6,,0.5157342657342657,
CLSTN2,,,1.0
CLVS2,,,1.0
CMPK2,0.6090338233195377,,
CMTM7,1.0,,1.0
CNKSR2,,,1.0
CNKSR3,,1.0,
CNR1,,,1.0
CNTN1,1.0,,
CNTNAP1,1.0,,1.0
COL4A5,1.0,1.0,
COL4A6,1.0,1.0,
COL5A2,,,1.0
COL6A1,,,1.0
COQ10B,0.6090338233195377,,
CORO1A,1.0,,1.0
COTL1,0.6257962221264973,,
CPED1,,,1.0
CPNE1,0.828962703962704,,0.8503446239295295
CPNE2,0.8120450977593836,0.6719280719280719,
CPNE6,1.0,,1.0
CPQ,,,0.7847707847707848
CPT1A,0.6090338233195377,,0.6985322369937754
CREBBP,,1.0,
CRHR2,,,1.0
CRLF3,1.0,,
CROCC,1.0,,
CRTC3,,1.0,
CRY1,1.0,,1.0
CRYBG1,1.0,,1.0
CSF1,1.0,,1.0
CSF2RB,1.0,,
CSGALNACT1,1.0,,1.0
CSMD2,1.0,,
CSRNP1,1.0,,
CSRP1,1.0,,1.0
CTBP2,1.0,,
CTBS,,,1.0
CTDSP2,,,0.9253729695718645
CTIF,,,1.0
CTNNBIP1,1.0,1.0,1.0
CTSB,,,1.0
CTSC,,,1.0
CTSH,,,0.7796748705839615
CTSO,0.7168754812066913,,0.7796748705839615
CTSS,1.0,,1.0
CTSZ,0.9190529097071153,,0.982851345545646
CUEDC1,1.0,,
CXCL10,1.0,,1.0
CXCL16,1.0,,1.0
CXCL8,,,1.0
CXCL9,1.0,,1.0
CYBA,1.0,,1.0
CYGB,1.0,,
CYLD,1.0,,
CYP26B1,,,1.0
CYP27A1,,,0.7346162609320503
CYTH1,1.0,,
CYTH4,1.0,,1.0
CYYR1,1.0,,1.0
DAAM2,1.0,,
DACT2,1.0,,1.0
DAPP1,1.0,,1.0
DAZAP2,1.0,,
DBP,1.0,,
DCAF11,1.0,1.0,
DCAF17,,,1.0
DCUN1D3,1.0,,
DDAH1,,,0.6985322369937754
DDIT4,1.0,,
DDX11,1.0,,1.0
DDX3Y,1.0,,1.0
DDX55,0.6436651583710408,,
DDX56,,,1.0
DDX58,1.0,,
DENND1C,1.0,,1.0
DENND4A,1.0,,
DEPP1,1.0,,1.0
DES,1.0,,1.0
DGKA,1.0,,1.0
DGKB,1.0,,
DGLUCY,0.6090338233195377,,
DIP2A,1.0,,1.0
DIRAS2,1.0,1.0,
DLL1,1.0,,1.0
DNAAF5,0.6257962221264973,,
DNAJB1,1.0,,
DNAJC1,0.7845020476599425,,0.7917776667776668
DNAJC15,,,0.6985322369937754
DNHD1,,,1.0
DNMT1,,1.0,
DOC2A,,,1.0
DOCK1,,1.0,
DOCK10,1.0,,1.0
DOCK8,1.0,,1.0
DOK5,1.0,,
DPH7,,,1.0
DPP10,1.0,,
DPP7,0.6257962221264973,,0.6985322369937754
DPY19L1,0.6090338233195377,,
DPYD,,,0.8462505236698784
DRAP1,1.0,,
DSC2,,,1.0
DSCAM,1.0,,
DTX3L,1.0,,1.0
DYSF,1.0,,
ECE1,,,1.0
ECHDC2,,,0.6985322369937754
EEF2K,1.0,,1.0
EEFSEC,1.0,,
EEPD1,0.6090338233195377,,
EFEMP1,,1.0,
EFEMP2,,,1.0
EFHC1,0.6090338233195377,,
EFNA1,1.0,,1.0
EFNA3,1.0,,
EFR3B,0.6090338233195377,,
EFS,1.0,,1.0
EFTUD2,1.0,,1.0
EGLN1,1.0,,
EGR1,,,1.0
EHD1,1.0,,1.0
EIF1AY,1.0,,1.0
EIF1B,,0.6120802274648428,
EIF2AK2,1.0,,
EIF4A3,1.0,,1.0
EIF4E2,1.0,,
EIF4H,1.0,,
ELF1,1.0,,1.0
ELK3,,,1.0
ELL2,1.0,,
ELOVL6,,,0.875618634239324
EMB,1.0,,1.0
EMID1,0.6257962221264973,,0.6985322369937754
EMILIN3,1.0,,
EML3,1.0,,1.0
EML4,,,1.0
EMP1,,,1.0
EMP3,1.0,,1.0
EMX2,1.0,,1.0
ENAH,,,1.0
ENG,1.0,,
ENO1,1.0,,
ENO2,1.0,,
ENO3,1.0,,1.0
ENPP2,,,0.7092907092907093
ENTPD1,1.0,1.0,
EP400,1.0,,
EPAS1,,1.0,
EPHA10,,1.0,
EPHA4,,,0.8595108595108595
EPHA7,1.0,,1.0
EPHA8,1.0,,1.0
EPHB1,,,1.0
EPSTI1,1.0,,1.0
ERO1A,0.6257962221264973,,0.6985322369937754
ERP27,1.0,,
ESPL1,1.0,1.0,
ESYT1,0.9094905094905096,,1.0
ETS1,1.0,,1.0
ETV6,1.0,,1.0
ETV7,1.0,,1.0
EVI2A,1.0,,1.0
EVI2B,1.0,,1.0
EVX1,,,1.0
EXOG,0.6090338233195377,,0.6985322369937754
EXOSC8,1.0,,
F3,,,1.0
F8,1.0,,
FABP5,1.0,0.9488072902707049,1.0
FADS3,,,0.6985322369937754
FAM102A,1.0,,1.0
FAM107A,1.0,,1.0
FAM111A,1.0,,
FAM114A1,,1.0,
FAM117A,1.0,,1.0
FAM129A,1.0,,1.0
FAM13C,,,1.0
FAM162A,0.6090338233195377,,
FAM171B,,,1.0
FAM210B,0.6257962221264973,,
FAM219B,,,0.6985322369937754
FAM221A,1.0,,
FAM222A,1.0,,1.0
FAM78A,1.0,,1.0
FAM81A,,,1.0
FAM83H,,,1.0
FAM92A,1.0,,1.0
FAN1,,,1.0
FANCA,1.0,,
FAS,1.0,,1.0
FASLG,1.0,,1.0
FAT1,,1.0,
FBLN5,1.0,,1.0
FBN1,,,1.0
FBXO2,,,1.0
FBXO22,,,1.0
FBXO32,0.7077161249346681,,0.7796748705839615
FBXO6,1.0,,1.0
FBXW4,,,1.0
FCGRT,,1.0,
FEM1C,1.0,,
FGD3,1.0,,1.0
FGF11,1.0,,
FGF12,1.0,,1.0
FGF14,,,1.0
FGFR1,,1.0,
FGFR2,,1.0,
FGFR3,,,1.0
FGL2,1.0,,1.0
FILIP1L,,,1.0
FJX1,1.0,,
FKTN,1.0,,
FLNC,,,1.0
FLOT1,,,0.6985322369937754
FMNL1,0.9440024261452834,,0.9262868279261722
FNBP1,1.0,,
FNBP1L,,,1.0
FNDC3B,1.0,,1.0
FOLH1,1.0,,1.0
FOS,1.0,,1.0
FOSL2,1.0,,1.0
FOXO1,1.0,,1.0
FOXP4,1.0,,
FRMD5,1.0,,1.0
FSD1L,,,0.7346162609320503
FSTL5,1.0,,
FURIN,1.0,,1.0
FUS,0.6257962221264973,,
FUT7,1.0,,
FUT9,,,1.0
FXYD5,1.0,,1.0
FYB1,1.0,,1.0
FZD5,1.0,,1.0
FZD6,,1.0,
GAB1,1.0,,1.0
GABARAPL1,0.941384407447756,,
GABRB2,1.0,,
GADD45B,1.0,,1.0
GALM,1.0,,1.0
GALNT14,1.0,,
GALNT5,0.6257962221264973,0.5304695304695305,
GALNT6,,0.5157342657342657,0.6985322369937754
GALNT8,1.0,,
GAPDH,1.0,,
GATA3,1.0,,
GBE1,0.6257962221264973,,
GBP1,1.0,,1.0
GBP2,1.0,,1.0
GCA,1.0,1.0,
GFAP,1.0,,1.0
GFRA1,1.0,,1.0
GIGYF1,1.0,,1.0
GIMAP1,0.7845020476599425,,0.8462505236698784
GIMAP4,1.0,,1.0
GIMAP7,1.0,,1.0
GIMAP8,0.8438571737540811,,0.8740677926724438
GLB1L2,0.6090338233195377,,
GLCE,0.7919720728709492,,0.8462505236698784
GLDC,0.6090338233195377,,
GLI3,,1.0,
GLIPR1,1.0,,1.0
GLRX,0.7037724180581323,,
GMPR,,,0.6985322369937754
GMPR2,0.6257962221264973,,0.6985322369937754
GNA13,1.0,,
GNA15,1.0,,1.0
GNAI1,1.0,1.0,
GNB3,,,1.0
GNG5,0.6257962221264973,,
GOLIM4,1.0,,
GON4L,,,1.0
GPC1,1.0,,1.0
GPC3,1.0,,1.0
GPD2,0.6257962221264973,,0.6985322369937754
GPI,0.6257962221264973,,
GPR15,1.0,,1.0
GPR155,1.0,,
GPR173,,,1.0
GPR68,1.0,,1.0
GPR88,1.0,,1.0
GPSM3,1.0,,1.0
GRAMD2B,,,0.8585824113774424
GRAMD4,0.8120450977593836,,
GRB10,1.0,,1.0
GREM1,1.0,,
GRIA2,,1.0,
GRIK2,1.0,1.0,
GRIK3,,,1.0
GRIN2B,,,1.0
GRIN2D,1.0,,
GRK2,1.0,,1.0
GRK5,,,1.0
GRM5,,1.0,
GRN,,,1.0
GSAP,,,1.0
GSE1,1.0,,1.0
GSTK1,0.6257962221264973,,0.6985322369937754
GSTM3,1.0,,
GTSF1,0.6555634146875023,,
GUCA1A,1.0,,
GUCY1A1,1.0,,1.0
GUCY1B1,1.0,,
GUK1,0.6090338233195377,,
GXYLT2,,,1.0
GYPC,0.9094905094905096,,1.0
H2AFY2,1.0,,
HACD4,1.0,,1.0
HAPLN3,1.0,,1.0
HAUS5,0.6090338233195377,,
HAVCR2,1.0,,
HCLS1,1.0,,1.0
HCN3,,1.0,1.0
HCST,1.0,,1.0
HEG1,,1.0,
HENMT1,0.6090338233195377,,0.6985322369937754
HERC5,1.0,,
HERC6,1.0,,
HES5,1.0,,
HEY2,1.0,,
HIF3A,1.0,,
HILPDA,1.0,,1.0
HIP1R,1.0,,1.0
HIPK2,1.0,,
HIPK3,1.0,,
HIST1H1C,,1.0,
HIST2H2BE,,1.0,
HIVEP2,1.0,,
HK1,1.0,,1.0
HLA-A,1.0,,1.0
HLA-B,1.0,,1.0
HLA-C,1.0,,1.0
HLA-DMA,1.0,,1.0
HLA-DOA,1.0,,1.0
HLA-DPA1,1.0,,1.0
HLA-DPB1,1.0,,1.0
HLA-DQB1,1.0,,1.0
HLA-DRA,0.6257962221264973,,0.6985322369937754
HLA-E,1.0,,1.0
HLA-F,1.0,,1.0
HMGA2,1.0,,1.0
HMGCLL1,0.7919720728709492,,
HMGCR,,0.6719280719280719,
HMGCS1,,,0.6985322369937754
HMGN4,1.0,,
HMGN5,0.6257962221264973,,
HMOX2,0.6436651583710408,,
HOPX,1.0,,1.0
HOXB5,,1.0,1.0
HOXC4,,,1.0
HPCAL4,,1.0,
HPS3,0.6090338233195377,,0.6985322369937754
HPS6,,,0.6985322369937754
HS3ST2,1.0,,
HS3ST4,1.0,,
HS3ST5,,,1.0
HSD17B11,0.6090338233195377,,
HSD17B7,,0.45468816897388326,
HSPB1,0.6090338233195377,,0.6985322369937754
HTATIP2,0.915956081832859,,0.882867132867133
HTR2C,1.0,1.0,
IARS,0.8120450977593836,,
ICAM1,1.0,,1.0
ICAM2,1.0,,1.0
ID2,1.0,,1.0
ID4,1.0,,
IDI1,,0.5304695304695305,
IFI16,1.0,1.0,1.0
IFI27,1.0,,
IFI35,1.0,,1.0
IFI44,1.0,,
IFI44L,1.0,,
IFI6,1.0,,1.0
IFIT1,1.0,,
IFIT2,1.0,,1.0
IFIT3,1.0,,1.0
IFITM1,1.0,,1.0
IFITM2,1.0,,1.0
IFITM3,1.0,,1.0
IFNAR2,1.0,,1.0
IFT81,0.6090338233195377,,
IGDCC4,,,1.0
IGF2BP2,1.0,,1.0
IGF2R,,1.0,
IGFBP5,1.0,,1.0
IGFBP6,,,1.0
IGFBP7,,1.0,
IKBKE,0.6090338233195377,,0.6985322369937754
IKZF1,1.0,,1.0
IL10RA,1.0,,1.0
IL13RA1,1.0,,1.0
IL16,1.0,,1.0
IL18BP,1.0,,
IL1R1,,,1.0
IL27RA,1.0,,1.0
IL2RA,1.0,,1.0
IL2RB,1.0,,1.0
IL2RG,1.0,,1.0
IL6R,1.0,,1.0
IL6ST,1.0,,1.0
IL7R,1.0,,1.0
IL9R,0.6436651583710408,,0.7003584650643474
ILDR2,1.0,,
ILF3,0.9549650349650349,,
IMP3,,1.0,
INSIG1,,0.8745578745578746,
INTS11,0.8570199031737492,,
INTU,0.7168754812066913,,0.7917776667776668
IQGAP1,1.0,,1.0
IQGAP3,1.0,,
IRAK4,1.0,,1.0
IRF1,1.0,,1.0
IRF2,1.0,,1.0
IRF3,1.0,,
IRF4,1.0,,1.0
IRF5,1.0,,
IRF7,1.0,,1.0
IRF8,1.0,,1.0
IRF9,1.0,,1.0
IRS4,1.0,1.0,
ISG15,1.0,,
ISM2,,1.0,
ISYNA1,0.6257962221264973,,0.6985322369937754
ITGA2,1.0,,
ITGA5,,,1.0
ITGA6,1.0,,1.0
ITGAM,1.0,,
ITGB2,1.0,,1.0
ITGB5,,,1.0
ITK,1.0,,1.0
ITM2A,1.0,,1.0
ITM2B,0.6090338233195377,,
ITPRIP,,0.5304695304695305,
JADE2,1.0,,1.0
JAK1,1.0,,1.0
JAK3,1.0,,1.0
JMJD6,1.0,,
JUN,1.0,,1.0
JUNB,1.0,,1.0
KANK2,,1.0,
KANK4,,1.0,
KAT2A,1.0,,1.0
KCNAB2,1.0,,1.0
KCNH8,,,1.0
KCNIP2,1.0,,1.0
KCNIP3,1.0,,
KCNIP4,1.0,,
KCNK5,1.0,,1.0
KCNK9,1.0,,
KCNQ3,1.0,,
KCNV1,1.0,1.0,1.0
KDM3A,1.0,,
KDM5D,1.0,,1.0
KDM7A,,1.0,
KIAA1217,,1.0,
KIAA1549,1.0,,
KIAA1549L,0.7168754812066913,,
KIF2A,1.0,,
KLF10,1.0,,1.0
KLF13,,,1.0
KLF2,1.0,,1.0
KLF5,,1.0,
KLF6,1.0,1.0,
KLF9,1.0,,1.0
KREMEN1,1.0,,1.0
KRT18,,,1.0
KSR2,,,1.0
L3MBTL1,,,1.0
LAIR1,1.0,,1.0
LAMB2,,0.6287046287046286,
LAMC1,,1.0,
LAMP1,,0.8745578745578746,
LAP3,0.9737479911392954,,
LAPTM4B,1.0,,1.0
LAPTM5,1.0,,1.0
LARS,0.881068931068931,,
LASP1,1.0,,
LAT2,,,1.0
LAX1,1.0,,1.0
LBH,1.0,,
LCP1,1.0,,1.0
LDHA,0.7464944693860357,,0.7917776667776668
LDLRAD3,1.0,,1.0
LDLRAP1,,1.0,1.0
LEF1,1.0,,
LENG8,,,1.0
LGALS1,1.0,,1.0
LGALS3,1.0,,1.0
LGALS3BP,1.0,,1.0
LGALS8,0.6257962221264973,,0.6985322369937754
LGALS9,1.0,,1.0
LGI1,,1.0,
LHX2,1.0,,1.0
LHX6,,,1.0
LIG1,1.0,,
LIMS2,,,1.0
LIN7A,,,1.0
LIPG,,,1.0
LMAN1,,,0.6985322369937754
LMBR1L,,,0.6985322369937754
LMO2,1.0,,1.0
LMO4,1.0,,1.0
LOXL2,,,1.0
LPAR6,0.6257962221264973,,0.6985322369937754
LPIN2,1.0,,1.0
LPXN,1.0,,1.0
LRIG1,1.0,1.0,
LRMP,1.0,,1.0
LRP1,,0.7570242257742258,0.8740677926724438
LRP10,1.0,,1.0
LRP1B,1.0,,
LRP4,,1.0,
LRP8,,,1.0
LRRC15,,,1.0
LRRC32,,,0.8949807254892
LRRC4,1.0,,
LRRC7,,,1.0
LRRC8B,,,0.6985322369937754
LRRC8C,0.6436651583710408,,0.7151101325858608
LRRN1,1.0,,
LRRN4CL,,1.0,
LRRTM2,0.9169980962433792,0.8588554302840017,
LSS,,,0.9827152014652014
LST1,1.0,,1.0
LTB,1.0,,1.0
LTBP2,,,1.0
LUC7L,,,1.0
LUC7L3,,,1.0
LY6E,1.0,,1.0
LY6H,1.0,,
LYSMD2,0.63382635064051,,0.7003584650643474
MAFF,1.0,,1.0
MAL,1.0,,1.0
MAL2,1.0,,
MAN1A1,0.6257962221264973,,0.7003584650643474
MAN1C1,1.0,,1.0
MAN2A2,,,1.0
MAN2B2,,,1.0
MAP1LC3B,0.7488320063170363,,
MAP4K1,1.0,,1.0
MAPK11,,,1.0
MAPK15,1.0,,1.0
MASP1,1.0,,
MAST2,,,1.0
MAT2A,0.8830004946509801,,
MATK,1.0,,
MBNL1,1.0,,1.0
MBP,1.0,,1.0
MCL1,0.8830004946509801,,0.9827152014652014
MCM4,1.0,,
MCUB,0.8830004946509801,,0.8740677926724438
MDM2,1.0,,
MDM4,1.0,,1.0
ME3,0.6257962221264973,,
MED10,,1.0,
MEGF10,1.0,,1.0
MEGF11,1.0,,1.0
MEI1,0.941384407447756,,0.9388472490076768
MEIS2,1.0,,
MFAP3,,,1.0
MFGE8,1.0,,
MFSD14A,1.0,,
MGAT4C,1.0,,1.0
MGLL,1.0,,
MGP,,,1.0
MICAL2,1.0,,1.0
MID1,1.0,1.0,
MITF,1.0,,
MKNK2,,,1.0
MLKL,1.0,,1.0
MMP2,,,0.7796748705839615
MMP25,0.6090338233195377,,0.6985322369937754
MMP9,,,0.6985322369937754
MOB3A,,,1.0
MOB3B,,,1.0
MOB3C,1.0,,1.0
MPDZ,1.0,,
MPPED1,0.8137546663862454,,
MR1,1.0,,1.0
MRC2,1.0,,1.0
MRPL17,0.6090338233195377,,
MRPL42,,,0.6985322369937754
MSN,1.0,,1.0
MSRB3,,1.0,
MT-CO3,0.6090338233195377,,0.6985322369937754
MT-ND2,,0.45468816897388326,0.6985322369937754
MT-ND6,,,0.6985322369937754
MT1E,1.0,,1.0
MT1F,,,1.0
MT2A,1.0,,1.0
MT3,1.0,,
MTAP,1.0,,
MTMR10,,0.5157342657342657,
MTO1,0.6090338233195377,,
MTPAP,0.6090338233195377,,0.6985322369937754
MTUS2,1.0,,1.0
MUTYH,1.0,,
MX1,0.6090338233195377,,0.6985322369937754
MX2,1.0,,1.0
MXRA5,,,1.0
MYADM,1.0,,1.0
MYD88,1.0,,1.0
MYH10,1.0,,
MYH9,1.0,,1.0
MYL12B,0.6257962221264973,,0.6985322369937754
MYL6,1.0,,
MYL9,,,1.0
MYO10,1.0,1.0,
MYO16,1.0,,
MYO19,,,1.0
MYO1F,1.0,,1.0
MYO1G,1.0,,1.0
MYO5C,1.0,1.0,
MYOF,,,1.0
MZF1,1.0,,
N6AMT1,0.6090338233195377,,
NACC1,,1.0,
NAE1,0.7168754812066913,,0.7346162609320503
NAMPT,0.7919720728709492,,0.7796748705839615
NAPB,,1.0,
NASP,1.0,,
NAT1,1.0,,
NBL1,,,1.0
NCAM2,1.0,,1.0
NCKAP1L,1.0,,1.0
NDNF,,1.0,
NDRG1,1.0,,
NDUFA1,0.6257962221264973,,
NECAB2,,,0.9080919080919081
NEDD9,,,1.0
NEGR1,1.0,,
NEK6,1.0,,1.0
NES,0.6090338233195377,,
NEURL1,,1.0,
NFATC1,1.0,,1.0
NFIC,,1.0,
NFKB1,1.0,,1.0
NFKB2,1.0,,1.0
NFKBIZ,1.0,,1.0
NGEF,1.0,,
NGLY1,0.6090338233195377,,
NHLRC2,,,1.0
NHSL1,1.0,,
NINL,,,1.0
NKTR,,,1.0
NLGN1,,,1.0
NLGN4X,1.0,,1.0
NLN,,,1.0
NLRC5,1.0,,1.0
NLRX1,,,0.6985322369937754
NMI,1.0,,1.0
NMRK1,1.0,,
NOD1,1.0,,1.0
NOG,1.0,,
NOTCH2,1.0,1.0,
NOTCH3,1.0,1.0,
NOV,1.0,,
NPAS2,1.0,,
NPNT,1.0,,
NPTX1,,,1.0
NR1D2,,,1.0
NR3C1,,,1.0
NRARP,1.0,,
NRBP2,,,1.0
NRCAM,1.0,,
NRG3,,,1.0
NRN1,0.7077161249346681,,
NSD2,1.0,,
NT5DC2,0.6257962221264973,,
NT5DC3,0.6257962221264973,,
