,FDR corrected P-value Ctrl Tc vs. wo Tc,FDR corrected P-value IBD Tc vs. Ctrl Tc,FDR corrected P-value IBD Tc vs. wo Tc
ANXA2,,,1.0
ANXA6,,,0.6362426306088277
AOAH,0.4457764457764458,,0.42319098224610036
AP1S2,1.0,,1.0
APBB1IP,1.0,,1.0
APOBEC3C,0.8568133111701576,,0.8184861496119775
APOBEC3F,1.0,,1.0
APOD,,,0.12958470101327244
APOL2,0.2417939203653489,,
APOL3,0.2775673524336626,,0.2788888130503037
APOL6,0.5461233681572665,,0.5831311545597261
AQP3,0.10746396460682174,,0.09718852575995433
ARAP2,1.0,,1.0
ARF6,1.0,,
ARHGAP30,0.6192746647292102,,0.6361181191689667
ARHGAP9,1.0,,1.0
ARHGDIB,0.3876969184661492,,0.37165612165612166
ARHGEF1,1.0,,1.0
ARHGEF26,1.0,,1.0
ARHGEF3,,,1.0
ARHGEF40,,1.0,
ARHGEF6,1.0,,1.0
ARL4C,1.0,,
ARL4D,,,1.0
ARMCX4,,,0.7313848379223682
ARPC2,1.0,,
ARPP21,1.0,,
ARRDC2,0.8890200708382526,,0.8157815635691741
ART3,0.5886288777535462,,
ATG4B,,,0.16157592407592408
ATP10A,0.10746396460682174,,0.09718852575995433
ATP1B2,0.5875664875664875,,0.5947704989621158
ATP8A1,,0.055944055944055944,
ATXN1,1.0,,1.0
B2M,0.1812645186139162,,0.14911116280979295
B3GALNT2,,0.33391608391608396,
B3GAT2,,,0.64667749832585
B3GNT2,0.10746396460682174,,0.1000470118117177
B4GALT1,,,0.3082111258906839
BACE2,,,0.13400236127508855
BAMBI,,0.21911421911421913,0.265820272442789
BATF3,0.4436986742071488,,0.47695009616717804
BBS2,,,0.382137011924246
BCAM,0.143285286142429,,
BCL6,0.6728738887012269,,0.6487201323266898
BDKRB2,,,0.27212787212787215
BEND7,0.3823926073926074,,
BET1L,,,0.1960243146683825
BGN,,,0.13400236127508855
BHLHE22,1.0,,
BHLHE40,1.0,,1.0
BMP7,0.7555543357741159,,
BOC,,0.21911421911421913,
BRSK2,,,1.0
BST2,0.43619921744921747,,0.450136329835578
BTBD1,0.6518263290107952,,
BTBD11,0.6864483034695801,,0.6767296028509749
BTN2A1,0.31281589697431283,,
BTN2A2,0.4221246379519761,,0.3935733687799804
BTN3A1,0.817730040659977,,0.8005551495484381
BTN3A2,0.3557928557928558,,0.3552408182950055
C1QL1,0.10746396460682174,,0.09718852575995433
C1R,0.5474691974691975,,0.5281715090021799
C1orf226,1.0,,
C3,0.143285286142429,,0.11905594405594407
C3AR1,0.10746396460682174,,
C9orf64,,,0.7313848379223682
CABIN1,1.0,,1.0
CACNG5,0.7250170643835803,,0.6924373336587076
CAD,0.7489192223705498,,
CADPS,1.0,,
CALHM2,0.35399894223423634,,0.3539036720854903
CAP1,0.9363237918151213,,0.9038333329914439
CAPG,0.9307968296295146,,0.9038333329914439
CAPRIN2,,,0.09718852575995433
CARMIL2,0.9924149245250162,,
CASP1,0.1446630292784139,,0.1290261462675256
CASP10,0.39322041594768864,,0.382137011924246
CASP7,0.5886288777535462,,
CAST,0.3696944081559466,,0.34015984015984013
CAVIN1,,,1.0
CBS,0.42645031025312713,,
CCDC80,,,0.9038333329914439
CCDC85C,0.7719573003415797,,
CCL19,0.4692477940066364,,0.4740133512696689
CCL2,0.3186862398685059,,0.31821404402049563
CCL28,0.22089814946957803,,
CCL4,0.15457145594131896,,
CCL5,0.15044955044955044,,0.16157592407592408
CCND3,1.0,,1.0
CCR1,0.21232799458605914,,
CCR2,0.33588736844550793,,0.3105807236242019
CCR5,0.3577355977355977,,0.382137011924246
CD164,,,0.5152585119798235
CD2,0.3679115644181146,,0.3552408182950055
CD200R1,0.32753371030882994,,0.299801893022232
CD27,0.2491820679320679,,0.26305694305694305
CD274,0.2491820679320679,,0.23204702274469718
CD276,,0.12307692307692308,
CD300A,0.6670534284992117,,
CD37,0.23016535703102867,,0.217479242069406
CD3E,0.3876969184661492,,0.45009743108602424
CD4,0.36280975661506637,,0.3609207693714736
CD44,1.0,,1.0
CD47,0.19433066933066934,,
CD48,0.23610695873469598,,0.24877361444525622
CD53,0.15457145594131896,,0.1651261359999224
CD6,0.9629336828584948,,0.9038333329914439
CD74,0.11283716283716283,,0.09718852575995433
CD84,0.5104538318824033,,0.49706858797767883
CD86,0.19387828666179183,,
CD8A,0.1446630292784139,,0.1290261462675256
CDC42EP1,,,0.7580705009276437
CDC42SE2,0.5595231215065927,,
CDH13,0.19433066933066934,,0.19096692780903307
CDH2,0.5141101502048248,,
CDH6,0.21232799458605914,,0.19096692780903307
CDK10,,,1.0
CDK5RAP2,,1.0,
CDK6,1.0,,
CDKN2D,1.0,,
CEACAM21,0.32500024247597065,,0.3365792102634208
CEBPD,0.24583259877377522,,0.24877361444525622
CEMIP,0.9933528010451087,,1.0
CEP78,0.9413843299557584,,0.9023486973277768
CFB,,,0.2712385653562124
CFLAR,0.19433066933066934,,0.1651261359999224
CGAS,1.0,,1.0
CHD7,1.0,,
CHI3L1,,,0.7236733854380912
CHI3L2,0.41700690613734087,,0.42075996292863765
CHPF,0.6804341243482056,,0.6924373336587076
CIB1,1.0,,1.0
CISH,1.0,,1.0
CLCN6,,,0.2788888130503037
CLDND1,0.25225074326870733,,
CLEC2B,0.32500024247597065,,0.299801893022232
CLIC5,1.0,,1.0
CLN6,,0.21911421911421913,
CLSTN2,,,0.1651261359999224
CLVS2,,,0.6383952182271511
CMPK2,0.11283716283716283,,
CMTM7,0.2581678676353233,,0.26201501201501204
CNKSR2,,,0.6924373336587076
CNR1,,,0.6208165012829736
CNTNAP1,0.5764507231898536,,0.5828348480787504
COL4A5,0.5332937955416341,0.4027972027972028,
COL4A6,0.3876969184661492,0.2610722610722611,
COQ10B,0.3904797492583752,,
CORO1A,0.24583259877377522,,0.251970251970252
COTL1,0.6086890209027614,,
CPT1A,0.47434730874221315,,0.4846112791318271
CROCC,0.5474691974691975,,
CRTC3,,1.0,
CRY1,0.47610617230870395,,0.45940406457011623
CRYBG1,1.0,,1.0
CSF1,0.6922091992514527,,0.6924373336587076
CSGALNACT1,0.2438320300389266,,
CSMD2,0.8340822357558758,,
CSRNP1,0.5141101502048248,,
CSRP1,0.7881467773007903,,0.7732337107337106
CTBS,,,0.8530047632892273
CTDSP2,,,0.6924373336587076
CTNNBIP1,0.6290508498945223,0.5473445473445474,0.6446122937835644
CTSB,,,0.14372950992669303
CTSC,,,0.09718852575995433
CTSO,0.4922114922114922,,0.5119237198445119
CTSS,0.17865884115884115,,0.12958470101327244
CTSZ,0.19433066933066934,,0.19353921940128838
CUEDC1,0.9749803269356342,,
CXCL10,0.3695825913217217,,0.3609207693714736
CXCL16,0.27316259159834577,,
CXCL8,,,0.7283227721183925
CXCL9,0.20515847788575062,,0.1651261359999224
CYBA,0.1901285527659154,,0.1651261359999224
CYLD,1.0,,
CYP27A1,,,0.2532576912138956
CYTH4,1.0,,1.0
DACT2,0.26804230252506117,,0.26201501201501204
DAPP1,0.7089155084546789,,0.6924373336587076
DAZAP2,1.0,,
DDAH1,,,0.7722976324374926
DDIT4,0.9629336828584948,,
DDX11,1.0,,1.0
DDX3Y,0.9177718156107154,,0.9023486973277768
DDX56,,,1.0
DDX58,0.20964281620019326,,
DENND1C,0.5332937955416341,,0.5579909049940595
DENND4A,1.0,,
DEPP1,0.8969687627002256,,0.8997776417131256
DES,1.0,,1.0
DGKA,1.0,,0.9540738146315837
DGLUCY,1.0,,
DIP2A,,,0.6363664425462179
DLL1,0.8914968331467326,,
DNAJC1,0.13082569604308736,,0.09718852575995433
DNHD1,,,0.3830371309362906
DOCK1,,1.0,
DOCK10,1.0,,1.0
DOCK8,0.5221484397954986,,0.4846112791318271
DOK5,1.0,,
DPP10,0.33588736844550793,,
DPP7,0.6358064539882723,,0.6387445887445887
DPY19L1,0.5474691974691975,,
DRAP1,0.7687083157542677,,
DTX3L,1.0,,0.939879397710723
EFNA1,0.6358064539882723,,0.6620315168702265
EFS,1.0,,
EFTUD2,1.0,,1.0
EHD1,0.2166473526473527,,
EIF1AY,1.0,,1.0
EIF2AK2,1.0,,
EIF4H,1.0,,
ELF1,0.3876969184661492,,0.36241328764693254
EMB,0.6922091992514527,,0.6924373336587076
EMID1,0.15044955044955044,,0.09718852575995433
EMILIN3,0.5214696807617162,,
EML3,1.0,,1.0
EMX2,1.0,,1.0
ENO2,0.19433066933066934,,
ENPP2,,,0.5583755866774734
ENTPD1,0.1812645186139162,0.12307692307692308,
EPAS1,,1.0,
EPHA10,,0.5609127714390872,
EPHA7,0.3876969184661492,,
EPHA8,1.0,,
EPHB1,,,0.9843207973129233
EPSTI1,0.4597069597069597,,0.4846112791318271
ERO1A,0.14104645354645357,,
ESYT1,0.38544926148231934,,0.382137011924246
ETS1,0.9413843299557584,,0.9672663969693673
ETV6,0.49059636016157754,,0.49185274185274186
ETV7,0.5934619470239523,,0.6082858318152435
EVI2A,0.22567432567432566,,0.25572300040385143
EVI2B,0.2417939203653489,,0.18100248375477734
EXOG,0.42645031025312713,,0.42319098224610036
F3,,,0.33837889858832265
F8,0.5104538318824033,,
FABP5,0.35218872037053855,0.21911421911421913,0.34879333864105433
FAM102A,0.7090151228082262,,0.6874248466937761
FAM107A,0.19433066933066934,,0.19096692780903307
FAM117A,1.0,,
FAM129A,0.19433066933066934,,0.1651261359999224
FAM13C,,,0.3552408182950055
FAM162A,0.42093285775596245,,
FAM219B,,,0.7042505233460007
FAM222A,,,1.0
FAM78A,0.817730040659977,,0.7952385452385453
FAM92A,,,0.2838143451640384
FAS,0.2775673524336626,,
FASLG,0.37928458096525325,,0.382137011924246
FAT1,,0.12307692307692308,
FBLN5,0.6221597950921259,,0.6387445887445887
FBN1,,,0.8555985499216942
FBXO32,1.0,,1.0
FBXO6,0.10746396460682174,,
FBXW4,,,0.22124217246168468
FEM1C,1.0,,
FGD3,1.0,,1.0
FGF11,1.0,,
FGF12,0.8384428071928072,,0.7965091088686596
FGF14,,,1.0
FGL2,0.15044955044955044,,0.14372950992669303
FILIP1L,,,1.0
FKTN,0.5263541123599433,,
FLNC,,,0.3727779070244824
FMNL1,1.0,,1.0
FNDC3B,0.33625821183424864,,0.34366664263571484
FOS,1.0,,1.0
FOSL2,0.5886288777535462,,0.6126855600539811
FOXO1,1.0,,1.0
FRMD5,0.9449487893510664,,0.9038333329914439
FUT9,,,0.09718852575995433
FXYD5,0.13082569604308736,,0.1290261462675256
FYB1,1.0,,1.0
FZD5,0.14404744191978236,,0.1290261462675256
GAB1,1.0,,1.0
GABRB2,0.41082165067404913,,
GADD45B,1.0,,1.0
GALM,0.5718722694199533,,
GALNT5,0.41700690613734087,0.2761109857884051,
GATA3,0.4493291942956373,,
GBE1,0.9663707079437416,,
GBP1,0.266785540041354,,0.27212787212787215
GBP2,0.3876969184661492,,0.3830371309362906
GFAP,0.3876969184661492,,0.3928205685527861
GFRA1,0.26804230252506117,,0.2249444104282814
GIGYF1,1.0,,
GIMAP1,0.8010950088872166,,0.7655606804542974
GIMAP4,0.24397224397224399,,0.26201501201501204
GIMAP7,1.0,,1.0
GIMAP8,0.4383788625167936,,0.4740133512696689
GLCE,0.15044955044955044,,
GLDC,0.19433066933066934,,
GLIPR1,0.15044955044955044,,0.15699684930454164
GMPR2,0.4914064263909465,,
GNA15,1.0,,1.0
GNAI1,0.3351245910487617,,
GPC1,,,0.1651261359999224
GPC3,0.38909366495573394,,0.3609207693714736
GPD2,,,0.29038035135596113
GPI,0.4938068066902423,,
GPR15,0.8207787974737127,,0.8121410883103533
GPR173,,,0.768568695455488
GPR68,0.42645031025312713,,0.4431200982925121
GPR88,1.0,,1.0
GPSM3,1.0,,1.0
GRAMD2B,,,0.5147155476102844
GRB10,1.0,,
GREM1,1.0,,
GRIK2,0.3876969184661492,0.2527128044369424,
GRIK3,,,0.299801893022232
GRIN2D,0.34349212431404214,,
GRK2,,,1.0
GRK5,,,0.1651261359999224
GRN,,,0.1000470118117177
GSE1,0.8650076822561423,,0.8121410883103533
GSTK1,0.25225074326870733,,0.2532576912138956
GUCY1A1,0.5104538318824033,,
GUK1,0.24583259877377522,,
GXYLT2,,,0.39547038327526135
GYPC,0.22567432567432566,,0.2154345654345654
HACD4,0.2296939701519854,,0.22677322677322678
HAPLN3,0.44159253715567715,,0.45776156928573286
HCLS1,0.817730040659977,,0.788306931164074
HCN3,,0.24575424575424576,
HCST,0.4383788625167936,,0.46351450747055145
HENMT1,0.5104538318824033,,0.5281715090021799
HERC5,1.0,,
HERC6,0.9413843299557584,,
HILPDA,0.5810043614921664,,0.6296368388058933
HIP1R,,,0.4846112791318271
HIST2H2BE,,0.1525746980292435,
HK1,0.45628142349453826,,
HLA-A,0.1446630292784139,,0.1290261462675256
HLA-B,0.1604795204795205,,0.1651261359999224
HLA-C,0.143285286142429,,0.13400236127508855
HLA-DMA,0.14104645354645357,,0.1290261462675256
HLA-DOA,0.19387828666179183,,0.1290261462675256
HLA-DPA1,0.10746396460682174,,0.09718852575995433
HLA-DPB1,0.1446630292784139,,0.1290261462675256
HLA-DQB1,0.1446630292784139,,0.1290261462675256
HLA-DRA,0.1393051393051393,,0.09718852575995433
HLA-E,0.14104645354645357,,0.09718852575995433
HLA-F,0.15457145594131896,,0.1290261462675256
HMGA2,0.9282121387384547,,0.9038333329914439
HMGN4,0.8737765302182481,,
HOPX,1.0,,1.0
HOXB5,,1.0,
HPS3,0.19433066933066934,,0.1651261359999224
HS3ST4,0.49059636016157754,,
HSD17B11,0.44984915416809107,,
HSPB1,,,0.42319098224610036
HTATIP2,1.0,,
HTR2C,0.22332355144855146,0.15850815850815853,
IARS,1.0,,
ICAM1,0.5404078679940749,,0.520765879072068
ICAM2,0.5461233681572665,,0.5620032141771272
ID2,1.0,,1.0
IDI1,,0.21911421911421913,
IFI16,1.0,,1.0
IFI27,0.48020847077450846,,
IFI35,0.42645031025312713,,0.450136329835578
IFI44,0.1393051393051393,,
IFI6,0.6293557927221294,,
IFIT1,0.2438320300389266,,
IFIT2,1.0,,1.0
IFIT3,0.19433066933066934,,0.1651261359999224
IFITM1,0.2775673524336626,,0.2938658974161933
IFITM2,0.5971451229183189,,0.6467696686874769
IFITM3,0.3876969184661492,,0.382137011924246
IFNAR2,0.9050949050949051,,
IGDCC4,,,0.4845785793154214
IGF2BP2,1.0,,
IGFBP5,0.8219296492980703,,0.7709230022314135
IGFBP6,,,0.6874248466937761
IKBKE,0.15457145594131896,,0.1290261462675256
IKZF1,1.0,,1.0
IL10RA,0.15044955044955044,,0.1651261359999224
IL13RA1,0.2491820679320679,,0.25572300040385143
IL16,0.7213334610594884,,0.7091611630264997
IL18BP,0.19433066933066934,,
IL1R1,,,0.22677322677322678
IL2RA,0.2417939203653489,,0.23204702274469718
IL2RB,0.5971451229183189,,0.6620315168702265
IL2RG,0.6922091992514527,,0.6694345654345655
IL6R,,,0.19096692780903307
IL6ST,0.7850254320842556,,0.777284784181336
IL7R,0.32753371030882994,,0.34879333864105433
IL9R,0.44264918754714677,,0.49185274185274186
ILF3,1.0,,
IMP3,,1.0,
INTS11,1.0,,
INTU,0.32753371030882994,,
IQGAP1,1.0,,1.0
IRAK4,,,0.3019396334003076
IRF1,0.624684542390278,,0.6300687948415221
IRF2,0.43247693073477045,,
IRF3,0.3876969184661492,,
IRF4,0.4313588509392705,,0.450136329835578
IRF5,0.24915212176358673,,
IRF7,0.19433066933066934,,
IRF8,0.355974382760097,,0.382137011924246
IRF9,0.5291975466394071,,0.49185274185274186
IRS4,0.9177718156107154,,
ISG15,0.24397224397224399,,
ISM2,,0.3981900452488688,
ISYNA1,0.6090533831650583,,0.6054035250463822
ITGA2,0.3102052586588669,,
ITGA5,,,0.43772506563204233
ITGA6,0.5461233681572665,,0.5399362542219686
ITGB2,0.3823926073926074,,0.382137011924246
ITGB5,,,0.5947704989621158
ITK,1.0,,1.0
ITM2A,0.4701548451548452,,0.49185274185274186
JADE2,1.0,,1.0
JAK1,1.0,,1.0
JAK3,1.0,,1.0
JUN,1.0,,
JUNB,0.9853189482131968,,0.9728437243230142
KANK2,,1.0,
KAT2A,1.0,,
KCNAB2,0.6083227996493302,,0.62992562992563
KCNH8,,,0.1960243146683825
KCNIP2,0.6518263290107952,,0.6620315168702265
KCNIP4,0.25225074326870733,,
KCNV1,0.23610695873469598,,
KDM3A,1.0,,
KDM5D,1.0,,1.0
KIAA1549,0.5263541123599433,,
KIAA1549L,1.0,,
KLF10,1.0,,1.0
KLF2,0.6672582225466842,,
KLF6,0.2775673524336626,0.21911421911421913,
KLF9,1.0,,1.0
KREMEN1,,,0.1290261462675256
KSR2,,,0.2712385653562124
L3MBTL1,,,1.0
LAIR1,0.3839272760434586,,0.382137011924246
LAMC1,,0.12307692307692308,
LAP3,0.2438320300389266,,
LAPTM4B,0.9853189482131968,,0.9231924262350226
LAPTM5,0.19433066933066934,,0.16687086498407255
LAX1,0.9177718156107154,,0.9023486973277768
LCP1,0.41082165067404913,,0.42179820179820177
LDLRAD3,0.5930418787561645,,0.5804562410066997
LDLRAP1,,,0.4776712649053074
LGALS1,0.28009224817735456,,0.299801893022232
LGALS3,0.41700690613734087,,0.39937794998523746
LGALS3BP,0.24915212176358673,,0.2838143451640384
LGALS8,0.10746396460682174,,0.09718852575995433
LHX2,,,1.0
LHX6,,,0.3609207693714736
LMAN1,,,0.13803587716631197
LMBR1L,,,0.332922396752184
LMO2,1.0,,1.0
LMO4,,,1.0
LOXL2,,,0.2938658974161933
LPAR6,0.13082569604308736,,0.09718852575995433
LPIN2,0.6017982017982018,,0.6249448226192412
LPXN,0.9107731234967816,,0.9023486973277768
LRIG1,0.6041068905519034,,
LRMP,0.6807752817254006,,0.6694923114021257
LRP1,,0.21911421911421913,0.31257931257931254
LRP10,,,0.3609207693714736
LRP8,,,0.29613915496268434
LRRC32,,,0.27299452140216474
LRRC4,0.15044955044955044,,
LRRC8C,0.10746396460682174,,0.09718852575995433
LRRN1,0.32500024247597065,,
LRRTM2,0.17359563513409668,,
LSS,,,0.11905594405594407
LST1,,,0.1290261462675256
LTB,0.15044955044955044,,0.11338661338661338
LTBP2,,,0.8592733353602918
LUC7L3,,,1.0
LY6E,0.45628142349453826,,
MAFF,0.9352269352269351,,
MAL,0.14404744191978236,,0.1000470118117177
MAL2,1.0,,
MAN1A1,,,0.382137011924246
MAN1C1,,,0.09718852575995433
MAP4K1,1.0,,1.0
MAPK15,,,1.0
MASP1,0.5542878174457122,,
MAT2A,0.4098066112991486,,
MBNL1,1.0,,1.0
MBP,0.33816642073522807,,0.3609207693714736
MCL1,0.18806193806193808,,
MCUB,,,0.15420579420579422
MDM4,0.8106118019911124,,
ME3,0.29144677312216577,,
MEGF10,,,0.7141664305843409
MEGF11,0.2775673524336626,,0.2938658974161933
MEI1,1.0,,
MGAT4C,0.10746396460682174,,0.09718852575995433
MGLL,0.1836884046186372,,
MGP,,,1.0
MICAL2,,,0.7236733854380912
MID1,1.0,,
MITF,1.0,,
MLKL,0.5104538318824033,,0.5281715090021799
MMP2,,,0.5046079748066503
MMP25,0.5886288777535462,,0.6080733425866169
MOB3C,0.2654992066756773,,0.299801893022232
MPDZ,0.2438320300389266,,
MPPED1,0.5886288777535462,,
MR1,0.143285286142429,,0.11905594405594407
MRC2,0.22332355144855146,,0.2000940236234354
MRPL42,,,1.0
MSN,0.6943825405363866,,0.6991698477844575
MT-CO3,,,0.6874248466937761
MT-ND2,,,0.45858585858585865
MT-ND6,,,0.4845785793154214
MT1E,,,0.7535598372918947
MT2A,0.5104538318824033,,0.5005696644492631
MT3,0.6541284802154368,,
MTAP,0.31281589697431283,,
MTPAP,1.0,,1.0
MX1,0.143285286142429,,0.1290261462675256
MX2,0.5075957477173283,,0.5005696644492631
MXRA5,,,0.9023486973277768
MYADM,,,0.9023486973277768
MYD88,0.19387828666179183,,0.17166945204328382
MYH9,0.8523389292620062,,0.813064983796691
MYL12B,,,0.24877361444525622
MYL9,,,1.0
MYO10,1.0,1.0,
MYO19,,,0.9023486973277768
MYO1F,0.46498162032142615,,0.47475546036697114
MYO1G,0.8890200708382526,,0.8958519928347515
MYO5C,,0.9390609390609391,
MYOF,,,0.7761614828589425
MZF1,0.7213334610594884,,
NAE1,,,1.0
NAMPT,0.25225074326870733,,0.23549527395681238
NASP,0.8219296492980703,,
NBL1,,,0.299801893022232
NCAM2,0.24915212176358673,,
NCKAP1L,0.31281589697431283,,0.3105807236242019
NDRG1,1.0,,
NECAB2,,,1.0
NEDD9,,,1.0
NEGR1,0.15044955044955044,,
NEK6,,,1.0
NFATC1,,,0.5394891732471351
NFIC,,0.8855534709193247,
NFKB1,0.9182711819430569,,0.9023486973277768
NFKB2,,,0.788306931164074
NFKBIZ,0.5461233681572665,,0.5620032141771272
NHLRC2,,,0.45609446733042236
NHSL1,1.0,,
NINL,,,1.0
NLRC5,0.5971451229183189,,0.629781646924504
NMI,0.4275934591724065,,0.4412884412884413
NOG,0.8969687627002256,,
NOTCH2,,0.2345346960731576,
NOTCH3,,0.1764389456697149,
NPAS2,0.9050949050949051,,
NPNT,0.9984129216304718,,
NPTX1,,,0.09718852575995433
NRN1,0.1812645186139162,,
NT5DC2,0.1901285527659154,,
NTRK3,1.0,,1.0
NUCB1,0.817730040659977,,0.7641505414017262
NXPH3,0.4606598613113271,,
OAS1,0.3876969184661492,,0.382137011924246
OAS2,0.3645253424989108,,0.3082111258906839
OAS3,0.8824739415370781,,0.8316683316683317
OASL,0.44984915416809107,,0.47838733704458086
ODC1,1.0,,1.0
OGFR,0.40570665289766417,,
OLFM3,0.36622587938377416,,
OLFML2B,,,1.0
OLFML3,,,0.7535598372918947
OPTN,0.5332937955416341,,
ORAI1,0.48813568876264796,,0.4846112791318271
ORC6,1.0,,1.0
OSTF1,1.0,,1.0
OXCT1,0.6845098029932154,,0.6731205302633875
P4HA1,0.45628142349453826,,0.4440254402086463
P4HA2,0.7505908188727571,,
PAG1,,,0.9023486973277768
PAK3,,,1.0
PARD3B,1.0,,
PARP10,1.0,,1.0
PARP12,0.817730040659977,,0.7732337107337106
PARP14,0.8233636111787372,,0.8005551495484381
PARP8,0.5713794402318992,,
PARP9,1.0,,1.0
PBXIP1,,,0.5651886574963498
PCIF1,,,0.788306931164074
PCMTD2,1.0,,
PDE3B,0.18806193806193808,,0.1651261359999224
PDK1,0.5971451229183189,,
PDK3,,,0.14911116280979295
PDLIM1,0.9315626234230887,,0.9038333329914439
PDP1,1.0,,1.0
PDPN,0.7088154339886441,,0.6620315168702265
PECAM1,1.0,,0.9970893546532053
PER3,0.440528649432759,,0.43772506563204233
PFKFB3,1.0,,
PFN1,0.6802623214106468,,0.6924373336587076
PGAM1,0.23610695873469598,,
PGGHG,0.6806051091765378,,0.6426288393047396
PGK1,0.8295226785792823,,
PHF11,0.5600525847778595,,0.5279104012870246
PHGDH,0.15044955044955044,,
PHKA1,1.0,,
PHLDB2,,,1.0
PHLPP1,0.19433066933066934,,0.15699684930454164
PHYKPL,,,0.7709230022314135
PI4KB,1.0,,
PIEZO1,0.6189380240013151,,0.6618327324849064
PIK3CD,1.0,,1.0
PIK3CG,1.0,,1.0
PIK3IP1,0.40025257761106814,,0.382137011924246
PIK3R5,1.0,,1.0
PIM1,1.0,,
PIM2,0.9142932166647582,,
PIM3,0.7015147643054619,,
PIP4K2A,1.0,,
PIR,0.5083371174280266,,
PITPNM3,,,1.0
PKM,1.0,,
PLA2G16,0.9629336828584948,,0.9478306125012712
PLAC8,0.5461233681572665,,0.5281715090021799
PLAGL1,1.0,1.0,
PLCG2,1.0,,
PLCH1,,,1.0
PLD1,,,0.7817434858719263
PLEK,1.0,,1.0
PLEKHA2,1.0,,1.0
PLEKHF1,1.0,,1.0
PLEKHG5,,,1.0
PLIN2,0.9984379257106529,,1.0
PLOD1,,,0.5281715090021799
PLP2,0.8608195927783556,,
PLSCR1,0.7881467773007903,,0.777284784181336
PLVAP,0.15457145594131896,,0.13803587716631197
PLXNB1,0.9881926191889291,,
PMCH,0.8834714980759605,,
PML,1.0,,
PMP2,0.9050949050949051,,
PNRC1,1.0,,1.0
POLE,1.0,,
PPFIA2,,0.12307692307692308,
PPIB,,,0.09718852575995433
PPM1M,0.7421730055658626,,0.7091611630264997
PPP1CA,,,0.09718852575995433
PPP1R16B,1.0,,1.0
PPP1R1B,,,0.8820594989426158
PPP1R2,0.5886288777535462,,
PRDM1,0.7505908188727571,,0.7236733854380912
PRF1,0.15457145594131896,,0.1651261359999224
PRICKLE2,0.9474332485696122,,0.9153894885602204
PRKCH,1.0,,1.0
PRKCQ,1.0,,1.0
PRKX,1.0,,
PRPH,0.6221597950921259,,0.6321383998437823
PRR13,0.3876969184661492,,
PSAT1,0.19433066933066934,,
PSMB10,0.6358064539882723,,0.6291973922031726
PSMB9,0.33588736844550793,,0.3609207693714736
PSME1,0.30401722629701905,,
PSME2,0.7269479399524242,,
PSRC1,1.0,,1.0
PTAR1,1.0,,
PTBP2,,,1.0
PTGDR2,0.9984379257106529,,
PTK2B,1.0,,1.0
PTP4A3,0.2775673524336626,,0.2788888130503037
PTPN6,1.0,,1.0
PTPN7,0.9413843299557584,,0.9407226040492572
PTPRC,0.19433066933066934,,0.1651261359999224
PTPRG,0.7269479399524242,,0.7283227721183925
PXDC1,,,0.5046079748066503
PYCR1,0.31281589697431283,0.21911421911421913,
QSER1,0.47697728139368517,,
RAB27A,1.0,,1.0
RAB37,1.0,,1.0
RAB3B,,,1.0
RAC2,1.0,,1.0
RARB,,,1.0
RARRES3,0.41082165067404913,,0.47695009616717804
RASAL3,1.0,,1.0
RASSF1,1.0,,
RASSF3,0.1836884046186372,,0.1651261359999224
RASSF5,0.6520694801566472,,0.6694345654345655
RBBP8,1.0,,
