,FDR corrected P-value Ctrl Tc vs. wo Tc,FDR corrected P-value IBD Tc vs. Ctrl Tc,FDR corrected P-value IBD Tc vs. wo Tc
ADGRB1,,,1.0
ADGRG5,0.5576225576225576,,0.5665145665145666
ADM,1.0,,1.0
ADM2,,0.9423098640489945,0.8943126640801059
ADORA1,1.0,,
ADORA2B,1.0,,1.0
ADPRH,1.0,,1.0
ADRA2C,,,1.0
ADSL,1.0,,1.0
ADTRP,0.6629572958686882,,0.6517135559051727
AEBP1,,0.86994086994087,0.8255909504029805
AES,1.0,,1.0
AFF1,1.0,,1.0
AFF2,1.0,,1.0
AGAP9,0.7399222399222398,,0.7279809742496309
AGFG2,0.5727806028557908,,0.6046453546453546
AGMAT,1.0,,1.0
AGO1,0.8023569023569024,0.8598910115155604,
AGO3,0.8050195735548358,,0.7717922152059444
AGPAT2,,,1.0
AGPAT3,,0.9786038137686489,0.8621259123651468
AGT,,,0.5665145665145666
AGTPBP1,0.9440889587768412,0.9426873704330352,
AHCYL2,,,0.8621259123651468
AHI1,1.0,,
AHNAK,1.0,,1.0
AHRR,0.9132810923092254,,0.897849250517464
AIF1,1.0,,1.0
AIF1L,0.781424682188041,,
AK2,0.5727806028557908,,0.6000991489713294
AK5,,,1.0
AKAP1,0.5576225576225576,,0.5665145665145666
AKAP10,1.0,,1.0
AKAP11,,1.0,
AKAP12,1.0,,1.0
AKAP7,0.6629572958686882,,0.6920639601362494
AKAP8L,0.781424682188041,0.8184187905118138,0.8019948801198802
AKIRIN2,0.7293564278858397,,0.7629430655181728
AKNA,1.0,,1.0
AKR1B1,0.7648372903692053,,0.7706501914918749
AKT2,,,1.0
ALAS1,,,1.0
ALDH1A2,,,1.0
ALDH1A3,,,1.0
ALDH1L1,1.0,,1.0
ALDH2,0.5576225576225576,,0.5665145665145666
ALDH6A1,1.0,,
ALDOA,0.7399222399222398,,0.7267959313413859
ALDOC,0.6629572958686882,0.6882928392362354,
ALG13,1.0,,1.0
ALG8,,1.0,
ALG9,0.5576225576225576,,
ALKBH2,,,1.0
ALKBH5,0.781424682188041,,0.7717922152059444
ALOX5,0.8050195735548358,,
ALOX5AP,1.0,1.0,1.0
ALPK1,1.0,,
AMBRA1,,,0.5665145665145666
AMER2,,1.0,
AMFR,,,0.5665145665145666
AMMECR1,1.0,,
AMOT,0.8399909034055375,,0.8221702078409395
AMOTL1,0.7162925570005216,0.7336927778104249,
AMOTL2,,0.8184187905118138,
AMPD3,1.0,,1.0
AMZ1,1.0,,
ANAPC10,,0.5082286134917715,
ANGEL1,0.739771910332658,0.7610296680064121,
ANGPT1,0.5771198498471226,,0.5665145665145666
ANGPTL2,,0.7432928517265867,0.7109566257917906
ANGPTL4,0.8433756259843216,,0.8221702078409395
ANKDD1A,,1.0,1.0
ANKFY1,1.0,,1.0
ANKH,1.0,,
ANKRD11,,1.0,
ANKRD13B,0.9669563845765219,,0.9556471071301579
ANKRD28,1.0,,1.0
ANKRD29,1.0,,1.0
ANKRD34A,1.0,,
ANKRD37,1.0,,1.0
ANKRD40,0.5576225576225576,0.5082286134917715,
ANKRD44,1.0,,
ANKRD46,,0.6042922594646732,
ANKRD55,0.9516761749654907,,
ANKS6,1.0,,
ANO6,,0.5988430174476687,
ANO8,1.0,,1.0
ANP32B,,,1.0
ANTXR1,0.8453473278314043,0.8598910115155604,
ANXA1,1.0,,1.0
ANXA11,1.0,,1.0
ANXA2,1.0,,1.0
ANXA3,,1.0,0.9398219782412978
ANXA4,,,0.817548648534564
ANXA6,1.0,1.0,1.0
AOAH,1.0,,1.0
AOC2,,0.9031601310082322,
AP1G2,,0.6882928392362354,
AP1S1,,1.0,1.0
AP1S2,1.0,,1.0
AP3B2,,,1.0
AP3D1,1.0,,
APBA2,0.9685719994291422,,0.9339611281575567
APBB1,0.90366368325552,,
APBB1IP,1.0,,1.0
APBB3,,,0.8600052859761599
APCDD1,0.5576225576225576,,
APLN,,,1.0
APLP2,,0.5988430174476687,
APOBEC3C,0.9298834663482377,,0.9125152370565214
APOBEC3F,0.781424682188041,,0.8020381680175495
APOC1,,0.8111123326434332,
APOD,0.5771198498471226,,0.6744121263352033
APOL2,0.7162925570005216,,0.6920639601362494
APOL3,1.0,,1.0
APOL6,0.7399222399222398,,0.7154442416222521
APOO,,1.0,
APRT,,,1.0
AQP1,,1.0,
AQP3,1.0,,1.0
ARAP1,1.0,,1.0
ARAP2,1.0,,1.0
ARF1,1.0,,
ARF3,1.0,,
ARF6,1.0,,1.0
ARFGAP1,0.7180672588281285,,0.7128450496871549
ARHGAP21,,,1.0
ARHGAP27,1.0,,1.0
ARHGAP29,,,1.0
ARHGAP30,1.0,,1.0
ARHGAP31,,1.0,1.0
ARHGAP33,,,1.0
ARHGAP9,1.0,,1.0
ARHGDIA,,,1.0
ARHGDIB,1.0,,1.0
ARHGEF1,1.0,,1.0
ARHGEF25,1.0,,
ARHGEF26,1.0,,1.0
ARHGEF28,1.0,,1.0
ARHGEF3,1.0,,1.0
ARHGEF39,1.0,,
ARHGEF40,1.0,1.0,
ARHGEF6,1.0,,1.0
ARID1A,,1.0,
ARID5B,,1.0,
ARL10,1.0,,1.0
ARL13B,,,1.0
ARL4C,1.0,,1.0
ARL4D,1.0,,1.0
ARL6IP5,1.0,,
ARMC7,,,1.0
ARMC9,,0.8598910115155604,
ARMCX1,,1.0,
ARMCX4,0.7215867034519884,,0.7128450496871549
ARPC2,1.0,,1.0
ARPC3,1.0,,1.0
ARPC5,1.0,,
ARPIN,1.0,1.0,
ARPP21,1.0,1.0,
ARRB1,0.9018502388975926,,0.8600052859761599
ARRB2,,,1.0
ARRDC1,0.7752016890672353,,
ARRDC2,0.5727806028557908,,0.6000991489713294
ARRDC3,,0.86994086994087,
ARRDC4,0.7180672588281285,,0.7450606265772142
ARSD,0.9669563845765219,1.0,
ART3,0.989314413656519,1.0,0.9734853259357952
ARVCF,,,1.0
ASAH1,,1.0,
ASAP2,1.0,,1.0
ASAP3,1.0,,
ASB13,1.0,,
ASIC2,1.0,,
ASNS,1.0,,1.0
ASNSD1,1.0,,
ASPHD2,0.5727806028557908,,
ASPSCR1,,,0.8600052859761599
ASRGL1,,,1.0
ASXL2,,,1.0
ATAD1,,1.0,
ATAD5,1.0,,
ATE1,,,1.0
ATF2,,1.0,1.0
ATF3,,,0.7717922152059444
ATG4B,0.7399222399222398,0.7953538998315118,0.718208187751335
ATG5,0.9132810923092254,,
ATG9B,,,0.9125152370565214
ATIC,,,1.0
ATL3,0.7180672588281285,,0.716151381086446
ATOH8,,1.0,0.9753949753949753
ATP10A,1.0,,1.0
ATP10B,1.0,,1.0
ATP10D,1.0,,
ATP11A,1.0,1.0,
ATP11C,0.5984070574234508,0.5988430174476687,
ATP1B1,1.0,,
ATP1B2,0.9053951367781155,,0.8621259123651468
ATP1B3,0.879486981860869,,0.83025929294586
ATP5S,1.0,,1.0
ATP6V1B2,1.0,1.0,
ATP7B,0.5576225576225576,,0.5665145665145666
ATP8A1,,1.0,1.0
ATP8A2,1.0,,
ATR,,1.0,
ATXN1,0.9669563845765219,,0.9386335825145088
AUH,,1.0,
AUNIP,0.8699817002569296,,
AVPI1,,,0.7717922152059444
AXL,,1.0,
B2M,0.9018502388975926,,0.8419989752367975
B3GALNT1,0.7875052703950043,,0.8020381680175495
B3GALNT2,1.0,1.0,
B3GALT4,,,0.6991769292654249
B3GAT2,0.5771198498471226,,0.6517135559051727
B3GNT2,0.7279086827959008,,0.7279809742496309
B3GNT5,0.6854701718514947,,0.6920639601362494
B3GNT9,,1.0,1.0
B4GALT1,0.7442734648943075,0.782946782946783,0.7706501914918749
B4GALT2,0.7279086827959008,,0.7285603285603285
B4GALT5,,,0.5665145665145666
BACE2,0.5576225576225576,,0.5665145665145666
BACH2,1.0,,1.0
BAHCC1,,,1.0
BAMBI,,0.8759306267502989,0.8600052859761599
BASP1,,1.0,
BATF3,1.0,1.0,1.0
BBIP1,1.0,,1.0
BBS2,1.0,,1.0
BCAM,1.0,1.0,1.0
BCAR1,,1.0,
BCAT1,0.8609968084465766,,
BCHE,1.0,,1.0
BCL10,0.9516761749654907,,
BCL2,,1.0,
BCL2L1,0.6492598310780129,,
BCL6,0.8866944649553345,0.86994086994087,0.8600052859761599
BCLAF3,,,1.0
BDKRB2,,,0.7748418248418248
BEND7,1.0,,1.0
BEST1,,,0.856014771745109
BET1L,1.0,,1.0
BEX1,,,0.6920639601362494
BEX5,,1.0,1.0
BGN,,,0.7706501914918749
BHLHE22,0.781424682188041,,0.8019948801198802
BHLHE40,1.0,,1.0
BICDL1,,1.0,1.0
BICRA,1.0,,
BIRC2,0.5771198498471226,0.5988430174476687,
BLCAP,,,1.0
BLOC1S4,,,1.0
BLOC1S6,1.0,,
BLVRB,,,1.0
BMP1,,0.7953538998315118,
BMP3,1.0,,1.0
BMP7,1.0,1.0,1.0
BMPR1B,,,0.6920639601362494
BNC2,,,1.0
BNIP3,1.0,,
BNIP3L,1.0,1.0,
BOC,,1.0,1.0
BPNT1,0.9516761749654907,,
BPTF,,,1.0
BRD4,,1.0,
BRD9,1.0,,
BRI3,0.6689343714137103,,
BRK1,1.0,,
BRSK1,,1.0,
BRSK2,1.0,,1.0
BRWD1,,1.0,
BSDC1,,0.8184187905118138,
BSG,,,1.0
BSPRY,0.8576144352541868,,0.8419989752367975
BST2,1.0,,1.0
BTBD1,1.0,1.0,
BTBD11,1.0,,1.0
BTBD3,0.8576144352541868,,
BTBD7,1.0,,
BTD,1.0,,
BTF3L4,1.0,,1.0
BTG2,0.5576225576225576,,0.6000991489713294
BTN2A1,0.6906233698042571,,0.6920639601362494
BTN2A2,0.7215867034519884,,0.706551875091201
BTN3A1,1.0,1.0,1.0
BTN3A2,1.0,,1.0
BTRC,,,0.7783434747071111
BUD31,1.0,,
C11orf54,1.0,,1.0
C11orf68,1.0,,1.0
C11orf87,1.0,,1.0
C12orf45,1.0,,0.9871760892169056
C12orf49,,,0.7571685071685071
C12orf66,1.0,1.0,
C14orf178,0.5576225576225576,,
C15orf39,1.0,,1.0
C15orf40,1.0,,1.0
C16orf72,1.0,,
C16orf89,1.0,1.0,
C19orf53,,,1.0
C1D,1.0,,1.0
C1QL1,0.8399909034055375,,0.8600052859761599
C1R,0.5576225576225576,,0.5665145665145666
C1S,0.5576225576225576,,0.5778911354132593
C1orf159,,,0.6002318849034177
C1orf226,1.0,1.0,
C1orf61,1.0,,1.0
C2,,,0.5665145665145666
C22orf24,1.0,,1.0
C2CD2L,,0.5179647938268628,
C2CD4C,1.0,,
C2orf68,0.6555328729241773,,
C2orf69,,1.0,
C3,0.5576225576225576,,0.5665145665145666
C3AR1,0.9014968201503967,,0.8600052859761599
C3orf18,1.0,,
C3orf58,,0.5179647938268628,
C4orf19,1.0,,
C4orf3,0.6629572958686882,,
C5,0.5576225576225576,,
C6orf106,0.6582357734431468,,0.6744121263352033
C6orf223,1.0,,
C6orf89,,,0.6920639601362494
C8orf34,1.0,,
C9orf64,1.0,,1.0
C9orf72,,0.8911934970566892,
CA10,1.0,,1.0
CA2,,1.0,1.0
CA4,,0.9143498011422538,0.817548648534564
CA8,0.8399909034055375,,
CAB39,1.0,,1.0
CAB39L,,1.0,
CABIN1,1.0,,1.0
CABP7,,,0.7764449572567653
CACHD1,0.6906233698042571,0.7452667093385656,
CACNA1C,,,1.0
CACNA1I,0.9842693139275279,1.0,
CACNA2D1,1.0,,
CACNB4,,0.8759306267502989,
CACNG3,1.0,1.0,
CACNG5,1.0,,1.0
CACNG7,,1.0,
CAD,0.7399222399222398,0.7953538998315118,
CADM3,1.0,,
CADPS,1.0,,1.0
CALCOCO1,,,0.6920639601362494
CALCOCO2,1.0,,
CALHM2,0.777541007379717,,0.7706501914918749
CALHM5,0.5771198498471226,,0.6744121263352033
CALR,,,0.7706501914918749
CALU,,,0.8167150956710499
CALY,,0.921946317155898,
CAMK2B,1.0,,
CAMK2N1,1.0,1.0,
CAMK4,1.0,,
CANT1,,,0.6991769292654249
CANX,0.5727806028557908,,0.5665145665145666
CAP1,1.0,,1.0
CAPG,1.0,,1.0
CAPN5,0.7279086827959008,,
CAPNS1,,,1.0
CAPRIN2,0.777541007379717,,0.7717922152059444
CAPZB,,,1.0
CARD10,0.9851739917601608,,0.9556471071301579
CARMIL1,,,1.0
CARMIL2,1.0,1.0,1.0
CARS2,1.0,,1.0
CARTPT,1.0,,
CASK,1.0,,1.0
CASKIN2,1.0,,
CASP1,1.0,,1.0
CASP10,0.8998674104456897,,0.8600052859761599
CASP3,1.0,,1.0
CASP7,1.0,1.0,1.0
CAST,1.0,,1.0
CAV1,0.7539488710855305,,0.7279809742496309
CAVIN1,,1.0,1.0
CAVIN2,,,0.8600052859761599
CAVIN3,,1.0,1.0
CBFB,1.0,,1.0
CBLN2,,,0.7717922152059444
CBLN3,,0.7336927778104249,0.6920639601362494
CBLN4,0.8453473278314043,,0.7717922152059444
CBS,1.0,,1.0
CBX5,1.0,,1.0
CBX7,1.0,,1.0
CBY1,0.6629572958686882,0.6997350475611346,
CCAR1,,,1.0
CCDC112,,,1.0
CCDC115,0.9381751253672436,0.9665210822235615,
CCDC14,1.0,,1.0
CCDC184,,1.0,
CCDC33,,1.0,1.0
CCDC40,1.0,,
CCDC47,,,1.0
CCDC57,1.0,,1.0
CCDC58,,,0.612497891718671
CCDC77,,,1.0
CCDC8,,1.0,
CCDC80,,,1.0
CCDC82,,0.86994086994087,
CCDC85A,0.9839893439893441,,
CCDC85C,1.0,1.0,1.0
CCDC86,,1.0,
CCDC88A,,,1.0
CCDC88B,1.0,,1.0
CCDC9,1.0,1.0,
CCDC92,1.0,,
CCK,,1.0,
CCKBR,,0.8946772077762493,
CCL19,0.7180672588281285,,0.6920639601362494
CCL2,0.5576225576225576,,0.5665145665145666
CCL28,0.5576225576225576,0.5738912250540157,0.5665145665145666
CCL4,0.8424919236607549,,0.8221702078409395
CCL5,0.5727806028557908,,0.5665145665145666
CCNA1,,0.8111123326434332,0.7717922152059444
CCNB1IP1,,,0.6920639601362494
CCND2,,1.0,1.0
CCND3,0.6629572958686882,,0.6920639601362494
CCNDBP1,1.0,,
CCNE1,,1.0,
CCNL1,1.0,,
CCNL2,1.0,,1.0
CCNO,1.0,,
CCNT1,1.0,,
CCNYL1,1.0,,
CCR1,1.0,,1.0
CCR2,0.8721788721788721,,0.8419989752367975
CCR5,1.0,,1.0
CCSAP,0.9132810923092254,,0.8600052859761599
CD109,1.0,,1.0
CD14,,,0.8600052859761599
CD164,0.6906233698042571,,0.6920639601362494
CD2,1.0,,1.0
CD200R1,1.0,,0.968451990580547
CD27,0.781424682188041,,0.7629430655181728
CD274,0.9132810923092254,,0.8600052859761599
CD276,0.9428775406635185,0.9472413300984729,
CD300A,1.0,,1.0
CD37,1.0,,1.0
CD3E,0.9018502388975926,,0.8648086121268481
CD4,0.90366368325552,,0.8600052859761599
CD40,0.8399909034055375,,0.8221702078409395
CD44,1.0,,1.0
CD47,0.9132810923092254,0.921946317155898,0.8600052859761599
CD48,1.0,,1.0
CD53,1.0,,1.0
CD55,0.5576225576225576,,0.5665145665145666
CD6,1.0,,1.0
CD63,,,0.9155861242520307
CD74,0.9842693139275279,,0.9724976594086541
CD81,,,1.0
CD82,1.0,,
CD83,,,0.7717922152059444
CD84,1.0,,1.0
CD86,0.870605873640775,,0.8579883803347491
CD8A,0.9132810923092254,,0.8648086121268481
CD9,0.9759730643082851,,0.9380354452177656
CD93,0.5576225576225576,,
CD99,,,0.6920639601362494
CDC42,1.0,,
CDC42BPA,,,1.0
CDC42EP1,1.0,,1.0
CDC42EP3,1.0,,1.0
CDC42SE1,1.0,,1.0
CDC42SE2,0.5576225576225576,,0.5665145665145666
CDC7,,1.0,
CDCA7,0.8119612530326816,,0.8034469789154627
CDH10,1.0,1.0,
CDH11,,1.0,1.0
CDH12,,,1.0
CDH13,1.0,,1.0
CDH19,,,1.0
CDH2,1.0,,1.0
CDH24,,,1.0
CDH4,0.9824358066849724,,
CDH6,1.0,,1.0
CDH8,,1.0,
CDHR3,,1.0,
CDIPT,0.5576225576225576,,
CDK10,1.0,,1.0
CDK2,,1.0,
CDK5RAP2,1.0,1.0,
CDK6,0.6470401393478317,,
CDK7,1.0,,
CDKN1A,0.8927322677322678,,0.8600052859761599
CDKN2A,1.0,,1.0
CDKN2D,1.0,1.0,1.0
CDO1,0.9824358066849724,,
CDON,,1.0,1.0
CDV3,,,1.0
CEACAM21,0.9690776726124503,,0.9207099718463355
CEBPB,,,1.0
CEBPD,1.0,,1.0
CEBPG,,,1.0
CECR2,1.0,1.0,
CELF4,0.8399909034055375,0.86994086994087,
CELSR2,,,1.0
CEMIP,0.9566975080993773,0.9881453696167593,0.9423044487979552
CEND1,,,1.0
CENPB,,1.0,1.0
CENPO,1.0,1.0,
CENPT,,,1.0
CENPU,1.0,1.0,
CEP164,1.0,,
CEP290,,1.0,1.0
CEP44,,1.0,1.0
CEP57,,,0.6920639601362494
CEP68,0.6906233698042571,,
CEP78,1.0,,1.0
CEP83,1.0,,
CEP95,,,1.0
CEP97,,,1.0
CERCAM,0.5771198498471226,0.5988430174476687,
CERS2,,,0.6744121263352033
CERS6,,,1.0
CETN3,,1.0,
CFAP46,1.0,1.0,
CFAP52,,0.5988430174476687,
CFB,0.5576225576225576,,0.5665145665145666
CFLAR,0.8077864684686946,,0.7717922152059444
CGAS,0.6629572958686882,,0.6920639601362494
CGNL1,,1.0,
CHAC1,,1.0,
CHAF1A,1.0,,1.0
CHCHD2,1.0,,1.0
CHD1L,1.0,1.0,
CHD5,,1.0,1.0
CHD7,1.0,1.0,
CHGB,,1.0,
CHI3L1,0.6906233698042571,,0.6920639601362494
CHI3L2,0.7162925570005216,,0.6920639601362494
CHIC2,,,1.0
CHKA,0.7215867034519884,,0.7629430655181728
CHMP2A,1.0,,
CHMP5,1.0,1.0,
CHPF,1.0,,1.0
CHPF2,,1.0,1.0
CHRAC1,,,1.0
CHRNA3,0.5576225576225576,,0.5665145665145666
CHST1,,,1.0
CHST14,,,0.817548648534564
CHST2,,1.0,
CHSY1,,,0.7629430655181728
CHTF18,1.0,,1.0
CHTF8,,,1.0
CHURC1,,,0.6920639601362494
CIART,,,0.955042822705576
CIB1,1.0,,1.0
CIDEB,1.0,,1.0
CIR1,1.0,1.0,
CIRBP,1.0,,1.0
CISD2,,,0.6744121263352033
CISH,1.0,,1.0
CITED2,,,1.0
CKB,,,1.0
CLCN4,0.9796235331748296,,
CLCN6,,,0.6920639601362494
CLDN1,,,0.6744121263352033
CLDN11,,,1.0
CLDN19,,1.0,1.0
CLDN5,,0.8598910115155604,0.817548648534564
CLDND1,0.5771198498471226,0.5988430174476687,
CLEC1A,0.6555328729241773,,0.6744121263352033
CLEC2B,0.6629572958686882,,0.6920639601362494
CLIC4,,1.0,
CLIC5,1.0,,1.0
CLIP4,,1.0,
CLK3,1.0,,
CLN6,0.5849521906664764,0.5988430174476687,
CLN8,1.0,,
CLOCK,,,0.817548648534564
CLPTM1L,,1.0,
CLSTN1,,,0.6046453546453546
CLSTN2,,,1.0
CLUAP1,,,0.5665145665145666
CLVS2,,,1.0
CMPK2,1.0,,1.0
CMTM4,1.0,,1.0
CMTM6,,0.7967280244507968,0.7706501914918749
CMTM7,0.8399909034055375,,0.8221702078409395
CNDP2,,,1.0
CNKSR2,0.6940110736720907,,0.6920639601362494
CNKSR3,,1.0,
CNOT6L,,1.0,
CNP,,,1.0
CNPY3,,,0.9981834512611505
CNR1,,,1.0
CNTN1,1.0,,
CNTN4,,,0.9302236225313147
CNTNAP1,1.0,,1.0
CNTNAP4,,,1.0
COBLL1,,1.0,
COCH,1.0,,1.0
COL12A1,,0.86994086994087,
COL13A1,,,1.0
COL16A1,,0.8992150706436421,
COL18A1,,0.8503280951413731,
COL1A1,,,0.7717922152059444
COL1A2,,,0.8221702078409395
COL27A1,1.0,1.0,
COL4A5,0.6323520229770231,0.5988430174476687,
COL4A6,0.5849521906664764,0.5988430174476687,
COL5A1,,0.7432928517265867,
COL5A2,,,0.8255909504029805
COL5A3,,0.5988430174476687,
COL6A1,,,0.83025929294586
COL6A2,,,0.6744121263352033
COL8A2,,,0.7717922152059444
COLEC12,,,0.6920639601362494
COLGALT2,0.8721788721788721,,0.8600052859761599
COMMD10,1.0,,
COMT,,1.0,
COPB1,1.0,,
COQ10B,0.7293564278858397,,
COQ4,1.0,,
CORO1A,1.0,,1.0
CORO1C,0.9516761749654907,,
CORO2B,,0.8598910115155604,
CORO6,,,1.0
CORO7,1.0,,1.0
COTL1,1.0,,1.0
COX11,0.777541007379717,,0.7706501914918749
COX14,1.0,,
COX5B,1.0,,
COX6B2,0.9851739917601608,1.0,
COX6C,,1.0,
COX7A2,1.0,,
CPA4,,0.5179647938268628,0.5665145665145666
CPAMD8,,0.5662670662670662,
CPD,,,0.7168475854042864
CPE,,,0.7373723837138472
CPED1,,,1.0
CPNE1,0.9522477522477523,,0.8943126640801059
CPNE2,0.9800975177803074,1.0,
CPNE4,1.0,1.0,
CPNE6,1.0,,1.0
CPNE7,1.0,,1.0
CPNE8,,,1.0
CPPED1,,,0.9331534607125158
CPQ,0.8064080064080064,,0.7783434747071111
CPSF3,1.0,,
CPSF4,1.0,,
CPSF6,1.0,,1.0
CPT1A,0.5576225576225576,,0.5665145665145666
CPT1C,1.0,,
CRABP2,,1.0,
CREB3L2,,1.0,
CREBBP,0.9132810923092254,0.921946317155898,
CREBRF,1.0,1.0,
CRELD1,0.6719490187232123,,
CRELD2,,0.7432928517265867,
CREM,0.6906233698042571,,0.706551875091201
CRH,,0.7005061054647832,
CRHR2,,1.0,0.9534792130945977
CRISPLD2,,0.6997350475611346,0.6920639601362494
CRLF3,0.9047636999119479,,0.8600052859761599
CROCC,1.0,1.0,1.0
CRTAM,0.7442734648943075,,0.7578221778221779
CRTC3,,1.0,1.0
CRY1,1.0,1.0,1.0
CRYBG1,1.0,1.0,1.0
CSF1,0.9800975177803074,,0.9529314368714796
CSF2RB,1.0,,1.0
CSGALNACT1,0.9516761749654907,,0.8600052859761599
CSGALNACT2,0.7176359872012046,,
CSMD1,0.5727806028557908,0.5179647938268628,
CSMD2,0.5576225576225576,,0.5665145665145666
CSMD3,,,0.6920639601362494
CSNK1A1,,,1.0
CSRNP1,1.0,,1.0
CSRNP3,,0.8992150706436421,0.83025929294586
CSRP1,0.8433756259843216,,0.855226809965141
CSRP2,1.0,,
CST3,,0.782946782946783,
CSTB,,,0.9753949753949753
CTBP2,0.781424682188041,0.8271464218600783,
CTBS,0.7293564278858397,,0.7450606265772142
CTDP1,1.0,,1.0
CTDSP1,,,1.0
CTDSP2,0.8399909034055375,0.8598910115155604,0.8221702078409395
CTHRC1,,,1.0
CTIF,,1.0,1.0
CTNNAL1,0.9669563845765219,,
CTNNBIP1,1.0,1.0,1.0
CTPS1,1.0,1.0,
CTSA,,0.8216108216108216,0.7706501914918749
CTSB,,,0.8246000574767699
CTSC,0.7442734648943075,,0.7419319810624159
CTSD,,,0.8115774042318282
CTSH,,,1.0
CTSO,0.9851739917601608,,0.9556471071301579
CTSS,1.0,,1.0
CTSZ,0.8370960086225953,,0.8048319923319923
CTTN,1.0,,1.0
CUEDC1,0.9132810923092254,,0.8600052859761599
CUL9,,,0.7629430655181728
CUX1,1.0,1.0,
CWC27,,1.0,
CXCL1,,,0.7019446071170209
CXCL10,0.9127275886169166,,0.8600052859761599
CXCL14,,0.8410657139470699,0.817548648534564
CXCL16,0.781424682188041,,0.7706501914918749
CXCL8,0.8399909034055375,,0.817548648534564
CXCL9,0.7215867034519884,,0.7571685071685071
CXorf21,,,1.0
CYB5R2,,0.9215324552747866,
CYB5R3,,0.8946772077762493,0.8600052859761599
CYBA,1.0,,0.9749514733970692
CYBRD1,,1.0,1.0
CYGB,1.0,,1.0
CYLD,0.9759730643082851,,0.940121767483331
CYP26B1,,,0.7717922152059444
CYP27A1,,1.0,1.0
CYR61,,,0.9852562994835258
CYSTM1,1.0,,1.0
CYTH1,1.0,1.0,1.0
CYTH2,1.0,,1.0
CYTH4,1.0,,1.0
CYYR1,1.0,,1.0
DAAM2,1.0,,1.0
DAB2,,,1.0
DACH1,1.0,1.0,
DACH2,,1.0,
DACT1,1.0,,1.0
DACT2,1.0,,1.0
DACT3,1.0,,
DAG1,,1.0,
DAP,,,0.7101651810793084
DAPK1,1.0,,1.0
DAPK2,,,1.0
DAPP1,1.0,,1.0
DARS2,,1.0,
DAXX,,,1.0
DAZAP2,1.0,,1.0
DBF4B,1.0,,1.0
DBI,1.0,,1.0
DBNL,,1.0,
DBP,1.0,,1.0
DCAF11,0.9690776726124503,1.0,
DCAF16,1.0,,1.0
DCAF17,1.0,,1.0
DCAF8,1.0,,1.0
DCBLD1,,,0.6920639601362494
DCHS1,1.0,1.0,
DCN,,,0.8167150956710499
DCP2,,1.0,
DCUN1D3,0.781424682188041,0.8410657139470699,
DCUN1D4,,,0.9847967417198187
DDAH1,1.0,,1.0
DDB2,,,1.0
DDIT4,0.8399909034055375,,0.8034609458338272
DDIT4L,,1.0,
DDOST,,,0.5665145665145666
DDR2,,1.0,1.0
DDRGK1,,,0.6920639601362494
DDX11,1.0,,1.0
DDX3Y,0.950503708745467,,0.9302236225313147
DDX51,1.0,,1.0
DDX52,1.0,1.0,
DDX55,1.0,,1.0
DDX56,1.0,,1.0
