,FDR corrected P-value Ctrl Tc vs. wo Tc,FDR corrected P-value IBD Tc vs. Ctrl Tc,FDR corrected P-value IBD Tc vs. wo Tc
ALDH1A2,,,1.0
ALDH1A3,,,1.0
ALDH1L1,1.0,,1.0
ALDH2,1.0,,1.0
ALDH3A2,1.0,,
ALDH6A1,1.0,,
ALDOA,1.0,,1.0
ALDOC,1.0,1.0,
ALG13,1.0,,1.0
ALG8,1.0,1.0,
ALG9,1.0,,
ALKBH2,,,1.0
ALKBH5,1.0,,1.0
ALOX5,0.14392868855803803,,0.1434283801305078
ALOX5AP,0.021388683259186855,0.02594072594072594,0.022252556603701644
ALPK1,1.0,,
AMBRA1,,,1.0
AMD1,,,1.0
AMER2,,0.4433693796243597,
AMFR,,,1.0
AMMECR1,0.09041405821370044,,
AMOT,0.5996658660488448,,0.5148473766625852
AMOTL1,0.9454856097965638,0.9612698168406559,
AMOTL2,,0.7579617931838453,
AMPD3,1.0,,1.0
AMZ1,0.4036328413228109,,
ANAPC10,,1.0,
ANGEL1,1.0,1.0,
ANGPT1,0.021388683259186855,,0.025797211637919603
ANGPTL2,,0.059863213709367556,0.030604566037636904
ANGPTL4,0.07078635650064222,,0.07336623108435189
ANKDD1A,,1.0,1.0
ANKFY1,1.0,,1.0
ANKH,0.5946053946053946,,
ANKMY2,,1.0,
ANKRA2,,1.0,
ANKRD11,,1.0,
ANKRD13A,,,1.0
ANKRD13B,1.0,,1.0
ANKRD28,1.0,,1.0
ANKRD29,0.309410046966608,,0.25415131087399995
ANKRD34A,0.49643414746604236,,
ANKRD37,1.0,1.0,1.0
ANKRD39,1.0,,1.0
ANKRD40,0.23711258067086285,0.25064805324545586,
ANKRD44,1.0,,
ANKRD46,,0.15852665852665854,
ANKRD52,,,1.0
ANKRD55,1.0,,
ANKRD9,1.0,,
ANKS1B,,,0.46641358641358643
ANKS3,,,1.0
ANKS6,1.0,,
ANO10,,0.794483128811487,
ANO5,,,0.16194916194916195
ANO6,,0.9545040594764352,0.8584178624609892
ANO8,1.0,,1.0
ANP32B,,,1.0
ANTXR1,0.025519544832849555,0.02594072594072594,
ANXA1,0.19362997924734696,,0.17104742947439577
ANXA11,1.0,,1.0
ANXA2,0.4036328413228109,,0.3440846217050183
ANXA3,,0.10262265207320154,0.06976271591656207
ANXA4,,,0.1277845442229004
ANXA6,0.7127610924875608,0.7505570163993657,0.6780788396345615
AOAH,0.053810442950714445,,0.06976271591656207
AOC2,,1.0,1.0
AP1G2,,1.0,1.0
AP1S1,,1.0,1.0
AP1S2,0.858580172611353,,0.7497129307474134
AP3B2,,,1.0
AP3D1,1.0,1.0,
APBA1,0.03571203571203571,,
APBA2,0.07853278796675023,,0.055525426953998376
APBB1,0.03571203571203571,,
APBB1IP,0.20422378150251333,,0.23796611551713592
APBB3,,,0.17569392477141557
APCDD1,1.0,,
APEH,,1.0,
APLN,1.0,,1.0
APLP2,,0.42126881383079734,
APOBEC3C,0.33535228329154576,,0.3049013547547272
APOBEC3F,0.06352621737237121,,0.04350873007589425
APOC1,,0.06576522069479816,
APOD,0.05854976533313514,,0.030604566037636904
APOE,0.021388683259186855,0.02594072594072594,
APOL2,0.5332059245102723,,0.5202963295872831
APOL3,0.04448419411012928,,0.05154374113116746
APOL6,0.2161511957430325,,0.18695318932848626
APOO,,1.0,
APPBP2,1.0,,
APRT,,,1.0
AQP1,,0.7480581434069806,
AQP3,0.34995333404665324,,0.36974422636187343
ARAP1,0.03571203571203571,,0.018106117484999473
ARAP2,0.3252261550604092,,0.3192312010755815
ARF1,1.0,,
ARF3,1.0,,1.0
ARF6,0.5201428405848295,,0.5163864706721849
ARFGAP1,1.0,,1.0
ARFIP1,1.0,,
ARHGAP1,,,0.32728831587061846
ARHGAP21,,,0.794095260481815
ARHGAP27,0.21317478935916834,,0.18132107127322442
ARHGAP29,,,0.5802538693533955
ARHGAP30,0.08258408258408259,,0.04350873007589425
ARHGAP31,,0.2812385634167813,0.19975610916377468
ARHGAP33,,,0.1378756378756379
ARHGAP9,0.07853278796675023,,0.06556419359187526
ARHGDIA,,,0.24240578185141085
ARHGDIB,0.03054479766808534,,0.03470339184624899
ARHGEF1,0.04448419411012928,,0.0393930393930394
ARHGEF12,,0.08158776707163803,
ARHGEF16,0.44174007810371446,,
ARHGEF25,0.2772053121703471,,
ARHGEF26,0.26325504483709916,,0.2658315777486762
ARHGEF28,1.0,,0.9835373093872131
ARHGEF3,0.31206716534030304,,0.2802966264504726
ARHGEF37,,0.38054016468113383,
ARHGEF39,0.7984832504956343,,
ARHGEF40,0.38420656266810116,0.3446918378425227,
ARHGEF6,0.1642078851381177,,0.17317336129217317
ARHGEF9,,,0.7974272761432566
ARID1A,,1.0,
ARID5B,,0.7382819357935999,
ARL10,0.507926613776196,,0.49910883161503505
ARL13B,0.6400781263624157,,0.6332310981701226
ARL16,,,1.0
ARL4C,1.0,,1.0
ARL4D,1.0,,1.0
ARL6IP5,0.23432724910557426,,0.20561463564876534
ARMC7,1.0,,1.0
ARMC9,,1.0,
ARMCX1,,1.0,
ARMCX4,1.0,,0.9256975765851506
ARNT2,0.5324421033511942,,
ARPC1A,0.5223994037241507,,
ARPC2,1.0,,1.0
ARPC3,0.4727226796192313,,0.4420622704851474
ARPC5,0.39700971811063557,,
ARPIN,1.0,1.0,
ARPP21,1.0,1.0,1.0
ARRB1,1.0,,1.0
ARRB2,1.0,,1.0
ARRDC1,1.0,1.0,
ARRDC2,1.0,,0.8914217028807302
ARRDC3,,0.35944772716073164,
ARRDC4,0.9827160287411333,,0.9571637725083759
ARSD,1.0,1.0,
ART3,0.021388683259186855,0.030922719664441517,0.025797211637919603
ARVCF,,0.05314685314685315,0.03470339184624899
ASAH1,,0.3446918378425227,
ASAP2,0.12741544170115598,,0.0933182670987549
ASAP3,0.40623344267068967,,
ASB13,1.0,,
ASF1A,1.0,,1.0
ASH2L,,1.0,
ASIC2,1.0,1.0,
ASNS,0.34205794205794204,,0.2755110742915621
ASNSD1,1.0,,
ASPHD2,0.4036328413228109,,
ASPSCR1,1.0,,1.0
ASRGL1,,,1.0
ASXL2,,,1.0
ATAD1,,1.0,
ATAD3B,1.0,,
ATAD5,1.0,,1.0
ATE1,,,0.45922570580104827
ATF2,,1.0,1.0
ATF3,,,1.0
ATG4B,1.0,1.0,1.0
ATG5,1.0,,
ATG7,1.0,,
ATG9B,,,0.9359662005755243
ATIC,,,1.0
ATL3,0.20570552163241457,,0.2032230626516341
ATOH8,,1.0,1.0
ATP10A,0.7253613160515247,,0.6573230690877749
ATP10B,0.7554986190280307,,0.6585282187691827
ATP10D,1.0,,
ATP11A,0.719357812605401,0.7711896537197741,
ATP11C,0.07490184234370281,0.07914119778526559,
ATP13A1,,1.0,
ATP1A4,1.0,,
ATP1B1,1.0,,1.0
ATP1B2,0.21910491033743892,,0.156364708088846
ATP1B3,0.36581562337558166,,0.32974819856949134
ATP2B2,,,0.09932881932881933
ATP5S,0.6546566016764692,,0.588491320885687
ATP6AP2,1.0,1.0,
ATP6V0C,,,1.0
ATP6V1B2,1.0,1.0,
ATP6V1C1,,1.0,
ATP6V1F,,1.0,
ATP7B,0.5946053946053946,0.5395294360811602,0.563009217438587
ATP8A1,,0.2161727161727162,0.18132107127322442
ATP8A2,0.49828822862530725,,
ATR,,1.0,1.0
ATRAID,,,0.25972978803167485
ATXN1,0.3211398846142721,,0.3015605084570602
AUH,,1.0,
AUNIP,0.5822925995488549,,
AURKAIP1,1.0,,
AVPI1,,,0.09932881932881933
AXL,,0.03578031164238061,
B2M,0.021388683259186855,,0.025797211637919603
B3GALNT1,0.3040595767868495,,0.3071504105650447
B3GALNT2,0.2661366901649587,0.28752036141198706,
B3GALT4,1.0,,1.0
B3GAT2,0.04448419411012928,,0.0393930393930394
B3GLCT,0.62261035852289,0.6597690362011147,
B3GNT2,0.06756879484152212,,0.0393930393930394
B3GNT5,0.04873814709880283,,0.030604566037636904
B3GNT9,,1.0,1.0
B4GALT1,0.13721662952432184,0.18604718896264086,0.16194916194916195
B4GALT2,0.8808163307066014,,0.8117701742701742
B4GALT5,0.5386111646201333,,0.4651202040280539
BACE2,0.20136039259545235,,0.22497899013885786
BACH2,0.38871037032426203,,0.3479471656163386
BAHCC1,,,1.0
BAIAP2,,0.03578031164238061,
BAMBI,,0.3941642772811604,0.35383850509900927
BASP1,,1.0,
BATF3,1.0,1.0,1.0
BAZ1A,1.0,,
BBIP1,1.0,,1.0
BBOF1,1.0,,
BBS2,1.0,,1.0
BCAM,0.025519544832849555,0.02594072594072594,0.018106117484999473
BCAR1,,0.03578031164238061,
BCAT1,1.0,,
BCHE,0.04448419411012928,,0.022252556603701644
BCL10,0.15762735055813115,,
BCL2,,1.0,
BCL2L1,1.0,,
BCL2L2,,,1.0
BCL6,0.3395914430397189,0.3446918378425227,0.2728258516661365
BCLAF3,,,1.0
BDH1,,,1.0
BDKRB2,,,0.0393930393930394
BEND7,1.0,1.0,1.0
BEST1,,0.883743375268799,0.8430591811447209
BET1L,1.0,,1.0
BEX1,,,1.0
BEX5,,0.5667334441757177,0.5006917112614884
BGN,,,0.025797211637919603
BHLHE22,1.0,,1.0
BHLHE40,1.0,,1.0
BICDL1,,1.0,1.0
BICRA,0.5436846828461458,,
BIRC2,1.0,1.0,
BLCAP,,1.0,1.0
BLOC1S4,1.0,,1.0
BLOC1S6,0.1852994650778584,,
BLVRB,0.34995333404665324,,0.2728258516661365
BMP1,,0.023582478127932675,
BMP3,0.11678011023346538,,0.09025030696857322
BMP7,0.025519544832849555,0.023582478127932675,0.025797211637919603
BMPR1B,,,0.025797211637919603
BNC2,,,1.0
BNIP3,0.5311880462290672,,
BNIP3L,0.5458498720530806,0.5217129239475607,
BOC,,0.023582478127932675,0.018106117484999473
BPNT1,1.0,,
BPTF,,,1.0
BRD4,,1.0,
BRD7,1.0,,1.0
BRD9,1.0,,1.0
BRI3,0.9237619523333809,,
BRINP1,1.0,,
BRK1,0.13721662952432184,,
BRMS1,,,1.0
BRPF3,,1.0,
BRSK1,,0.9356027515023332,0.8700286969904676
BRSK2,0.9111579068413602,,0.8323124962469225
BRWD1,,1.0,
BSDC1,,0.9965417133202368,
BSG,,,0.030604566037636904
BSPRY,0.7537910907989648,,0.7356215729317682
BST2,0.025519544832849555,,0.030604566037636904
BTBD1,1.0,1.0,
BTBD10,,0.5320931353838119,
BTBD11,0.8522824904060943,,0.7234672169169986
BTBD3,0.547036963036963,0.6039533116456194,
BTBD7,1.0,,
BTD,1.0,,
BTF3L4,1.0,,1.0
BTG1,1.0,,
BTG2,1.0,,1.0
BTN2A1,0.03054479766808534,,0.025797211637919603
BTN2A2,0.021388683259186855,,0.018106117484999473
BTN3A1,0.025519544832849555,0.023582478127932675,0.018106117484999473
BTN3A2,0.025519544832849555,0.04161613787282236,0.022252556603701644
BTRC,,1.0,1.0
BUD31,1.0,,
BZW2,,,1.0
C11orf1,,,1.0
C11orf54,1.0,,1.0
C11orf68,1.0,,1.0
C11orf87,1.0,,1.0
C12orf43,,,1.0
C12orf45,1.0,,1.0
C12orf49,,,0.588050881614461
C12orf66,1.0,1.0,
C14orf178,1.0,,
C15orf39,1.0,,1.0
C15orf40,1.0,,1.0
C16orf72,1.0,,
C16orf89,1.0,1.0,
C19orf53,1.0,,1.0
C1D,1.0,,1.0
C1QL1,0.11988011988011987,,0.08667701625448103
C1QTNF3,,,0.04759322310342719
C1R,0.021388683259186855,,0.018106117484999473
C1S,0.021388683259186855,,0.018106117484999473
C1orf159,,,0.3029401970578441
C1orf198,,0.21303277727858733,0.17998708313478293
C1orf226,1.0,1.0,
C1orf61,0.07078635650064222,,0.06268999817386914
C2,,,0.018106117484999473
C22orf24,0.38233371566704905,,0.3839121822773049
C2CD2L,,0.09909940247018899,
C2CD4C,0.5386111646201333,0.5624357753159184,
C2CD5,,,1.0
C2orf68,0.15762735055813115,,
C2orf69,,1.0,
C3,0.025519544832849555,,0.018106117484999473
C3AR1,0.03054479766808534,,0.025797211637919603
C3orf18,1.0,,
C3orf58,,0.5450361912455776,
C4orf19,0.5628166749989711,,
C4orf3,0.5723335897551926,0.5973957195988177,0.5006917112614884
C5,0.021388683259186855,,0.022252556603701644
C6orf106,1.0,,1.0
C6orf136,,,1.0
C6orf223,0.5739234678365114,,
C6orf89,,,1.0
C8orf34,1.0,,
C9orf64,1.0,,1.0
C9orf72,,0.05314685314685315,
CA10,1.0,,1.0
CA2,,0.6542685557463883,0.5601444192316891
CA4,,1.0,1.0
CA8,0.5822925995488549,,
CA9,1.0,,1.0
CAAP1,1.0,,
CAB39,1.0,,1.0
CAB39L,,1.0,
CABIN1,1.0,,1.0
CABP7,,,1.0
CACHD1,0.9418448312849447,0.9658478507793576,
CACNA1C,,,1.0
CACNA1I,0.6905563873779034,0.7382819357935999,
CACNA2D1,0.23900095032859953,,
CACNB2,,,1.0
CACNB4,,1.0,
CACNG3,1.0,1.0,
CACNG5,0.6299630018222984,0.6370800580451162,0.6132274531346458
CACNG7,,0.5486743472354983,
CACUL1,1.0,,
CAD,1.0,1.0,1.0
CADM3,0.025519544832849555,0.02594072594072594,0.022252556603701644
CADPS,1.0,,1.0
CALCOCO1,,1.0,1.0
CALCOCO2,1.0,,
CALD1,,0.023582478127932675,
CALHM2,0.37008634519007966,,0.3192312010755815
CALHM5,1.0,,1.0
CALR,0.20570552163241457,,0.11479940593864645
CALU,,,1.0
CALY,,1.0,
CAMK2A,,0.9446747696747696,
CAMK2B,0.33178200355443244,,
CAMK2N1,1.0,1.0,
CAMK4,1.0,,
CAMKMT,1.0,,
CANT1,,0.10675966632645333,0.11132573225925417
CANX,0.17929896190765757,,0.17317336129217317
CAP1,0.8073208256274618,,0.7234517307510008
CAPG,0.3020541102732883,,0.2868256241750218
CAPN1,,,0.06556419359187526
CAPN5,0.03054479766808534,,
CAPNS1,,,1.0
CAPRIN2,0.22897847494120785,,0.2358482941007213
CAPZB,,,0.7308897497850987
CARD10,0.8679568768260565,,0.8402420149530958
CARMIL1,,,0.9884804894401823
CARMIL2,0.025519544832849555,0.030922719664441517,0.018106117484999473
CARMIL3,,0.02594072594072594,
CARS2,1.0,,1.0
CARTPT,0.08633109177573788,,
CASC3,,,1.0
CASK,0.03054479766808534,,0.018106117484999473
CASKIN2,1.0,,
CASP1,0.03054479766808534,,0.018106117484999473
CASP10,0.8663998723170321,,0.8245295506706295
CASP3,1.0,,1.0
CASP7,0.9743533777147222,1.0,0.9571637725083759
CAST,0.2586781514075912,,0.25135327343529235
CAV1,0.025519544832849555,,0.03470339184624899
CAVIN1,,0.10262265207320154,0.10258363337542223
CAVIN2,,,0.36573021074866097
CAVIN3,,1.0,1.0
CBFB,1.0,,1.0
CBLN2,,,0.09025030696857322
CBLN3,,0.08945077910595153,0.0933182670987549
CBLN4,0.07490184234370281,,0.07336623108435189
CBR3,1.0,,
CBS,1.0,,1.0
CBX5,1.0,,1.0
CBX7,1.0,,1.0
CBY1,0.17929896190765757,0.15613226898493357,
CC2D1A,1.0,,1.0
CCAR1,,,1.0
CCDC112,,,1.0
CCDC115,0.8157284891978769,0.7711470347833983,
CCDC14,1.0,,1.0
CCDC157,,,1.0
CCDC184,,1.0,
CCDC191,,,0.21976249914165658
CCDC32,,1.0,
CCDC33,,1.0,1.0
CCDC40,1.0,,1.0
CCDC47,,,0.48665858348663027
CCDC51,0.22147549420276696,,
CCDC57,1.0,,1.0
CCDC58,,,1.0
CCDC77,1.0,,1.0
CCDC8,,1.0,
CCDC80,,,0.05154374113116746
CCDC82,,1.0,
CCDC85A,1.0,,
CCDC85B,,,1.0
CCDC85C,1.0,1.0,1.0
CCDC86,,1.0,
CCDC88A,,,1.0
CCDC88B,0.7549431700375097,,0.6925220288249242
CCDC9,0.14027981151268823,0.08945077910595153,
CCDC90B,,,1.0
CCDC92,1.0,,
CCDC96,1.0,,1.0
CCK,,0.5312584094871917,
CCKBR,,0.2533745324442999,
CCL19,0.025519544832849555,,0.018106117484999473
CCL2,0.021388683259186855,,0.018106117484999473
CCL28,0.021388683259186855,0.023582478127932675,0.018106117484999473
CCL4,0.021388683259186855,,0.018106117484999473
CCL5,0.021388683259186855,,0.018106117484999473
CCNA1,,1.0,1.0
CCNB1IP1,,,1.0
CCNC,,1.0,
CCND1,,1.0,
CCND2,,1.0,1.0
CCND3,1.0,,1.0
CCNDBP1,1.0,,
CCNE1,,1.0,
CCNH,,1.0,
CCNI,,1.0,
CCNJL,1.0,,
CCNL1,1.0,,1.0
CCNL2,1.0,,0.9989793231656666
CCNO,1.0,,
CCNT1,1.0,,1.0
CCNYL1,0.8064762823383513,,
CCR1,0.021388683259186855,,0.018106117484999473
CCR2,0.021388683259186855,,0.022252556603701644
CCR5,0.021388683259186855,,0.022252556603701644
CCSAP,0.8766057471939824,,0.8029696941830833
CCSER2,,0.7898718048418648,
CCT2,,1.0,
CD109,0.040067748962627665,,0.03470339184624899
CD14,,,0.018106117484999473
CD151,,0.02594072594072594,
CD164,0.10564055234105997,,0.1051617934734818
CD2,0.021388683259186855,,0.018106117484999473
CD200R1,0.021388683259186855,,0.018106117484999473
CD24,,,0.025797211637919603
CD248,,0.09468858138059659,0.05938135938135939
CD27,0.025519544832849555,,0.022252556603701644
CD274,0.021388683259186855,,0.022252556603701644
CD276,0.025519544832849555,0.023582478127932675,
CD2BP2,1.0,,
CD300A,0.021388683259186855,,0.018106117484999473
CD37,0.021388683259186855,,0.022252556603701644
CD3E,0.021388683259186855,,0.025797211637919603
CD4,0.025519544832849555,,0.018106117484999473
CD40,0.03571203571203571,,0.018106117484999473
CD44,0.025519544832849555,,0.018106117484999473
CD46,,0.023582478127932675,
CD47,0.021388683259186855,0.02594072594072594,0.018106117484999473
CD48,0.021388683259186855,,0.018106117484999473
CD53,0.025519544832849555,,0.022252556603701644
CD55,0.06756879484152212,,0.0791636478537437
CD6,0.06352621737237121,,0.030604566037636904
CD63,,,0.022252556603701644
CD74,0.03054479766808534,,0.025797211637919603
CD80,,,0.022252556603701644
CD81,,,0.04350873007589425
CD82,0.040067748962627665,,0.03470339184624899
CD83,0.021388683259186855,,0.022252556603701644
CD84,0.021388683259186855,,0.018106117484999473
CD86,0.021388683259186855,,0.018106117484999473
CD8A,0.025519544832849555,,0.030604566037636904
CD9,0.021388683259186855,,0.018106117484999473
CD93,0.021388683259186855,,
CD99,0.739711798535328,,0.6985854382304085
CDAN1,1.0,,
CDC40,1.0,,
CDC42,0.1340867530603145,,
CDC42BPA,,,0.0791636478537437
CDC42BPB,0.22897847494120785,,
CDC42EP1,0.44667917448405253,,0.36573021074866097
CDC42EP3,0.18244516989286866,,0.11479940593864645
CDC42EP4,0.11678011023346538,,
CDC42SE1,0.18708514467748394,,0.16459074175510813
CDC42SE2,0.5935863622238944,,0.563009217438587
CDC7,,1.0,
CDCA7,1.0,,1.0
CDCA7L,,1.0,
CDH10,0.025519544832849555,0.023582478127932675,
CDH11,,0.023582478127932675,0.018106117484999473
CDH12,0.021388683259186855,,0.018106117484999473
CDH13,0.021388683259186855,,0.022252556603701644
CDH19,,,0.018106117484999473
CDH2,0.021388683259186855,,0.018106117484999473
CDH24,,,0.018106117484999473
CDH4,0.021388683259186855,0.02594072594072594,
CDH6,0.025519544832849555,,0.018106117484999473
CDH8,,0.023582478127932675,0.018106117484999473
CDHR3,,0.03578031164238061,
CDIPT,1.0,,
CDK10,1.0,,1.0
CDK18,1.0,,
CDK2,,1.0,
CDK4,1.0,1.0,
CDK5RAP2,1.0,1.0,
CDK5RAP3,,,1.0
CDK6,1.0,,
CDK7,1.0,,
CDK9,,1.0,
CDKN1A,1.0,,1.0
CDKN2A,1.0,,1.0
CDKN2D,1.0,1.0,1.0
CDO1,0.8921246270117356,,
CDON,,0.023582478127932675,0.022252556603701644
CDV3,1.0,,1.0
CEACAM21,0.021388683259186855,,0.018106117484999473
CEBPB,,,1.0
CEBPD,0.7127610924875608,,0.6556190978832489
CEBPG,1.0,,1.0
CECR2,1.0,1.0,
CELF4,1.0,1.0,
CELSR2,0.025519544832849555,,0.018106117484999473
CEMIP,0.11988011988011987,0.1348917748917749,0.1051617934734818
CEND1,1.0,,1.0
CENPB,,1.0,1.0
CENPO,1.0,1.0,
CENPT,1.0,,1.0
CENPU,1.0,1.0,
CEP164,1.0,,
CEP170,,1.0,
CEP170B,1.0,,1.0
CEP290,,1.0,1.0
CEP44,,1.0,1.0
CEP57,,1.0,1.0
CEP68,0.8222312728718154,,
CEP78,1.0,,1.0
CEP83,1.0,,
CEP95,,,1.0
CEP97,,,1.0
CERCAM,0.03571203571203571,0.030922719664441517,
CERS2,,,0.9647856991101983
CERS6,,,0.5148473766625852
CETN3,,1.0,1.0
CFAP46,1.0,1.0,
CFAP52,,1.0,
CFB,0.021388683259186855,,0.025797211637919603
CFLAR,0.6072029665250005,,0.5496614586058582
CGAS,1.0,,1.0
CGGBP1,1.0,,
CGNL1,,0.7025096116005206,
CHAC1,,1.0,
CHAF1A,1.0,,1.0
CHCHD10,1.0,,
CHCHD2,1.0,,1.0
CHD1L,1.0,1.0,
CHD5,,1.0,1.0
CHD7,1.0,1.0,
CHD9,,,1.0
CHGB,,1.0,
CHI3L1,0.3587598131144825,,0.31162229412958276
CHI3L2,0.3567632367632368,,0.3235883733491389
CHIC2,,1.0,1.0
CHID1,,,0.09571920616696736
CHKA,1.0,,1.0
CHMP2A,1.0,,
CHMP5,1.0,1.0,
CHPF,1.0,,1.0
CHPF2,,1.0,1.0
CHRAC1,,,1.0
CHRDL1,0.10251817148368873,,
CHRNA3,0.20570552163241457,,0.1970570222318474
CHST1,,0.02594072594072594,0.018106117484999473
CHST14,,,0.6913844519792475
CHST2,,1.0,
CHSY1,,,0.15202528892229025
CHTF18,1.0,,1.0
CHTF8,1.0,,1.0
CHURC1,,,1.0
CIART,1.0,,1.0
CIB1,0.1340867530603145,,0.10812012523852753
CIDEB,1.0,,1.0
CIR1,1.0,1.0,
CIRBP,1.0,,1.0
CISD2,,,1.0
CISD3,,,1.0
CISH,0.053810442950714445,,0.07696593835207696
CITED2,,,1.0
CKAP5,,,1.0
CKB,,,1.0
CLCN2,0.053810442950714445,,
CLCN4,0.021388683259186855,0.03578031164238061,
CLCN6,,,0.7013414629650793
CLDN1,,0.023582478127932675,0.018106117484999473
CLDN11,,,0.018106117484999473
CLDN15,,0.04161613787282236,
CLDN19,,0.22357752744493078,0.2032230626516341
CLDN5,,0.02594072594072594,0.018106117484999473
CLDND1,0.3277868768497214,0.3446918378425227,
CLEC1A,0.025519544832849555,,0.022252556603701644
