,FDR corrected P-value Ctrl Tc vs. wo Tc,FDR corrected P-value IBD Tc vs. Ctrl Tc,FDR corrected P-value IBD Tc vs. wo Tc
AIF1L,1.0,,
AK2,0.4221788064152597,,0.47854284752680465
AK5,,,1.0
AKAP1,1.0,,1.0
AKAP10,1.0,,1.0
AKAP11,,1.0,
AKAP12,1.0,,1.0
AKAP7,1.0,,1.0
AKAP8L,1.0,1.0,1.0
AKIRIN2,1.0,,1.0
AKNA,1.0,,1.0
AKR1B1,0.6618121878121878,,0.7187541309016363
AKT2,,,1.0
ALAS1,,,0.4714184120963782
ALDH1A2,,,0.5778911354132593
ALDH1A3,,,0.6062407249742342
ALDH1L1,0.4346359035155716,,0.49890020293607734
ALDH2,0.4221788064152597,,0.4910825215393744
ALDH6A1,0.4173813199787226,,
ALDOA,0.4173813199787226,,0.4714184120963782
ALDOC,0.9361198448090937,0.937155437155437,
ALG13,1.0,,1.0
ALG8,,0.3831882403310975,
ALG9,0.4354791549913501,,
ALKBH2,,,1.0
ALKBH5,0.43853514906146485,,0.5152629978716935
ALOX5,1.0,,
ALOX5AP,1.0,1.0,1.0
ALPK1,1.0,,
AMBRA1,,,1.0
AMER2,,1.0,
AMFR,,,1.0
AMMECR1,1.0,,
AMOT,1.0,,1.0
AMOTL1,1.0,1.0,
AMOTL2,,0.5134252250816668,
AMPD3,0.43853514906146485,,0.47854284752680465
AMZ1,1.0,,
ANAPC10,,0.49839193064999526,
ANGEL1,0.4173813199787226,0.39340659340659345,
ANGPT1,1.0,,1.0
ANGPTL2,,1.0,1.0
ANGPTL4,1.0,,1.0
ANKDD1A,,1.0,1.0
ANKFY1,0.662839121662651,,0.7176010802384429
ANKH,1.0,,
ANKRD11,,1.0,
ANKRD13B,0.4346359035155716,,0.47854284752680465
ANKRD28,1.0,,1.0
ANKRD29,0.989130587722137,,0.9732429732429732
ANKRD34A,1.0,,
ANKRD37,1.0,,1.0
ANKRD40,1.0,1.0,
ANKRD44,1.0,,
ANKRD46,,0.7300744368413542,
ANKRD55,1.0,,
ANKS6,1.0,,
ANO6,,1.0,
ANO8,0.4173813199787226,,0.4030969030969031
ANP32B,,,0.7777222777222778
ANTXR1,0.7988925071555764,0.8164360891633619,
ANXA1,1.0,,0.9754098974488781
ANXA11,0.6112401112401112,,0.6855389508450733
ANXA2,1.0,,1.0
ANXA3,,1.0,1.0
ANXA4,,,1.0
ANXA6,1.0,1.0,1.0
AOAH,1.0,,1.0
AOC2,,0.45871519784563264,
AP1G2,,1.0,
AP1S1,,1.0,1.0
AP1S2,1.0,,1.0
AP3B2,,,1.0
AP3D1,0.6338336715695206,,
APBA2,1.0,,1.0
APBB1,1.0,,
APBB1IP,1.0,,1.0
APBB3,,,1.0
APCDD1,1.0,,
APLN,,,1.0
APLP2,,1.0,
APOBEC3C,1.0,,1.0
APOBEC3F,1.0,,1.0
APOC1,,1.0,
APOD,0.6112401112401112,,0.6293247568757773
APOL2,0.9686187737763668,,0.9502900797199718
APOL3,1.0,,1.0
APOL6,1.0,,1.0
APOO,,0.3831882403310975,
APRT,,,0.5555045661052728
AQP1,,1.0,
AQP3,1.0,,1.0
ARAP1,1.0,,1.0
ARAP2,1.0,,1.0
ARF1,1.0,,
ARF3,1.0,,
ARF6,1.0,,1.0
ARFGAP1,1.0,,1.0
ARHGAP21,,,1.0
ARHGAP27,1.0,,1.0
ARHGAP29,,,1.0
ARHGAP30,0.9303163404203523,,0.9159572821544651
ARHGAP31,,1.0,1.0
ARHGAP33,,,1.0
ARHGAP9,1.0,,1.0
ARHGDIA,,,1.0
ARHGDIB,1.0,,1.0
ARHGEF1,1.0,,1.0
ARHGEF25,1.0,,
ARHGEF26,0.4838032934807129,,0.576981841687724
ARHGEF28,1.0,,1.0
ARHGEF3,1.0,,1.0
ARHGEF39,1.0,,
ARHGEF40,1.0,1.0,
ARHGEF6,1.0,,1.0
ARID1A,,1.0,
ARID5B,,1.0,
ARL10,1.0,,1.0
ARL13B,,,1.0
ARL4C,1.0,,1.0
ARL4D,1.0,,1.0
ARL6IP5,0.42010930246224365,,
ARMC7,,,1.0
ARMC9,,0.5336251050536764,
ARMCX1,,1.0,
ARMCX4,1.0,,1.0
ARPC2,1.0,,1.0
ARPC3,1.0,,1.0
ARPC5,1.0,,
ARPIN,0.4173813199787226,0.3831882403310975,
ARPP21,1.0,1.0,
ARRB1,0.4173813199787226,,0.4714184120963782
ARRB2,,,1.0
ARRDC1,1.0,,
ARRDC2,1.0,,1.0
ARRDC3,,1.0,
ARRDC4,1.0,,1.0
ARSD,0.9522477522477522,0.8946664620645812,
ART3,0.4173813199787226,0.3831882403310975,0.4714184120963782
ARVCF,,,1.0
ASAH1,,0.8562447324662309,
ASAP2,1.0,,1.0
ASAP3,1.0,,
ASB13,1.0,,
ASIC2,1.0,,
ASNS,0.6814750135360822,,0.7384603101816217
ASNSD1,0.4173813199787226,,
ASPHD2,0.8388849245992105,,
ASPSCR1,,,1.0
ASRGL1,,,1.0
ASXL2,,,1.0
ATAD1,,0.3831882403310975,
ATAD5,0.987167980115794,,
ATE1,,,0.4714184120963782
ATF2,,1.0,1.0
ATF3,,,1.0
ATG4B,1.0,1.0,1.0
ATG5,0.5748324845885822,,
ATG9B,,,1.0
ATIC,,,0.5374625374625375
ATL3,0.46242246961671424,,0.49310883291465823
ATOH8,,0.7055434837536005,0.7384603101816217
ATP10A,1.0,,1.0
ATP10B,1.0,,1.0
ATP10D,0.5373576554678917,,
ATP11A,1.0,1.0,
ATP11C,0.4173813199787226,0.3831882403310975,
ATP1B1,0.4173813199787226,,
ATP1B2,0.9598161953653283,,0.9696279514736397
ATP1B3,0.4173813199787226,,0.4714184120963782
ATP5S,0.4173813199787226,,0.4714184120963782
ATP6V1B2,0.43853514906146485,0.45871519784563264,
ATP7B,1.0,,1.0
ATP8A1,,1.0,1.0
ATP8A2,1.0,,
ATR,,1.0,
ATXN1,0.6289409280675656,,0.7187541309016363
AUH,,0.3831882403310975,
AUNIP,1.0,,
AVPI1,,,1.0
AXL,,1.0,
B2M,1.0,,1.0
B3GALNT1,0.4807765524377902,,0.5374625374625375
B3GALNT2,0.46048477070374877,0.45175876754824124,
B3GALT4,,,0.602988792029888
B3GAT2,0.8194301620076497,,0.8759605778836548
B3GNT2,0.4173813199787226,,0.4714184120963782
B3GNT5,0.9480955091420208,,0.9868099259790656
B3GNT9,,0.8019489043379828,0.8299464833260327
B4GALT1,0.9480955091420208,0.8946664620645812,0.9732429732429732
B4GALT2,1.0,,1.0
B4GALT5,,,1.0
BACE2,1.0,,1.0
BACH2,1.0,,1.0
BAHCC1,,,1.0
BAMBI,,1.0,1.0
BASP1,,1.0,
BATF3,0.4968894034314595,0.49934970689687663,0.5904184051242874
BBIP1,1.0,,1.0
BBS2,0.4807765524377902,,0.5175565175565175
BCAM,0.6338336715695206,0.5525574425574425,0.6533608571523264
BCAR1,,1.0,
BCAT1,0.4643051983477515,,
BCHE,1.0,,1.0
BCL10,1.0,,
BCL2,,1.0,
BCL2L1,1.0,,
BCL6,1.0,1.0,1.0
BCLAF3,,,0.5175565175565175
BDKRB2,,,1.0
BEND7,1.0,,1.0
BEST1,,,1.0
BET1L,1.0,,1.0
BEX1,,,1.0
BEX5,,1.0,1.0
BGN,,,1.0
BHLHE22,1.0,,1.0
BHLHE40,1.0,,1.0
BICDL1,,1.0,1.0
BICRA,1.0,,
BIRC2,1.0,1.0,
BLCAP,,,0.6565522644408955
BLOC1S4,,,1.0
BLOC1S6,0.8388849245992105,,
BLVRB,,,0.6306680661111042
BMP1,,1.0,
BMP3,1.0,,1.0
BMP7,1.0,1.0,1.0
BMPR1B,,,1.0
BNC2,,,0.602988792029888
BNIP3,1.0,,
BNIP3L,1.0,1.0,
BOC,,1.0,1.0
BPNT1,0.4173813199787226,,
BPTF,,,0.5480957891029834
BRD4,,1.0,
BRD9,0.8528698715614603,,
BRI3,0.5839255084538104,,
BRK1,0.4807765524377902,,
BRSK1,,1.0,
BRSK2,1.0,,1.0
BRWD1,,0.40378975862846833,
BSDC1,,1.0,
BSG,,,0.6062407249742342
BSPRY,0.662839121662651,,0.7255744255744256
BST2,1.0,,1.0
BTBD1,0.4173813199787226,0.3831882403310975,
BTBD11,1.0,,1.0
BTBD3,1.0,,
BTBD7,1.0,,
BTD,0.4173813199787226,,
BTF3L4,0.6101358595637772,,0.7176010802384429
BTG2,1.0,,1.0
BTN2A1,0.6278556608226938,,0.6012292791953809
BTN2A2,0.6814750135360822,,0.7423368710497423
BTN3A1,0.9216448723175181,0.8618027134156167,0.9637680501316863
BTN3A2,0.52610373052362,,0.6062407249742342
BTRC,,,1.0
BUD31,0.61383683580993,,
C11orf54,0.8042092361420092,,0.8629308498375602
C11orf68,1.0,,1.0
C11orf87,1.0,,1.0
C12orf45,0.9522477522477522,,0.9895820575288817
C12orf49,,,0.7181813819368406
C12orf66,1.0,1.0,
C14orf178,1.0,,
C15orf39,1.0,,1.0
C15orf40,0.6338336715695206,,0.7198775528539981
C16orf72,0.9389833040859434,,
C16orf89,0.987167980115794,0.8946664620645812,
C19orf53,,,0.4714184120963782
C1D,0.5139973662700935,,0.5778911354132593
C1QL1,1.0,,1.0
C1R,1.0,,1.0
C1S,1.0,,1.0
C1orf159,,,0.592586900279208
C1orf226,1.0,1.0,
C1orf61,1.0,,1.0
C2,,,1.0
C22orf24,1.0,,1.0
C2CD2L,,1.0,
C2CD4C,1.0,,
C2orf68,0.7251060865739765,,
C2orf69,,0.7055434837536005,
C3,1.0,,1.0
C3AR1,0.4173813199787226,,0.4714184120963782
C3orf18,1.0,,
C3orf58,,0.779283874020716,
C4orf19,0.8636665659921473,,
C4orf3,1.0,,
C5,1.0,,
C6orf106,0.9955317409862865,,1.0
C6orf223,0.4346359035155716,,
C6orf89,,,0.8759605778836548
C8orf34,1.0,,
C9orf64,0.9397181765602819,,0.9615604425923091
C9orf72,,1.0,
CA10,0.4173813199787226,,0.34551163122591694
CA2,,0.5419376541825521,0.6358432722069086
CA4,,0.3831882403310975,0.4714184120963782
CA8,1.0,,
CAB39,0.4173813199787226,,0.4714184120963782
CAB39L,,0.45175876754824124,
CABIN1,1.0,,1.0
CABP7,,,1.0
CACHD1,0.779928476326418,0.7823426573426574,
CACNA1C,,,1.0
CACNA1I,1.0,1.0,
CACNA2D1,0.444145406831974,,
CACNB4,,1.0,
CACNG3,1.0,1.0,
CACNG5,0.47612387612387613,,0.5299680399281993
CACNG7,,1.0,
CAD,0.9216448723175181,0.8491045378462597,
CADM3,1.0,,
CADPS,1.0,,1.0
CALCOCO1,,,1.0
CALCOCO2,0.9216448723175181,,
CALHM2,1.0,,1.0
CALHM5,0.4221788064152597,,0.476903378311829
CALR,,,1.0
CALU,,,0.8617933790347583
CALY,,1.0,
CAMK2B,1.0,,
CAMK2N1,1.0,1.0,
CAMK4,1.0,,
CANT1,,,0.4714184120963782
CANX,0.7743191064990373,,0.7637625532362375
CAP1,0.6310693616728099,,0.6495950093072395
CAPG,0.61383683580993,,0.6565522644408955
CAPN5,1.0,,
CAPNS1,,,0.9861477807906378
CAPRIN2,1.0,,1.0
CAPZB,,,1.0
CARD10,1.0,,1.0
CARMIL1,,,0.6293247568757773
CARMIL2,1.0,1.0,1.0
CARS2,0.4173813199787226,,0.4714184120963782
CARTPT,1.0,,
CASK,1.0,,1.0
CASKIN2,1.0,,
CASP1,1.0,,1.0
CASP10,1.0,,1.0
CASP3,1.0,,1.0
CASP7,1.0,1.0,1.0
CAST,1.0,,1.0
CAV1,1.0,,1.0
CAVIN1,,1.0,1.0
CAVIN2,,,1.0
CAVIN3,,0.5547818035622913,0.6062407249742342
CBFB,0.48677201392856345,,0.5568555156184022
CBLN2,,,1.0
CBLN3,,1.0,1.0
CBLN4,1.0,,1.0
CBS,0.49254194081780284,,0.602988792029888
CBX5,1.0,,1.0
CBX7,1.0,,1.0
CBY1,1.0,1.0,
CCAR1,,,1.0
CCDC112,,,0.5778911354132593
CCDC115,0.4221788064152597,0.4235238445764761,
CCDC14,1.0,,1.0
CCDC184,,0.3831882403310975,
CCDC33,,0.3831882403310975,0.4714184120963782
CCDC40,1.0,,
CCDC47,,,0.5175565175565175
CCDC57,1.0,,1.0
CCDC58,,,0.4714184120963782
CCDC77,,,1.0
CCDC8,,0.7376373626373626,
CCDC80,,,0.4714184120963782
CCDC82,,1.0,
CCDC85A,0.8636665659921473,,
CCDC85C,1.0,1.0,1.0
CCDC86,,1.0,
CCDC88A,,,1.0
CCDC88B,1.0,,1.0
CCDC9,1.0,1.0,
CCDC92,1.0,,
CCK,,1.0,
CCKBR,,1.0,
CCL19,1.0,,1.0
CCL2,1.0,,1.0
CCL28,1.0,1.0,1.0
CCL4,1.0,,1.0
CCL5,1.0,,1.0
CCNA1,,1.0,1.0
CCNB1IP1,,,0.4714184120963782
CCND2,,1.0,1.0
CCND3,1.0,,1.0
CCNDBP1,0.920028843337114,,
CCNE1,,1.0,
CCNL1,1.0,,
CCNL2,1.0,,1.0
CCNO,1.0,,
CCNT1,1.0,,
CCNYL1,0.4192285701719664,,
CCR1,1.0,,1.0
CCR2,1.0,,1.0
CCR5,1.0,,1.0
CCSAP,0.7921993546993548,,0.8485531417734807
CD109,0.4173813199787226,,0.4714184120963782
CD14,,,1.0
CD164,0.4968894034314595,,0.5384766177219007
CD2,1.0,,1.0
CD200R1,1.0,,1.0
CD27,1.0,,1.0
CD274,1.0,,1.0
CD276,1.0,1.0,
CD300A,1.0,,1.0
CD37,1.0,,1.0
CD3E,1.0,,1.0
CD4,1.0,,1.0
CD40,1.0,,1.0
CD44,1.0,,1.0
CD47,1.0,1.0,1.0
CD48,1.0,,1.0
CD53,1.0,,1.0
CD55,0.9955317409862865,,1.0
CD6,1.0,,1.0
CD63,,,0.6565522644408955
CD74,1.0,,1.0
CD81,,,1.0
CD82,1.0,,
CD83,,,1.0
CD84,1.0,,1.0
CD86,1.0,,1.0
CD8A,1.0,,1.0
CD9,1.0,,1.0
CD93,1.0,,
CD99,,,0.5778911354132593
CDC42,1.0,,
CDC42BPA,,,1.0
CDC42EP1,1.0,,1.0
CDC42EP3,1.0,,1.0
CDC42SE1,1.0,,1.0
CDC42SE2,1.0,,1.0
CDC7,,1.0,
CDCA7,0.8660147901633969,,0.8808890789721461
CDH10,1.0,1.0,
CDH11,,1.0,1.0
CDH12,,,1.0
CDH13,0.4173813199787226,,0.47609870444516117
CDH19,,,1.0
CDH2,1.0,,1.0
CDH24,,,1.0
CDH4,1.0,,
CDH6,1.0,,1.0
CDH8,,1.0,
CDHR3,,1.0,
CDIPT,0.4173813199787226,,
CDK10,1.0,,1.0
CDK2,,0.6831698913331566,
CDK5RAP2,1.0,1.0,
CDK6,0.4173813199787226,,
CDK7,1.0,,
CDKN1A,1.0,,1.0
CDKN2A,1.0,,1.0
CDKN2D,1.0,1.0,1.0
CDO1,0.9303163404203523,,
CDON,,1.0,1.0
CDV3,,,0.34551163122591694
CEACAM21,1.0,,1.0
CEBPB,,,1.0
CEBPD,1.0,,1.0
CEBPG,,,1.0
CECR2,1.0,1.0,
CELF4,1.0,1.0,
CELSR2,,,1.0
CEMIP,1.0,1.0,1.0
CEND1,,,0.48872888769261824
CENPB,,1.0,1.0
CENPO,1.0,1.0,
CENPT,,,1.0
CENPU,1.0,1.0,
CEP164,0.662839121662651,,
CEP290,,0.9856709555504736,1.0
CEP44,,1.0,1.0
CEP57,,,0.7946147210061034
CEP68,1.0,,
CEP78,1.0,,1.0
CEP83,1.0,,
CEP95,,,1.0
CEP97,,,1.0
CERCAM,0.6618121878121878,0.5922945832448094,
CERS2,,,0.9937911867219672
CERS6,,,0.4972784225120674
CETN3,,0.459825888397317,
CFAP46,1.0,1.0,
CFAP52,,1.0,
CFB,1.0,,1.0
CFLAR,1.0,,1.0
CGAS,1.0,,1.0
CGNL1,,1.0,
CHAC1,,1.0,
CHAF1A,1.0,,1.0
CHCHD2,0.4173813199787226,,0.4030969030969031
CHD1L,0.4173813199787226,0.3831882403310975,
CHD5,,1.0,1.0
CHD7,1.0,1.0,
CHGB,,1.0,
CHI3L1,1.0,,1.0
CHI3L2,1.0,,1.0
CHIC2,,,0.4714184120963782
CHKA,0.6540691631600722,,0.7072191201655488
CHMP2A,0.4173813199787226,,
CHMP5,0.4173813199787226,0.40378975862846833,
CHPF,1.0,,1.0
CHPF2,,0.7696261335837307,0.7827408954681682
CHRAC1,,,1.0
CHRNA3,1.0,,1.0
CHST1,,,1.0
CHST14,,,0.6918014418014419
CHST2,,1.0,
CHSY1,,,0.5480957891029834
CHTF18,0.47612387612387613,,0.5723976023976024
CHTF8,,,1.0
CHURC1,,,1.0
CIART,,,1.0
CIB1,1.0,,1.0
CIDEB,0.4192285701719664,,0.47854284752680465
CIR1,1.0,1.0,
CIRBP,0.6540691631600722,,0.7330545742916876
CISD2,,,0.4773515957726484
CISH,1.0,,1.0
CITED2,,,1.0
CKB,,,1.0
CLCN4,1.0,,
CLCN6,,,1.0
CLDN1,,,1.0
CLDN11,,,1.0
CLDN19,,1.0,1.0
CLDN5,,1.0,1.0
CLDND1,0.513603015060741,0.5064748915680592,
CLEC1A,1.0,,1.0
CLEC2B,1.0,,1.0
CLIC4,,1.0,
CLIC5,1.0,,1.0
CLIP4,,1.0,
CLK3,1.0,,
CLN6,0.43853514906146485,0.40378975862846833,
CLN8,0.4221788064152597,,
CLOCK,,,1.0
CLPTM1L,,0.40378975862846833,
CLSTN1,,,1.0
CLSTN2,,,1.0
CLUAP1,,,1.0
CLVS2,,,1.0
CMPK2,0.4173813199787226,,0.4773515957726484
CMTM4,0.4346359035155716,,0.495233338090481
CMTM6,,0.6924867960724533,0.8047669145014278
CMTM7,1.0,,1.0
CNDP2,,,1.0
CNKSR2,1.0,,1.0
CNKSR3,,1.0,
CNOT6L,,1.0,
CNP,,,0.7558066933066933
CNPY3,,,1.0
CNR1,,,1.0
CNTN1,1.0,,
CNTN4,,,1.0
CNTNAP1,1.0,,1.0
CNTNAP4,,,1.0
COBLL1,,1.0,
COCH,1.0,,1.0
COL12A1,,1.0,
COL13A1,,,1.0
COL16A1,,1.0,
COL18A1,,1.0,
COL1A1,,,1.0
COL1A2,,,1.0
COL27A1,1.0,1.0,
COL4A5,1.0,1.0,
COL4A6,1.0,1.0,
COL5A1,,1.0,
COL5A2,,,1.0
COL5A3,,1.0,
COL6A1,,,1.0
COL6A2,,,1.0
COL8A2,,,1.0
COLEC12,,,1.0
COLGALT2,0.42010930246224365,,0.476903378311829
COMMD10,0.6203395713417985,,
COMT,,0.40378975862846833,
COPB1,0.8168791992321404,,
COQ10B,0.4173813199787226,,
COQ4,0.4173813199787226,,
CORO1A,1.0,,1.0
CORO1C,0.9273756094651617,,
CORO2B,,1.0,
CORO6,,,1.0
CORO7,1.0,,1.0
COTL1,0.5060598084550181,,0.5568555156184022
COX11,0.4173813199787226,,0.4714184120963782
COX14,0.4173813199787226,,
COX5B,0.4173813199787226,,
COX6B2,1.0,1.0,
COX6C,,0.3831882403310975,
COX7A2,0.4346359035155716,,
CPA4,,1.0,1.0
CPAMD8,,1.0,
CPD,,,0.7827408954681682
CPE,,,1.0
CPED1,,,1.0
CPNE1,0.6456752357373476,,0.7181813819368406
CPNE2,0.6456752357373476,0.5715592818396557,
CPNE4,1.0,1.0,
CPNE6,1.0,,1.0
CPNE7,0.5060598084550181,,0.5657020945156538
CPNE8,,,0.4714184120963782
CPPED1,,,1.0
CPQ,0.5882183084980287,,0.6306680661111042
CPSF3,1.0,,
CPSF4,1.0,,
CPSF6,1.0,,1.0
CPT1A,0.4173813199787226,,0.4714184120963782
CPT1C,0.42170971885257597,,
CRABP2,,1.0,
CREB3L2,,1.0,
CREBBP,1.0,1.0,
CREBRF,1.0,1.0,
CRELD1,0.5283192743085792,,
CRELD2,,0.3831882403310975,
CREM,1.0,,1.0
CRH,,1.0,
CRHR2,,1.0,1.0
CRISPLD2,,1.0,1.0
CRLF3,1.0,,1.0
CROCC,1.0,1.0,1.0
CRTAM,1.0,,1.0
CRTC3,,1.0,1.0
CRY1,1.0,1.0,1.0
CRYBG1,1.0,1.0,1.0
CSF1,1.0,,1.0
CSF2RB,1.0,,1.0
CSGALNACT1,1.0,,1.0
CSGALNACT2,0.4173813199787226,,
CSMD1,1.0,1.0,
CSMD2,1.0,,1.0
CSMD3,,,1.0
CSNK1A1,,,1.0
CSRNP1,1.0,,1.0
CSRNP3,,0.7696261335837307,0.8562427505380525
CSRP1,1.0,,1.0
CSRP2,1.0,,
CST3,,0.7220839996505396,
CSTB,,,1.0
CTBP2,1.0,1.0,
CTBS,1.0,,1.0
CTDP1,1.0,,1.0
CTDSP1,,,0.476903378311829
CTDSP2,0.7646086552336552,0.7696261335837307,0.7794691496348954
CTHRC1,,,0.7901863479480808
CTIF,,1.0,1.0
CTNNAL1,1.0,,
CTNNBIP1,1.0,1.0,1.0
CTPS1,1.0,1.0,
CTSA,,0.40378975862846833,0.4773515957726484
CTSB,,,1.0
CTSC,1.0,,1.0
CTSD,,,0.7523449832610138
CTSH,,,0.6348776223776225
CTSO,0.5685061207449267,,0.592586900279208
CTSS,1.0,,1.0
CTSZ,0.7628040973111396,,0.7523449832610138
CTTN,1.0,,1.0
CUEDC1,1.0,,1.0
CUL9,,,1.0
CUX1,1.0,1.0,
CWC27,,1.0,
CXCL1,,,1.0
CXCL10,1.0,,1.0
CXCL14,,1.0,1.0
CXCL16,1.0,,1.0
CXCL8,1.0,,1.0
CXCL9,1.0,,1.0
CXorf21,,,0.7810464764593206
CYB5R2,,0.7300744368413542,
CYB5R3,,0.3831882403310975,0.47854284752680465
CYBA,1.0,,1.0
CYBRD1,,1.0,1.0
CYGB,1.0,,1.0
CYLD,1.0,,1.0
CYP26B1,,,1.0
CYP27A1,,0.49934970689687663,0.5778911354132593
CYR61,,,1.0
CYSTM1,0.4173813199787226,,0.4714184120963782
CYTH1,1.0,1.0,1.0
CYTH2,1.0,,1.0
CYTH4,1.0,,1.0
CYYR1,1.0,,1.0
DAAM2,1.0,,1.0
DAB2,,,1.0
DACH1,1.0,1.0,
DACH2,,0.49839193064999526,
DACT1,1.0,,1.0
DACT2,1.0,,1.0
DACT3,1.0,,
DAG1,,1.0,
DAP,,,1.0
DAPK1,1.0,,1.0
DAPK2,,,1.0
DAPP1,1.0,,1.0
DARS2,,0.40378975862846833,
DAXX,,,1.0
DAZAP2,1.0,,1.0
DBF4B,1.0,,1.0
DBI,0.4346359035155716,,0.5555045661052728
DBNL,,1.0,
DBP,1.0,,1.0
DCAF11,1.0,1.0,
DCAF16,1.0,,1.0
DCAF17,1.0,,1.0
DCAF8,1.0,,1.0
DCBLD1,,,1.0
DCHS1,1.0,1.0,
DCN,,,1.0
DCP2,,0.7055434837536005,
DCUN1D3,1.0,1.0,
DCUN1D4,,,1.0
DDAH1,0.4173813199787226,,0.47578650857339383
DDB2,,,0.7827408954681682
DDIT4,1.0,,1.0
DDIT4L,,1.0,
DDOST,,,0.495233338090481
DDR2,,1.0,1.0
DDRGK1,,,0.4714184120963782
DDX11,1.0,,1.0
DDX3Y,0.9692521763950336,,0.9526626045710016
DDX51,0.9147917135814262,,0.9534438164575152
DDX52,1.0,1.0,
DDX55,0.4912389198103484,,0.5175565175565175
DDX56,1.0,,1.0
DDX58,1.0,,1.0
DEAF1,,1.0,
DEDD2,1.0,,
DENND1C,0.8528698715614603,,0.8617933790347583
DENND4A,1.0,,1.0
DENND6B,0.6338336715695206,,0.7392829842222555
DEPP1,1.0,1.0,1.0
DEPTOR,1.0,,
DERL1,1.0,,
DES,1.0,,1.0
DET1,1.0,,1.0
DEXI,1.0,,1.0
DFFA,1.0,,
DGKA,1.0,,1.0
DGKB,1.0,,1.0
DGKE,,1.0,1.0
DGLUCY,0.4173813199787226,,0.4714184120963782
DHCR24,,,0.4714184120963782
DHFR,,0.5335947474984908,
DHODH,0.4346359035155716,,
DHRS7,0.444145406831974,,
DHTKD1,0.4173813199787226,,0.4714184120963782
DHX36,,1.0,1.0
DHX9,,1.0,
DIAPH1,1.0,,1.0
DIO3,,1.0,
DIP2A,1.0,,1.0
DIP2B,1.0,,
DIRAS2,1.0,1.0,
DIS3L,,,0.7011168606674224
DKK1,,0.7220839996505396,
DLGAP2,1.0,,1.0
DLGAP4,1.0,,1.0
DLL1,1.0,1.0,1.0
DMC1,1.0,,
DMPK,,,1.0
DMTN,1.0,1.0,
DNAAF1,,0.7619337184554575,
DNAAF5,0.4346359035155716,0.4235238445764761,
DNAH7,,1.0,
DNAJA1,0.4354791549913501,,
