,FDR corrected P-value PD wo Tc vs. Ctrl wo Tc,FDR corrected P-value PD with Tc vs. PD wo Tc,FDR corrected P-value PD with Tc vs. Ctrl with Tc,FDR corrected P-value Ctrl with Tc vs. Ctrl wo Tc
ATP1A2,,1.0,,
ATP1A4,,,,0.8806008806008806
ATP1B1,,1.0,,
ATP1B3,0.9123360715717402,,,
ATP2A2,0.8928426561837235,0.8288525294283451,,
ATP2B2,0.680578414391364,,0.7153502235469448,
ATP6AP1,,0.8288525294283451,,
ATP6AP2,0.813250150425943,0.7237762237762237,0.8025274218167618,
ATP6V0A1,,0.7548541883648268,,
ATP6V0D1,1.0,,,
ATP6V0D2,1.0,,1.0,
ATP6V1A,1.0,1.0,,
ATP6V1B2,1.0,,1.0,
ATP6V1C1,1.0,,1.0,
ATP6V1G2,,1.0,1.0,
ATP8A1,1.0,,1.0,
ATP9A,,0.8706293706293705,,
ATRN,,0.7237762237762237,,
ATRNL1,0.813250150425943,,0.8065161383239186,
AUTS2,,,1.0,
AVPI1,,0.7587852953092248,,
AVPR1B,1.0,,,
AXIN2,0.9123360715717402,,0.8663939833751154,
AZGP1,,1.0,,
B2M,,0.86159169550173,0.9051622534768603,0.933216783216783
B3GALNT1,,0.7594405594405595,,
B3GAT1,,,1.0,
B3GNT2,,0.7237762237762237,0.7798262343716889,
B3GNT9,1.0,,1.0,
B4GALT1,,0.7246857189053721,0.7904353710805323,
B4GALT6,,0.6004340487099108,,
B4GAT1,,1.0,,
BAALC,,1.0,,1.0
BACE2,,,0.5837640620249316,
BAG1,0.7837230034539451,,0.7807024436237918,
BAHCC1,1.0,,1.0,
BAIAP3,1.0,1.0,,
BAK1,,0.7704684695835139,0.830554061323292,
BAMBI,0.9123360715717402,,,
BARHL1,1.0,,1.0,
BASP1,,1.0,,
BATF3,,1.0,,1.0
BAZ1A,,1.0,1.0,
BCAN,,0.7704684695835139,,
BCAT1,0.8662506324843988,,0.8405478818701959,
BCAT2,,,0.8405478818701959,
BCHE,,1.0,,
BCL11A,,,1.0,
BCL11B,0.7606811792858306,0.7237762237762237,,
BCL2L1,0.7278576686471423,,,
BCL6,0.9123360715717402,0.8554616115591726,0.893553586794488,0.933216783216783
BCLAF3,1.0,,1.0,
BCORL1,0.6413586413586414,,0.6850292564578279,
BDKRB2,,0.7587852953092248,,
BDNF,0.813250150425943,,,
BEND5,,,1.0,
BEX1,0.7590959764872809,,0.7676628304430995,
BEX2,1.0,,1.0,
BEX3,1.0,,1.0,
BEX4,1.0,,1.0,
BGN,,,0.8025274218167618,
BHLHB9,1.0,,0.9619877329374535,
BHLHE22,0.8297901559357086,,0.8065161383239186,
BHLHE41,,1.0,,
BIRC7,0.680578414391364,0.6988725560154132,,
BLCAP,1.0,1.0,,
BLM,,1.0,1.0,
BLVRA,,,0.8065161383239186,
BMP1,,0.7237762237762237,,
BMP2,1.0,,0.9977545390389427,
BMP3,1.0,,,
BMP7,1.0,1.0,1.0,1.0
BMPR1B,,0.7237762237762237,,
BNC2,,1.0,,
BNIP3,,1.0,1.0,
BNIP3L,,1.0,1.0,
BOC,1.0,1.0,1.0,
BRAT1,0.6680819180819182,,,
BRF2,1.0,,,
BRI3BP,,,0.8065161383239186,
BRINP1,,1.0,,
BRINP3,1.0,,,
BRMS1,,0.7237762237762237,,
BRMS1L,1.0,,,
BRS3,1.0,,1.0,
BRWD1,,1.0,,
BSPRY,,0.7751409880442138,0.8405478818701959,
BST2,,1.0,1.0,1.0
BTAF1,,1.0,1.0,
BTBD11,,1.0,,
BTBD3,0.8738511488511489,0.7995575852718709,0.8893879842784953,
BTBD6,1.0,,,
BTG1,0.9490123029774866,0.8648636132079841,,
BTG2,0.6380864033925259,0.6048582995951417,0.6228822723668085,0.47012078830260645
BTN2A2,,0.7237762237762237,,0.7496788925360354
BTN3A1,,1.0,,1.0
BTN3A2,,1.0,,1.0
BTNL9,1.0,,1.0,
BUB3,1.0,,1.0,
BUD23,,,1.0,
BZW2,,,1.0,
C10orf90,0.813250150425943,,,
C11orf87,1.0,,1.0,
C19orf57,,,1.0,
C1QL1,0.8981990231990232,0.8233315979794853,,
C1QTNF1,,0.6744312026002167,0.6496729077374239,
C1QTNF3,0.680578414391364,,0.7552447552447553,
C1R,0.5567349317349318,0.6004340487099108,,0.4517482517482517
C1S,,0.6048582995951417,,0.47012078830260645
C1orf115,,,0.6228822723668085,
C1orf61,1.0,,1.0,
C20orf27,1.0,,1.0,
C2CD2,,,1.0,
C2CD4C,,,1.0,
C3,,0.6004340487099108,,0.4636363636363636
C3AR1,,0.8554616115591726,0.893553586794488,
C3orf18,,,1.0,
C3orf58,0.5567349317349318,0.6004340487099108,,0.3923076923076923
C3orf70,1.0,,1.0,
C4orf19,1.0,,,
C6orf106,,,0.7153502235469448,
C6orf120,,0.7237762237762237,,
C8orf34,,1.0,,
C8orf82,1.0,,1.0,
C9orf40,0.6380864033925259,,,
C9orf64,1.0,,,
C9orf72,0.9123360715717402,,,
CA10,1.0,,1.0,
CA12,1.0,,1.0,
CA2,1.0,1.0,,
CA8,0.8790386084503733,,0.8701019650740321,
CA9,1.0,,,
CABIN1,,,1.0,
CABLES1,,1.0,1.0,
CABP7,,,0.824900589606472,
CACHD1,0.8016983016983016,,0.7798262343716889,
CACNA1A,0.7590959764872809,0.7237762237762237,0.7692907950418679,
CACNA1E,,1.0,1.0,
CACNA1G,1.0,1.0,1.0,
CACNA2D1,1.0,,1.0,
CACNA2D2,1.0,1.0,,1.0
CACNA2D3,,0.9233947870311506,,
CACNA2D4,1.0,,,
CACNB2,1.0,1.0,,
CACNB4,,0.8288525294283451,0.8911442539761124,
CACNG4,1.0,1.0,,
CACNG7,,,1.0,
CACNG8,1.0,,1.0,
CAD,0.8016983016983016,,0.7807024436237918,
CADM1,0.7590959764872809,0.7237762237762237,0.7477670844007478,
CADM2,0.8790386084503733,,0.8642695886790376,
CADM3,,1.0,1.0,
CALB1,1.0,1.0,,
CALB2,0.6380864033925259,,,
CALHM2,,0.7564851600841318,0.7807024436237918,
CALHM5,0.680578414391364,,,
CALU,,0.7704684695835139,,
CALY,,,0.9051622534768603,
CAMK1D,,,1.0,
CAMK2A,1.0,1.0,1.0,
CAMK2N1,,,1.0,
CAMK2N2,1.0,,,
CANX,,0.6004340487099108,,
CAP1,,1.0,,
CAP2,1.0,,1.0,
CAPG,,1.0,1.0,
CAPN1,,0.8911308471748033,,
CAPN15,,0.7751409880442138,,
CAPN5,,0.7237762237762237,,
CARD8,,1.0,1.0,
CARMIL2,,1.0,,
CARMIL3,,,0.8313048653474184,
CARTPT,1.0,,,1.0
CASC10,0.8784158425306751,,0.8653247892791618,
CASC3,,1.0,,
CASK,1.0,1.0,1.0,
CASKIN1,,1.0,,
CASP1,,1.0,1.0,1.0
CASP10,,0.8416083916083916,,
CASP7,,1.0,,
CAV2,,,1.0,
CBFA2T2,,1.0,,
CBLB,1.0,,,
CBLN1,,0.7237762237762237,0.78001998001998,
CBLN2,0.813250150425943,,0.7807024436237918,
CBLN4,0.8215751190957803,,0.8297968126294306,
CCDC136,,1.0,1.0,
CCDC137,,,,1.0
CCDC152,1.0,,1.0,
CCDC184,,,,1.0
CCDC186,,1.0,,
CCDC40,1.0,,,
CCDC80,,1.0,,
CCDC82,,0.8288525294283451,,
CCDC85C,1.0,,,1.0
CCDC86,,,1.0,
CCDC88A,,1.0,,
CCDC88B,,1.0,1.0,
CCDC9,,,1.0,
CCK,1.0,,1.0,
CCL2,0.5567349317349318,0.6004340487099108,0.6094957673905043,0.4517482517482517
CCL28,,0.6004340487099108,0.5837640620249316,
CCL4,,0.7704684695835139,0.8405478818701959,
CCL5,,0.6048582995951417,0.6306420851875397,0.4636363636363636
CCM2,,1.0,1.0,
CCNA2,,,1.0,
CCNB1,,1.0,1.0,
CCND1,,1.0,1.0,
CCND2,,1.0,,
CCND3,,0.6744312026002167,,
CCNE2,,,1.0,
CCNG2,1.0,,1.0,
CCNI,,1.0,,
CCNL1,,1.0,,
CCR1,,,1.0,
CCR2,,0.8288525294283451,0.9051622534768603,
CCR5,,1.0,1.0,
CCT7,0.813250150425943,,,
CCZ1,,0.7237762237762237,0.7835233259890795,
CD109,,1.0,,
CD2,,1.0,1.0,1.0
CD200,1.0,1.0,,
CD27,,0.7524553009317553,0.7807024436237918,0.8083916083916084
CD274,,0.8648636132079841,0.9053407160662682,0.933216783216783
CD276,,,0.9559875724854018,
CD300A,,1.0,1.0,
CD37,,1.0,1.0,1.0
CD3E,,0.867802651893561,0.9059780345046803,0.933216783216783
CD4,,0.8467547078150368,0.8931590148981453,
CD44,1.0,1.0,,1.0
CD47,0.9680319680319681,0.8706293706293705,0.9378561736770692,
CD48,,1.0,1.0,1.0
CD53,,1.0,1.0,1.0
CD6,,1.0,1.0,1.0
CD74,,0.9366057419549247,0.997681314722266,0.9695415695415697
CD82,1.0,,1.0,
CD83,0.813250150425943,,,
CD84,,1.0,1.0,1.0
CD8A,,0.8648636132079841,0.9362476088933489,0.933216783216783
CD9,,0.9223105661461826,0.9807476474143141,
CD93,0.5567349317349318,0.6004340487099108,,
CD99L2,0.7590959764872809,,0.7221869040050858,
CDC25B,,1.0,,
CDC42SE1,,1.0,1.0,
CDC42SE2,0.5567349317349318,0.6048582995951417,,
CDC7,,,1.0,
CDCA7,,0.7918145012881854,0.8508063365206222,
CDH12,1.0,,1.0,
CDH13,,1.0,,1.0
CDH18,0.9123360715717402,0.8554616115591726,,
CDH19,,1.0,,
CDH2,,,1.0,
CDH4,0.9680319680319681,0.8692318917038019,0.9578008198697855,
CDH6,1.0,,1.0,
CDH8,1.0,,1.0,
CDHR2,1.0,,,
CDK14,1.0,,1.0,
CDK16,1.0,,1.0,
CDK2,,1.0,,1.0
CDK20,,0.7594405594405595,,
CDK5R1,,,1.0,
CDK5RAP2,1.0,,,
CDK6,,0.6736256444285641,,
CDK8,1.0,,,
CDKN1A,0.912090167169174,,,0.933216783216783
CDKN1C,,,,1.0
CDKN2C,,1.0,1.0,
CDON,,1.0,1.0,
CDS1,,1.0,,
CDV3,1.0,,1.0,
CEBPA,,1.0,1.0,
CEBPD,,1.0,,
CELF1,,,1.0,
CELF4,,0.8288525294283451,,
CENPA,,,1.0,
CENPV,1.0,,1.0,
CEP126,,1.0,,
CEP170,,,1.0,
CEP170B,,1.0,,
CEP19,1.0,,1.0,
CEP290,,1.0,,
CEP41,1.0,,,
CEP63,,1.0,,
CER1,1.0,,1.0,
CERK,1.0,,1.0,
CERS2,,,0.7153502235469448,
CES4A,0.6966481794068002,,0.7286783568190605,
CETN2,,1.0,,
CFAP52,,,0.6496729077374239,
CFB,,,,0.3923076923076923
CFL2,0.9413287299784364,,0.9512120532528695,
CFLAR,0.813250150425943,0.7420136681500318,0.8065161383239186,
CGAS,,0.7198499824198147,0.7552447552447553,
CGNL1,1.0,,1.0,
CGREF1,,0.6077978625148436,0.6496729077374239,
CHCHD6,,1.0,,
CHD3,1.0,,1.0,
CHD5,1.0,,1.0,
CHERP,,,1.0,
CHGA,,1.0,,1.0
CHGB,,1.0,1.0,
CHI3L1,,,,0.7407208176438945
CHI3L2,,0.7237762237762237,,
CHL1,,1.0,,
CHM,1.0,,1.0,
CHMP1B,,,1.0,
CHN1,1.0,,,
CHPF,,1.0,,
CHPF2,,,1.0,
CHRD,0.9680319680319681,,0.9619877329374535,
CHRDL1,,,0.8619860139860139,
CHRM3,1.0,,,
CHRNB1,0.5567349317349318,,0.5837640620249316,
CHRNB3,0.5567349317349318,,,
CHST1,1.0,1.0,1.0,
CHST11,,,0.7807024436237918,
CHST15,1.0,,,1.0
CHST2,1.0,1.0,1.0,
CHST3,0.5567349317349318,,,
CHSY1,,0.7548541883648268,,
CHTF8,,1.0,,
CHURC1,,0.7032006455083379,,
CIB2,0.813250150425943,,0.7807024436237918,
CIDEB,,1.0,1.0,
CISD3,,,0.9882457967564351,
CISH,,1.0,,1.0
CITED2,1.0,,1.0,
CLASP2,,1.0,,
CLCN5,0.8845028211225393,,0.8701019650740321,
CLDN19,1.0,,,
CLDN5,0.8774034682024996,0.7931199235547062,0.8531753379003889,
CLDND2,,,1.0,
CLEC2B,,0.7237762237762237,0.7503085150143973,0.7027972027972028
CLIC1,,1.0,1.0,
CLK3,,,1.0,
CLMN,,,0.9290618334624404,
CLOCK,,,0.8653247892791618,
CLSTN1,,0.6077978625148436,0.6496729077374239,
CLSTN2,,1.0,,
CLTCL1,,,0.5837640620249316,
CLU,,0.6004340487099108,,
CLYBL,1.0,,,
CMBL,1.0,1.0,,
CMC2,1.0,,,
CMPK2,,,1.0,
CMTM3,,1.0,,
CMTM4,,1.0,,
CMTM6,,,0.7859457615555178,
CMTM7,,0.7924726630363375,0.8642695886790376,
CNEP1R1,,,0.7796074892849085,
CNIH1,1.0,,,
CNKSR2,0.7590959764872809,0.7237762237762237,0.7599947222588732,
CNKSR3,1.0,,,
CNMD,,0.6736256444285641,0.7150246203500642,
CNN2,1.0,1.0,,
CNN3,,1.0,,
CNNM2,,1.0,,
CNR1,1.0,1.0,,
CNRIP1,,1.0,,
CNTFR,1.0,,0.9991258741258742,
CNTN1,1.0,,1.0,
CNTN2,1.0,0.9623406896134168,0.9853372434017595,
CNTN3,,1.0,1.0,1.0
CNTN4,0.9497041420118344,,0.93397840829865,
CNTN6,1.0,,,
CNTNAP1,,1.0,,
CNTNAP4,1.0,,1.0,
CNTNAP5,1.0,,1.0,
COCH,1.0,,1.0,
COG3,,0.6077978625148436,,
COL11A1,0.680578414391364,0.7032006455083379,0.6496729077374239,
COL11A2,,,0.6850292564578279,
COL12A1,0.9005378183460375,0.8242644929035462,0.8974238197036125,
COL16A1,,0.8242644929035462,0.8658614113159567,
COL1A1,0.813250150425943,0.7246857189053721,0.8065161383239186,
COL1A2,,,0.8799682949591542,
COL21A1,0.9490123029774866,,0.9188231123714994,
COL23A1,,1.0,,
COL27A1,,1.0,,
COL4A3BP,1.0,1.0,,
COL4A6,0.6680819180819182,,,
COL5A1,,0.7237762237762237,,
COL5A3,,0.6048582995951417,0.6228822723668085,
COL6A2,,,0.7150246203500642,
COL9A3,,,0.8313048653474184,
COLEC12,,0.7237762237762237,,
COLGALT2,0.905319170625293,,0.9042386185243327,
COMMD4,,1.0,,
COPG2,1.0,,1.0,
COQ3,,,1.0,
COQ9,1.0,,,
CORO1A,,1.0,1.0,1.0
CORO1B,,,1.0,
COTL1,1.0,1.0,1.0,
COX17,0.9123360715717402,,,
COX6B1,1.0,,,
COX7A2L,1.0,,,
CPA4,0.5567349317349318,,,
CPD,,0.7237762237762237,,
CPE,,0.7237762237762237,,0.7897102897102897
CPLX1,,,0.7153502235469448,
CPNE4,,,,1.0
CPNE8,,1.0,1.0,
CPS1,1.0,,1.0,
CPXM2,,0.7548541883648268,,
CRB1,0.8175960017319791,,0.8065161383239186,
CREB3L2,1.0,,,
CREBBP,0.9333701641393949,,,
CREBL2,,,1.0,
CREBRF,1.0,,,
CRELD1,,0.7032006455083379,,
CRELD2,,,0.7807024436237918,
CREM,,,0.7692907950418679,
CRH,,0.7237762237762237,0.7692907950418679,
CRHBP,1.0,,,
CRIM1,0.7606811792858306,0.7237762237762237,,
CRISPLD1,0.813250150425943,0.7246857189053721,,
CRISPLD2,0.6472426655912894,,,
CRLF1,,1.0,1.0,
CRLF3,,0.8451164220394989,,
CROCC,1.0,,,
CRTAM,,0.7237762237762237,0.7807024436237918,
CRTC1,,1.0,,
CRTC3,,1.0,1.0,
CRY2,,1.0,,
CRYBG1,,1.0,1.0,1.0
CRYM,1.0,,1.0,
CRYZ,1.0,,0.9344169344169344,
CSAD,1.0,,1.0,
CSDC2,,0.8554616115591726,,
CSF1,,0.9366057419549247,0.9853372434017595,0.9695415695415697
CSGALNACT1,0.9398126625849398,0.8648636132079841,,
CSK,,1.0,,
CSMD1,0.5567349317349318,,0.5907692307692308,0.4517482517482517
CSMD2,0.6380864033925259,0.6048582995951417,0.6216006216006216,
CSMD3,0.7306617433199712,0.7198499824198147,0.7414674877361443,
CSPG5,,1.0,1.0,
CSRP2,,,1.0,
CTDSP1,,1.0,,
CTDSP2,,0.7995575852718709,,
CTDSPL2,1.0,,1.0,
CTGF,1.0,,1.0,1.0
CTH,,,0.9446129092146791,
CTHRC1,1.0,,,
CTNNA2,1.0,1.0,1.0,
CTNNB1,1.0,1.0,,
CTNND2,,1.0,,
CTPS2,1.0,,1.0,
CTSA,,0.7564851600841318,,
CTSB,0.8774034682024996,,0.9051622534768603,
CTSC,0.8016983016983016,0.7237762237762237,,0.7897102897102897
CTSK,0.8047699427009772,,0.7835233259890795,
CTSO,,0.969846392923316,,
CTSS,,1.0,1.0,1.0
CTSZ,,0.7704684695835139,0.8223043332213638,
CTTNBP2,1.0,,1.0,
CUL7,,1.0,1.0,
CUX2,0.8175960017319791,,0.8065161383239186,
CUZD1,0.5567349317349318,,,
CWC25,,,0.9120523989148409,
CXADR,,0.8648636132079841,0.9051622534768603,
CXCL10,,0.8413918171380859,0.8931590148981453,0.933216783216783
CXCL12,,0.7841186297845918,0.8648292883587002,
CXCL14,0.8727348600766323,,0.8297968126294306,
CXCL8,,0.7751409880442138,0.8653247892791618,
CXCL9,,0.7237762237762237,0.78001998001998,0.8071402281928598
CXCR4,1.0,1.0,1.0,
CXXC4,,1.0,,
CXorf56,0.8016983016983016,,0.7904353710805323,
CYBA,,1.0,1.0,
CYBRD1,,1.0,1.0,
CYFIP2,,1.0,,
CYP1B1,0.9005378183460375,,,
CYP26B1,0.8215751190957803,,0.8065161383239186,
CYP27A1,1.0,,1.0,
CYP46A1,1.0,1.0,,
CYP4V2,1.0,,1.0,
CYP4X1,,1.0,,
CYSLTR2,,,1.0,
CYSTM1,1.0,,1.0,
CYTH1,,1.0,,
CYTH4,,1.0,1.0,1.0
D2HGDH,1.0,,1.0,
DAB1,,,1.0,
DACH1,1.0,,1.0,
DACH2,1.0,,1.0,
DACT1,,,1.0,
DACT2,,1.0,,1.0
DACT3,,1.0,,1.0
DAGLA,,,0.5837640620249316,
DALRD3,,,1.0,
DAPK1,1.0,,,
DAPP1,,1.0,1.0,
DAZAP2,,1.0,,
DBNL,,1.0,,
DCAF4,1.0,,,
DCBLD2,,0.7237762237762237,0.7576423576423577,
DCC,1.0,,1.0,
DCLK1,,1.0,1.0,
DCLK2,1.0,,,
DCN,,0.7709097070330552,,
DCUN1D3,,,0.8065161383239186,
DCUN1D4,,0.9421179993027501,,
DCX,,1.0,,
DDAH1,,1.0,,
DDAH2,1.0,,1.0,
DDB2,1.0,1.0,,
DDIT3,0.708984892658362,,0.7153502235469448,
DDIT4,,0.7633480263812017,,
DDIT4L,1.0,1.0,1.0,
DDN,1.0,,,
DDR2,1.0,,,
DDRGK1,,,0.7796074892849085,
DDX11,1.0,,,
DDX23,,1.0,,
DDX25,,1.0,,
DDX27,1.0,,,
DDX3X,1.0,,1.0,
