,FDR corrected P-value PD wo Tc vs. Ctrl wo Tc,FDR corrected P-value PD with Tc vs. PD wo Tc,FDR corrected P-value PD with Tc vs. Ctrl with Tc,FDR corrected P-value Ctrl with Tc vs. Ctrl wo Tc
APAF1,1.0,,1.0,
APBA1,,0.04412784667561738,0.025453146075714167,
APBB1IP,,0.20017318516380433,0.19874222999223,0.12316572316572316
APBB2,0.05780971165586551,,,
APC2,0.10922301382827698,,0.0883980883980884,
APCDD1,1.0,,1.0,
APLN,,,1.0,
APLP1,,0.015926602133498686,,
APLP2,,0.26825867734958647,,
APMAP,,1.0,,
APOBEC3C,,0.2696833367974308,0.2980220392165262,
APOBEC3F,,0.04646877512731172,,
APOL2,,0.3888725749877892,0.38533135868339236,
APOL3,,0.04861804861804862,0.025453146075714167,0.021409782877672787
APOL6,,0.19682022522931616,0.16979195667720257,0.11371679168289338
APOLD1,0.24654813785248564,,,
APOO,1.0,,1.0,
APOOL,1.0,,1.0,
AQP1,,0.5970961864497986,,0.4531654392119509
AQP3,,0.3089091845150004,0.296425540665172,0.17683870533611468
ARAP1,0.027328227328227327,,0.01847869644479814,
ARAP2,,,0.2734205857234248,
ARF6,,0.43531223334869895,0.3923050450247103,
ARFGEF3,,0.4180394676145385,,
ARG2,0.7445951793777881,0.6298247207338116,,
ARHGAP20,,0.5330690389978927,,
ARHGAP21,,,0.6625225763758942,
ARHGAP27,,0.15395715395715395,,
ARHGAP30,,0.0543378190437014,0.05010866570755151,0.026087733404806576
ARHGAP33,,,0.10505554402770677,
ARHGAP36,0.7802814274333261,,0.7489391139833617,
ARHGAP9,,0.056478847239716815,0.056541862392926225,0.030938758211485486
ARHGDIB,,0.015926602133498686,0.025453146075714167,0.009409944893815862
ARHGEF1,0.03153256999410846,0.015926602133498686,0.029519217244849016,
ARHGEF2,,0.6100189119057043,,
ARHGEF3,,,0.21823278073278077,
ARHGEF6,,0.12678824443530326,0.14383704249861037,
ARID5B,,0.5077486272117144,,
ARL1,,1.0,,
ARL4C,1.0,,1.0,
ARMCX2,1.0,,1.0,
ARMCX3,1.0,,1.0,
ARMCX4,0.9186010958738231,0.8073406362423704,,
ARPC5L,,0.09058495983435451,,
ARPP19,,,0.8879652841916994,
ARPP21,,1.0,,
ARRDC2,,0.7785987377108873,0.8044226044226045,
ARRDC3,,,0.2742696175298056,
ARSD,1.0,,1.0,
ART3,,,,0.009888416668077686
ARX,0.11786935109618817,,,
ASAH1,0.23995516678443507,0.23422307230136413,,
ASAP1,0.14553493843434673,,0.11893560984470077,
ASB4,1.0,,1.0,
ASF1B,,1.0,1.0,
ASIC2,,1.0,,
ASPH,,0.3888725749877892,0.37827898476699606,
ASS1,,1.0,,
ASTN1,0.035136292279149425,,0.025453146075714167,
ASXL3,1.0,,1.0,
ATF3,1.0,1.0,,
ATG12,1.0,,,
ATG4A,,,1.0,
ATG9B,0.9012056645644432,,,
ATMIN,1.0,,,
ATP10A,,0.543378190437014,0.6046726382860836,
ATP10B,0.6414416148635417,,0.6046726382860836,
ATP11A,0.6643586298758712,,,
ATP11C,0.05780971165586551,,0.05010866570755151,
ATP13A3,0.27043558293558295,,,
ATP1A2,,0.08027488883912058,,
ATP1A4,,,,0.759205859642541
ATP1B1,,1.0,,
ATP1B3,0.32864549243859587,,,
ATP2A2,0.2616532403766446,0.25817430432815053,,
ATP2B2,0.09787098714434354,,0.09954393432654302,
ATP6AP1,,0.1790555369084196,,
ATP6AP2,1.0,1.0,1.0,
ATP6V0D2,1.0,,,
ATP6V1A,1.0,1.0,,
ATP6V1B2,1.0,,1.0,
ATP6V1C1,1.0,,1.0,
ATP6V1G2,,0.45220887898712164,0.4945575390302201,
ATP8A1,0.2207279899587592,,0.2117337517678233,
ATP9A,,0.8693740545169116,,
ATRNL1,0.5161998495331829,,0.47027325006599624,
AXIN2,0.2221722298058176,,0.2517984446671643,
AZGP1,,0.02664643049258434,,
B2M,,0.015926602133498686,0.015724659955429186,0.009888416668077686
B3GALNT1,,0.23739547166120595,,
B3GAT1,,,0.03348869560473656,
B3GNT2,,0.02969173683459398,0.025453146075714167,
B3GNT9,,,1.0,
B4GALT1,,0.13111189885383437,0.1262954866915263,
B4GAT1,,0.14263677498971616,,
BAALC,,0.1790555369084196,,
BACE2,,,0.1744783245687405,
BAG1,,,1.0,
BAHCC1,1.0,,1.0,
BAIAP3,0.3162266305123448,0.23739547166120595,,
BAK1,,1.0,1.0,
BARHL1,1.0,,1.0,
BASP1,,1.0,,
BATF3,,1.0,,1.0
BAZ1A,,,1.0,
BCAN,,0.01371895431301372,,
BCAT1,1.0,,1.0,
BCL11A,,,1.0,
BCL11B,1.0,1.0,,
BCL6,,0.28857423568167373,0.28529725725987404,0.17563588244216516
BCLAF3,1.0,,1.0,
BCORL1,1.0,,,
BDNF,0.03153256999410846,,,
BEX1,1.0,,0.9933690807184782,
BEX2,1.0,,1.0,
BEX3,0.32987398867227197,,0.2815181688421125,
BEX4,1.0,,1.0,
BGN,,,0.01847869644479814,
BHLHB9,1.0,,,
BHLHE22,1.0,,1.0,
BHLHE41,,1.0,,
BIRC7,0.949522741126939,,,
BLCAP,1.0,1.0,,
BLM,,1.0,1.0,
BMP2,0.022359458723095086,,,
BMP7,0.022359458723095086,0.023385896803618324,,
BMPR1B,,0.02027728369191784,,
BNIP3,,0.39646776581083154,0.4210952535203216,
BNIP3L,,0.3906578003494303,,
BOC,0.02016016770115131,0.015926602133498686,0.015724659955429186,
BRAT1,1.0,,,
BRINP1,,1.0,,
BRINP3,0.16145028156201338,,,
BRMS1,,1.0,,
BRS3,0.5011810451666825,,0.47689342915149363,
BSPRY,,0.5720100412408105,0.6556796076139569,
BST2,,0.02664643049258434,0.036690873229334765,0.011365258118504872
BTBD11,,0.6156359285270424,,
BTBD3,0.49279601265160833,0.39646776581083154,,
BTBD6,1.0,,,
BTG1,,1.0,,
BTG2,1.0,1.0,1.0,1.0
BTN2A2,,0.01371895431301372,,0.011365258118504872
BTN3A1,,0.01371895431301372,,0.009409944893815862
BTN3A2,,0.01371895431301372,,0.009409944893815862
BTNL9,0.022359458723095086,,0.015724659955429186,
BUB3,1.0,,1.0,
BZW2,,,1.0,
C10orf90,1.0,,,
C11orf87,1.0,,0.9244096088905956,
C19orf57,,,1.0,
C1QL1,0.09125503471793225,,,
C1QTNF1,,0.6616603323772218,,
C1QTNF3,0.046406423764914335,,0.05347241314543767,
C1R,0.022359458723095086,0.023385896803618324,,0.009888416668077686
C1S,,0.015926602133498686,,0.009409944893815862
C1orf61,0.06098034197207751,,0.056541862392926225,
C2CD2,,,0.47689342915149363,
C2CD4C,,,0.37252575504724506,
C3,,0.01371895431301372,,0.01372744902156667
C3AR1,,0.015926602133498686,0.01847869644479814,
C3orf18,,,1.0,
C3orf58,,0.37922077922077924,,0.24649350649350651
C3orf70,,,1.0,
C4orf19,0.4651939820479146,,,
C6orf106,,,1.0,
C8orf34,,1.0,,
C8orf82,1.0,,,
CA10,1.0,,1.0,
CA12,0.027328227328227327,,0.021902204937919226,
CA2,,0.45803850368165716,,
CA8,,,0.4687621068944026,
CA9,1.0,,,
CABIN1,,,1.0,
CABLES1,,1.0,1.0,
CABP7,,,1.0,
CACHD1,0.828134540420699,,0.7740844574359264,
CACNA1A,0.16145028156201338,0.15395715395715395,0.15706891978078422,
CACNA1E,,0.4180394676145385,0.45330399043926894,
CACNA1G,0.47054055002298995,0.41706795344455827,0.4777706206277635,
CACNA2D1,0.2221722298058176,,0.18747566366613985,
CACNA2D2,0.262082180114967,0.21258039557485028,,0.12222414457051328
CACNA2D3,,0.33557848401598406,,
CACNA2D4,0.11786935109618817,,,
CACNB2,1.0,1.0,,
CACNB4,,,0.8752897995800203,
CACNG4,1.0,,,
CACNG7,,,0.43902406318513704,
CACNG8,0.43529584535387245,,,
CAD,1.0,,1.0,
CADM1,0.02016016770115131,0.01371895431301372,,
CADM2,0.027328227328227327,,,
CADM3,,0.01371895431301372,0.021902204937919226,
CALB1,,0.6810930615278442,,
CALB2,0.5992788936951374,,,
CALHM2,,0.2696833367974308,0.2742696175298056,
CALY,,,1.0,
CAMK1D,,,1.0,
CAMK2A,0.8452290743312415,0.7044930972641816,0.7722059837654167,
CAMK2N1,,,1.0,
CAMK2N2,0.5723325117788786,,,
CANX,,0.16118371424493874,,
CAP2,0.15459968602825747,,0.16834635952283009,
CAPG,,0.23093573093573097,0.22976197356362646,
CARD8,,0.4194080318549908,0.4777706206277635,
CARMIL3,,,0.021902204937919226,
CARTPT,0.10922301382827698,,,0.03382125121255556
CASC10,1.0,,1.0,
CASK,0.022359458723095086,0.02664643049258434,0.021902204937919226,
CASKIN1,,0.322286890324865,,
CASP1,,0.023385896803618324,0.01847869644479814,0.009409944893815862
CASP10,,0.6555412802356568,,
CASP7,,0.7621695148196915,,
CAV2,,,0.036690873229334765,
CBLB,0.12642497689226662,,,
CBLN1,,0.02969173683459398,0.021902204937919226,
CBLN2,0.09125503471793225,,0.06557853174394528,
CBLN4,0.06987330850967215,,0.08587531190270915,
CCDC136,,1.0,1.0,
CCDC152,1.0,,,
CCDC40,1.0,,,
CCDC80,,0.01371895431301372,,
CCDC86,,,1.0,
CCDC88A,,1.0,,
CCDC88B,,0.5517297229359486,0.6004237308585134,
CCK,0.4518473950292132,,0.4363911021592962,
CCL2,0.022359458723095086,0.01371895431301372,0.015724659955429186,0.01372744902156667
CCL28,,0.01371895431301372,0.01847869644479814,
CCL4,,0.01371895431301372,0.015724659955429186,
CCL5,,0.01371895431301372,0.015724659955429186,0.009409944893815862
CCM2,,,0.025453146075714167,
CCNA2,,,1.0,
CCNB1,,1.0,1.0,
CCND1,,1.0,1.0,
CCND2,,1.0,,
CCND3,,1.0,,
CCNG2,1.0,,1.0,
CCNI,,1.0,,
CCNL1,,1.0,,
CCR2,,0.01371895431301372,0.015724659955429186,
CCR5,,0.023385896803618324,0.015724659955429186,
CCT7,1.0,,,
CCZ1,,0.4631473498876814,0.5316451163175514,
CD109,,0.04412784667561738,,
CD2,,0.01371895431301372,0.015724659955429186,0.009409944893815862
CD200,0.022359458723095086,0.02027728369191784,,
CD27,,0.01371895431301372,0.01847869644479814,0.009409944893815862
CD274,,0.01371895431301372,0.015724659955429186,0.011365258118504872
CD276,,,0.015724659955429186,
CD300A,,0.015926602133498686,0.01847869644479814,
CD37,,0.015926602133498686,0.015724659955429186,0.009888416668077686
CD3E,,0.023385896803618324,0.015724659955429186,0.009409944893815862
CD4,,0.01371895431301372,0.01847869644479814,
CD44,0.022359458723095086,0.015926602133498686,,0.009888416668077686
CD47,0.02016016770115131,,,
CD48,,0.01371895431301372,0.01847869644479814,0.009409944893815862
CD53,,0.01371895431301372,0.021902204937919226,0.011365258118504872
CD6,,0.02969173683459398,0.03348869560473656,0.01732920544801733
CD74,,0.02027728369191784,0.015724659955429186,0.009888416668077686
CD82,0.03153256999410846,,0.025453146075714167,
CD83,0.035136292279149425,,,
CD84,,0.01371895431301372,0.015724659955429186,0.009409944893815862
CD8A,,0.01371895431301372,0.021902204937919226,0.011365258118504872
CD9,,,0.021902204937919226,
CD93,0.02016016770115131,0.01371895431301372,,
CD99L2,1.0,,1.0,
CDC25B,,1.0,,
CDC42SE1,,0.14001998001998003,,
CDC7,,,1.0,
CDH12,0.027328227328227327,,0.015724659955429186,
CDH13,,0.01371895431301372,,
CDH18,0.02016016770115131,0.02027728369191784,,
CDH19,,0.01371895431301372,,
CDH4,0.022359458723095086,0.015926602133498686,0.015724659955429186,
CDH6,,,0.015724659955429186,
CDH8,0.02016016770115131,,0.01847869644479814,
CDK14,1.0,,1.0,
CDK16,1.0,,1.0,
CDK2,,1.0,,
CDK5RAP2,1.0,,,
CDK6,,1.0,,
CDKN1A,1.0,,,1.0
CDKN1C,,,,1.0
CDKN2C,,,1.0,
CDON,,0.01371895431301372,0.015724659955429186,
CDS1,,0.35332102613208605,,
CDV3,1.0,,1.0,
CEBPA,,,1.0,
CEBPD,,0.5455743734752861,,
CELF4,,1.0,,
CENPV,1.0,,1.0,
CEP126,,1.0,,
CEP170,,,1.0,
CEP19,1.0,,,
CEP290,,1.0,,
CEP41,0.1989813899628223,,,
CEP63,,1.0,,
CER1,0.022359458723095086,,,
CERK,,,1.0,
CERS2,,,0.9138301864628608,
CES4A,,,0.3396899836068976,
CETN2,,1.0,,
CFB,,,,0.015516398495121899
CFL2,1.0,,,
CFLAR,0.5535042890559528,0.48021978021978023,0.5060373588675475,
CGAS,,,1.0,
CGNL1,0.5907101445562983,,0.5390646390646391,
CGREF1,,0.28857423568167373,0.329037329037329,
CHD3,,,1.0,
CHD5,1.0,,1.0,
CHERP,,,1.0,
CHGB,,0.9304969496195593,0.9506387921022068,
CHI3L2,,0.27758551965563655,,
CHL1,,0.02027728369191784,,
CHM,1.0,,1.0,
CHN1,0.6117743976091363,,,
CHPF,,1.0,,
CHPF2,,,0.9952969952969953,
CHRD,0.022359458723095086,,0.03348869560473656,
CHRDL1,,,0.093861987901723,
CHRNB1,,,0.11893560984470077,
CHRNB3,1.0,,,
CHST1,,0.02027728369191784,0.015724659955429186,
CHST11,,,0.6382383926867912,
CHST15,1.0,,,1.0
CHST2,1.0,,1.0,
CHST3,0.26883349208930607,,,
CHURC1,,0.9776279276279276,,
CIB2,1.0,,1.0,
CIDEB,,1.0,1.0,
CISD3,,,1.0,
CISH,,0.0514656771799629,,0.03382125121255556
CLASP2,,1.0,,
CLCN5,0.022359458723095086,,0.015724659955429186,
CLDN19,0.1563267241233343,,,
CLDN5,0.02016016770115131,0.01371895431301372,0.01847869644479814,
CLEC2B,,0.01371895431301372,0.015724659955429186,0.009888416668077686
CLIC1,,0.10487448331485029,0.10970999650244934,
CLK3,,,1.0,
CLMN,,,0.2651942651942652,
CLOCK,,,1.0,
CLSTN1,,0.015926602133498686,0.01847869644479814,
CLU,,0.02664643049258434,,
CLYBL,1.0,,,
CMBL,1.0,1.0,,
CMPK2,,,0.10763546432336242,
CMTM3,,0.755045191215404,,
CMTM4,,0.10658572197033736,,
CMTM6,,,0.6016721517324654,
CMTM7,,,0.11243131868131868,
CNEP1R1,,,1.0,
CNKSR2,0.36428067730588737,0.32512841489219446,0.3750622596776442,
CNMD,,0.5028439302632852,,
CNN2,0.44570420092241725,0.4134975497959716,,
CNN3,,0.34746945362329984,,
CNR1,0.21869625220140684,,,
CNTFR,0.06098034197207751,,0.04393516930830364,
CNTN1,0.02016016770115131,,0.01847869644479814,
CNTN2,0.027328227328227327,0.023385896803618324,0.03348869560473656,
CNTN3,,0.01371895431301372,,0.009409944893815862
CNTN4,0.022359458723095086,,0.021902204937919226,
CNTN6,0.022359458723095086,,,
CNTNAP1,,0.015926602133498686,,
CNTNAP4,0.06098034197207751,,0.036690873229334765,
CNTNAP5,0.37226864993044534,,0.3750622596776442,
COG3,,1.0,,
COL11A1,0.022359458723095086,0.01371895431301372,0.01847869644479814,
COL11A2,,,0.015724659955429186,
COL12A1,,0.015926602133498686,0.015724659955429186,
COL16A1,,,0.01847869644479814,
COL1A1,0.02016016770115131,0.015926602133498686,0.015724659955429186,
COL21A1,0.03153256999410846,,0.01847869644479814,
COL23A1,,1.0,,
COL27A1,,1.0,,
COL4A3BP,0.7688515631099364,,,
COL4A6,0.03153256999410846,,,
COL5A1,,0.015926602133498686,,
COL5A3,,0.015926602133498686,,
COL6A2,,,0.01847869644479814,
COL9A3,,,0.029519217244849016,
COLGALT2,0.035136292279149425,,0.025453146075714167,
COMMD4,,1.0,,
COPG2,1.0,,,
CORO1A,,0.01371895431301372,0.015724659955429186,
COTL1,0.427434701221109,0.3752268911119138,0.4144417226609007,
COX17,1.0,,,
COX7A2L,1.0,,,
CPD,,0.24212292897414006,,
CPE,,0.3361677203045788,,0.24962102574042874
CPLX1,,,1.0,
CPNE4,,,,1.0
CPNE8,,0.39733047156627943,0.4270979358936057,
CPS1,1.0,,1.0,
CPXM2,,0.01371895431301372,,
CRB1,0.02016016770115131,,0.021902204937919226,
CREBL2,,,1.0,
CRELD2,,,1.0,
CREM,,,1.0,
CRH,,0.296754316523674,0.2899402308422526,
CRIM1,,0.02969173683459398,,
CRISPLD1,0.035136292279149425,0.02969173683459398,,
CRLF1,,0.12008658008658009,0.12379254211923535,
CRTAM,,0.01371895431301372,0.01847869644479814,
CRTC3,,1.0,,
CRY2,,1.0,,
CRYBG1,,0.31551410373066424,0.347694827166968,0.17683870533611468
CRYM,,,0.05977834176267596,
CRYZ,1.0,,1.0,
CSAD,1.0,,1.0,
CSDC2,,0.18724518724518727,,
CSF1,,0.0514656771799629,,0.023910515713794402
CSGALNACT1,0.4657525310510385,,,
CSK,,0.015926602133498686,,
CSMD1,0.06394805194805196,,0.06289863982171674,0.04195804195804196
CSMD2,0.06098034197207751,0.06633260356664614,0.08289866815212438,
CSMD3,0.05780971165586551,0.056478847239716815,0.07433475615293797,
CSPG5,,0.23093573093573097,0.22547386168648625,
CSRP2,,,0.029519217244849016,
CTDSP1,,0.7290970933828077,,
CTDSP2,,1.0,,
CTDSPL2,1.0,,,
CTGF,0.02016016770115131,,0.021902204937919226,0.009409944893815862
CTNNA2,0.09125503471793225,0.0543378190437014,0.07986664498292405,
CTNNB1,,0.2738735301549372,,
CTSA,,1.0,,
CTSB,0.03153256999410846,,0.021902204937919226,
CTSC,0.035136292279149425,0.023385896803618324,,0.011365258118504872
CTSK,,,0.015724659955429186,
CTSO,,0.06349176430038965,,
CTSS,,0.015926602133498686,0.015724659955429186,0.009409944893815862
CTSZ,,0.12678824443530326,0.14152193959886267,
CTTNBP2,,,0.17214364582785635,
CUL7,,,1.0,
CUX2,1.0,,1.0,
CUZD1,0.035136292279149425,,,
CWC25,,,1.0,
CXADR,,,0.01847869644479814,
CXCL10,,0.02027728369191784,0.021902204937919226,0.009888416668077686
CXCL12,,0.015926602133498686,0.01847869644479814,
CXCL14,0.02016016770115131,,0.015724659955429186,
CXCL8,,0.023385896803618324,0.01847869644479814,
CXCL9,,0.015926602133498686,0.01847869644479814,0.009409944893815862
CXCR4,,0.015926602133498686,0.015724659955429186,
CXXC4,,0.4366431887440291,,
CXorf56,0.0816821554828935,,0.07144796950622194,
CYBA,,0.04646877512731172,,
CYBRD1,,,0.7556140229407556,
CYP26B1,1.0,,1.0,
CYP27A1,1.0,,1.0,
CYP46A1,1.0,,,
CYP4V2,1.0,,1.0,
CYSTM1,0.06394805194805196,,0.06830761376215921,
CYTH4,,0.10487448331485029,0.10505554402770677,0.06421251704270574
D2HGDH,1.0,,,
DAB1,,,0.029519217244849016,
DACH1,1.0,,1.0,
DACH2,1.0,,1.0,
DACT1,,,1.0,
DACT2,,0.7963670165292412,,0.6415000928275265
DACT3,,,,0.8044077134986225
DAPP1,,0.37561835754606837,0.4400378737728135,
DCAF4,1.0,,,
DCBLD2,,0.01371895431301372,0.021902204937919226,
DCC,,,0.015724659955429186,
DCLK1,,0.13797431382177144,,
DCN,,0.01371895431301372,,
DCUN1D3,,,1.0,
DCX,,0.11443690238333096,,
DDAH1,,0.6434425525334616,,
DDAH2,1.0,,,
DDB2,1.0,1.0,,
DDIT3,1.0,,1.0,
DDIT4,,1.0,,
DDIT4L,0.1799663750883263,0.1561655557557197,,
DDR2,0.02016016770115131,,,
DDX11,1.0,,,
DDX23,,1.0,,
DDX25,,1.0,,
DDX27,1.0,,,
DDX3X,1.0,,1.0,
DDX3Y,,1.0,1.0,1.0
DDX58,,0.5016558139034586,,
DEAF1,,0.6271546408703516,,
DENND1A,0.773501975731275,,,
DENND1B,,,1.0,
DENND1C,,0.53935448561923,0.6437073564733139,
DEPP1,0.32669921870785806,0.25041223836404564,0.31819311909809644,0.2073053849703596
DEPTOR,,,0.49825901026912406,
DERL3,,,1.0,
DES,,0.4908170848225344,,
DGKA,,0.13111189885383437,,
DGKG,0.5831900058704181,0.4908170848225344,0.4687621068944026,
DHCR7,,0.6425296720499672,0.7286641529065772,
DHFR,,1.0,1.0,
DHRS1,1.0,,1.0,
DHRS7,1.0,,1.0,
DIAPH1,,0.037073294598378215,,
DIAPH2,0.5011810451666825,,0.46632605239701164,
DIO3,0.35509289012473727,,,
DIRAS2,,0.9011998217446572,,
DIRAS3,,,0.661023555883369,
DIXDC1,0.9599549704027315,,,
DKK1,0.38742761303736917,,,
DKK3,,0.056478847239716815,,
DLG1,0.035136292279149425,,0.036690873229334765,
DLGAP3,0.47662027186707256,,0.4200116823067642,
DLK1,,0.14524259807278678,,
DLK2,,,0.7489391139833617,
DLL1,,,0.01847869644479814,
DLX1,0.23134291451123132,,0.16834635952283009,
DLX2,0.262082180114967,0.19906747316955256,0.20336140543394432,
DMD,0.05124042624042625,,0.036690873229334765,
DMTN,0.6464961241080643,0.6235264735264735,,
DNAH12,,,0.4687621068944026,
DNAJB1,,1.0,,
DNAJB9,,0.36385599133690744,,
DNAJC10,,1.0,,
DNAJC12,1.0,,0.9209506849258402,
DNAJC3,,1.0,,
DNAJC6,,0.9330736603463876,1.0,
DNER,,0.015926602133498686,,
DNHD1,1.0,,1.0,
DNM1,0.16938983881132644,0.12952482300308388,0.1292778367877182,
DNM3,0.03153256999410846,,0.036690873229334765,
DNMBP,0.18280368280368278,,,
DNMT3A,1.0,,1.0,
DOCK10,0.22472958513567654,0.19682022522931616,0.21583492649482497,0.14033534033534034
DOCK11,0.16646061121199243,,0.16979195667720257,
DOCK8,,0.10922635922635925,0.09954393432654302,0.05022791777758666
DOCK9,1.0,,,
DOK3,0.06098034197207751,,,
DOK5,0.23510313216195566,0.19075379687234376,0.19874222999223,
DOK6,,0.1332321524629217,,
DONSON,,,1.0,
DPF1,,,1.0,
DPH3,0.41720015684512723,,,
DPP10,,1.0,1.0,
DPP3,,1.0,1.0,
DPP6,1.0,,0.9011540542790543,0.6656603308585688
DPY19L1,,0.25817430432815053,,0.19496829700911333
DPY19L2,0.33180096135128256,,0.3047725002270457,
DPYD,,0.8080083888397976,,
DPYSL2,,0.30591486435642284,,0.1713207427493142
DRAM1,,0.3888725749877892,0.4616992506174564,
DRP2,0.14553493843434673,,0.11893560984470077,
DSCAM,0.022359458723095086,,0.01847869644479814,
DSCAML1,,,0.01847869644479814,
DSEL,0.35619137733302636,,0.3439075630252101,
DSP,,0.17528856685483193,,
DSTN,0.10316864343709982,0.08272324690235139,,
DTD1,1.0,,,
DTX3L,,1.0,1.0,1.0
DUSP10,,,0.5637809623139697,
DUSP16,,0.9438916787910078,0.9629558258999885,
DUSP2,,0.9943279312050075,,
DUSP22,1.0,,1.0,
DUSP3,,0.6642204882496145,,
DUT,,,1.0,
DYNC1I1,,0.9263464832799669,,
DYNLT3,,,0.025453146075714167,
DZIP1,,1.0,,1.0
E2F1,,,1.0,
E2F2,,1.0,1.0,
E2F3,1.0,,1.0,
EBF1,0.5093207677278474,,0.4687621068944026,
EBP,,,0.7327164455656076,
EBPL,0.5624862094427312,,,
ECE1,,0.04088698187058844,0.05010866570755151,
ECHDC2,,,1.0,
