,FDR corrected P-value PD wo Tc vs. Ctrl wo Tc,FDR corrected P-value PD with Tc vs. PD wo Tc,FDR corrected P-value PD with Tc vs. Ctrl with Tc,FDR corrected P-value Ctrl with Tc vs. Ctrl wo Tc
ADM,,0.0771786353181702,0.06322249179392037,
ADPGK,,1.0,,
ADPRHL2,,1.0,,
ADRA2A,1.0,,1.0,1.0
ADRA2C,,0.2225944786920397,,
ADRB1,0.6143951105928293,,0.5008584230141117,
ADSS,0.36181013556579167,0.19666259666259667,,
ADTRP,,1.0,,
AEBP1,,,0.10551038365607901,
AFAP1L2,,1.0,,
AFDN,,1.0,1.0,
AFF1,,0.7855053691555592,,
AFF2,1.0,1.0,1.0,
AFF3,1.0,,0.9751701786585507,
AFF4,,,0.7008577960501038,
AFG3L2,1.0,,,
AGA,1.0,,1.0,
AGAP1,,1.0,1.0,
AGAP2,1.0,1.0,1.0,
AGAP3,,1.0,,
AGBL5,1.0,,,
AGFG1,1.0,,,
AGFG2,1.0,1.0,1.0,
AGMAT,,1.0,1.0,
AGO3,,,1.0,
AGPAT3,,,1.0,
AGPAT5,1.0,,,
AGPS,1.0,,,
AGRN,1.0,,1.0,
AGTR2,0.11488511488511488,,,
AGTRAP,,1.0,,
AHDC1,,,1.0,
AHI1,1.0,1.0,1.0,
AHNAK,1.0,,,
AHNAK2,,1.0,,
AHRR,1.0,,1.0,
AIF1,,0.06637362637362637,0.09262830193062752,
AIF1L,,1.0,,
AIFM1,0.7765542727948743,,0.7112530326816041,
AIFM2,0.6205458194608284,,0.5236413935714636,
AIG1,0.6446550025317148,,,
AIP,1.0,,,
AJAP1,1.0,,1.0,1.0
AK1,,,0.09262830193062752,
AK5,,1.0,,
AKAP1,0.851023976023976,,,
AKAP11,,0.9819319257521506,,
AKAP12,,,0.09262830193062752,
AKAP13,1.0,,1.0,
AKAP17A,1.0,1.0,,
AKAP5,0.7331526412306357,,0.6505454503347022,
AKAP8,1.0,,,
AKAP8L,,1.0,1.0,
AKAP9,,1.0,1.0,
AKIRIN1,,,1.0,
AKIRIN2,,1.0,,
AKNA,,0.43009179961894495,0.47416868845440274,
AKR1B1,1.0,1.0,1.0,
AKR1C1,0.9609998736477353,0.8369353938530821,,
AKR1C2,1.0,1.0,,
AKR7A2,0.5763645637063359,,0.5759754950931422,
AKT2,1.0,,,
AKT3,,1.0,1.0,
AKTIP,1.0,,,
ALAS1,1.0,,,
ALCAM,,0.2573309043897279,0.3186413586413587,
ALDH18A1,,1.0,,
ALDH1A2,0.7909126543812891,,,
ALDH1A3,1.0,,1.0,
ALDH1B1,1.0,,,
ALDH2,1.0,1.0,,1.0
ALDH5A1,1.0,1.0,,
ALDH6A1,1.0,1.0,,
ALDH7A1,,1.0,,
ALDOA,,0.9881745120551091,1.0,
ALDOC,,1.0,1.0,
ALG13,0.20638653382016214,,0.1454983372791592,
ALG3,1.0,,,
ALKBH2,,,0.40202414408021886,
ALKBH4,1.0,,,
ALKBH5,,0.9983025104976324,1.0,
ALMS1,,1.0,,
ALOX5AP,,0.09996028068317225,0.1454983372791592,0.04732767232767232
ALOXE3,1.0,,1.0,
ALPK1,,1.0,,1.0
ALPL,,1.0,,
ALS2CL,1.0,0.9562737804410926,,
ALYREF,1.0,1.0,,1.0
AMD1,1.0,,,
AMER2,,0.3074312860536138,0.33268819347705664,
AMER3,,1.0,,
AMFR,,,0.3597563726595985,
AMIGO2,0.39042988261738265,,,
AMMECR1,0.9567084291854935,,0.9197894888616538,
AMOT,1.0,,1.0,
AMOTL1,1.0,,1.0,
AMOTL2,0.7631439241386885,,0.6624730505633996,
AMPD2,,0.2328899171004434,,
AMPH,,1.0,1.0,
AMT,1.0,,,
AMZ1,,1.0,,
ANAPC13,,,1.0,
ANAPC16,1.0,,1.0,
ANAPC2,1.0,,1.0,
ANAPC4,1.0,,,
ANAPC5,1.0,,1.0,
ANAPC7,,,1.0,
ANGPT1,0.42802683427683424,0.27512383989067923,,
ANGPTL2,,0.5767876740639386,0.6247001052340319,
ANK1,1.0,,,
ANK2,,1.0,,
ANK3,,,1.0,
ANKDD1A,,1.0,1.0,
ANKHD1,,,0.59007659007659,
ANKMY2,,1.0,1.0,
ANKRA2,,,1.0,
ANKRD10,0.6246878121878122,,0.5997416376726722,
ANKRD27,,1.0,1.0,
ANKRD29,1.0,,1.0,
ANKRD33B,1.0,,1.0,
ANKRD36,,1.0,1.0,
ANKRD36B,1.0,,,
ANKRD37,1.0,0.9304960329583046,1.0,0.6962699638024313
ANKRD44,,1.0,1.0,
ANKRD46,1.0,0.9304960329583046,,
ANKRD49,,1.0,,
ANKRD50,1.0,,1.0,
ANKRD55,,,1.0,
ANKRD6,,1.0,,
ANKRD9,,1.0,1.0,
ANKS1A,0.3763809412344977,,0.28450121307264165,
ANKS1B,0.33824043976328244,0.21778846153846154,0.27892275791435456,
ANKS3,,0.8838698989452759,,
ANKZF1,1.0,1.0,1.0,
ANLN,,1.0,1.0,
ANO3,0.2714692714692715,0.17326448651749857,,
ANO6,,,1.0,
ANO8,,,1.0,
ANOS1,0.984758604227631,0.896940896940897,,
ANP32B,,1.0,1.0,
ANP32E,,1.0,,
ANTXR1,,,0.12848441880699946,
ANTXR2,,,0.444838666488151,
ANXA1,,0.7987124815483024,0.8243992328052598,
ANXA11,0.6674101342922022,0.5767876740639386,0.5675799200799201,
ANXA2,,,0.584884775418756,
ANXA5,1.0,,1.0,
ANXA6,1.0,,,
AOAH,,0.3016983016983017,0.3929088319803987,0.15565545565545566
AOC2,,,1.0,
AP1AR,1.0,1.0,,
AP1G2,1.0,1.0,,
AP1S1,1.0,,1.0,
AP1S2,,1.0,1.0,
AP2A1,,,1.0,
AP2B1,,1.0,,
AP3B2,,1.0,,
AP3D1,1.0,1.0,,
AP3S1,1.0,,1.0,
AP4E1,,1.0,,
AP5B1,1.0,1.0,,
AP5Z1,,0.481658692185008,,
APAF1,0.33824043976328244,,0.2739037466831163,
APBA1,1.0,1.0,1.0,
APBB1IP,,1.0,1.0,1.0
APBB2,1.0,1.0,1.0,1.0
APC,1.0,,1.0,
APC2,1.0,,1.0,
APCDD1,0.9258133171176649,0.8369353938530821,0.8999285233594857,
APEH,1.0,,,
APLN,0.20638653382016214,,0.18817403069371572,
APLP1,,1.0,1.0,
APLP2,0.8718384419319,0.7830951161112911,0.7913059509069483,
APMAP,,1.0,,
APOBEC3C,,0.33543660640434836,0.3620924530015439,0.21684678957406234
APOBEC3F,,0.39043309631544926,0.39680432349605277,
APOC1,0.3849337913082933,,,
APOD,,0.703962703962704,,
APOE,0.247810041198471,0.09030425356955969,0.12848441880699946,
APOL2,,0.3496957587866679,0.38820828294512505,0.17655919210323356
APOL3,,0.33113228235179454,0.3731543405677825,0.1687334404725709
APOL6,,0.3196894848270995,0.32869557626839185,0.15897914240455677
APOLD1,0.8290430499732825,0.7065579581708614,,
APOM,0.7331526412306357,,,
APOO,1.0,,1.0,
APOOL,1.0,1.0,1.0,
APP,,1.0,,
APPL1,1.0,,,
APPL2,,1.0,,1.0
APRT,,1.0,,
AQP1,1.0,1.0,1.0,1.0
AQP3,,0.9396423184658479,0.9295507748696351,0.72136342460532
AQP4,1.0,,,
AR,0.4164585414585415,,,
ARAP1,1.0,,1.0,
ARAP2,1.0,,1.0,
ARF1,,1.0,,
ARF4,,,1.0,
ARF6,,1.0,1.0,1.0
ARFGAP1,1.0,1.0,1.0,
ARFGEF1,,,1.0,
ARFGEF2,1.0,0.9612034307156259,,
ARFGEF3,1.0,1.0,,1.0
ARG2,0.5019136707448396,0.40170258047353014,,
ARGLU1,,1.0,,
ARHGAP10,1.0,,,
ARHGAP19,,,1.0,
ARHGAP20,,1.0,1.0,
ARHGAP21,,,1.0,
ARHGAP22,,,,1.0
ARHGAP23,1.0,,,
ARHGAP24,,1.0,,
ARHGAP27,,1.0,1.0,
ARHGAP30,,1.0,1.0,1.0
ARHGAP32,,1.0,1.0,
ARHGAP33,1.0,,1.0,
ARHGAP35,,1.0,,
ARHGAP36,1.0,,1.0,1.0
ARHGAP39,,,1.0,
ARHGAP44,1.0,,,
ARHGAP5,1.0,1.0,1.0,
ARHGAP6,,1.0,,
ARHGAP9,,1.0,1.0,1.0
ARHGDIA,,1.0,,
ARHGDIB,,0.16732846984947825,0.1454983372791592,0.04732767232767232
ARHGDIG,,,1.0,
ARHGEF1,1.0,1.0,1.0,
ARHGEF10,,,1.0,
ARHGEF11,1.0,,,
ARHGEF16,1.0,1.0,,
ARHGEF2,1.0,1.0,,
ARHGEF25,1.0,,1.0,
ARHGEF26,,1.0,1.0,
ARHGEF28,1.0,1.0,,
ARHGEF3,1.0,1.0,1.0,
ARHGEF4,1.0,1.0,,
ARHGEF6,1.0,1.0,1.0,
ARHGEF9,,1.0,,
ARID1B,,,1.0,
ARID3A,1.0,,,
ARID4B,,1.0,,
ARID5B,,0.7378590952195013,,
ARIH1,,,1.0,
ARL1,,1.0,,
ARL10,1.0,,1.0,
ARL13B,,1.0,1.0,
ARL2,1.0,,,
ARL2BP,,,1.0,
ARL3,1.0,,,
ARL4A,1.0,1.0,,
ARL4C,0.8891159193273995,,0.8249410668383002,
ARL4D,1.0,,,
ARL6,,1.0,,
ARL6IP5,0.4939130949912621,,0.42850799993657135,
ARMC6,1.0,,,
ARMCX2,1.0,,1.0,
ARMCX3,1.0,,1.0,
ARMCX4,1.0,1.0,,
ARMCX5,1.0,,,
ARMT1,,1.0,,
ARNT,0.6103819844277859,,0.5325179595302378,
ARNT2,,,,1.0
ARNTL,1.0,,,
ARNTL2,,,1.0,
ARPC2,,,1.0,
ARPC3,,,1.0,
ARPC4,,1.0,,
ARPC5,,1.0,1.0,
ARPC5L,,1.0,,
ARPP19,0.5434636285700115,,0.5128348046802982,
ARPP21,,1.0,,
ARRB1,0.6176688480059267,,0.552352227924747,
ARRDC1,1.0,,,
ARRDC2,,0.3591358541258341,0.34938745465061255,
ARRDC3,,,0.6604178519729498,
ARSD,1.0,,1.0,
ART3,1.0,1.0,,0.9358995982372605
ARX,0.4658259673457242,,,
ASAH1,0.8718384419319,0.7995706618962434,0.8265462024271734,
ASAP1,1.0,,1.0,
ASAP2,1.0,1.0,,1.0
ASB3,,,1.0,
ASB4,1.0,,1.0,
ASB6,,1.0,,
ASF1A,,,1.0,
ASF1B,,1.0,1.0,
ASH1L,,,1.0,
ASH2L,0.73782476120853,,,
ASIC1,0.42802683427683424,,0.313384584958189,
ASIC2,,1.0,1.0,
ASNA1,,1.0,,
ASPH,1.0,1.0,1.0,1.0
ASPHD2,,,1.0,
ASPRV1,,,0.33268819347705664,
ASPSCR1,,,1.0,
ASS1,,0.5597775718257646,,
ASTN1,1.0,1.0,1.0,1.0
ASTN2,,0.6666993720565149,0.7335206230233855,
ASXL1,1.0,,,
ASXL2,,,1.0,
ASXL3,1.0,,1.0,
ATAD1,1.0,1.0,,
ATAD3A,,,1.0,
ATAT1,,1.0,1.0,
ATCAY,,1.0,,
ATE1,0.556566403434153,,,
ATF2,,0.18927840220615888,,
ATF3,0.08329170829170829,0.09030425356955969,0.09262830193062752,0.03390639211534734
ATF5,,0.09030425356955969,,0.04351969869211249
ATF6,0.16252040642284543,,,
ATF7IP,,,0.9272919048276433,
ATG12,0.5903363439004987,,0.49021747483285943,
ATG13,,,1.0,
ATG14,,,1.0,
ATG16L1,,0.417819590481461,,
ATG16L2,,0.18927840220615888,0.20884733244283804,
ATG4A,1.0,,1.0,
ATG4B,,,0.5128348046802982,
ATG4C,,0.23909807771479244,,
ATG4D,,0.7471202164669501,,
ATG9A,,0.3496957587866679,,
ATG9B,1.0,,1.0,
ATIC,,,1.0,
ATL1,,1.0,,
ATL2,,1.0,,
ATL3,1.0,,1.0,
ATMIN,0.9811229695571333,,0.9317943719566438,
ATN1,,1.0,1.0,
ATOH7,1.0,0.9433946116189107,0.963843220219937,
ATOH8,0.6189984878509469,,,
ATOX1,1.0,,,
ATP10A,,1.0,1.0,
ATP10B,1.0,1.0,1.0,
ATP11A,1.0,,1.0,
ATP11C,1.0,,1.0,
ATP12A,1.0,,1.0,
ATP13A2,,1.0,1.0,
ATP13A3,1.0,1.0,,
ATP13A4,,1.0,,
ATP1A2,,1.0,1.0,
ATP1A3,,,1.0,
ATP1A4,,,,1.0
ATP1B1,,1.0,,
ATP1B2,,,1.0,1.0
ATP1B3,0.4839294783428862,,0.3620924530015439,
ATP2A2,1.0,1.0,,
ATP2B2,1.0,1.0,1.0,
ATP2B3,,1.0,,
ATP2B4,,1.0,,
ATP6AP1,0.33824043976328244,0.1800834824090638,,
ATP6AP2,1.0,1.0,1.0,
ATP6V0A1,1.0,1.0,,
ATP6V0D1,1.0,,1.0,
ATP6V0D2,1.0,,1.0,
ATP6V0E2,,1.0,,
ATP6V1A,1.0,1.0,,
ATP6V1B2,1.0,,1.0,
ATP6V1C1,1.0,,1.0,
ATP6V1D,1.0,,,
ATP6V1E1,1.0,,,
ATP6V1F,1.0,,,
ATP6V1G2,,1.0,1.0,
ATP6V1H,,,1.0,
ATP7A,1.0,,1.0,
ATP8A1,1.0,,1.0,
ATP8B2,1.0,,,
ATP9A,,0.6090463843272832,0.609274287356479,
ATP9B,1.0,,,
ATRN,,0.9757876288488534,,
ATRNL1,1.0,,1.0,
ATRX,,,,0.3340776870188635
ATXN1,0.49021822863784714,,,0.18450584948046878
ATXN1L,,1.0,,
ATXN2,1.0,,1.0,
ATXN2L,,0.9983025104976324,1.0,
ATXN7L1,1.0,1.0,,
AUNIP,,,1.0,
AUTS2,,,1.0,
AVPI1,,0.8083967314736545,0.8482076374853738,
AVPR1B,0.35641103082963543,,,
AXIN2,1.0,,1.0,
AZGP1,0.6189984878509469,0.5597775718257646,,
B2M,,0.09996028068317225,0.12848441880699946,0.039337286090532844
B3GALNT1,,1.0,,
B3GALNT2,1.0,,,
B3GALT6,,1.0,,
B3GAT1,1.0,1.0,1.0,
B3GAT2,1.0,1.0,1.0,
B3GAT3,,,1.0,
B3GLCT,,,1.0,1.0
B3GNT2,,1.0,1.0,
B3GNT4,1.0,,1.0,
B3GNT9,1.0,,1.0,
B4GALNT4,0.45728781022898674,,0.3287867792584774,
B4GALT1,,0.6271217045864933,0.6758332029416366,
B4GALT4,,0.5640446510011727,,
B4GALT5,,,0.5107903623753768,
B4GALT6,1.0,1.0,,
B4GAT1,,1.0,,
BAALC,,1.0,,1.0
BABAM2,,,0.8749484542736516,
BACE1,1.0,,1.0,
BACE2,,0.43009179961894495,0.4620820356114474,
BAD,0.7318115410600959,,0.6705280606490285,
BAG1,1.0,,1.0,
BAG4,,,1.0,
BAHCC1,0.984758604227631,,0.9508528606671842,
BAHD1,1.0,,,
BAIAP3,1.0,1.0,,
BAK1,,0.4386430960344004,0.47416868845440274,
BAMBI,0.14485514485514486,,,
BAP1,1.0,,,
BARHL1,1.0,,1.0,
BASP1,,1.0,1.0,
BATF3,,0.06637362637362637,,0.028046028046028043
BAZ1A,1.0,1.0,1.0,
BBOX1,0.4164585414585415,,0.32869557626839185,
BBS4,,,1.0,
BCAM,,0.8709788102193167,0.8816276846362805,
BCAN,,1.0,1.0,
BCAS2,1.0,,,
BCAS4,1.0,,1.0,
BCAT1,1.0,,1.0,
BCAT2,,,1.0,
BCHE,1.0,1.0,,
BCKDHA,,,1.0,
BCL11A,1.0,,1.0,
BCL11B,0.8891159193273995,0.8011672635628067,,
BCL2,0.33824043976328244,0.1800834824090638,,
BCL2L1,0.5942254138646924,,0.5325179595302378,
BCL2L11,0.4164585414585415,0.2545837723919916,,
BCL2L13,,,,0.2794586366014937
BCL2L2,,,0.3731543405677825,
BCL6,0.14485514485514486,0.0771786353181702,0.09262830193062752,0.01992744098007256
BCL6B,1.0,1.0,,
BCL7A,,,1.0,
BCL9,,,0.06322249179392037,
BCL9L,0.4787441297705228,,,
BCLAF3,1.0,,1.0,
BCORL1,1.0,1.0,1.0,
BDKRB2,,0.06637362637362637,,
BDNF,1.0,,1.0,
BECN1,,0.2225944786920397,,0.1350496637120841
BEND5,1.0,,1.0,
BET1,,1.0,,
BET1L,,1.0,,
BEX1,1.0,0.959802248249073,1.0,
BEX2,1.0,1.0,1.0,
BEX3,0.6905831510261891,,0.6141613488552264,
BEX4,1.0,,1.0,
BEX5,,1.0,,
BGN,,,0.38820828294512505,
BHLHB9,1.0,,1.0,
BHLHE22,1.0,,1.0,
BHLHE41,,0.851900044639889,,0.5949764521193093
BICDL1,,1.0,,
BICRA,1.0,,1.0,
BIRC7,0.7032951640039468,0.5531135531135531,,
BLCAP,1.0,1.0,1.0,
BLM,,0.7329182685219836,0.7429649513361979,
BLMH,,,0.9874828047352008,
BLVRA,1.0,,0.9887997716569145,
BMP1,,0.4455372510449963,,
BMP2,1.0,,1.0,0.8227053320511265
BMP3,0.9986245130855121,,0.9274778174981841,
BMP6,0.8412555186748736,,0.7926401956252703,
BMP7,1.0,1.0,1.0,0.9506159076974527
BMPR1B,,0.9854274371851036,,0.7628243991880356
BMT2,,1.0,1.0,
BNC2,,0.43514178129562747,0.4552019409162267,0.22171522171522168
BNIP3,,0.4455372510449963,0.46008446998546015,
BNIP3L,,0.20457624567213611,0.26786371523213626,
BOC,0.7357434232434232,0.6363028475542827,0.6915228321629873,
BOLA3,,,1.0,
BPTF,,1.0,,
BRAF,,1.0,,
BRAT1,1.0,,,
BRD1,,1.0,,
BRD7,,1.0,1.0,
BRF2,1.0,,,
BRI3,,1.0,1.0,
BRI3BP,0.8309934868826323,,0.7429649513361979,
BRICD5,,,1.0,
BRINP1,,1.0,1.0,
BRINP3,1.0,,,
BRK1,1.0,,1.0,
BRMS1,,0.48955702682410757,,
BRMS1L,1.0,,,
BRS3,0.33824043976328244,,0.33268819347705664,
BRSK1,,,1.0,
BRSK2,,,1.0,
BRWD1,,1.0,1.0,
BRWD3,1.0,,1.0,
BSG,,,1.0,
BSN,,,1.0,
BSPRY,,1.0,1.0,
BST2,0.331218489113226,0.22717163788592357,0.25501023366877024,0.1350496637120841
BTAF1,,0.6696558736692517,0.6758332029416366,
BTBD11,,0.39374185136897005,0.40202414408021886,
BTBD3,1.0,1.0,1.0,
BTBD6,1.0,,,
BTG1,0.4658259673457242,0.33543660640434836,,
BTG2,1.0,1.0,1.0,1.0
BTG3,0.6716643356643358,0.6172426607209216,,
BTN2A1,0.7240630148119134,,,
BTN2A2,,0.3196894848270995,,0.15229463274156013
BTN3A1,,0.37018558740672247,,0.23580805159752527
BTN3A2,,0.2328899171004434,0.26786371523213626,0.1350496637120841
BTNL9,0.5942254138646924,,0.5307041859239661,0.27111160444493776
BUB3,1.0,1.0,1.0,
BUD23,,,0.578728963344348,
BUD31,,1.0,,
BZW2,,1.0,1.0,
C10orf90,0.4787441297705228,0.33965181939595585,0.36510989010989015,
C11orf87,0.9244117624799444,,0.8618223881381776,
C12orf49,1.0,,0.9229273802069428,
C12orf76,0.6051787600544771,,,
C14orf119,,,1.0,
C15orf39,,,1.0,
C16orf58,0.8625678528591151,,,
C16orf89,,1.0,,
C17orf51,,0.6762318523115866,,
C17orf75,0.7765542727948743,,,
C18orf21,,1.0,1.0,
C18orf25,,,1.0,
C19orf53,1.0,,,
C19orf54,,,1.0,
C19orf57,1.0,,1.0,
C1GALT1,1.0,,,
C1QL1,0.8109456490751454,0.6502059661742561,,
C1QTNF1,,0.48604309076750024,0.5335841425151303,
C1QTNF3,0.656404853424721,,0.5493816528299287,
C1R,0.14485514485514486,0.09030425356955969,,0.03390639211534734
C1S,,0.05105663567202029,0.09262830193062752,0.01992744098007256
C1orf115,,,1.0,
C1orf216,1.0,,,
C1orf52,,,0.7780136889903527,
C1orf61,1.0,,1.0,
C2,,0.0771786353181702,0.08046498955589865,
C20orf203,1.0,,,
C20orf27,1.0,,1.0,
C22orf39,,,1.0,
C2CD2,1.0,,1.0,
C2CD2L,,1.0,1.0,
C2CD4C,1.0,,1.0,
C2orf42,,1.0,,
C2orf68,1.0,1.0,,
C2orf76,1.0,,,
C2orf88,1.0,,,
C3,,0.06637362637362637,,0.01992744098007256
C3AR1,,0.05105663567202029,0.06322249179392037,
C3orf18,,,0.4100164541341012,
C3orf58,1.0,1.0,1.0,1.0
C3orf70,1.0,,1.0,
C4orf19,0.6272768084490997,0.538415430723123,,
C4orf3,,,1.0,
C5orf64,1.0,,,
C6orf106,1.0,,1.0,
C6orf120,,0.8607124168348659,,
C6orf223,,0.6547567426936085,0.7335206230233855,
C6orf226,1.0,,1.0,
C6orf47,,,,0.9358995982372605
C7orf26,,,1.0,
C7orf43,1.0,,,
C8orf34,,1.0,,
C8orf37,,0.6747985347985348,,
C8orf82,1.0,1.0,1.0,1.0
C9orf40,1.0,,1.0,
C9orf64,1.0,,,
C9orf72,1.0,1.0,,
CA10,0.812019521696941,,0.7576583416583417,0.4528847358429352
CA12,0.3310974739546168,,0.23109654850269187,
CA14,1.0,,,
CA2,1.0,1.0,,
CA8,1.0,,1.0,
CA9,1.0,,1.0,
CAB39,,,0.6519943854676278,
CAB39L,,0.8021167024857062,,
CABIN1,,,0.7979114481577535,
CABLES1,,1.0,1.0,
CABP7,1.0,,1.0,
CABYR,,,0.5675799200799201,
CACFD1,,1.0,,
CACHD1,1.0,1.0,1.0,
CACNA1A,1.0,1.0,1.0,
CACNA1B,,1.0,,
CACNA1C,,1.0,,1.0
CACNA1D,,1.0,1.0,
CACNA1E,,1.0,1.0,
CACNA1G,1.0,1.0,1.0,
CACNA2D1,1.0,0.9396423184658479,0.9557140288847606,
CACNA2D2,1.0,1.0,,0.9640527539687205
CACNA2D3,,0.20077431465331821,0.24101058177491297,
CACNA2D4,0.8348230716651769,0.7240129390442542,,
CACNB1,,,1.0,
CACNB2,1.0,1.0,1.0,
CACNB4,,1.0,1.0,
CACNG2,,,1.0,
CACNG3,,,1.0,
CACNG4,1.0,1.0,,1.0
CACNG5,1.0,,,
CACNG7,0.5260528944739471,,0.3789510085056644,
CACNG8,0.4624397684334593,0.33543660640434836,0.38820828294512505,0.18450584948046878
CACTIN,0.08329170829170829,0.06637362637362637,,
CACUL1,1.0,,,
CACYBP,0.7961707410236822,,,
CAD,0.8743901326888878,,0.7837658524681426,
CADM1,0.08329170829170829,0.05105663567202029,0.08046498955589865,
CADM2,1.0,,1.0,
