,FDR corrected P-value PD wo Tc vs. Ctrl wo Tc,FDR corrected P-value PD with Tc vs. PD wo Tc,FDR corrected P-value PD with Tc vs. Ctrl with Tc,FDR corrected P-value Ctrl with Tc vs. Ctrl wo Tc
ALDH5A1,,1.0,,
ALDH6A1,,1.0,,
ALDOA,,1.0,,
ALDOC,,1.0,,
ALKBH5,,1.0,,
ALOX5AP,,0.013910332092150273,0.016635216635216634,0.0100851529422958
ALPK1,,1.0,,1.0
ALS2CL,0.10291595197255575,,,
ALYREF,,,,1.0
AMER2,,,0.30879120879120875,
AMMECR1,0.06417112299465241,,0.0534703391846249,
AMOT,,,0.46022684798195007,
AMOTL1,0.8613413018699363,,,
AMOTL2,0.6438217364583161,,,
ANGPTL2,,0.029615545744578003,,
ANK1,0.11771034395468784,,,
ANKRD29,0.27124390760754397,,,
ANKRD33B,1.0,,,
ANKRD46,,0.0771960771960772,,
ANKRD50,1.0,,,
ANOS1,0.18683203588863967,,,
ANP32B,,1.0,1.0,
ANXA11,,1.0,1.0,
AOAH,,0.03672327672327673,0.03221368795139287,
AP1S2,,0.5419446773961825,0.6195184126218609,
APAF1,1.0,,1.0,
APBA1,,,0.029165639555249943,
APBB1IP,,0.15526385379326554,0.18302402443371607,0.10814717197695922
APC2,0.09184845005740529,,0.07811319115666943,
APCDD1,1.0,,0.9432792520414217,
APLN,,,1.0,
APLP1,,0.013910332092150273,,
APLP2,,0.25414714041323483,,
APOBEC3C,,0.2077108411950041,0.25530204202236395,
APOL2,,0.3528383662226875,0.41684070813733337,
APOL3,,0.019638115894800388,0.03481789528301156,0.012913915352939743
APOL6,,0.14918831168831168,0.1879598662207358,0.1118599710149006
APOLD1,0.21800263793146357,,,
APOO,1.0,,1.0,
APOOL,1.0,,1.0,
AQP1,,0.48964368964368965,,0.445397027215209
AQP3,,0.2581498839426958,0.25877929685544915,
ARAP1,0.037856879962143125,,,
ARAP2,,,0.2517966881603245,
ARF6,,0.38395619250637836,,
ARFGEF3,,0.38522106359444624,,
ARHGAP27,,0.11627422709216904,,
ARHGAP30,,0.04342279342279342,0.043645400535859906,0.02420436706150992
ARHGAP33,,,0.10680322248445641,
ARHGAP36,,,0.6873369055187237,
ARHGAP9,,0.041013968849020394,0.03756837957581452,
ARHGDIB,,0.013910332092150273,0.016635216635216634,0.006831877799619735
ARHGEF1,,0.016591841893046713,0.03221368795139287,
ARHGEF2,,0.5548011591057948,,
ARHGEF6,,0.10312700997632505,0.1192190525523859,
ARID5B,,0.456629185175595,,
ARMCX2,1.0,,1.0,
ARMCX3,1.0,,1.0,
ARMCX4,0.8740493642025371,0.725183189638166,,
ARPP21,,1.0,,
ARRDC2,,0.6718028003742289,0.7624886257872885,
ARRDC3,,,0.2517966881603245,
ARSD,1.0,,1.0,
ARX,0.1245915656396006,,,
ASAH1,0.26649026649026647,0.20541558897723283,,
ASAP1,0.1245915656396006,,0.13113893405864208,
ASB4,1.0,,1.0,
ASF1B,,1.0,1.0,
ASIC2,,1.0,,
ASPH,,0.32435229441217467,,
ASS1,,1.0,,
ASTN1,0.03024003024003024,,,
ASXL3,1.0,,1.0,
ATF3,1.0,1.0,,
ATG12,1.0,,,
ATG9B,0.8957129826695043,,,
ATP10A,,0.485857784826857,0.5605226747151706,
ATP10B,0.6705444088621658,,0.571415660268649,
ATP11C,0.06417112299465241,,0.045676357540764316,
ATP1A2,,0.10116605157927472,,
ATP1B1,,1.0,,
ATP2A2,0.2769230769230769,,,
ATP2B2,,,0.09031183293917878,
ATP6AP2,1.0,,1.0,
ATP6V0D2,1.0,,,
ATP6V1A,,1.0,,
ATP6V1B2,1.0,,1.0,
ATP8A1,0.18683203588863967,,0.16225059344325402,
ATP9A,,0.8100722806605161,,
ATRNL1,0.5060918462980318,,0.41684070813733337,
AXIN2,0.22005966061910118,,0.16369962611420472,
B2M,,0.013910332092150273,0.019585066096694,0.006831877799619735
B3GAT1,,,0.025992525992525994,
B3GNT2,,0.02688942856306873,0.029165639555249943,
B4GALT1,,0.10116605157927472,,
B4GAT1,,0.11776443451836122,,
BAALC,,0.14532452472150967,,
BACE2,,,0.13322270949389595,
BAHCC1,1.0,,,
BAIAP3,0.281578886230049,0.25414714041323483,,
BARHL1,1.0,,1.0,
BATF3,,1.0,,1.0
BCAN,,0.013910332092150273,,
BCAT1,1.0,,1.0,
BCL11A,,,1.0,
BCL11B,1.0,1.0,,
BCL6,,0.2077108411950041,,0.16742716742716743
BCLAF3,1.0,,1.0,
BCORL1,1.0,,,
BDNF,0.03024003024003024,,,
BEX1,1.0,,0.9399013243024384,
BEX2,1.0,,1.0,
BEX3,0.29601466494670375,,0.2701155703143775,
BEX4,1.0,,1.0,
BGN,,,0.014213634466799024,
BHLHB9,1.0,,,
BHLHE22,1.0,,1.0,
BHLHE41,,1.0,,
BIRC7,0.9219964584771452,,,
BLCAP,1.0,1.0,,
BLM,,1.0,1.0,
BMP7,0.026223776223776224,0.016591841893046713,,
BMPR1B,,0.02688942856306873,,
BNIP3,,0.35538654893493604,0.38663168333498005,
BNIP3L,,0.34627847974076215,,
BOC,0.017482517482517484,0.013910332092150273,0.016635216635216634,
BRINP1,,1.0,,
BRINP3,0.11495353961107385,,,
BRS3,0.5468215994531783,,0.43202551348131935,
BST2,,0.013910332092150273,0.025992525992525994,0.014775921752665937
BTBD3,0.48895985903859923,0.34517033354242654,,
BTG1,,1.0,,
BTG2,,1.0,,1.0
BTN2A2,,0.013910332092150273,,0.006831877799619735
BTN3A1,,0.013910332092150273,,0.008471528471528472
BTN3A2,,0.022392241904437026,,0.011604833522641743
BTNL9,0.022680022680022678,,0.014213634466799024,
BUB3,,,1.0,
BZW2,,,1.0,
C10orf90,1.0,,,
C11orf87,0.983964060887138,,0.9096726058751375,
C19orf57,,,1.0,
C1QL1,0.08695967245190044,,,
C1QTNF3,0.037856879962143125,,0.03756837957581452,
C1R,,0.013910332092150273,,0.006831877799619735
C1orf61,0.07377238146468916,,0.03481789528301156,
C2CD2,,,0.3927001959788845,
C3,,0.013910332092150273,,0.006831877799619735
C3AR1,,0.016591841893046713,0.014213634466799024,
C3orf18,,,1.0,
C3orf58,,0.31765634365634365,,0.23104168558714017
C3orf70,,,1.0,
C8orf34,,1.0,,
CA10,1.0,,,
CA12,0.022680022680022678,,0.016635216635216634,
CA2,,0.4493429106105162,,
CA9,1.0,,,
CABLES1,,1.0,1.0,
CABP7,,,1.0,
CACHD1,0.8131115004729196,,0.7234081314798804,
CACNA1A,0.15565080081209112,,0.1077508350235623,
CACNA1E,,0.3343408559943993,,
CACNA1G,,0.3658521929198621,0.4850074295452447,
CACNA2D1,0.21942721589364697,,0.1651289886584004,
CACNA2D2,,0.18361638361638363,,
CACNA2D3,,0.29423315021692303,,
CACNA2D4,0.14788490198326262,,,
CACNB4,,,0.8254045808630962,
CACNG7,,,0.4178607988131797,
CAD,1.0,,1.0,
CADM1,0.017482517482517484,,,
CADM2,0.017482517482517484,,,
CADM3,,0.013910332092150273,0.014213634466799024,
CALB1,,0.5726649588035726,,
CALHM2,,0.2669736121618967,,
CAMK1D,,,1.0,
CAMK2A,0.7800381436745073,,,
CAMK2N1,,,1.0,
CAMK2N2,0.5490032355703997,,,
CANX,,0.10859033439678602,,
CAP2,0.16518914156709433,,,
CAPG,,0.2021464773758352,0.20502639610919868,
CARD8,,0.39850808532127213,0.4613518908934868,
CARTPT,0.09184845005740529,,,0.03344024396655976
CASC10,1.0,,1.0,
CASK,0.026223776223776224,0.016591841893046713,0.016635216635216634,
CASKIN1,,0.2916920147062713,,
CASP1,,0.016591841893046713,0.022457542457542456,0.0100851529422958
CASP7,,0.6718028003742289,,
CAV2,,,0.029165639555249943,
CBLB,0.14788490198326262,,,
CBLN2,0.0999000999000999,,0.07374118418894539,
CBLN4,0.07032074071180217,,0.060028022292173244,
CCDC152,1.0,,,
CCDC80,,0.019638115894800388,,
CCDC88B,,0.4501667049997454,,
CCK,0.44847714269201866,,0.38797765305991994,
CCL2,,0.013910332092150273,0.016635216635216634,0.011604833522641743
CCL28,,0.013910332092150273,0.014213634466799024,
CCL4,,0.013910332092150273,,
CCL5,,0.013910332092150273,0.016635216635216634,0.006831877799619735
CCM2,,,0.03221368795139287,
CCNB1,,,1.0,
CCND1,,1.0,1.0,
CCND3,,1.0,,
CCNG2,1.0,,1.0,
CCNI,,1.0,,
CCNL1,,1.0,,
CCR2,,0.013910332092150273,,
CCR5,,0.013910332092150273,0.014213634466799024,
CCT7,1.0,,,
CCZ1,,0.44022109797510867,0.49090607884577736,
CD2,,0.013910332092150273,0.014213634466799024,0.006831877799619735
CD27,,0.013910332092150273,0.014213634466799024,0.008471528471528472
CD274,,0.013910332092150273,,0.006831877799619735
CD276,,,0.014213634466799024,
CD300A,,0.013910332092150273,0.014213634466799024,
CD37,,0.013910332092150273,0.014213634466799024,0.008471528471528472
CD3E,,0.019638115894800388,0.016635216635216634,0.006831877799619735
CD4,,0.019638115894800388,0.022457542457542456,
CD44,,0.013910332092150273,,
CD48,,0.013910332092150273,0.014213634466799024,0.008471528471528472
CD53,,0.013910332092150273,0.019585066096694,0.008471528471528472
CD6,,0.022392241904437026,0.03481789528301156,0.0100851529422958
CD74,,0.016591841893046713,0.019585066096694,0.0100851529422958
CD82,0.04505561552541418,,0.022457542457542456,
CD83,0.022680022680022678,,,
CD84,,0.013910332092150273,0.014213634466799024,0.006831877799619735
CD8A,,0.013910332092150273,0.014213634466799024,0.006831877799619735
CD9,,,0.014213634466799024,
CD93,0.017482517482517484,0.013910332092150273,,
CD99L2,1.0,,1.0,
CDC25B,,1.0,,
CDH12,,,0.016635216635216634,
CDH18,0.017482517482517484,0.013910332092150273,,
CDH19,,0.016591841893046713,,
CDH4,,0.013910332092150273,0.014213634466799024,
CDH8,0.022680022680022678,,0.014213634466799024,
CDK14,1.0,,1.0,
CDK16,1.0,,1.0,
CDK2,,1.0,,
CDK5RAP2,1.0,,,
CDK6,,1.0,,
CDKN1A,1.0,,,
CDKN2C,,,1.0,
CDON,,0.013910332092150273,0.019585066096694,
CDS1,,0.2775154452173086,,
CDV3,,,1.0,
CEBPD,,0.4701595981872798,,
CELF4,,1.0,,
CENPV,1.0,,1.0,
CEP290,,1.0,,
CERK,,,1.0,
CERS2,,,0.8490441737194984,
CES4A,,,0.2872986388611389,
CFL2,1.0,,,
CFLAR,0.5107935542718152,0.39394675306277516,0.4556881474689694,
CGNL1,0.5490032355703997,,0.5046429524041464,
CGREF1,,0.22083039454977094,0.27629850464496136,
CHD3,,,1.0,
CHD5,1.0,,,
CHGB,,0.8732290610153206,0.8784956153377207,
CHI3L2,,0.24296311064206944,,
CHM,1.0,,1.0,
CHPF,,1.0,,
CHRD,0.022680022680022678,,0.019585066096694,
CHRDL1,,,0.09556401045762748,
CHRNB3,1.0,,,
CHST1,,,0.016635216635216634,
CHST2,1.0,,1.0,
CHST3,0.29601466494670375,,,
CIB2,1.0,,1.0,
CIDEB,,1.0,1.0,
CISH,,0.03852091963980076,,
CLCN5,0.03024003024003024,,0.022457542457542456,
CLDN19,0.15839582104642344,,,
CLDN5,0.017482517482517484,,0.014213634466799024,
CLEC2B,,0.013910332092150273,0.014213634466799024,0.006831877799619735
CLIC1,,0.07900408197144101,0.1192190525523859,
CLK3,,,1.0,
CLOCK,,,1.0,
CLSTN1,,,0.022457542457542456,
CLU,,0.016591841893046713,,
CLYBL,1.0,,,
CMBL,1.0,,,
CMPK2,,,0.08800928800928802,
CMTM7,,,0.08800928800928802,
CNKSR2,0.38028436819977607,,0.304067306001542,
CNN2,0.46416798460395187,0.3658521929198621,,
CNN3,,0.3078708440154223,,
CNTFR,,,0.045676357540764316,
CNTN1,,,0.014213634466799024,
CNTN2,0.033566433566433566,0.022392241904437026,0.029165639555249943,
CNTN3,,0.013910332092150273,,0.006831877799619735
CNTN4,0.017482517482517484,,0.014213634466799024,
CNTN6,0.017482517482517484,,,
CNTNAP4,0.04904186722368541,,0.03481789528301156,
CNTNAP5,0.3541412715724642,,,
COL11A1,0.017482517482517484,0.013910332092150273,0.014213634466799024,
COL12A1,,0.013910332092150273,0.014213634466799024,
COL16A1,,,0.016635216635216634,
COL1A1,,0.013910332092150273,0.014213634466799024,
COL21A1,,,0.016635216635216634,
COL23A1,,1.0,,
COL4A6,0.04023373886387585,,,
COL5A1,,0.013910332092150273,,
COL5A3,,0.013910332092150273,,
COL6A2,,,0.014213634466799024,
COL9A3,,,0.019585066096694,
COMMD4,,1.0,,
COPG2,1.0,,,
CORO1A,,0.019638115894800388,0.014213634466799024,
COTL1,0.4278074866310161,,0.3680541680541681,
CPE,,,,0.25687860526570205
CPLX1,,,1.0,
CPS1,1.0,,,
CPXM2,,0.016591841893046713,,
CRB1,0.017482517482517484,,,
CRH,,0.22090712819189642,0.23651604019702177,
CRIM1,,0.016591841893046713,,
CRISPLD1,0.033566433566433566,0.019638115894800388,,
CRLF1,,0.10859033439678602,,
CRTAM,,,0.019585066096694,
CRY2,,1.0,,
CRYBG1,,0.2729432729432729,0.3003043468159747,0.17812650925233708
CRYZ,1.0,,1.0,
CSAD,,,1.0,
CSF1,,0.049705071998065634,,0.025974025974025976
CSGALNACT1,0.4278074866310161,,,
CSK,,0.013910332092150273,,
CSMD1,0.08695967245190044,,0.04786033638492655,0.030528030528030527
CSMD2,0.06790896964307369,0.029615545744578003,0.04068395372743199,
CSMD3,0.04023373886387585,0.03672327672327673,0.045676357540764316,
CSPG5,,0.23504504248486743,,
CTDSP1,,0.6637983594505333,,
CTDSP2,,1.0,,
CTDSPL2,1.0,,,
CTGF,0.017482517482517484,,,0.006831877799619735
CTNNA2,0.08120911346717799,,0.045676357540764316,
CTSA,,1.0,,
CTSB,0.026223776223776224,,,
CTSC,,0.016591841893046713,,0.008471528471528472
CTSS,,0.013910332092150273,0.014213634466799024,0.006831877799619735
CTSZ,,,0.08800928800928802,
CTTNBP2,,,0.14300793546076565,
CUL7,,,1.0,
CUX2,1.0,,1.0,
CXCL10,,0.013910332092150273,0.014213634466799024,0.0100851529422958
CXCL12,,0.013910332092150273,,
CXCL14,0.017482517482517484,,0.014213634466799024,
CXCL8,,0.013910332092150273,0.016635216635216634,
CXCL9,,0.013910332092150273,0.014213634466799024,0.006831877799619735
CXCR4,,0.013910332092150273,,
CXXC4,,0.3761229459553482,,
CXorf56,0.08695967245190044,,0.07618340361703194,
CYBA,,0.041013968849020394,,
CYP26B1,1.0,,1.0,
CYSTM1,0.07032074071180217,,,
CYTH4,,0.08590240169187538,0.08800928800928802,0.040592740592740595
DAB1,,,0.019585066096694,
DACH1,,,1.0,
DACH2,,,1.0,
DACT2,,0.7717626123876123,,
DAPP1,,0.3078708440154223,0.37360433683963096,
DCAF4,1.0,,,
DCBLD2,,0.013910332092150273,0.019585066096694,
DCN,,0.019638115894800388,,
DDAH2,1.0,,,
DDB2,,1.0,,
DDIT4L,0.16317016317016317,0.10859033439678602,,
DDX23,,1.0,,
DDX3X,1.0,,1.0,
DDX3Y,,1.0,1.0,1.0
DDX58,,0.4686043123543124,,
DENND1A,0.8017817371937639,,,
DENND1C,,0.5239558421376604,0.6195184126218609,
DES,,0.4476865890293452,,
DGKA,,0.09622954948733985,,
DGKG,0.549723229623974,0.41045633198917875,,
DHCR7,,0.5828612177296387,,
DHFR,,1.0,1.0,
DHRS1,1.0,,1.0,
DIAPH1,,0.03672327672327673,,
DIAPH2,0.4843029311114417,,0.39666854884246194,
DIO3,0.347060347060347,,,
DIXDC1,0.9219964584771452,,,
DKK1,0.3871128871128871,,,
DKK3,,0.04342279342279342,,
DLG1,,,0.025992525992525994,
DLGAP3,,,0.39402779039142677,
DLK1,,0.1298059267210938,,
DLX1,0.22005966061910118,,0.21710514018206328,
DLX2,,0.1537674148511587,0.1879598662207358,
DMD,0.04023373886387585,,0.04068395372743199,
DMTN,0.653558206499383,,,
DNAJB9,,0.31765634365634365,,
DNAJC12,0.990627629631779,,0.9241657219185311,
DNAJC6,,0.864737708774406,,
DNER,,0.013910332092150273,,
DNHD1,,,1.0,
DNM1,,0.11231853253129849,0.1077508350235623,
DNMT3A,1.0,,,
DOCK10,,0.16831501831501833,0.18998788630025074,
DOCK11,,,0.12415103324194232,
DOCK8,,0.09207125252970526,0.10207973844337483,0.06688048793311951
DOCK9,1.0,,,
DOK5,,,0.16830596696368505,
DPP10,,1.0,1.0,
DPP3,,,1.0,
DPP6,0.96105999263894,,0.8494387456923481,0.7101134159957689
DPY19L1,,0.2532639774019084,,0.20342815079657187
DPY19L2,0.30318069027746447,,0.2419206809450712,
DPYD,,0.7734231447179966,,
DPYSL2,,0.2518280855213901,,
DRAM1,,0.34248759053446554,0.3624872344723922,
DRP2,0.18683203588863967,,0.1077508350235623,
DSCAM,0.017482517482517484,,0.014213634466799024,
DSCAML1,,,0.014213634466799024,
DSEL,0.32939023593229205,,,
DSP,,0.16188400971009667,,
DSTN,0.07032074071180217,0.05229580546036243,,
DTX3L,,1.0,1.0,1.0
DUSP16,,0.833074333074333,0.9437774430839619,
DUSP22,,,1.0,
DYNLT3,,,0.025992525992525994,
DZIP1,,1.0,,
E2F3,1.0,,,
EBF1,0.48895985903859923,,0.4208331073479935,
EBPL,0.5909005420007866,,,
ECHDC2,,,1.0,
ECM2,0.017482517482517484,,,
EDIL3,0.017482517482517484,,0.016635216635216634,
EDNRB,,0.024813024813024814,,
EEF1A2,,1.0,,
EEF2,,1.0,,
EFHD1,,0.11776443451836122,,
EFNA1,,0.016591841893046713,,0.0100851529422958
EFNB3,,0.013910332092150273,,
EFS,0.1717201717201717,,,
EGR3,,,0.961802335595439,
EHD1,,1.0,,
EIF1AX,1.0,,1.0,
EIF1AY,,1.0,1.0,1.0
EIF2AK2,,1.0,,
EIF2AK4,1.0,,1.0,
EIF2B1,,,1.0,
EIF2S3,1.0,,,
EIF4B,,1.0,,
ELAVL3,,,1.0,
ELAVL4,1.0,,1.0,
ELF1,,0.11046440190825217,0.09556401045762748,
ELFN2,,1.0,1.0,
ELK3,,0.07255358623139778,,
ELL2,1.0,,,
EMB,0.03024003024003024,0.013910332092150273,0.014213634466799024,
EMILIN3,0.2934320581379405,,,
EML3,,1.0,1.0,
EML6,,0.6694347319347319,,
EMX2,0.18958818958818957,,,
EN2,0.5915060549206891,,0.5235160226922994,
ENC1,,0.8943263737784285,1.0,
ENO2,,1.0,1.0,
ENOX1,,,0.6665480638083378,
ENOX2,1.0,,1.0,
ENPP2,,0.03672327672327673,,
ENPP4,,0.255022755022755,,
ENPP5,,0.7609846981903498,,
EOMES,0.03024003024003024,,,
EPAS1,1.0,,,
EPB41L3,0.9625668449197861,,,
EPHA5,0.03024003024003024,,0.016635216635216634,
EPHB6,0.017482517482517484,,0.019585066096694,
EPSTI1,,1.0,1.0,0.9565767565767566
ERBB2,0.03024003024003024,,0.022457542457542456,
ERBB3,,0.02688942856306873,,
ERBB4,0.022680022680022678,,,
ERMN,,,0.03481789528301156,
ERO1A,,1.0,,
ESPL1,,1.0,1.0,
ESYT1,,1.0,,
ESYT2,,,0.5758807109289423,
ETFB,,,1.0,
ETNK2,,0.688197697706414,,
ETS1,,0.864737708774406,0.9504851994478549,
ETV1,1.0,,,
ETV5,0.9116585358486006,,0.8295275116755523,
ETV6,,1.0,,
ETV7,,0.4468540309248274,0.5093846550800193,0.35077422577422573
EVI2A,,0.02688942856306873,0.022457542457542456,0.016846789574062302
EVI2B,,0.013910332092150273,0.016635216635216634,0.006831877799619735
EXTL3,,0.09622954948733985,,
F3,,0.013910332092150273,,0.006831877799619735
F5,0.022680022680022678,0.013910332092150273,,
FABP5,,1.0,,1.0
FABP6,,,0.11480788538145147,
FABP7,,0.17976429165240354,,
FAM102A,,0.10859033439678602,0.1581882320912344,
FAM107A,,0.03438509056486584,,
FAM110B,,,0.2840218604924487,
FAM111A,,1.0,,
FAM117B,,1.0,,
FAM122B,1.0,,1.0,
FAM124A,,,1.0,
FAM129A,,0.4468540309248274,0.5025856007553179,
FAM135B,1.0,,1.0,
FAM13A,,0.8215910827966469,,
FAM153A,0.45855783560701596,,0.40001228427991536,
FAM162A,,1.0,1.0,
FAM199X,1.0,,1.0,
FAM19A2,0.4278074866310161,,0.43710614644870704,
FAM210B,0.38325853251226377,,,
FAM221A,1.0,,,
FAM43A,0.18958818958818957,0.15110575210325833,,
FAM49A,1.0,1.0,,
FAM50B,1.0,,1.0,
FAM78A,,0.08124618744087772,0.08709296243922283,
FAM84A,0.9763821084575802,,0.9096726058751375,
FAM8A1,,0.17671999362140206,,
FANCI,,1.0,1.0,
FAR2,,,1.0,
FASLG,,0.016591841893046713,0.016635216635216634,
FASN,,1.0,,
FAT4,0.22514071294559101,,0.18134962382749995,
FBLN5,0.026223776223776224,0.024813024813024814,,
FBN1,,,0.016635216635216634,
FBXO32,,,1.0,
FGD3,,,0.029165639555249943,
FGF1,0.017482517482517484,,,
FGF11,0.06790896964307369,,,
FGF12,,0.07900408197144101,0.07997700305392613,
FGF13,0.1121459185975315,0.07018974908883166,0.09031183293917878,
FGF14,0.09461127108185931,,0.08800928800928802,
FGFBP3,0.05698005698005698,0.047847917554757945,,
FGFR1,0.017482517482517484,,,
FGFR2,0.037856879962143125,,,
FGFR3,0.037856879962143125,0.02688942856306873,,0.011604833522641743
FHDC1,,,,0.04016672982190224
FHIT,1.0,,,
FHL1,0.26649026649026647,0.15821314607722375,0.21083557792418553,
FIGN,,,1.0,
FILIP1L,,,0.025992525992525994,
FKBP4,1.0,,1.0,
FKBP5,,1.0,1.0,
FLNC,,0.022392241904437026,,
FLOT2,,0.5232912113181928,,
FLRT3,,,0.08800928800928802,
FMN2,,0.6210554151730622,,
FMNL1,,0.4678226121704383,0.5758807109289423,0.41703975037308366
FNBP1L,,0.24296311064206944,,
FNDC5,1.0,,,
FNIP2,1.0,,1.0,
FOLH1,0.05277741126797731,,,
FOLR1,0.933388645253052,,0.8836277359004633,
FOS,,1.0,,0.9268708819270616
FOXG1,1.0,,,
FOXP1,1.0,,,
FOXP2,0.3049040991163177,,0.27126932473467125,
FRA10AC1,1.0,,1.0,
FRAS1,0.10291595197255575,,0.07997700305392613,
FRMD4B,0.6404122193595877,0.5447286047286047,,
FRRS1L,,,0.6588925667266682,
FRY,,1.0,,
FRZB,0.033566433566433566,,,
FSTL1,,0.013910332092150273,,
FSTL4,0.033566433566433566,,0.022457542457542456,
FSTL5,0.060662229336928136,,0.03481789528301156,
FUNDC1,1.0,,1.0,
FURIN,,0.024813024813024814,0.03221368795139287,
FXYD5,,0.03852091963980076,0.03481789528301156,0.018618743893469167
FYB1,,0.013910332092150273,0.022457542457542456,0.006831877799619735
FZD1,0.04023373886387585,,,
FZD5,0.05698005698005698,0.02688942856306873,0.06484700709624722,0.021392748665475938
FZD7,,,,0.011604833522641743
FZD8,0.04904186722368541,,,
GABBR1,,0.34714421854537014,,
GABBR2,,1.0,,
GABRA1,0.884966561822457,,0.8109668109668109,
GABRA2,1.0,1.0,1.0,
GABRA4,1.0,,,
GABRA5,0.16518914156709433,,,
GABRB1,,,0.9673070413811153,
GABRB2,0.30804638399575107,,0.23651604019702177,
GABRG2,,,1.0,
GADD45B,,,,1.0
GALNT10,,1.0,,1.0
GALNT13,,,1.0,
GALNT15,,0.7781565246573022,,0.7005302389917775
GALNT17,1.0,,,
GALNT2,1.0,,1.0,
GALNT6,,0.3467130172332485,,
GAPDH,,1.0,,
GAS1,0.19365250134480905,0.15526385379326554,0.15216559141792788,
GAS7,0.05277741126797731,0.03240289122642064,0.03221368795139287,
GAS8,1.0,,1.0,
GATM,1.0,,1.0,
GBE1,,0.19250104733975704,,
GBP1,,0.029615545744578003,0.025992525992525994,0.012913915352939743
GBP2,,0.15636431694825856,0.1581882320912344,0.09446668439474194
GCNT1,0.21206230592512182,,0.18134962382749995,
GDE1,,0.39828553799142036,,
GFAP,,0.029615545744578003,,
GFPT1,,1.0,,
GGA2,1.0,,,
GIMAP1,,1.0,1.0,
GIMAP4,,0.03240289122642064,0.04068395372743199,0.02420436706150992
GIMAP7,,1.0,1.0,1.0
GIMAP8,,1.0,1.0,
GJA1,,,0.07060005862401073,
GK,0.26349077543616795,,0.2250394233865308,
GLB1L2,0.3277972027972028,0.2558909175930453,,
GLCCI1,,,1.0,
GLG1,,0.881694524987208,,
GLI2,0.13804377440741075,,,
GLI3,0.399835458658988,0.3290551033125291,,
GLIPR1,,0.08590240169187538,0.09031183293917878,
GLIPR2,1.0,,1.0,
GLIS2,1.0,,1.0,
GLIS3,0.3272199498614593,0.2572968432841044,,
GLRX,,1.0,,
GLRX3,,,1.0,
GLS,1.0,,,
GLUL,1.0,,,
GNA15,,0.0546819951208666,0.07997700305392613,0.04836108773116647
GNAI1,,0.35391707529112104,,
GNAO1,,0.44022109797510867,,
GNAS,0.2113215251901383,,,
GNAZ,,0.08370746900158664,,
GNB3,0.9980143313476646,,0.9005252173569006,
GNB4,,1.0,,
GNG12,,,0.6913933267942345,
GNG4,,0.30541031549096065,,
GOLM1,,,1.0,
GPC3,,,0.4898457247450536,
GPD1,,1.0,,
GPD1L,0.933388645253052,,,
GPD2,1.0,,,
GPI,,1.0,1.0,
GPM6A,,0.10859033439678602,0.1077508350235623,
GPM6B,0.0999000999000999,,,
GPNMB,0.05277741126797731,,0.06484700709624722,0.03344024396655976
GPR12,,0.02688942856306873,0.022457542457542456,
GPR15,,0.21927402954188668,0.26841684212202144,
GPR158,0.5099515868746638,,,
