,FDR corrected P-value PD wo Tc vs. Ctrl wo Tc,FDR corrected P-value PD with Tc vs. PD wo Tc,FDR corrected P-value PD with Tc vs. Ctrl with Tc,FDR corrected P-value Ctrl with Tc vs. Ctrl wo Tc
AMER2,,,0.551115971040309,
AMIGO2,0.4025995838222912,,,
AMMECR1,0.6143638654523995,,0.5652864753715301,
AMOT,,,1.0,
AMOTL1,1.0,,1.0,
AMOTL2,0.1457633275815094,,,
AMPD2,,0.6019664789966415,,
AMPH,,,1.0,
AMT,0.4641411220358589,,,
ANAPC16,,,1.0,
ANGPT1,,0.6019664789966415,,
ANGPTL2,,1.0,,
ANK1,0.5245009228060076,,,
ANKDD1A,,,1.0,
ANKMY2,,0.5328070367132867,,
ANKRD29,0.8597436142032155,,0.8646161036906538,
ANKRD33B,0.6950084136395923,,0.7355427181514138,
ANKRD36,,0.11356035269078747,,
ANKRD37,1.0,,1.0,1.0
ANKRD44,,1.0,,
ANKRD46,,0.6019664789966415,,
ANKRD50,1.0,,1.0,
ANKRD9,,0.5435909268396578,,
ANKS1B,0.37412587412587417,0.36974096683715557,0.4095104895104895,
ANLN,,,1.0,
ANO3,0.5335717793911774,0.5052971551609154,,
ANOS1,0.9385343572090561,0.9106937310477133,,
ANP32B,,1.0,1.0,
ANTXR2,,,0.2681809052566233,
ANXA1,,0.6548813029076187,0.6930062873554297,
ANXA11,,0.16905424672414962,0.19973415014737328,
ANXA2,,,1.0,
ANXA5,,,0.6930062873554297,
AOAH,,0.46099511998792575,0.4643195421293404,
AP1AR,1.0,1.0,,
AP1S1,1.0,,,
AP1S2,,1.0,1.0,
AP2B1,,1.0,,
AP3S1,,,1.0,
AP5Z1,,0.8183418107154999,,
APAF1,0.17997308813635346,,0.15734265734265734,
APBA1,,0.66566478877494,0.679880628925215,
APBB1IP,,1.0,1.0,1.0
APBB2,0.3429229729807764,0.32011019283746556,,
APC,1.0,,,
APC2,0.30292183386645927,,0.2939070498879111,
APCDD1,0.9570175421447437,0.9327637109236422,0.9880823401950163,
APLN,,,0.22458117422146198,
APLP1,,0.4098789357553965,,
APLP2,0.30292183386645927,0.24430926216640503,,
APMAP,,0.6123326844976329,,
APOBEC3C,,0.8722037456214672,0.9343065693430656,
APOBEC3F,,1.0,,
APOE,,,0.11846976552858905,
APOL2,,0.18013021461297324,0.2321416900856153,
APOL3,,0.296546248511314,0.3277578952097153,0.253694758849398
APOL6,,0.5726712607780569,0.6653745367714325,0.5041555303335409
APOLD1,0.8210800188822167,,,
APOO,0.8088563222491794,,0.8173471091242974,
APOOL,0.24015631945147367,,0.20697089471793031,
APP,,0.12437562437562438,,
AQP1,,0.10882867132867134,,0.10973641742872511
AQP3,,0.11356035269078747,0.11846976552858905,0.10973641742872511
ARAP1,1.0,,1.0,
ARAP2,,,1.0,
ARF6,,1.0,1.0,
ARFGAP1,,,1.0,
ARFGEF2,1.0,,,
ARFGEF3,,1.0,,
ARG2,0.32067932067932065,0.29765106688183607,,
ARHGAP20,,1.0,,
ARHGAP21,,,1.0,
ARHGAP27,,1.0,1.0,
ARHGAP30,,0.6574720165579796,0.7201285943918557,0.5887979944583718
ARHGAP33,,,1.0,
ARHGAP36,0.6222814013182285,,0.576116191500807,
ARHGAP39,,,0.727163247711193,
ARHGAP5,,,1.0,
ARHGAP9,,1.0,1.0,1.0
ARHGDIB,,0.3949246629659001,0.42671934806766265,0.3460761460761461
ARHGEF1,1.0,1.0,1.0,
ARHGEF10,,,0.4229695990600675,
ARHGEF2,,1.0,,
ARHGEF28,,1.0,,
ARHGEF3,,1.0,1.0,
ARHGEF6,1.0,1.0,1.0,
ARID5B,,0.5474411951684678,,
ARL1,,1.0,,
ARL10,1.0,,,
ARL4C,1.0,,1.0,
ARL6IP5,0.30292183386645927,,,
ARMCX2,1.0,,1.0,
ARMCX3,0.4654053811357182,,0.4499330456777265,
ARMCX4,0.7989806803366126,0.7425187425187425,,
ARPC4,,0.4651648351648352,,
ARPC5,,0.5974107859353762,0.6540959040959041,
ARPC5L,,0.819705765932181,,
ARPP19,0.8354267092131169,,0.8504655965795863,
ARPP21,,1.0,,
ARRB1,,,0.9619517862329363,
ARRDC2,,0.8351592851592852,0.8874336365975163,
ARRDC3,,,0.8106839009366085,
ARSD,1.0,,1.0,
ART3,,0.6278670937125584,,0.5420979020979021
ARX,0.9232673064640278,,,
ASAH1,0.9550804225360437,0.9106937310477133,,
ASAP1,1.0,,1.0,
ASB4,0.3075697887018642,,0.2781464060236439,
ASF1B,,1.0,1.0,
ASIC1,0.17997308813635346,,,
ASIC2,,0.34490317374932755,0.34324607630562454,
ASPH,,0.1451048951048951,0.16111888111888112,
ASS1,,0.46283457921388954,,
ASTN1,0.34717419332803945,0.2774754114246031,0.3528440063873135,
ASTN2,,0.37446424543198736,,
ASXL3,0.6310286352303158,,0.6749225078989533,
ATAD1,0.43465570574004314,,,
ATF3,0.8227494606050405,0.7800974535668413,,
ATF5,,0.666706555476609,,
ATG12,0.2336608115502588,,,
ATG16L2,,0.13498129777199544,0.11846976552858907,
ATG4A,0.2513799759562471,,0.24814154327048313,
ATG9B,0.6521924021924022,,0.6930062873554297,
ATL2,,0.16905424672414962,,
ATMIN,1.0,,,
ATN1,,,0.989739232729887,
ATP10A,,0.10882867132867134,0.11846976552858905,
ATP10B,0.1753715034965035,,0.15734265734265734,
ATP11A,0.1457633275815094,,,
ATP11C,0.1457633275815094,,0.11846976552858905,
ATP13A3,0.24015631945147367,0.18013021461297324,,
ATP1A2,,0.16760779327624248,,
ATP1A4,,,,0.12968849332485696
ATP1B1,,0.1460410557184751,,
ATP1B3,0.20823332511644202,,,
ATP2A2,0.1457633275815094,0.11356035269078747,,
ATP2B2,0.19553617114592725,,0.18125874125874128,
ATP6AP1,,0.3051690577463773,,
ATP6AP2,0.4598651826185287,0.4406559697970741,0.448583674390126,
ATP6V0A1,,0.1839820556801689,,
ATP6V0D1,0.7508864375061558,,,
ATP6V0D2,0.42423201798201804,,0.43202223643864024,
ATP6V1A,0.3216540298607168,0.22670127656277242,,
ATP6V1B2,1.0,,1.0,
ATP6V1C1,0.3216540298607168,,0.32351359048191625,
ATP6V1G2,,0.4255792131191492,0.47938540332906526,
ATP8A1,0.1457633275815094,,0.11846976552858905,
ATP9A,,0.10882867132867134,,
ATRN,,0.17412587412587413,,
ATRNL1,0.17997308813635346,,0.1667631731325999,
AUTS2,,,1.0,
AVPI1,,0.9929491995607698,,
AVPR1B,0.3310848443591807,,,
AXIN2,1.0,,1.0,
AZGP1,,0.17255717255717257,,
B2M,,0.16760779327624248,0.19264214046822745,0.14117132867132867
B3GALNT1,,0.42777380100214746,,
B3GAT1,,,0.5061605061605062,
B3GNT2,,0.12663699936427208,0.12280402524304963,
B3GNT9,0.36311017227047765,,0.34128214881352953,
B4GALT1,,0.30749127669045534,0.3490374167665004,
B4GALT6,,0.18013021461297324,,
B4GAT1,,0.1451048951048951,,
BAALC,,0.5294521991769698,,0.4616671671886396
BACE2,,,0.18125874125874128,
BAG1,0.17997308813635346,,0.18125874125874128,
BAHCC1,1.0,,1.0,
BAIAP3,0.38194117203551164,0.35792540792540795,,
BAK1,,0.16905424672414962,0.19973415014737328,
BAMBI,0.2836333341748504,,,
BARHL1,1.0,,1.0,
BASP1,,0.33101156269473103,,
BATF3,,0.49818682005752163,,0.4314944314944315
BAZ1A,,1.0,1.0,
BCAN,,0.4808496942388155,,
BCAT1,1.0,,1.0,
BCAT2,,,0.6887748426209964,
BCHE,,0.10882867132867134,,
BCL11A,,,1.0,
BCL11B,1.0,1.0,,
BCL2L1,0.20190920190920192,,,
BCL6,0.71524064171123,0.6510458567980691,0.6749225078989533,0.5882080005302754
BCLAF3,0.7934897866638481,,0.7909472345835983,
BCORL1,1.0,,1.0,
BDKRB2,,0.2403299825174825,,
BDNF,0.5370726834141468,,,
BEND5,,,0.6930062873554297,
BEX1,0.6222814013182285,,0.6571246125811827,
BEX2,1.0,,1.0,
BEX3,1.0,,1.0,
BEX4,1.0,,1.0,
BGN,,,0.15938018815716656,
BHLHB9,1.0,,1.0,
BHLHE22,1.0,,1.0,
BHLHE41,,1.0,,
BIRC7,1.0,1.0,,
BLCAP,0.9573450939304597,0.9264582904097635,,
BLM,,1.0,1.0,
BLVRA,,,1.0,
BMP1,,0.4098789357553965,,
BMP2,1.0,,1.0,
BMP3,1.0,,,
BMP7,0.8502602604621733,0.783650878704225,0.8173471091242974,0.7316546114829376
BMPR1B,,1.0,,
BNC2,,0.17255717255717257,,
BNIP3,,0.21234862698277332,0.2195699037804301,
BNIP3L,,0.12663699936427208,0.1667631731325999,
BOC,0.3567659961521854,0.269831863052202,0.33637398542261127,
BRAT1,0.7925673415422846,,,
BRF2,1.0,,,
BRI3BP,,,0.2804284323271665,
BRINP1,,0.9315809514599489,,
BRINP3,0.45723063064103525,,,
BRMS1,,1.0,,
BRMS1L,1.0,,,
BRS3,0.7162873446166425,,0.7039951111450615,
BRWD1,,1.0,,
BSPRY,,0.17412587412587413,0.23164056390893453,
BST2,,0.44379907948123837,0.4627511217106593,0.3715034965034965
BTAF1,,1.0,1.0,
BTBD11,,0.6972335840260369,,
BTBD3,0.9573450939304597,0.9368001767660179,0.989739232729887,
BTBD6,1.0,,,
BTG1,1.0,1.0,,
BTG2,0.42579826812191957,0.41767632691457646,0.43562706885590896,0.3692902841839012
BTN2A2,,0.394645147240303,,0.317016317016317
BTN3A1,,0.8587029408947218,,0.8341574743248383
BTN3A2,,0.33101156269473103,,0.2966767745528808
BTNL9,0.6109292167686329,,0.6289370789944843,
BUB3,1.0,,1.0,
BUD23,,,1.0,
BZW2,,,0.21523514653285644,
C10orf90,0.5245009228060076,,,
C11orf87,1.0,,1.0,
C19orf57,,,1.0,
C1QL1,0.1457633275815094,0.10882867132867134,,
C1QTNF1,,0.2403299825174825,0.3020979020979021,
C1QTNF3,0.1457633275815094,,0.11846976552858905,
C1R,0.5614417128612712,0.5475656419052646,,0.4923228944968076
C1S,,0.5726712607780569,,0.5340598487806609
C1orf115,,,0.36991579848722705,
C1orf61,0.24015631945147367,,0.2580594892572608,
C20orf27,0.8597436142032155,,0.8678011408386834,
C2CD2,,,1.0,
C2CD4C,,,1.0,
C3,,0.12663699936427208,,0.10973641742872511
C3AR1,,0.11356035269078747,0.11846976552858905,
C3orf18,,,0.45156637084888207,
C3orf58,0.7989806803366126,0.7037587412587413,,0.6814435564435565
C3orf70,1.0,,1.0,
C4orf19,0.44643591702415236,,,
C6orf106,,,0.4840242630297879,
C6orf120,,0.18677861930457085,,
C8orf34,,1.0,,
C8orf82,0.8576307413516715,,0.8678011408386834,
C9orf40,0.6224155591244199,,,
C9orf64,0.7989745249088398,,,
C9orf72,0.5582573229632053,,,
CA10,0.24015631945147367,,0.2464878405176913,
CA12,0.6109292167686329,,0.6184313947929243,
CA2,0.1753715034965035,0.12663699936427208,,
CA8,0.49533502212073643,,0.49942510319868805,
CA9,0.8410139966643165,,,
CABIN1,,,1.0,
CABLES1,,1.0,1.0,
CABP7,,,1.0,
CACHD1,1.0,,1.0,
CACNA1A,0.23931292588009007,0.17695718915231112,0.23164056390893453,
CACNA1E,,0.12437562437562438,0.12855229876506472,
CACNA1G,0.1753715034965035,0.12437562437562438,0.11846976552858905,
CACNA2D1,0.20190920190920192,,0.15734265734265734,
CACNA2D2,0.3553702234441021,0.29765106688183607,,0.2577719310392578
CACNA2D3,,0.16445221445221447,,
CACNA2D4,0.7162873446166425,,,
CACNB2,0.15270443841872414,0.12663699936427208,,
CACNB4,,0.14188034188034188,0.13821472645002056,
CACNG4,0.9528120688834976,0.9223800674849626,,
CACNG7,,,0.4987272538016787,
CACNG8,0.535348948572089,,0.5113228740171745,
CAD,0.8132399162299495,,0.8117412210769481,
CADM1,0.2124983450284655,0.17754010695187167,0.1822177822177822,
CADM2,0.1630572817013495,,0.11846976552858905,
CADM3,,0.17007643519271426,0.1822177822177822,
CALB1,0.28191588631149067,0.205180170148323,,
CALB2,0.4641411220358589,,,
CALHM2,,0.3515064374877459,0.37469507236949096,
CALHM5,1.0,,,
CALU,,0.23493173493173494,,
CALY,,,0.8117412210769481,
CAMK1D,,,1.0,
CAMK2A,1.0,0.9910892752649173,1.0,
CAMK2N1,,,1.0,
CAMK2N2,1.0,,,
CANX,,0.10882867132867134,,
CAP1,,0.9368001767660179,,
CAP2,0.9438320643499926,,0.9627913985455886,
CAPG,,0.9334582942830366,0.9888844540916472,
CAPN1,,0.21765734265734268,,
CAPN15,,0.42203863552178156,,
CAPN5,,0.9320679320679321,,
CARD8,,0.23341269990063557,0.2229504812530643,
CARMIL2,,1.0,,
CARMIL3,,,0.34128214881352953,
CARTPT,0.2661765112357998,,,0.2377622377622378
CASC10,0.3999563910477051,,0.41861902418367236,
CASC3,,1.0,,
CASK,0.1630572817013495,0.14188034188034188,0.16111888111888112,
CASKIN1,,1.0,,
CASP1,,0.12663699936427208,0.15734265734265734,0.12968849332485696
CASP10,,0.4174446243411761,,
CASP7,,0.6025883838383838,,
CAV2,,,0.7259028924063204,
CBFA2T2,,0.8249783923941227,,
CBLB,1.0,,,
CBLN1,,0.12437562437562438,0.11846976552858905,
CBLN2,0.1457633275815094,,0.11846976552858905,
CBLN4,0.1457633275815094,,0.11846976552858907,
CCDC136,,0.44379907948123837,0.5113228740171745,
CCDC137,,,,1.0
CCDC152,1.0,,1.0,
CCDC184,,,,0.8341574743248383
CCDC186,,1.0,,
CCDC40,0.5663488787507626,,,
CCDC80,,0.9619644315075787,,
CCDC82,,0.4843556999328905,,
CCDC85C,0.8729045249421424,,,0.7818719741796665
CCDC86,,,1.0,
CCDC88A,,0.44885780885780885,,
CCDC88B,,0.6749927388905025,0.6894350462815193,
CCDC9,,,1.0,
CCK,0.48508556660730573,,0.5007895330475975,
CCL2,0.3553702234441021,0.2882620734969728,0.3109148915600528,0.26916479746668426
CCL28,,0.20156049738043308,0.24733161575266838,
CCL4,,0.16292479450374187,0.1708836617927527,
CCL5,,0.17007643519271426,0.2195699037804301,0.14265734265734265
CCM2,,0.45134247196102867,0.48546494827486564,
CCNA2,,,1.0,
CCNB1,,1.0,1.0,
CCND1,,1.0,1.0,
CCND2,,1.0,,
CCND3,,1.0,,
CCNE2,,,1.0,
CCNG2,1.0,,1.0,
CCNI,,1.0,,
CCNL1,,1.0,,
CCR1,,,0.23164056390893453,
CCR2,,0.30298632185424634,0.354020979020979,
CCR5,,0.3949246629659001,0.41985376187330586,
CCT7,0.6222814013182285,,,
CCZ1,,0.9850715008784893,1.0,
CD109,,0.28564469238626544,,
CD2,,0.3553589267874982,0.40006173792251887,0.31279376361343575
CD200,0.2336608115502588,0.19916358151652272,,
CD27,,0.2720716783216783,0.3211367220478838,0.24422316813621167
CD274,,0.26626043859053566,0.26246094331200714,0.22808586762075134
CD276,,,0.1708836617927527,
CD300A,,0.7107907477138247,0.7412854831592881,
CD37,,0.21024486349563748,0.22839016653449645,0.19318181818181818
CD3E,,0.44507510426792934,0.45156637084888207,0.3380127335351216
CD4,,0.37267947879458674,0.4095104895104895,
CD44,1.0,1.0,,1.0
CD47,0.21044580419580422,0.16905424672414962,0.1822177822177822,
CD48,,0.2506029950198685,0.28700537791446884,0.22616407982261644
CD53,,0.17754010695187167,0.19627829797321322,0.12968849332485696
CD6,,1.0,1.0,0.9477335413590394
CD74,,0.10882867132867134,0.11846976552858905,0.10973641742872511
CD82,0.42050699833215827,,0.4075519758487718,
CD83,0.2156615314510051,,,
CD84,,0.5294521991769698,0.5561006158021083,0.4913752913752914
CD8A,,0.12663699936427208,0.15938018815716656,0.12968849332485696
CD9,,0.5974107859353762,0.6930062873554297,
CD93,0.19887089654531515,0.16760779327624248,,
CD99L2,0.6983504605532139,,0.7013881640747311,
CDC25B,,1.0,,
CDC42SE1,,1.0,1.0,
CDC42SE2,0.6177588645121113,0.5887112887112887,,
CDC7,,,1.0,
CDCA7,,0.9699629229830571,1.0,
CDH12,0.24015631945147367,,0.23164056390893453,
CDH13,,0.18677861930457085,,0.19318181818181818
CDH18,0.25523456135701034,0.23341269990063557,,
CDH19,,0.2774754114246031,,
CDH2,,,0.5601320805276305,
CDH4,0.3338450405899086,0.2506029950198685,0.3172717693265638,
CDH6,0.24880292121671435,,0.2464878405176913,
CDH8,0.28904768700687067,,0.3109148915600528,
CDHR2,0.22656691134952006,,,
CDK14,1.0,,1.0,
CDK16,1.0,,1.0,
CDK2,,1.0,,1.0
CDK20,,1.0,,
CDK5R1,,,0.989712315765358,
CDK5RAP2,1.0,,,
CDK6,,1.0,,
CDK8,1.0,,,
CDKN1A,1.0,,,1.0
CDKN1C,,,,0.9986013986013986
CDKN2C,,1.0,1.0,
CDON,,0.41582298298716214,0.4593301435406698,
CDS1,,0.5654823118058412,,
CDV3,0.17997308813635346,,0.14515214515214517,
CEBPA,,0.834319526627219,0.9118375461843006,
CEBPD,,0.21503496503496505,,
CELF1,,,1.0,
CELF4,,1.0,,
CENPA,,,1.0,
CENPV,1.0,,1.0,
CEP126,,0.9941840337879942,,
CEP170,,,1.0,
CEP170B,,0.30298632185424634,,
CEP19,0.8320985623260814,,0.8400395416102222,
CEP290,,0.7209484310196417,,
CEP41,0.26932052322677325,,,
CEP63,,1.0,,
CER1,1.0,,1.0,
CERK,1.0,,1.0,
CERS2,,,0.24486152145726614,
CES4A,0.4964252829021512,,0.4593301435406698,
CETN2,,1.0,,
CFAP52,,,0.4095104895104895,
CFB,,,,0.22657342657342658
CFL2,0.9276794633937492,,0.963767552002846,
CFLAR,0.2124983450284655,0.18698080443046886,0.18226117773629086,
CGAS,,1.0,1.0,
CGNL1,1.0,,1.0,
CGREF1,,0.7107907477138247,0.7399505027277449,
CHCHD6,,0.41582298298716214,,
CHD3,0.8410139966643165,,0.8384253783026789,
CHD5,1.0,,1.0,
CHERP,,,1.0,
CHGA,,0.5474411951684678,,0.4657342657342658
CHGB,,0.5002248093903361,0.5094355186098305,
CHI3L1,,,,0.6930405838702781
CHI3L2,,0.4175612315905954,,
CHL1,,0.24430926216640503,,
CHM,1.0,,1.0,
CHMP1B,,,0.19627829797321322,
CHN1,1.0,,,
CHPF,,0.6931938177978305,,
CHPF2,,,0.4627511217106593,
CHRD,1.0,,1.0,
CHRDL1,,,1.0,
CHRM3,0.4155671542280614,,,
CHRNB1,0.4008491508491508,,0.41985376187330586,
CHRNB3,0.3216540298607168,,,
CHST1,0.5928726961661093,0.5253600154785926,0.6072796461489041,
CHST11,,,0.3791874200399955,
CHST15,0.3075697887018642,,,0.24298778144931993
CHST2,1.0,1.0,1.0,
CHST3,0.5850230850230851,,,
CHSY1,,0.21765734265734268,,
CHTF8,,1.0,,
CHURC1,,0.8299457551794,,
CIB2,0.812363911033534,,0.780142933989088,
CIDEB,,0.3495834948989825,0.3277578952097153,
CISD3,,,0.26246094331200714,
CISH,,1.0,,1.0
CITED2,1.0,,1.0,
CLASP2,,0.46813357339673123,,
CLCN5,0.21989439132296276,,0.23164056390893453,
CLDN19,0.1630572817013495,,,
CLDN5,0.17997308813635346,0.12663699936427208,0.12855229876506472,
CLDND2,,,0.6928278333237011,
CLEC2B,,0.296546248511314,0.330654420206659,0.2966767745528808
CLIC1,,0.20156049738043308,0.24814154327048313,
CLK3,,,1.0,
CLMN,,,1.0,
CLOCK,,,1.0,
CLSTN1,,0.25241834332743424,0.2545768837903669,
CLSTN2,,0.17255717255717257,,
CLTCL1,,,0.18125874125874128,
CLU,,0.12663699936427208,,
CLYBL,0.19887089654531515,,,
CMBL,0.9927249783709114,0.9513941377771166,,
CMC2,0.5263264654127598,,,
CMPK2,,,0.11846976552858905,
CMTM3,,0.666706555476609,,
CMTM4,,0.44379907948123837,,
CMTM6,,,0.5778423257414854,
CMTM7,,0.22562789323352703,0.26569736332269317,
CNEP1R1,,,0.43562706885590896,
CNIH1,0.571240685919585,,,
CNKSR2,0.7455889306423115,0.6931938177978305,0.743801652892562,
CNKSR3,0.3690987230591191,,,
CNMD,,0.6255197505197504,0.6887748426209964,
CNN2,0.20823332511644202,0.15546953046953046,,
CNN3,,0.5355995355995355,,
CNNM2,,0.5062899057464275,,
CNR1,0.6950084136395923,0.6260705586548283,,
CNRIP1,,1.0,,
CNTFR,0.8061971698335335,,0.8138957816377171,
CNTN1,0.25523456135701034,,0.2503259452411995,
CNTN2,0.8881885749105667,0.8745546608486194,0.8805886615490659,
CNTN3,,0.2889256760938177,0.34324607630562454,0.2640532544378698
CNTN4,0.21044580419580422,,0.21523514653285644,
CNTN6,0.38981660541293567,,,
CNTNAP1,,0.5974107859353762,,
CNTNAP4,0.6964247873338784,,0.7226655697243933,
CNTNAP5,0.193001443001443,,0.1746230647964752,
COCH,0.7277692367512728,,0.7295061316482934,
COG3,,0.12437562437562438,,
COL11A1,0.19240759240759242,0.1451048951048951,0.15734265734265734,
COL11A2,,,0.12280402524304963,
COL12A1,0.24015631945147367,0.18589950974292613,0.21076597820783868,
COL16A1,,0.4808496942388155,0.5430114189607861,
COL1A1,0.9316816114399197,0.8745546608486194,0.9468011794344589,
COL1A2,,,0.5190685603056737,
COL21A1,1.0,,1.0,
COL23A1,,1.0,,
COL27A1,,1.0,,
COL4A3BP,0.8253033771027227,0.7968187881482678,,
COL4A6,0.42423201798201804,,,
COL5A1,,0.5161007217081983,,
COL5A3,,0.12663699936427208,0.15734265734265734,
COL6A2,,,0.46184294660346914,
COL9A3,,,1.0,
COLEC12,,0.1460410557184751,,
COLGALT2,0.15270443841872414,,0.11846976552858905,
COMMD4,,0.9760940813572392,,
COPG2,0.3075697887018642,,0.3277578952097153,
COQ3,,,0.6698596808005998,
COQ9,0.1457633275815094,,,
CORO1A,,0.23185238674369107,0.2593351853625826,0.21669469770735594
CORO1B,,,0.9296585767174003,
COTL1,0.6571999429142286,0.6201743462017434,0.6868262901841076,
COX17,0.17997308813635346,,,
COX6B1,0.6051452262447805,,,
COX7A2L,1.0,,,
CPA4,1.0,,,
CPD,,0.666706555476609,,
CPE,,0.272976429746026,,0.24777327935222673
CPLX1,,,0.5667376102158711,
CPNE4,,,,1.0
CPNE8,,0.4419708731635337,0.4815437726830131,
CPS1,0.38211788211788217,,0.37469507236949096,
CPXM2,,0.9426251497862751,,
CRB1,0.20190920190920192,,0.1708836617927527,
CREB3L2,0.3226053226053226,,,
CREBBP,1.0,,,
CREBL2,,,0.11846976552858907,
CREBRF,0.193001443001443,,,
CRELD1,,0.7372264831942251,,
CRELD2,,,0.28981749957359715,
CREM,,,1.0,
CRH,,0.7034103683372995,0.7312920089619119,
CRHBP,1.0,,,
CRIM1,0.9171692505025837,0.8642975206611571,,
CRISPLD1,0.4641411220358589,0.42203863552178156,,
CRISPLD2,1.0,,,
CRLF1,,0.8506424704771811,0.8993690650691479,
CRLF3,,1.0,,
CROCC,0.5850230850230851,,,
CRTAM,,0.10882867132867134,0.12280402524304963,
CRTC1,,0.8538711517629941,,
CRTC3,,1.0,1.0,
CRY2,,0.5108942201808958,,
