,FDR corrected P-value PD wo Tc vs. Ctrl wo Tc,FDR corrected P-value PD with Tc vs. PD wo Tc,FDR corrected P-value PD with Tc vs. Ctrl with Tc,FDR corrected P-value Ctrl with Tc vs. Ctrl wo Tc
ALDH1A2,0.511445658898742,,,
ALDH1B1,0.3613053613053613,,,
ALDH2,0.39415130324221237,0.5030769230769231,,
ALDH5A1,0.372090595971193,0.5027525665823538,,
ALDH6A1,,0.5027525665823538,,
ALDOA,,0.5027525665823538,,
ALDOC,,0.9559211280522756,1.0,
ALG13,1.0,,,
ALKBH5,,0.5081585081585082,0.49244573608209974,
ALOX5AP,,1.0,1.0,1.0
ALOXE3,1.0,,1.0,
ALPK1,,1.0,,1.0
ALPL,,0.7518570923240184,,
ALS2CL,1.0,1.0,,
ALYREF,,1.0,,1.0
AMER2,,1.0,1.0,
AMFR,,,1.0,
AMIGO2,1.0,,,
AMMECR1,1.0,,1.0,
AMOT,1.0,,1.0,
AMOTL1,1.0,,1.0,
AMOTL2,0.5050063572790845,,,
AMPD2,,0.6643829143829143,,
AMPH,,,1.0,
AMT,0.3723883478484705,,,
ANAPC16,1.0,,1.0,
ANGPT1,1.0,1.0,,
ANGPTL2,,1.0,1.0,
ANK1,1.0,,,
ANKDD1A,,1.0,1.0,
ANKMY2,,1.0,,
ANKRD27,,,1.0,
ANKRD29,0.9432552180643784,,1.0,
ANKRD33B,1.0,,1.0,
ANKRD36,,1.0,,
ANKRD37,1.0,1.0,1.0,1.0
ANKRD44,,1.0,1.0,
ANKRD46,0.7506980651856977,0.7705682295846229,,
ANKRD50,1.0,,1.0,
ANKRD9,,0.5027525665823538,,
ANKS1A,1.0,,,
ANKS1B,1.0,1.0,1.0,
ANKZF1,,0.8834140218755603,,
ANLN,,1.0,1.0,
ANO3,1.0,1.0,,
ANOS1,1.0,1.0,,
ANP32B,,0.7593935914831438,0.871284965034965,
ANP32E,,0.7534764086488225,,
ANTXR2,,,1.0,
ANXA1,,1.0,1.0,
ANXA11,,0.6446878422782037,0.6266871814317069,
ANXA2,,,1.0,
ANXA5,1.0,,1.0,
AOAH,,1.0,1.0,1.0
AP1AR,1.0,1.0,,
AP1G2,1.0,,,
AP1S1,1.0,,,
AP1S2,,1.0,1.0,
AP2B1,,1.0,,
AP3S1,0.8712818282196274,,1.0,
AP4E1,,1.0,,
AP5Z1,,1.0,,
APAF1,1.0,,1.0,
APBA1,1.0,1.0,1.0,
APBB1IP,,1.0,1.0,1.0
APBB2,1.0,1.0,,1.0
APC,1.0,,1.0,
APC2,1.0,,1.0,
APCDD1,1.0,1.0,1.0,
APLN,,,1.0,
APLP1,,1.0,,
APLP2,1.0,1.0,,
APMAP,,0.5852897102897103,,
APOBEC3C,,1.0,1.0,1.0
APOBEC3F,,1.0,1.0,
APOE,,,1.0,
APOL2,,0.9950097370983447,1.0,1.0
APOL3,,1.0,1.0,1.0
APOL6,,1.0,1.0,1.0
APOLD1,0.9380680481597912,,,
APOO,0.3613053613053613,,0.4359521075938987,
APOOL,0.3613053613053613,,0.4359521075938987,
APP,,0.5104270729270729,,
APPL2,,,,1.0
APRT,,0.5679900744416875,,
AQP1,,1.0,1.0,1.0
AQP3,,1.0,1.0,1.0
ARAP1,1.0,,1.0,
ARAP2,1.0,,1.0,
ARF1,,1.0,,
ARF6,,1.0,1.0,
ARFGAP1,,,1.0,
ARFGEF2,1.0,,,
ARFGEF3,1.0,1.0,,1.0
ARG2,0.3723883478484705,0.5027525665823538,,
ARHGAP20,,1.0,,
ARHGAP21,,,1.0,
ARHGAP22,,,,1.0
ARHGAP27,,1.0,1.0,
ARHGAP30,,0.9424713217816666,1.0,1.0
ARHGAP32,,1.0,,
ARHGAP33,1.0,,1.0,
ARHGAP36,0.3613053613053613,,0.4359521075938987,0.707020252474798
ARHGAP39,,,1.0,
ARHGAP5,1.0,,1.0,
ARHGAP6,,1.0,,
ARHGAP9,,1.0,1.0,1.0
ARHGDIA,,1.0,,
ARHGDIB,,1.0,1.0,1.0
ARHGEF1,1.0,1.0,1.0,
ARHGEF10,,,1.0,
ARHGEF2,,1.0,,
ARHGEF25,1.0,,,
ARHGEF26,,0.5679900744416875,,
ARHGEF28,1.0,1.0,,
ARHGEF3,,1.0,1.0,
ARHGEF6,1.0,1.0,1.0,
ARHGEF9,,1.0,,
ARID5B,,1.0,,
ARL1,,1.0,,
ARL10,1.0,,,
ARL13B,,1.0,1.0,
ARL4A,1.0,,,
ARL4C,1.0,,1.0,
ARL6IP5,0.3723883478484705,,,
ARMCX2,1.0,,1.0,
ARMCX3,0.525367489653204,,0.6255699188030015,
ARMCX4,1.0,1.0,,
ARMCX5,1.0,,,
ARPC4,,1.0,,
ARPC5,,1.0,1.0,
ARPC5L,,1.0,,
ARPP19,1.0,,1.0,
ARPP21,,1.0,,
ARRB1,0.372090595971193,,0.4398423662227343,
ARRDC2,,1.0,1.0,
ARRDC3,,,1.0,
ARSD,0.8712818282196274,,1.0,
ART3,,0.5027525665823538,,0.707020252474798
ARX,1.0,,,
ASAH1,0.8487434262311915,0.9344376553678879,,
ASAP1,1.0,,1.0,
ASAP2,1.0,,,
ASB4,0.4046620046620047,,0.47660032275416897,
ASB6,,1.0,,
ASF1A,,,1.0,
ASF1B,,1.0,1.0,
ASIC1,1.0,,,
ASIC2,,1.0,1.0,
ASPH,,0.5246571610207973,0.485492119820478,
ASPRV1,,,1.0,
ASS1,,0.5104270729270729,,
ASTN1,1.0,1.0,1.0,1.0
ASTN2,,0.7502576009452238,,
ASXL2,,,1.0,
ASXL3,1.0,,1.0,
ATAD1,0.3613053613053613,,,
ATCAY,,0.5940344571629488,,
ATF3,1.0,1.0,1.0,1.0
ATF5,,0.5679900744416875,,
ATF7IP,,,1.0,
ATG12,1.0,,1.0,
ATG13,,,1.0,
ATG16L2,,1.0,1.0,
ATG4A,1.0,,1.0,
ATG4B,,,1.0,
ATG9A,,1.0,,
ATG9B,1.0,,1.0,
ATL2,,0.5262310910846476,,
ATL3,0.45676731295460393,,,
ATMIN,1.0,,,
ATN1,,,1.0,
ATOX1,1.0,,,
ATP10A,,1.0,1.0,
ATP10B,1.0,,1.0,
ATP11A,1.0,,1.0,
ATP11C,0.3613053613053613,,0.4359521075938987,
ATP12A,0.3723883478484705,,,
ATP13A2,,,0.5939586729060413,
ATP13A3,1.0,1.0,,
ATP1A2,,1.0,1.0,
ATP1A4,,,,1.0
ATP1B1,,0.5027525665823538,,
ATP1B3,0.3613053613053613,,,
ATP2A2,0.5537113488920717,0.6743522552835192,,
ATP2B2,1.0,,1.0,
ATP2B3,,0.7593775830173579,,
ATP2B4,,0.7142982803360163,,
ATP6AP1,,0.6438318962590808,,
ATP6AP2,0.4594081415273468,0.5413443699157985,0.5092441804770572,
ATP6V0A1,,0.5081585081585082,,
ATP6V0D1,0.3613053613053613,,0.4359521075938987,
ATP6V0D2,0.3613053613053613,,0.4359521075938987,
ATP6V0E2,,0.9389153892465151,,
ATP6V1A,0.5446277860070964,0.6017666543982334,,
ATP6V1B2,0.4234047202797203,,0.5393668831168831,
ATP6V1C1,0.4559922835784904,,0.47129493882740636,
ATP6V1D,0.4046620046620047,,,
ATP6V1F,0.40068935803532957,,,
ATP6V1G2,,1.0,1.0,
ATP8A1,1.0,,1.0,
ATP8B2,0.943683409436834,,,
ATP9A,,0.5470176881941587,0.5673139916463359,
ATP9B,1.0,,,
ATRN,,1.0,,
ATRNL1,1.0,,1.0,
ATXN1,0.5920951295400635,,,0.9721528471528472
ATXN2,,,1.0,
ATXN2L,,,1.0,
AUTS2,,,1.0,
AVPI1,,1.0,1.0,
AVPR1B,1.0,,,
AXIN2,1.0,,1.0,
AZGP1,0.6965088143795368,0.729301562634896,,
B2M,,1.0,1.0,1.0
B3GALNT1,,0.5440164674035642,,
B3GALT6,,0.5030769230769231,,
B3GAT1,,,1.0,
B3GAT2,,0.8575174825174826,,
B3GLCT,,,,1.0
B3GNT2,,0.5027525665823538,0.46074473471733746,
B3GNT4,0.3613053613053613,,,
B3GNT9,0.8398555087296808,,0.9228410933328965,
B4GALT1,,0.9747254366379163,1.0,
B4GALT4,,1.0,,
B4GALT6,1.0,1.0,,
B4GAT1,,1.0,,
BAALC,,1.0,,1.0
BACE2,,,1.0,
BAD,1.0,,,
BAG1,1.0,,1.0,
BAHCC1,1.0,,1.0,
BAHD1,1.0,,,
BAIAP3,1.0,1.0,,
BAK1,,1.0,1.0,
BAMBI,1.0,,,
BAP1,1.0,,,
BARHL1,1.0,,1.0,
BASP1,,1.0,,
BATF3,,0.5679900744416875,,0.8494271685761048
BAZ1A,,1.0,1.0,
BBS4,,,0.712140250601789,
BCAM,,,0.6727666951882199,
BCAN,,1.0,,
BCAS2,0.511445658898742,,,
BCAT1,0.46702493647831267,,0.49905413735200965,
BCAT2,,,0.4359521075938987,
BCHE,1.0,1.0,,
BCL11A,1.0,,1.0,
BCL11B,1.0,1.0,,
BCL2L1,1.0,,1.0,
BCL2L11,1.0,,,
BCL2L13,,,,0.719184041764687
BCL6,1.0,1.0,1.0,1.0
BCL9L,1.0,,,
BCLAF3,0.465046504650465,,0.5276091986189706,
BCORL1,1.0,1.0,1.0,
BDKRB2,,1.0,,
BDNF,1.0,,,
BECN1,,1.0,,
BEND5,,,0.6698166698166698,
BET1L,,1.0,,
BEX1,1.0,,1.0,
BEX2,1.0,,1.0,
BEX3,1.0,,1.0,
BEX4,1.0,,1.0,
BGN,,,1.0,
BHLHB9,0.3613053613053613,,0.4359521075938987,
BHLHE22,1.0,,1.0,
BHLHE41,,1.0,,
BICRA,1.0,,,
BIRC7,1.0,1.0,,
BLCAP,0.5472197705207414,0.6024137153169412,0.6546587053499495,
BLM,,1.0,1.0,
BLVRA,,,0.4543905292568395,
BMP1,,1.0,,
BMP2,1.0,,1.0,1.0
BMP3,1.0,,1.0,
BMP7,1.0,1.0,1.0,1.0
BMPR1B,,1.0,,
BNC2,,0.6024137153169412,0.6513109531977457,
BNIP3,,1.0,1.0,
BNIP3L,,1.0,1.0,
BOC,1.0,1.0,1.0,
BPTF,,0.5246571610207973,,
BRAT1,0.8992742273499371,,,
BRD7,,1.0,,
BRF2,1.0,,,
BRI3,,0.6502502237099393,,
BRI3BP,0.3920547537568814,,0.4881148263501205,
BRINP1,,1.0,,
BRINP3,1.0,,,
BRMS1,,1.0,,
BRMS1L,1.0,,,
BRS3,1.0,,1.0,
BRSK1,,,1.0,
BRWD1,,0.5027525665823538,0.47129493882740636,
BSPRY,,0.681470847033761,0.7236902441820475,
BST2,,1.0,1.0,1.0
BTAF1,,1.0,1.0,
BTBD11,,1.0,1.0,
BTBD3,1.0,1.0,1.0,
BTBD6,0.9842086696686103,,,
BTG1,1.0,1.0,,
BTG2,0.9459631277813096,1.0,1.0,1.0
BTN2A2,,0.7391396482305573,,1.0
BTN3A1,,0.9602701220348281,,1.0
BTN3A2,,0.6024137153169412,0.6216074002333545,0.8804403144025785
BTNL9,1.0,,1.0,
BUB3,1.0,,1.0,
BUD23,,,1.0,
BZW2,,,0.4359521075938987,
C10orf90,1.0,,1.0,
C11orf87,1.0,,1.0,
C12orf49,,,0.7015211862373435,
C12orf76,1.0,,,
C16orf89,,1.0,,
C18orf21,,1.0,1.0,
C19orf53,0.3613053613053613,,,
C19orf54,,,1.0,
C19orf57,,,1.0,
C1QL1,1.0,1.0,,
C1QTNF1,,0.8470781392520523,0.9449777275864232,
C1QTNF3,1.0,,1.0,
C1R,1.0,1.0,,1.0
C1S,,1.0,,1.0
C1orf115,,,0.5240811819759188,
C1orf61,1.0,,1.0,
C2,,1.0,,
C20orf27,1.0,,1.0,
C2CD2,,,1.0,
C2CD2L,,1.0,,
C2CD4C,1.0,,1.0,
C2orf68,,0.7456673761021587,,
C3,,1.0,,1.0
C3AR1,,0.5027525665823538,0.4359521075938987,
C3orf18,,,1.0,
C3orf58,0.7444690540775949,0.8369931294624815,,1.0
C3orf70,0.5597688696280245,,0.7015211862373435,
C4orf19,0.8774558774558773,0.9131506077814803,,
C6orf106,0.8390446762539786,,1.0,
C6orf120,,0.744089244089244,,
C6orf223,,0.5081585081585082,,
C6orf226,,,1.0,
C7orf43,1.0,,,
C8orf34,,1.0,,
C8orf82,0.3613053613053613,,0.4359521075938987,
C9orf40,0.3613053613053613,,,
C9orf64,0.9500589771674108,,,
C9orf72,1.0,1.0,,
CA10,0.3613053613053613,,0.4359521075938987,
CA12,1.0,,1.0,
CA2,0.5804035781152486,0.6024137153169412,,
CA8,1.0,,1.0,
CA9,0.3790744774351332,,0.4398423662227343,
CAB39,,,0.4359521075938987,
CABIN1,,,1.0,
CABLES1,,1.0,1.0,
CABP7,,,1.0,
CACHD1,0.7771473809209659,,0.8570159998731428,
CACNA1A,1.0,1.0,1.0,
CACNA1D,,1.0,,
CACNA1E,,1.0,1.0,
CACNA1G,1.0,1.0,1.0,
CACNA2D1,0.44608820782105985,,0.5092441804770572,
CACNA2D2,0.511445658898742,0.5852897102897103,,0.8539695598519128
CACNA2D3,,1.0,1.0,
CACNA2D4,1.0,,,
CACNB1,,,1.0,
CACNB2,1.0,1.0,,
CACNB4,,1.0,1.0,
CACNG4,0.3613053613053613,0.5027525665823538,,
CACNG7,,,1.0,
CACNG8,1.0,,1.0,1.0
CACTIN,1.0,,,
CACUL1,1.0,,,
CAD,0.8795008478051268,,1.0,
CADM1,1.0,1.0,1.0,
CADM2,1.0,,1.0,
CADM3,,1.0,1.0,
CADPS,,1.0,,
CADPS2,,1.0,,
CALB1,1.0,1.0,,
CALB2,1.0,,,
CALHM2,,1.0,1.0,
CALHM5,0.372090595971193,,0.46074473471733746,
CALU,,0.8834140218755603,,
CALY,,1.0,1.0,
CAMK1D,,,1.0,
CAMK2A,1.0,1.0,1.0,
CAMK2B,,1.0,,
CAMK2N1,,,1.0,
CAMK2N2,1.0,,1.0,
CAMKK1,,,,1.0
CAMKV,1.0,1.0,,
CAMSAP3,,,1.0,
CANX,,0.751796149056423,,
CAP1,,0.6486350188273265,,
CAP2,1.0,,1.0,
CAPG,,0.6429633935746405,0.7212047212047212,
CAPN1,,1.0,1.0,
CAPN15,,0.7534257649864586,,
CAPN5,,1.0,,
CAPZA1,,1.0,,
CAPZA2,,1.0,,
CARD10,,,1.0,
CARD19,0.5205085152314703,,,
CARD8,,1.0,1.0,
CARMIL2,,1.0,,
CARMIL3,1.0,,1.0,
CARTPT,1.0,,1.0,1.0
CASC10,0.9125928844238704,,1.0,
CASC3,,1.0,,
CASK,1.0,1.0,1.0,
CASKIN1,,1.0,,
CASP1,,1.0,1.0,1.0
CASP10,,1.0,1.0,
CASP7,,1.0,,
CAV2,,,0.7420124785394248,
CBFA2T2,,1.0,,
CBLB,1.0,,1.0,
CBLN1,,1.0,1.0,
CBLN2,1.0,,1.0,
CBLN4,1.0,,1.0,
CBS,0.511445658898742,,,
CBX7,,1.0,,
CCDC124,1.0,,,
CCDC136,,1.0,1.0,
CCDC137,,,,1.0
CCDC152,1.0,,1.0,
CCDC181,,,0.8553499597747386,
CCDC184,,0.5027525665823538,,0.707020252474798
CCDC186,,1.0,,
CCDC40,1.0,,,
CCDC6,,,1.0,
CCDC80,,0.5027525665823538,,
CCDC82,,1.0,,
CCDC85C,1.0,,,1.0
CCDC86,1.0,,1.0,
CCDC88A,,1.0,,
CCDC88B,,1.0,1.0,
CCDC9,,,1.0,
CCDC90B,0.6431535269709543,,,
CCK,1.0,,1.0,
CCL2,1.0,1.0,1.0,1.0
CCL28,,1.0,1.0,
CCL4,,1.0,1.0,
CCL5,,1.0,1.0,1.0
CCM2,,1.0,1.0,
CCNA2,1.0,,1.0,
CCNB1,1.0,1.0,1.0,
CCND1,,1.0,1.0,
CCND2,,1.0,,
CCND3,,1.0,1.0,
CCNE2,,,1.0,
CCNF,,1.0,,
CCNG2,1.0,,1.0,
CCNH,,,1.0,
CCNI,,0.5940344571629488,,
CCNL1,,1.0,,
CCR1,,,1.0,
CCR2,,1.0,1.0,
CCR5,,1.0,1.0,
CCSAP,,,0.8774977174288706,
CCSER2,,,1.0,
CCT4,1.0,,,
CCT7,0.6979762661580843,,,
CCZ1,,0.5027525665823538,0.4543905292568395,
CD109,,0.5027525665823538,0.4359521075938987,
CD2,,1.0,1.0,1.0
CD200,1.0,1.0,,
CD200R1,,1.0,1.0,
CD27,,1.0,1.0,1.0
CD274,,1.0,1.0,1.0
CD276,,,1.0,
CD300A,,1.0,1.0,
CD34,,1.0,,
CD37,,1.0,1.0,1.0
CD3E,,1.0,1.0,1.0
CD4,,1.0,1.0,
CD40,,,1.0,
CD44,1.0,1.0,,1.0
CD47,1.0,1.0,1.0,1.0
CD48,,1.0,1.0,1.0
CD53,,1.0,1.0,1.0
CD6,,1.0,1.0,1.0
CD74,,1.0,1.0,1.0
CD82,1.0,,1.0,
CD83,1.0,,,
CD84,,1.0,1.0,1.0
CD86,,1.0,1.0,
CD8A,,1.0,1.0,1.0
CD9,1.0,1.0,1.0,
CD93,1.0,1.0,,
CD99,,,0.5276091986189706,
CD99L2,0.4046620046620047,,0.485492119820478,
CDC25B,,1.0,,
CDC42EP4,0.710431890207171,,,
CDC42SE1,,1.0,1.0,
CDC42SE2,1.0,1.0,,
CDC7,1.0,,1.0,
CDCA4,,1.0,1.0,
CDCA7,,0.8922817047817048,0.966343782799479,
CDH12,1.0,,1.0,
CDH13,,0.5027525665823538,,0.719184041764687
CDH15,1.0,,,
CDH18,1.0,1.0,,
CDH19,,1.0,,
CDH2,,,1.0,
CDH4,1.0,1.0,1.0,
CDH6,1.0,,1.0,1.0
CDH8,1.0,,1.0,1.0
CDH9,1.0,,1.0,
CDHR2,1.0,,1.0,
CDHR3,1.0,,,
CDK14,1.0,,1.0,
CDK16,1.0,,1.0,
CDK18,1.0,,,
CDK2,,0.7732647099735708,,1.0
CDK20,,1.0,,
CDK2AP1,,,1.0,
CDK5R1,,1.0,1.0,
CDK5RAP2,1.0,,,
CDK5RAP3,0.42852496340868435,,,
CDK6,0.39415130324221237,0.5081585081585082,,
CDK8,1.0,,,
CDKL2,1.0,1.0,,
CDKN1A,1.0,,,1.0
CDKN1B,,,1.0,
CDKN1C,,1.0,,1.0
CDKN2C,,1.0,1.0,
CDKN3,,,1.0,
CDO1,,0.994064852345107,,
CDON,,1.0,1.0,
CDS1,,0.6036923076923076,,
CDV3,0.3613053613053613,,0.4359521075938987,
CEACAM21,1.0,,,
CEBPA,,1.0,1.0,
CEBPB,,1.0,1.0,
CEBPD,,1.0,,
CECR2,,,1.0,
CELF1,,,1.0,
CELF4,,1.0,1.0,
CELSR2,1.0,,,
CEMIP,,1.0,,
CENPA,,,0.47129493882740636,
CENPO,1.0,,1.0,
CENPT,,1.0,,
CENPU,,,1.0,
CENPV,0.9742340992340992,,1.0,
CEP126,,0.5030769230769231,,
CEP162,,1.0,,
CEP170,,,1.0,
CEP170B,,1.0,,
CEP19,1.0,,1.0,
CEP290,,1.0,,
CEP41,1.0,,,
CEP63,,1.0,,
CEP70,,0.6722631488778482,,
CEP95,,,1.0,
CEPT1,,,0.46074473471733746,
CER1,1.0,,1.0,
CERK,0.693540176298797,,0.8174011780569157,
CERS2,,,1.0,
CES4A,1.0,,1.0,
CETN2,,1.0,,
CFAP47,,1.0,,
CFAP52,1.0,1.0,1.0,1.0
CFB,,,1.0,1.0
CFL2,1.0,,1.0,
CFLAR,1.0,1.0,1.0,
CGAS,,1.0,1.0,1.0
CGNL1,1.0,,1.0,1.0
CGREF1,,1.0,1.0,
CHAF1A,,,1.0,
CHCHD1,,0.5027525665823538,,
CHCHD6,,0.5027525665823538,,
CHD1,,,1.0,
CHD1L,,,0.4359521075938987,
CHD3,0.6431535269709543,,0.7286006676250579,
CHD5,1.0,,1.0,
CHD6,,,1.0,
CHD7,,,1.0,
CHERP,1.0,,1.0,
CHGA,,1.0,,1.0
CHGB,,1.0,1.0,
CHI3L1,,,,1.0
CHI3L2,,1.0,1.0,
CHL1,,1.0,,
CHM,1.0,,1.0,
CHMP1B,0.48624272923338346,,0.5168120470133893,
CHMP2B,,,0.45228397975650725,
CHN1,1.0,,1.0,
CHORDC1,,0.5679900744416875,0.5916800590713635,
CHPF,,1.0,,
CHPF2,,,0.8851148851148851,
CHRD,1.0,,1.0,
CHRDL1,,,1.0,
CHRM3,1.0,,,
CHRNB1,1.0,,1.0,
CHRNB3,1.0,,,
CHST1,1.0,1.0,1.0,
CHST11,,,0.4359521075938987,
CHST15,0.3613053613053613,,,0.707020252474798
CHST2,1.0,1.0,1.0,
CHST3,0.7444690540775949,,,
CHST8,0.3613053613053613,,0.4359521075938987,
CHSY1,,0.5081585081585082,,
CHTF8,,1.0,,
CHURC1,,1.0,,
CIB2,0.511445658898742,,0.5813476464364038,
CIC,,0.5940344571629488,,
CIDEB,,0.5030769230769231,0.45228397975650725,
CIRBP,0.6368006993006993,,,
CISD1,0.3613053613053613,,,
CISD3,,,0.4359521075938987,
CISH,,1.0,,1.0
CITED2,1.0,,1.0,
CKS1B,,,1.0,
CLASP2,,1.0,,
CLCC1,,0.6643829143829143,,
CLCN2,1.0,,1.0,
CLCN5,1.0,,1.0,
CLCN6,,1.0,,
CLDN1,1.0,,,
CLDN19,1.0,1.0,,
CLDN5,1.0,1.0,1.0,
CLDND2,,,0.888090061199305,
CLEC2B,,1.0,1.0,1.0
CLIC1,1.0,1.0,1.0,
CLIP3,,1.0,,
CLK3,1.0,,1.0,
CLMN,,,0.7550012849819426,
CLOCK,1.0,,1.0,
CLPP,,,0.4359521075938987,
CLSTN1,,1.0,1.0,
CLSTN2,,1.0,,
CLSTN3,,1.0,,
CLTB,0.6690303684291661,,,
CLTC,,1.0,,
CLTCL1,,,1.0,
CLU,,1.0,,
CLYBL,1.0,,,
CMBL,1.0,1.0,,
CMC2,0.3613053613053613,,,
CMPK2,,,0.4398423662227343,
CMTM3,,1.0,,
CMTM4,,0.5027525665823538,,0.719184041764687
CMTM5,,,0.4398423662227343,
CMTM6,,,0.8437989299748726,
CMTM7,,1.0,1.0,
CMTR2,,0.5030769230769231,0.46074473471733746,
CNEP1R1,,,1.0,
CNIH1,0.4547899652794758,,,
CNIH2,,1.0,,
CNKSR2,1.0,1.0,1.0,
CNKSR3,1.0,,,
CNMD,,1.0,1.0,
CNN2,1.0,1.0,1.0,
CNN3,,1.0,,
CNNM1,,0.7828387828387828,,
CNNM2,,1.0,,
CNNM3,,,0.9598140712790394,
CNOT11,,1.0,1.0,
CNR1,1.0,1.0,,
CNRIP1,,1.0,,
CNTD2,,,1.0,
CNTFR,1.0,,1.0,
CNTN1,1.0,1.0,1.0,
CNTN2,1.0,1.0,1.0,
CNTN3,,1.0,1.0,1.0
CNTN4,1.0,1.0,1.0,
CNTN6,1.0,,,
CNTNAP1,,1.0,,
CNTNAP4,1.0,,1.0,
CNTNAP5,1.0,,1.0,
COA5,0.6965088143795368,,,
COBLL1,1.0,,,
COCH,1.0,1.0,1.0,
