,FDR corrected P-value PD wo Tc vs. Ctrl wo Tc,FDR corrected P-value PD with Tc vs. PD wo Tc,FDR corrected P-value PD with Tc vs. Ctrl with Tc,FDR corrected P-value Ctrl with Tc vs. Ctrl wo Tc
C6orf120,,0.4786398435687535,,
C8orf34,,1.0,,
C8orf82,1.0,,1.0,
C9orf40,0.1637673490405082,,,
C9orf64,1.0,,,
C9orf72,0.04618837952171285,,,
CA10,1.0,,1.0,
CA12,0.04618837952171285,,0.02897821602857574,
CA2,0.5962491547449765,0.502402580038733,,
CA8,0.51318150875673,,0.5249218866240143,
CA9,1.0,,,
CABIN1,,,1.0,
CABLES1,,1.0,1.0,
CABP7,,,1.0,
CACHD1,0.8644228632003694,,0.8800918030292463,
CACNA1A,0.18171828171828175,0.1687032690492898,0.18537468771478133,
CACNA1E,,0.43636871602973293,0.47401247401247404,
CACNA1G,0.5528162824300163,0.44470996629270015,0.4722763144409143,
CACNA2D1,0.22480612171333825,,0.22932979429329792,
CACNA2D2,0.2733760492381182,0.2056826668477154,,0.15088757396449703
CACNA2D3,,0.40855129813724544,,
CACNA2D4,0.18987591356012407,,,
CACNB2,1.0,1.0,,
CACNB4,,0.8580842788335583,0.8936949639019844,
CACNG4,1.0,1.0,,
CACNG7,,,0.4547710354161967,
CACNG8,0.4800442718375849,,0.4511700770361278,
CAD,1.0,,1.0,
CADM1,0.017815517815517816,0.0147564300106673,0.017361948396431157,
CADM2,0.017815517815517816,,0.02097902097902098,
CADM3,,0.01913471144240375,0.017361948396431157,
CALB1,0.7355788541355552,0.6728810757587737,,
CALB2,0.6120850104252593,,,
CALHM2,,0.31506200981339105,0.3088111888111888,
CALHM5,1.0,,,
CALU,,1.0,,
CALY,,,1.0,
CAMK1D,,,1.0,
CAMK2A,0.8606467062349415,0.7504825174825175,0.7855302592144697,
CAMK2N1,,,1.0,
CAMK2N2,0.5581009575303442,,,
CANX,,0.1665551839464883,,
CAP1,,0.6470648349562755,,
CAP2,0.18987591356012407,,0.1801648830402824,
CAPG,,0.26054390054390053,0.25533440918056305,
CAPN1,,0.06742915398951846,,
CAPN15,,0.03337876181326661,,
CAPN5,,0.01913471144240375,,
CARD8,,0.4508987432615117,0.4996277048966401,
CARMIL2,,0.022712070538157495,,
CARMIL3,,,0.017361948396431157,
CARTPT,0.13431594583427045,,,0.031701631701631705
CASC10,1.0,,1.0,
CASC3,,1.0,,
CASK,0.02780456537681971,0.02532739987285442,0.03301616416370515,
CASKIN1,,0.3301977694883561,,
CASP1,,0.022712070538157495,0.02097902097902098,0.010807374443738079
CASP10,,0.6691614170953014,,
CASP7,,0.8275623503557549,,
CAV2,,,0.03617938947280265,
CBFA2T2,,1.0,,
CBLB,0.14831418581418582,,,
CBLN1,,0.02532739987285442,0.02097902097902098,
CBLN2,0.09259737223263058,,0.10957897637072121,
CBLN4,0.10224558050645008,,0.0562280359234674,
CCDC136,,1.0,1.0,
CCDC137,,,,1.0
CCDC152,1.0,,1.0,
CCDC184,,,,1.0
CCDC186,,1.0,,
CCDC40,1.0,,,
CCDC80,,0.0147564300106673,,
CCDC82,,1.0,,
CCDC85C,1.0,,,1.0
CCDC86,,,1.0,
CCDC88A,,1.0,,
CCDC88B,,0.6331849968213605,0.6852319278354781,
CCDC9,,,0.12947052947052948,
CCK,0.47734708040051554,,0.45961378071469816,
CCL2,0.03239185057366876,0.022712070538157495,0.017361948396431157,0.010807374443738079
CCL28,,0.0147564300106673,0.017361948396431157,
CCL4,,0.0147564300106673,0.02097902097902098,
CCL5,,0.0147564300106673,0.017361948396431157,0.010807374443738079
CCM2,,0.02532739987285442,0.03617938947280265,
CCNA2,,,1.0,
CCNB1,,1.0,1.0,
CCND1,,1.0,1.0,
CCND2,,1.0,,
CCND3,,1.0,,
CCNE2,,,1.0,
CCNG2,1.0,,1.0,
CCNI,,1.0,,
CCNL1,,1.0,,
CCR1,,,0.017361948396431157,
CCR2,,0.02532739987285442,0.017361948396431157,
CCR5,,0.0147564300106673,0.017361948396431157,
CCT7,1.0,,,
CCZ1,,0.5026728467837013,0.5561635017701964,
CD109,,0.04389727919139685,,
CD2,,0.0147564300106673,0.017361948396431157,0.010807374443738079
CD200,0.03239185057366876,0.01913471144240375,,
CD27,,0.01913471144240375,0.02897821602857574,0.010807374443738079
CD274,,0.0147564300106673,0.017361948396431157,0.012737262737262738
CD276,,,0.017361948396431157,
CD300A,,0.0147564300106673,0.017361948396431157,
CD37,,0.0147564300106673,0.025710459753012945,0.010807374443738079
CD3E,,0.022712070538157495,0.017361948396431157,0.014556871699728842
CD4,,0.0147564300106673,0.017361948396431157,
CD44,0.022583050752064838,0.0147564300106673,,0.010807374443738079
CD47,0.022583050752064838,0.0147564300106673,0.017361948396431157,
CD48,,0.022712070538157495,0.02097902097902098,0.012737262737262738
CD53,,0.0147564300106673,0.017361948396431157,0.010807374443738079
CD6,,0.02532739987285442,0.025710459753012945,0.010807374443738079
CD74,,0.0147564300106673,0.025710459753012945,0.010807374443738079
CD82,0.04201039135536952,,0.03301616416370515,
CD83,0.022583050752064838,,,
CD84,,0.0147564300106673,0.017361948396431157,0.010807374443738079
CD8A,,0.0147564300106673,0.02097902097902098,0.012737262737262738
CD9,,0.01913471144240375,0.017361948396431157,
CD93,0.017815517815517816,0.0147564300106673,,
CD99L2,1.0,,1.0,
CDC25B,,1.0,,
CDC42SE1,,0.16190651453809346,0.1401033748859836,
CDC42SE2,0.5321213873845453,0.5026728467837013,,
CDC7,,,1.0,
CDCA7,,1.0,1.0,
CDH12,0.017815517815517816,,0.017361948396431157,
CDH13,,0.0147564300106673,,0.010807374443738079
CDH18,0.017815517815517816,0.01913471144240375,,
CDH19,,0.0147564300106673,,
CDH2,,,0.02097902097902098,
CDH4,0.022583050752064838,0.01913471144240375,0.017361948396431157,
CDH6,0.017815517815517816,,0.017361948396431157,
CDH8,0.017815517815517816,,0.02097902097902098,
CDHR2,0.017815517815517816,,,
CDK14,1.0,,1.0,
CDK16,1.0,,1.0,
CDK2,,1.0,,1.0
CDK20,,1.0,,
CDK5R1,,,0.3016902126213867,
CDK5RAP2,1.0,,,
CDK6,,1.0,,
CDK8,1.0,,,
CDKN1A,1.0,,,1.0
CDKN1C,,,,1.0
CDKN2C,,1.0,1.0,
CDON,,0.01913471144240375,0.017361948396431157,
CDS1,,0.39685538533169773,,
CDV3,1.0,,1.0,
CEBPA,,1.0,1.0,
CEBPD,,0.5585896404480476,,
CELF1,,,1.0,
CELF4,,1.0,,
CENPA,,,1.0,
CENPV,1.0,,1.0,
CEP126,,1.0,,
CEP170,,,1.0,
CEP170B,,1.0,,
CEP19,1.0,,1.0,
CEP290,,1.0,,
CEP41,0.25283100133399533,,,
CEP63,,1.0,,
CER1,0.022583050752064838,,0.02097902097902098,
CERK,1.0,,1.0,
CERS2,,,0.9180614211836335,
CES4A,0.36034522968320876,,0.3277972027972028,
CETN2,,1.0,,
CFAP52,,,1.0,
CFB,,,,0.012737262737262738
CFL2,1.0,,1.0,
CFLAR,0.5908437554007175,0.48140682846565197,0.5212669683257919,
CGAS,,1.0,1.0,
CGNL1,0.5948444860578751,,0.5546369860505986,
CGREF1,,0.2629760269056457,0.2955305564001216,
CHCHD6,,1.0,,
CHD3,1.0,,1.0,
CHD5,1.0,,1.0,
CHERP,,,1.0,
CHGA,,1.0,,1.0
CHGB,,0.9954682189319062,0.9754148290733656,
CHI3L1,,,,0.18578630671653928
CHI3L2,,0.32589132179296115,,
CHL1,,0.03337876181326661,,
CHM,1.0,,1.0,
CHMP1B,,,1.0,
CHN1,0.6964885508192595,,,
CHPF,,1.0,,
CHPF2,,,1.0,
CHRD,0.017815517815517816,,0.017361948396431157,
CHRDL1,,,0.11825238981202285,
CHRM3,1.0,,,
CHRNB1,0.12366622738963165,,0.11251318513888348,
CHRNB3,1.0,,,
CHST1,0.017815517815517816,0.01913471144240375,0.017361948396431157,
CHST11,,,0.6524749072392001,
CHST15,1.0,,,1.0
CHST2,1.0,1.0,1.0,
CHST3,0.2733760492381182,,,
CHSY1,,0.10795804195804194,,
CHTF8,,1.0,,
CHURC1,,1.0,,
CIB2,1.0,,1.0,
CIDEB,,1.0,1.0,
CISD3,,,1.0,
CISH,,0.05790409115824793,,0.022825174825174828
CITED2,1.0,,1.0,
CLASP2,,1.0,,
CLCN5,0.03239185057366876,,0.017361948396431157,
CLDN19,0.22999541442164395,,,
CLDN5,0.022583050752064838,0.0147564300106673,0.02097902097902098,
CLDND2,,,0.4037760538368072,
CLEC2B,,0.0147564300106673,0.025710459753012945,0.010807374443738079
CLIC1,,0.12910473556861388,0.1426138628211167,
CLK3,,,1.0,
CLMN,,,0.30318069027746447,
CLOCK,,,1.0,
CLSTN1,,0.01913471144240375,0.017361948396431157,
CLSTN2,,0.0147564300106673,,
CLTCL1,,,1.0,
CLU,,0.0147564300106673,,
CLYBL,1.0,,,
CMBL,1.0,1.0,,
CMC2,1.0,,,
CMPK2,,,0.07922512270338357,
CMTM3,,0.7883651781289576,,
CMTM4,,0.15773391794706182,,
CMTM6,,,0.6093598708983324,
CMTM7,,0.07351981351981351,0.09853160538092046,
CNEP1R1,,,1.0,
CNIH1,1.0,,,
CNKSR2,0.4245836400441663,0.35195655408421367,0.3494705808330487,
CNKSR3,0.16522119566616056,,,
CNMD,,0.5140100174425116,0.6095499592432108,
CNN2,0.5018081769199504,0.4331911990448576,,
CNN3,,0.36838719755933946,,
CNNM2,,1.0,,
CNR1,0.23464340537511272,0.19603575232714307,,
CNRIP1,,1.0,,
CNTFR,0.05364523951884547,,0.07442991790817878,
CNTN1,0.017815517815517816,,0.017361948396431157,
CNTN2,0.03239185057366876,0.029613243898958187,0.025710459753012945,
CNTN3,,0.0147564300106673,0.017361948396431157,0.010807374443738079
CNTN4,0.017815517815517816,,0.02097902097902098,
CNTN6,0.022583050752064838,,,
CNTNAP1,,0.0147564300106673,,
CNTNAP4,0.06299058084772372,,0.0562280359234674,
CNTNAP5,0.38253624548040793,,0.38778612691656167,
COCH,0.1978216588606199,,0.16311622262035486,
COG3,,1.0,,
COL11A1,0.017815517815517816,0.0147564300106673,0.025710459753012945,
COL11A2,,,0.017361948396431157,
COL12A1,0.022583050752064838,0.0147564300106673,0.017361948396431157,
COL16A1,,0.0147564300106673,0.017361948396431157,
COL1A1,0.02780456537681971,0.0147564300106673,0.017361948396431157,
COL1A2,,,0.017361948396431157,
COL21A1,0.017815517815517816,,0.02097902097902098,
COL23A1,,1.0,,
COL27A1,,1.0,,
COL4A3BP,0.7450957258402702,0.7302052785923754,,
COL4A6,0.049335280104510874,,,
COL5A1,,0.01913471144240375,,
COL5A3,,0.01913471144240375,0.02097902097902098,
COL6A2,,,0.017361948396431157,
COL9A3,,,0.03617938947280265,
COLEC12,,0.01913471144240375,,
COLGALT2,0.02780456537681971,,0.02897821602857574,
COMMD4,,1.0,,
COPG2,1.0,,1.0,
COQ3,,,1.0,
COQ9,1.0,,,
CORO1A,,0.0147564300106673,0.02897821602857574,0.010807374443738079
CORO1B,,,0.12947052947052948,
COTL1,0.4602810438772584,0.4212722761109858,0.4003411222923418,
COX17,1.0,,,
COX6B1,1.0,,,
COX7A2L,1.0,,,
CPA4,0.6964885508192595,,,
CPD,,0.23501651722510622,,
CPE,,0.3816766890696852,,0.2551844707017121
CPLX1,,,1.0,
CPNE4,,,,1.0
CPNE8,,0.39977879263593546,0.41343530419160673,
CPS1,1.0,,1.0,
CPXM2,,0.022712070538157495,,
CRB1,0.017815517815517816,,0.017361948396431157,
CREB3L2,1.0,,,
CREBBP,1.0,,,
CREBL2,,,1.0,
CREBRF,1.0,,,
CRELD1,,0.28149104114769347,,
CRELD2,,,1.0,
CREM,,,1.0,
CRH,,0.27599201950786967,0.3112765701933469,
CRHBP,0.36831044603065327,,,
CRIM1,0.02780456537681971,0.02532739987285442,,
CRISPLD1,0.03239185057366876,0.02532739987285442,,
CRISPLD2,0.09874289932940959,,,
CRLF1,,0.13669694791190118,0.12947052947052948,
CRLF3,,0.037274651953551036,,
CROCC,0.7142403051493961,,,
CRTAM,,0.0147564300106673,0.017361948396431157,
CRTC1,,0.6331849968213605,,
CRTC3,,1.0,1.0,
CRY2,,1.0,,
CRYBG1,,0.31506200981339105,0.3566166317758674,0.20884520884520882
CRYM,0.10627700829429935,,0.10147991543340382,
CRYZ,1.0,,1.0,
CSAD,1.0,,1.0,
CSDC2,,0.19603575232714307,,
CSF1,,0.037274651953551036,0.06496729077374239,0.032882011605415866
CSGALNACT1,0.4375239527727489,0.4206777033676162,,
CSK,,0.029613243898958187,,
CSMD1,0.08907758907758909,,0.07160839160839161,0.03396603396603397
CSMD2,0.09601177265847924,0.06494205095603697,0.059234882764294526,
CSMD3,0.07041944541944542,0.049365582870737515,0.06174957118353345,
CSPG5,,0.23501651722510622,0.26589141195882765,
CSRP2,,,0.02897821602857574,
CTDSP1,,0.7964425388519415,,
CTDSP2,,1.0,,
CTDSPL2,1.0,,1.0,
CTGF,0.017815517815517816,,0.017361948396431157,0.010807374443738079
CTH,,,1.0,
CTHRC1,0.7093560889372408,,,
