,FDR corrected P-value PD wo Tc vs. Ctrl wo Tc,FDR corrected P-value PD with Tc vs. PD wo Tc,FDR corrected P-value PD with Tc vs. Ctrl with Tc,FDR corrected P-value Ctrl with Tc vs. Ctrl wo Tc
APCDD1,0.7961269499731038,,0.7396479924569813,
APLN,,,0.4229257584520742,
APLP1,,0.02869005994005994,,
APLP2,,0.10050009162435197,,
APOBEC3C,,0.38282283753981866,0.3742923742923743,
APOL2,,0.1796723562833348,0.2361514773885908,
APOL3,,0.06143299080102054,0.06348421896125077,0.03922003922003922
APOL6,,0.14217016579221306,0.1565549834780604,0.09700223440681456
APOLD1,0.6806335348429804,,,
APOO,1.0,,1.0,
APOOL,1.0,,1.0,
AQP1,,0.4142358562248065,,0.31973188102220357
AQP3,,0.11016983016983019,0.13859188670271794,
ARAP1,1.0,,,
ARAP2,,,1.0,
ARF6,,1.0,,
ARFGEF3,,1.0,,
ARHGAP27,,1.0,,
ARHGAP30,,1.0,1.0,1.0
ARHGAP33,,,1.0,
ARHGAP36,,,0.6293411603146117,
ARHGAP9,,1.0,1.0,
ARHGDIB,,0.08212873388592239,0.07917723302338688,0.042729200623937466
ARHGEF1,,1.0,1.0,
ARHGEF2,,1.0,,
ARHGEF6,,1.0,1.0,
ARID5B,,0.3700254118505069,,
ARMCX2,1.0,,1.0,
ARMCX3,1.0,,1.0,
ARMCX4,1.0,1.0,,
ARPP21,,0.7511579329761149,,
ARRDC2,,0.3551574151187304,0.39966812848168776,
ARRDC3,,,0.306051223178295,
ARSD,1.0,,1.0,
ARX,0.0322754168908015,,,
ASAH1,0.18581418581418582,0.150274278151516,,
ASAP1,1.0,,1.0,
ASB4,1.0,,0.9725707363502639,
ASF1B,,1.0,1.0,
ASIC2,,0.304138248582693,,
ASPH,,0.49136778714243495,,
ASS1,,1.0,,
ASTN1,0.17213555675094136,,,
ASXL3,1.0,,1.0,
ATF3,0.12096012096012096,0.10230824893581492,,
ATG12,1.0,,,
ATG9B,1.0,,,
ATP10A,,0.7165886918362165,0.7527843825179028,
ATP10B,0.2692634468335403,,0.2849726031544213,
ATP11C,0.12253233492171546,,0.1113597146654998,
ATP1A2,,0.17833245890799845,,
ATP1B1,,1.0,,
ATP2A2,1.0,,,
ATP2B2,,,0.13896994095013898,
ATP6AP2,0.8342534658324131,,0.822324414715719,
ATP6V0D2,1.0,,,
ATP6V1A,,0.7860798329295905,,
ATP6V1B2,1.0,,1.0,
ATP8A1,0.2323409489533268,,0.18799300247264047,
ATP9A,,0.06788633901309957,,
ATRNL1,0.23626858578314888,,0.23111192341961573,
AXIN2,0.32167832167832167,,0.34112722720317656,
B2M,,0.03492702949224688,0.039572762039722396,0.02144690752285689
B3GAT1,,,0.21329761941115652,
B3GNT2,,0.31041704197441905,0.3482720488068082,
B4GALT1,,0.09591900636676756,,
B4GAT1,,0.11412620528642627,,
BAALC,,0.24243721646319047,,
BACE2,,,0.13645089088127063,
BAHCC1,1.0,,,
BAIAP3,0.1484669176976869,0.10583076865497615,,
BARHL1,0.02997002997002997,,0.02807192807192807,
BATF3,,0.16377843262265374,,0.10749856204401659
BCAN,,0.04011037506183138,,
BCAT1,1.0,,1.0,
BCL11A,,,0.4074654442547419,
BCL11B,0.28056281068329264,0.25864243283598126,,
BCL6,,0.11283688378660446,,0.09265734265734266
BCLAF3,1.0,,1.0,
BCORL1,1.0,,,
BDNF,0.02997002997002997,,,
BEX1,0.3356643356643357,,0.321114222753567,
BEX2,0.6437152590998745,,0.6440030557677616,
BEX3,0.3410493250065443,,0.31555306007860756,
BEX4,0.7403375068045727,,0.6951906866314854,
BGN,,,0.08664175330841997,
BHLHB9,1.0,,,
BHLHE22,0.3663003663003663,,0.3604296937630271,
BHLHE41,,1.0,,
BIRC7,0.32167832167832167,,,
BLCAP,0.15773699984226303,0.11570347460758419,,
BLM,,1.0,1.0,
BMP7,0.025820333512641205,0.02869005994005994,,
BMPR1B,,0.02869005994005994,,
BNIP3,,0.07545878778755491,0.10784695530458244,
BNIP3L,,0.2172247395461681,,
BOC,0.0322754168908015,0.02869005994005994,0.03119103119103119,
BRINP1,,0.8618728210564945,,
BRINP3,0.13569409314090164,,,
BRS3,0.025820333512641205,,0.02611342146225867,
BST2,,0.02869005994005994,0.039572762039722396,0.02144690752285689
BTBD3,0.1410065344491574,0.11942529015699747,,
BTG1,,0.9549185382518715,,
BTG2,,0.6629742969177245,,0.5782959555414645
BTN2A2,,0.0546477332191618,,0.025885225885225887
BTN3A1,,0.03492702949224688,,0.02928985907709312
BTN3A2,,0.06343111434020525,,0.03208912299821391
BTNL9,0.025820333512641205,,0.026735169592312452,
BUB3,,,1.0,
BZW2,,,1.0,
C10orf90,0.5772688849611928,,,
C11orf87,0.7382597362557283,,0.7183228119398333,
C19orf57,,,0.9280467876494366,
C1QL1,0.08218585538173166,,,
C1QTNF3,0.09942663971099991,,0.06851453631114648,
C1R,,0.02869005994005994,,0.017359689490837032
C1orf61,0.07377238146468916,,0.06102593059114799,
C2CD2,,,1.0,
C3,,0.02869005994005994,,0.016291400906785523
C3AR1,,0.03338479702116066,0.03508991008991009,
C3orf18,,,0.4279368839629426,
C3orf58,,0.047899926160795726,,0.027624549363679796
C3orf70,,,1.0,
C8orf34,,1.0,,
CA10,1.0,,,
CA12,0.1811138501785984,,0.13645089088127063,
CA2,,0.6053116375150273,,
CA9,1.0,,,
CABLES1,,0.8215956018503789,0.8485980955616583,
CABP7,,,1.0,
CACHD1,0.7046908466786762,,0.6898827790914122,
CACNA1A,0.0913937547600914,,0.06851453631114648,
CACNA1E,,0.43584033295224633,,
CACNA1G,,0.22083039454977094,0.2361514773885908,
CACNA2D1,0.13569409314090164,,0.1026630512344798,
CACNA2D2,,0.8060847659563551,,
CACNA2D3,,0.057156850931170004,,
CACNA2D4,0.20245488776957307,,,
CACNB4,,,0.3482720488068082,
CACNG7,,,0.2240986190030776,
CAD,1.0,,1.0,
CADM1,0.025820333512641205,,,
CADM2,0.02997002997002997,,,
CADM3,,0.02869005994005994,0.026735169592312452,
CALB1,,0.39224022246410306,,
CALHM2,,0.1796723562833348,,
CAMK1D,,,0.6756706496966237,
CAMK2A,0.4769758543343449,,,
CAMK2N1,,,0.6080862757420621,
CAMK2N2,0.47665937880735015,,,
CANX,,0.07904016513288037,,
CAP2,0.08606777837547068,,,
CAPG,,0.2171139671139671,0.2579282104034579,
CARD8,,0.038055209039665,0.039572762039722396,
CARTPT,0.0322754168908015,,,0.017359689490837032
CASC10,1.0,,1.0,
CASK,0.08855466141898304,0.08100722806605158,0.06348421896125077,
CASKIN1,,1.0,,
CASP1,,0.02869005994005994,0.02807192807192807,0.016291400906785523
CASP7,,0.08607017982017982,,
CAV2,,,0.14105106715944155,
CBLB,0.19044785002231812,,,
CBLN2,0.02997002997002997,,0.02611342146225867,
CBLN4,0.0322754168908015,,0.026735169592312452,
CCDC152,1.0,,,
CCDC80,,0.02869005994005994,,
CCDC88B,,0.3800755010584878,,
CCK,0.025820333512641205,,0.02807192807192807,
CCL2,,0.02869005994005994,0.03119103119103119,0.016291400906785523
CCL28,,0.02869005994005994,0.02611342146225867,
CCL4,,0.02869005994005994,,
CCL5,,0.02869005994005994,0.026735169592312452,0.016291400906785523
CCM2,,,0.7647450042993219,
CCNB1,,,1.0,
CCND1,,0.6254047965457361,0.6493945293359642,
CCND3,,0.9521902246360451,,
CCNG2,1.0,,1.0,
CCNI,,1.0,,
CCNL1,,1.0,,
CCR2,,0.02869005994005994,,
CCR5,,0.02869005994005994,0.039572762039722396,
CCT7,1.0,,,
CCZ1,,1.0,1.0,
CD2,,0.02869005994005994,0.026735169592312452,0.016291400906785523
CD27,,0.03338479702116066,0.04246173994073154,0.02144690752285689
CD274,,0.03492702949224688,,0.022964986820408508
CD276,,,0.02611342146225867,
CD300A,,0.050147331659936706,0.0480608885278146,
CD37,,0.03338479702116066,0.0480608885278146,0.016291400906785523
CD3E,,0.02869005994005994,0.026735169592312452,0.016291400906785523
CD4,,0.02869005994005994,0.0336190755352432,
CD44,,0.08212873388592239,,
CD48,,0.02869005994005994,0.0377891339429801,0.017359689490837032
CD53,,0.02869005994005994,0.03119103119103119,0.016291400906785523
CD6,,0.46147834466418536,0.4807262248020542,0.3900656305719597
CD74,,0.02869005994005994,0.02807192807192807,0.016291400906785523
CD82,0.15315482996091362,,0.13896994095013898,
CD83,0.02997002997002997,,,
CD84,,0.02869005994005994,0.02611342146225867,0.016291400906785523
CD8A,,0.02869005994005994,0.02611342146225867,0.016291400906785523
CD9,,,0.13463067544700197,
CD93,0.05103005103005103,0.05246182389039532,,
CD99L2,1.0,,1.0,
CDC25B,,1.0,,
CDH12,,,0.03119103119103119,
CDH18,0.02997002997002997,0.02869005994005994,,
CDH19,,0.03338479702116066,,
CDH4,,0.02869005994005994,0.02807192807192807,
CDH8,0.025820333512641205,,0.026735169592312452,
CDK14,1.0,,1.0,
CDK16,1.0,,1.0,
CDK2,,1.0,,
CDK5RAP2,1.0,,,
CDK6,,0.3481135760114149,,
CDKN1A,0.9810777457836282,,,
CDKN2C,,,0.3729904877730965,
CDON,,0.03492702949224688,0.026735169592312452,
CDS1,,0.3932194434987731,,
CDV3,,,0.8485980955616583,
CEBPD,,0.06143299080102054,,
CELF4,,1.0,,
CENPV,1.0,,1.0,
CEP290,,1.0,,
CERK,,,1.0,
CERS2,,,0.03508991008991009,
CES4A,,,0.2648501595870017,
CFL2,1.0,,,
CFLAR,0.13077831259649442,0.08811312526482805,0.11039522275477333,
CGNL1,0.9062937062937063,,0.8210943217764499,
CGREF1,,0.17826833360813946,0.2188047498540004,
CHD3,,,1.0,
CHD5,0.9232355546155168,,,
CHGB,,0.171857698951295,0.18671988603651474,
CHI3L2,,0.2695644780751164,,
CHM,1.0,,1.0,
CHPF,,0.9718370997261597,,
CHRD,0.04060455673358899,,0.039572762039722396,
CHRDL1,,,0.25980294215588334,
CHRNB3,0.5729952866516743,,,
CHST1,,,0.4495119028881086,
CHST2,1.0,,1.0,
CHST3,0.11601301923882569,,,
CIB2,1.0,,1.0,
CIDEB,,1.0,1.0,
CISH,,0.03492702949224688,,
CLCN5,1.0,,1.0,
CLDN19,0.39591178052716514,,,
CLDN5,0.29431438127090304,,0.272606006710053,
CLEC2B,,0.045286552013009414,0.06851453631114648,0.027624549363679796
CLIC1,,0.40368351500076916,0.4062670997344364,
CLK3,,,1.0,
CLOCK,,,1.0,
CLSTN1,,,0.03119103119103119,
CLU,,0.02869005994005994,,
CLYBL,1.0,,,
CMBL,1.0,,,
CMPK2,,,0.14825272526984018,
CMTM7,,,0.07339066162595574,
CNKSR2,0.740534366032374,,0.7295529329427635,
CNN2,1.0,0.9549185382518715,,
CNN3,,1.0,,
CNTFR,,,0.02611342146225867,
CNTN1,,,0.02807192807192807,
CNTN2,0.06675143038779402,0.038055209039665,0.026735169592312452,
CNTN3,,0.03122727612523531,,0.019253473798928344
CNTN4,0.0322754168908015,,0.02807192807192807,
CNTN6,0.0322754168908015,,,
CNTNAP4,0.24665430416229137,,0.2000671933856789,
CNTNAP5,0.27103331451157536,,,
COL11A1,0.06140201262152482,0.05246182389039532,0.04246173994073154,
COL12A1,,0.03122727612523531,0.026735169592312452,
COL16A1,,,0.1113597146654998,
COL1A1,,0.02869005994005994,0.0336190755352432,
COL21A1,,,0.16497246829000384,
COL23A1,,1.0,,
COL4A6,0.4258428139025154,,,
COL5A1,,0.03338479702116066,,
COL5A3,,0.0706216860063014,,
COL6A2,,,0.039572762039722396,
COL9A3,,,0.23296205868819977,
COMMD4,,0.11283688378660446,,
COPG2,0.5101163337822271,,,
CORO1A,,0.09430448705373178,0.1283288140430998,
COTL1,0.5299963194700036,,0.4930132367632367,
CPE,,,,0.025885225885225887
CPLX1,,,1.0,
CPS1,1.0,,,
CPXM2,,0.06788633901309957,,
CRB1,0.025820333512641205,,,
CRH,,0.02869005994005994,0.026735169592312452,
CRIM1,,0.03122727612523531,,
CRISPLD1,1.0,1.0,,
CRLF1,,0.08100722806605158,,
CRTAM,,,0.026735169592312452,
CRY2,,1.0,,
CRYBG1,,1.0,1.0,1.0
CRYZ,1.0,,1.0,
CSAD,,,1.0,
CSF1,,0.047899926160795726,,0.03056737077355634
CSGALNACT1,0.5404119689833975,,,
CSK,,0.050147331659936706,,
CSMD1,0.5128205128205129,,0.44300305169870385,0.34619226926919233
CSMD2,0.29431438127090304,0.23104048269611183,0.2586154003476838,
CSMD3,0.40170355959829646,0.352971300544116,0.40021465021465025,
CSPG5,,0.10408486861975233,,
CTDSP1,,0.13291266374376293,,
CTDSP2,,1.0,,
CTDSPL2,1.0,,,
CTGF,0.04060455673358899,,,0.016291400906785523
CTNNA2,0.44755244755244755,,0.3965338566357242,
CTSA,,0.11412620528642627,,
CTSB,0.04450095359186269,,,
CTSC,,0.0767627021807624,,0.03495533592620972
CTSS,,0.02869005994005994,0.039572762039722396,0.017359689490837032
CTSZ,,,0.5865027829313544,
CTTNBP2,,,1.0,
CUL7,,,1.0,
CUX2,0.9885160710848785,,0.9679466394315278,
CXCL10,,0.02869005994005994,0.02611342146225867,0.019253473798928344
CXCL12,,0.03492702949224688,,
CXCL14,0.025820333512641205,,0.02611342146225867,
CXCL8,,0.02869005994005994,0.03119103119103119,
CXCL9,,0.02869005994005994,0.026735169592312452,0.016291400906785523
CXCR4,,0.02869005994005994,,
CXXC4,,0.04011037506183138,,
CXorf56,1.0,,1.0,
CYBA,,0.11789576543674904,,
CYP26B1,0.05103005103005103,,0.0480608885278146,
CYSTM1,1.0,,,
CYTH4,,1.0,1.0,1.0
DAB1,,,0.05467191984045917,
DACH1,,,0.20211788211788212,
DACH2,,,0.6204935804935804,
DACT2,,0.40463610463610467,,
DAPP1,,0.6820907119414583,0.7236672675766159,
DCAF4,1.0,,,
DCBLD2,,0.11412620528642627,0.12211661018027066,
DCN,,0.03492702949224688,,
DDAH2,0.740730442519707,,,
DDB2,,1.0,,
DDIT4L,1.0,1.0,,
DDX23,,1.0,,
DDX3X,1.0,,1.0,
DDX3Y,,1.0,1.0,1.0
DDX58,,0.10230824893581492,,
DENND1A,1.0,,,
DENND1C,,0.6885614385614385,0.7647450042993219,
DES,,1.0,,
DGKA,,0.25722122704881323,,
DGKG,0.8570153251004314,0.7497919429179659,,
DHCR7,,0.8000006424443723,,
DHFR,,1.0,1.0,
DHRS1,1.0,,1.0,
DIAPH1,,1.0,,
DIAPH2,1.0,,1.0,
DIO3,0.025820333512641205,,,
DIXDC1,1.0,,,
DKK1,0.1410065344491574,,,
DKK3,,0.2695644780751164,,
DLG1,,,0.05467191984045917,
DLGAP3,,,0.7797757797757797,
DLK1,,0.11412620528642627,,
DLX1,0.025820333512641205,,0.0336190755352432,
DLX2,,0.02869005994005994,0.02611342146225867,
DMD,0.26024608303089314,,0.22026587485009658,
DMTN,0.6678682142599669,,,
DNAJB9,,0.03492702949224688,,
DNAJC12,1.0,,1.0,
DNAJC6,,1.0,,
DNER,,0.06143299080102054,,
DNHD1,,,1.0,
DNM1,,0.17833245890799845,0.22646261301723486,
DNMT3A,1.0,,,
DOCK10,,1.0,1.0,
DOCK11,,,1.0,
DOCK8,,1.0,1.0,1.0
DOCK9,0.36658078763341917,,,
DOK5,,,0.2911938807461195,
DPP10,,1.0,1.0,
DPP3,,,1.0,
DPP6,0.23626858578314888,,0.21779944193737297,0.13859669742022684
DPY19L1,,0.8280169197890718,,0.6851971557853911
DPY19L2,0.6675143038779403,,0.6236363341237787,
DPYD,,0.8232085879144704,,
DPYSL2,,0.5104021852273601,,
DRAM1,,0.45577376360294514,0.5390499071480667,
DRP2,0.07377238146468916,,0.045277303341819466,
DSCAM,0.025820333512641205,,0.026735169592312452,
DSCAML1,,,0.026735169592312452,
DSEL,0.22246210165673252,,,
DSP,,0.06002843310535618,,
DSTN,1.0,1.0,,
DTX3L,,1.0,1.0,1.0
DUSP16,,0.29062970572404534,0.31555306007860756,
DUSP22,,,0.8459616264494312,
DYNLT3,,,0.02611342146225867,
DZIP1,,1.0,,
E2F3,1.0,,,
EBF1,0.636167288435107,,0.5631296414428945,
EBPL,0.6589620905410379,,,
ECHDC2,,,1.0,
ECM2,0.025820333512641205,,,
EDIL3,0.10637250073869792,,0.08447978353934467,
EDNRB,,0.02869005994005994,,
EEF1A2,,1.0,,
EEF2,,1.0,,
EFHD1,,1.0,,
EFNA1,,0.03338479702116066,,0.016291400906785523
EFNB3,,0.03122727612523531,,
EFS,0.64107566253489,,,
EGR3,,,0.0377891339429801,
EHD1,,1.0,,
EIF1AX,1.0,,1.0,
EIF1AY,,1.0,1.0,1.0
EIF2AK2,,0.5635123497192464,,
EIF2AK4,1.0,,1.0,
EIF2B1,,,1.0,
EIF2S3,1.0,,,
EIF4B,,1.0,,
ELAVL3,,,1.0,
ELAVL4,1.0,,1.0,
ELF1,,0.08607017982017982,0.09466115280068768,
ELFN2,,1.0,1.0,
ELK3,,0.1677483010816344,,
ELL2,1.0,,,
EMB,0.0913937547600914,0.08100722806605158,0.0927450130989954,
EMILIN3,0.6611036022800729,,,
EML3,,1.0,1.0,
EML6,,0.274839809871657,,
EMX2,0.03586157432311279,,,
EN2,0.025820333512641205,,0.02611342146225867,
ENC1,,1.0,1.0,
ENO2,,1.0,1.0,
ENOX1,,,0.45094745254745255,
ENOX2,0.46642677710638875,,0.4057455149892124,
ENPP2,,0.2037847735788239,,
ENPP4,,0.04011037506183138,,
ENPP5,,1.0,,
EOMES,0.06417112299465241,,,
EPAS1,0.6578167595116747,,,
EPB41L3,1.0,,,
EPHA5,0.0322754168908015,,0.03508991008991009,
EPHB6,0.0322754168908015,,0.039572762039722396,
EPSTI1,,0.3311718341778462,0.35709873165703554,0.2597935397935398
ERBB2,0.03586157432311279,,0.0377891339429801,
ERBB3,,0.0546477332191618,,
ERBB4,0.03586157432311279,,,
ERMN,,,0.2188047498540004,
ERO1A,,0.2907259407259407,,
ESPL1,,1.0,1.0,
ESYT1,,1.0,,
ESYT2,,,0.7616718945390274,
ETFB,,,1.0,
ETNK2,,0.44836558790047154,,
ETS1,,0.10408486861975233,0.11594926812318117,
ETV1,0.2950363757280184,,,
ETV5,0.48572603866721514,,0.4279368839629426,
ETV6,,0.5205125309473136,,
ETV7,,0.7784383900888756,0.8364444239613845,0.6873827926459506
EVI2A,,0.06788633901309957,0.09466115280068768,0.036655652040267425
EVI2B,,0.02869005994005994,0.02807192807192807,0.016291400906785523
EXTL3,,0.5336946790233987,,
F3,,0.02869005994005994,,0.019253473798928344
F5,0.16533652221384565,0.15223297111052211,,
FABP5,,1.0,,1.0
FABP6,,,0.1749599237971331,
FABP7,,0.10230824893581492,,
FAM102A,,0.11016983016983019,0.13896994095013898,
FAM107A,,0.08212873388592239,,
FAM110B,,,1.0,
FAM111A,,1.0,,
FAM117B,,1.0,,
FAM122B,1.0,,1.0,
FAM124A,,,1.0,
FAM129A,,0.8500222175301041,0.9030862612753424,
FAM135B,0.8843464228079613,,0.8219154994665199,
FAM13A,,0.2821893895578106,,
FAM153A,0.4769758543343449,,0.39348685502531655,
FAM162A,,1.0,1.0,
FAM199X,1.0,,1.0,
FAM19A2,0.9608235630540465,,0.8815110123521338,
FAM210B,0.16533652221384565,,,
FAM221A,0.19797104304146554,,,
FAM43A,0.32826677454776626,0.23255378982251226,,
FAM49A,1.0,1.0,,
FAM50B,0.472027972027972,,0.4057455149892124,
FAM78A,,1.0,1.0,
FAM84A,0.5563186813186813,,0.534621003033946,
FAM8A1,,0.02869005994005994,,
FANCI,,1.0,1.0,
FAR2,,,0.9955103566576838,
FASLG,,0.03338479702116066,0.0377891339429801,
FASN,,1.0,,
FAT4,0.0322754168908015,,0.026735169592312452,
FBLN5,0.14750874125874125,0.12833403155983802,,
FBN1,,,0.026735169592312452,
FBXO32,,,1.0,
FGD3,,,1.0,
FGF1,0.025820333512641205,,,
FGF11,0.025820333512641205,,,
FGF12,,0.02869005994005994,0.02807192807192807,
FGF13,0.025820333512641205,0.02869005994005994,0.02611342146225867,
FGF14,0.025820333512641205,,0.02611342146225867,
FGFBP3,0.12825602345253,0.09591900636676756,,
FGFR1,0.025820333512641205,,,
FGFR2,0.025820333512641205,,,
FGFR3,0.04060455673358899,0.02869005994005994,,0.016291400906785523
FHDC1,,,,1.0
FHIT,1.0,,,
FHL1,0.6646991262375878,0.6053116375150273,0.5798738574857978,
FIGN,,,1.0,
FILIP1L,,,0.25980294215588334,
FKBP4,1.0,,1.0,
FKBP5,,1.0,1.0,
FLNC,,0.2914243432915632,,
FLOT2,,0.4349682866861891,,
FLRT3,,,0.3447252926606607,
FMN2,,1.0,,
FMNL1,,1.0,1.0,1.0
FNBP1L,,1.0,,
FNDC5,1.0,,,
FNIP2,1.0,,1.0,
FOLH1,0.9803135865982446,,,
FOLR1,1.0,,1.0,
FOS,,0.07904016513288037,,0.04043229497774953
FOXG1,0.2763090567968617,,,
FOXP1,1.0,,,
FOXP2,0.21829521829521828,,0.21779944193737297,
FRA10AC1,1.0,,1.0,
FRAS1,0.2935839670533548,,0.2742411434719127,
FRMD4B,0.953449535539088,0.8426628663595489,,
FRRS1L,,,0.523198164065037,
FRY,,0.5783442031290569,,
FRZB,0.025820333512641205,,,
FSTL1,,0.050147331659936706,,
FSTL4,0.08855466141898304,,0.07339066162595574,
FSTL5,0.12825602345253,,0.09050054423188751,
FUNDC1,1.0,,1.0,
FURIN,,0.02869005994005994,0.02807192807192807,
FXYD5,,0.43409308083221126,0.43201603591213983,0.3669197044993224
FYB1,,0.047899926160795726,0.03508991008991009,0.025885225885225887
FZD1,0.025820333512641205,,,
FZD5,0.025820333512641205,0.02869005994005994,0.02611342146225867,0.016291400906785523
FZD7,,,,0.016291400906785523
FZD8,0.025820333512641205,,,
GABBR1,,0.057156850931170004,,
GABBR2,,0.12833403155983802,,
GABRA1,0.507399577167019,,0.4910387418224409,
GABRA2,0.5007579832754658,0.42036717860893685,0.49202753428105545,
GABRA4,0.5436549906075865,,,
GABRA5,0.06417112299465241,,,
GABRB1,,,0.0336190755352432,
GABRB2,0.1957053547159554,,0.2037077966281506,
GABRG2,,,0.20528370308105992,
GADD45B,,,,0.020590520590520592
GALNT10,,0.9787232736541492,,0.8411017553874697
GALNT13,,,1.0,
GALNT15,,0.8233591805020376,,0.6851971557853911
GALNT17,1.0,,,
GALNT2,1.0,,1.0,
GALNT6,,1.0,,
GAPDH,,1.0,,
GAS1,0.2612481857764877,0.21345922700324504,0.21725231290448682,
GAS7,0.4769758543343449,0.3858355528149149,0.41035376583549343,
GAS8,0.21829521829521828,,0.21779944193737297,
GATM,0.8985278583748948,,0.8128519831816535,
GBE1,,1.0,,
GBP1,,0.04011037506183138,0.03508991008991009,0.02144690752285689
GBP2,,0.6105011739529506,0.6493945293359642,0.5100996564411199
GCNT1,0.32148133556584263,,0.26651947274515364,
GDE1,,0.26399780477033696,,
GFAP,,0.05246182389039532,,
GFPT1,,1.0,,
GGA2,0.6334663167634967,,,
GIMAP1,,0.36618152839526885,0.4378857388566127,
GIMAP4,,0.15804954539131755,0.17674917674917676,0.09700223440681456
GIMAP7,,1.0,1.0,1.0
GIMAP8,,0.06002843310535618,0.06851453631114648,
GJA1,,,0.07917723302338688,
GK,0.4952424624555773,,0.4779334589461172,
GLB1L2,0.3410493250065443,0.2769740807715491,,
GLCCI1,,,1.0,
GLG1,,1.0,,
GLI2,0.09279182356105432,,,
GLI3,0.15516558912785328,0.11016983016983019,,
GLIPR1,,1.0,1.0,
GLIPR2,1.0,,1.0,
GLIS2,0.3108003108003108,,0.28601587092153136,
GLIS3,0.38813899279015557,0.352971300544116,,
GLRX,,0.9814464676427865,,
GLRX3,,,1.0,
GLS,1.0,,,
GLUL,1.0,,,
GNA15,,0.21345922700324504,0.24272293363202455,0.17548166119594694
GNAI1,,1.0,,
GNAO1,,0.08212873388592239,,
GNAS,0.06675143038779402,,,
GNAZ,,0.35406647615949943,,
GNB3,1.0,,1.0,
GNB4,,1.0,,
GNG12,,,1.0,
GNG4,,0.16671636820890554,,
GOLM1,,,1.0,
GPC3,,,0.12009380993338213,
GPD1,,1.0,,
GPD1L,1.0,,,
GPD2,1.0,,,
GPI,,1.0,1.0,
GPM6A,,0.1768987110450525,0.2037077966281506,
GPM6B,0.1410065344491574,,,
