,FDR corrected P-value PD wo Tc vs. Ctrl wo Tc,FDR corrected P-value PD with Tc vs. PD wo Tc,FDR corrected P-value PD with Tc vs. Ctrl with Tc,FDR corrected P-value Ctrl with Tc vs. Ctrl wo Tc
AKAP13,,,1.0,
AKAP5,,,1.0,
AKNA,,1.0,1.0,
AKR1B1,0.7673359698153086,,0.8705363077986653,
AKR1C1,1.0,,,
AKR1C2,0.4537016381676576,,,
AKR7A2,,,0.9708171686970274,
ALCAM,,1.0,,
ALDH2,,0.6298247207338117,,
ALDH5A1,,0.6158286158286158,,
ALDH6A1,,0.6158286158286158,,
ALDOA,,0.6158286158286158,,
ALDOC,,1.0,1.0,
ALKBH5,,0.6498053670467464,0.6679658369799215,
ALOX5AP,,1.0,1.0,1.0
ALPK1,,1.0,,1.0
ALPL,,0.7991933160472487,,
ALS2CL,1.0,1.0,,
ALYREF,,1.0,,1.0
AMER2,,,1.0,
AMIGO2,1.0,,,
AMMECR1,1.0,,1.0,
AMOT,,,1.0,
AMOTL1,1.0,,1.0,
AMOTL2,0.5609478241057189,,,
AMPD2,,0.7528141150188394,,
AMPH,,,1.0,
AMT,0.3883484936116515,,,
ANGPT1,,1.0,,
ANGPTL2,,1.0,,
ANK1,1.0,,,
ANKDD1A,,,1.0,
ANKRD29,1.0,,1.0,
ANKRD33B,1.0,,1.0,
ANKRD36,,1.0,,
ANKRD37,1.0,,1.0,
ANKRD46,,0.8829895594601478,,
ANKRD50,1.0,,1.0,
ANKS1B,,,1.0,
ANLN,,,1.0,
ANOS1,1.0,,,
ANP32B,,0.8630931358204086,1.0,
ANTXR2,,,1.0,
ANXA1,,1.0,1.0,
ANXA11,,0.7001774820923758,0.7226029784169319,
ANXA2,,,1.0,
AOAH,,1.0,1.0,
AP1AR,1.0,1.0,,
AP1S2,,1.0,1.0,
AP5Z1,,1.0,,
APAF1,1.0,,1.0,
APBA1,,1.0,1.0,
APBB1IP,,1.0,1.0,1.0
APBB2,1.0,,,
APC2,1.0,,1.0,
APCDD1,1.0,,1.0,
APLN,,,1.0,
APLP1,,1.0,,
APLP2,,1.0,,
APMAP,,0.65039042590063,,
APOBEC3C,,1.0,1.0,
APOBEC3F,,1.0,,
APOL2,,1.0,1.0,
APOL3,,1.0,1.0,1.0
APOL6,,1.0,1.0,1.0
APOLD1,1.0,,,
APOO,0.38105556415415576,,0.44128886986029847,
APOOL,0.38105556415415576,,0.44128886986029847,
AQP1,,1.0,,1.0
AQP3,,1.0,1.0,1.0
ARAP1,1.0,,1.0,
ARAP2,,,1.0,
ARF6,,1.0,1.0,
ARFGEF3,,1.0,,
ARG2,0.43637008153137186,0.6158286158286158,,
ARHGAP20,,1.0,,
ARHGAP21,,,1.0,
ARHGAP27,,1.0,,
ARHGAP30,,1.0,1.0,1.0
ARHGAP33,,,1.0,
ARHGAP36,0.38105556415415576,,0.44128886986029847,
ARHGAP9,,1.0,1.0,1.0
ARHGDIB,,1.0,1.0,1.0
ARHGEF1,1.0,1.0,1.0,
ARHGEF2,,1.0,,
ARHGEF3,,,1.0,
ARHGEF6,,1.0,1.0,
ARID5B,,1.0,,
ARL1,,1.0,,
ARL4C,1.0,,1.0,
ARMCX2,1.0,,1.0,
ARMCX3,0.6148851148851149,,0.7226029784169319,
ARMCX4,1.0,1.0,,
ARPC5L,,1.0,,
ARPP19,,,1.0,
ARPP21,,1.0,,
ARRDC2,,1.0,1.0,
ARRDC3,,,1.0,
ARSD,1.0,,1.0,
ART3,,,,0.8334522620236906
ARX,1.0,,,
ASAH1,1.0,1.0,,
ASAP1,1.0,,1.0,
ASB4,0.48349940657632967,,0.5972636059592581,
ASF1B,,1.0,1.0,
ASIC2,,1.0,,
ASPH,,0.6498053670467464,0.6081934594331287,
ASS1,,0.6498053670467464,,
ASTN1,1.0,,1.0,
ASXL3,1.0,,1.0,
ATF3,1.0,1.0,,
ATG12,1.0,,,
ATG4A,,,1.0,
ATG9B,1.0,,,
ATMIN,1.0,,,
ATP10A,,1.0,1.0,
ATP10B,1.0,,1.0,
ATP11A,1.0,,,
ATP11C,0.38105556415415576,,0.530962543949557,
ATP13A3,1.0,,,
ATP1A2,,1.0,,
ATP1A4,,,,1.0
ATP1B1,,0.6158286158286158,,
ATP1B3,0.38105556415415576,,,
ATP2A2,0.7034930135366817,0.7517098286329056,,
ATP2B2,1.0,,1.0,
ATP6AP1,,0.7517098286329056,,
ATP6AP2,0.4537016381676576,0.6298247207338117,0.6565332477741237,
ATP6V0D2,0.38105556415415576,,,
ATP6V1A,0.6239720870262743,0.7142342193888587,,
ATP6V1B2,0.48416150778355505,,0.6695116963573339,
ATP6V1C1,0.4864016580434491,,0.6679658369799215,
ATP6V1G2,,1.0,1.0,
ATP8A1,1.0,,1.0,
ATP9A,,0.6498053670467464,,
ATRNL1,1.0,,1.0,
AXIN2,1.0,,1.0,
AZGP1,,0.8344028234539184,,
B2M,,1.0,1.0,1.0
B3GALNT1,,0.6498053670467464,,
B3GAT1,,,1.0,
B3GNT2,,0.6158286158286158,0.568074031231926,
B3GNT9,,,0.9801357582814536,
B4GALT1,,1.0,1.0,
B4GAT1,,1.0,,
BAALC,,1.0,,
BACE2,,,1.0,
BAG1,,,1.0,
BAHCC1,1.0,,1.0,
BAIAP3,1.0,1.0,,
BAK1,,1.0,1.0,
BARHL1,1.0,,1.0,
BASP1,,1.0,,
BATF3,,0.6664980589031222,,1.0
BAZ1A,,,1.0,
BCAN,,1.0,,
BCAT1,0.5621806764663908,,0.6745879120879121,
BCL11A,,,1.0,
BCL11B,1.0,1.0,,
BCL6,,1.0,1.0,1.0
BCLAF3,0.5292682001542761,,0.6679658369799215,
BCORL1,1.0,,,
BDNF,1.0,,,
BEX1,1.0,,1.0,
BEX2,1.0,,1.0,
BEX3,1.0,,1.0,
BEX4,1.0,,1.0,
BGN,,,1.0,
BHLHB9,0.38105556415415576,,,
BHLHE22,1.0,,1.0,
BHLHE41,,1.0,,
BIRC7,1.0,,,
BLCAP,0.6294558522046674,0.7187065271177422,,
BLM,,1.0,1.0,
BMP2,1.0,,,
BMP7,1.0,1.0,,
BMPR1B,,1.0,,
BNIP3,,1.0,1.0,
BNIP3L,,1.0,,
BOC,1.0,1.0,1.0,
BRAT1,1.0,,,
BRINP1,,1.0,,
BRINP3,1.0,,,
BRMS1,,1.0,,
BRS3,1.0,,1.0,
BSPRY,,0.7517098286329056,0.8705363077986653,
BST2,,1.0,1.0,1.0
BTBD11,,1.0,,
BTBD3,1.0,1.0,,
BTBD6,1.0,,,
BTG1,,1.0,,
BTG2,1.0,1.0,1.0,1.0
BTN2A2,,0.8391749095974449,,1.0
BTN3A1,,1.0,,1.0
BTN3A2,,0.716464023781097,,1.0
BTNL9,1.0,,1.0,
BUB3,1.0,,1.0,
BZW2,,,0.44128886986029847,
C10orf90,1.0,,,
C11orf87,1.0,,1.0,
C19orf57,,,1.0,
C1QL1,1.0,,,
C1QTNF1,,0.9854214108872494,,
C1QTNF3,1.0,,1.0,
C1R,1.0,1.0,,1.0
C1S,,1.0,,1.0
C1orf61,1.0,,1.0,
C2CD2,,,1.0,
C2CD4C,,,1.0,
C3,,1.0,,1.0
C3AR1,,0.6158286158286158,0.44128886986029847,
C3orf18,,,1.0,
C3orf58,,0.9353989858721721,,1.0
C3orf70,,,0.7750206315423707,
C4orf19,1.0,,,
C6orf106,,,1.0,
C8orf34,,1.0,,
C8orf82,0.38105556415415576,,,
CA10,0.38105556415415576,,0.44128886986029847,
CA12,1.0,,1.0,
CA2,,0.7187065271177422,,
CA8,,,1.0,
CA9,0.38105556415415576,,,
CABIN1,,,1.0,
CABLES1,,1.0,1.0,
CABP7,,,1.0,
CACHD1,0.8852601299409809,,1.0,
CACNA1A,1.0,1.0,1.0,
CACNA1E,,1.0,1.0,
CACNA1G,1.0,1.0,1.0,
CACNA2D1,0.5336738732965148,,0.6260380244755245,
CACNA2D2,0.5859114707282247,0.6811958990729942,,1.0
CACNA2D3,,1.0,,
CACNA2D4,1.0,,,
CACNB2,1.0,1.0,,
CACNB4,,,1.0,
CACNG4,0.38105556415415576,,,
CACNG7,,,1.0,
CACNG8,1.0,,,
CAD,1.0,,1.0,
CADM1,1.0,1.0,,
CADM2,1.0,,,
CADM3,,1.0,1.0,
CALB1,,1.0,,
CALB2,1.0,,,
CALHM2,,1.0,1.0,
CALY,,,1.0,
CAMK1D,,,1.0,
CAMK2A,1.0,1.0,1.0,
CAMK2N1,,,1.0,
CAMK2N2,1.0,,,
CANX,,0.8409245926487307,,
CAP2,1.0,,1.0,
CAPG,,0.7187065271177422,0.8242237762237764,
CARD8,,1.0,1.0,
CARMIL3,,,1.0,
CARTPT,1.0,,,1.0
CASC10,1.0,,1.0,
CASK,1.0,1.0,1.0,
CASKIN1,,1.0,,
CASP1,,1.0,1.0,1.0
CASP10,,1.0,,
CASP7,,1.0,,
CAV2,,,0.9388204388204389,
CBLB,1.0,,,
CBLN1,,1.0,1.0,
CBLN2,1.0,,1.0,
CBLN4,1.0,,1.0,
CCDC136,,1.0,1.0,
CCDC152,1.0,,,
CCDC40,1.0,,,
CCDC80,,0.6158286158286158,,
CCDC86,,,1.0,
CCDC88A,,1.0,,
CCDC88B,,1.0,1.0,
CCK,1.0,,1.0,
CCL2,1.0,1.0,1.0,1.0
CCL28,,1.0,1.0,
CCL4,,1.0,1.0,
CCL5,,1.0,1.0,1.0
CCM2,,,1.0,
CCNA2,,,1.0,
CCNB1,,1.0,1.0,
CCND1,,1.0,1.0,
CCND2,,1.0,,
CCND3,,1.0,,
CCNG2,1.0,,1.0,
CCNI,,0.6498053670467464,,
CCNL1,,1.0,,
CCR2,,1.0,1.0,
CCR5,,1.0,1.0,
CCT7,0.8133913330763725,,,
CCZ1,,0.6158286158286158,0.5818124183508798,
CD109,,0.6158286158286158,,
CD2,,1.0,1.0,1.0
CD200,1.0,1.0,,
CD27,,1.0,1.0,1.0
CD274,,1.0,1.0,1.0
CD276,,,1.0,
CD300A,,1.0,1.0,
CD37,,1.0,1.0,1.0
CD3E,,1.0,1.0,1.0
CD4,,1.0,1.0,
CD44,1.0,1.0,,1.0
CD47,1.0,,,
CD48,,1.0,1.0,1.0
CD53,,1.0,1.0,1.0
CD6,,1.0,1.0,1.0
CD74,,1.0,1.0,1.0
CD82,1.0,,1.0,
CD83,1.0,,,
CD84,,1.0,1.0,1.0
CD8A,,1.0,1.0,1.0
CD9,,,1.0,
CD93,1.0,1.0,,
CD99L2,0.43637008153137186,,0.5818124183508798,
CDC25B,,1.0,,
CDC42SE1,,1.0,,
CDC7,,,1.0,
CDH12,1.0,,1.0,
CDH13,,0.6298247207338117,,
CDH18,1.0,1.0,,
CDH19,,1.0,,
CDH4,1.0,1.0,1.0,
CDH6,,,1.0,
CDH8,1.0,,1.0,
CDK14,1.0,,1.0,
CDK16,1.0,,1.0,
CDK2,,0.8391749095974449,,
CDK5RAP2,1.0,,,
CDK6,,0.6158286158286158,,
CDKN1A,1.0,,,1.0
CDKN1C,,,,1.0
CDKN2C,,,1.0,
CDON,,1.0,1.0,
CDS1,,0.716464023781097,,
CDV3,0.38105556415415576,,0.44128886986029847,
CEBPA,,,1.0,
CEBPD,,1.0,,
CELF4,,1.0,,
CENPV,1.0,,1.0,
CEP126,,0.6158286158286158,,
CEP170,,,1.0,
CEP19,1.0,,,
CEP290,,1.0,,
CEP41,1.0,,,
CEP63,,1.0,,
CER1,1.0,,,
CERK,,,1.0,
CERS2,,,1.0,
CES4A,,,1.0,
CETN2,,1.0,,
CFB,,,,1.0
CFL2,1.0,,,
CFLAR,1.0,1.0,1.0,
CGAS,,,1.0,
CGNL1,1.0,,1.0,
CGREF1,,1.0,1.0,
CHD3,,,0.8976061532452511,
CHD5,1.0,,1.0,
CHERP,,,1.0,
CHGB,,1.0,1.0,
CHI3L2,,1.0,,
CHL1,,1.0,,
CHM,1.0,,1.0,
CHN1,1.0,,,
CHPF,,1.0,,
CHPF2,,,1.0,
CHRD,1.0,,1.0,
CHRDL1,,,1.0,
CHRNB1,,,1.0,
CHRNB3,1.0,,,
CHST1,,1.0,1.0,
CHST11,,,0.44128886986029847,
CHST15,0.38105556415415576,,,0.8334522620236906
CHST2,1.0,,1.0,
CHST3,0.8595168272587628,,,
CHURC1,,1.0,,
CIB2,0.5548963231890061,,0.6763545096878429,
CIDEB,,0.6158286158286158,0.5851304658644108,
CISD3,,,0.44128886986029847,
CISH,,1.0,,1.0
CLASP2,,1.0,,
CLCN5,1.0,,1.0,
CLDN19,1.0,,,
CLDN5,1.0,1.0,1.0,
CLEC2B,,1.0,1.0,1.0
CLIC1,,1.0,1.0,
CLK3,,,1.0,
CLMN,,,0.9275202409530767,
CLOCK,,,1.0,
CLSTN1,,1.0,1.0,
CLU,,1.0,,
CLYBL,1.0,,,
CMBL,1.0,1.0,,
CMPK2,,,0.5384737214005506,
CMTM3,,1.0,,
CMTM4,,0.6298247207338117,,
CMTM6,,,0.9708171686970274,
CMTM7,,,1.0,
CNEP1R1,,,1.0,
CNKSR2,1.0,1.0,1.0,
CNMD,,1.0,,
CNN2,1.0,1.0,,
CNN3,,1.0,,
CNR1,1.0,,,
CNTFR,1.0,,1.0,
CNTN1,1.0,,1.0,
CNTN2,1.0,1.0,1.0,
CNTN3,,1.0,,1.0
CNTN4,1.0,,1.0,
CNTN6,1.0,,,
CNTNAP1,,1.0,,
CNTNAP4,1.0,,1.0,
CNTNAP5,1.0,,1.0,
COG3,,1.0,,
COL11A1,1.0,1.0,1.0,
COL11A2,,,1.0,
COL12A1,,1.0,1.0,
COL16A1,,,1.0,
COL1A1,1.0,1.0,1.0,
COL21A1,1.0,,1.0,
COL23A1,,1.0,,
COL27A1,,1.0,,
COL4A3BP,0.38105556415415576,,,
COL4A6,1.0,,,
COL5A1,,1.0,,
COL5A3,,1.0,,
COL6A2,,,1.0,
COL9A3,,,1.0,
COLGALT2,0.42967875497995983,,0.5632922632922632,
COMMD4,,0.6158286158286158,,
COPG2,0.7512403914077554,,,
CORO1A,,1.0,1.0,
COTL1,0.503462979973047,0.6498053670467464,0.6837117684575311,
COX17,0.38105556415415576,,,
COX7A2L,0.38105556415415576,,,
CPD,,0.8671560227851619,,
CPE,,1.0,,1.0
CPLX1,,,1.0,
CPNE4,,,,1.0
CPNE8,,0.6158286158286158,0.44128886986029847,
CPS1,0.38105556415415576,,0.44128886986029847,
CPXM2,,1.0,,
CRB1,1.0,,1.0,
CREBL2,,,1.0,
CRELD2,,,0.44128886986029847,
CREM,,,1.0,
CRH,,1.0,1.0,
CRIM1,,1.0,,
CRISPLD1,0.6747411880155243,0.7276057276057276,,
CRLF1,,1.0,1.0,
CRTAM,,1.0,1.0,
CRTC3,,1.0,,
CRY2,,1.0,,
CRYBG1,,1.0,1.0,1.0
CRYM,,,1.0,
CRYZ,0.7512403914077554,,0.8620526760061644,
CSAD,1.0,,1.0,
CSDC2,,1.0,,
CSF1,,1.0,,1.0
CSGALNACT1,1.0,,,
CSK,,1.0,,
CSMD1,1.0,,1.0,1.0
CSMD2,1.0,1.0,1.0,
CSMD3,1.0,1.0,1.0,
CSPG5,,1.0,1.0,
CSRP2,,,1.0,
CTDSP1,,0.6158286158286158,,
CTDSP2,,0.8907521050378193,,
CTDSPL2,0.8067292707292708,,,
CTGF,1.0,,1.0,1.0
CTNNA2,1.0,1.0,1.0,
CTNNB1,,1.0,,
CTSA,,0.6298247207338117,,
CTSB,1.0,,1.0,
CTSC,1.0,1.0,,1.0
CTSK,,,1.0,
CTSO,,0.716464023781097,,
CTSS,,1.0,1.0,1.0
CTSZ,,0.8344028234539184,0.9524651173002823,
CTTNBP2,,,1.0,
CUL7,,,1.0,
CUX2,1.0,,1.0,
CUZD1,1.0,,,
CWC25,,,1.0,
CXADR,,,1.0,
CXCL10,,1.0,1.0,1.0
CXCL12,,1.0,1.0,
CXCL14,1.0,,1.0,
CXCL8,,1.0,1.0,
CXCL9,,1.0,1.0,1.0
CXCR4,,1.0,1.0,
CXXC4,,1.0,,
CXorf56,0.38105556415415576,,0.44128886986029847,
CYBA,,1.0,,
CYBRD1,,,1.0,
CYP26B1,1.0,,1.0,
CYP27A1,0.5019470325592774,,0.6837117684575311,
CYP46A1,1.0,,,
CYP4V2,1.0,,1.0,
CYSTM1,0.38105556415415576,,0.44128886986029847,
CYTH4,,1.0,1.0,1.0
D2HGDH,0.38105556415415576,,,
DAB1,,,1.0,
DACH1,1.0,,1.0,
DACH2,0.503462979973047,,0.6695116963573339,
DACT1,,,1.0,
DACT2,,1.0,,1.0
DACT3,,,,1.0
DAPP1,,1.0,1.0,
DCAF4,0.6463443533210975,,,
DCBLD2,,1.0,1.0,
DCC,,,1.0,
DCLK1,,1.0,,
DCN,,1.0,,
DCUN1D3,,,1.0,
DCX,,1.0,,
DDAH1,,0.6158286158286158,,
DDAH2,1.0,,,
DDB2,0.7742997742997743,0.8391749095974449,,
DDIT3,1.0,,1.0,
DDIT4,,1.0,,
DDIT4L,1.0,1.0,,
DDR2,1.0,,,
DDX11,1.0,,,
DDX23,,1.0,,
DDX25,,1.0,,
DDX27,0.8290585818675705,,,
DDX3X,1.0,,1.0,
DDX3Y,,1.0,1.0,1.0
DDX58,,1.0,,
DEAF1,,1.0,,
DENND1A,1.0,,,
DENND1B,,,1.0,
DENND1C,,0.9326250672404519,0.994979130901461,
DEPP1,1.0,1.0,1.0,1.0
DEPTOR,,,1.0,
DERL3,,,1.0,
DES,,1.0,,
DGKA,,1.0,,
DGKG,1.0,1.0,1.0,
DHCR7,,1.0,1.0,
DHFR,,0.7001774820923758,0.7746464062253536,
DHRS1,0.41504745254745257,,0.4977196716327152,
DHRS7,0.4392036534893678,,0.6046726382860836,
DIAPH1,,1.0,,
DIAPH2,1.0,,1.0,
DIO3,1.0,,,
DIRAS2,,1.0,,
DIRAS3,,,1.0,
DIXDC1,1.0,,,
DKK1,0.7966122945880031,,,
DKK3,,0.6730127015841302,,
DLG1,1.0,,1.0,
DLGAP3,1.0,,1.0,
DLK1,,0.8211048211048212,,
DLK2,,,1.0,
DLL1,,,1.0,
DLX1,1.0,,1.0,
DLX2,1.0,1.0,1.0,
DMD,1.0,,1.0,
DMTN,1.0,1.0,,
DNAH12,,,0.614897102897103,
DNAJB1,,1.0,,
DNAJB9,,0.8671560227851619,,
DNAJC10,,1.0,,
DNAJC12,0.38105556415415576,,0.44128886986029847,
DNAJC3,,0.7517098286329056,,
DNAJC6,,1.0,1.0,
DNER,,1.0,,
DNHD1,1.0,,1.0,
DNM1,1.0,1.0,1.0,
DNM3,1.0,,1.0,
DNMBP,1.0,,,
DNMT3A,1.0,,1.0,
DOCK10,1.0,1.0,1.0,1.0
DOCK11,1.0,,1.0,
DOCK8,,1.0,1.0,1.0
DOCK9,1.0,,,
DOK3,1.0,,,
DOK5,1.0,1.0,1.0,
DOK6,,1.0,,
DONSON,,,1.0,
DPF1,,,1.0,
DPH3,0.585604871319157,,,
DPP10,,1.0,1.0,
DPP3,,0.6158286158286158,0.44128886986029847,
DPP6,0.9443628044310638,,0.9801357582814536,1.0
DPY19L1,,0.6158286158286158,,0.8334522620236906
DPY19L2,0.38105556415415576,,0.44128886986029847,
DPYD,,0.7528141150188394,,
DPYSL2,,1.0,,1.0
DRAM1,,0.6298247207338117,0.5384737214005506,
DRP2,1.0,,1.0,
DSCAM,1.0,,1.0,
DSCAML1,,,1.0,
DSEL,1.0,,1.0,
DSP,,1.0,,
DSTN,1.0,1.0,,
DTD1,1.0,,,
DTX3L,,1.0,1.0,1.0
DUSP10,,,1.0,
DUSP16,,1.0,1.0,
DUSP2,,1.0,,
DUSP22,0.585604871319157,,0.7124360787727125,
DUSP3,,1.0,,
DUT,,,0.7486335886335886,
DYNC1I1,,1.0,,
DYNLT3,,,1.0,
DZIP1,,1.0,,1.0
E2F1,,,1.0,
E2F2,,1.0,1.0,
E2F3,1.0,,1.0,
EBF1,1.0,,1.0,
EBP,,,0.6346191122310525,
EBPL,1.0,,,
ECE1,,1.0,1.0,
ECHDC2,,,0.44128886986029847,
ECM2,1.0,,1.0,
EDEM1,,0.7947674966542891,0.9801357582814536,
EDIL3,1.0,1.0,1.0,
EDN1,1.0,,,
EDNRB,,1.0,,
EEF1A2,,1.0,,
EEF2,,0.7528141150188394,,
EFHD1,,1.0,,
EFHD2,,,1.0,
EFNA1,,1.0,,1.0
EFNA5,,,1.0,
EFNB3,,1.0,,1.0
EFS,1.0,,,
EFTUD2,,1.0,,
EGR3,,,1.0,
EHD1,,1.0,,
EIF1AX,0.5157100963552576,,0.6565332477741237,
EIF1AY,,1.0,1.0,1.0
EIF2AK1,1.0,,,
EIF2AK2,,1.0,,
EIF2AK4,1.0,,1.0,
EIF2B1,,,0.6780780195414342,
EIF2S3,1.0,,,
EIF3F,0.6771862498734745,,,
EIF3L,,0.6158286158286158,,
EIF4B,,0.8409245926487307,,
ELAVL3,,,1.0,
ELAVL4,1.0,,1.0,
ELF1,,1.0,1.0,
ELFN2,,0.7517098286329056,0.7833259177796993,
ELK3,,1.0,,
ELL2,1.0,,,
ELL3,,1.0,,
ELMSAN1,0.38105556415415576,,,
ELOVL6,,,0.9708171686970274,
EMB,1.0,1.0,1.0,
EMILIN2,,1.0,,
EMILIN3,1.0,,,1.0
EML3,,1.0,1.0,
EML6,0.6722743922743923,0.7187065271177422,,
EMP2,0.38105556415415576,,0.44128886986029847,
EMP3,,,1.0,
EMX2,1.0,,,
EN2,1.0,,1.0,
ENC1,,1.0,1.0,
ENDOD1,,,0.5384737214005506,
ENKUR,,,1.0,
ENO1,,0.8968377900416736,,
ENO2,,1.0,1.0,
ENOX1,,,0.9609259353784901,
ENOX2,1.0,,1.0,
ENPP2,,0.6509597784765571,,
ENPP4,,0.6498053670467464,,
ENPP5,,0.6730127015841302,,
ENTPD1,,1.0,1.0,
EOMES,1.0,,,
EPAS1,1.0,1.0,,
EPB41L2,,,1.0,
EPB41L3,1.0,,,
EPHA5,1.0,,1.0,
EPHA8,1.0,,,
EPHB6,1.0,,1.0,
EPSTI1,,1.0,1.0,1.0
ERBB2,1.0,,1.0,
ERBB3,,0.7187065271177422,,
ERBB4,1.0,,1.0,
ERC2,,,,1.0
ERMN,,,1.0,
ERN1,,,1.0,
ERO1A,,0.6298247207338117,,
ERO1B,0.5818267753751625,0.7001774820923758,,
ERRFI1,,,0.6346191122310525,
ESPL1,,1.0,1.0,
ESYT1,,0.9353989858721721,1.0,
ESYT2,,,0.694818135232643,
ETFB,0.38105556415415576,,0.44128886986029847,
ETNK2,,1.0,,
ETS1,,1.0,1.0,
ETV1,1.0,,1.0,
ETV5,1.0,,1.0,
ETV6,,1.0,,1.0
ETV7,,1.0,1.0,1.0
EVI2A,,1.0,1.0,1.0
EVI2B,,1.0,1.0,1.0
EWSR1,,1.0,,
EXTL3,,0.6483149877645291,,
EYA4,,0.7517098286329056,,
F13A1,1.0,,,
F3,,1.0,,1.0
F5,1.0,1.0,1.0,
FABP5,,0.9353989858721721,,1.0
FABP6,1.0,,1.0,
FABP7,1.0,1.0,,
FAIM2,1.0,,,
FAM102A,,1.0,1.0,
FAM107A,,1.0,,
FAM110B,,,1.0,
FAM111A,,1.0,,
FAM117B,,1.0,1.0,
FAM118A,,0.739408573489291,,
FAM120A,,,1.0,
FAM122B,1.0,,1.0,
FAM124A,0.6294558522046674,,0.7226029784169319,
FAM129A,,1.0,1.0,
FAM135B,1.0,,1.0,
FAM13A,,1.0,,
FAM153A,0.8305537745836254,,0.9801357582814536,
FAM162A,,0.6158286158286158,0.5632922632922632,
FAM171A1,1.0,1.0,,
FAM177A1,0.8290585818675705,,,
FAM189A2,,,1.0,
FAM199X,0.5621806764663908,,0.694818135232643,
FAM19A2,0.48416150778355505,,0.6346191122310525,
FAM210B,0.38105556415415576,,,
FAM221A,1.0,,,
FAM222A,,,1.0,
FAM234B,,0.7187065271177422,,
FAM43A,1.0,1.0,,
FAM49A,1.0,1.0,,
FAM50B,0.4554704554704555,,0.6010314471852933,
FAM78A,,1.0,1.0,
FAM84A,1.0,,1.0,
FAM8A1,,0.7932906787868621,,
FANCI,,0.7422934208648495,0.7787450644593502,
FAR2,,,0.5384737214005506,
FAS,,,1.0,
FASLG,,1.0,1.0,
FASN,,1.0,1.0,
FAT3,,1.0,,
FAT4,1.0,,1.0,
FBL,1.0,,,
FBLN1,,,1.0,
FBLN5,1.0,1.0,,
FBN1,,1.0,1.0,
FBXO32,,,0.782738628892475,
FGD3,1.0,1.0,1.0,
FGF1,1.0,1.0,,
FGF11,1.0,,,
FGF12,,1.0,1.0,
FGF13,1.0,1.0,1.0,
FGF14,1.0,,1.0,
FGF9,1.0,,1.0,
FGFBP3,1.0,1.0,,
FGFR1,1.0,,,
FGFR1OP2,1.0,,,
FGFR2,1.0,1.0,,
FGFR3,1.0,1.0,,1.0
FH,0.49190809190809187,,,
FHDC1,,,,1.0
FHIT,0.5019470325592774,,,
FHL1,1.0,1.0,1.0,
FIGN,,,1.0,
FILIP1L,,1.0,1.0,
FKBP4,1.0,,1.0,
FKBP5,,1.0,1.0,
FLNC,,1.0,,
FLOT2,,0.4618714618714619,,
FLRT3,0.38105556415415576,,0.44128886986029847,
FLT1,1.0,,,
FMN1,1.0,,1.0,
FMN2,,1.0,,
