,FDR corrected P-value PD wo Tc vs. Ctrl wo Tc,FDR corrected P-value PD with Tc vs. PD wo Tc,FDR corrected P-value PD with Tc vs. Ctrl with Tc,FDR corrected P-value Ctrl with Tc vs. Ctrl wo Tc
ADA2,,1.0,,
ADAM10,,,0.9634436360100077,
ADAM11,,,0.3123934888640771,
ADAM17,1.0,,1.0,
ADAM19,0.9171597633136095,,0.9830424894254681,
ADAM22,,1.0,1.0,
ADAM33,0.9811595132696049,,,
ADAM9,,,1.0,
ADAMTS10,0.7286830816242581,,,
ADAMTS12,0.9171597633136095,0.9499948580830934,,
ADAMTS14,,1.0,,
ADAMTS4,,,1.0,
ADAMTS7,0.8939514094153269,0.920044798951049,0.9300445747146255,
ADAMTS9,1.0,,,
ADAMTSL3,1.0,,1.0,
ADAMTSL4,,,1.0,
ADARB2,1.0,,1.0,
ADCY1,1.0,,1.0,
ADCY2,1.0,1.0,,
ADCY7,,1.0,1.0,
ADCY8,1.0,,1.0,
ADCYAP1,1.0,,1.0,
ADCYAP1R1,1.0,1.0,1.0,
ADD2,,,1.0,
ADD3,1.0,,,1.0
ADGRA1,,,,1.0
ADGRA2,1.0,,1.0,
ADGRB1,1.0,1.0,,
ADGRB2,1.0,,1.0,
ADGRB3,,,1.0,
ADGRG1,0.9634809634809635,0.9954777084114623,,
ADGRG5,,1.0,1.0,
ADGRL1,,1.0,,
ADGRL3,1.0,,1.0,
ADI1,1.0,,,
ADIPOR1,1.0,1.0,,
ADM,,1.0,1.0,
ADRA2A,1.0,,1.0,1.0
ADRB1,,,1.0,
ADSS,0.6293706293706295,,,
AEBP1,,,1.0,
AFAP1L2,,1.0,,
AFDN,,1.0,1.0,
AFF2,1.0,1.0,,
AFF3,1.0,,1.0,
AFG3L2,0.44851700024113816,,,
AGA,,,1.0,
AGAP1,,1.0,1.0,
AGAP2,1.0,,1.0,
AGAP3,,1.0,,
AGFG1,1.0,,,
AGFG2,1.0,,1.0,
AGMAT,,,1.0,
AGRN,1.0,,1.0,
AHI1,1.0,,1.0,
AHNAK2,,1.0,,
AHRR,1.0,,1.0,
AIF1,,1.0,1.0,
AIF1L,,1.0,,
AIFM1,0.9171597633136095,,0.9888103528270893,
AJAP1,1.0,,1.0,1.0
AK1,,,1.0,
AK5,,1.0,,
AKAP1,0.9171597633136095,,,
AKAP11,,1.0,,
AKAP12,,,1.0,
AKAP13,,,1.0,
AKAP5,,,1.0,
AKAP8L,,1.0,1.0,
AKAP9,,,1.0,
AKIRIN2,,1.0,,
AKNA,,1.0,1.0,
AKR1B1,1.0,1.0,1.0,
AKR1C1,1.0,,,
AKR1C2,1.0,,,
AKR7A2,,,1.0,
AKT3,,1.0,,
AKTIP,0.9484265734265734,,,
ALCAM,,1.0,,
ALDH18A1,,0.9756643356643356,,
ALDH1A2,1.0,,,
ALDH1B1,0.9484265734265734,,,
ALDH2,0.9724854584667669,1.0,,
ALDH5A1,1.0,1.0,,
ALDH6A1,,1.0,,
ALDOA,,1.0,,
ALDOC,,1.0,1.0,
ALG13,0.9171597633136095,,,
ALKBH5,,1.0,1.0,
ALOX5AP,,1.0,1.0,1.0
ALOXE3,1.0,,1.0,
ALPK1,,1.0,,1.0
ALPL,,0.8051807347581995,,
ALS2CL,1.0,1.0,,
ALYREF,,1.0,,1.0
AMER2,,1.0,1.0,
AMFR,,,1.0,
AMIGO2,1.0,,,
AMMECR1,1.0,,1.0,
AMOT,1.0,,1.0,
AMOTL1,1.0,,1.0,
AMOTL2,1.0,,,
AMPD2,,1.0,,
AMPH,,,1.0,
AMT,1.0,,,
ANAPC16,1.0,,1.0,
ANGPT1,1.0,1.0,,
ANGPTL2,,1.0,1.0,
ANK1,1.0,,,
ANKDD1A,,1.0,1.0,
ANKMY2,,1.0,,
ANKRD27,,,1.0,
ANKRD29,1.0,,1.0,
ANKRD33B,1.0,,1.0,
ANKRD36,,0.9105464671075532,,
ANKRD37,1.0,1.0,1.0,1.0
ANKRD44,,1.0,1.0,
ANKRD46,1.0,1.0,,
ANKRD50,1.0,,1.0,
ANKRD9,,0.8144458281444583,,
ANKS1A,1.0,,,
ANKS1B,1.0,1.0,1.0,
ANKZF1,,1.0,,
ANLN,,1.0,1.0,
ANO3,1.0,1.0,,
ANOS1,1.0,1.0,,
ANP32B,,1.0,1.0,
ANP32E,,0.8540736372061672,,
ANTXR2,,,1.0,
ANXA1,,0.8880439948401114,0.7945125740401331,
ANXA11,,0.9081205875464248,1.0,
ANXA2,,,1.0,
ANXA5,1.0,,1.0,
AOAH,,0.9081205875464248,0.8081483733657647,1.0
AP1AR,0.9634809634809635,1.0,,
AP1G2,0.9877105143377334,,,
AP1S1,1.0,,,
AP1S2,,1.0,1.0,
AP2B1,,1.0,,
AP3S1,1.0,,1.0,
AP4E1,,1.0,,
AP5Z1,,1.0,,
APAF1,1.0,,1.0,
APBA1,1.0,1.0,1.0,
APBB1IP,,1.0,1.0,1.0
APBB2,1.0,1.0,,1.0
APC,1.0,,1.0,
APC2,1.0,,1.0,
APCDD1,0.9171597633136095,0.9081205875464248,1.0,
APLN,,,1.0,
APLP1,,1.0,,
APLP2,0.9171597633136095,0.9084203467765112,,
APMAP,,1.0,,
APOBEC3C,,1.0,1.0,1.0
APOBEC3F,,1.0,1.0,
APOE,,,1.0,
APOL2,,1.0,1.0,1.0
APOL3,,1.0,1.0,1.0
APOL6,,1.0,1.0,1.0
APOLD1,1.0,,,
APOO,1.0,,1.0,
APOOL,1.0,,1.0,
APP,,0.19055944055944055,,
APPL2,,,,1.0
APRT,,1.0,,
AQP1,,1.0,1.0,1.0
AQP3,,1.0,1.0,1.0
ARAP1,1.0,,1.0,
ARAP2,1.0,,1.0,
ARF1,,0.920044798951049,,
ARF6,,1.0,1.0,
ARFGAP1,,,0.8081483733657647,
ARFGEF2,0.9484265734265734,,,
ARFGEF3,1.0,1.0,,1.0
ARG2,1.0,1.0,,
ARHGAP20,,1.0,,
ARHGAP21,,,1.0,
ARHGAP22,,,,1.0
ARHGAP27,,1.0,1.0,
ARHGAP30,,1.0,1.0,1.0
ARHGAP32,,1.0,,
ARHGAP33,1.0,,1.0,
ARHGAP36,0.9171597633136095,,1.0,1.0
ARHGAP39,,,1.0,
ARHGAP5,1.0,,1.0,
ARHGAP6,,1.0,,
ARHGAP9,,1.0,1.0,1.0
ARHGDIA,,1.0,,
ARHGDIB,,1.0,1.0,1.0
ARHGEF1,1.0,1.0,1.0,
ARHGEF10,,,1.0,
ARHGEF2,,1.0,,
ARHGEF25,1.0,,,
ARHGEF26,,1.0,,
ARHGEF28,0.7742257742257743,0.9081205875464248,,
ARHGEF3,,1.0,1.0,
ARHGEF6,1.0,1.0,1.0,
ARHGEF9,,1.0,,
ARID5B,,1.0,,
ARL1,,0.9081205875464248,,
ARL10,1.0,,,
ARL13B,,1.0,1.0,
ARL4A,1.0,,,
ARL4C,1.0,,1.0,
ARL6IP5,1.0,,,
ARMCX2,1.0,,1.0,
ARMCX3,1.0,,1.0,
ARMCX4,1.0,1.0,,
ARMCX5,1.0,,,
ARPC4,,1.0,,
ARPC5,,0.9081205875464248,0.9300445747146255,
ARPC5L,,1.0,,
ARPP19,1.0,,1.0,
ARPP21,,1.0,,
ARRB1,1.0,,1.0,
ARRDC2,,1.0,1.0,
ARRDC3,,,0.9944318629577594,
ARSD,1.0,,1.0,
ART3,,1.0,,1.0
ARX,1.0,,,
ASAH1,1.0,1.0,,
ASAP1,1.0,,1.0,
ASAP2,1.0,,,
ASB4,1.0,,1.0,
ASB6,,1.0,,
ASF1A,,,1.0,
ASF1B,,1.0,1.0,
ASIC1,1.0,,,
ASIC2,,1.0,1.0,
ASPH,,1.0,1.0,
ASPRV1,,,1.0,
ASS1,,1.0,,
ASTN1,1.0,1.0,1.0,1.0
ASTN2,,1.0,,
ASXL2,,,1.0,
ASXL3,1.0,,1.0,
ATAD1,1.0,,,
ATCAY,,1.0,,
ATF3,1.0,1.0,1.0,1.0
ATF5,,1.0,,
ATF7IP,,,1.0,
ATG12,0.3613053613053613,,0.24139496866769594,
ATG13,,,0.3793349507635222,
ATG16L2,,0.19055944055944055,0.24139496866769594,
ATG4A,0.3613053613053613,,0.3123934888640771,
ATG4B,,,0.24139496866769594,
ATG9A,,0.19055944055944055,,
ATG9B,0.5836471221086605,,0.6638361638361638,
ATL2,,1.0,,
ATL3,0.9811595132696049,,,
ATMIN,1.0,,,
ATN1,,,1.0,
ATOX1,1.0,,,
ATP10A,,1.0,1.0,
ATP10B,1.0,,1.0,
ATP11A,1.0,,1.0,
ATP11C,1.0,,1.0,
ATP12A,1.0,,,
ATP13A2,,,1.0,
ATP13A3,0.8444462514229956,0.9081205875464248,,
ATP1A2,,1.0,1.0,
ATP1A4,,,,1.0
ATP1B1,,0.9081205875464248,,
ATP1B3,1.0,,,
ATP2A2,1.0,1.0,,
ATP2B2,1.0,,1.0,
ATP2B3,,1.0,,
ATP2B4,,1.0,,
ATP6AP1,,1.0,,
ATP6AP2,0.7226107226107226,0.8673740053050398,0.8081483733657647,
ATP6V0A1,,0.784015984015984,,
ATP6V0D1,0.987137862137862,,1.0,
ATP6V0D2,1.0,,1.0,
ATP6V0E2,,1.0,,
ATP6V1A,0.44851700024113816,0.6402797202797202,,
ATP6V1B2,0.7595324383645552,,0.812860608778976,
ATP6V1C1,0.9171597633136095,,1.0,
ATP6V1D,1.0,,,
ATP6V1F,1.0,,,
ATP6V1G2,,1.0,1.0,
ATP8A1,1.0,,1.0,
ATP8B2,1.0,,,
ATP9A,,1.0,1.0,
ATP9B,1.0,,,
ATRN,,1.0,,
ATRNL1,1.0,,1.0,
ATXN1,1.0,,,1.0
ATXN2,,,1.0,
ATXN2L,,,0.7945125740401331,
AUTS2,,,1.0,
AVPI1,,1.0,1.0,
AVPR1B,1.0,,,
AXIN2,1.0,,1.0,
AZGP1,1.0,1.0,,
B2M,,1.0,1.0,1.0
B3GALNT1,,1.0,,
B3GALT6,,1.0,,
B3GAT1,,,1.0,
B3GAT2,,1.0,,
B3GLCT,,,,1.0
B3GNT2,,1.0,1.0,
B3GNT4,1.0,,,
B3GNT9,1.0,,1.0,
B4GALT1,,1.0,1.0,
B4GALT4,,1.0,,
B4GALT6,0.9724854584667669,1.0,,
B4GAT1,,1.0,,
BAALC,,1.0,,1.0
BACE2,,,0.3793349507635222,
BAD,1.0,,,
BAG1,1.0,,1.0,
BAHCC1,1.0,,1.0,
BAHD1,1.0,,,
BAIAP3,1.0,1.0,,
BAK1,,0.9081205875464248,0.9758958989728221,
BAMBI,1.0,,,
BAP1,1.0,,,
BARHL1,1.0,,1.0,
BASP1,,1.0,,
BATF3,,1.0,,1.0
BAZ1A,,1.0,1.0,
BBS4,,,1.0,
BCAM,,,1.0,
BCAN,,1.0,,
BCAS2,0.8525182682486054,,,
BCAT1,1.0,,1.0,
BCAT2,,,1.0,
BCHE,1.0,1.0,,
BCL11A,1.0,,1.0,
BCL11B,1.0,1.0,,
BCL2L1,0.8059888829119598,,0.8517143234124367,
BCL2L11,0.7883026064844247,,,
BCL2L13,,,,1.0
BCL6,1.0,1.0,1.0,1.0
BCL9L,1.0,,,
BCLAF3,1.0,,1.0,
BCORL1,1.0,1.0,1.0,
BDKRB2,,1.0,,
BDNF,1.0,,,
BECN1,,0.19055944055944055,,
BEND5,,,0.9634436360100077,
BET1L,,0.6775446775446775,,
BEX1,1.0,,1.0,
BEX2,1.0,,1.0,
BEX3,0.8444462514229956,,0.9300445747146255,
BEX4,1.0,,1.0,
BGN,,,1.0,
BHLHB9,1.0,,1.0,
BHLHE22,1.0,,1.0,
BHLHE41,,1.0,,
BICRA,0.553489064127362,,,
BIRC7,1.0,1.0,,
BLCAP,1.0,1.0,1.0,
BLM,,1.0,1.0,
BLVRA,,,1.0,
BMP1,,1.0,,
BMP2,1.0,,1.0,1.0
BMP3,1.0,,1.0,
BMP7,1.0,1.0,1.0,1.0
BMPR1B,,1.0,,
BNC2,,1.0,1.0,
BNIP3,,0.8880439948401114,0.7945125740401331,
BNIP3L,,0.19055944055944055,0.24139496866769594,
BOC,1.0,1.0,1.0,
BPTF,,1.0,,
BRAT1,0.8525182682486054,,,
BRD7,,1.0,,
BRF2,1.0,,,
BRI3,,0.9081205875464248,,
BRI3BP,1.0,,1.0,
BRINP1,,1.0,,
BRINP3,0.8059888829119598,,,
BRMS1,,1.0,,
BRMS1L,1.0,,,
BRS3,1.0,,1.0,
BRSK1,,,1.0,
BRWD1,,0.9358749358749359,1.0,
BSPRY,,1.0,1.0,
BST2,,0.9081205875464248,0.9538616723082742,1.0
BTAF1,,1.0,1.0,
BTBD11,,1.0,1.0,
BTBD3,1.0,1.0,1.0,
BTBD6,1.0,,,
BTG1,1.0,1.0,,
BTG2,1.0,1.0,1.0,1.0
BTN2A2,,1.0,,1.0
BTN3A1,,1.0,,1.0
BTN3A2,,1.0,1.0,1.0
BTNL9,1.0,,1.0,
BUB3,1.0,,1.0,
BUD23,,,1.0,
BZW2,,,1.0,
C10orf90,0.553489064127362,,0.6638361638361638,
C11orf87,1.0,,1.0,
C12orf49,,,1.0,
C12orf76,0.8939514094153269,,,
C16orf89,,1.0,,
C18orf21,,1.0,1.0,
C19orf53,1.0,,,
C19orf54,,,1.0,
C19orf57,,,1.0,
C1QL1,1.0,1.0,,
C1QTNF1,,1.0,1.0,
C1QTNF3,1.0,,1.0,
C1R,1.0,1.0,,1.0
C1S,,1.0,,1.0
C1orf115,,,0.7945125740401331,
C1orf61,1.0,,1.0,
C2,,1.0,,
C20orf27,1.0,,1.0,
C2CD2,,,1.0,
C2CD2L,,0.9081205875464248,,
C2CD4C,1.0,,1.0,
C2orf68,,1.0,,
C3,,1.0,,1.0
C3AR1,,1.0,1.0,
C3orf18,,,1.0,
C3orf58,1.0,1.0,,1.0
C3orf70,1.0,,1.0,
C4orf19,1.0,1.0,,
C6orf106,1.0,,1.0,
C6orf120,,1.0,,
C6orf223,,1.0,,
C6orf226,,,1.0,
C7orf43,0.9290709290709291,,,
C8orf34,,1.0,,
C8orf82,1.0,,1.0,
C9orf40,1.0,,,
C9orf64,1.0,,,
C9orf72,0.5836471221086605,0.5838416902246689,,
CA10,1.0,,1.0,
CA12,1.0,,1.0,
CA2,1.0,1.0,,
CA8,1.0,,1.0,
CA9,1.0,,1.0,
CAB39,,,1.0,
CABIN1,,,1.0,
CABLES1,,1.0,1.0,
CABP7,,,1.0,
CACHD1,1.0,,1.0,
CACNA1A,1.0,1.0,1.0,
CACNA1D,,1.0,,
CACNA1E,,0.9081205875464248,0.9300445747146255,
CACNA1G,1.0,1.0,1.0,
CACNA2D1,1.0,,1.0,
CACNA2D2,1.0,1.0,,1.0
CACNA2D3,,1.0,1.0,
CACNA2D4,1.0,,,
CACNB1,,,1.0,
CACNB2,1.0,1.0,,
CACNB4,,1.0,1.0,
CACNG4,1.0,1.0,,
CACNG7,,,1.0,
CACNG8,1.0,,1.0,1.0
CACTIN,1.0,,,
CACUL1,1.0,,,
CAD,1.0,,1.0,
CADM1,1.0,1.0,1.0,
CADM2,1.0,,1.0,
CADM3,,1.0,1.0,
CADPS,,1.0,,
CADPS2,,1.0,,
CALB1,1.0,1.0,,
CALB2,1.0,,,
CALHM2,,1.0,1.0,
CALHM5,1.0,,1.0,
CALU,,1.0,,
CALY,,1.0,1.0,
CAMK1D,,,1.0,
CAMK2A,1.0,1.0,1.0,
CAMK2B,,1.0,,
CAMK2N1,,,1.0,
CAMK2N2,1.0,,1.0,
CAMKK1,,,,1.0
CAMKV,1.0,1.0,,
CAMSAP3,,,1.0,
CANX,,1.0,,
CAP1,,1.0,,
CAP2,0.9171597633136095,,0.9944318629577594,
CAPG,,1.0,1.0,
CAPN1,,1.0,1.0,
CAPN15,,1.0,,
CAPN5,,1.0,,
CAPZA1,,1.0,,
CAPZA2,,1.0,,
CARD10,,,1.0,
CARD19,1.0,,,
CARD8,,1.0,1.0,
CARMIL2,,1.0,,
CARMIL3,1.0,,1.0,
CARTPT,1.0,,1.0,1.0
CASC10,1.0,,1.0,
CASC3,,1.0,,
CASK,1.0,1.0,1.0,
CASKIN1,,1.0,,
CASP1,,1.0,1.0,1.0
CASP10,,1.0,1.0,
CASP7,,1.0,,
CAV2,,,1.0,
CBFA2T2,,1.0,,
CBLB,1.0,,1.0,
CBLN1,,1.0,1.0,
CBLN2,1.0,,1.0,
CBLN4,1.0,,1.0,
CBS,1.0,,,
CBX7,,1.0,,
CCDC124,1.0,,,
CCDC136,,1.0,1.0,
CCDC137,,,,1.0
CCDC152,1.0,,1.0,
CCDC181,,,1.0,
CCDC184,,1.0,,1.0
CCDC186,,1.0,,
CCDC40,1.0,,,
CCDC6,,,1.0,
CCDC80,,1.0,,
CCDC82,,1.0,,
CCDC85C,1.0,,,1.0
CCDC86,1.0,,1.0,
CCDC88A,,1.0,,
CCDC88B,,1.0,1.0,
CCDC9,,,1.0,
CCDC90B,0.8525182682486054,,,
CCK,1.0,,1.0,
CCL2,1.0,1.0,1.0,1.0
CCL28,,1.0,1.0,
CCL4,,0.9081205875464248,0.9300445747146255,
CCL5,,1.0,1.0,1.0
CCM2,,1.0,1.0,
CCNA2,1.0,,1.0,
CCNB1,1.0,1.0,1.0,
CCND1,,1.0,1.0,
CCND2,,1.0,,
CCND3,,1.0,1.0,
CCNE2,,,1.0,
CCNF,,1.0,,
CCNG2,1.0,,1.0,
CCNH,,,1.0,
CCNI,,1.0,,
CCNL1,,1.0,,
CCR1,,,1.0,
CCR2,,1.0,1.0,
CCR5,,1.0,1.0,
CCSAP,,,1.0,
CCSER2,,,1.0,
CCT4,1.0,,,
CCT7,1.0,,,
CCZ1,,0.9081205875464248,0.9300445747146255,
CD109,,1.0,1.0,
CD2,,1.0,1.0,1.0
CD200,1.0,1.0,,
CD200R1,,1.0,1.0,
CD27,,1.0,1.0,1.0
CD274,,1.0,1.0,1.0
CD276,,,1.0,
CD300A,,1.0,1.0,
CD34,,1.0,,
CD37,,1.0,1.0,1.0
CD3E,,1.0,1.0,1.0
CD4,,1.0,1.0,
CD40,,,1.0,
CD44,1.0,1.0,,1.0
CD47,1.0,1.0,1.0,1.0
CD48,,1.0,1.0,1.0
CD53,,1.0,1.0,1.0
CD6,,0.8540736372061672,0.7945125740401331,1.0
CD74,,1.0,1.0,1.0
CD82,1.0,,1.0,
CD83,1.0,,,
CD84,,1.0,1.0,1.0
CD86,,1.0,1.0,
CD8A,,1.0,1.0,1.0
CD9,1.0,1.0,1.0,
CD93,1.0,1.0,,
CD99,,,1.0,
CD99L2,0.9990878686530861,,1.0,
CDC25B,,1.0,,
CDC42EP4,1.0,,,
CDC42SE1,,1.0,1.0,
CDC42SE2,1.0,1.0,,
CDC7,1.0,,1.0,
CDCA4,,1.0,1.0,
CDCA7,,1.0,1.0,
CDH12,1.0,,1.0,
CDH13,,1.0,,1.0
CDH15,1.0,,,
CDH18,1.0,1.0,,
CDH19,,1.0,,
CDH2,,,1.0,
CDH4,1.0,1.0,1.0,
CDH6,1.0,,1.0,1.0
CDH8,1.0,,1.0,1.0
CDH9,1.0,,1.0,
CDHR2,1.0,,1.0,
CDHR3,1.0,,,
CDK14,1.0,,1.0,
CDK16,0.9290709290709291,,1.0,
CDK18,1.0,,,
CDK2,,1.0,,1.0
CDK20,,0.9081205875464248,,
CDK2AP1,,,1.0,
CDK5R1,,1.0,1.0,
CDK5RAP2,0.9302264899279824,,,
CDK5RAP3,1.0,,,
CDK6,1.0,1.0,,
CDK8,1.0,,,
CDKL2,0.9484265734265734,0.9499948580830934,,
CDKN1A,0.9484265734265734,,,1.0
CDKN1B,,,1.0,
CDKN1C,,1.0,,1.0
CDKN2C,,1.0,1.0,
CDKN3,,,1.0,
CDO1,,1.0,,
CDON,,1.0,1.0,
CDS1,,1.0,,
CDV3,1.0,,1.0,
CEACAM21,1.0,,,
CEBPA,,1.0,1.0,
CEBPB,,1.0,1.0,
CEBPD,,1.0,,
CECR2,,,1.0,
CELF1,,,1.0,
CELF4,,1.0,1.0,
CELSR2,1.0,,,
CEMIP,,1.0,,
CENPA,,,1.0,
CENPO,1.0,,1.0,
CENPT,,1.0,,
CENPU,,,1.0,
CENPV,1.0,,1.0,
CEP126,,1.0,,
CEP162,,1.0,,
CEP170,,,1.0,
CEP170B,,1.0,,
CEP19,1.0,,1.0,
CEP290,,1.0,,
CEP41,0.7155950845271234,,,
CEP63,,1.0,,
CEP70,,1.0,,
CEP95,,,1.0,
CEPT1,,,1.0,
CER1,1.0,,1.0,
CERK,1.0,,1.0,
CERS2,,,0.9944318629577594,
CES4A,1.0,,1.0,
CETN2,,1.0,,
CFAP47,,0.920044798951049,,
CFAP52,1.0,1.0,1.0,1.0
CFB,,,1.0,1.0
CFL2,1.0,,1.0,
CFLAR,0.750403442711135,0.9081205875464248,0.812860608778976,
CGAS,,1.0,1.0,1.0
CGNL1,0.9346812607682173,,1.0,1.0
CGREF1,,1.0,1.0,
CHAF1A,,,1.0,
CHCHD1,,1.0,,
CHCHD6,,1.0,,
CHD1,,,1.0,
CHD1L,,,1.0,
CHD3,1.0,,1.0,
CHD5,1.0,,1.0,
CHD6,,,1.0,
CHD7,,,1.0,
CHERP,1.0,,1.0,
CHGA,,0.9973204365727731,,1.0
CHGB,,0.8880439948401114,0.7945125740401331,
CHI3L1,,,,1.0
CHI3L2,,1.0,1.0,
CHL1,,0.9945387945387945,,
CHM,1.0,,1.0,
CHMP1B,0.40646853146853146,,0.3123934888640771,
CHMP2B,,,0.3620924530015439,
CHN1,1.0,,1.0,
CHORDC1,,1.0,1.0,
CHPF,,1.0,,
CHPF2,,,1.0,
CHRD,1.0,,1.0,
CHRDL1,,,1.0,
CHRM3,1.0,,,
CHRNB1,1.0,,1.0,
CHRNB3,1.0,,,
CHST1,1.0,1.0,1.0,
CHST11,,,1.0,
CHST15,1.0,,,1.0
CHST2,1.0,1.0,1.0,
CHST3,1.0,,,
CHST8,1.0,,1.0,
CHSY1,,1.0,,
CHTF8,,1.0,,
CHURC1,,1.0,,
CIB2,0.7595324383645552,,0.819770833193652,
CIC,,0.7036040882194728,,
CIDEB,,0.9081205875464248,0.8340505648197956,
CIRBP,1.0,,,
CISD1,1.0,,,
CISD3,,,1.0,
CISH,,1.0,,1.0
CITED2,1.0,,1.0,
CKS1B,,,1.0,
CLASP2,,1.0,,
CLCC1,,1.0,,
CLCN2,1.0,,1.0,
CLCN5,1.0,,1.0,
CLCN6,,1.0,,
CLDN1,1.0,,,
CLDN19,1.0,1.0,,
CLDN5,1.0,1.0,1.0,
CLDND2,,,1.0,
CLEC2B,,1.0,1.0,1.0
CLIC1,1.0,1.0,1.0,
CLIP3,,1.0,,
CLK3,1.0,,1.0,
CLMN,,,1.0,
CLOCK,0.7155950845271234,,0.7434965034965035,
CLPP,,,1.0,
CLSTN1,,1.0,1.0,
CLSTN2,,1.0,,
CLSTN3,,1.0,,
CLTB,1.0,,,
CLTC,,1.0,,
CLTCL1,,,1.0,
CLU,,1.0,,
CLYBL,1.0,,,
CMBL,1.0,1.0,,
CMC2,1.0,,,
CMPK2,,,1.0,
CMTM3,,0.9081205875464248,,
CMTM4,,1.0,,1.0
CMTM5,,,1.0,
CMTM6,,,1.0,
CMTM7,,0.5716783216783218,0.5181160303111523,
CMTR2,,1.0,1.0,
CNEP1R1,,,0.885114885114885,
CNIH1,1.0,,,
CNIH2,,1.0,,
CNKSR2,1.0,1.0,1.0,
CNKSR3,1.0,,,
CNMD,,1.0,1.0,
CNN2,1.0,1.0,1.0,
CNN3,,0.9081205875464248,,
CNNM1,,1.0,,
CNNM2,,1.0,,
CNNM3,,,1.0,
CNOT11,,1.0,1.0,
CNR1,1.0,1.0,,
CNRIP1,,1.0,,
CNTD2,,,1.0,
CNTFR,1.0,,1.0,
CNTN1,1.0,1.0,1.0,
CNTN2,1.0,1.0,1.0,
CNTN3,,1.0,1.0,1.0
CNTN4,1.0,1.0,1.0,
CNTN6,1.0,,,
CNTNAP1,,1.0,,
CNTNAP4,1.0,,1.0,
CNTNAP5,1.0,,1.0,
COA5,0.9455438178842436,,,
COBLL1,1.0,,,
COCH,1.0,1.0,1.0,
COG3,,0.8880439948401114,,
COG6,,0.920044798951049,,
COL11A1,1.0,1.0,1.0,
COL11A2,1.0,,1.0,
COL12A1,1.0,1.0,1.0,
COL16A1,,1.0,1.0,
COL1A1,1.0,1.0,1.0,
COL1A2,1.0,1.0,1.0,
COL21A1,1.0,,1.0,
COL23A1,,1.0,,
COL27A1,,0.9081205875464248,,
COL4A3,1.0,,,
COL4A3BP,1.0,1.0,,
COL4A6,1.0,,,
COL5A1,,1.0,,
COL5A3,,1.0,1.0,
COL6A2,1.0,,1.0,
COL9A3,,,1.0,
COLEC11,,,1.0,
COLEC12,,1.0,,
COLGALT2,1.0,,1.0,
COMMD4,,1.0,,
COPG2,1.0,,1.0,
COPS2,,1.0,,
COPS8,,1.0,,
COQ3,,,1.0,
COQ8B,,1.0,,
COQ9,1.0,1.0,,
CORO1A,,1.0,1.0,1.0
CORO1B,,1.0,1.0,
CORO1C,1.0,,,
CORO6,,,1.0,
COTL1,1.0,1.0,1.0,
COX17,1.0,,,
COX6B1,1.0,,,
COX6B2,,,,1.0
COX7A2L,1.0,,,
CPA4,1.0,,,
CPD,1.0,1.0,,
CPE,0.8059888829119598,0.9081205875464248,,1.0
CPEB3,1.0,,1.0,
CPED1,,,1.0,
CPLX1,,,1.0,
CPNE4,,,,1.0
CPNE5,,1.0,,
CPNE7,0.7155950845271234,,,
CPNE8,,1.0,1.0,1.0
CPPED1,1.0,,,
CPQ,1.0,1.0,,
CPS1,1.0,,1.0,
