,FDR corrected P-value PD wo Tc vs. Ctrl wo Tc,FDR corrected P-value PD with Tc vs. PD wo Tc,FDR corrected P-value PD with Tc vs. Ctrl with Tc,FDR corrected P-value Ctrl with Tc vs. Ctrl wo Tc
ADCYAP1R1,0.5642302902576876,0.5716783216783218,0.636404917396653,
ADD2,,,1.0,
ADD3,1.0,,,1.0
ADGRA1,,,,0.4536713286713287
ADGRA2,1.0,,1.0,
ADGRB1,1.0,1.0,,
ADGRB2,1.0,,1.0,
ADGRB3,,,1.0,
ADGRG1,1.0,1.0,,
ADGRG5,,0.42875874125874125,0.4425574425574426,
ADGRL1,,0.758225984541774,,
ADGRL3,1.0,,1.0,
ADI1,0.5824026719549108,,,
ADIPOR1,1.0,1.0,,
ADM,,1.0,1.0,
ADRA2A,1.0,,1.0,1.0
ADRB1,,,1.0,
ADSS,1.0,,,
AEBP1,,,0.8902985740467438,
AFAP1L2,,0.8849877395331941,,
AFDN,,1.0,1.0,
AFF2,1.0,1.0,,
AFF3,1.0,,1.0,
AFG3L2,0.5273105273105273,,,
AGA,,,1.0,
AGAP1,,1.0,1.0,
AGAP2,1.0,,1.0,
AGAP3,,1.0,,
AGFG1,0.739033693579148,,,
AGFG2,0.648968865529375,,0.6932094454218348,
AGMAT,,,1.0,
AGRN,0.7668129742597827,,0.7954072954072954,
AHI1,1.0,,1.0,
AHNAK2,,1.0,,
AHRR,0.9357759966690954,,0.947416661008894,
AIF1,,1.0,1.0,
AIF1L,,0.7878972512635879,,
AIFM1,0.7959642948843813,,0.8066869839021737,
AJAP1,1.0,,1.0,1.0
AK1,,,1.0,
AK5,,1.0,,
AKAP1,0.567283184105614,,,
AKAP11,,1.0,,
AKAP12,,,1.0,
AKAP13,,,1.0,
AKAP5,,,1.0,
AKAP8L,,0.7878972512635879,0.8207428934701662,
AKAP9,,,0.7476891529523109,
AKIRIN2,,0.766048951048951,,
AKNA,,1.0,1.0,
AKR1B1,0.7489981928184176,0.7768260447686285,0.8046498955589866,
AKR1C1,0.6215462858819503,,,
AKR1C2,0.648968865529375,,,
AKR7A2,,,1.0,
AKT3,,1.0,,
AKTIP,0.5273105273105273,,,
ALCAM,,0.810220355184384,,
ALDH18A1,,0.8799818068110752,,
ALDH1A2,1.0,,,
ALDH1B1,1.0,,,
ALDH2,0.567283184105614,0.5716783216783218,,
ALDH5A1,0.8754044048161695,0.8419100400379653,,
ALDH6A1,,1.0,,
ALDOA,,0.7678424516659811,,
ALDOC,,0.7271556894987857,0.70382629418774,
ALG13,1.0,,,
ALKBH5,,0.7878972512635879,0.8207428934701662,
ALOX5AP,,1.0,1.0,1.0
ALOXE3,1.0,,1.0,
ALPK1,,1.0,,1.0
ALPL,,1.0,,
ALS2CL,0.739033693579148,0.7817368677833794,,
ALYREF,,1.0,,1.0
AMER2,,1.0,1.0,
AMFR,,,0.636404917396653,
AMIGO2,0.7378235799288431,,,
AMMECR1,1.0,,1.0,
AMOT,0.8767220141627725,,0.8926799696030465,
AMOTL1,0.7074933434766071,,0.771122816577362,
AMOTL2,0.7705564577602492,,,
AMPD2,,1.0,,
AMPH,,,1.0,
AMT,1.0,,,
ANAPC16,0.8512429978398565,,0.8902985740467438,
ANGPT1,0.57676268685443,0.6270020302278367,,
ANGPTL2,,0.7561882561882561,0.7476891529523109,
ANK1,1.0,,,
ANKDD1A,,1.0,1.0,
ANKMY2,,0.9158301023132062,,
ANKRD27,,,1.0,
ANKRD29,1.0,,1.0,
ANKRD33B,0.7281907281907282,,0.7465505740266124,
ANKRD36,,1.0,,
ANKRD37,1.0,1.0,1.0,1.0
ANKRD44,,1.0,1.0,
ANKRD46,0.6562086562086562,0.6749936810177773,,
ANKRD50,0.9324325606550844,,0.9655798746707838,
ANKRD9,,1.0,,
ANKS1A,0.7705564577602492,,,
ANKS1B,1.0,1.0,1.0,
ANKZF1,,0.7768260447686285,,
ANLN,,1.0,1.0,
ANO3,1.0,1.0,,
ANOS1,1.0,1.0,,
ANP32B,,1.0,1.0,
ANP32E,,1.0,,
ANTXR2,,,1.0,
ANXA1,,1.0,1.0,
ANXA11,,1.0,1.0,
ANXA2,,,1.0,
ANXA5,1.0,,1.0,
AOAH,,1.0,1.0,1.0
AP1AR,1.0,1.0,,
AP1G2,0.6880510793554272,,,
AP1S1,1.0,,,
AP1S2,,1.0,1.0,
AP2B1,,1.0,,
AP3S1,1.0,,1.0,
AP4E1,,1.0,,
AP5Z1,,1.0,,
APAF1,1.0,,1.0,
APBA1,1.0,1.0,1.0,
APBB1IP,,1.0,1.0,1.0
APBB2,1.0,1.0,,1.0
APC,1.0,,1.0,
APC2,1.0,,1.0,
APCDD1,0.5642302902576876,0.5716783216783218,0.6357867484628048,
APLN,,,1.0,
APLP1,,0.7768260447686285,,
APLP2,0.578088578088578,0.6332436793975257,,
APMAP,,1.0,,
APOBEC3C,,0.9203665899318073,0.976229652700241,0.9135150563721991
APOBEC3F,,0.7878972512635879,0.8400035816556026,
APOE,,,0.6932094454218348,
APOL2,,0.7561882561882561,0.7465505740266124,0.7148760330578513
APOL3,,1.0,1.0,1.0
APOL6,,0.7831209886004408,0.8083708199315136,0.7546216160077546
APOLD1,1.0,,,
APOO,1.0,,1.0,
APOOL,1.0,,1.0,
APP,,0.42875874125874125,,
APPL2,,,,1.0
APRT,,1.0,,
AQP1,,1.0,1.0,1.0
AQP3,,1.0,1.0,1.0
ARAP1,1.0,,1.0,
ARAP2,1.0,,1.0,
ARF1,,1.0,,
ARF6,,1.0,1.0,
ARFGAP1,,,0.7476891529523109,
ARFGEF2,1.0,,,
ARFGEF3,1.0,1.0,,1.0
ARG2,0.739033693579148,0.7561882561882561,,
ARHGAP20,,1.0,,
ARHGAP21,,,1.0,
ARHGAP22,,,,1.0
ARHGAP27,,1.0,1.0,
ARHGAP30,,1.0,1.0,1.0
ARHGAP32,,1.0,,
ARHGAP33,1.0,,1.0,
ARHGAP36,0.5273105273105273,,0.5741285741285742,0.4536713286713287
ARHGAP39,,,1.0,
ARHGAP5,1.0,,1.0,
ARHGAP6,,1.0,,
ARHGAP9,,1.0,1.0,1.0
ARHGDIA,,1.0,,
ARHGDIB,,1.0,1.0,1.0
ARHGEF1,1.0,1.0,1.0,
ARHGEF10,,,1.0,
ARHGEF2,,1.0,,
ARHGEF25,1.0,,,
ARHGEF26,,1.0,,
ARHGEF28,1.0,1.0,,
ARHGEF3,,1.0,1.0,
ARHGEF6,1.0,1.0,1.0,
ARHGEF9,,1.0,,
ARID5B,,0.9861117903075944,,
ARL1,,0.891528724440117,,
ARL10,1.0,,,
ARL13B,,1.0,1.0,
ARL4A,1.0,,,
ARL4C,1.0,,1.0,
ARL6IP5,1.0,,,
ARMCX2,1.0,,1.0,
ARMCX3,1.0,,1.0,
ARMCX4,0.7309165929855586,0.7561882561882561,,
ARMCX5,0.8372889061225581,,,
ARPC4,,1.0,,
ARPC5,,1.0,1.0,
ARPC5L,,0.7561882561882561,,
ARPP19,1.0,,1.0,
ARPP21,,1.0,,
ARRB1,0.8657019548108656,,0.9204738560408664,
ARRDC2,,0.6332436793975257,0.6714664645699129,
ARRDC3,,,0.9007913067858572,
ARSD,1.0,,1.0,
ART3,,0.993881118881119,,1.0
ARX,1.0,,,
ASAH1,1.0,1.0,,
ASAP1,1.0,,1.0,
ASAP2,1.0,,,
ASB4,0.567283184105614,,0.636404917396653,
ASB6,,0.8701652329970914,,
ASF1A,,,1.0,
ASF1B,,0.8701652329970914,0.9007913067858572,
ASIC1,1.0,,,
ASIC2,,1.0,1.0,
ASPH,,0.807806324110672,0.8402401794010187,
ASPRV1,,,1.0,
ASS1,,1.0,,
ASTN1,1.0,1.0,1.0,1.0
ASTN2,,1.0,,
ASXL2,,,1.0,
ASXL3,1.0,,1.0,
ATAD1,1.0,,,
ATCAY,,0.5716783216783218,,
ATF3,0.7508692424893542,0.7878972512635879,0.8135736444007121,0.8084796559372831
ATF5,,1.0,,
ATF7IP,,,1.0,
ATG12,1.0,,1.0,
ATG13,,,0.9278523255651593,
ATG16L2,,1.0,1.0,
ATG4A,0.8234401257657071,,0.8518711335612744,
ATG4B,,,0.7842529563459796,
ATG9A,,0.7561882561882561,,
ATG9B,0.9687851009094532,,0.979213477552348,
ATL2,,0.5716783216783218,,
ATL3,0.739033693579148,,,
ATMIN,1.0,,,
ATN1,,,1.0,
ATOX1,0.7993881118881119,,,
ATP10A,,1.0,1.0,
ATP10B,1.0,,1.0,
ATP11A,1.0,,1.0,
ATP11C,0.6582945849961557,,0.6714664645699129,
ATP12A,0.9075392063557743,,,
ATP13A2,,,0.6714664645699129,
ATP13A3,0.567283184105614,0.5863367401828941,,
ATP1A2,,1.0,1.0,
ATP1A4,,,,0.8360012080942314
ATP1B1,,1.0,,
ATP1B3,0.8620830085056375,,,
ATP2A2,0.8657136644043354,0.8230614885962934,,
ATP2B2,0.6149878490304023,,0.6779603375348056,
ATP2B3,,1.0,,
ATP2B4,,0.7561882561882561,,
ATP6AP1,,0.8530927277057309,,
ATP6AP2,0.7705564577602492,0.7678424516659811,0.8083708199315136,
ATP6V0A1,,0.7878972512635879,,
ATP6V0D1,1.0,,1.0,
ATP6V0D2,1.0,,1.0,
ATP6V0E2,,1.0,,
ATP6V1A,1.0,1.0,,
ATP6V1B2,1.0,,1.0,
ATP6V1C1,1.0,,1.0,
ATP6V1D,1.0,,,
ATP6V1F,1.0,,,
ATP6V1G2,,1.0,1.0,
ATP8A1,1.0,,1.0,
ATP8B2,0.7962525796920702,,,
ATP9A,,0.8968068501485904,0.9782848730217151,
ATP9B,1.0,,,
ATRN,,0.7561882561882561,,
ATRNL1,0.7742257742257742,,0.8193070869650796,
ATXN1,1.0,,,1.0
ATXN2,,,1.0,
ATXN2L,,,1.0,
AUTS2,,,1.0,
AVPI1,,0.7906906453075412,0.8258938168522255,
AVPR1B,1.0,,,
AXIN2,0.8804733727810652,,0.9097014097014098,
AZGP1,1.0,1.0,,
B2M,,0.875161875161875,0.9340408335383211,0.9096711671561972
B3GALNT1,,0.7878972512635879,,
B3GALT6,,1.0,,
B3GAT1,,,1.0,
B3GAT2,,0.648712989138521,,
B3GLCT,,,,1.0
B3GNT2,,0.7622377622377622,0.7842529563459796,
B3GNT4,1.0,,,
B3GNT9,1.0,,1.0,
B4GALT1,,0.7817368677833794,0.8083708199315136,
B4GALT4,,0.8737583439287986,,
B4GALT6,0.5642302902576876,0.5716783216783218,,
B4GAT1,,1.0,,
BAALC,,1.0,,1.0
BACE2,,,0.636404917396653,
BAD,1.0,,,
BAG1,0.7668129742597827,,0.7476891529523109,
BAHCC1,1.0,,1.0,
BAHD1,1.0,,,
BAIAP3,1.0,1.0,,
BAK1,,0.7964956391922684,0.8462561828415487,
BAMBI,0.8804733727810652,,,
BAP1,0.8464503694185673,,,
BARHL1,1.0,,1.0,
BASP1,,1.0,,
BATF3,,1.0,,1.0
BAZ1A,,1.0,1.0,
BBS4,,,1.0,
BCAM,,,1.0,
BCAN,,0.7951916504548083,,
BCAS2,1.0,,,
BCAT1,0.8372889061225581,,0.8462561828415487,
BCAT2,,,0.8520264781947026,
BCHE,1.0,1.0,,
BCL11A,1.0,,1.0,
BCL11B,0.739033693579148,0.7561882561882561,,
BCL2L1,0.6627051704771912,,0.702239908851479,
BCL2L11,0.8394237341605763,,,
BCL2L13,,,,0.7108214366278882
BCL6,0.8868404322949778,0.8737583439287986,0.9097014097014098,0.9028104762370496
BCL9L,1.0,,,
BCLAF3,1.0,,1.0,
BCORL1,0.6562086562086562,0.6959562176953481,0.6714664645699129,
BDKRB2,,0.7878972512635879,,
BDNF,0.7705564577602492,,,
BECN1,,0.8839911766086264,,
BEND5,,,1.0,
BET1L,,1.0,,
BEX1,0.7074933434766071,,0.7241849060030878,
BEX2,1.0,,1.0,
BEX3,1.0,,1.0,
BEX4,1.0,,1.0,
BGN,,,0.8315670095029527,
BHLHB9,0.9978483055406132,,1.0,
BHLHE22,0.7776976386841857,,0.8258938168522255,
BHLHE41,,1.0,,
BICRA,1.0,,,
BIRC7,0.6845785793154215,0.7271556894987857,,
BLCAP,1.0,1.0,1.0,
BLM,,1.0,1.0,
BLVRA,,,0.8400035816556026,
BMP1,,0.7951916504548083,,
BMP2,1.0,,1.0,1.0
BMP3,1.0,,1.0,
BMP7,1.0,1.0,1.0,1.0
BMPR1B,,0.7271556894987857,,
BNC2,,1.0,1.0,
BNIP3,,1.0,1.0,
BNIP3L,,1.0,1.0,
BOC,1.0,1.0,1.0,
BPTF,,1.0,,
BRAT1,0.6562086562086562,,,
BRD7,,1.0,,
BRF2,1.0,,,
BRI3,,0.7271556894987857,,
BRI3BP,0.7776976386841857,,0.8380343061194124,
BRINP1,,1.0,,
BRINP3,1.0,,,
BRMS1,,0.7561882561882561,,
BRMS1L,1.0,,,
BRS3,1.0,,1.0,
BRSK1,,,1.0,
BRWD1,,1.0,1.0,
BSPRY,,0.8233664862142767,0.8518711335612744,
BST2,,1.0,1.0,1.0
BTAF1,,1.0,1.0,
BTBD11,,1.0,1.0,
BTBD3,0.9043516724239616,0.836870994174365,0.9007913067858572,
BTBD6,1.0,,,
BTG1,0.9199623905506259,0.8849877395331941,,
BTG2,0.578088578088578,0.5716783216783218,0.636404917396653,0.5048372679951627
BTN2A2,,0.7561882561882561,,0.7433650686662734
BTN3A1,,1.0,,1.0
BTN3A2,,1.0,1.0,1.0
BTNL9,1.0,,1.0,
BUB3,1.0,,1.0,
BUD23,,,1.0,
BZW2,,,1.0,
C10orf90,0.7965312349445962,,0.8348064014138614,
C11orf87,1.0,,1.0,
C12orf49,,,0.8066869839021737,
C12orf76,0.9324325606550844,,,
C16orf89,,1.0,,
C18orf21,,1.0,1.0,
C19orf53,1.0,,,
C19orf54,,,0.8207428934701662,
C19orf57,,,1.0,
C1QL1,0.8405879834451263,0.836870994174365,,
C1QTNF1,,0.6489321489321489,0.6746010746010745,
C1QTNF3,0.6562086562086562,,0.7338407047497956,
C1R,0.567283184105614,0.5716783216783218,,0.46087246087246087
C1S,,0.5716783216783218,,0.4536713286713287
C1orf115,,,0.636404917396653,
C1orf61,1.0,,1.0,
C2,,0.5716783216783218,,
C20orf27,1.0,,1.0,
C2CD2,,,1.0,
C2CD2L,,0.5716783216783218,,
C2CD4C,1.0,,1.0,
C2orf68,,0.6959562176953481,,
C3,,0.5716783216783218,,0.46087246087246087
C3AR1,,0.8737583439287986,0.9394831213013032,
C3orf18,,,1.0,
C3orf58,0.5273105273105273,0.5716783216783218,,0.4536713286713287
C3orf70,1.0,,1.0,
C4orf19,1.0,1.0,,
C6orf106,0.6562086562086562,,0.6884226884226885,
C6orf120,,0.7561882561882561,,
C6orf223,,1.0,,
C6orf226,,,1.0,
C7orf43,1.0,,,
C8orf34,,1.0,,
C8orf82,1.0,,1.0,
C9orf40,0.6475342838979202,,,
C9orf64,1.0,,,
C9orf72,0.8628187732665346,0.8665439823334561,,
CA10,1.0,,1.0,
CA12,1.0,,1.0,
CA2,1.0,1.0,,
CA8,0.8421794033304824,,0.8518711335612744,
CA9,1.0,,1.0,
CAB39,,,1.0,
CABIN1,,,1.0,
CABLES1,,1.0,1.0,
CABP7,,,0.8397644758068786,
CACHD1,0.739033693579148,,0.7774954573962019,
CACNA1A,0.7378235799288431,0.7561882561882561,0.7465505740266124,
CACNA1D,,1.0,,
CACNA1E,,1.0,1.0,
CACNA1G,1.0,1.0,1.0,
CACNA2D1,1.0,,1.0,
CACNA2D2,1.0,1.0,,1.0
CACNA2D3,,0.9667183116284912,0.9906701613484984,
CACNA2D4,1.0,,,
CACNB1,,,1.0,
CACNB2,1.0,1.0,,
CACNB4,,0.875161875161875,0.9019513095600052,
CACNG4,1.0,1.0,,
CACNG7,,,1.0,
CACNG8,1.0,,1.0,1.0
CACTIN,1.0,,,
CACUL1,0.9199623905506259,,,
CAD,0.7668129742597827,,0.7905685223867043,
CADM1,0.713904569326256,0.7271556894987857,0.702239908851479,
CADM2,0.8545550013126805,,0.9007913067858572,
CADM3,,1.0,1.0,
CADPS,,1.0,,
CADPS2,,0.5716783216783218,,
CALB1,1.0,1.0,,
CALB2,0.6562086562086562,,,
CALHM2,,0.7878972512635879,0.8193070869650796,
CALHM5,0.6475342838979202,,0.6932094454218348,
CALU,,0.7951916504548083,,
CALY,,0.875161875161875,0.9389245989742269,
CAMK1D,,,1.0,
CAMK2A,1.0,1.0,1.0,
CAMK2B,,1.0,,
CAMK2N1,,,1.0,
CAMK2N2,1.0,,1.0,
CAMKK1,,,,1.0
CAMKV,1.0,1.0,,
CAMSAP3,,,1.0,
CANX,,0.5716783216783218,,
CAP1,,1.0,,
CAP2,1.0,,1.0,
CAPG,,1.0,1.0,
CAPN1,,0.8849877395331941,0.9833529108254382,
CAPN15,,0.85356578904966,,
CAPN5,,0.7561882561882561,,
CAPZA1,,1.0,,
CAPZA2,,1.0,,
CARD10,,,1.0,
CARD19,0.9199623905506259,,,
CARD8,,1.0,1.0,
CARMIL2,,1.0,,
CARMIL3,0.8421794033304824,,0.8462561828415487,
CARTPT,1.0,,1.0,1.0
CASC10,0.8545550013126805,,0.8914917935090846,
CASC3,,1.0,,
CASK,1.0,1.0,1.0,
CASKIN1,,1.0,,
CASP1,,1.0,1.0,1.0
CASP10,,0.8737583439287986,0.9007913067858572,
CASP7,,1.0,,
CAV2,,,1.0,
CBFA2T2,,1.0,,
CBLB,1.0,,1.0,
CBLN1,,0.766048951048951,0.8083708199315136,
CBLN2,0.7752839415709575,,0.8083708199315136,
CBLN4,0.8225766328533127,,0.8462561828415487,
CBS,1.0,,,
CBX7,,1.0,,
CCDC124,1.0,,,
CCDC136,,1.0,1.0,
CCDC137,,,,1.0
CCDC152,1.0,,1.0,
CCDC181,,,0.9655798746707838,
CCDC184,,1.0,,1.0
CCDC186,,1.0,,
CCDC40,1.0,,,
CCDC6,,,1.0,
CCDC80,,1.0,,
CCDC82,,0.8348904730164827,,
CCDC85C,1.0,,,1.0
CCDC86,1.0,,1.0,
CCDC88A,,1.0,,
CCDC88B,,1.0,1.0,
CCDC9,,,1.0,
CCDC90B,1.0,,,
CCK,1.0,,1.0,
CCL2,0.5642302902576876,0.5716783216783218,0.6357867484628048,0.46087246087246087
CCL28,,0.5716783216783218,0.636404917396653,
CCL4,,0.807806324110672,0.889048729048729,
CCL5,,0.577695988222304,0.636404917396653,0.46087246087246087
CCM2,,1.0,1.0,
CCNA2,1.0,,1.0,
CCNB1,1.0,1.0,1.0,
CCND1,,1.0,1.0,
CCND2,,1.0,,
CCND3,,0.6489321489321489,0.6932094454218348,
CCNE2,,,1.0,
CCNF,,1.0,,
CCNG2,1.0,,1.0,
CCNH,,,1.0,
CCNI,,1.0,,
CCNL1,,1.0,,
CCR1,,,1.0,
CCR2,,0.8640236849645043,0.9007913067858572,
CCR5,,1.0,1.0,
CCSAP,,,0.979213477552348,
CCSER2,,,1.0,
CCT4,0.9199623905506259,,,
CCT7,0.7705564577602492,,,
CCZ1,,0.766048951048951,0.8066869839021737,
CD109,,1.0,1.0,
CD2,,1.0,1.0,1.0
CD200,1.0,1.0,,
CD200R1,,1.0,1.0,
CD27,,0.7878972512635879,0.8083708199315136,0.7517982017982018
CD274,,0.875895650177456,0.9394831213013032,0.9096711671561972
CD276,,,0.9782848730217151,
CD300A,,1.0,1.0,
CD34,,0.8701652329970914,,
CD37,,1.0,1.0,1.0
CD3E,,0.890427812808149,0.9496986267321196,0.9096711671561972
CD4,,0.8737583439287986,0.9258098223615464,
CD40,,,0.8634937581502468,
CD44,1.0,1.0,,1.0
CD47,0.9199623905506259,0.8886191528678575,0.9496986267321196,0.9096711671561972
CD48,,1.0,1.0,1.0
CD53,,1.0,1.0,1.0
CD6,,1.0,1.0,1.0
CD74,,0.9952399872854417,1.0,0.9915290894672337
CD82,1.0,,1.0,
CD83,0.7742257742257742,,,
CD84,,1.0,1.0,1.0
CD86,,0.8748045203741407,0.9159909857584276,
CD8A,,0.8665439823334561,0.9506007119372276,0.9096711671561972
CD9,1.0,1.0,0.9953977279433778,
CD93,0.5642302902576876,0.5716783216783218,,
CD99,,,0.7475457094225423,
CD99L2,0.7226107226107227,,0.7475457094225423,
CDC25B,,1.0,,
CDC42EP4,1.0,,,
CDC42SE1,,1.0,1.0,
CDC42SE2,0.567283184105614,0.5716783216783218,,
CDC7,1.0,,1.0,
CDCA4,,1.0,1.0,
CDCA7,,0.807806324110672,0.8518711335612744,
CDH12,1.0,,1.0,
CDH13,,1.0,,1.0
CDH15,1.0,,,
CDH18,0.8953376426901388,0.8530927277057309,,
CDH19,,1.0,,
CDH2,,,1.0,
CDH4,0.9382284382284382,0.9332948186215758,0.9917899689886661,
CDH6,1.0,,1.0,1.0
CDH8,1.0,,1.0,1.0
CDH9,1.0,,1.0,
CDHR2,1.0,,1.0,
CDHR3,1.0,,,
CDK14,1.0,,1.0,
CDK16,1.0,,1.0,
CDK18,0.8545550013126805,,,
CDK2,,1.0,,1.0
CDK20,,0.7936240230357877,,
CDK2AP1,,,1.0,
CDK5R1,,1.0,1.0,
CDK5RAP2,1.0,,,
CDK5RAP3,0.6562086562086562,,,
CDK6,0.6685837526959022,0.6959562176953481,,
CDK8,1.0,,,
CDKL2,1.0,1.0,,
CDKN1A,0.8649793914694577,,,0.9037420912420914
CDKN1B,,,1.0,
CDKN1C,,1.0,,1.0
CDKN2C,,1.0,1.0,
CDKN3,,,1.0,
CDO1,,0.9909974150993849,,
CDON,,1.0,1.0,
CDS1,,1.0,,
CDV3,1.0,,1.0,
CEACAM21,0.9687851009094532,,,
CEBPA,,1.0,1.0,
CEBPB,,1.0,1.0,
CEBPD,,1.0,,
CECR2,,,1.0,
CELF1,,,1.0,
CELF4,,0.8411317981381675,0.9007913067858572,
CELSR2,1.0,,,
CEMIP,,0.9909974150993849,,
CENPA,,,1.0,
CENPO,1.0,,1.0,
CENPT,,1.0,,
CENPU,,,1.0,
CENPV,1.0,,1.0,
CEP126,,1.0,,
CEP162,,1.0,,
CEP170,,,1.0,
CEP170B,,1.0,,
CEP19,1.0,,1.0,
CEP290,,1.0,,
CEP41,1.0,,,
CEP63,,1.0,,
CEP70,,0.807806324110672,,
CEP95,,,1.0,
CEPT1,,,1.0,
CER1,1.0,,1.0,
CERK,1.0,,1.0,
CERS2,,,0.7321722395251807,
CES4A,0.6845785793154215,,0.7321722395251807,
CETN2,,1.0,,
CFAP47,,1.0,,
CFAP52,0.5824026719549108,0.5863367401828941,0.636404917396653,0.5011988011988012
CFB,,,0.5900765900765901,0.4536713286713287
CFL2,0.9415249629726841,,0.976229652700241,
CFLAR,0.7817624853023083,0.7878972512635879,0.8462561828415487,
CGAS,,0.6959562176953481,0.7165215736644308,0.7108214366278882
CGNL1,1.0,,1.0,1.0
CGREF1,,0.595698419227831,0.6714664645699129,
CHAF1A,,,1.0,
CHCHD1,,1.0,,
CHCHD6,,1.0,,
CHD1,,,0.7983775689789053,
CHD1L,,,1.0,
CHD3,1.0,,1.0,
CHD5,1.0,,1.0,
CHD6,,,1.0,
CHD7,,,1.0,
CHERP,1.0,,1.0,
CHGA,,1.0,,1.0
CHGB,,1.0,1.0,
CHI3L1,,,,0.7108214366278882
CHI3L2,,0.7400980761976612,0.7465505740266124,
CHL1,,1.0,,
CHM,1.0,,1.0,
CHMP1B,1.0,,1.0,
CHMP2B,,,1.0,
CHN1,1.0,,1.0,
CHORDC1,,1.0,1.0,
CHPF,,1.0,,
CHPF2,,,1.0,
CHRD,0.9277964833520389,,0.9647338642665747,
CHRDL1,,,0.8914917935090846,
CHRM3,1.0,,,
CHRNB1,0.567283184105614,,0.636404917396653,
CHRNB3,0.5273105273105273,,,
CHST1,1.0,1.0,1.0,
CHST11,,,0.7476891529523109,
CHST15,1.0,,,1.0
CHST2,1.0,1.0,1.0,
CHST3,0.567283184105614,,,
CHST8,0.7705564577602492,,0.8083708199315136,
CHSY1,,0.7678424516659811,,
CHTF8,,1.0,,
CHURC1,,0.7227435776658574,,
CIB2,0.7742257742257742,,0.7954072954072954,
CIC,,1.0,,
CIDEB,,1.0,1.0,
CIRBP,1.0,,,
CISD1,1.0,,,
CISD3,,,1.0,
CISH,,1.0,,1.0
CITED2,1.0,,1.0,
CKS1B,,,1.0,
CLASP2,,1.0,,
CLCC1,,1.0,,
CLCN2,0.5642302902576876,,0.636404917396653,
CLCN5,0.8512429978398565,,0.8902985740467438,
CLCN6,,0.7561882561882561,,
CLDN1,0.6755570011383965,,,
CLDN19,1.0,1.0,,
