,FDR corrected P-value PD wo Tc vs. Ctrl wo Tc,FDR corrected P-value PD with Tc vs. PD wo Tc,FDR corrected P-value PD with Tc vs. Ctrl with Tc,FDR corrected P-value Ctrl with Tc vs. Ctrl wo Tc
ANGPT1,,0.07175516790901407,,
ANGPTL2,,0.21588199728493365,,
ANK1,0.29513848982875535,,,
ANKDD1A,,,0.20300979020979024,
ANKMY2,,1.0,,
ANKRD29,0.722629430494599,,0.6871918251880444,
ANKRD33B,0.4661857965822723,,0.4437596302003082,
ANKRD36,,1.0,,
ANKRD37,0.5170783954376599,,0.48292352808481837,0.37921572098787293
ANKRD44,,1.0,,
ANKRD46,,0.22187006541845256,,
ANKRD50,1.0,,1.0,
ANKRD9,,1.0,,
ANKS1B,0.7374438138926425,0.691435383743076,0.7080711496295912,
ANLN,,,1.0,
ANO3,0.08070788272130555,0.0827097902097902,,
ANOS1,0.22126873126873128,0.25988936436697635,,
ANP32B,,1.0,1.0,
ANTXR2,,,0.056414174061232884,
ANXA1,,0.589934655508426,0.5791204842588241,
ANXA11,,1.0,1.0,
ANXA2,,,0.3598188412084194,
ANXA5,,,1.0,
AOAH,,0.11921481008617937,0.13965596447348272,
AP1AR,1.0,1.0,,
AP1S1,1.0,,,
AP1S2,,1.0,1.0,
AP2B1,,1.0,,
AP3S1,,,1.0,
AP5Z1,,1.0,,
APAF1,0.12827172827172828,,0.0680047225501771,
APBA1,,0.11484898080642761,0.10664691723754861,
APBB1IP,,0.7520269841157833,0.7671455816910363,0.5692307692307692
APBB2,0.17775211214125242,0.1713716863101749,,
APC,1.0,,,
APC2,0.09316371701692802,,0.08509800059095834,
APCDD1,0.84252553002553,0.8193135535792878,0.8525462267793557,
APLN,,,0.4734940032881528,
APLP1,,0.039800199800199804,,
APLP2,0.13011857252694947,0.12412231353168218,,
APMAP,,1.0,,
APOBEC3C,,0.43531468531468537,0.42055392403420244,
APOBEC3F,,0.8275289067368277,,
APOE,,,0.03948992184286302,
APOL2,,0.23508359772096038,0.25611382836816365,
APOL3,,0.06467532467532468,0.0710221768156277,0.042123231099609054
APOL6,,0.16450394525260836,0.21051023859136184,0.12086247086247086
APOLD1,0.7508588972003607,,,
APOO,1.0,,1.0,
APOOL,1.0,,1.0,
APP,,0.2923097163328712,,
AQP1,,0.48056244830438377,,0.3658273057414688
AQP3,,0.16950306330837303,0.13325049241873438,0.0853318460680424
ARAP1,1.0,,1.0,
ARAP2,,,1.0,
ARF6,,1.0,1.0,
ARFGAP1,,,1.0,
ARFGEF2,1.0,,,
ARFGEF3,,1.0,,
ARG2,0.04433354663769411,0.059299833293641344,,
ARHGAP20,,1.0,,
ARHGAP21,,,1.0,
ARHGAP27,,1.0,1.0,
ARHGAP30,,1.0,1.0,1.0
ARHGAP33,,,1.0,
ARHGAP36,0.7757751230805123,,0.718614101375918,
ARHGAP39,,,1.0,
ARHGAP5,,,1.0,
ARHGAP9,,1.0,1.0,1.0
ARHGDIB,,0.06467532467532468,0.11474576504046052,0.06419580419580419
ARHGEF1,1.0,1.0,1.0,
ARHGEF10,,,1.0,
ARHGEF2,,1.0,,
ARHGEF28,,1.0,,
ARHGEF3,,1.0,1.0,
ARHGEF6,1.0,1.0,1.0,
ARID5B,,0.44558919341528036,,
ARL1,,1.0,,
ARL10,1.0,,,
ARL4C,1.0,,1.0,
ARL6IP5,0.1681884549017416,,,
ARMCX2,1.0,,1.0,
ARMCX3,1.0,,1.0,
ARMCX4,1.0,1.0,,
ARPC4,,1.0,,
ARPC5,,1.0,1.0,
ARPC5L,,1.0,,
ARPP19,0.13672374137490417,,0.12441612441612443,
ARPP21,,0.8950710470555583,,
ARRB1,,,0.9954562622320398,
ARRDC2,,0.40772035209292645,0.4271395651099186,
ARRDC3,,,0.3805003660599328,
ARSD,1.0,,1.0,
ART3,,1.0,,0.9963567900630836
ARX,0.03143914908620791,,,
ASAH1,0.20870658267352485,0.20586310241482655,,
ASAP1,1.0,,1.0,
ASB4,1.0,,1.0,
ASF1B,,1.0,1.0,
ASIC1,0.5224550730168708,,,
ASIC2,,0.4053125028417616,0.3770142900577683,
ASPH,,0.5816952278490739,0.5739960139165701,
ASS1,,1.0,,
ASTN1,0.18904676109916285,0.17503120796015076,0.17969908878999788,
ASTN2,,0.49107179541962154,,
ASXL3,1.0,,1.0,
ATAD1,1.0,,,
ATF3,0.12827172827172828,0.10332744178898023,,
ATF5,,0.9236963036963036,,
ATG12,1.0,,,
ATG16L2,,1.0,1.0,
ATG4A,1.0,,1.0,
ATG9B,1.0,,1.0,
ATL2,,1.0,,
ATMIN,0.5374513754402023,,,
ATN1,,,0.44553189474182703,
ATP10A,,0.8052668052668053,0.829812097716607,
ATP10B,0.3168223529048271,,0.286140089418778,
ATP11A,0.3811560863858804,,,
ATP11C,0.11677398232020081,,0.13748613010605631,
ATP13A3,0.6967746357835303,0.5701124624543048,,
ATP1A2,,0.2235966280910101,,
ATP1A4,,,,0.10942466624284805
ATP1B1,,1.0,,
ATP1B3,0.42116869305809396,,,
ATP2A2,1.0,1.0,,
ATP2B2,0.22860308008822863,,0.21412177960714168,
ATP6AP1,,0.06467532467532468,,
ATP6AP2,0.9502927704925486,0.8900895023344002,0.9037116729424421,
ATP6V0A1,,0.8900895023344002,,
ATP6V0D1,1.0,,,
ATP6V0D2,1.0,,1.0,
ATP6V1A,0.9602662530839327,0.8983885679537854,,
ATP6V1B2,1.0,,1.0,
ATP6V1C1,1.0,,1.0,
ATP6V1G2,,0.14255919519077415,0.1557388130323104,
ATP8A1,0.27161363226936996,,0.25430592629431525,
ATP9A,,0.13474025974025974,,
ATRN,,0.04371360856716505,,
ATRNL1,0.2933389878327711,,0.27565730359026447,
AUTS2,,,1.0,
AVPI1,,0.10332744178898023,,
AVPR1B,0.032946505549245275,,,
AXIN2,0.38441054213924875,,0.3487202884944416,
AZGP1,,0.42926100448224347,,
B2M,,0.04957320259811363,0.034329307056579786,0.03242212333121424
B3GALNT1,,0.8900895023344002,,
B3GAT1,,,0.2896458380329348,
B3GNT2,,0.3864352292357576,0.3878609428848663,
B3GNT9,1.0,,1.0,
B4GALT1,,0.10882867132867133,0.13748613010605631,
B4GALT6,,0.08768928912813806,,
B4GAT1,,0.14925074925074924,,
BAALC,,0.2981435830356694,,0.21292140695125772
BACE2,,,0.1666747046057391,
BAG1,1.0,,1.0,
BAHCC1,1.0,,1.0,
BAIAP3,0.16337927475368233,0.15420741620003614,,
BAK1,,0.9637360763064328,0.9459631277813095,
BAMBI,0.04776074988840947,,,
BARHL1,0.030834550065319294,,0.04195804195804196,
BASP1,,0.4089149560117302,,
BATF3,,0.21588199728493365,,0.1356795378534509
BAZ1A,,1.0,1.0,
BCAN,,0.046345289691297295,,
BCAT1,1.0,,1.0,
BCAT2,,,1.0,
BCHE,,0.04371360856716505,,
BCL11A,,,0.4711719183971632,
BCL11B,0.3551497362572281,0.3263338060540858,,
BCL2L1,0.5124491985287439,,,
BCL6,0.1607223325600414,0.12638168283329576,0.13965596447348272,0.07801573426573427
BCLAF3,1.0,,1.0,
BCORL1,1.0,,1.0,
BDKRB2,,0.039574062301335027,,
BDNF,0.03143914908620791,,,
BEND5,,,1.0,
BEX1,0.4126571103315289,,0.40890731205783715,
BEX2,0.7708637516329824,,0.7228737959542769,
BEX3,0.40582864340628316,,0.3770142900577683,
BEX4,0.8073573485338192,,0.8070291240371382,
BGN,,,0.10402820320175692,
BHLHB9,1.0,,1.0,
BHLHE22,0.4533413015555873,,0.39127499437392166,
BHLHE41,,1.0,,
BIRC7,0.392668555933862,0.4006033182503771,,
BLCAP,0.1753144349955284,0.14925074925074924,,
BLM,,1.0,1.0,
BLVRA,,,1.0,
BMP1,,0.04353146853146853,,
BMP2,0.03143914908620791,,0.03222377622377622,
BMP3,0.030834550065319294,,,
BMP7,0.03143914908620791,0.039800199800199804,0.034329307056579786,0.02129214069512577
BMPR1B,,0.04371360856716505,,
BNC2,,0.683416791976291,,
BNIP3,,0.08493945079310933,0.10875524475524474,
BNIP3L,,0.279524599112228,0.3528886632766483,
BOC,0.04433354663769411,0.04353146853146853,0.03948992184286302,
BRAT1,1.0,,,
BRF2,1.0,,,
BRI3BP,,,0.8098947316029166,
BRINP1,,0.9651921112595269,,
BRINP3,0.15326585179526356,,,
BRMS1,,1.0,,
BRMS1L,1.0,,,
BRS3,0.030834550065319294,,0.03222377622377622,
BRWD1,,1.0,,
BSPRY,,0.8423231940473319,0.877757901013715,
BST2,,0.046345289691297295,0.03222377622377622,0.02824897874402825
BTAF1,,1.0,1.0,
BTBD11,,0.7256726929862783,,
BTBD3,0.1446673627124755,0.13737741548392435,0.135520554212143,
BTBD6,1.0,,,
BTG1,1.0,1.0,,
BTG2,0.8552680038855154,0.8423231940473319,0.8354575697911972,0.621382463690156
BTN2A2,,0.07934849960166417,,0.05822748679891537
BTN3A1,,0.05330383901812474,,0.03242212333121424
BTN3A2,,0.09804384804384804,,0.05311709567028716
BTNL9,0.032946505549245275,,0.034329307056579786,
BUB3,1.0,,1.0,
BUD23,,,0.3545218826117703,
BZW2,,,1.0,
C10orf90,0.6388369166875064,,,
C11orf87,0.8232644548434024,,0.7750298482005799,
C19orf57,,,1.0,
C1QL1,0.09316371701692802,0.08493945079310933,,
C1QTNF1,,0.4053125028417616,0.40705710270927664,
C1QTNF3,0.10814698497982954,,0.10402820320175692,
C1R,0.032946505549245275,0.046345289691297295,,0.02129214069512577
C1S,,0.039800199800199804,,0.02097902097902098
C1orf115,,,0.4890189682521951,
C1orf61,0.06484324499030382,,0.08210494541429794,
C20orf27,1.0,,1.0,
C2CD2,,,1.0,
C2CD4C,,,1.0,
C3,,0.039574062301335027,,0.0228617536309844
C3AR1,,0.039800199800199804,0.03661792752701844,
C3orf18,,,0.4835293324039305,
C3orf58,0.05214297897224726,0.046345289691297295,,0.03242212333121424
C3orf70,1.0,,1.0,
C4orf19,1.0,,,
C6orf106,,,1.0,
C6orf120,,0.45878753599341837,,
C8orf34,,1.0,,
C8orf82,1.0,,1.0,
C9orf40,1.0,,,
C9orf64,0.6789893779689697,,,
C9orf72,1.0,,,
CA10,1.0,,1.0,
CA12,0.1957036539477653,,0.19037678739171277,
CA2,0.7397265311375741,0.7137188249443657,,
CA8,1.0,,1.0,
CA9,1.0,,,
CABIN1,,,1.0,
CABLES1,,0.924474193741558,0.9498348062621852,
CABP7,,,1.0,
CACHD1,0.8101570176599485,,0.790046578197386,
CACNA1A,0.06946122469588174,0.07728824700104074,0.10875524475524474,
CACNA1E,,0.5350126064411779,0.5488979106000383,
CACNA1G,0.2701693910485119,0.2816742081447964,0.2987634881674617,
CACNA2D1,0.13011857252694947,,0.1448910801428787,
CACNA2D2,0.9872441968511838,0.912406211830396,,0.7266943582733056
CACNA2D3,,0.05709045053307348,,
CACNA2D4,0.22313670425002435,,,
CACNB2,0.9502927704925486,0.9173297966401416,,
CACNB4,,0.42593528144858944,0.45535566795409316,
CACNG4,1.0,1.0,,
CACNG7,,,0.25611382836816365,
CACNG8,0.2933389878327711,,0.2769230769230769,
CAD,1.0,,1.0,
CADM1,0.032946505549245275,0.039574062301335027,0.03196803196803197,
CADM2,0.03750635329582698,,0.03222377622377622,
CADM3,,0.039574062301335027,0.03222377622377622,
CALB1,0.5680981125577569,0.5267506466136602,,
CALB2,0.4577744740466634,,,
CALHM2,,0.18360211217354075,0.20932768019382195,
CALHM5,0.589134956564297,,,
CALU,,1.0,,
CALY,,,0.10875524475524474,
CAMK1D,,,0.8102448173496131,
CAMK2A,0.5224550730168708,0.4745086845927182,0.4862829478214093,
CAMK2N1,,,0.6982318706456638,
CAMK2N2,0.5418989911340398,,,
CANX,,0.0905619203491544,,
CAP1,,0.5064379421273975,,
CAP2,0.09047378953335067,,0.08637863265402769,
CAPG,,0.27207167832167833,0.2938747998988963,
CAPN1,,1.0,,
CAPN15,,0.9836981200617565,,
CAPN5,,1.0,,
CARD8,,0.04371360856716505,0.03661792752701844,
CARMIL2,,0.9659180856561587,,
CARMIL3,,,0.21412177960714168,
CARTPT,0.04776074988840947,,,0.026558547835143578
CASC10,1.0,,1.0,
CASC3,,1.0,,
CASK,0.12567162567162568,0.09292100011357551,0.07821304908683549,
CASKIN1,,1.0,,
CASP1,,0.039574062301335027,0.03222377622377622,0.02097902097902098
CASP10,,0.12638168283329576,,
CASP7,,0.09562977068697892,,
CAV2,,,0.20746290159919317,
CBFA2T2,,1.0,,
CBLB,0.19915873600084127,,,
CBLN1,,0.039574062301335027,0.034329307056579786,
CBLN2,0.030834550065319294,,0.034329307056579786,
CBLN4,0.0415387721087203,,0.034329307056579786,
CCDC136,,1.0,1.0,
CCDC137,,,,1.0
CCDC152,1.0,,1.0,
CCDC184,,,,0.1634615384615385
CCDC186,,1.0,,
CCDC40,0.503071427140195,,,
CCDC80,,0.039574062301335027,,
CCDC82,,1.0,,
CCDC85C,1.0,,,1.0
CCDC86,,,1.0,
CCDC88A,,0.17503120796015076,,
CCDC88B,,0.45923307461769,0.4734940032881528,
CCDC9,,,0.0710221768156277,
CCK,0.04433354663769411,,0.04195804195804196,
CCL2,0.03143914908620791,0.039800199800199804,0.03196803196803197,0.02097902097902098
CCL28,,0.039574062301335027,0.03196803196803197,
CCL4,,0.039574062301335027,0.03661792752701844,
CCL5,,0.039574062301335027,0.03196803196803197,0.02097902097902098
CCM2,,0.8983885679537854,0.9215097296591354,
CCNA2,,,1.0,
CCNB1,,1.0,1.0,
CCND1,,0.6775609327910583,0.6636563436563436,
CCND2,,1.0,,
CCND3,,1.0,,
CCNE2,,,1.0,
CCNG2,1.0,,1.0,
CCNI,,1.0,,
CCNL1,,1.0,,
CCR1,,,0.03222377622377622,
CCR2,,0.04371360856716505,0.03222377622377622,
CCR5,,0.039800199800199804,0.03661792752701844,
CCT7,1.0,,,
CCZ1,,1.0,1.0,
CD109,,0.11484898080642761,,
CD2,,0.039800199800199804,0.03196803196803197,0.02129214069512577
CD200,0.030834550065319294,0.039574062301335027,,
CD27,,0.04371360856716505,0.053626846526254816,0.02129214069512577
CD274,,0.04353146853146853,0.03222377622377622,0.02824897874402825
CD276,,,0.03222377622377622,
CD300A,,0.05709045053307348,0.053626846526254816,
CD37,,0.039800199800199804,0.04607157548334019,0.025174825174825177
CD3E,,0.039574062301335027,0.034329307056579786,0.0228617536309844
CD4,,0.046345289691297295,0.03948992184286302,
CD44,0.12567162567162568,0.07175516790901407,,0.04059355278867474
CD47,0.03750635329582698,0.039800199800199804,0.03948992184286302,
CD48,,0.039800199800199804,0.03222377622377622,0.0228617536309844
CD53,,0.04371360856716505,0.03948992184286302,0.02129214069512577
CD6,,0.5363786836040517,0.5604485604485604,0.39363955546528157
CD74,,0.04371360856716505,0.03196803196803197,0.02129214069512577
CD82,0.1753144349955284,,0.17213555675094136,
CD83,0.030834550065319294,,,
CD84,,0.039574062301335027,0.03196803196803197,0.02097902097902098
CD8A,,0.039574062301335027,0.03222377622377622,0.02097902097902098
CD9,,0.1399835458658988,0.16433566433566435,
CD93,0.04433354663769411,0.04957320259811363,,
CD99L2,1.0,,1.0,
CDC25B,,1.0,,
CDC42SE1,,1.0,1.0,
CDC42SE2,0.8035890995796656,0.7192929769616886,,
CDC7,,,1.0,
CDCA7,,1.0,1.0,
CDH12,0.030834550065319294,,0.03222377622377622,
CDH13,,0.039800199800199804,,0.02097902097902098
CDH18,0.030834550065319294,0.039800199800199804,,
CDH19,,0.039574062301335027,,
CDH2,,,0.03196803196803197,
CDH4,0.03143914908620791,0.039574062301335027,0.034329307056579786,
CDH6,0.030834550065319294,,0.03222377622377622,
CDH8,0.030834550065319294,,0.03222377622377622,
CDHR2,0.032946505549245275,,,
CDK14,1.0,,1.0,
CDK16,1.0,,1.0,
CDK2,,1.0,,1.0
CDK20,,1.0,,
CDK5R1,,,0.04942296966836844,
CDK5RAP2,1.0,,,
CDK6,,0.4653182367813565,,
CDK8,1.0,,,
CDKN1A,1.0,,,0.8504572350726197
CDKN1C,,,,0.39082167832167825
CDKN2C,,0.4248051821114083,0.4258141858141858,
CDON,,0.039574062301335027,0.03196803196803197,
CDS1,,0.4980809887786632,,
CDV3,0.9705234126402813,,0.9320222924283839,
CEBPA,,0.5517246798145675,0.5566293003478934,
CEBPD,,0.08493945079310933,,
CELF1,,,1.0,
CELF4,,1.0,,
CENPA,,,1.0,
CENPV,1.0,,1.0,
CEP126,,1.0,,
CEP170,,,1.0,
CEP170B,,1.0,,
CEP19,1.0,,1.0,
CEP290,,1.0,,
CEP41,1.0,,,
CEP63,,1.0,,
CER1,0.03143914908620791,,0.03222377622377622,
CERK,1.0,,1.0,
CERS2,,,0.03222377622377622,
CES4A,0.3445315015562949,,0.3424283525039193,
CETN2,,1.0,,
CFAP52,,,1.0,
CFB,,,,0.05736221820137904
CFL2,1.0,,1.0,
CFLAR,0.12827172827172828,0.15420741620003614,0.14944772541945686,
CGAS,,1.0,1.0,
CGNL1,0.9879161187776235,,0.9406539406539405,
CGREF1,,0.22628085068655593,0.24727934787106384,
CHCHD6,,1.0,,
CHD3,1.0,,1.0,
CHD5,0.9627458634081151,,0.9250681521867962,
CHERP,,,1.0,
CHGA,,0.11656962284577348,,0.06997432946800035
CHGB,,0.1713716863101749,0.21622549229911195,
CHI3L1,,,,0.5610436993836203
CHI3L2,,0.29978629691685643,,
CHL1,,0.08493945079310933,,
CHM,1.0,,1.0,
CHMP1B,,,1.0,
CHN1,0.21378621378621382,,,
CHPF,,1.0,,
CHPF2,,,1.0,
CHRD,0.03750635329582698,,0.04195804195804196,
CHRDL1,,,0.2987634881674617,
CHRM3,0.03750635329582698,,,
CHRNB1,0.1935133831685556,,0.1924401792606076,
CHRNB3,0.6476056411121347,,,
CHST1,0.5456002331002331,0.5078671328671329,0.5029681755809773,
CHST11,,,0.37853231106243157,
CHST15,0.540420582203312,,,0.3851148851148852
CHST2,1.0,1.0,1.0,
CHST3,0.12333820026127718,,,
CHSY1,,0.695782478391174,,
CHTF8,,1.0,,
CHURC1,,0.7171987848217356,,
CIB2,1.0,,1.0,
CIDEB,,1.0,1.0,
CISD3,,,1.0,
CISH,,0.046345289691297295,,0.02097902097902098
CITED2,0.08070788272130555,,0.05955334987593052,
CLASP2,,1.0,,
CLCN5,1.0,,1.0,
CLDN19,0.44014808720691073,,,
CLDN5,0.371988011988012,0.3064017527536841,0.33778075644406036,
CLDND2,,,0.6250975019161247,
CLEC2B,,0.059299833293641344,0.08509800059095834,0.04524579897714226
CLIC1,,0.4919617311176514,0.4835293324039305,
CLK3,,,1.0,
CLMN,,,0.8626369286664682,
CLOCK,,,1.0,
CLSTN1,,0.039574062301335027,0.03222377622377622,
CLSTN2,,0.039574062301335027,,
CLTCL1,,,1.0,
CLU,,0.039800199800199804,,
CLYBL,1.0,,,
CMBL,1.0,1.0,,
CMC2,1.0,,,
CMPK2,,,0.14944772541945686,
CMTM3,,0.192823954568921,,
CMTM4,,0.45923307461769,,
CMTM6,,,0.3283951717072736,
CMTM7,,0.0905619203491544,0.0710221768156277,
CNEP1R1,,,1.0,
CNIH1,1.0,,,
CNKSR2,0.8656150227904215,0.8577882294696455,0.8691204809055763,
CNKSR3,0.33257636124415213,,,
CNMD,,0.039800199800199804,0.03948992184286302,
CNN2,1.0,1.0,,
CNN3,,1.0,,
CNNM2,,0.2960641663811693,,
CNR1,0.032946505549245275,0.039574062301335027,,
CNRIP1,,1.0,,
CNTFR,0.03143914908620791,,0.03222377622377622,
CNTN1,0.03750635329582698,,0.034329307056579786,
CNTN2,0.05214297897224726,0.039574062301335027,0.03948992184286302,
CNTN3,,0.039574062301335027,0.03661792752701844,0.0228617536309844
CNTN4,0.030834550065319294,,0.034329307056579786,
CNTN6,0.032946505549245275,,,
CNTNAP1,,0.039800199800199804,,
CNTNAP4,0.26821524064171126,,0.24915290894672337,
CNTNAP5,0.28312228312228316,,0.3156636110003985,
COCH,0.299753156896014,,0.229557676366187,
COG3,,1.0,,
COL11A1,0.06484324499030382,0.06467532467532468,0.08509800059095834,
COL11A2,,,0.053626846526254816,
COL12A1,0.0415387721087203,0.039800199800199804,0.03661792752701844,
COL16A1,,0.12412231353168218,0.10664691723754861,
COL1A1,0.04776074988840947,0.039800199800199804,0.03661792752701844,
COL1A2,,,0.056414174061232884,
COL21A1,0.23086381074546755,,0.20300979020979024,
COL23A1,,1.0,,
COL27A1,,1.0,,
COL4A3BP,0.94916788896722,0.909137977407208,,
COL4A6,0.4997599802794608,,,
COL5A1,,0.039574062301335027,,
COL5A3,,0.07934849960166417,0.0710221768156277,
COL6A2,,,0.06410565561759196,
COL9A3,,,0.258203335126412,
COLEC12,,0.12412231353168218,,
COLGALT2,0.8826871199175399,,0.801998001998002,
COMMD4,,0.15541289311781117,,
COPG2,0.5793056740282722,,0.5325045325045326,
COQ3,,,1.0,
COQ9,1.0,,,
CORO1A,,0.14925074925074924,0.13748613010605631,0.08645899554990463
CORO1B,,,1.0,
COTL1,0.6007392607392608,0.5642067429776928,0.5518606772398481,
COX17,1.0,,,
COX6B1,1.0,,,
COX7A2L,1.0,,,
CPA4,1.0,,,
CPD,,0.909137977407208,,
CPE,,0.046345289691297295,,0.042123231099609054
CPLX1,,,1.0,
CPNE4,,,,1.0
CPNE8,,0.5804195804195805,0.602221308103661,
CPS1,1.0,,1.0,
CPXM2,,0.08493945079310933,,
CRB1,0.03143914908620791,,0.03661792752701844,
CREB3L2,0.7912123548270992,,,
CREBBP,0.1500716032735737,,,
CREBL2,,,0.2438458402583963,
CREBRF,1.0,,,
CRELD1,,0.4364056995635943,,
CRELD2,,,0.1666747046057391,
CREM,,,0.4746475146475147,
CRH,,0.039574062301335027,0.03196803196803197,
CRHBP,0.5367111879716921,,,
CRIM1,0.04776074988840947,0.04371360856716505,,
CRISPLD1,1.0,1.0,,
CRISPLD2,0.4412354562730503,,,
CRLF1,,0.1003829873009474,0.10664691723754861,
CRLF3,,0.07175516790901407,,
CROCC,0.8615265331683242,,,
CRTAM,,0.039800199800199804,0.03222377622377622,
CRTC1,,1.0,,
CRTC3,,1.0,1.0,
CRY2,,1.0,,
CRYBG1,,1.0,1.0,1.0
CRYM,0.4861610692514483,,0.4734940032881528,
CRYZ,1.0,,1.0,
CSAD,1.0,,1.0,
CSDC2,,0.10553083280356007,,
CSF1,,0.07175516790901407,0.04942296966836844,0.04946148741769179
CSGALNACT1,0.6521587221069086,0.5848794454722006,,
CSK,,0.05330383901812474,,
CSMD1,0.522404253010741,,0.5171045171045171,0.3488563837908816
CSMD2,0.31285787383348357,0.33178365445402996,0.28693152166693553,
CSMD3,0.4516273592279553,0.41405252844841534,0.42277445737653346,
CSPG5,,0.11656962284577348,0.1270775113987351,
CSRP2,,,0.4971231300345224,
CTDSP1,,0.23508359772096038,,
CTDSP2,,1.0,,
CTDSPL2,1.0,,1.0,
CTGF,0.030834550065319294,,0.034329307056579786,0.02097902097902098
