,FDR corrected P-value PD wo Tc vs. Ctrl wo Tc,FDR corrected P-value PD with Tc vs. PD wo Tc,FDR corrected P-value PD with Tc vs. Ctrl with Tc,FDR corrected P-value Ctrl with Tc vs. Ctrl wo Tc
AFF3,0.2351362922791494,,0.23683459397745113,
AFF4,,,0.7752232875092144,
AFG3L2,1.0,,,
AGA,0.8989478909336434,,0.8517354205427601,
AGAP1,,1.0,1.0,
AGAP2,1.0,1.0,1.0,
AGAP3,,1.0,,
AGFG1,1.0,,,
AGFG2,1.0,,1.0,
AGMAT,,1.0,1.0,
AGPS,1.0,,,
AGRN,0.2786603915272087,,0.24691266180627883,
AGTR2,0.0862659353225391,,,
AGTRAP,,0.9892972788900392,,
AHDC1,,,0.20061283254560566,
AHI1,1.0,,1.0,
AHNAK2,,0.12265391874936343,,
AHRR,1.0,,1.0,
AIF1,,0.02416387031771647,0.02456062456062456,
AIF1L,,0.6347254242483429,,
AIFM1,1.0,,1.0,
AIFM2,,,1.0,
AIP,0.5449691248348966,,,
AJAP1,1.0,,1.0,1.0
AK1,,,0.5743705113783854,
AK5,,1.0,,
AKAP1,0.2351362922791494,,,
AKAP11,,1.0,,
AKAP12,,,1.0,
AKAP13,,,1.0,
AKAP17A,,1.0,,
AKAP5,,,0.8313030360444155,
AKAP8L,,1.0,1.0,
AKAP9,,,1.0,
AKIRIN1,,,1.0,
AKIRIN2,,0.23143790399007094,,
AKNA,,1.0,1.0,
AKR1B1,1.0,1.0,1.0,
AKR1C1,1.0,1.0,,
AKR1C2,1.0,,,
AKR7A2,1.0,,1.0,
AKT3,,1.0,1.0,
AKTIP,1.0,,,
ALCAM,,0.2225747451878105,0.2928253811405985,
ALDH18A1,,1.0,,
ALDH1A2,0.8727407505894288,,,
ALDH1A3,,,1.0,
ALDH1B1,1.0,,,
ALDH2,1.0,1.0,,1.0
ALDH5A1,1.0,1.0,,
ALDH6A1,1.0,1.0,,
ALDOA,,1.0,,
ALDOC,,1.0,1.0,
ALG13,1.0,,,
ALG3,1.0,,,
ALKBH2,,,1.0,
ALKBH4,0.8312119400299514,,,
ALKBH5,,1.0,1.0,
ALOX5AP,,0.02416387031771647,0.02456062456062456,0.008394203199398004
ALOXE3,0.05775277354224723,,0.03490194016509806,
ALPK1,,1.0,,1.0
ALPL,,0.6899201594161807,,
ALS2CL,0.6237643309071881,0.5461905461905462,,
ALYREF,,1.0,,1.0
AMER2,,0.4516977275597965,0.4453385020016709,
AMER3,,1.0,,
AMFR,,,0.9621208804475737,
AMIGO2,0.29641121590274133,,,
AMMECR1,0.6804502759810023,,0.5898367608212168,
AMOT,1.0,,1.0,
AMOTL1,1.0,,1.0,
AMOTL2,1.0,,,
AMPD2,,1.0,,
AMPH,,1.0,1.0,
AMT,1.0,,,
AMZ1,,1.0,,
ANAPC16,1.0,,1.0,
ANAPC2,1.0,,1.0,
ANAPC5,,,1.0,
ANGPT1,0.17728529973427934,0.13603551260455027,,
ANGPTL2,,0.3345989117265713,0.37572590960441427,
ANK1,0.4874215358796857,,,
ANK3,,,1.0,
ANKDD1A,,0.5802135908621872,0.5671565276828435,
ANKHD1,,,1.0,
ANKMY2,,0.5443447681350907,,
ANKRA2,,,1.0,
ANKRD10,,,0.7980859403178878,
ANKRD27,,,0.9539785981708545,
ANKRD29,1.0,,1.0,
ANKRD33B,1.0,,1.0,
ANKRD36,,0.6312074417140083,,
ANKRD36B,0.577714275388694,,,
ANKRD37,0.43584452930247325,0.3345989117265713,0.38331610585945847,0.2443261206147804
ANKRD44,,1.0,1.0,
ANKRD46,0.7577140601334149,0.6751834927147986,,
ANKRD49,,1.0,,
ANKRD50,1.0,,1.0,
ANKRD55,,,0.11702415231826997,
ANKRD6,,1.0,,
ANKRD9,,1.0,1.0,
ANKS1A,0.7372502497502497,,,
ANKS1B,1.0,1.0,1.0,
ANKS3,,1.0,,
ANKZF1,1.0,1.0,1.0,
ANLN,,1.0,1.0,
ANO3,0.3745226404800873,0.32442966869196377,,
ANO6,,,0.5963666282082806,
ANOS1,1.0,1.0,,
ANP32B,,1.0,1.0,
ANP32E,,1.0,,
ANTXR1,,,0.20655082622295734,
ANTXR2,,,0.7143032673972323,
ANXA1,,0.396977869505342,0.35652519523487264,
ANXA11,,1.0,1.0,
ANXA2,,,0.5269349609498307,
ANXA5,1.0,,1.0,
AOAH,,0.030898063684948927,0.0716351549684883,0.025854145854145853
AP1AR,0.9062979649125298,0.8900774087134119,,
AP1G2,0.8863591282363845,0.8240001204825325,,
AP1S1,1.0,,1.0,
AP1S2,,1.0,1.0,
AP2B1,,1.0,,
AP3S1,1.0,,1.0,
AP4E1,,1.0,,
AP5B1,,0.541802743637606,,
AP5Z1,,0.6974523274082746,,
APAF1,0.05775277354224723,,0.03490194016509806,
APBA1,1.0,1.0,1.0,
APBB1IP,,1.0,1.0,1.0
APBB2,0.33428467084173086,0.2647805366838599,,0.18798333140962623
APC,1.0,,1.0,
APC2,1.0,,1.0,
APCDD1,0.6169046264740045,0.5473767749216851,0.5327138235725494,
APLN,1.0,,1.0,
APLP1,,0.07620411933080397,0.09328012141311375,
APLP2,0.4474519383055968,0.3478458714060808,,
APMAP,,0.04977416949247935,,
APOBEC3C,,0.42573896691543744,0.4135614927371977,0.2837129866832837
APOBEC3F,,0.24372179544593336,0.3089417144535255,
APOC1,0.049877395331940785,,,
APOD,,0.5823050866361742,,
APOE,0.049877395331940785,,0.02456062456062456,
APOL2,,0.22910638793945115,0.2885194915581656,0.15629043088059483
APOL3,,0.038205038205038205,0.04269121436503411,0.013057649421285785
APOL6,,0.04383213685539267,0.08841824841824843,0.013057649421285785
APOLD1,0.8268407648689339,0.7892022870746275,,
APOM,0.3454853417259432,,,
APOO,1.0,,1.0,
APOOL,1.0,,1.0,
APP,,0.2872309113237996,,
APPL2,,,,0.12365026278069757
APRT,,1.0,,
AQP1,,0.15889149610079845,0.19229803588327316,0.07717655478849508
AQP3,,0.09379246346070991,0.14152311103530615,0.09451397658944828
AQP4,0.18230503673541648,,,
AR,0.4474519383055968,,,
ARAP1,1.0,,1.0,
ARAP2,1.0,,1.0,
ARF1,,1.0,,
ARF6,,1.0,1.0,
ARFGAP1,,1.0,1.0,
ARFGEF2,1.0,1.0,,
ARFGEF3,1.0,1.0,,1.0
ARG2,0.5875967121297134,0.5203201054264884,,
ARHGAP20,,1.0,,
ARHGAP21,,,1.0,
ARHGAP22,,,,0.729754116850891
ARHGAP23,1.0,,,
ARHGAP24,,0.27979406118253974,,
ARHGAP27,,1.0,1.0,
ARHGAP30,,1.0,1.0,1.0
ARHGAP32,,1.0,1.0,
ARHGAP33,1.0,,1.0,
ARHGAP35,,1.0,,
ARHGAP36,1.0,,1.0,1.0
ARHGAP39,,,1.0,
ARHGAP5,1.0,1.0,1.0,
ARHGAP6,,1.0,,
ARHGAP9,,1.0,1.0,0.8879667951096523
ARHGDIA,,1.0,,
ARHGDIB,,0.030898063684948927,0.04269121436503411,0.008394203199398004
ARHGDIG,,,1.0,
ARHGEF1,1.0,1.0,1.0,
ARHGEF10,,,1.0,
ARHGEF11,1.0,,,
ARHGEF16,1.0,1.0,,
ARHGEF2,,1.0,,
ARHGEF25,1.0,,,
ARHGEF26,,1.0,,
ARHGEF28,1.0,1.0,,
ARHGEF3,,1.0,1.0,
ARHGEF4,,1.0,,
ARHGEF6,1.0,1.0,1.0,
ARHGEF9,,1.0,,
ARID1B,,,1.0,
ARID3A,1.0,,,
ARID4B,,1.0,,
ARID5B,,0.6478397862449192,,
ARIH1,,,1.0,
ARL1,,1.0,,
ARL10,1.0,,1.0,
ARL13B,,1.0,1.0,
ARL2,1.0,,,
ARL2BP,,,1.0,
ARL3,1.0,,,
ARL4A,1.0,,,
ARL4C,1.0,,1.0,
ARL4D,1.0,,,
ARL6,,1.0,,
ARL6IP5,0.2737036206423962,,0.18251473297344858,
ARMCX2,1.0,,1.0,
ARMCX3,0.8258157646680695,,0.7999209245564931,
ARMCX4,1.0,1.0,,
ARMCX5,0.4282156867522721,,,
ARMT1,,1.0,,
ARNT,0.11083865629320175,,,
ARNTL,1.0,,,
ARNTL2,,,0.6891422303187008,
ARPC2,,,1.0,
ARPC4,,1.0,,
ARPC5,,1.0,1.0,
ARPC5L,,1.0,,
ARPP19,0.39525483093236097,,0.3862561890243551,
ARPP21,,1.0,,
ARRB1,1.0,,1.0,
ARRDC2,,0.3989684281655084,0.3940927643784787,
ARRDC3,,,0.24743912803614296,
ARSD,1.0,,1.0,
ART3,0.924828236562037,0.8495332029533984,,0.6310048790259871
ARX,1.0,,,
ASAH1,0.2949738433609401,0.21264205879590498,0.2639111973410092,
ASAP1,1.0,,1.0,
ASAP2,0.7544649486004391,,,0.49970197869357535
ASB4,1.0,,1.0,
ASB6,,1.0,,
ASF1A,,,1.0,
ASF1B,,1.0,1.0,
ASIC1,1.0,,,
ASIC2,,1.0,1.0,
ASPH,,1.0,1.0,1.0
ASPHD2,,,0.9646026604277101,
ASPRV1,,,1.0,
ASS1,,1.0,,
ASTN1,1.0,1.0,1.0,1.0
ASTN2,,0.7988796313669411,0.8401626924110864,
ASXL2,,,1.0,
ASXL3,1.0,,1.0,
ATAD1,1.0,,,
ATAD3A,,,1.0,
ATAT1,,,0.8307114052254441,
ATCAY,,0.8900774087134119,,
ATF3,0.2612625469768327,0.22910638793945115,0.24691266180627883,0.10724253325150185
ATF5,,1.0,,
ATF7IP,,,1.0,
ATG12,1.0,,1.0,
ATG13,,,1.0,
ATG14,,,1.0,
ATG16L1,,1.0,,
ATG16L2,,1.0,1.0,
ATG4A,1.0,,1.0,
ATG4B,,,1.0,
ATG9A,,0.6125095339854091,,
ATG9B,0.15675752818609962,,0.12251951281974377,
ATIC,,,1.0,
ATL2,,1.0,,
ATL3,1.0,,1.0,
ATMIN,1.0,,1.0,
ATN1,,,1.0,
ATOH7,,0.07620411933080397,,
ATOH8,1.0,,,
ATOX1,0.8214124278763062,,,
ATP10A,,1.0,1.0,
ATP10B,0.7910662162861577,0.65321892719153,0.6980388033019612,
ATP11A,1.0,,1.0,
ATP11C,0.34867562344197855,,0.38331610585945847,
ATP12A,0.1164590126854278,,0.09328012141311375,
ATP13A2,,0.5665454388440636,0.6248148836088535,
ATP13A3,0.3925694994660512,0.28436577999260215,,
ATP13A4,,1.0,,
ATP1A2,,1.0,1.0,
ATP1A3,,,0.40190112917385645,
ATP1A4,,,,1.0
ATP1B1,,1.0,,
ATP1B2,,,,1.0
ATP1B3,1.0,,,
ATP2A2,1.0,1.0,,
ATP2B2,0.35803534700593526,0.3272366933201388,0.30302280500955997,
ATP2B3,,0.2514022638827631,,
ATP2B4,,0.21967896967896966,,
ATP6AP1,,1.0,,
ATP6AP2,1.0,1.0,1.0,
ATP6V0A1,,1.0,,
ATP6V0D1,1.0,,1.0,
ATP6V0D2,1.0,,1.0,
ATP6V0E2,,0.8490772729725267,,
ATP6V1A,1.0,1.0,,
ATP6V1B2,1.0,,1.0,
ATP6V1C1,1.0,,1.0,
ATP6V1D,1.0,,,
ATP6V1E1,1.0,,,
ATP6V1F,1.0,,,
ATP6V1G2,,1.0,1.0,
ATP7A,0.4885800331055805,,,
ATP8A1,1.0,,1.0,
ATP8B2,0.8736486443492812,,,
ATP9A,,0.6085152942295798,0.628264056477746,
ATP9B,1.0,,,
ATRN,,0.038205038205038205,,
ATRNL1,0.35248550332349216,,0.2885194915581656,
ATXN1,0.049877395331940785,,,0.008394203199398004
ATXN1L,,0.6187774489661282,,
ATXN2,,,1.0,
ATXN2L,,1.0,1.0,
ATXN7L1,1.0,1.0,,
AUNIP,,,0.8729140970761082,
AUTS2,,,1.0,
AVPI1,,0.17277167277167277,0.11702415231826997,
AVPR1B,0.13381740211008503,,,
AXIN2,1.0,,1.0,
AZGP1,0.11083865629320175,0.12265391874936343,,
B2M,,0.02416387031771647,0.02456062456062456,0.008394203199398004
B3GALNT1,,0.6361798798773589,,
B3GALT6,,0.7950672946424858,,
B3GAT1,0.18230503673541648,,0.12752631983401214,
B3GAT2,,0.3872839489277845,,
B3GAT3,,,0.3161863909286589,
B3GLCT,,,,0.6480195062669288
B3GNT2,,0.9402294952753668,0.9400365050499099,
B3GNT4,1.0,,1.0,
B3GNT9,1.0,,1.0,
B4GALNT4,0.3217736537816061,,,
B4GALT1,,0.13932679230420503,0.17483834432986975,
B4GALT4,,0.43036588704036005,,
B4GALT5,,,0.20378790644571376,
B4GALT6,1.0,1.0,,
B4GAT1,,1.0,,
BAALC,,0.98011505111203,,0.7235302011421414
BABAM2,,,0.3940927643784787,
BACE2,,0.23671431254369643,0.24011889497251593,
BAD,0.8108666765096708,,0.6970911167963145,
BAG1,1.0,,1.0,
BAHCC1,1.0,,1.0,
BAHD1,1.0,,,
BAIAP3,1.0,1.0,,
BAK1,,0.8323536346889141,0.7980859403178878,
BAMBI,0.2934925336672062,,,
BAP1,1.0,,,
BARHL1,1.0,,1.0,
BASP1,,1.0,,
BATF3,,0.8495332029533984,,0.6172077259610416
BAZ1A,,1.0,1.0,
BBS4,,,1.0,
BCAM,,,0.14152311103530615,
BCAN,,0.04383213685539267,,
BCAS2,1.0,,,
BCAS4,1.0,,,
BCAT1,1.0,,1.0,
BCAT2,,,1.0,
BCHE,1.0,1.0,,
BCL11A,0.5501085899492274,,0.5306321800308849,
BCL11B,1.0,1.0,,
BCL2,0.4973386325904312,,,
BCL2L1,0.5259485342243962,,0.5046309787773202,
BCL2L11,0.1518407791470522,,,
BCL2L13,,,,0.12365026278069757
BCL6,0.13119923554706164,0.0846036756261195,0.07666322117189169,0.03590853590853591
BCL7A,,,1.0,
BCL9,,,0.4826419841374976,
BCL9L,0.8754545545116716,,,
BCLAF3,1.0,,1.0,
BCORL1,1.0,1.0,1.0,
BDKRB2,,0.030898063684948927,,
BDNF,0.25248880472761065,,0.25430027199938704,
BECN1,,0.20888046661242538,,0.11725884734734293
BEND5,1.0,,1.0,
BET1L,,1.0,,
BEX1,1.0,1.0,1.0,
BEX2,0.6685511285053619,0.632672570874818,0.6130781855972697,
BEX3,0.5573371219809214,,0.5161206717810491,
BEX4,1.0,,1.0,
BEX5,,1.0,,
BGN,,,0.2755286966554572,
BHLHB9,1.0,,1.0,
BHLHE22,1.0,,1.0,
BHLHE41,,0.7086515587830223,,0.48705402246478735
BICRA,0.7895621078332277,,,
BIRC7,0.049877395331940785,0.030898063684948927,,
BLCAP,0.5530172745026857,0.5023362336471763,0.5161206717810491,
BLM,,1.0,1.0,
BLMH,,,1.0,
BLVRA,1.0,,1.0,
BMP1,,0.07620411933080397,,
BMP2,0.0862659353225391,,0.049859914521568655,0.03252093818131554
BMP3,0.5486513486513486,,0.5161206717810491,
BMP6,,,0.1609555493050639,
BMP7,0.7179161264267647,0.6378857910891337,0.6609873109062737,0.48062194216040366
BMPR1B,,0.5951942794048057,,
BNC2,,0.4539038942708668,0.4585156845218764,
BNIP3,,0.22910638793945115,0.2505183705183705,
BNIP3L,,0.20579074305244152,0.2928253811405985,
BOC,0.06858141858141859,0.04383213685539267,0.049859914521568655,
BOLA3,,,0.46547755398213175,
BPTF,,1.0,,
BRAT1,0.4474519383055968,,,
BRD7,,1.0,,
BRF2,1.0,,,
BRI3,,1.0,1.0,
BRI3BP,0.8788351919573639,,0.7980859403178878,
BRICD5,,,0.40525030525030525,
BRINP1,,1.0,1.0,
BRINP3,1.0,,,
BRK1,1.0,,1.0,
BRMS1,,0.6751834927147986,,
BRMS1L,1.0,,,
BRS3,0.1518407791470522,,0.10436778717650388,
BRSK1,,,1.0,
BRWD1,,1.0,1.0,
BRWD3,,,1.0,
BSPRY,,0.2647805366838599,0.24743912803614296,
BST2,,0.02416387031771647,0.04269121436503411,0.013057649421285785
BTAF1,,1.0,1.0,
BTBD11,,0.6744645489040108,0.6673911493478454,
BTBD3,0.3843442022075998,0.3345989117265713,0.31125067891691105,
BTBD6,1.0,,,
BTG1,1.0,1.0,,
BTG2,1.0,1.0,1.0,1.0
BTG3,,1.0,,
BTN2A1,0.049877395331940785,,,
BTN2A2,,0.04383213685539267,,0.008394203199398004
BTN3A1,,0.05561651463290807,,0.03590853590853591
BTN3A2,,0.038205038205038205,0.05697052088804666,0.015512487512487511
BTNL9,0.0862659353225391,,0.049859914521568655,
BUB3,1.0,,1.0,
BUD23,,,0.40525030525030525,
BZW2,,,1.0,
C10orf90,0.6262845359159271,0.5154014429067734,0.5210804163096024,
C11orf87,0.9144189144189144,,0.8011697182002858,
C12orf49,,,1.0,
C12orf76,1.0,,,
C14orf119,,,1.0,
C16orf89,,1.0,,
C18orf21,,1.0,1.0,
C18orf25,,,1.0,
C19orf53,1.0,,,
C19orf54,,,0.3971328106921327,
C19orf57,,,1.0,
C1QL1,0.049877395331940785,0.030898063684948927,,
C1QTNF1,,0.5431373479907353,0.5743705113783854,
C1QTNF3,0.05775277354224723,,0.049859914521568655,
C1R,0.049877395331940785,0.02416387031771647,,0.008394203199398004
C1S,,0.02416387031771647,0.02456062456062456,0.008394203199398004
C1orf115,,,0.3413204442616207,
C1orf216,0.873759634195206,,,
C1orf61,0.890699640252413,,0.8407290714983022,
C2,,0.02416387031771647,,
C20orf27,1.0,,1.0,
C22orf39,,,1.0,
C2CD2,1.0,,1.0,
C2CD2L,,0.06536815785370699,,
C2CD4C,1.0,,1.0,
C2orf42,,0.25701571156116615,,
C2orf68,1.0,1.0,,
C2orf76,1.0,,,
C3,,0.02416387031771647,,0.008394203199398004
C3AR1,,0.02416387031771647,0.02456062456062456,
C3orf18,,,0.6450960416335519,
C3orf58,1.0,1.0,1.0,1.0
C3orf70,1.0,,1.0,
C4orf19,1.0,1.0,,
C5orf64,1.0,,,
C6orf106,1.0,,1.0,
C6orf120,,0.4963738551524811,,
C6orf223,,1.0,1.0,
C6orf226,1.0,,1.0,
C7orf43,1.0,,,
C8orf34,,1.0,,
C8orf82,1.0,1.0,1.0,
C9orf40,1.0,,,
C9orf64,1.0,,,
C9orf72,0.8846817139500067,0.8423346201123979,,
CA10,1.0,,1.0,
CA12,1.0,,1.0,
CA14,1.0,,,
CA2,0.0862659353225391,0.08015180695593067,,
CA8,1.0,,1.0,
CA9,1.0,,1.0,
CAB39,,,1.0,
CAB39L,,0.520558806273092,,
CABIN1,,,1.0,
CABLES1,,1.0,1.0,
CABP7,,,1.0,
CACHD1,1.0,1.0,1.0,
CACNA1A,1.0,1.0,1.0,
CACNA1B,,1.0,,
CACNA1C,,,,1.0
CACNA1D,,1.0,,
CACNA1E,,1.0,1.0,
CACNA1G,1.0,1.0,1.0,
CACNA2D1,1.0,,1.0,
CACNA2D2,1.0,1.0,,0.9922481146970943
CACNA2D3,,0.3265077313990357,0.33571303696303695,
CACNA2D4,0.6399860397515732,0.5914814552050637,,
CACNB1,,,1.0,
CACNB2,1.0,1.0,1.0,
CACNB4,,1.0,1.0,
CACNG2,,,1.0,
CACNG4,1.0,1.0,,
CACNG5,1.0,,,
CACNG7,0.6006146375150065,,0.5638123990546898,
CACNG8,0.6081275606245156,,0.5511325135990016,0.3463327949309258
CACTIN,0.15675752818609962,0.0846036756261195,,
CACUL1,1.0,,,
CACYBP,0.3035336271244413,,,
CAD,1.0,,1.0,
CADM1,0.049877395331940785,0.02416387031771647,0.02456062456062456,
CADM2,0.39189382046524907,,0.31881579958503037,
CADM3,,0.04383213685539267,0.049859914521568655,
CADPS,,1.0,,
CADPS2,,1.0,,
CALB1,1.0,1.0,,
CALB2,1.0,,1.0,
CALCOCO2,1.0,,1.0,
CALCR,0.16363285836970048,,,
CALHM2,,0.2647805366838599,0.2928253811405985,
CALHM5,1.0,,1.0,
CALN1,,,1.0,
CALU,,1.0,,
CALY,,1.0,1.0,
CAMK1D,,,1.0,
CAMK2A,1.0,1.0,1.0,
CAMK2B,,1.0,,
CAMK2D,,1.0,,
CAMK2N1,,,1.0,
CAMK2N2,0.6573702794900952,,0.6373146323436298,
CAMKK1,,,,1.0
CAMKV,1.0,1.0,,
CAMLG,,0.2818881997767628,,
CAMSAP3,,,1.0,
CANX,,0.27979406118253974,,
CAP1,,0.9975759975759975,,
CAP2,0.7179161264267647,0.6387316387316387,0.6373146323436298,
CAPG,,0.15889149610079845,0.18812393280478387,
CAPN1,,1.0,1.0,
CAPN15,,1.0,1.0,
CAPN3,,,0.2790197180099004,
CAPN5,,1.0,,
CAPRIN2,,,0.25654199814783757,
CAPZA1,,1.0,1.0,
CAPZA2,,1.0,,
CARD10,,,0.05697052088804666,
CARD19,0.15675752818609962,,,
CARD8,,0.05561651463290807,0.049859914521568655,
CARMIL2,,0.6593315939958408,,
CARMIL3,0.2567580203048183,,0.18812393280478387,
CARTPT,0.5875967121297134,,0.5161206717810491,0.36394682240836085
CASC10,0.7544649486004391,,0.7267253294650555,
CASC3,,1.0,,
CASK,1.0,1.0,1.0,
CASKIN1,,1.0,1.0,
CASP1,,0.02416387031771647,0.02456062456062456,0.008394203199398004
CASP10,,0.06536815785370699,0.05697052088804666,
CASP7,,0.1656755342955721,,
CASQ2,,,,1.0
CAV2,,0.4489641543726699,0.5161206717810491,
CBFA2T2,,0.7061715768839779,,
CBFA2T3,0.4749519137578839,,,
CBLB,0.21576176632356406,0.17572920680781742,0.20061283254560566,
CBLN1,0.0862659353225391,0.08015180695593067,0.08175659956481875,
CBLN2,0.13119923554706164,,0.06438221972202554,
CBLN4,0.1164590126854278,,0.09328012141311375,
CBR1,0.9852863802863804,,,
CBS,1.0,,,
CBX5,1.0,,,
CBX7,,1.0,,
CCDC124,0.9852863802863804,,,
CCDC136,,1.0,1.0,
CCDC137,,,,1.0
CCDC149,,,1.0,
CCDC152,1.0,,1.0,
CCDC181,,,1.0,
CCDC184,,0.35339660339660345,,0.20732098090588658
CCDC186,,1.0,,
CCDC22,0.05775277354224723,,,
CCDC33,,,0.2973906949810564,
CCDC40,0.5268257120108972,,,
CCDC43,1.0,,,
CCDC51,,1.0,,
CCDC57,1.0,,,
CCDC6,,,1.0,
CCDC71,,,,1.0
CCDC77,0.191196682105773,,,
CCDC80,,0.7098850405937019,,
CCDC82,,1.0,,
CCDC85A,,1.0,,
CCDC85C,1.0,,,1.0
CCDC86,1.0,1.0,1.0,
CCDC88A,,1.0,,
CCDC88B,,1.0,1.0,
CCDC9,,,0.23683459397745113,
CCDC90B,0.640199940083254,,,
CCHCR1,,1.0,,
CCK,0.3246457684327507,,0.23683459397745113,
