,FDR corrected P-value PD wo Tc vs. Ctrl wo Tc,FDR corrected P-value PD with Tc vs. PD wo Tc,FDR corrected P-value PD with Tc vs. Ctrl with Tc,FDR corrected P-value Ctrl with Tc vs. Ctrl wo Tc
AIP,1.0,,,
AJAP1,0.07717602091003627,,0.06980388033019612,0.058759422395786035
AK1,,,0.8110609289316514,
AK5,,0.28761989455631076,,
AKAP1,0.18605684536283906,,,
AKAP11,,1.0,,
AKAP12,,,1.0,
AKAP13,,,1.0,
AKAP17A,,1.0,,
AKAP5,,,0.13392039715159493,
AKAP8L,,1.0,1.0,
AKAP9,,,1.0,
AKIRIN1,,,1.0,
AKIRIN2,,1.0,,
AKNA,,1.0,1.0,
AKR1B1,1.0,1.0,1.0,
AKR1C1,1.0,1.0,,
AKR1C2,1.0,,,
AKR7A2,1.0,,1.0,
AKT3,,0.8617478702344332,0.8330656843156844,
AKTIP,1.0,,,
ALCAM,,0.33495851974112845,0.328988132490078,
ALDH18A1,,1.0,,
ALDH1A2,0.758483238615689,,,
ALDH1A3,,,1.0,
ALDH1B1,1.0,,,
ALDH2,1.0,1.0,,1.0
ALDH5A1,1.0,1.0,,
ALDH6A1,1.0,1.0,,
ALDOA,,1.0,,
ALDOC,,1.0,1.0,
ALG13,1.0,,,
ALG3,1.0,,,
ALKBH2,,,1.0,
ALKBH4,0.7986416808997454,,,
ALKBH5,,1.0,1.0,
ALOX5AP,,0.07439928492560072,0.0534787792852309,0.03720020986208036
ALOXE3,0.06654800724881589,,0.06226637212552706,
ALPK1,,1.0,,1.0
ALPL,,1.0,,
ALS2CL,0.12710069852926997,0.1519985390953133,,
ALYREF,,1.0,,1.0
AMER2,,0.43388673887207607,0.4455969739776084,
AMER3,,1.0,,
AMFR,,,1.0,
AMIGO2,0.18405236935588373,,,
AMMECR1,0.19354265366535303,,0.22306200071308396,
AMOT,1.0,,1.0,
AMOTL1,1.0,,1.0,
AMOTL2,0.04125198110160516,,,
AMPD2,,1.0,,
AMPH,,0.2965791335232612,0.25780698782858613,
AMT,1.0,,,
AMZ1,,0.7563003315611364,,
ANAPC16,1.0,,1.0,
ANAPC2,1.0,,1.0,
ANAPC5,,,1.0,
ANGPT1,0.08148287356208149,0.1017353858262949,,
ANGPTL2,,0.25161488696717377,0.30081813347942377,
ANK1,0.4035986137756049,,,
ANK3,,,0.8763025542374037,
ANKDD1A,,0.31029945664092007,0.2285386929454726,
ANKHD1,,,0.9243364549119943,
ANKMY2,,1.0,,
ANKRA2,,,1.0,
ANKRD10,,,0.8062902177187892,
ANKRD27,,,1.0,
ANKRD29,0.793284260166328,,0.7934790161975868,
ANKRD33B,0.554377311493061,,0.5500907007756323,
ANKRD36,,1.0,,
ANKRD36B,1.0,,,
ANKRD37,0.5363160788380731,0.5543001519028916,0.534787792852309,0.3993729847388384
ANKRD44,,1.0,1.0,
ANKRD46,0.29042131338049704,0.28761989455631076,,
ANKRD49,,1.0,,
ANKRD50,1.0,,1.0,
ANKRD55,,,0.36707212932258304,
ANKRD6,,0.30743919757372673,,
ANKRD9,,1.0,1.0,
ANKS1A,0.8978683458321467,,,
ANKS1B,0.8463924485850876,0.8057341079595207,0.7902557506391372,
ANKS3,,1.0,,
ANKZF1,1.0,1.0,1.0,
ANLN,,1.0,1.0,
ANO3,0.10094234769559444,0.09978257037080568,,
ANO6,,,0.6617676886087072,
ANOS1,0.31562562284716505,0.2984416264779488,,
ANP32B,,1.0,1.0,
ANP32E,,1.0,,
ANTXR1,,,0.06631368631368632,
ANTXR2,,,0.06631368631368632,
ANXA1,,0.6627562468683963,0.6941371636493587,
ANXA11,,1.0,1.0,
ANXA2,,,0.41160219091253575,
ANXA5,1.0,,1.0,
AOAH,,0.13911485340056767,0.12244033662054342,0.08079420579420579
AP1AR,1.0,1.0,,
AP1G2,1.0,1.0,,
AP1S1,1.0,,1.0,
AP1S2,,1.0,1.0,
AP2B1,,1.0,,
AP3S1,1.0,,1.0,
AP4E1,,1.0,,
AP5B1,,0.29021727983665696,,
AP5Z1,,1.0,,
APAF1,0.1083614929768776,,0.0993050211020261,
APBA1,0.11638058910786184,0.13084436224932094,0.12752631983401214,
APBB1IP,,0.8210530528127095,0.8459431048105597,0.6338938170263471
APBB2,0.21412755138822884,0.18455155955155955,,0.12429877814493198
APC,1.0,,1.0,
APC2,0.07238144441310668,,0.10930827414343898,
APCDD1,0.96275824029128,0.9118655293706983,0.9165954238069622,
APLN,0.6151244776922896,,0.5538614883987345,
APLP1,,0.053142346375429084,0.04118862503955672,
APLP2,0.16356726748549577,0.17994735109303708,,
APMAP,,1.0,,
APOBEC3C,,0.5280710478948364,0.4752033391709505,0.34972676049163304
APOBEC3F,,0.8845997208366546,0.9639973156971985,
APOC1,0.040342010930246225,,,
APOD,,0.44725169365629575,,
APOE,0.04591224674906683,,0.04250877327800405,
APOL2,,0.28304640644570794,0.34576968655180945,0.20744458244458244
APOL3,,0.07439928492560072,0.07368187368187369,0.043352988474939694
APOL6,,0.24091197023527852,0.1968933679147456,0.1711598506023593
APOLD1,0.8524606234886608,0.7969896001619144,,
APOM,0.13690930141946778,,,
APOO,1.0,,1.0,
APOOL,1.0,,1.0,
APP,,0.3403646245294836,,
APPL2,,,,0.12683165890713063
APRT,,1.0,,
AQP1,,0.5374573343323343,0.5838487599357165,0.42341348491081116
AQP3,,0.17021157990320987,0.1968933679147456,0.09655075215241192
AQP4,0.49323202050474774,,,
AR,0.22860472860472864,,,
ARAP1,1.0,,1.0,
ARAP2,1.0,,1.0,
ARF1,,1.0,,
ARF6,,1.0,1.0,
ARFGAP1,,1.0,1.0,
ARFGEF2,1.0,1.0,,
ARFGEF3,1.0,1.0,,1.0
ARG2,0.08572677322677323,0.08240638285481336,,
ARHGAP20,,1.0,,
ARHGAP21,,,1.0,
ARHGAP22,,,,1.0
ARHGAP23,1.0,,,
ARHGAP24,,1.0,,
ARHGAP27,,1.0,1.0,
ARHGAP30,,1.0,1.0,1.0
ARHGAP32,,1.0,1.0,
ARHGAP33,1.0,,1.0,
ARHGAP35,,0.17284026017650472,,
ARHGAP36,0.8014008463446666,,0.8189970080329249,0.5788241609137131
ARHGAP39,,,1.0,
ARHGAP5,1.0,1.0,1.0,
ARHGAP6,,1.0,,
ARHGAP9,,1.0,1.0,1.0
ARHGDIA,,1.0,,
ARHGDIB,,0.12165115435339188,0.10930827414343898,0.07861057861057862
ARHGDIG,,,1.0,
ARHGEF1,1.0,1.0,1.0,
ARHGEF10,,,1.0,
ARHGEF11,1.0,,,
ARHGEF16,1.0,1.0,,
ARHGEF2,,1.0,,
ARHGEF25,1.0,,,
ARHGEF26,,1.0,,
ARHGEF28,1.0,1.0,,
ARHGEF3,,1.0,1.0,
ARHGEF4,,1.0,,
ARHGEF6,1.0,1.0,1.0,
ARHGEF9,,1.0,,
ARID1B,,,1.0,
ARID3A,1.0,,,
ARID4B,,1.0,,
ARID5B,,0.505487324894333,,
ARIH1,,,1.0,
ARL1,,1.0,,
ARL10,1.0,,1.0,
ARL13B,,1.0,1.0,
ARL2,1.0,,,
ARL2BP,,,1.0,
ARL3,1.0,,,
ARL4A,1.0,,,
ARL4C,1.0,,1.0,
ARL4D,1.0,,,
ARL6,,1.0,,
ARL6IP5,0.16025898500125305,,0.11239607849777343,
ARMCX2,1.0,,1.0,
ARMCX3,1.0,,1.0,
ARMCX4,1.0,1.0,,
ARMCX5,1.0,,,
ARMT1,,1.0,,
ARNT,0.18859890109890112,,,
ARNTL,1.0,,,
ARNTL2,,,0.9325982216466957,
ARPC2,,,1.0,
ARPC4,,1.0,,
ARPC5,,1.0,1.0,
ARPC5L,,1.0,,
ARPP19,0.16356726748549577,,0.14647601394589346,
ARPP21,,0.9679473069303577,,
ARRB1,1.0,,1.0,
ARRDC2,,0.5022119449531532,0.5162920022074953,
ARRDC3,,,0.4612654121655758,
ARSD,1.0,,1.0,
ART3,1.0,1.0,,1.0
ARX,0.04125198110160516,,,
ASAH1,0.22860472860472864,0.22646604041952878,0.2253013125040305,
ASAP1,1.0,,1.0,
ASAP2,1.0,,,0.8105304306677305
ASB4,1.0,,1.0,
ASB6,,1.0,,
ASF1A,,,1.0,
ASF1B,,1.0,1.0,
ASIC1,0.6098914808887361,,,
ASIC2,,0.4212487512487513,0.4288247677934914,
ASPH,,0.6503824813683968,0.6433760279914126,0.4984732491159226
ASPHD2,,,0.9908721336467002,
ASPRV1,,,0.9476186535358132,
ASS1,,1.0,,
ASTN1,0.22401953347512085,0.22426208381995116,0.2096568536849567,0.125338539787209
ASTN2,,0.6372357800929229,0.5880737863434331,
ASXL2,,,1.0,
ASXL3,1.0,,1.0,
ATAD1,1.0,,,
ATAD3A,,,1.0,
ATAT1,,,0.3372961012116482,
ATCAY,,0.9623187181168081,,
ATF3,0.12710069852926997,0.1519985390953133,0.12475802056120437,0.0874976551832447
ATF5,,1.0,,
ATF7IP,,,1.0,
ATG12,1.0,,1.0,
ATG13,,,1.0,
ATG14,,,1.0,
ATG16L1,,1.0,,
ATG16L2,,1.0,1.0,
ATG4A,1.0,,1.0,
ATG4B,,,1.0,
ATG9A,,1.0,,
ATG9B,1.0,,1.0,
ATIC,,,1.0,
ATL2,,1.0,,
ATL3,0.9109838320957779,,0.8905096121904892,
ATMIN,0.5363160788380731,,0.5500907007756323,
ATN1,,,0.48697450222329836,
ATOH7,,0.31964742173304195,,
ATOH8,1.0,,,
ATOX1,1.0,,,
ATP10A,,0.880530084440699,0.8918325147833345,
ATP10B,0.37549102481229174,0.3612332757000128,0.3630311294544871,
ATP11A,0.46808413923201925,,0.4162423990454945,
ATP11C,0.17001758710301423,,0.16194859125450384,
ATP12A,0.3207705814283159,,0.3041305653469163,
ATP13A2,,0.42393554806663053,0.4094497902788058,
ATP13A3,0.6751169108188172,0.6503824813683968,,
ATP13A4,,0.3130866918242334,,
ATP1A2,,0.26075865881691124,0.24207429738403188,
ATP1A3,,,0.18011124677791346,
ATP1A4,,,,0.1711598506023593
ATP1B1,,1.0,,
ATP1B2,,,,0.2589429204336037
ATP1B3,0.4391552950784541,,,
ATP2A2,1.0,1.0,,
ATP2B2,0.24116542797861482,0.26472926833070887,0.26567983298752534,
ATP2B3,,0.17720171566325413,,
ATP2B4,,0.06626186313686315,,
ATP6AP1,,0.0792665278646587,,
ATP6AP2,1.0,1.0,1.0,
ATP6V0A1,,1.0,,
ATP6V0D1,1.0,,1.0,
ATP6V0D2,1.0,,1.0,
ATP6V0E2,,0.6043342406978771,,
ATP6V1A,1.0,1.0,,
ATP6V1B2,1.0,,1.0,
ATP6V1C1,1.0,,1.0,
ATP6V1D,1.0,,,
ATP6V1E1,1.0,,,
ATP6V1F,1.0,,,
ATP6V1G2,,0.17720171566325413,0.18645657520963144,
ATP7A,0.15320107466704325,,,
ATP8A1,0.28108596980192313,,0.3041305653469163,
ATP8B2,0.7651413393825206,,,
ATP9A,,0.15538659813468975,0.14099617803321507,
ATP9B,0.18199599752997814,,,
ATRN,,0.05561651463290807,,
ATRNL1,0.30138151486466097,,0.28005258557917573,
ATXN1,0.0585451134231622,,,0.027800156832414897
ATXN1L,,0.5879207784758738,,
ATXN2,,,1.0,
ATXN2L,,0.41576070987835695,0.4596805983188264,
ATXN7L1,1.0,1.0,,
AUNIP,,,0.7066941101793649,
AUTS2,,,1.0,
AVPI1,,0.12165115435339188,0.13057547234762426,
AVPR1B,0.0508010508010508,,,
AXIN2,0.46808413923201925,,0.43089905874716,
AZGP1,0.5512764747214508,0.5002710538100738,,
B2M,,0.060152613344102705,0.0534787792852309,0.028102332450158536
B3GALNT1,,1.0,,
B3GALT6,,0.748681176288078,,
B3GAT1,0.34250319762687254,,0.3117587603385841,
B3GAT2,,0.5921148388035805,,
B3GAT3,,,0.0927464144247361,
B3GLCT,,,,1.0
B3GNT2,,0.4667502309011743,0.45498708358198914,
B3GNT4,1.0,,1.0,
B3GNT9,1.0,,1.0,
B4GALNT4,0.25106522010963467,,,
B4GALT1,,0.1592167345592003,0.13392039715159493,
B4GALT4,,0.4591135360366129,,
B4GALT5,,,0.1061018981018981,
B4GALT6,0.1343214224570157,0.09631650914216044,,
B4GAT1,,0.1677847375176752,,
BAALC,,0.3403646245294836,,0.2426440873042815
BABAM2,,,1.0,
BACE2,,0.17542342217666893,0.1651490272179927,
BAD,1.0,,1.0,
BAG1,1.0,,1.0,
BAHCC1,1.0,,1.0,
BAHD1,1.0,,,
BAIAP3,0.18405236935588373,0.20248670248670245,,
BAK1,,1.0,1.0,
BAMBI,0.040342010930246225,,,
BAP1,1.0,,,
BARHL1,0.04591224674906683,,0.04118862503955672,
BASP1,,0.5282349229717651,,
BATF3,,0.24873515579835284,,0.14826750310621278
BAZ1A,,1.0,1.0,
BBS4,,,1.0,
BCAM,,,0.11239607849777343,
BCAN,,0.04711954711954713,,
BCAS2,1.0,,,
BCAS4,1.0,,,
BCAT1,1.0,,1.0,
BCAT2,,,1.0,
BCHE,0.040342010930246225,0.053142346375429084,,
BCL11A,0.5379979244056914,,0.5105059904745687,
BCL11B,0.38134959211192393,0.3545232663192281,,
BCL2,0.21412755138822884,,,
BCL2L1,0.5379979244056914,,0.5278446437642728,
BCL2L11,0.3795507080096507,,,
BCL2L13,,,,0.3018897270394276
BCL6,0.16681966681966684,0.13548751567920897,0.17755221117612152,0.09037995902402683
BCL7A,,,1.0,
BCL9,,,0.15644119969152734,
BCL9L,0.5379979244056914,,,
BCLAF3,1.0,,1.0,
BCORL1,1.0,1.0,1.0,
BDKRB2,,0.04711954711954713,,
BDNF,0.04125198110160516,,0.04978504978504979,
BECN1,,1.0,,1.0
BEND5,1.0,,1.0,
BET1L,,1.0,,
BEX1,0.4796491851706575,0.47119547119547117,0.49405017293463505,
BEX2,0.8493586163640894,0.7966744238420539,0.8237208212114109,
BEX3,0.42089140456931534,,0.40653172914042485,
BEX4,0.8796765544485909,,0.8887819646693577,
BEX5,,1.0,,
BGN,,,0.12752631983401214,
BHLHB9,1.0,,1.0,
BHLHE22,0.44367683056900814,,0.4541283798709541,
BHLHE41,,1.0,,0.9973905404939888
BICRA,1.0,,,
BIRC7,0.4713208602097491,0.42393554806663053,,
BLCAP,0.23469657971761756,0.20248670248670245,0.21773502994701155,
BLM,,1.0,1.0,
BLMH,,,1.0,
BLVRA,1.0,,1.0,
BMP1,,0.060152613344102705,,
BMP2,0.04125198110160516,,0.0534787792852309,0.026931401931401932
BMP3,0.04125198110160516,,0.04250877327800405,
BMP6,,,0.04118862503955672,
BMP7,0.040342010930246225,0.04711954711954713,0.04250877327800405,0.027800156832414897
BMPR1B,,0.04711954711954713,,
BNC2,,0.732970732970733,0.7787804216375644,
BNIP3,,0.09326755718508296,0.13057547234762426,
BNIP3L,,0.3500021856478634,0.36707212932258304,
BOC,0.0585451134231622,0.05561651463290807,0.04250877327800405,
BOLA3,,,1.0,
BPTF,,1.0,,
BRAT1,1.0,,,
BRD7,,1.0,,
BRF2,1.0,,,
BRI3,,0.14202438064290498,0.14647601394589346,
BRI3BP,0.9360299965912965,,0.9369125817668352,
BRICD5,,,0.5334703787359676,
BRINP1,,1.0,1.0,
BRINP3,0.18405236935588373,,,
BRK1,0.040342010930246225,,0.04118862503955672,
BRMS1,,1.0,,
BRMS1L,1.0,,,
BRS3,0.04591224674906683,,0.04118862503955672,
BRSK1,,,0.6521532297929814,
BRWD1,,1.0,1.0,
BRWD3,,,1.0,
BSPRY,,0.9628916291050894,0.9397394049800466,
BST2,,0.053142346375429084,0.06631368631368632,0.0456249632720221
BTAF1,,1.0,1.0,
BTBD11,,0.791690220054909,0.8073701821323889,
BTBD3,0.19198530862605512,0.13309742205846103,0.18645657520963144,
BTBD6,1.0,,,
BTG1,1.0,1.0,,
BTG2,0.9198944767807044,0.9436827737033358,0.9148092870984437,0.6979405570954866
BTG3,,0.3322466434544781,,
BTN2A1,0.1394032464812864,,,
BTN2A2,,0.11903885588096115,,0.05027195027195028
BTN3A1,,0.07439928492560072,,0.043352988474939694
BTN3A2,,0.11288167368022178,0.10193851455987378,0.07446470580111134
BTNL9,0.040342010930246225,,0.04118862503955672,
BUB3,1.0,,1.0,
BUD23,,,0.42400055187778973,
BZW2,,,1.0,
C10orf90,0.7479536257591121,0.6953845539548844,0.7019089781186555,
C11orf87,0.9287067099567099,,0.8956966715900695,
C12orf49,,,0.8158466139538696,
C12orf76,1.0,,,
C14orf119,,,1.0,
C16orf89,,1.0,,
C18orf21,,1.0,1.0,
C18orf25,,,1.0,
C19orf53,1.0,,,
C19orf54,,,1.0,
C19orf57,,,1.0,
C1QL1,0.11638058910786184,0.08890480588593798,,
C1QTNF1,,0.44251400773139904,0.4835929582102024,
C1QTNF3,0.1394032464812864,,0.13392039715159493,
C1R,0.0508010508010508,0.04711954711954713,,0.031024975024975022
C1S,,0.04711954711954713,0.04118862503955672,0.026931401931401932
C1orf115,,,0.5538614883987345,
C1orf216,0.9440684591753126,,,
C1orf61,0.08572677322677323,,0.0821026592455164,
C2,,0.06626186313686315,,
C20orf27,1.0,,1.0,
C22orf39,,,1.0,
C2CD2,1.0,,1.0,
C2CD2L,,0.08890480588593798,,
C2CD4C,1.0,,1.0,
C2orf42,,1.0,,
C2orf68,1.0,1.0,,
C2orf76,1.0,,,
C3,,0.04711954711954713,,0.026931401931401932
C3AR1,,0.04711954711954713,0.04118862503955672,
C3orf18,,,0.5382274693147587,
C3orf58,0.06234674416492598,0.08890480588593798,0.08564498232394911,0.047742030696576156
C3orf70,1.0,,1.0,
C4orf19,1.0,1.0,,
C5orf64,1.0,,,
C6orf106,1.0,,1.0,
C6orf120,,0.5297854509763442,,
C6orf223,,1.0,1.0,
C6orf226,1.0,,1.0,
C7orf43,1.0,,,
C8orf34,,1.0,,
C8orf82,1.0,1.0,1.0,
C9orf40,1.0,,,
C9orf64,0.7716110545219295,,,
C9orf72,1.0,1.0,,
CA10,1.0,,1.0,
CA12,0.23469657971761756,,0.21465701928129674,
CA14,1.0,,,
CA2,0.8225429633657482,0.7969896001619144,,
CA8,1.0,,1.0,
CA9,1.0,,1.0,
CAB39,,,0.8813329089572184,
CAB39L,,0.558691734160218,,
CABIN1,,,1.0,
CABLES1,,1.0,1.0,
CABP7,,,1.0,
CACHD1,0.8852574911800424,0.86806151594884,0.8758796622097115,
CACNA1A,0.09330805249172597,0.09631650914216044,0.09569886819462373,
CACNA1B,,1.0,,
CACNA1C,,,,0.8398200439016766
CACNA1D,,1.0,,
CACNA1E,,0.5879207784758738,0.639056474252005,
CACNA1G,0.39580840912694404,0.3545232663192281,0.31033498521183256,
CACNA2D1,0.13690930141946778,,0.1528971687074454,
CACNA2D2,1.0,1.0,,0.7803901167956468
CACNA2D3,,0.1017353858262949,0.0927464144247361,
CACNA2D4,0.18605684536283906,0.25670035485986403,,
CACNB1,,,1.0,
CACNB2,1.0,1.0,1.0,
CACNB4,,0.47775808221490673,0.48924291426296235,
CACNG2,,,0.22306200071308396,
CACNG4,1.0,1.0,,
CACNG5,1.0,,,
CACNG7,0.33803163660983565,,0.32639777376619483,
CACNG8,0.31562562284716505,,0.30081813347942377,0.19613489958317545
CACTIN,1.0,1.0,,
CACUL1,1.0,,,
CACYBP,1.0,,,
CAD,1.0,,1.0,
CADM1,0.040342010930246225,0.04711954711954713,0.04118862503955672,
CADM2,0.04198862362127668,,0.04719835324817531,
CADM3,,0.04711954711954713,0.04118862503955672,
CADPS,,0.8364892575418892,,
CADPS2,,0.6267467472286748,,
CALB1,0.6323109514598876,0.6096019521568748,,
CALB2,0.5363160788380731,,0.5526140526140526,
CALCOCO2,1.0,,1.0,
CALCR,0.08148287356208149,,,
CALHM2,,0.24645342204495382,0.2730975465927948,
CALHM5,0.7182513432513432,,0.6512132404248587,
CALN1,,,1.0,
CALU,,1.0,,
CALY,,0.13084436224932094,0.1061018981018981,
CAMK1D,,,0.8597742208164044,
CAMK2A,0.5538765995908852,0.5543001519028916,0.5534488170439832,
CAMK2B,,0.20248670248670245,,
CAMK2D,,1.0,,
CAMK2N1,,,0.7673012184970814,
CAMK2N2,0.5417467334214673,,0.5900389236124106,
CAMKK1,,,,0.6370758428174697
CAMKV,0.6243613017806567,0.6201540395088783,,
CAMLG,,1.0,,
CAMSAP3,,,0.1528971687074454,
CANX,,0.11903885588096115,,
CAP1,,0.5975192570587308,,
CAP2,0.09330805249172597,0.09631650914216044,0.0927464144247361,
CAPG,,0.3295288589406236,0.3341387294875667,
CAPN1,,1.0,1.0,
CAPN15,,1.0,1.0,
CAPN3,,,0.4541283798709541,
CAPN5,,1.0,,
CAPRIN2,,,0.1528971687074454,
CAPZA1,,1.0,1.0,
CAPZA2,,1.0,,
CARD10,,,0.0993050211020261,
CARD19,0.18859890109890112,,,
CARD8,,0.060152613344102705,0.04978504978504979,
CARMIL2,,1.0,,
CARMIL3,0.2963820099498492,,0.2909682154580114,
CARTPT,0.06234674416492598,,0.06226637212552706,0.027800156832414897
CASC10,1.0,,1.0,
CASC3,,1.0,,
CASK,0.10094234769559444,0.09631650914216044,0.08564498232394911,
CASKIN1,,1.0,1.0,
CASP1,,0.053142346375429084,0.04719835324817531,0.028102332450158536
CASP10,,0.1677847375176752,0.16194859125450384,
CASP7,,0.10529507736211646,,
CASQ2,,,,1.0
CAV2,,0.2177636440584648,0.21465701928129674,
CBFA2T2,,1.0,,
CBFA2T3,0.18605684536283906,,,
CBLB,0.24116542797861482,0.22005698786701425,0.2127918755690051,
CBLN1,0.04591224674906683,0.04711954711954713,0.04719835324817531,
CBLN2,0.04125198110160516,,0.04250877327800405,
CBLN4,0.0508010508010508,,0.04719835324817531,
CBR1,1.0,,,
