,FDR corrected P-value PD wo Tc vs. Ctrl wo Tc,FDR corrected P-value PD with Tc vs. PD wo Tc,FDR corrected P-value PD with Tc vs. Ctrl with Tc,FDR corrected P-value Ctrl with Tc vs. Ctrl wo Tc
AMPD2,,0.5439375087329417,,
AMPH,,,1.0,
AMT,1.0,,,
ANAPC16,1.0,,1.0,
ANGPT1,0.027097902097902096,0.019055944055944057,,
ANGPTL2,,0.034232234831037225,0.03914513005422096,
ANK1,0.1357723695928289,,,
ANKDD1A,,1.0,1.0,
ANKMY2,,1.0,,
ANKRD27,,,1.0,
ANKRD29,0.27876813050791865,,0.26179454348468434,
ANKRD33B,1.0,,1.0,
ANKRD36,,1.0,,
ANKRD37,1.0,1.0,1.0,1.0
ANKRD44,,1.0,1.0,
ANKRD46,0.11383593575374397,0.10281984202847512,,
ANKRD50,1.0,,1.0,
ANKRD9,,1.0,,
ANKS1A,0.4916193577230972,,,
ANKS1B,0.5061683599419449,0.5174960436082293,0.4980312166941693,
ANKZF1,,0.9774993524993526,,
ANLN,,0.2656283110828565,0.3250855320194432,
ANO3,0.1913941913941914,0.16706581090142733,,
ANOS1,0.20371472499132073,0.19111826589832456,,
ANP32B,,1.0,1.0,
ANP32E,,1.0,,
ANTXR2,,,0.11544976762368067,
ANXA1,,0.19927072927072928,0.18468932642160987,
ANXA11,,1.0,1.0,
ANXA2,,,0.4154802068543292,
ANXA5,0.4417987076214924,,0.4276889118786352,
AOAH,,0.06869954080254509,0.06199248222594526,0.0261105800674146
AP1AR,0.17375754016975392,0.16706581090142733,,
AP1G2,1.0,,,
AP1S1,1.0,,,
AP1S2,,0.6990470669227147,0.7324360853772618,
AP2B1,,1.0,,
AP3S1,1.0,,1.0,
AP4E1,,1.0,,
AP5Z1,,1.0,,
APAF1,1.0,,1.0,
APBA1,0.03955898116482058,0.047393021486285734,0.035499260098190585,
APBB1IP,,0.21359409820948283,0.19236649508318332,0.1301537968204635
APBB2,0.08781092325396124,0.034232234831037225,,0.0261105800674146
APC,1.0,,1.0,
APC2,0.12914744829638447,,0.1445603107494225,
APCDD1,1.0,1.0,1.0,
APLN,,,1.0,
APLP1,,0.021572766855785724,,
APLP2,0.36229523900756777,0.31157823219434594,,
APMAP,,1.0,,
APOBEC3C,,0.2999419353209967,0.3091033135379033,0.22558494137441504
APOBEC3F,,0.02522110242698478,0.03161124589696018,
APOE,,,0.020116247388974662,
APOL2,,0.44167047905365664,0.5056636096194513,0.2908972215902909
APOL3,,0.034232234831037225,0.02203605523107598,0.023929916237608546
APOL6,,0.20961538461538462,0.23132450371714175,0.14345338456010395
APOLD1,0.2996709173179762,,,
APOO,1.0,,1.0,
APOOL,1.0,,1.0,
APP,,0.08975883929154957,,
APPL2,,,,0.01127133735829388
APRT,,1.0,,
AQP1,,0.6193181818181818,0.7299553036604829,0.5015074211502782
AQP3,,0.33232511433203477,0.33405948889819853,0.22455361539868582
ARAP1,0.030248820946495364,,0.03161124589696018,
ARAP2,0.35227272727272724,,0.27950996372049003,
ARF1,,1.0,,
ARF6,,0.45827316122331385,0.5056636096194513,
ARFGAP1,,,1.0,
ARFGEF2,0.6600771023847948,,,
ARFGEF3,0.5431982205437583,0.468362962338866,,0.3345042054719474
ARG2,0.8010614883124844,0.7297190863743764,,
ARHGAP20,,0.6432015189779164,,
ARHGAP21,,,0.7327993180491198,
ARHGAP22,,,,0.2731597261798604
ARHGAP27,,0.16158035512874222,0.20244050739603475,
ARHGAP30,,0.057428872497365654,0.055901992744098,0.034989550326973644
ARHGAP32,,0.06562311860325105,,
ARHGAP33,0.1638477801268499,,0.15792506248937785,
ARHGAP36,0.8578812070567648,,0.7536279201642767,0.6004254366323332
ARHGAP39,,,0.65396091511794,
ARHGAP5,0.1269663091788905,,0.06199248222594526,
ARHGAP6,,0.25539914630823723,,
ARHGAP9,,0.047393021486285734,0.04762950054429875,0.04790318377274899
ARHGDIA,,0.21103276888400854,,
ARHGDIB,,0.021572766855785724,0.020116247388974662,0.012802012802012801
ARHGEF1,0.050247765479553556,0.019055944055944057,0.035499260098190585,
ARHGEF10,,,0.5414727747764257,
ARHGEF2,,0.6748006809302781,,
ARHGEF25,0.25725856422058957,,,
ARHGEF26,,0.25958862566005425,,
ARHGEF28,1.0,0.9247210469781002,,
ARHGEF3,,0.2618373992419794,0.2903815463003738,
ARHGEF6,0.1638477801268499,0.13646514775547033,0.15619674443203854,
ARHGEF9,,0.7343905032944965,,
ARID5B,,0.6056135645176741,,
ARL1,,1.0,,
ARL10,0.5468849332485696,,,
ARL13B,,0.6168518130370991,0.65396091511794,
ARL4A,0.8545047185823884,,,
ARL4C,1.0,,1.0,
ARL6IP5,0.2586424564446543,,,
ARMCX2,1.0,,1.0,
ARMCX3,1.0,,1.0,
ARMCX4,1.0,0.9035042244821425,,
ARMCX5,1.0,,,
ARPC4,,0.8540736372061672,,
ARPC5,,0.38616681331913116,0.365969781513823,
ARPC5L,,0.13066933066933067,,
ARPP19,1.0,,0.929179046062163,
ARPP21,,1.0,,
ARRB1,1.0,,1.0,
ARRDC2,,0.8088293124967941,0.8864165246518187,
ARRDC3,,,0.29931898458684175,
ARSD,1.0,,1.0,
ART3,,0.019055944055944057,,0.01127133735829388
ARX,0.12914744829638447,,,
ASAH1,0.30608401787441086,0.25604125604125605,,
ASAP1,0.1638477801268499,,0.1639101639101639,
ASAP2,0.11744463211731834,,,
ASB4,1.0,,1.0,
ASB6,,1.0,,
ASF1A,,,1.0,
ASF1B,,1.0,1.0,
ASIC1,0.6150045606567346,,,
ASIC2,,1.0,1.0,
ASPH,,0.4208525517036155,0.46090842619290057,
ASPRV1,,,1.0,
ASS1,,1.0,,
ASTN1,0.05470869824182127,0.04314553371157145,0.03161124589696018,0.012802012802012801
ASTN2,,0.5140673280208164,,
ASXL2,,,1.0,
ASXL3,1.0,,1.0,
ATAD1,1.0,,,
ATCAY,,1.0,,
ATF3,1.0,1.0,1.0,1.0
ATF5,,1.0,,
ATF7IP,,,1.0,
ATG12,1.0,,1.0,
ATG13,,,0.0694856545323835,
ATG16L2,,1.0,1.0,
ATG4A,1.0,,1.0,
ATG4B,,,1.0,
ATG9A,,1.0,,
ATG9B,0.9934221622533311,,0.9279327171023921,
ATL2,,1.0,,
ATL3,0.24825174825174826,,,
ATMIN,1.0,,,
ATN1,,,0.5903279003790077,
ATOX1,1.0,,,
ATP10A,,0.6009951586874663,0.664926206798128,
ATP10B,0.7158150104858569,,0.6826798505630622,
ATP11A,0.7403980634749866,,0.6583679911521757,
ATP11C,0.08781092325396124,,0.0593674618064862,
ATP12A,0.12016808025677206,,,
ATP13A2,,,1.0,
ATP13A3,0.32127584645570256,0.26970018688964736,,
ATP1A2,,0.13066933066933067,0.12069748433384798,
ATP1A4,,,,0.8351756351756352
ATP1B1,,1.0,,
ATP1B3,0.30608401787441086,,,
ATP2A2,0.3384379333746423,0.27803709937704973,,
ATP2B2,0.09144701452393761,,0.11846922308460771,
ATP2B3,,0.29693971077466225,,
ATP2B4,,0.034232234831037225,,
ATP6AP1,,0.1963844016245763,,
ATP6AP2,1.0,1.0,1.0,
ATP6V0A1,,0.4368147510109932,,
ATP6V0D1,1.0,,1.0,
ATP6V0D2,1.0,,1.0,
ATP6V0E2,,1.0,,
ATP6V1A,1.0,1.0,,
ATP6V1B2,1.0,,1.0,
ATP6V1C1,1.0,,1.0,
ATP6V1D,1.0,,,
ATP6V1F,1.0,,,
ATP6V1G2,,0.5121168996534137,0.5576690444880251,
ATP8A1,0.21971271971271972,,0.21770527609036927,
ATP8B2,1.0,,,
ATP9A,,0.9632934947131999,1.0,
ATP9B,0.6466280500615265,,,
ATRN,,0.021572766855785724,,
ATRNL1,0.5559794536172489,,0.5493816528299287,
ATXN1,0.29546749546749546,,,0.190816618325912
ATXN2,,,1.0,
ATXN2L,,,1.0,
AUTS2,,,0.10638400061476985,
AVPI1,,0.09316239316239318,0.10028395250070127,
AVPR1B,0.17375754016975392,,,
AXIN2,0.2089476788271969,,0.21770527609036927,
AZGP1,0.04516317016317016,0.03908911601219294,,
B2M,,0.02522110242698478,0.02203605523107598,0.01851719708862566
B3GALNT1,,0.3059879188911447,,
B3GALT6,,1.0,,
B3GAT1,,,0.035499260098190585,
B3GAT2,,0.019055944055944057,,
B3GLCT,,,,0.4119224333948261
B3GNT2,,0.03908911601219294,0.04373508844097079,
B3GNT4,1.0,,,
B3GNT9,1.0,,1.0,
B4GALT1,,0.15929117322306177,0.1533368040410294,
B4GALT4,,0.23238956165785435,,
B4GALT6,1.0,1.0,,
B4GAT1,,0.19798383434747072,,
BAALC,,0.18887307382882604,,0.1379829847571783
BACE2,,,0.20244050739603475,
BAD,1.0,,,
BAG1,1.0,,1.0,
BAHCC1,1.0,,1.0,
BAHD1,1.0,,,
BAIAP3,0.33957650740867523,0.267502309011743,,
BAK1,,1.0,1.0,
BAMBI,0.43356643356643354,,,
BAP1,1.0,,,
BARHL1,1.0,,1.0,
BASP1,,1.0,,
BATF3,,1.0,,1.0
BAZ1A,,1.0,1.0,
BBS4,,,1.0,
BCAM,,,0.020116247388974662,
BCAN,,0.02522110242698478,,
BCAS2,1.0,,,
BCAT1,1.0,,1.0,
BCAT2,,,1.0,
BCHE,0.04516317016317016,0.034232234831037225,,
BCL11A,1.0,,1.0,
BCL11B,1.0,1.0,,
BCL2L1,1.0,,1.0,
BCL2L11,1.0,,,
BCL2L13,,,,0.0261105800674146
BCL6,0.29399810323804365,0.3158742084361919,0.3019455460927033,0.20362183271274178
BCL9L,1.0,,,
BCLAF3,1.0,,1.0,
BCORL1,1.0,1.0,1.0,
BDKRB2,,0.04314553371157145,,
BDNF,0.027097902097902096,,,
BECN1,,1.0,,
BEND5,,,1.0,
BET1L,,1.0,,
BEX1,1.0,,1.0,
BEX2,1.0,,1.0,
BEX3,0.33957650740867523,,0.3544151364797871,
BEX4,1.0,,1.0,
BGN,,,0.020116247388974662,
BHLHB9,1.0,,1.0,
BHLHE22,1.0,,1.0,
BHLHE41,,1.0,,
BICRA,0.5763202314926452,,,
BIRC7,1.0,0.8925089219206866,,
BLCAP,1.0,1.0,1.0,
BLM,,1.0,1.0,
BLVRA,,,1.0,
BMP1,,0.019055944055944057,,
BMP2,0.027097902097902096,,0.028049415373359032,0.01127133735829388
BMP3,0.11744463211731834,,0.10638400061476985,
BMP7,0.03955898116482058,0.019055944055944057,0.03161124589696018,0.01851719708862566
BMPR1B,,0.021572766855785724,,
BNC2,,1.0,1.0,
BNIP3,,0.42981516899151534,0.4694810892529524,
BNIP3L,,0.47153447153447153,0.4920052015024083,
BOC,0.020451246866341206,0.019055944055944057,0.020116247388974662,
BPTF,,1.0,,
BRAT1,1.0,,,
BRD7,,1.0,,
BRF2,1.0,,,
BRI3,,0.8570586716654133,,
BRI3BP,0.557790524082659,,0.5258343806730903,
BRINP1,,1.0,,
BRINP3,0.1510374871030609,,,
BRMS1,,1.0,,
BRMS1L,1.0,,,
BRS3,0.535728639176915,,0.5493816528299287,
BRSK1,,,0.8055085158743696,
BRWD1,,1.0,1.0,
BSPRY,,0.6762109281794322,0.6805806073503389,
BST2,,0.034232234831037225,0.035499260098190585,0.01851719708862566
BTAF1,,1.0,1.0,
BTBD11,,0.707839022542376,0.7346803394234224,
BTBD3,0.5535932993560112,0.47240484066831373,0.5191079191079191,
BTBD6,1.0,,,
BTG1,1.0,1.0,,
BTG2,1.0,1.0,1.0,1.0
BTN2A2,,0.021572766855785724,,0.01127133735829388
BTN3A1,,0.019055944055944057,,0.012802012802012801
BTN3A2,,0.029989682448698842,0.03161124589696018,0.01851719708862566
BTNL9,0.020451246866341206,,0.020116247388974662,
BUB3,1.0,,1.0,
BUD23,,,1.0,
BZW2,,,1.0,
C10orf90,1.0,,1.0,
C11orf87,1.0,,1.0,
C12orf49,,,0.5648684358361777,
C12orf76,1.0,,,
C16orf89,,1.0,,
C18orf21,,1.0,1.0,
C19orf53,1.0,,,
C19orf54,,,0.664926206798128,
C19orf57,,,1.0,
C1QL1,0.1068649660198956,0.11909965034965037,,
C1QTNF1,,0.7717896138948771,0.807885589372691,
C1QTNF3,0.06852343059239611,,0.06199248222594526,
C1R,0.03955898116482058,0.019055944055944057,,0.01127133735829388
C1S,,0.019055944055944057,,0.012802012802012801
C1orf115,,,0.5056636096194513,
C1orf61,0.07327883384221412,,0.0593674618064862,
C2,,0.021572766855785724,,
C20orf27,1.0,,1.0,
C2CD2,,,0.5050794081264995,
C2CD2L,,0.07806049372314433,,
C2CD4C,0.4573828169333787,,0.4980312166941693,
C2orf68,,0.13066933066933067,,
C3,,0.019055944055944057,,0.01127133735829388
C3AR1,,0.021572766855785724,0.03161124589696018,
C3orf18,,,1.0,
C3orf58,0.4734651851216269,0.40382910697103547,,0.2908972215902909
C3orf70,1.0,,1.0,
C4orf19,0.4901869593526184,0.4110668663951764,,
C6orf106,1.0,,1.0,
C6orf120,,0.5096487090621988,,
C6orf223,,0.5096487090621988,,
C6orf226,,,1.0,
C7orf43,1.0,,,
C8orf34,,1.0,,
C8orf82,1.0,,1.0,
C9orf40,0.1891926255562619,,,
C9orf64,1.0,,,
C9orf72,0.04516317016317016,0.029989682448698842,,
CA10,1.0,,1.0,
CA12,0.030248820946495364,,0.02203605523107598,
CA2,0.5721338794835454,0.5140673280208164,,
CA8,0.5535932993560112,,0.5512420441749063,
CA9,1.0,,1.0,
CAB39,,,1.0,
CABIN1,,,1.0,
CABLES1,,1.0,1.0,
CABP7,,,1.0,
CACHD1,0.8646145722622005,,0.8448823903369357,
CACNA1A,0.22551274229126578,0.17167517167517166,0.21963961963961962,
CACNA1D,,0.7480984445571293,,
CACNA1E,,0.4628974264601795,0.4882247208701243,
CACNA1G,0.5002689618074234,0.5066639243109831,0.5433534437093156,
CACNA2D1,0.20663911478469538,,0.21770527609036927,
CACNA2D2,0.27801206427160624,0.2755418494548929,,0.16559865989523787
CACNA2D3,,0.44745162149899537,0.45675024683771037,
CACNA2D4,0.1638477801268499,,,
CACNB1,,,1.0,
CACNB2,1.0,1.0,,
CACNB4,,0.9096516690856313,1.0,
CACNG4,1.0,1.0,,
CACNG7,,,0.44732544634601445,
CACNG8,0.4893407563310476,,0.47479672645235554,0.32320925827419333
CACTIN,0.12016808025677206,,,
CACUL1,1.0,,,
CAD,1.0,,1.0,
CADM1,0.020451246866341206,0.019055944055944057,0.020116247388974662,
CADM2,0.020451246866341206,,0.020116247388974662,
CADM3,,0.019055944055944057,0.02203605523107598,
CADPS,,1.0,,
CADPS2,,1.0,,
CALB1,0.8514974304447989,0.7297190863743764,,
CALB2,0.6116214939744352,,,
CALHM2,,0.29002217294900223,0.3824347256420801,
CALHM5,1.0,,1.0,
CALU,,1.0,,
CALY,,1.0,1.0,
CAMK1D,,,1.0,
CAMK2A,0.8692273909665215,0.8318682126281155,0.8359048915021867,
CAMK2B,,0.2982669504408635,,
CAMK2N1,,,1.0,
CAMK2N2,0.6304290304290304,,0.589069633438234,
CAMKK1,,,,1.0
CAMKV,1.0,1.0,,
CAMSAP3,,,0.028049415373359032,
CANX,,0.20759268664296596,,
CAP1,,0.6852172218025877,,
CAP2,0.1891926255562619,,0.15792506248937785,
CAPG,,0.28828821117682807,0.31290955740294946,
CAPN1,,0.06869954080254509,0.08283570848562184,
CAPN15,,0.034232234831037225,,
CAPN5,,0.02522110242698478,,
CAPZA1,,1.0,,
CAPZA2,,0.04314553371157145,,
CARD10,,,0.8601820714496771,
CARD19,1.0,,,
CARD8,,0.47327001356852105,0.4920052015024083,
CARMIL2,,0.02522110242698478,,
CARMIL3,0.020451246866341206,,0.02203605523107598,
CARTPT,0.1068649660198956,,0.08283570848562184,0.051308066933066936
CASC10,1.0,,1.0,
CASC3,,1.0,,
CASK,0.030248820946495364,0.02522110242698478,0.020116247388974662,
CASKIN1,,0.3564046874627079,,
CASP1,,0.02522110242698478,0.020116247388974662,0.02073926073926074
CASP10,,0.7717896138948771,0.8064828110386197,
CASP7,,0.8947219447219447,,
CAV2,,,0.051504529952805814,
CBFA2T2,,1.0,,
CBLB,0.14719848053181386,,0.1765521712330223,
CBLN1,,0.03908911601219294,0.02203605523107598,
CBLN2,0.14719848053181386,,0.10638400061476985,
CBLN4,0.09144701452393761,,0.10638400061476985,
CBS,1.0,,,
CBX7,,1.0,,
CCDC124,1.0,,,
CCDC136,,1.0,1.0,
CCDC137,,,,1.0
CCDC152,1.0,,1.0,
CCDC181,,,1.0,
CCDC184,,1.0,,1.0
CCDC186,,1.0,,
CCDC40,1.0,,,
CCDC6,,,1.0,
CCDC80,,0.019055944055944057,,
CCDC82,,1.0,,
CCDC85C,1.0,,,1.0
CCDC86,1.0,,1.0,
CCDC88A,,1.0,,
CCDC88B,,0.6565210407966592,0.7090856216758382,
CCDC9,,,0.12378298393335987,
CCDC90B,1.0,,,
CCK,0.5400913667274172,,0.45675024683771037,
CCL2,0.020451246866341206,0.019055944055944057,0.02203605523107598,0.012802012802012801
CCL28,,0.019055944055944057,0.020116247388974662,
CCL4,,0.019055944055944057,0.020116247388974662,
CCL5,,0.019055944055944057,0.020116247388974662,0.01127133735829388
CCM2,,0.04314553371157145,0.02203605523107598,
CCNA2,1.0,,1.0,
CCNB1,1.0,1.0,1.0,
CCND1,,1.0,1.0,
CCND2,,1.0,,
CCND3,,1.0,1.0,
CCNE2,,,1.0,
CCNF,,1.0,,
CCNG2,1.0,,1.0,
CCNH,,,1.0,
CCNI,,1.0,,
CCNL1,,1.0,,
CCR1,,,0.02203605523107598,
CCR2,,0.019055944055944057,0.02203605523107598,
CCR5,,0.02522110242698478,0.020116247388974662,
CCSAP,,,0.7551136363636364,
CCSER2,,,0.7309063251784016,
CCT4,1.0,,,
CCT7,1.0,,,
CCZ1,,0.47327001356852105,0.6020578406365208,
CD109,,0.03908911601219294,0.03914513005422096,
CD2,,0.019055944055944057,0.020116247388974662,0.01127133735829388
CD200,0.020451246866341206,0.021572766855785724,,
CD200R1,,0.021572766855785724,0.020116247388974662,
CD27,,0.021572766855785724,0.02203605523107598,0.012802012802012801
CD274,,0.02522110242698478,0.020116247388974662,0.01127133735829388
CD276,,,0.020116247388974662,
CD300A,,0.02522110242698478,0.020116247388974662,
CD34,,0.08975883929154957,,
CD37,,0.029989682448698842,0.020116247388974662,0.012802012802012801
CD3E,,0.019055944055944057,0.028049415373359032,0.012802012802012801
CD4,,0.034232234831037225,0.03161124589696018,
CD40,,,0.02203605523107598,
CD44,0.027097902097902096,0.019055944055944057,,0.01127133735829388
CD47,0.020451246866341206,0.019055944055944057,0.020116247388974662,0.012802012802012801
CD48,,0.021572766855785724,0.02203605523107598,0.01571156116610662
CD53,,0.019055944055944057,0.02203605523107598,0.01127133735829388
CD6,,0.034232234831037225,0.028049415373359032,0.01851719708862566
CD74,,0.021572766855785724,0.03161124589696018,0.01127133735829388
CD82,0.03955898116482058,,0.028049415373359032,
CD83,0.030248820946495364,,,
CD84,,0.019055944055944057,0.020116247388974662,0.012802012802012801
CD86,,0.019055944055944057,0.020116247388974662,
CD8A,,0.021572766855785724,0.02203605523107598,0.01127133735829388
CD9,0.020451246866341206,0.019055944055944057,0.020116247388974662,
CD93,0.027097902097902096,0.019055944055944057,,
CD99,,,0.7595568889411447,
CD99L2,1.0,,1.0,
CDC25B,,1.0,,
CDC42EP4,0.13971475509937048,,,
CDC42SE1,,0.15647804761335088,0.16709419171799472,
CDC42SE2,0.5559794536172489,0.5399791413175735,,
CDC7,1.0,,1.0,
CDCA4,,1.0,1.0,
CDCA7,,1.0,1.0,
CDH12,0.020451246866341206,,0.020116247388974662,
CDH13,,0.019055944055944057,,0.01571156116610662
CDH15,0.020451246866341206,,,
CDH18,0.027097902097902096,0.019055944055944057,,
CDH19,,0.019055944055944057,,
CDH2,,,0.02203605523107598,
CDH4,0.020451246866341206,0.021572766855785724,0.020116247388974662,
CDH6,0.020451246866341206,,0.020116247388974662,0.01127133735829388
CDH8,0.020451246866341206,,0.02203605523107598,0.01127133735829388
CDH9,0.027097902097902096,,0.02203605523107598,
CDHR2,0.020451246866341206,,0.020116247388974662,
CDHR3,0.020451246866341206,,,
CDK14,1.0,,1.0,
CDK16,1.0,,1.0,
CDK18,1.0,,,
CDK2,,1.0,,1.0
CDK20,,1.0,,
CDK2AP1,,,1.0,
CDK5R1,,0.2924541962300793,0.31479387791133123,
CDK5RAP2,1.0,,,
CDK5RAP3,1.0,,,
CDK6,1.0,1.0,,
CDK8,1.0,,,
CDKL2,1.0,1.0,,
CDKN1A,1.0,,,1.0
CDKN1B,,,1.0,
CDKN1C,,1.0,,1.0
CDKN2C,,1.0,1.0,
CDKN3,,,1.0,
CDO1,,0.8039956772581466,,
CDON,,0.021572766855785724,0.020116247388974662,
CDS1,,0.39974032482175803,,
CDV3,1.0,,1.0,
CEACAM21,0.020451246866341206,,,
CEBPA,,1.0,1.0,
CEBPB,,1.0,1.0,
CEBPD,,0.6227118237938797,,
CECR2,,,1.0,
CELF1,,,1.0,
CELF4,,1.0,1.0,
CELSR2,0.030248820946495364,,,
CEMIP,,0.08975883929154957,,
CENPA,,,1.0,
CENPO,1.0,,1.0,
CENPT,,1.0,,
CENPU,,,1.0,
CENPV,1.0,,1.0,
CEP126,,1.0,,
CEP162,,1.0,,
