,FDR corrected P-value PD wo Tc vs. Ctrl wo Tc,FDR corrected P-value PD with Tc vs. PD wo Tc,FDR corrected P-value PD with Tc vs. Ctrl with Tc,FDR corrected P-value Ctrl with Tc vs. Ctrl wo Tc
ATG16L2,,0.11909965034965035,0.15319296088526857,
ATG4A,0.23226773226773226,,0.23661487027823666,
ATG4B,,,0.2096324727903675,
ATG9A,,0.14624329159212882,,
ATG9B,0.6357144964739901,,0.6867270660374108,
ATL2,,0.17661606685996928,,
ATL3,0.19966875230033126,,,
ATMIN,1.0,,,
ATN1,,,1.0,
ATOX1,0.17342657342657342,,,
ATP10A,,0.11433566433566433,0.11063936063936065,
ATP10B,0.17577017577017578,,0.14751914751914752,
ATP11A,0.15484515484515485,,0.12350440257417003,
ATP11C,0.15484515484515485,,0.11063936063936065,
ATP12A,0.21092421092421093,,,
ATP13A2,,,0.14751914751914752,
ATP13A3,0.22581585081585082,0.18794903726410575,,
ATP1A2,,0.17795434137846589,0.18187292159894902,
ATP1A4,,,,0.14674005240042975
ATP1B1,,0.12035333087964667,,
ATP1B3,0.24568764568764567,,,
ATP2A2,0.16494375190027363,0.11827827345068724,,
ATP2B2,0.2223417608032993,,0.1911848151848152,
ATP2B3,,0.12035333087964667,,
ATP2B4,,0.12035333087964667,,
ATP6AP1,,0.2586163836163836,,
ATP6AP2,0.46104599625726383,0.437208074943924,0.47532136371915373,
ATP6V0A1,,0.18794903726410575,,
ATP6V0D1,0.7621883416936421,,0.7493489384777545,
ATP6V0D2,0.4573749949472493,,0.4203183750922445,
ATP6V0E2,,0.9607265218003473,,
ATP6V1A,0.29665071770334933,0.21474211068119697,,
ATP6V1B2,1.0,,1.0,
ATP6V1C1,0.34395666963516647,,0.280345152855113,
ATP6V1D,0.8585303585303584,,,
ATP6V1F,0.9205862630520165,,,
ATP6V1G2,,0.4529766176544219,0.4940176102966801,
ATP8A1,0.15484515484515485,,0.11063936063936065,
ATP8B2,0.15484515484515485,,,
ATP9A,,0.11433566433566433,0.11063936063936065,
ATP9B,0.15484515484515485,,,
ATRN,,0.1899263527170504,,
ATRNL1,0.18715097851788498,,0.16162967467315292,
ATXN1,1.0,,,1.0
ATXN2,,,1.0,
ATXN2L,,,0.9518847735805341,
AUTS2,,,1.0,
AVPI1,,1.0,1.0,
AVPR1B,0.34032634032634035,,,
AXIN2,1.0,,1.0,
AZGP1,0.23226773226773226,0.1940241576605213,,
B2M,,0.1899263527170504,0.1911848151848152,0.14674005240042975
B3GALNT1,,0.4401923076923077,,
B3GALT6,,0.29088932269144285,,
B3GAT1,,,0.5121984614370402,
B3GAT2,,0.6751801497994392,,
B3GLCT,,,,0.29467654647510766
B3GNT2,,0.12035333087964667,0.1361715207869054,
B3GNT4,0.2223417608032993,,,
B3GNT9,0.3809415222458701,,0.3324722022551739,
B4GALT1,,0.29977081741787626,0.35566260223794477,
B4GALT4,,0.17661606685996928,,
B4GALT6,0.2364907819453274,0.20395010395010396,,
B4GAT1,,0.12603931501569296,,
BAALC,,0.5648455130526844,,0.5027016461799071
BACE2,,,0.16481449584897861,
BAD,0.4594694068378279,,,
BAG1,0.18715097851788498,,0.16481449584897861,
BAHCC1,1.0,,1.0,
BAHD1,1.0,,,
BAIAP3,0.3995322084059285,0.33176963442174057,,
BAK1,,0.16087430157781915,0.2077310444657383,
BAMBI,0.3126681011296396,,,
BAP1,0.7054709995886467,,,
BARHL1,1.0,,1.0,
BASP1,,0.2764158918005072,,
BATF3,,0.5014722119985279,,0.45367132867132864
BAZ1A,,1.0,1.0,
BBS4,,,0.43551552486681006,
BCAM,,,0.17490294137000725,
BCAN,,0.5351380578184702,,
BCAS2,0.972058464791023,,,
BCAT1,1.0,,1.0,
BCAT2,,,0.709332723351415,
BCHE,0.16494375190027363,0.11433566433566433,,
BCL11A,1.0,,1.0,
BCL11B,1.0,1.0,,
BCL2L1,0.22182468694096602,,0.19862814351003327,
BCL2L11,0.16494375190027363,,,
BCL2L13,,,,0.16497139224411952
BCL6,0.7408551772843928,0.6698058559715264,0.7278507369623543,0.6302390189315985
BCL9L,0.789657078316872,,,
BCLAF3,0.8032427538390059,,0.836042807295374,
BCORL1,1.0,1.0,1.0,
BDKRB2,,0.23777770901664708,,
BDNF,0.541294690621496,,,
BECN1,,0.12882891756131193,,
BEND5,,,0.7309206630473598,
BET1L,,0.21858288770053474,,
BEX1,0.6751556900810632,,0.6722391532518115,
BEX2,1.0,,1.0,
BEX3,1.0,,1.0,
BEX4,1.0,,1.0,
BGN,,,0.16481449584897861,
BHLHB9,1.0,,1.0,
BHLHE22,1.0,,1.0,
BHLHE41,,1.0,,
BICRA,0.34395666963516647,,,
BIRC7,1.0,1.0,,
BLCAP,0.9821031569586484,0.9565135604140312,0.9832214070947323,
BLM,,1.0,1.0,
BLVRA,,,1.0,
BMP1,,0.4419458347139145,,
BMP2,1.0,,1.0,1.0
BMP3,1.0,,1.0,
BMP7,0.8571301411396877,0.8215736359448934,0.861480308743326,0.7856259594064472
BMPR1B,,1.0,,
BNC2,,0.16087430157781915,0.18187292159894902,
BNIP3,,0.1980114857209829,0.23208667938745062,
BNIP3L,,0.18360471645143178,0.18187292159894902,
BOC,0.3809415222458701,0.32719852494772106,0.36706234941529053,
BPTF,,1.0,,
BRAT1,0.8124816360110478,,,
BRD7,,1.0,,
BRF2,1.0,,,
BRI3,,0.8622574253432219,,
BRI3BP,0.2976557121634842,,0.260545300211271,
BRINP1,,0.9168946995033952,,
BRINP3,0.4840220672426356,,,
BRMS1,,1.0,,
BRMS1L,1.0,,,
BRS3,0.7124901242548303,,0.6968681398857963,
BRSK1,,,1.0,
BRWD1,,1.0,1.0,
BSPRY,,0.19504319210201562,0.2127680012295397,
BST2,,0.44463869463869465,0.5069543459636339,0.4290881532260843
BTAF1,,1.0,1.0,
BTBD11,,0.7538812010229395,0.7439713788447022,
BTBD3,1.0,0.9493184300486531,0.9703481703481702,
BTBD6,1.0,,,
BTG1,1.0,1.0,,
BTG2,0.4458432774379123,0.3864417705199828,0.42312267406370296,0.40103542865973807
BTN2A2,,0.3998624326493179,,0.3910832025117739
BTN3A1,,0.8323026121395284,,0.8132135721421436
BTN3A2,,0.33421194190424963,0.3575274951976919,0.35102164915829515
BTNL9,0.6295938104448742,,0.5984216513413593,
BUB3,1.0,,1.0,
BUD23,,,1.0,
BZW2,,,0.23661487027823666,
C10orf90,0.541294690621496,,0.5210188218156345,
C11orf87,1.0,,1.0,
C12orf49,,,0.28958472211706965,
C12orf76,0.24003677982916738,,,
C16orf89,,1.0,,
C18orf21,,1.0,1.0,
C19orf53,0.4028066528066528,,,
C19orf54,,,0.1911848151848152,
C19orf57,,,1.0,
C1QL1,0.15484515484515485,0.11909965034965035,,
C1QTNF1,,0.24017995133968878,0.28115413997766936,
C1QTNF3,0.16494375190027363,,0.12350440257417003,
C1R,0.5910040186058286,0.5407925407925408,,0.5077246405047235
C1S,,0.5999686587921882,,0.5574650912996777
C1orf115,,,0.40264049675814384,
C1orf61,0.24003677982916738,,0.23059572006940426,
C2,,0.2705653125500454,,
C20orf27,0.8637054644959784,,0.8627218320959998,
C2CD2,,,1.0,
C2CD2L,,0.2545935845530987,,
C2CD4C,1.0,,1.0,
C2orf68,,0.7982581442947297,,
C3,,0.12882891756131193,,0.13724510783334315
C3AR1,,0.11827827345068724,0.11063936063936065,
C3orf18,,,0.4659033626923535,
C3orf58,0.8037200894343751,0.7502150845999427,,0.7017663864797623
C3orf70,1.0,,1.0,
C4orf19,0.4573749949472493,0.4187788496088891,,
C6orf106,0.47775915544510583,,0.46445614224670606,
C6orf120,,0.18360471645143178,,
C6orf223,,0.35654899822815866,,
C6orf226,,,0.5809345583993472,
C7orf43,0.7999449180956031,,,
C8orf34,,1.0,,
C8orf82,0.8612878002251515,,0.8993909316489962,
C9orf40,0.6210420480806748,,,
C9orf64,0.8032427538390059,,,
C9orf72,0.5914491371086636,0.5381884302747613,,
CA10,0.23830779149928089,,0.2503943424996057,
CA12,0.606802637538093,,0.5984216513413593,
CA2,0.18715097851788498,0.12603931501569296,,
CA8,0.5002689618074234,,0.5154966368313183,
CA9,0.8521462460369212,,0.8627218320959998,
CAB39,,,0.4561907287025771,
CABIN1,,,1.0,
CABLES1,,1.0,1.0,
CABP7,,,1.0,
CACHD1,1.0,,1.0,
CACNA1A,0.2364907819453274,0.215620607680161,0.21867544220485394,
CACNA1D,,0.11909965034965035,,
CACNA1E,,0.11433566433566433,0.1361715207869054,
CACNA1G,0.17342657342657342,0.11909965034965035,0.12848441880699946,
CACNA2D1,0.2223417608032993,,0.17490294137000725,
CACNA2D2,0.34395666963516647,0.33082815435756613,,0.29627515341801053
CACNA2D3,,0.17050055207949946,0.22841674454577682,
CACNA2D4,0.7421407421407422,,,
CACNB1,,,0.16162967467315292,
CACNB2,0.16494375190027363,0.11909965034965035,,
CACNB4,,0.14624329159212882,0.18187292159894902,
CACNG4,0.9489317543008818,0.9250509106278336,,
CACNG7,,,0.5057799343513629,
CACNG8,0.5164135227829496,,0.48748228013886763,0.4246858668969222
CACTIN,0.16494375190027363,,,
CACUL1,0.8742908035360865,,,
CAD,0.810882462104029,,0.833442656244854,
CADM1,0.18715097851788498,0.17661606685996928,0.18187292159894902,
CADM2,0.16494375190027363,,0.15319296088526857,
CADM3,,0.16860558796042668,0.2071545475800795,
CADPS,,1.0,,
CADPS2,,0.6507878544432069,,
CALB1,0.3126681011296396,0.25765783512262386,,
CALB2,0.4400862295599138,,,
CALHM2,,0.3773239562713247,0.4039991218144664,
CALHM5,1.0,,1.0,
CALU,,0.24397986950288209,,
CALY,,0.7681374353200978,0.8265948927105952,
CAMK1D,,,1.0,
CAMK2A,1.0,1.0,1.0,
CAMK2B,,1.0,,
CAMK2N1,,,1.0,
CAMK2N2,1.0,,1.0,
CAMKK1,,,,1.0
CAMKV,0.8255827505827504,0.8550174315480438,,
CAMSAP3,,,0.861480308743326,
CANX,,0.11433566433566433,,
CAP1,,0.9457970600827743,,
CAP2,0.986371439935155,,0.9699064841215643,
CAPG,,0.9798046383412237,0.9829803672198296,
CAPN1,,0.215620607680161,0.23059572006940426,
CAPN15,,0.44463869463869465,,
CAPN5,,0.981525387055341,,
CAPZA1,,0.677189421316938,,
CAPZA2,,1.0,,
CARD10,,,0.3357840163164622,
CARD19,0.5842208250465131,,,
CARD8,,0.215620607680161,0.24700880514834003,
CARMIL2,,1.0,,
CARMIL3,0.34395666963516647,,0.35266296203796205,
CARTPT,0.27022838657187687,,0.26225626225626225,0.25270527791536196
CASC10,0.4117473435655254,,0.37006958558682695,
CASC3,,1.0,,
CASK,0.21021402839584657,0.16411817847224547,0.18187292159894902,
CASKIN1,,1.0,,
CASP1,,0.14291958041958042,0.18187292159894902,0.14674005240042975
CASP10,,0.43528806219161553,0.46299889486956464,
CASP7,,0.5783000783000783,,
CAV2,,,0.7352647352647352,
CBFA2T2,,0.855031924597142,,
CBLB,1.0,,1.0,
CBLN1,,0.11827827345068724,0.12350440257417003,
CBLN2,0.16494375190027363,,0.12350440257417003,
CBLN4,0.16494375190027363,,0.12350440257417003,
CBS,0.48108056327234405,,,
CBX7,,0.33176963442174057,,
CCDC124,0.6740501223951575,,,
CCDC136,,0.45354052123648325,0.5103283150559615,
CCDC137,,,,1.0
CCDC152,1.0,,1.0,
CCDC181,,,0.692698605742084,
CCDC184,,0.8983516483516483,,0.8766233766233766
CCDC186,,1.0,,
CCDC40,0.5261994642525616,,,
CCDC6,,,0.9239653476294699,
CCDC80,,1.0,,
CCDC82,,0.497995337995338,,
CCDC85C,0.8776169228587325,,,0.7902158082880973
CCDC86,1.0,,1.0,
CCDC88A,,0.42488608166027525,,
CCDC88B,,0.6800918379865749,0.7119105855623575,
CCDC9,,,1.0,
CCDC90B,0.8282415259159446,,,
CCK,0.545913940074524,,0.5143720376986097,
CCL2,0.3661044837515426,0.2764158918005072,0.35266296203796205,0.3187960687960688
CCL28,,0.22040609992417223,0.25823647810962824,
CCL4,,0.1499484122434942,0.22841674454577682,
CCL5,,0.16411817847224547,0.20116247388974662,0.1645973074544503
CCM2,,0.5084340821867936,0.4952539557386765,
CCNA2,1.0,,1.0,
CCNB1,1.0,1.0,1.0,
CCND1,,1.0,1.0,
CCND2,,1.0,,
CCND3,,1.0,1.0,
CCNE2,,,1.0,
CCNF,,1.0,,
CCNG2,1.0,,1.0,
CCNH,,,1.0,
CCNI,,1.0,,
CCNL1,,1.0,,
CCR1,,,0.23208667938745062,
CCR2,,0.3488792174592779,0.36065128900949794,
CCR5,,0.4002523934681329,0.4277506879737363,
CCSAP,,,0.6835540696926835,
CCSER2,,,1.0,
CCT4,0.4589973688686135,,,
CCT7,0.6078477929518455,,,
CCZ1,,0.9928558671191283,1.0,
CD109,,0.29977081741787626,0.31808816183816185,
CD2,,0.3756743256743257,0.4299754633499998,0.36725774225774227
CD200,0.23830779149928089,0.21858288770053474,,
CD200R1,,0.33082815435756613,0.34859467922676995,
CD27,,0.2764158918005072,0.2503943424996057,0.24712670507063034
CD274,,0.2672212844626638,0.260545300211271,0.24428456159225392
CD276,,,0.20116247388974662,
CD300A,,0.6779702709350951,0.7608769412405777,
CD34,,0.8744757744042948,,
CD37,,0.22283516947090035,0.24139496866769594,0.22220636506350794
CD3E,,0.4124575689562427,0.44630339430823107,0.4246858668969222
CD4,,0.3488792174592779,0.377747775237315,
CD40,,,0.2071545475800795,
CD44,1.0,1.0,,1.0
CD47,0.2364907819453274,0.17795434137846589,0.2042572811803581,0.18146853146853148
CD48,,0.24835205777828726,0.27670926268120655,0.2503014227152158
CD53,,0.17795434137846589,0.18187292159894902,0.15818080224859887
CD6,,1.0,1.0,0.9412653462240239
CD74,,0.11827827345068724,0.11063936063936065,0.13724510783334315
CD82,0.4400862295599138,,0.4155310338516446,
CD83,0.2361840494136214,,,
CD84,,0.5351380578184702,0.5258108228405258,0.5027016461799071
CD86,,0.18995062445541677,0.21867544220485394,
CD8A,,0.12603931501569296,0.18187292159894902,0.13724510783334315
CD9,0.6839119984202748,0.6592861683770775,0.6809141066402478,
CD93,0.19966875230033126,0.14291958041958042,,
CD99,,,0.7052931258464855,
CD99L2,0.7124901242548303,,0.7305710162853021,
CDC25B,,1.0,,
CDC42EP4,1.0,,,
CDC42SE1,,1.0,1.0,
CDC42SE2,0.64265588273939,0.5863926350103662,,
CDC7,1.0,,1.0,
CDCA4,,1.0,1.0,
CDCA7,,1.0,1.0,
CDH12,0.2614150555327026,,0.2503943424996057,
CDH13,,0.24397986950288209,,0.17737525632262474
CDH15,0.24250325945241202,,,
CDH18,0.24003677982916738,0.20395010395010396,,
CDH19,,0.33176963442174057,,
CDH2,,,0.5876179376179376,
CDH4,0.31485181485181485,0.2672212844626638,0.28894932459660416,
CDH6,0.24634456452638273,,0.22064468482806593,0.21703877517831008
CDH8,0.3017086006776728,,0.2837772914108792,0.25270527791536196
CDH9,0.24250325945241202,,0.2503943424996057,
CDHR2,0.22581585081585082,,0.21642307535724464,
CDHR3,0.22182468694096602,,,
CDK14,1.0,,1.0,
CDK16,1.0,,1.0,
CDK18,1.0,,,
CDK2,,1.0,,1.0
CDK20,,1.0,,
CDK2AP1,,,1.0,
CDK5R1,,0.9446136685400489,1.0,
CDK5RAP2,1.0,,,
