,FDR corrected P-value PD wo Tc vs. Ctrl wo Tc,FDR corrected P-value PD with Tc vs. PD wo Tc,FDR corrected P-value PD with Tc vs. Ctrl with Tc,FDR corrected P-value Ctrl with Tc vs. Ctrl wo Tc
ASF1B,,1.0,1.0,
ASIC2,,0.32410760354245444,,
ASPH,,0.501530173921191,0.5407405453329679,
ASS1,,1.0,,
ASTN1,0.20288087546970796,,0.15574901289187004,
ASXL3,1.0,,1.0,
ATF3,0.09889760589061287,0.07843100295930486,,
ATG12,1.0,,,
ATG4A,,,1.0,
ATG9B,1.0,,,
ATMIN,0.4576393624012672,,,
ATP10A,,0.7490254375695904,0.786524495072384,
ATP10B,0.30680865526226353,,0.2848382848382849,
ATP11A,0.3591785390624849,,,
ATP11C,0.10765665311119857,,0.1236236765394433,
ATP13A3,0.6283778917007757,,,
ATP1A2,,0.19977434764865448,,
ATP1A4,,,,0.12576644911974255
ATP1B1,,1.0,,
ATP1B3,0.4099234099234099,,,
ATP2A2,1.0,0.9808975862487567,,
ATP2B2,0.1752091994027478,,0.20920880920880922,
ATP6AP1,,0.06158286158286159,,
ATP6AP2,0.8693792318792318,0.8529333616441629,0.860889857898831,
ATP6V0D2,1.0,,,
ATP6V1A,0.9210693808238146,0.8183275547981431,,
ATP6V1B2,1.0,,1.0,
ATP6V1C1,1.0,,1.0,
ATP6V1G2,,0.13037509536415445,0.0968817911945874,
ATP8A1,0.22913171733926455,,0.21861645299145302,
ATP9A,,0.09439708709781704,,
ATRNL1,0.24595404595404596,,0.23594813147051952,
AXIN2,0.3406632660070774,,0.31909553860773376,
AZGP1,,0.4198234198234198,,
B2M,,0.06847512952164116,0.047574243937880296,0.022943348786045415
B3GALNT1,,0.8358957262107788,,
B3GAT1,,,0.2820447328768055,
B3GNT2,,0.37827481718884437,0.36041093892333564,
B3GNT9,,,1.0,
B4GALT1,,0.09169506963624612,0.1236236765394433,
B4GAT1,,0.14061203067545563,,
BAALC,,0.2631502950830682,,
BACE2,,,0.1345553180996219,
BAG1,,,1.0,
BAHCC1,1.0,,1.0,
BAIAP3,0.14510563183129555,0.1446361571622532,,
BAK1,,0.904891027340007,0.8978472507884273,
BARHL1,0.03392469599366151,,0.02973390246117519,
BASP1,,0.33082886106141923,,
BATF3,,0.17185914860333465,,0.08601654755500908
BAZ1A,,,1.0,
BCAN,,0.03485822353746882,,
BCAT1,1.0,,1.0,
BCL11A,,,0.4194328987075101,
BCL11B,0.30680865526226353,0.2821283806505481,,
BCL6,,0.12048820744472918,0.1402718620291842,0.08092552608681641
BCLAF3,1.0,,1.0,
BCORL1,1.0,,,
BDNF,0.05441461193673583,,,
BEX1,0.38473258584990433,,0.41098168846859945,
BEX2,0.6832056832056831,,0.6693339058349858,
BEX3,0.36516165826510655,,0.3703554290184577,
BEX4,0.7668394823567237,,0.7380546155415266,
BGN,,,0.08949756710950742,
BHLHB9,1.0,,,
BHLHE22,0.3766026034457036,,0.3703554290184577,
BHLHE41,,1.0,,
BIRC7,0.3749867556685738,,,
BLCAP,0.20129231382428314,0.14233774611133101,,
BLM,,1.0,1.0,
BMP2,0.03153256999410846,,,
BMP7,0.03392469599366151,0.03260269142622084,,
BMPR1B,,0.03977840341476705,,
BNIP3,,0.07312964812964813,0.11366884236839392,
BNIP3L,,0.2589279407461226,,
BOC,0.03392469599366151,0.03407248489215702,0.02973390246117519,
BRAT1,1.0,,,
BRINP1,,0.9112175959633586,,
BRINP3,0.15721494414676232,,,
BRMS1,,1.0,,
BRS3,0.02644667160796193,,0.02973390246117519,
BSPRY,,0.7831019691209266,0.8193442736125663,
BST2,,0.03977840341476705,0.054694469410188476,0.022943348786045415
BTBD11,,0.6733510689554646,,
BTBD3,0.110311615295004,0.129037259857659,,
BTBD6,1.0,,,
BTG1,,1.0,,
BTG2,0.8261977459160558,0.7635689725951009,0.7640777536719264,0.5847246923480106
BTN2A2,,0.07551032074192837,,0.035574181915645334
BTN3A1,,0.03977840341476705,,0.026253746253746258
BTN3A2,,0.07843100295930486,,0.04296478715083366
BTNL9,0.03392469599366151,,0.02973390246117519,
BUB3,1.0,,1.0,
BZW2,,,1.0,
C10orf90,0.6187645162408569,,,
C11orf87,0.7556848948153296,,0.771078662270372,
C19orf57,,,0.9434795973257512,
C1QL1,0.059071932434377854,,,
C1QTNF1,,0.37865137865137866,,
C1QTNF3,0.09889760589061287,,0.1109975996853825,
C1R,0.04010120314468141,0.03407248489215702,,0.022099113008203917
C1S,,0.03765256482647787,,0.022099113008203917
C1orf61,0.04460306532845393,,0.06757705104812543,
C2CD2,,,1.0,
C2CD4C,,,1.0,
C3,,0.03260269142622084,,0.022099113008203917
C3AR1,,0.03407248489215702,0.032490688119827194,
C3orf18,,,0.4652155298118031,
C3orf58,,0.03407248489215702,,0.022943348786045415
C3orf70,,,1.0,
C4orf19,1.0,,,
C6orf106,,,1.0,
C8orf34,,1.0,,
C8orf82,1.0,,,
CA10,1.0,,1.0,
CA12,0.15721494414676232,,0.15574901289187004,
CA2,,0.6140987601661758,,
CA8,,,1.0,
CA9,1.0,,,
CABIN1,,,1.0,
CABLES1,,0.9022239124511853,0.9092436288151964,
CABP7,,,1.0,
CACHD1,0.7468385628969572,,0.6961584063494891,
CACNA1A,0.07529205488389162,0.06434741728859376,0.07433475615293798,
CACNA1E,,0.501530173921191,0.5337252758855545,
CACNA1G,0.3148806838322967,0.300253518552074,0.277138129046526,
CACNA2D1,0.15327570979744895,,0.14897046273564493,
CACNA2D2,0.9398244032390375,0.8420147954490212,,0.6819491619491619
CACNA2D3,,0.05020341976863716,,
CACNA2D4,0.21003501449046003,,,
CACNB2,0.9219093831338729,0.8567662036339531,,
CACNB4,,,0.3880154697849068,
CACNG4,1.0,,,
CACNG7,,,0.2582154687417845,
CACNG8,0.28399922517569576,,,
CAD,1.0,,1.0,
CADM1,0.02644667160796193,0.03260269142622084,,
CADM2,0.02644667160796193,,,
CADM3,,0.03260269142622084,0.02973390246117519,
CALB1,,0.4755473328824607,,
CALB2,0.4136297698684679,,,
CALHM2,,0.18667670090819996,0.22527982221859771,
CALY,,,0.07129655086058356,
CAMK1D,,,0.7327394536208806,
CAMK2A,0.46624332189549583,0.4213678824711356,0.4525537355726035,
CAMK2N1,,,0.649152374343214,
CAMK2N2,0.4914898027142925,,,
CANX,,0.09729495685912151,,
CAP2,0.08296069010354726,,0.08028921982410354,
CAPG,,0.226022204745609,0.25017655452438065,
CARD8,,0.03260269142622084,0.03320537330689615,
CARMIL3,,,0.21728621029320327,
CARTPT,0.04010120314468141,,,0.022099113008203917
CASC10,1.0,,1.0,
CASK,0.10073203247264681,0.07065455790668257,0.09457530421385843,
CASKIN1,,1.0,,
CASP1,,0.03407248489215702,0.02973390246117519,0.022099113008203917
CASP10,,0.12226009284832814,,
CASP7,,0.11467153536119055,,
CAV2,,,0.21204550334212857,
CBLB,0.20288087546970796,,,
CBLN1,,0.03260269142622084,0.02973390246117519,
CBLN2,0.02644667160796193,,0.02973390246117519,
CBLN4,0.03392469599366151,,0.032490688119827194,
CCDC136,,1.0,1.0,
CCDC152,1.0,,,
CCDC40,0.494831145085814,,,
CCDC80,,0.03260269142622084,,
CCDC86,,,1.0,
CCDC88A,,0.16170147759684986,,
CCDC88B,,0.41328844066596226,0.4168159538770722,
CCK,0.03153256999410846,,0.02973390246117519,
CCL2,0.02644667160796193,0.03260269142622084,0.02973390246117519,0.022099113008203917
CCL28,,0.03260269142622084,0.02973390246117519,
CCL4,,0.03260269142622084,0.02973390246117519,
CCL5,,0.03260269142622084,0.02973390246117519,0.022099113008203917
CCM2,,,0.8383100249901462,
CCNA2,,,1.0,
CCNB1,,1.0,1.0,
CCND1,,0.63200458379692,0.649152374343214,
CCND2,,1.0,,
CCND3,,1.0,,
CCNG2,1.0,,1.0,
CCNI,,1.0,,
CCNL1,,1.0,,
CCR2,,0.03260269142622084,0.032490688119827194,
CCR5,,0.03407248489215702,0.03320537330689615,
CCT7,1.0,,,
CCZ1,,1.0,1.0,
CD109,,0.10733632564618481,,
CD2,,0.03407248489215702,0.032490688119827194,0.022099113008203917
CD200,0.02644667160796193,0.03260269142622084,,
CD27,,0.03485822353746882,0.05821686404210676,0.022943348786045415
CD274,,0.03765256482647787,0.03909238172186379,0.022099113008203917
CD276,,,0.02973390246117519,
CD300A,,0.06847512952164116,0.054694469410188476,
CD37,,0.03485822353746882,0.047574243937880296,0.023812921772105446
CD3E,,0.03260269142622084,0.032490688119827194,0.022099113008203917
CD4,,0.03485822353746882,0.03909238172186379,
CD44,0.110311615295004,0.08064422350136637,,0.04640813731722823
CD47,0.05441461193673583,,,
CD48,,0.03485822353746882,0.05164309374835691,0.022099113008203917
CD53,,0.04272819691321894,0.03320537330689615,0.022099113008203917
CD6,,0.5045244992474543,0.5025943323815664,0.38753517014386585
CD74,,0.03260269142622084,0.02973390246117519,0.022099113008203917
CD82,0.17330095378875868,,0.1298465483014839,
CD83,0.02644667160796193,,,
CD84,,0.03407248489215702,0.02973390246117519,0.022099113008203917
CD8A,,0.03260269142622084,0.02973390246117519,0.022099113008203917
CD9,,,0.1345553180996219,
CD93,0.04460306532845393,0.05020341976863716,,
CD99L2,1.0,,1.0,
CDC25B,,1.0,,
CDC42SE1,,1.0,,
CDC7,,,1.0,
CDH12,0.02644667160796193,,0.02973390246117519,
CDH13,,0.03485822353746882,,
CDH18,0.02644667160796193,0.03260269142622084,,
CDH19,,0.03260269142622084,,
CDH4,0.04010120314468141,0.03260269142622084,0.03320537330689615,
CDH6,,,0.02973390246117519,
CDH8,0.02644667160796193,,0.02973390246117519,
CDK14,1.0,,1.0,
CDK16,1.0,,1.0,
CDK2,,1.0,,
CDK5RAP2,1.0,,,
CDK6,,0.4221335786921118,,
CDKN1A,1.0,,,0.8262981653539594
CDKN1C,,,,0.35701611821014806
CDKN2C,,,0.4168159538770722,
CDON,,0.03260269142622084,0.03634143634143634,
CDS1,,0.4580700506626432,,
CDV3,0.9214899541875019,,0.9055192854020979,
CEBPA,,,0.5337252758855545,
CEBPD,,0.06847512952164116,,
CELF4,,1.0,,
CENPV,1.0,,1.0,
CEP126,,1.0,,
CEP170,,,1.0,
CEP19,1.0,,,
CEP290,,1.0,,
CEP41,1.0,,,
CEP63,,1.0,,
CER1,0.03392469599366151,,,
CERK,,,1.0,
CERS2,,,0.03320537330689615,
CES4A,,,0.34765793646912524,
CETN2,,1.0,,
CFB,,,,0.0393574679288965
CFL2,1.0,,,
CFLAR,0.12453369415394731,0.14233774611133101,0.12140261485239652,
CGAS,,,1.0,
CGNL1,0.9487743439356342,,0.8926029635389242,
CGREF1,,0.17519262346848555,0.22274794171345896,
CHD3,,,1.0,
CHD5,0.9100638013980519,,0.9040910166154784,
CHERP,,,1.0,
CHGB,,0.20546180763178956,0.2438469148355696,
CHI3L2,,0.268850552432642,,
CHL1,,0.07065455790668257,,
CHM,1.0,,1.0,
CHN1,0.16261424525887336,,,
CHPF,,1.0,,
CHPF2,,,1.0,
CHRD,0.0359581938529307,,0.03634143634143634,
CHRDL1,,,0.2674181164747203,
CHRNB1,,,0.18068635484365822,
CHRNB3,0.6360217907092908,,,
CHST1,,0.4833967630239268,0.5027446052181035,
CHST11,,,0.3134056145583523,
CHST15,0.5449887838685202,,,0.35813691259235814
CHST2,1.0,,1.0,
CHST3,0.10073203247264681,,,
CHURC1,,0.7195178315660244,,
CIB2,1.0,,1.0,
CIDEB,,1.0,1.0,
CISD3,,,1.0,
CISH,,0.04469723824562535,,0.022943348786045415
CLASP2,,1.0,,
CLCN5,1.0,,1.0,
CLDN19,0.41510294759392236,,,
CLDN5,0.3124825993678453,0.3362935068004193,0.3052996207844254,
CLEC2B,,0.07551032074192837,0.06162243553547902,0.02991879914956838
CLIC1,,0.4281392764538832,0.4797069597069597,
CLK3,,,1.0,
CLMN,,,0.8656855582228716,
CLOCK,,,1.0,
CLSTN1,,0.03765256482647787,0.03634143634143634,
CLU,,0.03407248489215702,,
CLYBL,1.0,,,
CMBL,1.0,1.0,,
CMPK2,,,0.15341744084259054,
CMTM3,,0.19977434764865448,,
CMTM4,,0.4198234198234198,,
CMTM6,,,0.2840890227597176,
CMTM7,,,0.09218967307202601,
CNEP1R1,,,1.0,
CNKSR2,0.7988251065174143,0.7692378795581643,0.807649405808915,
CNMD,,0.03765256482647787,,
CNN2,1.0,1.0,,
CNN3,,1.0,,
CNR1,0.03392469599366151,,,
CNTFR,0.02644667160796193,,0.02973390246117519,
CNTN1,0.0359581938529307,,0.03634143634143634,
CNTN2,0.04010120314468141,0.04469723824562535,0.03320537330689615,
CNTN3,,0.03407248489215702,,0.022099113008203917
CNTN4,0.02644667160796193,,0.02973390246117519,
CNTN6,0.02644667160796193,,,
CNTNAP1,,0.04469723824562535,,
CNTNAP4,0.24595404595404596,,0.21861645299145302,
CNTNAP5,0.29493418786780673,,0.28643362625398555,
COG3,,1.0,,
COL11A1,0.05441461193673583,0.05542457542457543,0.059467804922350376,
COL11A2,,,0.06757705104812543,
COL12A1,,0.03765256482647787,0.03634143634143634,
COL16A1,,,0.08650543411248701,
COL1A1,0.02644667160796193,0.03765256482647787,0.032490688119827194,
COL21A1,0.18720911634297463,,0.19804415767718522,
COL23A1,,1.0,,
COL27A1,,1.0,,
COL4A3BP,0.8673658743491145,,,
COL4A6,0.43416619223070835,,,
COL5A1,,0.03260269142622084,,
COL5A3,,0.06434741728859376,,
COL6A2,,,0.05821686404210676,
COL9A3,,,0.23362351933780506,
COLGALT2,0.7870529470529471,,0.7992131072213208,
COMMD4,,0.10016489534561825,,
COPG2,0.5151740151740152,,,
CORO1A,,0.13037509536415445,0.11366884236839392,
COTL1,0.5217207035388853,0.5075109343884047,0.5624466339562821,
COX17,1.0,,,
COX7A2L,1.0,,,
CPD,,0.8573790056988203,,
CPE,,0.05542457542457543,,0.02991879914956838
CPLX1,,,1.0,
CPNE4,,,,1.0
CPNE8,,0.5290527654164018,0.5531928208465794,
CPS1,1.0,,1.0,
CPXM2,,0.08342704416002845,,
CRB1,0.0359581938529307,,0.02973390246117519,
CREBL2,,,0.22527982221859771,
CRELD2,,,0.15341744084259054,
CREM,,,0.4805243124469243,
CRH,,0.03260269142622084,0.02973390246117519,
CRIM1,,0.04272819691321894,,
CRISPLD1,1.0,1.0,,
CRLF1,,0.09169506963624612,0.07685786798058339,
CRTAM,,0.03485822353746882,0.02973390246117519,
CRTC3,,1.0,,
CRY2,,1.0,,
CRYBG1,,1.0,1.0,1.0
CRYM,,,0.4314668600382886,
CRYZ,1.0,,1.0,
CSAD,1.0,,1.0,
CSDC2,,0.08961685081088067,,
CSF1,,0.05542457542457543,,0.026253746253746258
CSGALNACT1,0.5992689849832706,,,
CSK,,0.05273964789535725,,
CSMD1,0.5098032255392662,,0.4703925205761191,0.36320542202895145
CSMD2,0.29702077583433517,0.286208873094119,0.272982041142783,
CSMD3,0.40692579815066104,0.3844360387387094,0.3868604513765804,
CSPG5,,0.129037259857659,0.12140261485239652,
CSRP2,,,0.4608384134568673,
CTDSP1,,0.16844723903547434,,
CTDSP2,,1.0,,
CTDSPL2,1.0,,,
CTGF,0.03153256999410846,,0.03320537330689615,0.022099113008203917
CTNNA2,0.45215353030628336,0.4010989010989011,0.4471376724541281,
CTNNB1,,0.08342704416002845,,
CTSA,,0.14061203067545563,,
CTSB,0.08513793898409283,,0.047574243937880296,
CTSC,0.09889760589061287,0.08961685081088067,,0.04487819872435257
CTSK,,,0.07433475615293798,
CTSO,,0.29466799434331903,,
CTSS,,0.04272819691321894,0.054694469410188476,0.022943348786045415
CTSZ,,0.5467655737578617,0.6379719181916984,
CTTNBP2,,,1.0,
CUL7,,,1.0,
CUX2,1.0,,0.9787291680726505,
CUZD1,0.05441461193673583,,,
CWC25,,,1.0,
CXADR,,,0.02973390246117519,
CXCL10,,0.03260269142622084,0.03909238172186379,0.022099113008203917
CXCL12,,0.03485822353746882,0.02973390246117519,
CXCL14,0.02644667160796193,,0.02973390246117519,
CXCL8,,0.03765256482647787,0.03320537330689615,
CXCL9,,0.03260269142622084,0.02973390246117519,0.022099113008203917
CXCR4,,0.03260269142622084,0.02973390246117519,
CXXC4,,0.05542457542457543,,
CXorf56,1.0,,1.0,
CYBA,,0.17185914860333465,,
CYBRD1,,,1.0,
CYP26B1,0.07529205488389162,,0.059467804922350376,
CYP27A1,0.69742625398734,,0.6901378535993921,
CYP46A1,0.7468385628969572,,,
CYP4V2,1.0,,1.0,
CYSTM1,1.0,,1.0,
CYTH4,,1.0,1.0,1.0
D2HGDH,1.0,,,
DAB1,,,0.059467804922350376,
DACH1,0.24424997635159298,,0.22107182245830426,
DACH2,0.6529584966117474,,0.682861036180094,
DACT1,,,0.846445012274158,
DACT2,,0.44585650133500343,,0.3373797919252464
DACT3,,,,0.8666520201789911
DAPP1,,0.7153714801483197,0.7796309171696969,
DCAF4,1.0,,,
DCBLD2,,0.11252088978307077,0.1345553180996219,
DCC,,,0.02973390246117519,
DCLK1,,0.14795061201632045,,
DCN,,0.04272819691321894,,
DCUN1D3,,,0.7683833837679991,
DCX,,0.06434741728859376,,
DDAH1,,0.06434741728859376,,
DDAH2,0.7581506771087089,,,
DDB2,1.0,1.0,,
DDIT3,0.1713614254597861,,0.20920880920880922,
DDIT4,,1.0,,
DDIT4L,1.0,1.0,,
DDR2,0.04729885499116268,,,
DDX11,1.0,,,
DDX23,,1.0,,
DDX25,,1.0,,
DDX27,1.0,,,
DDX3X,1.0,,1.0,
DDX3Y,,1.0,1.0,1.0
DDX58,,0.10251562280201898,,
DEAF1,,0.3362935068004193,,
DENND1A,1.0,,,
DENND1B,,,1.0,
DENND1C,,0.7416430642237094,0.7847725030387569,
DEPP1,1.0,1.0,1.0,1.0
DEPTOR,,,0.5363089566322823,
DERL3,,,1.0,
DES,,1.0,,
DGKA,,0.3142180653991678,,
DGKG,0.8754873934929337,0.8336348231208045,0.8703575908729526,
DHCR7,,0.872777796915728,0.8432091574085532,
DHFR,,1.0,1.0,
DHRS1,1.0,,1.0,
DHRS7,0.4224570393635142,,0.40451479737194024,
DIAPH1,,1.0,,
DIAPH2,1.0,,1.0,
DIO3,0.02644667160796193,,,
DIRAS2,,1.0,,
DIRAS3,,,1.0,
DIXDC1,1.0,,,
DKK1,0.16010858947147036,,,
DKK3,,0.30227574972797905,,
DLG1,0.08296069010354726,,0.06431209240198005,
DLGAP3,0.8793792652713815,,0.8243032271372353,
DLK1,,0.10251562280201898,,
DLK2,,,0.5363089566322823,
DLL1,,,0.02973390246117519,
DLX1,0.03153256999410846,,0.02973390246117519,
DLX2,0.02644667160796193,0.03260269142622084,0.02973390246117519,
DMD,0.2526164580340653,,0.2848382848382849,
DMTN,0.7035172035172035,0.6329349662682996,,
DNAH12,,,0.491588650870088,
DNAJB1,,1.0,,
DNAJB9,,0.03485822353746882,,
DNAJC10,,1.0,,
DNAJC12,1.0,,1.0,
DNAJC3,,0.14233774611133101,,
DNAJC6,,1.0,1.0,
DNER,,0.07551032074192837,,
DNHD1,1.0,,1.0,
DNM1,0.26391086789316875,0.2385666507405638,0.2678834426104317,
DNM3,0.04729885499116268,,0.059467804922350376,
DNMBP,1.0,,,
DNMT3A,1.0,,1.0,
DOCK10,1.0,1.0,1.0,1.0
DOCK11,1.0,,1.0,
DOCK8,,1.0,1.0,1.0
DOCK9,0.3838722025637914,,,
DOK3,0.7037731270220092,,,
DOK5,0.34240661299484826,0.3257714072761095,0.3463394950070967,
DOK6,,0.23174888491789902,,
DONSON,,,1.0,
DPF1,,,1.0,
DPH3,0.0949454956807898,,,
DPP10,,1.0,1.0,
DPP3,,1.0,1.0,
DPP6,0.2570081603789469,,0.24570098721956557,0.14755012429431033
DPY19L1,,0.896388349691311,,0.7151970836181362
DPY19L2,0.7167595717891576,,0.6924203456118351,
DPYD,,0.8793016834253947,,
DPYSL2,,0.5294769996842537,,0.4010989010989011
DRAM1,,0.5786665441837855,0.5593690400508582,
DRP2,0.04010120314468141,,0.054694469410188476,
DSCAM,0.02644667160796193,,0.03634143634143634,
DSCAML1,,,0.02973390246117519,
DSEL,0.21842634251393375,,0.2366975130133025,
DSP,,0.06434741728859376,,
DSTN,1.0,1.0,,
DTD1,1.0,,,
DTX3L,,1.0,1.0,1.0
DUSP10,,,0.2678834426104317,
DUSP16,,0.3844360387387094,0.3703554290184577,
DUSP2,,1.0,,
DUSP22,0.8693792318792318,,0.8688382124330486,
DUSP3,,0.28980170156640744,,
DUT,,,1.0,
DYNC1I1,,0.6818637013047706,,
DYNLT3,,,0.03320537330689615,
DZIP1,,1.0,,1.0
E2F1,,,0.9389954939087888,
E2F2,,1.0,1.0,
E2F3,1.0,,1.0,
EBF1,0.6697517866748637,,0.605757979506589,
EBP,,,0.5407405453329679,
EBPL,0.7468385628969572,,,
ECE1,,0.04469723824562535,0.03634143634143634,
ECHDC2,,,1.0,
