,FDR corrected P-value PD wo Tc vs. Ctrl wo Tc,FDR corrected P-value PD with Tc vs. PD wo Tc,FDR corrected P-value PD with Tc vs. Ctrl with Tc,FDR corrected P-value Ctrl with Tc vs. Ctrl wo Tc
AMOT,0.8742673756838062,,0.8468114619193755,
AMOTL1,0.765700233832102,,0.7749300507921197,
AMOTL2,0.7814125268670723,,,
AMPD2,,1.0,,
AMPH,,1.0,1.0,
AMT,1.0,,,
AMZ1,,1.0,,
ANAPC16,0.868566963122837,,0.8694461094461094,
ANAPC2,1.0,,1.0,
ANAPC5,,,1.0,
ANGPT1,0.5936898921973549,0.5941160288986376,,
ANGPTL2,,0.7426789545994844,0.7538819075661181,
ANK1,1.0,,,
ANK3,,,1.0,
ANKDD1A,,1.0,1.0,
ANKHD1,,,1.0,
ANKMY2,,0.9265023701272385,,
ANKRA2,,,1.0,
ANKRD10,,,0.5887663738131028,
ANKRD27,,,1.0,
ANKRD29,1.0,,1.0,
ANKRD33B,0.7541884097775337,,0.7458263008385257,
ANKRD36,,1.0,,
ANKRD36B,1.0,,,
ANKRD37,1.0,1.0,1.0,1.0
ANKRD44,,1.0,1.0,
ANKRD46,0.6509422780609222,0.6205989132818402,,
ANKRD49,,1.0,,
ANKRD50,0.949822301592213,,0.9239916481622643,
ANKRD55,,,0.9411868280142862,
ANKRD6,,0.8058555617610735,,
ANKRD9,,1.0,1.0,
ANKS1A,0.765700233832102,,,
ANKS1B,1.0,1.0,1.0,
ANKS3,,1.0,,
ANKZF1,0.7740309483048072,0.7825702562544667,0.8005333707388502,
ANLN,,1.0,1.0,
ANO3,1.0,1.0,,
ANO6,,,0.6438221972202555,
ANOS1,1.0,1.0,,
ANP32B,,1.0,1.0,
ANP32E,,1.0,,
ANTXR1,,,0.8363127318541331,
ANTXR2,,,1.0,
ANXA1,,1.0,1.0,
ANXA11,,1.0,1.0,
ANXA2,,,1.0,
ANXA5,1.0,,1.0,
AOAH,,1.0,1.0,1.0
AP1AR,1.0,1.0,,
AP1G2,0.7328555920613682,0.7370843442272014,,
AP1S1,1.0,,1.0,
AP1S2,,1.0,1.0,
AP2B1,,1.0,,
AP3S1,1.0,,1.0,
AP4E1,,1.0,,
AP5B1,,1.0,,
AP5Z1,,1.0,,
APAF1,1.0,,1.0,
APBA1,1.0,1.0,1.0,
APBB1IP,,1.0,1.0,1.0
APBB2,1.0,1.0,,1.0
APC,1.0,,1.0,
APC2,1.0,,1.0,
APCDD1,0.5936898921973549,0.5516434784727468,0.5435548058498878,
APLN,1.0,,1.0,
APLP1,,0.7833084346845814,0.7768174682460397,
APLP2,0.6051301639536935,0.6112806112806113,,
APMAP,,1.0,,
APOBEC3C,,0.9234634287488409,0.941226515420064,0.9359932520309879
APOBEC3F,,0.8083812212252579,0.8289210789210788,
APOC1,0.7897254260890625,,,
APOD,,0.6708545691596539,,
APOE,0.6890644900123573,,0.6605464847652348,
APOL2,,0.7414399326164033,0.7489374660427293,0.6950039208103724
APOL3,,1.0,1.0,1.0
APOL6,,0.7833084346845814,0.8023530956223264,0.7745099727858348
APOLD1,1.0,1.0,,
APOM,0.6400932400932401,,,
APOO,1.0,,1.0,
APOOL,1.0,,1.0,
APP,,0.5516434784727468,,
APPL2,,,,1.0
APRT,,1.0,,
AQP1,,1.0,1.0,1.0
AQP3,,1.0,1.0,1.0
AQP4,0.949822301592213,,,
AR,0.765700233832102,,,
ARAP1,1.0,,1.0,
ARAP2,1.0,,1.0,
ARF1,,1.0,,
ARF6,,1.0,1.0,
ARFGAP1,,0.7414399326164033,0.7487029099932326,
ARFGEF2,1.0,1.0,,
ARFGEF3,1.0,1.0,,1.0
ARG2,0.765700233832102,0.7485512299516677,,
ARHGAP20,,1.0,,
ARHGAP21,,,1.0,
ARHGAP22,,,,1.0
ARHGAP23,1.0,,,
ARHGAP24,,1.0,,
ARHGAP27,,1.0,1.0,
ARHGAP30,,1.0,1.0,1.0
ARHGAP32,,1.0,1.0,
ARHGAP33,1.0,,1.0,
ARHGAP35,,1.0,,
ARHGAP36,0.5936898921973549,,0.5413362148056026,0.4971951125797279
ARHGAP39,,,1.0,
ARHGAP5,1.0,1.0,1.0,
ARHGAP6,,1.0,,
ARHGAP9,,1.0,1.0,1.0
ARHGDIA,,1.0,,
ARHGDIB,,1.0,1.0,1.0
ARHGDIG,,,1.0,
ARHGEF1,1.0,1.0,1.0,
ARHGEF10,,,1.0,
ARHGEF11,1.0,,,
ARHGEF16,1.0,1.0,,
ARHGEF2,,1.0,,
ARHGEF25,1.0,,,
ARHGEF26,,1.0,,
ARHGEF28,1.0,1.0,,
ARHGEF3,,1.0,1.0,
ARHGEF4,,1.0,,
ARHGEF6,1.0,1.0,1.0,
ARHGEF9,,1.0,,
ARID1B,,,0.6860036515208929,
ARID3A,0.7924963924963925,,,
ARID4B,,1.0,,
ARID5B,,1.0,,
ARIH1,,,0.6578738721595865,
ARL1,,0.9345540114770885,,
ARL10,1.0,,1.0,
ARL13B,,1.0,1.0,
ARL2,1.0,,,
ARL2BP,,,1.0,
ARL3,1.0,,,
ARL4A,1.0,,,
ARL4C,1.0,,1.0,
ARL4D,1.0,,,
ARL6,,1.0,,
ARL6IP5,1.0,,1.0,
ARMCX2,1.0,,1.0,
ARMCX3,1.0,,1.0,
ARMCX4,0.765700233832102,0.7426789545994844,,
ARMCX5,0.8554241457467264,,,
ARMT1,,1.0,,
ARNT,0.8062950562950563,,,
ARNTL,1.0,,,
ARNTL2,,,0.9873496810356879,
ARPC2,,,1.0,
ARPC4,,1.0,,
ARPC5,,1.0,1.0,
ARPC5L,,0.7356955312345648,,
ARPP19,1.0,,1.0,
ARPP21,,1.0,,
ARRB1,0.9234058324967416,,0.9385177206406257,
ARRDC2,,0.6205989132818402,0.6438221972202555,
ARRDC3,,,0.900852246926627,
ARSD,1.0,,1.0,
ART3,1.0,1.0,,1.0
ARX,1.0,,,
ASAH1,1.0,1.0,1.0,
ASAP1,1.0,,1.0,
ASAP2,1.0,,,1.0
ASB4,0.5936898921973549,,0.6185978200903574,
ASB6,,0.8432579404616689,,
ASF1A,,,1.0,
ASF1B,,0.892286446585089,0.8929579004686302,
ASIC1,1.0,,,
ASIC2,,1.0,1.0,
ASPH,,0.7833084346845814,0.8289210789210788,0.782907233611459
ASPHD2,,,0.6185978200903574,
ASPRV1,,,1.0,
ASS1,,1.0,,
ASTN1,1.0,1.0,1.0,1.0
ASTN2,,1.0,1.0,
ASXL2,,,1.0,
ASXL3,1.0,,1.0,
ATAD1,1.0,,,
ATAD3A,,,0.6860036515208929,
ATAT1,,,1.0,
ATCAY,,0.5588597449062566,,
ATF3,0.810089239619441,0.7850407305942695,0.8251703048083139,0.7821815865294127
ATF5,,1.0,,
ATF7IP,,,1.0,
ATG12,1.0,,1.0,
ATG13,,,0.941226515420064,
ATG14,,,0.8277038673514444,
ATG16L1,,1.0,,
ATG16L2,,1.0,1.0,
ATG4A,0.8954475676467379,,0.8449388775475731,
ATG4B,,,0.8011049353331233,
ATG9A,,0.7426789545994844,,
ATG9B,1.0,,1.0,
ATIC,,,1.0,
ATL2,,0.5927943024717218,,
ATL3,0.7541884097775337,,0.773882053560122,
ATMIN,1.0,,1.0,
ATN1,,,1.0,
ATOH7,,0.7414399326164033,,
ATOH8,1.0,,,
ATOX1,0.8189494029624536,,,
ATP10A,,1.0,1.0,
ATP10B,1.0,1.0,1.0,
ATP11A,1.0,,1.0,
ATP11C,0.6595808563021678,,0.6578738721595865,
ATP12A,0.9234058324967416,,0.9239916481622643,
ATP13A2,,0.6317704641726988,0.6278218822597521,
ATP13A3,0.5936898921973549,0.5941160288986376,,
ATP13A4,,1.0,,
ATP1A2,,1.0,1.0,
ATP1A3,,,0.7749300507921197,
ATP1A4,,,,0.8249513644250487
ATP1B1,,1.0,,
ATP1B2,,,,0.9359932520309879
ATP1B3,0.9167516157312076,,,
ATP2A2,0.9190430302946104,0.8607570773175869,,
ATP2B2,0.7308290165433022,0.6843553272124699,0.6578738721595865,
ATP2B3,,1.0,,
ATP2B4,,0.7414399326164033,,
ATP6AP1,,0.8447727571233548,,
ATP6AP2,0.7702448739165801,0.7783309807601305,0.7957642357642358,
ATP6V0A1,,0.7833084346845814,,
ATP6V0D1,1.0,,1.0,
ATP6V0D2,1.0,,1.0,
ATP6V0E2,,1.0,,
ATP6V1A,1.0,1.0,,
ATP6V1B2,1.0,,1.0,
ATP6V1C1,1.0,,1.0,
ATP6V1D,1.0,,,
ATP6V1E1,1.0,,,
ATP6V1F,1.0,,,
ATP6V1G2,,1.0,1.0,
ATP7A,0.5936898921973549,,,
ATP8A1,1.0,,1.0,
ATP8B2,0.8669342526909293,,,
ATP9A,,0.9335560273060272,0.9456064958807189,
ATP9B,1.0,,,
ATRN,,0.7426789545994844,,
ATRNL1,0.8380973357351309,,0.8289210789210789,
ATXN1,1.0,,,0.980214000875158
ATXN1L,,1.0,,
ATXN2,,,1.0,
ATXN2L,,1.0,1.0,
ATXN7L1,1.0,1.0,,
AUNIP,,,0.8594803813697823,
AUTS2,,,1.0,
AVPI1,,0.8038040390981568,0.8238973148064057,
AVPR1B,1.0,,,
AXIN2,0.8984626112142889,,0.8468114619193755,
AZGP1,1.0,1.0,,
B2M,,0.892286446585089,0.9239916481622643,0.9223641223641225
B3GALNT1,,0.8167388167388168,,
B3GALT6,,1.0,,
B3GAT1,1.0,,1.0,
B3GAT2,,0.6317704641726988,,
B3GAT3,,,0.7566914413387442,
B3GLCT,,,,1.0
B3GNT2,,0.7793212823393909,0.773882053560122,
B3GNT4,1.0,,1.0,
B3GNT9,1.0,,1.0,
B4GALNT4,1.0,,,
B4GALT1,,0.7802997002997002,0.8011049353331233,
B4GALT4,,0.8594897986877288,,
B4GALT5,,,0.6278218822597521,
B4GALT6,0.5936898921973549,0.5516434784727468,,
B4GAT1,,1.0,,
BAALC,,1.0,,1.0
BABAM2,,,0.9273990742653043,
BACE2,,0.5516434784727468,0.5887663738131028,
BAD,1.0,,1.0,
BAG1,0.765700233832102,,0.7933958898244613,
BAHCC1,1.0,,1.0,
BAHD1,1.0,,,
BAIAP3,1.0,1.0,,
BAK1,,0.8562716656711434,0.8238666820983895,
BAMBI,0.9167516157312076,,,
BAP1,0.9167516157312076,,,
BARHL1,1.0,,1.0,
BASP1,,1.0,,
BATF3,,1.0,,1.0
BAZ1A,,1.0,1.0,
BBS4,,,1.0,
BCAM,,,1.0,
BCAN,,0.7964523121030533,,
BCAS2,1.0,,,
BCAS4,1.0,,,
BCAT1,0.8689577467986559,,0.8885167120461237,
BCAT2,,,0.8363127318541331,
BCHE,1.0,1.0,,
BCL11A,1.0,,1.0,
BCL11B,0.765700233832102,0.7414399326164033,,
BCL2,1.0,,,
BCL2L1,0.6890644900123573,,0.670450872656755,
BCL2L11,0.8260692608518696,,,
BCL2L13,,,,0.6950039208103724
BCL6,0.9167516157312076,0.881591526752817,0.9122339589344666,0.9272298382246026
BCL7A,,,1.0,
BCL9,,,1.0,
BCL9L,1.0,,,
BCLAF3,1.0,,1.0,
BCORL1,0.694958374958375,0.6614028173661202,0.6578738721595865,
BDKRB2,,0.7954418462893038,,
BDNF,0.7897254260890625,,0.8005333707388502,
BECN1,,0.8970242011817505,,0.9272298382246026
BEND5,1.0,,1.0,
BET1L,,1.0,,
BEX1,0.7328555920613682,0.7414399326164033,0.707733786681155,
BEX2,1.0,1.0,1.0,
BEX3,1.0,,1.0,
BEX4,1.0,,1.0,
BEX5,,1.0,,
BGN,,,0.8289210789210788,
BHLHB9,0.979944120051072,,0.9916065243168047,
BHLHE22,0.810089239619441,,0.8363127318541331,
BHLHE41,,1.0,,1.0
BICRA,1.0,,,
BIRC7,0.7075860647289218,0.6843553272124699,,
BLCAP,1.0,1.0,1.0,
BLM,,1.0,1.0,
BLMH,,,1.0,
BLVRA,0.8062950562950563,,0.825215023426648,
BMP1,,0.7952938999251178,,
BMP2,1.0,,1.0,1.0
BMP3,1.0,,1.0,
BMP6,,,0.9639292406367712,
BMP7,1.0,1.0,1.0,1.0
BMPR1B,,0.7414399326164033,,
BNC2,,1.0,1.0,
BNIP3,,1.0,1.0,
BNIP3L,,1.0,1.0,
BOC,1.0,1.0,1.0,
BOLA3,,,1.0,
BPTF,,1.0,,
BRAT1,0.6400932400932401,,,
BRD7,,1.0,,
BRF2,1.0,,,
BRI3,,0.6708545691596539,0.707733786681155,
BRI3BP,0.7897254260890625,,0.8238666820983895,
BRICD5,,,1.0,
BRINP1,,1.0,1.0,
BRINP3,1.0,,,
BRK1,1.0,,1.0,
BRMS1,,0.7414399326164033,,
BRMS1L,1.0,,,
BRS3,1.0,,1.0,
BRSK1,,,1.0,
BRWD1,,1.0,1.0,
BRWD3,,,1.0,
BSPRY,,0.8167388167388168,0.8656156556270064,
BST2,,1.0,1.0,1.0
BTAF1,,1.0,1.0,
BTBD11,,1.0,1.0,
BTBD3,0.8984626112142889,0.8936283064517035,0.9124816715542521,
BTBD6,1.0,,,
BTG1,0.9444507926954133,0.8962672477689163,,
BTG2,0.6400932400932401,0.5927943024717218,0.5887663738131028,0.5027195027195028
BTG3,,1.0,,
BTN2A1,0.745739697196008,,,
BTN2A2,,0.7426789545994844,,0.6950039208103724
BTN3A1,,1.0,,1.0
BTN3A2,,1.0,1.0,1.0
BTNL9,1.0,,1.0,
BUB3,1.0,,1.0,
BUD23,,,1.0,
BZW2,,,1.0,
C10orf90,0.810089239619441,0.7964523121030533,0.8289210789210789,
C11orf87,1.0,,1.0,
C12orf49,,,0.7952964143440334,
C12orf76,0.9295332766407147,,,
C14orf119,,,1.0,
C16orf89,,1.0,,
C18orf21,,1.0,1.0,
C18orf25,,,1.0,
C19orf53,1.0,,,
C19orf54,,,0.8289210789210788,
C19orf57,,,1.0,
C1QL1,0.8984626112142889,0.8515130840097814,,
C1QTNF1,,0.6614028173661202,0.6417453514227708,
C1QTNF3,0.7075860647289218,,0.707733786681155,
C1R,0.5936898921973549,0.5516434784727468,,0.5027195027195028
C1S,,0.5927943024717218,0.5887663738131028,0.5027195027195028
C1orf115,,,0.6278218822597521,
C1orf216,1.0,,,
C1orf61,1.0,,1.0,
C2,,0.5516434784727468,,
C20orf27,1.0,,1.0,
C22orf39,,,1.0,
C2CD2,1.0,,1.0,
C2CD2L,,0.5516434784727468,,
C2CD4C,1.0,,1.0,
C2orf42,,0.8962672477689163,,
C2orf68,0.7308290165433022,0.7370843442272014,,
C2orf76,1.0,,,
C3,,0.5516434784727468,,0.5027195027195028
C3AR1,,0.903466099118273,0.8947084661370375,
C3orf18,,,1.0,
C3orf58,0.5936898921973549,0.5516434784727468,0.5887663738131028,0.4971951125797279
C3orf70,1.0,,1.0,
C4orf19,1.0,1.0,,
C5orf64,1.0,,,
C6orf106,0.7328555920613682,,0.7158863863409317,
C6orf120,,0.7414399326164033,,
C6orf223,,0.997191559631979,1.0,
C6orf226,1.0,,1.0,
C7orf43,1.0,,,
C8orf34,,1.0,,
C8orf82,1.0,1.0,1.0,
C9orf40,0.6427058655630085,,,
C9orf64,1.0,,,
C9orf72,0.9167516157312076,0.8880648763001704,,
CA10,1.0,,1.0,
CA12,1.0,,1.0,
CA14,1.0,,,
CA2,1.0,1.0,,
CA8,0.8954475676467379,,0.8676902162425546,
CA9,1.0,,1.0,
CAB39,,,1.0,
CAB39L,,1.0,,
CABIN1,,,1.0,
CABLES1,,1.0,1.0,
CABP7,,,0.8363127318541331,
CACHD1,0.7693046084350432,0.7414399326164033,0.7749300507921197,
CACNA1A,0.7633410068192676,0.7414399326164033,0.7493870734808901,
CACNA1B,,0.8308097038482203,,
CACNA1C,,,,1.0
CACNA1D,,1.0,,
CACNA1E,,1.0,1.0,
CACNA1G,1.0,1.0,1.0,
CACNA2D1,1.0,,1.0,
CACNA2D2,1.0,1.0,,1.0
CACNA2D3,,0.997191559631979,1.0,
CACNA2D4,1.0,1.0,,
CACNB1,,,1.0,
CACNB2,1.0,1.0,1.0,
CACNB4,,0.8776376997235893,0.9002168815640319,
CACNG2,,,1.0,
CACNG4,1.0,1.0,,
CACNG5,1.0,,,
CACNG7,1.0,,1.0,
CACNG8,1.0,,1.0,1.0
CACTIN,1.0,1.0,,
CACUL1,0.9444507926954133,,,
CACYBP,0.765700233832102,,,
CAD,0.7924963924963925,,0.8023530956223264,
CADM1,0.745739697196008,0.7414399326164033,0.7244352286369092,
CADM2,0.8689577467986559,,0.8929579004686302,
CADM3,,1.0,1.0,
CADPS,,1.0,,
CADPS2,,0.5516434784727468,,
CALB1,1.0,1.0,,
CALB2,0.6890644900123573,,0.6578738721595865,
CALCOCO2,1.0,,1.0,
CALCR,0.745739697196008,,,
CALHM2,,0.7964523121030533,0.8289210789210788,
CALHM5,0.6427058655630085,,0.6438221972202555,
CALN1,,,0.707733786681155,
CALU,,0.81020035771167,,
CALY,,0.881591526752817,0.9273990742653043,
CAMK1D,,,1.0,
CAMK2A,1.0,1.0,1.0,
CAMK2B,,1.0,,
CAMK2D,,1.0,,
CAMK2N1,,,1.0,
CAMK2N2,1.0,,1.0,
CAMKK1,,,,1.0
CAMKV,1.0,1.0,,
CAMLG,,1.0,,
CAMSAP3,,,1.0,
CANX,,0.6205989132818402,,
CAP1,,1.0,,
CAP2,1.0,1.0,1.0,
CAPG,,1.0,1.0,
CAPN1,,0.9471892669448677,0.946908938749374,
CAPN15,,0.8432579404616689,0.8827234371788827,
CAPN3,,,0.8005333707388502,
CAPN5,,0.7426789545994844,,
CAPRIN2,,,0.8023530956223264,
CAPZA1,,1.0,1.0,
CAPZA2,,1.0,,
CARD10,,,1.0,
CARD19,0.9444507926954133,,,
CARD8,,1.0,1.0,
CARMIL2,,1.0,,
CARMIL3,0.8380973357351309,,0.8487517267421574,
CARTPT,1.0,,1.0,1.0
CASC10,0.8669342526909293,,0.8363127318541331,
CASC3,,1.0,,
CASK,1.0,1.0,1.0,
CASKIN1,,1.0,1.0,
CASP1,,1.0,1.0,1.0
CASP10,,0.8902170493865994,0.9239916481622643,
CASP7,,1.0,,
CASQ2,,,,1.0
CAV2,,1.0,1.0,
CBFA2T2,,1.0,,
CBFA2T3,0.7570411784061636,,,
CBLB,1.0,1.0,1.0,
CBLN1,0.765700233832102,0.7934161752989463,0.8023530956223264,
CBLN2,0.7904299090739768,,0.8225349380973418,
CBLN4,0.8616906613871712,,0.8363127318541331,
CBR1,1.0,,,
CBS,1.0,,,
CBX5,1.0,,,
CBX7,,1.0,,
CCDC124,1.0,,,
CCDC136,,1.0,1.0,
CCDC137,,,,1.0
CCDC149,,,1.0,
CCDC152,1.0,,1.0,
CCDC181,,,0.9239916481622643,
CCDC184,,1.0,,1.0
CCDC186,,1.0,,
CCDC22,1.0,,,
CCDC33,,,1.0,
CCDC40,1.0,,,
CCDC43,1.0,,,
CCDC51,,1.0,,
CCDC57,1.0,,,
CCDC6,,,1.0,
CCDC71,,,,1.0
CCDC77,1.0,,,
CCDC80,,1.0,,
CCDC82,,0.881591526752817,,
CCDC85A,,0.986223079246335,,
CCDC85C,1.0,,,1.0
CCDC86,1.0,1.0,1.0,
CCDC88A,,1.0,,
CCDC88B,,1.0,1.0,
CCDC9,,,1.0,
CCDC90B,1.0,,,
CCHCR1,,1.0,,
CCK,1.0,,1.0,
CCL2,0.5936898921973549,0.5516434784727468,0.6185978200903574,0.5027195027195028
CCL28,,0.5588597449062566,0.6185978200903574,
CCL4,,0.8324676745729377,0.8401919464960257,
CCL5,,0.5941160288986376,0.6278218822597521,0.5027195027195028
CCM2,,1.0,1.0,
CCNA1,0.8062950562950563,,,0.803453490953491
CCNA2,1.0,,1.0,
CCNB1,1.0,1.0,1.0,
CCND1,,1.0,1.0,
CCND2,,1.0,,
CCND3,,0.6785214785214785,0.6578738721595865,
CCNDBP1,,,1.0,
CCNE2,,,1.0,
CCNF,,1.0,,
CCNG2,1.0,,1.0,
CCNH,,,1.0,
CCNI,1.0,1.0,,
CCNL1,,1.0,,
CCR1,,,1.0,
CCR2,,0.8566076316401413,0.8694461094461094,
CCR5,,1.0,1.0,
CCSAP,,,0.9267635103329154,
CCSER2,,,1.0,
CCT4,0.9604399976391224,,,
CCT7,0.8129850282168163,,,
CCZ1,,0.7629817880863906,0.8011049353331233,
CD109,,1.0,1.0,
CD151,,,0.9867431025235484,
CD2,,1.0,1.0,1.0
CD200,1.0,1.0,,
CD200R1,,0.9885599510959743,1.0,
CD22,,,1.0,
