,FDR corrected P-value PD wo Tc vs. Ctrl wo Tc,FDR corrected P-value PD with Tc vs. PD wo Tc,FDR corrected P-value PD with Tc vs. Ctrl with Tc,FDR corrected P-value Ctrl with Tc vs. Ctrl wo Tc
ACOT9,0.9525423950677078,,0.9568641514342872,
ACP1,,0.670820219207316,,
ACP2,,,0.17052090766376482,
ACRBP,,,0.15915284715284717,
ACSBG1,,,0.31038352435083494,
ACSL1,0.5366649239539011,0.4987631630295897,,
ACSL3,,0.5057554252545308,,
ACSL4,0.29671960692368854,0.27434736316315267,0.3134472617485911,
ACSL5,,0.39924484241361397,0.45490548099243755,0.41551305837020114
ACSL6,,0.9939518769421263,1.0,
ACSS1,0.24437057195677886,,,0.14363414363414362
ACSS3,0.8300295617368788,0.8218117286440267,0.8634781569269929,
ACTA2,0.8917707679317587,,0.9093065433002867,
ACTB,0.9238688363308425,0.9234565663957167,0.9320037619112644,
ACTC1,1.0,,,1.0
ACTG1,,,0.8793463740101948,
ACTG2,1.0,1.0,,
ACTN1,,1.0,1.0,
ACTN4,,1.0,1.0,
ACTR2,,,0.5637693052289326,
ACTR3,1.0,1.0,1.0,
ACVR1,,1.0,1.0,
ACVR2A,,1.0,1.0,
ACVR2B,,1.0,1.0,
ADA,0.5829101001514795,,0.5908399870805886,0.4905777675561848
ADA2,,0.8860793570811145,,
ADAM10,0.6985144485144485,,0.7317939345217709,
ADAM11,0.255186673791325,,0.25101131263103094,
ADAM17,0.42425202582476507,,0.41970687540307794,
ADAM19,0.8507456437823944,,0.86822337145613,
ADAM22,,0.9461327101712808,0.9876853820723834,
ADAM33,0.22702814426952359,,,0.15308375834691626
ADAM9,,,1.0,
ADAMTS1,,0.16963036963036962,,
ADAMTS10,0.599618960274698,,,
ADAMTS12,0.4018291567587342,0.3884407110213562,,
ADAMTS14,,0.6296788238097493,,
ADAMTS18,,,0.6562291874791876,
ADAMTS4,0.7840588477266679,,0.7782106129164952,
ADAMTS7,0.6532651361960271,0.5898418128633955,0.6510034652188066,
ADAMTS9,0.26993144155615556,,,
ADAMTSL3,1.0,,1.0,
ADAMTSL4,,,0.8034012737547516,
ADAR,,1.0,,
ADARB2,1.0,,1.0,
ADCY1,0.9999816486613271,,1.0,
ADCY2,0.7122115620228828,0.6782813789183216,,
ADCY3,0.8301961196698039,,,
ADCY7,,0.7855268930813104,0.835332623177927,
ADCY8,0.5191478635118759,,0.5477393496639688,
ADCY9,,0.8830757477816301,,0.8222112016861419
ADCYAP1,0.45332067689297345,,0.46147751200182086,
ADCYAP1R1,0.2992643719916447,0.2862402395112675,0.31647500810496404,
ADD2,0.943404681442959,,0.9561585872607514,
ADD3,0.9982670155680536,,,0.9441120677075734
ADGRA1,,,,0.4507780042835393
ADGRA2,0.7966103426226127,,0.803284344521458,
ADGRB1,0.8432579094057693,0.8491811586471781,0.8503155274160216,
ADGRB2,0.8049854135046832,,0.8076908862338572,
ADGRB3,1.0,,1.0,
ADGRG1,0.377959817959818,0.36318844883076623,,
ADGRG5,,0.10097045811331526,0.12512016285601193,
ADGRL1,,0.47437615422186297,,
ADGRL3,0.13546946880280214,,0.14261007809394907,
ADI1,0.47189049482627465,,,
ADIPOR1,0.32777883880825054,0.29096863198245687,,
ADK,0.2790759024525258,,0.2976930190552482,
ADM,,0.16407699443413729,0.20063057961147132,
ADRA2A,0.8516589247827221,,0.8793463740101948,0.7562337662337663
ADRA2C,,0.31945455674269235,,
ADRB1,0.377959817959818,,0.32451378408825216,
ADSS,0.2941223724728879,0.24399615393986876,,
AEBP1,,,0.6640465158983677,
AFAP1L2,,0.8637640870534027,,
AFDN,,1.0,1.0,
AFF2,1.0,1.0,1.0,
AFF3,1.0,,1.0,
AFF4,,,1.0,
AFG3L2,0.21627335320281377,,,
AGA,0.3125911416677625,,0.2890057644415806,
AGAP1,,1.0,1.0,
AGAP2,1.0,1.0,1.0,
AGAP3,,1.0,,
AGFG1,0.4764112164793209,,,
AGFG2,1.0,,1.0,
AGMAT,,0.15619739376645453,0.1720402239270164,
AGPS,0.46990971990971986,,,
AGRN,0.1738683851359908,,0.1820375702728644,
AGTR2,0.391893820465249,,,
AGTRAP,,1.0,,
AHDC1,,,0.9554516012954299,
AHI1,1.0,,1.0,
AHNAK2,,0.31945455674269235,,
AHRR,1.0,,1.0,
AIF1,,0.18957718666173476,0.2319614541836764,
AIF1L,,0.6322548057776181,,
AIFM1,0.5233289787135942,,0.5053012056436714,
AIFM2,,,0.5981137126346707,
AIP,0.15100495834440789,,,
AJAP1,0.7666405577485323,,0.821436464212988,0.6708102708102709
AK1,,,0.3373386987844819,
AK5,,0.7892298905683227,,
AKAP1,0.8782554545266408,,,
AKAP11,,0.43813777845191454,,
AKAP12,,,0.4243799904569936,
AKAP13,,,1.0,
AKAP17A,,1.0,,
AKAP5,,,0.3552518909661767,
AKAP8L,,0.9664075536651714,0.9870248036832561,
AKAP9,,,0.9379229333357774,
AKIRIN1,,,0.7678841348675078,
AKIRIN2,,0.47347618499603017,,
AKNA,,1.0,1.0,
AKR1B1,0.37521748767949376,0.3415376569738986,0.3373386987844819,
AKR1C1,0.8641951482860574,0.8245191341166574,,
AKR1C2,0.11927203231551059,,,
AKR7A2,0.10973026973026972,,0.14261007809394907,
AKT3,,1.0,1.0,
AKTIP,0.2992643719916447,,,
ALCAM,,0.5460205031020482,0.5400749979356139,
ALDH18A1,,1.0,,
ALDH1A2,0.13546946880280214,,,
ALDH1A3,,,0.13815351315351315,
ALDH1B1,0.13491426606180706,,,
ALDH2,0.1428779553779554,0.14237561000150928,,0.12927072927072927
ALDH5A1,0.11927203231551059,0.12472821296350708,,
ALDH6A1,0.15612030246176586,0.12472821296350708,,
ALDOA,,0.3678477656172824,,
ALDOC,,0.28316675375498906,0.2890057644415806,
ALG13,0.3463708009162555,,,
ALG3,0.5843774829821342,,,
ALKBH2,,,0.7645484742258936,
ALKBH4,1.0,,,
ALKBH5,,0.5375782385289732,0.5866017050527301,
ALOX5AP,,0.14782603017897136,0.17959956709956712,0.14773797630940488
ALOXE3,0.2212303825207051,,0.22052057206451506,
ALPK1,,1.0,,1.0
ALPL,,0.3924781101251689,,
ALS2CL,1.0,1.0,,
ALYREF,,1.0,,1.0
AMER2,,0.574197417590566,0.5893992543009184,
AMER3,,1.0,,
AMFR,,,0.4525764651611699,
AMIGO2,0.3578160969465317,,,
AMMECR1,0.6256550467076782,,0.5582397242538198,
AMOT,1.0,,1.0,
AMOTL1,1.0,,1.0,
AMOTL2,0.10973026973026972,,,
AMPD2,,0.6205989132818402,,
AMPH,,1.0,1.0,
AMT,0.45994723839035223,,,
AMZ1,,0.7211007615865915,,
ANAPC16,1.0,,1.0,
ANAPC2,1.0,,1.0,
ANAPC5,,,1.0,
ANGPT1,0.6675184152952948,0.6447205930600765,,
ANGPTL2,,1.0,1.0,
ANK1,0.5669397269397268,,,
ANK3,,,0.9547431892363814,
ANKDD1A,,1.0,1.0,
ANKHD1,,,1.0,
ANKMY2,,0.5470385778604957,,
ANKRA2,,,1.0,
ANKRD10,,,0.6743384993384993,
ANKRD27,,,0.5637693052289326,
ANKRD29,0.8894750630646476,,0.9072681887303298,
ANKRD33B,0.7083428412687389,,0.6855490434019261,
ANKRD36,,0.12472821296350708,,
ANKRD36B,0.13546946880280214,,,
ANKRD37,1.0,1.0,1.0,1.0
ANKRD44,,1.0,1.0,
ANKRD46,0.6562923831135752,0.5971955259929944,,
ANKRD49,,0.44977749523204075,,
ANKRD50,1.0,,1.0,
ANKRD55,,,0.15915284715284717,
ANKRD6,,0.3924781101251689,,
ANKRD9,,0.5630687304327472,0.6185073156543529,
ANKS1A,1.0,,,
ANKS1B,0.42399080443994575,0.4180376031416557,0.4057010842327861,
ANKS3,,0.6970845088976958,,
ANKZF1,0.7633073141547718,0.7234516325425417,0.8110442338592169,
ANLN,,1.0,1.0,
ANO3,0.5215853006192163,0.48916664730618226,,
ANO6,,,0.2271989252717304,
ANOS1,0.9582720417533916,0.9487800335257962,,
ANP32B,,1.0,1.0,
ANP32E,,0.754036265176501,,
ANTXR1,,,0.17959956709956712,
ANTXR2,,,0.2976930190552482,
ANXA1,,0.686570930813778,0.7354567798190719,
ANXA11,,0.16407699443413729,0.1977776609355557,
ANXA2,,,1.0,
ANXA5,0.7103635131053258,,0.7138224832492349,
AOAH,,0.4863378587386149,0.49966322875730546,0.45005365005365006
AP1AR,1.0,1.0,,
AP1G2,0.4018291567587342,0.40706200436234186,,
AP1S1,1.0,,1.0,
AP1S2,,1.0,1.0,
AP2B1,,1.0,,
AP3S1,1.0,,1.0,
AP4E1,,1.0,,
AP5B1,,1.0,,
AP5Z1,,0.8588879474955425,,
APAF1,0.18411119082260022,,0.17959956709956712,
APBA1,0.7151841396770021,0.6798772454625769,0.7160534209299251,
APBB1IP,,1.0,1.0,1.0
APBB2,0.38145877790848204,0.33895260053298204,,0.32836147809409844
APC,1.0,,1.0,
APC2,0.3257299286983888,,0.26437350025389894,
APCDD1,0.9933577430680559,0.9519422019422019,1.0,
APLN,0.26608956862998434,,0.25240503441195483,
APLP1,,0.44824605446367105,0.48566081296641866,
APLP2,0.2767320398899346,0.2605915823307128,,
APMAP,,0.603454403298031,,
APOBEC3C,,0.9097822592632281,0.9354966462109319,0.8153045994772613
APOBEC3F,,1.0,1.0,
APOC1,0.24674796103367536,,,
APOD,,0.17413745674615239,,
APOE,0.13491426606180706,,0.14261007809394907,
APOL2,,0.2107979739558687,0.26437350025389894,0.2257107971393686
APOL3,,0.2982604319900011,0.32971090534115743,0.2675986433948217
APOL6,,0.5991653558372554,0.6571832863269327,0.5522641915046979
APOLD1,0.819509166814556,0.7996044359680723,,
APOM,0.189190120224603,,,
APOO,0.8410506649254202,,0.8494276476684394,
APOOL,0.22702814426952359,,0.20666867008330422,
APP,,0.14237561000150928,,
APPL2,,,,0.8896867838044309
APRT,,0.6663025154685779,,
AQP1,,0.10097045811331526,0.12512016285601193,0.12927072927072927
AQP3,,0.12472821296350708,0.12280312280312279,0.12927072927072927
AQP4,0.10973026973026972,,,
AR,1.0,,,
ARAP1,1.0,,1.0,
ARAP2,1.0,,1.0,
ARF1,,1.0,,
ARF6,,1.0,1.0,
ARFGAP1,,1.0,1.0,
ARFGEF2,1.0,1.0,,
ARFGEF3,1.0,1.0,,1.0
ARG2,0.32118744978629815,0.28316675375498906,,
ARHGAP20,,1.0,,
ARHGAP21,,,1.0,
ARHGAP22,,,,1.0
ARHGAP23,1.0,,,
ARHGAP24,,1.0,,
ARHGAP27,,1.0,1.0,
ARHGAP30,,0.6876375882630226,0.7046900128295477,0.6187316956547726
ARHGAP32,,1.0,1.0,
ARHGAP33,1.0,,1.0,
ARHGAP35,,1.0,,
ARHGAP36,0.6224804219527174,,0.6178898137812298,0.5233451669437829
ARHGAP39,,,0.7813042760287778,
ARHGAP5,1.0,1.0,1.0,
ARHGAP6,,1.0,,
ARHGAP9,,1.0,1.0,1.0
ARHGDIA,,1.0,,
ARHGDIB,,0.4096898676544694,0.43188913650452115,0.4115670654132193
ARHGDIG,,,1.0,
ARHGEF1,1.0,1.0,1.0,
ARHGEF10,,,0.4433953460502133,
ARHGEF11,1.0,,,
ARHGEF16,1.0,1.0,,
ARHGEF2,,1.0,,
ARHGEF25,1.0,,,
ARHGEF26,,1.0,,
ARHGEF28,1.0,1.0,,
ARHGEF3,,1.0,1.0,
ARHGEF4,,1.0,,
ARHGEF6,1.0,1.0,1.0,
ARHGEF9,,1.0,,
ARID1B,,,1.0,
ARID3A,1.0,,,
ARID4B,,1.0,,
ARID5B,,0.5673099702950449,,
ARIH1,,,1.0,
ARL1,,1.0,,
ARL10,1.0,,1.0,
ARL13B,,0.6690567729528768,0.719715667018051,
ARL2,1.0,,,
ARL2BP,,,0.49966322875730546,
ARL3,1.0,,,
ARL4A,1.0,,,
ARL4C,1.0,,1.0,
ARL4D,1.0,,,
ARL6,,1.0,,
ARL6IP5,0.3337056503425019,,0.3338551104068346,
ARMCX2,1.0,,1.0,
ARMCX3,0.46047523904666765,,0.43879205371742686,
ARMCX4,0.8314538847083226,0.820337819092489,,
ARMCX5,1.0,,,
ARMT1,,0.7687121444421899,,
ARNT,1.0,,,
ARNTL,0.6841695474788999,,,
ARNTL2,,,1.0,
ARPC2,,,1.0,
ARPC4,,0.4917941803187705,,
ARPC5,,0.6090974662403235,0.6743384993384993,
ARPC5L,,0.8491811586471781,,
ARPP19,0.8783234309550099,,0.8894454751597608,
ARPP21,,1.0,,
ARRB1,0.9439162987550085,,0.9506977318527469,
ARRDC2,,0.9041046011446475,0.9337564637103808,
ARRDC3,,,0.835332623177927,
ARSD,1.0,,1.0,
ART3,0.6414928608806161,0.6696471275304968,,0.5856355765446675
ARX,0.9529722059413271,,,
ASAH1,0.9266185603359648,0.9684238413520182,0.9797460843568926,
ASAP1,1.0,,1.0,
ASAP2,1.0,,,1.0
ASB4,0.29086506009582935,,0.2953031343656344,
ASB6,,1.0,,
ASF1A,,,1.0,
ASF1B,,1.0,1.0,
ASIC1,0.18411119082260022,,,
ASIC2,,0.3492171429096528,0.4180029372337065,
ASPH,,0.16407699443413729,0.1720402239270164,0.12927072927072927
ASPHD2,,,0.2249151286350411,
ASPRV1,,,0.8316933902218183,
ASS1,,0.4917941803187705,,
ASTN1,0.3581959441832054,0.31945455674269235,0.26437350025389894,0.2822683645468455
ASTN2,,0.36615936989535997,0.389631106220968,
ASXL2,,,1.0,
ASXL3,0.6863589151118936,,0.6552368444449734,
ATAD1,0.48932115821747924,,,
ATAD3A,,,1.0,
ATAT1,,,0.8928189023225982,
ATCAY,,0.23420366615632887,,
ATF3,0.819509166814556,0.803456267697171,0.837608062097858,0.7141298599099111
ATF5,,0.6886953876573255,,
ATF7IP,,,1.0,
ATG12,0.20544213495755348,,0.22052057206451506,
ATG13,,,0.24716919444192173,
ATG14,,,0.16788275016123116,
ATG16L1,,0.16197344322344326,,
ATG16L2,,0.14237561000150928,0.17959956709956712,
ATG4A,0.2646435917024152,,0.23592369169292246,
ATG4B,,,0.20666867008330422,
ATG9A,,0.1691470922240153,,
ATG9B,0.6906704625036647,,0.6893997092016895,
ATIC,,,0.3864433934364005,
ATL2,,0.17413745674615239,,
ATL3,0.189190120224603,,0.1977776609355557,
ATMIN,1.0,,1.0,
ATN1,,,1.0,
ATOH7,,0.5929397556191814,,
ATOH8,0.8132256743926763,,,
ATOX1,0.2047206524818465,,,
ATP10A,,0.10097045811331526,0.12280312280312279,
ATP10B,0.18859890109890112,0.14237561000150928,0.15788972931830075,
ATP11A,0.10973026973026972,,0.12280312280312279,
ATP11C,0.10973026973026972,,0.12280312280312279,
ATP12A,0.2212303825207051,,0.19575995959759798,
ATP13A2,,0.13304342716107423,0.12512016285601193,
ATP13A3,0.23146228771228772,0.17413745674615239,,
ATP13A4,,0.10097045811331526,,
ATP1A2,,0.17728146441017728,0.20063057961147132,
ATP1A3,,,0.1720402239270164,
ATP1A4,,,,0.1341488699979266
ATP1B1,,0.16197344322344326,,
ATP1B2,,,,0.6031381409288386
ATP1B3,0.2389022389022389,,,
ATP2A2,0.10973026973026972,0.10097045811331526,,
ATP2B2,0.19594691023262453,0.162325712564947,0.1820375702728644,
ATP2B3,,0.14237561000150928,,
ATP2B4,,0.14237561000150928,,
ATP6AP1,,0.31945455674269235,,
ATP6AP2,0.49073815073815075,0.4607665975875231,0.4741033485304796,
ATP6V0A1,,0.23182817182817184,,
ATP6V0D1,0.7579026087548815,,0.7562785353901802,
ATP6V0D2,0.45332067689297345,,0.43946755519455816,
ATP6V0E2,,0.9612387612387612,,
ATP6V1A,0.2807597519751038,0.2605915823307128,,
ATP6V1B2,1.0,,1.0,
ATP6V1C1,0.3441018911402187,,0.32010208811361546,
ATP6V1D,0.8986530710668641,,,
ATP6V1E1,0.2609439341146658,,,
ATP6V1F,0.9188740613831967,,,
ATP6V1G2,,0.48380873428674576,0.5046226344592639,
ATP7A,0.15100495834440789,,,
ATP8A1,0.10973026973026972,,0.12280312280312279,
ATP8B2,0.10973026973026972,,,
ATP9A,,0.10097045811331526,0.12280312280312279,
ATP9B,0.10973026973026972,,,
ATRN,,0.18957718666173476,,
ATRNL1,0.20544213495755348,,0.1720402239270164,
ATXN1,1.0,,,1.0
ATXN1L,,1.0,,
ATXN2,,,1.0,
ATXN2L,,0.9310951605472153,0.9806029776356187,
ATXN7L1,0.45332067689297345,0.47119547119547117,,
AUNIP,,,0.28298110906806556,
AUTS2,,,1.0,
AVPI1,,1.0,1.0,
AVPR1B,0.3535355346122067,,,
AXIN2,1.0,,1.0,
AZGP1,0.23146228771228772,0.200096706946022,,
B2M,,0.19417395791022166,0.1898292547147509,0.16344574965264622
B3GALNT1,,0.47572619688004303,,
B3GALT6,,0.35062848378775274,,
B3GAT1,0.5448934627016819,,0.5450439970987916,
B3GAT2,,0.6725610571764419,,
B3GAT3,,,0.17052090766376482,
B3GLCT,,,,0.29624542124542125
B3GNT2,,0.13995905085013996,0.15915284715284717,
B3GNT4,0.22787436205966558,,0.22258066008066008,
B3GNT9,0.37521748767949376,,0.38318049874653654,
B4GALNT4,0.5282901652008973,,,
B4GALT1,,0.3113987461813548,0.3562998316474928,
B4GALT4,,0.17728146441017728,,
B4GALT5,,,0.43335691663959136,
B4GALT6,0.24437057195677886,0.22828103573445185,,
B4GAT1,,0.13995905085013996,,
BAALC,,0.5251174881456572,,0.521618732145048
BABAM2,,,0.2610337735965877,
BACE2,,0.16963036963036962,0.20063057961147132,
BAD,0.48138138576833744,,0.4418730331859651,
BAG1,0.189190120224603,,0.1820375702728644,
BAHCC1,1.0,,1.0,
BAHD1,1.0,,,
BAIAP3,0.37174974558152124,0.35832355223990203,,
BAK1,,0.16407699443413729,0.20666867008330422,
BAMBI,0.3084134800111132,,,
BAP1,0.6922638490036609,,,
BARHL1,1.0,,1.0,
BASP1,,0.31945455674269235,,
BATF3,,0.4702624108564703,,0.4730559295776687
BAZ1A,,1.0,1.0,
BBS4,,,0.42268911861388353,
BCAM,,,0.16788275016123116,
BCAN,,0.4875349580129336,,
BCAS2,0.9572145863615057,,,
BCAS4,0.37521748767949376,,,
BCAT1,1.0,,1.0,
BCAT2,,,0.7523821983689214,
BCHE,0.11927203231551059,0.10097045811331526,,
BCL11A,1.0,,1.0,
BCL11B,1.0,1.0,,
BCL2,0.22702814426952359,,,
BCL2L1,0.189190120224603,,0.20063057961147132,
BCL2L11,0.10973026973026972,,,
BCL2L13,,,,0.15308375834691626
BCL6,0.7331464423975438,0.6911734674165614,0.724138814877238,0.6264936181137297
BCL7A,,,1.0,
BCL9,,,0.3675019561719069,
BCL9L,0.7542479057195496,,,
BCLAF3,0.832324948969772,,0.8312508177600927,
BCORL1,1.0,1.0,1.0,
BDKRB2,,0.22828103573445185,,
BDNF,0.5934084247558125,,0.5603973491297435,
BECN1,,0.13995905085013996,,0.12927072927072927
BEND5,0.7117526951112428,,0.729038663200154,
BET1L,,0.23126158095483249,,
BEX1,0.6484479476935471,0.6414944995876259,0.6743384993384993,
BEX2,1.0,1.0,1.0,
BEX3,1.0,,1.0,
BEX4,1.0,,1.0,
BEX5,,1.0,,
BGN,,,0.17959956709956712,
BHLHB9,1.0,,1.0,
BHLHE22,1.0,,1.0,
BHLHE41,,1.0,,1.0
BICRA,0.32424985895905223,,,
BIRC7,1.0,1.0,,
BLCAP,0.9913276978242176,0.9576672628656978,1.0,
BLM,,1.0,1.0,
BLMH,,,0.6640465158983677,
BLVRA,1.0,,1.0,
BMP1,,0.42605403208201914,,
BMP2,1.0,,1.0,1.0
BMP3,1.0,,1.0,
BMP6,,,1.0,
BMP7,0.7981739538503645,0.8472872693056179,0.8316933902218183,0.7756243756243756
BMPR1B,,1.0,,
BNC2,,0.18181175737445834,0.20063057961147132,
BNIP3,,0.2409522295885932,0.24170409030222115,
BNIP3L,,0.17728146441017728,0.17683649683649683,
BOC,0.3551141415219085,0.3358243965978773,0.39623735903330043,
BOLA3,,,1.0,
BPTF,,1.0,,
BRAT1,0.8134288736698375,,,
BRD7,,1.0,,
BRF2,1.0,,,
BRI3,,0.8860793570811145,0.9245493254805205,
BRI3BP,0.32118744978629815,,0.27540700342003277,
BRICD5,,,0.6316724253460414,
BRINP1,,0.9576672628656978,0.9611161155795056,
BRINP3,0.47189049482627465,,,
BRK1,0.19594691023262453,,0.16788275016123116,
BRMS1,,1.0,,
BRMS1L,1.0,,,
BRS3,0.7068514307778111,,0.7354567798190719,
BRSK1,,,1.0,
BRWD1,,1.0,1.0,
BRWD3,,,1.0,
BSPRY,,0.197244615849267,0.22052057206451506,
BST2,,0.4607665975875231,0.500210995900651,0.4274274112983791
BTAF1,,1.0,1.0,
BTBD11,,0.7305110996386165,0.7699930401352202,
BTBD3,0.9852092029041971,0.9576672628656978,1.0,
BTBD6,1.0,,,
BTG1,1.0,1.0,,
BTG2,0.4728673153330688,0.40706200436234186,0.4376703296703297,0.40397102897102904
BTG3,,0.8429484625803644,,
BTN2A1,0.3463708009162555,,,
BTN2A2,,0.4096898676544694,,0.3984371792590971
BTN3A1,,0.8759546141062728,,0.8153045994772613
BTN3A2,,0.3473277053197793,0.3741588543509312,0.3605289183178631
BTNL9,0.6269614798511471,,0.6163615957884878,
BUB3,1.0,,1.0,
BUD23,,,1.0,
BZW2,,,0.2438003173297291,
C10orf90,0.5550558391025318,0.4917941803187705,0.5616732993782174,
C11orf87,1.0,,1.0,
C12orf49,,,0.25091665091665094,
C12orf76,0.31611747627372627,,,
C14orf119,,,1.0,
C16orf89,,1.0,,
C18orf21,,1.0,1.0,
C18orf25,,,0.8790914495253007,
C19orf53,0.4092150942979672,,,
C19orf54,,,0.20666867008330422,
C19orf57,,,1.0,
C1QL1,0.13546946880280214,0.14237561000150928,,
C1QTNF1,,0.2605915823307128,0.30774315504854427,
C1QTNF3,0.10973026973026972,,0.12512016285601193,
C1R,0.5905446899007156,0.55495473355625,,0.5258470343216106
C1S,,0.6198614220004595,0.6667655190227009,0.5437578294721152
C1orf115,,,0.4103749481624618,
C1orf216,0.5191478635118759,,,
C1orf61,0.24674796103367536,,0.23999238856381713,
C2,,0.24854266612508372,,
C20orf27,0.8653806761062282,,0.9072681887303298,
C22orf39,,,1.0,
C2CD2,1.0,,1.0,
C2CD2L,,0.26489694292079297,,
C2CD4C,1.0,,1.0,
C2orf42,,0.49168223081266554,,
C2orf68,0.8002716415199453,0.7736950750472966,,
C2orf76,0.5891049043122776,,,
C3,,0.12472821296350708,,0.12927072927072927
C3AR1,,0.12472821296350708,0.12280312280312279,
C3orf18,,,0.46838663195540514,
C3orf58,0.7810528620019199,0.7926148867026171,0.788344522610257,0.7201757633229715
C3orf70,1.0,,1.0,
C4orf19,0.4674174239391631,0.43971685934107646,,
C5orf64,0.377959817959818,,,
C6orf106,0.5132731961484605,,0.4477147119025788,
C6orf120,,0.19386327957756527,,
C6orf223,,0.39924484241361397,0.3942772968820534,
C6orf226,0.5934084247558125,,0.5521799488806559,
C7orf43,0.7843289307377704,,,
C8orf34,,1.0,,
C8orf82,0.860424654710369,0.8608868608868608,0.887345299110005,
C9orf40,0.6098825886248385,,,
C9orf64,0.8493988235423271,,,
C9orf72,0.6004767258173253,0.5980128789915689,,
CA10,0.25995949187969136,,0.21038606063986776,
CA12,0.6382941267457949,,0.6385412020219439,
CA14,0.4926913441325858,,,
CA2,0.189190120224603,0.14967385555620852,,
CA8,0.5099643945797793,,0.5122467792492981,
CA9,0.8712859467576449,,0.8643373932719526,
CAB39,,,0.46838663195540514,
CAB39L,,0.9023242337161964,,
CABIN1,,,1.0,
CABLES1,,1.0,1.0,
CABP7,,,1.0,
CACHD1,1.0,1.0,1.0,
CACNA1A,0.24674796103367536,0.19803867629954586,0.23592369169292246,
CACNA1B,,0.13995905085013996,,
CACNA1C,,,,0.33005292579760664
CACNA1D,,0.12472821296350708,,
CACNA1E,,0.12472821296350708,0.12512016285601193,
CACNA1G,0.13491426606180706,0.12472821296350708,0.14261007809394907,
CACNA2D1,0.2032042032042032,,0.20666867008330422,
CACNA2D2,0.3458279369693339,0.35832355223990203,,0.30286285143428004
CACNA2D3,,0.19417395791022166,0.20666867008330422,
CACNA2D4,0.7412587412587412,0.7426040626040626,,
CACNB1,,,0.1720402239270164,
CACNB2,0.13546946880280214,0.13304342716107423,0.15788972931830075,
CACNB4,,0.13304342716107423,0.17959956709956712,
CACNG2,,,0.22986887062517317,
CACNG4,0.9477002710892924,0.9612387612387612,,
CACNG5,0.8065137829129738,,,
CACNG7,0.5215853006192163,,0.5103197895460301,
CACNG8,0.5191478635118759,,0.49966322875730546,0.4423713168960317
CACTIN,0.20544213495755348,0.16197344322344326,,
CACUL1,0.8986530710668641,,,
CACYBP,0.29671960692368854,,,
CAD,0.8535357088494092,,0.8316933902218183,
CADM1,0.16500792440642065,0.16407699443413729,0.17683649683649683,
CADM2,0.13546946880280214,,0.17052090766376482,
CADM3,,0.17728146441017728,0.2059431251977836,
CADPS,,1.0,,
CADPS2,,0.6707167742394199,,
CALB1,0.28635247841928424,0.2732933732933733,,
CALB2,0.4674174239391631,,0.4525764651611699,
CALCOCO2,0.6098825886248385,,0.63562474721273,
CALCR,0.7412587412587412,,,
CALHM2,,0.37071996630820164,0.39907561504861844,
CALHM5,1.0,,1.0,
CALN1,,,0.5908399870805886,
CALU,,0.26186506460949,,
CALY,,0.7876340911484682,0.8023043470291177,
CAMK1D,,,1.0,
CAMK2A,1.0,1.0,1.0,
CAMK2B,,1.0,,
CAMK2D,,1.0,,
CAMK2N1,,,1.0,
CAMK2N2,1.0,,1.0,
CAMKK1,,,,1.0
CAMKV,0.8917707679317587,0.8491811586471781,,
CAMLG,,0.5313305575543338,,
