,FDR corrected P-value PD wo Tc vs. Ctrl wo Tc,FDR corrected P-value PD with Tc vs. PD wo Tc,FDR corrected P-value PD with Tc vs. Ctrl with Tc,FDR corrected P-value Ctrl with Tc vs. Ctrl wo Tc
ANK1,0.45646936795262155,,,
ANKDD1A,,,0.49940303598840186,
ANKMY2,,0.4783160006434702,,
ANKRD29,1.0,,1.0,
ANKRD33B,1.0,,1.0,
ANKRD36,,0.5745715241936905,,
ANKRD37,0.3727784820221795,,0.3664794222171272,0.1855265946175037
ANKRD44,,0.9973321896398819,,
ANKRD46,,0.5745715241936905,,
ANKRD50,1.0,,1.0,
ANKRD9,,1.0,,
ANKS1B,1.0,1.0,1.0,
ANLN,,,1.0,
ANO3,0.3727784820221795,0.28245017015070495,,
ANOS1,1.0,1.0,,
ANP32B,,1.0,1.0,
ANTXR2,,,0.6565827236347468,
ANXA1,,0.3402459609356161,0.3706521491537778,
ANXA11,,1.0,1.0,
ANXA2,,,0.4816665851630886,
ANXA5,,,0.9339366515837104,
AOAH,,0.03627622377622378,0.05661808071446625,
AP1AR,0.9032234141404447,0.8030552125040314,,
AP1S1,1.0,,,
AP1S2,,1.0,1.0,
AP2B1,,1.0,,
AP3S1,,,1.0,
AP5Z1,,0.6026606273825063,,
APAF1,0.04111273342042573,,0.016924252218369865,
APBA1,,1.0,1.0,
APBB1IP,,1.0,1.0,1.0
APBB2,0.2983063448179727,0.23548451548451546,,
APC,1.0,,,
APC2,1.0,,1.0,
APCDD1,0.5815927559414534,0.4365548980933597,0.5061889981676078,
APLN,,,1.0,
APLP1,,0.07890900640145354,,
APLP2,0.4155399574247742,0.29476805916596494,,
APMAP,,0.026118881118881117,,
APOBEC3C,,0.34881893350948723,0.418689049948534,
APOBEC3F,,0.23548451548451546,,
APOE,,,0.016924252218369865,
APOL2,,0.16251748251748252,0.20366150703229355,
APOL3,,0.03627622377622378,0.025174825174825177,0.015372558476006751
APOL6,,0.058041958041958046,0.03196803196803197,0.02782324058919804
APOLD1,0.7829378110189343,,,
APOO,1.0,,1.0,
APOOL,1.0,,1.0,
APP,,0.17859064012910164,,
AQP1,,0.12624125874125874,,0.07044807044807044
AQP3,,0.10215384615384616,0.14762201149635706,0.05789664880573971
ARAP1,1.0,,1.0,
ARAP2,,,1.0,
ARF6,,1.0,1.0,
ARFGAP1,,,1.0,
ARFGEF2,1.0,,,
ARFGEF3,,1.0,,
ARG2,0.545765017223791,0.40365543547361726,,
ARHGAP20,,1.0,,
ARHGAP21,,,1.0,
ARHGAP27,,1.0,1.0,
ARHGAP30,,1.0,1.0,1.0
ARHGAP33,,,1.0,
ARHGAP36,1.0,,1.0,
ARHGAP39,,,1.0,
ARHGAP5,,,1.0,
ARHGAP9,,1.0,1.0,0.7816091954022989
ARHGDIB,,0.014882553344091805,0.025174825174825177,0.010387670581845341
ARHGEF1,1.0,1.0,1.0,
ARHGEF10,,,1.0,
ARHGEF2,,1.0,,
ARHGEF28,,1.0,,
ARHGEF3,,1.0,1.0,
ARHGEF6,1.0,1.0,1.0,
ARID5B,,0.5553442745310597,,
ARL1,,1.0,,
ARL10,1.0,,,
ARL4C,1.0,,1.0,
ARL6IP5,0.2385218087697427,,,
ARMCX2,1.0,,1.0,
ARMCX3,0.7918312456773996,,0.7245032195527245,
ARMCX4,1.0,1.0,,
ARPC4,,1.0,,
ARPC5,,1.0,1.0,
ARPC5L,,1.0,,
ARPP19,0.3798680658184791,,0.329877019532192,
ARPP21,,1.0,,
ARRB1,,,1.0,
ARRDC2,,0.3092235350856041,0.39000999000999,
ARRDC3,,,0.23238300161377082,
ARSD,1.0,,1.0,
ART3,,0.7594212461876443,,0.5334913020863434
ARX,1.0,,,
ASAH1,0.27503518379430786,0.16251748251748252,,
ASAP1,1.0,,1.0,
ASB4,1.0,,1.0,
ASF1B,,1.0,1.0,
ASIC1,1.0,,,
ASIC2,,1.0,1.0,
ASPH,,1.0,1.0,
ASS1,,1.0,,
ASTN1,1.0,1.0,1.0,
ASTN2,,0.6832525381871398,,
ASXL3,1.0,,1.0,
ATAD1,1.0,,,
ATF3,0.2452253628724217,0.15469041209360115,,
ATF5,,1.0,,
ATG12,1.0,,,
ATG16L2,,1.0,1.0,
ATG4A,1.0,,1.0,
ATG9B,0.15090791561379796,,0.09381922425400688,
ATL2,,0.9632885554908737,,
ATMIN,1.0,,,
ATN1,,,1.0,
ATP10A,,1.0,1.0,
ATP10B,0.7199461722488038,,0.6429626711316853,
ATP11A,1.0,,,
ATP11C,0.4204279011476955,,0.27393296358813596,
ATP13A3,0.34592229927506896,0.2972880777758827,,
ATP1A2,,1.0,,
ATP1A4,,,,1.0
ATP1B1,,1.0,,
ATP1B3,1.0,,,
ATP2A2,1.0,1.0,,
ATP2B2,0.3727784820221795,,0.2839265997160734,
ATP6AP1,,1.0,,
ATP6AP2,1.0,1.0,1.0,
ATP6V0A1,,0.9512947116780982,,
ATP6V0D1,1.0,,,
ATP6V0D2,1.0,,1.0,
ATP6V1A,1.0,1.0,,
ATP6V1B2,1.0,,1.0,
ATP6V1C1,1.0,,1.0,
ATP6V1G2,,1.0,1.0,
ATP8A1,1.0,,1.0,
ATP9A,,0.5102505904082777,,
ATRN,,0.026118881118881117,,
ATRNL1,0.40084915084915085,,0.3013628707059364,
AUTS2,,,1.0,
AVPI1,,0.11993363779078065,,
AVPR1B,0.14401765898771887,,,
AXIN2,1.0,,1.0,
AZGP1,,0.07890900640145354,,
B2M,,0.014882553344091805,0.016924252218369865,0.004953379953379953
B3GALNT1,,0.5144110791169615,,
B3GAT1,,,0.11743358682134192,
B3GNT2,,0.8447120685268426,0.9223298956236642,
B3GNT9,1.0,,1.0,
B4GALT1,,0.10215384615384616,0.14762201149635706,
B4GALT6,,1.0,,
B4GAT1,,1.0,,
BAALC,,0.8905240570093671,,0.643663109798568
BACE2,,,0.23238300161377082,
BAG1,1.0,,1.0,
BAHCC1,1.0,,1.0,
BAIAP3,1.0,1.0,,
BAK1,,0.6903215128067198,0.6870981367625664,
BAMBI,0.30292183386645927,,,
BARHL1,1.0,,1.0,
BASP1,,1.0,,
BATF3,,0.7229787756103545,,0.5090676957896875
BAZ1A,,1.0,1.0,
BCAN,,0.031093906093906096,,
BCAT1,1.0,,1.0,
BCAT2,,,1.0,
BCHE,,1.0,,
BCL11A,,,0.5088528492783813,
BCL11B,1.0,0.954645566522555,,
BCL2L1,0.5157533932150999,,,
BCL6,0.09353146853146854,0.03627622377622378,0.08528279538051527,0.026032361798785156
BCLAF3,1.0,,1.0,
BCORL1,1.0,,1.0,
BDKRB2,,0.014882553344091805,,
BDNF,0.2505307192807193,,,
BEND5,,,1.0,
BEX1,1.0,,1.0,
BEX2,0.6704097296431791,,0.5653294074346706,
BEX3,0.5144964925184706,,0.444608023555392,
BEX4,1.0,,1.0,
BGN,,,0.24285070438916592,
BHLHB9,1.0,,1.0,
BHLHE22,1.0,,1.0,
BHLHE41,,0.6230974907445496,,
BIRC7,0.06329197118670803,0.03627622377622378,,
BLCAP,0.5193610737088998,0.3943991293760169,,
BLM,,1.0,1.0,
BLVRA,,,1.0,
BMP1,,0.08878939757126726,,
BMP2,0.08589624661053233,,0.04993353753684332,
BMP3,0.5624818729657439,,,
BMP7,0.6929251652869742,0.5745715241936905,0.5811007734558905,0.39968652037617547
BMPR1B,,0.5064218649876021,,
BNC2,,0.3729310060018722,,
BNIP3,,0.18500874125874128,0.23238300161377082,
BNIP3L,,0.18000354076303443,0.20231822971549,
BOC,0.07126207126207126,0.031093906093906096,0.03873050026896181,
BRAT1,0.4519377681142387,,,
BRF2,1.0,,,
BRI3BP,,,0.7687796074892849,
BRINP1,,1.0,,
BRINP3,1.0,,,
BRMS1,,0.6383908418013168,,
BRMS1L,1.0,,,
BRS3,0.11371607116287967,,0.08528279538051527,
BRWD1,,1.0,,
BSPRY,,0.1942580745826182,0.23238300161377082,
BST2,,0.014882553344091805,0.03196803196803197,0.004953379953379953
BTAF1,,1.0,1.0,
BTBD11,,0.6019965164946578,,
BTBD3,0.36649065220493793,0.2927510318053225,0.2993263617116828,
BTBD6,1.0,,,
BTG1,1.0,1.0,,
BTG2,1.0,1.0,1.0,1.0
BTN2A2,,0.026118881118881117,,0.010387670581845341
BTN3A1,,0.040970793911970387,,0.0080144574526597
BTN3A2,,0.014882553344091805,,0.015372558476006751
BTNL9,0.07126207126207126,,0.025174825174825177,
BUB3,1.0,,1.0,
BUD23,,,0.4270256059729744,
BZW2,,,1.0,
C10orf90,0.6058636020468081,,,
C11orf87,0.8823425095614446,,0.7640012161751293,
C19orf57,,,1.0,
C1QL1,0.05528953804815874,0.026118881118881117,,
C1QTNF1,,0.4322097303552368,0.5225335290524339,
C1QTNF3,0.06329197118670803,,0.03196803196803197,
C1R,0.04111273342042573,0.014882553344091805,,0.004953379953379953
C1S,,0.014882553344091805,,0.004953379953379953
C1orf115,,,0.281729612542467,
C1orf61,0.8414818264442325,,0.7772525981481205,
C20orf27,1.0,,1.0,
C2CD2,,,1.0,
C2CD4C,,,1.0,
C3,,0.014882553344091805,,0.004953379953379953
C3AR1,,0.014882553344091805,0.016924252218369865,
C3orf18,,,0.5441114583240063,
C3orf58,1.0,1.0,,1.0
C3orf70,1.0,,1.0,
C4orf19,1.0,,,
C6orf106,,,1.0,
C6orf120,,0.4052479052479052,,
C8orf34,,1.0,,
C8orf82,1.0,,1.0,
C9orf40,1.0,,,
C9orf64,1.0,,,
C9orf72,0.8823425095614446,,,
CA10,1.0,,1.0,
CA12,1.0,,1.0,
CA2,0.12080385368056602,0.0623903783512904,,
CA8,1.0,,1.0,
CA9,1.0,,,
CABIN1,,,1.0,
CABLES1,,1.0,1.0,
CABP7,,,1.0,
CACHD1,1.0,,1.0,
CACNA1A,1.0,1.0,1.0,
CACNA1E,,1.0,1.0,
CACNA1G,1.0,1.0,1.0,
CACNA2D1,1.0,,1.0,
CACNA2D2,1.0,1.0,,0.9034965034965035
CACNA2D3,,0.22697341568936896,,
CACNA2D4,0.6061990939117593,,,
CACNB2,1.0,1.0,,
CACNB4,,1.0,1.0,
CACNG4,1.0,1.0,,
CACNG7,,,0.5225335290524339,
CACNG8,0.5390433977157746,,0.5302712851350984,
CAD,1.0,,1.0,
CADM1,0.04111273342042573,0.014882553344091805,0.016924252218369865,
CADM2,0.3435849864421293,,0.27393296358813596,
CADM3,,0.03627622377622378,0.07586933614330875,
CALB1,1.0,1.0,,
CALB2,1.0,,,
CALHM2,,0.22946820621239228,0.25684437020469414,
CALHM5,1.0,,,
CALU,,1.0,,
CALY,,,1.0,
CAMK1D,,,1.0,
CAMK2A,1.0,1.0,1.0,
CAMK2N1,,,1.0,
CAMK2N2,0.6349216476953703,,,
CANX,,0.2510803802938634,,
CAP1,,0.8923714721760325,,
CAP2,0.6989848753575876,,0.5653294074346706,
CAPG,,0.168385460693153,0.19862706101238212,
CAPN1,,0.9221736283092581,,
CAPN15,,1.0,,
CAPN5,,1.0,,
CARD8,,0.031093906093906096,0.03196803196803197,
CARMIL2,,0.5492859630790665,,
CARMIL3,,,0.16233640415000616,
CARTPT,0.5132284933609437,,,0.2699823540945036
CASC10,0.7170304942582171,,0.6870981367625664,
CASC3,,1.0,,
CASK,1.0,1.0,1.0,
CASKIN1,,1.0,,
CASP1,,0.014882553344091805,0.016924252218369865,0.004953379953379953
CASP10,,0.03627622377622378,,
CASP7,,0.09909602592529422,,
CAV2,,,0.4571979744393538,
CBFA2T2,,0.5905515930453586,,
CBLB,0.17721751932278249,,,
CBLN1,,0.03627622377622378,0.04536004536004536,
CBLN2,0.07635221920936207,,0.04993353753684332,
CBLN4,0.10932249568613206,,0.09381922425400688,
CCDC136,,1.0,1.0,
CCDC137,,,,1.0
CCDC152,1.0,,1.0,
CCDC184,,,,0.1754911754911755
CCDC186,,1.0,,
CCDC40,0.5512726267443249,,,
CCDC80,,0.6439691695166148,,
CCDC82,,1.0,,
CCDC85C,1.0,,,1.0
CCDC86,,,1.0,
CCDC88A,,1.0,,
CCDC88B,,1.0,1.0,
CCDC9,,,0.17276840806252572,
CCK,0.3372998952267245,,0.25379498550230256,
CCL2,0.04111273342042573,0.014882553344091805,0.016924252218369865,0.004953379953379953
CCL28,,0.014882553344091805,0.016924252218369865,
CCL4,,0.021106166560712014,0.025174825174825177,
CCL5,,0.014882553344091805,0.016924252218369865,0.004953379953379953
CCM2,,1.0,1.0,
CCNA2,,,1.0,
CCNB1,,1.0,1.0,
CCND1,,1.0,1.0,
CCND2,,1.0,,
CCND3,,1.0,,
CCNE2,,,1.0,
CCNG2,1.0,,1.0,
CCNI,,1.0,,
CCNL1,,1.0,,
CCR1,,,0.016924252218369865,
CCR2,,0.026118881118881117,0.025174825174825177,
CCR5,,0.014882553344091805,0.016924252218369865,
CCT7,1.0,,,
CCZ1,,1.0,1.0,
CD109,,0.18000354076303443,,
CD2,,0.014882553344091805,0.016924252218369865,0.004953379953379953
CD200,0.22115815219263496,0.1345900476335259,,
CD27,,0.014882553344091805,0.016924252218369865,0.004953379953379953
CD274,,0.026118881118881117,0.016924252218369865,0.010387670581845341
CD276,,,0.016924252218369865,
CD300A,,0.026118881118881117,0.03873050026896181,
CD37,,0.014882553344091805,0.016924252218369865,0.004953379953379953
CD3E,,0.014882553344091805,0.016924252218369865,0.004953379953379953
CD4,,0.021106166560712014,0.016924252218369865,
CD44,0.05528953804815874,0.014882553344091805,,0.02229020979020979
CD47,0.04111273342042573,0.014882553344091805,0.016924252218369865,
CD48,,0.014882553344091805,0.016924252218369865,0.004953379953379953
CD53,,0.014882553344091805,0.016924252218369865,0.004953379953379953
CD6,,0.34198207684296067,0.3685726038667215,0.2073099314478625
CD74,,0.014882553344091805,0.016924252218369865,0.004953379953379953
CD82,0.05528953804815874,,0.04993353753684332,
CD83,0.04111273342042573,,,
CD84,,0.014882553344091805,0.016924252218369865,0.004953379953379953
CD8A,,0.014882553344091805,0.016924252218369865,0.004953379953379953
CD9,,0.031093906093906096,0.03196803196803197,
CD93,0.06329197118670803,0.021106166560712014,,
CD99L2,1.0,,1.0,
CDC25B,,1.0,,
CDC42SE1,,1.0,1.0,
CDC42SE2,0.7905807597641188,0.6676220414201183,,
CDC7,,,1.0,
CDCA7,,1.0,1.0,
CDH12,0.9615968625597238,,0.8608001135919918,
CDH13,,0.021106166560712014,,0.012852012852012852
CDH18,0.9064656933975116,0.8030552125040314,,
CDH19,,0.954645566522555,,
CDH2,,,0.26667403742502555,
CDH4,0.30292183386645927,0.17412587412587413,0.2154701194002504,
CDH6,1.0,,0.9777765754554923,
CDH8,0.4875192375192376,,0.48245904513313986,
CDHR2,1.0,,,
CDK14,1.0,,1.0,
CDK16,1.0,,1.0,
CDK2,,1.0,,1.0
CDK20,,1.0,,
CDK5R1,,,1.0,
CDK5RAP2,1.0,,,
CDK6,,1.0,,
CDK8,1.0,,,
CDKN1A,1.0,,,0.9965413647724117
CDKN1C,,,,0.5833356926474336
CDKN2C,,0.27344676983666155,0.3706521491537778,
CDON,,0.021106166560712014,0.04536004536004536,
CDS1,,0.5934140486379292,,
CDV3,1.0,,1.0,
CEBPA,,0.2707924986405999,0.3120771120771121,
CEBPD,,0.08878939757126726,,
CELF1,,,1.0,
CELF4,,1.0,,
CENPA,,,1.0,
CENPV,1.0,,1.0,
CEP126,,1.0,,
CEP170,,,1.0,
CEP170B,,0.6786550755561482,,
CEP19,0.8198362723249601,,0.7703066164604626,
CEP290,,1.0,,
CEP41,1.0,,,
CEP63,,1.0,,
CER1,0.04111273342042573,,0.04993353753684332,
CERK,0.27585317907898554,,0.20366150703229355,
CERS2,,,0.49802371541501983,
CES4A,0.680479314499933,,0.6613432334256133,
CETN2,,1.0,,
CFAP52,,,1.0,
CFB,,,,0.0080144574526597
CFL2,1.0,,1.0,
CFLAR,0.05528953804815874,0.021106166560712014,0.03873050026896181,
CGAS,,1.0,1.0,
CGNL1,1.0,,1.0,
CGREF1,,1.0,1.0,
CHCHD6,,1.0,,
CHD3,1.0,,1.0,
CHD5,1.0,,1.0,
CHERP,,,1.0,
CHGA,,1.0,,1.0
CHGB,,0.10215384615384616,0.1082141738858157,
CHI3L1,,,,0.004953379953379953
CHI3L2,,0.021106166560712014,,
CHL1,,0.31419002582577626,,
CHM,1.0,,1.0,
CHMP1B,,,1.0,
CHN1,0.8379196105099719,,,
CHPF,,0.9175382806848325,,
CHPF2,,,0.8375824802157091,
CHRD,0.3435849864421293,,0.24864024864024864,
CHRDL1,,,0.6068876445547162,
CHRM3,0.15857768605021352,,,
CHRNB1,0.680479314499933,,0.6354926212577457,
CHRNB3,0.7918915946438883,,,
CHST1,0.5610228281035734,0.4296284267256691,0.5001173323320973,
CHST11,,,0.15413158270301128,
CHST15,0.7425987474064397,,,0.4385954471060854
CHST2,1.0,1.0,1.0,
CHST3,0.07126207126207126,,,
CHSY1,,0.13165614872931947,,
CHTF8,,1.0,,
CHURC1,,0.691986079957778,,
CIB2,1.0,,1.0,
CIDEB,,0.8041093737722951,0.8512724389013049,
CISD3,,,1.0,
CISH,,0.040970793911970387,,0.0080144574526597
CITED2,0.39434889434889436,,0.3430229130060496,
CLASP2,,1.0,,
CLCN5,1.0,,1.0,
CLDN19,0.8474408474408476,,,
CLDN5,0.10180295894581609,0.06612374966805347,0.04536004536004536,
CLDND2,,,0.49940303598840186,
CLEC2B,,0.014882553344091805,0.025174825174825177,0.010387670581845341
CLIC1,,0.04416235937975068,0.06102987921169739,
CLK3,,,1.0,
CLMN,,,0.9807236242018853,
CLOCK,,,1.0,
CLSTN1,,0.4554061323292093,0.4656449933045678,
CLSTN2,,0.8437225026629,,
CLTCL1,,,1.0,
CLU,,0.07523957523957524,,
CLYBL,0.7300017056114618,,,
CMBL,1.0,1.0,,
CMC2,1.0,,,
CMPK2,,,0.13501582216666014,
CMTM3,,0.14272612633268372,,
CMTM4,,0.08242644929035461,,
CMTM6,,,0.2993263617116828,
CMTM7,,0.07890900640145354,0.04993353753684332,
CNEP1R1,,,0.9608186935016204,
CNIH1,1.0,,,
CNKSR2,1.0,1.0,1.0,
CNKSR3,0.770332953431545,,,
CNMD,,0.24404005085823266,0.29726730833741905,
CNN2,0.5624818729657439,0.4583536240917856,,
CNN3,,0.5061258741258742,,
CNNM2,,1.0,,
CNR1,0.08589624661053233,0.026118881118881117,,
CNRIP1,,1.0,,
CNTFR,0.04111273342042573,,0.025174825174825177,
CNTN1,0.36294650907831427,,0.281729612542467,
CNTN2,0.15090791561379796,0.0485368290246339,0.06663924310983135,
CNTN3,,0.20239079557716835,0.20366150703229355,0.10574890226053017
CNTN4,0.12827172827172828,,0.07041909139811238,
CNTN6,0.34592229927506896,,,
CNTNAP1,,0.28245017015070495,,
CNTNAP4,0.7548375794821293,,0.681167761212857,
CNTNAP5,1.0,,1.0,
COCH,1.0,,1.0,
COG3,,1.0,,
COL11A1,0.39434889434889436,0.2707924986405999,0.32323232323232326,
COL11A2,,,0.41265156861487134,
COL12A1,0.04111273342042573,0.04416235937975068,0.016924252218369865,
COL16A1,,0.09267203384850443,0.11743358682134192,
COL1A1,0.07635221920936207,0.040970793911970387,0.07041909139811238,
COL1A2,,,0.23793927591395947,
COL21A1,0.7468922174804529,,0.6613432334256133,
COL23A1,,0.11668228678537958,,
COL27A1,,1.0,,
COL4A3BP,1.0,1.0,,
COL4A6,0.4050686155949314,,,
COL5A1,,0.058041958041958046,,
COL5A3,,0.28715495031284505,0.3286713286713287,
COL6A2,,,0.329877019532192,
COL9A3,,,1.0,
COLEC12,,0.014882553344091805,,
COLGALT2,0.11371607116287967,,0.13908743190511147,
COMMD4,,0.12624125874125874,,
COPG2,1.0,,1.0,
COQ3,,,1.0,
COQ9,1.0,,,
CORO1A,,0.021106166560712014,0.03196803196803197,0.010387670581845341
CORO1B,,,1.0,
COTL1,0.5666622534092414,0.47488874761602035,0.5244755244755245,
COX17,1.0,,,
COX6B1,1.0,,,
COX7A2L,1.0,,,
CPA4,0.9287556763012583,,,
CPD,,0.39731631308966686,,
CPE,,0.6211132041390344,,0.4163390257810859
CPLX1,,,1.0,
CPNE4,,,,1.0
CPNE8,,0.6681088695477185,0.6429626711316853,
CPS1,1.0,,1.0,
CPXM2,,0.4675160455982374,,
CRB1,0.11371607116287967,,0.06102987921169739,
CREB3L2,1.0,,,
CREBBP,0.662888348400716,,,
CREBL2,,,0.303928798474253,
CREBRF,1.0,,,
CRELD1,,0.33562977385053167,,
CRELD2,,,0.3945249063732476,
CREM,,,0.6041958041958042,
CRH,,0.021106166560712014,0.016924252218369865,
CRHBP,0.27933738735132463,,,
CRIM1,0.47356132239853177,0.31419002582577626,,
CRISPLD1,1.0,1.0,,
CRISPLD2,0.47917599641737574,,,
CRLF1,,0.09267203384850443,0.10312578987277783,
CRLF3,,0.026118881118881117,,
CROCC,0.5512726267443249,,,
CRTAM,,0.014882553344091805,0.016924252218369865,
CRTC1,,1.0,,
CRTC3,,1.0,1.0,
CRY2,,1.0,,
CRYBG1,,0.2335021300538542,0.23238300161377082,0.11954525921006369
CRYM,1.0,,1.0,
CRYZ,1.0,,1.0,
CSAD,0.07126207126207126,,0.03196803196803197,
CSDC2,,0.7407898459921581,,
CSF1,,0.0623903783512904,0.06663924310983135,0.02992811384419776
CSGALNACT1,0.2417820274963132,0.16043058065529975,,
CSK,,0.07890900640145354,,
CSMD1,0.4347518153488303,,0.33908948194662475,0.18196089624661052
CSMD2,0.28072937163846257,0.18950043796039687,0.24550655955614634,
CSMD3,0.47048022400135076,0.44210682934087187,0.38146123539381965,
CSPG5,,1.0,1.0,
CSRP2,,,0.7687796074892849,
CTDSP1,,0.50700682716493,,
CTDSP2,,1.0,,
CTDSPL2,1.0,,1.0,
CTGF,0.07635221920936207,,0.03873050026896181,0.012852012852012852
CTH,,,1.0,
CTHRC1,1.0,,,
CTNNA2,1.0,0.9248101683724003,0.9607284211389784,
CTNNB1,1.0,1.0,,
CTNND2,,1.0,,
CTPS2,1.0,,1.0,
CTSA,,0.2574874293913111,,
CTSB,0.07126207126207126,,0.025174825174825177,
CTSC,0.06329197118670803,0.031093906093906096,,0.004953379953379953
CTSK,0.2022977022977023,,0.09794460858290645,
CTSO,,0.06612374966805347,,
CTSS,,0.014882553344091805,0.016924252218369865,0.004953379953379953
CTSZ,,0.10623063938713805,0.14076246334310852,
CTTNBP2,1.0,,1.0,
CUL7,,1.0,1.0,
CUX2,1.0,,1.0,
CUZD1,0.07126207126207126,,,
CWC25,,,1.0,
CXADR,,0.03627622377622378,0.03196803196803197,
CXCL10,,0.014882553344091805,0.016924252218369865,0.004953379953379953
CXCL12,,0.014882553344091805,0.016924252218369865,
CXCL14,0.3196803196803197,,0.24016151212803935,
CXCL8,,0.014882553344091805,0.016924252218369865,
CXCL9,,0.014882553344091805,0.016924252218369865,0.004953379953379953
