,FDR corrected P-value PD wo Tc vs. Ctrl wo Tc,FDR corrected P-value PD with Tc vs. PD wo Tc,FDR corrected P-value PD with Tc vs. Ctrl with Tc,FDR corrected P-value Ctrl with Tc vs. Ctrl wo Tc
AHDC1,,,1.0,
AHI1,1.0,1.0,1.0,
AHNAK,1.0,,,
AHNAK2,,1.0,,
AHRR,0.9630838899131582,,0.9600251542529233,
AIF1,,1.0,1.0,
AIF1L,,0.8184887888391931,,
AIFM1,0.7813204494620425,,0.8285473924571669,
AIFM2,1.0,,1.0,
AIG1,1.0,,,
AIP,0.6817699674842531,,,
AJAP1,1.0,,1.0,1.0
AK1,,,1.0,
AK5,,1.0,,
AKAP1,0.6035631035631036,,,
AKAP11,,1.0,,
AKAP12,,,1.0,
AKAP13,1.0,,1.0,
AKAP17A,1.0,1.0,,
AKAP5,1.0,,1.0,
AKAP8,1.0,,,
AKAP8L,,0.7983401214170446,0.8407060067959722,
AKAP9,,0.7450100919488675,0.7505311852326777,
AKIRIN1,,,1.0,
AKIRIN2,,0.77989010989011,,
AKNA,,1.0,1.0,
AKR1B1,0.7655487894458484,0.7645129739370577,0.7883054445554446,
AKR1C1,0.6535808688918737,0.6321297749869179,,
AKR1C2,0.653878831448925,0.6445372809009173,,
AKR7A2,1.0,,1.0,
AKT2,1.0,,,
AKT3,,1.0,1.0,
AKTIP,0.6035631035631036,,,
ALAS1,1.0,,,
ALCAM,,0.852468916985046,0.8607367209062124,
ALDH18A1,,0.9116227140686219,,
ALDH1A2,1.0,,,
ALDH1A3,1.0,,1.0,
ALDH1B1,1.0,,,
ALDH2,0.6094515240856704,0.5871513102282333,,0.5222363843053498
ALDH5A1,0.8711242885554812,0.8765647396082179,,
ALDH6A1,1.0,1.0,,
ALDH7A1,,1.0,,
ALDOA,,0.7553714941774643,0.7977349355190265,
ALDOC,,0.7096551247494645,0.7232841785080592,
ALG13,1.0,,1.0,
ALG3,0.7684150865969048,,,
ALKBH2,,,1.0,
ALKBH4,1.0,,,
ALKBH5,,0.7865376214000068,0.8206478560809269,
ALMS1,,1.0,,
ALOX5AP,,1.0,1.0,1.0
ALOXE3,1.0,,1.0,
ALPK1,,1.0,,1.0
ALPL,,1.0,,
ALS2CL,0.7675345132683018,0.7865376214000068,,
ALYREF,1.0,1.0,,1.0
AMD1,1.0,,,
AMER2,,1.0,1.0,
AMER3,,1.0,,
AMFR,,,0.5915371756955916,
AMIGO2,0.7623308894495334,,,
AMMECR1,1.0,,1.0,
AMOT,0.8711242885554812,,0.8679894443641898,
AMOTL1,0.7623308894495334,,0.7477996311988406,
AMOTL2,0.7785689272790942,,0.8097342218221338,
AMPD2,,1.0,,
AMPH,,1.0,1.0,
AMT,1.0,,,
AMZ1,,1.0,,
ANAPC13,,,0.7694464626282809,
ANAPC16,0.8207818671394831,,0.8745070844783214,
ANAPC2,1.0,,1.0,
ANAPC4,1.0,,,
ANAPC5,1.0,,1.0,
ANAPC7,,,1.0,
ANGPT1,0.6258382501476425,0.6445372809009173,,
ANGPTL2,,0.7450100919488675,0.7505311852326777,
ANK1,1.0,,,
ANK2,,0.6445372809009173,,
ANK3,,,1.0,
ANKDD1A,,1.0,1.0,
ANKHD1,,,1.0,
ANKMY2,,0.9218559218559219,0.9957542457542458,
ANKRA2,,,1.0,
ANKRD10,0.6035631035631036,,0.5915371756955916,
ANKRD27,,1.0,1.0,
ANKRD29,1.0,,1.0,
ANKRD33B,0.7587831017150389,,0.7375957375957376,
ANKRD36,,1.0,1.0,
ANKRD36B,1.0,,,
ANKRD37,1.0,1.0,1.0,1.0
ANKRD44,,1.0,1.0,
ANKRD46,0.6719331089078988,0.6445372809009173,,
ANKRD49,,1.0,,
ANKRD50,0.9453494164237966,,0.9445257315032235,
ANKRD55,,,0.9769664297966185,
ANKRD6,,0.8407326007326008,,
ANKRD9,,1.0,1.0,
ANKS1A,0.7655487894458484,,0.8076673326673327,
ANKS1B,1.0,1.0,1.0,
ANKS3,,1.0,,
ANKZF1,0.7800734009193224,0.7684194999631242,0.8124299541518085,
ANLN,,1.0,1.0,
ANO3,1.0,1.0,,
ANO6,,,0.6103009893332474,
ANO8,,,1.0,
ANOS1,1.0,1.0,,
ANP32B,,1.0,1.0,
ANP32E,,1.0,,
ANTXR1,,,0.8544283452192444,
ANTXR2,,,1.0,
ANXA1,,1.0,1.0,
ANXA11,1.0,1.0,1.0,
ANXA2,,,1.0,
ANXA5,1.0,,1.0,
ANXA6,1.0,,,
AOAH,,1.0,1.0,1.0
AOC2,,,0.9306438983858337,
AP1AR,1.0,1.0,,
AP1G2,0.6965160275264806,0.6839174339174339,,
AP1S1,1.0,,1.0,
AP1S2,,1.0,1.0,
AP2A1,,,1.0,
AP2B1,,1.0,,
AP3B2,,1.0,,
AP3D1,1.0,1.0,,
AP3S1,1.0,,1.0,
AP4E1,,1.0,,
AP5B1,1.0,1.0,,
AP5Z1,,1.0,,
APAF1,1.0,,1.0,
APBA1,1.0,1.0,1.0,
APBB1IP,,1.0,1.0,1.0
APBB2,1.0,1.0,1.0,1.0
APC,1.0,,1.0,
APC2,1.0,,1.0,
APCDD1,0.6035631035631036,0.5871513102282333,0.5915371756955916,
APEH,1.0,,,
APLN,1.0,,1.0,
APLP1,,0.7640549257420963,0.7977349355190265,
APLP2,0.6267494881356267,0.6439232409381663,0.6103009893332474,
APMAP,,1.0,,
APOBEC3C,,0.9632986482544005,0.9446899254591561,0.9442907689919643
APOBEC3F,,0.8184887888391931,0.8308133584207203,
APOC1,0.7675047465623382,,,
APOD,,0.6445372809009173,,
APOE,0.72748454077568,0.6584685156113728,0.6917284396275992,
APOL2,,0.7450100919488675,0.7375957375957376,0.7698634698634698
APOL3,,1.0,1.0,1.0
APOL6,,0.7684194999631242,0.7942843183017856,0.8207241859936472
APOLD1,1.0,1.0,,
APOM,0.6965160275264806,,,
APOO,1.0,,1.0,
APOOL,1.0,1.0,1.0,
APP,,0.5871513102282333,,
APPL1,1.0,,,
APPL2,,1.0,,1.0
APRT,,1.0,,
AQP1,1.0,1.0,1.0,1.0
AQP3,,1.0,1.0,1.0
AQP4,0.9290229001767464,,,
AR,0.7655487894458484,,,
ARAP1,1.0,,1.0,
ARAP2,1.0,,1.0,
ARF1,,1.0,,
ARF4,,,1.0,
ARF6,,1.0,1.0,1.0
ARFGAP1,0.7623308894495334,0.7454069368131868,0.7600103077134879,
ARFGEF1,,,1.0,
ARFGEF2,1.0,1.0,,
ARFGEF3,1.0,1.0,,1.0
ARG2,0.7675345132683018,0.7485747335371397,,
ARGLU1,,1.0,,
ARHGAP10,1.0,,,
ARHGAP19,,,1.0,
ARHGAP20,,1.0,1.0,
ARHGAP21,,,1.0,
ARHGAP22,,,,1.0
ARHGAP23,1.0,,,
ARHGAP24,,1.0,,
ARHGAP27,,1.0,1.0,
ARHGAP30,,1.0,1.0,1.0
ARHGAP32,,1.0,1.0,
ARHGAP33,1.0,,1.0,
ARHGAP35,,1.0,,
ARHGAP36,0.5852930852930853,,0.5915371756955916,0.514925074925075
ARHGAP39,,,1.0,
ARHGAP44,1.0,,,
ARHGAP5,1.0,1.0,1.0,
ARHGAP6,,1.0,,
ARHGAP9,,1.0,1.0,1.0
ARHGDIA,,1.0,,
ARHGDIB,,1.0,1.0,1.0
ARHGDIG,,,1.0,
ARHGEF1,1.0,1.0,1.0,
ARHGEF10,,,1.0,
ARHGEF11,1.0,,,
ARHGEF16,1.0,1.0,,
ARHGEF2,1.0,1.0,,
ARHGEF25,1.0,,1.0,
ARHGEF26,,1.0,1.0,
ARHGEF28,1.0,1.0,,
ARHGEF3,1.0,1.0,1.0,
ARHGEF4,1.0,1.0,,
ARHGEF6,1.0,1.0,1.0,
ARHGEF9,,1.0,,
ARID1B,,,0.6917284396275992,
ARID3A,0.8017126965253767,,,
ARID4B,,1.0,,
ARID5B,,1.0,,
ARIH1,,,0.6697108201532981,
ARL1,,0.941867740800125,,
ARL10,1.0,,1.0,
ARL13B,,1.0,1.0,
ARL2,1.0,,,
ARL2BP,,,1.0,
ARL3,1.0,,,
ARL4A,1.0,1.0,,
ARL4C,1.0,,1.0,
ARL4D,1.0,,,
ARL6,,1.0,,
ARL6IP5,1.0,,1.0,
ARMC6,0.6035631035631036,,,
ARMCX2,1.0,,1.0,
ARMCX3,1.0,,1.0,
ARMCX4,0.7655487894458484,0.7450100919488675,,
ARMCX5,0.8350045944030906,,,
ARMT1,,1.0,,
ARNT,0.8188791545533118,,0.8387765176000469,
ARNT2,,,,1.0
ARNTL,1.0,,,
ARNTL2,,,1.0,
ARPC2,,,1.0,
ARPC3,,,1.0,
ARPC4,,1.0,,
ARPC5,,1.0,1.0,
ARPC5L,,0.6839174339174339,,
ARPP19,1.0,,1.0,
ARPP21,,1.0,,
ARRB1,0.9089474627936167,,0.9445257315032235,
ARRDC1,0.7655487894458484,,,
ARRDC2,,0.6100517129928894,0.6103009893332474,
ARRDC3,,,0.9004450426510591,
ARSD,1.0,,1.0,
ART3,1.0,1.0,,1.0
ARX,1.0,,,
ASAH1,1.0,1.0,1.0,
ASAP1,1.0,,1.0,
ASAP2,1.0,1.0,,1.0
ASB3,,,0.8387765176000469,
ASB4,0.6035631035631036,,0.60757886181615,
ASB6,,0.8704130690737834,,
ASF1A,,,1.0,
ASF1B,,0.8941524796447076,0.9418624672579711,
ASH1L,,,1.0,
ASH2L,1.0,,,
ASIC1,1.0,,1.0,
ASIC2,,1.0,1.0,
ASNA1,,0.8765647396082179,,
ASPH,0.8207818671394831,0.7983401214170446,0.8347640383568526,0.8207241859936472
ASPHD2,,,0.60757886181615,
ASPRV1,,,1.0,
ASPSCR1,,,0.9109141979097136,
ASS1,,1.0,,
ASTN1,1.0,1.0,1.0,1.0
ASTN2,,1.0,1.0,
ASXL1,1.0,,,
ASXL2,,,1.0,
ASXL3,1.0,,1.0,
ATAD1,1.0,1.0,,
ATAD3A,,,0.6697108201532981,
ATAT1,,1.0,1.0,
ATCAY,,0.5871513102282333,,
ATE1,1.0,,,
ATF2,,1.0,,
ATF3,0.8207818671394831,0.7938056180131108,0.8055539965652326,0.8024512800632204
ATF5,,1.0,,1.0
ATF6,0.6198452710080616,,,
ATF7IP,,,1.0,
ATG12,1.0,,1.0,
ATG13,,,0.9517777175505882,
ATG14,,,0.8439352127692935,
ATG16L1,,1.0,,
ATG16L2,,1.0,1.0,
ATG4A,0.8711242885554812,,0.8745070844783214,
ATG4B,,,0.7942843183017856,
ATG4C,,1.0,,
ATG4D,,0.5871513102282333,,
ATG9A,,0.7450100919488675,,
ATG9B,1.0,,0.9957542457542458,
ATIC,,,1.0,
ATL1,,1.0,,
ATL2,,0.5871513102282333,,
ATL3,0.7623308894495334,,0.7689983284042691,
ATMIN,1.0,,1.0,
ATN1,,1.0,1.0,
ATOH7,0.7655487894458484,0.7684194999631242,0.7883054445554446,
ATOH8,1.0,,,
ATOX1,0.8219287308997072,,,
ATP10A,,1.0,1.0,
ATP10B,1.0,1.0,1.0,
ATP11A,1.0,,1.0,
ATP11C,0.6603306603306603,,0.6103009893332474,
ATP12A,0.8867694805194805,,0.9429990539262061,
ATP13A2,,0.6321297749869179,0.6103009893332474,
ATP13A3,0.5852930852930853,0.6321297749869179,,
ATP13A4,,1.0,,
ATP1A2,,1.0,1.0,
ATP1A3,,,0.7765630595819274,
ATP1A4,,,,0.8793786858302988
ATP1B1,,1.0,,
ATP1B2,,,0.9445257315032235,0.9332684859000647
ATP1B3,0.8730239525312313,,0.8745070844783214,
ATP2A2,0.8746092617060359,0.8568090787716954,,
ATP2B2,0.7100276772407919,0.6839174339174339,0.6791849768728382,
ATP2B3,,1.0,,
ATP2B4,,0.7450100919488675,,
ATP6AP1,0.8931706591281061,0.8912237188099259,,
ATP6AP2,0.7785689272790942,0.7938056180131108,0.8124299541518085,
ATP6V0A1,0.7785689272790942,0.7827584370395356,,
ATP6V0D1,1.0,,1.0,
ATP6V0D2,1.0,,1.0,
ATP6V0E2,,1.0,,
ATP6V1A,1.0,1.0,,
ATP6V1B2,1.0,,1.0,
ATP6V1C1,1.0,,1.0,
ATP6V1D,1.0,,,
ATP6V1E1,1.0,,,
ATP6V1F,1.0,,,
ATP6V1G2,,1.0,1.0,
ATP6V1H,,,1.0,
ATP7A,0.6246878121878122,,0.60757886181615,
ATP8A1,1.0,,1.0,
ATP8B2,0.8164933657891404,,,
ATP9A,,0.941867740800125,0.9446899254591561,
ATP9B,1.0,,,
ATRN,,0.7640549257420963,,
ATRNL1,0.7785689272790942,,0.8439352127692935,
ATRX,,,,1.0
ATXN1,0.9989280478971201,,,1.0
ATXN1L,,1.0,,
ATXN2,1.0,,1.0,
ATXN2L,,1.0,1.0,
ATXN7L1,1.0,1.0,,
AUNIP,,,0.8679894443641898,
AUTS2,,,1.0,
AVPI1,,0.7997930047791544,0.8347640383568526,
AVPR1B,1.0,,,
AXIN2,0.8867694805194805,,0.8615303192105699,
AZGP1,1.0,1.0,,
B2M,,0.8912237188099259,0.9445257315032235,0.8865281060403013
B3GALNT1,,0.8208440495674539,,
B3GALNT2,1.0,,,
B3GALT6,,1.0,,
B3GAT1,1.0,1.0,1.0,
B3GAT2,0.6267494881356267,0.6321297749869179,0.6103009893332474,
B3GAT3,,,0.7453130370635401,
B3GLCT,,,1.0,1.0
B3GNT2,,0.7485747335371397,0.7631326656536741,
B3GNT4,1.0,,1.0,
B3GNT9,1.0,,1.0,
B4GALNT4,1.0,,1.0,
B4GALT1,,0.7684194999631242,0.8144691719889608,
B4GALT4,,0.8912237188099259,,
B4GALT5,,,0.60757886181615,
B4GALT6,0.6035631035631036,0.5871513102282333,,
B4GAT1,,1.0,,
BAALC,,1.0,,1.0
BABAM2,,,0.9418624672579711,
BACE1,0.6035631035631036,,0.60757886181615,
BACE2,,0.5871513102282333,0.60757886181615,
BAD,1.0,,1.0,
BAG1,0.7655487894458484,,0.7616646511383354,
BAG4,,,0.49787712287712294,
BAHCC1,1.0,,1.0,
BAHD1,1.0,,,
BAIAP3,1.0,1.0,,
BAK1,,0.8197009932657462,0.8525667526765223,
BAMBI,0.9218054672600128,,,
BAP1,0.8730239525312313,,,
BARHL1,1.0,,1.0,
BASP1,,1.0,1.0,
BATF3,,1.0,,1.0
BAZ1A,1.0,1.0,1.0,
BBOX1,1.0,,1.0,
BBS4,,,1.0,
BCAM,,1.0,1.0,
BCAN,,0.8568090787716954,0.8387765176000469,
BCAS2,1.0,,,
BCAS4,1.0,,1.0,
BCAT1,0.8686135293278151,,0.8745070844783214,
BCAT2,,,0.8439352127692935,
BCHE,1.0,1.0,,
BCKDHA,,,0.5915371756955916,
BCL11A,1.0,,1.0,
BCL11B,0.7675345132683018,0.7450100919488675,,
BCL2,1.0,1.0,,
BCL2L1,0.7074090293268376,,0.6638361638361638,
BCL2L11,0.8207818671394831,0.8318031582813074,,
BCL2L13,,,,0.7411312092163156
BCL2L2,,,0.7977349355190265,
BCL6,0.9168804985337242,0.9083389728551019,0.9261210817154872,0.9332684859000647
BCL6B,1.0,1.0,,
BCL7A,,,1.0,
BCL9,,,1.0,
BCL9L,1.0,,,
BCLAF3,1.0,,1.0,
BCORL1,0.6267494881356267,0.6584685156113728,0.6103009893332474,
BDKRB2,,0.7938056180131108,,
BDNF,0.7675047465623382,,0.8308133584207203,
BECN1,,0.9161259216103822,,0.9332684859000647
BEND5,1.0,,1.0,
BET1,,1.0,,
BET1L,,1.0,,
BEX1,0.7587831017150389,0.7244319102726181,0.7375957375957376,
BEX2,1.0,1.0,1.0,
BEX3,1.0,,1.0,
BEX4,1.0,,1.0,
BEX5,,1.0,,
BGN,,,0.8347640383568526,
BHLHB9,0.9769330491255623,,0.9957542457542458,
BHLHE22,0.7813204494620425,,0.8285473924571669,
BHLHE41,,1.0,,1.0
BICDL1,,1.0,,
BICRA,1.0,,1.0,
BIRC7,0.717754913896393,0.6858608058608059,,
BLCAP,1.0,1.0,1.0,
BLM,,1.0,1.0,
BLMH,,,1.0,
BLVRA,0.7867788188487896,,0.8285473924571669,
BMP1,,0.7843185753153599,,
BMP2,1.0,,1.0,1.0
BMP3,1.0,,1.0,
BMP6,0.9681260443592281,,1.0,
BMP7,1.0,1.0,1.0,1.0
BMPR1B,,0.7450100919488675,,0.7411312092163156
BMT2,,1.0,1.0,
BNC2,,1.0,1.0,1.0
BNIP3,,1.0,1.0,
BNIP3L,,1.0,1.0,
BOC,1.0,1.0,1.0,
BOLA3,,,1.0,
BPTF,,1.0,,
BRAF,,1.0,,
BRAT1,0.6603306603306603,,,
BRD1,,1.0,,
BRD7,,1.0,1.0,
BRF2,1.0,,,
BRI3,,0.6839174339174339,0.7375957375957376,
BRI3BP,0.7813204494620425,,0.8274396571170763,
BRICD5,,,1.0,
BRINP1,,1.0,1.0,
BRINP3,1.0,,,
BRK1,1.0,,1.0,
BRMS1,,0.7454069368131868,,
BRMS1L,1.0,,,
BRS3,1.0,,1.0,
BRSK1,,,1.0,
BRSK2,,,1.0,
BRWD1,,1.0,1.0,
BRWD3,1.0,,1.0,
BSG,,,1.0,
BSN,,,1.0,
BSPRY,,0.8688233115199407,0.8971094326234514,
BST2,1.0,1.0,1.0,1.0
BTAF1,,1.0,1.0,
BTBD11,,1.0,1.0,
BTBD3,0.8711242885554812,0.8793087254625717,0.9103010810327884,
BTBD6,1.0,,,
BTG1,0.9681260443592281,0.9116227140686219,,
BTG2,0.6094515240856704,0.6321297749869179,0.6103009893332474,0.5525825525825525
BTG3,1.0,1.0,,
BTN2A1,0.7479255438439113,,,
BTN2A2,,0.7450100919488675,,0.7698634698634698
BTN3A1,,1.0,,1.0
BTN3A2,,1.0,1.0,1.0
BTNL9,1.0,,1.0,1.0
BUB3,1.0,1.0,1.0,
BUD23,,,1.0,
BUD31,,1.0,,
BZW2,,1.0,1.0,
C10orf90,0.8188791545533118,0.7978053241211136,0.8407060067959722,
C11orf87,1.0,,1.0,
C12orf49,0.7675047465623382,,0.779150427037751,
C12orf76,0.9448930443405581,,,
C14orf119,,,1.0,
C15orf39,,,1.0,
C16orf58,0.8350045944030906,,,
C16orf89,,1.0,,
C17orf51,,1.0,,
C17orf75,1.0,,,
C18orf21,,1.0,1.0,
C18orf25,,,1.0,
C19orf53,1.0,,,
C19orf54,,,0.8281017451935819,
C19orf57,1.0,,1.0,
C1GALT1,1.0,,,
C1QL1,0.8711242885554812,0.8670428670428671,,
C1QTNF1,,0.6439232409381663,0.6103009893332474,
C1QTNF3,0.6965160275264806,,0.7022687838477312,
C1R,0.6035631035631036,0.5871513102282333,,0.5222363843053498
C1S,,0.5871513102282333,0.60757886181615,0.5345242992301815
C1orf115,,,0.60757886181615,
C1orf216,1.0,,,
C1orf52,,,1.0,
C1orf61,1.0,,1.0,
C2,,0.5871513102282333,0.5915371756955916,
C20orf203,1.0,,,
C20orf27,1.0,,1.0,
C22orf39,,,1.0,
C2CD2,1.0,,1.0,
C2CD2L,,0.5871513102282333,0.5915371756955916,
C2CD4C,1.0,,1.0,
C2orf42,,0.9116227140686219,,
C2orf68,0.6965160275264806,0.7227802871974651,,
C2orf76,1.0,,,
C2orf88,1.0,,,
C3,,0.5871513102282333,,0.514925074925075
C3AR1,,0.8995816366374743,0.9183457884871312,
C3orf18,,,1.0,
C3orf58,0.5552780552780553,0.5871513102282333,0.5915371756955916,0.514925074925075
C3orf70,1.0,,1.0,
C4orf19,1.0,1.0,,
C4orf3,,,0.7351830412578078,
C5orf64,0.9858722652456333,,,
C6orf106,0.7436759668902526,,0.6959572685379136,
C6orf120,,0.7450100919488675,,
C6orf223,,0.9939339184305629,1.0,
C6orf226,1.0,,1.0,
C6orf47,,,,1.0
C7orf26,,,1.0,
C7orf43,1.0,,,
C8orf34,,1.0,,
C8orf37,,0.8882455794995311,,
C8orf82,1.0,1.0,1.0,1.0
C9orf40,0.6862987200065852,,0.6458946458946458,
C9orf64,1.0,,,
C9orf72,0.9095658942284709,0.9083389728551019,,
CA10,1.0,,1.0,1.0
CA12,1.0,,1.0,
CA14,1.0,,,
CA2,1.0,1.0,,
CA8,0.8711242885554812,,0.8745070844783214,
CA9,1.0,,1.0,
CAB39,,,1.0,
CAB39L,,1.0,,
CABIN1,,,1.0,
CABLES1,,1.0,1.0,
CABP7,0.805510655296063,,0.8124299541518085,
CABYR,,,1.0,
CACFD1,,1.0,,
CACHD1,0.7655487894458484,0.7585557299843014,0.7505311852326777,
CACNA1A,0.7623308894495334,0.7450100919488675,0.7505311852326777,
CACNA1B,,0.8274927172564969,,
CACNA1C,,1.0,,1.0
CACNA1D,,1.0,1.0,
CACNA1E,,1.0,1.0,
CACNA1G,1.0,1.0,1.0,
CACNA2D1,1.0,1.0,1.0,
CACNA2D2,1.0,1.0,,1.0
CACNA2D3,,0.9936340165347799,1.0,
CACNA2D4,1.0,1.0,,
CACNB1,,,1.0,
CACNB2,1.0,1.0,1.0,
CACNB4,,0.8954629304783785,0.9004450426510591,
CACNG2,,,1.0,
CACNG3,,,1.0,
CACNG4,1.0,1.0,,1.0
CACNG5,1.0,,,
CACNG7,1.0,,1.0,
CACNG8,1.0,1.0,1.0,1.0
CACTIN,1.0,1.0,,
CACUL1,0.9283386516396225,,,
CACYBP,0.7623308894495334,,,
CAD,0.7655487894458484,,0.7735875681301043,
CADM1,0.7100276772407919,0.7244319102726181,0.6959572685379136,
CADM2,0.8867694805194805,,0.9002206280804066,
CADM3,,1.0,1.0,
