,FDR corrected P-value PD wo Tc vs. Ctrl wo Tc,FDR corrected P-value PD with Tc vs. PD wo Tc,FDR corrected P-value PD with Tc vs. Ctrl with Tc,FDR corrected P-value Ctrl with Tc vs. Ctrl wo Tc
ATF3,0.16040481257872563,0.0644471807262505,,
ATG12,0.5834258764491324,,,
ATG4A,,,1.0,
ATG9B,1.0,,,
ATMIN,0.9216143485285018,,,
ATP10A,,1.0,1.0,
ATP10B,1.0,,1.0,
ATP11A,1.0,,,
ATP11C,1.0,,1.0,
ATP13A3,1.0,,,
ATP1A2,,1.0,,
ATP1A4,,,,1.0
ATP1B1,,1.0,,
ATP1B3,0.4309451232528156,,,
ATP2A2,1.0,0.967617748105553,,
ATP2B2,1.0,,1.0,
ATP6AP1,,0.10837207485252179,,
ATP6AP2,1.0,1.0,1.0,
ATP6V0D2,1.0,,,
ATP6V1A,1.0,1.0,,
ATP6V1B2,1.0,,1.0,
ATP6V1C1,1.0,,1.0,
ATP6V1G2,,1.0,1.0,
ATP8A1,1.0,,1.0,
ATP9A,,0.4270320197044335,,
ATRNL1,1.0,,0.8547505827505828,
AXIN2,1.0,,1.0,
AZGP1,,0.40247335812746016,,
B2M,,0.0644471807262505,0.06814019314019314,0.03196803196803197
B3GALNT1,,1.0,,
B3GAT1,,,1.0,
B3GNT2,,1.0,1.0,
B3GNT9,,,1.0,
B4GALT1,,0.454157533489475,0.5013772235994459,
B4GAT1,,1.0,,
BAALC,,1.0,,
BACE2,,,0.3458475059683519,
BAG1,,,1.0,
BAHCC1,0.9326445366713824,,0.8221142001629806,
BAIAP3,1.0,1.0,,
BAK1,,0.24773105682196594,0.3528191924693382,
BARHL1,1.0,,1.0,
BASP1,,1.0,,
BATF3,,0.07028478767609203,,0.01861967819414628
BAZ1A,,,1.0,
BCAN,,0.9375930458068659,,
BCAT1,1.0,,1.0,
BCL11A,,,1.0,
BCL11B,0.81984681984682,0.6027542647993255,,
BCL6,,0.042634288788134946,0.0577187518363989,0.01861967819414628
BCLAF3,1.0,,1.0,
BCORL1,1.0,,,
BDNF,1.0,,,
BEX1,0.9785831190086509,,0.8681830652921323,
BEX2,1.0,,1.0,
BEX3,0.6799905976376565,,0.4567234567234567,
BEX4,1.0,,1.0,
BGN,,,0.3217975572814283,
BHLHB9,1.0,,,
BHLHE22,1.0,,1.0,
BHLHE41,,0.6613159567705023,,
BIRC7,0.6174578559515799,,,
BLCAP,1.0,1.0,,
BLM,,0.5468838561817689,0.619186972447842,
BMP2,1.0,,,
BMP7,1.0,1.0,,
BMPR1B,,0.8360131488623109,,
BNIP3,,0.3103776223776224,0.372899078943035,
BNIP3L,,0.10412131221379778,,
BOC,0.7249171880750828,0.4900343558880145,0.5309199818217853,
BRAT1,0.9244096761026784,,,
BRINP1,,1.0,,
BRINP3,1.0,,,
BRMS1,,0.35510720435343557,,
BRS3,0.394004054198229,,0.19093089651465286,
BSPRY,,1.0,1.0,
BST2,,0.16165501165501167,0.18450267681036914,0.05893096802187711
BTBD11,,0.26976563259749103,,
BTBD3,1.0,1.0,,
BTBD6,1.0,,,
BTG1,,0.1882890628535228,,
BTG2,1.0,1.0,1.0,1.0
BTN2A2,,0.18441630312133908,,0.08994338994338995
BTN3A1,,0.2826182316267303,,0.12154512154512155
BTN3A2,,0.15260070326149622,,0.056555689208750426
BTNL9,0.545087345087345,,0.40988678840341247,
BUB3,1.0,,1.0,
BZW2,,,1.0,
C10orf90,0.41705251270468663,,,
C11orf87,0.8448803105291656,,0.7379374628282925,
C19orf57,,,1.0,
C1QL1,0.756781679858603,,,
C1QTNF1,,0.31323729462027333,,
C1QTNF3,0.5800802970614292,,0.41301300740076247,
C1R,0.122977022977023,0.033795472819863066,,0.01861967819414628
C1S,,0.033795472819863066,,0.02121514848787576
C1orf61,1.0,,1.0,
C2CD2,,,1.0,
C2CD4C,,,1.0,
C3,,0.033795472819863066,,0.013890871033728177
C3AR1,,0.033795472819863066,0.035551405116622505,
C3orf18,,,0.3291628499296231,
C3orf58,,1.0,,1.0
C3orf70,,,1.0,
C4orf19,0.6174578559515799,,,
C6orf106,,,1.0,
C8orf34,,0.8497414188021923,,
C8orf82,1.0,,,
CA10,0.7579715881602674,,0.5933090850217921,
CA12,0.20077881302371098,,0.15049367810104008,
CA2,,0.9847448149334941,,
CA8,,,1.0,
CA9,1.0,,,
CABIN1,,,0.6595077054093448,
CABLES1,,1.0,1.0,
CABP7,,,1.0,
CACHD1,1.0,,1.0,
CACNA1A,1.0,1.0,1.0,
CACNA1E,,1.0,1.0,
CACNA1G,1.0,1.0,1.0,
CACNA2D1,0.9244096761026784,,0.7736710881186802,
CACNA2D2,1.0,1.0,,0.7796567069294341
CACNA2D3,,0.15260070326149622,,
CACNA2D4,0.782581055308328,,,
CACNB2,1.0,1.0,,
CACNB4,,,1.0,
CACNG4,1.0,,,
CACNG7,,,0.278359937934406,
CACNG8,0.49347467818805396,,,
CAD,0.8407612795367897,,0.6513740496791345,
CADM1,0.122977022977023,0.033795472819863066,,
CADM2,1.0,,,
CADM3,,0.5351703745585199,0.6206149965142771,
CALB1,,1.0,,
CALB2,1.0,,,
CALHM2,,0.10412131221379778,0.1607005711051954,
CALY,,,1.0,
CAMK1D,,,1.0,
CAMK2A,1.0,1.0,1.0,
CAMK2N1,,,1.0,
CAMK2N2,1.0,,,
CANX,,0.6695288711288712,,
CAP2,1.0,,1.0,
CAPG,,0.297735322528711,0.3695739288959628,
CARD8,,0.04723685405503587,0.06814019314019314,
CARMIL3,,,0.17166811089463022,
CARTPT,1.0,,,0.9923068384606847
CASC10,1.0,,0.9645475883339961,
CASK,1.0,1.0,1.0,
CASKIN1,,1.0,,
CASP1,,0.033795472819863066,0.035551405116622505,0.013890871033728177
CASP10,,0.07028478767609203,,
CASP7,,0.21664329156185835,,
CAV2,,,0.9246021724228449,
CBLB,0.5208438620203326,,,
CBLN1,,0.3739489426236414,0.43687045814705383,
CBLN2,0.696096356473715,,0.45551252400567466,
CBLN4,0.7857844161569091,,0.5952246283128635,
CCDC136,,0.906613915885439,0.9922658764637051,
CCDC152,1.0,,,
CCDC40,0.4902462402462403,,,
CCDC80,,0.5212935212935214,,
CCDC86,,,1.0,
CCDC88A,,0.11357494964052342,,
CCDC88B,,0.1699824339229544,0.23264601507279334,
CCK,1.0,,1.0,
CCL2,0.122977022977023,0.033795472819863066,0.035551405116622505,0.013890871033728177
CCL28,,0.06024410372236459,0.05361851263490608,
CCL4,,0.033795472819863066,0.05361851263490608,
CCL5,,0.033795472819863066,0.035551405116622505,0.013890871033728177
CCM2,,,1.0,
CCNA2,,,0.8966091823234681,
CCNB1,,1.0,1.0,
CCND1,,0.5756779192030991,0.6841572113733856,
CCND2,,1.0,,
CCND3,,0.7869655380384993,,
CCNG2,1.0,,1.0,
CCNI,,1.0,,
CCNL1,,1.0,,
CCR2,,0.0893944764912507,0.10438497672540227,
CCR5,,0.0644471807262505,0.06814019314019314,
CCT7,1.0,,,
CCZ1,,1.0,1.0,
CD109,,0.3567957042957043,,
CD2,,0.033795472819863066,0.035551405116622505,0.01861967819414628
CD200,0.9645256704080233,0.701386848445672,,
CD27,,0.033795472819863066,0.035551405116622505,0.013890871033728177
CD274,,0.14178379759775112,0.17584565971662747,0.06291747468218056
CD276,,,0.0577187518363989,
CD300A,,0.19794491223062655,0.278359937934406,
CD37,,0.06024410372236459,0.0577187518363989,0.02121514848787576
CD3E,,0.042634288788134946,0.05361851263490608,0.01861967819414628
CD4,,0.09956510555312952,0.11992673992673994,
CD44,0.5800802970614292,0.32003691846211535,,0.22199184463335409
CD47,0.2810903382331954,,,
CD48,,0.033795472819863066,0.035551405116622505,0.013890871033728177
CD53,,0.06024410372236459,0.035551405116622505,0.013890871033728177
CD6,,0.5993813541974663,0.6600246159069689,0.3408726105355319
CD74,,0.033795472819863066,0.035551405116622505,0.013890871033728177
CD82,0.4496920989458303,,0.2621576896386057,
CD83,0.1708014208014208,,,
CD84,,0.09956510555312952,0.15049367810104008,0.04748739632460563
CD8A,,0.042634288788134946,0.035551405116622505,0.013890871033728177
CD9,,,0.520795634385898,
CD93,0.122977022977023,0.04723685405503587,,
CD99L2,0.9216209078278045,,0.7148599903090921,
CDC25B,,1.0,,
CDC42SE1,,1.0,,
CDC7,,,0.6595077054093448,
CDH12,1.0,,1.0,
CDH13,,0.8507824592989428,,
CDH18,1.0,1.0,,
CDH19,,1.0,,
CDH4,0.9700342760687588,0.773366168715006,0.8505649846132419,
CDH6,,,1.0,
CDH8,1.0,,1.0,
CDK14,1.0,,1.0,
CDK16,1.0,,1.0,
CDK2,,1.0,,
CDK5RAP2,1.0,,,
CDK6,,0.5867904337655228,,
CDKN1A,0.7579715881602674,,,0.3186870932535672
CDKN1C,,,,0.05275575488341446
CDKN2C,,,0.7379374628282925,
CDON,,0.3070821070821071,0.39684848484848484,
CDS1,,0.4511979617021634,,
CDV3,1.0,,1.0,
CEBPA,,,0.12579727964343349,
CEBPD,,0.04723685405503587,,
CELF4,,1.0,,
CENPV,0.928545611691679,,0.8132141082960754,
CEP126,,1.0,,
CEP170,,,1.0,
CEP19,1.0,,,
CEP290,,1.0,,
CEP41,1.0,,,
CEP63,,1.0,,
CER1,1.0,,,
CERK,,,1.0,
CERS2,,,0.09383239711108564,
CES4A,,,0.7026566705465788,
CETN2,,1.0,,
CFB,,,,0.01861967819414628
CFL2,1.0,,,
CFLAR,0.122977022977023,0.033795472819863066,0.05361851263490608,
CGAS,,,1.0,
CGNL1,1.0,,1.0,
CGREF1,,1.0,1.0,
CHD3,,,1.0,
CHD5,1.0,,1.0,
CHERP,,,1.0,
CHGB,,1.0,1.0,
CHI3L2,,0.9273654450125038,,
CHL1,,1.0,,
CHM,1.0,,1.0,
CHN1,1.0,,,
CHPF,,1.0,,
CHPF2,,,1.0,
CHRD,0.7378621378621377,,0.563150856925176,
CHRDL1,,,0.7284367549854275,
CHRNB1,,,1.0,
CHRNB3,1.0,,,
CHST1,,0.8305923768108643,0.8975587394610531,
CHST11,,,0.6238289339893618,
CHST15,0.6756445135891777,,,0.25458178185450914
CHST2,1.0,,1.0,
CHST3,0.8779777679533181,,,
CHURC1,,0.701386848445672,,
CIB2,0.7829167829167828,,0.6513740496791345,
CIDEB,,0.8697742474916389,0.9260986844629966,
CISD3,,,1.0,
CISH,,0.42725582768409326,,0.2543554006968641
CLASP2,,1.0,,
CLCN5,1.0,,1.0,
CLDN19,1.0,,,
CLDN5,0.7857844161569091,0.562986178941652,0.6206149965142771,
CLEC2B,,0.38145148968678383,0.4687806722817664,0.22425074925074925
CLIC1,,0.09646682431492559,0.10438497672540227,
CLK3,,,1.0,
CLMN,,,1.0,
CLOCK,,,0.8210197965300007,
CLSTN1,,0.3103776223776224,0.3528191924693382,
CLU,,0.2963675213675214,,
CLYBL,1.0,,,
CMBL,1.0,1.0,,
CMPK2,,,0.035551405116622505,
CMTM3,,0.343745768298198,,
CMTM4,,0.3769929354654892,,
CMTM6,,,0.40777923375325975,
CMTM7,,,0.11201127639483804,
CNEP1R1,,,0.4056387476753012,
CNKSR2,1.0,1.0,1.0,
CNMD,,1.0,,
CNN2,1.0,1.0,,
CNN3,,0.2264946591869669,,
CNR1,0.394004054198229,,,
CNTFR,0.49347467818805396,,0.3528191924693382,
CNTN1,1.0,,1.0,
CNTN2,0.7857844161569091,0.5669578128293725,0.6238289339893618,
CNTN3,,1.0,,1.0
CNTN4,1.0,,1.0,
CNTN6,1.0,,,
CNTNAP1,,1.0,,
CNTNAP4,1.0,,1.0,
CNTNAP5,1.0,,1.0,
COG3,,0.5290039417946395,,
COL11A1,0.9869164448996381,0.7400907697643603,0.8176823176823178,
COL11A2,,,0.921043912282961,
COL12A1,,0.39138082873845975,0.4567234567234567,
COL16A1,,,0.1345553180996219,
COL1A1,0.28747875501122255,0.13296299659936023,0.17980448870501228,
COL21A1,0.6495963713705649,,0.49998409234078034,
COL23A1,,1.0,,
COL27A1,,1.0,,
COL4A3BP,1.0,,,
COL4A6,0.8005429473573518,,,
COL5A1,,0.42079395658571367,,
COL5A3,,0.6840926369228256,,
COL6A2,,,0.2015141256847418,
COL9A3,,,1.0,
COLGALT2,0.8397663717356812,,0.6595077054093448,
COMMD4,,0.9766289689953813,,
COPG2,1.0,,,
CORO1A,,0.05278530992816707,0.10438497672540227,
COTL1,1.0,1.0,1.0,
COX17,1.0,,,
COX7A2L,1.0,,,
CPD,,0.3769929354654892,,
CPE,,1.0,,1.0
CPLX1,,,1.0,
CPNE4,,,,1.0
CPNE8,,1.0,1.0,
CPS1,0.7857844161569091,,0.6530482939878912,
CPXM2,,0.7869655380384993,,
CRB1,0.3493665425483607,,0.18450267681036914,
CREBL2,,,0.0577187518363989,
CRELD2,,,1.0,
CREM,,,0.32065973242443835,
CRH,,0.747044683529174,0.8132018666265242,
CRIM1,,0.6070990864805298,,
CRISPLD1,1.0,1.0,,
CRLF1,,0.6682237117720988,0.7089873872351213,
CRTAM,,0.033795472819863066,0.035551405116622505,
CRTC3,,1.0,,
CRY2,,0.5500548600737637,,
CRYBG1,,0.6682237117720988,0.7089873872351213,0.43756243756243757
CRYM,,,1.0,
CRYZ,1.0,,1.0,
CSAD,0.7309823044088778,,0.5913864733052925,
CSDC2,,0.6007558874691742,,
CSF1,,0.1732017982017982,,0.083707596751075
CSGALNACT1,1.0,,,
CSK,,0.5669578128293725,,
CSMD1,0.7386606899593912,,0.5680083275503123,0.3186870932535672
CSMD2,0.8949171310617093,0.6357524828113064,0.7040806521722552,
CSMD3,1.0,1.0,1.0,
CSPG5,,1.0,1.0,
CSRP2,,,1.0,
CTDSP1,,0.6774114774114774,,
CTDSP2,,1.0,,
CTDSPL2,1.0,,,
CTGF,0.4689051955239006,,0.3024304462660627,0.12282454387717547
CTNNA2,1.0,1.0,1.0,
CTNNB1,,0.16430210106099435,,
CTSA,,0.11792462856292645,,
CTSB,0.275321693232141,,0.1607005711051954,
CTSC,0.18919541996465075,0.09956510555312952,,0.03692510021623945
CTSK,,,0.372899078943035,
CTSO,,0.2857340399713281,,
CTSS,,0.0644471807262505,0.035551405116622505,0.01861967819414628
CTSZ,,0.64646557455922,0.7089873872351213,
CTTNBP2,,,1.0,
CUL7,,,1.0,
CUX2,1.0,,1.0,
CUZD1,0.6920380000227908,,,
CWC25,,,1.0,
CXADR,,,0.4682762171748955,
CXCL10,,0.033795472819863066,0.035551405116622505,0.013890871033728177
CXCL12,,0.042634288788134946,0.035551405116622505,
CXCL14,0.8397663717356812,,0.6595077054093448,
CXCL8,,0.033795472819863066,0.0577187518363989,
CXCL9,,0.033795472819863066,0.035551405116622505,0.013890871033728177
CXCR4,,0.033795472819863066,0.0577187518363989,
CXXC4,,0.7620879120879122,,
CXorf56,0.122977022977023,,0.035551405116622505,
CYBA,,0.13452566850625103,,
CYBRD1,,,1.0,
CYP26B1,0.122977022977023,,0.0577187518363989,
CYP27A1,0.4496920989458303,,0.2705566492331198,
CYP46A1,1.0,,,
CYP4V2,0.6174578559515799,,0.45217455355704206,
CYSTM1,1.0,,1.0,
CYTH4,,1.0,1.0,1.0
D2HGDH,1.0,,,
DAB1,,,1.0,
DACH1,1.0,,1.0,
DACH2,0.7857844161569091,,0.6416534854034854,
DACT1,,,0.8440591666398118,
DACT2,,0.49085529854760623,,0.28827642945290005
DACT3,,,,1.0
DAPP1,,0.9842399414187828,1.0,
DCAF4,1.0,,,
DCBLD2,,0.4114488131955381,0.45217455355704206,
DCC,,,0.3062890286970555,
DCLK1,,1.0,,
DCN,,0.07028478767609203,,
DCUN1D3,,,1.0,
DCX,,1.0,,
DDAH1,,0.7869655380384993,,
DDAH2,1.0,,,
DDB2,1.0,0.8360131488623109,,
DDIT3,0.18919541996465075,,0.0577187518363989,
DDIT4,,0.16165501165501167,,
DDIT4L,1.0,1.0,,
DDR2,0.7829167829167828,,,
DDX11,0.5346827085957521,,,
DDX23,,1.0,,
DDX25,,1.0,,
DDX27,1.0,,,
DDX3X,1.0,,1.0,
DDX3Y,,1.0,1.0,1.0
DDX58,,0.042634288788134946,,
DEAF1,,0.8490002390417328,,
DENND1A,1.0,,,
DENND1B,,,1.0,
DENND1C,,0.6041086940740921,0.6238289339893618,
DEPP1,0.8949171310617093,0.6357524828113064,0.7374704358598941,0.4618714618714619
DEPTOR,,,1.0,
DERL3,,,0.599832649102722,
DES,,0.7296027189805642,,
DGKA,,0.9552882684325984,,
DGKG,0.49347467818805396,0.2489127638828238,0.34322467655800987,
DHCR7,,0.9983308616848989,1.0,
DHFR,,0.8805773665586749,0.9592809629394996,
DHRS1,1.0,,0.9592809629394996,
DHRS7,0.4743399457685172,,0.2811679548521654,
DIAPH1,,1.0,,
DIAPH2,1.0,,1.0,
DIO3,1.0,,,
DIRAS2,,1.0,,
DIRAS3,,,1.0,
DIXDC1,1.0,,,
DKK1,0.9700342760687588,,,
DKK3,,0.362654629321296,,
DLG1,1.0,,1.0,
DLGAP3,1.0,,1.0,
DLK1,,0.9249520113394458,,
DLK2,,,0.17584565971662747,
DLL1,,,1.0,
DLX1,1.0,,1.0,
DLX2,1.0,1.0,1.0,
DMD,0.39445460200177185,,0.24596947767679475,
DMTN,1.0,1.0,,
DNAH12,,,0.9506060442021034,
DNAJB1,,0.8440877620293475,,
DNAJB9,,0.8490002390417328,,
DNAJC10,,1.0,,
DNAJC12,0.753730140826915,,0.5651163508306365,
DNAJC3,,0.042634288788134946,,
DNAJC6,,0.2826182316267303,0.39353694433908337,
DNER,,1.0,,
DNHD1,1.0,,1.0,
DNM1,1.0,1.0,1.0,
DNM3,1.0,,1.0,
DNMBP,1.0,,,
DNMT3A,0.6174578559515799,,0.4567234567234567,
DOCK10,1.0,1.0,1.0,1.0
DOCK11,1.0,,1.0,
DOCK8,,0.5609670180565703,0.6347044563827781,0.37731833384007296
DOCK9,1.0,,,
DOK3,1.0,,,
DOK5,1.0,1.0,1.0,
DOK6,,1.0,,
DONSON,,,0.7935313631516163,
DPF1,,,0.6673342786246013,
DPH3,0.5161998495331829,,,
DPP10,,1.0,1.0,
DPP3,,0.36517423463236276,0.4703009408891762,
DPP6,1.0,,1.0,1.0
DPY19L1,,0.7878207506778936,,0.5367432567432567
DPY19L2,0.34077970222548537,,0.16725320134411045,
DPYD,,1.0,,
DPYSL2,,0.2826182316267303,,0.16295428709221813
DRAM1,,0.38290983021662184,0.42098495563842103,
DRP2,1.0,,1.0,
DSCAM,1.0,,1.0,
DSCAML1,,,1.0,
DSEL,0.6225392864397014,,0.45217455355704206,
DSP,,0.6829878782634689,,
DSTN,1.0,1.0,,
DTD1,1.0,,,
DTX3L,,0.21175502238625163,0.27648251029545995,0.11443940674709906
DUSP10,,,0.31201035806298966,
DUSP16,,0.6489294039294039,0.6828995180643532,
DUSP2,,0.4944631980922304,,
DUSP22,1.0,,1.0,
DUSP3,,0.4926628926628927,,
DUT,,,1.0,
DYNC1I1,,1.0,,
DYNLT3,,,0.7654898293196165,
DZIP1,,0.5609670180565703,,0.3634131231896595
E2F1,,,0.35448655390851924,
E2F2,,0.8169066476541794,0.892592568721601,
E2F3,1.0,,1.0,
EBF1,0.47631945519269464,,0.30386842886842885,
EBP,,,0.7089873872351213,
EBPL,1.0,,,
ECE1,,0.9870129870129869,1.0,
ECHDC2,,,1.0,
ECM2,0.7378621378621377,,0.5786206344865563,
EDEM1,,0.1732017982017982,0.236519678668439,
EDIL3,1.0,1.0,1.0,
EDN1,0.275321693232141,,,
EDNRB,,0.0893944764912507,,
EEF1A2,,0.2631433848051059,,
EEF2,,1.0,,
EFHD1,,1.0,,
EFHD2,,,0.5407779471524491,
EFNA1,,0.4270320197044335,,0.2760810617953475
EFNA5,,,1.0,
EFNB3,,1.0,,0.8994338994338994
EFS,1.0,,,
EFTUD2,,1.0,,
EGR3,,,1.0,
EHD1,,1.0,,
EIF1AX,1.0,,1.0,
EIF1AY,,1.0,1.0,1.0
EIF2AK1,1.0,,,
EIF2AK2,,0.14618867371160948,,
EIF2AK4,0.6094436536914413,,0.43687045814705383,
EIF2B1,,,1.0,
EIF2S3,1.0,,,
EIF3F,1.0,,,
EIF3L,,1.0,,
EIF4B,,1.0,,
ELAVL3,,,1.0,
ELAVL4,1.0,,1.0,
ELF1,,0.05278530992816707,0.06814019314019314,
ELFN2,,1.0,1.0,
ELK3,,0.5882093040174745,,
ELL2,0.5249896302527881,,,
ELL3,,0.38290983021662184,,
ELMSAN1,0.9208705985957172,,,
ELOVL6,,,0.4218999673545128,
EMB,0.6422686625115775,0.3739489426236414,0.46776505091360965,
EMILIN2,,1.0,,
EMILIN3,0.7857844161569091,,,0.37390234075316947
EML3,,1.0,1.0,
EML6,1.0,0.8799021833781192,,
EMP2,0.7857844161569091,,0.6530482939878912,
EMP3,,,0.25453146075714167,
EMX2,0.35323187450847027,,,
EN2,1.0,,1.0,
ENC1,,1.0,1.0,
ENDOD1,,,0.7186804227162972,
ENKUR,,,0.866161506477712,
