,FDR corrected P-value PD wo Tc vs. Ctrl wo Tc,FDR corrected P-value PD with Tc vs. PD wo Tc,FDR corrected P-value PD with Tc vs. Ctrl with Tc,FDR corrected P-value Ctrl with Tc vs. Ctrl wo Tc
APOL2,,0.281956415677346,0.30811217767739507,
APOL3,,0.15010822510822514,0.17161233827900493,0.09930495036878015
APOL6,,0.21650224775224777,0.2353042640812425,0.11898627688101372
APOLD1,1.0,,,
APOO,0.16769594042321315,,0.16353646353646353,
APOOL,0.2751933381304011,,0.22132754463581533,
AQP1,,0.11546786546786547,,0.09930495036878015
AQP3,,0.2087117903017485,0.24530469530469529,0.13634191895061462
ARAP1,1.0,,1.0,
ARAP2,,,1.0,
ARF6,,1.0,1.0,
ARFGEF3,,1.0,,
ARG2,0.3720843259304798,0.30322309269677694,,
ARHGAP20,,1.0,,
ARHGAP21,,,1.0,
ARHGAP27,,1.0,,
ARHGAP30,,1.0,1.0,1.0
ARHGAP33,,,1.0,
ARHGAP36,1.0,,1.0,
ARHGAP9,,1.0,1.0,1.0
ARHGDIB,,0.2241435035552683,0.2201452393760086,0.16992716021842236
ARHGEF1,1.0,1.0,1.0,
ARHGEF2,,1.0,,
ARHGEF3,,,1.0,
ARHGEF6,,0.8400287212787214,0.8517140901842813,
ARID5B,,0.1319632748204177,,
ARL1,,1.0,,
ARL4C,1.0,,1.0,
ARMCX2,1.0,,1.0,
ARMCX3,0.638474057911398,,0.5451215451215451,
ARMCX4,0.8150241914947798,0.6918132083124909,,
ARPC5L,,1.0,,
ARPP19,,,1.0,
ARPP21,,1.0,,
ARRDC2,,0.6252162471674667,0.6508325249280388,
ARRDC3,,,0.823347553139701,
ARSD,0.7213894650384258,,0.5914610891426966,
ART3,,,,0.42040312628547927
ARX,1.0,,,
ASAH1,0.24786066646531765,0.18666307785478772,,
ASAP1,1.0,,1.0,
ASB4,0.7626686618102927,,0.6518261879964008,
ASF1B,,0.43459188469371773,0.47036201893344753,
ASIC2,,1.0,,
ASPH,,0.562343500655189,0.6151144927579972,
ASS1,,0.20725001494232267,,
ASTN1,1.0,,1.0,
ASXL3,1.0,,0.9970961077757194,
ATF3,0.24208075389177752,0.15037675502791784,,
ATG12,0.28379312994697614,,,
ATG4A,,,0.45517107147325836,
ATG9B,0.8445969125214409,,,
ATMIN,0.17216783216783219,,,
ATP10A,,1.0,1.0,
ATP10B,1.0,,1.0,
ATP11A,0.9292544543844371,,,
ATP11C,0.543566151716622,,0.45113507182472706,
ATP13A3,1.0,,,
ATP1A2,,0.5561150485265157,,
ATP1A4,,,,0.9572072948696325
ATP1B1,,0.3489951445063665,,
ATP1B3,0.4875931086457402,,,
ATP2A2,0.9587353436037647,0.8073799585427494,,
ATP2B2,1.0,,1.0,
ATP6AP1,,0.16251032917699584,,
ATP6AP2,0.17216783216783219,0.14585414585414586,0.16353646353646353,
ATP6V0D2,0.1732070746155253,,,
ATP6V1A,0.19623993028248352,0.15395715395715398,,
ATP6V1B2,0.16769594042321315,,0.16353646353646353,
ATP6V1C1,0.3921006529702182,,0.2915000407447537,
ATP6V1G2,,1.0,1.0,
ATP8A1,0.7213894650384258,,0.6242784161945838,
ATP9A,,1.0,,
ATRNL1,1.0,,1.0,
AXIN2,0.6370716911954026,,0.4987282221324775,
AZGP1,,1.0,,
B2M,,0.4924300652088932,0.5323808078399064,0.36705016837467175
B3GALNT1,,1.0,,
B3GAT1,,,1.0,
B3GNT2,,0.1497961497961498,0.1836505740249056,
B3GNT9,,,0.24530469530469529,
B4GALT1,,1.0,1.0,
B4GAT1,,1.0,,
BAALC,,1.0,,
BACE2,,,0.3392511743575573,
BAG1,,,0.16353646353646353,
BAHCC1,1.0,,0.9682009532755801,
BAIAP3,1.0,1.0,,
BAK1,,0.11546786546786547,0.16353646353646353,
BARHL1,0.8803521202045187,,0.7899642730151205,
BASP1,,0.2804219589933876,,
BATF3,,0.16251032917699584,,0.10561851941162287
BAZ1A,,,0.8731487331049694,
BCAN,,1.0,,
BCAT1,0.8445969125214409,,0.7549419134324795,
BCL11A,,,1.0,
BCL11B,0.8527939350369257,0.7065067700660922,,
BCL6,,0.1497961497961498,0.17161233827900493,0.09930495036878015
BCLAF3,1.0,,1.0,
BCORL1,0.5599846581989438,,,
BDNF,0.7395054833807618,,,
BEX1,1.0,,1.0,
BEX2,0.7907447522051985,,0.7135742241843037,
BEX3,0.16769594042321315,,0.16353646353646353,
BEX4,1.0,,1.0,
BGN,,,0.7310544752405218,
BHLHB9,0.788766561307545,,,
BHLHE22,1.0,,1.0,
BHLHE41,,0.562343500655189,,
BIRC7,0.16769594042321315,,,
BLCAP,0.7616641423093037,0.6393530826208588,,
BLM,,0.11546786546786547,0.16353646353646353,
BMP2,0.606321255346325,,,
BMP7,1.0,1.0,,
BMPR1B,,0.7477307115693763,,
BNIP3,,0.11546786546786547,0.16353646353646353,
BNIP3L,,0.11546786546786547,,
BOC,0.20496170496170496,0.1624513417616866,0.17161233827900493,
BRAT1,0.49361019603234135,,,
BRINP1,,1.0,,
BRINP3,0.6696768577956697,,,
BRMS1,,0.3893208561350155,,
BRS3,0.8797062456951551,,0.7708994985114388,
BSPRY,,0.2293094229713948,0.2353042640812425,
BST2,,0.2185007300391916,0.2201452393760086,0.13634191895061462
BTBD11,,1.0,,
BTBD3,1.0,0.8687448638845965,,
BTBD6,0.9701520701520701,,,
BTG1,,0.37317483453314837,,
BTG2,0.4322204991661059,0.3166054375731795,0.35515494606403697,0.22475884770966736
BTN2A2,,0.562343500655189,,0.42040312628547927
BTN3A1,,0.9951230587594225,,0.813001813001813
BTN3A2,,0.4082347759767115,,0.30004281432852864
BTNL9,1.0,,1.0,
BUB3,1.0,,1.0,
BZW2,,,0.6546020228028596,
C10orf90,0.6822083026462589,,,
C11orf87,1.0,,1.0,
C19orf57,,,1.0,
C1QL1,0.4651939820479146,,,
C1QTNF1,,0.3744038871059656,,
C1QTNF3,0.9915022477522478,,0.8788091648330001,
C1R,0.16769594042321315,0.14585414585414586,,0.09930495036878015
C1S,,0.20322344322344324,,0.10991906644080558
C1orf61,1.0,,1.0,
C2CD2,,,1.0,
C2CD4C,,,1.0,
C3,,0.2710984667506407,,0.16173925084816174
C3AR1,,0.2762856478868564,0.320568635909545,
C3orf18,,,1.0,
C3orf58,,0.6928071928071928,,0.5672105672105672
C3orf70,,,1.0,
C4orf19,0.4296140540682025,,,
C6orf106,,,0.8456851367810271,
C8orf34,,0.844466478794837,,
C8orf82,0.9915022477522478,,,
CA10,1.0,,1.0,
CA12,0.6443128659753345,,0.5323808078399064,
CA2,,0.7674753622911876,,
CA8,,,1.0,
CA9,1.0,,,
CABIN1,,,0.3814591874638064,
CABLES1,,0.38159132064323936,0.4649566120154356,
CABP7,,,0.8924971691387191,
CACHD1,1.0,,1.0,
CACNA1A,1.0,1.0,1.0,
CACNA1E,,0.1624513417616866,0.1836505740249056,
CACNA1G,0.22456673761021587,0.18799793171652468,0.21056197021862258,
CACNA2D1,1.0,,1.0,
CACNA2D2,0.5991188298880606,0.46736993165564594,,0.3488673488673489
CACNA2D3,,0.8317180927521406,,
CACNA2D4,1.0,,,
CACNB2,1.0,1.0,,
CACNB4,,,1.0,
CACNG4,1.0,,,
CACNG7,,,1.0,
CACNG8,1.0,,,
CAD,1.0,,0.9715037437809715,
CADM1,1.0,1.0,,
CADM2,1.0,,,
CADM3,,1.0,1.0,
CALB1,,0.4865516163226087,,
CALB2,0.9587353436037647,,,
CALHM2,,1.0,1.0,
CALY,,,1.0,
CAMK1D,,,0.6317902008838115,
CAMK2A,1.0,1.0,1.0,
CAMK2N1,,,1.0,
CAMK2N2,1.0,,,
CANX,,0.1497961497961498,,
CAP2,0.9004874906514251,,0.7745407966266862,
CAPG,,0.49283491182932526,0.5218655065071447,
CARD8,,0.11546786546786547,0.16353646353646353,
CARMIL3,,,0.24530469530469529,
CARTPT,0.27874791874791877,,,0.11251605537319823
CASC10,0.5972160023884162,,0.5295727762170714,
CASK,1.0,1.0,1.0,
CASKIN1,,1.0,,
CASP1,,0.11546786546786547,0.16353646353646353,0.09930495036878015
CASP10,,0.12226009284832814,,
CASP7,,0.11546786546786547,,
CAV2,,,0.1943007487561943,
CBLB,1.0,,,
CBLN1,,0.7674753622911876,0.8109563761737675,
CBLN2,0.708229120277313,,0.5886288984880533,
CBLN4,0.7384111424289996,,0.5983041348895007,
CCDC136,,1.0,1.0,
CCDC152,1.0,,,
CCDC40,0.9717900396133835,,,
CCDC80,,0.11546786546786547,,
CCDC86,,,1.0,
CCDC88A,,1.0,,
CCDC88B,,0.7160948295402078,0.7654898293196165,
CCK,0.8000914747902699,,0.739360256601636,
CCL2,0.21081775367489652,0.163978033800519,0.1836505740249056,0.10991906644080558
CCL28,,0.18833593590875145,0.21714385199862377,
CCL4,,0.2185007300391916,0.24530469530469529,
CCL5,,0.14585414585414586,0.16353646353646353,0.09930495036878015
CCM2,,,0.8600539482568148,
CCNA2,,,0.1836505740249056,
CCNB1,,0.20725001494232267,0.21056197021862258,
CCND1,,0.46094586775949503,0.4987282221324775,
CCND2,,0.6186535177360866,,
CCND3,,0.3730500268961808,,
CCNG2,0.5230516237009744,,0.4496420076868142,
CCNI,,1.0,,
CCNL1,,1.0,,
CCR2,,0.20725001494232267,0.17960652064698307,
CCR5,,0.18799793171652468,0.17161233827900493,
CCT7,1.0,,,
CCZ1,,1.0,1.0,
CD109,,0.7764704766061619,,
CD2,,0.46187146187146194,0.5295727762170714,0.38333461410384484
CD200,1.0,1.0,,
CD27,,0.2187812187812188,0.22132754463581533,0.13634191895061462
CD274,,0.6775918078992751,0.7294279192848764,0.562231065024361
CD276,,,0.3270729270729271,
CD300A,,1.0,1.0,
CD37,,0.16251032917699584,0.17418084873706177,0.09930495036878015
CD3E,,0.8767160112614658,0.8782513782513782,0.720198461825256
CD4,,0.4865516163226087,0.5608462050769744,
CD44,0.1732070746155253,0.1497961497961498,,0.09930495036878015
CD47,0.6080530580530581,,,
CD48,,0.2293094229713948,0.2353042640812425,0.13634191895061462
CD53,,0.25810464045758164,0.24530469530469529,0.15036509881870708
CD6,,0.4865516163226087,0.5360963539771486,0.3949838980894882
CD74,,0.1497961497961498,0.16353646353646353,0.09930495036878015
CD82,0.8018101898101899,,0.6596046512597278,
CD83,0.477493202767928,,,
CD84,,1.0,1.0,1.0
CD8A,,0.5972475800062008,0.6518261879964008,0.43588595312733236
CD9,,,0.16353646353646353,
CD93,0.6148851148851149,0.5011263600775355,,
CD99L2,0.5392367884481448,,0.45517107147325836,
CDC25B,,0.860503799379105,,
CDC42SE1,,1.0,,
CDC7,,,0.4496420076868142,
CDH12,1.0,,1.0,
CDH13,,1.0,,
CDH18,1.0,1.0,,
CDH19,,1.0,,
CDH4,1.0,1.0,1.0,
CDH6,,,1.0,
CDH8,1.0,,1.0,
CDK14,0.7715190073084811,,0.6435796215531898,
CDK16,0.9622552771903421,,0.9094983406424084,
CDK2,,0.562343500655189,,
CDK5RAP2,0.35136292279149417,,,
CDK6,,0.49283491182932526,,
CDKN1A,0.19623993028248352,,,0.09930495036878015
CDKN1C,,,,0.10991906644080558
CDKN2C,,,0.2725607725607726,
CDON,,0.2317403850504896,0.2955478256683076,
CDS1,,0.9056625462319412,,
CDV3,0.6115792809341196,,0.4756859110471277,
CEBPA,,,0.21056197021862258,
CEBPD,,0.14585414585414586,,
CELF4,,1.0,,
CENPV,0.9618202935276106,,0.8782513782513782,
CEP126,,0.7674753622911876,,
CEP170,,,0.9121624174145182,
CEP19,0.4156969790772608,,,
CEP290,,0.8575187067834127,,
CEP41,0.4849798089234709,,,
CEP63,,0.9661164523549844,,
CER1,1.0,,,
CERK,,,0.8670484290681876,
CERS2,,,0.16353646353646353,
CES4A,,,0.6357055407500513,
CETN2,,0.591635348778206,,
CFB,,,,0.6593202715651695
CFL2,1.0,,,
CFLAR,0.16769594042321315,0.1319632748204177,0.16353646353646353,
CGAS,,,0.3770958453311395,
CGNL1,0.9960755755148277,,0.9214748100197017,
CGREF1,,0.2835118771718195,0.33420258215898546,
CHD3,,,0.6623113363751366,
CHD5,1.0,,1.0,
CHERP,,,1.0,
CHGB,,1.0,1.0,
CHI3L2,,0.12226009284832814,,
CHL1,,1.0,,
CHM,1.0,,1.0,
CHN1,1.0,,,
CHPF,,1.0,,
CHPF2,,,0.750319389102659,
CHRD,1.0,,1.0,
CHRDL1,,,0.6513140539114565,
CHRNB1,,,1.0,
CHRNB3,1.0,,,
CHST1,,1.0,1.0,
CHST11,,,1.0,
CHST15,0.511716471448015,,,0.26053335977000097
CHST2,1.0,,1.0,
CHST3,0.45704104324793976,,,
CHURC1,,0.3266603862458785,,
CIB2,1.0,,1.0,
CIDEB,,0.14585414585414586,0.16353646353646353,
CISD3,,,0.9094983406424084,
CISH,,0.7160948295402078,,0.586639879457559
CLASP2,,1.0,,
CLCN5,1.0,,1.0,
CLDN19,0.5917155308459656,,,
CLDN5,1.0,1.0,1.0,
CLEC2B,,0.5602903807601795,0.6421211141799378,0.42040312628547927
CLIC1,,0.1942450073291195,0.2139084544147835,
CLK3,,,1.0,
CLMN,,,1.0,
CLOCK,,,0.5159857383995314,
CLSTN1,,0.8390278063644898,0.8600539482568148,
CLU,,0.19613719613719613,,
CLYBL,0.5556190797154653,,,
CMBL,1.0,1.0,,
CMPK2,,,0.3177279862994149,
CMTM3,,1.0,,
CMTM4,,0.5156342775390395,,
CMTM6,,,0.16353646353646353,
CMTM7,,,0.39817573730617206,
CNEP1R1,,,0.8049519342932516,
CNKSR2,1.0,1.0,1.0,
CNMD,,1.0,,
CNN2,0.9419066303747887,0.8278384036345819,,
CNN3,,0.9729457255230451,,
CNR1,1.0,,,
CNTFR,0.206991028773207,,0.18641462164778227,
CNTN1,1.0,,1.0,
CNTN2,0.8158358275775106,0.6489850510934849,0.7143961301856038,
CNTN3,,1.0,,1.0
CNTN4,1.0,,1.0,
CNTN6,1.0,,,
CNTNAP1,,1.0,,
CNTNAP4,1.0,,1.0,
CNTNAP5,1.0,,1.0,
COG3,,1.0,,
COL11A1,0.8731825795022821,0.6918103479254557,0.7480702271045345,
COL11A2,,,0.7005578089915439,
COL12A1,,0.8989111247175762,0.9204232942550699,
COL16A1,,,0.24530469530469529,
COL1A1,0.27874791874791877,0.19613719613719613,0.22132754463581533,
COL21A1,1.0,,1.0,
COL23A1,,0.6621520072847507,,
COL27A1,,1.0,,
COL4A3BP,1.0,,,
COL4A6,0.4680468784946397,,,
COL5A1,,0.5561150485265157,,
COL5A3,,0.3932966596722055,,
COL6A2,,,0.9763851911635164,
COL9A3,,,0.8820736976076783,
COLGALT2,1.0,,1.0,
COMMD4,,1.0,,
COPG2,1.0,,,
CORO1A,,0.562343500655189,0.5998826135812437,
COTL1,0.559655912949326,0.3764568764568765,0.452616070797889,
COX17,0.206991028773207,,,
COX7A2L,1.0,,,
CPD,,0.8073799585427494,,
CPE,,0.752844129735464,,0.6529429120102695
CPLX1,,,1.0,
CPNE4,,,,1.0
CPNE8,,0.9056625462319412,0.9166918676313249,
CPS1,0.920683594480386,,0.7909865225463775,
CPXM2,,0.9641832821556324,,
CRB1,0.24208075389177752,,0.17960652064698307,
CREBL2,,,0.5295727762170714,
CRELD2,,,0.8500932815768604,
CREM,,,0.3934983338956849,
CRH,,0.1672293224017362,0.18641462164778227,
CRIM1,,0.2666324212065537,,
CRISPLD1,1.0,1.0,,
CRLF1,,0.3932966596722055,0.45517107147325836,
CRTAM,,0.4294259459548716,0.45113507182472706,
CRTC3,,1.0,,
CRY2,,1.0,,
CRYBG1,,0.9485631191238669,0.967835557655917,0.7902144803553254
CRYM,,,1.0,
CRYZ,1.0,,0.9715037437809715,
CSAD,0.8117933147402696,,0.7546246421088393,
CSDC2,,1.0,,
CSF1,,0.5069921197807521,,0.3949838980894882
CSGALNACT1,1.0,,,
CSK,,1.0,,
CSMD1,0.4296140540682025,,0.2751565894423037,0.21286821286821284
CSMD2,0.16769594042321315,0.11546786546786547,0.16353646353646353,
CSMD3,1.0,1.0,1.0,
CSPG5,,1.0,1.0,
CSRP2,,,0.9026932338829445,
CTDSP1,,0.44787535696626607,,
CTDSP2,,0.6887675007208536,,
CTDSPL2,1.0,,,
CTGF,0.18808250572956456,,0.17161233827900493,0.09930495036878015
CTNNA2,1.0,1.0,1.0,
CTNNB1,,0.6947810024733102,,
CTSA,,0.281956415677346,,
CTSB,0.1732070746155253,,0.17161233827900493,
CTSC,0.18808250572956456,0.15395715395715398,,0.09930495036878015
CTSK,,,0.16353646353646353,
CTSO,,0.1497961497961498,,
CTSS,,0.1497961497961498,0.16353646353646353,0.09930495036878015
CTSZ,,0.1497961497961498,0.16353646353646353,
CTTNBP2,,,1.0,
CUL7,,,1.0,
CUX2,1.0,,0.9189353830352791,
CUZD1,0.9287775161901036,,,
CWC25,,,1.0,
CXADR,,,1.0,
CXCL10,,0.1497961497961498,0.17161233827900493,0.09930495036878015
CXCL12,,0.4865516163226087,0.5199620891928585,
CXCL14,0.6115792809341196,,0.5333302305016115,
CXCL8,,0.15010822510822514,0.17161233827900493,
CXCL9,,0.1497961497961498,0.16353646353646353,0.09930495036878015
CXCR4,,0.2937978926517608,0.3863361409232969,
CXXC4,,0.28667883840297637,,
CXorf56,0.22456673761021587,,0.19093089651465286,
CYBA,,0.11546786546786547,,
CYBRD1,,,1.0,
CYP26B1,0.3129001176338455,,0.24530469530469529,
CYP27A1,0.24786066646531765,,0.2201452393760086,
CYP46A1,1.0,,,
CYP4V2,0.8416678378655564,,0.7180172383317862,
CYSTM1,0.9004874906514251,,0.8299428368632521,
CYTH4,,1.0,1.0,1.0
D2HGDH,1.0,,,
DAB1,,,1.0,
DACH1,0.4370257841332222,,0.3615881605831355,
DACH2,1.0,,0.9898259635101739,
DACT1,,,0.3731171740880479,
DACT2,,1.0,,0.8579655638479168
DACT3,,,,1.0
DAPP1,,1.0,1.0,
DCAF4,0.3921006529702182,,,
DCBLD2,,0.9600099669383735,0.9888995544572844,
DCC,,,0.6450338517787199,
DCLK1,,1.0,,
DCN,,0.7938605415609358,,
DCUN1D3,,,0.5468914202680436,
DCX,,1.0,,
DDAH1,,0.19134674848960564,,
DDAH2,1.0,,,
DDB2,0.2942395028284599,0.21185013333773664,,
DDIT3,0.25506345506345507,,0.1836505740249056,
DDIT4,,0.2276366490652205,,
DDIT4L,1.0,1.0,,
DDR2,1.0,,,
DDX11,0.1828036828036828,,,
DDX23,,1.0,,
DDX25,,1.0,,
DDX27,1.0,,,
DDX3X,1.0,,1.0,
DDX3Y,,1.0,1.0,0.9098214560769627
DDX58,,0.14585414585414586,,
DEAF1,,0.5773393273393274,,
DENND1A,1.0,,,
DENND1B,,,1.0,
DENND1C,,0.612744728307132,0.676160378083455,
DEPP1,0.16769594042321315,0.1319632748204177,0.16353646353646353,0.09930495036878015
DEPTOR,,,0.16353646353646353,
DERL3,,,0.16353646353646353,
DES,,0.8562211744029926,,
DGKA,,0.6786269286269286,,
DGKG,1.0,0.9362700978267017,0.9378078861361536,
DHCR7,,0.18799793171652468,0.17960652064698307,
DHFR,,0.371505306287915,0.37346067394144317,
DHRS1,1.0,,1.0,
DHRS7,1.0,,1.0,
DIAPH1,,1.0,,
DIAPH2,1.0,,1.0,
DIO3,0.9282921663874045,,,
DIRAS2,,1.0,,
DIRAS3,,,1.0,
DIXDC1,1.0,,,
DKK1,0.16769594042321315,,,
DKK3,,0.9899497544548738,,
DLG1,1.0,,1.0,
DLGAP3,1.0,,1.0,
DLK1,,0.1594951810779149,,
DLK2,,,0.413181298531617,
DLL1,,,0.6518261879964008,
DLX1,1.0,,1.0,
DLX2,1.0,0.9600099669383735,1.0,
DMD,1.0,,1.0,
DMTN,1.0,1.0,,
DNAH12,,,0.4699688660853709,
DNAJB1,,0.11546786546786547,,
DNAJB9,,0.14585414585414586,,
DNAJC10,,0.12226009284832814,,
DNAJC12,1.0,,1.0,
DNAJC3,,0.21650224775224777,,
DNAJC6,,1.0,1.0,
DNER,,1.0,,
DNHD1,0.9287775161901036,,0.8109563761737675,
DNM1,1.0,1.0,1.0,
DNM3,1.0,,1.0,
DNMBP,1.0,,,
DNMT3A,0.8222440327703485,,0.7135742241843037,
DOCK10,1.0,1.0,1.0,1.0
DOCK11,1.0,,1.0,
DOCK8,,1.0,1.0,0.922051861182296
DOCK9,1.0,,,
DOK3,1.0,,,
DOK5,1.0,1.0,1.0,
DOK6,,1.0,,
DONSON,,,0.9214748100197017,
DPF1,,,1.0,
DPH3,0.8557915964632382,,,
DPP10,,1.0,1.0,
DPP3,,0.281956415677346,0.3525591291825058,
DPP6,1.0,,1.0,1.0
DPY19L1,,0.48904037139331263,,0.3225225478746605
DPY19L2,1.0,,1.0,
DPYD,,0.8899204037259258,,
DPYSL2,,1.0,,1.0
DRAM1,,0.16251032917699584,0.17161233827900493,
DRP2,1.0,,1.0,
DSCAM,1.0,,1.0,
DSCAML1,,,1.0,
DSEL,0.7367416182905931,,0.6391911922885374,
DSP,,0.15037675502791784,,
DSTN,0.9644091818004862,0.8532108285802867,,
DTD1,0.8093151907381156,,,
DTX3L,,0.33126513589238527,0.33155337812872054,0.20606916019760058
DUSP10,,,0.7312777428756809,
DUSP16,,0.5922736569424266,0.6518261879964008,
DUSP2,,0.5038597765870494,,
DUSP22,0.28798416773100316,,0.2201452393760086,
DUSP3,,0.5640950325926094,,
DUT,,,0.6834359670180566,
DYNC1I1,,1.0,,
DYNLT3,,,0.21937818279281696,
DZIP1,,1.0,,0.8893861693861694
E2F1,,,0.1836505740249056,
E2F2,,0.7519725453609751,0.7887995074353175,
E2F3,0.5321121186505803,,0.4410734493722045,
EBF1,0.3475437605872389,,0.25652778593955067,
EBP,,,0.3814591874638064,
EBPL,0.7907447522051985,,,
ECE1,,0.7006800018163655,0.766577172827173,
ECHDC2,,,1.0,
ECM2,0.18808250572956456,,0.17161233827900493,
EDEM1,,0.14585414585414586,0.16353646353646353,
EDIL3,1.0,1.0,1.0,
EDN1,1.0,,,
EDNRB,,0.5011263600775355,,
EEF1A2,,1.0,,
EEF2,,1.0,,
EFHD1,,1.0,,
EFHD2,,,0.3392511743575573,
EFNA1,,0.864528633759403,,0.711038961038961
EFNA5,,,1.0,
EFNB3,,1.0,,1.0
EFS,1.0,,,
EFTUD2,,1.0,,
EGR3,,,0.6725915075296093,
EHD1,,0.49283491182932526,,
EIF1AX,1.0,,1.0,
EIF1AY,,0.7938605415609358,0.8049519342932516,0.6607192807192808
EIF2AK1,0.7907447522051985,,,
EIF2AK2,,0.2006319472382821,,
EIF2AK4,1.0,,1.0,
