,FDR corrected P-value PD wo Tc vs. Ctrl wo Tc,FDR corrected P-value PD with Tc vs. PD wo Tc,FDR corrected P-value PD with Tc vs. Ctrl with Tc,FDR corrected P-value Ctrl with Tc vs. Ctrl wo Tc
BAK1,,0.6435913812962993,0.6909991417033671,
BARHL1,1.0,,1.0,
BASP1,,1.0,,
BATF3,,0.6483843577977275,,0.5026147561358829
BAZ1A,,,1.0,
BCAN,,0.03192659874687525,,
BCAT1,1.0,,1.0,
BCL11A,,,0.4870208161744212,
BCL11B,1.0,0.9431062156092982,,
BCL6,,0.04007975495578801,0.09085359085359086,0.02067224114468209
BCLAF3,1.0,,1.0,
BCORL1,1.0,,,
BDNF,0.26968645389698026,,,
BEX1,1.0,,1.0,
BEX2,0.6192460022247257,,0.54352528876687,
BEX3,0.5642835967025494,,0.4102270610745187,
BEX4,1.0,,1.0,
BGN,,,0.20966213273905582,
BHLHB9,1.0,,,
BHLHE22,1.0,,1.0,
BHLHE41,,0.5935567241747017,,
BIRC7,0.06253068964933371,,,
BLCAP,0.5135304256183376,0.3439468333085355,,
BLM,,1.0,1.0,
BMP2,0.07408254396206204,,,
BMP7,0.6410211712225135,0.5321562495475539,,
BMPR1B,,0.45412666601690993,,
BNIP3,,0.16785352414806098,0.20729974251101013,
BNIP3L,,0.19923866982690513,,
BOC,0.07408254396206204,0.03662416878275909,0.04088411588411588,
BRAT1,0.471644832440287,,,
BRINP1,,1.0,,
BRINP3,1.0,,,
BRMS1,,0.5977160094807155,,
BRS3,0.13773426573426575,,0.051334315908306935,
BSPRY,,0.17280179404890722,0.20636744208172778,
BST2,,0.017764286995056226,0.015877326556938208,0.009211840790788158
BTBD11,,0.5459082464813124,,
BTBD3,0.3822258822258822,0.24036167913718934,,
BTBD6,1.0,,,
BTG1,,1.0,,
BTG2,1.0,1.0,1.0,1.0
BTN2A2,,0.017764286995056226,,0.004861804861804862
BTN3A1,,0.017764286995056226,,0.014707981094535716
BTN3A2,,0.02743790862602744,,0.014707981094535716
BTNL9,0.06738467012439615,,0.04088411588411588,
BUB3,1.0,,1.0,
BZW2,,,1.0,
C10orf90,0.5462096345213228,,,
C11orf87,0.7912475121777447,,0.779321912655246,
C19orf57,,,1.0,
C1QL1,0.06253068964933371,,,
C1QTNF1,,0.4433966033966035,,
C1QTNF3,0.05124042624042624,,0.015877326556938208,
C1R,0.05124042624042624,0.012712058583618218,,0.004861804861804862
C1S,,0.012712058583618218,,0.004861804861804862
C1orf61,0.7886830518409464,,0.6987846337336133,
C2CD2,,,1.0,
C2CD4C,,,1.0,
C3,,0.012712058583618218,,0.004861804861804862
C3AR1,,0.012712058583618218,0.015877326556938208,
C3orf18,,,0.5264363058699869,
C3orf58,,1.0,,1.0
C3orf70,,,1.0,
C4orf19,1.0,,,
C6orf106,,,1.0,
C8orf34,,1.0,,
C8orf82,1.0,,,
CA10,1.0,,1.0,
CA12,1.0,,0.993938283938284,
CA2,,0.06085468585468586,,
CA8,,,1.0,
CA9,1.0,,,
CABIN1,,,1.0,
CABLES1,,1.0,1.0,
CABP7,,,1.0,
CACHD1,1.0,,1.0,
CACNA1A,1.0,1.0,1.0,
CACNA1E,,1.0,1.0,
CACNA1G,1.0,1.0,1.0,
CACNA2D1,1.0,,1.0,
CACNA2D2,1.0,1.0,,0.8306270001185255
CACNA2D3,,0.2458348103509394,,
CACNA2D4,0.6290529746750945,,,
CACNB2,1.0,1.0,,
CACNB4,,,1.0,
CACNG4,1.0,,,
CACNG7,,,0.4880541333666334,
CACNG8,0.5998879169610877,,,
CAD,1.0,,1.0,
CADM1,0.05124042624042624,0.012712058583618218,,
CADM2,0.33038603187856924,,,
CADM3,,0.04347025523496112,0.04628390477447081,
CALB1,,1.0,,
CALB2,1.0,,,
CALHM2,,0.21677688062466074,0.2702509355051728,
CALY,,,1.0,
CAMK1D,,,1.0,
CAMK2A,1.0,1.0,1.0,
CAMK2N1,,,1.0,
CAMK2N2,0.6695712097013615,,,
CANX,,0.1957600897998249,,
CAP2,0.639701106068819,,0.5744623648306367,
CAPG,,0.14284684387777172,0.18403080295663418,
CARD8,,0.02743790862602744,0.03614065492518531,
CARMIL3,,,0.1551158868232039,
CARTPT,0.5256275982082433,,,0.22688422688422685
CASC10,0.7226484855350835,,0.6160316648121525,
CASK,1.0,1.0,1.0,
CASKIN1,,1.0,,
CASP1,,0.012712058583618218,0.015877326556938208,0.004861804861804862
CASP10,,0.03192659874687525,,
CASP7,,0.09265506529944222,,
CAV2,,,0.39969324995142547,
CBLB,0.1819186730429334,,,
CBLN1,,0.050385977658704936,0.05543608933439442,
CBLN2,0.08198468198468198,,0.051334315908306935,
CBLN4,0.11179729361547543,,0.07295306923559712,
CCDC136,,1.0,1.0,
CCDC152,1.0,,,
CCDC40,0.45366523720182256,,,
CCDC80,,0.5660382171020469,,
CCDC86,,,1.0,
CCDC88A,,1.0,,
CCDC88B,,1.0,1.0,
CCK,0.30006393606393605,,0.23310319969562732,
CCL2,0.05124042624042624,0.012712058583618218,0.015877326556938208,0.004861804861804862
CCL28,,0.012712058583618218,0.015877326556938208,
CCL4,,0.012712058583618218,0.030284530284530282,
CCL5,,0.012712058583618218,0.015877326556938208,0.004861804861804862
CCM2,,,1.0,
CCNA2,,,1.0,
CCNB1,,1.0,1.0,
CCND1,,1.0,1.0,
CCND2,,1.0,,
CCND3,,1.0,,
CCNG2,1.0,,1.0,
CCNI,,1.0,,
CCNL1,,1.0,,
CCR2,,0.017764286995056226,0.015877326556938208,
CCR5,,0.012712058583618218,0.015877326556938208,
CCT7,1.0,,,
CCZ1,,1.0,1.0,
CD109,,0.18951228144053256,,
CD2,,0.012712058583618218,0.015877326556938208,0.004861804861804862
CD200,0.22472958513567654,0.1086756380874028,,
CD27,,0.012712058583618218,0.015877326556938208,0.004861804861804862
CD274,,0.022714989928104685,0.030284530284530282,0.011439540851305557
CD276,,,0.015877326556938208,
CD300A,,0.02743790862602744,0.030284530284530282,
CD37,,0.012712058583618218,0.015877326556938208,0.004861804861804862
CD3E,,0.012712058583618218,0.015877326556938208,0.004861804861804862
CD4,,0.012712058583618218,0.015877326556938208,
CD44,0.054656454656454655,0.03662416878275909,,0.009211840790788158
CD47,0.054656454656454655,,,
CD48,,0.012712058583618218,0.015877326556938208,0.004861804861804862
CD53,,0.012712058583618218,0.015877326556938208,0.004861804861804862
CD6,,0.3217057165868866,0.38701689769305425,0.18976722202528654
CD74,,0.012712058583618218,0.015877326556938208,0.004861804861804862
CD82,0.06738467012439615,,0.04088411588411588,
CD83,0.05124042624042624,,,
CD84,,0.012712058583618218,0.015877326556938208,0.004861804861804862
CD8A,,0.012712058583618218,0.015877326556938208,0.004861804861804862
CD9,,,0.030284530284530282,
CD93,0.06738467012439615,0.017764286995056226,,
CD99L2,1.0,,1.0,
CDC25B,,1.0,,
CDC42SE1,,1.0,,
CDC7,,,1.0,
CDH12,0.9119888960596925,,0.7794163964114703,
CDH13,,0.017764286995056226,,
CDH18,0.9119888960596925,0.7434106398249823,,
CDH19,,0.9476034420683866,,
CDH4,0.23282057748077167,0.14284684387777172,0.20097252145444916,
CDH6,,,0.937957139781541,
CDH8,0.5061761442976913,,0.39969324995142547,
CDK14,1.0,,1.0,
CDK16,1.0,,1.0,
CDK2,,1.0,,
CDK5RAP2,1.0,,,
CDK6,,1.0,,
CDKN1A,1.0,,,0.9380660832942991
CDKN1C,,,,0.5229240805277672
CDKN2C,,,0.32707292707292707,
CDON,,0.017764286995056226,0.030284530284530282,
CDS1,,0.5402899259014367,,
CDV3,1.0,,1.0,
CEBPA,,,0.2967395507718088,
CEBPD,,0.1006987198847664,,
CELF4,,1.0,,
CENPV,1.0,,1.0,
CEP126,,1.0,,
CEP170,,,1.0,
CEP19,0.8398430837455227,,,
CEP290,,1.0,,
CEP41,1.0,,,
CEP63,,1.0,,
CER1,0.06738467012439615,,,
CERK,,,0.19526741914801615,
CERS2,,,0.49541185244430996,
CES4A,,,0.6124296327824142,
CETN2,,1.0,,
CFB,,,,0.009211840790788158
CFL2,1.0,,,
CFLAR,0.08198468198468198,0.02743790862602744,0.04628390477447081,
CGAS,,,1.0,
CGNL1,1.0,,1.0,
CGREF1,,1.0,1.0,
CHD3,,,1.0,
CHD5,1.0,,1.0,
CHERP,,,1.0,
CHGB,,0.07917796489225062,0.09085359085359086,
CHI3L2,,0.012712058583618218,,
CHL1,,0.3197571659110121,,
CHM,1.0,,1.0,
CHN1,0.8214114130144664,,,
CHPF,,0.8901311987886642,,
CHPF2,,,0.8037558548507454,
CHRD,0.31337774194917056,,0.24081193531742984,
CHRDL1,,,0.5592195161160679,
CHRNB1,,,0.5607634832885909,
CHRNB3,0.7571623547478677,,,
CHST1,,0.4163451810510634,0.47730738161360164,
CHST11,,,0.16440173583030726,
CHST15,0.7119722382880279,,,0.385168229828424
CHST2,1.0,,1.0,
CHST3,0.06253068964933371,,,
CHURC1,,0.5966109626698687,,
CIB2,1.0,,1.0,
CIDEB,,0.7434106398249823,0.8621425855468409,
CISD3,,,1.0,
CISH,,0.03192659874687525,,0.011439540851305557
CLASP2,,1.0,,
CLCN5,1.0,,1.0,
CLDN19,0.7937823255742331,,,
CLDN5,0.06738467012439615,0.04007975495578801,0.030284530284530282,
CLEC2B,,0.012712058583618218,0.02353042640812425,0.007029115462850402
CLIC1,,0.04347025523496112,0.04088411588411588,
CLK3,,,1.0,
CLMN,,,0.9605693066797915,
CLOCK,,,1.0,
CLSTN1,,0.3687143365109467,0.4474613334548188,
CLU,,0.07917796489225062,,
CLYBL,0.7226484855350835,,,
CMBL,1.0,1.0,,
CMPK2,,,0.07787450644593502,
CMTM3,,0.1657433475615294,,
CMTM4,,0.07917796489225062,,
CMTM6,,,0.32707292707292707,
CMTM7,,,0.07295306923559712,
CNEP1R1,,,0.9189548983126965,
CNKSR2,1.0,1.0,1.0,
CNMD,,0.19175913372341943,,
CNN2,0.5581264888957197,0.4163451810510634,,
CNN3,,0.48042879739308314,,
CNR1,0.07408254396206204,,,
CNTFR,0.05124042624042624,,0.02353042640812425,
CNTN1,0.3324934324934325,,0.25784366821083887,
CNTN2,0.14411369880119881,0.04653182638257266,0.05543608933439442,
CNTN3,,0.1679532588623498,,0.09662837162837162
CNTN4,0.12401044333817442,,0.08265380828557724,
CNTN6,0.29085851907428667,,,
CNTNAP1,,0.2351860818118487,,
CNTNAP4,0.7502840593749684,,0.6643007703809773,
CNTNAP5,1.0,,1.0,
COG3,,1.0,,
COL11A1,0.3526222881061591,0.2192427825339218,0.2921493291103147,
COL11A2,,,0.4053467899621746,
COL12A1,,0.03192659874687525,0.015877326556938208,
COL16A1,,,0.0948846375467536,
COL1A1,0.09551613435108582,0.03662416878275909,0.04628390477447081,
COL21A1,0.7912475121777447,,0.6622375020812521,
COL23A1,,0.13231331003214294,,
COL27A1,,1.0,,
COL4A3BP,1.0,,,
COL4A6,0.3672230547230547,,,
COL5A1,,0.05385780297441076,,
COL5A3,,0.2876799391085106,,
COL6A2,,,0.3064292709263124,
COL9A3,,,1.0,
COLGALT2,0.1618118723381881,,0.09085359085359086,
COMMD4,,0.09265506529944222,,
COPG2,1.0,,,
CORO1A,,0.012712058583618218,0.02353042640812425,
COTL1,0.5689981660130914,0.4505891055509377,0.5071857038574134,
COX17,1.0,,,
COX7A2L,1.0,,,
CPD,,0.393614595585039,,
CPE,,0.5495018533534938,,0.37850929558246627
CPLX1,,,1.0,
CPNE4,,,,1.0
CPNE8,,0.5765250264545045,0.5901729124869621,
CPS1,1.0,,1.0,
CPXM2,,0.4176420126184648,,
CRB1,0.09061464850938536,,0.030284530284530282,
CREBL2,,,0.3064292709263124,
CRELD2,,,0.38255851291565585,
CREM,,,0.5758326180861393,
CRH,,0.012712058583618218,0.02353042640812425,
CRIM1,,0.30245687148672223,,
CRISPLD1,1.0,1.0,,
CRLF1,,0.1006987198847664,0.1292385426124028,
CRTAM,,0.012712058583618218,0.015877326556938208,
CRTC3,,1.0,,
CRY2,,1.0,,
CRYBG1,,0.18724518724518727,0.20041233276527395,0.09723609723609723
CRYM,,,1.0,
CRYZ,1.0,,1.0,
CSAD,0.06738467012439615,,0.051334315908306935,
CSDC2,,0.680619786167824,,
CSF1,,0.05733576768059527,,0.026518935609844703
CSGALNACT1,0.2275074925074925,,,
CSK,,0.07917796489225062,,
CSMD1,0.43947901628152414,,0.34412700893147824,0.17437311292059895
CSMD2,0.309825833081647,0.18951228144053256,0.20097252145444916,
CSMD3,0.5035549408808462,0.3402398313430342,0.38255851291565585,
CSPG5,,1.0,1.0,
CSRP2,,,0.6680548832610688,
CTDSP1,,0.4176420126184648,,
CTDSP2,,1.0,,
CTDSPL2,1.0,,,
CTGF,0.06253068964933371,,0.015877326556938208,0.011439540851305557
CTNNA2,1.0,0.9156803296454169,0.9035059519488586,
CTNNB1,,0.9618585298196949,,
CTSA,,0.2009440775674542,,
CTSB,0.07408254396206204,,0.03614065492518531,
CTSC,0.06253068964933371,0.022714989928104685,,0.004861804861804862
CTSK,,,0.10322899691670455,
CTSO,,0.050385977658704936,,
CTSS,,0.012712058583618218,0.015877326556938208,0.007029115462850402
CTSZ,,0.10322628660737544,0.14320989744718557,
CTTNBP2,,,1.0,
CUL7,,,1.0,
CUX2,1.0,,1.0,
CUZD1,0.054656454656454655,,,
CWC25,,,1.0,
CXADR,,,0.02353042640812425,
CXCL10,,0.012712058583618218,0.015877326556938208,0.004861804861804862
CXCL12,,0.012712058583618218,0.015877326556938208,
CXCL14,0.3358044169852288,,0.2679214402618658,
CXCL8,,0.012712058583618218,0.015877326556938208,
CXCL9,,0.012712058583618218,0.015877326556938208,0.004861804861804862
CXCR4,,0.012712058583618218,0.015877326556938208,
CXXC4,,1.0,,
CXorf56,0.09551613435108582,,0.06945564088421231,
CYBA,,0.017764286995056226,,
CYBRD1,,,1.0,
CYP26B1,0.471644832440287,,0.39087801477959655,
CYP27A1,0.8809956158022456,,0.7719733682466602,
CYP46A1,1.0,,,
CYP4V2,1.0,,1.0,
CYSTM1,0.8949870456222543,,0.7584003496503496,
CYTH4,,1.0,1.0,1.0
D2HGDH,1.0,,,
DAB1,,,0.9189548983126965,
DACH1,0.8368946743237858,,0.7584003496503496,
DACH2,0.6846686504074084,,0.6068474499579548,
DACT1,,,1.0,
DACT2,,1.0,,0.7896241689345137
DACT3,,,,1.0
DAPP1,,1.0,1.0,
DCAF4,1.0,,,
DCBLD2,,0.10322628660737544,0.13180550792491091,
DCC,,,0.015877326556938208,
DCLK1,,1.0,,
DCN,,0.1006987198847664,,
DCUN1D3,,,0.7245286359210409,
DCX,,1.0,,
DDAH1,,0.30245687148672223,,
DDAH2,0.7920957185947515,,,
DDB2,1.0,1.0,,
DDIT3,0.7338547399647196,,0.6376620726753353,
DDIT4,,1.0,,
DDIT4L,0.6134245801704233,0.4390277419643726,,
DDR2,0.28020081184638146,,,
DDX11,1.0,,,
DDX23,,1.0,,
DDX25,,1.0,,
DDX27,1.0,,,
DDX3X,1.0,,1.0,
DDX3Y,,1.0,1.0,1.0
DDX58,,0.017764286995056226,,
DEAF1,,0.9937401500647325,,
DENND1A,1.0,,,
DENND1B,,,1.0,
DENND1C,,0.13747610092257612,0.16092683911832847,
DEPP1,1.0,0.9317655049664976,1.0,0.7114514444831186
DEPTOR,,,0.6705415407214893,
DERL3,,,0.10688657747481278,
DES,,1.0,,
DGKA,,0.1935558897864885,,
DGKG,0.5581264888957197,0.4016927697709457,0.4474613334548188,
DHCR7,,0.9657312384585112,1.0,
DHFR,,1.0,1.0,
DHRS1,1.0,,1.0,
DHRS7,0.2562021312021312,,0.22518564956488207,
DIAPH1,,1.0,,
DIAPH2,1.0,,1.0,
DIO3,0.4125680770842061,,,
DIRAS2,,1.0,,
DIRAS3,,,1.0,
DIXDC1,1.0,,,
DKK1,1.0,,,
DKK3,,0.44560340119298775,,
DLG1,1.0,,1.0,
DLGAP3,0.9614183067791314,,0.8758837428615726,
DLK1,,0.5033040488922842,,
DLK2,,,0.5880979324962726,
DLL1,,,0.3333028875886019,
DLX1,0.46621140053975874,,0.41160359910359917,
DLX2,0.6590925414454826,0.499963953572201,0.5938600601599227,
DMD,0.6290529746750945,,0.5411132984662397,
DMTN,1.0,1.0,,
DNAH12,,,0.29309997538103444,
DNAJB1,,0.6777869826650315,,
DNAJB9,,1.0,,
DNAJC10,,0.20306417720210826,,
DNAJC12,1.0,,1.0,
DNAJC3,,0.41743272500370293,,
DNAJC6,,1.0,1.0,
DNER,,0.28402440471405993,,
DNHD1,1.0,,1.0,
DNM1,1.0,0.8657894703522079,0.9753520022578318,
DNM3,1.0,,1.0,
DNMBP,1.0,,,
DNMT3A,1.0,,1.0,
DOCK10,1.0,1.0,1.0,1.0
DOCK11,1.0,,1.0,
DOCK8,,1.0,1.0,0.9534762757903253
DOCK9,0.6545992982518595,,,
DOK3,0.7605807846771703,,,
DOK5,0.4994865078898693,0.3457904926931476,0.39969324995142547,
DOK6,,1.0,,
DONSON,,,1.0,
DPF1,,,1.0,
DPH3,0.14794228328062914,,,
DPP10,,1.0,1.0,
DPP3,,1.0,1.0,
DPP6,1.0,,1.0,1.0
DPY19L1,,0.2700311499524098,,0.16879749464019128
DPY19L2,0.3294856087308918,,0.22733768473678784,
DPYD,,0.21226433141326762,,
DPYSL2,,1.0,,1.0
DRAM1,,0.29860120975432886,0.3175465311387642,
DRP2,0.45366523720182256,,0.34057312293710046,
DSCAM,0.11179729361547543,,0.06515396953643966,
DSCAML1,,,0.1292385426124028,
DSEL,0.35632918318430684,,0.3029659583444444,
DSP,,1.0,,
DSTN,0.5372154161627846,0.3952408247490215,,
DTD1,1.0,,,
DTX3L,,0.4093860684769776,0.4838816247044095,0.2739392587108323
DUSP10,,,0.4238821379289607,
DUSP16,,0.617960986382039,0.6310018419497725,
DUSP2,,0.20858711181291828,,
DUSP22,0.8398430837455227,,0.7584003496503496,
DUSP3,,0.7547952047952048,,
DUT,,,1.0,
DYNC1I1,,1.0,,
DYNLT3,,,0.6310018419497725,
DZIP1,,1.0,,1.0
E2F1,,,1.0,
E2F2,,1.0,1.0,
E2F3,1.0,,1.0,
EBF1,0.3990645116472931,,0.3124088387246282,
EBP,,,0.7846547577269731,
EBPL,1.0,,,
ECE1,,0.22422805410357277,0.23774023333494698,
ECHDC2,,,1.0,
ECM2,0.26352219209362066,,0.20729974251101013,
EDEM1,,0.04007975495578801,0.05543608933439442,
EDIL3,0.23282057748077167,0.08304944267089377,0.13180550792491091,
EDN1,0.18698260803523964,,,
EDNRB,,0.02743790862602744,,
EEF1A2,,0.499963953572201,,
EEF2,,1.0,,
EFHD1,,1.0,,
EFHD2,,,1.0,
EFNA1,,0.18724518724518727,,0.11070856853989385
EFNA5,,,0.5765119711748925,
EFNB3,,0.3968617307406178,,0.2430902430902431
EFS,1.0,,,
EFTUD2,,1.0,,
EGR3,,,0.5592195161160679,
EHD1,,0.28402440471405993,,
EIF1AX,1.0,,1.0,
EIF1AY,,0.9937401500647325,1.0,0.7475024975024975
EIF2AK1,1.0,,,
EIF2AK2,,0.16785352414806098,,
EIF2AK4,1.0,,1.0,
EIF2B1,,,1.0,
EIF2S3,1.0,,,
EIF3F,1.0,,,
EIF3L,,1.0,,
EIF4B,,1.0,,
ELAVL3,,,1.0,
ELAVL4,1.0,,1.0,
ELF1,,0.012712058583618218,0.03614065492518531,
ELFN2,,1.0,1.0,
