,FDR corrected P-value PD wo Tc vs. Ctrl wo Tc,FDR corrected P-value PD with Tc vs. PD wo Tc,FDR corrected P-value PD with Tc vs. Ctrl with Tc,FDR corrected P-value Ctrl with Tc vs. Ctrl wo Tc
ADCY2,0.49697338234887645,0.24672432830327568,,
ADCY7,,0.796611505743411,0.8244312005330614,
ADCY8,0.427159047848703,,0.27993091246103297,
ADCYAP1,1.0,,1.0,
ADCYAP1R1,0.4005776831863789,0.20085995085995087,0.2697492983207269,
ADD2,,,1.0,
ADD3,1.0,,,0.9649925145675854
ADGRA1,,,,0.5935972155053427
ADGRA2,0.8954789638296323,,0.759461832530726,
ADGRB1,1.0,1.0,,
ADGRB2,1.0,,1.0,
ADGRB3,,,1.0,
ADGRG1,0.5612510466879399,0.3913797740720818,,
ADGRG5,,1.0,1.0,
ADGRL1,,1.0,,
ADGRL3,1.0,,1.0,
ADI1,0.9478532750747137,,,
ADIPOR1,0.26204564666103125,0.10219947650115248,,
ADM,,0.045734265734265735,0.05531968031968033,
ADRA2A,1.0,,1.0,1.0
ADRB1,,,0.46617066238408755,
ADSS,0.34685314685314683,,,
AEBP1,,,0.1069266304165633,
AFAP1L2,,1.0,,
AFDN,,1.0,1.0,
AFF2,1.0,1.0,,
AFF3,1.0,,0.8843072985408751,
AFG3L2,1.0,,,
AGA,,,1.0,
AGAP1,,1.0,1.0,
AGAP2,1.0,,1.0,
AGAP3,,1.0,,
AGFG1,1.0,,,
AGFG2,1.0,,1.0,
AGMAT,,,1.0,
AGRN,1.0,,1.0,
AHI1,1.0,,1.0,
AHNAK2,,1.0,,
AHRR,1.0,,1.0,
AIF1,,0.05444555444555444,0.08925528253259346,
AIF1L,,1.0,,
AIFM1,0.8243868807249088,,0.6343708510810339,
AJAP1,1.0,,1.0,1.0
AK1,,,0.06322249179392037,
AK5,,0.8949008737741132,,
AKAP1,0.8243868807249088,,,
AKAP11,,0.8740536323180951,,
AKAP12,,,0.1069266304165633,
AKAP13,,,1.0,
AKAP5,,,0.5904790979825086,
AKAP8L,,1.0,1.0,
AKAP9,,,1.0,
AKIRIN2,,1.0,,
AKNA,,0.38565601065601063,0.43497074354217213,
AKR1B1,1.0,1.0,1.0,
AKR1C1,0.9424004976372264,,,
AKR1C2,1.0,,,
AKR7A2,,,0.45912376393659815,
AKT3,,1.0,,
AKTIP,1.0,,,
ALCAM,,0.22593274988484568,,
ALDH18A1,,1.0,,
ALDH1A2,0.7792589819358462,,,
ALDH1B1,1.0,,,
ALDH2,1.0,1.0,,
ALDH5A1,1.0,1.0,,
ALDH6A1,,1.0,,
ALDOA,,0.8881118881118881,,
ALDOC,,1.0,1.0,
ALG13,0.1837145904942515,,,
ALKBH5,,0.9973271761351232,0.9641429998572855,
ALOX5AP,,0.08851793367922402,0.12350440257417003,0.05243071535206367
ALOXE3,1.0,,0.9475219535408702,
ALPK1,,1.0,,1.0
ALPL,,1.0,,
ALS2CL,1.0,0.8514357982443088,,
ALYREF,,1.0,,1.0
AMER2,,0.22593274988484568,0.29751760844197817,
AMFR,,,0.3044795204795205,
AMIGO2,0.4005776831863789,,,
AMMECR1,0.971989966555184,,0.8651122888411025,
AMOT,1.0,,1.0,
AMOTL1,1.0,,1.0,
AMOTL2,0.7576463940100303,,,
AMPD2,,0.22446265391050668,,
AMPH,,,1.0,
AMT,1.0,,,
ANAPC16,1.0,,1.0,
ANGPT1,0.4005776831863789,0.3001652285661832,,
ANGPTL2,,0.5213418656814883,0.5382455382455383,
ANK1,1.0,,,
ANKDD1A,,1.0,1.0,
ANKMY2,,1.0,,
ANKRD27,,,1.0,
ANKRD29,1.0,,1.0,
ANKRD33B,1.0,,1.0,
ANKRD36,,1.0,,
ANKRD37,1.0,0.8895361257886716,0.8802112015408415,0.6708730458730459
ANKRD44,,1.0,1.0,
ANKRD46,1.0,0.8578186828977135,,
ANKRD50,1.0,,1.0,
ANKRD9,,1.0,,
ANKS1A,0.2983255276833259,,,
ANKS1B,0.34311012728278917,0.1822742474916388,0.22127872127872128,
ANKZF1,,1.0,,
ANLN,,1.0,1.0,
ANO3,0.2983255276833259,0.14165480537161954,,
ANOS1,0.971989966555184,0.8013705044955044,,
ANP32B,,1.0,1.0,
ANP32E,,1.0,,
ANTXR2,,,0.394243311273879,
ANXA1,,0.7533331154826483,0.759461832530726,
ANXA11,,0.4494574391126115,0.48631109571141984,
ANXA2,,,0.48631109571141984,
ANXA5,1.0,,1.0,
AOAH,,0.2319854058984494,0.2882945625802768,0.1393419080919081
AP1AR,1.0,1.0,,
AP1G2,1.0,,,
AP1S1,1.0,,,
AP1S2,,1.0,1.0,
AP2B1,,1.0,,
AP3S1,1.0,,1.0,
AP4E1,,1.0,,
AP5Z1,,0.4389850986709625,,
APAF1,0.34311012728278917,,0.14959688199124818,
APBA1,1.0,1.0,1.0,
APBB1IP,,1.0,1.0,1.0
APBB2,1.0,1.0,,1.0
APC,1.0,,0.883487835693718,
APC2,1.0,,1.0,
APCDD1,0.9527607302294369,0.7908541969975417,0.86330162728267,
APLN,,,0.1361715207869054,
APLP1,,1.0,,
APLP2,0.8704938472380334,0.7533331154826483,,
APMAP,,1.0,,
APOBEC3C,,0.2690250925545043,0.3409331409331409,0.14631993773098068
APOBEC3F,,0.2734746169860674,0.3082722027313057,
APOE,,,0.08925528253259346,
APOL2,,0.3108665528020367,0.2819835032224413,0.1393419080919081
APOL3,,0.24522394495584846,0.33527078981624436,0.14631993773098068
APOL6,,0.1759010220548682,0.2380653828929691,0.12690107095701503
APOLD1,0.8006198347107438,,,
APOO,1.0,,1.0,
APOOL,1.0,,1.0,
APP,,1.0,,
APPL2,,,,1.0
APRT,,0.9539115854905329,,
AQP1,,1.0,1.0,0.9754482805330263
AQP3,,0.8578186828977135,0.884305081926308,0.6370421387486234
ARAP1,1.0,,1.0,
ARAP2,1.0,,1.0,
ARF1,,1.0,,
ARF6,,1.0,1.0,
ARFGAP1,,,1.0,
ARFGEF2,1.0,,,
ARFGEF3,1.0,1.0,,1.0
ARG2,0.5341035775818386,0.3108665528020367,,
ARHGAP20,,1.0,,
ARHGAP21,,,1.0,
ARHGAP22,,,,1.0
ARHGAP27,,1.0,1.0,
ARHGAP30,,1.0,1.0,1.0
ARHGAP32,,1.0,,
ARHGAP33,1.0,,1.0,
ARHGAP36,1.0,,1.0,1.0
ARHGAP39,,,1.0,
ARHGAP5,1.0,,1.0,
ARHGAP6,,1.0,,
ARHGAP9,,1.0,1.0,1.0
ARHGDIA,,1.0,,
ARHGDIB,,0.17448816243996967,0.16376574966883337,0.07337002620021488
ARHGEF1,1.0,1.0,1.0,
ARHGEF10,,,1.0,
ARHGEF2,,1.0,,
ARHGEF25,1.0,,,
ARHGEF26,,1.0,,
ARHGEF28,1.0,1.0,,
ARHGEF3,,1.0,1.0,
ARHGEF6,1.0,1.0,1.0,
ARHGEF9,,1.0,,
ARID5B,,0.6711651984379257,,
ARL1,,1.0,,
ARL10,1.0,,,
ARL13B,,1.0,1.0,
ARL4A,1.0,,,
ARL4C,0.8943522844868136,,0.759461832530726,
ARL6IP5,0.532032070493609,,,
ARMCX2,1.0,,1.0,
ARMCX3,1.0,,1.0,
ARMCX4,1.0,1.0,,
ARMCX5,1.0,,,
ARPC4,,1.0,,
ARPC5,,1.0,1.0,
ARPC5L,,1.0,,
ARPP19,0.5342157842157842,,0.4279487502788473,
ARPP21,,1.0,,
ARRB1,0.6117444199635981,,0.48631109571141984,
ARRDC2,,0.27647918831797924,0.32415895792519167,
ARRDC3,,,0.5571996744210926,
ARSD,1.0,,1.0,
ART3,,1.0,,0.8662056506367883
ARX,0.4631277813095995,,,
ASAH1,0.878402942623126,0.7040443911532773,,
ASAP1,1.0,,1.0,
ASAP2,1.0,,,
ASB4,1.0,,1.0,
ASB6,,1.0,,
ASF1A,,,1.0,
ASF1B,,1.0,1.0,
ASIC1,0.3590040532715692,,,
ASIC2,,1.0,1.0,
ASPH,,1.0,1.0,
ASPRV1,,,0.3302332185580917,
ASS1,,0.4859736638978813,,
ASTN1,1.0,1.0,1.0,1.0
ASTN2,,0.613430109216626,,
ASXL2,,,1.0,
ASXL3,1.0,,1.0,
ATAD1,1.0,,,
ATCAY,,1.0,,
ATF3,0.1354895104895105,0.0799550100249401,0.08925528253259346,0.02934801048008595
ATF5,,0.11064741709903002,,
ATF7IP,,,0.8843028531101925,
ATG12,0.5918117490817788,,0.41981733681338423,
ATG13,,,1.0,
ATG16L2,,0.10219947650115248,0.14959688199124818,
ATG4A,1.0,,1.0,
ATG4B,,,0.464221093591723,
ATG9A,,0.2921599285235649,,
ATG9B,1.0,,1.0,
ATL2,,1.0,,
ATL3,1.0,,,
ATMIN,1.0,,,
ATN1,,,1.0,
ATOX1,1.0,,,
ATP10A,,1.0,1.0,
ATP10B,1.0,,1.0,
ATP11A,1.0,,1.0,
ATP11C,1.0,,1.0,
ATP12A,1.0,,,
ATP13A2,,,1.0,
ATP13A3,1.0,1.0,,
ATP1A2,,1.0,1.0,
ATP1A4,,,,1.0
ATP1B1,,1.0,,
ATP1B3,0.45743247578109963,,,
ATP2A2,1.0,1.0,,
ATP2B2,1.0,,1.0,
ATP2B3,,1.0,,
ATP2B4,,1.0,,
ATP6AP1,,0.15702752183438878,,
ATP6AP2,1.0,1.0,1.0,
ATP6V0A1,,1.0,,
ATP6V0D1,1.0,,1.0,
ATP6V0D2,1.0,,1.0,
ATP6V0E2,,1.0,,
ATP6V1A,1.0,1.0,,
ATP6V1B2,1.0,,1.0,
ATP6V1C1,1.0,,1.0,
ATP6V1D,1.0,,,
ATP6V1F,1.0,,,
ATP6V1G2,,1.0,1.0,
ATP8A1,1.0,,1.0,
ATP8B2,1.0,,,
ATP9A,,0.5134181105518685,0.6078499813439573,
ATP9B,1.0,,,
ATRN,,0.9133187529601873,,
ATRNL1,1.0,,0.9527331038060652,
ATXN1,0.4672052085845189,,,0.14679898414838172
ATXN2,,,1.0,
ATXN2L,,,1.0,
AUTS2,,,1.0,
AVPI1,,0.693204908299248,0.7974007974007974,
AVPR1B,0.3322954417844929,,,
AXIN2,1.0,,1.0,
AZGP1,0.6957228817693933,0.4518419724605291,,
B2M,,0.08851793367922402,0.1069266304165633,0.04426061743134914
B3GALNT1,,1.0,,
B3GALT6,,1.0,,
B3GAT1,,,1.0,
B3GAT2,,1.0,,
B3GLCT,,,,1.0
B3GNT2,,1.0,1.0,
B3GNT4,1.0,,,
B3GNT9,1.0,,1.0,
B4GALT1,,0.5615898807075278,0.5880474408672484,
B4GALT4,,0.46436669132914865,,
B4GALT6,1.0,1.0,,
B4GAT1,,1.0,,
BAALC,,1.0,,1.0
BACE2,,,0.40467674288133576,
BAD,0.7509191839088747,,,
BAG1,1.0,,1.0,
BAHCC1,0.9755244755244755,,0.8642395340508547,
BAHD1,1.0,,,
BAIAP3,1.0,1.0,,
BAK1,,0.3494976639081443,0.4297667650268806,
BAMBI,0.1354895104895105,,,
BAP1,1.0,,,
BARHL1,1.0,,1.0,
BASP1,,1.0,,
BATF3,,0.045734265734265735,,0.02658879581956505
BAZ1A,,1.0,1.0,
BBS4,,,1.0,
BCAM,,,0.7984602809777634,
BCAN,,1.0,,
BCAS2,1.0,,,
BCAT1,1.0,,1.0,
BCAT2,,,1.0,
BCHE,1.0,1.0,,
BCL11A,1.0,,1.0,
BCL11B,0.8422320922320922,0.7110426886546289,,
BCL2L1,0.5918117490817788,,0.4315569707539115,
BCL2L11,0.34685314685314683,,,
BCL2L13,,,,0.2642261584569277
BCL6,0.09853782581055308,0.05444555444555444,0.1069266304165633,0.03190655498347806
BCL9L,0.427159047848703,,,
BCLAF3,1.0,,1.0,
BCORL1,1.0,1.0,1.0,
BDKRB2,,0.05444555444555444,,
BDNF,1.0,,,
BECN1,,0.22593274988484568,,
BEND5,,,1.0,
BET1L,,1.0,,
BEX1,1.0,,0.9382679983202176,
BEX2,1.0,,1.0,
BEX3,0.6581851883056703,,0.5147283485745024,
BEX4,1.0,,1.0,
BGN,,,0.32415895792519167,
BHLHB9,1.0,,1.0,
BHLHE22,1.0,,1.0,
BHLHE41,,0.7487706639650102,,
BICRA,1.0,,,
BIRC7,0.654133896029158,0.5077526307558256,,
BLCAP,1.0,1.0,1.0,
BLM,,0.6598026479449405,0.7174089068825912,
BLVRA,,,0.9034385956078125,
BMP1,,0.3556012022534701,,
BMP2,1.0,,0.9996330881138894,0.758033106134372
BMP3,0.971989966555184,,0.8410708908316564,
BMP7,1.0,1.0,1.0,0.9054749285296837
BMPR1B,,0.9274145337763627,,
BNC2,,0.3582190341846994,0.3603682032253461,
BNIP3,,0.37018514272612635,0.41870704146153254,
BNIP3L,,0.1759010220548682,0.2520327130496622,
BOC,0.7509191839088747,0.5791242043051015,0.617111971693645,
BPTF,,1.0,,
BRAT1,0.971989966555184,,,
BRD7,,1.0,,
BRF2,1.0,,,
BRI3,,1.0,,
BRI3BP,0.8420199902312338,,0.7203003892659064,
BRINP1,,1.0,,
BRINP3,1.0,,,
BRMS1,,0.4184558509881985,,
BRMS1L,1.0,,,
BRS3,0.3322954417844929,,0.2463721845165144,
BRSK1,,,1.0,
BRWD1,,1.0,1.0,
BSPRY,,1.0,1.0,
BST2,,0.15702752183438878,0.20504591933163363,0.07186872533407188
BTAF1,,0.5791242043051015,0.6396338036963037,
BTBD11,,0.30489510489510485,0.41269160287565193,
BTBD3,1.0,1.0,1.0,
BTBD6,1.0,,,
BTG1,0.45743247578109963,0.24672432830327568,,
BTG2,1.0,1.0,1.0,1.0
BTN2A2,,0.24672432830327568,,0.13870206226894127
BTN3A1,,0.3259342467487264,,0.17947437178206413
BTN3A2,,0.1693861693861694,0.27128908243459326,0.09052851909994768
BTNL9,0.6117444199635981,,0.4279487502788473,
BUB3,1.0,,1.0,
BUD23,,,0.46200196991058146,
BZW2,,,1.0,
C10orf90,0.4092336235193378,,0.29336668996725657,
C11orf87,0.8671328671328672,,0.759461832530726,
C12orf49,,,0.8793673858608924,
C12orf76,0.5900215991959111,,,
C16orf89,,0.9936571966932498,,
C18orf21,,1.0,1.0,
C19orf53,1.0,,,
C19orf54,,,1.0,
C19orf57,,,1.0,
C1QL1,0.7671453794714232,0.6163905926475758,,
C1QTNF1,,0.3677600749765698,0.45912376393659815,
C1QTNF3,0.654133896029158,,0.47919299243802554,
C1R,0.16360997493072965,0.05444555444555444,,0.02934801048008595
C1S,,0.045734265734265735,,0.02934801048008595
C1orf115,,,0.9996330881138894,
C1orf61,1.0,,1.0,
C2,,0.045734265734265735,,
C20orf27,1.0,,1.0,
C2CD2,,,1.0,
C2CD2L,,1.0,,
C2CD4C,1.0,,1.0,
C2orf68,,1.0,,
C3,,0.045734265734265735,,0.02254267471658776
C3AR1,,0.045734265734265735,0.05531968031968033,
C3orf18,,,0.4059824473047613,
C3orf58,1.0,1.0,,1.0
C3orf70,1.0,,1.0,
C4orf19,0.5947150194937806,0.390739357729649,,
C6orf106,1.0,,1.0,
C6orf120,,0.7744895747191959,,
C6orf223,,0.6199112091228275,,
C6orf226,,,1.0,
C7orf43,1.0,,,
C8orf34,,1.0,,
C8orf82,1.0,,1.0,
C9orf40,1.0,,,
C9orf64,1.0,,,
C9orf72,1.0,1.0,,
CA10,0.7760333052161846,,0.722522024473804,
CA12,0.2863174561287769,,0.23292496976707502,
CA2,1.0,1.0,,
CA8,1.0,,1.0,
CA9,1.0,,1.0,
CAB39,,,0.5872041727396388,
CABIN1,,,0.6469875302362612,
CABLES1,,1.0,1.0,
CABP7,,,1.0,
CACHD1,1.0,,1.0,
CACNA1A,1.0,1.0,1.0,
CACNA1D,,1.0,,
CACNA1E,,1.0,1.0,
CACNA1G,1.0,1.0,1.0,
CACNA2D1,1.0,,0.8642395340508547,
CACNA2D2,1.0,1.0,,0.933562164331395
CACNA2D3,,0.1759010220548682,0.14959688199124818,
CACNA2D4,0.8657251839070021,,,
CACNB1,,,1.0,
CACNB2,1.0,1.0,,
CACNB4,,1.0,1.0,
CACNG4,1.0,1.0,,
CACNG7,,,0.3574502420656267,
CACNG8,0.49149231335466154,,0.3302332185580917,0.14902462806654423
CACTIN,0.09853782581055308,,,
CACUL1,1.0,,,
CAD,0.8704938472380334,,0.759461832530726,
CADM1,0.09853782581055308,0.045734265734265735,0.05531968031968033,
CADM2,1.0,,1.0,
CADM3,,0.6657141813799777,0.6546969926193955,
CADPS,,0.9574359428302952,,
CADPS2,,1.0,,
CALB1,1.0,1.0,,
CALB2,1.0,,,
CALHM2,,0.1333061557276804,0.1361715207869054,
CALHM5,0.8308764406325382,,0.7128650950456343,
CALU,,1.0,,
CALY,,1.0,1.0,
CAMK1D,,,1.0,
CAMK2A,1.0,1.0,1.0,
CAMK2B,,1.0,,
CAMK2N1,,,1.0,
CAMK2N2,1.0,,1.0,
CAMKK1,,,,1.0
CAMKV,1.0,1.0,,
CAMSAP3,,,1.0,
CANX,,0.7744895747191959,,
CAP1,,1.0,,
CAP2,1.0,,1.0,
CAPG,,0.3582190341846994,0.40467674288133576,
CAPN1,,0.4068122888347608,0.45912376393659815,
CAPN15,,1.0,,
CAPN5,,1.0,,
CAPZA1,,1.0,,
CAPZA2,,1.0,,
CARD10,,,0.08925528253259346,
CARD19,0.4672052085845189,,,
CARD8,,0.0799550100249401,0.06322249179392037,
CARMIL2,,1.0,,
CARMIL3,0.2863174561287769,,0.2380653828929691,
CARTPT,1.0,,1.0,1.0
CASC10,1.0,,1.0,
CASC3,,1.0,,
CASK,1.0,1.0,1.0,
CASKIN1,,1.0,,
CASP1,,0.045734265734265735,0.05531968031968033,0.02254267471658776
CASP10,,0.09642766871682533,0.1069266304165633,
CASP7,,0.2734746169860674,,
CAV2,,,1.0,
CBFA2T2,,0.09642766871682533,,
CBLB,0.5582711602778493,,0.4059824473047613,
CBLN1,,0.43728376886271625,0.46965279618340844,
CBLN2,0.7193483717185748,,0.4994378662090261,
CBLN4,0.8027498816972501,,0.639759204526044,
CBS,1.0,,,
CBX7,,1.0,,
CCDC124,1.0,,,
CCDC136,,1.0,1.0,
CCDC137,,,,1.0
CCDC152,1.0,,1.0,
CCDC181,,,1.0,
CCDC184,,0.8199070666175929,,0.5967085546032914
CCDC186,,1.0,,
CCDC40,0.49697338234887645,,,
CCDC6,,,1.0,
CCDC80,,0.6290010802205924,,
CCDC82,,1.0,,
CCDC85C,1.0,,,1.0
CCDC86,1.0,,1.0,
CCDC88A,,0.1759010220548682,,
CCDC88B,,0.22593274988484568,0.27693778614024017,
CCDC9,,,1.0,
CCDC90B,1.0,,,
CCK,1.0,,1.0,
CCL2,0.09853782581055308,0.045734265734265735,0.05531968031968033,0.02254267471658776
CCL28,,0.05444555444555444,0.08297952047952048,
CCL4,,0.07259407259407259,0.05531968031968033,
CCL5,,0.045734265734265735,0.05531968031968033,0.02658879581956505
CCM2,,1.0,1.0,
CCNA2,1.0,,0.9579263923736931,
CCNB1,1.0,1.0,1.0,
CCND1,,0.702941976467698,0.7307460376543049,
CCND2,,1.0,,
CCND3,,0.9452948626176972,0.9382679983202176,
CCNE2,,,1.0,
CCNF,,1.0,,
CCNG2,1.0,,1.0,
CCNH,,,1.0,
CCNI,,1.0,,
CCNL1,,1.0,,
CCR1,,,0.06322249179392037,
CCR2,,0.13129454277779637,0.1305907207546552,
CCR5,,0.0799550100249401,0.06322249179392037,
CCSAP,,,1.0,
CCSER2,,,1.0,
CCT4,1.0,,,
CCT7,1.0,,,
CCZ1,,1.0,1.0,
CD109,,0.3811188811188811,0.44836964161542026,
CD2,,0.045734265734265735,0.06322249179392037,0.02658879581956505
CD200,0.9520269939850359,0.8480201470555169,,
CD200R1,,0.3666460122156325,0.40467674288133576,
CD27,,0.045734265734265735,0.05531968031968033,0.02658879581956505
CD274,,0.10219947650115248,0.17926377420048306,0.05697599104192511
CD276,,,0.05531968031968033,
CD300A,,0.30915937209643507,0.40467674288133576,
CD34,,0.6184592106922204,,
CD37,,0.0799550100249401,0.05531968031968033,0.03190655498347806
CD3E,,0.07259407259407259,0.06322249179392037,0.02254267471658776
CD4,,0.10219947650115248,0.1069266304165633,
CD40,,,0.05531968031968033,
CD44,0.5918117490817788,0.41305621752549126,,0.2931601109171203
CD47,0.2863174561287769,0.1693861693861694,0.21122059758423398,0.08641358641358642
CD48,,0.045734265734265735,0.05531968031968033,0.02254267471658776
CD53,,0.07259407259407259,0.09982498704303217,0.039278902915266554
CD6,,0.7060227272727272,0.7578371134902419,0.516546885949871
CD74,,0.045734265734265735,0.05531968031968033,0.02254267471658776
CD82,0.4645354645354645,,0.27128908243459326,
CD83,0.1837145904942515,,,
CD84,,0.13129454277779637,0.16376574966883337,0.08258997639528613
CD86,,0.045734265734265735,0.05531968031968033,
CD8A,,0.05444555444555444,0.05531968031968033,0.02254267471658776
CD9,0.7306755744255744,0.4886777170627089,0.5972726460531339,
CD93,0.09853782581055308,0.05444555444555444,,
CD99,,,0.7336354920247538,
CD99L2,0.8943522844868136,,0.7955391302084688,
CDC25B,,1.0,,
CDC42EP4,1.0,,,
CDC42SE1,,1.0,1.0,
CDC42SE2,0.8593527190590813,0.7071133355422632,,
CDC7,0.8949173032630559,,0.7413698648403876,
CDCA4,,1.0,1.0,
CDCA7,,1.0,1.0,
CDH12,1.0,,1.0,
CDH13,,0.975312871566474,,0.7207743076595535
CDH15,1.0,,,
CDH18,1.0,1.0,,
CDH19,,1.0,,
CDH2,,,1.0,
CDH4,1.0,0.8681919740011026,0.881857792621362,
CDH6,1.0,,1.0,1.0
CDH8,1.0,,1.0,1.0
CDH9,1.0,,1.0,
CDHR2,1.0,,1.0,
CDHR3,0.9119410429454098,,,
CDK14,1.0,,1.0,
CDK16,1.0,,1.0,
CDK18,1.0,,,
CDK2,,1.0,,0.8662056506367883
CDK20,,1.0,,
CDK2AP1,,,1.0,
CDK5R1,,1.0,1.0,
CDK5RAP2,1.0,,,
CDK5RAP3,0.9449524834140217,,,
CDK6,0.8079374500038706,0.620231822971549,,
CDK8,1.0,,,
CDKL2,1.0,1.0,,
CDKN1A,0.7748306381118881,,,0.3790579168730429
CDKN1B,,,0.4315569707539115,
CDKN1C,,0.19189202405985623,,0.07541549359731178
CDKN2C,,0.8236149052253514,0.86330162728267,
CDKN3,,,1.0,
CDO1,,0.08851793367922402,,
CDON,,0.3913797740720818,0.4175743611227482,
CDS1,,0.5193796739538065,,
CDV3,1.0,,1.0,
CEACAM21,0.6001343289478883,,,
CEBPA,,0.11726734803657882,0.08925528253259346,
CEBPB,,0.045734265734265735,0.05531968031968033,
CEBPD,,0.08851793367922402,,
CECR2,,,0.639883312563725,
CELF1,,,1.0,
CELF4,,1.0,1.0,
CELSR2,0.501576854518031,,,
CEMIP,,1.0,,
CENPA,,,1.0,
CENPO,1.0,,1.0,
CENPT,,1.0,,
CENPU,,,1.0,
CENPV,0.9755244755244755,,0.8362277257626095,
CEP126,,1.0,,
CEP162,,1.0,,
CEP170,,,1.0,
CEP170B,,1.0,,
CEP19,1.0,,1.0,
CEP290,,1.0,,
CEP41,1.0,,,
CEP63,,1.0,,
CEP70,,1.0,,
CEP95,,,1.0,
CEPT1,,,1.0,
CER1,1.0,,1.0,
CERK,1.0,,1.0,
CERS2,,,0.06322249179392037,
CES4A,0.8704938472380334,,0.759461832530726,
CETN2,,1.0,,
CFAP47,,1.0,,
CFAP52,0.6581851883056703,0.46817649355720425,0.5147283485745024,0.302051159849325
CFB,,,0.06322249179392037,0.02934801048008595
CFL2,1.0,,1.0,
CFLAR,0.1313837677474041,0.05444555444555444,0.06322249179392037,
CGAS,,1.0,1.0,1.0
CGNL1,1.0,,1.0,1.0
CGREF1,,1.0,1.0,
CHAF1A,,,1.0,
CHCHD1,,1.0,,
CHCHD6,,1.0,,
CHD1,,,0.23292496976707502,
CHD1L,,,1.0,
CHD3,1.0,,1.0,
CHD5,1.0,,1.0,
CHD6,,,0.45912376393659815,
CHD7,,,1.0,
CHERP,1.0,,1.0,
CHGA,,1.0,,1.0
CHGB,,1.0,1.0,
CHI3L1,,,,0.2986644691713816
CHI3L2,,1.0,1.0,
CHL1,,1.0,,
CHM,1.0,,1.0,
CHMP1B,1.0,,1.0,
CHMP2B,,,1.0,
CHN1,1.0,,1.0,
CHORDC1,,1.0,1.0,
CHPF,,1.0,,
CHPF2,,,1.0,
CHRD,0.7792589819358462,,0.639759204526044,
CHRDL1,,,0.759461832530726,
CHRM3,0.699138448558402,,,
CHRNB1,1.0,,1.0,
CHRNB3,1.0,,,
CHST1,1.0,0.9363989126600403,0.9996330881138894,
CHST11,,,0.6654672109217564,
CHST15,0.745920745920746,,,0.3449125981314823
