,FDR corrected P-value PD wo Tc vs. Ctrl wo Tc,FDR corrected P-value PD with Tc vs. PD wo Tc,FDR corrected P-value PD with Tc vs. Ctrl with Tc,FDR corrected P-value Ctrl with Tc vs. Ctrl wo Tc
APBB2,0.22072180692870347,0.20532540085612713,,0.14995404595404596
APC,1.0,,1.0,
APC2,1.0,,1.0,
APCDD1,0.1524031524031524,0.131496410566178,0.16578421578421582,
APLN,0.3170273123103312,,0.292398117689299,
APLP1,,0.675393340942377,0.6543793697131921,
APLP2,0.324941573233145,0.2617752617752618,,
APMAP,,1.0,,
APOBEC3C,,0.5118918542435712,0.42921479814683705,0.38933900744924366
APOBEC3F,,1.0,1.0,
APOC1,0.23020336307049594,,,
APOD,,0.1396134729468063,,
APOE,0.3033084851266669,,0.23307531470796777,
APOL2,,0.3396279045629695,0.3400701862240324,0.2626891824752787
APOL3,,0.17596511372444984,0.191519671664076,0.11510407400818361
APOL6,,0.24777469721289944,0.2585328901118375,0.17329771677597763
APOLD1,1.0,0.9733453894037835,,
APOM,0.43208805846168485,,,
APOO,0.1775048480930834,,0.16578421578421582,
APOOL,0.2581888699535758,,0.23025585525585526,
APP,,0.131496410566178,,
APPL2,,,,1.0
APRT,,0.5561202363527945,,
AQP1,,0.1396134729468063,0.16578421578421582,0.11240932980063414
AQP3,,0.2421421171421171,0.26916994444669723,0.16648503012139376
AQP4,0.4651047539587571,,,
AR,0.18288378288378287,,,
ARAP1,1.0,,1.0,
ARAP2,1.0,,1.0,
ARF1,,1.0,,
ARF6,,1.0,1.0,
ARFGAP1,,1.0,1.0,
ARFGEF2,1.0,1.0,,
ARFGEF3,1.0,1.0,,1.0
ARG2,0.4286338661338661,0.3426876154148881,,
ARHGAP20,,1.0,,
ARHGAP21,,,1.0,
ARHGAP22,,,,0.33698779852626004
ARHGAP23,1.0,,,
ARHGAP24,,0.8343805191942728,,
ARHGAP27,,1.0,1.0,
ARHGAP30,,1.0,1.0,1.0
ARHGAP32,,1.0,1.0,
ARHGAP33,1.0,,1.0,
ARHGAP35,,1.0,,
ARHGAP36,1.0,,1.0,1.0
ARHGAP39,,,1.0,
ARHGAP5,1.0,1.0,1.0,
ARHGAP6,,1.0,,
ARHGAP9,,1.0,1.0,1.0
ARHGDIA,,1.0,,
ARHGDIB,,0.27781467087825473,0.2806928521214236,0.20732098090588658
ARHGDIG,,,1.0,
ARHGEF1,1.0,1.0,1.0,
ARHGEF10,,,0.3482861676138987,
ARHGEF11,1.0,,,
ARHGEF16,1.0,1.0,,
ARHGEF2,,1.0,,
ARHGEF25,1.0,,,
ARHGEF26,,1.0,,
ARHGEF28,1.0,1.0,,
ARHGEF3,,1.0,1.0,
ARHGEF4,,1.0,,
ARHGEF6,0.9309246709968731,0.9036454261918454,0.8760503710336487,
ARHGEF9,,1.0,,
ARID1B,,,0.7904262919742796,
ARID3A,0.6283437233157904,,,
ARID4B,,0.5118918542435712,,
ARID5B,,0.1487985698512014,,
ARIH1,,,0.5869871755039219,
ARL1,,1.0,,
ARL10,1.0,,1.0,
ARL13B,,1.0,1.0,
ARL2,1.0,,,
ARL2BP,,,1.0,
ARL3,1.0,,,
ARL4A,1.0,,,
ARL4C,1.0,,1.0,
ARL4D,1.0,,,
ARL6,,1.0,,
ARL6IP5,0.3593786126537219,,0.2782806479235051,
ARMCX2,1.0,,1.0,
ARMCX3,0.6707649717054105,,0.5819800167626255,
ARMCX4,0.801374747183384,0.7236483707071942,,
ARMCX5,1.0,,,
ARMT1,,0.1390412865822702,,
ARNT,0.2872520150007061,,,
ARNTL,0.8122236395797696,,,
ARNTL2,,,0.16578421578421582,
ARPC2,,,1.0,
ARPC4,,1.0,,
ARPC5,,1.0,1.0,
ARPC5L,,1.0,,
ARPP19,1.0,,1.0,
ARPP21,,1.0,,
ARRB1,1.0,,1.0,
ARRDC2,,0.6952442981854746,0.6863234667430471,
ARRDC3,,,0.8604586781758842,
ARSD,0.6899874972897285,,0.6040402814850765,
ART3,0.6503410382720728,0.6126378062434901,,0.4648433758022799
ARX,1.0,,,
ASAH1,0.20320420320420318,0.20079352465716102,0.2204577337556061,
ASAP1,1.0,,1.0,
ASAP2,1.0,,,1.0
ASB4,0.7153983271630331,,0.6664454576072537,
ASB6,,1.0,,
ASF1A,,,0.42452470267039805,
ASF1B,,0.42001693687086944,0.5221317828079395,
ASIC1,0.43664294183325325,,,
ASIC2,,1.0,1.0,
ASPH,,0.637523794505581,0.65829644807747,0.52028466889148
ASPHD2,,,0.3616317978998662,
ASPRV1,,,0.6969563861362621,
ASS1,,0.22300854361923064,,
ASTN1,1.0,1.0,1.0,1.0
ASTN2,,1.0,1.0,
ASXL2,,,0.9071883052569748,
ASXL3,1.0,,1.0,
ATAD1,0.5062662659229182,,,
ATAD3A,,,1.0,
ATAT1,,,1.0,
ATCAY,,0.1396134729468063,,
ATF3,0.22072180692870347,0.18122902738287353,0.2168294920338517,0.1161984083332398
ATF5,,0.8042104523042939,,
ATF7IP,,,0.8259781638479864,
ATG12,0.2939203653489368,,0.24684168949762508,
ATG13,,,0.16578421578421582,
ATG14,,,0.16578421578421582,
ATG16L1,,0.19238158291412727,,
ATG16L2,,0.5302750256878697,0.5535506866015341,
ATG4A,0.499494724928251,,0.4646604646604647,
ATG4B,,,0.2722733470908653,
ATG9A,,0.2617752617752618,,
ATG9B,0.7959708685097286,,0.7014815116855934,
ATIC,,,0.744205988061098,
ATL2,,0.7857939378058603,,
ATL3,0.23970204552728824,,0.23786430960344004,
ATMIN,0.1702711082021427,,0.16578421578421582,
ATN1,,,0.29797816562522444,
ATOH7,,0.15706515706515708,,
ATOH8,0.9061060151969244,,,
ATOX1,0.1758497912344066,,,
ATP10A,,1.0,1.0,
ATP10B,1.0,1.0,1.0,
ATP11A,0.9109915571684687,,0.8224645336688476,
ATP11C,0.5299897381530034,,0.48712306302903763,
ATP12A,0.8213887022820027,,0.7604195932190807,
ATP13A2,,0.1766983016983017,0.20658469256600095,
ATP13A3,1.0,1.0,,
ATP13A4,,1.0,,
ATP1A2,,0.5997809986930567,0.6421483565417251,
ATP1A3,,,0.8621903816929255,
ATP1A4,,,,1.0
ATP1B1,,0.3948357308041103,,
ATP1B2,,,,0.8733289965848106
ATP1B3,0.5119182811490505,,,
ATP2A2,0.9290071784633063,0.8762695070596979,,
ATP2B2,1.0,1.0,1.0,
ATP2B3,,0.8946749453078567,,
ATP2B4,,1.0,,
ATP6AP1,,0.16454445025873599,,
ATP6AP2,0.16525643031667128,0.1487985698512014,0.16578421578421582,
ATP6V0A1,,0.1487985698512014,,
ATP6V0D1,0.20912719567428087,,0.191519671664076,
ATP6V0D2,0.16525643031667128,,0.16578421578421582,
ATP6V0E2,,0.17060525681215338,,
ATP6V1A,0.1702711082021427,0.16795086102016793,,
ATP6V1B2,0.1702711082021427,,0.17762594548308835,
ATP6V1C1,0.376184996438161,,0.3358869784340118,
ATP6V1D,0.16525643031667128,,,
ATP6V1E1,0.19202797202797203,,,
ATP6V1F,0.16525643031667128,,,
ATP6V1G2,,1.0,1.0,
ATP7A,0.21192541364215187,,,
ATP8A1,0.6968757049402211,,0.6349182732161456,
ATP8B2,1.0,,,
ATP9A,,1.0,1.0,
ATP9B,0.4651047539587571,,,
ATRN,,0.7663240281923284,,
ATRNL1,1.0,,1.0,
ATXN1,0.5655113132705962,,,0.3958289772243261
ATXN1L,,1.0,,
ATXN2,,,1.0,
ATXN2L,,0.7429392008463606,0.7353596898151354,
ATXN7L1,0.45130998034223846,0.3834111094385067,,
AUNIP,,,0.31406326592662,
AUTS2,,,0.7184726444484183,
AVPI1,,1.0,1.0,
AVPR1B,0.8713874360933185,,,
AXIN2,0.6075032234201785,,0.5180756743256744,
AZGP1,1.0,1.0,,
B2M,,0.5441185798328655,0.5760528215666878,0.43398030540887683
B3GALNT1,,1.0,,
B3GALT6,,1.0,,
B3GAT1,1.0,,1.0,
B3GAT2,,1.0,,
B3GAT3,,,1.0,
B3GLCT,,,,0.9143180282132445
B3GNT2,,0.15706515706515708,0.18347660244893446,
B3GNT4,0.9850447655325703,,0.92433015769869,
B3GNT9,0.2713111064759417,,0.23786430960344004,
B4GALNT4,0.9841363537755643,,,
B4GALT1,,1.0,1.0,
B4GALT4,,1.0,,
B4GALT5,,,0.26243833386690535,
B4GALT6,0.9491436833208985,0.9212339937163542,,
B4GAT1,,1.0,,
BAALC,,1.0,,1.0
BABAM2,,,0.1835249621227481,
BACE2,,0.3426876154148881,0.33726874844353355,
BAD,0.16525643031667128,,0.16578421578421582,
BAG1,0.1702711082021427,,0.17959956709956712,
BAHCC1,1.0,,1.0,
BAHD1,1.0,,,
BAIAP3,1.0,1.0,,
BAK1,,0.131496410566178,0.16578421578421582,
BAMBI,0.26422302909555034,,,
BAP1,0.42362910159520334,,,
BARHL1,0.862290520247765,,0.7941268607935273,
BASP1,,0.32675866846721113,,
BATF3,,0.15972727837134618,,0.1161984083332398
BAZ1A,,0.9328235216560088,0.9347499816494086,
BBS4,,,1.0,
BCAM,,,0.7269682189468286,
BCAN,,1.0,,
BCAS2,1.0,,,
BCAS4,0.6989365116253333,,,
BCAT1,0.8270112240700476,,0.7793007244803085,
BCAT2,,,0.7748495962555494,
BCHE,1.0,1.0,,
BCL11A,1.0,,1.0,
BCL11B,0.7959708685097286,0.7542067916482892,,
BCL2,0.1524031524031524,,,
BCL2L1,0.1524031524031524,,0.16578421578421582,
BCL2L11,0.15675752818609962,,,
BCL2L13,,,,0.11240932980063414
BCL6,0.18288378288378287,0.15706515706515708,0.17959956709956712,0.11689374455331902
BCL7A,,,0.7587816030123723,
BCL9,,,0.7353596898151354,
BCL9L,0.9096061832903938,,,
BCLAF3,1.0,,1.0,
BCORL1,0.5299897381530034,0.46031335869673057,0.48204447811520496,
BDKRB2,,0.19238158291412727,,
BDNF,0.7428052806204066,,0.6664454576072537,
BECN1,,0.1390412865822702,,0.08079420579420579
BEND5,0.8179644275989791,,0.7338714618714619,
BET1L,,1.0,,
BEX1,1.0,1.0,1.0,
BEX2,0.787526437136151,0.7629225054051576,0.7353596898151354,
BEX3,0.15675752818609962,,0.16578421578421582,
BEX4,1.0,,1.0,
BEX5,,1.0,,
BGN,,,0.7353509704107315,
BHLHB9,0.7741112503017266,,0.6989943663454958,
BHLHE22,1.0,,1.0,
BHLHE41,,0.6578195115406407,,0.46546286478027094
BICRA,1.0,,,
BIRC7,0.1702711082021427,0.1396134729468063,,
BLCAP,0.7553182243765204,0.670409759017354,0.6908638399927598,
BLM,,0.131496410566178,0.16578421578421582,
BLMH,,,0.5001311537624387,
BLVRA,0.1758497912344066,,0.1835249621227481,
BMP1,,0.3303874756295458,,
BMP2,0.5852281052281052,,0.529222981603934,0.38522677322677323
BMP3,1.0,,1.0,
BMP6,,,0.6157331402086647,
BMP7,1.0,1.0,1.0,1.0
BMPR1B,,0.768510153475985,,
BNC2,,0.6716619522011266,0.6338436886799416,
BNIP3,,0.131496410566178,0.16578421578421582,
BNIP3L,,0.131496410566178,0.16578421578421582,
BOC,0.23970204552728824,0.1766983016983017,0.21204957832864813,
BOLA3,,,0.24459966263244956,
BPTF,,0.6274339695392327,,
BRAT1,0.49514386632290563,,,
BRD7,,0.7203419583611277,,
BRF2,1.0,,,
BRI3,,0.3215969090332418,0.3344769265821897,
BRI3BP,0.801374747183384,,0.7475283114817999,
BRICD5,,,0.5469462161769854,
BRINP1,,1.0,1.0,
BRINP3,0.6219280158674098,,,
BRK1,1.0,,1.0,
BRMS1,,0.4239007584732492,,
BRMS1L,1.0,,,
BRS3,0.8350010379231159,,0.7897432169820229,
BRSK1,,,0.9887726587527781,
BRWD1,,0.8495544144020402,0.8414658682411884,
BRWD3,,,1.0,
BSPRY,,0.21916068427696334,0.24684168949762508,
BST2,,0.2617752617752618,0.2667791978136806,0.1846724703867561
BTAF1,,1.0,0.9861017226286687,
BTBD11,,1.0,1.0,
BTBD3,1.0,0.9186485349276046,0.9355028105678808,
BTBD6,0.935957689705013,,,
BTG1,0.49514386632290563,0.444609412196447,,
BTG2,0.4286338661338661,0.3948357308041103,0.3616317978998662,0.27461657513470983
BTG3,,0.42909355026858087,,
BTN2A1,0.2939203653489368,,,
BTN2A2,,0.5616721681360465,,0.4989765934391342
BTN3A1,,1.0,,0.9117144323566341
BTN3A2,,0.45328780483174785,0.4524457212848251,0.3343208515622309
BTNL9,1.0,,1.0,
BUB3,1.0,,1.0,
BUD23,,,1.0,
BZW2,,,0.6664454576072537,
C10orf90,0.7009323341988671,0.5872620027031792,0.6349182732161456,
C11orf87,1.0,,1.0,
C12orf49,,,0.6096915603957858,
C12orf76,0.8713874360933185,,,
C14orf119,,,1.0,
C16orf89,,1.0,,
C18orf21,,1.0,1.0,
C18orf25,,,0.5694982144197669,
C19orf53,1.0,,,
C19orf54,,,0.5930277989101519,
C19orf57,,,1.0,
C1QL1,0.5138776716241504,0.4555633939520196,,
C1QTNF1,,0.3816293898938527,0.4149278004971354,
C1QTNF3,0.9779814129435602,,0.931176435113443,
C1R,0.15675752818609962,0.1487985698512014,,0.11240932980063414
C1S,,0.22755293487000805,0.22810604628786446,0.13258536335459412
C1orf115,,,0.44751567450953955,
C1orf216,1.0,,,
C1orf61,1.0,,1.0,
C2,,0.26078743059875137,,
C20orf27,0.8094102042132219,,0.725722069095563,
C22orf39,,,0.8660924277516207,
C2CD2,1.0,,1.0,
C2CD2L,,1.0,,
C2CD4C,1.0,,1.0,
C2orf42,,1.0,,
C2orf68,1.0,1.0,,
C2orf76,0.7173844764442219,,,
C3,,0.3247428247428248,,0.2193685102776012
C3AR1,,0.3339921309971227,0.3118198416004059,
C3orf18,,,1.0,
C3orf58,0.7892211774360821,0.7768357768357768,0.7654832412485474,0.6536985741531196
C3orf70,1.0,,1.0,
C4orf19,0.43986702952220197,0.35770631807217174,,
C5orf64,1.0,,,
C6orf106,0.9309246709968731,,0.8582215959638994,
C6orf120,,0.8845638515227188,,
C6orf223,,0.7253191605852448,0.697319175669691,
C6orf226,1.0,,1.0,
C7orf43,0.1702711082021427,,,
C8orf34,,0.8912974575625178,,
C8orf82,0.9841363537755643,0.9297776792996678,0.9536410365478941,
C9orf40,0.9224754687309754,,,
C9orf64,1.0,,,
C9orf72,0.1524031524031524,0.131496410566178,,
CA10,1.0,,1.0,
CA12,0.6127228780290005,,0.5276951165545329,
CA14,1.0,,,
CA2,0.9012067780128616,0.8531468531468531,,
CA8,1.0,,1.0,
CA9,1.0,,1.0,
CAB39,,,0.24036943866368174,
CAB39L,,0.3856988850167568,,
CABIN1,,,0.3824224854899701,
CABLES1,,0.45567373802667915,0.4934241114335901,
CABP7,,,0.9023244574000515,
CACHD1,1.0,1.0,1.0,
CACNA1A,1.0,1.0,1.0,
CACNA1B,,0.34564181899605095,,
CACNA1C,,,,1.0
CACNA1D,,0.1390412865822702,,
CACNA1E,,0.19238158291412727,0.19762356848449567,
CACNA1G,0.23020336307049594,0.18122902738287353,0.23307531470796777,
CACNA2D1,1.0,,1.0,
CACNA2D2,0.5778855592981987,0.4919462921611149,,0.38933900744924366
CACNA2D3,,0.9124057760421397,0.8835752159927984,
CACNA2D4,1.0,1.0,,
CACNB1,,,1.0,
CACNB2,1.0,1.0,1.0,
CACNB4,,1.0,1.0,
CACNG2,,,1.0,
CACNG4,1.0,0.9683283077778492,,
CACNG5,0.9116872671764382,,,
CACNG7,1.0,,1.0,
CACNG8,1.0,,1.0,1.0
CACTIN,0.26239847109412323,0.21462830363353924,,
CACUL1,0.7447755864045457,,,
CACYBP,0.6056540861735668,,,
CAD,1.0,,0.9716657964392102,
CADM1,1.0,1.0,1.0,
CADM2,1.0,,1.0,
CADM3,,1.0,1.0,
CADPS,,0.9055787962037963,,
CADPS2,,1.0,,
CALB1,0.6503410382720728,0.5277389277389277,,
CALB2,0.9551729607439914,,0.8715724990892775,
CALCOCO2,1.0,,1.0,
CALCR,0.9116872671764382,,,
CALHM2,,1.0,1.0,
CALHM5,0.801374747183384,,0.7764577194956942,
CALN1,,,1.0,
CALU,,1.0,,
CALY,,1.0,1.0,
CAMK1D,,,0.709381343098337,
CAMK2A,1.0,1.0,1.0,
CAMK2B,,1.0,,
CAMK2D,,0.3157749754608393,,
CAMK2N1,,,1.0,
CAMK2N2,1.0,,1.0,
CAMKK1,,,,0.9117144323566341
CAMKV,1.0,1.0,,
CAMLG,,0.17060525681215338,,
CAMSAP3,,,1.0,
CANX,,0.1487985698512014,,
CAP1,,0.8825363825363824,,
CAP2,0.8543850065067039,0.8408923458852132,0.8376670223094609,
CAPG,,0.5118918542435712,0.5445362891622565,
CAPN1,,0.19238158291412727,0.20256592282315755,
CAPN15,,0.197244615849267,0.2130188247506683,
CAPN3,,,0.49594901805626174,
CAPN5,,0.2458411154063328,,
CAPRIN2,,,0.40732287230565073,
CAPZA1,,1.0,1.0,
CAPZA2,,1.0,,
CARD10,,,0.17367870225013082,
CARD19,0.3170273123103312,,,
CARD8,,0.131496410566178,0.16578421578421582,
CARMIL2,,1.0,,
CARMIL3,0.32968845213743175,,0.27580737526487975,
CARTPT,0.2939203653489368,,0.2204577337556061,0.18403124653124653
CASC10,0.613052861359859,,0.5450439970987916,
CASC3,,1.0,,
CASK,1.0,1.0,1.0,
CASKIN1,,1.0,1.0,
CASP1,,0.1390412865822702,0.16578421578421582,0.08079420579420579
CASP10,,0.131496410566178,0.16578421578421582,
CASP7,,0.131496410566178,,
CASQ2,,,,1.0
