,FDR corrected P-value PD wo Tc vs. Ctrl wo Tc,FDR corrected P-value PD with Tc vs. PD wo Tc,FDR corrected P-value PD with Tc vs. Ctrl with Tc,FDR corrected P-value Ctrl with Tc vs. Ctrl wo Tc
AFF2,1.0,1.0,,
AFF3,0.6263267982017982,,0.5298463912325299,
AGA,,,0.22297702297702296,
AGAP1,,1.0,,
AGAP2,1.0,,1.0,
AGAP3,,1.0,,
AGFG2,1.0,,1.0,
AGRN,1.0,,0.944324217981507,
AHI1,1.0,,,
AHNAK2,,1.0,,
AHRR,,,0.9853908467769855,
AIF1,,0.20118128883069122,0.18965787575653048,
AIF1L,,0.8734109341138094,,
AIFM1,0.16033966033966035,,0.15795968737145208,
AJAP1,1.0,,0.9089671390556345,
AK5,,1.0,,
AKAP12,,,0.8325532734981554,
AKAP13,,,1.0,
AKAP5,,,0.31720279720279726,
AKNA,,1.0,1.0,
AKR1B1,0.16033966033966035,0.1314157540572635,0.15795968737145208,
AKR1C1,0.16033966033966035,,,
AKR1C2,0.16033966033966035,,,
AKR7A2,,,0.2377163819786771,
AKT3,,0.8205706356777382,,
AKTIP,0.9796408841754904,,,
ALCAM,,0.26636819271380174,,
ALDH1B1,0.6598708554015816,,,
ALDH2,0.3135531135531136,0.24950963670475865,,
ALDH5A1,1.0,1.0,,
ALDH6A1,,1.0,,
ALDOA,,0.44136072261072257,,
ALDOC,,0.742992406877985,0.7848316631821786,
ALKBH5,,0.8875261612748845,0.9041281299345816,
ALOX5AP,,0.1314157540572635,0.12205975842339478,0.09906759906759909
ALPK1,,1.0,,1.0
ALPL,,0.6045388927426462,,
ALS2CL,1.0,1.0,,
ALYREF,,1.0,,1.0
AMER2,,,0.5649974186886938,
AMIGO2,1.0,,,
AMMECR1,0.7092991754008703,,0.6934520025429117,
AMOT,,,1.0,
AMOTL1,1.0,,1.0,
AMOTL2,0.9923118839202756,,,
AMPD2,,0.5764000542393894,,
AMPH,,,1.0,
AMT,1.0,,,
ANAPC16,,,1.0,
ANGPT1,,0.4787061812785285,,
ANGPTL2,,0.43453872330877685,,
ANK1,0.3903399970815701,,,
ANKDD1A,,,0.721659817580435,
ANKMY2,,1.0,,
ANKRD29,1.0,,1.0,
ANKRD33B,1.0,,1.0,
ANKRD36,,0.7176096630642085,,
ANKRD37,0.6235431235431236,,0.507978668216057,0.39208617469487034
ANKRD44,,1.0,,
ANKRD46,,0.43759381979277273,,
ANKRD50,0.723680681734373,,0.6656600335731819,
ANKRD9,,0.6913186069513613,,
ANKS1B,1.0,1.0,1.0,
ANLN,,,1.0,
ANO3,0.9480082417582417,0.8715585375137136,,
ANOS1,0.8978175974223405,0.8256305492260548,,
ANP32B,,1.0,1.0,
ANTXR2,,,0.37187708557003163,
ANXA1,,0.16264504726043189,0.1864801864801865,
ANXA11,,0.9014403190338478,0.9493536766264039,
ANXA2,,,0.34045954045954047,
ANXA5,,,0.935931538341177,
AOAH,,0.3665807876334192,0.3626048571818637,
AP1AR,1.0,1.0,,
AP1S1,1.0,,,
AP1S2,,1.0,1.0,
AP2B1,,1.0,,
AP3S1,,,1.0,
AP5Z1,,0.30548398969451607,,
APAF1,0.16033966033966035,,0.12205975842339478,
APBA1,,1.0,1.0,
APBB1IP,,1.0,1.0,1.0
APBB2,0.2451052132580795,0.22307941169151138,,
APC,1.0,,,
APC2,1.0,,1.0,
APCDD1,0.16033966033966035,0.1314157540572635,0.12205975842339478,
APLN,,,0.26545374396377264,
APLP1,,0.6540882194728349,,
APLP2,0.33684802592365615,0.26169206516027327,,
APMAP,,1.0,,
APOBEC3C,,0.4787061812785285,0.49966471884280106,
APOBEC3F,,1.0,,
APOE,,,0.23133623133623135,
APOL2,,0.3393636525887106,0.3443114262786394,
APOL3,,0.16264504726043189,0.16410256410256413,0.09906759906759909
APOL6,,0.2325459556729915,0.2525181240777571,0.1765903998913708
APOLD1,1.0,,,
APOO,0.17462735284517467,,0.16410256410256413,
APOOL,0.26580371500157596,,0.21076597820783868,
APP,,0.12437562437562438,,
AQP1,,0.1314157540572635,,0.09906759906759909
AQP3,,0.22307941169151138,0.3049900491153755,0.17832167832167833
ARAP1,1.0,,1.0,
ARAP2,,,1.0,
ARF6,,1.0,1.0,
ARFGAP1,,,1.0,
ARFGEF2,1.0,,,
ARFGEF3,,1.0,,
ARG2,0.3577299194829075,0.33360564668975884,,
ARHGAP20,,1.0,,
ARHGAP21,,,1.0,
ARHGAP27,,1.0,1.0,
ARHGAP30,,1.0,1.0,1.0
ARHGAP33,,,1.0,
ARHGAP36,1.0,,1.0,
ARHGAP39,,,1.0,
ARHGAP5,,,1.0,
ARHGAP9,,1.0,1.0,1.0
ARHGDIB,,0.22486453943407586,0.28049944484484873,0.1676223776223776
ARHGEF1,1.0,1.0,1.0,
ARHGEF10,,,0.3110206249446756,
ARHGEF2,,1.0,,
ARHGEF28,,1.0,,
ARHGEF3,,1.0,1.0,
ARHGEF6,0.9459031534503233,0.8875261612748845,0.8595814831556277,
ARID5B,,0.1314157540572635,,
ARL1,,1.0,,
ARL10,1.0,,,
ARL4C,1.0,,1.0,
ARL6IP5,0.2879887103188074,,,
ARMCX2,1.0,,1.0,
ARMCX3,0.6159389391096708,,0.5855526481341344,
ARMCX4,0.805293361347173,0.6705605001059546,,
ARPC4,,1.0,,
ARPC5,,1.0,1.0,
ARPC5L,,1.0,,
ARPP19,1.0,,1.0,
ARPP21,,1.0,,
ARRB1,,,1.0,
ARRDC2,,0.6686963226887181,0.6885623128330247,
ARRDC3,,,0.8474790515606843,
ARSD,0.6722043836381404,,0.6273071191103978,
ART3,,0.5639303877940242,,0.4376110376110376
ARX,1.0,,,
ASAH1,0.2451052132580795,0.1795917087396908,,
ASAP1,1.0,,1.0,
ASB4,0.7135250536265765,,0.6729366441941291,
ASF1B,,0.4290511646626755,0.45239286503845577,
ASIC1,0.4581133152561724,,,
ASIC2,,1.0,1.0,
ASPH,,0.6119808573389475,0.6356020217406355,
ASS1,,0.22448283423893178,,
ASTN1,1.0,1.0,1.0,
ASTN2,,1.0,,
ASXL3,1.0,,0.9853908467769855,
ATAD1,0.52002052002052,,,
ATF3,0.21130032757939735,0.1582962492053401,,
ATF5,,0.7964052076955304,,
ATG12,0.2451052132580795,,,
ATG16L2,,0.49362786745964315,0.5368735636718711,
ATG4A,0.5201262152481665,,0.4505867014341591,
ATG9B,0.8425781017849007,,0.7380986580986582,
ATL2,,0.7390954369371636,,
ATMIN,0.17462735284517467,,,
ATN1,,,0.3049900491153755,
ATP10A,,1.0,1.0,
ATP10B,1.0,,1.0,
ATP11A,0.8805538723571511,,,
ATP11C,0.5344655344655345,,0.44831880448318795,
ATP13A3,1.0,1.0,,
ATP1A2,,0.5707459207459208,,
ATP1A4,,,,1.0
ATP1B1,,0.3458933842681021,,
ATP1B3,0.5002597402597403,,,
ATP2A2,0.9376825705939631,0.8875261612748845,,
ATP2B2,1.0,,1.0,
ATP6AP1,,0.1637817627916638,,
ATP6AP2,0.16033966033966035,0.13394298009682623,0.15795968737145208,
ATP6V0A1,,0.1393006993006993,,
ATP6V0D1,0.1935133831685556,,,
ATP6V0D2,0.16033966033966035,,0.12205975842339478,
ATP6V1A,0.17462735284517467,0.1496394230769231,,
ATP6V1B2,0.17102897102897102,,0.15795968737145208,
ATP6V1C1,0.36953281093906093,,0.31904728934431903,
ATP6V1G2,,1.0,1.0,
ATP8A1,0.702177133211616,,0.6285848982478196,
ATP9A,,1.0,,
ATRN,,0.7288501606957578,,
ATRNL1,1.0,,1.0,
AUTS2,,,0.7528522164213822,
AVPI1,,1.0,,
AVPR1B,0.8348641372892442,,,
AXIN2,0.6345488488345631,,0.5408186219375031,
AZGP1,,1.0,,
B2M,,0.5080876570238273,0.5292434837889384,0.40095998675880334
B3GALNT1,,1.0,,
B3GAT1,,,1.0,
B3GNT2,,0.1496394230769231,0.16410256410256413,
B3GNT9,0.27004574372995427,,0.25697744392106414,
B4GALT1,,1.0,1.0,
B4GALT6,,0.9202056684574166,,
B4GAT1,,1.0,,
BAALC,,1.0,,1.0
BACE2,,,0.3825012197105221,
BAG1,0.17102897102897102,,0.15795968737145208,
BAHCC1,1.0,,1.0,
BAIAP3,1.0,1.0,,
BAK1,,0.1314157540572635,0.12205975842339478,
BAMBI,0.2583250083250083,,,
BARHL1,0.8751781733997877,,0.8251748251748252,
BASP1,,0.31930172516969585,,
BATF3,,0.16823755954190736,,0.09906759906759909
BAZ1A,,0.8971191080724551,0.9302032456278556,
BCAN,,1.0,,
BCAT1,0.8168687207988518,,0.7541825263344251,
BCAT2,,,0.7578836258081542,
BCHE,,1.0,,
BCL11A,,,1.0,
BCL11B,0.8248687728456514,0.7333821413243795,,
BCL2L1,0.17102897102897102,,,
BCL6,0.18151659661093625,0.14377365753512542,0.15795968737145208,0.09906759906759909
BCLAF3,1.0,,1.0,
BCORL1,0.5456002331002331,,0.48613455510007236,
BDKRB2,,0.20118128883069122,,
BDNF,0.7462348971782934,,,
BEND5,,,0.7367178276269186,
BEX1,1.0,,1.0,
BEX2,0.7859311641459902,,0.721659817580435,
BEX3,0.17462735284517467,,0.15795968737145208,
BEX4,1.0,,1.0,
BGN,,,0.7357527968214991,
BHLHB9,0.7747298572986647,,0.717032967032967,
BHLHE22,1.0,,1.0,
BHLHE41,,0.5699105908019557,,
BIRC7,0.16033966033966035,0.13394298009682623,,
BLCAP,0.7374596557288865,0.6512934366404803,,
BLM,,0.1314157540572635,0.15795968737145208,
BLVRA,,,0.1864801864801865,
BMP1,,0.31930172516969585,,
BMP2,0.5979333166833167,,0.45239286503845577,
BMP3,1.0,,,
BMP7,1.0,1.0,1.0,1.0
BMPR1B,,0.7594851956554084,,
BNC2,,0.6228523434789753,,
BNIP3,,0.1314157540572635,0.15795968737145208,
BNIP3L,,0.1314157540572635,0.12205975842339478,
BOC,0.22115815219263496,0.16264504726043189,0.18308963763509217,
BRAT1,0.49998388708066127,,,
BRF2,1.0,,,
BRI3BP,,,0.736343091076497,
BRINP1,,1.0,,
BRINP3,0.6181770037191724,,,
BRMS1,,0.41290878239407647,,
BRMS1L,1.0,,,
BRS3,0.8545451743207704,,0.8168614602181035,
BRWD1,,0.8269523119021447,,
BSPRY,,0.21765734265734266,0.2213171443940675,
BST2,,0.21003510108568474,0.24687570494022104,0.161776367961935
BTAF1,,0.9895405454144709,1.0,
BTBD11,,1.0,,
BTBD3,0.9963569227090516,0.8979743660594723,0.9230769230769231,
BTBD6,0.957367874843603,,,
BTG1,0.5127613503248021,0.3943733809376804,,
BTG2,0.43633415764563305,0.34429434202161474,0.3657880580957504,0.23681118881118882
BTN2A2,,0.5605761759607913,,0.44770123493527747
BTN3A1,,1.0,,0.8697586997982254
BTN3A2,,0.43453872330877685,,0.3448339739730468
BTNL9,1.0,,1.0,
BUB3,1.0,,1.0,
BUD23,,,1.0,
BZW2,,,0.6899766899766899,
C10orf90,0.6678367504055578,,,
C11orf87,1.0,,1.0,
C19orf57,,,1.0,
C1QL1,0.49998388708066127,0.436077057793345,,
C1QTNF1,,0.38101162641039943,0.41025641025641024,
C1QTNF3,0.9785717879243059,,0.9199254893578037,
C1R,0.16033966033966035,0.1314157540572635,,0.09906759906759909
C1S,,0.1582962492053401,,0.1276871276871277
C1orf115,,,0.4965142715527923,
C1orf61,1.0,,1.0,
C20orf27,0.7895880554490826,,0.748789671866595,
C2CD2,,,1.0,
C2CD4C,,,1.0,
C3,,0.26897492751151286,,0.1925242898694226
C3AR1,,0.29695885509839,0.30984400215169444,
C3orf18,,,1.0,
C3orf58,0.8146099873771908,0.7333821413243795,,0.6426472078645991
C3orf70,1.0,,1.0,
C4orf19,0.42459282877401344,,,
C6orf106,,,0.872539225480402,
C6orf120,,0.9202056684574166,,
C8orf34,,0.8875261612748845,,
C8orf82,0.9963569227090516,,0.9094848813158671,
C9orf40,0.9529992066756773,,,
C9orf64,1.0,,,
C9orf72,0.16033966033966035,,,
CA10,1.0,,1.0,
CA12,0.6242472942077685,,0.5545358750838203,
CA2,0.8671204314357841,0.8205706356777382,,
CA8,1.0,,1.0,
CA9,1.0,,,
CABIN1,,,0.3771043771043771,
CABLES1,,0.4290511646626755,0.47724787061279955,
CABP7,,,0.905121735918513,
CACHD1,1.0,,1.0,
CACNA1A,1.0,1.0,1.0,
CACNA1E,,0.1542887492254581,0.17648331050392907,
CACNA1G,0.2583250083250083,0.1795917087396908,0.19545011950075242,
CACNA2D1,1.0,,1.0,
CACNA2D2,0.6016869728209935,0.4859972563321845,,0.38131679641113597
CACNA2D3,,0.8875261612748845,,
CACNA2D4,1.0,,,
CACNB2,1.0,1.0,,
CACNB4,,1.0,1.0,
CACNG4,1.0,0.9833186947280906,,
CACNG7,,,1.0,
CACNG8,1.0,,1.0,
CAD,1.0,,0.9811726734803657,
CADM1,1.0,1.0,1.0,
CADM2,1.0,,1.0,
CADM3,,1.0,1.0,
CALB1,0.6407454877818167,0.5202860202860203,,
CALB2,0.9376825705939631,,,
CALHM2,,1.0,1.0,
CALHM5,0.8436542241351294,,,
CALU,,1.0,,
CALY,,,1.0,
CAMK1D,,,0.6899766899766899,
CAMK2A,1.0,1.0,1.0,
CAMK2N1,,,1.0,
CAMK2N2,1.0,,,
CANX,,0.1393006993006993,,
CAP1,,0.8901343056129207,,
CAP2,0.870980870980871,,0.8133405056481979,
CAPG,,0.5409235734679522,0.5292434837889384,
CAPN1,,0.1637817627916638,,
CAPN15,,0.22486453943407586,,
CAPN5,,0.21597007643519273,,
CARD8,,0.1314157540572635,0.12205975842339478,
CARMIL2,,1.0,,
CARMIL3,,,0.28049944484484873,
CARTPT,0.2829523417758712,,,0.14892799508184124
CASC10,0.5777697781962174,,0.48208799074940806,
CASC3,,1.0,,
CASK,1.0,1.0,1.0,
CASKIN1,,1.0,,
CASP1,,0.12437562437562438,0.12205975842339478,0.09906759906759909
CASP10,,0.1314157540572635,,
CASP7,,0.1314157540572635,,
CAV2,,,0.19545011950075242,
CBFA2T2,,0.8452164052164052,,
CBLB,1.0,,,
CBLN1,,0.8204575085931017,0.8325532734981554,
CBLN2,0.678471618797116,,0.6303123310604608,
CBLN4,0.6920521751782853,,0.6365190365190365,
CCDC136,,1.0,1.0,
CCDC137,,,,1.0
CCDC152,1.0,,1.0,
CCDC184,,,,0.6852175602175603
CCDC186,,1.0,,
CCDC40,0.9529992066756773,,,
CCDC80,,0.12437562437562438,,
CCDC82,,1.0,,
CCDC85C,1.0,,,0.8888221153846153
CCDC86,,,1.0,
CCDC88A,,1.0,,
CCDC88B,,0.7747989715202831,0.7808906270444731,
CCDC9,,,1.0,
CCK,0.8135929352546563,,0.6912995471347874,
CCL2,0.21130032757939735,0.1637817627916638,0.19264214046822745,0.0993924108678207
CCL28,,0.20566048125103245,0.22297702297702296,
CCL4,,0.22448283423893178,0.2501447596988998,
CCL5,,0.1314157540572635,0.15795968737145208,0.09906759906759909
CCM2,,0.8910001493928249,0.8770282642148938,
CCNA2,,,0.19264214046822745,
CCNB1,,0.22307941169151138,0.23133623133623135,
CCND1,,0.47176960970064413,0.5102097902097902,
CCND2,,0.6719106870430955,,
CCND3,,0.3903406534985482,,
CCNE2,,,0.6002977667493796,
CCNG2,0.52002052002052,,0.44945854826604403,
CCNI,,1.0,,
CCNL1,,1.0,,
CCR1,,,0.18035695647635946,
CCR2,,0.1637817627916638,0.1989121989121989,
CCR5,,0.20566048125103245,0.1864801864801865,
CCT7,1.0,,,
CCZ1,,1.0,1.0,
CD109,,0.8320205293597756,,
CD2,,0.49244973776223777,0.4965142715527923,0.40095998675880334
CD200,1.0,1.0,,
CD27,,0.22486453943407586,0.26545374396377264,0.161776367961935
CD274,,0.7345935314685315,0.7484845981086582,0.5808696254240808
CD276,,,0.35143380109823064,
CD300A,,1.0,1.0,
CD37,,0.1637817627916638,0.17648331050392907,0.11208791208791209
CD3E,,0.9005903003878712,0.9094848813158671,0.7734611067944401
CD4,,0.5050979554796349,0.5298463912325299,
CD44,0.17462735284517467,0.14377365753512542,,0.09906759906759909
CD47,0.557388435492273,0.4699092298430047,0.5012044101573692,
CD48,,0.2525088204846513,0.2377163819786771,0.16376480662194945
CD53,,0.2525088204846513,0.29084811646119546,0.17832167832167833
CD6,,0.49041781003806323,0.5610970456192528,0.40095998675880334
CD74,,0.1393006993006993,0.16410256410256413,0.09906759906759909
CD82,0.7419838481645138,,0.6893037114224542,
CD83,0.5201262152481665,,,
CD84,,1.0,1.0,1.0
CD8A,,0.60002835002835,0.6200822078684675,0.4945209429745513
CD9,,0.1393006993006993,0.15795968737145208,
CD93,0.6486330304855825,0.47176960970064413,,
CD99L2,0.5268303125445983,,0.45239286503845577,
CDC25B,,0.9307319899035874,,
CDC42SE1,,1.0,1.0,
CDC42SE2,1.0,1.0,,
CDC7,,,0.45863047843245863,
CDCA7,,0.3985620383368976,0.44523352295373025,
CDH12,1.0,,1.0,
CDH13,,1.0,,1.0
CDH18,1.0,1.0,,
CDH19,,1.0,,
CDH2,,,1.0,
CDH4,1.0,1.0,1.0,
CDH6,1.0,,1.0,
CDH8,1.0,,1.0,
CDHR2,1.0,,,
CDK14,0.7374596557288865,,0.6792173748695488,
CDK16,0.9589321090531745,,0.9175415613410337,
CDK2,,0.5506762637070104,,0.42506911692958205
CDK20,,0.985492518953322,,
CDK5R1,,,0.9912716699898295,
CDK5RAP2,0.3541639083807758,,,
CDK6,,0.49041781003806323,,
CDK8,1.0,,,
CDKN1A,0.17102897102897102,,,0.09906759906759909
CDKN1C,,,,0.1276871276871277
CDKN2C,,0.24322344322344325,0.30984400215169444,
CDON,,0.2644318432284048,0.29084811646119546,
CDS1,,0.9549926817368677,,
CDV3,0.5456002331002331,,0.49966471884280106,
CEBPA,,0.22486453943407586,0.1989121989121989,
CEBPD,,0.15294840294840295,,
CELF1,,,1.0,
CELF4,,1.0,,
CENPA,,,0.8487096317375971,
CENPV,0.9923118839202756,,0.9087933343252492,
CEP126,,0.8172043865225684,,
CEP170,,,0.9495470971981038,
CEP170B,,1.0,,
CEP19,0.46535361190533603,,0.39749723960250277,
CEP290,,0.8918642333276481,,
CEP41,0.5268303125445983,,,
CEP63,,1.0,,
CER1,1.0,,1.0,
CERK,0.9529992066756773,,0.9068302922654609,
CERS2,,,0.12205975842339478,
CES4A,0.673891326065239,,0.6285848982478196,
CETN2,,0.5649308556611927,,
CFAP52,,,1.0,
CFB,,,,0.6987627756858525
CFL2,1.0,,1.0,
CFLAR,0.16033966033966035,0.1314157540572635,0.12205975842339478,
CGAS,,0.3528040586864117,0.3825012197105221,
CGNL1,0.9963569227090516,,0.9444308882606754,
CGREF1,,0.31930172516969585,0.3681024857495446,
CHCHD6,,1.0,,
CHD3,0.7859311641459902,,0.70988470988471,
CHD5,1.0,,1.0,
CHERP,,,1.0,
CHGA,,1.0,,1.0
CHGB,,1.0,1.0,
CHI3L1,,,,0.09906759906759909
CHI3L2,,0.12437562437562438,,
CHL1,,1.0,,
CHM,1.0,,1.0,
CHMP1B,,,0.17361948396431157,
CHN1,1.0,,,
CHPF,,1.0,,
CHPF2,,,0.7860975276011322,
CHRD,1.0,,1.0,
CHRDL1,,,0.6541151156535772,
CHRM3,0.9963569227090516,,,
CHRNB1,1.0,,1.0,
CHRNB3,1.0,,,
CHST1,1.0,1.0,1.0,
CHST11,,,1.0,
CHST15,0.508293253138614,,,0.28681109100689517
CHST2,1.0,1.0,1.0,
CHST3,0.4601051122790253,,,
CHSY1,,0.29837426001108863,,
CHTF8,,1.0,,
CHURC1,,0.34429434202161474,,
CIB2,1.0,,1.0,
CIDEB,,0.1314157540572635,0.15795968737145208,
CISD3,,,0.9331410608373509,
CISH,,0.7221907475837342,,0.5731134537104686
CITED2,0.6582682853869294,,0.579220252043471,
CLASP2,,1.0,,
CLCN5,1.0,,1.0,
CLDN19,0.5714048370635844,,,
CLDN5,1.0,1.0,1.0,
CLDND2,,,0.505754335350748,
CLEC2B,,0.6045388927426462,0.6408137317228226,0.48599586941555856
CLIC1,,0.2596613912403386,0.22455593187300504,
CLK3,,,1.0,
CLMN,,,1.0,
CLOCK,,,0.5174620999438518,
CLSTN1,,0.8875261612748845,0.8770282642148938,
CLSTN2,,1.0,,
CLTCL1,,,0.3803750921047144,
CLU,,0.229112992270887,,
CLYBL,0.52002052002052,,,
CMBL,1.0,1.0,,
CMC2,0.931870964087459,,,
CMPK2,,,0.3771043771043771,
CMTM3,,1.0,,
CMTM4,,0.5551839464882944,,
CMTM6,,,0.17298039383928954,
CMTM7,,0.38349150849150854,0.4228653908369211,
CNEP1R1,,,0.8068262013216141,
CNIH1,1.0,,,
CNKSR2,1.0,1.0,1.0,
CNKSR3,1.0,,,
CNMD,,1.0,1.0,
CNN2,0.954216515192125,0.8875261612748845,,
CNN3,,1.0,,
CNNM2,,1.0,,
CNR1,1.0,1.0,,
CNRIP1,,1.0,,
CNTFR,0.2505307192807193,,0.17648331050392907,
CNTN1,1.0,,1.0,
CNTN2,0.7859311641459902,0.7100278362414285,0.717032967032967,
CNTN3,,1.0,1.0,1.0
CNTN4,1.0,,1.0,
CNTN6,1.0,,,
CNTNAP1,,1.0,,
CNTNAP4,1.0,,1.0,
CNTNAP5,1.0,,1.0,
COCH,0.4431748375847755,,0.39445300462249616,
COG3,,1.0,,
COL11A1,0.8370505738926791,0.7406070631877083,0.7528522164213822,
COL11A2,,,0.700121548880014,
COL12A1,1.0,0.9381266427390078,0.930336099886273,
COL16A1,,0.26897492751151286,0.2525181240777571,
COL1A1,0.2829523417758712,0.17735042735042736,0.22917771883289126,
COL1A2,,,0.3340505648197956,
COL21A1,1.0,,1.0,
COL23A1,,0.6705605001059546,,
COL27A1,,1.0,,
COL4A3BP,1.0,1.0,,
COL4A6,0.52002052002052,,,
COL5A1,,0.5542669539762564,,
COL5A3,,0.3826556508008121,0.41605195535725703,
COL6A2,,,1.0,
COL9A3,,,0.905485237331803,
COLEC12,,0.7402956325112013,,
COLGALT2,1.0,,1.0,
COMMD4,,1.0,,
COPG2,1.0,,1.0,
COQ3,,,0.350060774440007,
COQ9,0.16033966033966035,,,
CORO1A,,0.5698664971392244,0.6238009777832787,0.46867791893969907
CORO1B,,,1.0,
COTL1,0.52002052002052,0.41473617291799114,0.427749241908534,
COX17,0.17462735284517467,,,
COX6B1,1.0,,,
COX7A2L,1.0,,,
CPA4,0.6789156789156789,,,
CPD,,0.8159040959040958,,
CPE,,0.7761503374105474,,0.6661828737300435
CPLX1,,,1.0,
CPNE4,,,,1.0
CPNE8,,0.9307319899035874,0.9377838656189172,
CPS1,0.870980870980871,,0.8219942917063076,
CPXM2,,1.0,,
CRB1,0.22115815219263496,,0.22297702297702296,
CREB3L2,0.2583250083250083,,,
CREBBP,0.17462735284517467,,,
CREBL2,,,0.5174620999438518,
CREBRF,0.7419838481645138,,,
CRELD1,,0.9134185774105533,,
CRELD2,,,0.8722876749069453,
CREM,,,0.3525577267371578,
CRH,,0.17330063301627283,0.18965787575653048,
CRHBP,1.0,,,
CRIM1,0.42194647457805357,0.2856032856032856,,
CRISPLD1,1.0,1.0,,
CRISPLD2,1.0,,,
CRLF1,,0.42346401330067385,0.507978668216057,
CRLF3,,1.0,,
CROCC,0.8328434155772285,,,
CRTAM,,0.46453043600694605,0.4682926829268292,
CRTC1,,0.436077057793345,,
CRTC3,,1.0,1.0,
CRY2,,1.0,,
CRYBG1,,0.9775780841039957,1.0,0.8548118548118547
CRYM,1.0,,1.0,
CRYZ,1.0,,0.9921113369389233,
CSAD,0.8088776894747044,,0.7576322518366776,
CSDC2,,1.0,,
CSF1,,0.5649308556611927,0.5955756305950859,0.44770123493527747
CSGALNACT1,1.0,1.0,,
CSK,,1.0,,
CSMD1,0.37942973057476875,,0.34280613004017263,0.19709238130290765
CSMD2,0.16033966033966035,0.12437562437562438,0.12205975842339478,
CSMD3,1.0,1.0,1.0,
CSPG5,,1.0,1.0,
CSRP2,,,0.9230769230769231,
CTDSP1,,0.4787061812785285,,
CTDSP2,,0.7594851956554084,,
CTDSPL2,1.0,,1.0,
CTGF,0.17102897102897102,,0.15795968737145208,0.09906759906759909
CTH,,,0.29084811646119546,
CTHRC1,0.351965108062669,,,
CTNNA2,1.0,1.0,1.0,
CTNNB1,0.8191518206031995,0.6947879706500395,,
CTNND2,,1.0,,
CTPS2,1.0,,1.0,
CTSA,,0.24950963670475865,,
CTSB,0.18610853432282004,,0.16183816183816185,
CTSC,0.1935133831685556,0.15294840294840295,,0.09906759906759909
CTSK,0.17462735284517467,,0.17608620887309412,
CTSO,,0.1393006993006993,,
CTSS,,0.14377365753512542,0.16183816183816185,0.09906759906759909
CTSZ,,0.15251901383288244,0.16410256410256413,
CTTNBP2,1.0,,1.0,
