,FDR corrected P-value PD wo Tc vs. Ctrl wo Tc,FDR corrected P-value PD with Tc vs. PD wo Tc,FDR corrected P-value PD with Tc vs. Ctrl with Tc,FDR corrected P-value Ctrl with Tc vs. Ctrl wo Tc
ADCYAP1R1,0.09429249995287732,0.033692196128744356,0.055901992744098,
ADD2,1.0,,1.0,
ADD3,0.6281583000333001,,,0.39103519431388284
ADGRA1,,0.34016483516483514,,0.24731497458770185
ADGRA2,0.593906093906094,,0.5013587810790608,
ADGRB1,0.9689907162434636,0.9210844943062516,0.9406300413367551,
ADGRB2,1.0,,1.0,
ADGRB3,0.6064064415242145,0.47797146673551166,0.4849510382187195,
ADGRG1,0.17282429386175785,0.08487676006857593,,
ADGRG5,,0.6821433053080688,0.6710050208970295,
ADGRL1,,0.49680858064091593,,
ADGRL3,0.16301741072383275,,0.11991879088653282,
ADH5,0.8910275770740886,,,
ADI1,0.2828774998586319,,,
ADIPOR1,0.21445221445221446,0.1706414153222664,,
ADK,1.0,,1.0,
ADM,,0.048271728271728265,0.07155120328773024,
ADPGK,,0.8526160884239486,,
ADPRHL2,,1.0,,
ADRA2A,0.514419235770261,,0.4323543891267234,0.31551781551781555
ADRA2C,,0.09573119188503802,,
ADRB1,0.08586774050691576,,0.08452025428152748,
ADSS,1.0,1.0,,
ADTRP,,0.6031342570473006,,
AEBP1,,,0.3781605391512512,
AFAP1L2,,0.3107217879649609,,
AFDN,,1.0,1.0,
AFF1,,1.0,,
AFF2,0.1680663550099752,0.1635116708109409,0.1694900843837014,
AFF3,0.3092441708904055,,0.24552844415858116,
AFF4,,,0.7940501805886422,
AFG3L2,1.0,,,
AGA,0.9016900530662,,0.9165938663846613,
AGAP1,,1.0,1.0,
AGAP2,1.0,1.0,1.0,
AGAP3,,1.0,,
AGBL5,0.44866466866466864,,,
AGFG1,1.0,,,
AGFG2,1.0,1.0,1.0,
AGMAT,,1.0,1.0,
AGO3,,,1.0,
AGPAT3,,,0.08452025428152748,
AGPAT5,1.0,,,
AGPS,1.0,,,
AGRN,0.2673158544000031,,0.23495324899819284,
AGTR2,0.13182860305162464,,,
AGTRAP,,1.0,,
AHDC1,,,0.16506196506196505,
AHI1,1.0,1.0,1.0,
AHNAK,1.0,,,
AHNAK2,,0.14400589548518541,,
AHRR,1.0,,1.0,
AIF1,,0.022730693963570678,0.027280938239842352,
AIF1L,,0.638965784003952,,
AIFM1,1.0,,1.0,
AIFM2,1.0,,1.0,
AIG1,0.19390662247805107,,,
AIP,0.5626817626817626,,,
AJAP1,1.0,,1.0,1.0
AK1,,,0.6344628822504929,
AK5,,1.0,,
AKAP1,0.19851909748282803,,,
AKAP11,,1.0,,
AKAP12,,,1.0,
AKAP13,1.0,,1.0,
AKAP17A,1.0,1.0,,
AKAP5,0.9561079097502939,,0.9202552671209389,
AKAP8,1.0,,,
AKAP8L,,1.0,1.0,
AKAP9,,1.0,1.0,
AKIRIN1,,,1.0,
AKIRIN2,,0.25528317836010145,,
AKNA,,1.0,1.0,
AKR1B1,1.0,1.0,1.0,
AKR1C1,1.0,1.0,,
AKR1C2,1.0,1.0,,
AKR7A2,1.0,,1.0,
AKT2,1.0,,,
AKT3,,1.0,1.0,
AKTIP,1.0,,,
ALAS1,1.0,,,
ALCAM,,0.2690822690822691,0.2725222146274778,
ALDH18A1,,1.0,,
ALDH1A2,0.9005198476867695,,,
ALDH1A3,1.0,,1.0,
ALDH1B1,1.0,,,
ALDH2,1.0,1.0,,1.0
ALDH5A1,1.0,1.0,,
ALDH6A1,1.0,1.0,,
ALDH7A1,,1.0,,
ALDOA,,1.0,1.0,
ALDOC,,1.0,1.0,
ALG13,1.0,,1.0,
ALG3,1.0,,,
ALKBH2,,,1.0,
ALKBH4,0.8708363849651134,,,
ALKBH5,,1.0,1.0,
ALMS1,,1.0,,
ALOX5AP,,0.022730693963570678,0.027280938239842352,0.00880514834003206
ALOXE3,0.06708057043627513,,0.047605780673509755,
ALPK1,,1.0,,1.0
ALPL,,0.6981130423361499,,
ALS2CL,0.6308686196096636,0.5806218648136943,,
ALYREF,1.0,1.0,,1.0
AMD1,1.0,,,
AMER2,,0.450641989589358,0.45943637757591244,
AMER3,,1.0,,
AMFR,,,0.9627745874114265,
AMIGO2,0.27550334281103517,,,
AMMECR1,0.6727716727716728,,0.6463667911036333,
AMOT,1.0,,1.0,
AMOTL1,1.0,,1.0,
AMOTL2,1.0,,1.0,
AMPD2,,1.0,,
AMPH,,1.0,1.0,
AMT,1.0,,,
AMZ1,,1.0,,
ANAPC13,,,1.0,
ANAPC16,1.0,,1.0,
ANAPC2,1.0,,1.0,
ANAPC4,1.0,,,
ANAPC5,1.0,,1.0,
ANAPC7,,,1.0,
ANGPT1,0.20191929282838375,0.17436154038605878,,
ANGPTL2,,0.3199242916466567,0.35375479783374514,
ANK1,0.4596914255258539,,,
ANK2,,1.0,,
ANK3,,,1.0,
ANKDD1A,,0.6028696194635059,0.6144015558909175,
ANKHD1,,,1.0,
ANKMY2,,0.6344123166553073,0.5926180319289168,
ANKRA2,,,1.0,
ANKRD10,0.8708363849651134,,0.8488804945054945,
ANKRD27,,0.970938520938521,1.0,
ANKRD29,1.0,,1.0,
ANKRD33B,1.0,,1.0,
ANKRD36,,0.6161627664218338,0.696818926350067,
ANKRD36B,0.6259919621088723,,,
ANKRD37,0.432980152542396,0.3597596070190467,0.3803086031012109,0.2629653304894462
ANKRD44,,1.0,1.0,
ANKRD46,0.7403707403707405,0.6592853918922653,,
ANKRD49,,1.0,,
ANKRD50,1.0,,1.0,
ANKRD55,,,0.14030196809061782,
ANKRD6,,1.0,,
ANKRD9,,1.0,1.0,
ANKS1A,0.8030459948725169,,0.7329393239399955,
ANKS1B,1.0,1.0,1.0,
ANKS3,,1.0,,
ANKZF1,1.0,1.0,1.0,
ANLN,,1.0,1.0,
ANO3,0.4044221674279478,0.32253168826058853,,
ANO6,,,0.5943408154345655,
ANO8,,,1.0,
ANOS1,1.0,1.0,,
ANP32B,,1.0,1.0,
ANP32E,,1.0,,
ANTXR1,,,0.18806825552188117,
ANTXR2,,,0.7367123894070001,
ANXA1,,0.4360048203696413,0.42578412840803515,
ANXA11,1.0,1.0,1.0,
ANXA2,,,0.5501582424037996,
ANXA5,1.0,,1.0,
ANXA6,1.0,,,
AOAH,,0.06714095153401511,0.0778802203383209,0.03542656174235122
AOC2,,,1.0,
AP1AR,0.984138340046121,0.8734634851771511,,
AP1G2,0.9337635458711693,0.8917625496385297,,
AP1S1,1.0,,1.0,
AP1S2,,1.0,1.0,
AP2A1,,,1.0,
AP2B1,,1.0,,
AP3B2,,1.0,,
AP3D1,1.0,1.0,,
AP3S1,1.0,,1.0,
AP4E1,,1.0,,
AP5B1,0.6489394139996549,0.5500576771295003,,
AP5Z1,,0.7594236427188373,,
APAF1,0.06708057043627513,,0.03793349507635222,
APBA1,1.0,1.0,1.0,
APBB1IP,,1.0,1.0,1.0
APBB2,0.31702726339404536,0.3160648874934589,0.24552844415858116,0.18648515663441037
APC,1.0,,1.0,
APC2,1.0,,1.0,
APCDD1,0.593906093906094,0.5463871955920601,0.6020839625490788,
APEH,1.0,,,
APLN,1.0,,1.0,
APLP1,,0.06714095153401511,0.1038227175667934,
APLP2,0.41645854145854144,0.3870517473288836,0.3671376854656598,
APMAP,,0.07986131515543281,,
APOBEC3C,,0.45475654053059916,0.45041593920098594,0.30335327323279127
APOBEC3F,,0.2899818627973968,0.31285127533662116,
APOC1,0.04627317127317127,,,
APOD,,0.6031342570473006,,
APOE,0.04627317127317127,0.022730693963570678,0.027280938239842352,
APOL2,,0.29509478209888607,0.29192298384844967,0.14350971609036126
APOL3,,0.06714095153401511,0.047605780673509755,0.00880514834003206
APOL6,,0.0626166286543645,0.0778802203383209,0.02507426348485951
APOLD1,0.8740085286678865,0.8173970999414787,,
APOM,0.3023400087457027,,,
APOO,1.0,,1.0,
APOOL,1.0,1.0,1.0,
APP,,0.30369895356632753,,
APPL1,0.2384925269957808,,,
APPL2,,0.2330676956631155,,0.14139387583370985
APRT,,1.0,,
AQP1,0.24204428050581897,0.20129706359214555,0.1694900843837014,0.1338230734782459
AQP3,,0.12682858542731157,0.15518247985780453,0.08254304936769392
AQP4,0.19012237762237763,,,
AR,0.46685798278154966,,,
ARAP1,1.0,,1.0,
ARAP2,1.0,,1.0,
ARF1,,1.0,,
ARF4,,,1.0,
ARF6,,1.0,1.0,1.0
ARFGAP1,1.0,1.0,1.0,
ARFGEF1,,,1.0,
ARFGEF2,1.0,1.0,,
ARFGEF3,1.0,1.0,,1.0
ARG2,0.6018497631400858,0.4817984046410442,,
ARGLU1,,1.0,,
ARHGAP10,1.0,,,
ARHGAP19,,,0.5022064891630109,
ARHGAP20,,1.0,1.0,
ARHGAP21,,,1.0,
ARHGAP22,,,,0.7253411776693373
ARHGAP23,1.0,,,
ARHGAP24,,0.30369895356632753,,
ARHGAP27,,1.0,1.0,
ARHGAP30,,1.0,1.0,1.0
ARHGAP32,,1.0,1.0,
ARHGAP33,1.0,,1.0,
ARHGAP35,,1.0,,
ARHGAP36,1.0,,1.0,1.0
ARHGAP39,,,1.0,
ARHGAP44,0.48897619793142183,,,
ARHGAP5,1.0,1.0,1.0,
ARHGAP6,,1.0,,
ARHGAP9,,1.0,1.0,0.9128625611676459
ARHGDIA,,1.0,,
ARHGDIB,,0.022730693963570678,0.03793349507635222,0.013644013644013643
ARHGDIG,,,1.0,
ARHGEF1,1.0,1.0,1.0,
ARHGEF10,,,1.0,
ARHGEF11,1.0,,,
ARHGEF16,1.0,1.0,,
ARHGEF2,1.0,1.0,,
ARHGEF25,1.0,,1.0,
ARHGEF26,,1.0,1.0,
ARHGEF28,1.0,1.0,,
ARHGEF3,1.0,1.0,1.0,
ARHGEF4,1.0,1.0,,
ARHGEF6,1.0,1.0,1.0,
ARHGEF9,,1.0,,
ARID1B,,,1.0,
ARID3A,1.0,,,
ARID4B,,1.0,,
ARID5B,,0.660959124557451,,
ARIH1,,,1.0,
ARL1,,1.0,,
ARL10,1.0,,1.0,
ARL13B,,1.0,1.0,
ARL2,1.0,,,
ARL2BP,,,1.0,
ARL3,1.0,,,
ARL4A,1.0,1.0,,
ARL4C,1.0,,1.0,
ARL4D,1.0,,,
ARL6,,1.0,,
ARL6IP5,0.24204428050581897,,0.19315634198577342,
ARMC6,1.0,,,
ARMCX2,1.0,,1.0,
ARMCX3,0.8521026233496448,,0.808811877777395,
ARMCX4,1.0,1.0,,
ARMCX5,0.39803117236745555,,,
ARMT1,,1.0,,
ARNT,0.09429249995287732,,0.0778802203383209,
ARNT2,,,,0.31551781551781555
ARNTL,1.0,,,
ARNTL2,,,0.7545385307761545,
ARPC2,,,1.0,
ARPC3,,,1.0,
ARPC4,,1.0,,
ARPC5,,1.0,1.0,
ARPC5L,,1.0,,
ARPP19,0.43849637472432584,,0.4231470284101863,
ARPP21,,1.0,,
ARRB1,1.0,,1.0,
ARRDC1,1.0,,,
ARRDC2,,0.40590892686022917,0.42049446155018,
ARRDC3,,,0.2536609731731683,
ARSD,1.0,,1.0,
ART3,1.0,0.8816367218095079,,0.661057187616079
ARX,1.0,,,
ASAH1,0.3139792145027747,0.212056314292736,0.20505391644237198,
ASAP1,1.0,,1.0,
ASAP2,0.7968875907807207,0.7448539162605265,,0.5545743793918976
ASB3,,,1.0,
ASB4,1.0,,1.0,
ASB6,,1.0,,
ASF1A,,,1.0,
ASF1B,,1.0,1.0,
ASH1L,,,0.8118251175576017,
ASH2L,1.0,,,
ASIC1,1.0,,1.0,
ASIC2,,1.0,1.0,
ASNA1,,1.0,,
ASPH,1.0,1.0,1.0,1.0
ASPHD2,,,1.0,
ASPRV1,,,1.0,
ASPSCR1,,,1.0,
ASS1,,1.0,,
ASTN1,1.0,1.0,1.0,1.0
ASTN2,,0.8105762092399063,0.8327214347365481,
ASXL1,1.0,,,
ASXL2,,,1.0,
ASXL3,1.0,,1.0,
ATAD1,1.0,1.0,,
ATAD3A,,,1.0,
ATAT1,,0.8851407399214732,0.8834967591823168,
ATCAY,,0.946893983931021,,
ATE1,1.0,,,
ATF2,,0.5787024363536819,,
ATF3,0.2828774998586319,0.20875576036866358,0.2388699166941845,0.1453906093906094
ATF5,,1.0,,1.0
ATF6,0.6790257361685933,,,
ATF7IP,,,1.0,
ATG12,1.0,,1.0,
ATG13,,,1.0,
ATG14,,,1.0,
ATG16L1,,1.0,,
ATG16L2,,1.0,1.0,
ATG4A,1.0,,1.0,
ATG4B,,,1.0,
ATG4C,,1.0,,
ATG4D,,1.0,,
ATG9A,,0.6735532339476464,,
ATG9B,0.13182860305162464,,0.0988341683130765,
ATIC,,,1.0,
ATL1,,1.0,,
ATL2,,1.0,,
ATL3,1.0,,1.0,
ATMIN,1.0,,1.0,
ATN1,,1.0,1.0,
ATOH7,0.14681928241250278,0.11262493162945653,0.13194259156992075,
ATOH8,1.0,,,
ATOX1,0.8546797620431824,,,
ATP10A,,1.0,1.0,
ATP10B,0.8164779299647722,0.7279855195546062,0.7360211502973345,
ATP11A,1.0,,1.0,
ATP11C,0.4044221674279478,,0.37575631915254554,
ATP12A,0.11898815470244042,,0.07155120328773024,
ATP13A2,,0.6497333889738953,0.6215060258571137,
ATP13A3,0.38752033465024405,0.3068793821766081,,
ATP13A4,,1.0,,
ATP1A2,,1.0,1.0,
ATP1A3,,,0.37638062871707734,
ATP1A4,,,,1.0
ATP1B1,,1.0,,
ATP1B2,,,1.0,1.0
ATP1B3,1.0,,1.0,
ATP2A2,1.0,1.0,,
ATP2B2,0.4036911993116372,0.3016983016983017,0.3698212140047786,
ATP2B3,,0.30369895356632753,,
ATP2B4,,0.2690822690822691,,
ATP6AP1,1.0,1.0,,
ATP6AP2,1.0,1.0,1.0,
ATP6V0A1,1.0,1.0,,
ATP6V0D1,1.0,,1.0,
ATP6V0D2,1.0,,1.0,
ATP6V0E2,,0.9106423986197677,,
ATP6V1A,1.0,1.0,,
ATP6V1B2,1.0,,1.0,
ATP6V1C1,1.0,,1.0,
ATP6V1D,1.0,,,
ATP6V1E1,1.0,,,
ATP6V1F,1.0,,,
ATP6V1G2,,1.0,1.0,
ATP6V1H,,,1.0,
ATP7A,0.5128750037840947,,0.4301811977800406,
ATP8A1,1.0,,1.0,
ATP8B2,0.8349241120325458,,,
ATP9A,,0.5854765801574312,0.6424220940349973,
ATP9B,1.0,,,
ATRN,,0.048271728271728265,,
ATRNL1,0.4068847818847819,,0.3781605391512512,
ATRX,,,,1.0
ATXN1,0.04627317127317127,,,0.00880514834003206
ATXN1L,,0.6233200761502649,,
ATXN2,1.0,,1.0,
ATXN2L,,1.0,1.0,
ATXN7L1,1.0,1.0,,
AUNIP,,,0.8252871575676377,
AUTS2,,,1.0,
AVPI1,,0.1662309068391358,0.13596644319535886,
AVPR1B,0.10319326691008107,,,
AXIN2,1.0,,1.0,
AZGP1,0.13881951381951382,0.09573119188503802,,
B2M,,0.022730693963570678,0.027280938239842352,0.00880514834003206
B3GALNT1,,0.6245593585200087,,
B3GALNT2,1.0,,,
B3GALT6,,0.886252297594724,,
B3GAT1,0.20191929282838375,0.1553689755936947,0.20327997361490185,
B3GAT2,0.514419235770261,0.4277411477411478,0.4479494263936626,
B3GAT3,,,0.3698212140047786,
B3GLCT,,,0.909036909036909,0.6915458970253491
B3GNT2,,0.9572250878373326,1.0,
B3GNT4,1.0,,1.0,
B3GNT9,1.0,,1.0,
B4GALNT4,0.32878305904621696,,0.3273712588781082,
B4GALT1,,0.12682858542731157,0.15518247985780453,
B4GALT4,,0.457867858282796,,
B4GALT5,,,0.20505391644237198,
B4GALT6,1.0,1.0,,
B4GAT1,,1.0,,
BAALC,,1.0,,0.7705569156118607
BABAM2,,,0.4622814511393899,
BACE1,0.4068847818847819,,0.3671376854656598,
BACE2,,0.2666372365081117,0.3007881278283227,
BAD,0.8178726035868893,,0.7360211502973345,
BAG1,1.0,,1.0,
BAG4,,,0.6304479544124515,
BAHCC1,1.0,,1.0,
BAHD1,1.0,,,
BAIAP3,1.0,1.0,,
BAK1,,0.8005482195175997,0.8497765490903357,
BAMBI,0.32078563328563325,,,
BAP1,1.0,,,
BARHL1,1.0,,1.0,
BASP1,,1.0,1.0,
BATF3,,0.7724299960842796,,0.6242375891087836
BAZ1A,1.0,1.0,1.0,
BBOX1,0.15715416658812886,,0.13194259156992075,
BBS4,,,1.0,
BCAM,,0.15919873484449132,0.14387323702913055,
BCAN,,0.05549634312176118,0.047605780673509755,
BCAS2,1.0,,,
BCAS4,1.0,,1.0,
BCAT1,1.0,,1.0,
BCAT2,,,1.0,
BCHE,1.0,1.0,,
BCKDHA,,,1.0,
BCL11A,0.5978993978993979,,0.5846343609294944,
BCL11B,1.0,1.0,,
BCL2,0.5425423200652558,0.47361057833337095,,
BCL2L1,0.5405813978886477,,0.5323834581260324,
BCL2L11,0.2046479319206592,0.13163871618986442,,
BCL2L13,,,,0.14118085304525985
BCL2L2,,,0.37432788963939967,
BCL6,0.14681928241250278,0.07436820882199033,0.11012950183457096,0.028575198386519143
BCL6B,0.9207246067185827,0.8526160884239486,,
BCL7A,,,1.0,
BCL9,,,0.5081074747170639,
BCL9L,0.9337635458711693,,,
BCLAF3,1.0,,1.0,
BCORL1,1.0,1.0,1.0,
BDKRB2,,0.033692196128744356,,
BDNF,0.27550334281103517,,0.23495324899819284,
BECN1,,0.22709483362671545,,0.14118085304525985
BEND5,1.0,,1.0,
BET1,,1.0,,
BET1L,,1.0,,
BEX1,1.0,1.0,1.0,
BEX2,0.6955206955206956,0.6457670924676001,0.6813428908938531,
BEX3,0.5508760774898941,,0.49656576961230164,
BEX4,1.0,,1.0,
BEX5,,1.0,,
BGN,,,0.28985569010663115,
BHLHB9,1.0,,1.0,
BHLHE22,1.0,,1.0,
BHLHE41,,0.7580486740150605,,0.5461775388425756
BICDL1,,1.0,,
BICRA,0.7987067417075798,,0.7405343660323741,
BIRC7,0.05949407735122021,0.042547196393350244,,
BLCAP,0.5596016886339467,0.516311477172534,0.5566626144939397,
BLM,,1.0,1.0,
BLMH,,,1.0,
BLVRA,1.0,,1.0,
BMP1,,0.1063193099806372,,
BMP2,0.1124613782841631,,0.03793349507635222,0.028575198386519143
BMP3,0.5231545314189943,,0.4952428523857096,
BMP6,0.23483124804710706,,0.1828936369752696,
BMP7,0.737068462313779,0.7445923390410668,0.7353262122492892,0.4582793829547076
BMPR1B,,0.6233200761502649,,0.46449426861797993
BMT2,,1.0,1.0,
BNC2,,0.4375110420126498,0.4746033068672848,0.2877062147578865
BNIP3,,0.2526668061075089,0.3023253854579156,
BNIP3L,,0.2984100368296554,0.30784316753401175,
BOC,0.07659007659007659,0.05549634312176118,0.06424220940349973,
BOLA3,,,0.4844209844209844,
BPTF,,1.0,,
BRAF,,1.0,,
BRAT1,0.5159486371971366,,,
BRD1,,1.0,,
BRD7,,1.0,1.0,
BRF2,1.0,,,
BRI3,,1.0,1.0,
BRI3BP,0.8663912919232067,,0.8479810734037408,
BRICD5,,,0.4561555762673081,
BRINP1,,1.0,1.0,
BRINP3,1.0,,,
BRK1,1.0,,1.0,
BRMS1,,0.7635234924528775,,
BRMS1L,1.0,,,
BRS3,0.16301741072383275,,0.11455579818411678,
BRSK1,,,1.0,
BRSK2,,,1.0,
BRWD1,,1.0,1.0,
BRWD3,1.0,,1.0,
BSG,,,0.2388699166941845,
BSN,,,1.0,
BSPRY,,0.3088156928261777,0.29192298384844967,
BST2,0.04627317127317127,0.022730693963570678,0.027280938239842352,0.013644013644013643
BTAF1,,1.0,1.0,
BTBD11,,0.6965787604255281,0.696818926350067,
BTBD3,0.32078563328563325,0.36429433051869725,0.37575631915254554,
BTBD6,1.0,,,
BTG1,1.0,1.0,,
BTG2,1.0,1.0,1.0,1.0
BTG3,1.0,1.0,,
BTN2A1,0.05949407735122021,,,
BTN2A2,,0.033692196128744356,,0.00880514834003206
BTN3A1,,0.033692196128744356,,0.02507426348485951
BTN3A2,,0.042547196393350244,0.03793349507635222,0.02507426348485951
BTNL9,0.06708057043627513,,0.027280938239842352,0.00880514834003206
BUB3,1.0,1.0,1.0,
BUD23,,,0.4528686597652115,
BUD31,,1.0,,
BZW2,,1.0,1.0,
C10orf90,0.6200896894903204,0.5457944701801035,0.6189823689823689,
C11orf87,0.9268550997874305,,0.8540340951776626,
C12orf49,1.0,,1.0,
C12orf76,1.0,,,
C14orf119,,,1.0,
C15orf39,,,0.5453519585548926,
C16orf58,0.08586774050691576,,,
C16orf89,,1.0,,
C17orf51,,1.0,,
C17orf75,1.0,,,
C18orf21,,1.0,1.0,
C18orf25,,,1.0,
C19orf53,1.0,,,
C19orf54,,,0.4528686597652115,
C19orf57,1.0,,1.0,
C1GALT1,0.4596914255258539,,,
C1QL1,0.05949407735122021,0.022730693963570678,,
C1QTNF1,,0.5457944701801035,0.5828805341000463,
C1QTNF3,0.05949407735122021,,0.027280938239842352,
C1R,0.04627317127317127,0.022730693963570678,,0.00880514834003206
C1S,,0.022730693963570678,0.027280938239842352,0.00880514834003206
C1orf115,,,0.35855792797224467,
C1orf216,0.8997561080894414,,,
C1orf52,,,0.9349583433756522,
C1orf61,0.9000362645796262,,0.827280673871583,
C2,,0.022730693963570678,0.027280938239842352,
C20orf203,1.0,,,
C20orf27,1.0,,1.0,
C22orf39,,,1.0,
C2CD2,1.0,,1.0,
C2CD2L,,0.07986131515543281,0.08452025428152748,
C2CD4C,1.0,,1.0,
C2orf42,,0.2666372365081117,,
C2orf68,1.0,1.0,,
C2orf76,1.0,,,
C2orf88,1.0,,,
C3,,0.022730693963570678,,0.00880514834003206
C3AR1,,0.022730693963570678,0.027280938239842352,
C3orf18,,,0.6242041540549004,
C3orf58,1.0,1.0,1.0,1.0
C3orf70,1.0,,1.0,
C4orf19,1.0,1.0,,
C4orf3,,,0.7832064442672463,
C5orf64,1.0,,,
C6orf106,1.0,,1.0,
C6orf120,,0.4817984046410442,,
C6orf223,,1.0,1.0,
C6orf226,1.0,,1.0,
C6orf47,,,,0.46373781257502183
C7orf26,,,1.0,
C7orf43,1.0,,,
C8orf34,,1.0,,
C8orf37,,1.0,,
C8orf82,1.0,1.0,1.0,1.0
C9orf40,1.0,,1.0,
C9orf64,1.0,,,
C9orf72,0.9044909463160414,0.8928551875171091,,
CA10,1.0,,1.0,1.0
CA12,1.0,,1.0,
CA14,1.0,,,
CA2,0.13182860305162464,0.09013702347035682,,
CA8,1.0,,1.0,
CA9,1.0,,1.0,
CAB39,,,1.0,
CAB39L,,0.5060167555217061,,
CABIN1,,,1.0,
CABLES1,,1.0,1.0,
CABP7,1.0,,1.0,
CABYR,,,0.3023253854579156,
CACFD1,,1.0,,
CACHD1,1.0,1.0,1.0,
