,FDR corrected P-value PD wo Tc vs. Ctrl wo Tc,FDR corrected P-value PD with Tc vs. PD wo Tc,FDR corrected P-value PD with Tc vs. Ctrl with Tc,FDR corrected P-value Ctrl with Tc vs. Ctrl wo Tc
DAB1,,,1.0,
DACH1,1.0,,1.0,
DACH2,1.0,,1.0,
DACT1,,,1.0,
DACT2,,1.0,,1.0
DACT3,,,,1.0
DAPP1,,1.0,1.0,
DCAF4,1.0,,,
DCBLD2,,0.7480309545526937,0.7661167661167662,
DCC,,,1.0,
DCLK1,,1.0,,
DCN,,0.7886209535145706,,
DCUN1D3,,,0.8346291014684797,
DCX,,1.0,,
DDAH1,,1.0,,
DDAH2,1.0,,,
DDB2,1.0,1.0,,
DDIT3,0.7481818880420279,,0.7656909564424015,
DDIT4,,0.7776810084502392,,
DDIT4L,1.0,1.0,,
DDR2,1.0,,,
DDX11,1.0,,,
DDX23,,1.0,,
DDX25,,1.0,,
DDX27,1.0,,,
DDX3X,1.0,,1.0,
DDX3Y,,0.9449686343068696,0.9609874661421053,0.9626373626373625
DDX58,,0.6604330249190064,,
DEAF1,,1.0,,
DENND1A,1.0,,,
DENND1B,,,0.9006801469207485,
DENND1C,,0.7480309545526937,0.749102510392833,
DEPP1,0.7934001482388578,0.7480309545526937,0.7814558858862656,0.7119660001015934
DEPTOR,,,1.0,
DERL3,,,0.7370657511502582,
DES,,1.0,,
DGKA,,1.0,,
DGKG,1.0,1.0,1.0,
DHCR7,,0.873477651711738,0.9115643615643615,
DHFR,,1.0,1.0,
DHRS1,1.0,,1.0,
DHRS7,0.7164748295183078,,0.7463409074147329,
DIAPH1,,1.0,,
DIAPH2,1.0,,1.0,
DIO3,0.7934001482388578,,,
DIRAS2,,1.0,,
DIRAS3,,,1.0,
DIXDC1,1.0,,,
DKK1,1.0,,,
DKK3,,0.9271961683176637,,
DLG1,1.0,,1.0,
DLGAP3,1.0,,1.0,
DLK1,,0.7616827616827617,,
DLK2,,,0.7661167661167662,
DLL1,,,1.0,
DLX1,1.0,,1.0,
DLX2,1.0,1.0,1.0,
DMD,0.7164748295183078,,0.6541458541458541,
DMTN,1.0,1.0,,
DNAH12,,,0.627263147811093,
DNAJB1,,0.6235264735264736,,
DNAJB9,,0.6235264735264736,,
DNAJC10,,1.0,,
DNAJC12,1.0,,1.0,
DNAJC3,,0.6604330249190064,,
DNAJC6,,1.0,1.0,
DNER,,0.7495138313643652,,
DNHD1,0.5270443841872414,,0.6132617382617384,
DNM1,0.8761108172872879,0.7886209535145706,0.8527759793854214,
DNM3,1.0,,1.0,
DNMBP,1.0,,,
DNMT3A,1.0,,1.0,
DOCK10,1.0,1.0,1.0,1.0
DOCK11,1.0,,1.0,
DOCK8,,1.0,0.9854120238735623,0.9814253543067102
DOCK9,1.0,,,
DOK3,1.0,,,
DOK5,1.0,1.0,1.0,
DOK6,,1.0,,
DONSON,,,0.7836122211122211,
DPF1,,,1.0,
DPH3,1.0,,,
DPP10,,1.0,1.0,
DPP3,,0.7480309545526937,0.7661167661167662,
DPP6,1.0,,1.0,1.0
DPY19L1,,0.884492977378353,,0.9164043503666145
DPY19L2,1.0,,1.0,
DPYD,,0.7616827616827617,,
DPYSL2,,0.6252162471674667,,0.6236522098591064
DRAM1,,0.6343776705222488,0.627263147811093,
DRP2,1.0,,1.0,
DSCAM,1.0,,1.0,
DSCAML1,,,1.0,
DSEL,1.0,,1.0,
DSP,,1.0,,
DSTN,0.5270443841872414,0.6235264735264736,,
DTD1,1.0,,,
DTX3L,,0.6235264735264736,0.624411951684679,0.34474616292798116
DUSP10,,,1.0,
DUSP16,,0.7616827616827617,0.796716104408412,
DUSP2,,1.0,,
DUSP22,1.0,,1.0,
DUSP3,,1.0,,
DUT,,,1.0,
DYNC1I1,,1.0,,
DYNLT3,,,0.9608121514533994,
DZIP1,,1.0,,1.0
E2F1,,,1.0,
E2F2,,1.0,1.0,
E2F3,1.0,,1.0,
EBF1,1.0,,1.0,
EBP,,,0.8198397908160442,
EBPL,1.0,,,
ECE1,,0.7480309545526937,0.7670294307462449,
ECHDC2,,,1.0,
ECM2,0.9414342719427464,,0.88713795856653,
EDEM1,,0.7480309545526937,0.7463409074147329,
EDIL3,1.0,1.0,1.0,
EDN1,1.0,,,
EDNRB,,1.0,,
EEF1A2,,0.825255626726215,,
EEF2,,1.0,,
EFHD1,,0.7616827616827617,,
EFHD2,,,1.0,
EFNA1,,1.0,,1.0
EFNA5,,,1.0,
EFNB3,,1.0,,1.0
EFS,1.0,,,
EFTUD2,,1.0,,
EGR3,,,0.9340731340731341,
EHD1,,1.0,,
EIF1AX,1.0,,1.0,
EIF1AY,,1.0,1.0,1.0
EIF2AK1,1.0,,,
EIF2AK2,,1.0,,
EIF2AK4,0.7205684940059941,,0.7555193344667029,
EIF2B1,,,1.0,
EIF2S3,1.0,,,
EIF3F,1.0,,,
EIF3L,,1.0,,
EIF4B,,1.0,,
ELAVL3,,,1.0,
ELAVL4,1.0,,1.0,
ELF1,,0.7886209535145706,0.8450688067912948,
ELFN2,,0.8755722804802559,0.9608121514533994,
ELK3,,1.0,,
ELL2,0.7934001482388578,,,
ELL3,,1.0,,
ELMSAN1,1.0,,,
ELOVL6,,,0.8527759793854214,
EMB,1.0,1.0,1.0,
EMILIN2,,0.6235264735264736,,
EMILIN3,0.5553801037672005,,,0.34474616292798116
EML3,,1.0,1.0,
EML6,0.7481818880420279,0.7480309545526937,,
EMP2,1.0,,1.0,
EMP3,,,0.8176823176823177,
EMX2,1.0,,,
EN2,1.0,,1.0,
ENC1,,1.0,1.0,
ENDOD1,,,1.0,
ENKUR,,,1.0,
ENO1,,0.7963711546185773,,
ENO2,,1.0,1.0,
ENOX1,,,1.0,
ENOX2,1.0,,1.0,
ENPP2,,0.7616827616827617,,
ENPP4,,0.7477918906490336,,
ENPP5,,0.8599317349317349,,
ENTPD1,,0.8652656356519017,0.88713795856653,
EOMES,1.0,,,
EPAS1,0.5553801037672005,0.6235264735264736,,
EPB41L2,,,1.0,
EPB41L3,1.0,,,
EPHA5,1.0,,1.0,
EPHA8,1.0,,,
EPHB6,1.0,,1.0,
EPSTI1,,0.6235264735264736,0.6541458541458541,0.4773408409772047
ERBB2,1.0,,0.9854120238735623,
ERBB3,,0.8674644683048045,,
ERBB4,0.8761108172872879,,0.8527759793854214,
ERC2,,,,1.0
ERMN,,,1.0,
ERN1,,,0.7661167661167662,
ERO1A,,0.851163122591694,,
ERO1B,0.9590250598208157,0.8776498450632871,,
ERRFI1,,,1.0,
ESPL1,,1.0,1.0,
ESYT1,,1.0,1.0,
ESYT2,,,0.8450688067912948,
ETFB,1.0,,1.0,
ETNK2,,0.7480309545526937,,
ETS1,,1.0,1.0,
ETV1,1.0,,1.0,
ETV5,0.822703428975206,,0.8154172697108985,
ETV6,,0.7480309545526937,,0.6968586968586968
ETV7,,1.0,1.0,1.0
EVI2A,,0.8674644683048045,0.9105661563762123,0.9164043503666145
EVI2B,,1.0,1.0,1.0
EWSR1,,1.0,,
EXTL3,,0.8462024593411456,,
EYA4,,1.0,,
