,FDR corrected P-value PD wo Tc vs. Ctrl wo Tc,FDR corrected P-value PD with Tc vs. PD wo Tc,FDR corrected P-value PD with Tc vs. Ctrl with Tc,FDR corrected P-value Ctrl with Tc vs. Ctrl wo Tc
ACAT1,1.0,,,
ACBD3,,,0.18554426939520108,
ACBD4,1.0,,,
ACER3,1.0,1.0,,
ACIN1,,0.9621685923936729,,
ACKR1,0.4235171608052964,,0.35031354187980696,
ACKR3,0.5958320705511717,0.553113553113553,0.51925358014351,
ACO2,0.6131719595001554,0.5829383035265389,,
ACOT13,1.0,,,
ACOT7,0.22874140784588545,,,
ACOT8,1.0,,,
ACOT9,1.0,,1.0,
ACP1,,0.7782179061248828,,
ACP2,,,0.1879890021482942,
ACRBP,,,0.9334367363661638,
ACSBG1,,,0.3431063318703768,
ACSL1,0.7055597307890886,0.6431358195173487,,
ACSL3,,0.20795914268499124,,
ACSL4,0.42119102488420673,0.39478736876506393,0.3873547171644423,
ACSL5,,0.16429115439016428,0.1716817665093527,0.12185515633791497
ACSL6,,0.19282857814967908,0.1879890021482942,
ACSS1,1.0,,,1.0
ACSS3,0.1514394696212878,0.16429115439016428,0.17070072784358498,
ACTA2,0.4670173381061992,,0.4454205683410859,
ACTB,1.0,1.0,1.0,
ACTC1,0.7829764997235708,,,0.6496345759503656
ACTG1,,,1.0,
ACTG2,1.0,1.0,,
ACTN1,,1.0,1.0,
ACTN4,1.0,1.0,1.0,
ACTR2,,,1.0,
ACTR3,1.0,1.0,1.0,
ACTR3B,1.0,,,
ACVR1,,0.7599362913724264,0.7486205930154619,
ACVR1C,1.0,,,1.0
ACVR2A,,0.8984061446138459,0.8603164077302009,
ACVR2B,,0.8296703296703296,0.8332424252305558,
ADA,0.3894841335599629,,0.3513030473697935,0.2536576723768842
ADA2,,0.19282857814967908,,
ADAM10,0.17877244706513,,0.17070072784358498,
ADAM11,0.1427857856429285,,0.17070072784358498,
ADAM17,0.36774592787772353,,0.3666759017737154,
ADAM19,0.17627874770731913,,0.17249286146923942,
ADAM22,,0.18558415268941583,0.219329129020759,
ADAM28,,,0.17070072784358498,
ADAM33,0.15757890757890758,,,0.12185515633791497
ADAM9,0.15757890757890758,,0.1716817665093527,
ADAMTS1,,0.16429115439016428,,
ADAMTS10,0.1427857856429285,,,
ADAMTS12,0.22552831783601018,0.23207561669100132,,
ADAMTS14,,0.16732846984947825,,
ADAMTS18,,,0.17070072784358498,
ADAMTS4,0.35431121194414505,,0.3476087548814822,
ADAMTS7,0.22552831783601018,0.20795914268499124,0.17249286146923942,
ADAMTS8,0.15757890757890758,,,
ADAMTS9,0.16845514036525275,,,
ADAMTSL3,1.0,,1.0,
ADAMTSL4,,,0.17070072784358498,
ADAR,,0.7782179061248828,,
ADARB2,1.0,,1.0,
ADCK1,0.18255716885853873,0.22234341341041092,,
ADCY1,1.0,1.0,1.0,
ADCY2,1.0,1.0,,
ADCY3,1.0,,,
ADCY7,,1.0,1.0,
ADCY8,1.0,,1.0,
ADCY9,,1.0,,1.0
ADCYAP1,0.1850926850926851,,0.192909654448116,
ADCYAP1R1,0.1514394696212878,0.16429115439016428,0.1716817665093527,
ADD2,1.0,,1.0,
ADD3,1.0,,,1.0
ADGRA1,,0.8686079263696592,,0.7896472896472896
ADGRA2,1.0,,1.0,
ADGRB1,0.6226873563118105,0.5790620901732013,0.5526252345440538,
ADGRB2,1.0,,0.9932710680840356,
ADGRB3,1.0,1.0,1.0,
ADGRG1,0.3438376570049168,0.31278306358178565,,
ADGRG5,,0.21679827709978464,0.23287800908768652,
ADGRL1,,1.0,,
ADGRL3,0.5122767243979366,,0.45822319273646706,
ADH5,1.0,,,
ADI1,0.7330644501697132,,,
ADIPOR1,0.639497606078583,0.658837841125664,,
ADK,0.19384252111524838,,0.18104622650077196,
ADM,,0.282809364548495,0.2543897708131285,
ADPGK,,0.44951450665736387,,
ADPRHL2,,0.8686079263696592,,
ADRA2A,1.0,,1.0,1.0
ADRA2C,,1.0,,
ADRB1,0.9624819624819624,,0.9020578130356727,
ADSS,0.28063728927659815,0.21679827709978464,,
ADTRP,,1.0,,
AEBP1,,,0.5769272510219585,
AFAP1L2,,1.0,,
AFDN,,1.0,1.0,
AFF1,,0.6060200668896322,,
AFF2,1.0,1.0,1.0,
AFF3,0.5955004543903886,,0.5769272510219585,
AFF4,,,1.0,
AFG3L2,0.15757890757890758,,,
AGA,0.29212958231747377,,0.2588242082826921,
AGAP1,,1.0,1.0,
AGAP2,1.0,1.0,1.0,
AGAP3,,1.0,,
AGBL5,0.2537634355816174,,,
AGFG1,1.0,,,
AGFG2,1.0,1.0,1.0,
AGMAT,,0.6886024638186022,0.6769932769932769,
AGO3,,,1.0,
AGPAT3,,,1.0,
AGPAT5,0.5958320705511717,,,
AGPS,0.7096151582556417,,,
AGRN,0.9921048091053506,,0.9375951482146173,
AGTR2,1.0,,,
AGTRAP,,0.5020650139584488,,
AHDC1,,,0.8562524432089649,
AHI1,1.0,1.0,1.0,
AHNAK,0.7623901640696602,,,
AHNAK2,,1.0,,
AHRR,1.0,,0.97208606334243,
AIF1,,0.2275218870963552,0.23287800908768652,
AIF1L,,0.954098419176925,,
AIFM1,0.1514394696212878,,0.1716817665093527,
AIFM2,0.935474192090993,,0.9029877877973334,
AIG1,0.6932189645797241,,,
AIP,0.48330979365462123,,,
AJAP1,0.9413104019268403,,0.9334367363661638,0.8377305991188854
AK1,,,0.909265359469998,
AK5,,1.0,,
AKAP1,1.0,,,
AKAP11,,0.9525677794804218,,
AKAP12,,,0.8403814046601092,
AKAP13,1.0,,1.0,
AKAP17A,1.0,1.0,,
AKAP5,0.3464473135183707,,0.3236527561560327,
AKAP8,0.692329167647639,,,
AKAP8L,,1.0,1.0,
AKAP9,,1.0,1.0,
AKIRIN1,,,1.0,
AKIRIN2,,0.9385245405091048,,
AKNA,,1.0,1.0,
AKR1B1,0.16845514036525275,0.15435727063634042,0.17070072784358498,
AKR1C1,0.15757890757890758,0.16732846984947825,,
AKR1C2,0.1514394696212878,0.15435727063634042,,
AKR7A2,0.2562821793591024,,0.261297213424873,
AKT2,0.7001889565399957,,,
AKT3,,0.7789830748030104,0.8119927860649772,
AKTIP,0.935474192090993,,,
ALAS1,1.0,,,
ALCAM,,0.32181152181152184,0.3016590702425204,
ALDH18A1,,1.0,,
ALDH1A2,0.2170467968513571,,,
ALDH1A3,0.1873227174431994,,0.18403378799418404,
ALDH1B1,0.6424548148097636,,,
ALDH2,0.2788621070559396,0.2755362718462349,,0.20694833117193367
ALDH5A1,1.0,1.0,,
ALDH6A1,1.0,1.0,,
ALDH7A1,,0.18963893249607539,,
ALDOA,,0.5045398416503232,0.4778255163859278,
ALDOC,,0.7507329663018285,0.8031937039175923,
ALG13,0.9374493701141265,,0.9152847152847152,
ALG3,0.41768703273128055,,,
ALKBH2,,,0.27340522192316263,
ALKBH4,1.0,,,
ALKBH5,,0.9548612555643382,0.909265359469998,
ALMS1,,0.7196587942444296,,
ALOX5AP,,0.14429049211657907,0.17070072784358498,0.12185515633791497
ALOXE3,0.29212958231747377,,0.2857770032657925,
ALPK1,,1.0,,1.0
ALPL,,0.6472428174235404,,
ALS2CL,1.0,1.0,,
ALYREF,1.0,1.0,,1.0
AMD1,1.0,,,
AMER2,,0.5516843191261795,0.5918866409663955,
AMER3,,0.4370426147728075,,
AMFR,,,0.18403378799418404,
AMIGO2,1.0,,,
AMMECR1,0.701134502977821,,0.7028853499441735,
AMOT,1.0,,1.0,
AMOTL1,1.0,,1.0,
AMOTL2,0.9590884241527059,,0.9408977976628923,
AMPD2,,0.6177296224025196,,
AMPH,,1.0,1.0,
AMT,1.0,,,
AMZ1,,0.673917754998836,,
ANAPC13,,,0.4064303043894881,
ANAPC16,1.0,,1.0,
ANAPC2,0.7574118516044862,,0.7506794757349081,
ANAPC4,0.3894841335599629,,,
ANAPC5,0.9663678862573891,,0.9152847152847152,
ANAPC7,,,1.0,
ANGPT1,0.5673732208385674,0.5324087677028854,,
ANGPTL2,,0.4688348987037181,0.49037143760761853,
ANK1,0.4252199413489736,,,
ANK2,,1.0,,
ANK3,,,1.0,
ANKDD1A,,0.7478095238095238,0.7254214197868154,
ANKHD1,,,1.0,
ANKMY2,,1.0,1.0,
ANKRA2,,,0.4375283807101989,
ANKRD10,1.0,,1.0,
ANKRD27,,0.5293237228721099,0.5595259194100614,
ANKRD29,1.0,,1.0,
ANKRD33B,1.0,,1.0,
ANKRD36,,0.7392217472971174,0.7400876150876151,
ANKRD36B,0.7180105502253152,,,
ANKRD37,0.5348014241723569,0.48518732729259045,0.5430030643513789,0.4316025271656671
ANKRD44,,1.0,1.0,
ANKRD46,0.5348014241723569,0.4688348987037181,,
ANKRD49,,0.8836725404772742,,
ANKRD50,0.6958220351077494,,0.6458946458946458,
ANKRD55,,,1.0,
ANKRD6,,1.0,,
ANKRD9,,0.6907984719143516,0.7104345596865735,
ANKS1A,1.0,,1.0,
ANKS1B,1.0,1.0,1.0,
ANKS3,,1.0,,
ANKZF1,0.1514394696212878,0.15316990701606087,0.17070072784358498,
ANLN,,1.0,1.0,
ANO3,0.8994313195743469,0.8709301483417722,,
ANO6,,,0.8723447791565104,
ANO8,,,0.20637393694388514,
ANOS1,0.846781259713398,0.9075420523856214,,
ANP32B,,1.0,1.0,
ANP32E,,0.43128237401365155,,
ANTXR1,,,0.5757573432154437,
ANTXR2,,,0.3690479012512911,
ANXA1,,0.18247045051168762,0.21304509444044328,
ANXA11,0.989173958178852,0.9594038417251742,0.9069695736362402,
ANXA2,,,0.3021599090564608,
ANXA5,0.9751670624817247,,0.9660934809870981,
ANXA6,0.8508633318519251,,,
AOAH,,0.35374443228580676,0.3873547171644423,0.2988222539792047
AOC2,,,1.0,
AP1AR,1.0,1.0,,
AP1G2,1.0,1.0,,
AP1S1,1.0,,1.0,
AP1S2,,1.0,1.0,
AP2A1,,,1.0,
AP2B1,,1.0,,
AP3B2,,1.0,,
AP3D1,1.0,1.0,,
AP3S1,1.0,,1.0,
AP4E1,,1.0,,
AP5B1,1.0,1.0,,
AP5Z1,,0.35491452991452993,,
APAF1,0.1427857856429285,,0.17070072784358498,
APBA1,1.0,1.0,1.0,
APBB1IP,,1.0,1.0,1.0
APBB2,0.28475797706566935,0.2338161838161838,0.21304509444044328,0.1575064935064935
APC,1.0,,1.0,
APC2,1.0,,1.0,
APCDD1,0.1427857856429285,0.15435727063634042,0.17070072784358498,
APEH,0.6155369294382746,,,
APLN,0.3163793570770315,,0.2952527124038752,
APLP1,,0.6857968620974401,0.6650586982078696,
APLP2,0.27074505629810375,0.282809364548495,0.29900835708201146,
APMAP,,1.0,,
APOBEC3C,,0.509621738113875,0.4982842178263273,0.4396073724932785
APOBEC3F,,1.0,1.0,
APOC1,0.20397969377561215,,,
APOD,,0.15316990701606087,,
APOE,0.22874140784588545,0.2563209148575002,0.23287800908768652,
APOL2,,0.358163694229268,0.3513030473697935,0.2857519838651914
APOL3,,0.1712018140589569,0.18554426939520108,0.12185515633791497
APOL6,,0.27027139527139526,0.2681505686431795,0.17879342879342883
APOLD1,1.0,0.9893229798592575,,
APOM,0.46331670857587415,,,
APOO,0.1514394696212878,,0.1716817665093527,
APOOL,0.22874140784588545,0.2370486656200942,0.2588242082826921,
APP,,0.14429049211657907,,
APPL1,1.0,,,
APPL2,,1.0,,1.0
APRT,,0.573907295711807,,
AQP1,0.1427857856429285,0.14429049211657907,0.17070072784358498,0.12185515633791497
AQP3,,0.26804733727810653,0.27340522192316263,0.21059413958822243
AQP4,0.4964534883044778,,,
AR,0.17877244706513,,,
ARAP1,1.0,,1.0,
ARAP2,1.0,,1.0,
ARF1,,1.0,,
ARF4,,,1.0,
ARF6,,1.0,1.0,1.0
ARFGAP1,1.0,1.0,1.0,
ARFGEF1,,,1.0,
ARFGEF2,1.0,1.0,,
ARFGEF3,1.0,1.0,,1.0
ARG2,0.42119102488420673,0.36923076923076925,,
ARGLU1,,1.0,,
ARHGAP10,1.0,,,
ARHGAP19,,,0.9476773769944714,
ARHGAP20,,1.0,1.0,
ARHGAP21,,,1.0,
ARHGAP22,,,,0.4071197619584716
ARHGAP23,1.0,,,
ARHGAP24,,0.8486312945855873,,
ARHGAP27,,1.0,1.0,
ARHGAP30,,1.0,1.0,1.0
ARHGAP32,,1.0,1.0,
ARHGAP33,1.0,,1.0,
ARHGAP35,,1.0,,
ARHGAP36,1.0,,1.0,1.0
ARHGAP39,,,1.0,
ARHGAP44,1.0,,,
ARHGAP5,1.0,1.0,1.0,
ARHGAP6,,1.0,,
ARHGAP9,,1.0,1.0,1.0
ARHGDIA,,1.0,,
ARHGDIB,,0.26804733727810653,0.2952527124038752,0.18931068931068928
ARHGDIG,,,1.0,
ARHGEF1,1.0,1.0,1.0,
ARHGEF10,,,0.32588320770138957,
ARHGEF11,1.0,,,
ARHGEF16,1.0,1.0,,
ARHGEF2,1.0,1.0,,
ARHGEF25,1.0,,1.0,
ARHGEF26,,1.0,1.0,
ARHGEF28,1.0,1.0,,
ARHGEF3,1.0,1.0,1.0,
ARHGEF4,1.0,1.0,,
ARHGEF6,0.9100663348450958,0.9137843723097179,0.8604228389636116,
ARHGEF9,,1.0,,
ARID1B,,,0.7684625157451245,
ARID3A,0.6096373891433361,,,
ARID4B,,0.4981194713508289,,
ARID5B,,0.1567880937959678,,
ARIH1,,,0.6238145864620307,
ARL1,,1.0,,
ARL10,1.0,,1.0,
ARL13B,,1.0,1.0,
ARL2,1.0,,,
ARL2BP,,,1.0,
ARL3,1.0,,,
ARL4A,1.0,1.0,,
ARL4C,1.0,,1.0,
ARL4D,1.0,,,
ARL6,,1.0,,
ARL6IP5,0.28063728927659815,,0.2899967788526481,
ARMC6,0.2788621070559396,,,
ARMCX2,1.0,,1.0,
ARMCX3,0.6181864522631695,,0.6204567709518205,
ARMCX4,0.7574118516044862,0.6994109144038423,,
ARMCX5,1.0,,,
ARMT1,,0.16429115439016428,,
ARNT,0.2875755823124244,,0.2709964086546365,
ARNT2,,,,0.8319706609180293
ARNTL,0.7829764997235708,,,
ARNTL2,,,0.1716817665093527,
ARPC2,,,1.0,
ARPC3,,,1.0,
ARPC4,,1.0,,
ARPC5,,1.0,1.0,
ARPC5L,,1.0,,
ARPP19,1.0,,1.0,
ARPP21,,1.0,,
ARRB1,1.0,,1.0,
ARRDC1,1.0,,,
ARRDC2,,0.6834702643259569,0.7104345596865735,
ARRDC3,,,0.8159933372915117,
ARSD,0.6459356969561051,,0.6182831159513371,
ART3,0.6163139809252409,0.620001703722634,,0.5304977508367339
ARX,1.0,,,
ASAH1,0.23797630940488085,0.18558415268941583,0.192909654448116,
ASAP1,1.0,,1.0,
ASAP2,1.0,1.0,,1.0
ASB3,,,1.0,
ASB4,0.7046287046287045,,0.6714849734861863,
ASB6,,1.0,,
ASF1A,,,0.41655058089321034,
ASF1B,,0.46196587445308024,0.49037143760761853,
ASH1L,,,1.0,
ASH2L,0.6958220351077494,,,
ASIC1,0.42119102488420673,,0.39747362824285903,
ASIC2,,1.0,1.0,
ASNA1,,0.7611251933789938,,
ASPH,0.6878283007315266,0.6493610944693843,0.6374867130308872,0.5568581835991306
ASPHD2,,,0.36376686896918115,
ASPRV1,,,0.7104345596865735,
ASPSCR1,,,0.39115161501645135,
ASS1,,0.2370486656200942,,
ASTN1,1.0,1.0,1.0,1.0
ASTN2,,1.0,1.0,
ASXL1,0.7110574192022155,,,
ASXL2,,,0.8647215017761336,
ASXL3,1.0,,1.0,
ATAD1,0.5369070630543415,0.46196587445308024,,
ATAD3A,,,1.0,
ATAT1,,1.0,1.0,
ATCAY,,0.14429049211657907,,
ATE1,0.4529326882268059,,,
ATF2,,0.21679827709978464,,
ATF3,0.18255716885853873,0.19282857814967908,0.19642275532686496,0.1336310748075454
ATF5,,0.8420227415264635,,0.7445312481283703
ATF6,0.1427857856429285,,,
ATF7IP,,,0.8031937039175923,
ATG12,0.2346245303991783,,0.24323767835218219,
ATG13,,,0.17070072784358498,
ATG14,,,0.17070072784358498,
ATG16L1,,0.21679827709978464,,
ATG16L2,,0.5389561894416263,0.5328752879773289,
ATG4A,0.4978354978354978,,0.489083666543717,
ATG4B,,,0.24323767835218219,
ATG4C,,0.22234341341041092,,
ATG4D,,0.7718366324229516,,
ATG9A,,0.27027139527139526,,
ATG9B,0.7942296774263988,,0.7476501152478806,
ATIC,,,0.7666330398064313,
ATL1,,0.9178524332810047,,
ATL2,,0.76986447366526,,
ATL3,0.2503066881305223,,0.24706684293150458,
ATMIN,0.1514394696212878,,0.17070072784358498,
ATN1,,0.31045728465083305,0.31374900133244593,
ATOH7,0.18255716885853873,0.16429115439016428,0.1716817665093527,
ATOH8,0.846781259713398,,,
ATOX1,0.1427857856429285,,,
ATP10A,,1.0,1.0,
ATP10B,1.0,1.0,1.0,
ATP11A,0.8224712581148225,,0.8206215894658107,
ATP11C,0.5035362364907819,,0.47686422105026754,
ATP12A,0.8179545005892311,,0.7666330398064313,
ATP13A2,,0.22234341341041092,0.22366834029900987,
ATP13A3,1.0,1.0,,
ATP13A4,,1.0,,
ATP1A2,,0.5949083071269566,0.6347130289065772,
ATP1A3,,,0.8844941874394889,
ATP1A4,,,,1.0
ATP1B1,,0.3928917430176876,,
ATP1B2,,,1.0,0.920599561728594
ATP1B3,0.4759526188097617,,0.4544862145940313,
ATP2A2,0.935474192090993,0.8984061446138459,,
ATP2B2,1.0,1.0,1.0,
ATP2B3,,0.9151688840808011,,
ATP2B4,,1.0,,
ATP6AP1,0.19734620779916948,0.17842372681082358,,
ATP6AP2,0.1514394696212878,0.1567880937959678,0.17070072784358498,
ATP6V0A1,0.16452683119349787,0.16429115439016428,,
ATP6V0D1,0.19384252111524838,,0.20288826455046294,
ATP6V0D2,0.15757890757890758,,0.17070072784358498,
ATP6V0E2,,0.16732846984947825,,
ATP6V1A,0.1850926850926851,0.16429115439016428,,
ATP6V1B2,0.1514394696212878,,0.18403378799418404,
ATP6V1C1,0.3392244119516847,,0.3476087548814822,
ATP6V1D,0.1514394696212878,,,
ATP6V1E1,0.17627874770731913,,,
ATP6V1F,0.1514394696212878,,,
ATP6V1G2,,1.0,1.0,
ATP6V1H,,,0.2650813350472054,
ATP7A,0.22874140784588545,,0.19642275532686496,
ATP8A1,0.6756722255485652,,0.6634281514429025,
ATP8B2,1.0,,,
ATP9A,,1.0,1.0,
ATP9B,0.49098270150901735,,,
ATRN,,0.7339824354749729,,
ATRNL1,1.0,,1.0,
ATRX,,,,0.1336310748075454
ATXN1,0.5348014241723569,,,0.43271014699586136
ATXN1L,,1.0,,
ATXN2,1.0,,1.0,
ATXN2L,,0.7261038001778742,0.720260344333362,
ATXN7L1,0.4252199413489736,0.3931106300183607,,
AUNIP,,,0.3169509535557281,
AUTS2,,,0.7695197409174743,
AVPI1,,1.0,1.0,
AVPR1B,0.8285902409279031,,,
AXIN2,0.5684207311426246,,0.5586644460190971,
AZGP1,1.0,1.0,,
B2M,,0.566672549766379,0.5328752879773289,0.49150228653334244
B3GALNT1,,1.0,,
B3GALNT2,0.4582114543554133,,,
B3GALT6,,1.0,,
B3GAT1,1.0,1.0,1.0,
B3GAT2,1.0,1.0,1.0,
B3GAT3,,,1.0,
B3GLCT,,,1.0,0.9214640780905841
B3GNT2,,0.16732846984947825,0.18403378799418404,
B3GNT4,1.0,,0.9533908291965877,
B3GNT9,0.22552831783601018,,0.27340522192316263,
B4GALNT4,0.9627283420960626,,0.9357265075350181,
B4GALT1,,1.0,1.0,
B4GALT4,,1.0,,
B4GALT5,,,0.26981727949469886,
B4GALT6,0.9787231368194169,0.9310076426640843,,
B4GAT1,,1.0,,
BAALC,,1.0,,1.0
BABAM2,,,0.19642275532686496,
BACE1,0.2346245303991783,,0.20910839160839162,
BACE2,,0.36923076923076925,0.37747546571075985,
BAD,0.1427857856429285,,0.17070072784358498,
BAG1,0.1873227174431994,,0.17070072784358498,
BAG4,,,0.17070072784358498,
BAHCC1,1.0,,0.9738880207630207,
BAHD1,1.0,,,
BAIAP3,1.0,1.0,,
BAK1,,0.14429049211657907,0.17070072784358498,
BAMBI,0.28063728927659815,,,
BAP1,0.4056825974634194,,,
BARHL1,0.846781259713398,,0.7732363636363636,
BASP1,,0.3515552244365804,0.35031354187980696,
BATF3,,0.19521654815772463,,0.12185515633791497
BAZ1A,0.9467554086005111,0.9350472045979533,0.9008766441698912,
BBOX1,0.4811073403131165,,0.4945799233878704,
BBS4,,,1.0,
BCAM,,0.7384793224307722,0.7685387782948758,
BCAN,,1.0,1.0,
BCAS2,1.0,,,
BCAS4,0.692329167647639,,0.6617935910243603,
BCAT1,0.7996905055728585,,0.7937021355335611,
BCAT2,,,0.808827489645904,
BCHE,1.0,1.0,,
BCKDHA,,,0.8740457277503053,
BCL11A,1.0,,1.0,
BCL11B,0.7831137934230716,0.7782179061248828,,
BCL2,0.1427857856429285,0.14429049211657907,,
BCL2L1,0.1427857856429285,,0.17070072784358498,
BCL2L11,0.1427857856429285,0.15316990701606087,,
BCL2L13,,,,0.12185515633791497
BCL2L2,,,0.17070072784358498,
BCL6,0.1850926850926851,0.17842372681082358,0.1716817665093527,0.12185515633791497
BCL6B,0.7077899338900857,0.6343045333871022,,
BCL7A,,,0.7781460245915222,
BCL9,,,0.7685387782948758,
BCL9L,0.8821486113404087,,,
BCLAF3,1.0,,1.0,
BCORL1,0.514284373344776,0.5037846404070313,0.4982842178263273,
BDKRB2,,0.26804733727810653,,
BDNF,0.6958220351077494,,0.6501359803423594,
BECN1,,0.1567880937959678,,0.12185515633791497
BEND5,0.7451473257924871,,0.7400876150876151,
BET1,,1.0,,
BET1L,,1.0,,
BEX1,1.0,1.0,1.0,
BEX2,0.7732989734379588,0.7394645622833541,0.7272744320525891,
BEX3,0.1427857856429285,,0.17070072784358498,
BEX4,1.0,,1.0,
BEX5,,1.0,,
BGN,,,0.7709065128419966,
BHLHB9,0.7303290551091137,,0.720260344333362,
BHLHE22,1.0,,1.0,
BHLHE41,,0.6273741690408358,,0.528105899863825
BICDL1,,1.0,,
BICRA,1.0,,1.0,
BIRC7,0.1427857856429285,0.16429115439016428,,
BLCAP,0.7077899338900857,0.6907984719143516,0.6750469072543861,
BLM,,0.15316990701606087,0.17070072784358498,
BLMH,,,0.5617075232459848,
BLVRA,0.21100566100566098,,0.21064032121724433,
BMP1,,0.3971071663379356,,
BMP2,0.5530299659854316,,0.5139376752279978,0.4282338351303869
BMP3,1.0,,1.0,
BMP6,0.6539315168756793,,0.6222643539716711,
BMP7,1.0,1.0,1.0,1.0
BMPR1B,,0.7782179061248828,,0.6756935372319988
BMT2,,0.15435727063634042,0.17070072784358498,
BNC2,,0.6627580231117445,0.6762256407048701,0.570525365045913
BNIP3,,0.14429049211657907,0.17070072784358498,
BNIP3L,,0.14429049211657907,0.17070072784358498,
BOC,0.2221112221112221,0.18963893249607539,0.192909654448116,
BOLA3,,,0.26981727949469886,
BPTF,,0.6067250322569472,,
BRAF,,0.573907295711807,,
BRAT1,0.5174322883820089,,,
BRD1,,0.5230530339225992,,
BRD7,,0.7332232689132757,0.741649825216847,
BRF2,1.0,,,
BRI3,,0.28932093547478166,0.36083080682383817,
BRI3BP,0.8253154928513469,,0.7726967566195863,
BRICD5,,,0.5604245001229926,
BRINP1,,1.0,1.0,
BRINP3,0.6504955146720851,,,
BRK1,1.0,,1.0,
BRMS1,,0.4806366047745358,,
BRMS1L,1.0,,,
BRS3,0.8213564360292714,,0.8035911456964089,
BRSK1,,,0.9865420534049633,
BRSK2,,,1.0,
BRWD1,,0.8530843389739095,0.8467066819090222,
BRWD3,1.0,,1.0,
BSG,,,0.219329129020759,
BSN,,,1.0,
BSPRY,,0.26804733727810653,0.2805800631221765,
BST2,0.2875755823124244,0.26804733727810653,0.22545379149152733,0.2085818373243523
BTAF1,,1.0,0.9986428821903335,
BTBD11,,1.0,1.0,
BTBD3,0.9619867312175006,0.9377289377289378,0.9491591597310836,
BTBD6,0.9377464640622535,,,
BTG1,0.4899512252453429,0.450641989589358,,
BTG2,0.4291484139129569,0.3797710741793967,0.37051320772251006,0.2988222539792047
BTG3,0.514284373344776,0.42737777340240946,,
BTN2A1,0.3464473135183707,,,
BTN2A2,,0.6111991456819043,,0.5240741663029053
BTN3A1,,1.0,,0.9404955044955045
BTN3A2,,0.450641989589358,0.45822319273646706,0.3686200591860969
BTNL9,1.0,,1.0,1.0
BUB3,1.0,1.0,1.0,
BUD23,,,1.0,
BUD31,,1.0,,
BZW2,,0.6886024638186022,0.6777572337788036,
C10orf90,0.6226873563118105,0.5995379520559376,0.6184644817690604,
C11orf87,1.0,,1.0,
C12orf49,0.6663336663336663,,0.5918866409663955,
C12orf76,0.8483710786973744,,,
C14orf119,,,1.0,
C15orf39,,,1.0,
C16orf58,0.15757890757890758,,,
C16orf89,,1.0,,
C17orf51,,0.7302003173937779,,
C17orf75,0.5809556532099885,,,
C18orf21,,1.0,1.0,
C18orf25,,,0.567397341727384,
C19orf53,1.0,,,
C19orf54,,,0.6238145864620307,
C19orf57,1.0,,1.0,
C1GALT1,0.6110085170304148,,,
C1QL1,0.5530299659854316,0.46196587445308024,,
C1QTNF1,,0.4186762311762312,0.4261983153033737,
C1QTNF3,0.9590884241527059,,0.9105584320613745,
C1R,0.1514394696212878,0.14429049211657907,,0.12185515633791497
C1S,,0.26804733727810653,0.219329129020759,0.1701052570617788
C1orf115,,,0.5100780642282619,
C1orf216,1.0,,,
C1orf52,,,0.6184644817690604,
C1orf61,1.0,,1.0,
