,FDR corrected P-value PD wo Tc vs. Ctrl wo Tc,FDR corrected P-value PD with Tc vs. PD wo Tc,FDR corrected P-value PD with Tc vs. Ctrl with Tc,FDR corrected P-value Ctrl with Tc vs. Ctrl wo Tc
AKAP9,,,1.0,
AKIRIN1,,,1.0,
AKIRIN2,,1.0,,
AKNA,,1.0,1.0,
AKR1B1,0.994303094674842,1.0,1.0,
AKR1C1,1.0,1.0,,
AKR1C2,1.0,,,
AKR7A2,1.0,,1.0,
AKT3,,1.0,1.0,
AKTIP,0.9273893954745018,,,
ALCAM,,1.0,1.0,
ALDH18A1,,0.9592193520764949,,
ALDH1A2,1.0,,,
ALDH1A3,,,1.0,
ALDH1B1,0.9061809061809062,,,
ALDH2,0.9441906930279023,1.0,,1.0
ALDH5A1,1.0,1.0,,
ALDH6A1,1.0,1.0,,
ALDOA,,1.0,,
ALDOC,,1.0,1.0,
ALG13,0.8566303584890946,,,
ALG3,1.0,,,
ALKBH2,,,1.0,
ALKBH4,1.0,,,
ALKBH5,,1.0,1.0,
ALOX5AP,,1.0,1.0,1.0
ALOXE3,1.0,,1.0,
ALPK1,,1.0,,1.0
ALPL,,0.7916083916083916,,
ALS2CL,1.0,1.0,,
ALYREF,,1.0,,1.0
AMER2,,1.0,1.0,
AMER3,,1.0,,
AMFR,,,1.0,
AMIGO2,1.0,,,
AMMECR1,1.0,,1.0,
AMOT,1.0,,1.0,
AMOTL1,1.0,,1.0,
AMOTL2,1.0,,,
AMPD2,,1.0,,
AMPH,,1.0,1.0,
AMT,1.0,,,
AMZ1,,1.0,,
ANAPC16,1.0,,1.0,
ANAPC2,1.0,,1.0,
ANAPC5,,,1.0,
ANGPT1,1.0,1.0,,
ANGPTL2,,1.0,1.0,
ANK1,1.0,,,
ANK3,,,1.0,
ANKDD1A,,1.0,1.0,
ANKHD1,,,1.0,
ANKMY2,,1.0,,
ANKRA2,,,1.0,
ANKRD10,,,1.0,
ANKRD27,,,1.0,
ANKRD29,1.0,,1.0,
ANKRD33B,1.0,,1.0,
ANKRD36,,0.9154654868940584,,
ANKRD36B,0.8466841800175133,,,
ANKRD37,1.0,1.0,1.0,1.0
ANKRD44,,1.0,1.0,
ANKRD46,1.0,1.0,,
ANKRD49,,1.0,,
ANKRD50,1.0,,1.0,
ANKRD55,,,1.0,
ANKRD6,,1.0,,
ANKRD9,,0.7599926954765664,0.6295603131046169,
ANKS1A,1.0,,,
ANKS1B,1.0,1.0,1.0,
ANKS3,,1.0,,
ANKZF1,0.9144189144189144,0.9615675022651767,1.0,
ANLN,,1.0,1.0,
ANO3,1.0,1.0,,
ANO6,,,1.0,
ANOS1,1.0,1.0,,
ANP32B,,1.0,1.0,
ANP32E,,0.8077636649065221,,
ANTXR1,,,1.0,
ANTXR2,,,1.0,
ANXA1,,0.7375233462189984,0.769385310821775,
ANXA11,,0.9154654868940584,0.9562475142412447,
ANXA2,,,0.9562475142412447,
ANXA5,0.9701104396585731,,1.0,
AOAH,,0.8077636649065221,0.769385310821775,1.0
AP1AR,0.9211425829072889,1.0,,
AP1G2,0.9701104396585731,1.0,,
AP1S1,1.0,,1.0,
AP1S2,,1.0,1.0,
AP2B1,,1.0,,
AP3S1,1.0,,1.0,
AP4E1,,1.0,,
AP5B1,,1.0,,
AP5Z1,,1.0,,
APAF1,1.0,,1.0,
APBA1,1.0,1.0,1.0,
APBB1IP,,1.0,1.0,1.0
APBB2,1.0,1.0,,1.0
APC,1.0,,1.0,
APC2,1.0,,1.0,
APCDD1,0.8585012110191966,0.9119912345718797,0.9562475142412447,
APLN,1.0,,1.0,
APLP1,,1.0,1.0,
APLP2,0.8792489561720331,0.9423909423909425,,
APMAP,,1.0,,
APOBEC3C,,1.0,1.0,1.0
APOBEC3F,,1.0,1.0,
APOC1,1.0,,,
APOD,,1.0,,
APOE,0.9701104396585731,,1.0,
APOL2,,1.0,1.0,1.0
APOL3,,1.0,1.0,1.0
APOL6,,1.0,1.0,1.0
APOLD1,1.0,1.0,,
APOM,1.0,,,
APOO,1.0,,1.0,
APOOL,1.0,,1.0,
APP,,0.1766983016983017,,
APPL2,,,,1.0
APRT,,1.0,,
AQP1,,1.0,1.0,1.0
AQP3,,1.0,1.0,1.0
AQP4,1.0,,,
AR,0.6907481008200433,,,
ARAP1,1.0,,1.0,
ARAP2,1.0,,1.0,
ARF1,,0.9154654868940584,,
ARF6,,1.0,1.0,
ARFGAP1,,0.8295297516854403,0.8371282183163371,
ARFGEF2,0.9118430864909738,0.9615675022651767,,
ARFGEF3,1.0,1.0,,1.0
ARG2,1.0,1.0,,
ARHGAP20,,1.0,,
ARHGAP21,,,1.0,
ARHGAP22,,,,1.0
ARHGAP23,1.0,,,
ARHGAP24,,1.0,,
ARHGAP27,,1.0,1.0,
ARHGAP30,,1.0,1.0,1.0
ARHGAP32,,1.0,1.0,
ARHGAP33,1.0,,1.0,
ARHGAP35,,1.0,,
ARHGAP36,0.8613638920806156,,1.0,1.0
ARHGAP39,,,1.0,
ARHGAP5,1.0,1.0,1.0,
ARHGAP6,,1.0,,
ARHGAP9,,1.0,1.0,1.0
ARHGDIA,,1.0,,
ARHGDIB,,1.0,1.0,1.0
ARHGDIG,,,1.0,
ARHGEF1,1.0,1.0,1.0,
ARHGEF10,,,1.0,
ARHGEF11,1.0,,,
ARHGEF16,1.0,1.0,,
ARHGEF2,,1.0,,
ARHGEF25,1.0,,,
ARHGEF26,,1.0,,
ARHGEF28,0.7426496155777923,0.8852763398217943,,
ARHGEF3,,1.0,1.0,
ARHGEF4,,1.0,,
ARHGEF6,1.0,1.0,1.0,
ARHGEF9,,1.0,,
ARID1B,,,1.0,
ARID3A,1.0,,,
ARID4B,,1.0,,
ARID5B,,1.0,,
ARIH1,,,1.0,
ARL1,,0.8852763398217943,,
ARL10,1.0,,1.0,
ARL13B,,1.0,1.0,
ARL2,1.0,,,
ARL2BP,,,1.0,
ARL3,1.0,,,
ARL4A,1.0,,,
ARL4C,1.0,,1.0,
ARL4D,1.0,,,
ARL6,,0.9154654868940584,,
ARL6IP5,1.0,,1.0,
ARMCX2,1.0,,1.0,
ARMCX3,1.0,,1.0,
ARMCX4,1.0,1.0,,
ARMCX5,1.0,,,
ARMT1,,1.0,,
ARNT,1.0,,,
ARNTL,0.7017633529261437,,,
ARNTL2,,,1.0,
ARPC2,,,1.0,
ARPC4,,1.0,,
ARPC5,,0.905191299928142,0.9246928370434347,
ARPC5L,,1.0,,
ARPP19,1.0,,1.0,
ARPP21,,1.0,,
ARRB1,1.0,,1.0,
ARRDC2,,1.0,1.0,
ARRDC3,,,0.9706785967655532,
ARSD,1.0,,1.0,
ART3,1.0,1.0,,1.0
ARX,1.0,,,
ASAH1,0.9701104396585731,1.0,1.0,
ASAP1,1.0,,1.0,
ASAP2,1.0,,,1.0
ASB4,1.0,,1.0,
ASB6,,1.0,,
ASF1A,,,1.0,
ASF1B,,1.0,1.0,
ASIC1,1.0,,,
ASIC2,,1.0,1.0,
ASPH,,1.0,1.0,1.0
ASPHD2,,,1.0,
ASPRV1,,,1.0,
ASS1,,1.0,,
ASTN1,1.0,1.0,1.0,1.0
ASTN2,,1.0,1.0,
ASXL2,,,1.0,
ASXL3,1.0,,1.0,
ATAD1,1.0,,,
ATAD3A,,,1.0,
ATAT1,,,1.0,
ATCAY,,1.0,,
ATF3,1.0,1.0,1.0,1.0
ATF5,,1.0,,
ATF7IP,,,1.0,
ATG12,0.34290709290709287,,0.2550526396680243,
ATG13,,,0.2550526396680243,
ATG14,,,0.2550526396680243,
ATG16L1,,0.1766983016983017,,
ATG16L2,,0.1766983016983017,0.2550526396680243,
ATG4A,0.391893820465249,,0.3490194016509806,
ATG4B,,,0.2550526396680243,
ATG9A,,0.1766983016983017,,
ATG9B,0.5963601615775529,,0.4641958041958042,
ATIC,,,1.0,
ATL2,,1.0,,
ATL3,0.9255976297541089,,1.0,
ATMIN,1.0,,1.0,
ATN1,,,1.0,
ATOH7,,1.0,,
ATOH8,1.0,,,
ATOX1,1.0,,,
ATP10A,,1.0,1.0,
ATP10B,1.0,1.0,1.0,
ATP11A,1.0,,1.0,
ATP11C,1.0,,1.0,
ATP12A,1.0,,1.0,
ATP13A2,,1.0,1.0,
ATP13A3,0.8155628155628156,0.9119912345718797,,
ATP13A4,,1.0,,
ATP1A2,,1.0,1.0,
ATP1A3,,,0.7229687605627455,
ATP1A4,,,,1.0
ATP1B1,,0.8295297516854403,,
ATP1B2,,,,1.0
ATP1B3,1.0,,,
ATP2A2,1.0,1.0,,
ATP2B2,1.0,1.0,1.0,
ATP2B3,,1.0,,
ATP2B4,,1.0,,
ATP6AP1,,1.0,,
ATP6AP2,0.6787439364758953,0.8077636649065221,0.7229687605627455,
ATP6V0A1,,0.8077636649065221,,
ATP6V0D1,0.9701104396585731,,1.0,
ATP6V0D2,1.0,,1.0,
ATP6V0E2,,1.0,,
ATP6V1A,0.5963601615775529,0.44875759161473444,,
ATP6V1B2,0.7941006362058993,,0.7719053433339148,
ATP6V1C1,0.8566303584890946,,0.9562475142412447,
ATP6V1D,1.0,,,
ATP6V1E1,0.8253018168272405,,,
ATP6V1F,0.9984647705235941,,,
ATP6V1G2,,1.0,1.0,
ATP7A,1.0,,,
ATP8A1,1.0,,1.0,
ATP8B2,1.0,,,
ATP9A,,1.0,1.0,
ATP9B,1.0,,,
ATRN,,1.0,,
ATRNL1,1.0,,1.0,
ATXN1,0.9826591319128632,,,1.0
ATXN1L,,1.0,,
ATXN2,,,1.0,
ATXN2L,,0.7916083916083916,0.7229687605627455,
ATXN7L1,1.0,1.0,,
AUNIP,,,1.0,
AUTS2,,,1.0,
AVPI1,,1.0,1.0,
AVPR1B,1.0,,,
AXIN2,1.0,,1.0,
AZGP1,1.0,1.0,,
B2M,,0.9759555512980171,1.0,1.0
B3GALNT1,,1.0,,
B3GALT6,,1.0,,
B3GAT1,1.0,,1.0,
B3GAT2,,1.0,,
B3GAT3,,,1.0,
B3GLCT,,,,0.9372127872127872
B3GNT2,,1.0,1.0,
B3GNT4,1.0,,1.0,
B3GNT9,1.0,,1.0,
B4GALNT4,1.0,,,
B4GALT1,,1.0,1.0,
B4GALT4,,1.0,,
B4GALT5,,,1.0,
B4GALT6,0.9701104396585731,1.0,,
B4GAT1,,1.0,,
BAALC,,1.0,,1.0
BABAM2,,,1.0,
BACE2,,0.3212696394514576,0.576640750553794,
BAD,1.0,,1.0,
BAG1,1.0,,1.0,
BAHCC1,1.0,,1.0,
BAHD1,1.0,,,
BAIAP3,1.0,1.0,,
BAK1,,0.9154654868940584,0.9304884838481675,
BAMBI,1.0,,,
BAP1,1.0,,,
BARHL1,1.0,,1.0,
BASP1,,1.0,,
BATF3,,1.0,,1.0
BAZ1A,,1.0,1.0,
BBS4,,,1.0,
BCAM,,,1.0,
BCAN,,1.0,,
BCAS2,0.8551853005294302,,,
BCAS4,0.7017633529261437,,,
BCAT1,1.0,,1.0,
BCAT2,,,1.0,
BCHE,1.0,1.0,,
BCL11A,1.0,,1.0,
BCL11B,1.0,1.0,,
BCL2,0.8155628155628156,,,
BCL2L1,0.7941006362058993,,0.9118131868131869,
BCL2L11,0.7995421663763373,,,
BCL2L13,,,,1.0
BCL6,1.0,1.0,1.0,1.0
BCL7A,,,1.0,
BCL9,,,1.0,
BCL9L,1.0,,,
BCLAF3,1.0,,1.0,
BCORL1,1.0,1.0,1.0,
BDKRB2,,1.0,,
BDNF,1.0,,1.0,
BECN1,,0.1766983016983017,,0.25854145854145855
BEND5,0.8602547278505467,,0.9507338539596604,
BET1L,,0.3805809575040344,,
BEX1,1.0,1.0,1.0,
BEX2,1.0,1.0,1.0,
BEX3,0.8155628155628156,,0.8841824841824842,
BEX4,1.0,,1.0,
BEX5,,1.0,,
BGN,,,1.0,
BHLHB9,1.0,,1.0,
BHLHE22,1.0,,1.0,
BHLHE41,,1.0,,1.0
BICRA,0.557224025974026,,,
BIRC7,1.0,1.0,,
BLCAP,1.0,1.0,1.0,
BLM,,1.0,1.0,
BLMH,,,1.0,
BLVRA,0.9957005957005958,,1.0,
BMP1,,1.0,,
BMP2,1.0,,1.0,1.0
BMP3,1.0,,1.0,
BMP6,,,1.0,
BMP7,1.0,1.0,1.0,1.0
BMPR1B,,1.0,,
BNC2,,1.0,1.0,
BNIP3,,0.8295297516854403,0.7771135114885114,
BNIP3L,,0.1766983016983017,0.2550526396680243,
BOC,1.0,1.0,1.0,
BOLA3,,,1.0,
BPTF,,1.0,,
BRAT1,0.8155628155628156,,,
BRD7,,1.0,,
BRF2,1.0,,,
BRI3,,0.8295297516854403,0.8741349559531377,
BRI3BP,1.0,,1.0,
BRICD5,,,1.0,
BRINP1,,1.0,1.0,
BRINP3,0.7315351315351315,,,
BRK1,1.0,,1.0,
BRMS1,,1.0,,
BRMS1L,1.0,,,
BRS3,1.0,,1.0,
BRSK1,,,1.0,
BRWD1,,0.9154654868940584,1.0,
BRWD3,,,1.0,
BSPRY,,1.0,1.0,
BST2,,0.8927914191072085,0.9246928370434347,1.0
BTAF1,,1.0,1.0,
BTBD11,,1.0,1.0,
BTBD3,1.0,1.0,1.0,
BTBD6,1.0,,,
BTG1,1.0,1.0,,
BTG2,1.0,1.0,1.0,1.0
BTG3,,0.8077636649065221,,
BTN2A1,1.0,,,
BTN2A2,,1.0,,1.0
BTN3A1,,1.0,,1.0
BTN3A2,,1.0,1.0,1.0
BTNL9,1.0,,1.0,
BUB3,1.0,,1.0,
BUD23,,,1.0,
BZW2,,,1.0,
C10orf90,0.6621654207861105,0.7819839734733351,0.7229687605627455,
C11orf87,1.0,,1.0,
C12orf49,,,1.0,
C12orf76,0.8943532956072142,,,
C14orf119,,,1.0,
C16orf89,,1.0,,
C18orf21,,1.0,1.0,
C18orf25,,,1.0,
C19orf53,1.0,,,
C19orf54,,,1.0,
C19orf57,,,1.0,
C1QL1,1.0,1.0,,
C1QTNF1,,1.0,1.0,
C1QTNF3,1.0,,1.0,
C1R,1.0,1.0,,1.0
C1S,,1.0,1.0,1.0
C1orf115,,,0.769385310821775,
C1orf216,0.39189382046524907,,,
C1orf61,1.0,,1.0,
C2,,1.0,,
C20orf27,1.0,,1.0,
C22orf39,,,1.0,
C2CD2,1.0,,1.0,
C2CD2L,,0.8852763398217943,,
C2CD4C,1.0,,1.0,
C2orf42,,1.0,,
C2orf68,1.0,1.0,,
C2orf76,1.0,,,
C3,,1.0,,1.0
C3AR1,,1.0,1.0,
C3orf18,,,1.0,
C3orf58,1.0,1.0,1.0,1.0
C3orf70,1.0,,1.0,
C4orf19,1.0,1.0,,
C5orf64,1.0,,,
C6orf106,1.0,,1.0,
C6orf120,,1.0,,
C6orf223,,1.0,1.0,
C6orf226,1.0,,1.0,
C7orf43,0.8229770229770229,,,
C8orf34,,1.0,,
C8orf82,0.9826591319128632,1.0,1.0,
C9orf40,1.0,,,
C9orf64,1.0,,,
C9orf72,0.6497187023502814,0.38995487271349344,,
CA10,1.0,,1.0,
CA12,1.0,,1.0,
CA14,1.0,,,
CA2,1.0,1.0,,
CA8,1.0,,1.0,
CA9,1.0,,1.0,
CAB39,,,1.0,
CAB39L,,1.0,,
CABIN1,,,1.0,
CABLES1,,1.0,1.0,
CABP7,,,1.0,
CACHD1,1.0,1.0,1.0,
CACNA1A,1.0,1.0,1.0,
CACNA1B,,1.0,,
CACNA1C,,,,1.0
CACNA1D,,1.0,,
CACNA1E,,0.9154654868940584,0.9507338539596604,
CACNA1G,1.0,1.0,1.0,
CACNA2D1,1.0,,1.0,
CACNA2D2,1.0,1.0,,1.0
CACNA2D3,,1.0,1.0,
CACNA2D4,1.0,1.0,,
CACNB1,,,1.0,
CACNB2,1.0,1.0,1.0,
CACNB4,,1.0,1.0,
CACNG2,,,1.0,
CACNG4,1.0,1.0,,
CACNG5,1.0,,,
CACNG7,1.0,,1.0,
CACNG8,1.0,,1.0,1.0
CACTIN,1.0,1.0,,
CACUL1,1.0,,,
CACYBP,0.9826591319128632,,,
CAD,1.0,,1.0,
CADM1,1.0,1.0,1.0,
CADM2,1.0,,1.0,
CADM3,,1.0,1.0,
CADPS,,1.0,,
CADPS2,,1.0,,
CALB1,1.0,1.0,,
CALB2,1.0,,1.0,
CALCOCO2,0.51037334758265,,0.576640750553794,
CALCR,1.0,,,
CALHM2,,1.0,1.0,
CALHM5,1.0,,1.0,
CALN1,,,1.0,
CALU,,1.0,,
CALY,,1.0,1.0,
CAMK1D,,,1.0,
CAMK2A,1.0,1.0,1.0,
CAMK2B,,1.0,,
CAMK2D,,1.0,,
CAMK2N1,,,1.0,
CAMK2N2,1.0,,1.0,
CAMKK1,,,,1.0
CAMKV,1.0,1.0,,
CAMLG,,1.0,,
CAMSAP3,,,1.0,
CANX,,1.0,,
CAP1,,1.0,,
CAP2,0.9118430864909738,0.9154654868940584,0.9603353963110062,
CAPG,,1.0,1.0,
CAPN1,,1.0,1.0,
CAPN15,,1.0,1.0,
CAPN3,,,1.0,
CAPN5,,1.0,,
CAPRIN2,,,1.0,
CAPZA1,,1.0,1.0,
CAPZA2,,1.0,,
CARD10,,,1.0,
CARD19,1.0,,,
CARD8,,1.0,1.0,
CARMIL2,,1.0,,
CARMIL3,1.0,,1.0,
CARTPT,1.0,,1.0,1.0
CASC10,1.0,,1.0,
CASC3,,1.0,,
CASK,1.0,1.0,1.0,
CASKIN1,,1.0,1.0,
CASP1,,1.0,1.0,1.0
CASP10,,1.0,1.0,
CASP7,,1.0,,
CASQ2,,,,1.0
CAV2,,1.0,1.0,
CBFA2T2,,1.0,,
CBFA2T3,1.0,,,
CBLB,1.0,1.0,1.0,
CBLN1,1.0,1.0,1.0,
CBLN2,1.0,,1.0,
CBLN4,1.0,,1.0,
CBR1,1.0,,,
CBS,1.0,,,
CBX5,1.0,,,
CBX7,,1.0,,
CCDC124,1.0,,,
CCDC136,,1.0,1.0,
CCDC137,,,,1.0
CCDC149,,,1.0,
CCDC152,1.0,,1.0,
CCDC181,,,1.0,
CCDC184,,1.0,,1.0
CCDC186,,1.0,,
CCDC22,1.0,,,
CCDC33,,,1.0,
CCDC40,0.9701104396585731,,,
CCDC43,1.0,,,
CCDC51,,1.0,,
CCDC57,1.0,,,
CCDC6,,,1.0,
CCDC71,,,,1.0
CCDC77,1.0,,,
CCDC80,,1.0,,
CCDC82,,1.0,,
CCDC85A,,1.0,,
CCDC85C,1.0,,,1.0
CCDC86,1.0,1.0,1.0,
CCDC88A,,1.0,,
CCDC88B,,1.0,1.0,
CCDC9,,,1.0,
CCDC90B,0.8155628155628156,,,
CCHCR1,,0.4171238597468106,,
CCK,1.0,,1.0,
CCL2,1.0,1.0,1.0,1.0
CCL28,,1.0,1.0,
CCL4,,0.8852763398217943,0.8841824841824842,
CCL5,,1.0,1.0,1.0
CCM2,,1.0,1.0,
CCNA1,1.0,,,1.0
CCNA2,1.0,,1.0,
CCNB1,1.0,1.0,1.0,
CCND1,,1.0,1.0,
CCND2,,1.0,,
CCND3,,1.0,1.0,
CCNDBP1,,,1.0,
CCNE2,,,1.0,
CCNF,,1.0,,
CCNG2,1.0,,1.0,
CCNH,,,1.0,
CCNI,1.0,1.0,,
CCNL1,,1.0,,
CCR1,,,1.0,
CCR2,,1.0,1.0,
CCR5,,1.0,1.0,
CCSAP,,,1.0,
CCSER2,,,1.0,
CCT4,1.0,,,
CCT7,0.9701104396585731,,,
CCZ1,,0.8961128157556729,0.9400790780101125,
CD109,,1.0,1.0,
CD151,,,1.0,
CD2,,1.0,1.0,1.0
CD200,1.0,1.0,,
CD200R1,,1.0,1.0,
CD22,,,1.0,
CD27,,1.0,1.0,1.0
CD274,,1.0,1.0,1.0
CD276,,1.0,1.0,
CD300A,,1.0,1.0,
CD34,,1.0,,
CD37,,1.0,1.0,1.0
CD3E,,1.0,1.0,1.0
CD4,,1.0,1.0,
CD40,,,1.0,
CD44,1.0,1.0,,1.0
CD47,1.0,1.0,1.0,1.0
CD48,,1.0,1.0,1.0
CD53,,1.0,1.0,1.0
CD6,,0.8077636649065221,0.7719053433339148,1.0
CD74,,1.0,1.0,1.0
CD82,1.0,1.0,1.0,
CD83,1.0,,,
CD84,,1.0,1.0,1.0
CD86,,1.0,1.0,
CD8A,,1.0,1.0,1.0
CD9,1.0,1.0,1.0,
CD93,1.0,1.0,,
CD99,1.0,,1.0,
CD99L2,0.9701104396585731,1.0,1.0,
CDC123,,1.0,,
CDC25B,,1.0,,
CDC42EP4,0.9826591319128632,,,
CDC42SE1,,1.0,1.0,
CDC42SE2,1.0,1.0,,
CDC7,1.0,,1.0,
CDCA4,,1.0,1.0,
CDCA7,,1.0,1.0,
CDH12,1.0,,1.0,
CDH13,,1.0,,1.0
CDH15,1.0,,,
CDH18,1.0,1.0,,
CDH19,,1.0,,
CDH2,,,1.0,
CDH22,,1.0,,
CDH24,1.0,,1.0,
CDH4,1.0,1.0,1.0,
CDH6,1.0,,1.0,1.0
CDH8,1.0,,1.0,1.0
CDH9,1.0,,1.0,
CDHR2,1.0,,1.0,
CDHR3,1.0,,,
CDK14,1.0,,1.0,
CDK16,0.9061809061809062,,1.0,
CDK18,0.9701104396585731,,,
CDK2,,1.0,,1.0
CDK20,,0.905191299928142,,
CDK2AP1,,,1.0,
CDK4,,1.0,1.0,
CDK5R1,,1.0,1.0,
CDK5RAP2,0.9273893954745018,1.0,,
CDK5RAP3,1.0,,,
CDK6,1.0,1.0,,
CDK8,1.0,,,
CDKL2,0.8760723147819922,0.9154654868940584,,
CDKN1A,0.9211425829072889,,,1.0
CDKN1B,1.0,,1.0,
CDKN1C,,1.0,,1.0
CDKN2A,,1.0,1.0,
CDKN2C,,1.0,1.0,
CDKN2D,,1.0,,
CDKN3,,,1.0,
CDO1,,1.0,,
CDON,,1.0,1.0,
CDS1,,1.0,,
CDS2,,,1.0,
CDV3,1.0,,1.0,
CEACAM21,1.0,,,
CEBPA,,1.0,1.0,
CEBPB,,1.0,1.0,
CEBPD,,1.0,,1.0
CECR2,,,1.0,
CELF1,,1.0,1.0,
CELF4,,1.0,1.0,
CELF5,,1.0,,
CELSR2,1.0,,,
CEMIP,,1.0,,
CENPA,,,1.0,
CENPO,1.0,,1.0,
CENPT,,1.0,,
CENPU,,,1.0,
CENPV,1.0,,1.0,
CEP126,,1.0,,1.0
CEP162,,1.0,,
