,FDR corrected P-value PD wo Tc vs. Ctrl wo Tc,FDR corrected P-value PD with Tc vs. PD wo Tc,FDR corrected P-value PD with Tc vs. Ctrl with Tc,FDR corrected P-value Ctrl with Tc vs. Ctrl wo Tc
AGFG1,1.0,,,
AGFG2,1.0,,1.0,
AGMAT,,0.5529922400338049,0.5866210712364559,
AGPS,0.3591172463899737,,,
AGRN,1.0,,1.0,
AGTR2,1.0,,,
AGTRAP,,0.4685029256457828,,
AHDC1,,,1.0,
AHI1,1.0,,1.0,
AHNAK2,,1.0,,
AHRR,0.5759080662926818,,0.6459125290294122,
AIF1,,1.0,1.0,
AIF1L,,1.0,,
AIFM1,0.3366724184906003,,0.427457559861741,
AIFM2,,,0.4043517458151605,
AIP,0.8370366224955021,,,
AJAP1,1.0,,1.0,1.0
AK1,,,1.0,
AK5,,1.0,,
AKAP1,1.0,,,
AKAP11,,1.0,,
AKAP12,,,1.0,
AKAP13,,,1.0,
AKAP17A,,1.0,,
AKAP5,,,1.0,
AKAP8L,,1.0,1.0,
AKAP9,,,1.0,
AKIRIN1,,,1.0,
AKIRIN2,,1.0,,
AKNA,,1.0,1.0,
AKR1B1,0.607317381413767,0.7067932067932068,0.691184947982531,
AKR1C1,1.0,1.0,,
AKR1C2,0.34143538864568906,,,
AKR7A2,0.6698212624138551,,0.7466086361191256,
AKT3,,1.0,1.0,
AKTIP,1.0,,,
ALCAM,,1.0,1.0,
ALDH18A1,,0.5487632760360033,,
ALDH1A2,0.4876900876900877,,,
ALDH1A3,,,0.576640750553794,
ALDH1B1,0.31932089074946224,,,
ALDH2,0.34835006263577695,0.48029190886333745,,0.7789390097082405
ALDH5A1,0.31932089074946224,0.4685029256457828,,
ALDH6A1,0.31932089074946224,0.46262828081009905,,
ALDOA,,0.46262828081009905,,
ALDOC,,0.9435868699828089,1.0,
ALG13,1.0,,,
ALG3,0.48706803400680954,,,
ALKBH2,,,1.0,
ALKBH4,1.0,,,
ALKBH5,,0.5012717778675225,0.45258598967797775,
ALOX5AP,,1.0,1.0,1.0
ALOXE3,1.0,,1.0,
ALPK1,,1.0,,1.0
ALPL,,0.7435378077579913,,
ALS2CL,1.0,1.0,,
ALYREF,,1.0,,1.0
AMER2,,1.0,1.0,
AMER3,,1.0,,
AMFR,,,1.0,
AMIGO2,1.0,,,
AMMECR1,1.0,,1.0,
AMOT,1.0,,1.0,
AMOTL1,1.0,,1.0,
AMOTL2,0.4947757653168474,,,
AMPD2,,0.6631639964973298,,
AMPH,,1.0,1.0,
AMT,0.31932089074946224,,,
AMZ1,,1.0,,
ANAPC16,1.0,,1.0,
ANAPC2,1.0,,1.0,
ANAPC5,,,1.0,
ANGPT1,1.0,1.0,,
ANGPTL2,,1.0,1.0,
ANK1,1.0,,,
ANK3,,,1.0,
ANKDD1A,,1.0,1.0,
ANKHD1,,,1.0,
ANKMY2,,1.0,,
ANKRA2,,,1.0,
ANKRD10,,,1.0,
ANKRD27,,,1.0,
ANKRD29,0.8836910482333425,,0.9417788783985968,
ANKRD33B,1.0,,1.0,
ANKRD36,,1.0,,
ANKRD36B,1.0,,,
ANKRD37,1.0,1.0,1.0,1.0
ANKRD44,,1.0,1.0,
ANKRD46,0.6708237118073184,0.7484950752726849,,
ANKRD49,,0.5880044325422477,,
ANKRD50,1.0,,1.0,
ANKRD55,,,1.0,
ANKRD6,,1.0,,
ANKRD9,,0.46095209138687404,0.4043517458151605,
ANKS1A,1.0,,,
ANKS1B,1.0,1.0,1.0,
ANKS3,,1.0,,
ANKZF1,0.8738729182136415,0.8848975957729275,0.957778880052662,
ANLN,,1.0,1.0,
ANO3,1.0,1.0,,
ANO6,,,1.0,
ANOS1,1.0,1.0,,
ANP32B,,0.7769640431510936,0.8731988508386024,
ANP32E,,0.7550313188295384,,
ANTXR1,,,0.8446800347941033,
ANTXR2,,,1.0,
ANXA1,,0.9290323078982873,1.0,
ANXA11,,0.6234829808974296,0.6297013910459288,
ANXA2,,,1.0,
ANXA5,1.0,,1.0,
AOAH,,1.0,1.0,1.0
AP1AR,1.0,1.0,,
AP1G2,1.0,1.0,,
AP1S1,1.0,,1.0,
AP1S2,,1.0,1.0,
AP2B1,,1.0,,
AP3S1,0.8370366224955021,,1.0,
AP4E1,,1.0,,
AP5B1,,1.0,,
AP5Z1,,1.0,,
APAF1,1.0,,1.0,
APBA1,1.0,1.0,1.0,
APBB1IP,,1.0,1.0,1.0
APBB2,1.0,1.0,,1.0
APC,1.0,,1.0,
APC2,1.0,,1.0,
APCDD1,1.0,1.0,1.0,
APLN,1.0,,1.0,
APLP1,,1.0,1.0,
APLP2,1.0,1.0,,
APMAP,,0.5693162672567708,,
APOBEC3C,,1.0,1.0,1.0
APOBEC3F,,1.0,1.0,
APOC1,1.0,,,
APOD,,0.6097823744882568,,
APOE,1.0,,1.0,
APOL2,,0.9471565097355235,0.9550403139253313,1.0
APOL3,,1.0,1.0,1.0
APOL6,,1.0,1.0,1.0
APOLD1,0.8901329617264951,1.0,,
APOM,0.42437120890159563,,,
APOO,0.31932089074946224,,0.4043517458151605,
APOOL,0.31932089074946224,,0.4043517458151605,
APP,,0.4786747643890501,,
APPL2,,,,1.0
APRT,,0.5212106329424765,,
AQP1,,1.0,1.0,1.0
AQP3,,1.0,1.0,1.0
AQP4,1.0,,,
AR,1.0,,,
ARAP1,1.0,,1.0,
ARAP2,1.0,,1.0,
ARF1,,1.0,,
ARF6,,1.0,1.0,
ARFGAP1,,1.0,1.0,
ARFGEF2,1.0,1.0,,
ARFGEF3,1.0,1.0,,1.0
ARG2,0.3366724184906003,0.4685029256457828,,
ARHGAP20,,1.0,,
ARHGAP21,,,1.0,
ARHGAP22,,,,1.0
ARHGAP23,0.9418514818514818,,,
ARHGAP24,,1.0,,
ARHGAP27,,1.0,1.0,
ARHGAP30,,0.9506991748805351,0.9789520434316814,1.0
ARHGAP32,,1.0,1.0,
ARHGAP33,1.0,,1.0,
ARHGAP35,,1.0,,
ARHGAP36,0.31932089074946224,,0.4043517458151605,0.7789390097082405
ARHGAP39,,,1.0,
ARHGAP5,1.0,1.0,1.0,
ARHGAP6,,1.0,,
ARHGAP9,,1.0,1.0,1.0
ARHGDIA,,1.0,,
ARHGDIB,,1.0,1.0,1.0
ARHGDIG,,,1.0,
ARHGEF1,1.0,1.0,1.0,
ARHGEF10,,,1.0,
ARHGEF11,1.0,,,
ARHGEF16,1.0,1.0,,
ARHGEF2,,1.0,,
ARHGEF25,1.0,,,
ARHGEF26,,0.5212106329424765,,
ARHGEF28,1.0,1.0,,
ARHGEF3,,1.0,1.0,
ARHGEF4,,0.6663700251221916,,
ARHGEF6,1.0,1.0,1.0,
ARHGEF9,,1.0,,
ARID1B,,,1.0,
ARID3A,1.0,,,
ARID4B,,1.0,,
ARID5B,,1.0,,
ARIH1,,,0.9550403139253313,
ARL1,,1.0,,
ARL10,1.0,,1.0,
ARL13B,,1.0,1.0,
ARL2,1.0,,,
ARL2BP,,,1.0,
ARL3,1.0,,,
ARL4A,1.0,,,
ARL4C,1.0,,1.0,
ARL4D,1.0,,,
ARL6,,1.0,,
ARL6IP5,0.3366724184906003,,0.4179434011366785,
ARMCX2,1.0,,1.0,
ARMCX3,0.5035423467545839,,0.6028516937607846,
ARMCX4,1.0,1.0,,
ARMCX5,1.0,,,
ARMT1,,0.5802494448782658,,
ARNT,1.0,,,
ARNTL,1.0,,,
ARNTL2,,,0.918614085082575,
ARPC2,,,1.0,
ARPC4,,1.0,,
ARPC5,,1.0,1.0,
ARPC5L,,1.0,,
ARPP19,1.0,,1.0,
ARPP21,,1.0,,
ARRB1,0.31932089074946224,,0.4043517458151605,
ARRDC2,,1.0,1.0,
ARRDC3,,,1.0,
ARSD,0.9028838134342722,,1.0,
ART3,0.31932089074946224,0.46095209138687404,,0.7789390097082405
ARX,1.0,,,
ASAH1,0.8024949346858771,0.9253230598638102,0.9338850498613812,
ASAP1,1.0,,1.0,
ASAP2,1.0,,,1.0
ASB4,0.38423465785029304,,0.4371159387236558,
ASB6,,1.0,,
ASF1A,,,1.0,
ASF1B,,1.0,1.0,
ASIC1,1.0,,,
ASIC2,,1.0,1.0,
ASPH,,0.5012717778675225,0.4868599754675704,0.7789390097082405
ASPHD2,,,0.9053605077557173,
ASPRV1,,,1.0,
ASS1,,0.48029190886333745,,
ASTN1,1.0,1.0,1.0,1.0
ASTN2,,0.7146589499530677,0.8373794572774165,
ASXL2,,,1.0,
ASXL3,1.0,,1.0,
ATAD1,0.31932089074946224,,,
ATAD3A,,,0.49853964651100696,
ATAT1,,,1.0,
ATCAY,,0.6058227486798915,,
ATF3,1.0,1.0,1.0,1.0
ATF5,,0.5487632760360033,,
ATF7IP,,,1.0,
ATG12,1.0,,1.0,
ATG13,,,1.0,
ATG14,,,1.0,
ATG16L1,,1.0,,
ATG16L2,,1.0,1.0,
ATG4A,1.0,,1.0,
ATG4B,,,1.0,
ATG9A,,1.0,,
ATG9B,1.0,,1.0,
ATIC,,,0.5685987566152855,
ATL2,,0.5212106329424765,,
ATL3,0.4353278962850752,,0.5135911924066822,
ATMIN,1.0,,1.0,
ATN1,,,1.0,
ATOH7,,1.0,,
ATOH8,0.6123340944769516,,,
ATOX1,1.0,,,
ATP10A,,1.0,1.0,
ATP10B,1.0,1.0,1.0,
ATP11A,1.0,,1.0,
ATP11C,0.31932089074946224,,0.4043517458151605,
ATP12A,0.31932089074946224,,0.4043517458151605,
ATP13A2,,0.5212106329424765,0.4912124912124912,
ATP13A3,1.0,1.0,,
ATP13A4,,1.0,,
ATP1A2,,1.0,1.0,
ATP1A3,,,1.0,
ATP1A4,,,,1.0
ATP1B1,,0.46262828081009905,,
ATP1B2,,,,1.0
ATP1B3,0.31932089074946224,,,
ATP2A2,0.6050082847665929,0.6463610738703676,,
ATP2B2,1.0,1.0,1.0,
ATP2B3,,0.787569573283859,,
ATP2B4,,0.7146589499530677,,
ATP6AP1,,0.6692107206686966,,
ATP6AP2,0.40342010930246225,0.5094905094905094,0.5118683160157814,
ATP6V0A1,,0.49527115220545875,,
ATP6V0D1,0.31932089074946224,,0.41200811023296235,
ATP6V0D2,0.31932089074946224,,0.4043517458151605,
ATP6V0E2,,0.9351417812956273,,
ATP6V1A,0.5143606393606394,0.577999777999778,,
ATP6V1B2,0.4353278962850752,,0.4912124912124912,
ATP6V1C1,0.3954243954243954,,0.4371159387236558,
ATP6V1D,0.3591172463899737,,,
ATP6V1E1,0.38423465785029304,,,
ATP6V1F,0.36380107347849283,,,
ATP6V1G2,,1.0,1.0,
ATP7A,1.0,,,
ATP8A1,1.0,,1.0,
ATP8B2,0.8693419256799539,,,
ATP9A,,0.5212106329424765,0.5432078559738135,
ATP9B,1.0,,,
ATRN,,1.0,,
ATRNL1,1.0,,1.0,
ATXN1,0.5742727481857917,,,0.9889989528543746
ATXN1L,,1.0,,
ATXN2,,,1.0,
ATXN2L,,1.0,1.0,
ATXN7L1,1.0,1.0,,
AUNIP,,,1.0,
AUTS2,,,1.0,
AVPI1,,1.0,1.0,
AVPR1B,1.0,,,
AXIN2,1.0,,1.0,
AZGP1,0.6346040489525117,0.7464765886617176,,
B2M,,1.0,1.0,1.0
B3GALNT1,,0.5203385571483731,,
B3GALT6,,0.4685029256457828,,
B3GAT1,1.0,,1.0,
B3GAT2,,0.8388314981721575,,
B3GAT3,,,0.7885951885951886,
B3GLCT,,,,0.9889989528543746
B3GNT2,,0.4685029256457828,0.4179434011366785,
B3GNT4,0.31932089074946224,,0.4043517458151605,
B3GNT9,0.6975606738452588,,0.8887819646693577,
B4GALNT4,1.0,,,
B4GALT1,,1.0,0.9789520434316814,
B4GALT4,,1.0,,
B4GALT5,,,1.0,
B4GALT6,1.0,1.0,,
B4GAT1,,1.0,,
BAALC,,1.0,,1.0
BABAM2,,,1.0,
BACE2,,0.977294310627644,1.0,
BAD,1.0,,1.0,
BAG1,1.0,,1.0,
BAHCC1,1.0,,1.0,
BAHD1,1.0,,,
BAIAP3,1.0,1.0,,
BAK1,,1.0,1.0,
BAMBI,1.0,,,
BAP1,1.0,,,
BARHL1,1.0,,1.0,
BASP1,,1.0,,
BATF3,,0.5487632760360033,,0.8030454394090758
BAZ1A,,1.0,1.0,
BBS4,,,0.677397870946258,
BCAM,,,0.6076787980702572,
BCAN,,1.0,,
BCAS2,0.4613099904579725,,,
BCAS4,1.0,,,
BCAT1,0.45510250118545054,,0.4933091298944957,
BCAT2,,,0.4043517458151605,
BCHE,1.0,1.0,,
BCL11A,1.0,,1.0,
BCL11B,1.0,1.0,,
BCL2,1.0,,,
BCL2L1,1.0,,1.0,
BCL2L11,1.0,,,
BCL2L13,,,,0.7789390097082405
BCL6,1.0,1.0,1.0,1.0
BCL7A,,,1.0,
BCL9,,,1.0,
BCL9L,1.0,,,
BCLAF3,0.4353278962850752,,0.4846000153692462,
BCORL1,1.0,1.0,1.0,
BDKRB2,,1.0,,
BDNF,1.0,,1.0,
BECN1,,1.0,,1.0
BEND5,0.5667885833175089,,0.6378430856042796,
BET1L,,1.0,,
BEX1,1.0,1.0,1.0,
BEX2,1.0,1.0,1.0,
BEX3,1.0,,1.0,
BEX4,1.0,,1.0,
BEX5,,1.0,,
BGN,,,1.0,
BHLHB9,0.31932089074946224,,0.41672535115158066,
BHLHE22,1.0,,1.0,
BHLHE41,,1.0,,1.0
BICRA,1.0,,,
BIRC7,1.0,1.0,,
BLCAP,0.5102558583221567,0.6234829808974296,0.6297013910459288,
BLM,,1.0,1.0,
BLMH,,,0.6234620080773926,
BLVRA,0.3522469748150682,,0.427457559861741,
BMP1,,1.0,,
BMP2,1.0,,1.0,1.0
BMP3,1.0,,1.0,
BMP6,,,1.0,
BMP7,1.0,1.0,1.0,1.0
BMPR1B,,1.0,,
BNC2,,0.5933572600239267,0.5895958725786642,
BNIP3,,1.0,1.0,
BNIP3L,,1.0,1.0,
BOC,1.0,1.0,1.0,
BOLA3,,,0.41672535115158066,
BPTF,,0.5203385571483731,,
BRAT1,0.910290612322215,,,
BRD7,,1.0,,
BRF2,0.9728289331813561,,,
BRI3,,0.6463610738703676,0.618080525746031,
BRI3BP,0.35735911597980563,,0.427457559861741,
BRICD5,,,1.0,
BRINP1,,1.0,1.0,
BRINP3,1.0,,,
BRK1,0.4592782782828031,,0.46986970249002336,
BRMS1,,1.0,,
BRMS1L,1.0,,,
BRS3,1.0,,1.0,
BRSK1,,,1.0,
BRWD1,,0.4685029256457828,0.4179434011366785,
BRWD3,,,1.0,
BSPRY,,0.6227495701179911,0.7069477069477069,
BST2,,1.0,1.0,1.0
BTAF1,,1.0,1.0,
BTBD11,,1.0,1.0,
BTBD3,1.0,1.0,1.0,
BTBD6,0.9236554691100145,,,
BTG1,1.0,1.0,,
BTG2,0.910290612322215,1.0,1.0,1.0
BTG3,,1.0,,
BTN2A1,0.519669765571405,,,
BTN2A2,,0.7021432514853568,,1.0
BTN3A1,,0.9565622347577236,,1.0
BTN3A2,,0.5755541997152736,0.6248573158590137,0.8193215235468756
BTNL9,1.0,,1.0,
BUB3,1.0,,1.0,
BUD23,,,1.0,
BZW2,,,0.4043517458151605,
C10orf90,1.0,1.0,1.0,
C11orf87,1.0,,1.0,
C12orf49,,,0.6195396299202527,
C12orf76,1.0,,,
C14orf119,,,1.0,
C16orf89,,0.9681137720839954,,
C18orf21,,1.0,1.0,
C18orf25,,,1.0,
C19orf53,0.31932089074946224,,,
C19orf54,,,1.0,
C19orf57,,,1.0,
C1QL1,1.0,1.0,,
C1QTNF1,,0.8813453752725008,0.8995734157798984,
C1QTNF3,1.0,,1.0,
C1R,1.0,1.0,,1.0
C1S,,1.0,1.0,1.0
C1orf115,,,0.47618870491210913,
C1orf216,0.34143538864568906,,,
C1orf61,1.0,,1.0,
C2,,1.0,,
C20orf27,1.0,,1.0,
C22orf39,,,1.0,
C2CD2,1.0,,1.0,
C2CD2L,,1.0,,
C2CD4C,1.0,,1.0,
C2orf42,,0.48029190886333745,,
C2orf68,0.6516698095645466,0.6926573426573426,,
C2orf76,0.31932089074946224,,,
C3,,1.0,,1.0
C3AR1,,0.46095209138687404,0.4043517458151605,
C3orf18,,,1.0,
C3orf58,0.7963205306378739,0.8844364191957775,0.9659565867658354,1.0
C3orf70,0.5458521070765969,,0.6546214620050896,
C4orf19,0.7934759924871174,0.9002313475997686,,
C5orf64,0.31932089074946224,,,
C6orf106,0.8259624293481609,,0.9664379399402442,
C6orf120,,0.7684321492461028,,
C6orf223,,0.48029190886333745,0.46473203346518716,
C6orf226,0.8705182405416597,,0.9517600252722774,
C7orf43,1.0,,,
C8orf34,,1.0,,
C8orf82,0.31932089074946224,0.46095209138687404,0.4043517458151605,
C9orf40,0.31932089074946224,,,
C9orf64,0.8179892834438289,,,
C9orf72,0.9829258689193543,1.0,,
CA10,0.31932089074946224,,0.4043517458151605,
CA12,1.0,,1.0,
CA14,0.3954243954243954,,,
CA2,0.5211204566043276,0.6005617628864122,,
CA8,1.0,,1.0,
CA9,0.34835006263577695,,0.4179434011366785,
CAB39,,,0.4043517458151605,
CAB39L,,0.5212106329424765,,
CABIN1,,,1.0,
CABLES1,,1.0,1.0,
CABP7,,,1.0,
CACHD1,0.7020145209121588,0.8485375470368649,0.8879842516206153,
CACNA1A,1.0,1.0,1.0,
CACNA1B,,1.0,,
CACNA1C,,,,1.0
CACNA1D,,1.0,,
CACNA1E,,1.0,1.0,
CACNA1G,1.0,1.0,1.0,
CACNA2D1,0.4353278962850752,,0.4579674469177232,
CACNA2D2,0.48706803400680954,0.5755541997152736,,0.8030454394090758
CACNA2D3,,1.0,1.0,
CACNA2D4,1.0,1.0,,
CACNB1,,,1.0,
CACNB2,1.0,1.0,1.0,
CACNB4,,1.0,1.0,
CACNG2,,,1.0,
CACNG4,0.31932089074946224,0.46095209138687404,,
CACNG5,0.4353278962850752,,,
CACNG7,1.0,,1.0,
CACNG8,1.0,,1.0,1.0
CACTIN,1.0,1.0,,
CACUL1,1.0,,,
CACYBP,1.0,,,
CAD,0.8901329617264951,,0.9754236641351807,
CADM1,1.0,1.0,1.0,
CADM2,1.0,,1.0,
CADM3,,1.0,1.0,
CADPS,,1.0,,
CADPS2,,1.0,,
CALB1,1.0,1.0,,
CALB2,1.0,,1.0,
CALCOCO2,0.8491032776747062,,0.9355945117456334,
CALCR,1.0,,,
CALHM2,,1.0,1.0,
CALHM5,0.38151252720789147,,0.427457559861741,
CALN1,,,1.0,
CALU,,0.8848975957729275,,
CALY,,1.0,1.0,
CAMK1D,,,1.0,
CAMK2A,1.0,1.0,1.0,
CAMK2B,,1.0,,
CAMK2D,,1.0,,
CAMK2N1,,,1.0,
CAMK2N2,1.0,,1.0,
CAMKK1,,,,1.0
CAMKV,1.0,1.0,,
CAMLG,,0.4685029256457828,,
CAMSAP3,,,1.0,
CANX,,0.7550313188295384,,
CAP1,,0.5845209642677998,,
CAP2,1.0,1.0,1.0,
CAPG,,0.6234829808974296,0.6297013910459288,
CAPN1,,1.0,1.0,
CAPN15,,0.7009130636418491,0.8059259102852233,
CAPN3,,,0.4179434011366785,
CAPN5,,1.0,,
CAPRIN2,,,1.0,
CAPZA1,,1.0,1.0,
CAPZA2,,1.0,,
CARD10,,,1.0,
CARD19,0.5102558583221567,,,
CARD8,,1.0,1.0,
CARMIL2,,1.0,,
CARMIL3,1.0,,1.0,
CARTPT,1.0,,1.0,1.0
CASC10,0.8782253834640331,,1.0,
CASC3,,1.0,,
CASK,1.0,1.0,1.0,
CASKIN1,,1.0,1.0,
CASP1,,1.0,1.0,1.0
CASP10,,1.0,1.0,
CASP7,,1.0,,
CASQ2,,,,1.0
CAV2,,0.6631639964973298,0.7091065276905986,
CBFA2T2,,1.0,,
CBFA2T3,1.0,,,
CBLB,1.0,1.0,1.0,
CBLN1,1.0,1.0,1.0,
CBLN2,1.0,,1.0,
CBLN4,1.0,,1.0,
CBR1,0.5234482831655977,,,
CBS,0.4765827392946037,,,
CBX5,1.0,,,
CBX7,,1.0,,
CCDC124,1.0,,,
CCDC136,,1.0,1.0,
CCDC137,,,,1.0
CCDC149,,,1.0,
CCDC152,1.0,,1.0,
CCDC181,,,0.7466086361191256,
CCDC184,,0.4685029256457828,,0.7789390097082405
CCDC186,,1.0,,
CCDC22,0.7171913054265996,,,
CCDC33,,,0.41200811023296235,
CCDC40,1.0,,,
CCDC43,1.0,,,
CCDC51,,0.48029190886333745,,
CCDC57,1.0,,,
CCDC6,,,1.0,
CCDC71,,,,1.0
CCDC77,1.0,,,
CCDC80,,0.4685029256457828,,
CCDC82,,1.0,,
CCDC85A,,0.8842030452768709,,
CCDC85C,1.0,,,1.0
CCDC86,1.0,1.0,1.0,
CCDC88A,,1.0,,
CCDC88B,,1.0,1.0,
CCDC9,,,1.0,
CCDC90B,0.5945138452878391,,,
CCHCR1,,0.5705632236244481,,
CCK,1.0,,1.0,
CCL2,1.0,1.0,1.0,1.0
CCL28,,1.0,1.0,
CCL4,,1.0,1.0,
CCL5,,1.0,1.0,1.0
CCM2,,1.0,1.0,
CCNA1,1.0,,,1.0
CCNA2,1.0,,1.0,
CCNB1,1.0,1.0,1.0,
CCND1,,1.0,1.0,
CCND2,,1.0,,
CCND3,,1.0,1.0,
CCNDBP1,,,1.0,
CCNE2,,,1.0,
CCNF,,1.0,,
CCNG2,1.0,,1.0,
CCNH,,,1.0,
CCNI,0.48706803400680954,0.5654345654345655,,
CCNL1,,1.0,,
CCR1,,,1.0,
CCR2,,1.0,1.0,
CCR5,,1.0,1.0,
CCSAP,,,0.7966543523590504,
CCSER2,,,1.0,
CCT4,0.9307478236049664,,,
CCT7,0.6764706682962814,,,
CCZ1,,0.4786747643890501,0.4179434011366785,
CD109,,0.4685029256457828,0.41672535115158066,
CD151,,,1.0,
CD2,,1.0,1.0,1.0
CD200,1.0,1.0,,
CD200R1,,1.0,1.0,
CD22,,,1.0,
CD27,,1.0,1.0,1.0
CD274,,1.0,1.0,1.0
CD276,,1.0,1.0,
CD300A,,1.0,1.0,
CD34,,1.0,,
CD37,,1.0,1.0,1.0
CD3E,,1.0,1.0,1.0
CD4,,1.0,1.0,
CD40,,,1.0,
CD44,1.0,1.0,,1.0
CD47,1.0,1.0,1.0,1.0
CD48,,1.0,1.0,1.0
CD53,,1.0,1.0,1.0
CD6,,1.0,1.0,1.0
CD74,,1.0,1.0,1.0
CD82,1.0,1.0,1.0,
CD83,1.0,,,
CD84,,1.0,1.0,1.0
CD86,,1.0,1.0,
CD8A,,1.0,1.0,1.0
CD9,1.0,1.0,1.0,
CD93,1.0,1.0,,
CD99,0.4353278962850752,,0.5429614054068203,
CD99L2,0.389365473236441,0.4685029256457828,0.4362742520637257,
CDC123,,0.6631639964973298,,
CDC25B,,1.0,,
CDC42EP4,0.6549910763393909,,,
CDC42SE1,,1.0,1.0,
CDC42SE2,1.0,1.0,,
CDC7,1.0,,1.0,
CDCA4,,1.0,1.0,
