,FDR corrected P-value PD wo Tc vs. Ctrl wo Tc,FDR corrected P-value PD with Tc vs. PD wo Tc,FDR corrected P-value PD with Tc vs. Ctrl with Tc,FDR corrected P-value Ctrl with Tc vs. Ctrl wo Tc
ADGRG1,0.1689755111808344,0.1448773828910815,,
ADGRG5,,0.12772632772632772,0.10949874867400641,
ADGRL1,,0.1448773828910815,,
ADGRL3,1.0,,1.0,
ADI1,1.0,,,
ADIPOR1,0.058196836720326654,0.06964608995065848,,
ADM,,0.0384321560792149,0.03924154663070919,
ADRA2A,0.04835313385499259,,0.045781804402494054,0.023929916237608546
ADRB1,,,0.037399220497812045,
ADSS,1.0,,,
AEBP1,,,0.03924154663070919,
AFAP1L2,,0.22612345871398795,,
AFDN,,0.6749329965188996,0.6664725266790398,
AFF2,0.0793854033290653,0.06964608995065848,,
AFF3,0.1366280778045484,,0.15916539600750126,
AFG3L2,1.0,,,
AGA,,,0.8288246840878419,
AGAP1,,1.0,1.0,
AGAP2,1.0,,1.0,
AGAP3,,1.0,,
AGFG1,1.0,,,
AGFG2,1.0,,1.0,
AGMAT,,,1.0,
AGRN,0.036536497210654516,,0.04265613904168121,
AHI1,1.0,,1.0,
AHNAK2,,1.0,,
AHRR,1.0,,1.0,
AIF1,,0.04647791233157087,0.04265613904168121,
AIF1L,,1.0,,
AIFM1,1.0,,1.0,
AJAP1,0.08292254193893538,,0.059745254745254744,0.027004245754245756
AK1,,,0.8046498955589865,
AK5,,0.2530505931315648,,
AKAP1,0.16248051751010328,,,
AKAP11,,1.0,,
AKAP12,,,1.0,
AKAP13,,,1.0,
AKAP5,,,0.12460355178801781,
AKAP8L,,1.0,1.0,
AKAP9,,,1.0,
AKIRIN2,,1.0,,
AKNA,,1.0,1.0,
AKR1B1,1.0,1.0,1.0,
AKR1C1,1.0,,,
AKR1C2,1.0,,,
AKR7A2,,,1.0,
AKT3,,0.784340762799752,,
AKTIP,1.0,,,
ALCAM,,0.30163931545841094,,
ALDH18A1,,1.0,,
ALDH1A2,0.7725895622149225,,,
ALDH1B1,1.0,,,
ALDH2,1.0,1.0,,
ALDH5A1,1.0,1.0,,
ALDH6A1,,1.0,,
ALDOA,,1.0,,
ALDOC,,1.0,1.0,
ALG13,1.0,,,
ALKBH5,,1.0,1.0,
ALOX5AP,,0.058075258075258075,0.07360230387948938,0.028540267072377164
ALOXE3,0.036536497210654516,,0.037399220497812045,
ALPK1,,1.0,,1.0
ALPL,,1.0,,
ALS2CL,0.15134762568027457,0.15372862431685963,,
ALYREF,,1.0,,1.0
AMER2,,0.41412917790870546,0.3993596045388874,
AMFR,,,1.0,
AMIGO2,0.2193422092241654,,,
AMMECR1,0.1651278409090909,,0.1802103713461054,
AMOT,1.0,,1.0,
AMOTL1,1.0,,1.0,
AMOTL2,0.04109634441387996,,,
AMPD2,,1.0,,
AMPH,,,0.23221645274877212,
AMT,1.0,,,
ANAPC16,1.0,,1.0,
ANGPT1,0.08292254193893538,0.07658848328704787,,
ANGPTL2,,0.2720142602495544,0.24852979532782488,
ANK1,0.3685604890424168,,,
ANKDD1A,,0.24087130379880037,0.24616915840648843,
ANKMY2,,1.0,,
ANKRD27,,,1.0,
ANKRD29,0.7745224124534469,,0.7387201213420725,
ANKRD33B,0.5000736967950082,,0.542047100186635,
ANKRD36,,1.0,,
ANKRD37,0.5633511225616489,0.5212527809158136,0.5343071562583758,0.3838109942006046
ANKRD44,,1.0,1.0,
ANKRD46,0.2705562767965264,0.2945009535918627,,
ANKRD50,1.0,,1.0,
ANKRD9,,1.0,,
ANKS1A,0.9138900315370904,,,
ANKS1B,0.7537516352403718,0.7519805677921741,0.7620899010831393,
ANKZF1,,1.0,,
ANLN,,1.0,1.0,
ANO3,0.12609314622737444,0.0831532104259377,,
ANOS1,0.29120133597745534,0.2628058863197569,,
ANP32B,,1.0,1.0,
ANP32E,,1.0,,
ANTXR2,,,0.059745254745254744,
ANXA1,,0.6583273229013139,0.6374550024185061,
ANXA11,,1.0,1.0,
ANXA2,,,0.3870137959206785,
ANXA5,1.0,,1.0,
AOAH,,0.1254138914102351,0.12460355178801781,0.08379499288590198
AP1AR,1.0,1.0,,
AP1G2,1.0,,,
AP1S1,1.0,,,
AP1S2,,1.0,1.0,
AP2B1,,1.0,,
AP3S1,1.0,,1.0,
AP4E1,,1.0,,
AP5Z1,,1.0,,
APAF1,0.1083916083916084,,0.10357727379003975,
APBA1,0.10422270037654652,0.09323509108916833,0.1418886457054396,
APBB1IP,,0.7394746891333922,0.8288246840878419,0.5951266125179169
APBB2,0.18364692397841567,0.20697258945434124,,0.1330017808278678
APC,1.0,,1.0,
APC2,0.06670252824098978,,0.0814522900412471,
APCDD1,0.8987145947577602,0.86101184878691,0.8737429593960643,
APLN,,,0.5510236987606757,
APLP1,,0.04208674760822,,
APLP2,0.15328106237197148,0.1389495920745921,,
APMAP,,1.0,,
APOBEC3C,,0.46218226218226216,0.4566993157218721,0.35263726172817084
APOBEC3F,,0.8933622647449013,0.8876276314175533,
APOE,,,0.04265613904168121,
APOL2,,0.2773561921949019,0.31222184408997594,0.20368916797488226
APOL3,,0.0831532104259377,0.059745254745254744,0.054577001945423004
APOL6,,0.22612345871398795,0.19959637677758482,0.1346705242809139
APOLD1,0.7869949955258012,,,
APOO,1.0,,1.0,
APOOL,1.0,,1.0,
APP,,0.3274730165795037,,
APPL2,,,,0.08895516248457425
APRT,,1.0,,
AQP1,,0.5084141210901775,0.5550848468937206,0.36568398488928294
AQP3,,0.15642012710416622,0.12983546422032227,0.10175805502908307
ARAP1,1.0,,1.0,
ARAP2,1.0,,1.0,
ARF1,,1.0,,
ARF6,,1.0,1.0,
ARFGAP1,,,1.0,
ARFGEF2,1.0,,,
ARFGEF3,1.0,1.0,,1.0
ARG2,0.08648266626990031,0.06035313659947091,,
ARHGAP20,,1.0,,
ARHGAP21,,,1.0,
ARHGAP22,,,,1.0
ARHGAP27,,1.0,1.0,
ARHGAP30,,1.0,1.0,1.0
ARHGAP32,,1.0,,
ARHGAP33,1.0,,1.0,
ARHGAP36,0.8144565714659173,,0.7475045709007972,0.5882187987451145
ARHGAP39,,,1.0,
ARHGAP5,1.0,,1.0,
ARHGAP6,,1.0,,
ARHGAP9,,1.0,1.0,1.0
ARHGDIA,,1.0,,
ARHGDIB,,0.12772632772632772,0.11525703011512695,0.05949787917001032
ARHGEF1,1.0,1.0,1.0,
ARHGEF10,,,1.0,
ARHGEF2,,1.0,,
ARHGEF25,1.0,,,
ARHGEF26,,1.0,,
ARHGEF28,1.0,1.0,,
ARHGEF3,,1.0,1.0,
ARHGEF6,1.0,1.0,1.0,
ARHGEF9,,1.0,,
ARID5B,,0.5081585081585082,,
ARL1,,1.0,,
ARL10,1.0,,,
ARL13B,,1.0,1.0,
ARL4A,1.0,,,
ARL4C,1.0,,1.0,
ARL6IP5,0.15134762568027457,,,
ARMCX2,1.0,,1.0,
ARMCX3,1.0,,1.0,
ARMCX4,1.0,1.0,,
ARMCX5,1.0,,,
ARPC4,,1.0,,
ARPC5,,1.0,1.0,
ARPC5L,,1.0,,
ARPP19,0.1724411951684679,,0.1360657975564808,
ARPP21,,0.9237595737595737,,
ARRB1,1.0,,1.0,
ARRDC2,,0.4607556622481995,0.48786496866935625,
ARRDC3,,,0.446764262353616,
ARSD,1.0,,1.0,
ART3,,1.0,,1.0
ARX,0.0364341540812129,,,
ASAH1,0.24243179834751957,0.22835417010174294,,
ASAP1,1.0,,1.0,
ASAP2,1.0,,,
ASB4,1.0,,1.0,
ASB6,,1.0,,
ASF1A,,,1.0,
ASF1B,,1.0,1.0,
ASIC1,0.567482900451137,,,
ASIC2,,0.39208317574255436,0.4119022440973661,
ASPH,,0.6102125021792612,0.6467599924191565,
ASPRV1,,,0.9050611360470515,
ASS1,,1.0,,
ASTN1,0.1689755111808344,0.1549673467028839,0.20207562797682957,0.13131846319619245
ASTN2,,0.5898438010587543,,
ASXL2,,,1.0,
ASXL3,1.0,,1.0,
ATAD1,1.0,,,
ATCAY,,0.9590597196230999,,
ATF3,0.15328106237197148,0.1254138914102351,0.11869918161308889,0.09222988549911626
ATF5,,1.0,,
ATF7IP,,,1.0,
ATG12,1.0,,1.0,
ATG13,,,1.0,
ATG16L2,,1.0,1.0,
ATG4A,1.0,,1.0,
ATG4B,,,1.0,
ATG9A,,1.0,,
ATG9B,1.0,,1.0,
ATL2,,1.0,,
ATL3,0.8972362173444229,,,
ATMIN,0.514611535253737,,,
ATN1,,,0.4889513403642847,
ATOX1,1.0,,,
ATP10A,,0.87737383779387,0.8800679007378935,
ATP10B,0.3128184946366765,,0.3434357440666589,
ATP11A,0.4100565260716585,,0.4032771961766045,
ATP11C,0.15328106237197148,,0.1262445953412673,
ATP12A,0.3150374805051064,,,
ATP13A2,,,0.39604239604239605,
ATP13A3,0.6814446997559916,0.6606515130665399,,
ATP1A2,,0.20513163307280954,0.2649037423384217,
ATP1A4,,,,0.15789149122482454
ATP1B1,,1.0,,
ATP1B3,0.45262429877814486,,,
ATP2A2,1.0,1.0,,
ATP2B2,0.22224833989539872,,0.22692358661746415,
ATP2B3,,0.15089986155976004,,
ATP2B4,,0.06964608995065848,,
ATP6AP1,,0.06035313659947091,,
ATP6AP2,0.9449524834140218,0.9362920544022906,0.9483373769088055,
ATP6V0A1,,0.9362920544022906,,
ATP6V0D1,1.0,,1.0,
ATP6V0D2,1.0,,1.0,
ATP6V0E2,,0.6039974853691258,,
ATP6V1A,1.0,0.9603838784166654,,
ATP6V1B2,1.0,,1.0,
ATP6V1C1,1.0,,1.0,
ATP6V1D,1.0,,,
ATP6V1F,1.0,,,
ATP6V1G2,,0.09942231681362115,0.13889495120264353,
ATP8A1,0.2776698610031943,,0.24852979532782488,
ATP8B2,0.7626387218223953,,,
ATP9A,,0.10803369858487968,0.11869918161308889,
ATP9B,0.14059162594727448,,,
ATRN,,0.04647791233157087,,
ATRNL1,0.2896952896952897,,0.28665652529288893,
ATXN1,0.0364341540812129,,,0.023929916237608546
ATXN2,,,1.0,
ATXN2L,,,0.41586623493238273,
AUTS2,,,1.0,
AVPI1,,0.08600470326134044,0.07744755244755244,
AVPR1B,0.04406162942748308,,,
AXIN2,0.38356139273570466,,0.4168273586878238,
AZGP1,0.478612296794115,0.45587210217435303,,
B2M,,0.06405359346535817,0.04265613904168121,0.04103091153450866
B3GALNT1,,0.9830400724083312,,
B3GALT6,,0.7048224502769957,,
B3GAT1,,,0.31222184408997594,
B3GAT2,,0.528564481551749,,
B3GLCT,,,,0.9783173125075438
B3GNT2,,0.43424961427156816,0.4069093970862143,
B3GNT4,1.0,,,
B3GNT9,1.0,,1.0,
B4GALT1,,0.14778079063793348,0.15037719359626958,
B4GALT4,,0.43841126194067376,,
B4GALT6,0.11169158710142317,0.09942231681362115,,
B4GAT1,,0.12212649229223815,,
BAALC,,0.319010619010619,,0.21935756551141167
BACE2,,,0.16547800026060894,
BAD,1.0,,,
BAG1,1.0,,1.0,
BAHCC1,1.0,,1.0,
BAHD1,1.0,,,
BAIAP3,0.1782890007189073,0.15642012710416622,,
BAK1,,1.0,1.0,
BAMBI,0.04835313385499259,,,
BAP1,1.0,,,
BARHL1,0.036536497210654516,,0.037399220497812045,
BASP1,,0.4322139399062476,,
BATF3,,0.19314622029554157,,0.1469030969030969
BAZ1A,,1.0,1.0,
BBS4,,,1.0,
BCAM,,,0.07049587580561031,
BCAN,,0.053895599350144804,,
BCAS2,1.0,,,
BCAT1,1.0,,1.0,
BCAT2,,,1.0,
BCHE,0.04406162942748308,0.04647791233157087,,
BCL11A,0.5133027891648582,,0.5016454934711065,
BCL11B,0.38222304011777697,0.36769920220624447,,
BCL2L1,0.5020242914979757,,0.5268354320612957,
BCL2L11,0.38356139273570466,,,
BCL2L13,,,,0.31575345070154764
BCL6,0.16772395882647334,0.13356024506466985,0.16547800026060894,0.09060842070550809
BCL9L,0.5265789828786424,,,
BCLAF3,1.0,,1.0,
BCORL1,1.0,1.0,1.0,
BDKRB2,,0.0384321560792149,,
BDNF,0.036536497210654516,,,
BECN1,,1.0,,
BEND5,,,1.0,
BET1L,,1.0,,
BEX1,0.40990735153171703,,0.4496752065342415,
BEX2,0.7731865449986256,,0.769435195126009,
BEX3,0.4669578315787702,,0.39377856612325546,
BEX4,0.8770316441549318,,0.844095802821364,
BGN,,,0.09908002445315878,
BHLHB9,1.0,,1.0,
BHLHE22,0.472509526401742,,0.44801075701549636,
BHLHE41,,1.0,,
BICRA,1.0,,,
BIRC7,0.44208862390680576,0.4157660521296885,,
BLCAP,0.25766626400540826,0.21529682870624384,0.20750375452362207,
BLM,,1.0,1.0,
BLVRA,,,1.0,
BMP1,,0.04647791233157087,,
BMP2,0.0364341540812129,,0.037399220497812045,0.023929916237608546
BMP3,0.04109634441387996,,0.037399220497812045,
BMP7,0.04109634441387996,0.0384321560792149,0.037399220497812045,0.023929916237608546
BMPR1B,,0.045058389885976095,,
BNC2,,0.7837448858195747,0.716554070447671,
BNIP3,,0.11760239760239759,0.0814522900412471,
BNIP3L,,0.32627151446339636,0.3386199347942175,
BOC,0.0364341540812129,0.0384321560792149,0.04872192028155331,
BPTF,,1.0,,
BRAT1,1.0,,,
BRD7,,1.0,,
BRF2,1.0,,,
BRI3,,0.13356024506466985,,
BRI3BP,0.9183445329093641,,0.8970250712460345,
BRINP1,,1.0,,
BRINP3,0.1689755111808344,,,
BRMS1,,1.0,,
BRMS1L,1.0,,,
BRS3,0.0364341540812129,,0.037399220497812045,
BRSK1,,,0.6166131497284401,
BRWD1,,1.0,1.0,
BSPRY,,0.8675021160805076,0.9087013967799381,
BST2,,0.053895599350144804,0.059745254745254744,0.026252228783874353
BTAF1,,1.0,1.0,
BTBD11,,0.7328455606090568,0.7728241907346385,
BTBD3,0.1782890007189073,0.168033244710561,0.16786661614247822,
BTBD6,1.0,,,
BTG1,1.0,1.0,,
BTG2,0.9224817735456035,0.8944814221922656,0.8667409898619635,0.6781269577879747
BTN2A2,,0.06798336798336799,,0.04290881532260843
BTN3A1,,0.053895599350144804,,0.04290881532260843
BTN3A2,,0.1389495920745921,0.10357727379003975,0.054577001945423004
BTNL9,0.04109634441387996,,0.04265613904168121,
BUB3,1.0,,1.0,
BUD23,,,0.39308727526250187,
BZW2,,,1.0,
C10orf90,0.7014219349911969,,0.648942403750096,
C11orf87,0.9040735049703659,,0.8420795459982688,
C12orf49,,,0.7221391859296328,
C12orf76,1.0,,,
C16orf89,,1.0,,
C18orf21,,1.0,1.0,
C19orf53,1.0,,,
C19orf54,,,1.0,
C19orf57,,,1.0,
C1QL1,0.09329910595733382,0.08890030056336752,,
C1QTNF1,,0.41248492206778564,0.4412893696561318,
C1QTNF3,0.12345285693805057,,0.10949874867400641,
C1R,0.036536497210654516,0.0384321560792149,,0.028540267072377164
C1S,,0.04647791233157087,,0.03128767783940198
C1orf115,,,0.5173669746623484,
C1orf61,0.08648266626990031,,0.07049587580561031,
C2,,0.058075258075258075,,
C20orf27,1.0,,1.0,
C2CD2,,,1.0,
C2CD2L,,0.07321988356471115,,
C2CD4C,1.0,,1.0,
C2orf68,,1.0,,
C3,,0.0384321560792149,,0.023929916237608546
C3AR1,,0.0384321560792149,0.03924154663070919,
C3orf18,,,0.5347569097569098,
C3orf58,0.053432483009947795,0.053895599350144804,,0.04103091153450866
C3orf70,1.0,,1.0,
C4orf19,1.0,1.0,,
C6orf106,1.0,,1.0,
C6orf120,,0.5249302421716215,,
C6orf223,,1.0,,
C6orf226,,,1.0,
C7orf43,1.0,,,
C8orf34,,1.0,,
C8orf82,1.0,,1.0,
C9orf40,1.0,,,
C9orf64,0.7095514926840228,,,
C9orf72,1.0,1.0,,
CA10,1.0,,1.0,
CA12,0.18884926325942658,,0.19173469582188926,
CA2,0.8040316491020717,0.7170535649917092,,
CA8,1.0,,1.0,
CA9,1.0,,1.0,
CAB39,,,0.8926477777541607,
CABIN1,,,1.0,
CABLES1,,1.0,1.0,
CABP7,,,1.0,
CACHD1,0.8856748347194208,,0.8233324353823985,
CACNA1A,0.09634809634809637,0.08600470326134044,0.10212864059017905,
CACNA1D,,1.0,,
CACNA1E,,0.6071107430959419,0.6005096876807403,
CACNA1G,0.2959058745408894,0.3566183816183816,0.33262882727550824,
CACNA2D1,0.15328106237197148,,0.12460355178801781,
CACNA2D2,1.0,0.9412708265811173,,0.780571077274374
CACNA2D3,,0.06964608995065848,0.06383040036886191,
CACNA2D4,0.2264899279824653,,,
CACNB1,,,1.0,
CACNB2,0.9840072970507753,0.9412708265811173,,
CACNB4,,0.4489555751691674,0.44801075701549636,
CACNG4,1.0,1.0,,
CACNG7,,,0.275759246587718,
CACNG8,0.2848963725096656,,0.25655503916373484,0.2049334065144342
CACTIN,1.0,,,
CACUL1,1.0,,,
CAD,1.0,,1.0,
CADM1,0.0364341540812129,0.0384321560792149,0.037399220497812045,
CADM2,0.036536497210654516,,0.059745254745254744,
CADM3,,0.0384321560792149,0.037399220497812045,
CADPS,,0.7837448858195747,,
CADPS2,,0.5987494399750667,,
CALB1,0.5922785858751708,0.5624137540248122,,
CALB2,0.40871230680147874,,,
CALHM2,,0.20513163307280954,0.23744265809756993,
CALHM5,0.5633511225616489,,0.5836894163288835,
CALU,,1.0,,
CALY,,0.10803369858487968,0.1065845149614783,
CAMK1D,,,0.825415054154057,
CAMK2A,0.5227572427572428,0.50506939868642,0.5365961012101516,
CAMK2B,,0.1778159631969896,,
CAMK2N1,,,0.7354512358337914,
CAMK2N2,0.5346671265953776,,0.5282515892595468,
CAMKK1,,,,0.627791012406397
CAMKV,0.6546090930785864,0.5711374717997235,,
CAMSAP3,,,0.16997227523543312,
CANX,,0.1116559222027972,,
CAP1,,0.5474919311457773,,
CAP2,0.06952231442027361,,0.0814522900412471,
CAPG,,0.26512617816965645,0.2849342438383534,
CAPN1,,1.0,1.0,
CAPN15,,1.0,,
CAPN5,,1.0,,
CAPZA1,,1.0,,
CAPZA2,,1.0,,
CARD10,,,0.10949874867400641,
CARD19,0.15328106237197148,,,
CARD8,,0.04208674760822,0.04265613904168121,
CARMIL2,,0.9820349272932157,,
CARMIL3,0.29120133597745534,,0.27114434860913733,
CARTPT,0.04109634441387996,,0.03924154663070919,0.027004245754245756
CASC10,1.0,,1.0,
CASC3,,1.0,,
CASK,0.10021608561754547,0.10803369858487968,0.07049587580561031,
CASKIN1,,1.0,,
CASP1,,0.04208674760822,0.04265613904168121,0.023929916237608546
CASP10,,0.15910788240885332,0.11232422399935091,
CASP7,,0.11760239760239759,,
CAV2,,,0.1942935113666821,
CBFA2T2,,1.0,,
CBLB,0.21158635884663282,,0.2201321994068108,
CBLN1,,0.045058389885976095,0.037399220497812045,
CBLN2,0.04406162942748308,,0.037399220497812045,
CBLN4,0.0364341540812129,,0.037399220497812045,
CBS,1.0,,,
CBX7,,1.0,,
CCDC124,1.0,,,
CCDC136,,1.0,1.0,
CCDC137,,,,1.0
CCDC152,1.0,,1.0,
CCDC181,,,1.0,
CCDC184,,0.29663912913283186,,0.22079821319365048
CCDC186,,1.0,,
CCDC40,0.6042255616723702,,,
CCDC6,,,1.0,
CCDC80,,0.0384321560792149,,
CCDC82,,1.0,,
CCDC85C,1.0,,,1.0
CCDC86,1.0,,1.0,
CCDC88A,,0.1985469620200159,,
CCDC88B,,0.5247452843892013,0.505209848762599,
CCDC9,,,0.09628158101440543,
CCDC90B,1.0,,,
CCK,0.0364341540812129,,0.037399220497812045,
CCL2,0.0364341540812129,0.0384321560792149,0.037399220497812045,0.023929916237608546
CCL28,,0.0384321560792149,0.037399220497812045,
CCL4,,0.0384321560792149,0.037399220497812045,
CCL5,,0.0384321560792149,0.037399220497812045,0.026252228783874353
CCM2,,0.9262636098079136,0.9578142596623089,
CCNA2,1.0,,1.0,
CCNB1,1.0,1.0,1.0,
CCND1,,0.7519805677921741,0.7904923584210889,
CCND2,,1.0,,
CCND3,,1.0,1.0,
CCNE2,,,1.0,
CCNF,,1.0,,
CCNG2,1.0,,1.0,
CCNH,,,1.0,
CCNI,,1.0,,
CCNL1,,1.0,,
CCR1,,,0.037399220497812045,
CCR2,,0.0384321560792149,0.04265613904168121,
CCR5,,0.0384321560792149,0.037399220497812045,
CCSAP,,,1.0,
CCSER2,,,1.0,
CCT4,1.0,,,
CCT7,1.0,,,
CCZ1,,1.0,1.0,
CD109,,0.16490720817643892,0.11869918161308889,
CD2,,0.04647791233157087,0.03924154663070919,0.023929916237608546
CD200,0.0364341540812129,0.0384321560792149,,
CD200R1,,0.04208674760822,0.04872192028155331,
CD27,,0.05177464045388574,0.03924154663070919,0.03617312919638502
CD274,,0.06035313659947091,0.045781804402494054,0.03128767783940198
CD276,,,0.037399220497812045,
CD300A,,0.06405359346535817,0.07049587580561031,
CD34,,0.1116559222027972,,
CD37,,0.053895599350144804,0.045781804402494054,0.028540267072377164
CD3E,,0.0384321560792149,0.037399220497812045,0.023929916237608546
CD4,,0.053895599350144804,0.037399220497812045,
CD40,,,0.057104186136444204,
CD44,0.1083916083916084,0.08890030056336752,,0.054577001945423004
CD47,0.04109634441387996,0.04647791233157087,0.06383040036886191,0.023929916237608546
CD48,,0.0384321560792149,0.037399220497812045,0.023929916237608546
CD53,,0.04208674760822,0.04265613904168121,0.03617312919638502
CD6,,0.6285851135166203,0.637369140216984,0.4177108158299381
CD74,,0.0384321560792149,0.037399220497812045,0.023929916237608546
CD82,0.19951729686242964,,0.19173469582188926,
CD83,0.0364341540812129,,,
CD84,,0.0384321560792149,0.037399220497812045,0.023929916237608546
CD86,,0.0384321560792149,0.037399220497812045,
CD8A,,0.0384321560792149,0.037399220497812045,0.023929916237608546
CD9,0.16248051751010328,0.16490720817643892,0.15916539600750126,
CD93,0.053432483009947795,0.05177464045388574,,
CD99,,,0.8081483733657647,
CD99L2,1.0,,1.0,
CDC25B,,1.0,,
CDC42EP4,1.0,,,
CDC42SE1,,1.0,1.0,
CDC42SE2,0.8856748347194208,0.7837448858195747,,
CDC7,1.0,,1.0,
CDCA4,,1.0,1.0,
CDCA7,,1.0,1.0,
CDH12,0.04109634441387996,,0.037399220497812045,
CDH13,,0.0384321560792149,,0.023929916237608546
CDH15,0.0364341540812129,,,
CDH18,0.0364341540812129,0.0384321560792149,,
CDH19,,0.04208674760822,,
CDH2,,,0.037399220497812045,
CDH4,0.0364341540812129,0.0384321560792149,0.04265613904168121,
CDH6,0.036536497210654516,,0.037399220497812045,0.023929916237608546
CDH8,0.0364341540812129,,0.037399220497812045,0.023929916237608546
CDH9,0.0364341540812129,,0.037399220497812045,
CDHR2,0.0364341540812129,,0.03924154663070919,
CDHR3,0.04406162942748308,,,
CDK14,1.0,,1.0,
CDK16,1.0,,1.0,
CDK18,1.0,,,
CDK2,,1.0,,1.0
CDK20,,1.0,,
CDK2AP1,,,1.0,
CDK5R1,,0.06798336798336799,0.059745254745254744,
CDK5RAP2,1.0,,,
CDK5RAP3,0.5545061333374454,,,
CDK6,0.5080070741323641,0.4736079819761828,,
CDK8,1.0,,,
CDKL2,0.5679909610040614,0.5380501851090086,,
CDKN1A,1.0,,,0.8655184815184815
CDKN1B,,,0.8570564881804075,
CDKN1C,,0.519501332001332,,0.39471496245689797
CDKN2C,,0.49201822767396536,0.49289382137425813,
CDKN3,,,1.0,
CDO1,,1.0,,
CDON,,0.04208674760822,0.045781804402494054,
CDS1,,0.533492644818879,,
CDV3,1.0,,1.0,
CEACAM21,0.04406162942748308,,,
CEBPA,,0.5834765609624897,0.6467599924191565,
CEBPB,,0.0799550100249401,0.12983546422032227,
CEBPD,,0.0799550100249401,,
CECR2,,,1.0,
CELF1,,,1.0,
CELF4,,1.0,1.0,
CELSR2,0.036536497210654516,,,
CEMIP,,0.5011655011655012,,
CENPA,,,1.0,
CENPO,1.0,,1.0,
CENPT,,1.0,,
CENPU,,,1.0,
CENPV,1.0,,1.0,
CEP126,,1.0,,
