,FDR corrected P-value PD wo Tc vs. Ctrl wo Tc,FDR corrected P-value PD with Tc vs. PD wo Tc,FDR corrected P-value PD with Tc vs. Ctrl with Tc,FDR corrected P-value Ctrl with Tc vs. Ctrl wo Tc
ALDH5A1,,1.0,,
ALDH6A1,,1.0,,
ALDOA,,0.3846711947270607,,
ALDOC,,0.6589458928168606,,
ALKBH5,,0.8059621794135068,,
ALOX5AP,,0.12125610238817786,0.1604110175538747,0.08145700453392761
ALPK1,,1.0,,1.0
ALS2CL,1.0,,,
ALYREF,,,,1.0
AMER2,,,0.562672492342822,
AMMECR1,0.7860493936443304,,0.6698616870701001,
AMOT,,,1.0,
AMOTL1,1.0,,,
AMOTL2,0.9894583028911387,,,
ANGPTL2,,0.34289806578963206,,
ANK1,0.4716451431779899,,,
ANKRD29,1.0,,,
ANKRD33B,1.0,,,
ANKRD46,,0.35103132161955686,,
ANKRD50,0.7658361056419308,,,
ANOS1,0.9520822185729837,,,
ANP32B,,0.9560916790216153,0.9974330846265452,
ANXA11,,0.8366138980473451,0.873160122781908,
AOAH,,0.2427113116768289,0.3184278408159005,
AP1S2,,1.0,1.0,
APAF1,0.129101667563206,,0.1604110175538747,
APBA1,,,1.0,
APBB1IP,,1.0,1.0,1.0
APC2,1.0,,1.0,
APCDD1,0.129101667563206,,0.1604110175538747,
APLN,,,0.2467308476277086,
APLP1,,0.5254945499934365,,
APLP2,,0.19793509243050528,,
APOBEC3C,,0.3775773522252395,0.4526782118405155,
APOL2,,0.2561315496098105,0.2872476360848454,
APOL3,,0.12696877590494612,0.16177043295687366,0.08145700453392761
APOL6,,0.17080593824779872,0.22791070315822792,0.14371342942771514
APOLD1,1.0,,,
APOO,0.17482517482517482,,0.1604110175538747,
APOOL,0.2797202797202797,,0.21448214706641675,
AQP1,,0.12125610238817786,,0.08145700453392761
AQP3,,0.18001606236900353,0.2420881870423155,
ARAP1,1.0,,,
ARAP2,,,1.0,
ARF6,,1.0,,
ARFGEF3,,1.0,,
ARHGAP27,,1.0,,
ARHGAP30,,1.0,1.0,1.0
ARHGAP33,,,1.0,
ARHGAP36,,,1.0,
ARHGAP9,,1.0,1.0,
ARHGDIB,,0.18001606236900353,0.21053946053946054,0.11872975509339145
ARHGEF1,,1.0,1.0,
ARHGEF2,,1.0,,
ARHGEF6,,0.7864512982480315,0.8600020134903856,
ARID5B,,0.12125610238817786,,
ARMCX2,1.0,,1.0,
ARMCX3,0.6816172333413713,,0.5724953383596709,
ARMCX4,0.813099943534726,0.6477265066222121,,
ARPP21,,1.0,,
ARRDC2,,0.5676839152318897,0.6419681328772238,
ARRDC3,,,0.7933988439890632,
ARSD,0.7402698311789221,,0.5817892129192769,
ARX,1.0,,,
ASAH1,0.26223776223776224,0.14267489267489267,,
ASAP1,1.0,,1.0,
ASB4,0.7521575414552002,,0.6537447079033152,
ASF1B,,0.3341032056628387,0.46473834648641843,
ASIC2,,1.0,,
ASPH,,0.5309877760208886,,
ASS1,,0.15942739894835703,,
ASTN1,1.0,,,
ASXL3,1.0,,0.9783950315418847,
ATF3,0.2331002331002331,0.14267489267489267,,
ATG12,0.2956134774316592,,,
ATG9B,0.8341509237031625,,,
ATP10A,,1.0,1.0,
ATP10B,1.0,,1.0,
ATP11C,0.5594405594405594,,0.44004644004644006,
ATP1A2,,0.4925239466415937,,
ATP1B1,,0.29996735937329994,,
ATP2A2,1.0,,,
ATP2B2,,,1.0,
ATP6AP2,0.129101667563206,,0.1604110175538747,
ATP6V0D2,0.17482517482517482,,,
ATP6V1A,,0.13657416963202088,,
ATP6V1B2,0.17482517482517482,,0.1604110175538747,
ATP8A1,0.712835551545229,,0.603900301379293,
ATP9A,,1.0,,
ATRNL1,1.0,,1.0,
AXIN2,0.6654283216783216,,0.5125603807956749,
B2M,,0.4556902951063535,0.4945030638461296,0.35006315998051535
B3GAT1,,,1.0,
B3GNT2,,0.12725887973412725,0.1604110175538747,
B4GALT1,,1.0,,
B4GAT1,,1.0,,
BAALC,,1.0,,
BACE2,,,0.3220015278838808,
BAHCC1,1.0,,,
BAIAP3,1.0,1.0,,
BARHL1,0.8908738320503027,,0.7735375735375736,
BATF3,,0.13970811796898755,,0.08471528471528472
BCAN,,0.9900319116620059,,
BCAT1,0.9019235612033395,,0.7302769694074043,
BCL11A,,,1.0,
BCL11B,0.848918523337128,0.6894545143572381,,
BCL6,,0.13233613233613234,,0.08236208236208237
BCLAF3,1.0,,1.0,
BCORL1,0.6136594682850189,,,
BDNF,0.7658361056419308,,,
BEX1,1.0,,1.0,
BEX2,0.8131806274221135,,0.718477135296148,
BEX3,0.17482517482517482,,0.16177043295687366,
BEX4,1.0,,1.0,
BGN,,,0.7411796836257268,
BHLHB9,0.8186935016203308,,,
BHLHE22,1.0,,1.0,
BHLHE41,,0.49288729703476253,,
BIRC7,0.129101667563206,,,
BLCAP,0.7658361056419308,0.5915674283875121,,
BLM,,0.12125610238817786,0.1604110175538747,
BMP7,1.0,1.0,,
BMPR1B,,0.6599865997456358,,
BNIP3,,0.12125610238817786,0.1604110175538747,
BNIP3L,,0.11476023976023976,,
BOC,0.2331002331002331,0.13233613233613234,0.16177043295687366,
BRINP1,,1.0,,
BRINP3,0.7119234556057661,,,
BRS3,0.848918523337128,,0.7479303912870345,
BST2,,0.1789082712159635,0.22893611243125808,0.1309742888690257
BTBD3,1.0,0.8183592269799168,,
BTG1,,0.3348627056833744,,
BTG2,,0.2692607745611279,,0.19213775914806844
BTN2A2,,0.4634548144163529,,0.36897477522477523
BTN3A1,,0.8982891072443312,,0.7800004873175604
BTN3A2,,0.3473823473823474,,0.28562263424648743
BTNL9,1.0,,1.0,
BUB3,,,1.0,
BZW2,,,0.6460999318142175,
C10orf90,0.7119234556057661,,,
C11orf87,1.0,,0.9858269331223563,
C19orf57,,,1.0,
C1QL1,0.5874125874125874,,,
C1QTNF3,1.0,,0.914389703863388,
C1R,,0.12125610238817786,,0.08145700453392761
C1orf61,1.0,,1.0,
C2CD2,,,1.0,
C3,,0.21277435011340592,,0.1309742888690257
C3AR1,,0.28942921485294365,0.275082347371504,
C3orf18,,,1.0,
C3orf58,,0.6667023452737738,,0.5325399238442716
C3orf70,,,1.0,
C8orf34,,0.7998316531411344,,
CA10,1.0,,,
CA12,0.672634758237871,,0.5043656107485895,
CA2,,0.7035110483386345,,
CA9,1.0,,,
CABLES1,,0.35331432415980524,0.3869607315761162,
CABP7,,,0.8579483016983016,
CACHD1,1.0,,1.0,
CACNA1A,1.0,,1.0,
CACNA1E,,0.13657416963202088,,
CACNA1G,,0.15492632367632367,0.1981547863900805,
CACNA2D1,1.0,,1.0,
CACNA2D2,,0.41555286818444714,,
CACNA2D3,,0.8035262420289158,,
CACNA2D4,1.0,,,
CACNB4,,,1.0,
CACNG7,,,1.0,
CAD,1.0,,0.9341176065313995,
CADM1,1.0,,,
CADM2,1.0,,,
CADM3,,1.0,1.0,
CALB1,,0.4454060790694454,,
CALHM2,,1.0,,
CAMK1D,,,0.626131070575515,
CAMK2A,1.0,,,
CAMK2N1,,,1.0,
CAMK2N2,1.0,,,
CANX,,0.12696877590494612,,
CAP2,0.929151277676747,,,
CAPG,,0.43463624982612326,0.5023397654976602,
CARD8,,0.12125610238817786,0.1604110175538747,
CARTPT,0.32275416890801506,,,0.12327970536925761
CASC10,0.6015901906312865,,0.4544280784489662,
CASK,1.0,1.0,1.0,
CASKIN1,,1.0,,
CASP1,,0.12125610238817786,0.1604110175538747,0.08145700453392761
CASP7,,0.12125610238817786,,
CAV2,,,0.16177043295687366,
CBLB,1.0,,,
CBLN2,0.7119234556057661,,0.5817892129192769,
CBLN4,0.7123811440358203,,0.6150198349368474,
CCDC152,1.0,,,
CCDC80,,0.11476023976023976,,
CCDC88B,,0.648278252359885,,
CCK,0.7860493936443304,,0.6805315896224987,
CCL2,,0.14267489267489267,0.1752006858389837,0.08471528471528472
CCL28,,0.15942739894835703,0.20890737169806936,
CCL4,,0.16643590327800853,,
CCL5,,0.12125610238817786,0.1604110175538747,0.08145700453392761
CCM2,,,0.8595938223267415,
CCNB1,,,0.23102256595079562,
CCND1,,0.4132605938535858,0.4437175727498308,
CCND3,,0.325035213233971,,
CCNG2,0.5721551176096631,,0.43405334161636683,
CCNI,,1.0,,
CCNL1,,1.0,,
CCR2,,0.1510767713299359,,
CCR5,,0.13233613233613234,0.1811092133672779,
CCT7,1.0,,,
CCZ1,,0.9984140859140859,0.9865830721003136,
CD2,,0.4246425409216107,0.5023397654976602,0.3259696824914216
CD27,,0.18103023736826554,0.23722756117122312,0.1309742888690257
CD274,,0.6633645795322443,,0.5491365777080063
CD276,,,0.3154149221564952,
CD300A,,1.0,1.0,
CD37,,0.13970811796898755,0.16411281026665642,0.08895104895104895
CD3E,,0.8164257887441279,0.8595938223267415,0.685980685980686
CD4,,0.43451205283266353,0.5220853912442698,
CD44,,0.12696877590494612,,
CD48,,0.1964268289849685,0.22893611243125808,0.13947028581174922
CD53,,0.2266394693172936,0.22457542457542456,0.13202382033550866
CD6,,0.41555286818444714,0.5043656107485895,0.35013373723051144
CD74,,0.12406512406512407,0.1604110175538747,0.08145700453392761
CD82,0.8075936602582371,,0.6439033803218914,
CD83,0.5470772321601051,,,
CD84,,1.0,1.0,1.0
CD8A,,0.48848064049964285,0.5810521356372884,0.44693541752365284
CD9,,,0.16177043295687366,
CD93,0.709328407441615,0.45342921137542164,,
CD99L2,0.5594405594405594,,0.43064889655798755,
CDC25B,,0.8119638680058996,,
CDH12,,,1.0,
CDH18,1.0,1.0,,
CDH19,,1.0,,
CDH4,,1.0,1.0,
CDH8,1.0,,1.0,
CDK14,0.8073944982462333,,0.6460999318142175,
CDK16,1.0,,0.8579483016983016,
CDK2,,0.4454060790694454,,
CDK5RAP2,0.4735264735264736,,,
CDK6,,0.4343865852817259,,
CDKN1A,0.2058319039451115,,,
CDKN2C,,,0.22457542457542456,
CDON,,0.23680684394970108,0.2726327170771615,
CDS1,,0.8764210579336629,,
CDV3,,,0.46833568441608636,
CEBPD,,0.12406512406512407,,
CELF4,,1.0,,
CENPV,1.0,,0.8625501237556878,
CEP290,,0.812149389072466,,
CERK,,,0.8621471407849117,
CERS2,,,0.1604110175538747,
CES4A,,,0.6304678927629748,
CFL2,1.0,,,
CFLAR,0.17482517482517482,0.12125610238817786,0.1604110175538747,
CGNL1,1.0,,0.8986363859687257,
CGREF1,,0.2763776016371172,0.3135581399732343,
CHD3,,,0.6843194541307749,
CHD5,1.0,,,
CHGB,,1.0,1.0,
CHI3L2,,0.12125610238817786,,
CHM,1.0,,1.0,
CHPF,,1.0,,
CHRD,1.0,,0.9948567915600883,
CHRDL1,,,0.6116295347064579,
CHRNB3,1.0,,,
CHST1,,,1.0,
CHST2,1.0,,1.0,
CHST3,0.4942296966836844,,,
CIB2,1.0,,1.0,
CIDEB,,0.12125610238817786,0.1604110175538747,
CISH,,0.6379249616363017,,
CLCN5,1.0,,1.0,
CLDN19,0.6197951426167194,,,
CLDN5,1.0,,1.0,
CLEC2B,,0.5392227859476768,0.5971232157672836,0.4251688161462598
CLIC1,,0.18103023736826554,0.20890737169806936,
CLK3,,,1.0,
CLOCK,,,0.5043656107485895,
CLSTN1,,,0.8385588770204155,
CLU,,0.15942739894835703,,
CLYBL,0.556448898694888,,,
CMBL,1.0,,,
CMPK2,,,0.30429112871860964,
CMTM7,,,0.38248001998001996,
CNKSR2,1.0,,1.0,
CNN2,0.9894583028911387,0.7751570773548795,,
CNN3,,0.9210920227313669,,
CNTFR,,,0.16177043295687366,
CNTN1,,,1.0,
CNTN2,0.87730451366815,0.6228481062505958,0.7128724486522652,
CNTN3,,1.0,,1.0
CNTN4,1.0,,1.0,
CNTN6,1.0,,,
CNTNAP4,1.0,,1.0,
CNTNAP5,1.0,,,
COL11A1,0.87730451366815,0.6844871105226135,0.7452368740383052,
COL12A1,,0.8164257887441279,0.9036170929662055,
COL16A1,,,0.26135933032484754,
COL1A1,,0.17865377865377868,0.18830858582411375,
COL21A1,,,1.0,
COL23A1,,0.6599865997456358,,
COL4A6,0.5340114431023522,,,
COL5A1,,0.49288729703476253,,
COL5A3,,0.33231185991922185,,
COL6A2,,,0.9865830721003136,
COL9A3,,,0.8579483016983016,
COMMD4,,1.0,,
COPG2,1.0,,,
CORO1A,,0.49288729703476253,0.6160712993011129,
COTL1,0.556400121617513,,0.4106522049379192,
CPE,,,,0.5662706088238003
CPLX1,,,1.0,
CPS1,0.9102373036799266,,,
CPXM2,,0.889009324009324,,
CRB1,0.2956134774316592,,,
CRH,,0.14712851251312792,0.18830858582411375,
CRIM1,,0.2427113116768289,,
CRISPLD1,1.0,0.9971030534410815,,
CRLF1,,0.3624703826432933,,
CRTAM,,,0.4106522049379192,
CRY2,,1.0,,
CRYBG1,,0.8572921136588371,0.9565836138473656,0.7868252959162051
CRYZ,1.0,,0.9547627513729209,
CSAD,,,0.7309869154353783,
CSF1,,0.49597528907873734,,0.35013373723051144
CSGALNACT1,1.0,,,
CSK,,1.0,,
CSMD1,0.4735264735264736,,0.34429681816441404,0.17725752508361203
CSMD2,0.129101667563206,0.11476023976023976,0.1604110175538747,
CSMD3,1.0,1.0,1.0,
CSPG5,,1.0,,
CTDSP1,,0.39164713402940554,,
CTDSP2,,0.6854049683126304,,
CTDSPL2,1.0,,,
CTGF,0.17482517482517482,,,0.08145700453392761
CTNNA2,1.0,,1.0,
CTSA,,0.25852126213137044,,
CTSB,0.17482517482517482,,,
CTSC,,0.13657416963202088,,0.08471528471528472
CTSS,,0.13233613233613234,0.1604110175538747,0.08471528471528472
CTSZ,,,0.1604110175538747,
CTTNBP2,,,1.0,
CUL7,,,1.0,
CUX2,1.0,,0.9055995702967637,
CXCL10,,0.12696877590494612,0.16177043295687366,0.08145700453392761
CXCL12,,0.4454060790694454,,
CXCL14,0.6136594682850189,,0.4812330526616241,
CXCL8,,0.12696877590494612,0.1604110175538747,
CXCL9,,0.12125610238817786,0.16177043295687366,0.08145700453392761
CXCR4,,0.2385567188716795,,
CXXC4,,0.23502897102897102,,
CXorf56,0.2956134774316592,,0.1811092133672779,
CYBA,,0.12125610238817786,,
CYP26B1,0.31468531468531474,,0.22893611243125808,
CYSTM1,0.959666964888897,,,
CYTH4,,1.0,1.0,1.0
DAB1,,,1.0,
DACH1,,,0.35137651464182074,
DACH2,,,0.9234724518567313,
DACT2,,0.9560916790216153,,
DAPP1,,1.0,1.0,
DCAF4,0.39645393976102644,,,
DCBLD2,,0.9344496670266523,0.9378758777039579,
DCN,,0.7382692636929925,,
DDAH2,1.0,,,
DDB2,,0.17902597402597403,,
DDIT4L,1.0,0.9646407475250581,,
DDX23,,1.0,,
DDX3X,1.0,,1.0,
DDX3Y,,1.0,1.0,0.8795439854263383
DDX58,,0.13970811796898755,,
DENND1A,1.0,,,
DENND1C,,0.5448616600790513,0.6470440450638469,
DES,,0.8117776959882224,,
DGKA,,0.6894545143572381,,
DGKG,1.0,0.8763509218054674,,
DHCR7,,0.13970811796898755,,
DHFR,,0.30899844492077505,0.3695090851640372,
DHRS1,1.0,,1.0,
DIAPH1,,1.0,,
DIAPH2,1.0,,1.0,
DIO3,0.9818607788150936,,,
DIXDC1,1.0,,,
DKK1,0.129101667563206,,,
DKK3,,0.9774531462228624,,
DLG1,,,1.0,
DLGAP3,,,1.0,
DLK1,,0.13970811796898755,,
DLX1,1.0,,1.0,
DLX2,,0.9344496670266523,0.9620155125773104,
DMD,1.0,,1.0,
DMTN,1.0,,,
DNAJB9,,0.12125610238817786,,
DNAJC12,1.0,,1.0,
DNAJC6,,1.0,,
DNER,,1.0,,
DNHD1,,,0.8107616068142384,
DNM1,,1.0,1.0,
DNMT3A,0.8341509237031625,,,
DOCK10,,1.0,1.0,
DOCK11,,,1.0,
DOCK8,,1.0,1.0,0.9004095319884794
DOCK9,1.0,,,
DOK5,,,1.0,
DPP10,,1.0,1.0,
DPP3,,,0.3011547839134046,
DPP6,1.0,,1.0,1.0
DPY19L1,,0.39310137376435716,,0.30035419126328217
DPY19L2,1.0,,1.0,
DPYD,,0.8251713980701975,,
DPYSL2,,1.0,,
DRAM1,,0.15492632367632367,0.16885370268828917,
DRP2,1.0,,1.0,
DSCAM,1.0,,1.0,
DSCAML1,,,1.0,
DSEL,0.7402698311789221,,,
DSP,,0.13657416963202088,,
DSTN,1.0,0.7935680955572456,,
DTX3L,,0.24730619933571962,0.275082347371504,0.1631012665495424
DUSP16,,0.5456712484912052,0.6341755410581322,
DUSP22,,,0.24952824952824953,
DYNLT3,,,0.21053946053946054,
DZIP1,,0.9774531462228624,,
E2F3,0.5874125874125874,,,
EBF1,0.37594405594405594,,0.23415447112129578,
EBPL,0.8341509237031625,,,
ECHDC2,,,1.0,
ECM2,0.23009248815700428,,,
EDIL3,1.0,,1.0,
EDNRB,,0.4148551982776582,,
EEF1A2,,1.0,,
EEF2,,1.0,,
EFHD1,,1.0,,
EFNA1,,0.8166013606428114,,0.6663909339068574
EFNB3,,1.0,,
EFS,1.0,,,
EGR3,,,0.6460999318142175,
EHD1,,0.40803640803640806,,
EIF1AX,1.0,,0.9803641268076415,
EIF1AY,,0.7022707542938758,0.7942759581555568,0.6311288711288712
EIF2AK2,,0.14712851251312792,,
EIF2AK4,1.0,,1.0,
EIF2B1,,,1.0,
EIF2S3,1.0,,,
EIF4B,,1.0,,
ELAVL3,,,0.8989700775415062,
ELAVL4,1.0,,1.0,
ELF1,,0.5540149505666747,0.5817892129192769,
ELFN2,,0.5711210233503227,0.6546503689360832,
ELK3,,1.0,,
ELL2,1.0,,,
EMB,1.0,1.0,1.0,
EMILIN3,0.17482517482517482,,,
EML3,,1.0,1.0,
EML6,,1.0,,
EMX2,0.5853658536585366,,,
EN2,1.0,,1.0,
ENC1,,0.6894545143572381,0.7685900306589962,
ENO2,,0.4634548144163529,0.5317533041670972,
ENOX1,,,0.8725869550297032,
ENOX2,1.0,,1.0,
ENPP2,,0.1789082712159635,,
ENPP4,,0.5595177354834008,,
ENPP5,,0.5960824144540221,,
EOMES,1.0,,,
EPAS1,0.6136594682850189,,,
EPB41L3,1.0,,,
EPHA5,1.0,,1.0,
EPHB6,1.0,,1.0,
EPSTI1,,0.29996735937329994,0.3707276850133993,0.22412538917393288
ERBB2,1.0,,1.0,
ERBB3,,0.2427113116768289,,
ERBB4,1.0,,,
ERMN,,,1.0,
ERO1A,,0.12725887973412725,,
ESPL1,,0.5246182389039532,0.5501847818106169,
ESYT1,,0.9344496670266523,,
ESYT2,,,0.44915084915084913,
ETFB,,,0.23722756117122312,
ETNK2,,0.5642173672152259,,
ETS1,,0.12406512406512407,0.1604110175538747,
ETV1,1.0,,,
ETV5,0.8103146853146853,,0.6843194541307749,
ETV6,,0.5130457777516602,,
ETV7,,0.35331432415980524,0.43633540372670804,0.2745402745402746
EVI2A,,0.13844092415520987,0.16177043295687366,0.08895104895104895
EVI2B,,0.23502897102897102,0.2872476360848454,0.16989603802790615
EXTL3,,0.36565440290368656,,
F3,,0.3493586059957741,,0.22792445649588505
F5,1.0,0.9255825873472932,,
FABP5,,0.40607469453623296,,0.30444555444555443
FABP6,,,0.16177043295687366,
FABP7,,0.43451205283266353,,
FAM102A,,0.27154535605239827,0.35089910089910087,
FAM107A,,0.889009324009324,,
FAM110B,,,1.0,
FAM111A,,1.0,,
FAM117B,,0.3231877157110802,,
FAM122B,0.9685943876175239,,0.8009980135186066,
FAM124A,,,1.0,
FAM129A,,0.24343081161262978,0.275082347371504,
FAM135B,0.4942296966836844,,0.36092478949621803,
FAM13A,,0.13657416963202088,,
FAM153A,0.5874125874125874,,0.40862096483398264,
FAM162A,,0.7656392115347339,0.8009980135186066,
FAM199X,1.0,,0.9946806975692808,
FAM19A2,0.7828593132107509,,0.6460999318142175,
FAM210B,0.5305039787798408,,,
FAM221A,0.26223776223776224,,,
FAM43A,1.0,1.0,,
FAM49A,1.0,1.0,,
FAM50B,0.8863047065294256,,0.7962219598583236,
FAM78A,,0.3223359712387926,0.3835915637157873,
FAM84A,0.4786762533241406,,0.36092478949621803,
FAM8A1,,0.12125610238817786,,
FANCI,,0.12125610238817786,0.1604110175538747,
FAR2,,,1.0,
FASLG,,0.5309877760208886,0.6331842599591078,
FASN,,1.0,,
FAT4,1.0,,1.0,
FBLN5,0.3706293706293706,0.20717777797423814,,
FBN1,,,0.28071928071928076,
FBXO32,,,0.9284395258421233,
FGD3,,,1.0,
FGF1,1.0,,,
FGF11,1.0,,,
FGF12,,1.0,1.0,
FGF13,1.0,1.0,1.0,
FGF14,1.0,,1.0,
FGFBP3,1.0,1.0,,
FGFR1,1.0,,,
FGFR2,1.0,,,
FGFR3,1.0,1.0,,1.0
FHDC1,,,,1.0
FHIT,0.258203335126412,,,
FHL1,0.22756904112836315,0.13657416963202088,0.17087260565521437,
FIGN,,,0.3846893846893847,
FILIP1L,,,0.6331842599591078,
FKBP4,0.7860493936443304,,0.6520644709621088,
FKBP5,,0.36723276723276727,0.409519891872833,
FLNC,,1.0,,
FLOT2,,0.2441341430105475,,
FLRT3,,,0.1604110175538747,
FMN2,,0.20401820401820403,,
FMNL1,,1.0,1.0,1.0
FNBP1L,,1.0,,
FNDC5,1.0,,,
FNIP2,0.129101667563206,,0.1604110175538747,
FOLH1,0.5468688614756031,,,
FOLR1,1.0,,1.0,
FOS,,0.12406512406512407,,0.08145700453392761
FOXG1,0.6136594682850189,,,
FOXP1,0.30678998420933906,,,
FOXP2,0.3706293706293706,,0.22457542457542456,
FRA10AC1,0.6048006048006048,,0.4812330526616241,
FRAS1,0.6201027887774876,,0.4437175727498308,
FRMD4B,1.0,1.0,,
FRRS1L,,,0.7711324819758554,
FRY,,0.9646407475250581,,
FRZB,0.17482517482517482,,,
FSTL1,,0.13844092415520987,,
FSTL4,1.0,,1.0,
FSTL5,1.0,,1.0,
FUNDC1,1.0,,0.9883174676563107,
FURIN,,0.14267489267489267,0.16885370268828917,
FXYD5,,0.9013895195713377,0.9542865066944387,0.7674054340721007
FYB1,,0.8115908695873546,0.8735373387941363,0.6795988821305277
FZD1,0.17482517482517482,,,
FZD5,0.1974496092143151,0.12406512406512407,0.16177043295687366,0.08145700453392761
FZD7,,,,0.0919080919080919
FZD8,0.129101667563206,,,
GABBR1,,1.0,,
GABBR2,,1.0,,
GABRA1,1.0,,1.0,
GABRA2,1.0,1.0,1.0,
GABRA4,1.0,,,
GABRA5,1.0,,,
GABRB1,,,1.0,
GABRB2,1.0,,1.0,
GABRG2,,,1.0,
GADD45B,,,,0.11872975509339145
GALNT10,,1.0,,1.0
GALNT13,,,1.0,
GALNT15,,0.9403294605233216,,0.794843710506361
GALNT17,0.9959942969651708,,,
GALNT2,1.0,,1.0,
GALNT6,,0.5392227859476768,,
GAPDH,,0.12696877590494612,,
GAS1,0.5777137435428893,0.3602937759914504,0.4106522049379192,
GAS7,1.0,0.9534494398057801,0.9568178300572666,
GAS8,1.0,,0.9140844514197368,
GATM,0.129101667563206,,0.1604110175538747,
GBE1,,0.49288729703476253,,
GBP1,,0.12406512406512407,0.16411281026665642,0.08236208236208237
GBP2,,0.17214035964035965,0.1981547863900805,0.08960270498732038
GCNT1,0.7490496081100108,,0.6271510830032391,
GDE1,,0.17865377865377868,,
GFAP,,0.8606047083204443,,
GFPT1,,1.0,,
GGA2,1.0,,,
GIMAP1,,0.6657008330315103,0.7479303912870345,
GIMAP4,,0.31577339857594633,0.3981109799291617,0.22977022977022976
GIMAP7,,1.0,1.0,1.0
GIMAP8,,0.5355477855477856,0.6116295347064579,
GJA1,,,0.3707276850133993,
GK,0.5594405594405594,,0.43633540372670804,
GLB1L2,1.0,0.8605072893208485,,
GLCCI1,,,0.9284395258421233,
GLG1,,0.7022707542938758,,
GLI2,0.6197951426167194,,,
GLI3,0.9894583028911387,0.7656392115347339,,
GLIPR1,,0.6403904737238071,0.7192150914778652,
GLIPR2,1.0,,0.8546739884319502,
GLIS2,0.9685943876175239,,0.8555254269539984,
GLIS3,0.7741935483870966,0.5355477855477856,,
GLRX,,0.12125610238817786,,
GLRX3,,,0.16177043295687366,
GLS,0.3464425482774106,,,
GLUL,0.3276723276723277,,,
GNA15,,1.0,1.0,1.0
GNAI1,,1.0,,
GNAO1,,1.0,,
GNAS,1.0,,,
GNAZ,,1.0,,
GNB3,1.0,,1.0,
GNB4,,1.0,,
GNG12,,,1.0,
GNG4,,1.0,,
GOLM1,,,1.0,
GPC3,,,0.3594689139243595,
GPD1,,1.0,,
GPD1L,1.0,,,
GPD2,1.0,,,
GPI,,0.4556902951063535,0.5278039932417813,
GPM6A,,0.6525673918749275,0.7136233729640322,
GPM6B,0.9907913868309908,,,
GPNMB,0.17482517482517482,,0.1604110175538747,0.08145700453392761
GPR12,,1.0,1.0,
GPR15,,1.0,1.0,
GPR158,1.0,,,
GPR17,,0.4454060790694454,,
GPR26,,0.8966956504394109,,
GPR68,,0.6555067650402336,0.6942182584640685,
GPR83,1.0,,,
GPR89B,1.0,,,
GPRASP1,,,1.0,
GPRC5B,,0.7578912644578685,,0.6395723481816197
GPRC5C,,0.17902597402597403,,
GPSM3,,1.0,1.0,
GPT2,,0.12406512406512407,0.16177043295687366,
GPX3,,0.11476023976023976,,
GREB1,0.5594405594405594,,,
GREM2,0.48104761480557656,,,
GRIA1,1.0,1.0,,
GRIA2,,1.0,,
GRIA3,,1.0,1.0,
GRID1,,,1.0,
GRID2,,,0.8714353131531045,
GRIK1,1.0,,1.0,
